Date,NORWAY IMI VALUE IMI (Large+Mid+Small Cap)
2019-12-20,1086.447
2019-12-23,1097.795
2019-12-24,1101.648
2019-12-25,1101.648
2019-12-26,1106.156
2019-12-27,1109.947
2019-12-30,1115.907
2019-12-31,1114.891
2020-01-01,1114.891
2020-01-02,1126.463
2020-01-03,1126.978
2020-01-06,1131.326
2020-01-07,1119.387
2020-01-08,1120.868
2020-01-09,1116.487
2020-01-10,1118.476
2020-01-13,1116.4
2020-01-14,1114.853
2020-01-15,1109.79
2020-01-16,1113.857
2020-01-17,1123.206
2020-01-20,1118.387
2020-01-21,1105.984
2020-01-22,1104.937
2020-01-23,1086.953
2020-01-24,1092.077
2020-01-27,1058.167
2020-01-28,1064.594
2020-01-29,1056.894
2020-01-30,1040.501
2020-01-31,1035.401
2020-02-03,1029.079
2020-02-04,1033.951
2020-02-05,1048.762
2020-02-06,1053.634
2020-02-07,1028.199
2020-02-10,1011.974
2020-02-11,1034.912
2020-02-12,1048.475
2020-02-13,1037.385
2020-02-14,1040.155
2020-02-17,1040.501
2020-02-18,1033.292
2020-02-19,1041.62
2020-02-20,1044.386
2020-02-21,1037.619
2020-02-24,992.555
2020-02-25,982.039
2020-02-26,975.45
2020-02-27,929.86
2020-02-28,907.661
2020-03-02,926.787
2020-03-03,965.377
2020-03-04,950.533
2020-03-05,920.689
2020-03-06,877.403
2020-03-09,759.017
2020-03-10,749.125
2020-03-11,717.239
2020-03-12,617.062
2020-03-13,644.96
2020-03-16,599.594
2020-03-17,590.807
2020-03-18,546.425
2020-03-19,567.138
2020-03-20,553.644
2020-03-23,537.869
2020-03-24,583.693
2020-03-25,611.313
2020-03-26,648.111
2020-03-27,617.171
2020-03-30,629.113
2020-03-31,662.822
2020-04-01,679.914
2020-04-02,675.848
2020-04-03,667.954
2020-04-06,683.303
2020-04-07,712.044
2020-04-08,696.379
2020-04-09,702.554
2020-04-10,702.554
2020-04-13,696.504
2020-04-14,707.268
2020-04-15,674.371
2020-04-16,659.886
2020-04-17,692.017
2020-04-20,685.025
2020-04-21,655.725
2020-04-22,654.998
2020-04-23,679.957
2020-04-24,663.225
2020-04-27,676.325
2020-04-28,706.36
2020-04-29,733.809
2020-04-30,746.553
2020-05-01,739.81
2020-05-04,703.839
2020-05-05,721.547
2020-05-06,702.679
2020-05-07,712.131
2020-05-08,731.397
2020-05-11,722.684
2020-05-12,733.742
2020-05-13,716.34
2020-05-14,688.601
2020-05-15,706.818
2020-05-18,742.751
2020-05-19,757.986
2020-05-20,773.277
2020-05-21,768.667
2020-05-22,745.662
2020-05-25,760.29
2020-05-26,789.306
2020-05-27,796.026
2020-05-28,808.007
2020-05-29,798.789
2020-06-01,806.45
2020-06-02,835.454
2020-06-03,858.363
2020-06-04,871.588
2020-06-05,898.259
2020-06-08,913.726
2020-06-09,889.677
2020-06-10,877.107
2020-06-11,835.602
2020-06-12,827.792
2020-06-15,813.553
2020-06-16,839.31
2020-06-17,834.073
2020-06-18,831.028
2020-06-19,825.184
2020-06-22,815.13
2020-06-23,835.908
2020-06-24,815.372
2020-06-25,800.61
2020-06-26,788.193
2020-06-29,799.604
2020-06-30,794.811
2020-07-01,815.997
2020-07-02,819.654
2020-07-03,814.995
2020-07-06,833.877
2020-07-07,825.928
2020-07-08,830.467
2020-07-09,817.379
2020-07-10,820.461
2020-07-13,848.395
2020-07-14,855.625
2020-07-15,878.447
2020-07-16,875.396
2020-07-17,879.014
2020-07-20,887.603
2020-07-21,896.835
2020-07-22,887.917
2020-07-23,880.206
2020-07-24,881.55
2020-07-27,882.395
2020-07-28,878.419
2020-07-29,883.414
2020-07-30,850.217
2020-07-31,863.074
2020-08-03,871.263
2020-08-04,881.154
2020-08-05,907.83
2020-08-06,903.392
2020-08-07,894.157
2020-08-10,904.844
2020-08-11,924.813
2020-08-12,938.357
2020-08-13,942.351
2020-08-14,929.573
2020-08-17,930.908
2020-08-18,926.385
2020-08-19,924.127
2020-08-20,904.772
2020-08-21,893.234
2020-08-24,916.096
2020-08-25,911.462
2020-08-26,911.121
2020-08-27,906.017
2020-08-28,915.516
2020-08-31,921.506
2020-09-01,916.724
2020-09-02,902.059
2020-09-03,891.818
2020-09-04,886.279
2020-09-07,897.854
2020-09-08,862.979
2020-09-09,888.353
2020-09-10,889.632
2020-09-11,888.504
2020-09-14,887.474
2020-09-15,890.196
2020-09-16,892.313
2020-09-17,888.218
2020-09-18,886.239
2020-09-21,834.01
2020-09-22,838.69
2020-09-23,828.295
2020-09-24,809.639
2020-09-25,806.379
2020-09-28,823.036
2020-09-29,828.306
2020-09-30,840.456
2020-10-01,835.521
2020-10-02,838.007
2020-10-05,863.094
2020-10-06,867.516
2020-10-07,857.513
2020-10-08,865.979
2020-10-09,874.457
2020-10-12,871.009
2020-10-13,863.72
2020-10-14,867.942
2020-10-15,836.242
2020-10-16,845.863
2020-10-19,856.469
2020-10-20,854.269
2020-10-21,858.674
2020-10-22,849.093
2020-10-23,859.923
2020-10-26,833.736
2020-10-27,836.263
2020-10-28,790.31
2020-10-29,779.206
2020-10-30,781.968
2020-11-02,797.538
2020-11-03,825.401
2020-11-04,834.949
2020-11-05,851.549
2020-11-06,848.522
2020-11-09,915.278
2020-11-10,923.026
2020-11-11,927.186
2020-11-12,924.351
2020-11-13,921.182
2020-11-16,955.17
2020-11-17,954.235
2020-11-18,968.714
2020-11-19,952.056
2020-11-20,958.525
2020-11-23,967.851
2020-11-24,1011.41
2020-11-25,1014.796
2020-11-26,1005.697
2020-11-27,1020.407
2020-11-30,996.759
2020-12-01,1007.341
2020-12-02,1001.731
2020-12-03,1010.529
2020-12-04,1016.507
2020-12-07,1019.308
2020-12-08,1014.187
2020-12-09,1020.917
2020-12-10,1028.615
2020-12-11,1010.127
2020-12-14,1020.571
2020-12-15,1020.016
2020-12-16,1028.896
2020-12-17,1041.177
2020-12-18,1043.7
2020-12-21,1008.638
2020-12-22,1010.652
2020-12-23,1039.399
2020-12-24,1041.718
2020-12-25,1041.718
2020-12-28,1048.027
2020-12-29,1056.49
2020-12-30,1068.238
2020-12-31,1065.181
2021-01-01,1065.181
2021-01-04,1056.592
2021-01-05,1059.855
2021-01-06,1090.551
2021-01-07,1105.417
2021-01-08,1117.245
2021-01-11,1092.584
2021-01-12,1106.796
2021-01-13,1099.741
2021-01-14,1117.132
2021-01-15,1096.201
2021-01-18,1100.421
2021-01-19,1117.88
2021-01-20,1123.318
2021-01-21,1130.377
2021-01-22,1108.095
2021-01-25,1084.406
2021-01-26,1084.505
2021-01-27,1064.862
2021-01-28,1069.238
2021-01-29,1078.649
2021-02-01,1073.143
2021-02-02,1086.33
2021-02-03,1095.818
2021-02-04,1096.417
2021-02-05,1106.951
2021-02-08,1117.87
2021-02-09,1112.342
2021-02-10,1113.949
2021-02-11,1116.033
2021-02-12,1109.293
2021-02-15,1129.59
2021-02-16,1128.273
2021-02-17,1114.776
2021-02-18,1108.136
2021-02-19,1128.229
2021-02-22,1137.694
2021-02-23,1154.216
2021-02-24,1165.753
2021-02-25,1190.688
2021-02-26,1137.803
2021-03-01,1169.16
2021-03-02,1178.32
2021-03-03,1183.681
2021-03-04,1183.724
2021-03-05,1187.699
2021-03-08,1205.11
2021-03-09,1209.169
2021-03-10,1224.408
2021-03-11,1229.225
2021-03-12,1231.08
2021-03-15,1229.229
2021-03-16,1224.057
2021-03-17,1222.226
2021-03-18,1231.418
2021-03-19,1208.791
2021-03-22,1212.284
2021-03-23,1183.326
2021-03-24,1192.151
2021-03-25,1169.117
2021-03-26,1202.422
2021-03-29,1212.153
2021-03-30,1214.174
2021-03-31,1216.339
2021-04-01,1217.088
2021-04-02,1217.088
2021-04-05,1220.528
2021-04-06,1226.036
2021-04-07,1233.077
2021-04-08,1220.75
2021-04-09,1213.618
2021-04-12,1215.149
2021-04-13,1211.153
2021-04-14,1226.96
2021-04-15,1240.497
2021-04-16,1251.824
2021-04-19,1257.606
2021-04-20,1237.906
2021-04-21,1230.966
2021-04-22,1236.535
2021-04-23,1239.592
2021-04-26,1258.367
2021-04-27,1252.691
2021-04-28,1274.926
2021-04-29,1275.642
2021-04-30,1244.406
2021-05-03,1257.533
2021-05-04,1254.194
2021-05-05,1260.093
2021-05-06,1262.415
2021-05-07,1291.349
2021-05-10,1297.074
2021-05-11,1275.448
2021-05-12,1263.547
2021-05-13,1256.56
2021-05-14,1279.29
2021-05-17,1274.32
2021-05-18,1295.085
2021-05-19,1255.424
2021-05-20,1268.736
2021-05-21,1277.186
2021-05-24,1283.453
2021-05-25,1278.553
2021-05-26,1267.881
2021-05-27,1279.265
2021-05-28,1285.735
2021-05-31,1284.002
2021-06-01,1311.649
2021-06-02,1311.589
2021-06-03,1301.57
2021-06-04,1320.922
2021-06-07,1325.281
2021-06-08,1319.665
2021-06-09,1316.262
2021-06-10,1314.752
2021-06-11,1308.945
2021-06-14,1324.728
2021-06-15,1309.178
2021-06-16,1297.294
2021-06-17,1272.508
2021-06-18,1221.329
2021-06-21,1250.939
2021-06-22,1257.943
2021-06-23,1282.814
2021-06-24,1281.062
2021-06-25,1297.082
2021-06-28,1269.819
2021-06-29,1264.146
2021-06-30,1249.952
2021-07-01,1257.349
2021-07-02,1261.224
2021-07-05,1279.993
2021-07-06,1252.809
2021-07-07,1243.73
2021-07-08,1216.266
2021-07-09,1248.706
2021-07-12,1261.735
2021-07-13,1250.473
2021-07-14,1255.979
2021-07-15,1235.496
2021-07-16,1210.575
2021-07-19,1164.266
2021-07-20,1169.994
2021-07-21,1198.759
2021-07-22,1206.697
2021-07-23,1200.279
2021-07-26,1222.476
2021-07-27,1213.336
2021-07-28,1211.139
2021-07-29,1235.53
2021-07-30,1216.793
2021-08-02,1230.468
2021-08-03,1222.863
2021-08-04,1228.466
2021-08-05,1231.668
2021-08-06,1224.658
2021-08-09,1215.226
2021-08-10,1226.044
2021-08-11,1241.292
2021-08-12,1250.833
2021-08-13,1262.168
2021-08-16,1249.111
2021-08-17,1246.832
2021-08-18,1245.743
2021-08-19,1205.831
2021-08-20,1197.896
2021-08-23,1231.215
2021-08-24,1242.221
2021-08-25,1242.586
2021-08-26,1247.873
2021-08-27,1267.953
2021-08-30,1273.016
2021-08-31,1244.055
2021-09-01,1259.054
2021-09-02,1281.259
2021-09-03,1276.166
2021-09-06,1290.931
2021-09-07,1279.154
2021-09-08,1268.517
2021-09-09,1268.966
2021-09-10,1270.784
2021-09-13,1275.876
2021-09-14,1274.846
2021-09-15,1292.436
2021-09-16,1280.082
2021-09-17,1262.808
2021-09-20,1233.141
2021-09-21,1244.024
2021-09-22,1277.943
2021-09-23,1302.267
2021-09-24,1297.753
2021-09-27,1313.455
2021-09-28,1306.475
2021-09-29,1296.764
2021-09-30,1312.878
2021-10-01,1329.2
2021-10-04,1349.824
2021-10-05,1360.061
2021-10-06,1326.069
2021-10-07,1335.532
2021-10-08,1348.758
2021-10-11,1359.432
2021-10-12,1360.571
2021-10-13,1363.587
2021-10-14,1396.606
2021-10-15,1403.27
2021-10-18,1410.173
2021-10-19,1421.736
2021-10-20,1426.678
2021-10-21,1428.123
2021-10-22,1427.036
2021-10-25,1429.462
2021-10-26,1417.387
2021-10-27,1405.006
2021-10-28,1400.914
2021-10-29,1369.719
2021-11-01,1400.925
2021-11-02,1377.495
2021-11-03,1388.467
2021-11-04,1388.809
2021-11-05,1401.234
2021-11-08,1415.804
2021-11-09,1402.056
2021-11-10,1395.245
2021-11-11,1390.513
2021-11-12,1381.271
2021-11-15,1376.992
2021-11-16,1379.729
2021-11-17,1373.736
2021-11-18,1341.332
2021-11-19,1331.69
2021-11-22,1334.251
2021-11-23,1338.677
2021-11-24,1328.932
2021-11-25,1332.83
2021-11-26,1266.565
2021-11-29,1285.842
2021-11-30,1264.899
2021-12-01,1290.158
2021-12-02,1276.444
2021-12-03,1265.063
2021-12-06,1275.619
2021-12-07,1315.279
2021-12-08,1331.757
2021-12-09,1300.869
2021-12-10,1312.621
2021-12-13,1287.852
2021-12-14,1273.776
2021-12-15,1262.684
2021-12-16,1307.97
2021-12-17,1298.397
2021-12-20,1284.338
2021-12-21,1327.145
2021-12-22,1335.806
2021-12-23,1355.232
2021-12-24,1355.354
2021-12-27,1353.641
2021-12-28,1367.207
2021-12-29,1370.932
2021-12-30,1366.317
2021-12-31,1364.489
2022-01-03,1363.223
2022-01-04,1383.067
2022-01-05,1401.018
2022-01-06,1375.819
2022-01-07,1388.777
2022-01-10,1383.109
2022-01-11,1394.146
2022-01-12,1440.108
2022-01-13,1447.231
2022-01-14,1450.33
2022-01-17,1452.839
2022-01-18,1446.717
2022-01-19,1431.244
2022-01-20,1437.107
2022-01-21,1389.16
2022-01-24,1331.268
2022-01-25,1359.416
2022-01-26,1406.732
2022-01-27,1397.537
2022-01-28,1376.348
2022-01-31,1379.471
2022-02-01,1408.876
2022-02-02,1416.117
2022-02-03,1421.582
2022-02-04,1426.862
2022-02-07,1442.867
2022-02-08,1424.629
2022-02-09,1434.436
2022-02-10,1447.481
2022-02-11,1460.154
2022-02-14,1428.838
2022-02-15,1404.032
2022-02-16,1421.491
2022-02-17,1410.334
2022-02-18,1402.137
2022-02-21,1398.495
2022-02-22,1412.619
2022-02-23,1425.003
2022-02-24,1375.305
2022-02-25,1415.485
2022-02-28,1436.243
2022-03-01,1452.841
2022-03-02,1446.372
2022-03-03,1435.068
2022-03-04,1403.01
2022-03-07,1386.554
2022-03-08,1396.592
2022-03-09,1401.645
2022-03-10,1402.481
2022-03-11,1402.877
2022-03-14,1398.354
2022-03-15,1377.54
2022-03-16,1423.299
2022-03-17,1469.589
2022-03-18,1472.516
2022-03-21,1524.887
2022-03-22,1526.454
2022-03-23,1538.232
2022-03-24,1549.322
2022-03-25,1556.42
2022-03-28,1540.251
2022-03-29,1522.102
2022-03-30,1578.94
2022-03-31,1533.185
2022-04-01,1544.679
2022-04-04,1547.255
2022-04-05,1544.605
2022-04-06,1534.897
2022-04-07,1523.258
2022-04-08,1563.047
2022-04-11,1537.023
2022-04-12,1546.657
2022-04-13,1557.717
2022-04-14,1559.289
2022-04-15,1559.289
2022-04-18,1553.168
2022-04-19,1551.616
2022-04-20,1557.232
2022-04-21,1554.734
2022-04-22,1506.945
2022-04-25,1424.839
2022-04-26,1414.281
2022-04-27,1415.231
2022-04-28,1396.37
2022-04-29,1413.798
2022-05-02,1374.382
2022-05-03,1400.93
2022-05-04,1414.974
2022-05-05,1400.787
2022-05-06,1392.098
2022-05-09,1315.212
2022-05-10,1314.466
2022-05-11,1333.553
2022-05-12,1308.301
2022-05-13,1340.21
2022-05-16,1340.762
2022-05-17,1360.036
2022-05-18,1373.645
2022-05-19,1360.519
2022-05-20,1370.885
2022-05-23,1399.518
2022-05-24,1404.228
2022-05-25,1424.918
2022-05-26,1432.537
2022-05-27,1453.061
2022-05-30,1461.342
2022-05-31,1472.971
2022-06-01,1444.225
2022-06-02,1445.21
2022-06-03,1446.908
2022-06-06,1455.513
2022-06-07,1446.955
2022-06-08,1445.788
2022-06-09,1423.483
2022-06-10,1372.767
2022-06-13,1294.228
2022-06-14,1315.251
2022-06-15,1319.605
2022-06-16,1282.991
2022-06-17,1283.006
2022-06-20,1323.141
2022-06-21,1320.002
2022-06-22,1272.419
2022-06-23,1256.062
2022-06-24,1268.299
2022-06-27,1302.203
2022-06-28,1330.855
2022-06-29,1317.841
2022-06-30,1278.012
2022-07-01,1247.869
2022-07-04,1303.982
2022-07-05,1239.573
2022-07-06,1223.208
2022-07-07,1266.619
2022-07-08,1254.143
2022-07-11,1246.755
2022-07-12,1250.108
2022-07-13,1252.438
2022-07-14,1200.745
2022-07-15,1226.039
2022-07-18,1276.659
2022-07-19,1295.543
2022-07-20,1296.578
2022-07-21,1266.314
2022-07-22,1296.569
2022-07-25,1304.568
2022-07-26,1315.181
2022-07-27,1325.132
2022-07-28,1337.769
2022-07-29,1384.642
2022-08-01,1380.34
2022-08-02,1367.59
2022-08-03,1363.371
2022-08-04,1350.739
2022-08-05,1354.813
2022-08-08,1365.575
2022-08-09,1383.213
2022-08-10,1400.113
2022-08-11,1423.781
2022-08-12,1405.566
2022-08-15,1372.281
2022-08-16,1402.899
2022-08-17,1387.253
2022-08-18,1401.709
2022-08-19,1391.428
2022-08-22,1384.264
2022-08-23,1424.715
2022-08-24,1437.526
2022-08-25,1434.805
2022-08-26,1429.981
2022-08-29,1404.196
2022-08-30,1371.36
2022-08-31,1362.569
2022-09-01,1331.543
2022-09-02,1348.847
2022-09-05,1363.367
2022-09-06,1306.233
2022-09-07,1267.962
2022-09-08,1271.031
2022-09-09,1312.12
2022-09-12,1341.758
2022-09-13,1315.229
2022-09-14,1305.656
2022-09-15,1292.289
2022-09-16,1260.91
2022-09-19,1248.14
2022-09-20,1235.058
2022-09-21,1242.54
2022-09-22,1227.133
2022-09-23,1159.958
2022-09-26,1152.589
2022-09-27,1161.541
2022-09-28,1138.018
2022-09-29,1127.132
2022-09-30,1133.32
2022-10-03,1176.944
2022-10-04,1212.074
2022-10-05,1193.306
2022-10-06,1187.093
2022-10-07,1195.286
2022-10-10,1196.538
2022-10-11,1175.43
2022-10-12,1161.786
2022-10-13,1185.68
2022-10-14,1179.929
2022-10-17,1199.646
2022-10-18,1204.953
2022-10-19,1200.086
2022-10-20,1215.164
2022-10-21,1200.042
2022-10-24,1214.299
2022-10-25,1228.103
2022-10-26,1253.834
2022-10-27,1270.085
2022-10-28,1258.037
2022-10-31,1261.883
2022-11-01,1277.102
2022-11-02,1271.03
2022-11-03,1253.578
2022-11-04,1298.42
2022-11-07,1304.264
2022-11-08,1298.936
2022-11-09,1274.97
2022-11-10,1297.94
2022-11-11,1325.784
2022-11-14,1320.276
2022-11-15,1323.615
2022-11-16,1314.805
2022-11-17,1277.052
2022-11-18,1275.132
2022-11-21,1251.191
2022-11-22,1303.712
2022-11-23,1334.995
2022-11-24,1353.927
2022-11-25,1361.434
2022-11-28,1334.385
2022-11-29,1358.654
2022-11-30,1356.667
2022-12-01,1386.435
2022-12-02,1355.737
2022-12-05,1355.005
2022-12-06,1330.672
2022-12-07,1303.624
2022-12-08,1313.403
2022-12-09,1313.356
2022-12-12,1308.211
2022-12-13,1358.958
2022-12-14,1344.988
2022-12-15,1331.547
2022-12-16,1308.082
2022-12-19,1311.677
2022-12-20,1321.43
2022-12-21,1342.293
2022-12-22,1341.652
2022-12-23,1344.488
2022-12-26,1344.488
2022-12-27,1355.742
2022-12-28,1333.752
2022-12-29,1340.97
2022-12-30,1335.416
2023-01-02,1346.195
2023-01-03,1297.046
2023-01-04,1267.344
2023-01-05,1259.069
2023-01-06,1296.551
2023-01-09,1322.48
2023-01-10,1294.033
2023-01-11,1287.433
2023-01-12,1311.463
2023-01-13,1318.471
2023-01-16,1309.365
2023-01-17,1326.925
2023-01-18,1332.776
2023-01-19,1302.545
2023-01-20,1314.997
2023-01-23,1337.881
2023-01-24,1316.745
2023-01-25,1295.776
2023-01-26,1298.799
2023-01-27,1322.129
2023-01-30,1310.755
2023-01-31,1307.174
2023-02-01,1316.329
2023-02-02,1302.873
2023-02-03,1302.871
2023-02-06,1265.122
2023-02-07,1271.508
2023-02-08,1312.729
2023-02-09,1335.721
2023-02-10,1341.029
2023-02-13,1339.942
2023-02-14,1331.063
2023-02-15,1318.243
2023-02-16,1322.598
2023-02-17,1300.529
2023-02-20,1319.562
2023-02-21,1308.161
2023-02-22,1293.245
2023-02-23,1315.578
2023-02-24,1293.723
2023-02-27,1314.094
2023-02-28,1316.762
2023-03-01,1312.848
2023-03-02,1319.409
2023-03-03,1322.74
2023-03-06,1325.627
2023-03-07,1290.134
2023-03-08,1291.878
2023-03-09,1275.028
2023-03-10,1269.637
2023-03-13,1240.372
2023-03-14,1248.128
2023-03-15,1169.868
2023-03-16,1165.978
2023-03-17,1172.379
2023-03-20,1191.543
2023-03-21,1212.995
2023-03-22,1221.468
2023-03-23,1237.483
2023-03-24,1178.056
2023-03-27,1191.94
2023-03-28,1211.817
2023-03-29,1217.028
2023-03-30,1232.496
2023-03-31,1231.747
2023-04-03,1273.621
2023-04-04,1266.144
2023-04-05,1242.389
2023-04-06,1243.264
2023-04-07,1243.264
2023-04-10,1230.04
2023-04-11,1245.954
2023-04-12,1266.288
2023-04-13,1280.836
2023-04-14,1284.046
2023-04-17,1273.597
2023-04-18,1274.087
2023-04-19,1256.816
2023-04-20,1255.199
2023-04-21,1245.289
2023-04-24,1262.158
2023-04-25,1235.039
2023-04-26,1235.597
2023-04-27,1234.11
2023-04-28,1241.748
2023-05-01,1236.307
2023-05-02,1207.085
2023-05-03,1206.113
2023-05-04,1198.262
2023-05-05,1233.154
2023-05-08,1254.483
2023-05-09,1237.597
2023-05-10,1244.326
2023-05-11,1212.556
2023-05-12,1220.046
2023-05-15,1233.338
2023-05-16,1218.002
2023-05-17,1205.229
2023-05-18,1194.907
2023-05-19,1208.941
2023-05-22,1202.043
2023-05-23,1206.282
2023-05-24,1200.236
2023-05-25,1182.422
2023-05-26,1176.021
2023-05-29,1170.117
2023-05-30,1157.703
2023-05-31,1147.381
2023-06-01,1154.374
2023-06-02,1187.272
2023-06-05,1188.347
2023-06-06,1169.677
2023-06-07,1191.145
2023-06-08,1208.917
2023-06-09,1227.119
2023-06-12,1210.1
2023-06-13,1252.172
2023-06-14,1258.347
2023-06-15,1256.17
2023-06-16,1259.972
2023-06-19,1232.676
2023-06-20,1219.578
2023-06-21,1225.875
2023-06-22,1216.863
2023-06-23,1173.416
2023-06-26,1196.185
2023-06-27,1183.764
2023-06-28,1185.708
2023-06-29,1201.487
2023-06-30,1210.804
2023-07-03,1224.605
2023-07-04,1235.336
2023-07-05,1223.457
2023-07-06,1191.337
2023-07-07,1210.851
2023-07-10,1225.53
2023-07-11,1247.111
2023-07-12,1287.888
2023-07-13,1302.904
2023-07-14,1284.493
2023-07-17,1274.812
2023-07-18,1284.838
2023-07-19,1292.049
2023-07-20,1310.338
2023-07-21,1309.745
2023-07-24,1320.332
2023-07-25,1324.062
2023-07-26,1306.037
2023-07-27,1316.1
2023-07-28,1305.054
2023-07-31,1324.669
2023-08-01,1315.644
2023-08-02,1286.982
2023-08-03,1296.256
2023-08-04,1326.449
2023-08-07,1312.029
2023-08-08,1283.583
2023-08-09,1332.341
2023-08-10,1332.035
2023-08-11,1314.362
2023-08-14,1298.93
2023-08-15,1292.078
2023-08-16,1289.921
2023-08-17,1292.805
2023-08-18,1265.656
2023-08-21,1273.677
2023-08-22,1273.324
2023-08-23,1262.971
2023-08-24,1259.08
2023-08-25,1256.656
2023-08-28,1273.983
2023-08-29,1279.155
2023-08-30,1296.22
2023-08-31,1291.612
2023-09-01,1303.535
2023-09-04,1303.946
2023-09-05,1299.088
2023-09-06,1298.535
2023-09-07,1295.286
2023-09-08,1305.314
2023-09-11,1318.39
2023-09-12,1314.913
2023-09-13,1314.995
2023-09-14,1336.049
2023-09-15,1332.999
2023-09-18,1329.781
2023-09-19,1340.486
2023-09-20,1349.207
2023-09-21,1330.355
2023-09-22,1334.766
2023-09-25,1309.772
2023-09-26,1310.268
2023-09-27,1329.834
2023-09-28,1325.776
2023-09-29,1339.71
2023-10-02,1310.35
2023-10-03,1276.237
2023-10-04,1250.185
2023-10-05,1262.633
2023-10-06,1260.031
2023-10-09,1308.769
2023-10-10,1323.921
2023-10-11,1320.925
2023-10-12,1324.025
2023-10-13,1322.991
2023-10-16,1328.777
2023-10-17,1329.031
2023-10-18,1319.213
2023-10-19,1296.443
2023-10-20,1279.776
2023-10-23,1260.864
2023-10-24,1262.039
2023-10-25,1259.328
2023-10-26,1244.715
2023-10-27,1263.376
2023-10-30,1270.62
2023-10-31,1279.71
2023-11-01,1271.538
2023-11-02,1284.077
2023-11-03,1290.293
2023-11-06,1299.396
2023-11-07,1251.064
2023-11-08,1259.983
2023-11-09,1282.649
2023-11-10,1271.926
2023-11-13,1288.623
2023-11-14,1310.522
2023-11-15,1327.896
2023-11-16,1292.89
2023-11-17,1311.106
2023-11-20,1337.556
2023-11-21,1328.254
2023-11-22,1305.756
2023-11-23,1332.293
2023-11-24,1351.932
2023-11-27,1348.181
2023-11-28,1341.821
2023-11-29,1330.1
2023-11-30,1325.605
2023-12-01,1334.656
2023-12-04,1303.743
2023-12-05,1298.892
2023-12-06,1293.248
2023-12-07,1298.078
2023-12-08,1301.221
2023-12-11,1291.691
2023-12-12,1285.474
2023-12-13,1289.41
2023-12-14,1357.202
2023-12-15,1343.736
2023-12-18,1368.713
2023-12-19,1376.602
2023-12-20,1369.529
2023-12-21,1364.711
2023-12-22,1380.103
2023-12-25,1380.103
2023-12-26,1381.483
2023-12-27,1409.822
2023-12-28,1396.065
2023-12-29,1397.112
2024-01-01,1397.112
2024-01-02,1378.665
2024-01-03,1378.937
2024-01-04,1405.443
2024-01-05,1407.865
2024-01-08,1373.141
2024-01-09,1371.699
2024-01-10,1368.31
2024-01-11,1357.685
2024-01-12,1378.045
2024-01-15,1351.351
2024-01-16,1334.861
2024-01-17,1310.939
2024-01-18,1317.298
2024-01-19,1325.13
2024-01-22,1325.335
2024-01-23,1328.055
2024-01-24,1340.329
2024-01-25,1335.225
2024-01-26,1351.219
2024-01-29,1339.333
2024-01-30,1332.238
2024-01-31,1326.89
2024-02-01,1328.568
2024-02-02,1304.476
2024-02-05,1286.732
2024-02-06,1309.405
2024-02-07,1285.087
2024-02-08,1266.054
2024-02-09,1273.701
2024-02-12,1288.852
2024-02-13,1258.921
2024-02-14,1274.048
2024-02-15,1274.1
2024-02-16,1293.067
2024-02-19,1296.671
2024-02-20,1296.073
2024-02-21,1290.775
2024-02-22,1289.448
2024-02-23,1284.738
2024-02-26,1286.207
2024-02-27,1282.868
2024-02-28,1283.648
2024-02-29,1280.425
2024-03-01,1302.521
2024-03-04,1292.917
2024-03-05,1300.827
2024-03-06,1304.208
2024-03-07,1310.301
2024-03-08,1322.777
2024-03-11,1300.429
2024-03-12,1303.459
2024-03-13,1321.915
2024-03-14,1310.197
2024-03-15,1305.963
2024-03-18,1307.323
2024-03-19,1310.921
2024-03-20,1308.305
2024-03-21,1313.698
2024-03-22,1310.583
2024-03-25,1316.979
2024-03-26,1308.146
2024-03-27,1307.331
2024-03-28,1300.179
2024-03-29,1300.179
2024-04-01,1286.248
2024-04-02,1319.756
2024-04-03,1345.483
2024-04-04,1351.585
2024-04-05,1346.481
2024-04-08,1352.892
2024-04-09,1356.327
2024-04-10,1345.192
2024-04-11,1335.827
2024-04-12,1352.263
2024-04-15,1331.558
2024-04-16,1310.871
2024-04-17,1311.125
2024-04-18,1306.999
2024-04-19,1309.46
2024-04-22,1306.621
2024-04-23,1313.681
2024-04-24,1314.316
2024-04-25,1328.02
2024-04-26,1329.822
2024-04-29,1334.653
2024-04-30,1323.453
2024-05-01,1322.79
2024-05-02,1320.527
2024-05-03,1350.953
2024-05-06,1375.594
2024-05-07,1371.466
2024-05-08,1369.966
2024-05-09,1374.732
2024-05-10,1397.502
2024-05-13,1404.595
2024-05-14,1400.682
2024-05-15,1398.149
2024-05-16,1409.156
2024-05-17,1411.814
2024-05-20,1411.781
2024-05-21,1424.705
2024-05-22,1410.345
2024-05-23,1421.071
2024-05-24,1430.975
2024-05-27,1451.461
2024-05-28,1452.088
2024-05-29,1430.236
2024-05-30,1436.693
2024-05-31,1451.711
2024-06-03,1457.485
2024-06-04,1417.977
2024-06-05,1413.963
2024-06-06,1415.733
2024-06-07,1405.329
2024-06-10,1401.747
2024-06-11,1384.479
2024-06-12,1423.416
2024-06-13,1392.524
2024-06-14,1379.878
2024-06-17,1379.44
2024-06-18,1402.909
2024-06-19,1409.449
2024-06-20,1420.031
2024-06-21,1409.487
2024-06-24,1424.735
2024-06-25,1413.037
2024-06-26,1402.954
2024-06-27,1411.686
