Date,NEW ZEALAND Standard (Large+Mid Cap)
2015-08-05,487.454
2015-08-06,487.548
2015-08-07,486.976
2015-08-10,485.717
2015-08-11,478.267
2015-08-12,478.013
2015-08-13,470.138
2015-08-14,465.563
2015-08-17,473.316
2015-08-18,470.325
2015-08-19,477.523
2015-08-20,481.126
2015-08-21,491.48
2015-08-24,464.937
2015-08-25,468.828
2015-08-26,458.799
2015-08-27,467.737
2015-08-28,472.142
2015-08-31,465.543
2015-09-01,464.025
2015-09-02,458.538
2015-09-03,456.909
2015-09-04,448.091
2015-09-07,446.524
2015-09-08,455.074
2015-09-09,465.633
2015-09-10,458.04
2015-09-11,453.808
2015-09-14,458.921
2015-09-15,455.838
2015-09-16,460.733
2015-09-17,458.793
2015-09-18,467.929
2015-09-21,456.712
2015-09-22,454.57
2015-09-23,450.822
2015-09-24,459.538
2015-09-25,459.392
2015-09-28,458.099
2015-09-29,451.647
2015-09-30,453.341
2015-10-01,457.502
2015-10-02,458.9
2015-10-05,465.431
2015-10-06,469.62
2015-10-07,472.089
2015-10-08,467.604
2015-10-09,477.21
2015-10-12,483.255
2015-10-13,481.092
2015-10-14,487.62
2015-10-15,502.377
2015-10-16,505.147
2015-10-19,504.537
2015-10-20,507.103
2015-10-21,510.044
2015-10-22,517.375
2015-10-23,520.684
2015-10-26,523.497
2015-10-27,527.255
2015-10-28,519.998
2015-10-29,516.772
2015-10-30,521.794
2015-11-02,521.97
2015-11-03,520.077
2015-11-04,514.484
2015-11-05,517.651
2015-11-06,505.369
2015-11-09,503.652
2015-11-10,497.097
2015-11-11,501.707
2015-11-12,497.464
2015-11-13,490.96
2015-11-16,488.171
2015-11-17,482.983
2015-11-18,480.858
2015-11-19,491.725
2015-11-20,493.555
2015-11-23,494.94
2015-11-24,499.183
2015-11-25,499.808
2015-11-26,505.665
2015-11-27,501.74
2015-11-30,506.066
2015-12-01,515.781
2015-12-02,511.03
2015-12-03,507.372
2015-12-04,513.94
2015-12-07,499.522
2015-12-08,492.731
2015-12-09,494.189
2015-12-10,502.835
2015-12-11,505.483
2015-12-14,506.405
2015-12-15,500.83
2015-12-16,506.677
2015-12-17,503.952
2015-12-18,506.133
2015-12-21,505.75
2015-12-22,514.915
2015-12-23,519.758
2015-12-24,525.165
2015-12-25,525.165
2015-12-28,526.587
2015-12-29,532.721
2015-12-30,532.544
2015-12-31,535.716
2016-01-01,535.716
2016-01-04,526.795
2016-01-05,522.847
2016-01-06,518.15
2016-01-07,515.362
2016-01-08,503.532
2016-01-11,497.408
2016-01-12,496.424
2016-01-13,502.224
2016-01-14,491.522
2016-01-15,495.662
2016-01-18,491.121
2016-01-19,494.612
2016-01-20,480.826
2016-01-21,484.706
2016-01-22,491.963
2016-01-25,491.668
2016-01-26,489.649
2016-01-27,490.552
2016-01-28,488.43
2016-01-29,491.687
2016-02-01,496.016
2016-02-02,496.668
2016-02-03,506.468
2016-02-04,513.465
2016-02-05,506.376
2016-02-08,505.688
2016-02-09,504.219
2016-02-10,498.646
2016-02-11,496.487
2016-02-12,493.422
2016-02-15,502.344
2016-02-16,495.791
2016-02-17,499.388
2016-02-18,501.519
2016-02-19,505.73
2016-02-22,515.182
2016-02-23,515.823
2016-02-24,519.866
2016-02-25,524.645
2016-02-26,527.26
2016-02-29,519.385
2016-03-01,524.09
2016-03-02,526.506
2016-03-03,546.806
2016-03-04,555.431
2016-03-07,556.103
2016-03-08,556.652
2016-03-09,556.406
2016-03-10,547.963
2016-03-11,556.157
2016-03-14,556.564
2016-03-15,548.878
2016-03-16,545.207
2016-03-17,565.821
2016-03-18,569.041
2016-03-21,566.284
2016-03-22,572.698
2016-03-23,570.762
2016-03-24,566.712
2016-03-25,566.712
2016-03-28,569.887
2016-03-29,580.882
2016-03-30,594.221
2016-03-31,600.08
2016-04-01,583.079
2016-04-04,583.935
2016-04-05,576.46
2016-04-06,582.129
2016-04-07,584.211
2016-04-08,586.158
2016-04-11,588.202
2016-04-12,586.562
2016-04-13,593.227
2016-04-14,596.814
2016-04-15,603.617
2016-04-18,609.142
2016-04-19,621.393
2016-04-20,621.384
2016-04-21,614.185
2016-04-22,601.938
2016-04-25,601.938
2016-04-26,596.473
2016-04-27,592.351
2016-04-28,609.224
2016-04-29,615.045
2016-05-02,609.003
2016-05-03,607.285
2016-05-04,603.266
2016-05-05,610.264
2016-05-06,610.91
2016-05-09,610.344
2016-05-10,608.53
2016-05-11,621.203
2016-05-12,618.983
2016-05-13,613.199
2016-05-16,613.417
2016-05-17,623.295
2016-05-18,619.996
2016-05-19,606.649
2016-05-20,608.906
2016-05-23,606.54
2016-05-24,601.594
2016-05-25,609.207
2016-05-26,612.381
2016-05-27,611.516
2016-05-30,609.057
2016-05-31,613.701
2016-06-01,615.931
2016-06-02,614.468
2016-06-03,627.47
2016-06-06,628.058
2016-06-07,636.466
2016-06-08,627.356
2016-06-09,631.364
2016-06-10,625.264
2016-06-13,620.882
2016-06-14,612.536
2016-06-15,616.79
2016-06-16,616.92
2016-06-17,618.996
2016-06-20,623.802
2016-06-21,618.131
2016-06-22,613.346
2016-06-23,625.86
2016-06-24,606.869
2016-06-27,602.108
2016-06-28,607.461
2016-06-29,622.788
2016-06-30,635.256
2016-07-01,642.581
2016-07-04,648.951
2016-07-05,646.715
2016-07-06,646.706
2016-07-07,661.616
2016-07-08,671.23
2016-07-11,673.308
2016-07-12,679.088
2016-07-13,673.175
2016-07-14,664.038
2016-07-15,654.74
2016-07-18,658.025
2016-07-19,660.544
2016-07-20,661.163
2016-07-21,658.614
2016-07-22,660.496
2016-07-25,668.373
2016-07-26,676.608
2016-07-27,677.496
2016-07-28,678.534
2016-07-29,701.94
2016-08-01,695.679
2016-08-02,695.335
2016-08-03,679.209
2016-08-04,685.643
2016-08-05,681.761
2016-08-08,686.057
2016-08-09,692.366
2016-08-10,697.741
2016-08-11,700.766
2016-08-12,694.269
2016-08-15,694.325
2016-08-16,684.68
2016-08-17,692.008
2016-08-18,703.547
2016-08-19,705.381
2016-08-22,716.71
2016-08-23,721.715
2016-08-24,715.892
2016-08-25,718.556
2016-08-26,720.116
2016-08-29,706.698
2016-08-30,708.663
2016-08-31,716.969
2016-09-01,724.113
2016-09-02,722.89
2016-09-05,735.43
2016-09-06,747.242
2016-09-07,757.528
2016-09-08,752.405
2016-09-09,735.369
2016-09-12,706.357
2016-09-13,690.489
2016-09-14,686.063
2016-09-15,687.425
2016-09-16,692.53
2016-09-19,703.259
2016-09-20,709.864
2016-09-21,707.232
2016-09-22,712.343
2016-09-23,703.512
2016-09-26,700.558
2016-09-27,704.282
2016-09-28,704.405
2016-09-29,714.453
2016-09-30,717.159
2016-10-03,716.396
2016-10-04,708.76
2016-10-05,686.505
2016-10-06,676.909
2016-10-07,676.633
2016-10-10,667.492
2016-10-11,660.621
2016-10-12,660.442
2016-10-13,671.598
2016-10-14,675.744
2016-10-17,676.236
2016-10-18,670.865
2016-10-19,669.716
2016-10-20,668.072
2016-10-21,666.95
2016-10-24,664.108
2016-10-25,671.719
2016-10-26,661.929
2016-10-27,665.651
2016-10-28,667.314
2016-10-31,676.082
2016-11-01,678.33
2016-11-02,677.997
2016-11-03,671.799
2016-11-04,660.335
2016-11-07,678.198
2016-11-08,686.272
2016-11-09,655.182
2016-11-10,645.71
2016-11-11,632.373
2016-11-14,637.01
2016-11-15,642.598
2016-11-16,640.926
2016-11-17,642.177
2016-11-18,645.521
2016-11-21,648.017
2016-11-22,638.826
2016-11-23,642.966
2016-11-24,646.064
2016-11-25,652.89
2016-11-28,655.173
2016-11-29,659.057
2016-11-30,656.677
2016-12-01,658.723
2016-12-02,660.209
2016-12-05,655.219
2016-12-06,665.6
2016-12-07,665.689
2016-12-08,664.709
2016-12-09,660.179
2016-12-12,661.115
2016-12-13,660.589
2016-12-14,660.029
2016-12-15,637.062
2016-12-16,632.916
2016-12-19,636.222
2016-12-20,632.852
2016-12-21,634.965
2016-12-22,639.372
2016-12-23,641.722
2016-12-26,641.722
2016-12-27,643.543
2016-12-28,641.537
2016-12-29,642.57
2016-12-30,639.223
2017-01-02,639.223
2017-01-03,632.898
2017-01-04,649.217
2017-01-05,658.156
2017-01-06,653.819
2017-01-09,657.757
2017-01-10,661.424
2017-01-11,664.929
2017-01-12,674.474
2017-01-13,670.803
2017-01-16,673.213
2017-01-17,679.76
2017-01-18,682.407
2017-01-19,681.245
2017-01-20,677.507
2017-01-23,688.838
2017-01-24,689.137
2017-01-25,691.294
2017-01-26,692.066
2017-01-27,699.724
2017-01-30,695.094
2017-01-31,695.636
2017-02-01,687.73
2017-02-02,690.698
2017-02-03,700.021
2017-02-06,697.106
2017-02-07,700.31
2017-02-08,697.406
2017-02-09,685.255
2017-02-10,683.068
2017-02-13,684.782
2017-02-14,686.115
2017-02-15,692.176
2017-02-16,680.423
2017-02-17,673.512
2017-02-20,679.271
2017-02-21,680.735
2017-02-22,675.175
2017-02-23,687.985
2017-02-24,679.728
2017-02-27,682.875
2017-02-28,695.147
2017-03-01,680.409
2017-03-02,676.635
2017-03-03,669.781
2017-03-06,669.204
2017-03-07,664.471
2017-03-08,658.297
2017-03-09,648.333
2017-03-10,654.777
2017-03-13,655.644
2017-03-14,654.894
2017-03-15,648.444
2017-03-16,659.562
2017-03-17,660.858
2017-03-20,647.21
2017-03-21,650.297
2017-03-22,647.412
2017-03-23,645.389
2017-03-24,646.74
2017-03-27,645.311
2017-03-28,645.012
2017-03-29,650.924
2017-03-30,655.407
2017-03-31,654.135
2017-04-03,661.484
2017-04-04,663.284
2017-04-05,661.846
2017-04-06,666.666
2017-04-07,656.437
2017-04-10,655.288
2017-04-11,652.648
2017-04-12,649.998
2017-04-13,653.466
2017-04-14,653.466
2017-04-17,656.171
2017-04-18,654.576
2017-04-19,653.049
2017-04-20,655.337
2017-04-21,653.542
2017-04-24,656.364
2017-04-25,650.337
2017-04-26,654.772
2017-04-27,654.752
2017-04-28,659.885
2017-05-01,662.857
2017-05-02,670.408
2017-05-03,668.154
2017-05-04,661.053
2017-05-05,665.894
2017-05-08,672.019
2017-05-09,664.658
2017-05-10,665.549
2017-05-11,659.37
2017-05-12,658.202
2017-05-15,659.313
2017-05-16,655.845
2017-05-17,662.018
2017-05-18,654.288
2017-05-19,657.024
2017-05-22,669.024
2017-05-23,667.855
2017-05-24,669.723
2017-05-25,673.361
2017-05-26,673.878
2017-05-29,672.844
2017-05-30,673.602
2017-05-31,671.465
2017-06-01,672.669
2017-06-02,683.933
2017-06-05,684.412
2017-06-06,690.133
2017-06-07,687.601
2017-06-08,687.572
2017-06-09,684.756
2017-06-12,682.623
2017-06-13,684.793
2017-06-14,694.247
2017-06-15,687.888
2017-06-16,696.019
2017-06-19,698.529
2017-06-20,696.094
2017-06-21,691.43
2017-06-22,701.089
2017-06-23,699.792
2017-06-26,706.697
2017-06-27,706.907
2017-06-28,708.39
2017-06-29,714.774
2017-06-30,706.926
2017-07-03,702.039
2017-07-04,711.047
2017-07-05,704.42
2017-07-06,709.276
2017-07-07,709.197
2017-07-10,700.073
2017-07-11,696.602
2017-07-12,697.973
2017-07-13,704.769
2017-07-14,710.042
2017-07-17,715.472
2017-07-18,721.376
2017-07-19,724.115
2017-07-20,716.546
2017-07-21,719.55
2017-07-24,723.441
2017-07-25,727.068
2017-07-26,723.872
2017-07-27,729.024
2017-07-28,722.451
2017-07-31,727.805
2017-08-01,732.741
2017-08-02,727.177
2017-08-03,725.933
2017-08-04,722.201
2017-08-07,717.58
2017-08-08,717.702
2017-08-09,721.457
2017-08-10,718.097
2017-08-11,716.874
2017-08-14,721.898
2017-08-15,724.608
2017-08-16,730.881
2017-08-17,732.716
2017-08-18,738.176
2017-08-21,736.569
2017-08-22,735.041
2017-08-23,724.616
2017-08-24,720.703
2017-08-25,719.793
2017-08-28,718.861
2017-08-29,711.697
2017-08-30,709.12
2017-08-31,710.382
2017-09-01,707.857
2017-09-04,706.214
2017-09-05,709.538
2017-09-06,702.704
2017-09-07,705.182
2017-09-08,715.994
2017-09-11,709.734
2017-09-12,712.24
2017-09-13,707.754
2017-09-14,701.357
2017-09-15,702.869
2017-09-18,704.415
2017-09-19,710.433
2017-09-20,723.321
2017-09-21,715.055
2017-09-22,717.639
2017-09-25,715.783
2017-09-26,706.571
2017-09-27,710.065
2017-09-28,708.737
2017-09-29,708.597
2017-10-02,703.078
2017-10-03,699.165
2017-10-04,699.777
2017-10-05,696.332
2017-10-06,692.924
2017-10-09,694.219
2017-10-10,692.604
2017-10-11,689.504
2017-10-12,697.913
2017-10-13,701.582
2017-10-16,701.838
2017-10-17,704.915
2017-10-18,703.485
2017-10-19,697.133
2017-10-20,686.145
2017-10-23,686.096
2017-10-24,674.693
2017-10-25,668.49
2017-10-26,658.381
2017-10-27,657.382
2017-10-30,663.21
2017-10-31,664.385
2017-11-01,664.181
2017-11-02,668.018
2017-11-03,665.605
2017-11-06,662.399
2017-11-07,664.352
2017-11-08,667.105
2017-11-09,668.818
2017-11-10,665.005
2017-11-13,661.895
2017-11-14,659.873
2017-11-15,653.85
2017-11-16,654.276
2017-11-17,649.954
2017-11-20,649.264
2017-11-21,652.663
2017-11-22,655.339
2017-11-23,662.778
2017-11-24,667.059
2017-11-27,675.216
2017-11-28,671.178
2017-11-29,669.788
2017-11-30,666.992
2017-12-01,671.023
2017-12-04,667.046
2017-12-05,672.937
2017-12-06,667.025
2017-12-07,671.965
2017-12-08,679.535
2017-12-11,692.603
2017-12-12,694.808
2017-12-13,701.75
2017-12-14,704.209
2017-12-15,706.88
2017-12-18,703.744
2017-12-19,706.514
2017-12-20,707.436
2017-12-21,709.385
2017-12-22,710.653
2017-12-25,710.653
2017-12-26,711.717
2017-12-27,714.085
2017-12-28,718.586
2017-12-29,720.187
2018-01-01,720.187
2018-01-02,719.934
2018-01-03,721.823
2018-01-04,730.377
2018-01-05,735.252
2018-01-08,730.816
2018-01-09,728.969
2018-01-10,728.113
2018-01-11,719.203
2018-01-12,715.448
2018-01-15,719.392
2018-01-16,718.217
2018-01-17,727.239
2018-01-18,720.678
2018-01-19,719.13
2018-01-22,730.897
2018-01-23,728.796
2018-01-24,735.67
2018-01-25,735.271
2018-01-26,723.527
2018-01-29,722.096
2018-01-30,724.482
2018-01-31,746.885
2018-02-01,738.85
2018-02-02,737.126
2018-02-05,719.231
2018-02-06,718.738
2018-02-07,713.463
2018-02-08,705.588
2018-02-09,703.551
2018-02-12,695.371
2018-02-13,705.785
2018-02-14,700.271
2018-02-15,704.63
2018-02-16,716.423
2018-02-19,712.771
2018-02-20,708.769
2018-02-21,693.428
2018-02-22,695.805
2018-02-23,697.167
2018-02-26,699.841
2018-02-27,695.19
2018-02-28,694.091
2018-03-01,693.014
2018-03-02,686.708
2018-03-05,685.912
2018-03-06,698.77
2018-03-07,688.0
2018-03-08,690.328
2018-03-09,694.596
2018-03-12,699.203
2018-03-13,703.49
2018-03-14,696.326
2018-03-15,695.938
2018-03-16,691.441
2018-03-19,694.084
2018-03-20,695.567
2018-03-21,704.844
2018-03-22,705.611
2018-03-23,704.695
2018-03-26,698.251
2018-03-27,701.072
2018-03-28,692.101
2018-03-29,685.001
2018-03-30,685.001
2018-04-02,686.14
2018-04-03,691.088
2018-04-04,697.378
2018-04-05,690.976
2018-04-06,692.321
2018-04-09,707.6
2018-04-10,712.349
2018-04-11,711.241
2018-04-12,706.036
2018-04-13,710.327
2018-04-16,709.751
2018-04-17,698.603
2018-04-18,699.277
2018-04-19,691.658
2018-04-20,676.526
2018-04-23,671.234
2018-04-24,672.872
2018-04-25,667.908
2018-04-26,667.228
2018-04-27,680.769
2018-04-30,683.084
2018-05-01,676.828
2018-05-02,679.966
2018-05-03,686.608
2018-05-04,683.932
2018-05-07,686.153
2018-05-08,684.751
2018-05-09,690.007
2018-05-10,683.844
2018-05-11,693.13
2018-05-14,692.062
2018-05-15,687.212
2018-05-16,684.97
2018-05-17,681.076
2018-05-18,696.365
2018-05-21,694.148
2018-05-22,700.102
2018-05-23,690.508
2018-05-24,691.368
2018-05-25,696.941
2018-05-28,703.403
2018-05-29,699.108
2018-05-30,708.284
2018-05-31,709.575
2018-06-01,704.595
2018-06-04,709.844
2018-06-05,722.545
2018-06-06,733.112
2018-06-07,746.614
2018-06-08,748.97
2018-06-11,756.521
2018-06-12,754.736
2018-06-13,756.295
2018-06-14,753.963
2018-06-15,753.166
2018-06-18,749.447
2018-06-19,730.728
2018-06-20,731.126
2018-06-21,747.878
2018-06-22,744.952
2018-06-25,743.688
2018-06-26,740.432
2018-06-27,738.517
2018-06-28,728.837
2018-06-29,724.684
2018-07-02,715.765
2018-07-03,734.386
2018-07-04,729.492
2018-07-05,736.643
2018-07-06,745.393
2018-07-09,744.157
2018-07-10,739.579
2018-07-11,735.046
2018-07-12,729.236
2018-07-13,730.873
2018-07-16,725.761
2018-07-17,726.345
2018-07-18,722.685
2018-07-19,712.289
2018-07-20,727.157
2018-07-23,715.215
2018-07-24,720.797
2018-07-25,723.508
2018-07-26,721.611
2018-07-27,727.331
2018-07-30,726.542
2018-07-31,721.357
2018-08-01,714.283
2018-08-02,709.217
2018-08-03,711.582
2018-08-06,713.792
2018-08-07,711.827
2018-08-08,710.6
2018-08-09,706.609
2018-08-10,713.163
2018-08-13,703.146
2018-08-14,708.663
2018-08-15,704.637
2018-08-16,711.009
2018-08-17,717.468
2018-08-20,726.427
2018-08-21,732.804
2018-08-22,739.857
2018-08-23,734.572
2018-08-24,741.587
2018-08-27,748.713
2018-08-28,752.205
2018-08-29,768.5
2018-08-30,762.26
2018-08-31,758.065
2018-09-03,747.383
2018-09-04,741.359
2018-09-05,732.392
2018-09-06,717.1
2018-09-07,712.424
2018-09-10,703.907
2018-09-11,719.836
2018-09-12,721.389
2018-09-13,728.78
2018-09-14,728.562
2018-09-17,731.934
2018-09-18,735.975
2018-09-19,742.158
2018-09-20,749.749
2018-09-21,755.226
2018-09-24,747.767
2018-09-25,747.333
2018-09-26,746.261
2018-09-27,737.208
2018-09-28,743.226
2018-10-01,739.546
2018-10-02,738.556
2018-10-03,727.565
2018-10-04,717.549
2018-10-05,709.639
2018-10-08,702.731
2018-10-09,695.531
2018-10-10,695.719
2018-10-11,665.65
2018-10-12,683.808
2018-10-15,686.814
2018-10-16,685.991
2018-10-17,695.927
2018-10-18,694.217
2018-10-19,688.415
2018-10-22,684.5
2018-10-23,669.556
2018-10-24,665.71
2018-10-25,658.511
2018-10-26,658.878
2018-10-29,667.316
2018-10-30,675.632
2018-10-31,682.113
2018-11-01,705.421
2018-11-02,705.631
2018-11-05,700.146
2018-11-06,705.087
2018-11-07,718.267
2018-11-08,722.481
2018-11-09,719.742
2018-11-12,720.105
2018-11-13,709.998
2018-11-14,706.854
2018-11-15,711.577
2018-11-16,713.6
2018-11-19,710.143
2018-11-20,699.437
2018-11-21,687.625
2018-11-22,690.745
2018-11-23,686.029
2018-11-26,681.084
2018-11-27,687.399
2018-11-28,691.675
2018-11-29,707.888
2018-11-30,707.845
2018-12-03,723.477
2018-12-04,724.794
2018-12-05,711.204
2018-12-06,705.364
2018-12-07,705.573
2018-12-10,696.53
2018-12-11,697.581
2018-12-12,701.57
2018-12-13,710.982
2018-12-14,691.19
2018-12-17,696.267
2018-12-18,696.789
2018-12-19,703.433
2018-12-20,698.122
2018-12-21,689.775
2018-12-24,690.75
2018-12-25,690.75
2018-12-26,692.551
2018-12-27,697.037
2018-12-28,692.956
2018-12-31,695.035
2019-01-01,695.035
2019-01-02,690.993
2019-01-03,689.718
2019-01-04,699.912
2019-01-07,705.887
2019-01-08,701.162
2019-01-09,723.27
2019-01-10,719.963
2019-01-11,724.347
2019-01-14,727.398
2019-01-15,726.72
2019-01-16,729.397
2019-01-17,730.374
2019-01-18,734.605
2019-01-21,734.61
2019-01-22,729.791
2019-01-23,735.895
2019-01-24,735.605
2019-01-25,739.32
2019-01-28,738.978
2019-01-29,723.878
2019-01-30,715.953
2019-01-31,735.403
2019-02-01,735.005
2019-02-04,728.987
2019-02-05,741.951
2019-02-06,736.623
2019-02-07,734.579
2019-02-08,738.841
2019-02-11,739.67
2019-02-12,746.47
2019-02-13,762.183
2019-02-14,756.644
2019-02-15,751.543
2019-02-18,753.611
2019-02-19,750.509
2019-02-20,756.087
2019-02-21,760.821
2019-02-22,763.867
2019-02-25,774.22
2019-02-26,773.19
2019-02-27,765.682
2019-02-28,765.044
2019-03-01,769.02
2019-03-04,771.257
2019-03-05,766.898
2019-03-06,768.434
2019-03-07,769.556
2019-03-08,774.314
2019-03-11,768.876
2019-03-12,773.719
2019-03-13,767.94
2019-03-14,771.174
2019-03-15,774.52
2019-03-18,781.178
2019-03-19,779.499
2019-03-20,768.759
2019-03-21,779.185
2019-03-22,788.753
2019-03-25,790.604
2019-03-26,797.528
2019-03-27,797.979
2019-03-28,804.944
2019-03-29,812.249
2019-04-01,812.982
2019-04-02,811.19
2019-04-03,811.865
2019-04-04,803.875
2019-04-05,794.706
2019-04-08,794.356
2019-04-09,791.055
2019-04-10,781.923
2019-04-11,785.943
2019-04-12,789.265
2019-04-15,798.215
2019-04-16,808.323
2019-04-17,809.829
2019-04-18,803.241
2019-04-19,803.241
2019-04-22,803.061
2019-04-23,806.275
2019-04-24,812.26
2019-04-25,813.427
2019-04-26,810.969
2019-04-29,817.643
2019-04-30,817.742
2019-05-01,809.476
2019-05-02,810.722
2019-05-03,815.379
2019-05-06,798.233
2019-05-07,804.089
2019-05-08,803.642
2019-05-09,805.328
2019-05-10,805.93
2019-05-13,809.141
2019-05-14,803.238
2019-05-15,809.911
2019-05-16,812.233
2019-05-17,809.967
2019-05-20,815.12
2019-05-21,813.942
2019-05-22,812.314
2019-05-23,819.267
2019-05-24,819.418
2019-05-27,809.625
2019-05-28,803.794
2019-05-29,795.949
2019-05-30,792.072
2019-05-31,801.949
2019-06-03,808.347
2019-06-04,787.824
2019-06-05,791.582
2019-06-06,795.171
2019-06-07,807.451
2019-06-10,792.43
2019-06-11,801.928
2019-06-12,808.876
2019-06-13,806.952
2019-06-14,802.469
2019-06-17,792.036
2019-06-18,793.005
2019-06-19,806.595
2019-06-20,817.175
2019-06-21,810.117
2019-06-24,826.319
2019-06-25,832.96
2019-06-26,833.834
2019-06-27,837.944
2019-06-28,844.605
2019-07-01,839.566
2019-07-02,847.259
2019-07-03,854.074
2019-07-04,850.847
2019-07-05,847.261
2019-07-08,848.923
2019-07-09,841.851
2019-07-10,861.924
2019-07-11,867.046
2019-07-12,873.061
2019-07-15,872.592
2019-07-16,866.203
2019-07-17,871.995
2019-07-18,885.604
2019-07-19,889.336
2019-07-22,898.596
2019-07-23,895.098
2019-07-24,886.066
2019-07-25,891.1
2019-07-26,876.177
2019-07-29,881.463
2019-07-30,884.074
2019-07-31,878.164
2019-08-01,871.753
2019-08-02,867.997
2019-08-05,858.765
2019-08-06,842.218
2019-08-07,847.273
2019-08-08,851.47
2019-08-09,852.346
2019-08-12,850.691
2019-08-13,844.63
2019-08-14,840.302
2019-08-15,829.385
2019-08-16,823.934
2019-08-19,830.154
2019-08-20,844.209
2019-08-21,825.476
2019-08-22,817.894
2019-08-23,808.168
2019-08-26,796.404
2019-08-27,797.453
2019-08-28,808.746
2019-08-29,801.654
2019-08-30,818.611
2019-09-02,821.617
2019-09-03,837.669
2019-09-04,846.707
2019-09-05,857.278
2019-09-06,874.152
2019-09-09,869.956
2019-09-10,862.268
2019-09-11,841.276
2019-09-12,839.958
2019-09-13,833.293
2019-09-16,830.296
2019-09-17,831.401
2019-09-18,817.665
2019-09-19,817.454
2019-09-20,812.765
2019-09-23,823.479
2019-09-24,825.313
2019-09-25,821.631
2019-09-26,817.786
2019-09-27,818.092
2019-09-30,821.16
2019-10-01,826.425
2019-10-02,825.109
2019-10-03,818.969
2019-10-04,824.716
2019-10-07,828.248
2019-10-08,829.547
2019-10-09,820.049
2019-10-10,814.82
2019-10-11,821.582
2019-10-14,828.803
2019-10-15,830.306
2019-10-16,845.355
2019-10-17,851.846
2019-10-18,847.025
2019-10-21,849.783
2019-10-22,857.364
2019-10-23,836.984
2019-10-24,831.335
2019-10-25,823.36
2019-10-28,820.644
2019-10-29,826.131
2019-10-30,829.164
2019-10-31,837.698
2019-11-01,843.414
2019-11-04,844.93
2019-11-05,843.261
2019-11-06,832.533
2019-11-07,836.271
2019-11-08,846.313
2019-11-11,853.799
2019-11-12,850.922
2019-11-13,853.409
2019-11-14,855.276
2019-11-15,859.653
2019-11-18,860.438
2019-11-19,871.725
2019-11-20,881.469
2019-11-21,881.566
2019-11-22,880.798
2019-11-25,883.834
2019-11-26,886.624
2019-11-27,897.768
2019-11-28,903.443
2019-11-29,917.391
2019-12-02,926.777
2019-12-03,919.022
2019-12-04,918.041
2019-12-05,923.809
2019-12-06,930.124
2019-12-09,926.558
2019-12-10,933.142
2019-12-11,935.595
2019-12-12,943.111
2019-12-13,937.079
2019-12-16,934.304
2019-12-17,932.128
2019-12-18,939.84
2019-12-19,958.641
2019-12-20,956.256
2019-12-23,963.786
2019-12-24,978.055
2019-12-25,978.055
2019-12-26,981.22
2019-12-27,976.474
2019-12-30,972.148
2019-12-31,964.936
2020-01-01,964.936
2020-01-02,960.074
2020-01-03,965.185
2020-01-06,971.068
2020-01-07,964.95
2020-01-08,959.234
2020-01-09,946.024
2020-01-10,951.836
2020-01-13,948.734
2020-01-14,954.16
2020-01-15,957.531
2020-01-16,972.043
2020-01-17,974.112
2020-01-20,968.448
2020-01-21,976.677
2020-01-22,987.024
2020-01-23,986.86
2020-01-24,985.6
2020-01-27,971.514
2020-01-28,958.494
2020-01-29,956.542
2020-01-30,953.853
2020-01-31,958.319
2020-02-03,946.475
2020-02-04,940.766
2020-02-05,951.737
2020-02-06,949.532
2020-02-07,962.171
2020-02-10,953.618
2020-02-11,970.015
2020-02-12,988.93
2020-02-13,983.57
2020-02-14,974.526
2020-02-17,982.372
2020-02-18,977.473
2020-02-19,983.958
2020-02-20,988.706
2020-02-21,990.836
2020-02-24,968.398
2020-02-25,957.778
2020-02-26,941.37
2020-02-27,935.943
2020-02-28,909.044
2020-03-02,908.656
2020-03-03,938.687
2020-03-04,941.166
2020-03-05,961.075
2020-03-06,949.452
2020-03-09,934.65
2020-03-10,899.27
2020-03-11,903.325
2020-03-12,826.579
2020-03-13,789.654
2020-03-16,780.766
2020-03-17,751.853
2020-03-18,739.513
2020-03-19,734.627
2020-03-20,730.749
2020-03-23,691.825
2020-03-24,752.556
2020-03-25,752.693
2020-03-26,802.657
2020-03-27,801.924
2020-03-30,812.927
2020-03-31,807.34
2020-04-01,824.129
2020-04-02,815.113
2020-04-03,814.936
2020-04-06,811.675
2020-04-07,812.424
2020-04-08,838.517
2020-04-09,830.116
2020-04-10,830.116
2020-04-13,832.375
2020-04-14,853.063
2020-04-15,862.844
2020-04-16,858.901
2020-04-17,893.614
2020-04-20,900.366
2020-04-21,865.301
2020-04-22,853.829
2020-04-23,865.011
2020-04-24,862.676
2020-04-27,870.804
2020-04-28,909.257
2020-04-29,901.241
2020-04-30,891.726
2020-05-01,870.183
2020-05-04,871.863
2020-05-05,874.234
2020-05-06,880.169
2020-05-07,885.081
2020-05-08,906.773
2020-05-11,900.477
2020-05-12,911.891
2020-05-13,899.315
2020-05-14,887.624
2020-05-15,879.726
2020-05-18,896.562
2020-05-19,908.602
2020-05-20,912.013
2020-05-21,897.863
2020-05-22,886.391
2020-05-25,900.88
2020-05-26,933.957
2020-05-27,930.494
2020-05-28,921.754
2020-05-29,919.597
2020-06-01,933.63
2020-06-02,953.617
2020-06-03,963.261
2020-06-04,978.264
2020-06-05,971.347
2020-06-08,1012.873
2020-06-09,977.599
2020-06-10,977.366
2020-06-11,966.131
2020-06-12,937.577
2020-06-15,940.693
2020-06-16,940.645
