Date,SWITZERLAND SMALL GROWTH Small Cap
2019-11-04,2015.516
2019-11-05,2002.625
2019-11-06,1995.039
2019-11-07,2015.871
2019-11-08,2005.777
2019-11-11,2011.004
2019-11-12,1999.123
2019-11-13,2004.35
2019-11-14,2000.158
2019-11-15,2028.275
2019-11-18,2032.817
2019-11-19,2030.948
2019-11-20,2035.17
2019-11-21,2046.385
2019-11-22,2040.669
2019-11-25,2066.756
2019-11-26,2075.262
2019-11-27,2074.447
2019-11-28,2073.105
2019-11-29,2063.029
2019-12-02,2056.58
2019-12-03,2055.9
2019-12-04,2073.289
2019-12-05,2084.135
2019-12-06,2094.963
2019-12-09,2087.554
2019-12-10,2079.48
2019-12-11,2087.019
2019-12-12,2094.124
2019-12-13,2114.421
2019-12-16,2130.736
2019-12-17,2133.253
2019-12-18,2126.119
2019-12-19,2125.368
2019-12-20,2131.297
2019-12-23,2148.746
2019-12-24,2152.362
2019-12-25,2152.362
2019-12-26,2150.389
2019-12-27,2174.59
2019-12-30,2173.518
2019-12-31,2175.313
2020-01-01,2175.313
2020-01-02,2173.63
2020-01-03,2176.92
2020-01-06,2169.345
2020-01-07,2180.623
2020-01-08,2181.464
2020-01-09,2181.776
2020-01-10,2178.674
2020-01-13,2186.646
2020-01-14,2192.797
2020-01-15,2202.314
2020-01-16,2199.755
2020-01-17,2196.074
2020-01-20,2198.219
2020-01-21,2209.113
2020-01-22,2209.352
2020-01-23,2189.231
2020-01-24,2201.845
2020-01-27,2152.874
2020-01-28,2150.442
2020-01-29,2166.397
2020-01-30,2155.546
2020-01-31,2137.276
2020-02-03,2144.298
2020-02-04,2170.271
2020-02-05,2185.824
2020-02-06,2183.271
2020-02-07,2160.4
2020-02-10,2176.626
2020-02-11,2200.829
2020-02-12,2216.335
2020-02-13,2199.382
2020-02-14,2194.342
2020-02-17,2192.355
2020-02-18,2168.246
2020-02-19,2179.285
2020-02-20,2173.335
2020-02-21,2161.559
2020-02-24,2071.78
2020-02-25,2047.434
2020-02-26,2057.74
2020-02-27,2011.916
2020-02-28,1948.961
2020-03-02,1995.289
2020-03-03,2052.076
2020-03-04,2042.568
2020-03-05,2014.668
2020-03-06,1978.129
2020-03-09,1879.731
2020-03-10,1867.219
2020-03-11,1833.562
2020-03-12,1661.773
2020-03-13,1657.031
2020-03-16,1611.119
2020-03-17,1593.809
2020-03-18,1571.442
2020-03-19,1621.928
2020-03-20,1642.124
2020-03-23,1578.151
2020-03-24,1679.514
2020-03-25,1736.539
2020-03-26,1785.851
2020-03-27,1750.109
2020-03-30,1776.183
2020-03-31,1796.728
2020-04-01,1770.384
2020-04-02,1753.152
2020-04-03,1741.552
2020-04-06,1788.343
2020-04-07,1828.307
2020-04-08,1844.849
2020-04-09,1869.253
2020-04-10,1869.253
2020-04-13,1864.812
2020-04-14,1914.118
2020-04-15,1856.082
2020-04-16,1872.563
2020-04-17,1923.681
2020-04-20,1953.439
2020-04-21,1912.995
2020-04-22,1939.521
2020-04-23,1961.688
2020-04-24,1944.797
2020-04-27,1950.014
2020-04-28,1958.979
2020-04-29,2006.432
2020-04-30,1984.304
2020-05-01,1995.989
2020-05-04,1948.52
2020-05-05,1961.973
2020-05-06,1977.18
2020-05-07,1980.42
2020-05-08,2025.937
2020-05-11,2027.092
2020-05-12,2049.835
2020-05-13,2028.977
2020-05-14,1971.909
2020-05-15,1988.118
2020-05-18,2055.226
2020-05-19,2079.73
2020-05-20,2114.201
2020-05-21,2099.827
2020-05-22,2081.92
2020-05-25,2120.281
2020-05-26,2145.115
2020-05-27,2098.369
2020-05-28,2156.35
2020-05-29,2174.222
2020-06-01,2174.788
2020-06-02,2189.833
2020-06-03,2214.408
2020-06-04,2218.87
2020-06-05,2209.905
2020-06-08,2190.707
2020-06-09,2190.496
2020-06-10,2202.867
2020-06-11,2160.953
2020-06-12,2133.773
2020-06-15,2153.604
2020-06-16,2200.782
2020-06-17,2208.083
2020-06-18,2217.472
2020-06-19,2210.711
2020-06-22,2221.73
2020-06-23,2251.396
2020-06-24,2223.009
2020-06-25,2193.875
2020-06-26,2207.884
2020-06-29,2226.803
2020-06-30,2231.205
2020-07-01,2238.375
2020-07-02,2245.702
2020-07-03,2258.822
2020-07-06,2297.904
2020-07-07,2304.854
2020-07-08,2302.082
2020-07-09,2295.913
2020-07-10,2307.008
2020-07-13,2323.743
2020-07-14,2312.616
2020-07-15,2333.29
2020-07-16,2339.585
2020-07-17,2347.777
2020-07-20,2368.366
2020-07-21,2384.804
2020-07-22,2406.299
2020-07-23,2416.385
2020-07-24,2382.85
2020-07-27,2409.575
2020-07-28,2399.352
2020-07-29,2407.847
2020-07-30,2374.824
2020-07-31,2368.518
2020-08-03,2381.172
2020-08-04,2377.148
2020-08-05,2415.635
2020-08-06,2415.209
2020-08-07,2423.928
2020-08-10,2403.328
2020-08-11,2429.91
2020-08-12,2488.825
2020-08-13,2508.543
2020-08-14,2488.871
2020-08-17,2539.098
2020-08-18,2547.292
2020-08-19,2537.401
2020-08-20,2524.55
2020-08-21,2528.39
2020-08-24,2558.478
2020-08-25,2564.969
2020-08-26,2606.537
2020-08-27,2574.898
2020-08-28,2577.715
2020-08-31,2595.904
2020-09-01,2583.564
2020-09-02,2599.548
2020-09-03,2545.014
2020-09-04,2489.794
2020-09-07,2527.494
2020-09-08,2492.529
2020-09-09,2519.879
2020-09-10,2525.99
2020-09-11,2522.122
2020-09-14,2532.855
2020-09-15,2544.739
2020-09-16,2564.578
2020-09-17,2555.589
2020-09-18,2585.335
2020-09-21,2517.549
2020-09-22,2517.836
2020-09-23,2528.058
2020-09-24,2485.41
2020-09-25,2481.165
2020-09-28,2510.144
2020-09-29,2548.824
2020-09-30,2582.037
2020-10-01,2600.446
2020-10-02,2603.743
2020-10-05,2636.928
2020-10-06,2625.339
2020-10-07,2611.643
2020-10-08,2614.254
2020-10-09,2650.932
2020-10-12,2684.81
2020-10-13,2653.577
2020-10-14,2661.371
2020-10-15,2606.817
2020-10-16,2627.615
2020-10-19,2615.993
2020-10-20,2602.677
2020-10-21,2582.952
2020-10-22,2562.752
2020-10-23,2555.584
2020-10-26,2495.346
2020-10-27,2507.752
2020-10-28,2440.893
2020-10-29,2448.172
2020-10-30,2471.049
2020-11-02,2482.928
2020-11-03,2536.085
2020-11-04,2604.319
2020-11-05,2652.743
2020-11-06,2678.613
2020-11-09,2646.927
2020-11-10,2600.701
2020-11-11,2614.758
2020-11-12,2626.661
2020-11-13,2639.931
2020-11-16,2683.345
2020-11-17,2677.615
2020-11-18,2690.414
2020-11-19,2685.046
2020-11-20,2698.823
2020-11-23,2683.746
2020-11-24,2671.276
2020-11-25,2671.995
2020-11-26,2706.7
2020-11-27,2743.094
2020-11-30,2738.364
2020-12-01,2772.685
2020-12-02,2801.461
2020-12-03,2809.523
2020-12-04,2824.433
2020-12-07,2805.413
2020-12-08,2764.091
2020-12-09,2774.374
2020-12-10,2754.403
2020-12-11,2726.452
2020-12-14,2747.679
2020-12-15,2782.951
2020-12-16,2787.511
2020-12-17,2802.746
2020-12-18,2808.614
2020-12-21,2773.916
2020-12-22,2791.916
2020-12-23,2814.577
2020-12-24,2809.523
2020-12-25,2809.523
2020-12-28,2844.484
2020-12-29,2889.9
2020-12-30,2889.331
2020-12-31,2885.899
2021-01-01,2885.899
2021-01-04,2932.06
2021-01-05,2926.364
2021-01-06,2912.565
2021-01-07,2935.042
2021-01-08,2963.497
2021-01-11,2909.85
2021-01-12,2963.364
2021-01-13,2967.914
2021-01-14,2990.052
2021-01-15,2956.068
2021-01-18,3002.996
2021-01-19,3000.047
2021-01-20,3015.249
2021-01-21,3037.485
2021-01-22,3033.735
2021-01-25,2958.274
2021-01-26,3016.373
2021-01-27,2971.176
2021-01-28,3007.681
2021-01-29,2970.961
2021-02-01,2985.403
2021-02-02,3023.915
2021-02-03,3042.16
2021-02-04,3033.82
2021-02-05,3036.747
2021-02-08,3074.019
2021-02-09,3060.432
2021-02-10,3049.356
2021-02-11,3083.853
2021-02-12,3079.849
2021-02-15,3102.253
2021-02-16,3111.408
2021-02-17,3035.089
2021-02-18,2999.284
2021-02-19,3055.174
2021-02-22,3037.257
2021-02-23,2954.252
2021-02-24,2975.8
2021-02-25,2990.506
2021-02-26,2949.06
2021-03-01,2972.136
2021-03-02,2948.95
2021-03-03,2955.725
2021-03-04,2885.396
2021-03-05,2826.868
2021-03-08,2880.416
2021-03-09,2930.007
2021-03-10,2914.083
2021-03-11,2954.358
2021-03-12,2928.932
2021-03-15,2944.713
2021-03-16,2987.274
2021-03-17,2960.95
2021-03-18,2997.84
2021-03-19,2977.155
2021-03-22,3005.745
2021-03-23,2950.32
2021-03-24,2932.882
2021-03-25,2890.403
2021-03-26,2909.913
2021-03-29,2904.633
2021-03-30,2917.062
2021-03-31,2948.136
2021-04-01,2987.96
2021-04-02,2987.96
2021-04-05,3008.051
2021-04-06,3053.958
2021-04-07,3049.775
2021-04-08,3068.782
2021-04-09,3090.819
2021-04-12,3078.018
2021-04-13,3098.722
2021-04-14,3111.407
2021-04-15,3108.651
2021-04-16,3142.381
2021-04-19,3138.693
2021-04-20,3071.174
2021-04-21,3072.291
2021-04-22,3087.821
2021-04-23,3094.601
2021-04-26,3115.94
2021-04-27,3103.006
2021-04-28,3093.222
2021-04-29,3077.881
2021-04-30,3041.933
2021-05-03,3062.2
2021-05-04,2983.739
2021-05-05,3031.187
2021-05-06,3014.468
2021-05-07,3093.534
2021-05-10,3062.383
2021-05-11,3001.323
2021-05-12,2960.386
2021-05-13,2968.224
2021-05-14,3021.052
2021-05-17,3027.274
2021-05-18,3070.92
2021-05-19,3035.058
2021-05-20,3061.995
2021-05-21,3086.306
2021-05-24,3092.848
2021-05-25,3126.93
2021-05-26,3134.283
2021-05-27,3149.7
2021-05-28,3171.759
2021-05-31,3180.792
2021-06-01,3220.539
2021-06-02,3195.85
2021-06-03,3160.43
2021-06-04,3214.238
2021-06-07,3195.978
2021-06-08,3210.553
2021-06-09,3231.891
2021-06-10,3214.768
2021-06-11,3246.777
2021-06-14,3272.489
2021-06-15,3290.838
2021-06-16,3299.282
2021-06-17,3203.331
2021-06-18,3149.083
2021-06-21,3180.796
2021-06-22,3183.134
2021-06-23,3181.078
2021-06-24,3232.668
2021-06-25,3269.591
2021-06-28,3254.674
2021-06-29,3252.668
2021-06-30,3214.53
2021-07-01,3219.438
2021-07-02,3248.839
2021-07-05,3246.972
2021-07-06,3242.406
2021-07-07,3268.952
2021-07-08,3265.922
2021-07-09,3272.657
2021-07-12,3302.688
2021-07-13,3302.854
2021-07-14,3302.809
2021-07-15,3277.465
2021-07-16,3269.417
2021-07-19,3237.852
2021-07-20,3242.367
2021-07-21,3299.843
2021-07-22,3346.758
2021-07-23,3371.136
2021-07-26,3378.883
2021-07-27,3363.346
2021-07-28,3398.081
2021-07-29,3458.504
2021-07-30,3465.394
2021-08-02,3507.236
2021-08-03,3486.307
2021-08-04,3501.788
2021-08-05,3525.546
2021-08-06,3454.753
2021-08-09,3448.488
2021-08-10,3451.861
2021-08-11,3449.118
2021-08-12,3436.92
2021-08-13,3461.921
2021-08-16,3475.946
2021-08-17,3469.514
2021-08-18,3494.526
2021-08-19,3461.267
2021-08-20,3497.241
2021-08-23,3560.903
2021-08-24,3562.078
2021-08-25,3551.033
2021-08-26,3553.09
2021-08-27,3597.234
2021-08-30,3620.373
2021-08-31,3597.16
2021-09-01,3636.11
2021-09-02,3692.125
2021-09-03,3688.441
2021-09-06,3692.302
2021-09-07,3675.662
2021-09-08,3585.963
2021-09-09,3625.818
2021-09-10,3646.92
2021-09-13,3623.058
2021-09-14,3667.456
2021-09-15,3618.544
2021-09-16,3624.914
2021-09-17,3584.157
2021-09-20,3545.514
2021-09-21,3592.215
2021-09-22,3621.754
2021-09-23,3674.567
2021-09-24,3635.695
2021-09-27,3541.844
2021-09-28,3375.758
2021-09-29,3370.901
2021-09-30,3409.677
2021-10-01,3399.886
2021-10-04,3372.417
2021-10-05,3414.931
2021-10-06,3372.529
2021-10-07,3397.804
2021-10-08,3380.913
2021-10-11,3387.484
2021-10-12,3407.3
2021-10-13,3499.481
2021-10-14,3577.518
2021-10-15,3618.273
2021-10-18,3608.628
2021-10-19,3597.908
2021-10-20,3613.525
2021-10-21,3630.52
2021-10-22,3663.048
2021-10-25,3634.257
2021-10-26,3634.73
2021-10-27,3603.31
2021-10-28,3653.248
2021-10-29,3638.742
2021-11-01,3706.401
2021-11-02,3680.184
2021-11-03,3708.686
2021-11-04,3772.785
2021-11-05,3697.727
2021-11-08,3742.558
2021-11-09,3763.03
2021-11-10,3728.917
2021-11-11,3729.132
2021-11-12,3743.658
2021-11-15,3757.221
2021-11-16,3724.699
2021-11-17,3708.443
2021-11-18,3681.184
2021-11-19,3699.575
2021-11-22,3643.509
2021-11-23,3508.619
2021-11-24,3481.809
2021-11-25,3498.973
2021-11-26,3521.791
2021-11-29,3555.959
2021-11-30,3481.458
2021-12-01,3542.993
2021-12-02,3502.254
2021-12-03,3468.395
2021-12-06,3467.036
2021-12-07,3589.523
2021-12-08,3600.656
2021-12-09,3598.443
2021-12-10,3576.208
2021-12-13,3545.679
2021-12-14,3487.502
2021-12-15,3498.832
2021-12-16,3528.897
2021-12-17,3520.095
2021-12-20,3510.782
2021-12-21,3510.589
2021-12-22,3586.507
2021-12-23,3628.302
2021-12-24,3638.782
2021-12-27,3665.809
2021-12-28,3684.825
2021-12-29,3699.988
2021-12-30,3693.64
2021-12-31,3704.18
2022-01-03,3664.795
2022-01-04,3659.762
2022-01-05,3666.442
2022-01-06,3572.933
2022-01-07,3555.851
2022-01-10,3400.876
2022-01-11,3451.948
2022-01-12,3528.608
2022-01-13,3516.676
2022-01-14,3436.313
2022-01-17,3469.286
2022-01-18,3386.872
2022-01-19,3396.626
2022-01-20,3455.078
2022-01-21,3383.625
2022-01-24,3218.892
2022-01-25,3239.118
2022-01-26,3294.411
2022-01-27,3232.917
2022-01-28,3230.715
2022-01-31,3299.786
2022-02-01,3340.748
2022-02-02,3364.3
2022-02-03,3303.682
2022-02-04,3248.616
2022-02-07,3255.183
2022-02-08,3220.555
2022-02-09,3287.642
2022-02-10,3283.521
2022-02-11,3224.693
2022-02-14,3151.527
2022-02-15,3222.562
2022-02-16,3234.35
2022-02-17,3196.126
2022-02-18,3141.137
2022-02-21,3089.98
2022-02-22,3096.429
2022-02-23,3092.424
2022-02-24,3009.286
2022-02-25,3095.93
2022-02-28,3131.137
2022-03-01,3062.177
2022-03-02,3067.457
2022-03-03,2997.152
2022-03-04,2867.531
2022-03-07,2804.533
2022-03-08,2773.761
2022-03-09,2927.56
2022-03-10,2900.025
2022-03-11,2916.54
2022-03-14,2934.403
2022-03-15,2833.037
2022-03-16,2960.171
2022-03-17,3010.689
2022-03-18,3048.338
2022-03-21,3078.975
2022-03-22,3076.882
2022-03-23,3054.096
2022-03-24,3034.12
2022-03-25,3019.452
2022-03-28,3033.409
2022-03-29,3120.06
2022-03-30,3126.893
2022-03-31,3088.661
2022-04-01,3052.668
2022-04-04,3100.308
2022-04-05,3070.253
2022-04-06,2981.563
2022-04-07,2975.705
2022-04-08,2978.69
2022-04-11,2945.354
2022-04-12,2948.008
2022-04-13,2927.742
2022-04-14,2915.88
2022-04-15,2915.88
2022-04-18,2913.871
2022-04-19,2888.806
2022-04-20,2911.557
2022-04-21,2940.879
2022-04-22,2857.815
2022-04-25,2810.348
2022-04-26,2730.074
2022-04-27,2705.211
2022-04-28,2718.375
2022-04-29,2759.472
2022-05-02,2675.709
2022-05-03,2653.618
2022-05-04,2618.981
2022-05-05,2592.542
2022-05-06,2543.147
2022-05-09,2408.249
2022-05-10,2425.2
2022-05-11,2465.92
2022-05-12,2440.483
2022-05-13,2491.323
2022-05-16,2463.76
2022-05-17,2517.017
2022-05-18,2475.371
2022-05-19,2502.042
2022-05-20,2517.418
2022-05-23,2559.031
2022-05-24,2521.398
2022-05-25,2523.178
2022-05-26,2528.299
2022-05-27,2603.272
2022-05-30,2658.812
2022-05-31,2629.441
2022-06-01,2604.154
2022-06-02,2645.844
2022-06-03,2621.027
2022-06-06,2610.717
2022-06-07,2598.838
2022-06-08,2590.237
2022-06-09,2547.393
2022-06-10,2459.819
2022-06-13,2341.075
2022-06-14,2291.367
2022-06-15,2326.564
2022-06-16,2301.425
2022-06-17,2320.168
2022-06-20,2332.347
2022-06-21,2366.465
2022-06-22,2380.259
2022-06-23,2374.444
2022-06-24,2443.438
2022-06-27,2456.453
2022-06-28,2439.064
2022-06-29,2417.852
2022-06-30,2381.004
2022-07-01,2378.015
2022-07-04,2374.231
2022-07-05,2343.598
2022-07-06,2379.8
2022-07-07,2426.307
2022-07-08,2438.511
2022-07-11,2420.713
2022-07-12,2395.246
2022-07-13,2386.084
2022-07-14,2354.602
2022-07-15,2411.849
2022-07-18,2439.814
2022-07-19,2476.341
2022-07-20,2491.544
2022-07-21,2523.704
2022-07-22,2543.459
2022-07-25,2518.733
2022-07-26,2515.99
2022-07-27,2515.48
2022-07-28,2568.161
2022-07-29,2622.43
2022-08-01,2629.885
2022-08-02,2590.33
2022-08-03,2598.32
2022-08-04,2642.847
2022-08-05,2591.535
2022-08-08,2634.965
2022-08-09,2587.892
2022-08-10,2684.391
2022-08-11,2724.521
2022-08-12,2685.538
2022-08-15,2694.808
2022-08-16,2658.941
2022-08-17,2618.567
2022-08-18,2657.626
2022-08-19,2584.714
2022-08-22,2531.976
2022-08-23,2514.331
2022-08-24,2530.787
2022-08-25,2548.963
2022-08-26,2502.461
2022-08-29,2466.69
2022-08-30,2439.934
2022-08-31,2456.91
2022-09-01,2356.929
2022-09-02,2414.659
2022-09-05,2363.043
2022-09-06,2355.713
2022-09-07,2350.661
2022-09-08,2372.388
2022-09-09,2445.379
2022-09-12,2502.415
2022-09-13,2418.881
2022-09-14,2390.839
2022-09-15,2364.913
2022-09-16,2346.435
2022-09-19,2326.917
2022-09-20,2315.06
2022-09-21,2322.499
2022-09-22,2227.291
2022-09-23,2176.522
2022-09-26,2173.58
2022-09-27,2191.539
2022-09-28,2199.438
2022-09-29,2159.273
2022-09-30,2210.552
2022-10-03,2205.384
2022-10-04,2301.181
2022-10-05,2249.836
2022-10-06,2235.69
2022-10-07,2177.313
2022-10-10,2139.945
2022-10-11,2128.909
2022-10-12,2110.531
2022-10-13,2126.642
2022-10-14,2146.265
2022-10-17,2200.781
2022-10-18,2251.63
2022-10-19,2197.191
2022-10-20,2223.226
2022-10-21,2192.327
2022-10-24,2254.028
2022-10-25,2312.93
2022-10-26,2365.13
2022-10-27,2329.226
2022-10-28,2306.944
2022-10-31,2297.455
2022-11-01,2291.598
2022-11-02,2296.444
2022-11-03,2229.455
2022-11-04,2295.261
2022-11-07,2345.32
2022-11-08,2403.434
2022-11-09,2424.393
2022-11-10,2550.066
2022-11-11,2643.586
2022-11-14,2637.516
2022-11-15,2645.245
2022-11-16,2590.741
2022-11-17,2565.496
2022-11-18,2594.119
2022-11-21,2580.272
2022-11-22,2595.3
2022-11-23,2657.602
2022-11-24,2681.411
2022-11-25,2669.207
2022-11-28,2627.387
2022-11-29,2574.696
2022-11-30,2583.9
2022-12-01,2664.323
2022-12-02,2669.684
2022-12-05,2662.224
2022-12-06,2614.037
2022-12-07,2593.85
2022-12-08,2600.292
2022-12-09,2644.865
2022-12-12,2642.67
2022-12-13,2716.66
2022-12-14,2732.919
2022-12-15,2662.759
2022-12-16,2633.541
2022-12-19,2625.533
2022-12-20,2621.873
2022-12-21,2667.033
2022-12-22,2638.288
2022-12-23,2643.248
2022-12-26,2643.248
2022-12-27,2661.238
2022-12-28,2649.027
2022-12-29,2693.944
2022-12-30,2652.887
2023-01-02,2652.887
2023-01-03,2678.45
2023-01-04,2737.431
2023-01-05,2718.72
2023-01-06,2764.261
2023-01-09,2843.905
2023-01-10,2810.242
2023-01-11,2804.612
2023-01-12,2816.416
2023-01-13,2832.667
2023-01-16,2867.287
2023-01-17,2859.612
2023-01-18,2901.554
2023-01-19,2848.95
2023-01-20,2868.981
2023-01-23,2908.098
2023-01-24,2912.139
2023-01-25,2884.679
2023-01-26,2895.684
2023-01-27,2914.331
2023-01-30,2908.885
2023-01-31,2893.722
2023-02-01,2930.181
2023-02-02,3003.466
2023-02-03,2980.931
2023-02-06,2926.798
2023-02-07,2924.588
2023-02-08,2934.697
2023-02-09,2966.11
2023-02-10,2904.318
2023-02-13,2929.019
2023-02-14,2933.732
2023-02-15,2932.172
2023-02-16,2931.139
2023-02-17,2922.511
2023-02-20,2927.349
2023-02-21,2918.015
2023-02-22,2881.815
2023-02-23,2886.135
2023-02-24,2862.08
2023-02-27,2899.624
2023-02-28,2880.937
2023-03-01,2882.191
2023-03-02,2869.764
2023-03-03,2903.308
2023-03-06,2900.208
2023-03-07,2847.66
2023-03-08,2848.128
2023-03-09,2866.241
2023-03-10,2863.532
2023-03-13,2834.898
2023-03-14,2863.494
2023-03-15,2762.937
2023-03-16,2788.762
2023-03-17,2783.946
2023-03-20,2798.459
2023-03-21,2834.105
2023-03-22,2831.198
2023-03-23,2887.042
2023-03-24,2820.664
2023-03-27,2848.465
2023-03-28,2840.719
2023-03-29,2872.968
2023-03-30,2938.315
2023-03-31,2972.898
2023-04-03,2953.071
2023-04-04,2961.443
2023-04-05,2909.905
2023-04-06,2908.719
2023-04-07,2908.719
2023-04-10,2886.692
2023-04-11,2950.646
2023-04-12,2969.14
2023-04-13,3013.535
2023-04-14,3016.061
2023-04-17,3009.956
2023-04-18,3024.653
2023-04-19,3003.457
2023-04-20,3021.012
2023-04-21,3045.793
2023-04-24,3072.257
2023-04-25,3026.998
2023-04-26,3008.421
2023-04-27,2990.331
2023-04-28,3037.326
2023-05-01,3019.01
2023-05-02,3018.236
2023-05-03,3052.641
2023-05-04,3059.339
2023-05-05,3089.392
2023-05-08,3102.559
2023-05-09,3073.914
2023-05-10,3065.618
2023-05-11,3047.552
2023-05-12,3049.718
2023-05-15,3062.172
2023-05-16,3031.954
2023-05-17,2996.211
2023-05-18,2974.707
2023-05-19,3036.119
2023-05-22,3040.149
2023-05-23,2995.424
2023-05-24,2918.454
2023-05-25,2915.049
2023-05-26,2953.524
2023-05-29,2963.324
2023-05-30,2949.388
2023-05-31,2897.483
2023-06-01,2929.442
2023-06-02,2978.08
2023-06-05,2959.789
2023-06-06,2973.076
2023-06-07,2958.216
2023-06-08,2971.674
2023-06-09,2962.155
2023-06-12,3007.993
2023-06-13,3035.059
2023-06-14,3056.424
2023-06-15,3073.217
2023-06-16,3074.133
2023-06-19,2991.032
2023-06-20,2941.253
2023-06-21,2926.179
2023-06-22,2923.977
2023-06-23,2913.908
2023-06-26,2903.368
2023-06-27,2892.927
2023-06-28,2927.711
2023-06-29,2931.586
2023-06-30,2994.908
2023-07-03,2961.78
2023-07-04,2964.523
2023-07-05,2926.535
2023-07-06,2887.431
2023-07-07,2942.044
2023-07-10,2944.918
2023-07-11,2975.088
2023-07-12,3073.34
2023-07-13,3108.011
2023-07-14,3123.541
2023-07-17,3083.834
2023-07-18,3106.372
2023-07-19,3094.379
2023-07-20,3037.85
2023-07-21,3025.779
2023-07-24,3029.672
2023-07-25,3058.109
2023-07-26,3050.25
2023-07-27,3076.625
2023-07-28,3070.336
2023-07-31,3073.197
2023-08-01,3044.399
2023-08-02,3004.477
2023-08-03,2984.447
2023-08-04,3022.888
2023-08-07,3005.432
2023-08-08,2975.603
2023-08-09,2975.163
2023-08-10,3001.753
2023-08-11,2975.972
2023-08-14,2965.657
2023-08-15,2976.956
2023-08-16,2946.67
2023-08-17,2909.78
2023-08-18,2890.406
2023-08-21,2890.927
2023-08-22,2921.409
2023-08-23,2927.025
2023-08-24,2909.032
2023-08-25,2890.076
2023-08-28,2913.396
2023-08-29,2946.446
2023-08-30,2960.409
2023-08-31,2973.123
2023-09-01,2950.525
2023-09-04,2956.295
2023-09-05,2938.007
2023-09-06,2915.704
2023-09-07,2897.49
2023-09-08,2867.374
2023-09-11,2871.606
2023-09-12,2841.634
2023-09-13,2819.296
2023-09-14,2829.934
2023-09-15,2832.268
2023-09-18,2806.861
2023-09-19,2786.18
2023-09-20,2837.524
2023-09-21,2778.969
2023-09-22,2753.623
2023-09-25,2716.258
2023-09-26,2674.401
2023-09-27,2650.622
2023-09-28,2692.266
2023-09-29,2724.604
2023-10-02,2684.748
2023-10-03,2635.857
2023-10-04,2611.581
2023-10-05,2625.056
2023-10-06,2643.985
2023-10-09,2629.123
2023-10-10,2685.549
2023-10-11,2707.223
2023-10-12,2689.405
2023-10-13,2631.76
2023-10-16,2647.989
2023-10-17,2625.014
2023-10-18,2577.966
2023-10-19,2566.973
2023-10-20,2550.558
2023-10-23,2543.287
2023-10-24,2557.831
2023-10-25,2517.171
2023-10-26,2484.291
2023-10-27,2471.896
2023-10-30,2489.27
2023-10-31,2505.903
2023-11-01,2507.404
2023-11-02,2572.098
2023-11-03,2634.924
2023-11-06,2630.224
2023-11-07,2625.931
2023-11-08,2648.325
2023-11-09,2679.833
2023-11-10,2655.99
2023-11-13,2655.311
2023-11-14,2776.972
2023-11-15,2815.412
2023-11-16,2795.622
2023-11-17,2825.804
2023-11-20,2839.371
2023-11-21,2826.498
2023-11-22,2834.083
2023-11-23,2830.383
2023-11-24,2853.334
2023-11-27,2841.084
2023-11-28,2841.708
2023-11-29,2905.545
2023-11-30,2929.315
2023-12-01,2899.348
2023-12-04,2854.396
2023-12-05,2889.094
2023-12-06,2894.653
2023-12-07,2878.699
2023-12-08,2911.597
2023-12-11,2927.529
2023-12-12,2925.805
2023-12-13,2922.413
2023-12-14,3060.32
2023-12-15,3080.454
2023-12-18,3042.484
2023-12-19,3089.245
2023-12-20,3091.705
2023-12-21,3099.671
2023-12-22,3112.785
2023-12-25,3112.785
2023-12-26,3113.512
2023-12-27,3154.853
2023-12-28,3178.56
2023-12-29,3160.357
2024-01-01,3160.357
2024-01-02,3134.289
2024-01-03,3034.014
2024-01-04,3057.404
2024-01-05,3056.106
2024-01-08,3086.532
2024-01-09,3064.233
2024-01-10,3054.206
2024-01-11,3033.616
2024-01-12,3073.09
2024-01-15,3029.203
2024-01-16,2991.482
2024-01-17,2931.565
2024-01-18,2956.545
2024-01-19,2939.279
2024-01-22,2976.718
2024-01-23,2967.834
2024-01-24,3006.293
2024-01-25,2987.142
2024-01-26,3039.848
2024-01-29,3025.531
2024-01-30,3034.943
2024-01-31,3027.868
2024-02-01,3012.459
2024-02-02,2990.79
2024-02-05,2979.928
2024-02-06,2994.64
2024-02-07,2988.811
2024-02-08,3009.723
2024-02-09,3016.058
2024-02-12,3039.02
2024-02-13,2980.297
2024-02-14,3016.543
2024-02-15,3062.126
2024-02-16,3066.392
2024-02-19,3052.986
2024-02-20,3016.669
2024-02-21,3023.384
2024-02-22,3058.979
2024-02-23,3088.419
2024-02-26,3092.346
2024-02-27,3103.107
2024-02-28,3076.521
2024-02-29,3028.297
2024-03-01,3036.178
2024-03-04,3055.09
2024-03-05,3042.856
2024-03-06,3068.997
2024-03-07,3095.487
2024-03-08,3107.234
2024-03-11,3084.508
2024-03-12,3110.338
2024-03-13,3111.628
2024-03-14,3087.248
2024-03-15,3102.335
2024-03-18,3080.746
2024-03-19,3069.943
2024-03-20,3067.996
2024-03-21,3086.412
2024-03-22,3083.764
2024-03-25,3092.071
2024-03-26,3071.183
2024-03-27,3088.64
2024-03-28,3109.316
2024-03-29,3109.316
2024-04-01,3095.056
2024-04-02,3034.615
2024-04-03,3044.48
2024-04-04,3047.49
2024-04-05,3056.605
2024-04-08,3069.335
2024-04-09,3051.544
2024-04-10,3022.336
2024-04-11,3011.848
2024-04-12,2981.825
2024-04-15,2979.583
2024-04-16,2939.935
2024-04-17,2933.017
2024-04-18,2928.663
