Date,GERMANY IMI GROWTH IMI (Large+Mid+Small Cap)
2019-09-19,1578.374
2019-09-20,1568.479
2019-09-23,1549.519
2019-09-24,1552.341
2019-09-25,1531.473
2019-09-26,1541.049
2019-09-27,1553.635
2019-09-30,1548.528
2019-10-01,1535.706
2019-10-02,1498.694
2019-10-03,1504.034
2019-10-04,1522.093
2019-10-07,1530.963
2019-10-08,1505.152
2019-10-09,1526.28
2019-10-10,1528.795
2019-10-11,1578.406
2019-10-14,1574.738
2019-10-15,1588.606
2019-10-16,1592.795
2019-10-17,1599.339
2019-10-18,1597.592
2019-10-21,1617.19
2019-10-22,1615.426
2019-10-23,1606.858
2019-10-24,1612.314
2019-10-25,1611.345
2019-10-28,1621.413
2019-10-29,1623.622
2019-10-30,1628.117
2019-10-31,1624.541
2019-11-01,1642.822
2019-11-04,1662.011
2019-11-05,1648.1
2019-11-06,1650.16
2019-11-07,1665.972
2019-11-08,1655.287
2019-11-11,1654.958
2019-11-12,1658.801
2019-11-13,1655.385
2019-11-14,1651.227
2019-11-15,1669.193
2019-11-18,1674.803
2019-11-19,1677.654
2019-11-20,1670.589
2019-11-21,1665.952
2019-11-22,1663.85
2019-11-25,1674.497
2019-11-26,1683.593
2019-11-27,1686.477
2019-11-28,1684.824
2019-11-29,1690.794
2019-12-02,1659.776
2019-12-03,1667.899
2019-12-04,1686.847
2019-12-05,1680.48
2019-12-06,1687.557
2019-12-09,1686.723
2019-12-10,1684.968
2019-12-11,1689.204
2019-12-12,1699.588
2019-12-13,1712.142
2019-12-16,1734.437
2019-12-17,1721.688
2019-12-18,1709.74
2019-12-19,1711.174
2019-12-20,1719.974
2019-12-23,1718.724
2019-12-24,1719.112
2019-12-25,1719.112
2019-12-26,1720.429
2019-12-27,1735.374
2019-12-30,1730.018
2019-12-31,1733.338
2020-01-01,1733.338
2020-01-02,1747.769
2020-01-03,1729.48
2020-01-06,1720.684
2020-01-07,1729.113
2020-01-08,1739.218
2020-01-09,1760.067
2020-01-10,1762.334
2020-01-13,1764.198
2020-01-14,1768.642
2020-01-15,1775.017
2020-01-16,1776.979
2020-01-17,1786.02
2020-01-20,1789.448
2020-01-21,1793.891
2020-01-22,1794.435
2020-01-23,1772.27
2020-01-24,1798.059
2020-01-27,1746.914
2020-01-28,1746.8
2020-01-29,1749.427
2020-01-30,1734.222
2020-01-31,1720.355
2020-02-03,1728.385
2020-02-04,1754.7
2020-02-05,1773.114
2020-02-06,1778.98
2020-02-07,1768.698
2020-02-10,1762.284
2020-02-11,1783.157
2020-02-12,1790.998
2020-02-13,1784.18
2020-02-14,1784.91
2020-02-17,1783.937
2020-02-18,1769.114
2020-02-19,1788.218
2020-02-20,1768.419
2020-02-21,1764.055
2020-02-24,1694.778
2020-02-25,1665.427
2020-02-26,1660.784
2020-02-27,1627.727
2020-02-28,1573.395
2020-03-02,1591.635
2020-03-03,1625.937
2020-03-04,1629.287
2020-03-05,1613.76
2020-03-06,1577.07
2020-03-09,1484.196
2020-03-10,1469.29
2020-03-11,1440.549
2020-03-12,1255.5
2020-03-13,1263.829
2020-03-16,1217.622
2020-03-17,1197.89
2020-03-18,1121.771
2020-03-19,1134.496
2020-03-20,1175.659
2020-03-23,1167.588
2020-03-24,1275.417
2020-03-25,1311.051
2020-03-26,1366.79
2020-03-27,1321.495
2020-03-30,1339.208
2020-03-31,1353.484
2020-04-01,1302.147
2020-04-02,1294.379
2020-04-03,1281.064
2020-04-06,1336.713
2020-04-07,1377.266
2020-04-08,1387.661
2020-04-09,1433.47
2020-04-10,1433.47
2020-04-13,1428.49
2020-04-14,1464.192
2020-04-15,1408.539
2020-04-16,1414.441
2020-04-17,1453.8
2020-04-20,1464.996
2020-04-21,1410.107
2020-04-22,1425.854
2020-04-23,1437.263
2020-04-24,1414.377
2020-04-27,1445.686
2020-04-28,1447.573
2020-04-29,1477.028
2020-04-30,1470.378
2020-05-01,1477.829
2020-05-04,1420.065
2020-05-05,1447.226
2020-05-06,1434.795
2020-05-07,1462.34
2020-05-08,1483.256
2020-05-11,1472.028
2020-05-12,1478.921
2020-05-13,1453.052
2020-05-14,1420.548
2020-05-15,1433.477
2020-05-18,1499.321
2020-05-19,1518.444
2020-05-20,1546.663
2020-05-21,1520.931
2020-05-22,1519.267
2020-05-25,1560.198
2020-05-26,1581.796
2020-05-27,1578.655
2020-05-28,1614.337
2020-05-29,1614.242
2020-06-01,1616.274
2020-06-02,1653.305
2020-06-03,1696.697
2020-06-04,1717.191
2020-06-05,1734.617
2020-06-08,1712.084
2020-06-09,1708.332
2020-06-10,1703.281
2020-06-11,1656.075
2020-06-12,1625.116
2020-06-15,1625.237
2020-06-16,1667.964
2020-06-17,1683.866
2020-06-18,1655.75
2020-06-19,1659.217
2020-06-22,1658.361
2020-06-23,1696.783
2020-06-24,1639.454
2020-06-25,1645.268
2020-06-26,1639.626
2020-06-29,1645.302
2020-06-30,1661.044
2020-07-01,1671.489
2020-07-02,1706.055
2020-07-03,1703.954
2020-07-06,1748.606
2020-07-07,1726.719
2020-07-08,1724.59
2020-07-09,1741.137
2020-07-10,1751.127
2020-07-13,1784.459
2020-07-14,1749.243
2020-07-15,1783.686
2020-07-16,1773.701
2020-07-17,1777.226
2020-07-20,1810.506
2020-07-21,1831.514
2020-07-22,1855.288
2020-07-23,1848.657
2020-07-24,1799.556
2020-07-27,1842.496
2020-07-28,1825.498
2020-07-29,1847.66
2020-07-30,1788.976
2020-07-31,1796.186
2020-08-03,1822.0
2020-08-04,1805.392
2020-08-05,1834.809
2020-08-06,1824.61
2020-08-07,1842.039
2020-08-10,1822.414
2020-08-11,1853.127
2020-08-12,1871.591
2020-08-13,1876.084
2020-08-14,1850.391
2020-08-17,1873.043
2020-08-18,1875.054
2020-08-19,1877.647
2020-08-20,1857.144
2020-08-21,1844.642
2020-08-24,1875.893
2020-08-25,1880.871
2020-08-26,1908.675
2020-08-27,1880.811
2020-08-28,1887.219
2020-08-31,1891.851
2020-09-01,1899.799
2020-09-02,1914.675
2020-09-03,1858.841
2020-09-04,1816.515
2020-09-07,1861.88
2020-09-08,1829.059
2020-09-09,1872.741
2020-09-10,1876.856
2020-09-11,1866.968
2020-09-14,1882.179
2020-09-15,1879.555
2020-09-16,1883.389
2020-09-17,1872.409
2020-09-18,1882.995
2020-09-21,1808.081
2020-09-22,1820.61
2020-09-23,1830.45
2020-09-24,1810.981
2020-09-25,1799.116
2020-09-28,1847.375
2020-09-29,1860.772
2020-09-30,1851.614
2020-10-01,1874.121
2020-10-02,1860.477
2020-10-05,1882.645
2020-10-06,1878.752
2020-10-07,1869.364
2020-10-08,1884.813
2020-10-09,1914.072
2020-10-12,1931.772
2020-10-13,1912.299
2020-10-14,1918.763
2020-10-15,1867.841
2020-10-16,1897.878
2020-10-19,1899.96
2020-10-20,1880.251
2020-10-21,1853.944
2020-10-22,1845.259
2020-10-23,1846.719
2020-10-26,1713.144
2020-10-27,1711.558
2020-10-28,1637.372
2020-10-29,1628.777
2020-10-30,1608.812
2020-11-02,1617.61
2020-11-03,1668.357
2020-11-04,1709.888
2020-11-05,1752.124
2020-11-06,1752.414
2020-11-09,1758.552
2020-11-10,1727.994
2020-11-11,1752.689
2020-11-12,1750.66
2020-11-13,1757.558
2020-11-16,1756.366
2020-11-17,1750.027
2020-11-18,1766.075
2020-11-19,1761.795
2020-11-20,1772.447
2020-11-23,1759.101
2020-11-24,1755.088
2020-11-25,1767.313
2020-11-26,1783.787
2020-11-27,1806.821
2020-11-30,1819.034
2020-12-01,1827.733
2020-12-02,1824.073
2020-12-03,1837.349
2020-12-04,1850.968
2020-12-07,1851.429
2020-12-08,1856.355
2020-12-09,1853.866
2020-12-10,1861.504
2020-12-11,1847.671
2020-12-14,1865.57
2020-12-15,1879.15
2020-12-16,1907.684
2020-12-17,1940.757
2020-12-18,1939.46
2020-12-21,1899.001
2020-12-22,1924.586
2020-12-23,1932.14
2020-12-24,1931.665
2020-12-25,1931.665
2020-12-28,1964.182
2020-12-29,1979.134
2020-12-30,1988.944
2020-12-31,1978.434
2021-01-01,1978.434
2021-01-04,1990.151
2021-01-05,1990.146
2021-01-06,1988.793
2021-01-07,1980.792
2021-01-08,2009.974
2021-01-11,1976.916
2021-01-12,1981.247
2021-01-13,1985.619
2021-01-14,1983.246
2021-01-15,1944.939
2021-01-18,1963.178
2021-01-19,1971.065
2021-01-20,1980.506
2021-01-21,1999.7
2021-01-22,1990.213
2021-01-25,1975.485
2021-01-26,2004.34
2021-01-27,1968.111
2021-01-28,1971.883
2021-01-29,1947.47
2021-02-01,1971.491
2021-02-02,1995.47
2021-02-03,1993.831
2021-02-04,1994.478
2021-02-05,2000.784
2021-02-08,2012.939
2021-02-09,2018.973
2021-02-10,2004.026
2021-02-11,2045.298
2021-02-12,2043.152
2021-02-15,2058.863
2021-02-16,2059.741
2021-02-17,2001.944
2021-02-18,2001.61
2021-02-19,2020.662
2021-02-22,1992.092
2021-02-23,1968.361
2021-02-24,1960.895
2021-02-25,1980.256
2021-02-26,1953.089
2021-03-01,1964.799
2021-03-02,1953.524
2021-03-03,1938.932
2021-03-04,1905.318
2021-03-05,1855.943
2021-03-08,1879.278
2021-03-09,1913.256
2021-03-10,1910.979
2021-03-11,1951.459
2021-03-12,1926.479
2021-03-15,1925.147
2021-03-16,1936.778
2021-03-17,1922.876
2021-03-18,1934.551
2021-03-19,1922.033
2021-03-22,1939.512
2021-03-23,1929.627
2021-03-24,1907.142
2021-03-25,1877.044
2021-03-26,1900.084
2021-03-29,1892.451
2021-03-30,1895.296
2021-03-31,1910.73
2021-04-01,1945.688
2021-04-02,1945.688
2021-04-05,1951.975
2021-04-06,1972.361
2021-04-07,1979.77
2021-04-08,2000.938
2021-04-09,2013.541
2021-04-12,2001.56
2021-04-13,2020.616
2021-04-14,2033.268
2021-04-15,2052.053
2021-04-16,2064.645
2021-04-19,2061.162
2021-04-20,2036.25
2021-04-21,2039.23
2021-04-22,2067.684
2021-04-23,2064.287
2021-04-26,2073.337
2021-04-27,2072.739
2021-04-28,2073.562
2021-04-29,2067.197
2021-04-30,2044.904
2021-05-03,2058.235
2021-05-04,1982.843
2021-05-05,2010.651
2021-05-06,2001.215
2021-05-07,2056.644
2021-05-10,2037.622
2021-05-11,2002.736
2021-05-12,1971.407
2021-05-13,1979.745
2021-05-14,2017.623
2021-05-17,2020.789
2021-05-18,2043.427
2021-05-19,2023.908
2021-05-20,2062.952
2021-05-21,2061.632
2021-05-24,2066.791
2021-05-25,2096.321
2021-05-26,2093.483
2021-05-27,2076.604
2021-05-28,2090.007
2021-05-31,2089.598
2021-06-01,2105.377
2021-06-02,2089.019
2021-06-03,2076.736
2021-06-04,2095.71
2021-06-07,2106.146
2021-06-08,2103.192
2021-06-09,2099.325
2021-06-10,2101.548
2021-06-11,2110.997
2021-06-14,2123.556
2021-06-15,2125.103
2021-06-16,2123.776
2021-06-17,2099.334
2021-06-18,2063.613
2021-06-21,2085.89
2021-06-22,2090.322
2021-06-23,2076.215
2021-06-24,2101.436
2021-06-25,2120.501
2021-06-28,2115.746
2021-06-29,2130.571
2021-06-30,2099.453
2021-07-01,2103.398
2021-07-02,2111.741
2021-07-05,2114.14
2021-07-06,2112.234
2021-07-07,2134.397
2021-07-08,2110.702
2021-07-09,2131.544
2021-07-12,2145.966
2021-07-13,2145.163
2021-07-14,2141.036
2021-07-15,2117.838
2021-07-16,2105.628
2021-07-19,2069.701
2021-07-20,2058.674
2021-07-21,2080.771
2021-07-22,2103.468
2021-07-23,2119.397
2021-07-26,2116.563
2021-07-27,2106.263
2021-07-28,2118.45
2021-07-29,2142.33
2021-07-30,2126.674
2021-08-02,2155.305
2021-08-03,2151.676
2021-08-04,2178.915
2021-08-05,2187.1
2021-08-06,2158.467
2021-08-09,2158.843
2021-08-10,2159.385
2021-08-11,2158.595
2021-08-12,2168.119
2021-08-13,2190.561
2021-08-16,2181.187
2021-08-17,2171.208
2021-08-18,2177.857
2021-08-19,2153.422
2021-08-20,2161.867
2021-08-23,2184.462
2021-08-24,2195.454
2021-08-25,2188.715
2021-08-26,2180.336
2021-08-27,2195.078
2021-08-30,2205.494
2021-08-31,2193.21
2021-09-01,2217.491
2021-09-02,2224.238
2021-09-03,2215.073
2021-09-06,2222.531
2021-09-07,2218.251
2021-09-08,2185.416
2021-09-09,2192.851
2021-09-10,2198.709
2021-09-13,2180.786
2021-09-14,2189.462
2021-09-15,2163.376
2021-09-16,2154.047
2021-09-17,2135.822
2021-09-20,2100.332
2021-09-21,2127.99
2021-09-22,2133.759
2021-09-23,2163.307
2021-09-24,2130.072
2021-09-27,2112.881
2021-09-28,2053.259
2021-09-29,2046.431
2021-09-30,2039.044
2021-10-01,2025.362
2021-10-04,2006.616
2021-10-05,2020.926
2021-10-06,1990.193
2021-10-07,2020.26
2021-10-08,2013.713
2021-10-11,2006.924
2021-10-12,2003.416
2021-10-13,2035.893
2021-10-14,2067.412
2021-10-15,2089.628
2021-10-18,2083.192
2021-10-19,2100.244
2021-10-20,2099.105
2021-10-21,2106.438
2021-10-22,2111.562
2021-10-25,2113.354
2021-10-26,2127.467
2021-10-27,2116.322
2021-10-28,2138.568
2021-10-29,2113.704
2021-11-01,2135.741
2021-11-02,2154.756
2021-11-03,2170.83
2021-11-04,2180.971
2021-11-05,2167.929
2021-11-08,2179.333
2021-11-09,2175.526
2021-11-10,2149.965
2021-11-11,2135.586
2021-11-12,2139.473
2021-11-15,2144.88
2021-11-16,2142.59
2021-11-17,2138.835
2021-11-18,2147.052
2021-11-19,2148.182
2021-11-22,2108.693
2021-11-23,2067.787
2021-11-24,2046.086
2021-11-25,2055.045
2021-11-26,2024.806
2021-11-29,2025.234
2021-11-30,2004.34
2021-12-01,2047.329
2021-12-02,1993.828
2021-12-03,1971.331
2021-12-06,1982.955
2021-12-07,2047.045
2021-12-08,2040.572
2021-12-09,2029.475
2021-12-10,2014.979
2021-12-13,2012.296
2021-12-14,1976.109
2021-12-15,1985.617
2021-12-16,2002.066
2021-12-17,1993.642
2021-12-20,1971.431
2021-12-21,1984.008
2021-12-22,2022.064
2021-12-23,2029.589
2021-12-24,2033.268
2021-12-27,2046.183
2021-12-28,2056.222
2021-12-29,2054.012
2021-12-30,2054.013
2021-12-31,2061.445
2022-01-03,2061.667
2022-01-04,2037.381
2022-01-05,2042.024
2022-01-06,1990.913
2022-01-07,1984.674
2022-01-10,1932.877
2022-01-11,1969.983
2022-01-12,1988.899
2022-01-13,1990.303
2022-01-14,1956.975
2022-01-17,1963.408
2022-01-18,1930.117
2022-01-19,1937.097
2022-01-20,1960.959
2022-01-21,1918.745
2022-01-24,1832.938
2022-01-25,1827.169
2022-01-26,1860.486
2022-01-27,1830.571
2022-01-28,1813.302
2022-01-31,1855.571
2022-02-01,1883.557
2022-02-02,1894.62
2022-02-03,1867.252
2022-02-04,1851.586
2022-02-07,1861.207
2022-02-08,1838.306
2022-02-09,1870.898
2022-02-10,1846.819
2022-02-11,1810.07
2022-02-14,1762.288
2022-02-15,1810.74
2022-02-16,1807.158
2022-02-17,1793.118
2022-02-18,1754.815
2022-02-21,1723.448
2022-02-22,1718.962
2022-02-23,1702.82
2022-02-24,1635.036
2022-02-25,1701.31
2022-02-28,1714.19
2022-03-01,1653.633
2022-03-02,1643.418
2022-03-03,1611.377
2022-03-04,1522.002
2022-03-07,1482.471
2022-03-08,1469.857
2022-03-09,1603.515
2022-03-10,1549.916
2022-03-11,1562.884
2022-03-14,1594.774
2022-03-15,1588.568
2022-03-16,1658.887
2022-03-17,1673.994
2022-03-18,1684.499
2022-03-21,1669.735
2022-03-22,1684.013
2022-03-23,1652.023
2022-03-24,1643.771
2022-03-25,1643.219
2022-03-28,1648.736
2022-03-29,1720.061
2022-03-30,1712.036
2022-03-31,1677.454
2022-04-01,1664.737
2022-04-04,1677.385
2022-04-05,1666.339
2022-04-06,1624.193
2022-04-07,1614.446
2022-04-08,1616.779
2022-04-11,1593.672
2022-04-12,1584.516
2022-04-13,1573.276
2022-04-14,1570.951
2022-04-15,1570.951
2022-04-18,1573.429
2022-04-19,1569.22
2022-04-20,1602.619
2022-04-21,1606.416
2022-04-22,1555.504
2022-04-25,1523.051
2022-04-26,1489.088
2022-04-27,1470.34
2022-04-28,1493.087
2022-04-29,1508.049
2022-05-02,1484.592
2022-05-03,1493.126
2022-05-04,1481.234
2022-05-05,1464.814
2022-05-06,1441.196
2022-05-09,1389.94
2022-05-10,1400.685
2022-05-11,1433.701
2022-05-12,1409.2
2022-05-13,1442.4
2022-05-16,1438.742
2022-05-17,1477.54
2022-05-18,1442.998
2022-05-19,1449.812
2022-05-20,1457.853
2022-05-23,1484.815
2022-05-24,1467.982
2022-05-25,1463.802
2022-05-26,1493.521
2022-05-27,1522.742
2022-05-30,1556.042
2022-05-31,1520.941
2022-06-01,1499.329
2022-06-02,1529.22
2022-06-03,1525.367
2022-06-06,1540.993
2022-06-07,1527.796
2022-06-08,1526.103
2022-06-09,1482.532
2022-06-10,1429.183
2022-06-13,1371.665
2022-06-14,1347.756
2022-06-15,1370.283
2022-06-16,1339.901
2022-06-17,1347.662
2022-06-20,1370.612
2022-06-21,1375.974
2022-06-22,1376.863
2022-06-23,1358.448
2022-06-24,1392.023
2022-06-27,1410.826
2022-06-28,1396.484
2022-06-29,1375.13
2022-06-30,1357.925
2022-07-01,1352.099
2022-07-04,1351.193
2022-07-05,1305.279
2022-07-06,1329.346
2022-07-07,1350.171
2022-07-08,1362.022
2022-07-11,1335.644
2022-07-12,1327.885
2022-07-13,1326.135
2022-07-14,1286.473
2022-07-15,1324.277
2022-07-18,1347.553
2022-07-19,1383.719
2022-07-20,1380.766
2022-07-21,1389.72
2022-07-22,1397.732
2022-07-25,1386.766
2022-07-26,1358.674
2022-07-27,1367.943
2022-07-28,1391.134
2022-07-29,1417.994
2022-08-01,1439.869
2022-08-02,1419.09
2022-08-03,1429.093
2022-08-04,1460.076
2022-08-05,1434.224
2022-08-08,1451.036
2022-08-09,1425.443
2022-08-10,1468.869
2022-08-11,1474.112
2022-08-12,1453.955
2022-08-15,1453.782
2022-08-16,1452.744
2022-08-17,1426.16
2022-08-18,1422.79
2022-08-19,1396.765
2022-08-22,1354.304
2022-08-23,1345.423
2022-08-24,1356.554
2022-08-25,1359.609
2022-08-26,1330.429
2022-08-29,1310.816
2022-08-30,1316.233
2022-08-31,1313.612
2022-09-01,1270.946
2022-09-02,1317.664
2022-09-05,1286.563
2022-09-06,1291.391
2022-09-07,1299.613
2022-09-08,1306.002
2022-09-09,1340.34
2022-09-12,1373.117
2022-09-13,1322.11
2022-09-14,1307.11
2022-09-15,1291.81
2022-09-16,1268.876
2022-09-19,1269.309
2022-09-20,1255.696
2022-09-21,1252.619
2022-09-22,1209.426
2022-09-23,1172.009
2022-09-26,1164.292
2022-09-27,1158.101
2022-09-28,1166.446
2022-09-29,1164.551
2022-09-30,1183.61
2022-10-03,1197.532
2022-10-04,1262.902
2022-10-05,1238.658
2022-10-06,1232.736
2022-10-07,1197.704
2022-10-10,1178.258
2022-10-11,1170.777
2022-10-12,1158.064
2022-10-13,1170.531
2022-10-14,1184.635
2022-10-17,1214.854
2022-10-18,1231.769
2022-10-19,1207.579
2022-10-20,1218.975
2022-10-21,1202.747
2022-10-24,1228.488
2022-10-25,1265.03
2022-10-26,1294.392
2022-10-27,1271.942
2022-10-28,1265.543
2022-10-31,1251.141
2022-11-01,1255.32
2022-11-02,1247.496
2022-11-03,1215.876
2022-11-04,1262.435
2022-11-07,1284.933
2022-11-08,1323.999
2022-11-09,1323.594
2022-11-10,1398.259
2022-11-11,1430.8
2022-11-14,1446.478
2022-11-15,1457.585
2022-11-16,1450.075
2022-11-17,1437.599
2022-11-18,1450.304
2022-11-21,1426.725
2022-11-22,1433.579
2022-11-23,1449.812
2022-11-24,1467.792
2022-11-25,1463.589
2022-11-28,1442.177
2022-11-29,1424.15
2022-11-30,1433.347
2022-12-01,1484.43
2022-12-02,1483.621
2022-12-05,1476.42
2022-12-06,1455.13
2022-12-07,1448.83
2022-12-08,1457.959
2022-12-09,1461.542
2022-12-12,1456.491
2022-12-13,1496.847
2022-12-14,1492.792
2022-12-15,1446.863
2022-12-16,1431.641
2022-12-19,1425.193
2022-12-20,1421.053
2022-12-21,1446.211
2022-12-22,1425.303
2022-12-23,1426.809
2022-12-26,1426.809
2022-12-27,1434.738
2022-12-28,1426.322
2022-12-29,1452.622
2022-12-30,1435.121
2023-01-02,1442.96
2023-01-03,1443.763
2023-01-04,1477.765
2023-01-05,1466.932
2023-01-06,1494.721
2023-01-09,1539.901
2023-01-10,1535.966
2023-01-11,1560.458
2023-01-12,1576.107
2023-01-13,1590.182
2023-01-16,1598.83
2023-01-17,1599.423
2023-01-18,1603.277
2023-01-19,1568.596
2023-01-20,1582.5
2023-01-23,1596.453
2023-01-24,1590.933
2023-01-25,1594.476
2023-01-26,1600.488
2023-01-27,1604.366
2023-01-30,1604.792
2023-01-31,1600.343
2023-02-01,1609.84
2023-02-02,1667.601
2023-02-03,1653.514
2023-02-06,1617.458
2023-02-07,1604.215
2023-02-08,1610.119
2023-02-09,1618.25
2023-02-10,1574.045
2023-02-13,1592.68
2023-02-14,1590.028
2023-02-15,1597.994
2023-02-16,1598.753
2023-02-17,1591.707
2023-02-20,1593.482
2023-02-21,1581.596
2023-02-22,1569.86
2023-02-23,1568.886
2023-02-24,1539.434
2023-02-27,1564.48
2023-02-28,1560.442
2023-03-01,1564.981
2023-03-02,1558.422
2023-03-03,1572.678
2023-03-06,1595.272
2023-03-07,1571.877
2023-03-08,1570.874
2023-03-09,1576.419
2023-03-10,1580.477
2023-03-13,1551.429
2023-03-14,1577.619
2023-03-15,1510.537
2023-03-16,1551.351
2023-03-17,1538.282
2023-03-20,1564.432
2023-03-21,1588.127
2023-03-22,1590.309
2023-03-23,1617.76
2023-03-24,1579.888
2023-03-27,1599.804
2023-03-28,1599.389
2023-03-29,1621.431
2023-03-30,1657.367
2023-03-31,1662.267
2023-04-03,1651.784
2023-04-04,1668.798
2023-04-05,1660.692
2023-04-06,1673.698
2023-04-07,1673.698
2023-04-10,1660.827
2023-04-11,1672.03
2023-04-12,1678.135
2023-04-13,1699.061
2023-04-14,1692.581
2023-04-17,1675.355
2023-04-18,1691.331
2023-04-19,1686.675
2023-04-20,1681.513
2023-04-21,1695.409
2023-04-24,1698.157
2023-04-25,1689.695
2023-04-26,1690.469
2023-04-27,1674.859
2023-04-28,1687.008
2023-05-01,1677.916
2023-05-02,1663.476
2023-05-03,1680.011
2023-05-04,1669.701
2023-05-05,1685.786
2023-05-08,1681.412
2023-05-09,1664.516
2023-05-10,1662.32
2023-05-11,1658.688
2023-05-12,1657.941
2023-05-15,1656.939
2023-05-16,1655.693
2023-05-17,1642.342
2023-05-18,1650.403
2023-05-19,1660.869
2023-05-22,1658.832
2023-05-23,1645.426
2023-05-24,1609.219
2023-05-25,1595.22
2023-05-26,1608.246
2023-05-29,1605.8
2023-05-30,1603.473
2023-05-31,1579.541
2023-06-01,1606.27
2023-06-02,1629.621
2023-06-05,1612.476
2023-06-06,1611.511
2023-06-07,1610.433
2023-06-08,1620.219
2023-06-09,1612.155
2023-06-12,1629.222
2023-06-13,1652.748
2023-06-14,1665.196
2023-06-15,1668.872
2023-06-16,1682.693
2023-06-19,1660.871
2023-06-20,1645.166
2023-06-21,1643.115
2023-06-22,1651.608
2023-06-23,1618.749
2023-06-26,1617.246
2023-06-27,1617.428
2023-06-28,1625.024
2023-06-29,1624.749
2023-06-30,1654.902
2023-07-03,1638.793
2023-07-04,1640.516
2023-07-05,1618.353
2023-07-06,1578.074
2023-07-07,1596.653
2023-07-10,1608.522
2023-07-11,1621.927
2023-07-12,1671.708
2023-07-13,1698.122
2023-07-14,1706.233
2023-07-17,1697.345
2023-07-18,1701.535
2023-07-19,1694.859
2023-07-20,1684.71
2023-07-21,1671.11
2023-07-24,1663.155
2023-07-25,1670.426
2023-07-26,1663.548
2023-07-27,1694.808
2023-07-28,1704.405
2023-07-31,1705.41
2023-08-01,1683.886
2023-08-02,1650.459
2023-08-03,1633.898
2023-08-04,1652.615
2023-08-07,1649.158
2023-08-08,1626.305
2023-08-09,1639.937
2023-08-10,1661.315
2023-08-11,1635.361
2023-08-14,1635.946
2023-08-15,1629.297
2023-08-16,1629.888
2023-08-17,1606.877
2023-08-18,1594.328
2023-08-21,1596.999
2023-08-22,1608.071
2023-08-23,1612.437
2023-08-24,1597.036
2023-08-25,1586.153
2023-08-28,1608.197
2023-08-29,1629.598
2023-08-30,1640.807
2023-08-31,1636.829
2023-09-01,1622.667
2023-09-04,1619.14
2023-09-05,1603.384
2023-09-06,1599.713
2023-09-07,1593.154
2023-09-08,1594.993
2023-09-11,1596.252
2023-09-12,1578.44
2023-09-13,1576.461
2023-09-14,1580.607
2023-09-15,1584.297
2023-09-18,1566.85
2023-09-19,1556.614
2023-09-20,1571.862
2023-09-21,1541.748
2023-09-22,1543.572
2023-09-25,1518.337
2023-09-26,1500.71
2023-09-27,1487.218
2023-09-28,1503.137
2023-09-29,1519.029
2023-10-02,1496.328
2023-10-03,1479.613
2023-10-04,1487.279
2023-10-05,1486.843
2023-10-06,1505.956
2023-10-09,1498.032
2023-10-10,1535.738
2023-10-11,1539.926
2023-10-12,1531.996
2023-10-13,1493.54
2023-10-16,1502.19
2023-10-17,1504.409
2023-10-18,1485.475
2023-10-19,1498.413
2023-10-20,1474.981
2023-10-23,1478.918
2023-10-24,1490.358
2023-10-25,1482.783
2023-10-26,1460.76
2023-10-27,1463.043
2023-10-30,1465.507
2023-10-31,1471.276
2023-11-01,1479.047
2023-11-02,1511.443
2023-11-03,1532.792
2023-11-06,1530.446
2023-11-07,1535.767
2023-11-08,1547.364
2023-11-09,1566.753
2023-11-10,1545.698
2023-11-13,1557.157
2023-11-14,1609.287
2023-11-15,1633.948
2023-11-16,1632.597
2023-11-17,1646.359
2023-11-20,1669.926
2023-11-21,1668.728
2023-11-22,1670.069
2023-11-23,1680.436
2023-11-24,1683.247
2023-11-27,1680.293
2023-11-28,1691.121
2023-11-29,1712.774
2023-11-30,1708.021
2023-12-01,1709.728
2023-12-04,1704.144
2023-12-05,1710.225
2023-12-06,1709.193
2023-12-07,1701.313
2023-12-08,1712.325
2023-12-11,1707.332
2023-12-12,1714.394
2023-12-13,1712.945
2023-12-14,1739.649
2023-12-15,1722.334
2023-12-18,1714.714
2023-12-19,1738.421
2023-12-20,1733.15
2023-12-21,1725.986
2023-12-22,1722.825
2023-12-25,1722.825
2023-12-26,1725.015
2023-12-27,1747.864
2023-12-28,1743.342
2023-12-29,1737.704
2024-01-01,1737.704
2024-01-02,1706.4
2024-01-03,1679.017
2024-01-04,1680.661
2024-01-05,1684.236
2024-01-08,1698.638
2024-01-09,1688.755
2024-01-10,1703.261
2024-01-11,1689.905
2024-01-12,1715.758
2024-01-15,1702.933
2024-01-16,1686.35
2024-01-17,1672.653
2024-01-18,1692.65
2024-01-19,1699.084
2024-01-22,1715.83
2024-01-23,1700.861
2024-01-24,1753.712
2024-01-25,1743.713
2024-01-26,1754.612
2024-01-29,1747.853
2024-01-30,1758.53
2024-01-31,1752.379
2024-02-01,1747.833
2024-02-02,1742.495
2024-02-05,1742.232
2024-02-06,1758.67
2024-02-07,1760.822
2024-02-08,1769.377
2024-02-09,1773.225
2024-02-12,1780.754
2024-02-13,1745.701
2024-02-14,1762.88
2024-02-15,1774.44
2024-02-16,1785.232
2024-02-19,1780.79
2024-02-20,1784.685
2024-02-21,1778.567
2024-02-22,1814.877
2024-02-23,1830.908
2024-02-26,1845.151
2024-02-27,1857.996
2024-02-28,1847.374
2024-02-29,1850.066
2024-03-01,1858.201
2024-03-04,1866.493
