Date,HONG KONG IMI GROWTH IMI (Large+Mid+Small Cap)
2019-08-08,1863.671
2019-08-09,1836.513
2019-08-12,1822.141
2019-08-13,1774.443
2019-08-14,1771.315
2019-08-15,1798.095
2019-08-16,1833.329
2019-08-19,1884.113
2019-08-20,1877.806
2019-08-21,1873.24
2019-08-22,1847.88
2019-08-23,1860.791
2019-08-26,1813.084
2019-08-27,1816.146
2019-08-28,1816.424
2019-08-29,1831.06
2019-08-30,1820.901
2019-09-02,1800.068
2019-09-03,1798.738
2019-09-04,1889.87
2019-09-05,1873.261
2019-09-06,1892.574
2019-09-09,1894.169
2019-09-10,1889.221
2019-09-11,1906.454
2019-09-12,1895.063
2019-09-13,1925.733
2019-09-16,1899.896
2019-09-17,1873.626
2019-09-18,1875.792
2019-09-19,1841.188
2019-09-20,1825.732
2019-09-23,1807.896
2019-09-24,1815.667
2019-09-25,1785.546
2019-09-26,1787.407
2019-09-27,1784.331
2019-09-30,1791.058
2019-10-01,1789.976
2019-10-02,1791.407
2019-10-03,1799.615
2019-10-04,1777.733
2019-10-07,1777.61
2019-10-08,1779.137
2019-10-09,1753.043
2019-10-10,1748.052
2019-10-11,1787.784
2019-10-14,1803.736
2019-10-15,1799.519
2019-10-16,1818.51
2019-10-17,1832.133
2019-10-18,1819.304
2019-10-21,1823.761
2019-10-22,1830.89
2019-10-23,1819.107
2019-10-24,1837.087
2019-10-25,1831.107
2019-10-28,1867.867
2019-10-29,1865.046
2019-10-30,1859.384
2019-10-31,1887.144
2019-11-01,1919.999
2019-11-04,1955.878
2019-11-05,1961.3
2019-11-06,1964.692
2019-11-07,1977.932
2019-11-08,1966.631
2019-11-11,1906.591
2019-11-12,1918.078
2019-11-13,1873.497
2019-11-14,1853.176
2019-11-15,1861.243
2019-11-18,1884.876
2019-11-19,1915.558
2019-11-20,1889.305
2019-11-21,1864.338
2019-11-22,1870.972
2019-11-25,1911.79
2019-11-26,1900.935
2019-11-27,1914.023
2019-11-28,1912.282
2019-11-29,1878.909
2019-12-02,1887.988
2019-12-03,1884.625
2019-12-04,1857.619
2019-12-05,1863.047
2019-12-06,1881.266
2019-12-09,1871.038
2019-12-10,1862.377
2019-12-11,1872.26
2019-12-12,1908.819
2019-12-13,1967.011
2019-12-16,1941.309
2019-12-17,1957.792
2019-12-18,1948.584
2019-12-19,1930.134
2019-12-20,1930.234
2019-12-23,1928.39
2019-12-24,1927.389
2019-12-25,1927.389
2019-12-26,1927.586
2019-12-27,1955.193
2019-12-30,1971.278
2019-12-31,1959.658
2020-01-01,1959.658
2020-01-02,2014.08
2020-01-03,2022.21
2020-01-06,2009.18
2020-01-07,2021.321
2020-01-08,1999.994
2020-01-09,2041.642
2020-01-10,2048.154
2020-01-13,2063.761
2020-01-14,2072.593
2020-01-15,2067.34
2020-01-16,2079.917
2020-01-17,2085.581
2020-01-20,2055.544
2020-01-21,1987.728
2020-01-22,2009.434
2020-01-23,1983.69
2020-01-24,1988.772
2020-01-27,1985.34
2020-01-28,1985.193
2020-01-29,1930.485
2020-01-30,1881.395
2020-01-31,1875.306
2020-02-03,1884.526
2020-02-04,1902.622
2020-02-05,1913.239
2020-02-06,1960.399
2020-02-07,1943.899
2020-02-10,1921.311
2020-02-11,1940.624
2020-02-12,1968.731
2020-02-13,1952.349
2020-02-14,1961.167
2020-02-17,1970.742
2020-02-18,1943.935
2020-02-19,1951.775
2020-02-20,1946.591
2020-02-21,1925.078
2020-02-24,1879.41
2020-02-25,1883.425
2020-02-26,1873.538
2020-02-27,1878.952
2020-02-28,1841.263
2020-03-02,1841.661
2020-03-03,1837.562
2020-03-04,1837.259
2020-03-05,1884.155
2020-03-06,1845.912
2020-03-09,1763.712
2020-03-10,1787.913
2020-03-11,1784.414
2020-03-12,1704.412
2020-03-13,1704.032
2020-03-16,1622.436
2020-03-17,1652.302
2020-03-18,1576.029
2020-03-19,1509.992
2020-03-20,1570.146
2020-03-23,1484.411
2020-03-24,1552.634
2020-03-25,1637.858
2020-03-26,1625.53
2020-03-27,1637.981
2020-03-30,1606.7
2020-03-31,1644.466
2020-04-01,1630.418
2020-04-02,1635.189
2020-04-03,1639.044
2020-04-06,1669.672
2020-04-07,1717.047
2020-04-08,1708.811
2020-04-09,1729.561
2020-04-10,1729.561
2020-04-13,1728.588
2020-04-14,1743.425
2020-04-15,1719.883
2020-04-16,1708.592
2020-04-17,1756.753
2020-04-20,1745.375
2020-04-21,1701.916
2020-04-22,1708.822
2020-04-23,1713.712
2020-04-24,1702.11
2020-04-27,1732.391
2020-04-28,1753.287
2020-04-29,1755.314
2020-04-30,1752.34
2020-05-01,1749.047
2020-05-04,1679.827
2020-05-05,1705.176
2020-05-06,1730.187
2020-05-07,1721.273
2020-05-08,1735.049
2020-05-11,1761.916
2020-05-12,1741.79
2020-05-13,1735.308
2020-05-14,1708.416
2020-05-15,1721.431
2020-05-18,1730.409
2020-05-19,1778.6
2020-05-20,1783.055
2020-05-21,1776.173
2020-05-22,1654.792
2020-05-25,1665.685
2020-05-26,1696.853
2020-05-27,1684.76
2020-05-28,1673.78
2020-05-29,1659.817
2020-06-01,1734.303
2020-06-02,1777.937
2020-06-03,1831.106
2020-06-04,1833.649
2020-06-05,1853.455
2020-06-08,1861.555
2020-06-09,1893.925
2020-06-10,1887.976
2020-06-11,1844.622
2020-06-12,1849.767
2020-06-15,1793.828
2020-06-16,1837.401
2020-06-17,1851.088
2020-06-18,1856.697
2020-06-19,1866.582
2020-06-22,1876.881
2020-06-23,1914.83
2020-06-24,1919.637
2020-06-25,1920.312
2020-06-26,1900.87
2020-06-29,1876.516
2020-06-30,1892.799
2020-07-01,1892.73
2020-07-02,1952.896
2020-07-03,1958.921
2020-07-06,2008.871
2020-07-07,1983.272
2020-07-08,2003.119
2020-07-09,2009.691
2020-07-10,1980.053
2020-07-13,1981.276
2020-07-14,1967.294
2020-07-15,1960.627
2020-07-16,1911.759
2020-07-17,1932.025
2020-07-20,1921.284
2020-07-21,1987.773
2020-07-22,1938.514
2020-07-23,1972.115
2020-07-24,1923.817
2020-07-27,1920.027
2020-07-28,1942.444
2020-07-29,1946.77
2020-07-30,1926.555
2020-07-31,1925.102
2020-08-03,1920.33
2020-08-04,1972.136
2020-08-05,1982.436
2020-08-06,1974.455
2020-08-07,1962.375
2020-08-10,1952.069
2020-08-11,1987.835
2020-08-12,2010.072
2020-08-13,2019.094
2020-08-14,2021.443
2020-08-17,2038.207
2020-08-18,2034.326
2020-08-19,2020.308
2020-08-20,1982.431
2020-08-21,2037.275
2020-08-24,2085.523
2020-08-25,2077.655
2020-08-26,2075.315
2020-08-27,2066.138
2020-08-28,2111.505
2020-08-31,2114.727
2020-09-01,2133.06
2020-09-02,2137.07
2020-09-03,2134.318
2020-09-04,2086.026
2020-09-07,2114.821
2020-09-08,2096.971
2020-09-09,2098.748
2020-09-10,2080.351
2020-09-11,2104.78
2020-09-14,2116.722
2020-09-15,2138.344
2020-09-16,2137.344
2020-09-17,2100.369
2020-09-18,2114.051
2020-09-21,2073.572
2020-09-22,2049.897
2020-09-23,2065.158
2020-09-24,2028.678
2020-09-25,2039.756
2020-09-28,2038.918
2020-09-29,2029.591
2020-09-30,2035.109
2020-10-01,2035.043
2020-10-02,2034.845
2020-10-05,2077.134
2020-10-06,2099.213
2020-10-07,2118.838
2020-10-08,2123.777
2020-10-09,2112.08
2020-10-12,2126.042
2020-10-13,2125.556
2020-10-14,2129.261
2020-10-15,2075.991
2020-10-16,2071.602
2020-10-19,2072.511
2020-10-20,2084.979
2020-10-21,2088.219
2020-10-22,2096.999
2020-10-23,2092.067
2020-10-26,2092.335
2020-10-27,2061.394
2020-10-28,2068.16
2020-10-29,2062.71
2020-10-30,2006.365
2020-11-02,2024.102
2020-11-03,2087.499
2020-11-04,2094.361
2020-11-05,2147.085
2020-11-06,2149.039
2020-11-09,2185.346
2020-11-10,2231.915
2020-11-11,2207.519
2020-11-12,2183.904
2020-11-13,2199.652
2020-11-16,2253.911
2020-11-17,2273.076
2020-11-18,2280.536
2020-11-19,2267.876
2020-11-20,2295.595
2020-11-23,2262.936
2020-11-24,2299.64
2020-11-25,2287.633
2020-11-26,2296.456
2020-11-27,2288.934
2020-11-30,2230.915
2020-12-01,2281.734
2020-12-02,2274.858
2020-12-03,2287.691
2020-12-04,2301.622
2020-12-07,2272.656
2020-12-08,2259.117
2020-12-09,2285.635
2020-12-10,2302.197
2020-12-11,2299.667
2020-12-14,2308.642
2020-12-15,2289.038
2020-12-16,2322.139
2020-12-17,2334.092
2020-12-18,2318.698
2020-12-21,2333.026
2020-12-22,2291.257
2020-12-23,2336.051
2020-12-24,2362.558
2020-12-25,2362.558
2020-12-28,2415.707
2020-12-29,2406.048
2020-12-30,2463.488
2020-12-31,2444.523
2021-01-01,2444.523
2021-01-04,2521.875
2021-01-05,2552.142
2021-01-06,2488.336
2021-01-07,2508.158
2021-01-08,2560.118
2021-01-11,2540.253
2021-01-12,2601.574
2021-01-13,2589.175
2021-01-14,2568.069
2021-01-15,2606.208
2021-01-18,2648.642
2021-01-19,2749.071
2021-01-20,2720.127
2021-01-21,2720.468
2021-01-22,2661.256
2021-01-25,2751.413
2021-01-26,2668.931
2021-01-27,2654.617
2021-01-28,2558.432
2021-01-29,2548.384
2021-02-01,2604.534
2021-02-02,2660.203
2021-02-03,2658.578
2021-02-04,2652.021
2021-02-05,2704.262
2021-02-08,2730.759
2021-02-09,2750.702
2021-02-10,2802.117
2021-02-11,2807.501
2021-02-12,2804.97
2021-02-15,2805.005
2021-02-16,2871.319
2021-02-17,2900.365
2021-02-18,2833.477
2021-02-19,2839.312
2021-02-22,2811.575
2021-02-23,2891.9
2021-02-24,2756.396
2021-02-25,2734.585
2021-02-26,2623.65
2021-03-01,2704.307
2021-03-02,2652.077
2021-03-03,2717.631
2021-03-04,2676.857
2021-03-05,2644.129
2021-03-08,2557.485
2021-03-09,2629.835
2021-03-10,2635.515
2021-03-11,2690.595
2021-03-12,2604.41
2021-03-15,2647.209
2021-03-16,2643.462
2021-03-17,2656.89
2021-03-18,2679.909
2021-03-19,2650.253
2021-03-22,2611.744
2021-03-23,2585.776
2021-03-24,2499.508
2021-03-25,2567.534
2021-03-26,2602.054
2021-03-29,2614.182
2021-03-30,2619.401
2021-03-31,2588.883
2021-04-01,2618.232
2021-04-02,2618.232
2021-04-05,2617.198
2021-04-06,2618.252
2021-04-07,2581.555
2021-04-08,2689.396
2021-04-09,2656.813
2021-04-12,2611.285
2021-04-13,2641.073
2021-04-14,2659.821
2021-04-15,2670.688
2021-04-16,2668.58
2021-04-19,2688.142
2021-04-20,2690.355
2021-04-21,2645.608
2021-04-22,2665.218
2021-04-23,2695.912
2021-04-26,2722.127
2021-04-27,2729.138
2021-04-28,2736.212
2021-04-29,2781.311
2021-04-30,2689.962
2021-05-03,2648.615
2021-05-04,2679.975
2021-05-05,2655.25
2021-05-06,2682.804
2021-05-07,2696.259
2021-05-10,2704.818
2021-05-11,2633.916
2021-05-12,2615.883
2021-05-13,2554.197
2021-05-14,2651.233
2021-05-17,2658.527
2021-05-18,2693.957
2021-05-19,2694.225
2021-05-20,2663.711
2021-05-21,2664.11
2021-05-24,2660.949
2021-05-25,2724.826
2021-05-26,2755.628
2021-05-27,2760.2
2021-05-28,2761.061
2021-05-31,2713.134
2021-06-01,2746.077
2021-06-02,2715.437
2021-06-03,2676.964
2021-06-04,2686.368
2021-06-07,2662.909
2021-06-08,2659.632
2021-06-09,2643.593
2021-06-10,2631.786
2021-06-11,2644.123
2021-06-14,2647.455
2021-06-15,2612.885
2021-06-16,2613.509
2021-06-17,2620.933
2021-06-18,2638.93
2021-06-21,2593.916
2021-06-22,2590.492
2021-06-23,2639.032
2021-06-24,2642.729
2021-06-25,2671.705
2021-06-28,2654.721
2021-06-29,2642.629
2021-06-30,2654.665
2021-07-01,2647.372
2021-07-02,2619.502
2021-07-05,2630.424
2021-07-06,2630.391
2021-07-07,2671.256
2021-07-08,2611.459
2021-07-09,2618.311
2021-07-12,2637.493
2021-07-13,2682.005
2021-07-14,2651.112
2021-07-15,2661.863
2021-07-16,2688.932
2021-07-19,2635.7
2021-07-20,2627.686
2021-07-21,2649.16
2021-07-22,2704.233
2021-07-23,2649.924
2021-07-26,2570.891
2021-07-27,2450.051
2021-07-28,2471.612
2021-07-29,2560.87
2021-07-30,2570.633
2021-08-02,2604.851
2021-08-03,2597.263
2021-08-04,2596.135
2021-08-05,2584.015
2021-08-06,2589.794
2021-08-09,2597.233
2021-08-10,2588.419
2021-08-11,2594.04
2021-08-12,2564.806
2021-08-13,2583.179
2021-08-16,2584.259
2021-08-17,2594.628
2021-08-18,2607.581
2021-08-19,2589.861
2021-08-20,2534.729
2021-08-23,2583.044
2021-08-24,2610.605
2021-08-25,2611.127
2021-08-26,2585.892
2021-08-27,2602.861
2021-08-30,2604.431
2021-08-31,2595.292
2021-09-01,2616.2
2021-09-02,2616.289
2021-09-03,2604.976
2021-09-06,2644.892
2021-09-07,2657.682
2021-09-08,2638.894
2021-09-09,2612.425
2021-09-10,2657.418
2021-09-13,2633.746
2021-09-14,2614.28
2021-09-15,2527.26
2021-09-16,2474.794
2021-09-17,2480.557
2021-09-20,2393.112
2021-09-21,2468.756
2021-09-22,2471.753
2021-09-23,2474.25
2021-09-24,2433.891
2021-09-27,2415.462
2021-09-28,2406.18
2021-09-29,2441.081
2021-09-30,2460.852
2021-10-01,2460.118
2021-10-04,2424.596
2021-10-05,2447.94
2021-10-06,2429.294
2021-10-07,2453.637
2021-10-08,2436.718
2021-10-11,2416.701
2021-10-12,2390.156
2021-10-13,2390.984
2021-10-14,2387.145
2021-10-15,2405.629
2021-10-18,2410.892
2021-10-19,2465.585
2021-10-20,2496.842
2021-10-21,2463.202
2021-10-22,2463.629
2021-10-25,2491.565
2021-10-26,2487.553
2021-10-27,2449.316
2021-10-28,2446.268
2021-10-29,2429.25
2021-11-01,2421.73
2021-11-02,2417.703
2021-11-03,2386.649
2021-11-04,2384.696
2021-11-05,2391.346
2021-11-08,2391.234
2021-11-09,2387.649
2021-11-10,2358.696
2021-11-11,2361.754
2021-11-12,2364.048
2021-11-15,2400.729
2021-11-16,2413.344
2021-11-17,2406.521
2021-11-18,2406.288
2021-11-19,2399.691
2021-11-22,2418.447
2021-11-23,2397.002
2021-11-24,2419.927
2021-11-25,2428.41
2021-11-26,2360.364
2021-11-29,2340.498
2021-11-30,2288.439
2021-12-01,2298.901
2021-12-02,2300.315
2021-12-03,2309.94
2021-12-06,2292.504
2021-12-07,2346.376
2021-12-08,2363.729
2021-12-09,2370.596
2021-12-10,2338.042
2021-12-13,2331.572
2021-12-14,2287.95
2021-12-15,2273.427
2021-12-16,2287.296
2021-12-17,2262.296
2021-12-20,2215.956
2021-12-21,2227.225
2021-12-22,2235.204
2021-12-23,2245.814
2021-12-24,2253.886
2021-12-27,2254.701
2021-12-28,2258.669
2021-12-29,2251.605
2021-12-30,2256.742
2021-12-31,2256.192
2022-01-03,2263.24
2022-01-04,2254.442
2022-01-05,2218.27
2022-01-06,2224.534
2022-01-07,2254.933
2022-01-10,2248.001
2022-01-11,2226.095
2022-01-12,2281.727
2022-01-13,2286.63
2022-01-14,2308.809
2022-01-17,2291.086
2022-01-18,2280.518
2022-01-19,2300.386
2022-01-20,2394.826
2022-01-21,2407.398
2022-01-24,2384.526
2022-01-25,2337.104
2022-01-26,2329.931
2022-01-27,2294.992
2022-01-28,2215.059
2022-01-31,2219.697
2022-02-01,2221.259
2022-02-02,2221.132
2022-02-03,2220.808
2022-02-04,2307.937
2022-02-07,2312.514
2022-02-08,2313.552
2022-02-09,2348.224
2022-02-10,2342.43
2022-02-11,2343.903
2022-02-14,2325.54
2022-02-15,2323.258
2022-02-16,2356.462
2022-02-17,2368.973
2022-02-18,2339.738
2022-02-21,2340.938
2022-02-22,2264.667
2022-02-23,2254.791
2022-02-24,2177.526
2022-02-25,2180.288
2022-02-28,2153.161
2022-03-01,2149.68
2022-03-02,2099.761
2022-03-03,2135.871
2022-03-04,2085.172
2022-03-07,1984.786
2022-03-08,1956.321
2022-03-09,1926.178
2022-03-10,1988.07
2022-03-11,2017.18
2022-03-14,1972.836
2022-03-15,1858.271
2022-03-16,1984.365
2022-03-17,2116.997
2022-03-18,2123.804
2022-03-21,2121.237
2022-03-22,2156.736
2022-03-23,2173.141
2022-03-24,2165.713
2022-03-25,2102.995
2022-03-28,2099.624
2022-03-29,2113.55
2022-03-30,2152.884
2022-03-31,2134.608
2022-04-01,2134.487
2022-04-04,2158.051
2022-04-05,2156.57
2022-04-06,2100.99
2022-04-07,2075.357
2022-04-08,2104.925
2022-04-11,2036.257
2022-04-12,2031.725
2022-04-13,2020.878
2022-04-14,2032.351
2022-04-15,2032.351
2022-04-18,2031.697
2022-04-19,1991.317
2022-04-20,2007.007
2022-04-21,1992.516
2022-04-22,1989.912
2022-04-25,1910.132
2022-04-26,1919.155
2022-04-27,1942.874
2022-04-28,1964.732
2022-04-29,1981.423
2022-05-02,1981.678
2022-05-03,1992.489
2022-05-04,1966.405
2022-05-05,1963.246
2022-05-06,1889.485
2022-05-09,1888.725
2022-05-10,1876.769
2022-05-11,1862.59
2022-05-12,1850.105
2022-05-13,1883.245
2022-05-16,1894.62
2022-05-17,1963.455
2022-05-18,1981.698
2022-05-19,1943.504
2022-05-20,1997.706
2022-05-23,1963.309
2022-05-24,1928.098
2022-05-25,1929.316
2022-05-26,1931.685
2022-05-27,1982.306
2022-05-30,2018.051
2022-05-31,2031.569
2022-06-01,2032.098
2022-06-02,2017.142
2022-06-03,2016.356
2022-06-06,2065.821
2022-06-07,2054.174
2022-06-08,2082.436
2022-06-09,2074.687
2022-06-10,2059.354
2022-06-13,1994.345
2022-06-14,1979.642
2022-06-15,1993.19
2022-06-16,1961.103
2022-06-17,1985.6
2022-06-20,1998.913
2022-06-21,2030.165
2022-06-22,1981.853
2022-06-23,1992.005
2022-06-24,2039.771
2022-06-27,2117.834
2022-06-28,2156.208
2022-06-29,2133.745
2022-06-30,2129.178
2022-07-01,2129.711
2022-07-04,2117.716
2022-07-05,2123.819
2022-07-06,2095.067
2022-07-07,2110.245
2022-07-08,2123.369
2022-07-11,2066.611
2022-07-12,2056.273
2022-07-13,2063.821
2022-07-14,2053.247
2022-07-15,2020.438
2022-07-18,2062.354
2022-07-19,2047.505
2022-07-20,2066.583
2022-07-21,2010.105
2022-07-22,2011.684
2022-07-25,2026.257
2022-07-26,2059.059
2022-07-27,2044.528
2022-07-28,2045.767
2022-07-29,2008.626
2022-08-01,1987.589
2022-08-02,1938.686
2022-08-03,1937.429
2022-08-04,1977.558
2022-08-05,1991.214
2022-08-08,1987.915
2022-08-09,1978.207
2022-08-10,1942.901
2022-08-11,1982.734
2022-08-12,1994.611
2022-08-15,1982.941
2022-08-16,1976.4
2022-08-17,1976.989
2022-08-18,1952.046
2022-08-19,1951.468
2022-08-22,1936.934
2022-08-23,1920.016
2022-08-24,1890.14
2022-08-25,1962.815
2022-08-26,1971.926
2022-08-29,1945.037
2022-08-30,1932.504
2022-08-31,1932.934
2022-09-01,1902.436
2022-09-02,1889.947
2022-09-05,1884.453
2022-09-06,1874.457
2022-09-07,1848.572
2022-09-08,1836.275
2022-09-09,1901.804
2022-09-12,1902.504
2022-09-13,1892.51
2022-09-14,1841.51
2022-09-15,1842.801
2022-09-16,1832.325
2022-09-19,1816.15
2022-09-20,1838.194
2022-09-21,1821.671
2022-09-22,1779.7
2022-09-23,1756.318
2022-09-26,1763.716
2022-09-27,1757.078
2022-09-28,1700.173
2022-09-29,1675.883
2022-09-30,1686.184
2022-10-03,1687.155
2022-10-04,1689.064
2022-10-05,1791.805
2022-10-06,1788.204
2022-10-07,1786.274
2022-10-10,1729.719
2022-10-11,1700.042
2022-10-12,1707.659
2022-10-13,1659.134
2022-10-14,1658.125
2022-10-17,1659.517
2022-10-18,1680.142
2022-10-19,1656.075
2022-10-20,1640.797
2022-10-21,1618.61
2022-10-24,1494.057
2022-10-25,1468.932
2022-10-26,1501.653
2022-10-27,1514.57
2022-10-28,1447.234
2022-10-31,1454.335
2022-11-01,1551.905
2022-11-02,1588.301
2022-11-03,1552.141
2022-11-04,1627.507
2022-11-07,1684.205
2022-11-08,1703.67
2022-11-09,1690.003
2022-11-10,1665.874
2022-11-11,1820.155
2022-11-14,1876.224
2022-11-15,1918.748
2022-11-16,1917.837
2022-11-17,1912.965
2022-11-18,1901.028
2022-11-21,1854.8
2022-11-22,1834.933
2022-11-23,1843.618
2022-11-24,1857.949
2022-11-25,1837.025
2022-11-28,1804.353
2022-11-29,1902.751
2022-11-30,1960.409
2022-12-01,2019.675
2022-12-02,2010.066
2022-12-05,2105.112
2022-12-06,2116.629
2022-12-07,2027.33
2022-12-08,2116.324
2022-12-09,2160.745
2022-12-12,2139.639
2022-12-13,2174.292
2022-12-14,2146.913
2022-12-15,2128.329
2022-12-16,2124.182
2022-12-19,2089.096
2022-12-20,2090.876
2022-12-21,2091.398
2022-12-22,2108.586
2022-12-23,2139.96
2022-12-26,2139.96
2022-12-27,2142.783
2022-12-28,2155.357
2022-12-29,2122.906
2022-12-30,2129.003
2023-01-02,2129.003
2023-01-03,2166.39
2023-01-04,2228.561
2023-01-05,2216.772
2023-01-06,2196.222
2023-01-09,2225.498
2023-01-10,2213.815
2023-01-11,2193.278
2023-01-12,2233.903
2023-01-13,2235.706
2023-01-16,2239.277
2023-01-17,2187.418
2023-01-18,2213.898
2023-01-19,2218.51
2023-01-20,2234.489
2023-01-23,2233.599
2023-01-24,2232.907
2023-01-25,2232.569
2023-01-26,2275.508
2023-01-27,2268.438
2023-01-30,2237.46
2023-01-31,2218.788
2023-02-01,2220.182
2023-02-02,2196.974
2023-02-03,2189.894
2023-02-06,2162.435
2023-02-07,2154.416
2023-02-08,2151.806
2023-02-09,2199.524
2023-02-10,2158.88
2023-02-13,2162.447
2023-02-14,2170.641
2023-02-15,2126.135
2023-02-16,2140.436
2023-02-17,2106.429
2023-02-20,2107.507
2023-02-21,2083.726
2023-02-22,2068.452
2023-02-23,2026.181
2023-02-24,2023.581
2023-02-27,2032.885
2023-02-28,2039.888
2023-03-01,2109.622
2023-03-02,2124.598
2023-03-03,2126.778
2023-03-06,2138.593
2023-03-07,2127.94
2023-03-08,2085.372
2023-03-09,2094.104
2023-03-10,2023.76
2023-03-13,2079.35
2023-03-14,2016.738
2023-03-15,2027.142
2023-03-16,1965.228
2023-03-17,2016.493
2023-03-20,1956.877
2023-03-21,1989.321
2023-03-22,2039.256
2023-03-23,2061.927
2023-03-24,2064.081
2023-03-27,2037.727
2023-03-28,2055.697
2023-03-29,2087.803
2023-03-30,2089.115
2023-03-31,2092.493
2023-04-03,2118.975
2023-04-04,2112.158
2023-04-05,2110.321
2023-04-06,2112.965
2023-04-07,2112.965
2023-04-10,2112.693
2023-04-11,2126.512
2023-04-12,2129.338
2023-04-13,2120.664
2023-04-14,2114.901
2023-04-17,2146.546
2023-04-18,2142.329
2023-04-19,2123.697
2023-04-20,2111.423
2023-04-21,2083.821
2023-04-24,2069.688
2023-04-25,2049.82
2023-04-26,2070.536
2023-04-27,2081.791
2023-04-28,2086.957
2023-05-01,2086.715
2023-05-02,2094.256
2023-05-03,2069.562
2023-05-04,2071.086
2023-05-05,2031.925
2023-05-08,2059.396
2023-05-09,2004.867
2023-05-10,2004.322
2023-05-11,1998.408
2023-05-12,1969.214
2023-05-15,2016.923
2023-05-16,2002.237
2023-05-17,1958.56
2023-05-18,1962.172
2023-05-19,1956.533
2023-05-22,1974.457
2023-05-23,1959.72
2023-05-24,1926.056
2023-05-25,1902.648
2023-05-26,1902.89
2023-05-29,1893.384
2023-05-30,1892.91
2023-05-31,1866.426
2023-06-01,1873.331
2023-06-02,1936.75
2023-06-05,1968.04
2023-06-06,1956.586
2023-06-07,1980.204
2023-06-08,1999.138
2023-06-09,1993.983
2023-06-12,2010.646
2023-06-13,2034.393
2023-06-14,2034.578
2023-06-15,2041.943
2023-06-16,2055.25
2023-06-19,2052.603
2023-06-20,2026.347
2023-06-21,2000.025
2023-06-22,1998.857
2023-06-23,1957.327
2023-06-26,1941.437
2023-06-27,1975.474
2023-06-28,1984.131
2023-06-29,1973.906
2023-06-30,1958.698
2023-07-03,2001.658
2023-07-04,2016.1
2023-07-05,1989.307
2023-07-06,1925.588
2023-07-07,1899.356
2023-07-10,1907.426
2023-07-11,1935.245
2023-07-12,1957.241
2023-07-13,2015.338
2023-07-14,2012.756
2023-07-17,2012.087
2023-07-18,1989.039
2023-07-19,1974.927
2023-07-20,1957.15
2023-07-21,1973.529
2023-07-24,1922.003
2023-07-25,1968.085
2023-07-26,1976.983
2023-07-27,2007.474
2023-07-28,2033.813
2023-07-31,2027.522
2023-08-01,2033.883
2023-08-02,1990.677
2023-08-03,1999.916
2023-08-04,1982.851
2023-08-07,1984.302
2023-08-08,1945.733
2023-08-09,1934.549
2023-08-10,1940.073
2023-08-11,1921.993
2023-08-14,1896.138
2023-08-15,1874.637
2023-08-16,1852.148
2023-08-17,1856.932
2023-08-18,1826.055
2023-08-21,1774.003
2023-08-22,1795.953
2023-08-23,1806.411
2023-08-24,1819.025
2023-08-25,1784.002
2023-08-28,1812.155
2023-08-29,1869.533
2023-08-30,1879.858
2023-08-31,1870.079
2023-09-01,1871.053
2023-09-04,1904.799
2023-09-05,1861.104
2023-09-06,1849.149
2023-09-07,1824.851
2023-09-08,1823.708
2023-09-11,1800.616
2023-09-12,1810.21
2023-09-13,1812.315
2023-09-14,1787.554
2023-09-15,1802.398
2023-09-18,1775.903
2023-09-19,1775.933
2023-09-20,1771.903
2023-09-21,1752.593
2023-09-22,1783.489
2023-09-25,1743.688
2023-09-26,1706.399
2023-09-27,1741.476
2023-09-28,1703.963
2023-09-29,1739.424
2023-10-02,1738.233
2023-10-03,1724.506
2023-10-04,1729.926
2023-10-05,1738.135
2023-10-06,1771.17
2023-10-09,1765.983
2023-10-10,1775.79
2023-10-11,1801.736
2023-10-12,1832.071
2023-10-13,1789.878
2023-10-16,1774.75
2023-10-17,1793.09
2023-10-18,1779.666
2023-10-19,1734.396
2023-10-20,1740.329
2023-10-23,1740.439
2023-10-24,1743.438
2023-10-25,1734.201
2023-10-26,1735.933
2023-10-27,1761.397
2023-10-30,1768.579
2023-10-31,1742.479
2023-11-01,1734.527
2023-11-02,1749.557
2023-11-03,1812.665
2023-11-06,1858.458
2023-11-07,1815.093
2023-11-08,1793.887
2023-11-09,1797.165
2023-11-10,1771.236
2023-11-13,1797.206
2023-11-14,1806.141
2023-11-15,1873.669
2023-11-16,1849.649
2023-11-17,1841.908
2023-11-20,1864.059
2023-11-21,1852.716
2023-11-22,1855.184
2023-11-23,1859.904
2023-11-24,1823.965
2023-11-27,1809.438
2023-11-28,1798.006
2023-11-29,1768.829
2023-11-30,1741.552
2023-12-01,1735.674
2023-12-04,1710.393
2023-12-05,1647.349
2023-12-06,1654.776
2023-12-07,1634.497
2023-12-08,1647.934
2023-12-11,1640.634
2023-12-12,1640.895
2023-12-13,1635.947
2023-12-14,1688.739
2023-12-15,1747.159
2023-12-18,1737.062
2023-12-19,1725.706
2023-12-20,1740.48
2023-12-21,1726.529
2023-12-22,1725.595
2023-12-25,1725.595
2023-12-26,1726.922
2023-12-27,1733.223
2023-12-28,1773.104
2023-12-29,1775.549
2024-01-01,1775.549
2024-01-02,1731.353
2024-01-03,1709.073
2024-01-04,1695.729
2024-01-05,1689.959
2024-01-08,1652.224
2024-01-09,1655.099
2024-01-10,1639.357
2024-01-11,1653.625
2024-01-12,1658.878
2024-01-15,1676.111
2024-01-16,1623.484
2024-01-17,1559.922
2024-01-18,1558.473
2024-01-19,1572.787
2024-01-22,1530.039
