Date,SINGAPORE LARGE GROWTH Large Cap
2015-03-03,1015.407
2015-03-04,1011.555
2015-03-05,1004.596
2015-03-06,997.05
2015-03-09,993.153
2015-03-10,983.203
2015-03-11,979.303
2015-03-12,984.106
2015-03-13,972.718
2015-03-16,980.204
2015-03-17,975.874
2015-03-18,977.79
2015-03-19,983.361
2015-03-20,996.712
2015-03-23,1010.234
2015-03-24,1008.608
2015-03-25,1010.342
2015-03-26,1015.06
2015-03-27,1018.43
2015-03-30,1015.806
2015-03-31,1011.955
2015-04-01,1020.052
2015-04-02,1028.573
2015-04-03,1028.573
2015-04-06,1036.343
2015-04-07,1031.714
2015-04-08,1036.566
2015-04-09,1035.76
2015-04-10,1033.315
2015-04-13,1029.292
2015-04-14,1056.005
2015-04-15,1061.102
2015-04-16,1067.238
2015-04-17,1077.038
2015-04-20,1068.047
2015-04-21,1068.832
2015-04-22,1072.794
2015-04-23,1078.67
2015-04-24,1098.688
2015-04-27,1107.283
2015-04-28,1113.413
2015-04-29,1111.188
2015-04-30,1108.424
2015-05-01,1105.253
2015-05-04,1100.719
2015-05-05,1096.205
2015-05-06,1102.736
2015-05-07,1088.116
2015-05-08,1094.738
2015-05-11,1095.495
2015-05-12,1081.587
2015-05-13,1095.381
2015-05-14,1100.339
2015-05-15,1096.189
2015-05-18,1093.354
2015-05-19,1086.61
2015-05-20,1082.855
2015-05-21,1084.589
2015-05-22,1086.525
2015-05-25,1084.733
2015-05-26,1072.168
2015-05-27,1054.504
2015-05-28,1052.625
2015-05-29,1044.379
2015-06-01,1040.83
2015-06-02,1021.795
2015-06-03,1036.992
2015-06-04,1038.481
2015-06-05,1025.547
2015-06-08,1016.001
2015-06-09,1023.933
2015-06-10,1043.345
2015-06-11,1042.543
2015-06-12,1045.041
2015-06-15,1031.754
2015-06-16,1028.017
2015-06-17,1035.786
2015-06-18,1042.76
2015-06-19,1043.229
2015-06-22,1048.983
2015-06-23,1048.926
2015-06-24,1047.696
2015-06-25,1046.573
2015-06-26,1030.754
2015-06-29,1018.592
2015-06-30,1035.01
2015-07-01,1033.07
2015-07-02,1034.891
2015-07-03,1042.949
2015-07-06,1040.055
2015-07-07,1037.18
2015-07-08,1027.602
2015-07-09,1020.237
2015-07-10,1025.895
2015-07-13,1031.967
2015-07-14,1029.848
2015-07-15,1029.621
2015-07-16,1037.676
2015-07-17,1037.068
2015-07-20,1041.686
2015-07-21,1049.88
2015-07-22,1041.835
2015-07-23,1039.948
2015-07-24,1035.413
2015-07-27,1025.761
2015-07-28,1020.221
2015-07-29,1022.89
2015-07-30,1004.958
2015-07-31,993.215
2015-08-03,984.336
2015-08-04,990.702
2015-08-05,973.559
2015-08-06,977.329
2015-08-07,977.293
2015-08-10,977.823
2015-08-11,946.853
2015-08-12,915.94
2015-08-13,932.142
2015-08-14,936.822
2015-08-17,920.461
2015-08-18,922.264
2015-08-19,917.115
2015-08-20,906.891
2015-08-21,895.55
2015-08-24,855.126
2015-08-25,878.668
2015-08-26,869.241
2015-08-27,894.331
2015-08-28,885.868
2015-08-31,873.139
2015-09-01,859.813
2015-09-02,855.086
2015-09-03,863.655
2015-09-04,847.178
2015-09-07,839.93
2015-09-08,855.852
2015-09-09,876.557
2015-09-10,861.029
2015-09-11,861.06
2015-09-14,864.718
2015-09-15,860.475
2015-09-16,869.917
2015-09-17,874.462
2015-09-18,874.959
2015-09-21,863.339
2015-09-22,853.869
2015-09-23,844.353
2015-09-24,843.791
2015-09-25,838.239
2015-09-28,821.012
2015-09-29,823.398
2015-09-30,826.443
2015-10-01,823.406
2015-10-02,819.243
2015-10-05,842.109
2015-10-06,862.179
2015-10-07,889.932
2015-10-08,887.702
2015-10-09,915.072
2015-10-12,923.17
2015-10-13,904.941
2015-10-14,915.72
2015-10-15,928.452
2015-10-16,933.005
2015-10-19,928.159
2015-10-20,921.097
2015-10-21,921.978
2015-10-22,925.85
2015-10-23,939.374
2015-10-26,946.277
2015-10-27,935.04
2015-10-28,932.139
2015-10-29,911.43
2015-10-30,914.323
2015-11-02,908.252
2015-11-03,919.31
2015-11-04,931.29
2015-11-05,921.099
2015-11-06,909.404
2015-11-09,898.327
2015-11-10,899.559
2015-11-11,896.381
2015-11-12,889.62
2015-11-13,877.653
2015-11-16,874.713
2015-11-17,873.662
2015-11-18,863.798
2015-11-19,883.491
2015-11-20,883.963
2015-11-23,873.681
2015-11-24,884.789
2015-11-25,876.395
2015-11-26,872.243
2015-11-27,860.727
2015-11-30,862.011
2015-12-01,867.77
2015-12-02,872.061
2015-12-03,880.488
2015-12-04,883.227
2015-12-07,886.461
2015-12-08,879.797
2015-12-09,877.182
2015-12-10,876.657
2015-12-11,867.57
2015-12-14,863.601
2015-12-15,860.615
2015-12-16,870.232
2015-12-17,870.357
2015-12-18,867.536
2015-12-21,872.293
2015-12-22,875.725
2015-12-23,880.094
2015-12-24,884.307
2015-12-25,884.307
2015-12-28,884.0
2015-12-29,884.136
2015-12-30,883.497
2015-12-31,879.193
2016-01-01,879.193
2016-01-04,855.387
2016-01-05,852.03
2016-01-06,837.871
2016-01-07,820.377
2016-01-08,823.684
2016-01-11,816.69
2016-01-12,812.548
2016-01-13,818.447
2016-01-14,800.396
2016-01-15,795.891
2016-01-18,783.207
2016-01-19,791.82
2016-01-20,768.587
2016-01-21,758.834
2016-01-22,772.625
2016-01-25,777.103
2016-01-26,763.704
2016-01-27,758.58
2016-01-28,763.082
2016-01-29,783.628
2016-02-01,771.141
2016-02-02,761.306
2016-02-03,755.306
2016-02-04,771.89
2016-02-05,789.694
2016-02-08,788.992
2016-02-09,795.011
2016-02-10,781.745
2016-02-11,768.816
2016-02-12,764.071
2016-02-15,785.18
2016-02-16,793.821
2016-02-17,784.8
2016-02-18,802.418
2016-02-19,794.821
2016-02-22,800.986
2016-02-23,799.247
2016-02-24,785.003
2016-02-25,785.668
2016-02-26,797.582
2016-02-29,803.07
2016-03-01,810.356
2016-03-02,827.524
2016-03-03,853.159
2016-03-04,877.901
2016-03-07,870.479
2016-03-08,856.155
2016-03-09,867.768
2016-03-10,864.1
2016-03-11,874.306
2016-03-14,877.835
2016-03-15,875.675
2016-03-16,875.006
2016-03-17,908.964
2016-03-18,916.019
2016-03-21,905.85
2016-03-22,897.801
2016-03-23,897.39
2016-03-24,883.102
2016-03-25,883.102
2016-03-28,878.719
2016-03-29,877.404
2016-03-30,905.272
2016-03-31,899.227
2016-04-01,887.784
2016-04-04,892.668
2016-04-05,878.455
2016-04-06,883.737
2016-04-07,883.38
2016-04-08,882.523
2016-04-11,885.455
2016-04-12,884.448
2016-04-13,902.987
2016-04-14,902.481
2016-04-15,910.148
2016-04-18,914.087
2016-04-19,939.997
2016-04-20,935.385
2016-04-21,934.086
2016-04-22,926.928
2016-04-25,916.515
2016-04-26,919.36
2016-04-27,914.459
2016-04-28,910.666
2016-04-29,907.853
2016-05-02,908.901
2016-05-03,898.21
2016-05-04,883.762
2016-05-05,884.555
2016-05-06,873.263
2016-05-09,878.834
2016-05-10,870.527
2016-05-11,871.873
2016-05-12,876.033
2016-05-13,869.507
2016-05-16,871.071
2016-05-17,881.874
2016-05-18,875.727
2016-05-19,863.374
2016-05-20,868.173
2016-05-23,870.787
2016-05-24,862.17
2016-05-25,869.983
2016-05-26,874.56
2016-05-27,885.962
2016-05-30,880.631
2016-05-31,883.524
2016-06-01,881.982
2016-06-02,882.43
2016-06-03,896.316
2016-06-06,908.471
2016-06-07,915.846
2016-06-08,922.016
2016-06-09,914.851
2016-06-10,901.728
2016-06-13,895.853
2016-06-14,883.247
2016-06-15,886.367
2016-06-16,879.092
2016-06-17,885.307
2016-06-20,901.807
2016-06-21,898.952
2016-06-22,900.086
2016-06-23,904.383
2016-06-24,882.162
2016-06-27,876.053
2016-06-28,896.476
2016-06-29,916.588
2016-06-30,936.71
2016-07-01,938.943
2016-07-04,940.372
2016-07-05,934.538
2016-07-06,932.914
2016-07-07,935.827
2016-07-08,933.78
2016-07-11,948.242
2016-07-12,962.367
2016-07-13,960.901
2016-07-14,962.445
2016-07-15,964.571
2016-07-18,962.23
2016-07-19,957.168
2016-07-20,965.22
2016-07-21,958.482
2016-07-22,967.767
2016-07-25,960.453
2016-07-26,965.573
2016-07-27,970.051
2016-07-28,967.568
2016-07-29,957.833
2016-08-01,968.643
2016-08-02,964.965
2016-08-03,957.637
2016-08-04,961.112
2016-08-05,960.138
2016-08-08,980.407
2016-08-09,982.776
2016-08-10,988.508
2016-08-11,988.864
2016-08-12,985.975
2016-08-15,992.112
2016-08-16,986.447
2016-08-17,976.383
2016-08-18,977.791
2016-08-19,970.765
2016-08-22,968.791
2016-08-23,973.795
2016-08-24,974.982
2016-08-25,981.19
2016-08-26,973.746
2016-08-29,949.119
2016-08-30,945.266
2016-08-31,938.245
2016-09-01,936.165
2016-09-02,924.981
2016-09-05,946.55
2016-09-06,971.579
2016-09-07,969.93
2016-09-08,972.504
2016-09-09,953.639
2016-09-12,953.007
2016-09-13,930.686
2016-09-14,928.361
2016-09-15,931.777
2016-09-16,932.745
2016-09-19,946.807
2016-09-20,940.549
2016-09-21,945.964
2016-09-22,949.715
2016-09-23,951.414
2016-09-26,946.105
2016-09-27,949.893
2016-09-28,951.205
2016-09-29,956.928
2016-09-30,946.385
2016-10-03,947.234
2016-10-04,948.944
2016-10-05,949.192
2016-10-06,944.805
2016-10-07,935.953
2016-10-10,933.85
2016-10-11,922.928
2016-10-12,905.922
2016-10-13,902.304
2016-10-14,905.48
2016-10-17,910.206
2016-10-18,914.721
2016-10-19,919.28
2016-10-20,912.186
2016-10-21,906.52
2016-10-24,916.666
2016-10-25,916.442
2016-10-26,911.612
2016-10-27,907.791
2016-10-28,905.891
2016-10-31,905.062
2016-11-01,910.098
2016-11-02,916.44
2016-11-03,918.11
2016-11-04,909.528
2016-11-07,906.659
2016-11-08,914.649
2016-11-09,900.946
2016-11-10,898.952
2016-11-11,883.889
2016-11-14,868.603
2016-11-15,869.244
2016-11-16,868.718
2016-11-17,874.8
2016-11-18,875.196
2016-11-21,867.719
2016-11-22,865.512
2016-11-23,866.844
2016-11-24,878.021
2016-11-25,882.547
2016-11-28,885.356
2016-11-29,887.559
2016-11-30,893.963
2016-12-01,902.063
2016-12-02,895.342
2016-12-05,902.213
2016-12-06,902.703
2016-12-07,908.198
2016-12-08,906.055
2016-12-09,899.835
2016-12-12,908.891
2016-12-13,905.242
2016-12-14,902.371
2016-12-15,880.798
2016-12-16,878.684
2016-12-19,879.879
2016-12-20,882.236
2016-12-21,878.296
2016-12-22,872.921
2016-12-23,870.757
2016-12-26,870.757
2016-12-27,874.984
2016-12-28,876.194
2016-12-29,874.77
2016-12-30,876.729
2017-01-02,876.729
2017-01-03,873.025
2017-01-04,884.404
2017-01-05,901.262
2017-01-06,898.581
2017-01-09,901.415
2017-01-10,909.521
2017-01-11,909.203
2017-01-12,917.58
2017-01-13,924.382
2017-01-16,919.503
2017-01-17,927.46
2017-01-18,921.529
2017-01-19,919.225
2017-01-20,928.032
2017-01-23,934.014
2017-01-24,942.467
2017-01-25,946.416
2017-01-26,943.744
2017-01-27,948.305
2017-01-30,950.837
2017-01-31,952.292
2017-02-01,961.655
2017-02-02,956.679
2017-02-03,956.962
2017-02-06,954.624
2017-02-07,954.081
2017-02-08,951.159
2017-02-09,958.039
2017-02-10,961.244
2017-02-13,966.606
2017-02-14,960.608
2017-02-15,967.854
2017-02-16,970.395
2017-02-17,973.651
2017-02-20,969.517
2017-02-21,966.95
2017-02-22,974.593
2017-02-23,976.528
2017-02-24,974.276
2017-02-27,978.633
2017-02-28,979.012
2017-03-01,972.744
2017-03-02,972.295
2017-03-03,959.05
2017-03-06,960.963
2017-03-07,965.767
2017-03-08,965.117
2017-03-09,955.026
2017-03-10,970.5
2017-03-13,975.579
2017-03-14,972.722
2017-03-15,974.077
2017-03-16,987.429
2017-03-17,991.598
2017-03-20,995.703
2017-03-21,985.45
2017-03-22,975.775
2017-03-23,972.277
2017-03-24,977.973
2017-03-27,972.444
2017-03-28,981.946
2017-03-29,985.493
2017-03-30,982.285
2017-03-31,976.146
2017-04-03,983.428
2017-04-04,980.003
2017-04-05,980.999
2017-04-06,980.417
2017-04-07,977.044
2017-04-10,972.767
2017-04-11,971.976
2017-04-12,968.174
2017-04-13,960.949
2017-04-14,960.949
2017-04-17,954.086
2017-04-18,947.348
2017-04-19,953.993
2017-04-20,954.845
2017-04-21,954.656
2017-04-24,959.467
2017-04-25,966.314
2017-04-26,964.631
2017-04-27,967.6
2017-04-28,964.607
2017-05-01,965.886
2017-05-02,968.071
2017-05-03,966.674
2017-05-04,958.99
2017-05-05,958.85
2017-05-08,957.924
2017-05-09,953.359
2017-05-10,953.629
2017-05-11,954.593
2017-05-12,965.931
2017-05-15,973.486
2017-05-16,966.488
2017-05-17,972.368
2017-05-18,971.047
2017-05-19,967.541
2017-05-22,967.129
2017-05-23,965.792
2017-05-24,963.891
2017-05-25,966.072
2017-05-26,965.553
2017-05-29,962.511
2017-05-30,963.583
2017-05-31,967.272
2017-06-01,972.488
2017-06-02,973.896
2017-06-05,973.703
2017-06-06,970.702
2017-06-07,967.198
2017-06-08,968.977
2017-06-09,971.897
2017-06-12,968.959
2017-06-13,977.02
2017-06-14,980.584
2017-06-15,965.641
2017-06-16,968.685
2017-06-19,972.269
2017-06-20,966.005
2017-06-21,959.543
2017-06-22,959.057
2017-06-23,955.151
2017-06-26,954.359
2017-06-27,957.307
2017-06-28,960.375
2017-06-29,978.435
2017-06-30,972.786
2017-07-03,966.401
2017-07-04,964.487
2017-07-05,975.866
2017-07-06,966.703
2017-07-07,966.737
2017-07-10,971.322
2017-07-11,960.46
2017-07-12,960.865
2017-07-13,970.031
2017-07-14,999.443
2017-07-17,1008.069
2017-07-18,1018.253
2017-07-19,1020.569
2017-07-20,1010.232
2017-07-21,1018.509
2017-07-24,1017.952
2017-07-25,1021.912
2017-07-26,1028.831
2017-07-27,1037.993
2017-07-28,1029.342
2017-07-31,1027.788
2017-08-01,1036.675
2017-08-02,1042.173
2017-08-03,1038.631
2017-08-04,1028.286
2017-08-07,1018.374
2017-08-08,1012.214
2017-08-09,1012.437
2017-08-10,1011.597
2017-08-11,1005.015
2017-08-14,1014.631
2017-08-15,1005.264
2017-08-16,999.398
2017-08-17,1001.16
2017-08-18,999.562
2017-08-21,999.355
2017-08-22,1001.699
2017-08-23,1003.186
2017-08-24,1005.458
2017-08-25,1006.766
2017-08-28,1013.876
2017-08-29,1007.365
2017-08-30,1009.417
2017-08-31,1009.046
2017-09-01,1009.566
2017-09-04,997.682
2017-09-05,1011.227
2017-09-06,1005.3
2017-09-07,1011.079
2017-09-08,1012.418
2017-09-11,1009.276
2017-09-12,1008.042
2017-09-13,1005.74
2017-09-14,1000.871
2017-09-15,999.188
2017-09-18,1010.207
2017-09-19,1004.996
2017-09-20,1009.629
2017-09-21,1003.155
2017-09-22,1009.38
2017-09-25,1003.71
2017-09-26,996.876
2017-09-27,1006.347
2017-09-28,1002.73
2017-09-29,1003.821
2017-10-02,1014.57
2017-10-03,1010.122
2017-10-04,1012.361
2017-10-05,1019.179
2017-10-06,1021.542
2017-10-09,1022.173
2017-10-10,1029.758
2017-10-11,1022.99
2017-10-12,1030.264
2017-10-13,1033.844
2017-10-16,1030.847
2017-10-17,1030.666
2017-10-18,1029.755
2017-10-19,1036.848
2017-10-20,1035.485
2017-10-23,1035.485
2017-10-24,1032.696
2017-10-25,1040.398
2017-10-26,1046.527
2017-10-27,1053.078
2017-10-30,1052.958
2017-10-31,1053.448
2017-11-01,1060.371
2017-11-02,1060.806
2017-11-03,1058.138
2017-11-06,1056.019
2017-11-07,1071.275
2017-11-08,1078.86
2017-11-09,1088.575
2017-11-10,1085.933
2017-11-13,1077.049
2017-11-14,1071.549
2017-11-15,1070.918
2017-11-16,1062.417
2017-11-17,1082.688
2017-11-20,1075.473
2017-11-21,1090.8
2017-11-22,1105.58
2017-11-23,1102.647
2017-11-24,1112.372
2017-11-27,1106.107
2017-11-28,1103.618
2017-11-29,1104.429
2017-11-30,1097.18
2017-12-01,1103.03
2017-12-04,1099.052
2017-12-05,1106.772
2017-12-06,1082.297
2017-12-07,1078.531
2017-12-08,1096.176
2017-12-11,1112.114
2017-12-12,1111.831
2017-12-13,1118.828
2017-12-14,1107.27
2017-12-15,1096.973
2017-12-18,1100.187
2017-12-19,1097.616
2017-12-20,1098.538
2017-12-21,1094.828
2017-12-22,1097.386
2017-12-25,1097.386
2017-12-26,1097.234
2017-12-27,1107.848
2017-12-28,1111.16
2017-12-29,1113.341
2018-01-01,1113.341
2018-01-02,1130.099
2018-01-03,1149.675
2018-01-04,1168.86
2018-01-05,1164.197
2018-01-08,1166.687
2018-01-09,1167.128
2018-01-10,1166.358
2018-01-11,1168.204
2018-01-12,1169.23
2018-01-15,1181.685
2018-01-16,1184.086
2018-01-17,1179.816
2018-01-18,1169.509
2018-01-19,1182.093
2018-01-22,1184.439
2018-01-23,1198.243
2018-01-24,1219.354
2018-01-25,1207.48
2018-01-26,1198.815
2018-01-29,1196.119
2018-01-30,1186.663
2018-01-31,1185.356
2018-02-01,1190.491
2018-02-02,1178.222
2018-02-05,1157.863
2018-02-06,1130.348
2018-02-07,1117.123
2018-02-08,1140.069
2018-02-09,1132.996
2018-02-12,1152.433
2018-02-13,1170.552
2018-02-14,1170.83
2018-02-15,1200.949
2018-02-16,1202.094
2018-02-19,1208.966
2018-02-20,1208.314
2018-02-21,1229.454
2018-02-22,1221.165
2018-02-23,1243.769
2018-02-26,1248.169
2018-02-27,1226.36
2018-02-28,1208.794
2018-03-01,1210.232
2018-03-02,1200.97
2018-03-05,1191.717
2018-03-06,1218.101
2018-03-07,1200.89
2018-03-08,1206.67
2018-03-09,1205.807
2018-03-12,1230.749
2018-03-13,1243.32
2018-03-14,1242.087
2018-03-15,1225.031
2018-03-16,1207.663
2018-03-19,1199.992
2018-03-20,1210.563
2018-03-21,1214.848
2018-03-22,1203.487
2018-03-23,1176.059
2018-03-26,1172.547
2018-03-27,1186.507
2018-03-28,1158.088
2018-03-29,1179.057
2018-03-30,1179.057
2018-04-02,1175.263
2018-04-03,1166.5
2018-04-04,1131.291
2018-04-05,1159.477
2018-04-06,1177.927
2018-04-09,1189.909
2018-04-10,1198.714
2018-04-11,1203.669
2018-04-12,1197.687
2018-04-13,1215.038
2018-04-16,1218.324
2018-04-17,1225.925
2018-04-18,1251.978
2018-04-19,1273.597
2018-04-20,1259.408
2018-04-23,1251.774
2018-04-24,1259.5
2018-04-25,1248.887
2018-04-26,1253.105
2018-04-27,1260.183
2018-04-30,1285.319
2018-05-01,1275.827
2018-05-02,1272.127
2018-05-03,1262.749
2018-05-04,1246.297
2018-05-07,1238.315
2018-05-08,1233.324
2018-05-09,1228.481
2018-05-10,1227.948
2018-05-11,1258.48
2018-05-14,1255.914
2018-05-15,1238.451
2018-05-16,1242.451
2018-05-17,1242.726
2018-05-18,1244.868
2018-05-21,1253.435
2018-05-22,1253.083
2018-05-23,1228.665
2018-05-24,1246.246
2018-05-25,1242.296
2018-05-28,1248.007
2018-05-29,1244.115
2018-05-30,1211.895
2018-05-31,1215.498
2018-06-01,1212.538
2018-06-04,1234.515
2018-06-05,1244.357
2018-06-06,1235.835
2018-06-07,1238.115
2018-06-08,1219.489
2018-06-11,1225.521
2018-06-12,1220.107
2018-06-13,1203.769
2018-06-14,1180.121
2018-06-15,1170.721
2018-06-18,1156.345
2018-06-19,1142.321
2018-06-20,1143.242
2018-06-21,1139.948
2018-06-22,1134.118
2018-06-25,1118.84
2018-06-26,1129.792
2018-06-27,1116.645
2018-06-28,1114.314
2018-06-29,1122.566
2018-07-02,1106.017
2018-07-03,1106.202
2018-07-04,1112.428
2018-07-05,1105.852
2018-07-06,1086.381
2018-07-09,1100.882
2018-07-10,1122.511
2018-07-11,1106.704
2018-07-12,1106.827
2018-07-13,1107.645
2018-07-16,1096.882
2018-07-17,1098.628
2018-07-18,1093.463
2018-07-19,1101.08
2018-07-20,1113.705
2018-07-23,1105.445
2018-07-24,1110.79
2018-07-25,1128.375
2018-07-26,1143.563
2018-07-27,1142.894
2018-07-30,1130.347
2018-07-31,1134.504
2018-08-01,1141.365
2018-08-02,1118.777
2018-08-03,1109.162
2018-08-06,1113.283
2018-08-07,1138.475
2018-08-08,1137.025
2018-08-09,1137.067
2018-08-10,1113.718
2018-08-13,1092.542
2018-08-14,1098.277
2018-08-15,1089.873
2018-08-16,1088.069
2018-08-17,1090.611
2018-08-20,1091.261
2018-08-21,1091.913
2018-08-22,1092.712
2018-08-23,1106.039
2018-08-24,1096.888
2018-08-27,1102.583
2018-08-28,1114.211
2018-08-29,1111.591
2018-08-30,1103.349
2018-08-31,1091.927
2018-09-03,1089.747
2018-09-04,1086.778
2018-09-05,1065.396
2018-09-06,1068.675
2018-09-07,1060.048
2018-09-10,1055.08
2018-09-11,1051.553
2018-09-12,1058.678
2018-09-13,1067.424
2018-09-14,1077.635
2018-09-17,1069.561
2018-09-18,1069.448
2018-09-19,1078.781
2018-09-20,1085.857
2018-09-21,1112.343
2018-09-24,1109.86
2018-09-25,1113.052
2018-09-26,1114.679
2018-09-27,1112.674
2018-09-28,1120.872
2018-10-01,1111.816
2018-10-02,1098.482
2018-10-03,1105.934
2018-10-04,1094.747
2018-10-05,1090.607
2018-10-08,1074.657
2018-10-09,1066.796
2018-10-10,1058.174
2018-10-11,1032.786
2018-10-12,1037.897
2018-10-15,1036.466
2018-10-16,1032.139
2018-10-17,1043.132
2018-10-18,1035.406
2018-10-19,1033.586
2018-10-22,1035.991
2018-10-23,1020.654
2018-10-24,1023.244
2018-10-25,1013.397
2018-10-26,988.777
2018-10-29,989.349
2018-10-30,982.138
2018-10-31,1005.159
2018-11-01,1031.14
2018-11-02,1061.76
2018-11-05,1037.675
2018-11-06,1038.695
2018-11-07,1039.174
2018-11-08,1047.017
2018-11-09,1037.02
2018-11-12,1025.958
2018-11-13,1019.738
2018-11-14,1015.288
2018-11-15,1019.949
2018-11-16,1028.47
2018-11-19,1024.613
2018-11-20,1007.76
2018-11-21,1014.228
2018-11-22,1011.011
2018-11-23,1014.818
2018-11-26,1035.349
2018-11-27,1034.803
2018-11-28,1039.164
2018-11-29,1053.691
2018-11-30,1056.085
2018-12-03,1095.159
2018-12-04,1091.11
2018-12-05,1081.334
2018-12-06,1062.555
2018-12-07,1058.87
2018-12-10,1041.507
2018-12-11,1033.044
2018-12-12,1047.38
2018-12-13,1056.06
2018-12-14,1037.332
2018-12-17,1054.96
2018-12-18,1037.283
2018-12-19,1042.888
2018-12-20,1036.632
2018-12-21,1035.154
2018-12-24,1035.99
2018-12-25,1035.99
2018-12-26,1024.419
2018-12-27,1034.406
2018-12-28,1041.01
2018-12-31,1050.464
2019-01-01,1050.464
2019-01-02,1038.536
2019-01-03,1028.284
2019-01-04,1043.842
2019-01-07,1068.56
2019-01-08,1073.742
2019-01-09,1089.479
2019-01-10,1101.685
2019-01-11,1109.321
2019-01-14,1099.839
2019-01-15,1117.985
2019-01-16,1124.208
2019-01-17,1118.829
2019-01-18,1120.819
2019-01-21,1115.751
2019-01-22,1098.75
2019-01-23,1088.655
2019-01-24,1091.898
2019-01-25,1098.885
2019-01-28,1101.795
2019-01-29,1098.869
2019-01-30,1094.182
2019-01-31,1102.794
2019-02-01,1101.444
2019-02-04,1097.211
2019-02-05,1098.104
2019-02-06,1095.753
2019-02-07,1100.576
2019-02-08,1097.696
2019-02-11,1093.78
2019-02-12,1093.983
2019-02-13,1111.812
2019-02-14,1115.024
2019-02-15,1105.236
2019-02-18,1121.012
2019-02-19,1120.436
2019-02-20,1126.591
2019-02-21,1122.163
2019-02-22,1112.839
2019-02-25,1117.521
2019-02-26,1111.812
2019-02-27,1107.085
2019-02-28,1088.88
2019-03-01,1092.293
2019-03-04,1103.77
2019-03-05,1098.935
2019-03-06,1095.649
2019-03-07,1094.32
2019-03-08,1083.968
2019-03-11,1084.245
2019-03-12,1094.25
2019-03-13,1088.564
2019-03-14,1090.272
2019-03-15,1097.635
2019-03-18,1103.985
2019-03-19,1108.733
2019-03-20,1103.193
2019-03-21,1107.84
2019-03-22,1103.122
2019-03-25,1093.598
2019-03-26,1094.396
2019-03-27,1089.864
2019-03-28,1093.916
2019-03-29,1103.434
2019-04-01,1116.553
2019-04-02,1129.938
2019-04-03,1150.991
2019-04-04,1149.321
2019-04-05,1154.718
2019-04-08,1153.285
2019-04-09,1157.522
2019-04-10,1157.083
2019-04-11,1155.112
2019-04-12,1159.254
2019-04-15,1159.502
2019-04-16,1161.526
2019-04-17,1173.227
2019-04-18,1167.207
2019-04-19,1167.207
2019-04-22,1170.0
2019-04-23,1169.618
2019-04-24,1167.347
2019-04-25,1161.988
2019-04-26,1170.973
2019-04-29,1197.591
2019-04-30,1191.298
2019-05-01,1193.226
2019-05-02,1190.32
2019-05-03,1196.175
2019-05-06,1152.258
2019-05-07,1159.664
2019-05-08,1153.183
2019-05-09,1139.872
2019-05-10,1142.728
2019-05-13,1119.03
2019-05-14,1118.167
2019-05-15,1119.387
2019-05-16,1124.884
2019-05-17,1110.42
2019-05-20,1111.147
2019-05-21,1102.965
2019-05-22,1090.892
2019-05-23,1083.726
2019-05-24,1089.543
2019-05-27,1088.146
2019-05-28,1081.15
2019-05-29,1072.268
2019-05-30,1062.71
2019-05-31,1052.053
2019-06-03,1056.861
2019-06-04,1063.202
2019-06-05,1066.474
2019-06-06,1066.104
2019-06-07,1077.112
2019-06-10,1081.226
2019-06-11,1093.578
2019-06-12,1093.74
2019-06-13,1095.472
2019-06-14,1097.454
2019-06-17,1094.976
2019-06-18,1109.568
2019-06-19,1135.08
2019-06-20,1153.98
2019-06-21,1158.989
2019-06-24,1152.8
2019-06-25,1148.491
2019-06-26,1146.883
2019-06-27,1161.057
2019-06-28,1163.651
2019-07-01,1186.579
2019-07-02,1181.549
2019-07-03,1175.622
2019-07-04,1173.316
2019-07-05,1161.682
2019-07-08,1153.614
2019-07-09,1154.646
2019-07-10,1159.876
2019-07-11,1165.561
2019-07-12,1168.793
2019-07-15,1174.718
2019-07-16,1175.209
2019-07-17,1178.906
2019-07-18,1177.318
2019-07-19,1189.608
2019-07-22,1186.067
2019-07-23,1186.585
2019-07-24,1189.095
2019-07-25,1197.112
2019-07-26,1192.557
2019-07-29,1182.589
2019-07-30,1181.797
2019-07-31,1172.959
2019-08-01,1165.951
2019-08-02,1149.453
2019-08-05,1125.7
2019-08-06,1118.246
2019-08-07,1123.776
2019-08-08,1123.315
2019-08-09,1122.787
2019-08-12,1120.722
2019-08-13,1115.765
2019-08-14,1113.577
2019-08-15,1102.198
2019-08-16,1099.799
2019-08-19,1110.011
2019-08-20,1109.126
2019-08-21,1105.341
2019-08-22,1103.689
2019-08-23,1097.683
2019-08-26,1080.996
2019-08-27,1083.287
2019-08-28,1079.418
2019-08-29,1091.546
2019-08-30,1102.545
2019-09-02,1096.384
2019-09-03,1095.247
2019-09-04,1108.58
2019-09-05,1113.308
2019-09-06,1126.282
2019-09-09,1125.021
2019-09-10,1130.434
2019-09-11,1147.851
2019-09-12,1154.809
2019-09-13,1162.039
2019-09-16,1156.7
2019-09-17,1151.065
2019-09-18,1139.615
2019-09-19,1132.646
2019-09-20,1137.011
2019-09-23,1125.341
2019-09-24,1130.571
2019-09-25,1117.924
2019-09-26,1122.437
2019-09-27,1124.359
2019-09-30,1124.547
2019-10-01,1133.23
2019-10-02,1113.476
2019-10-03,1111.672
2019-10-04,1107.125
2019-10-07,1112.708
2019-10-08,1115.94
2019-10-09,1109.488
2019-10-10,1117.957
2019-10-11,1132.357
2019-10-14,1141.94
2019-10-15,1135.844
2019-10-16,1138.822
2019-10-17,1142.949
