Date,IRELAND VALUE Standard (Large+Mid Cap)
2016-08-16,68.661
2016-08-17,68.755
2016-08-18,67.59
2016-08-19,67.198
2016-08-22,66.113
2016-08-23,68.665
2016-08-24,71.175
2016-08-25,70.644
2016-08-26,70.635
2016-08-29,69.192
2016-08-30,70.193
2016-08-31,73.756
2016-09-01,74.857
2016-09-02,75.385
2016-09-05,71.982
2016-09-06,70.743
2016-09-07,69.66
2016-09-08,73.554
2016-09-09,73.143
2016-09-12,75.038
2016-09-13,72.605
2016-09-14,71.169
2016-09-15,70.038
2016-09-16,68.801
2016-09-19,68.191
2016-09-20,68.115
2016-09-21,67.929
2016-09-22,70.756
2016-09-23,68.414
2016-09-26,65.013
2016-09-27,63.505
2016-09-28,64.571
2016-09-29,65.161
2016-09-30,68.527
2016-10-03,67.669
2016-10-04,65.844
2016-10-05,67.193
2016-10-06,68.835
2016-10-07,67.052
2016-10-10,65.838
2016-10-11,62.719
2016-10-12,62.458
2016-10-13,61.114
2016-10-14,60.964
2016-10-17,61.981
2016-10-18,63.679
2016-10-19,64.001
2016-10-20,68.415
2016-10-21,67.358
2016-10-24,68.512
2016-10-25,68.355
2016-10-26,67.288
2016-10-27,69.084
2016-10-28,70.225
2016-10-31,70.078
2016-11-01,71.323
2016-11-02,69.253
2016-11-03,71.652
2016-11-04,72.201
2016-11-07,72.35
2016-11-08,72.791
2016-11-09,72.853
2016-11-10,75.254
2016-11-11,78.291
2016-11-14,81.205
2016-11-15,79.137
2016-11-16,76.289
2016-11-17,78.385
2016-11-18,75.574
2016-11-21,74.176
2016-11-22,76.379
2016-11-23,72.853
2016-11-24,73.071
2016-11-25,73.007
2016-11-28,71.135
2016-11-29,69.629
2016-11-30,69.901
2016-12-01,74.795
2016-12-02,76.189
2016-12-05,78.759
2016-12-06,81.285
2016-12-07,82.939
2016-12-08,84.884
2016-12-09,81.869
2016-12-12,80.686
2016-12-13,81.282
2016-12-14,80.326
2016-12-15,83.312
2016-12-16,83.268
2016-12-19,80.75
2016-12-20,81.995
2016-12-21,81.061
2016-12-22,83.301
2016-12-23,83.341
2016-12-26,83.341
2016-12-27,83.313
2016-12-28,78.373
2016-12-29,81.157
2016-12-30,80.914
2017-01-02,80.914
2017-01-03,85.106
2017-01-04,89.634
2017-01-05,87.923
2017-01-06,88.079
2017-01-09,86.166
2017-01-10,84.38
2017-01-11,83.74
2017-01-12,83.822
2017-01-13,86.385
2017-01-16,83.441
2017-01-17,85.89
2017-01-18,83.436
2017-01-19,86.275
2017-01-20,87.52
2017-01-23,86.316
2017-01-24,88.5
2017-01-25,91.914
2017-01-26,93.034
2017-01-27,93.357
2017-01-30,88.674
2017-01-31,87.865
2017-02-01,89.591
2017-02-02,87.86
2017-02-03,89.84
2017-02-06,87.32
2017-02-07,84.09
2017-02-08,83.19
2017-02-09,83.909
2017-02-10,84.98
2017-02-13,84.488
2017-02-14,84.85
2017-02-15,86.659
2017-02-16,84.31
2017-02-17,81.194
2017-02-20,81.129
2017-02-21,79.448
2017-02-22,79.846
2017-02-23,80.912
2017-02-24,77.96
2017-02-27,78.281
2017-02-28,78.032
2017-03-01,80.633
2017-03-02,79.372
2017-03-03,80.683
2017-03-06,79.216
2017-03-07,78.739
2017-03-08,80.287
2017-03-09,81.518
2017-03-10,86.292
2017-03-13,85.693
2017-03-14,82.709
2017-03-15,85.035
2017-03-16,84.827
2017-03-17,85.923
2017-03-20,85.314
2017-03-21,85.054
2017-03-22,82.508
2017-03-23,83.812
2017-03-24,83.247
2017-03-27,84.926
2017-03-28,85.506
2017-03-29,83.524
2017-03-30,82.704
2017-03-31,82.4
2017-04-03,78.925
2017-04-04,79.003
2017-04-05,82.149
2017-04-06,84.902
2017-04-07,85.276
2017-04-10,84.784
2017-04-11,83.277
2017-04-12,84.255
2017-04-13,82.905
2017-04-14,82.905
2017-04-17,83.206
2017-04-18,83.826
2017-04-19,86.059
2017-04-20,87.182
2017-04-21,85.495
2017-04-24,90.804
2017-04-25,92.056
2017-04-26,89.143
2017-04-27,87.636
2017-04-28,82.466
2017-05-01,82.678
2017-05-02,85.059
2017-05-03,85.825
2017-05-04,89.712
2017-05-05,93.294
2017-05-08,92.823
2017-05-09,90.333
2017-05-10,90.15
2017-05-11,88.004
2017-05-12,87.017
2017-05-15,87.459
2017-05-16,88.296
2017-05-17,88.798
2017-05-18,86.085
2017-05-19,89.551
2017-05-22,90.348
2017-05-23,90.195
2017-05-24,93.13
2017-05-25,91.901
2017-05-26,89.83
2017-05-29,89.407
2017-05-30,87.212
2017-05-31,88.845
2017-06-01,88.323
2017-06-02,88.343
2017-06-05,88.167
2017-06-06,85.683
2017-06-07,83.076
2017-06-08,83.513
2017-06-09,84.33
2017-06-12,84.833
2017-06-13,83.03
2017-06-14,82.824
2017-06-15,81.515
2017-06-16,81.502
2017-06-19,83.111
2017-06-20,83.532
2017-06-21,84.021
2017-06-22,86.691
2017-06-23,83.349
2017-06-26,82.262
2017-06-27,82.883
2017-06-28,84.935
2017-06-29,85.784
2017-06-30,86.0
2017-07-03,87.581
2017-07-04,88.942
2017-07-05,88.395
2017-07-06,89.739
2017-07-07,91.866
2017-07-10,92.095
2017-07-11,90.22
2017-07-12,89.275
2017-07-13,89.653
2017-07-14,89.807
2017-07-17,90.355
2017-07-18,88.593
2017-07-19,86.852
2017-07-20,87.037
2017-07-21,88.151
2017-07-24,86.522
2017-07-25,87.424
2017-07-26,87.722
2017-07-27,87.799
2017-07-28,88.96
2017-07-31,90.832
2017-08-01,90.341
2017-08-02,89.664
2017-08-03,88.545
2017-08-04,89.893
2017-08-07,91.184
2017-08-08,91.039
2017-08-09,90.27
2017-08-10,90.019
2017-08-11,90.006
2017-08-14,90.396
2017-08-15,91.139
2017-08-16,91.87
2017-08-17,91.364
2017-08-18,91.067
2017-08-21,90.269
2017-08-22,90.841
2017-08-23,90.366
2017-08-24,90.431
2017-08-25,90.815
2017-08-28,90.487
2017-08-29,90.534
2017-08-30,90.236
2017-08-31,90.945
2017-09-01,90.284
2017-09-04,90.47
2017-09-05,88.504
2017-09-06,88.593
2017-09-07,88.177
2017-09-08,88.128
2017-09-11,89.18
2017-09-12,90.224
2017-09-13,90.452
2017-09-14,90.949
2017-09-15,89.554
2017-09-18,89.46
2017-09-19,89.539
2017-09-20,88.84
2017-09-21,89.104
2017-09-22,88.575
2017-09-25,87.351
2017-09-26,86.986
2017-09-27,87.497
2017-09-28,88.221
2017-09-29,89.528
2017-10-02,89.069
2017-10-03,87.989
2017-10-04,87.579
2017-10-05,87.178
2017-10-06,87.568
2017-10-09,88.247
2017-10-10,88.26
2017-10-11,89.173
2017-10-12,90.254
2017-10-13,89.514
2017-10-16,88.827
2017-10-17,88.099
2017-10-18,87.253
2017-10-19,86.127
2017-10-20,83.982
2017-10-23,84.449
2017-10-24,84.594
2017-10-25,81.104
2017-10-26,84.666
2017-10-27,84.677
2017-10-30,85.908
2017-10-31,85.65
2017-11-01,85.915
2017-11-02,87.0
2017-11-03,85.415
2017-11-06,83.183
2017-11-07,82.862
2017-11-08,82.926
2017-11-09,82.104
2017-11-10,81.884
2017-11-13,81.21
2017-11-14,81.798
2017-11-15,80.02
2017-11-16,81.692
2017-11-17,81.5
2017-11-20,81.654
2017-11-21,80.558
2017-11-22,82.175
2017-11-23,82.436
2017-11-24,82.964
2017-11-27,82.705
2017-11-28,82.999
2017-11-29,85.211
2017-11-30,85.398
2017-12-01,85.507
2017-12-04,86.955
2017-12-05,86.756
2017-12-06,85.226
2017-12-07,86.141
2017-12-08,86.661
2017-12-11,86.975
2017-12-12,87.145
2017-12-13,87.486
2017-12-14,87.789
2017-12-15,88.306
2017-12-18,89.747
2017-12-19,90.427
2017-12-20,89.279
2017-12-21,90.194
2017-12-22,90.214
2017-12-25,90.214
2017-12-26,90.451
2017-12-27,89.494
2017-12-28,90.276
2017-12-29,90.421
2018-01-01,90.421
2018-01-02,91.188
2018-01-03,92.18
2018-01-04,93.941
2018-01-05,95.142
2018-01-08,96.019
2018-01-09,92.613
2018-01-10,95.586
2018-01-11,96.315
2018-01-12,97.586
2018-01-15,98.512
2018-01-16,98.414
2018-01-17,97.237
2018-01-18,97.204
2018-01-19,100.721
2018-01-22,99.678
2018-01-23,101.397
2018-01-24,100.657
2018-01-25,102.925
2018-01-26,103.745
2018-01-29,103.193
2018-01-30,101.499
2018-01-31,100.596
2018-02-01,100.027
2018-02-02,99.112
2018-02-05,97.806
2018-02-06,96.969
2018-02-07,96.903
2018-02-08,96.499
2018-02-09,95.993
2018-02-12,99.222
2018-02-13,96.119
2018-02-14,97.443
2018-02-15,98.953
2018-02-16,98.2
2018-02-19,98.092
2018-02-20,96.925
2018-02-21,97.161
2018-02-22,97.251
2018-02-23,96.198
2018-02-26,93.631
2018-02-27,94.099
2018-02-28,95.798
2018-03-01,94.756
2018-03-02,95.783
2018-03-05,93.759
2018-03-06,93.856
2018-03-07,94.321
2018-03-08,92.135
2018-03-09,90.942
2018-03-12,90.066
2018-03-13,89.939
2018-03-14,89.482
2018-03-15,88.971
2018-03-16,90.432
2018-03-19,89.783
2018-03-20,88.262
2018-03-21,87.505
2018-03-22,85.452
2018-03-23,86.168
2018-03-26,86.792
2018-03-27,86.638
2018-03-28,88.864
2018-03-29,89.24
2018-03-30,89.24
2018-04-02,89.319
2018-04-03,88.012
2018-04-04,87.004
2018-04-05,89.705
2018-04-06,88.452
2018-04-09,89.464
2018-04-10,90.652
2018-04-11,92.156
2018-04-12,94.052
2018-04-13,93.978
2018-04-16,94.427
2018-04-17,95.587
2018-04-18,94.311
2018-04-19,94.623
2018-04-20,93.769
2018-04-23,95.067
2018-04-24,94.891
2018-04-25,92.636
2018-04-26,91.969
2018-04-27,91.59
2018-04-30,91.306
2018-05-01,90.364
2018-05-02,89.683
2018-05-03,87.91
2018-05-04,87.619
2018-05-07,87.501
2018-05-08,88.399
2018-05-09,90.489
2018-05-10,90.916
2018-05-11,91.105
2018-05-14,91.181
2018-05-15,90.311
2018-05-16,88.468
2018-05-17,89.129
2018-05-18,87.622
2018-05-21,87.434
2018-05-22,89.057
2018-05-23,87.793
2018-05-24,88.026
2018-05-25,87.781
2018-05-28,88.481
2018-05-29,85.345
2018-05-30,86.283
2018-05-31,83.61
2018-06-01,86.106
2018-06-04,86.353
2018-06-05,86.454
2018-06-06,88.233
2018-06-07,88.578
2018-06-08,86.818
2018-06-11,87.435
2018-06-12,87.067
2018-06-13,86.595
2018-06-14,85.12
2018-06-15,81.23
2018-06-18,81.673
2018-06-19,82.546
2018-06-20,84.004
2018-06-21,83.106
2018-06-22,83.764
2018-06-25,81.814
2018-06-26,80.467
2018-06-27,80.018
2018-06-28,80.216
2018-06-29,80.549
2018-07-02,80.089
2018-07-03,80.83
2018-07-04,80.694
2018-07-05,82.414
2018-07-06,82.349
2018-07-09,82.12
2018-07-10,81.582
2018-07-11,81.728
2018-07-12,82.682
2018-07-13,82.828
2018-07-16,82.402
2018-07-17,82.672
2018-07-18,81.635
2018-07-19,80.729
2018-07-20,81.434
2018-07-23,81.158
2018-07-24,83.609
2018-07-25,84.649
2018-07-26,86.058
2018-07-27,86.711
2018-07-30,86.366
2018-07-31,87.351
2018-08-01,88.371
2018-08-02,87.092
2018-08-03,87.834
2018-08-06,87.944
2018-08-07,88.889
2018-08-08,88.226
2018-08-09,88.647
2018-08-10,87.893
2018-08-13,86.855
2018-08-14,85.287
2018-08-15,82.811
2018-08-16,83.351
2018-08-17,84.185
2018-08-20,85.043
2018-08-21,85.216
2018-08-22,83.749
2018-08-23,83.934
2018-08-24,84.505
2018-08-27,84.652
2018-08-28,85.195
2018-08-29,85.264
2018-08-30,84.699
2018-08-31,84.195
2018-09-03,84.347
2018-09-04,84.134
2018-09-05,84.528
2018-09-06,84.581
2018-09-07,83.182
2018-09-10,84.882
2018-09-11,84.975
2018-09-12,85.594
2018-09-13,86.137
2018-09-14,86.726
2018-09-17,87.291
2018-09-18,88.296
2018-09-19,87.92
2018-09-20,87.307
2018-09-21,86.75
2018-09-24,84.319
2018-09-25,83.785
2018-09-26,83.126
2018-09-27,81.557
2018-09-28,77.926
2018-10-01,77.182
2018-10-02,78.798
2018-10-03,79.857
2018-10-04,80.806
2018-10-05,79.029
2018-10-08,77.721
2018-10-09,77.989
2018-10-10,77.376
2018-10-11,75.182
2018-10-12,76.034
2018-10-15,76.525
2018-10-16,77.396
2018-10-17,76.163
2018-10-18,74.441
2018-10-19,73.653
2018-10-22,74.095
2018-10-23,73.173
2018-10-24,71.509
2018-10-25,72.468
2018-10-26,71.097
2018-10-29,72.011
2018-10-30,72.602
2018-10-31,72.725
2018-11-01,72.738
2018-11-02,71.343
2018-11-05,71.21
2018-11-06,71.559
2018-11-07,72.371
2018-11-08,71.842
2018-11-09,71.417
2018-11-12,69.022
2018-11-13,70.624
2018-11-14,71.681
2018-11-15,67.159
2018-11-16,67.657
2018-11-19,67.76
2018-11-20,66.047
2018-11-21,66.615
2018-11-22,65.785
2018-11-23,66.408
2018-11-26,66.84
2018-11-27,66.338
2018-11-28,64.539
2018-11-29,67.006
2018-11-30,65.242
2018-12-03,65.011
2018-12-04,62.811
2018-12-05,62.832
2018-12-06,61.278
2018-12-07,60.922
2018-12-10,59.214
2018-12-11,58.848
2018-12-12,59.31
2018-12-13,59.44
2018-12-14,59.954
2018-12-17,58.815
2018-12-18,58.914
2018-12-19,60.236
2018-12-20,58.835
2018-12-21,58.941
2018-12-24,58.752
2018-12-25,58.752
2018-12-26,58.721
2018-12-27,57.512
2018-12-28,59.529
2018-12-31,59.34
2019-01-01,59.34
2019-01-02,59.254
2019-01-03,58.878
2019-01-04,61.693
2019-01-07,61.583
2019-01-08,61.2
2019-01-09,61.253
2019-01-10,61.129
2019-01-11,61.497
2019-01-14,60.47
2019-01-15,59.739
2019-01-16,61.419
2019-01-17,60.907
2019-01-18,62.698
2019-01-21,62.313
2019-01-22,62.388
2019-01-23,63.553
2019-01-24,62.257
2019-01-25,62.795
2019-01-28,63.232
2019-01-29,63.125
2019-01-30,63.119
2019-01-31,61.847
2019-02-01,62.053
2019-02-04,62.383
2019-02-05,63.488
2019-02-06,63.043
2019-02-07,60.729
2019-02-08,60.565
2019-02-11,60.321
2019-02-12,60.737
2019-02-13,61.222
2019-02-14,60.798
2019-02-15,61.348
2019-02-18,60.876
2019-02-19,61.5
2019-02-20,62.065
2019-02-21,61.441
2019-02-22,60.434
2019-02-25,59.921
2019-02-26,60.64
2019-02-27,62.475
2019-02-28,64.13
2019-03-01,63.577
2019-03-04,64.22
2019-03-05,64.782
2019-03-06,63.904
2019-03-07,59.412
2019-03-08,58.68
2019-03-11,60.248
2019-03-12,61.035
2019-03-13,61.194
2019-03-14,62.184
2019-03-15,63.417
2019-03-18,63.854
2019-03-19,63.526
2019-03-20,62.118
2019-03-21,60.844
2019-03-22,59.628
2019-03-25,59.963
2019-03-26,60.374
2019-03-27,61.27
2019-03-28,60.848
2019-03-29,60.733
2019-04-01,62.471
2019-04-02,62.172
2019-04-03,64.466
2019-04-04,64.464
2019-04-05,64.528
2019-04-08,63.385
2019-04-09,62.116
2019-04-10,62.22
2019-04-11,63.646
2019-04-12,65.726
2019-04-15,67.302
2019-04-16,67.333
2019-04-17,68.302
2019-04-18,67.604
2019-04-19,67.604
2019-04-22,67.673
2019-04-23,66.818
2019-04-24,66.157
2019-04-25,64.598
2019-04-26,64.341
2019-04-29,65.72
2019-04-30,65.218
2019-05-01,65.412
2019-05-02,65.252
2019-05-03,64.84
2019-05-06,64.0
2019-05-07,63.831
2019-05-08,63.361
2019-05-09,62.013
2019-05-10,62.06
2019-05-13,60.63
2019-05-14,61.387
2019-05-15,61.188
2019-05-16,61.476
2019-05-17,61.024
2019-05-20,60.25
2019-05-21,60.315
2019-05-22,59.027
2019-05-23,57.474
2019-05-24,57.378
2019-05-27,56.708
2019-05-28,57.849
2019-05-29,56.18
2019-05-30,56.025
2019-05-31,56.138
2019-06-03,55.946
2019-06-04,57.378
2019-06-05,57.863
2019-06-06,56.588
2019-06-07,57.071
2019-06-10,58.24
2019-06-11,57.93
2019-06-12,57.267
2019-06-13,56.735
2019-06-14,56.224
2019-06-17,55.771
2019-06-18,55.442
2019-06-19,56.64
2019-06-20,57.226
2019-06-21,56.099
2019-06-24,54.901
2019-06-25,54.98
2019-06-26,55.269
2019-06-27,56.501
2019-06-28,57.013
2019-07-01,58.031
2019-07-02,57.285
2019-07-03,60.633
2019-07-04,61.115
2019-07-05,60.576
2019-07-08,59.354
2019-07-09,59.614
2019-07-10,59.771
2019-07-11,60.38
2019-07-12,60.034
2019-07-15,60.641
2019-07-16,60.384
2019-07-17,59.544
2019-07-18,58.932
2019-07-19,58.534
2019-07-22,58.584
2019-07-23,58.397
2019-07-24,58.89
2019-07-25,59.204
2019-07-26,57.882
2019-07-29,55.903
2019-07-30,53.856
2019-07-31,53.278
2019-08-01,52.096
2019-08-02,51.687
2019-08-05,50.368
2019-08-06,49.504
2019-08-07,50.023
2019-08-08,50.771
2019-08-09,49.164
2019-08-12,48.119
2019-08-13,47.947
2019-08-14,46.778
2019-08-15,46.109
2019-08-16,47.859
2019-08-19,47.545
2019-08-20,46.436
2019-08-21,47.626
2019-08-22,49.09
2019-08-23,48.549
2019-08-26,48.419
2019-08-27,49.031
2019-08-28,48.788
2019-08-29,49.109
2019-08-30,48.68
2019-09-02,48.933
2019-09-03,48.388
2019-09-04,50.112
2019-09-05,52.539
2019-09-06,52.185
2019-09-09,52.105
2019-09-10,54.461
2019-09-11,55.223
2019-09-12,54.458
2019-09-13,56.873
2019-09-16,55.395
2019-09-17,53.821
2019-09-18,53.23
2019-09-19,54.716
2019-09-20,54.749
2019-09-23,53.156
2019-09-24,53.969
2019-09-25,52.569
2019-09-26,52.853
2019-09-27,54.0
2019-09-30,54.363
2019-10-01,54.597
2019-10-02,56.259
2019-10-03,56.059
2019-10-04,55.737
2019-10-07,56.424
2019-10-08,55.106
2019-10-09,54.844
2019-10-10,56.176
2019-10-11,59.653
2019-10-14,58.903
2019-10-15,61.319
2019-10-16,61.229
2019-10-17,60.673
2019-10-18,60.495
2019-10-21,61.744
2019-10-22,60.544
2019-10-23,60.597
2019-10-24,60.117
2019-10-25,60.093
2019-10-28,60.492
2019-10-29,60.123
2019-10-30,60.87
2019-10-31,61.476
2019-11-01,63.024
2019-11-04,62.748
2019-11-05,62.61
2019-11-06,61.73
2019-11-07,63.284
2019-11-08,61.833
2019-11-11,62.264
2019-11-12,62.394
2019-11-13,61.551
2019-11-14,61.913
2019-11-15,63.056
2019-11-18,63.374
2019-11-19,63.07
2019-11-20,62.746
2019-11-21,62.103
2019-11-22,63.368
2019-11-25,64.938
2019-11-26,65.93
2019-11-27,66.386
2019-11-28,66.42
2019-11-29,65.945
2019-12-02,66.152
2019-12-03,65.372
2019-12-04,66.347
2019-12-05,66.132
2019-12-06,66.729
2019-12-09,66.8
2019-12-10,66.786
2019-12-11,67.069
2019-12-12,68.525
2019-12-13,69.893
2019-12-16,70.909
2019-12-17,69.345
2019-12-18,69.188
2019-12-19,69.623
2019-12-20,70.306
2019-12-23,69.633
2019-12-24,70.214
2019-12-25,70.214
2019-12-26,70.268
2019-12-27,71.112
2019-12-30,70.71
2019-12-31,70.843
2020-01-01,70.843
2020-01-02,72.249
2020-01-03,71.724
2020-01-06,70.882
2020-01-07,71.238
2020-01-08,70.69
2020-01-09,70.541
2020-01-10,69.533
2020-01-13,68.979
2020-01-14,68.519
2020-01-15,68.486
2020-01-16,67.564
2020-01-17,67.152
2020-01-20,66.32
2020-01-21,65.775
2020-01-22,66.189
2020-01-23,65.953
2020-01-24,65.839
2020-01-27,64.67
2020-01-28,64.832
2020-01-29,66.101
2020-01-30,65.497
2020-01-31,64.123
2020-02-03,64.171
2020-02-04,64.365
2020-02-05,65.371
2020-02-06,63.684
2020-02-07,64.269
2020-02-10,63.014
2020-02-11,63.569
2020-02-12,65.154
2020-02-13,64.187
2020-02-14,63.531
2020-02-17,63.33
2020-02-18,62.392
2020-02-19,63.297
2020-02-20,63.543
2020-02-21,63.713
2020-02-24,61.441
2020-02-25,60.552
2020-02-26,60.982
2020-02-27,57.92
2020-02-28,56.983
2020-03-02,57.294
2020-03-03,58.08
2020-03-04,58.47
2020-03-05,58.081
2020-03-06,56.93
2020-03-09,53.118
2020-03-10,52.688
2020-03-11,51.823
2020-03-12,44.699
2020-03-13,43.475
2020-03-16,38.971
2020-03-17,39.178
2020-03-18,35.829
2020-03-19,35.898
2020-03-20,37.856
2020-03-23,35.496
2020-03-24,40.123
2020-03-25,42.729
2020-03-26,45.95
2020-03-27,41.95
2020-03-30,41.314
2020-03-31,43.712
2020-04-01,42.566
2020-04-02,41.838
2020-04-03,40.805
2020-04-06,42.767
2020-04-07,44.009
2020-04-08,44.566
2020-04-09,45.517
2020-04-10,45.517
2020-04-13,45.359
2020-04-14,44.186
2020-04-15,42.54
2020-04-16,43.524
2020-04-17,47.032
2020-04-20,46.469
2020-04-21,45.507
2020-04-22,46.539
2020-04-23,48.262
2020-04-24,48.18
2020-04-27,49.453
2020-04-28,51.651
2020-04-29,53.321
2020-04-30,53.451
2020-05-01,53.722
2020-05-04,51.867
2020-05-05,51.167
2020-05-06,49.676
2020-05-07,51.365
2020-05-08,53.181
2020-05-11,51.306
2020-05-12,51.795
2020-05-13,50.712
2020-05-14,50.843
2020-05-15,51.106
2020-05-18,53.93
2020-05-19,53.976
2020-05-20,54.997
2020-05-21,54.067
2020-05-22,54.183
2020-05-25,54.068
2020-05-26,55.742
2020-05-27,55.176
2020-05-28,55.516
2020-05-29,54.595
2020-06-01,55.866
2020-06-02,56.938
2020-06-03,59.259
2020-06-04,59.631
2020-06-05,61.539
2020-06-08,59.702
2020-06-09,58.718
2020-06-10,58.674
2020-06-11,56.25
2020-06-12,55.578
2020-06-15,56.19
2020-06-16,58.283
2020-06-17,58.479
2020-06-18,58.658
2020-06-19,58.573
2020-06-22,58.859
2020-06-23,59.484
2020-06-24,57.362
2020-06-25,56.439
2020-06-26,56.639
2020-06-29,57.094
2020-06-30,56.714
2020-07-01,56.977
2020-07-02,57.993
2020-07-03,57.716
2020-07-06,58.985
2020-07-07,58.816
2020-07-08,58.218
2020-07-09,57.446
2020-07-10,58.626
2020-07-13,59.264
2020-07-14,59.472
2020-07-15,61.358
2020-07-16,61.51
2020-07-17,61.48
2020-07-20,62.093
2020-07-21,62.266
2020-07-22,62.569
2020-07-23,62.42
2020-07-24,61.595
2020-07-27,62.43
2020-07-28,62.274
2020-07-29,62.293
2020-07-30,61.648
2020-07-31,61.188
2020-08-03,62.971
2020-08-04,62.316
2020-08-05,63.838
2020-08-06,63.855
2020-08-07,64.112
2020-08-10,63.878
2020-08-11,64.838
2020-08-12,66.206
2020-08-13,66.313
2020-08-14,65.518
2020-08-17,66.503
2020-08-18,66.209
2020-08-19,66.314
2020-08-20,64.794
2020-08-21,65.191
2020-08-24,66.09
2020-08-25,65.125
2020-08-26,66.367
2020-08-27,65.013
2020-08-28,64.987
2020-08-31,64.582
2020-09-01,64.597
2020-09-02,63.572
2020-09-03,61.64
2020-09-04,61.299
2020-09-07,62.082
2020-09-08,61.956
2020-09-09,62.64
2020-09-10,62.926
2020-09-11,63.398
2020-09-14,64.031
2020-09-15,66.394
2020-09-16,66.9
2020-09-17,66.357
2020-09-18,65.48
2020-09-21,61.366
2020-09-22,61.309
2020-09-23,62.097
2020-09-24,61.313
2020-09-25,62.627
2020-09-28,64.225
2020-09-29,64.411
2020-09-30,63.773
2020-10-01,63.888
2020-10-02,63.885
2020-10-05,65.416
2020-10-06,66.342
2020-10-07,67.554
2020-10-08,68.024
2020-10-09,68.611
2020-10-12,69.025
2020-10-13,67.666
2020-10-14,67.634
2020-10-15,66.41
2020-10-16,67.918
2020-10-19,67.76
2020-10-20,67.009
2020-10-21,66.125
2020-10-22,65.372
2020-10-23,65.759
2020-10-26,64.213
2020-10-27,63.221
2020-10-28,61.27
2020-10-29,63.058
2020-10-30,64.251
2020-11-02,65.199
2020-11-03,68.044
2020-11-04,67.082
2020-11-05,68.465
2020-11-06,69.225
2020-11-09,68.176
2020-11-10,69.623
2020-11-11,70.876
2020-11-12,70.582
2020-11-13,70.1
2020-11-16,70.56
2020-11-17,69.822
2020-11-18,70.666
2020-11-19,68.806
2020-11-20,69.161
2020-11-23,68.938
2020-11-24,71.381
2020-11-25,72.684
2020-11-26,72.571
2020-11-27,72.025
2020-11-30,70.846
2020-12-01,72.227
2020-12-02,72.159
2020-12-03,73.766
2020-12-04,75.226
2020-12-07,74.669
2020-12-08,75.185
2020-12-09,73.848
2020-12-10,73.479
2020-12-11,72.439
2020-12-14,73.517
2020-12-15,74.41
2020-12-16,75.472
2020-12-17,76.833
2020-12-18,77.172
2020-12-21,74.883
2020-12-22,75.759
2020-12-23,76.825
2020-12-24,77.025
2020-12-25,77.025
2020-12-28,77.221
2020-12-29,77.654
2020-12-30,77.986
2020-12-31,76.113
2021-01-01,76.113
2021-01-04,78.961
2021-01-05,77.667
2021-01-06,82.463
2021-01-07,84.359
2021-01-08,83.103
2021-01-11,81.606
2021-01-12,81.631
2021-01-13,80.652
2021-01-14,80.661
2021-01-15,79.639
2021-01-18,79.235
2021-01-19,79.415
2021-01-20,79.675
2021-01-21,80.252
2021-01-22,79.221
2021-01-25,77.074
2021-01-26,77.967
2021-01-27,75.467
2021-01-28,76.4
2021-01-29,75.477
2021-02-01,76.28
2021-02-02,77.716
2021-02-03,77.743
2021-02-04,77.636
2021-02-05,77.513
2021-02-08,77.831
2021-02-09,78.504
2021-02-10,78.567
2021-02-11,79.389
2021-02-12,79.898
2021-02-15,81.342
2021-02-16,80.803
2021-02-17,78.714
2021-02-18,77.896
2021-02-19,78.836
2021-02-22,79.446
2021-02-23,78.729
2021-02-24,80.0
2021-02-25,80.257
2021-02-26,77.575
2021-03-01,79.085
2021-03-02,79.506
2021-03-03,82.007
2021-03-04,83.295
2021-03-05,80.486
2021-03-08,82.126
2021-03-09,82.786
2021-03-10,82.808
2021-03-11,84.936
2021-03-12,84.671
2021-03-15,84.764
2021-03-16,84.163
2021-03-17,83.554
2021-03-18,84.641
2021-03-19,83.424
2021-03-22,82.902
2021-03-23,82.156
2021-03-24,82.297
2021-03-25,82.194
2021-03-26,83.573
2021-03-29,83.112
2021-03-30,83.327
2021-03-31,83.686
2021-04-01,83.05
2021-04-02,83.05
2021-04-05,83.319
2021-04-06,84.442
2021-04-07,85.348
2021-04-08,85.082
2021-04-09,85.368
2021-04-12,84.802
2021-04-13,84.769
2021-04-14,84.734
2021-04-15,85.431
2021-04-16,86.569
2021-04-19,86.295
2021-04-20,84.317
2021-04-21,84.612
2021-04-22,84.239
2021-04-23,84.944
2021-04-26,85.505
2021-04-27,85.237
2021-04-28,86.019
2021-04-29,86.003
2021-04-30,84.716
2021-05-03,84.973
2021-05-04,84.275
2021-05-05,88.592
2021-05-06,88.531
2021-05-07,89.503
2021-05-10,89.81
2021-05-11,87.158
2021-05-12,86.139
2021-05-13,85.36
2021-05-14,87.214
2021-05-17,87.162
2021-05-18,88.113
2021-05-19,85.913
2021-05-20,86.869
2021-05-21,87.708
2021-05-24,88.56
2021-05-25,88.81
2021-05-26,89.058
2021-05-27,90.095
2021-05-28,89.465
2021-05-31,89.102
2021-06-01,89.985
2021-06-02,90.051
2021-06-03,89.642
2021-06-04,89.669
2021-06-07,90.234
2021-06-08,91.376
2021-06-09,90.132
2021-06-10,90.625
2021-06-11,91.193
2021-06-14,90.638
2021-06-15,89.473
2021-06-16,90.172
2021-06-17,88.251
2021-06-18,86.137
2021-06-21,88.075
2021-06-22,89.17
2021-06-23,88.839
2021-06-24,89.883
2021-06-25,90.524
2021-06-28,88.055
