Date,ACWI LARGE CAP Large Cap
2019-10-30,1739.048
2019-10-31,1736.977
2019-11-01,1750.837
2019-11-04,1760.633
2019-11-05,1760.581
2019-11-06,1762.301
2019-11-07,1767.525
2019-11-08,1767.742
2019-11-11,1763.186
2019-11-12,1766.794
2019-11-13,1763.261
2019-11-14,1761.131
2019-11-15,1774.679
2019-11-18,1777.398
2019-11-19,1777.638
2019-11-20,1769.234
2019-11-21,1765.493
2019-11-22,1768.554
2019-11-25,1780.906
2019-11-26,1781.7
2019-11-27,1788.49
2019-11-28,1787.569
2019-11-29,1779.37
2019-12-02,1768.481
2019-12-03,1758.631
2019-12-04,1767.212
2019-12-05,1770.422
2019-12-06,1784.426
2019-12-09,1782.231
2019-12-10,1780.414
2019-12-11,1786.38
2019-12-12,1799.516
2019-12-13,1810.039
2019-12-16,1822.602
2019-12-17,1825.607
2019-12-18,1824.992
2019-12-19,1829.899
2019-12-20,1836.703
2019-12-23,1838.149
2019-12-24,1837.986
2019-12-25,1837.639
2019-12-26,1844.948
2019-12-27,1850.201
2019-12-30,1841.771
2019-12-31,1844.418
2020-01-01,1844.408
2020-01-02,1860.407
2020-01-03,1850.46
2020-01-06,1850.069
2020-01-07,1848.788
2020-01-08,1851.912
2020-01-09,1865.215
2020-01-10,1864.28
2020-01-13,1873.878
2020-01-14,1873.242
2020-01-15,1874.405
2020-01-16,1884.38
2020-01-17,1892.763
2020-01-20,1891.951
2020-01-21,1884.02
2020-01-22,1885.66
2020-01-23,1880.722
2020-01-24,1872.448
2020-01-27,1842.103
2020-01-28,1853.703
2020-01-29,1853.663
2020-01-30,1848.171
2020-01-31,1825.394
2020-02-03,1831.543
2020-02-04,1859.073
2020-02-05,1874.986
2020-02-06,1886.949
2020-02-07,1877.694
2020-02-10,1883.361
2020-02-11,1890.414
2020-02-12,1902.51
2020-02-13,1898.431
2020-02-14,1899.398
2020-02-17,1899.593
2020-02-18,1890.723
2020-02-19,1899.961
2020-02-20,1890.084
2020-02-21,1875.708
2020-02-24,1819.239
2020-02-25,1777.648
2020-02-26,1769.266
2020-02-27,1709.929
2020-02-28,1681.402
2020-03-02,1735.56
2020-03-03,1712.803
2020-03-04,1761.176
2020-03-05,1726.569
2020-03-06,1691.887
2020-03-09,1573.126
2020-03-10,1618.428
2020-03-11,1560.644
2020-03-12,1413.975
2020-03-13,1494.367
2020-03-16,1358.668
2020-03-17,1408.658
2020-03-18,1339.92
2020-03-19,1343.11
2020-03-20,1319.641
2020-03-23,1276.915
2020-03-24,1383.009
2020-03-25,1418.003
2020-03-26,1483.31
2020-03-27,1446.626
2020-03-30,1478.149
2020-03-31,1469.777
2020-04-01,1415.797
2020-04-02,1436.114
2020-04-03,1417.638
2020-04-06,1494.805
2020-04-07,1506.463
2020-04-08,1535.797
2020-04-09,1557.975
2020-04-10,1558.947
2020-04-13,1549.086
2020-04-14,1587.603
2020-04-15,1554.863
2020-04-16,1558.714
2020-04-17,1597.608
2020-04-20,1580.357
2020-04-21,1532.221
2020-04-22,1560.286
2020-04-23,1564.089
2020-04-24,1571.3
2020-04-27,1597.036
2020-04-28,1596.87
2020-04-29,1632.794
2020-04-30,1623.202
2020-05-01,1588.112
2020-05-04,1577.949
2020-05-05,1593.337
2020-05-06,1586.6
2020-05-07,1598.461
2020-05-08,1625.509
2020-05-11,1626.66
2020-05-12,1606.943
2020-05-13,1583.643
2020-05-14,1584.417
2020-05-15,1590.178
2020-05-18,1633.248
2020-05-19,1630.158
2020-05-20,1652.811
2020-05-21,1639.255
2020-05-22,1631.879
2020-05-25,1639.459
2020-05-26,1662.56
2020-05-27,1678.953
2020-05-28,1686.363
2020-05-29,1687.286
2020-06-01,1701.737
2020-06-02,1720.231
2020-06-03,1747.689
2020-06-04,1744.884
2020-06-05,1781.469
2020-06-08,1795.936
2020-06-09,1790.202
2020-06-10,1787.855
2020-06-11,1706.13
2020-06-12,1711.75
2020-06-15,1711.836
2020-06-16,1749.483
2020-06-17,1750.026
2020-06-18,1748.884
2020-06-19,1746.27
2020-06-22,1752.862
2020-06-23,1769.494
2020-06-24,1730.846
2020-06-25,1739.503
2020-06-26,1711.456
2020-06-29,1724.83
2020-06-30,1742.633
2020-07-01,1751.02
2020-07-02,1767.949
2020-07-03,1769.242
2020-07-06,1802.453
2020-07-07,1786.249
2020-07-08,1797.637
2020-07-09,1792.513
2020-07-10,1804.02
2020-07-13,1799.642
2020-07-14,1809.175
2020-07-15,1827.9
2020-07-16,1816.308
2020-07-17,1821.656
2020-07-20,1838.186
2020-07-21,1848.114
2020-07-22,1849.882
2020-07-23,1834.789
2020-07-24,1820.081
2020-07-27,1836.913
2020-07-28,1831.184
2020-07-29,1845.361
2020-07-30,1833.915
2020-07-31,1835.09
2020-08-03,1848.065
2020-08-04,1859.437
2020-08-05,1874.547
2020-08-06,1880.05
2020-08-07,1872.867
2020-08-10,1875.113
2020-08-11,1873.748
2020-08-12,1899.098
2020-08-13,1898.124
2020-08-14,1893.662
2020-08-17,1902.321
2020-08-18,1908.172
2020-08-19,1904.156
2020-08-20,1898.083
2020-08-21,1903.715
2020-08-24,1924.957
2020-08-25,1930.92
2020-08-26,1949.815
2020-08-27,1947.642
2020-08-28,1958.162
2020-08-31,1953.473
2020-09-01,1965.982
2020-09-02,1984.506
2020-09-03,1933.059
2020-09-04,1913.166
2020-09-07,1917.416
2020-09-08,1876.343
2020-09-09,1904.92
2020-09-10,1885.532
2020-09-11,1887.41
2020-09-14,1909.34
2020-09-15,1919.966
2020-09-16,1915.637
2020-09-17,1898.732
2020-09-18,1887.519
2020-09-21,1859.046
2020-09-22,1867.955
2020-09-23,1839.5
2020-09-24,1832.532
2020-09-25,1851.658
2020-09-28,1880.811
2020-09-29,1876.55
2020-09-30,1885.973
2020-10-01,1894.981
2020-10-02,1879.572
2020-10-05,1909.889
2020-10-06,1896.259
2020-10-07,1916.904
2020-10-08,1930.75
2020-10-09,1946.982
2020-10-12,1973.515
2020-10-13,1964.093
2020-10-14,1955.64
2020-10-15,1939.358
2020-10-16,1943.752
2020-10-19,1927.404
2020-10-20,1932.284
2020-10-21,1929.612
2020-10-22,1931.267
2020-10-23,1937.24
2020-10-26,1908.819
2020-10-27,1904.745
2020-10-28,1848.365
2020-10-29,1858.034
2020-10-30,1835.482
2020-11-02,1857.243
2020-11-03,1890.381
2020-11-04,1929.248
2020-11-05,1970.257
2020-11-06,1974.788
2020-11-09,1999.659
2020-11-10,1999.379
2020-11-11,2014.527
2020-11-12,2002.572
2020-11-13,2017.625
2020-11-16,2041.749
2020-11-17,2038.611
2020-11-18,2029.58
2020-11-19,2029.511
2020-11-20,2026.018
2020-11-23,2033.162
2020-11-24,2063.655
2020-11-25,2063.616
2020-11-26,2066.463
2020-11-27,2074.335
2020-11-30,2055.577
2020-12-01,2078.452
2020-12-02,2084.131
2020-12-03,2089.929
2020-12-04,2104.847
2020-12-07,2103.088
2020-12-08,2106.761
2020-12-09,2096.329
2020-12-10,2096.598
2020-12-11,2092.624
2020-12-14,2088.639
2020-12-15,2104.95
2020-12-16,2115.922
2020-12-17,2131.362
2020-12-18,2123.921
2020-12-21,2107.192
2020-12-22,2103.414
2020-12-23,2110.33
2020-12-24,2114.629
2020-12-25,2114.953
2020-12-28,2128.972
2020-12-29,2136.918
2020-12-30,2143.95
2020-12-31,2147.989
2021-01-01,2148.085
2021-01-04,2137.17
2021-01-05,2150.108
2021-01-06,2157.097
2021-01-07,2182.941
2021-01-08,2204.129
2021-01-11,2186.635
2021-01-12,2188.785
2021-01-13,2195.851
2021-01-14,2194.688
2021-01-15,2176.858
2021-01-18,2176.151
2021-01-19,2194.974
2021-01-20,2221.355
2021-01-21,2226.468
2021-01-22,2216.718
2021-01-25,2223.843
2021-01-26,2218.452
2021-01-27,2172.116
2021-01-28,2177.824
2021-01-29,2138.254
2021-02-01,2170.57
2021-02-02,2198.519
2021-02-03,2204.798
2021-02-04,2217.722
2021-02-05,2229.417
2021-02-08,2244.704
2021-02-09,2248.368
2021-02-10,2252.678
2021-02-11,2257.886
2021-02-12,2266.049
2021-02-15,2275.257
2021-02-16,2276.067
2021-02-17,2270.285
2021-02-18,2257.476
2021-02-19,2257.189
2021-02-22,2237.306
2021-02-23,2238.881
2021-02-24,2242.933
2021-02-25,2215.864
2021-02-26,2182.47
2021-03-01,2227.137
2021-03-02,2215.562
2021-03-03,2201.614
2021-03-04,2172.475
2021-03-05,2187.636
2021-03-08,2174.526
2021-03-09,2205.25
2021-03-10,2215.758
2021-03-11,2243.074
2021-03-12,2240.906
2021-03-15,2248.125
2021-03-16,2252.985
2021-03-17,2253.867
2021-03-18,2237.758
2021-03-19,2230.212
2021-03-22,2240.561
2021-03-23,2225.288
2021-03-24,2206.069
2021-03-25,2208.601
2021-03-26,2240.865
2021-03-29,2241.653
2021-03-30,2238.836
2021-03-31,2242.794
2021-04-01,2266.263
2021-04-02,2268.213
2021-04-05,2291.748
2021-04-06,2294.863
2021-04-07,2296.997
2021-04-08,2308.524
2021-04-09,2316.17
2021-04-12,2312.737
2021-04-13,2321.079
2021-04-14,2319.466
2021-04-15,2340.774
2021-04-16,2350.606
2021-04-19,2344.057
2021-04-20,2324.936
2021-04-21,2334.171
2021-04-22,2327.357
2021-04-23,2345.04
2021-04-26,2351.894
2021-04-27,2349.45
2021-04-28,2350.965
2021-04-29,2359.936
2021-04-30,2339.887
2021-05-03,2345.215
2021-05-04,2326.128
2021-05-05,2332.457
2021-05-06,2350.179
2021-05-07,2369.526
2021-05-10,2355.641
2021-05-11,2329.44
2021-05-12,2292.725
2021-05-13,2299.27
2021-05-14,2334.145
2021-05-17,2332.264
2021-05-18,2332.088
2021-05-19,2319.736
2021-05-20,2342.509
2021-05-21,2343.243
2021-05-24,2359.11
2021-05-25,2363.458
2021-05-26,2366.878
2021-05-27,2366.72
2021-05-28,2374.382
2021-05-31,2375.548
2021-06-01,2382.28
2021-06-02,2384.664
2021-06-03,2375.029
2021-06-04,2392.202
2021-06-07,2393.974
2021-06-08,2392.621
2021-06-09,2389.137
2021-06-10,2399.431
2021-06-11,2403.399
2021-06-14,2410.118
2021-06-15,2407.512
2021-06-16,2398.902
2021-06-17,2391.849
2021-06-18,2362.332
2021-06-21,2378.508
2021-06-22,2390.621
2021-06-23,2391.754
2021-06-24,2404.253
2021-06-25,2414.399
2021-06-28,2416.287
2021-06-29,2415.847
2021-06-30,2411.143
2021-07-01,2417.082
2021-07-02,2427.52
2021-07-05,2429.263
2021-07-06,2423.638
2021-07-07,2427.76
2021-07-08,2403.867
2021-07-09,2425.081
2021-07-12,2437.754
2021-07-13,2436.966
2021-07-14,2437.979
2021-07-15,2430.38
2021-07-16,2414.915
2021-07-19,2375.449
2021-07-20,2394.589
2021-07-21,2415.408
2021-07-22,2426.269
2021-07-23,2441.542
2021-07-26,2439.268
2021-07-27,2423.69
2021-07-28,2427.379
2021-07-29,2447.35
2021-07-30,2428.748
2021-08-02,2436.962
2021-08-03,2448.836
2021-08-04,2446.824
2021-08-05,2456.846
2021-08-06,2452.982
2021-08-09,2453.436
2021-08-10,2456.052
2021-08-11,2461.72
2021-08-12,2465.634
2021-08-13,2470.495
2021-08-16,2467.898
2021-08-17,2449.939
2021-08-18,2434.733
2021-08-19,2419.484
2021-08-20,2428.51
2021-08-23,2454.725
2021-08-24,2467.197
2021-08-25,2469.849
2021-08-26,2457.074
2021-08-27,2473.923
2021-08-30,2486.908
2021-08-31,2488.875
2021-09-01,2496.239
2021-09-02,2502.296
2021-09-03,2505.306
2021-09-06,2511.635
2021-09-07,2505.954
2021-09-08,2495.355
2021-09-09,2483.34
2021-09-10,2475.11
2021-09-13,2476.457
2021-09-14,2467.959
2021-09-15,2474.983
2021-09-16,2468.156
2021-09-17,2450.694
2021-09-20,2410.587
2021-09-21,2413.966
2021-09-22,2431.058
2021-09-23,2455.623
2021-09-24,2452.926
2021-09-27,2447.958
2021-09-28,2402.883
2021-09-29,2400.252
2021-09-30,2384.912
2021-10-01,2395.266
2021-10-04,2371.029
2021-10-05,2388.309
2021-10-06,2387.42
2021-10-07,2415.243
2021-10-08,2415.032
2021-10-11,2408.462
2021-10-12,2398.791
2021-10-13,2409.292
2021-10-14,2442.951
2021-10-15,2465.589
2021-10-18,2468.812
2021-10-19,2487.652
2021-10-20,2497.121
2021-10-21,2498.625
2021-10-22,2497.041
2021-10-25,2504.669
2021-10-26,2511.192
2021-10-27,2499.041
2021-10-28,2516.126
2021-10-29,2511.617
2021-11-01,2520.686
2021-11-02,2524.918
2021-11-03,2536.993
2021-11-04,2548.054
2021-11-05,2552.433
2021-11-08,2555.831
2021-11-09,2548.923
2021-11-10,2532.368
2021-11-11,2533.085
2021-11-12,2549.345
2021-11-15,2551.99
2021-11-16,2557.415
2021-11-17,2550.097
2021-11-18,2552.926
2021-11-19,2547.933
2021-11-22,2534.04
2021-11-23,2530.35
2021-11-24,2530.721
2021-11-25,2533.814
2021-11-26,2476.937
2021-11-29,2494.412
2021-11-30,2456.155
2021-12-01,2451.451
2021-12-02,2469.123
2021-12-03,2448.981
2021-12-06,2468.45
2021-12-07,2520.287
2021-12-08,2529.165
2021-12-09,2515.648
2021-12-10,2526.873
2021-12-13,2506.039
2021-12-14,2488.226
2021-12-15,2514.093
2021-12-16,2510.183
2021-12-17,2487.202
2021-12-20,2454.67
2021-12-21,2493.024
2021-12-22,2517.298
2021-12-23,2535.265
2021-12-24,2535.833
2021-12-27,2558.561
2021-12-28,2560.501
2021-12-29,2561.228
2021-12-30,2557.38
2021-12-31,2555.302
2022-01-03,2565.572
2022-01-04,2569.508
2022-01-05,2535.057
2022-01-06,2521.294
2022-01-07,2519.578
2022-01-10,2514.625
2022-01-11,2536.427
2022-01-12,2556.945
2022-01-13,2532.013
2022-01-14,2526.363
2022-01-17,2528.126
2022-01-18,2488.847
2022-01-19,2470.36
2022-01-20,2463.309
2022-01-21,2420.05
2022-01-24,2400.627
2022-01-25,2377.556
2022-01-26,2381.739
2022-01-27,2362.074
2022-01-28,2398.982
2022-01-31,2439.592
2022-02-01,2460.034
2022-02-02,2479.665
2022-02-03,2433.772
2022-02-04,2444.845
2022-02-07,2441.973
2022-02-08,2454.204
2022-02-09,2490.603
2022-02-10,2466.097
2022-02-11,2428.197
2022-02-14,2405.408
2022-02-15,2436.685
2022-02-16,2443.957
2022-02-17,2407.391
2022-02-18,2386.593
2022-02-21,2378.577
2022-02-22,2357.211
2022-02-23,2328.316
2022-02-24,2315.479
2022-02-25,2370.606
2022-02-28,2368.327
2022-03-01,2336.672
2022-03-02,2358.638
2022-03-03,2344.802
2022-03-04,2306.534
2022-03-07,2243.582
2022-03-08,2225.85
2022-03-09,2283.826
2022-03-10,2279.009
2022-03-11,2252.38
2022-03-14,2235.046
2022-03-15,2257.941
2022-03-16,2320.969
2022-03-17,2362.181
2022-03-18,2383.353
2022-03-21,2381.544
2022-03-22,2408.343
2022-03-23,2391.222
2022-03-24,2412.441
2022-03-25,2415.043
2022-03-28,2425.992
2022-03-29,2461.771
2022-03-30,2457.119
2022-03-31,2424.109
2022-04-01,2428.175
2022-04-04,2450.849
2022-04-05,2427.08
2022-04-06,2397.661
2022-04-07,2396.444
2022-04-08,2394.69
2022-04-11,2360.961
2022-04-12,2351.69
2022-04-13,2371.8
2022-04-14,2352.77
2022-04-15,2351.197
2022-04-18,2346.722
2022-04-19,2365.282
2022-04-20,2370.356
2022-04-21,2344.126
2022-04-22,2286.605
2022-04-25,2277.755
2022-04-26,2230.853
2022-04-27,2227.72
2022-04-28,2271.054
2022-04-29,2227.747
2022-05-02,2228.88
2022-05-03,2236.753
2022-05-04,2275.517
2022-05-05,2216.659
2022-05-06,2196.913
2022-05-09,2130.668
2022-05-10,2133.206
2022-05-11,2116.068
2022-05-12,2100.714
2022-05-13,2147.77
2022-05-16,2143.452
2022-05-17,2186.08
2022-05-18,2127.376
2022-05-19,2111.739
2022-05-20,2119.871
2022-05-23,2154.42
2022-05-24,2136.586
2022-05-25,2150.689
2022-05-26,2182.392
2022-05-27,2229.079
2022-05-30,2242.502
2022-05-31,2230.838
2022-06-01,2214.524
2022-06-02,2243.548
2022-06-03,2217.306
2022-06-06,2227.755
2022-06-07,2236.49
2022-06-08,2225.033
2022-06-09,2180.207
2022-06-10,2120.372
2022-06-13,2044.176
2022-06-14,2032.263
2022-06-15,2055.379
2022-06-16,2007.103
2022-06-17,2002.694
2022-06-20,2008.623
2022-06-21,2049.0
2022-06-22,2039.777
2022-06-23,2049.422
2022-06-24,2103.452
2022-06-27,2108.523
2022-06-28,2079.869
2022-06-29,2071.832
2022-06-30,2048.589
2022-07-01,2056.58
2022-07-04,2062.514
2022-07-05,2053.608
2022-07-06,2057.274
2022-07-07,2089.097
2022-07-08,2091.716
2022-07-11,2065.045
2022-07-12,2048.423
2022-07-13,2042.373
2022-07-14,2026.259
2022-07-15,2059.808
2022-07-18,2061.405
2022-07-19,2104.486
2022-07-20,2116.043
2022-07-21,2131.632
2022-07-22,2121.742
2022-07-25,2120.984
2022-07-26,2102.86
2022-07-27,2139.967
2022-07-28,2165.14
2022-07-29,2190.528
2022-08-01,2192.358
2022-08-02,2174.912
2022-08-03,2196.99
2022-08-04,2203.806
2022-08-05,2198.263
2022-08-08,2200.53
2022-08-09,2190.451
2022-08-10,2229.833
2022-08-11,2232.527
2022-08-12,2257.799
2022-08-15,2264.05
2022-08-16,2265.465
2022-08-17,2252.024
2022-08-18,2253.275
2022-08-19,2224.793
2022-08-22,2185.815
2022-08-23,2180.554
2022-08-24,2182.706
2022-08-25,2210.641
2022-08-26,2157.889
2022-08-29,2136.606
2022-08-30,2119.819
2022-08-31,2106.989
2022-09-01,2093.751
2022-09-02,2087.301
2022-09-05,2080.767
2022-09-06,2071.552
2022-09-07,2090.13
2022-09-08,2105.257
2022-09-09,2141.547
2022-09-12,2169.583
2022-09-13,2097.412
2022-09-14,2093.497
2022-09-15,2074.284
2022-09-16,2056.086
2022-09-19,2062.855
2022-09-20,2047.561
2022-09-21,2017.147
2022-09-22,1997.615
2022-09-23,1958.084
2022-09-26,1934.739
2022-09-27,1931.99
2022-09-28,1952.863
2022-09-29,1926.261
2022-09-30,1908.483
2022-10-03,1944.446
2022-10-04,2005.929
2022-10-05,2003.209
2022-10-06,1987.539
2022-10-07,1940.751
2022-10-10,1921.805
2022-10-11,1902.648
2022-10-12,1897.876
2022-10-13,1928.193
2022-10-14,1905.001
2022-10-17,1945.046
2022-10-18,1965.901
2022-10-19,1951.537
2022-10-20,1944.314
2022-10-21,1969.866
2022-10-24,1986.366
2022-10-25,2017.389
2022-10-26,2015.14
2022-10-27,2006.77
2022-10-28,2032.141
2022-10-31,2022.576
2022-11-01,2024.655
2022-11-02,1993.007
2022-11-03,1965.925
2022-11-04,2000.281
2022-11-07,2022.635
2022-11-08,2037.873
2022-11-09,2005.694
2022-11-10,2092.72
2022-11-11,2130.29
2022-11-14,2118.064
2022-11-15,2140.688
2022-11-16,2126.581
2022-11-17,2114.818
2022-11-18,2126.18
2022-11-21,2109.987
2022-11-22,2134.336
2022-11-23,2151.191
2022-11-24,2159.75
2022-11-25,2156.511
2022-11-28,2129.111
2022-11-29,2130.444
2022-11-30,2178.384
2022-12-01,2192.647
2022-12-02,2185.639
2022-12-05,2163.364
2022-12-06,2135.436
2022-12-07,2126.152
2022-12-08,2140.682
2022-12-09,2136.957
2022-12-12,2148.589
2022-12-13,2170.888
2022-12-14,2165.794
2022-12-15,2113.028
2022-12-16,2090.76
2022-12-19,2076.848
2022-12-20,2080.196
2022-12-21,2104.904
2022-12-22,2084.453
2022-12-23,2089.29
2022-12-26,2089.866
2022-12-27,2086.423
2022-12-28,2068.827
2022-12-29,2094.56
2022-12-30,2088.102
2023-01-02,2091.357
2023-01-03,2088.336
2023-01-04,2107.103
2023-01-05,2088.761
2023-01-06,2129.289
2023-01-09,2143.775
2023-01-10,2149.758
2023-01-11,2171.256
2023-01-12,2185.31
2023-01-13,2199.671
2023-01-16,2200.019
2023-01-17,2199.133
2023-01-18,2182.224
2023-01-19,2163.112
2023-01-20,2193.857
2023-01-23,2215.198
2023-01-24,2216.049
2023-01-25,2217.043
2023-01-26,2235.275
2023-01-27,2240.395
2023-01-30,2219.457
2023-01-31,2234.321
2023-02-01,2254.12
2023-02-02,2280.518
2023-02-03,2260.962
2023-02-06,2236.842
2023-02-07,2257.513
2023-02-08,2245.053
2023-02-09,2238.232
2023-02-10,2232.265
2023-02-13,2251.57
2023-02-14,2253.725
2023-02-15,2252.248
2023-02-16,2234.911
2023-02-17,2225.011
2023-02-20,2228.647
2023-02-21,2196.152
2023-02-22,2186.418
2023-02-23,2192.832
2023-02-24,2166.041
2023-02-27,2176.093
2023-02-28,2169.81
2023-03-01,2169.006
2023-03-02,2178.226
2023-03-03,2208.065
2023-03-06,2215.465
2023-03-07,2185.829
2023-03-08,2183.778
2023-03-09,2158.509
2023-03-10,2133.575
2023-03-13,2128.5
2023-03-14,2148.342
2023-03-15,2125.525
2023-03-16,2154.112
2023-03-17,2142.4
2023-03-20,2155.921
2023-03-21,2182.159
2023-03-22,2167.193
2023-03-23,2180.093
2023-03-24,2176.567
2023-03-27,2180.231
2023-03-28,2182.743
2023-03-29,2210.663
2023-03-30,2228.228
2023-03-31,2252.262
2023-04-03,2261.893
2023-04-04,2257.444
2023-04-05,2250.443
2023-04-06,2255.013
2023-04-07,2255.893
2023-04-10,2252.35
2023-04-11,2259.623
2023-04-12,2257.716
2023-04-13,2284.36
2023-04-14,2283.628
2023-04-17,2284.918
2023-04-18,2290.127
2023-04-19,2286.142
2023-04-20,2277.982
2023-04-21,2276.589
2023-04-24,2278.586
2023-04-25,2249.39
2023-04-26,2243.684
2023-04-27,2272.301
2023-04-28,2288.33
2023-05-01,2286.526
2023-05-02,2264.447
2023-05-03,2257.414
2023-05-04,2247.368
2023-05-05,2280.446
2023-05-08,2286.801
2023-05-09,2276.132
2023-05-10,2281.6
2023-05-11,2276.893
2023-05-12,2272.351
2023-05-15,2280.518
2023-05-16,2270.242
2023-05-17,2283.677
2023-05-18,2299.431
2023-05-19,2301.521
2023-05-22,2304.572
2023-05-23,2282.275
2023-05-24,2261.055
2023-05-25,2267.641
2023-05-26,2294.466
2023-05-29,2295.677
2023-05-30,2292.331
2023-05-31,2272.118
2023-06-01,2296.347
2023-06-02,2330.774
2023-06-05,2329.056
2023-06-06,2333.772
2023-06-07,2325.036
2023-06-08,2338.038
2023-06-09,2343.451
2023-06-12,2359.268
2023-06-13,2378.457
2023-06-14,2387.197
2023-06-15,2410.018
2023-06-16,2408.233
2023-06-19,2401.92
2023-06-20,2388.864
2023-06-21,2377.355
2023-06-22,2381.058
2023-06-23,2359.24
2023-06-26,2350.663
2023-06-27,2371.083
2023-06-28,2373.159
2023-06-29,2378.321
2023-06-30,2403.803
2023-07-03,2411.114
2023-07-04,2411.56
2023-07-05,2402.971
2023-07-06,2372.951
2023-07-07,2369.494
2023-07-10,2373.171
2023-07-11,2390.814
2023-07-12,2418.059
2023-07-13,2446.04
2023-07-14,2448.245
2023-07-17,2450.775
2023-07-18,2464.32
2023-07-19,2467.174
2023-07-20,2453.718
2023-07-21,2452.408
2023-07-24,2458.985
2023-07-25,2469.952
2023-07-26,2468.407
2023-07-27,2462.459
2023-07-28,2482.627
2023-07-31,2487.967
2023-08-01,2476.184
2023-08-02,2435.265
2023-08-03,2426.998
2023-08-04,2424.042
2023-08-07,2437.053
2023-08-08,2422.953
2023-08-09,2414.955
2023-08-10,2422.344
2023-08-11,2411.152
2023-08-14,2413.371
2023-08-15,2391.313
2023-08-16,2373.736
2023-08-17,2357.175
2023-08-18,2351.539
2023-08-21,2361.584
2023-08-22,2362.119
2023-08-23,2384.282
2023-08-24,2363.435
2023-08-25,2366.032
2023-08-28,2384.83
2023-08-29,2416.641
2023-08-30,2428.171
2023-08-31,2422.604
2023-09-01,2426.066
2023-09-04,2429.239
2023-09-05,2416.849
2023-09-06,2401.73
2023-09-07,2394.447
2023-09-08,2396.512
2023-09-11,2413.768
2023-09-12,2402.917
2023-09-13,2405.057
2023-09-14,2425.793
2023-09-15,2409.667
2023-09-18,2404.672
2023-09-19,2400.657
2023-09-20,2387.705
2023-09-21,2347.45
2023-09-22,2345.241
2023-09-25,2344.095
2023-09-26,2315.501
2023-09-27,2312.602
2023-09-28,2323.201
2023-09-29,2323.181
2023-10-02,2315.781
2023-10-03,2284.827
2023-10-04,2291.091
2023-10-05,2295.771
2023-10-06,2319.554
2023-10-09,2329.251
2023-10-10,2351.677
2023-10-11,2364.057
2023-10-12,2356.361
2023-10-13,2337.87
2023-10-16,2353.398
2023-10-17,2355.788
2023-10-18,2328.255
2023-10-19,2306.379
2023-10-20,2281.252
2023-10-23,2276.986
2023-10-24,2288.89
2023-10-25,2267.295
2023-10-26,2239.648
2023-10-27,2235.539
2023-10-30,2256.362
2023-10-31,2262.373
2023-11-01,2285.111
2023-11-02,2328.691
2023-11-03,2352.95
2023-11-06,2364.306
2023-11-07,2361.875
2023-11-08,2362.495
2023-11-09,2355.234
2023-11-10,2371.069
2023-11-13,2375.364
2023-11-14,2416.709
2023-11-15,2431.412
2023-11-16,2431.992
2023-11-17,2437.836
2023-11-20,2455.651
2023-11-21,2453.291
2023-11-22,2456.002
2023-11-23,2460.201
2023-11-24,2462.064
2023-11-27,2455.723
2023-11-28,2461.364
2023-11-29,2460.415
2023-11-30,2468.164
2023-12-01,2476.429
2023-12-04,2464.387
2023-12-05,2462.155
2023-12-06,2459.305
2023-12-07,2471.162
2023-12-08,2479.987
2023-12-11,2485.754
2023-12-12,2495.632
2023-12-13,2517.853
2023-12-14,2538.06
2023-12-15,2540.491
2023-12-18,2544.991
2023-12-19,2560.352
2023-12-20,2537.108
2023-12-21,2554.065
2023-12-22,2556.795
2023-12-25,2557.302
2023-12-26,2565.725
2023-12-27,2577.93
2023-12-28,2583.326
2023-12-29,2577.761
2024-01-01,2577.985
2024-01-02,2559.069
2024-01-03,2537.089
2024-01-04,2535.469
2024-01-05,2539.119
2024-01-08,2562.486
2024-01-09,2557.506
2024-01-10,2568.184
2024-01-11,2567.301
2024-01-12,2576.258
2024-01-15,2573.634
2024-01-16,2557.117
2024-01-17,2534.098
2024-01-18,2552.778
2024-01-19,2580.709
2024-01-22,2586.84
2024-01-23,2591.211
2024-01-24,2605.843
2024-01-25,2613.175
2024-01-26,2615.398
2024-01-29,2631.758
2024-01-30,2629.81
2024-01-31,2603.581
2024-02-01,2622.091
2024-02-02,2642.099
2024-02-05,2633.079
2024-02-06,2644.388
2024-02-07,2661.204
2024-02-08,2660.057
2024-02-09,2671.765
2024-02-12,2669.509
2024-02-13,2641.266
2024-02-14,2660.147
2024-02-15,2679.226
2024-02-16,2677.979
2024-02-19,2679.115
2024-02-20,2669.794
2024-02-21,2669.366
2024-02-22,2717.269
2024-02-23,2719.694
2024-02-26,2712.139
2024-02-27,2716.448
2024-02-28,2706.897
2024-02-29,2717.25
2024-03-01,2739.086
2024-03-04,2738.364
2024-03-05,2716.739
2024-03-06,2732.599
2024-03-07,2760.158
2024-03-08,2752.265
2024-03-11,2743.44
2024-03-12,2770.853
2024-03-13,2769.021
2024-03-14,2761.959
2024-03-15,2742.392
2024-03-18,2757.773
2024-03-19,2764.685
2024-03-20,2781.715
2024-03-21,2798.705
2024-03-22,2792.652
2024-03-25,2785.555
2024-03-26,2782.144
2024-03-27,2797.275
2024-03-28,2799.035
2024-03-29,2800.315
2024-04-01,2791.827
2024-04-02,2779.309
2024-04-03,2781.76
2024-04-04,2764.543
2024-04-05,2776.963
2024-04-08,2781.084
2024-04-09,2785.318
2024-04-10,2764.58
2024-04-11,2775.074
2024-04-12,2742.205
2024-04-15,2714.757
2024-04-16,2695.782
