Date,HONG KONG LARGE VALUE Large Cap
2014-12-24,1814.215
2014-12-25,1814.215
2014-12-26,1814.344
2014-12-29,1829.869
2014-12-30,1821.055
2014-12-31,1826.314
2015-01-01,1826.314
2015-01-02,1831.455
2015-01-05,1814.609
2015-01-06,1792.663
2015-01-07,1799.427
2015-01-08,1810.967
2015-01-09,1817.714
2015-01-12,1869.49
2015-01-13,1887.23
2015-01-14,1879.355
2015-01-15,1893.259
2015-01-16,1882.425
2015-01-19,1873.618
2015-01-20,1877.308
2015-01-21,1887.19
2015-01-22,1889.611
2015-01-23,1923.463
2015-01-26,1933.443
2015-01-27,1937.424
2015-01-28,1952.752
2015-01-29,1956.425
2015-01-30,1957.834
2015-02-02,1965.679
2015-02-03,1945.874
2015-02-04,1952.253
2015-02-05,1945.884
2015-02-06,1952.378
2015-02-09,1936.032
2015-02-10,1949.667
2015-02-11,1945.468
2015-02-12,1927.8
2015-02-13,1937.451
2015-02-16,1944.542
2015-02-17,1945.342
2015-02-18,1950.303
2015-02-19,1950.605
2015-02-20,1950.203
2015-02-23,1951.446
2015-02-24,1946.373
2015-02-25,1946.844
2015-02-26,1952.553
2015-02-27,1943.695
2015-03-02,1937.084
2015-03-03,1941.982
2015-03-04,1924.74
2015-03-05,1911.503
2015-03-06,1907.039
2015-03-09,1891.605
2015-03-10,1888.382
2015-03-11,1883.265
2015-03-12,1866.93
2015-03-13,1863.813
2015-03-16,1862.281
2015-03-17,1859.363
2015-03-18,1867.026
2015-03-19,1888.915
2015-03-20,1881.798
2015-03-23,1888.504
2015-03-24,1899.45
2015-03-25,1922.184
2015-03-26,1927.749
2015-03-27,1938.586
2015-03-30,1951.576
2015-03-31,1949.148
2015-04-01,1948.557
2015-04-02,1950.602
2015-04-03,1950.602
2015-04-06,1950.652
2015-04-07,1950.891
2015-04-08,1964.968
2015-04-09,2013.434
2015-04-10,2042.973
2015-04-13,2048.943
2015-04-14,2039.462
2015-04-15,2024.43
2015-04-16,2017.716
2015-04-17,2013.896
2015-04-20,1991.86
2015-04-21,2017.197
2015-04-22,2022.167
2015-04-23,2019.802
2015-04-24,2043.42
2015-04-27,2062.351
2015-04-28,2060.236
2015-04-29,2067.904
2015-04-30,2061.489
2015-05-01,2061.569
2015-05-04,2095.639
2015-05-05,2073.576
2015-05-06,2063.189
2015-05-07,2043.228
2015-05-08,2056.166
2015-05-11,2051.693
2015-05-12,2038.191
2015-05-13,2036.02
2015-05-14,2045.265
2015-05-15,2085.132
2015-05-18,2073.213
2015-05-19,2078.422
2015-05-20,2075.178
2015-05-21,2083.773
2015-05-22,2113.49
2015-05-25,2113.49
2015-05-26,2107.267
2015-05-27,2097.201
2015-05-28,2081.769
2015-05-29,2074.698
2015-06-01,2084.7
2015-06-02,2081.522
2015-06-03,2163.908
2015-06-04,2131.402
2015-06-05,2117.76
2015-06-08,2082.769
2015-06-09,2061.002
2015-06-10,2048.34
2015-06-11,2067.506
2015-06-12,2089.547
2015-06-15,2069.38
2015-06-16,2061.26
2015-06-17,2074.688
2015-06-18,2082.675
2015-06-19,2104.05
2015-06-22,2101.151
2015-06-23,2123.354
2015-06-24,2108.018
2015-06-25,2100.664
2015-06-26,2068.259
2015-06-29,2033.985
2015-06-30,2054.456
2015-07-01,2054.509
2015-07-02,2077.621
2015-07-03,2058.223
2015-07-06,2015.131
2015-07-07,2010.617
2015-07-08,1913.018
2015-07-09,1978.448
2015-07-10,2010.21
2015-07-13,2046.025
2015-07-14,2056.277
2015-07-15,2058.581
2015-07-16,2066.766
2015-07-17,2095.357
2015-07-20,2093.319
2015-07-21,2088.822
2015-07-22,2078.461
2015-07-23,2086.969
2015-07-24,2082.635
2015-07-27,2035.034
2015-07-28,2042.141
2015-07-29,2050.481
2015-07-30,2049.049
2015-07-31,2072.153
2015-08-03,2053.017
2015-08-04,2059.696
2015-08-05,2055.197
2015-08-06,2046.46
2015-08-07,2052.157
2015-08-10,2051.738
2015-08-11,2037.335
2015-08-12,1993.065
2015-08-13,1981.037
2015-08-14,1992.021
2015-08-17,1984.105
2015-08-18,1952.501
2015-08-19,1922.431
2015-08-20,1888.101
2015-08-21,1847.614
2015-08-24,1756.688
2015-08-25,1779.151
2015-08-26,1760.108
2015-08-27,1820.258
2015-08-28,1810.346
2015-08-31,1809.532
2015-09-01,1771.503
2015-09-02,1759.578
2015-09-03,1759.272
2015-09-04,1767.458
2015-09-07,1753.003
2015-09-08,1811.229
2015-09-09,1878.216
2015-09-10,1845.146
2015-09-11,1845.393
2015-09-14,1850.527
2015-09-15,1829.567
2015-09-16,1870.84
2015-09-17,1852.531
2015-09-18,1882.955
2015-09-21,1872.847
2015-09-22,1873.499
2015-09-23,1831.382
2015-09-24,1816.955
2015-09-25,1825.668
2015-09-28,1825.692
2015-09-29,1778.856
2015-09-30,1799.522
2015-10-01,1799.522
2015-10-02,1829.653
2015-10-05,1853.249
2015-10-06,1851.449
2015-10-07,1879.547
2015-10-08,1870.176
2015-10-09,1870.142
2015-10-12,1877.065
2015-10-13,1878.602
2015-10-14,1884.231
2015-10-15,1918.927
2015-10-16,1930.679
2015-10-19,1920.051
2015-10-20,1905.169
2015-10-21,1905.132
2015-10-22,1915.874
2015-10-23,1940.065
2015-10-26,1927.853
2015-10-27,1928.42
2015-10-28,1923.547
2015-10-29,1905.215
2015-10-30,1893.087
2015-11-02,1855.431
2015-11-03,1869.58
2015-11-04,1897.774
2015-11-05,1881.607
2015-11-06,1866.8
2015-11-09,1844.966
2015-11-10,1817.65
2015-11-11,1827.745
2015-11-12,1868.915
2015-11-13,1833.724
2015-11-16,1812.028
2015-11-17,1836.029
2015-11-18,1825.44
2015-11-19,1844.077
2015-11-20,1861.758
2015-11-23,1852.536
2015-11-24,1844.341
2015-11-25,1833.217
2015-11-26,1830.56
2015-11-27,1800.461
2015-11-30,1793.791
2015-12-01,1825.295
2015-12-02,1831.193
2015-12-03,1823.622
2015-12-04,1822.298
2015-12-07,1823.483
2015-12-08,1800.931
2015-12-09,1796.163
2015-12-10,1792.797
2015-12-11,1784.619
2015-12-14,1780.539
2015-12-15,1770.555
2015-12-16,1785.515
2015-12-17,1796.518
2015-12-18,1799.568
2015-12-21,1795.694
2015-12-22,1803.622
2015-12-23,1818.134
2015-12-24,1824.304
2015-12-25,1824.304
2015-12-28,1810.064
2015-12-29,1820.709
2015-12-30,1820.847
2015-12-31,1820.476
2016-01-01,1820.476
2016-01-04,1788.335
2016-01-05,1788.544
2016-01-06,1775.872
2016-01-07,1741.972
2016-01-08,1727.614
2016-01-11,1694.322
2016-01-12,1685.331
2016-01-13,1698.969
2016-01-14,1688.368
2016-01-15,1666.498
2016-01-18,1640.122
2016-01-19,1647.457
2016-01-20,1592.924
2016-01-21,1566.091
2016-01-22,1604.641
2016-01-25,1615.792
2016-01-26,1588.821
2016-01-27,1598.329
2016-01-28,1617.648
2016-01-29,1658.124
2016-02-01,1658.296
2016-02-02,1652.168
2016-02-03,1625.031
2016-02-04,1643.375
2016-02-05,1646.327
2016-02-08,1647.038
2016-02-09,1644.957
2016-02-10,1646.646
2016-02-11,1613.13
2016-02-12,1610.02
2016-02-15,1641.0
2016-02-16,1650.847
2016-02-17,1646.136
2016-02-18,1672.185
2016-02-19,1673.478
2016-02-22,1708.542
2016-02-23,1698.43
2016-02-24,1693.976
2016-02-25,1667.771
2016-02-26,1698.484
2016-02-29,1685.554
2016-03-01,1701.492
2016-03-02,1744.138
2016-03-03,1748.848
2016-03-04,1770.905
2016-03-07,1759.585
2016-03-08,1745.19
2016-03-09,1747.883
2016-03-10,1747.226
2016-03-11,1761.004
2016-03-14,1775.546
2016-03-15,1774.642
2016-03-16,1774.773
2016-03-17,1795.863
2016-03-18,1816.729
2016-03-21,1812.893
2016-03-22,1817.446
2016-03-23,1816.048
2016-03-24,1795.515
2016-03-25,1795.515
2016-03-28,1794.292
2016-03-29,1800.355
2016-03-30,1834.732
2016-03-31,1830.366
2016-04-01,1808.78
2016-04-04,1807.685
2016-04-05,1785.903
2016-04-06,1797.29
2016-04-07,1806.186
2016-04-08,1808.078
2016-04-11,1813.749
2016-04-12,1817.864
2016-04-13,1850.241
2016-04-14,1858.317
2016-04-15,1859.897
2016-04-18,1846.352
2016-04-19,1862.479
2016-04-20,1858.417
2016-04-21,1868.377
2016-04-22,1853.166
2016-04-25,1845.53
2016-04-26,1844.242
2016-04-27,1826.261
2016-04-28,1826.568
2016-04-29,1802.41
2016-05-02,1802.014
2016-05-03,1785.024
2016-05-04,1781.326
2016-05-05,1780.526
2016-05-06,1763.436
2016-05-09,1774.359
2016-05-10,1785.617
2016-05-11,1768.507
2016-05-12,1752.278
2016-05-13,1729.85
2016-05-16,1731.251
2016-05-17,1748.738
2016-05-18,1736.242
2016-05-19,1730.622
2016-05-20,1748.47
2016-05-23,1741.607
2016-05-24,1745.428
2016-05-25,1772.533
2016-05-26,1774.826
2016-05-27,1784.412
2016-05-30,1792.294
2016-05-31,1802.389
2016-06-01,1794.887
2016-06-02,1803.048
2016-06-03,1811.429
2016-06-06,1827.525
2016-06-07,1847.458
2016-06-08,1840.065
2016-06-09,1840.068
2016-06-10,1824.297
2016-06-13,1787.892
2016-06-14,1773.637
2016-06-15,1767.429
2016-06-16,1742.672
2016-06-17,1750.332
2016-06-20,1779.572
2016-06-21,1784.732
2016-06-22,1789.456
2016-06-23,1795.933
2016-06-24,1749.029
2016-06-27,1733.853
2016-06-28,1729.49
2016-06-29,1752.806
2016-06-30,1785.238
2016-07-01,1785.364
2016-07-04,1803.258
2016-07-05,1786.547
2016-07-06,1773.008
2016-07-07,1785.766
2016-07-08,1774.186
2016-07-11,1793.63
2016-07-12,1818.877
2016-07-13,1836.572
2016-07-14,1848.153
2016-07-15,1860.735
2016-07-18,1879.219
2016-07-19,1875.442
2016-07-20,1900.749
2016-07-21,1912.979
2016-07-22,1904.735
2016-07-25,1910.305
2016-07-26,1936.135
2016-07-27,1943.349
2016-07-28,1951.188
2016-07-29,1935.205
2016-08-01,1942.458
2016-08-02,1942.456
2016-08-03,1902.472
2016-08-04,1909.105
2016-08-05,1929.678
2016-08-08,1956.451
2016-08-09,1953.745
2016-08-10,1954.439
2016-08-11,1953.617
2016-08-12,1982.681
2016-08-15,1987.016
2016-08-16,1980.872
2016-08-17,1977.867
2016-08-18,1980.782
2016-08-19,1969.86
2016-08-22,1975.968
2016-08-23,1985.417
2016-08-24,1977.356
2016-08-25,1971.607
2016-08-26,1978.114
2016-08-29,1962.391
2016-08-30,1975.972
2016-08-31,1979.715
2016-09-01,1990.338
2016-09-02,2013.624
2016-09-05,2052.228
2016-09-06,2057.551
2016-09-07,2060.177
2016-09-08,2081.25
2016-09-09,2100.508
2016-09-12,2050.78
2016-09-13,2038.44
2016-09-14,2033.948
2016-09-15,2051.545
2016-09-16,2051.686
2016-09-19,2071.505
2016-09-20,2065.133
2016-09-21,2064.308
2016-09-22,2066.671
2016-09-23,2066.639
2016-09-26,2045.063
2016-09-27,2055.01
2016-09-28,2055.058
2016-09-29,2061.506
2016-09-30,2039.77
2016-10-03,2054.136
2016-10-04,2059.029
2016-10-05,2052.92
2016-10-06,2054.474
2016-10-07,2046.675
2016-10-10,2046.411
2016-10-11,2011.239
2016-10-12,2008.939
2016-10-13,1996.735
2016-10-14,2016.43
2016-10-17,2000.9
2016-10-18,2022.236
2016-10-19,2023.74
2016-10-20,2027.156
2016-10-21,2025.339
2016-10-24,2055.388
2016-10-25,2055.769
2016-10-26,2043.294
2016-10-27,2030.587
2016-10-28,2017.51
2016-10-31,2026.523
2016-11-01,2049.083
2016-11-02,2025.915
2016-11-03,2012.889
2016-11-04,2011.021
2016-11-07,1974.613
2016-11-08,1989.395
2016-11-09,1957.552
2016-11-10,1991.185
2016-11-11,1969.83
2016-11-14,1946.556
2016-11-15,1952.969
2016-11-16,1940.053
2016-11-17,1956.291
2016-11-18,1972.304
2016-11-21,1974.376
2016-11-22,1991.783
2016-11-23,1990.117
2016-11-24,1984.39
2016-11-25,1982.27
2016-11-28,1980.551
2016-11-29,1979.24
2016-11-30,1996.337
2016-12-01,1984.677
2016-12-02,1965.342
2016-12-05,1964.215
2016-12-06,1971.803
2016-12-07,1974.21
2016-12-08,1982.329
2016-12-09,1993.827
2016-12-12,1962.669
2016-12-13,1957.873
2016-12-14,1953.098
2016-12-15,1922.485
2016-12-16,1914.885
2016-12-19,1894.438
2016-12-20,1890.819
2016-12-21,1890.457
2016-12-22,1891.237
2016-12-23,1877.523
2016-12-26,1877.523
2016-12-27,1877.111
2016-12-28,1878.385
2016-12-29,1879.128
2016-12-30,1891.221
2017-01-02,1891.221
2017-01-03,1937.835
2017-01-04,1940.007
2017-01-05,1960.751
2017-01-06,1966.351
2017-01-09,1976.87
2017-01-10,1999.03
2017-01-11,2012.626
2017-01-12,1998.367
2017-01-13,2011.144
2017-01-16,2001.201
2017-01-17,2006.87
2017-01-18,2032.185
2017-01-19,2019.825
2017-01-20,2012.344
2017-01-23,2015.902
2017-01-24,2029.647
2017-01-25,2031.136
2017-01-26,2047.371
2017-01-27,2061.147
2017-01-30,2061.366
2017-01-31,2061.662
2017-02-01,2064.322
2017-02-02,2054.258
2017-02-03,2055.657
2017-02-06,2059.953
2017-02-07,2062.34
2017-02-08,2071.484
2017-02-09,2066.575
2017-02-10,2071.316
2017-02-13,2075.854
2017-02-14,2086.25
2017-02-15,2094.643
2017-02-16,2090.757
2017-02-17,2092.102
2017-02-20,2085.956
2017-02-21,2096.894
2017-02-22,2112.673
2017-02-23,2112.752
2017-02-24,2115.115
2017-02-27,2118.638
2017-02-28,2108.26
2017-03-01,2134.486
2017-03-02,2134.264
2017-03-03,2116.667
2017-03-06,2110.878
2017-03-07,2118.87
2017-03-08,2124.85
2017-03-09,2108.747
2017-03-10,2124.546
2017-03-13,2137.42
2017-03-14,2137.559
2017-03-15,2142.35
2017-03-16,2165.325
2017-03-17,2166.451
2017-03-20,2176.154
2017-03-21,2182.133
2017-03-22,2164.946
2017-03-23,2182.311
2017-03-24,2183.261
2017-03-27,2171.36
2017-03-28,2178.49
2017-03-29,2180.321
2017-03-30,2176.075
2017-03-31,2160.569
2017-04-03,2172.508
2017-04-04,2170.385
2017-04-05,2183.043
2017-04-06,2188.027
2017-04-07,2182.942
2017-04-10,2190.975
2017-04-11,2179.832
2017-04-12,2193.312
2017-04-13,2193.059
2017-04-14,2193.059
2017-04-17,2188.663
2017-04-18,2168.502
2017-04-19,2150.188
2017-04-20,2165.218
2017-04-21,2152.947
2017-04-24,2163.73
2017-04-25,2183.475
2017-04-26,2194.608
2017-04-27,2191.707
2017-04-28,2196.39
2017-05-01,2196.27
2017-05-02,2203.363
2017-05-03,2204.014
2017-05-04,2210.813
2017-05-05,2194.902
2017-05-08,2202.163
2017-05-09,2214.208
2017-05-10,2221.032
2017-05-11,2235.787
2017-05-12,2226.604
2017-05-15,2239.307
2017-05-16,2232.289
2017-05-17,2235.726
2017-05-18,2235.284
2017-05-19,2238.357
2017-05-22,2233.354
2017-05-23,2232.802
2017-05-24,2245.018
2017-05-25,2253.809
2017-05-26,2251.661
2017-05-29,2258.567
2017-05-30,2259.87
2017-05-31,2265.289
2017-06-01,2282.27
2017-06-02,2295.071
2017-06-05,2287.548
2017-06-06,2323.265
2017-06-07,2304.931
2017-06-08,2306.293
2017-06-09,2297.568
2017-06-12,2277.264
2017-06-13,2282.001
2017-06-14,2273.436
2017-06-15,2262.77
2017-06-16,2252.416
2017-06-19,2263.258
2017-06-20,2254.005
2017-06-21,2238.986
2017-06-22,2243.32
2017-06-23,2246.512
2017-06-26,2260.975
2017-06-27,2257.657
2017-06-28,2248.134
2017-06-29,2261.032
2017-06-30,2244.75
2017-07-03,2245.437
2017-07-04,2220.976
2017-07-05,2229.445
2017-07-06,2234.828
2017-07-07,2234.361
2017-07-10,2242.441
2017-07-11,2247.437
2017-07-12,2245.938
2017-07-13,2273.304
2017-07-14,2275.015
2017-07-17,2274.867
2017-07-18,2278.549
2017-07-19,2276.066
2017-07-20,2273.803
2017-07-21,2297.168
2017-07-24,2312.14
2017-07-25,2304.394
2017-07-26,2304.683
2017-07-27,2310.526
2017-07-28,2321.225
2017-07-31,2333.318
2017-08-01,2353.189
2017-08-02,2382.738
2017-08-03,2388.042
2017-08-04,2387.111
2017-08-07,2387.807
2017-08-08,2380.755
2017-08-09,2409.096
2017-08-10,2381.621
2017-08-11,2354.681
2017-08-14,2376.145
2017-08-15,2361.028
2017-08-16,2368.274
2017-08-17,2357.138
2017-08-18,2340.283
2017-08-21,2348.791
2017-08-22,2370.212
2017-08-23,2367.594
2017-08-24,2364.278
2017-08-25,2375.661
2017-08-28,2370.559
2017-08-29,2364.637
2017-08-30,2388.995
2017-08-31,2408.544
2017-09-01,2399.925
2017-09-04,2382.908
2017-09-05,2384.787
2017-09-06,2377.711
2017-09-07,2378.675
2017-09-08,2408.791
2017-09-11,2428.61
2017-09-12,2420.532
2017-09-13,2418.39
2017-09-14,2406.376
2017-09-15,2408.697
2017-09-18,2417.185
2017-09-19,2409.532
2017-09-20,2412.526
2017-09-21,2395.265
2017-09-22,2381.746
2017-09-25,2356.337
2017-09-26,2356.042
2017-09-27,2359.612
2017-09-28,2361.817
2017-09-29,2370.244
2017-10-02,2374.063
2017-10-03,2387.908
2017-10-04,2402.444
2017-10-05,2402.064
2017-10-06,2405.133
2017-10-09,2395.911
2017-10-10,2410.881
2017-10-11,2399.243
2017-10-12,2411.402
2017-10-13,2412.812
2017-10-16,2430.988
2017-10-17,2433.296
2017-10-18,2441.329
2017-10-19,2412.561
2017-10-20,2424.375
2017-10-23,2408.178
2017-10-24,2393.351
2017-10-25,2390.57
2017-10-26,2389.365
2017-10-27,2385.046
2017-10-30,2369.344
2017-10-31,2361.154
2017-11-01,2373.357
2017-11-02,2370.474
2017-11-03,2379.8
2017-11-06,2366.28
2017-11-07,2390.076
2017-11-08,2396.003
2017-11-09,2391.744
2017-11-10,2393.377
2017-11-13,2374.957
2017-11-14,2381.998
2017-11-15,2379.482
2017-11-16,2365.75
2017-11-17,2365.486
2017-11-20,2359.579
2017-11-21,2365.608
2017-11-22,2372.122
2017-11-23,2389.796
2017-11-24,2394.853
2017-11-27,2391.534
2017-11-28,2384.877
2017-11-29,2394.085
2017-11-30,2392.809
2017-12-01,2404.939
2017-12-04,2388.937
2017-12-05,2376.593
2017-12-06,2361.308
2017-12-07,2359.739
2017-12-08,2352.539
2017-12-11,2364.688
2017-12-12,2362.657
2017-12-13,2390.426
2017-12-14,2386.93
2017-12-15,2371.67
2017-12-18,2381.703
2017-12-19,2379.608
2017-12-20,2387.518
2017-12-21,2376.839
2017-12-22,2387.238
2017-12-25,2387.238
2017-12-26,2387.439
2017-12-27,2393.631
2017-12-28,2408.377
2017-12-29,2410.745
2018-01-01,2410.745
2018-01-02,2419.319
2018-01-03,2416.631
2018-01-04,2423.01
2018-01-05,2441.74
2018-01-08,2448.615
2018-01-09,2459.272
2018-01-10,2445.921
2018-01-11,2447.718
2018-01-12,2455.142
2018-01-15,2463.617
2018-01-16,2472.29
2018-01-17,2476.115
2018-01-18,2473.796
2018-01-19,2477.056
2018-01-22,2497.408
2018-01-23,2505.781
2018-01-24,2513.201
2018-01-25,2527.842
2018-01-26,2542.488
2018-01-29,2522.81
2018-01-30,2515.485
2018-01-31,2522.015
2018-02-01,2516.655
2018-02-02,2510.761
2018-02-05,2470.26
2018-02-06,2402.5
2018-02-07,2385.837
2018-02-08,2402.795
2018-02-09,2344.757
2018-02-12,2330.186
2018-02-13,2344.398
2018-02-14,2389.307
2018-02-15,2400.373
2018-02-16,2400.003
2018-02-19,2401.845
2018-02-20,2397.705
2018-02-21,2412.728
2018-02-22,2403.894
2018-02-23,2422.586
2018-02-26,2452.504
2018-02-27,2443.679
2018-02-28,2436.672
2018-03-01,2444.259
2018-03-02,2431.117
2018-03-05,2376.906
2018-03-06,2398.751
2018-03-07,2378.924
2018-03-08,2410.723
2018-03-09,2438.186
2018-03-12,2470.518
2018-03-13,2462.563
2018-03-14,2454.665
2018-03-15,2458.665
2018-03-16,2458.459
2018-03-19,2447.501
2018-03-20,2440.797
2018-03-21,2436.069
2018-03-22,2432.373
2018-03-23,2399.332
2018-03-26,2399.205
2018-03-27,2409.492
2018-03-28,2373.099
2018-03-29,2375.361
2018-03-30,2375.361
2018-04-02,2376.525
2018-04-03,2369.283
2018-04-04,2349.646
2018-04-05,2348.541
2018-04-06,2361.868
2018-04-09,2383.126
2018-04-10,2399.864
2018-04-11,2404.565
2018-04-12,2405.248
2018-04-13,2408.645
2018-04-16,2386.516
2018-04-17,2376.544
2018-04-18,2394.76
2018-04-19,2410.985
2018-04-20,2400.193
2018-04-23,2389.628
2018-04-24,2398.889
2018-04-25,2388.397
2018-04-26,2388.193
2018-04-27,2397.365
2018-04-30,2443.708
2018-05-01,2443.555
2018-05-02,2444.84
2018-05-03,2421.71
2018-05-04,2405.369
2018-05-07,2401.023
2018-05-08,2429.052
2018-05-09,2434.229
2018-05-10,2441.879
2018-05-11,2463.693
2018-05-14,2491.665
2018-05-15,2474.322
2018-05-16,2452.397
2018-05-17,2437.098
2018-05-18,2438.272
2018-05-21,2459.427
2018-05-22,2464.778
2018-05-23,2434.559
2018-05-24,2445.691
2018-05-25,2447.575
2018-05-28,2458.703
2018-05-29,2449.214
2018-05-30,2424.737
2018-05-31,2444.719
2018-06-01,2429.834
2018-06-04,2456.813
2018-06-05,2460.4
2018-06-06,2467.618
2018-06-07,2482.277
2018-06-08,2459.925
2018-06-11,2466.873
2018-06-12,2471.618
2018-06-13,2443.582
2018-06-14,2428.067
2018-06-15,2431.106
2018-06-18,2427.052
2018-06-19,2376.359
2018-06-20,2391.378
2018-06-21,2372.216
2018-06-22,2380.108
2018-06-25,2356.938
2018-06-26,2364.094
2018-06-27,2346.309
2018-06-28,2348.793
2018-06-29,2347.495
2018-07-02,2347.515
2018-07-03,2336.353
2018-07-04,2332.368
2018-07-05,2342.532
2018-07-06,2348.978
2018-07-09,2375.785
2018-07-10,2385.757
2018-07-11,2362.403
2018-07-12,2360.082
2018-07-13,2367.445
2018-07-16,2368.404
2018-07-17,2350.895
2018-07-18,2340.773
2018-07-19,2343.422
2018-07-20,2358.236
2018-07-23,2362.859
2018-07-24,2372.757
2018-07-25,2397.056
2018-07-26,2400.686
2018-07-27,2405.607
2018-07-30,2416.392
2018-07-31,2421.978
2018-08-01,2392.062
2018-08-02,2351.527
2018-08-03,2347.709
2018-08-06,2371.914
2018-08-07,2423.19
2018-08-08,2432.595
2018-08-09,2426.674
2018-08-10,2402.254
2018-08-13,2377.816
2018-08-14,2391.492
2018-08-15,2371.891
2018-08-16,2375.214
2018-08-17,2375.038
2018-08-20,2389.661
2018-08-21,2373.794
2018-08-22,2373.779
2018-08-23,2349.415
2018-08-24,2357.654
2018-08-27,2397.219
2018-08-28,2398.273
2018-08-29,2415.357
2018-08-30,2392.546
2018-08-31,2387.63
2018-09-03,2375.489
2018-09-04,2393.392
2018-09-05,2337.668
2018-09-06,2324.327
2018-09-07,2324.701
2018-09-10,2307.511
2018-09-11,2301.935
2018-09-12,2327.444
2018-09-13,2366.401
2018-09-14,2392.935
2018-09-17,2381.663
2018-09-18,2393.113
2018-09-19,2403.173
2018-09-20,2390.557
2018-09-21,2410.454
2018-09-24,2380.415
2018-09-25,2380.78
2018-09-26,2390.641
2018-09-27,2385.302
2018-09-28,2376.771
2018-10-01,2377.151
2018-10-02,2327.282
2018-10-03,2335.332
2018-10-04,2304.309
2018-10-05,2299.726
2018-10-08,2283.414
2018-10-09,2288.85
2018-10-10,2284.371
2018-10-11,2220.295
2018-10-12,2225.373
2018-10-15,2209.155
2018-10-16,2196.19
2018-10-17,2197.886
2018-10-18,2206.342
2018-10-19,2207.37
2018-10-22,2233.231
2018-10-23,2177.851
2018-10-24,2176.135
2018-10-25,2153.008
2018-10-26,2131.18
2018-10-29,2149.687
2018-10-30,2111.009
2018-10-31,2124.71
2018-11-01,2144.528
2018-11-02,2213.225
2018-11-05,2167.817
2018-11-06,2184.817
2018-11-07,2178.736
2018-11-08,2187.205
2018-11-09,2146.598
2018-11-12,2161.834
2018-11-13,2173.303
2018-11-14,2173.143
2018-11-15,2213.735
2018-11-16,2224.454
2018-11-19,2246.705
2018-11-20,2209.455
2018-11-21,2209.771
2018-11-22,2220.377
2018-11-23,2219.392
2018-11-26,2262.554
2018-11-27,2247.468
2018-11-28,2264.026
2018-11-29,2248.826
2018-11-30,2246.142
2018-12-03,2298.457
2018-12-04,2300.838
2018-12-05,2280.809
2018-12-06,2249.631
2018-12-07,2251.758
2018-12-10,2210.538
2018-12-11,2211.608
2018-12-12,2245.325
2018-12-13,2268.207
2018-12-14,2257.756
2018-12-17,2267.414
2018-12-18,2236.752
2018-12-19,2251.45
2018-12-20,2231.491
2018-12-21,2216.672
2018-12-24,2222.918
2018-12-25,2222.918
2018-12-26,2218.527
2018-12-27,2208.682
2018-12-28,2208.022
2018-12-31,2221.959
2019-01-01,2221.959
2019-01-02,2176.964
2019-01-03,2172.086
2019-01-04,2229.376
2019-01-07,2246.641
2019-01-08,2271.046
2019-01-09,2303.835
2019-01-10,2300.682
2019-01-11,2315.082
2019-01-14,2285.478
2019-01-15,2317.884
2019-01-16,2316.877
2019-01-17,2301.757
2019-01-18,2321.379
2019-01-21,2328.658
2019-01-22,2324.15
2019-01-23,2334.071
2019-01-24,2349.658
2019-01-25,2372.392
2019-01-28,2355.885
2019-01-29,2357.473
2019-01-30,2366.36
2019-01-31,2378.192
2019-02-01,2366.46
2019-02-04,2363.858
2019-02-05,2363.909
2019-02-06,2363.909
2019-02-07,2365.662
2019-02-08,2376.424
2019-02-11,2401.97
2019-02-12,2399.108
2019-02-13,2427.694
2019-02-14,2434.729
2019-02-15,2404.444
2019-02-18,2434.813
2019-02-19,2441.91
2019-02-20,2463.469
2019-02-21,2477.586
2019-02-22,2489.177
2019-02-25,2468.839
2019-02-26,2464.73
2019-02-27,2490.847
2019-02-28,2452.518
2019-03-01,2448.459
2019-03-04,2457.509
2019-03-05,2433.711
2019-03-06,2441.584
2019-03-07,2439.896
2019-03-08,2416.973
2019-03-11,2421.914
2019-03-12,2445.932
2019-03-13,2435.358
2019-03-14,2433.636
2019-03-15,2442.608
2019-03-18,2458.846
2019-03-19,2462.048
2019-03-20,2465.011
2019-03-21,2460.744
2019-03-22,2478.39
2019-03-25,2454.325
2019-03-26,2464.277
2019-03-27,2471.27
2019-03-28,2486.295
2019-03-29,2489.836
2019-04-01,2552.378
2019-04-02,2557.8
2019-04-03,2570.978
2019-04-04,2563.618
2019-04-05,2563.379
2019-04-08,2555.451
2019-04-09,2559.921
2019-04-10,2556.016
2019-04-11,2528.6
2019-04-12,2531.119
2019-04-15,2524.808
2019-04-16,2520.564
2019-04-17,2521.292
2019-04-18,2518.155
2019-04-19,2518.155
2019-04-22,2517.756
2019-04-23,2517.841
2019-04-24,2515.004
2019-04-25,2507.574
2019-04-26,2512.969
2019-04-29,2528.718
2019-04-30,2518.402
2019-05-01,2518.47
2019-05-02,2525.613
2019-05-03,2543.588
2019-05-06,2487.058
2019-05-07,2497.398
2019-05-08,2480.617
2019-05-09,2440.887
2019-05-10,2455.664
2019-05-13,2457.004
2019-05-14,2432.258
2019-05-15,2427.996
2019-05-16,2440.265
2019-05-17,2416.636
2019-05-20,2423.144
2019-05-21,2410.328
2019-05-22,2429.322
2019-05-23,2403.262
2019-05-24,2407.984
2019-05-27,2405.106
2019-05-28,2410.279
2019-05-29,2397.058
2019-05-30,2378.469
2019-05-31,2357.36
2019-06-03,2361.507
2019-06-04,2362.763
2019-06-05,2374.321
2019-06-06,2389.348
2019-06-07,2389.655
2019-06-10,2432.387
