Date,FINLAND Standard (Large+Mid Cap)
2015-06-19,848.014
2015-06-22,875.553
2015-06-23,866.194
2015-06-24,863.861
2015-06-25,863.811
2015-06-26,865.047
2015-06-29,840.756
2015-06-30,827.769
2015-07-01,835.328
2015-07-02,826.302
2015-07-03,822.112
2015-07-06,807.641
2015-07-07,779.043
2015-07-08,795.463
2015-07-09,816.33
2015-07-10,843.645
2015-07-13,845.602
2015-07-14,849.975
2015-07-15,845.484
2015-07-16,851.63
2015-07-17,854.38
2015-07-20,865.717
2015-07-21,848.43
2015-07-22,836.152
2015-07-23,843.131
2015-07-24,836.993
2015-07-27,834.306
2015-07-28,834.219
2015-07-29,838.708
2015-07-30,848.072
2015-07-31,858.916
2015-08-03,857.143
2015-08-04,859.073
2015-08-05,852.481
2015-08-06,855.681
2015-08-07,850.163
2015-08-10,859.924
2015-08-11,848.298
2015-08-12,835.518
2015-08-13,846.974
2015-08-14,844.444
2015-08-17,841.057
2015-08-18,839.965
2015-08-19,824.56
2015-08-20,812.589
2015-08-21,800.585
2015-08-24,774.288
2015-08-25,800.21
2015-08-26,790.672
2015-08-27,799.967
2015-08-28,799.882
2015-08-31,792.027
2015-09-01,777.697
2015-09-02,782.036
2015-09-03,792.594
2015-09-04,776.764
2015-09-07,781.146
2015-09-08,798.799
2015-09-09,814.948
2015-09-10,811.129
2015-09-11,808.704
2015-09-14,803.892
2015-09-15,805.291
2015-09-16,815.476
2015-09-17,816.002
2015-09-18,804.712
2015-09-21,802.016
2015-09-22,774.941
2015-09-23,779.406
2015-09-24,769.273
2015-09-25,780.533
2015-09-28,764.502
2015-09-29,769.843
2015-09-30,781.928
2015-10-01,782.201
2015-10-02,795.114
2015-10-05,815.719
2015-10-06,829.89
2015-10-07,826.679
2015-10-08,828.806
2015-10-09,834.856
2015-10-12,839.368
2015-10-13,829.383
2015-10-14,830.728
2015-10-15,838.79
2015-10-16,835.304
2015-10-19,836.523
2015-10-20,837.397
2015-10-21,838.017
2015-10-22,840.45
2015-10-23,836.15
2015-10-26,835.851
2015-10-27,823.79
2015-10-28,834.233
2015-10-29,844.79
2015-10-30,857.751
2015-11-02,862.358
2015-11-03,863.889
2015-11-04,866.286
2015-11-05,865.983
2015-11-06,860.475
2015-11-09,849.724
2015-11-10,841.412
2015-11-11,856.411
2015-11-12,850.616
2015-11-13,838.419
2015-11-16,844.328
2015-11-17,854.209
2015-11-18,854.787
2015-11-19,861.043
2015-11-20,862.278
2015-11-23,863.123
2015-11-24,847.936
2015-11-25,854.13
2015-11-26,859.967
2015-11-27,856.728
2015-11-30,858.03
2015-12-01,863.505
2015-12-02,866.585
2015-12-03,868.541
2015-12-04,867.056
2015-12-07,870.118
2015-12-08,853.716
2015-12-09,848.877
2015-12-10,856.189
2015-12-11,837.825
2015-12-14,829.969
2015-12-15,844.819
2015-12-16,854.936
2015-12-17,853.088
2015-12-18,840.327
2015-12-21,845.009
2015-12-22,848.429
2015-12-23,857.283
2015-12-24,863.508
2015-12-25,863.508
2015-12-28,857.283
2015-12-29,865.78
2015-12-30,861.324
2015-12-31,857.338
2016-01-01,857.338
2016-01-04,830.869
2016-01-05,825.426
2016-01-06,827.659
2016-01-07,816.872
2016-01-08,826.628
2016-01-11,829.908
2016-01-12,834.274
2016-01-13,840.198
2016-01-14,819.342
2016-01-15,805.192
2016-01-18,794.146
2016-01-19,810.187
2016-01-20,787.132
2016-01-21,793.101
2016-01-22,815.002
2016-01-25,811.438
2016-01-26,824.315
2016-01-27,825.611
2016-01-28,817.974
2016-01-29,825.08
2016-02-01,800.024
2016-02-02,791.652
2016-02-03,791.577
2016-02-04,792.1
2016-02-05,782.112
2016-02-08,754.225
2016-02-09,757.304
2016-02-10,752.358
2016-02-11,737.182
2016-02-12,741.035
2016-02-15,753.653
2016-02-16,753.529
2016-02-17,778.492
2016-02-18,784.614
2016-02-19,775.041
2016-02-22,794.002
2016-02-23,782.469
2016-02-24,767.436
2016-02-25,781.71
2016-02-26,777.235
2016-02-29,772.255
2016-03-01,784.044
2016-03-02,777.887
2016-03-03,782.79
2016-03-04,790.966
2016-03-07,787.533
2016-03-08,778.509
2016-03-09,779.593
2016-03-10,781.753
2016-03-11,794.462
2016-03-14,806.863
2016-03-15,801.496
2016-03-16,798.481
2016-03-17,819.499
2016-03-18,822.08
2016-03-21,818.053
2016-03-22,814.213
2016-03-23,804.257
2016-03-24,788.473
2016-03-25,788.473
2016-03-28,792.11
2016-03-29,795.331
2016-03-30,823.13
2016-03-31,812.83
2016-04-01,793.466
2016-04-04,797.331
2016-04-05,789.696
2016-04-06,789.444
2016-04-07,778.075
2016-04-08,802.063
2016-04-11,802.827
2016-04-12,797.809
2016-04-13,808.326
2016-04-14,817.977
2016-04-15,817.375
2016-04-18,823.173
2016-04-19,840.732
2016-04-20,836.821
2016-04-21,818.08
2016-04-22,805.988
2016-04-25,792.785
2016-04-26,804.093
2016-04-27,803.903
2016-04-28,808.568
2016-04-29,805.881
2016-05-02,810.648
2016-05-03,802.739
2016-05-04,795.004
2016-05-05,788.571
2016-05-06,786.896
2016-05-09,789.087
2016-05-10,776.889
2016-05-11,780.557
2016-05-12,771.578
2016-05-13,767.497
2016-05-16,770.374
2016-05-17,769.004
2016-05-18,772.648
2016-05-19,759.809
2016-05-20,770.616
2016-05-23,769.019
2016-05-24,779.097
2016-05-25,788.899
2016-05-26,799.248
2016-05-27,798.482
2016-05-30,801.734
2016-05-31,805.238
2016-06-01,801.85
2016-06-02,800.576
2016-06-03,809.329
2016-06-06,817.469
2016-06-07,824.677
2016-06-08,826.289
2016-06-09,814.802
2016-06-10,800.016
2016-06-13,792.126
2016-06-14,771.536
2016-06-15,783.349
2016-06-16,770.195
2016-06-17,783.974
2016-06-20,812.861
2016-06-21,809.83
2016-06-22,814.058
2016-06-23,824.975
2016-06-24,807.895
2016-06-27,729.561
2016-06-28,757.982
2016-06-29,782.12
2016-06-30,795.586
2016-07-01,809.55
2016-07-04,801.341
2016-07-05,779.411
2016-07-06,769.774
2016-07-07,775.042
2016-07-08,789.011
2016-07-11,804.442
2016-07-12,812.634
2016-07-13,827.16
2016-07-14,830.927
2016-07-15,826.466
2016-07-18,824.344
2016-07-19,818.918
2016-07-20,827.178
2016-07-21,824.1
2016-07-22,826.859
2016-07-25,828.706
2016-07-26,830.143
2016-07-27,830.655
2016-07-28,831.47
2016-07-29,837.004
2016-08-01,829.819
2016-08-02,822.377
2016-08-03,815.207
2016-08-04,818.91
2016-08-05,821.681
2016-08-08,829.396
2016-08-09,847.6
2016-08-10,848.295
2016-08-11,852.285
2016-08-12,850.237
2016-08-15,852.807
2016-08-16,845.107
2016-08-17,835.107
2016-08-18,847.307
2016-08-19,841.281
2016-08-22,837.754
2016-08-23,845.59
2016-08-24,844.941
2016-08-25,840.523
2016-08-26,848.965
2016-08-29,837.741
2016-08-30,835.392
2016-08-31,824.946
2016-09-01,830.036
2016-09-02,845.232
2016-09-05,841.2
2016-09-06,848.157
2016-09-07,857.607
2016-09-08,857.053
2016-09-09,840.684
2016-09-12,829.681
2016-09-13,823.293
2016-09-14,822.246
2016-09-15,826.223
2016-09-16,815.471
2016-09-19,827.853
2016-09-20,825.038
2016-09-21,829.929
2016-09-22,856.894
2016-09-23,852.176
2016-09-26,846.941
2016-09-27,844.397
2016-09-28,846.993
2016-09-29,849.002
2016-09-30,854.633
2016-10-03,852.748
2016-10-04,855.268
2016-10-05,854.489
2016-10-06,842.711
2016-10-07,837.09
2016-10-10,845.648
2016-10-11,832.266
2016-10-12,815.956
2016-10-13,805.955
2016-10-14,813.621
2016-10-17,810.468
2016-10-18,818.746
2016-10-19,817.754
2016-10-20,816.37
2016-10-21,809.405
2016-10-24,812.696
2016-10-25,815.936
2016-10-26,827.965
2016-10-27,807.39
2016-10-28,802.391
2016-10-31,797.447
2016-11-01,795.359
2016-11-02,793.317
2016-11-03,789.779
2016-11-04,782.353
2016-11-07,788.996
2016-11-08,791.283
2016-11-09,800.51
2016-11-10,802.369
2016-11-11,787.87
2016-11-14,765.299
2016-11-15,765.688
2016-11-16,758.83
2016-11-17,764.571
2016-11-18,758.582
2016-11-21,762.5
2016-11-22,765.245
2016-11-23,762.338
2016-11-24,771.818
2016-11-25,778.059
2016-11-28,767.395
2016-11-29,769.726
2016-11-30,773.935
2016-12-01,771.789
2016-12-02,769.214
2016-12-05,784.746
2016-12-06,785.368
2016-12-07,807.111
2016-12-08,795.892
2016-12-09,793.162
2016-12-12,802.903
2016-12-13,814.048
2016-12-14,811.098
2016-12-15,799.158
2016-12-16,800.713
2016-12-19,805.473
2016-12-20,804.146
2016-12-21,810.962
2016-12-22,800.676
2016-12-23,814.154
2016-12-26,814.154
2016-12-27,814.848
2016-12-28,808.266
2016-12-29,812.985
2016-12-30,817.034
2017-01-02,826.349
2017-01-03,812.721
2017-01-04,819.946
2017-01-05,828.553
2017-01-06,826.755
2017-01-09,821.981
2017-01-10,821.018
2017-01-11,808.53
2017-01-12,814.856
2017-01-13,822.841
2017-01-16,816.765
2017-01-17,818.553
2017-01-18,821.108
2017-01-19,820.515
2017-01-20,829.814
2017-01-23,825.039
2017-01-24,833.841
2017-01-25,835.099
2017-01-26,829.615
2017-01-27,831.278
2017-01-30,818.731
2017-01-31,811.563
2017-02-01,815.411
2017-02-02,831.176
2017-02-03,824.462
2017-02-06,816.632
2017-02-07,818.063
2017-02-08,819.941
2017-02-09,824.327
2017-02-10,824.699
2017-02-13,829.447
2017-02-14,826.715
2017-02-15,831.721
2017-02-16,841.196
2017-02-17,836.412
2017-02-20,838.541
2017-02-21,836.455
2017-02-22,836.209
2017-02-23,839.276
2017-02-24,834.154
2017-02-27,838.792
2017-02-28,839.218
2017-03-01,844.781
2017-03-02,846.789
2017-03-03,850.573
2017-03-06,850.079
2017-03-07,846.252
2017-03-08,843.196
2017-03-09,846.992
2017-03-10,853.549
2017-03-13,855.764
2017-03-14,853.206
2017-03-15,856.795
2017-03-16,873.333
2017-03-17,878.19
2017-03-20,883.404
2017-03-21,876.686
2017-03-22,872.43
2017-03-23,878.253
2017-03-24,878.079
2017-03-27,885.553
2017-03-28,884.669
2017-03-29,876.589
2017-03-30,877.826
2017-03-31,876.774
2017-04-03,869.912
2017-04-04,874.483
2017-04-05,868.025
2017-04-06,874.057
2017-04-07,872.362
2017-04-10,874.892
2017-04-11,873.176
2017-04-12,879.203
2017-04-13,879.836
2017-04-14,879.836
2017-04-17,883.024
2017-04-18,877.842
2017-04-19,876.048
2017-04-20,889.879
2017-04-21,878.963
2017-04-24,914.085
2017-04-25,930.129
2017-04-26,930.472
2017-04-27,931.217
2017-04-28,931.465
2017-05-01,933.86
2017-05-02,946.933
2017-05-03,944.782
2017-05-04,957.867
2017-05-05,970.635
2017-05-08,962.299
2017-05-09,963.932
2017-05-10,962.157
2017-05-11,959.408
2017-05-12,964.037
2017-05-15,972.145
2017-05-16,982.718
2017-05-17,970.867
2017-05-18,965.595
2017-05-19,981.39
2017-05-22,984.866
2017-05-23,1004.244
2017-05-24,1003.28
2017-05-25,1005.882
2017-05-26,1004.884
2017-05-29,1001.753
2017-05-30,998.496
2017-05-31,1000.711
2017-06-01,1012.571
2017-06-02,1021.483
2017-06-05,1013.349
2017-06-06,1010.968
2017-06-07,1018.264
2017-06-08,1010.814
2017-06-09,1016.443
2017-06-12,1006.745
2017-06-13,1017.0
2017-06-14,1020.923
2017-06-15,1002.455
2017-06-16,1019.107
2017-06-19,1030.196
2017-06-20,1020.086
2017-06-21,1013.512
2017-06-22,1010.196
2017-06-23,1014.044
2017-06-26,1012.57
2017-06-27,1007.065
2017-06-28,1013.761
2017-06-29,998.143
2017-06-30,994.488
2017-07-03,1007.386
2017-07-04,1002.609
2017-07-05,1006.334
2017-07-06,1007.617
2017-07-07,1011.068
2017-07-10,1017.505
2017-07-11,1014.093
2017-07-12,1033.344
2017-07-13,1031.728
2017-07-14,1036.16
2017-07-17,1041.454
2017-07-18,1035.229
2017-07-19,1024.16
2017-07-20,1034.128
2017-07-21,1026.201
2017-07-24,1015.647
2017-07-25,1002.696
2017-07-26,1010.938
2017-07-27,1022.469
2017-07-28,1018.918
2017-07-31,1016.741
2017-08-01,1030.285
2017-08-02,1033.216
2017-08-03,1035.749
2017-08-04,1030.62
2017-08-07,1033.098
2017-08-08,1029.324
2017-08-09,1019.152
2017-08-10,1009.866
2017-08-11,1005.415
2017-08-14,1016.543
2017-08-15,1009.832
2017-08-16,1014.99
2017-08-17,1015.474
2017-08-18,1005.443
2017-08-21,1007.97
2017-08-22,1012.305
2017-08-23,1015.4
2017-08-24,1012.189
2017-08-25,1018.795
2017-08-28,1014.932
2017-08-29,1011.673
2017-08-30,1011.58
2017-08-31,1016.652
2017-09-01,1019.848
2017-09-04,1017.499
2017-09-05,1012.861
2017-09-06,1018.569
2017-09-07,1026.561
2017-09-08,1020.396
2017-09-11,1031.957
2017-09-12,1036.724
2017-09-13,1030.444
2017-09-14,1022.046
2017-09-15,1033.383
2017-09-18,1039.812
2017-09-19,1041.34
2017-09-20,1041.726
2017-09-21,1033.653
2017-09-22,1032.619
2017-09-25,1022.365
2017-09-26,1013.738
2017-09-27,1009.808
2017-09-28,1024.741
2017-09-29,1027.022
2017-10-02,1023.83
2017-10-03,1033.473
2017-10-04,1033.213
2017-10-05,1032.282
2017-10-06,1030.352
2017-10-09,1037.258
2017-10-10,1040.09
2017-10-11,1040.56
2017-10-12,1041.161
2017-10-13,1042.529
2017-10-16,1038.966
2017-10-17,1036.345
2017-10-18,1038.317
2017-10-19,1044.206
2017-10-20,1052.552
2017-10-23,1057.595
2017-10-24,1056.487
2017-10-25,1055.874
2017-10-26,1007.08
2017-10-27,1010.311
2017-10-30,1005.185
2017-10-31,1002.356
2017-11-01,1008.253
2017-11-02,1014.154
2017-11-03,1011.273
2017-11-06,1015.008
2017-11-07,1006.443
2017-11-08,1006.564
2017-11-09,995.143
2017-11-10,994.261
2017-11-13,991.277
2017-11-14,992.49
2017-11-15,992.536
2017-11-16,999.936
2017-11-17,998.657
2017-11-20,1004.689
2017-11-21,1003.307
2017-11-22,1003.231
2017-11-23,1004.066
2017-11-24,1012.225
2017-11-27,1001.076
2017-11-28,1000.075
2017-11-29,1000.062
2017-11-30,1004.111
2017-12-01,988.73
2017-12-04,987.48
2017-12-05,984.535
2017-12-06,980.999
2017-12-07,973.191
2017-12-08,973.696
2017-12-11,975.961
2017-12-12,973.194
2017-12-13,982.956
2017-12-14,977.732
2017-12-15,978.518
2017-12-18,993.583
2017-12-19,991.621
2017-12-20,989.661
2017-12-21,998.83
2017-12-22,995.903
2017-12-25,995.903
2017-12-26,998.512
2017-12-27,1000.945
2017-12-28,998.831
2017-12-29,1000.805
2018-01-01,1000.805
2018-01-02,1005.871
2018-01-03,1014.367
2018-01-04,1026.74
2018-01-05,1029.812
2018-01-08,1027.926
2018-01-09,1030.097
2018-01-10,1028.574
2018-01-11,1030.572
2018-01-12,1040.685
2018-01-15,1050.357
2018-01-16,1049.044
2018-01-17,1052.883
2018-01-18,1056.458
2018-01-19,1064.146
2018-01-22,1072.263
2018-01-23,1076.457
2018-01-24,1074.277
2018-01-25,1070.502
2018-01-26,1067.314
2018-01-29,1068.322
2018-01-30,1065.868
2018-01-31,1069.393
2018-02-01,1110.156
2018-02-02,1102.528
2018-02-05,1094.951
2018-02-06,1064.471
2018-02-07,1081.463
2018-02-08,1052.273
2018-02-09,1038.919
2018-02-12,1058.061
2018-02-13,1062.125
2018-02-14,1081.306
2018-02-15,1098.652
2018-02-16,1115.91
2018-02-19,1104.28
2018-02-20,1107.711
2018-02-21,1110.749
2018-02-22,1105.208
2018-02-23,1104.886
2018-02-26,1114.951
2018-02-27,1108.131
2018-02-28,1097.926
2018-03-01,1081.49
2018-03-02,1070.557
2018-03-05,1082.93
2018-03-06,1092.32
2018-03-07,1098.303
2018-03-08,1106.245
2018-03-09,1107.747
2018-03-12,1105.767
2018-03-13,1099.447
2018-03-14,1094.149
2018-03-15,1097.732
2018-03-16,1090.732
2018-03-19,1087.745
2018-03-20,1089.167
2018-03-21,1091.004
2018-03-22,1077.788
2018-03-23,1076.887
2018-03-26,1072.412
2018-03-27,1081.112
2018-03-28,1077.172
2018-03-29,1082.968
2018-03-30,1082.968
2018-04-02,1083.936
2018-04-03,1069.881
2018-04-04,1062.045
2018-04-05,1076.678
2018-04-06,1072.749
2018-04-09,1075.473
2018-04-10,1086.968
2018-04-11,1084.006
2018-04-12,1090.77
2018-04-13,1097.12
2018-04-16,1098.748
2018-04-17,1114.315
2018-04-18,1119.294
2018-04-19,1125.849
2018-04-20,1119.475
2018-04-23,1118.89
2018-04-24,1111.206
2018-04-25,1109.304
2018-04-26,1122.381
2018-04-27,1131.303
2018-04-30,1129.496
2018-05-01,1120.849
2018-05-02,1111.55
2018-05-03,1100.415
2018-05-04,1114.269
2018-05-07,1126.119
2018-05-08,1130.147
2018-05-09,1128.943
2018-05-10,1131.229
2018-05-11,1147.077
2018-05-14,1146.251
2018-05-15,1136.962
2018-05-16,1132.29
2018-05-17,1135.849
2018-05-18,1135.404
2018-05-21,1141.054
2018-05-22,1149.718
2018-05-23,1123.096
2018-05-24,1121.558
2018-05-25,1111.596
2018-05-28,1110.236
2018-05-29,1091.012
2018-05-30,1102.174
2018-05-31,1108.887
2018-06-01,1120.159
2018-06-04,1134.102
2018-06-05,1126.627
2018-06-06,1140.021
2018-06-07,1143.875
2018-06-08,1134.504
2018-06-11,1139.241
2018-06-12,1131.506
2018-06-13,1134.847
2018-06-14,1130.628
2018-06-15,1123.149
2018-06-18,1111.636
2018-06-19,1098.165
2018-06-20,1102.825
2018-06-21,1091.935
2018-06-22,1094.851
2018-06-25,1089.326
2018-06-26,1090.697
2018-06-27,1087.45
2018-06-28,1078.997
2018-06-29,1097.523
2018-07-02,1078.324
2018-07-03,1087.851
2018-07-04,1081.066
2018-07-05,1092.54
2018-07-06,1103.874
2018-07-09,1116.368
2018-07-10,1125.799
2018-07-11,1112.491
2018-07-12,1113.147
2018-07-13,1102.155
2018-07-16,1109.02
2018-07-17,1124.233
2018-07-18,1130.39
2018-07-19,1120.413
2018-07-20,1114.319
2018-07-23,1111.904
2018-07-24,1120.297
2018-07-25,1121.185
2018-07-26,1118.247
2018-07-27,1114.858
2018-07-30,1121.389
2018-07-31,1110.347
2018-08-01,1116.512
2018-08-02,1099.525
2018-08-03,1103.312
2018-08-06,1100.382
2018-08-07,1111.739
2018-08-08,1115.334
2018-08-09,1111.297
2018-08-10,1083.167
2018-08-13,1079.178
2018-08-14,1073.019
2018-08-15,1047.928
2018-08-16,1068.267
2018-08-17,1072.404
2018-08-20,1087.11
2018-08-21,1101.184
2018-08-22,1114.764
2018-08-23,1115.548
2018-08-24,1122.16
2018-08-27,1139.511
2018-08-28,1156.061
2018-08-29,1154.03
2018-08-30,1149.927
2018-08-31,1138.919
2018-09-03,1137.428
2018-09-04,1117.743
2018-09-05,1108.504
2018-09-06,1103.513
2018-09-07,1103.744
2018-09-10,1107.927
2018-09-11,1104.026
2018-09-12,1106.29
2018-09-13,1111.779
2018-09-14,1121.25
2018-09-17,1123.072
2018-09-18,1129.144
2018-09-19,1125.424
2018-09-20,1134.863
2018-09-21,1149.396
2018-09-24,1147.702
2018-09-25,1152.751
2018-09-26,1142.711
2018-09-27,1152.641
2018-09-28,1132.34
2018-10-01,1123.599
2018-10-02,1111.558
2018-10-03,1110.19
2018-10-04,1104.515
2018-10-05,1089.543
2018-10-08,1076.847
2018-10-09,1073.466
2018-10-10,1053.903
2018-10-11,1032.202
2018-10-12,1037.525
2018-10-15,1037.306
2018-10-16,1063.221
2018-10-17,1049.007
2018-10-18,1038.13
2018-10-19,1037.619
2018-10-22,1030.98
2018-10-23,999.45
2018-10-24,986.636
2018-10-25,994.1
2018-10-26,1015.064
2018-10-29,1015.236
2018-10-30,1012.869
2018-10-31,1024.758
2018-11-01,1026.419
2018-11-02,1040.615
2018-11-05,1040.047
2018-11-06,1038.35
2018-11-07,1054.837
2018-11-08,1051.178
2018-11-09,1032.68
2018-11-12,1019.64
2018-11-13,1024.649
2018-11-14,1019.858
2018-11-15,1007.85
2018-11-16,1020.832
2018-11-19,1015.064
2018-11-20,991.967
2018-11-21,997.15
2018-11-22,981.492
2018-11-23,981.18
2018-11-26,985.58
2018-11-27,972.85
2018-11-28,970.033
2018-11-29,982.751
2018-11-30,973.429
2018-12-03,995.937
2018-12-04,978.618
2018-12-05,967.268
2018-12-06,970.808
2018-12-07,962.378
2018-12-10,949.084
2018-12-11,964.762
2018-12-12,996.9
2018-12-13,990.503
2018-12-14,988.656
2018-12-17,982.505
2018-12-18,980.512
2018-12-19,994.81
2018-12-20,972.03
2018-12-21,963.422
2018-12-24,963.422
2018-12-25,963.422
2018-12-26,962.916
2018-12-27,948.154
2018-12-28,966.726
2018-12-31,966.473
2019-01-01,966.473
2019-01-02,962.837
2019-01-03,957.141
2019-01-04,990.956
2019-01-07,998.417
2019-01-08,1010.931
2019-01-09,1026.646
2019-01-10,1027.88
2019-01-11,1021.507
2019-01-14,1015.009
2019-01-15,1016.972
2019-01-16,1022.71
2019-01-17,1025.406
2019-01-18,1037.741
2019-01-21,1045.917
2019-01-22,1039.103
2019-01-23,1040.01
2019-01-24,1045.747
2019-01-25,1064.775
2019-01-28,1053.197
2019-01-29,1061.129
2019-01-30,1057.942
2019-01-31,1046.337
2019-02-01,1047.628
2019-02-04,1048.416
2019-02-05,1061.301
2019-02-06,1070.447
2019-02-07,1059.1
2019-02-08,1056.073
2019-02-11,1058.907
2019-02-12,1055.93
2019-02-13,1064.711
2019-02-14,1062.114
2019-02-15,1062.828
2019-02-18,1069.994
2019-02-19,1058.994
2019-02-20,1064.591
2019-02-21,1057.983
2019-02-22,1059.582
2019-02-25,1064.692
2019-02-26,1072.505
2019-02-27,1068.972
2019-02-28,1059.585
2019-03-01,1082.21
2019-03-04,1077.844
2019-03-05,1072.26
2019-03-06,1068.038
2019-03-07,1052.885
2019-03-08,1048.431
2019-03-11,1061.19
2019-03-12,1067.821
2019-03-13,1067.298
2019-03-14,1084.162
2019-03-15,1097.024
2019-03-18,1101.623
2019-03-19,1111.504
2019-03-20,1094.941
2019-03-21,1096.551
2019-03-22,1059.382
2019-03-25,1054.351
2019-03-26,1050.246
2019-03-27,1049.647
2019-03-28,1038.788
2019-03-29,1043.576
2019-04-01,1065.772
2019-04-02,1072.705
2019-04-03,1093.337
2019-04-04,1091.382
2019-04-05,1099.529
2019-04-08,1095.409
2019-04-09,1086.7
2019-04-10,1086.581
2019-04-11,1089.257
2019-04-12,1096.3
2019-04-15,1083.975
2019-04-16,1077.607
2019-04-17,1076.52
2019-04-18,1079.616
2019-04-19,1079.616
2019-04-22,1080.72
2019-04-23,1080.618
2019-04-24,1075.968
2019-04-25,1055.329
2019-04-26,1054.136
2019-04-29,1047.919
2019-04-30,1037.21
2019-05-01,1040.311
2019-05-02,1028.275
2019-05-03,1029.417
2019-05-06,1019.129
2019-05-07,1009.274
2019-05-08,1006.017
2019-05-09,994.141
2019-05-10,1006.062
2019-05-13,986.109
2019-05-14,993.428
2019-05-15,993.276
2019-05-16,1016.643
2019-05-17,1018.699
2019-05-20,1016.208
2019-05-21,1031.146
2019-05-22,1030.157
2019-05-23,1004.335
2019-05-24,1013.802
2019-05-27,1018.557
2019-05-28,1009.919
2019-05-29,989.561
2019-05-30,988.14
2019-05-31,989.775
2019-06-03,996.095
2019-06-04,1004.92
2019-06-05,1002.52
2019-06-06,1000.123
2019-06-07,1016.701
2019-06-10,1012.74
2019-06-11,1036.417
2019-06-12,1029.909
2019-06-13,1030.537
2019-06-14,1015.944
2019-06-17,1011.028
2019-06-18,1023.625
2019-06-19,1027.802
2019-06-20,1036.35
2019-06-21,1039.057
2019-06-24,1034.65
2019-06-25,1038.038
2019-06-26,1045.685
2019-06-27,1042.071
2019-06-28,1045.632
2019-07-01,1050.218
2019-07-02,1044.632
2019-07-03,1051.095
2019-07-04,1053.043
2019-07-05,1041.508
2019-07-08,1036.416
2019-07-09,1025.651
2019-07-10,1029.832
2019-07-11,1030.247
2019-07-12,1033.046
2019-07-15,1039.795
2019-07-16,1043.401
2019-07-17,1035.268
2019-07-18,1020.64
2019-07-19,1028.532
2019-07-22,1030.71
2019-07-23,1042.435
2019-07-24,1045.999
2019-07-25,1057.399
2019-07-26,1050.279
2019-07-29,1047.75
2019-07-30,1035.866
2019-07-31,1036.083
2019-08-01,1033.184
2019-08-02,1022.611
2019-08-05,1017.292
2019-08-06,1017.36
2019-08-07,1017.462
2019-08-08,1034.445
2019-08-09,1035.068
2019-08-12,1030.346
2019-08-13,1032.503
2019-08-14,1003.352
2019-08-15,995.307
2019-08-16,1007.801
2019-08-19,1023.868
2019-08-20,1006.254
2019-08-21,1015.964
2019-08-22,1008.334
2019-08-23,998.269
2019-08-26,994.937
2019-08-27,996.125
2019-08-28,982.895
2019-08-29,998.373
2019-08-30,1001.293
2019-09-02,998.427
2019-09-03,989.699
2019-09-04,1009.159
2019-09-05,1018.583
2019-09-06,1028.022
2019-09-09,1029.901
2019-09-10,1032.035
2019-09-11,1027.292
2019-09-12,1043.339
2019-09-13,1048.111
2019-09-16,1040.615
2019-09-17,1041.793
2019-09-18,1034.691
2019-09-19,1040.13
2019-09-20,1038.596
2019-09-23,1026.595
2019-09-24,1021.609
2019-09-25,1010.408
2019-09-26,1008.748
2019-09-27,1024.014
2019-09-30,1026.895
2019-10-01,1013.553
2019-10-02,994.448
2019-10-03,989.483
2019-10-04,996.511
2019-10-07,1008.985
2019-10-08,1000.32
2019-10-09,1007.171
2019-10-10,1017.836
2019-10-11,1039.122
2019-10-14,1030.237
2019-10-15,1040.155
2019-10-16,1042.257
2019-10-17,1055.846
2019-10-18,1059.741
2019-10-21,1066.202
2019-10-22,1067.067
2019-10-23,1073.343
2019-10-24,1032.934
2019-10-25,1027.285
2019-10-28,1029.358
2019-10-29,1026.53
2019-10-30,1032.249
2019-10-31,1025.503
2019-11-01,1032.053
2019-11-04,1042.633
2019-11-05,1034.594
2019-11-06,1030.332
2019-11-07,1027.886
2019-11-08,1023.314
2019-11-11,1023.055
2019-11-12,1025.188
2019-11-13,1018.287
2019-11-14,1004.003
2019-11-15,1018.541
2019-11-18,1018.059
2019-11-19,1012.615
2019-11-20,1010.992
2019-11-21,1005.814
2019-11-22,1003.879
2019-11-25,1007.943
2019-11-26,1008.112
2019-11-27,1008.513
2019-11-28,1008.0
2019-11-29,1006.93
2019-12-02,996.693
2019-12-03,994.953
2019-12-04,1005.52
2019-12-05,1002.769
2019-12-06,998.836
2019-12-09,1002.208
2019-12-10,1000.149
2019-12-11,1001.059
2019-12-12,1008.856
2019-12-13,1018.132
2019-12-16,1026.23
2019-12-17,1034.718
2019-12-18,1035.723
2019-12-19,1041.219
2019-12-20,1047.29
2019-12-23,1050.692
2019-12-24,1050.928
2019-12-25,1050.928
2019-12-26,1051.734
2019-12-27,1059.323
2019-12-30,1056.112
2019-12-31,1058.139
2020-01-01,1058.139
2020-01-02,1071.077
2020-01-03,1064.831
2020-01-06,1067.167
2020-01-07,1064.843
2020-01-08,1055.886
2020-01-09,1054.018
2020-01-10,1061.313
2020-01-13,1071.731
2020-01-14,1072.65
2020-01-15,1076.757
2020-01-16,1085.665
2020-01-17,1090.139
2020-01-20,1095.108
2020-01-21,1087.14
2020-01-22,1085.269
2020-01-23,1075.614
2020-01-24,1077.861
2020-01-27,1054.09
2020-01-28,1073.004
2020-01-29,1068.32
2020-01-30,1077.257
2020-01-31,1070.283
2020-02-03,1069.034
2020-02-04,1082.178
2020-02-05,1092.193
2020-02-06,1093.186
2020-02-07,1103.689
2020-02-10,1095.22
2020-02-11,1113.784
2020-02-12,1101.508
