Date,WORLD ex USA IMI VALUE IMI (Large+Mid+Small Cap)
2015-07-06,952.22
2015-07-07,937.399
2015-07-08,934.987
2015-07-09,944.38
2015-07-10,961.755
2015-07-13,967.682
2015-07-14,975.452
2015-07-15,975.197
2015-07-16,982.184
2015-07-17,978.644
2015-07-20,978.324
2015-07-21,979.556
2015-07-22,968.364
2015-07-23,968.727
2015-07-24,959.874
2015-07-27,952.977
2015-07-28,954.371
2015-07-29,963.617
2015-07-30,963.781
2015-07-31,973.462
2015-08-03,970.908
2015-08-04,970.088
2015-08-05,970.955
2015-08-06,970.562
2015-08-07,968.018
2015-08-10,976.721
2015-08-11,967.9
2015-08-12,959.971
2015-08-13,959.011
2015-08-14,956.245
2015-08-17,956.043
2015-08-18,953.318
2015-08-19,941.242
2015-08-20,933.068
2015-08-21,913.187
2015-08-24,878.73
2015-08-25,886.483
2015-08-26,884.6
2015-08-27,900.361
2015-08-28,910.886
2015-08-31,905.719
2015-09-01,883.536
2015-09-02,879.883
2015-09-03,887.487
2015-09-04,870.624
2015-09-07,874.222
2015-09-08,883.016
2015-09-09,901.695
2015-09-10,891.383
2015-09-11,888.414
2015-09-14,884.474
2015-09-15,886.114
2015-09-16,899.895
2015-09-17,901.364
2015-09-18,891.409
2015-09-21,883.175
2015-09-22,862.8
2015-09-23,859.914
2015-09-24,852.553
2015-09-25,862.391
2015-09-28,849.795
2015-09-29,837.51
2015-09-30,854.183
2015-10-01,860.156
2015-10-02,867.123
2015-10-05,884.982
2015-10-06,895.902
2015-10-07,906.395
2015-10-08,909.039
2015-10-09,922.568
2015-10-12,921.674
2015-10-13,910.931
2015-10-14,907.108
2015-10-15,917.184
2015-10-16,920.881
2015-10-19,914.924
2015-10-20,914.012
2015-10-21,916.211
2015-10-22,917.945
2015-10-23,925.118
2015-10-26,924.872
2015-10-27,915.101
2015-10-28,921.453
2015-10-29,910.483
2015-10-30,915.449
2015-11-02,912.17
2015-11-03,912.322
2015-11-04,911.909
2015-11-05,908.253
2015-11-06,900.358
2015-11-09,896.828
2015-11-10,893.448
2015-11-11,897.665
2015-11-12,888.007
2015-11-13,880.715
2015-11-16,880.019
2015-11-17,892.041
2015-11-18,892.213
2015-11-19,905.545
2015-11-20,901.881
2015-11-23,895.968
2015-11-24,893.213
2015-11-25,894.393
2015-11-26,902.278
2015-11-27,896.494
2015-11-30,894.032
2015-12-01,901.383
2015-12-02,896.691
2015-12-03,893.359
2015-12-04,889.08
2015-12-07,884.69
2015-12-08,871.033
2015-12-09,875.165
2015-12-10,871.433
2015-12-11,861.656
2015-12-14,847.689
2015-12-15,852.275
2015-12-16,862.638
2015-12-17,863.721
2015-12-18,859.6
2015-12-21,857.186
2015-12-22,861.428
2015-12-23,874.405
2015-12-24,880.416
2015-12-25,878.967
2015-12-28,878.214
2015-12-29,883.526
2015-12-30,880.208
2015-12-31,874.578
2016-01-01,874.578
2016-01-04,854.279
2016-01-05,851.451
2016-01-06,841.402
2016-01-07,825.982
2016-01-08,819.516
2016-01-11,814.29
2016-01-12,808.291
2016-01-13,816.189
2016-01-14,805.042
2016-01-15,793.367
2016-01-18,782.503
2016-01-19,789.98
2016-01-20,765.398
2016-01-21,767.574
2016-01-22,794.384
2016-01-25,790.567
2016-01-26,794.201
2016-01-27,801.943
2016-01-28,800.668
2016-01-29,807.518
2016-02-01,810.911
2016-02-02,796.283
2016-02-03,793.246
2016-02-04,806.121
2016-02-05,799.775
2016-02-08,784.818
2016-02-09,769.275
2016-02-10,765.308
2016-02-11,756.36
2016-02-12,759.752
2016-02-15,782.288
2016-02-16,784.233
2016-02-17,797.118
2016-02-18,802.163
2016-02-19,793.77
2016-02-22,803.103
2016-02-23,794.565
2016-02-24,780.783
2016-02-25,793.134
2016-02-26,796.634
2016-02-29,798.419
2016-03-01,805.349
2016-03-02,819.718
2016-03-03,832.418
2016-03-04,842.682
2016-03-07,842.198
2016-03-08,836.509
2016-03-09,836.201
2016-03-10,834.897
2016-03-11,853.751
2016-03-14,856.337
2016-03-15,848.297
2016-03-16,844.926
2016-03-17,867.409
2016-03-18,866.493
2016-03-21,861.566
2016-03-22,861.441
2016-03-23,850.798
2016-03-24,838.023
2016-03-25,840.24
2016-03-28,844.781
2016-03-29,843.887
2016-03-30,860.326
2016-03-31,856.592
2016-04-01,838.0
2016-04-04,842.062
2016-04-05,823.87
2016-04-06,828.75
2016-04-07,828.85
2016-04-08,841.086
2016-04-11,846.698
2016-04-12,853.069
2016-04-13,870.985
2016-04-14,878.561
2016-04-15,877.55
2016-04-18,875.143
2016-04-19,893.835
2016-04-20,897.411
2016-04-21,899.453
2016-04-22,894.908
2016-04-25,891.9
2016-04-26,894.781
2016-04-27,893.88
2016-04-28,895.85
2016-04-29,894.409
2016-05-02,889.877
2016-05-03,877.413
2016-05-04,865.344
2016-05-05,862.572
2016-05-06,862.207
2016-05-09,856.733
2016-05-10,866.423
2016-05-11,867.645
2016-05-12,864.097
2016-05-13,856.023
2016-05-16,860.742
2016-05-17,865.721
2016-05-18,865.446
2016-05-19,853.115
2016-05-20,860.43
2016-05-23,858.536
2016-05-24,865.195
2016-05-25,877.723
2016-05-26,882.301
2016-05-27,880.814
2016-05-30,881.475
2016-05-31,878.724
2016-06-01,872.996
2016-06-02,869.518
2016-06-03,878.67
2016-06-06,883.283
2016-06-07,892.69
2016-06-08,896.136
2016-06-09,884.44
2016-06-10,865.465
2016-06-13,849.365
2016-06-14,830.884
2016-06-15,837.319
2016-06-16,825.678
2016-06-17,843.52
2016-06-20,874.279
2016-06-21,876.005
2016-06-22,876.816
2016-06-23,892.663
2016-06-24,823.604
2016-06-27,793.657
2016-06-28,806.767
2016-06-29,831.433
2016-06-30,838.327
2016-07-01,844.799
2016-07-04,844.666
2016-07-05,832.004
2016-07-06,817.39
2016-07-07,822.429
2016-07-08,828.329
2016-07-11,842.653
2016-07-12,855.477
2016-07-13,861.24
2016-07-14,866.968
2016-07-15,865.47
2016-07-18,865.908
2016-07-19,860.351
2016-07-20,864.051
2016-07-21,867.892
2016-07-22,862.938
2016-07-25,862.805
2016-07-26,863.798
2016-07-27,868.184
2016-07-28,866.154
2016-07-29,882.112
2016-08-01,876.831
2016-08-02,869.279
2016-08-03,862.022
2016-08-04,870.134
2016-08-05,871.785
2016-08-08,881.381
2016-08-09,890.995
2016-08-10,893.088
2016-08-11,897.637
2016-08-12,898.932
2016-08-15,898.449
2016-08-16,895.817
2016-08-17,896.05
2016-08-18,900.878
2016-08-19,896.913
2016-08-22,897.645
2016-08-23,902.851
2016-08-24,902.12
2016-08-25,898.982
2016-08-26,900.073
2016-08-29,893.091
2016-08-30,894.393
2016-08-31,894.043
2016-09-01,899.527
2016-09-02,907.746
2016-09-05,912.229
2016-09-06,918.637
2016-09-07,920.327
2016-09-08,921.756
2016-09-09,909.322
2016-09-12,898.474
2016-09-13,888.481
2016-09-14,884.995
2016-09-15,887.314
2016-09-16,880.343
2016-09-19,889.149
2016-09-20,887.671
2016-09-21,899.704
2016-09-22,915.342
2016-09-23,908.04
2016-09-26,899.733
2016-09-27,896.274
2016-09-28,898.571
2016-09-29,907.086
2016-09-30,904.044
2016-10-03,904.62
2016-10-04,905.095
2016-10-05,906.701
2016-10-06,904.324
2016-10-07,902.509
2016-10-10,905.676
2016-10-11,897.452
2016-10-12,890.398
2016-10-13,886.295
2016-10-14,892.009
2016-10-17,888.977
2016-10-18,899.118
2016-10-19,904.061
2016-10-20,904.564
2016-10-21,902.32
2016-10-24,903.866
2016-10-25,904.04
2016-10-26,905.226
2016-10-27,902.237
2016-10-28,903.68
2016-10-31,903.792
2016-11-01,903.577
2016-11-02,896.907
2016-11-03,897.161
2016-11-04,889.506
2016-11-07,895.084
2016-11-08,899.055
2016-11-09,890.755
2016-11-10,901.924
2016-11-11,899.108
2016-11-14,895.701
2016-11-15,898.184
2016-11-16,895.579
2016-11-17,899.302
2016-11-18,889.558
2016-11-21,897.476
2016-11-22,900.454
2016-11-23,894.906
2016-11-24,899.705
2016-11-25,902.759
2016-11-28,899.516
2016-11-29,900.222
2016-11-30,900.98
2016-12-01,906.672
2016-12-02,908.039
2016-12-05,912.26
2016-12-06,924.033
2016-12-07,938.572
2016-12-08,942.582
2016-12-09,942.53
2016-12-12,944.046
2016-12-13,951.597
2016-12-14,949.446
2016-12-15,932.464
2016-12-16,934.994
2016-12-19,935.516
2016-12-20,934.18
2016-12-21,936.217
2016-12-22,935.861
2016-12-23,935.583
2016-12-26,933.926
2016-12-27,933.429
2016-12-28,932.31
2016-12-29,935.411
2016-12-30,939.734
2017-01-02,942.485
2017-01-03,939.143
2017-01-04,953.732
2017-01-05,965.271
2017-01-06,960.064
2017-01-09,954.997
2017-01-10,958.059
2017-01-11,952.542
2017-01-12,963.288
2017-01-13,966.273
2017-01-16,959.088
2017-01-17,963.723
2017-01-18,963.791
2017-01-19,955.836
2017-01-20,960.729
2017-01-23,962.609
2017-01-24,964.901
2017-01-25,974.744
2017-01-26,973.253
2017-01-27,972.851
2017-01-30,965.508
2017-01-31,966.04
2017-02-01,967.868
2017-02-02,968.595
2017-02-03,971.834
2017-02-06,964.944
2017-02-07,962.369
2017-02-08,967.084
2017-02-09,965.743
2017-02-10,970.643
2017-02-13,975.296
2017-02-14,972.323
2017-02-15,979.143
2017-02-16,984.371
2017-02-17,978.205
2017-02-20,979.755
2017-02-21,978.426
2017-02-22,978.236
2017-02-23,982.392
2017-02-24,972.853
2017-02-27,971.221
2017-02-28,972.374
2017-03-01,977.622
2017-03-02,976.514
2017-03-03,977.384
2017-03-06,978.013
2017-03-07,975.608
2017-03-08,971.408
2017-03-09,972.441
2017-03-10,980.24
2017-03-13,984.492
2017-03-14,978.039
2017-03-15,980.871
2017-03-16,996.974
2017-03-17,996.944
2017-03-20,996.381
2017-03-21,997.003
2017-03-22,987.288
2017-03-23,992.157
2017-03-24,993.35
2017-03-27,993.105
2017-03-28,1002.473
2017-03-29,998.834
2017-03-30,999.531
2017-03-31,994.472
2017-04-03,989.187
2017-04-04,988.324
2017-04-05,987.478
2017-04-06,985.904
2017-04-07,985.116
2017-04-10,985.971
2017-04-11,989.243
2017-04-12,987.119
2017-04-13,982.208
2017-04-14,981.277
2017-04-17,986.877
2017-04-18,979.741
2017-04-19,979.904
2017-04-20,985.088
2017-04-21,984.229
2017-04-24,1009.958
2017-04-25,1015.711
2017-04-26,1016.932
2017-04-27,1012.204
2017-04-28,1012.096
2017-05-01,1014.733
2017-05-02,1018.259
2017-05-03,1016.016
2017-05-04,1019.67
2017-05-05,1027.353
2017-05-08,1029.194
2017-05-09,1024.061
2017-05-10,1026.233
2017-05-11,1023.367
2017-05-12,1026.473
2017-05-15,1031.885
2017-05-16,1038.607
2017-05-17,1033.477
2017-05-18,1025.399
2017-05-19,1034.843
2017-05-22,1040.402
2017-05-23,1040.522
2017-05-24,1037.65
2017-05-25,1039.052
2017-05-26,1034.168
2017-05-29,1033.407
2017-05-30,1032.268
2017-05-31,1033.271
2017-06-01,1036.354
2017-06-02,1046.089
2017-06-05,1042.204
2017-06-06,1040.012
2017-06-07,1040.462
2017-06-08,1038.925
2017-06-09,1039.341
2017-06-12,1037.659
2017-06-13,1043.402
2017-06-14,1046.455
2017-06-15,1030.136
2017-06-16,1037.863
2017-06-19,1042.26
2017-06-20,1032.857
2017-06-21,1029.479
2017-06-22,1032.568
2017-06-23,1034.279
2017-06-26,1036.447
2017-06-27,1037.742
2017-06-28,1046.001
2017-06-29,1047.249
2017-06-30,1040.738
2017-07-03,1045.282
2017-07-04,1044.693
2017-07-05,1043.84
2017-07-06,1045.198
2017-07-07,1040.604
2017-07-10,1043.643
2017-07-11,1042.788
2017-07-12,1053.06
2017-07-13,1055.737
2017-07-14,1062.771
2017-07-17,1063.89
2017-07-18,1064.254
2017-07-19,1067.423
2017-07-20,1073.218
2017-07-21,1068.054
2017-07-24,1065.301
2017-07-25,1069.927
2017-07-26,1071.147
2017-07-27,1074.194
2017-07-28,1073.804
2017-07-31,1077.394
2017-08-01,1086.153
2017-08-02,1086.164
2017-08-03,1086.781
2017-08-04,1081.955
2017-08-07,1085.421
2017-08-08,1083.563
2017-08-09,1077.7
2017-08-10,1072.153
2017-08-11,1065.224
2017-08-14,1069.876
2017-08-15,1065.568
2017-08-16,1069.886
2017-08-17,1069.026
2017-08-18,1065.183
2017-08-21,1065.977
2017-08-22,1066.43
2017-08-23,1067.676
2017-08-24,1066.778
2017-08-25,1071.5
2017-08-28,1073.053
2017-08-29,1069.474
2017-08-30,1065.324
2017-08-31,1072.545
2017-09-01,1077.198
2017-09-04,1073.613
2017-09-05,1073.442
2017-09-06,1074.302
2017-09-07,1081.366
2017-09-08,1082.623
2017-09-11,1089.681
2017-09-12,1093.982
2017-09-13,1091.404
2017-09-14,1089.507
2017-09-15,1092.127
2017-09-18,1093.185
2017-09-19,1100.471
2017-09-20,1103.493
2017-09-21,1099.019
2017-09-22,1104.545
2017-09-25,1100.78
2017-09-26,1093.652
2017-09-27,1095.989
2017-09-28,1100.422
2017-09-29,1105.894
2017-10-02,1103.857
2017-10-03,1107.321
2017-10-04,1104.627
2017-10-05,1104.266
2017-10-06,1104.005
2017-10-09,1105.59
2017-10-10,1112.25
2017-10-11,1112.958
2017-10-12,1113.219
2017-10-13,1117.197
2017-10-16,1117.606
2017-10-17,1112.897
2017-10-18,1116.013
2017-10-19,1119.673
2017-10-20,1115.565
2017-10-23,1113.801
2017-10-24,1114.47
2017-10-25,1111.174
2017-10-26,1110.001
2017-10-27,1107.301
2017-10-30,1113.8
2017-10-31,1113.951
2017-11-01,1118.001
2017-11-02,1121.924
2017-11-03,1117.756
2017-11-06,1116.941
2017-11-07,1118.038
2017-11-08,1120.121
2017-11-09,1115.96
2017-11-10,1113.742
2017-11-13,1105.215
2017-11-14,1103.16
2017-11-15,1097.709
2017-11-16,1102.343
2017-11-17,1102.299
2017-11-20,1101.873
2017-11-21,1105.756
2017-11-22,1112.782
2017-11-23,1116.822
2017-11-24,1121.412
2017-11-27,1117.004
2017-11-28,1115.802
2017-11-29,1121.22
2017-11-30,1124.927
2017-12-01,1117.492
2017-12-04,1120.927
2017-12-05,1118.295
2017-12-06,1109.84
2017-12-07,1111.94
2017-12-08,1116.766
2017-12-11,1122.627
2017-12-12,1124.025
2017-12-13,1126.259
2017-12-14,1124.653
2017-12-15,1119.528
2017-12-18,1134.239
2017-12-19,1129.522
2017-12-20,1131.515
2017-12-21,1134.942
2017-12-22,1133.762
2017-12-25,1133.859
2017-12-26,1134.788
2017-12-27,1139.349
2017-12-28,1141.714
2017-12-29,1146.541
2018-01-01,1146.579
2018-01-02,1151.105
2018-01-03,1151.878
2018-01-04,1168.065
2018-01-05,1174.287
2018-01-08,1173.417
2018-01-09,1176.146
2018-01-10,1182.471
2018-01-11,1184.918
2018-01-12,1193.228
2018-01-15,1204.935
2018-01-16,1202.576
2018-01-17,1200.495
2018-01-18,1198.482
2018-01-19,1202.136
2018-01-22,1207.759
2018-01-23,1214.242
2018-01-24,1220.723
2018-01-25,1224.924
2018-01-26,1221.702
2018-01-29,1214.473
2018-01-30,1205.138
2018-01-31,1202.246
2018-02-01,1204.131
2018-02-02,1187.226
2018-02-05,1166.822
2018-02-06,1131.996
2018-02-07,1141.784
2018-02-08,1131.567
2018-02-09,1115.155
2018-02-12,1124.655
2018-02-13,1125.08
2018-02-14,1134.757
2018-02-15,1146.359
2018-02-16,1155.085
2018-02-19,1154.617
2018-02-20,1150.565
2018-02-21,1148.27
2018-02-22,1146.361
2018-02-23,1152.382
2018-02-26,1157.618
2018-02-27,1154.195
2018-02-28,1142.885
2018-03-01,1128.758
2018-03-02,1119.343
2018-03-05,1121.592
2018-03-06,1131.451
2018-03-07,1129.413
2018-03-08,1132.241
2018-03-09,1133.515
2018-03-12,1142.4
2018-03-13,1140.581
2018-03-14,1135.784
2018-03-15,1135.318
2018-03-16,1134.987
2018-03-19,1127.218
2018-03-20,1126.881
2018-03-21,1127.964
2018-03-22,1120.597
2018-03-23,1108.329
2018-03-26,1108.669
2018-03-27,1118.871
2018-03-28,1116.299
2018-03-29,1117.599
2018-03-30,1118.91
2018-04-02,1117.633
2018-04-03,1111.923
2018-04-04,1112.054
2018-04-05,1125.581
2018-04-06,1125.496
2018-04-09,1131.253
2018-04-10,1143.213
2018-04-11,1143.2
2018-04-12,1141.889
2018-04-13,1145.59
2018-04-16,1147.215
2018-04-17,1150.169
2018-04-18,1158.354
2018-04-19,1160.715
2018-04-20,1153.909
2018-04-23,1152.688
2018-04-24,1153.818
2018-04-25,1145.283
2018-04-26,1147.957
2018-04-27,1150.506
2018-04-30,1151.348
2018-05-01,1143.758
2018-05-02,1145.081
2018-05-03,1141.357
2018-05-04,1143.734
2018-05-07,1146.894
2018-05-08,1143.456
2018-05-09,1149.027
2018-05-10,1152.485
2018-05-11,1162.057
2018-05-14,1165.535
2018-05-15,1156.592
2018-05-16,1150.984
2018-05-17,1156.344
2018-05-18,1153.508
2018-05-21,1152.603
2018-05-22,1157.226
2018-05-23,1142.619
2018-05-24,1136.482
2018-05-25,1127.815
2018-05-28,1121.662
2018-05-29,1106.863
2018-05-30,1109.622
2018-05-31,1109.764
2018-06-01,1114.351
2018-06-04,1124.492
2018-06-05,1116.989
2018-06-06,1126.09
2018-06-07,1130.94
2018-06-08,1124.389
2018-06-11,1131.081
2018-06-12,1128.162
2018-06-13,1126.652
2018-06-14,1125.898
2018-06-15,1113.128
2018-06-18,1106.367
2018-06-19,1096.405
2018-06-20,1099.819
2018-06-21,1093.765
2018-06-22,1104.55
2018-06-25,1090.863
2018-06-26,1091.509
2018-06-27,1089.625
2018-06-28,1085.44
2018-06-29,1095.718
2018-07-02,1081.056
2018-07-03,1088.977
2018-07-04,1091.457
2018-07-05,1096.391
2018-07-06,1104.233
2018-07-09,1112.043
2018-07-10,1110.828
2018-07-11,1096.834
2018-07-12,1097.004
2018-07-13,1097.816
2018-07-16,1096.813
2018-07-17,1096.361
2018-07-18,1097.341
2018-07-19,1094.507
2018-07-20,1100.932
2018-07-23,1101.592
2018-07-24,1111.42
2018-07-25,1109.605
2018-07-26,1115.374
2018-07-27,1121.525
2018-07-30,1124.879
2018-07-31,1123.602
2018-08-01,1119.548
2018-08-02,1105.731
2018-08-03,1108.134
2018-08-06,1103.889
2018-08-07,1112.733
2018-08-08,1112.961
2018-08-09,1111.431
2018-08-10,1092.493
2018-08-13,1080.945
2018-08-14,1081.742
2018-08-15,1068.051
2018-08-16,1074.68
2018-08-17,1078.645
2018-08-20,1082.387
2018-08-21,1087.346
2018-08-22,1093.841
2018-08-23,1086.742
2018-08-24,1090.7
2018-08-27,1099.81
2018-08-28,1102.309
2018-08-29,1103.444
2018-08-30,1097.838
2018-08-31,1088.683
2018-09-03,1085.711
2018-09-04,1075.699
2018-09-05,1072.082
2018-09-06,1067.943
2018-09-07,1062.401
2018-09-10,1066.128
2018-09-11,1065.803
2018-09-12,1071.601
2018-09-13,1076.861
2018-09-14,1081.029
2018-09-17,1086.105
2018-09-18,1093.489
2018-09-19,1100.679
2018-09-20,1110.666
2018-09-21,1117.722
2018-09-24,1115.507
2018-09-25,1119.186
2018-09-26,1118.911
2018-09-27,1113.605
2018-09-28,1105.933
2018-10-01,1103.833
2018-10-02,1100.594
2018-10-03,1098.909
2018-10-04,1096.245
2018-10-05,1088.41
2018-10-08,1080.302
2018-10-09,1078.086
2018-10-10,1077.773
2018-10-11,1053.859
2018-10-12,1050.677
2018-10-15,1050.249
2018-10-16,1060.122
2018-10-17,1059.611
2018-10-18,1053.229
2018-10-19,1051.496
2018-10-22,1045.31
2018-10-23,1029.375
2018-10-24,1021.158
2018-10-25,1013.171
2018-10-26,1010.409
2018-10-29,1015.163
2018-10-30,1017.091
2018-10-31,1029.234
2018-11-01,1035.835
2018-11-02,1038.31
2018-11-05,1038.34
2018-11-06,1041.651
2018-11-07,1050.522
2018-11-08,1054.323
2018-11-09,1044.771
2018-11-12,1032.862
2018-11-13,1030.632
2018-11-14,1027.898
2018-11-15,1023.872
2018-11-16,1027.48
2018-11-19,1027.642
2018-11-20,1015.972
2018-11-21,1019.078
2018-11-22,1017.884
2018-11-23,1014.531
2018-11-26,1022.07
2018-11-27,1019.458
2018-11-28,1019.676
2018-11-29,1028.497
2018-11-30,1023.007
2018-12-03,1035.908
2018-12-04,1023.556
2018-12-05,1013.597
2018-12-06,992.378
2018-12-07,996.757
2018-12-10,975.794
2018-12-11,977.119
2018-12-12,996.118
2018-12-13,996.073
2018-12-14,985.879
2018-12-17,982.144
2018-12-18,973.77
2018-12-19,978.418
2018-12-20,963.917
2018-12-21,957.648
2018-12-24,955.069
2018-12-25,945.472
2018-12-26,947.374
2018-12-27,948.95
2018-12-28,964.061
2018-12-31,968.179
2019-01-01,968.262
2019-01-02,963.32
2019-01-03,966.495
2019-01-04,983.995
2019-01-07,993.705
2019-01-08,999.039
2019-01-09,1010.515
2019-01-10,1014.472
2019-01-11,1014.491
2019-01-14,1012.651
2019-01-15,1014.448
2019-01-16,1015.867
2019-01-17,1014.328
2019-01-18,1026.807
2019-01-21,1027.112
2019-01-22,1020.352
2019-01-23,1018.468
2019-01-24,1020.288
2019-01-25,1031.798
2019-01-28,1026.638
2019-01-29,1030.318
2019-01-30,1032.789
2019-01-31,1039.995
2019-02-01,1037.061
2019-02-04,1036.127
2019-02-05,1045.009
2019-02-06,1044.071
2019-02-07,1030.925
2019-02-08,1019.708
2019-02-11,1019.426
2019-02-12,1028.198
2019-02-13,1032.749
2019-02-14,1028.424
2019-02-15,1036.884
2019-02-18,1044.897
2019-02-19,1047.617
2019-02-20,1054.769
2019-02-21,1051.545
2019-02-22,1052.777
2019-02-25,1056.47
2019-02-26,1058.396
2019-02-27,1061.921
2019-02-28,1058.171
2019-03-01,1058.5
2019-03-04,1056.947
2019-03-05,1054.676
2019-03-06,1055.365
2019-03-07,1045.841
2019-03-08,1034.069
2019-03-11,1041.254
2019-03-12,1047.644
2019-03-13,1052.497
2019-03-14,1054.878
2019-03-15,1062.539
2019-03-18,1069.652
2019-03-19,1074.277
2019-03-20,1066.61
2019-03-21,1066.827
2019-03-22,1057.386
2019-03-25,1047.99
2019-03-26,1054.16
2019-03-27,1054.068
2019-03-28,1047.047
2019-03-29,1051.347
2019-04-01,1065.78
2019-04-02,1066.79
2019-04-03,1078.492
2019-04-04,1075.959
2019-04-05,1076.695
2019-04-08,1078.167
2019-04-09,1076.125
2019-04-10,1075.398
2019-04-11,1074.864
2019-04-12,1080.098
2019-04-15,1084.32
2019-04-16,1085.871
2019-04-17,1089.079
2019-04-18,1084.359
2019-04-19,1083.764
2019-04-22,1083.406
2019-04-23,1083.301
2019-04-24,1075.283
2019-04-25,1071.929
2019-04-26,1073.773
2019-04-29,1074.586
2019-04-30,1076.625
2019-05-01,1078.224
2019-05-02,1070.922
2019-05-03,1075.195
2019-05-06,1068.845
2019-05-07,1057.22
2019-05-08,1052.793
2019-05-09,1041.901
2019-05-10,1044.634
2019-05-13,1035.729
2019-05-14,1037.51
2019-05-15,1039.823
2019-05-16,1043.98
2019-05-17,1040.867
2019-05-20,1040.357
2019-05-21,1042.964
2019-05-22,1037.15
2019-05-23,1025.81
2019-05-24,1033.851
2019-05-27,1035.842
2019-05-28,1034.247
2019-05-29,1022.256
2019-05-30,1020.946
2019-05-31,1014.912
2019-06-03,1016.353
2019-06-04,1028.486
2019-06-05,1035.849
2019-06-06,1035.246
2019-06-07,1046.35
2019-06-10,1048.478
2019-06-11,1055.062
2019-06-12,1049.511
2019-06-13,1044.978
2019-06-14,1039.997
2019-06-17,1036.161
2019-06-18,1044.069
2019-06-19,1053.194
2019-06-20,1062.582
2019-06-21,1060.697
2019-06-24,1063.027
2019-06-25,1061.906
2019-06-26,1059.788
2019-06-27,1064.176
2019-06-28,1068.414
2019-07-01,1073.172
2019-07-02,1075.05
2019-07-03,1079.486
2019-07-04,1083.262
2019-07-05,1075.233
2019-07-08,1069.987
2019-07-09,1065.15
2019-07-10,1067.298
2019-07-11,1069.425
2019-07-12,1071.249
2019-07-15,1071.668
2019-07-16,1069.415
2019-07-17,1064.839
2019-07-18,1058.347
2019-07-19,1064.309
2019-07-22,1063.419
2019-07-23,1067.283
2019-07-24,1068.143
2019-07-25,1063.89
2019-07-26,1058.739
2019-07-29,1057.282
2019-07-30,1049.446
2019-07-31,1047.236
2019-08-01,1042.448
2019-08-02,1024.926
2019-08-05,1010.494
2019-08-06,1002.879
2019-08-07,1004.182
2019-08-08,1013.013
2019-08-09,1008.796
2019-08-12,1005.673
2019-08-13,1002.693
2019-08-14,992.225
2019-08-15,983.618
2019-08-16,991.974
2019-08-19,1002.41
2019-08-20,998.415
2019-08-21,1002.018
2019-08-22,1001.993
2019-08-23,999.08
2019-08-26,994.368
2019-08-27,998.464
2019-08-28,997.685
2019-08-29,1002.75
2019-08-30,1008.972
2019-09-02,1005.617
2019-09-03,1006.023
2019-09-04,1016.311
2019-09-05,1027.484
2019-09-06,1031.091
2019-09-09,1036.41
2019-09-10,1046.663
2019-09-11,1054.611
2019-09-12,1058.029
2019-09-13,1069.245
2019-09-16,1063.081
2019-09-17,1062.548
2019-09-18,1060.842
2019-09-19,1065.808
2019-09-20,1067.684
2019-09-23,1061.656
2019-09-24,1059.743
2019-09-25,1053.092
2019-09-26,1055.943
2019-09-27,1059.093
2019-09-30,1055.639
2019-10-01,1051.123
2019-10-02,1034.568
2019-10-03,1030.549
2019-10-04,1032.984
2019-10-07,1037.338
2019-10-08,1030.421
2019-10-09,1030.74
2019-10-10,1038.242
2019-10-11,1061.878
2019-10-14,1057.992
2019-10-15,1069.949
2019-10-16,1073.729
2019-10-17,1076.681
2019-10-18,1077.51
2019-10-21,1086.467
2019-10-22,1087.33
2019-10-23,1089.976
2019-10-24,1093.15
2019-10-25,1093.16
2019-10-28,1093.735
2019-10-29,1096.759
2019-10-30,1092.815
2019-10-31,1091.943
2019-11-01,1097.322
2019-11-04,1104.458
2019-11-05,1106.887
2019-11-06,1108.742
2019-11-07,1110.918
2019-11-08,1108.183
2019-11-11,1108.848
2019-11-12,1111.369
2019-11-13,1103.358
2019-11-14,1097.66
2019-11-15,1106.397
2019-11-18,1107.756
2019-11-19,1107.076
2019-11-20,1099.387
2019-11-21,1097.715
2019-11-22,1098.628
2019-11-25,1104.68
2019-11-26,1102.96
2019-11-27,1106.092
2019-11-28,1105.069
2019-11-29,1099.624
2019-12-02,1097.15
2019-12-03,1090.144
2019-12-04,1097.449
2019-12-05,1099.096
2019-12-06,1105.731
2019-12-09,1108.186
2019-12-10,1106.837
2019-12-11,1108.559
2019-12-12,1113.551
2019-12-13,1129.153
2019-12-16,1138.538
2019-12-17,1136.983
2019-12-18,1133.75
2019-12-19,1134.861
2019-12-20,1134.9
2019-12-23,1132.471
2019-12-24,1134.22
2019-12-25,1132.977
2019-12-26,1135.193
2019-12-27,1141.739
2019-12-30,1139.334
2019-12-31,1140.989
2020-01-01,1141.008
2020-01-02,1147.561
2020-01-03,1143.127
2020-01-06,1138.071
2020-01-07,1139.499
2020-01-08,1134.474
2020-01-09,1135.587
2020-01-10,1136.608
2020-01-13,1134.988
2020-01-14,1136.117
2020-01-15,1133.948
2020-01-16,1135.343
2020-01-17,1139.314
2020-01-20,1139.661
2020-01-21,1136.073
2020-01-22,1133.787
2020-01-23,1125.881
2020-01-24,1127.942
2020-01-27,1107.923
2020-01-28,1109.773
2020-01-29,1112.597
2020-01-30,1104.444
2020-01-31,1100.556
2020-02-03,1093.697
2020-02-04,1104.01
2020-02-05,1112.784
2020-02-06,1121.121
2020-02-07,1116.709
2020-02-10,1111.771
2020-02-11,1118.919
2020-02-12,1125.816
2020-02-13,1121.662
2020-02-14,1120.026
