Date,EM (EMERGING MARKETS) VALUE Standard (Large+Mid Cap)
2025-04-23,640.211
2025-04-24,638.053
2025-04-25,639.702
2025-04-28,643.232
2025-04-29,645.045
2025-04-30,648.773
2025-05-01,648.192
2025-05-02,657.754
2025-05-05,660.622
2025-05-06,661.211
2025-05-07,661.478
2025-05-08,659.384
2025-05-09,661.636
2025-05-12,676.657
2025-05-13,673.939
2025-05-14,682.488
2025-05-15,683.025
2025-05-16,681.133
2025-05-19,675.827
2025-05-20,677.815
2025-05-21,681.614
2025-05-22,675.719
2025-05-23,679.028
2025-05-26,680.487
2025-05-27,677.885
2025-05-28,678.441
2025-05-29,682.046
2025-05-30,675.077
2025-06-02,672.461
2025-06-03,675.396
2025-06-04,680.947
2025-06-05,686.494
2025-06-06,687.57
2025-06-09,693.985
2025-06-10,696.412
2025-06-11,700.958
2025-06-12,698.833
2025-06-13,692.026
2025-06-16,696.887
2025-06-17,695.845
2025-06-18,693.122
2025-06-19,684.258
2025-06-20,690.433
2025-06-23,686.657
2025-06-24,702.635
2025-06-25,708.603
2025-06-26,712.043
2025-06-27,712.238
2025-06-30,708.992
2025-07-01,712.515
2025-07-02,715.436
2025-07-03,720.257
2025-07-04,717.996
2025-07-07,714.644
2025-07-08,718.02
2025-07-09,715.502
2025-07-10,719.001
2025-07-11,718.756
2025-07-14,718.871
2025-07-15,723.158
2025-07-16,721.529
2025-07-17,721.279
2025-07-18,724.949
2025-07-21,727.23
2025-07-22,724.825
2025-07-23,733.675
2025-07-24,735.325
2025-07-25,729.624
2025-07-28,729.303
2025-07-29,727.45
2025-07-30,727.679
2025-07-31,720.213
2025-08-01,712.786
2025-08-04,718.002
2025-08-05,721.888
2025-08-06,722.092
2025-08-07,729.972
2025-08-08,726.969
2025-08-11,728.493
2025-08-12,730.454
2025-08-13,739.267
2025-08-14,737.881
2025-08-15,736.281
2025-08-18,735.819
2025-08-19,734.326
2025-08-20,731.479
2025-08-21,731.818
2025-08-22,733.578
2025-08-25,742.022
2025-08-26,731.31
2025-08-27,727.6
2025-08-28,725.279
2025-08-29,721.596
