Date,CANADA MID GROWTH Mid Cap
2010-08-19,1012.962
2010-08-20,999.3
2010-08-23,993.626
2010-08-24,983.121
2010-08-25,991.54
2010-08-26,1007.999
2010-08-27,1015.341
2010-08-30,1021.558
2010-08-31,1019.911
2010-09-01,1036.342
2010-09-02,1046.992
2010-09-03,1054.208
2010-09-06,1063.274
2010-09-07,1053.151
2010-09-08,1051.794
2010-09-09,1047.175
2010-09-10,1050.973
2010-09-13,1058.02
2010-09-14,1073.375
2010-09-15,1068.032
2010-09-16,1079.155
2010-09-17,1072.91
2010-09-20,1091.235
2010-09-21,1081.296
2010-09-22,1088.788
2010-09-23,1073.596
2010-09-24,1095.158
2010-09-27,1095.443
2010-09-28,1105.585
2010-09-29,1112.825
2010-09-30,1114.619
2010-10-01,1116.2
2010-10-04,1112.631
2010-10-05,1134.442
2010-10-06,1142.486
2010-10-07,1128.834
2010-10-08,1146.095
2010-10-11,1149.487
2010-10-12,1156.744
2010-10-13,1179.939
2010-10-14,1173.092
2010-10-15,1166.807
2010-10-18,1163.61
2010-10-19,1125.521
2010-10-20,1150.734
2010-10-21,1148.212
2010-10-22,1154.406
2010-10-25,1172.574
2010-10-26,1172.913
2010-10-27,1149.32
2010-10-28,1163.259
2010-10-29,1182.018
2010-11-01,1190.015
2010-11-02,1195.779
2010-11-03,1195.972
2010-11-04,1224.794
2010-11-05,1231.309
2010-11-08,1240.572
2010-11-09,1224.458
2010-11-10,1219.541
2010-11-11,1219.602
2010-11-12,1193.548
2010-11-15,1184.645
2010-11-16,1153.262
2010-11-17,1166.554
2010-11-18,1188.149
2010-11-19,1187.893
2010-11-22,1198.021
2010-11-23,1184.885
2010-11-24,1206.069
2010-11-25,1210.831
2010-11-26,1191.755
2010-11-29,1186.244
2010-11-30,1195.949
2010-12-01,1226.391
2010-12-02,1248.76
2010-12-03,1261.033
2010-12-06,1273.348
2010-12-07,1267.107
2010-12-08,1241.506
2010-12-09,1241.992
2010-12-10,1255.829
2010-12-13,1271.889
2010-12-14,1266.858
2010-12-15,1257.645
2010-12-16,1255.838
2010-12-17,1265.991
2010-12-20,1254.376
2010-12-21,1272.174
2010-12-22,1269.31
2010-12-23,1275.345
2010-12-24,1279.439
2010-12-27,1276.457
2010-12-28,1288.277
2010-12-29,1299.341
2010-12-30,1296.578
2010-12-31,1305.178
2011-01-03,1309.527
2011-01-04,1288.346
2011-01-05,1291.971
2011-01-06,1286.072
2011-01-07,1289.619
2011-01-10,1278.627
2011-01-11,1306.626
2011-01-12,1322.398
2011-01-13,1305.875
2011-01-14,1294.033
2011-01-17,1295.435
2011-01-18,1308.862
2011-01-19,1295.022
2011-01-20,1269.955
2011-01-21,1271.054
2011-01-24,1278.301
2011-01-25,1267.301
2011-01-26,1298.912
2011-01-27,1290.533
2011-01-28,1291.337
2011-01-31,1289.486
2011-02-01,1322.817
2011-02-02,1324.746
2011-02-03,1338.194
2011-02-04,1334.478
2011-02-07,1343.375
2011-02-08,1352.537
2011-02-09,1333.725
2011-02-10,1333.31
2011-02-11,1335.058
2011-02-14,1346.843
2011-02-15,1348.527
2011-02-16,1354.464
2011-02-17,1363.116
2011-02-18,1367.82
2011-02-21,1366.221
2011-02-22,1341.788
2011-02-23,1336.165
2011-02-24,1329.297
2011-02-25,1359.423
2011-02-28,1383.431
2011-03-01,1389.387
2011-03-02,1389.634
2011-03-03,1402.274
2011-03-04,1410.746
2011-03-07,1391.45
2011-03-08,1381.653
2011-03-09,1365.865
2011-03-10,1328.126
2011-03-11,1326.914
2011-03-14,1323.016
2011-03-15,1305.155
2011-03-16,1294.602
2011-03-17,1322.517
2011-03-18,1338.363
2011-03-21,1370.084
2011-03-22,1367.959
2011-03-23,1389.145
2011-03-24,1392.768
2011-03-25,1390.224
2011-03-28,1370.972
2011-03-29,1368.98
2011-03-30,1397.736
2011-03-31,1401.318
2011-04-01,1416.614
2011-04-04,1427.274
2011-04-05,1448.129
2011-04-06,1451.926
2011-04-07,1436.812
2011-04-08,1455.173
2011-04-11,1427.298
2011-04-12,1395.088
2011-04-13,1399.429
2011-04-14,1398.752
2011-04-15,1396.062
2011-04-18,1370.121
2011-04-19,1400.332
2011-04-20,1419.859
2011-04-21,1434.179
2011-04-22,1434.179
2011-04-25,1423.833
2011-04-26,1420.349
2011-04-27,1417.617
2011-04-28,1425.922
2011-04-29,1432.434
2011-05-02,1422.537
2011-05-03,1386.92
2011-05-04,1370.95
2011-05-05,1337.28
2011-05-06,1356.91
2011-05-09,1368.372
2011-05-10,1372.646
2011-05-11,1349.55
2011-05-12,1332.413
2011-05-13,1338.055
2011-05-16,1336.568
2011-05-17,1332.169
2011-05-18,1347.896
2011-05-19,1357.976
2011-05-20,1357.737
2011-05-23,1350.322
2011-05-24,1351.118
2011-05-25,1364.442
2011-05-26,1365.783
2011-05-27,1385.071
2011-05-30,1389.403
2011-05-31,1402.427
2011-06-01,1374.809
2011-06-02,1360.016
2011-06-03,1338.659
2011-06-06,1319.426
2011-06-07,1321.536
2011-06-08,1298.564
2011-06-09,1310.842
2011-06-10,1292.29
2011-06-13,1275.456
2011-06-14,1302.656
2011-06-15,1281.933
2011-06-16,1246.26
2011-06-17,1249.252
2011-06-20,1261.683
2011-06-21,1295.96
2011-06-22,1304.521
2011-06-23,1287.576
2011-06-24,1271.406
2011-06-27,1275.376
2011-06-28,1298.806
2011-06-29,1325.434
2011-06-30,1345.937
2011-07-01,1349.713
2011-07-04,1356.427
2011-07-05,1365.372
2011-07-06,1356.234
2011-07-07,1368.555
2011-07-08,1355.893
2011-07-11,1325.148
2011-07-12,1339.837
2011-07-13,1367.811
2011-07-14,1361.631
2011-07-15,1369.73
2011-07-18,1363.11
2011-07-19,1390.119
2011-07-20,1399.531
2011-07-21,1408.525
2011-07-22,1408.253
2011-07-25,1414.012
2011-07-26,1410.691
2011-07-27,1378.949
2011-07-28,1380.535
2011-07-29,1364.943
2011-08-01,1356.555
2011-08-02,1336.961
2011-08-03,1341.905
2011-08-04,1273.769
2011-08-05,1233.922
2011-08-08,1171.896
2011-08-09,1211.814
2011-08-10,1233.857
2011-08-11,1256.289
2011-08-12,1262.526
2011-08-15,1281.402
2011-08-16,1260.907
2011-08-17,1260.825
2011-08-18,1212.595
2011-08-19,1209.5
2011-08-22,1216.151
2011-08-23,1230.716
2011-08-24,1223.784
2011-08-25,1225.76
2011-08-26,1235.481
2011-08-29,1268.534
2011-08-30,1279.062
2011-08-31,1295.082
2011-09-01,1289.94
2011-09-02,1276.858
2011-09-05,1263.708
2011-09-06,1255.403
2011-09-07,1279.263
2011-09-08,1286.685
2011-09-09,1244.021
2011-09-12,1219.088
2011-09-13,1236.865
2011-09-14,1245.406
2011-09-15,1244.844
2011-09-16,1245.996
2011-09-19,1222.065
2011-09-20,1229.7
2011-09-21,1197.55
2011-09-22,1112.427
2011-09-23,1086.994
2011-09-26,1093.318
2011-09-27,1131.229
2011-09-28,1096.406
2011-09-29,1087.498
2011-09-30,1072.25
2011-10-03,1026.184
2011-10-04,1007.444
2011-10-05,1046.999
2011-10-06,1088.688
2011-10-07,1078.731
2011-10-10,1083.617
2011-10-11,1108.252
2011-10-12,1142.81
2011-10-13,1127.372
2011-10-14,1159.64
2011-10-17,1137.564
2011-10-18,1149.968
2011-10-19,1132.896
2011-10-20,1128.252
2011-10-21,1157.06
2011-10-24,1195.206
2011-10-25,1181.815
2011-10-26,1196.233
2011-10-27,1251.583
2011-10-28,1263.598
2011-10-31,1229.452
2011-11-01,1196.887
2011-11-02,1214.929
2011-11-03,1240.173
2011-11-04,1226.421
2011-11-07,1231.149
2011-11-08,1239.495
2011-11-09,1191.006
2011-11-10,1176.766
2011-11-11,1203.981
2011-11-14,1187.073
2011-11-15,1181.774
2011-11-16,1178.968
2011-11-17,1143.862
2011-11-18,1137.096
2011-11-21,1108.889
2011-11-22,1113.07
2011-11-23,1079.92
2011-11-24,1072.958
2011-11-25,1070.031
2011-11-28,1111.382
2011-11-29,1118.625
2011-11-30,1180.658
2011-12-01,1170.774
2011-12-02,1161.185
2011-12-05,1167.68
2011-12-06,1168.635
2011-12-07,1169.166
2011-12-08,1146.663
2011-12-09,1146.802
2011-12-12,1131.739
2011-12-13,1109.342
2011-12-14,1067.508
2011-12-15,1066.117
2011-12-16,1080.988
2011-12-19,1067.796
2011-12-20,1094.439
2011-12-21,1097.276
2011-12-22,1106.357
2011-12-23,1114.514
2011-12-26,1114.514
2011-12-27,1113.095
2011-12-28,1092.287
2011-12-29,1103.832
2011-12-30,1115.052
2012-01-02,1115.052
2012-01-03,1149.168
2012-01-04,1144.488
2012-01-05,1141.408
2012-01-06,1131.338
2012-01-09,1125.253
2012-01-10,1144.722
2012-01-11,1139.787
2012-01-12,1140.939
2012-01-13,1134.424
2012-01-16,1142.377
2012-01-17,1149.684
2012-01-18,1162.801
2012-01-19,1162.928
2012-01-20,1154.893
2012-01-23,1173.207
2012-01-24,1161.631
2012-01-25,1183.425
2012-01-26,1197.484
2012-01-27,1195.67
2012-01-30,1188.03
2012-01-31,1197.708
2012-02-01,1210.954
2012-02-02,1222.057
2012-02-03,1220.297
2012-02-06,1214.295
2012-02-07,1208.804
2012-02-08,1206.294
2012-02-09,1209.419
2012-02-10,1191.417
2012-02-13,1195.855
2012-02-14,1188.612
2012-02-15,1192.568
2012-02-16,1201.527
2012-02-17,1204.811
2012-02-20,1210.518
2012-02-21,1225.08
2012-02-22,1227.77
2012-02-23,1238.289
2012-02-24,1230.32
2012-02-27,1226.557
2012-02-28,1227.739
2012-02-29,1231.816
2012-03-01,1235.473
2012-03-02,1224.863
2012-03-05,1197.726
2012-03-06,1167.926
2012-03-07,1173.525
2012-03-08,1193.509
2012-03-09,1202.194
2012-03-12,1187.226
2012-03-13,1197.606
2012-03-14,1172.639
2012-03-15,1173.669
2012-03-16,1171.216
2012-03-19,1171.171
2012-03-20,1162.048
2012-03-21,1163.691
2012-03-22,1144.254
2012-03-23,1161.581
2012-03-26,1179.886
2012-03-27,1169.425
2012-03-28,1156.488
2012-03-29,1152.537
2012-03-30,1159.316
2012-04-02,1177.812
2012-04-03,1166.374
2012-04-04,1137.753
2012-04-05,1141.874
2012-04-06,1141.874
2012-04-09,1127.158
2012-04-10,1128.361
2012-04-11,1140.258
2012-04-12,1167.02
2012-04-13,1147.832
2012-04-16,1135.08
2012-04-17,1159.78
2012-04-18,1153.624
2012-04-19,1152.231
2012-04-20,1156.219
2012-04-23,1129.351
2012-04-24,1135.7
2012-04-25,1164.759
2012-04-26,1181.449
2012-04-27,1195.246
2012-04-30,1186.573
2012-05-01,1195.937
2012-05-02,1180.725
2012-05-03,1164.502
2012-05-04,1146.081
2012-05-07,1137.273
2012-05-08,1114.779
2012-05-09,1111.935
2012-05-10,1117.677
2012-05-11,1117.201
2012-05-14,1084.351
2012-05-15,1064.907
2012-05-16,1057.219
2012-05-17,1055.572
2012-05-18,1054.969
2012-05-21,1050.993
2012-05-22,1067.134
2012-05-23,1069.576
2012-05-24,1079.206
2012-05-25,1082.05
2012-05-28,1084.123
2012-05-29,1086.676
2012-05-30,1061.659
2012-05-31,1062.274
2012-06-01,1051.44
2012-06-04,1056.664
2012-06-05,1071.376
2012-06-06,1091.325
2012-06-07,1090.622
2012-06-08,1078.491
2012-06-11,1072.764
2012-06-12,1082.133
2012-06-13,1092.468
2012-06-14,1087.07
2012-06-15,1090.999
2012-06-18,1098.08
2012-06-19,1120.981
2012-06-20,1111.098
2012-06-21,1071.667
2012-06-22,1066.511
2012-06-25,1052.462
2012-06-26,1056.751
2012-06-27,1068.941
2012-06-28,1055.44
2012-06-29,1087.657
2012-07-02,1088.084
2012-07-03,1120.716
2012-07-04,1124.65
2012-07-05,1118.255
2012-07-06,1094.341
2012-07-09,1091.099
2012-07-10,1076.351
2012-07-11,1082.347
2012-07-12,1065.327
2012-07-13,1083.24
2012-07-16,1078.573
2012-07-17,1079.188
2012-07-18,1082.518
2012-07-19,1098.998
2012-07-20,1090.572
2012-07-23,1073.38
2012-07-24,1066.964
2012-07-25,1072.846
2012-07-26,1103.093
2012-07-27,1120.042
2012-07-30,1122.87
2012-07-31,1112.011
2012-08-01,1105.35
2012-08-02,1094.58
2012-08-03,1110.916
2012-08-06,1111.083
2012-08-07,1132.994
2012-08-08,1126.593
2012-08-09,1141.007
2012-08-10,1146.298
2012-08-13,1139.485
2012-08-14,1134.279
2012-08-15,1142.813
2012-08-16,1160.581
2012-08-17,1161.912
2012-08-20,1158.185
2012-08-21,1173.692
2012-08-22,1172.705
2012-08-23,1174.505
2012-08-24,1171.232
2012-08-27,1163.59
2012-08-28,1165.429
2012-08-29,1159.485
2012-08-30,1142.577
2012-08-31,1163.967
2012-09-03,1163.495
2012-09-04,1167.87
2012-09-05,1164.374
2012-09-06,1191.069
2012-09-07,1211.356
2012-09-10,1202.956
2012-09-11,1205.232
2012-09-12,1208.258
2012-09-13,1227.159
2012-09-14,1257.505
2012-09-17,1248.885
2012-09-18,1245.64
2012-09-19,1252.192
2012-09-20,1242.239
2012-09-21,1241.439
2012-09-24,1224.654
2012-09-25,1219.558
2012-09-26,1206.501
2012-09-27,1223.486
2012-09-28,1227.646
2012-10-01,1235.715
2012-10-02,1235.077
2012-10-03,1228.887
2012-10-04,1245.607
2012-10-05,1246.517
2012-10-08,1245.878
2012-10-09,1220.199
2012-10-10,1218.086
2012-10-11,1225.662
2012-10-12,1220.872
2012-10-15,1223.429
2012-10-16,1234.116
2012-10-17,1248.626
2012-10-18,1243.626
2012-10-19,1231.509
2012-10-22,1228.58
2012-10-23,1212.21
2012-10-24,1205.973
2012-10-25,1213.199
2012-10-26,1206.954
2012-10-29,1202.121
2012-10-30,1211.231
2012-10-31,1227.225
2012-11-01,1235.0
2012-11-02,1216.298
2012-11-05,1214.811
2012-11-06,1221.148
2012-11-07,1220.859
2012-11-08,1211.853
2012-11-09,1201.164
2012-11-12,1197.142
2012-11-13,1191.128
2012-11-14,1171.723
2012-11-15,1159.123
2012-11-16,1164.111
2012-11-19,1191.787
2012-11-20,1184.953
2012-11-21,1196.839
2012-11-22,1196.176
2012-11-23,1209.769
2012-11-26,1199.366
2012-11-27,1191.548
2012-11-28,1191.837
2012-11-29,1190.987
2012-11-30,1190.157
2012-12-03,1184.898
2012-12-04,1177.975
2012-12-05,1170.862
2012-12-06,1177.512
2012-12-07,1178.026
2012-12-10,1189.052
2012-12-11,1194.663
2012-12-12,1211.669
2012-12-13,1207.928
2012-12-14,1207.2
2012-12-17,1208.279
2012-12-18,1204.014
2012-12-19,1206.369
2012-12-20,1202.994
2012-12-21,1189.707
2012-12-24,1189.227
2012-12-25,1189.227
2012-12-26,1186.775
2012-12-27,1198.029
2012-12-28,1189.658
2012-12-31,1201.698
2013-01-01,1201.698
2013-01-02,1227.479
2013-01-03,1209.506
2013-01-04,1212.354
2013-01-07,1204.391
2013-01-08,1202.349
2013-01-09,1203.666
2013-01-10,1216.924
2013-01-11,1231.089
2013-01-14,1233.23
2013-01-15,1236.208
2013-01-16,1228.015
2013-01-17,1232.499
2013-01-18,1230.307
2013-01-21,1237.876
2013-01-22,1239.102
2013-01-23,1221.655
2013-01-24,1211.781
2013-01-25,1198.834
2013-01-28,1195.182
2013-01-29,1201.348
2013-01-30,1199.198
2013-01-31,1189.696
2013-02-01,1201.384
2013-02-04,1202.869
2013-02-05,1211.993
2013-02-06,1216.616
2013-02-07,1219.981
2013-02-08,1218.406
2013-02-11,1200.249
2013-02-12,1211.015
2013-02-13,1200.364
2013-02-14,1201.338
2013-02-15,1186.444
2013-02-18,1181.745
2013-02-19,1186.673
2013-02-20,1167.926
2013-02-21,1155.356
2013-02-22,1153.837
2013-02-25,1148.229
2013-02-26,1148.677
2013-02-27,1153.303
2013-02-28,1160.929
2013-03-01,1154.705
2013-03-04,1139.301
2013-03-05,1138.9
2013-03-06,1152.807
2013-03-07,1155.01
2013-03-08,1164.471
2013-03-11,1169.32
2013-03-12,1174.672
2013-03-13,1169.223
2013-03-14,1173.066
2013-03-15,1177.243
2013-03-18,1171.024
2013-03-19,1159.325
2013-03-20,1165.501
2013-03-21,1166.674
2013-03-22,1161.176
2013-03-25,1150.526
2013-03-26,1157.015
2013-03-27,1163.971
2013-03-28,1173.078
2013-03-29,1173.078
2013-04-01,1162.544
2013-04-02,1154.917
2013-04-03,1131.967
2013-04-04,1132.08
2013-04-05,1128.872
2013-04-08,1125.848
2013-04-09,1148.611
2013-04-10,1152.11
2013-04-11,1146.353
2013-04-12,1126.5
2013-04-15,1075.168
2013-04-16,1083.486
2013-04-17,1057.642
2013-04-18,1071.057
2013-04-19,1079.234
2013-04-22,1081.957
2013-04-23,1083.24
2013-04-24,1105.67
2013-04-25,1125.63
2013-04-26,1115.648
2013-04-29,1126.445
2013-04-30,1160.599
2013-05-01,1147.028
2013-05-02,1148.494
2013-05-03,1148.781
2013-05-06,1144.837
2013-05-07,1145.563
2013-05-08,1160.448
2013-05-09,1164.988
2013-05-10,1157.764
2013-05-13,1153.476
2013-05-14,1144.468
2013-05-15,1131.763
2013-05-16,1140.077
2013-05-17,1131.684
2013-05-20,1131.024
2013-05-21,1136.657
2013-05-22,1137.481
2013-05-23,1127.396
2013-05-24,1125.795
2013-05-27,1128.738
2013-05-28,1124.522
2013-05-29,1127.979
2013-05-30,1149.038
2013-05-31,1136.124
2013-06-03,1139.132
2013-06-04,1138.85
2013-06-05,1128.874
2013-06-06,1135.174
2013-06-07,1142.359
2013-06-10,1143.088
2013-06-11,1125.165
2013-06-12,1115.784
2013-06-13,1131.989
2013-06-14,1124.786
2013-06-17,1133.658
2013-06-18,1132.062
2013-06-19,1124.135
2013-06-20,1073.44
2013-06-21,1062.389
2013-06-24,1039.909
2013-06-25,1058.407
2013-06-26,1063.542
2013-06-27,1064.247
2013-06-28,1060.633
2013-07-01,1065.38
2013-07-02,1060.971
2013-07-03,1061.134
2013-07-04,1065.559
2013-07-05,1054.595
2013-07-08,1065.67
2013-07-09,1071.393
2013-07-10,1075.867
2013-07-11,1106.535
2013-07-12,1099.865
2013-07-15,1105.081
2013-07-16,1105.126
2013-07-17,1100.522
2013-07-18,1104.821
2013-07-19,1109.903
2013-07-22,1125.493
2013-07-23,1134.153
2013-07-24,1128.875
2013-07-25,1123.796
2013-07-26,1122.449
2013-07-29,1126.511
2013-07-30,1121.159
2013-07-31,1123.639
2013-08-01,1127.868
2013-08-02,1115.467
2013-08-05,1112.088
2013-08-06,1105.448
2013-08-07,1097.935
2013-08-08,1124.259
2013-08-09,1133.462
2013-08-12,1146.418
2013-08-13,1141.309
2013-08-14,1143.34
2013-08-15,1146.655
2013-08-16,1148.595
2013-08-19,1132.737
2013-08-20,1135.801
2013-08-21,1113.212
2013-08-22,1119.155
2013-08-23,1124.614
2013-08-26,1126.474
2013-08-27,1107.13
2013-08-28,1109.875
2013-08-29,1107.07
2013-08-30,1103.822
2013-09-02,1104.45
2013-09-03,1103.364
2013-09-04,1112.999
2013-09-05,1114.77
2013-09-06,1131.1
2013-09-09,1138.387
2013-09-10,1136.659
2013-09-11,1142.446
2013-09-12,1129.322
2013-09-13,1129.404
2013-09-16,1140.248
2013-09-17,1146.33
2013-09-18,1156.371
2013-09-19,1169.135
2013-09-20,1140.464
2013-09-23,1140.727
2013-09-24,1146.815
2013-09-25,1145.002
2013-09-26,1135.935
2013-09-27,1143.695
2013-09-30,1140.343
2013-10-01,1136.718
2013-10-02,1133.849
2013-10-03,1125.722
2013-10-04,1126.029
2013-10-07,1128.07
2013-10-08,1119.414
2013-10-09,1118.148
2013-10-10,1130.794
2013-10-11,1131.213
2013-10-14,1135.477
2013-10-15,1135.216
2013-10-16,1138.51
2013-10-17,1151.792
2013-10-18,1156.675
2013-10-21,1159.792
2013-10-22,1170.502
2013-10-23,1149.732
2013-10-24,1162.904
2013-10-25,1169.134
2013-10-28,1164.467
2013-10-29,1163.411
2013-10-30,1164.117
2013-10-31,1156.478
2013-11-01,1146.685
2013-11-04,1152.769
2013-11-05,1149.13
2013-11-06,1157.609
2013-11-07,1140.422
2013-11-08,1139.893
2013-11-11,1142.099
2013-11-12,1134.064
2013-11-13,1132.046
2013-11-14,1138.033
2013-11-15,1145.081
2013-11-18,1145.006
2013-11-19,1141.992
2013-11-20,1138.642
2013-11-21,1133.561
2013-11-22,1131.689
2013-11-25,1128.743
2013-11-26,1120.987
2013-11-27,1113.028
2013-11-28,1115.837
2013-11-29,1115.162
2013-12-02,1110.376
2013-12-03,1105.028
2013-12-04,1100.117
2013-12-05,1101.267
2013-12-06,1105.81
2013-12-09,1103.413
2013-12-10,1108.094
2013-12-11,1096.544
2013-12-12,1094.287
2013-12-13,1098.251
2013-12-16,1105.156
2013-12-17,1108.963
2013-12-18,1112.113
2013-12-19,1115.462
2013-12-20,1121.215
2013-12-23,1129.894
2013-12-24,1131.309
2013-12-25,1131.309
2013-12-26,1129.714
2013-12-27,1126.87
2013-12-30,1131.171
2013-12-31,1135.483
2014-01-01,1135.483
2014-01-02,1132.217
2014-01-03,1132.145
2014-01-06,1128.836
2014-01-07,1126.925
2014-01-08,1120.981
2014-01-09,1112.196
2014-01-10,1112.254
2014-01-13,1111.636
2014-01-14,1107.59
2014-01-15,1116.2
2014-01-16,1125.127
2014-01-17,1123.269
2014-01-20,1128.932
2014-01-21,1124.775
2014-01-22,1116.186
2014-01-23,1107.959
2014-01-24,1103.802
2014-01-27,1092.832
2014-01-28,1098.594
2014-01-29,1093.894
2014-01-30,1099.274
2014-01-31,1100.518
2014-02-03,1090.471
2014-02-04,1093.918
2014-02-05,1096.237
2014-02-06,1107.417
2014-02-07,1118.661
2014-02-10,1112.603
2014-02-11,1119.188
2014-02-12,1125.918
2014-02-13,1133.555
2014-02-14,1136.666
2014-02-17,1137.236
2014-02-18,1138.754
2014-02-19,1130.82
2014-02-20,1139.183
2014-02-21,1131.142
2014-02-24,1144.411
2014-02-25,1135.816
2014-02-26,1138.969
2014-02-27,1139.197
2014-02-28,1151.242
2014-03-03,1147.94
2014-03-04,1150.766
2014-03-05,1155.625
2014-03-06,1164.723
2014-03-07,1152.295
2014-03-10,1147.056
2014-03-11,1139.914
2014-03-12,1139.218
2014-03-13,1142.635
2014-03-14,1136.994
2014-03-17,1141.806
2014-03-18,1150.064
2014-03-19,1138.096
2014-03-20,1130.685
2014-03-21,1136.473
2014-03-24,1128.883
2014-03-25,1138.05
2014-03-26,1137.989
2014-03-27,1150.055
2014-03-28,1154.799
2014-03-31,1164.953
2014-04-01,1167.634
2014-04-02,1174.637
2014-04-03,1170.466
2014-04-04,1179.273
2014-04-07,1168.885
2014-04-08,1179.314
2014-04-09,1189.113
2014-04-10,1177.912
2014-04-11,1170.137
2014-04-14,1174.956
2014-04-15,1173.535
2014-04-16,1180.977
2014-04-17,1188.4
2014-04-18,1188.4
2014-04-21,1182.905
2014-04-22,1182.817
2014-04-23,1177.663
2014-04-24,1181.923
2014-04-25,1184.024
2014-04-28,1188.967
2014-04-29,1203.449
2014-04-30,1209.882
2014-05-01,1204.583
2014-05-02,1216.912
2014-05-05,1212.149
2014-05-06,1213.394
2014-05-07,1214.47
2014-05-08,1203.457
2014-05-09,1202.967
2014-05-12,1214.563
2014-05-13,1215.931
2014-05-14,1216.884
2014-05-15,1213.539
2014-05-16,1203.128
2014-05-19,1205.954
2014-05-20,1196.335
2014-05-21,1202.769
2014-05-22,1208.875
2014-05-23,1209.609
2014-05-26,1214.938
2014-05-27,1208.356
2014-05-28,1207.484
2014-05-29,1210.118
2014-05-30,1205.994
2014-06-02,1206.128
2014-06-03,1209.704
2014-06-04,1213.668
2014-06-05,1216.933
2014-06-06,1223.99
2014-06-09,1228.691
2014-06-10,1230.602
2014-06-11,1238.081
2014-06-12,1238.99
2014-06-13,1244.827
2014-06-16,1251.034
2014-06-17,1249.522
2014-06-18,1250.477
2014-06-19,1257.521
2014-06-20,1260.939
2014-06-23,1262.909
2014-06-24,1254.269
2014-06-25,1253.553
2014-06-26,1261.361
2014-06-27,1272.041
2014-06-30,1281.757
2014-07-01,1280.975
2014-07-02,1288.189
2014-07-03,1289.761
2014-07-04,1292.536
2014-07-07,1281.569
2014-07-08,1276.601
2014-07-09,1285.777
2014-07-10,1274.136
2014-07-11,1267.303
2014-07-14,1268.603
2014-07-15,1256.732
2014-07-16,1265.357
2014-07-17,1263.442
2014-07-18,1269.975
2014-07-21,1265.934
2014-07-22,1272.956
2014-07-23,1280.597
2014-07-24,1278.693
2014-07-25,1280.069
2014-07-28,1273.636
2014-07-29,1269.966
2014-07-30,1268.855
2014-07-31,1263.837
2014-08-01,1256.483
2014-08-04,1254.067
2014-08-05,1247.662
2014-08-06,1260.941
2014-08-07,1263.262
2014-08-08,1260.478
2014-08-11,1268.878
2014-08-12,1271.047
2014-08-13,1274.232
2014-08-14,1275.839
2014-08-15,1272.004
2014-08-18,1278.893
2014-08-19,1283.805
2014-08-20,1284.489
2014-08-21,1281.999
2014-08-22,1280.986
2014-08-25,1291.567
2014-08-26,1301.153
2014-08-27,1305.11
2014-08-28,1308.589
2014-08-29,1314.704
2014-09-01,1312.466
2014-09-02,1302.582
2014-09-03,1308.731
2014-09-04,1305.781
2014-09-05,1301.554
2014-09-08,1291.123
2014-09-09,1280.159
2014-09-10,1280.457
2014-09-11,1279.751
2014-09-12,1274.978
2014-09-15,1273.784
2014-09-16,1279.183
2014-09-17,1280.635
2014-09-18,1279.634
2014-09-19,1264.975
2014-09-22,1244.671
2014-09-23,1241.049
2014-09-24,1239.978
2014-09-25,1222.629
2014-09-26,1227.276
2014-09-29,1226.353
2014-09-30,1225.118
2014-10-01,1213.746
2014-10-02,1216.23
2014-10-03,1204.701
2014-10-06,1210.655
2014-10-07,1207.003
2014-10-08,1213.031
2014-10-09,1207.16
2014-10-10,1183.672
2014-10-13,1181.455
2014-10-14,1166.441
2014-10-15,1150.397
2014-10-16,1169.808
2014-10-17,1179.539
2014-10-20,1186.466
2014-10-21,1203.67
2014-10-22,1183.634
2014-10-23,1188.961
2014-10-24,1196.617
2014-10-27,1184.347
2014-10-28,1203.76
2014-10-29,1200.149
2014-10-30,1180.333
2014-10-31,1178.699
2014-11-03,1171.852
2014-11-04,1146.859
2014-11-05,1165.207
2014-11-06,1166.745
2014-11-07,1190.688
2014-11-10,1193.347
2014-11-11,1194.255
2014-11-12,1203.43
2014-11-13,1193.002
2014-11-14,1203.813
2014-11-17,1207.297
2014-11-18,1214.798
2014-11-19,1213.34
2014-11-20,1226.313
2014-11-21,1234.969
2014-11-24,1218.982
2014-11-25,1229.284
2014-11-26,1223.067
2014-11-27,1197.114
2014-11-28,1166.4
2014-12-01,1156.132
2014-12-02,1157.135
2014-12-03,1178.069
2014-12-04,1150.354
2014-12-05,1157.35
2014-12-08,1124.178
2014-12-09,1135.458
2014-12-10,1108.38
2014-12-11,1107.635
2014-12-12,1095.293
2014-12-15,1086.161
2014-12-16,1097.173
2014-12-17,1121.179
2014-12-18,1141.892
2014-12-19,1154.538
2014-12-22,1139.218
2014-12-23,1158.968
2014-12-24,1159.815
2014-12-25,1159.815
2014-12-26,1159.615
2014-12-29,1163.467
2014-12-30,1169.183
2014-12-31,1172.087
2015-01-01,1172.087
2015-01-02,1172.886
2015-01-05,1135.458
2015-01-06,1122.996
2015-01-07,1117.048
2015-01-08,1134.68
2015-01-09,1129.288
2015-01-12,1105.231
2015-01-13,1103.723
2015-01-14,1099.339
2015-01-15,1099.504
2015-01-16,1116.197
2015-01-19,1122.542
2015-01-20,1109.54
2015-01-21,1105.662
2015-01-22,1117.298
2015-01-23,1114.297
2015-01-26,1113.745
2015-01-27,1124.979
2015-01-28,1093.856
2015-01-29,1085.396
2015-01-30,1088.028
2015-02-02,1113.025
2015-02-03,1139.372
2015-02-04,1123.691
