Date,HONG KONG MID GROWTH Mid Cap
2020-01-20,1423.752
2020-01-21,1369.23
2020-01-22,1390.858
2020-01-23,1362.342
2020-01-24,1362.1
2020-01-27,1348.888
2020-01-28,1345.999
2020-01-29,1315.685
2020-01-30,1283.61
2020-01-31,1282.247
2020-02-03,1285.033
2020-02-04,1308.645
2020-02-05,1327.651
2020-02-06,1361.214
2020-02-07,1343.877
2020-02-10,1338.313
2020-02-11,1359.7
2020-02-12,1396.804
2020-02-13,1389.214
2020-02-14,1404.798
2020-02-17,1396.711
2020-02-18,1364.177
2020-02-19,1376.78
2020-02-20,1362.061
2020-02-21,1344.566
2020-02-24,1305.472
2020-02-25,1300.099
2020-02-26,1280.596
2020-02-27,1271.853
2020-02-28,1232.416
2020-03-02,1248.73
2020-03-03,1239.162
2020-03-04,1254.966
2020-03-05,1270.99
2020-03-06,1224.106
2020-03-09,1176.107
2020-03-10,1210.134
2020-03-11,1177.898
2020-03-12,1099.65
2020-03-13,1123.157
2020-03-16,1042.376
2020-03-17,1072.822
2020-03-18,1017.731
2020-03-19,1006.755
2020-03-20,999.401
2020-03-23,921.302
2020-03-24,979.731
2020-03-25,1028.106
2020-03-26,1017.081
2020-03-27,1010.726
2020-03-30,974.589
2020-03-31,994.346
2020-04-01,984.681
2020-04-02,979.304
2020-04-03,979.158
2020-04-06,1023.853
2020-04-07,1061.254
2020-04-08,1077.728
2020-04-09,1118.89
2020-04-10,1118.89
2020-04-13,1113.066
2020-04-14,1132.238
2020-04-15,1131.286
2020-04-16,1129.318
2020-04-17,1150.426
2020-04-20,1141.509
2020-04-21,1109.318
2020-04-22,1126.045
2020-04-23,1139.299
2020-04-24,1126.211
2020-04-27,1156.248
2020-04-28,1159.802
2020-04-29,1170.322
2020-04-30,1154.845
2020-05-01,1135.456
2020-05-04,1104.531
2020-05-05,1160.601
2020-05-06,1184.268
2020-05-07,1191.924
2020-05-08,1217.56
2020-05-11,1233.24
2020-05-12,1214.02
2020-05-13,1212.39
2020-05-14,1208.112
2020-05-15,1210.939
2020-05-18,1220.47
2020-05-19,1258.514
2020-05-20,1261.116
2020-05-21,1242.719
2020-05-22,1207.184
2020-05-25,1225.199
2020-05-26,1240.469
2020-05-27,1232.889
2020-05-28,1207.946
2020-05-29,1196.159
2020-06-01,1237.507
2020-06-02,1259.93
2020-06-03,1277.136
2020-06-04,1271.373
2020-06-05,1308.94
2020-06-08,1330.964
2020-06-09,1338.007
2020-06-10,1325.922
2020-06-11,1292.322
2020-06-12,1300.325
2020-06-15,1262.685
2020-06-16,1318.842
2020-06-17,1346.465
2020-06-18,1358.561
2020-06-19,1390.046
2020-06-22,1355.545
2020-06-23,1373.493
2020-06-24,1360.718
2020-06-25,1367.25
2020-06-26,1361.573
2020-06-29,1361.227
2020-06-30,1355.176
2020-07-01,1355.264
2020-07-02,1370.626
2020-07-03,1387.391
2020-07-06,1442.163
2020-07-07,1410.812
2020-07-08,1428.794
2020-07-09,1452.134
2020-07-10,1453.433
2020-07-13,1483.29
2020-07-14,1495.313
2020-07-15,1512.775
2020-07-16,1465.926
2020-07-17,1526.978
2020-07-20,1499.876
2020-07-21,1558.126
2020-07-22,1515.12
2020-07-23,1545.647
2020-07-24,1487.284
2020-07-27,1476.864
2020-07-28,1492.107
2020-07-29,1463.603
2020-07-30,1448.887
2020-07-31,1435.537
2020-08-03,1445.33
2020-08-04,1521.254
2020-08-05,1518.163
2020-08-06,1509.005
2020-08-07,1491.635
2020-08-10,1478.54
2020-08-11,1513.858
2020-08-12,1493.583
2020-08-13,1596.225
2020-08-14,1588.843
2020-08-17,1601.966
2020-08-18,1603.891
2020-08-19,1583.41
2020-08-20,1586.859
2020-08-21,1619.783
2020-08-24,1629.793
2020-08-25,1653.282
2020-08-26,1635.225
2020-08-27,1638.918
2020-08-28,1671.243
2020-08-31,1643.509
2020-09-01,1643.457
2020-09-02,1656.067
2020-09-03,1650.763
2020-09-04,1627.256
2020-09-07,1602.135
2020-09-08,1578.849
2020-09-09,1587.311
2020-09-10,1573.57
2020-09-11,1621.178
2020-09-14,1661.562
2020-09-15,1683.412
2020-09-16,1692.409
2020-09-17,1663.238
2020-09-18,1666.466
2020-09-21,1654.57
2020-09-22,1646.918
2020-09-23,1674.078
2020-09-24,1638.257
2020-09-25,1652.161
2020-09-28,1651.726
2020-09-29,1658.054
2020-09-30,1678.996
2020-10-01,1678.844
2020-10-02,1677.401
2020-10-05,1720.242
2020-10-06,1734.434
2020-10-07,1750.516
2020-10-08,1767.369
2020-10-09,1777.983
2020-10-12,1782.404
2020-10-13,1778.637
2020-10-14,1766.932
2020-10-15,1753.23
2020-10-16,1777.762
2020-10-19,1741.666
2020-10-20,1763.44
2020-10-21,1765.692
2020-10-22,1763.656
2020-10-23,1752.335
2020-10-26,1754.322
2020-10-27,1726.934
2020-10-28,1701.16
2020-10-29,1723.576
2020-10-30,1690.307
2020-11-02,1738.802
2020-11-03,1740.551
2020-11-04,1776.522
2020-11-05,1822.602
2020-11-06,1805.084
2020-11-09,1773.151
2020-11-10,1678.495
2020-11-11,1650.267
2020-11-12,1689.869
2020-11-13,1699.068
2020-11-16,1751.931
2020-11-17,1726.981
2020-11-18,1732.578
2020-11-19,1761.449
2020-11-20,1801.015
2020-11-23,1786.179
2020-11-24,1779.551
2020-11-25,1724.842
2020-11-26,1717.807
2020-11-27,1749.663
2020-11-30,1711.028
2020-12-01,1732.222
2020-12-02,1733.017
2020-12-03,1761.013
2020-12-04,1796.794
2020-12-07,1781.58
2020-12-08,1774.514
2020-12-09,1740.939
2020-12-10,1770.124
2020-12-11,1751.749
2020-12-14,1730.587
2020-12-15,1742.093
2020-12-16,1746.258
2020-12-17,1795.354
2020-12-18,1832.558
2020-12-21,1808.655
2020-12-22,1816.243
2020-12-23,1877.818
2020-12-24,1883.676
2020-12-25,1883.676
2020-12-28,1904.125
2020-12-29,1911.983
2020-12-30,1911.482
2020-12-31,1912.489
2021-01-01,1912.489
2021-01-04,1864.712
2021-01-05,1922.842
2021-01-06,1882.726
2021-01-07,1870.279
2021-01-08,1904.323
2021-01-11,1863.608
2021-01-12,1854.568
2021-01-13,1780.979
2021-01-14,1784.393
2021-01-15,1750.996
2021-01-18,1744.863
2021-01-19,1760.497
2021-01-20,1756.617
2021-01-21,1778.04
2021-01-22,1756.597
2021-01-25,1751.807
2021-01-26,1774.439
2021-01-27,1729.285
2021-01-28,1758.348
2021-01-29,1803.401
2021-02-01,1799.533
2021-02-02,1844.655
2021-02-03,1888.074
2021-02-04,1914.373
2021-02-05,1928.609
2021-02-08,1955.861
2021-02-09,1895.472
2021-02-10,1899.883
2021-02-11,1896.869
2021-02-12,1902.593
2021-02-15,1902.608
2021-02-16,1955.861
2021-02-17,1932.981
2021-02-18,1897.372
2021-02-19,1917.93
2021-02-22,1912.243
2021-02-23,1923.683
2021-02-24,1896.906
2021-02-25,1915.526
2021-02-26,1904.837
2021-03-01,1975.21
2021-03-02,1979.435
2021-03-03,1993.359
2021-03-04,1905.175
2021-03-05,1868.474
2021-03-08,1841.328
2021-03-09,1820.435
2021-03-10,1869.588
2021-03-11,1871.683
2021-03-12,1873.34
2021-03-15,1883.912
2021-03-16,1927.036
2021-03-17,1927.199
2021-03-18,1888.018
2021-03-19,1898.381
2021-03-22,1878.804
2021-03-23,1839.196
2021-03-24,1814.642
2021-03-25,1827.594
2021-03-26,1837.422
2021-03-29,1861.518
2021-03-30,1869.308
2021-03-31,1872.791
2021-04-01,1861.209
2021-04-02,1861.209
2021-04-05,1869.872
2021-04-06,1897.508
2021-04-07,1884.229
2021-04-08,1902.609
2021-04-09,1898.661
2021-04-12,1855.115
2021-04-13,1831.421
2021-04-14,1828.347
2021-04-15,1829.677
2021-04-16,1826.106
2021-04-19,1828.112
2021-04-20,1854.098
2021-04-21,1884.387
2021-04-22,1850.328
2021-04-23,1877.632
2021-04-26,1849.546
2021-04-27,1898.132
2021-04-28,1906.178
2021-04-29,1903.356
2021-04-30,1896.969
2021-05-03,1889.971
2021-05-04,1852.434
2021-05-05,1809.168
2021-05-06,1809.948
2021-05-07,1779.453
2021-05-10,1790.963
2021-05-11,1744.507
2021-05-12,1741.004
2021-05-13,1685.35
2021-05-14,1696.939
2021-05-17,1690.07
2021-05-18,1735.219
2021-05-19,1727.933
2021-05-20,1743.533
2021-05-21,1741.361
2021-05-24,1730.95
2021-05-25,1757.22
2021-05-26,1771.01
2021-05-27,1755.117
2021-05-28,1751.071
2021-05-31,1736.94
2021-06-01,1781.06
2021-06-02,1767.734
2021-06-03,1753.717
2021-06-04,1805.453
2021-06-07,1761.515
2021-06-08,1789.595
2021-06-09,1748.952
2021-06-10,1734.897
2021-06-11,1749.176
2021-06-14,1797.387
2021-06-15,1788.004
2021-06-16,1737.619
2021-06-17,1785.475
2021-06-18,1794.468
2021-06-21,1788.44
2021-06-22,1854.47
2021-06-23,1890.889
2021-06-24,1875.013
2021-06-25,1879.268
2021-06-28,1922.271
2021-06-29,1929.406
2021-06-30,1943.72
2021-07-01,1852.64
2021-07-02,1836.752
2021-07-05,1836.497
2021-07-06,1748.798
2021-07-07,1733.865
2021-07-08,1681.916
2021-07-09,1689.593
2021-07-12,1692.97
2021-07-13,1692.954
2021-07-14,1670.663
2021-07-15,1694.895
2021-07-16,1705.892
2021-07-19,1707.335
2021-07-20,1733.476
2021-07-21,1774.434
2021-07-22,1736.911
2021-07-23,1679.065
2021-07-26,1597.851
2021-07-27,1460.248
2021-07-28,1530.436
2021-07-29,1528.848
2021-07-30,1519.036
2021-08-02,1569.339
2021-08-03,1538.077
2021-08-04,1521.537
2021-08-05,1464.445
2021-08-06,1436.874
2021-08-09,1488.573
2021-08-10,1469.571
2021-08-11,1424.817
2021-08-12,1388.336
2021-08-13,1349.807
2021-08-16,1293.571
2021-08-17,1288.508
2021-08-18,1324.443
2021-08-19,1273.534
2021-08-20,1304.502
2021-08-23,1328.41
2021-08-24,1405.63
2021-08-25,1384.532
2021-08-26,1390.323
2021-08-27,1363.962
2021-08-30,1360.37
2021-08-31,1360.366
2021-09-01,1407.56
2021-09-02,1394.71
2021-09-03,1385.086
2021-09-06,1376.397
2021-09-07,1414.579
2021-09-08,1415.855
2021-09-09,1432.384
2021-09-10,1446.334
2021-09-13,1391.052
2021-09-14,1382.235
2021-09-15,1331.753
2021-09-16,1295.338
2021-09-17,1301.953
2021-09-20,1270.003
2021-09-21,1281.885
2021-09-22,1301.397
2021-09-23,1324.192
2021-09-24,1331.511
2021-09-27,1260.873
2021-09-28,1239.799
2021-09-29,1231.725
2021-09-30,1226.919
2021-10-01,1224.87
2021-10-04,1189.296
2021-10-05,1192.967
2021-10-06,1164.474
2021-10-07,1175.348
2021-10-08,1147.476
2021-10-11,1148.014
2021-10-12,1140.02
2021-10-13,1145.416
2021-10-14,1108.241
2021-10-15,1082.319
2021-10-18,1101.992
2021-10-19,1119.409
2021-10-20,1123.663
2021-10-21,1147.465
2021-10-22,1155.558
2021-10-25,1175.55
2021-10-26,1171.116
2021-10-27,1162.604
2021-10-28,1127.135
2021-10-29,1114.235
2021-11-01,1124.456
2021-11-02,1113.247
2021-11-03,1139.88
2021-11-04,1137.272
2021-11-05,1131.084
2021-11-08,1124.274
2021-11-09,1123.144
2021-11-10,1130.495
2021-11-11,1140.594
2021-11-12,1128.447
2021-11-15,1131.493
2021-11-16,1148.082
2021-11-17,1130.56
2021-11-18,1121.307
2021-11-19,1143.718
2021-11-22,1151.839
2021-11-23,1156.939
2021-11-24,1168.995
2021-11-25,1187.837
2021-11-26,1145.054
2021-11-29,1141.901
2021-11-30,1156.688
2021-12-01,1127.091
2021-12-02,1115.09
2021-12-03,1107.598
2021-12-06,1124.731
2021-12-07,1140.616
2021-12-08,1159.795
2021-12-09,1164.358
2021-12-10,1146.448
2021-12-13,1136.018
2021-12-14,1142.904
2021-12-15,1139.672
2021-12-16,1130.103
2021-12-17,1147.254
2021-12-20,1112.484
2021-12-21,1155.594
2021-12-22,1135.227
2021-12-23,1140.546
2021-12-24,1134.379
2021-12-27,1144.784
2021-12-28,1134.397
2021-12-29,1113.858
2021-12-30,1141.186
2021-12-31,1145.334
2022-01-03,1147.694
2022-01-04,1129.606
2022-01-05,1113.325
2022-01-06,1087.336
2022-01-07,1119.038
2022-01-10,1129.323
2022-01-11,1117.88
2022-01-12,1143.668
2022-01-13,1148.238
2022-01-14,1163.224
2022-01-17,1148.645
2022-01-18,1140.209
2022-01-19,1156.739
2022-01-20,1142.656
2022-01-21,1156.162
2022-01-24,1156.784
2022-01-25,1137.124
2022-01-26,1132.431
2022-01-27,1118.881
2022-01-28,1099.055
2022-01-31,1141.372
2022-02-01,1144.757
2022-02-02,1138.066
2022-02-03,1134.543
2022-02-04,1151.517
2022-02-07,1154.437
2022-02-08,1167.573
2022-02-09,1200.438
2022-02-10,1198.178
2022-02-11,1201.283
2022-02-14,1201.045
2022-02-15,1207.94
2022-02-16,1200.097
2022-02-17,1201.882
2022-02-18,1197.154
2022-02-21,1190.39
2022-02-22,1166.319
2022-02-23,1150.053
2022-02-24,1133.874
2022-02-25,1163.68
2022-02-28,1160.439
2022-03-01,1154.652
2022-03-02,1108.704
2022-03-03,1137.778
2022-03-04,1103.711
2022-03-07,1070.288
2022-03-08,1062.995
2022-03-09,1062.977
2022-03-10,1053.163
2022-03-11,1033.329
2022-03-14,1003.776
2022-03-15,957.598
2022-03-16,1062.95
2022-03-17,1092.456
2022-03-18,1135.881
2022-03-21,1111.658
2022-03-22,1134.345
2022-03-23,1124.675
2022-03-24,1099.824
2022-03-25,1072.473
2022-03-28,1060.879
2022-03-29,1077.564
2022-03-30,1090.659
2022-03-31,1058.614
2022-04-01,1081.179
2022-04-04,1120.309
2022-04-05,1111.856
2022-04-06,1092.101
2022-04-07,1043.564
2022-04-08,1034.282
2022-04-11,1010.245
2022-04-12,1015.062
2022-04-13,1019.576
2022-04-14,1042.319
2022-04-15,1042.319
2022-04-18,1036.259
2022-04-19,1036.126
2022-04-20,1036.423
2022-04-21,1019.591
2022-04-22,1026.922
2022-04-25,1023.128
2022-04-26,1024.034
2022-04-27,1022.931
2022-04-28,1024.254
2022-04-29,1026.977
2022-05-02,1031.838
2022-05-03,1045.832
2022-05-04,1033.313
2022-05-05,1028.095
2022-05-06,1002.615
2022-05-09,996.284
2022-05-10,992.295
2022-05-11,991.573
2022-05-12,989.401
2022-05-13,988.34
2022-05-16,992.868
2022-05-17,1006.021
2022-05-18,1004.043
2022-05-19,994.402
2022-05-20,1022.872
2022-05-23,1004.223
2022-05-24,991.328
2022-05-25,984.91
2022-05-26,1004.955
2022-05-27,1025.228
2022-05-30,1025.716
2022-05-31,1053.479
2022-06-01,1042.978
2022-06-02,1060.476
2022-06-03,1054.626
2022-06-06,1070.584
2022-06-07,1080.647
2022-06-08,1076.355
2022-06-09,1055.679
2022-06-10,1047.071
2022-06-13,1015.365
2022-06-14,998.171
2022-06-15,997.757
2022-06-16,976.744
2022-06-17,976.736
2022-06-20,986.656
2022-06-21,1011.323
2022-06-22,990.703
2022-06-23,993.604
2022-06-24,1000.342
2022-06-27,1029.738
2022-06-28,1035.541
2022-06-29,1015.226
2022-06-30,1026.092
2022-07-01,1028.33
2022-07-04,1028.736
2022-07-05,1040.226
2022-07-06,1003.502
2022-07-07,1018.06
2022-07-08,1017.203
2022-07-11,989.604
2022-07-12,982.486
2022-07-13,976.416
2022-07-14,979.419
2022-07-15,972.469
2022-07-18,995.318
2022-07-19,982.959
2022-07-20,983.644
2022-07-21,990.126
2022-07-22,983.389
2022-07-25,979.069
2022-07-26,975.254
2022-07-27,985.509
2022-07-28,990.222
2022-07-29,979.3
2022-08-01,965.159
2022-08-02,948.068
2022-08-03,959.627
2022-08-04,954.604
2022-08-05,966.294
2022-08-08,956.519
2022-08-09,936.357
2022-08-10,934.551
2022-08-11,950.682
2022-08-12,954.513
2022-08-15,943.696
2022-08-16,941.66
2022-08-17,940.953
2022-08-18,935.39
2022-08-19,934.01
2022-08-22,936.01
2022-08-23,930.736
2022-08-24,904.308
2022-08-25,950.136
2022-08-26,962.304
2022-08-29,973.492
2022-08-30,970.44
2022-08-31,991.765
2022-09-01,964.668
2022-09-02,959.939
2022-09-05,953.941
2022-09-06,937.234
2022-09-07,937.772
2022-09-08,937.317
2022-09-09,965.354
2022-09-12,968.373
2022-09-13,952.938
2022-09-14,954.098
2022-09-15,944.568
2022-09-16,924.858
2022-09-19,919.714
2022-09-20,924.898
2022-09-21,905.982
2022-09-22,893.887
2022-09-23,865.858
2022-09-26,853.291
2022-09-27,859.466
2022-09-28,845.198
2022-09-29,828.978
2022-09-30,830.643
2022-10-03,837.985
2022-10-04,848.354
2022-10-05,865.609
2022-10-06,848.558
2022-10-07,846.071
2022-10-10,818.272
2022-10-11,815.945
2022-10-12,813.754
2022-10-13,802.943
2022-10-14,800.88
2022-10-17,794.519
2022-10-18,798.926
2022-10-19,777.783
2022-10-20,757.256
2022-10-21,752.447
2022-10-24,716.331
2022-10-25,714.328
2022-10-26,711.142
2022-10-27,703.116
2022-10-28,666.715
2022-10-31,652.912
2022-11-01,680.958
2022-11-02,699.915
2022-11-03,680.447
2022-11-04,708.885
2022-11-07,728.675
2022-11-08,739.016
2022-11-09,735.509
2022-11-10,738.28
2022-11-11,799.858
2022-11-14,829.728
2022-11-15,862.621
2022-11-16,845.012
2022-11-17,852.743
2022-11-18,840.445
2022-11-21,828.307
2022-11-22,839.39
2022-11-23,846.504
2022-11-24,859.158
2022-11-25,844.931
2022-11-28,834.357
2022-11-29,877.642
2022-11-30,928.239
2022-12-01,917.034
2022-12-02,928.862
2022-12-05,931.459
2022-12-06,938.057
2022-12-07,922.589
2022-12-08,944.672
2022-12-09,953.435
2022-12-12,939.316
2022-12-13,974.203
2022-12-14,977.256
2022-12-15,943.432
2022-12-16,941.335
2022-12-19,920.601
2022-12-20,887.554
2022-12-21,892.469
2022-12-22,909.756
2022-12-23,899.885
2022-12-26,899.885
2022-12-27,910.484
2022-12-28,892.699
2022-12-29,880.23
2022-12-30,790.159
2023-01-02,790.159
2023-01-03,788.596
2023-01-04,818.393
2023-01-05,842.546
2023-01-06,812.068
2023-01-09,820.02
2023-01-10,831.397
2023-01-11,844.873
2023-01-12,848.399
2023-01-13,880.063
2023-01-16,881.702
2023-01-17,871.055
2023-01-18,857.864
2023-01-19,869.759
2023-01-20,889.052
2023-01-23,891.361
2023-01-24,889.407
2023-01-25,892.804
2023-01-26,901.937
2023-01-27,897.103
2023-01-30,869.858
2023-01-31,837.733
2023-02-01,876.042
2023-02-02,867.671
2023-02-03,860.093
2023-02-06,837.009
2023-02-07,826.791
2023-02-08,810.748
2023-02-09,812.678
2023-02-10,803.377
2023-02-13,804.336
2023-02-14,805.227
2023-02-15,806.675
2023-02-16,798.754
2023-02-17,786.547
2023-02-20,785.755
2023-02-21,776.851
2023-02-22,772.064
2023-02-23,762.343
2023-02-24,764.859
2023-02-27,758.479
2023-02-28,764.719
2023-03-01,781.551
2023-03-02,790.175
2023-03-03,790.387
2023-03-06,779.434
2023-03-07,774.806
2023-03-08,754.87
2023-03-09,730.431
2023-03-10,713.667
2023-03-13,719.07
2023-03-14,724.435
2023-03-15,719.893
2023-03-16,726.696
2023-03-17,727.075
2023-03-20,723.853
2023-03-21,738.589
2023-03-22,744.917
2023-03-23,767.134
2023-03-24,767.535
2023-03-27,777.938
2023-03-28,757.709
2023-03-29,765.914
2023-03-30,789.126
2023-03-31,800.466
2023-04-03,793.997
2023-04-04,795.391
2023-04-05,781.178
2023-04-06,780.084
2023-04-07,780.084
2023-04-10,775.069
2023-04-11,782.137
2023-04-12,768.875
2023-04-13,770.069
2023-04-14,762.056
2023-04-17,769.887
2023-04-18,769.923
2023-04-19,753.178
2023-04-20,746.818
2023-04-21,740.6
2023-04-24,720.523
2023-04-25,704.188
2023-04-26,704.378
2023-04-27,700.316
2023-04-28,704.769
2023-05-01,700.81
2023-05-02,693.034
2023-05-03,691.081
2023-05-04,700.43
2023-05-05,702.47
2023-05-08,693.377
2023-05-09,692.794
2023-05-10,687.852
2023-05-11,695.453
2023-05-12,671.882
2023-05-15,685.222
2023-05-16,664.136
2023-05-17,667.176
2023-05-18,658.278
2023-05-19,653.696
2023-05-22,669.491
2023-05-23,665.908
2023-05-24,668.347
2023-05-25,644.367
2023-05-26,646.643
2023-05-29,655.384
2023-05-30,641.746
2023-05-31,640.172
2023-06-01,644.556
2023-06-02,673.42
2023-06-05,685.943
2023-06-06,700.205
2023-06-07,702.428
2023-06-08,709.26
2023-06-09,737.08
2023-06-12,731.867
2023-06-13,745.737
2023-06-14,737.629
2023-06-15,749.79
2023-06-16,760.681
2023-06-19,752.914
2023-06-20,725.908
2023-06-21,725.52
2023-06-22,725.0
2023-06-23,704.887
2023-06-26,701.537
2023-06-27,717.343
2023-06-28,724.707
2023-06-29,718.269
2023-06-30,713.76
2023-07-03,708.484
2023-07-04,718.359
2023-07-05,721.225
2023-07-06,699.922
2023-07-07,698.72
2023-07-10,713.575
2023-07-11,715.099
2023-07-12,726.255
2023-07-13,743.782
2023-07-14,746.038
2023-07-17,743.972
2023-07-18,719.462
2023-07-19,737.826
2023-07-20,734.559
2023-07-21,738.283
2023-07-24,738.897
2023-07-25,764.433
2023-07-26,783.239
2023-07-27,797.908
2023-07-28,826.018
2023-07-31,826.505
2023-08-01,817.139
2023-08-02,772.701
2023-08-03,794.388
2023-08-04,783.867
2023-08-07,783.387
2023-08-08,771.523
2023-08-09,768.715
2023-08-10,769.552
2023-08-11,735.947
2023-08-14,733.505
2023-08-15,721.704
2023-08-16,716.977
2023-08-17,703.372
2023-08-18,698.351
2023-08-21,698.192
2023-08-22,702.438
2023-08-23,708.528
2023-08-24,716.259
2023-08-25,730.496
2023-08-28,757.975
2023-08-29,789.528
2023-08-30,787.817
2023-08-31,772.203
2023-09-01,790.477
2023-09-04,797.401
2023-09-05,791.52
2023-09-06,797.471
2023-09-07,779.147
2023-09-08,769.122
2023-09-11,767.225
2023-09-12,765.203
2023-09-13,759.849
2023-09-14,762.632
2023-09-15,757.812
2023-09-18,742.262
2023-09-19,755.075
2023-09-20,760.799
2023-09-21,745.276
2023-09-22,759.629
2023-09-25,753.723
2023-09-26,741.334
2023-09-27,742.505
2023-09-28,738.838
2023-09-29,751.095
2023-10-02,747.62
2023-10-03,723.844
2023-10-04,719.677
2023-10-05,726.501
2023-10-06,752.753
2023-10-09,755.29
2023-10-10,778.439
2023-10-11,791.33
2023-10-12,790.103
2023-10-13,780.442
2023-10-16,779.754
2023-10-17,780.974
2023-10-18,781.928
2023-10-19,755.423
2023-10-20,747.352
2023-10-23,745.866
2023-10-24,761.338
2023-10-25,744.518
2023-10-26,757.766
2023-10-27,758.767
2023-10-30,751.382
2023-10-31,742.592
2023-11-01,749.045
2023-11-02,750.549
2023-11-03,766.049
2023-11-06,786.429
2023-11-07,766.266
2023-11-08,761.5
2023-11-09,752.029
2023-11-10,752.15
2023-11-13,767.766
2023-11-14,770.43
2023-11-15,785.908
2023-11-16,771.811
2023-11-17,766.252
2023-11-20,786.546
2023-11-21,777.055
2023-11-22,771.213
2023-11-23,777.955
2023-11-24,768.749
2023-11-27,757.944
2023-11-28,749.401
2023-11-29,749.718
2023-11-30,752.543
2023-12-01,748.849
2023-12-04,737.544
2023-12-05,724.056
2023-12-06,732.996
2023-12-07,726.15
2023-12-08,732.291
2023-12-11,728.776
2023-12-12,734.659
2023-12-13,721.059
2023-12-14,749.23
2023-12-15,749.879
2023-12-18,731.957
2023-12-19,737.024
2023-12-20,733.867
2023-12-21,751.569
2023-12-22,741.674
2023-12-25,741.674
2023-12-26,744.361
2023-12-27,751.136
2023-12-28,771.408
2023-12-29,777.872
2024-01-01,777.872
2024-01-02,752.176
2024-01-03,755.762
2024-01-04,757.501
2024-01-05,754.546
2024-01-08,740.235
2024-01-09,731.576
2024-01-10,729.432
2024-01-11,733.83
2024-01-12,727.712
2024-01-15,720.788
2024-01-16,708.662
2024-01-17,694.799
2024-01-18,695.553
2024-01-19,694.39
2024-01-22,667.766
2024-01-23,693.342
2024-01-24,718.929
2024-01-25,707.496
2024-01-26,700.78
2024-01-29,696.253
2024-01-30,683.76
2024-01-31,675.383
2024-02-01,672.701
2024-02-02,667.559
2024-02-05,665.624
2024-02-06,692.119
2024-02-07,688.902
2024-02-08,686.978
2024-02-09,686.68
2024-02-12,688.023
2024-02-13,683.415
2024-02-14,679.68
2024-02-15,700.796
2024-02-16,717.979
2024-02-19,694.763
2024-02-20,681.978
2024-02-21,711.174
2024-02-22,716.726
2024-02-23,713.285
2024-02-26,728.473
2024-02-27,744.89
2024-02-28,741.542
2024-02-29,750.209
2024-03-01,754.553
2024-03-04,757.482
2024-03-05,746.557
2024-03-06,756.806
2024-03-07,749.315
2024-03-08,759.667
2024-03-11,779.986
2024-03-12,818.503
2024-03-13,822.894
2024-03-14,750.144
2024-03-15,697.52
2024-03-18,727.608
2024-03-19,689.876
2024-03-20,729.251
2024-03-21,715.818
2024-03-22,661.689
2024-03-25,666.568
2024-03-26,673.922
2024-03-27,672.846
2024-03-28,689.991
2024-03-29,689.991
2024-04-01,710.214
2024-04-02,690.281
2024-04-03,696.671
2024-04-04,695.103
2024-04-05,700.246
2024-04-08,712.999
2024-04-09,733.578
2024-04-10,733.711
2024-04-11,741.64
2024-04-12,718.549
2024-04-15,706.419
2024-04-16,684.47
2024-04-17,676.261
2024-04-18,682.558
2024-04-19,683.112
2024-04-22,701.373
2024-04-23,751.852
2024-04-24,766.977
2024-04-25,755.265
2024-04-26,793.258
2024-04-29,787.108
2024-04-30,779.002
2024-05-01,777.257
2024-05-02,839.583
2024-05-03,847.219
2024-05-06,863.054
2024-05-07,870.877
2024-05-08,830.122
2024-05-09,833.371
2024-05-10,858.17
2024-05-13,886.891
2024-05-14,976.141
2024-05-15,984.525
2024-05-16,1022.928
2024-05-17,1028.119
2024-05-20,1009.147
2024-05-21,982.114
2024-05-22,973.777
2024-05-23,954.724
2024-05-24,959.903
2024-05-27,959.548
2024-05-28,974.876
2024-05-29,970.329
2024-05-30,950.125
2024-05-31,938.389
2024-06-03,948.187
2024-06-04,954.168
2024-06-05,950.272
2024-06-06,952.972
2024-06-07,954.222
2024-06-10,953.996
2024-06-11,938.337
2024-06-12,922.416
2024-06-13,930.612
2024-06-14,932.924
2024-06-17,920.401
2024-06-18,921.288
2024-06-19,930.074
2024-06-20,928.411
2024-06-21,914.977
2024-06-24,927.836
2024-06-25,922.723
2024-06-26,925.727
2024-06-27,911.335
2024-06-28,922.026
2024-07-01,918.344
2024-07-02,923.075
2024-07-03,937.163
2024-07-04,938.044
2024-07-05,940.139
2024-07-08,925.204
2024-07-09,930.788
2024-07-10,934.291
2024-07-11,944.506
2024-07-12,975.333
2024-07-15,963.848
2024-07-16,951.176
2024-07-17,954.669
2024-07-18,958.497
2024-07-19,934.427
2024-07-22,943.136
2024-07-23,936.603
2024-07-24,935.622
2024-07-25,935.953
2024-07-26,940.088
2024-07-29,944.717
2024-07-30,926.003
2024-07-31,938.043
2024-08-01,948.989
2024-08-02,935.403
2024-08-05,930.1
2024-08-06,932.374
2024-08-07,941.522
2024-08-08,941.855
2024-08-09,937.938
2024-08-12,949.939
2024-08-13,959.44
2024-08-14,962.403
2024-08-15,963.427
2024-08-16,959.402
2024-08-19,957.58
2024-08-20,949.456
2024-08-21,948.098
2024-08-22,952.296
2024-08-23,948.471
2024-08-26,956.238
2024-08-27,968.373
2024-08-28,961.093
2024-08-29,966.128
2024-08-30,978.202
2024-09-02,970.244
2024-09-03,955.747
2024-09-04,948.783
2024-09-05,958.806
2024-09-06,955.693
2024-09-09,948.272
2024-09-10,946.405
2024-09-11,936.166
2024-09-12,942.756
