Date,ACWI VALUE Standard (Large+Mid Cap)
2015-08-06,194.22
2015-08-07,193.662
2015-08-10,195.731
2015-08-11,193.877
2015-08-12,193.075
2015-08-13,192.794
2015-08-14,193.005
2015-08-17,193.178
2015-08-18,192.531
2015-08-19,190.473
2015-08-20,187.877
2015-08-21,183.147
2015-08-24,175.681
2015-08-25,174.914
2015-08-26,177.981
2015-08-27,182.117
2015-08-28,183.1
2015-08-31,182.098
2015-09-01,177.109
2015-09-02,178.145
2015-09-03,179.248
2015-09-04,175.944
2015-09-07,176.062
2015-09-08,179.344
2015-09-09,179.876
2015-09-10,179.247
2015-09-11,179.214
2015-09-14,178.629
2015-09-15,180.049
2015-09-16,182.473
2015-09-17,182.213
2015-09-18,179.703
2015-09-21,179.282
2015-09-22,176.432
2015-09-23,175.603
2015-09-24,174.725
2015-09-25,175.949
2015-09-28,172.717
2015-09-29,172.042
2015-09-30,175.251
2015-10-01,175.736
2015-10-02,177.682
2015-10-05,181.454
2015-10-06,182.51
2015-10-07,184.801
2015-10-08,185.938
2015-10-09,187.05
2015-10-12,187.061
2015-10-13,185.399
2015-10-14,184.597
2015-10-15,187.054
2015-10-16,187.997
2015-10-19,187.312
2015-10-20,187.119
2015-10-21,186.614
2015-10-22,188.605
2015-10-23,190.283
2015-10-26,189.787
2015-10-27,188.429
2015-10-28,190.239
2015-10-29,188.722
2015-10-30,188.584
2015-11-02,189.547
2015-11-03,190.135
2015-11-04,189.978
2015-11-05,189.418
2015-11-06,188.448
2015-11-09,186.965
2015-11-10,186.711
2015-11-11,186.768
2015-11-12,184.477
2015-11-13,182.822
2015-11-16,184.187
2015-11-17,185.008
2015-11-18,186.319
2015-11-19,187.684
2015-11-20,187.538
2015-11-23,186.894
2015-11-24,186.937
2015-11-25,186.768
2015-11-26,187.455
2015-11-27,186.858
2015-11-30,186.153
2015-12-01,187.999
2015-12-02,186.267
2015-12-03,184.598
2015-12-04,185.846
2015-12-07,184.511
2015-12-08,182.118
2015-12-09,182.137
2015-12-10,181.826
2015-12-11,178.904
2015-12-14,177.982
2015-12-15,180.016
2015-12-16,182.401
2015-12-17,181.246
2015-12-18,179.033
2015-12-21,179.581
2015-12-22,180.973
2015-12-23,183.786
2015-12-24,184.079
2015-12-25,183.967
2015-12-28,183.418
2015-12-29,184.79
2015-12-30,183.618
2015-12-31,182.375
2016-01-01,182.379
2016-01-04,178.974
2016-01-05,179.103
2016-01-06,176.578
2016-01-07,172.76
2016-01-08,171.187
2016-01-11,170.43
2016-01-12,170.444
2016-01-13,169.333
2016-01-14,169.971
2016-01-15,166.66
2016-01-18,165.696
2016-01-19,166.368
2016-01-20,162.562
2016-01-21,163.291
2016-01-22,167.629
2016-01-25,165.858
2016-01-26,167.554
2016-01-27,167.934
2016-01-28,168.462
2016-01-29,171.796
2016-02-01,171.704
2016-02-02,168.402
2016-02-03,168.744
2016-02-04,170.585
2016-02-05,169.068
2016-02-08,166.766
2016-02-09,165.225
2016-02-10,164.623
2016-02-11,162.078
2016-02-12,164.438
2016-02-15,166.595
2016-02-16,168.246
2016-02-17,170.658
2016-02-18,171.052
2016-02-19,170.009
2016-02-22,172.34
2016-02-23,170.267
2016-02-24,169.234
2016-02-25,171.31
2016-02-26,171.53
2016-02-29,170.809
2016-03-01,173.609
2016-03-02,176.018
2016-03-03,177.787
2016-03-04,179.271
2016-03-07,179.796
2016-03-08,178.002
2016-03-09,178.594
2016-03-10,178.538
2016-03-11,181.841
2016-03-14,181.764
2016-03-15,180.497
2016-03-16,180.716
2016-03-17,183.953
2016-03-18,184.412
2016-03-21,184.108
2016-03-22,183.973
2016-03-23,182.243
2016-03-24,180.978
2016-03-25,181.143
2016-03-28,181.502
2016-03-29,182.145
2016-03-30,184.295
2016-03-31,183.811
2016-04-01,182.461
2016-04-04,182.47
2016-04-05,179.534
2016-04-06,180.683
2016-04-07,179.563
2016-04-08,181.157
2016-04-11,181.612
2016-04-12,183.394
2016-04-13,186.133
2016-04-14,186.809
2016-04-15,186.61
2016-04-18,187.069
2016-04-19,189.544
2016-04-20,189.922
2016-04-21,189.513
2016-04-22,189.274
2016-04-25,188.528
2016-04-26,189.193
2016-04-27,189.697
2016-04-28,188.994
2016-04-29,188.149
2016-05-02,188.355
2016-05-03,185.987
2016-05-04,184.176
2016-05-05,183.827
2016-05-06,183.951
2016-05-09,183.259
2016-05-10,185.482
2016-05-11,184.95
2016-05-12,184.739
2016-05-13,182.874
2016-05-16,184.136
2016-05-17,183.76
2016-05-18,183.611
2016-05-19,182.093
2016-05-20,183.256
2016-05-23,182.895
2016-05-24,184.615
2016-05-25,186.839
2016-05-26,187.234
2016-05-27,187.63
2016-05-30,187.693
2016-05-31,187.326
2016-06-01,186.992
2016-06-02,187.063
2016-06-03,187.618
2016-06-06,188.814
2016-06-07,190.249
2016-06-08,190.969
2016-06-09,189.616
2016-06-10,186.904
2016-06-13,184.57
2016-06-14,182.652
2016-06-15,183.096
2016-06-16,182.443
2016-06-17,184.046
2016-06-20,187.388
2016-06-21,188.043
2016-06-22,188.045
2016-06-23,191.006
2016-06-24,180.989
2016-06-27,176.583
2016-06-28,179.563
2016-06-29,183.702
2016-06-30,186.084
2016-07-01,186.764
2016-07-04,186.865
2016-07-05,184.75
2016-07-06,183.748
2016-07-07,184.065
2016-07-08,186.06
2016-07-11,187.914
2016-07-12,190.045
2016-07-13,190.753
2016-07-14,191.997
2016-07-15,191.93
2016-07-18,192.166
2016-07-19,191.445
2016-07-20,192.213
2016-07-21,192.294
2016-07-22,192.443
2016-07-25,192.004
2016-07-26,192.147
2016-07-27,192.135
2016-07-28,191.899
2016-07-29,193.363
2016-08-01,192.657
2016-08-02,191.271
2016-08-03,190.98
2016-08-04,191.811
2016-08-05,193.241
2016-08-08,194.322
2016-08-09,195.222
2016-08-10,195.017
2016-08-11,196.016
2016-08-12,196.021
2016-08-15,196.46
2016-08-16,195.757
2016-08-17,195.952
2016-08-18,196.852
2016-08-19,196.085
2016-08-22,195.814
2016-08-23,196.497
2016-08-24,195.816
2016-08-25,195.624
2016-08-26,195.536
2016-08-29,195.606
2016-08-30,195.765
2016-08-31,195.362
2016-09-01,195.627
2016-09-02,197.047
2016-09-05,197.649
2016-09-06,198.685
2016-09-07,198.893
2016-09-08,199.087
2016-09-09,195.259
2016-09-12,195.335
2016-09-13,192.604
2016-09-14,192.026
2016-09-15,193.232
2016-09-16,192.111
2016-09-19,193.248
2016-09-20,193.096
2016-09-21,195.389
2016-09-22,197.573
2016-09-23,196.312
2016-09-26,194.376
2016-09-27,194.747
2016-09-28,195.787
2016-09-29,195.612
2016-09-30,195.981
2016-10-03,195.822
2016-10-04,195.431
2016-10-05,196.261
2016-10-06,196.147
2016-10-07,195.755
2016-10-10,196.641
2016-10-11,194.448
2016-10-12,193.816
2016-10-13,192.827
2016-10-14,193.471
2016-10-17,192.942
2016-10-18,194.607
2016-10-19,195.298
2016-10-20,195.151
2016-10-21,194.81
2016-10-24,195.432
2016-10-25,195.394
2016-10-26,195.427
2016-10-27,194.931
2016-10-28,194.727
2016-10-31,194.944
2016-11-01,194.255
2016-11-02,192.649
2016-11-03,192.333
2016-11-04,191.405
2016-11-07,194.39
2016-11-08,195.305
2016-11-09,195.652
2016-11-10,197.04
2016-11-11,196.082
2016-11-14,196.157
2016-11-15,197.28
2016-11-16,196.575
2016-11-17,197.18
2016-11-18,196.16
2016-11-21,197.664
2016-11-22,198.389
2016-11-23,198.132
2016-11-24,198.45
2016-11-25,199.288
2016-11-28,198.599
2016-11-29,198.483
2016-11-30,199.038
2016-12-01,199.475
2016-12-02,199.461
2016-12-05,200.46
2016-12-06,202.127
2016-12-07,205.021
2016-12-08,205.975
2016-12-09,206.533
2016-12-12,206.653
2016-12-13,208.005
2016-12-14,206.579
2016-12-15,205.485
2016-12-16,205.532
2016-12-19,205.628
2016-12-20,205.968
2016-12-21,205.84
2016-12-22,205.481
2016-12-23,205.597
2016-12-26,205.487
2016-12-27,205.641
2016-12-28,204.774
2016-12-29,205.136
2016-12-30,205.304
2017-01-02,205.509
2017-01-03,206.331
2017-01-04,208.085
2017-01-05,208.815
2017-01-06,208.474
2017-01-09,207.29
2017-01-10,207.659
2017-01-11,207.647
2017-01-12,208.44
2017-01-13,208.861
2017-01-16,208.096
2017-01-17,208.063
2017-01-18,208.363
2017-01-19,207.142
2017-01-20,207.964
2017-01-23,207.724
2017-01-24,208.811
2017-01-25,210.538
2017-01-26,210.376
2017-01-27,210.233
2017-01-30,208.849
2017-01-31,208.736
2017-02-01,208.668
2017-02-02,208.898
2017-02-03,210.232
2017-02-06,209.507
2017-02-07,209.102
2017-02-08,209.451
2017-02-09,210.173
2017-02-10,211.073
2017-02-13,212.3
2017-02-14,212.554
2017-02-15,213.851
2017-02-16,214.358
2017-02-17,213.719
2017-02-20,213.961
2017-02-21,214.567
2017-02-22,214.525
2017-02-23,215.205
2017-02-24,214.279
2017-02-27,214.123
2017-02-28,213.888
2017-03-01,215.942
2017-03-02,215.086
2017-03-03,215.11
2017-03-06,214.788
2017-03-07,214.291
2017-03-08,213.52
2017-03-09,213.384
2017-03-10,214.438
2017-03-13,215.02
2017-03-14,214.233
2017-03-15,215.539
2017-03-16,217.098
2017-03-17,216.835
2017-03-20,216.532
2017-03-21,215.122
2017-03-22,214.267
2017-03-23,214.631
2017-03-24,214.602
2017-03-27,214.27
2017-03-28,216.003
2017-03-29,215.755
2017-03-30,216.3
2017-03-31,215.274
2017-04-03,214.695
2017-04-04,214.796
2017-04-05,214.425
2017-04-06,214.405
2017-04-07,214.114
2017-04-10,214.091
2017-04-11,214.198
2017-04-12,213.632
2017-04-13,212.395
2017-04-14,212.274
2017-04-17,213.687
2017-04-18,212.472
2017-04-19,211.886
2017-04-20,213.183
2017-04-21,212.661
2017-04-24,216.355
2017-04-25,217.814
2017-04-26,217.839
2017-04-27,217.129
2017-04-28,216.533
2017-05-01,216.855
2017-05-02,217.219
2017-05-03,217.014
2017-05-04,217.135
2017-05-05,218.145
2017-05-08,218.248
2017-05-09,217.487
2017-05-10,217.969
2017-05-11,217.508
2017-05-12,217.515
2017-05-15,218.862
2017-05-16,219.467
2017-05-17,216.972
2017-05-18,215.93
2017-05-19,217.63
2017-05-22,218.647
2017-05-23,219.151
2017-05-24,219.073
2017-05-25,219.665
2017-05-26,219.317
2017-05-29,219.255
2017-05-30,218.915
2017-05-31,218.757
2017-06-01,220.005
2017-06-02,221.059
2017-06-05,220.664
2017-06-06,220.264
2017-06-07,220.316
2017-06-08,220.349
2017-06-09,221.41
2017-06-12,221.427
2017-06-13,222.123
2017-06-14,222.338
2017-06-15,220.741
2017-06-16,221.541
2017-06-19,222.658
2017-06-20,221.026
2017-06-21,220.08
2017-06-22,220.321
2017-06-23,220.557
2017-06-26,221.313
2017-06-27,220.778
2017-06-28,222.238
2017-06-29,221.899
2017-06-30,221.417
2017-07-03,222.793
2017-07-04,222.635
2017-07-05,222.385
2017-07-06,221.31
2017-07-07,221.307
2017-07-10,221.556
2017-07-11,221.472
2017-07-12,223.211
2017-07-13,223.956
2017-07-14,225.036
2017-07-17,225.196
2017-07-18,224.971
2017-07-19,225.93
2017-07-20,226.429
2017-07-21,225.832
2017-07-24,225.36
2017-07-25,226.468
2017-07-26,226.363
2017-07-27,226.951
2017-07-28,226.6
2017-07-31,227.153
2017-08-01,228.273
2017-08-02,228.207
2017-08-03,227.975
2017-08-04,227.941
2017-08-07,228.33
2017-08-08,227.974
2017-08-09,227.177
2017-08-10,225.1
2017-08-11,224.017
2017-08-14,225.603
2017-08-15,225.227
2017-08-16,225.745
2017-08-17,223.93
2017-08-18,223.234
2017-08-21,223.502
2017-08-22,224.567
2017-08-23,224.5
2017-08-24,224.489
2017-08-25,225.34
2017-08-28,225.405
2017-08-29,224.894
2017-08-30,224.96
2017-08-31,226.057
2017-09-01,226.931
2017-09-04,226.446
2017-09-05,225.343
2017-09-06,225.748
2017-09-07,226.094
2017-09-08,226.274
2017-09-11,228.427
2017-09-12,229.417
2017-09-13,229.257
2017-09-14,229.207
2017-09-15,229.797
2017-09-18,230.466
2017-09-19,231.192
2017-09-20,231.536
2017-09-21,230.87
2017-09-22,231.27
2017-09-25,230.887
2017-09-26,230.124
2017-09-27,230.423
2017-09-28,230.778
2017-09-29,231.59
2017-10-02,232.124
2017-10-03,232.962
2017-10-04,232.994
2017-10-05,233.593
2017-10-06,233.351
2017-10-09,233.084
2017-10-10,234.338
2017-10-11,234.532
2017-10-12,234.281
2017-10-13,234.717
2017-10-16,235.055
2017-10-17,234.611
2017-10-18,235.122
2017-10-19,235.544
2017-10-20,235.971
2017-10-23,235.38
2017-10-24,235.533
2017-10-25,234.62
2017-10-26,234.733
2017-10-27,234.7
2017-10-30,234.586
2017-10-31,234.519
2017-11-01,235.41
2017-11-02,235.822
2017-11-03,235.554
2017-11-06,235.392
2017-11-07,235.31
2017-11-08,235.565
2017-11-09,234.971
2017-11-10,234.456
2017-11-13,233.715
2017-11-14,233.083
2017-11-15,231.979
2017-11-16,233.331
2017-11-17,233.299
2017-11-20,233.255
2017-11-21,234.258
2017-11-22,234.98
2017-11-23,235.265
2017-11-24,235.806
2017-11-27,235.149
2017-11-28,236.753
2017-11-29,238.028
2017-11-30,238.647
2017-12-01,238.028
2017-12-04,238.954
2017-12-05,238.017
2017-12-06,236.728
2017-12-07,236.829
2017-12-08,238.093
2017-12-11,239.085
2017-12-12,239.521
2017-12-13,239.67
2017-12-14,238.88
2017-12-15,239.485
2017-12-18,241.553
2017-12-19,240.841
2017-12-20,240.902
2017-12-21,241.631
2017-12-22,241.717
2017-12-25,241.719
2017-12-26,241.746
2017-12-27,242.279
2017-12-28,242.89
2017-12-29,242.795
2018-01-01,242.78
2018-01-02,244.191
2018-01-03,244.77
2018-01-04,246.81
2018-01-05,247.975
2018-01-08,248.235
2018-01-09,248.568
2018-01-10,248.95
2018-01-11,250.055
2018-01-12,251.627
2018-01-15,252.593
2018-01-16,252.285
2018-01-17,253.27
2018-01-18,252.936
2018-01-19,253.878
2018-01-22,255.544
2018-01-23,256.304
2018-01-24,257.243
2018-01-25,257.69
2018-01-26,259.086
2018-01-29,257.534
2018-01-30,254.725
2018-01-31,254.436
2018-02-01,254.577
2018-02-02,250.235
2018-02-05,242.886
2018-02-06,240.967
2018-02-07,241.352
2018-02-08,236.007
2018-02-09,235.739
2018-02-12,238.221
2018-02-13,238.735
2018-02-14,241.348
2018-02-15,243.873
2018-02-16,244.668
2018-02-19,244.661
2018-02-20,242.904
2018-02-21,242.183
2018-02-22,241.853
2018-02-23,244.639
2018-02-26,246.59
2018-02-27,244.581
2018-02-28,241.635
2018-03-01,239.074
2018-03-02,238.604
2018-03-05,240.034
2018-03-06,241.361
2018-03-07,240.638
2018-03-08,241.524
2018-03-09,243.805
2018-03-12,244.661
2018-03-13,243.909
2018-03-14,242.368
2018-03-15,242.07
2018-03-16,242.49
2018-03-19,240.017
2018-03-20,239.834
2018-03-21,240.007
2018-03-22,236.454
2018-03-23,232.454
2018-03-26,235.525
2018-03-27,235.269
2018-03-28,234.758
2018-03-29,236.327
2018-03-30,236.429
2018-04-02,233.687
2018-04-03,234.968
2018-04-04,235.846
2018-04-05,238.065
2018-04-06,235.576
2018-04-09,236.484
2018-04-10,239.624
2018-04-11,238.996
2018-04-12,239.828
2018-04-13,239.68
2018-04-16,240.509
2018-04-17,241.393
2018-04-18,242.066
2018-04-19,241.892
2018-04-20,240.369
2018-04-23,240.298
2018-04-24,239.588
2018-04-25,238.815
2018-04-26,239.623
2018-04-27,240.35
2018-04-30,239.456
2018-05-01,238.594
2018-05-02,237.113
2018-05-03,235.959
2018-05-04,237.319
2018-05-07,237.849
2018-05-08,237.467
2018-05-09,239.092
2018-05-10,240.869
2018-05-11,242.094
2018-05-14,242.742
2018-05-15,241.073
2018-05-16,241.141
2018-05-17,241.225
2018-05-18,240.283
2018-05-21,241.103
2018-05-22,241.447
2018-05-23,239.971
2018-05-24,239.034
2018-05-25,237.888
2018-05-28,237.412
2018-05-29,234.31
2018-05-30,235.938
2018-05-31,235.155
2018-06-01,236.773
2018-06-04,238.204
2018-06-05,237.324
2018-06-06,239.288
2018-06-07,240.133
2018-06-08,239.67
2018-06-11,240.386
2018-06-12,240.121
2018-06-13,239.25
2018-06-14,238.982
2018-06-15,237.704
2018-06-18,236.421
2018-06-19,234.969
2018-06-20,235.354
2018-06-21,233.895
2018-06-22,235.582
2018-06-25,233.14
2018-06-26,233.118
2018-06-27,231.856
2018-06-28,232.02
2018-06-29,233.379
2018-07-02,232.122
2018-07-03,232.485
2018-07-04,232.687
2018-07-05,234.061
2018-07-06,235.54
2018-07-09,237.528
2018-07-10,238.101
2018-07-11,235.626
2018-07-12,236.316
2018-07-13,236.408
2018-07-16,236.228
2018-07-17,236.543
2018-07-18,236.754
2018-07-19,236.008
2018-07-20,236.56
2018-07-23,237.068
2018-07-24,238.78
2018-07-25,239.594
2018-07-26,240.609
2018-07-27,240.94
2018-07-30,241.493
2018-07-31,242.02
2018-08-01,240.91
2018-08-02,239.496
2018-08-03,240.772
2018-08-06,240.629
2018-08-07,241.863
2018-08-08,241.69
2018-08-09,241.263
2018-08-10,238.479
2018-08-13,236.405
2018-08-14,237.307
2018-08-15,235.148
2018-08-16,237.135
2018-08-17,238.065
2018-08-20,238.992
2018-08-21,239.818
2018-08-22,240.041
2018-08-23,239.028
2018-08-24,239.879
2018-08-27,241.938
2018-08-28,242.099
2018-08-29,242.451
2018-08-30,241.004
2018-08-31,240.229
2018-09-03,239.862
2018-09-04,238.654
2018-09-05,238.438
2018-09-06,237.756
2018-09-07,237.188
2018-09-10,237.504
2018-09-11,237.28
2018-09-12,237.98
2018-09-13,239.237
2018-09-14,239.927
2018-09-17,240.013
2018-09-18,241.268
2018-09-19,242.457
2018-09-20,244.497
2018-09-21,245.808
2018-09-24,244.349
2018-09-25,244.001
2018-09-26,243.4
2018-09-27,243.234
2018-09-28,242.672
2018-10-01,243.014
2018-10-02,242.858
2018-10-03,242.811
2018-10-04,241.89
2018-10-05,240.719
2018-10-08,240.58
2018-10-09,240.059
2018-10-10,236.823
2018-10-11,230.896
2018-10-12,231.882
2018-10-15,231.503
2018-10-16,234.597
2018-10-17,234.797
2018-10-18,232.875
2018-10-19,233.11
2018-10-22,231.863
2018-10-23,229.511
2018-10-24,225.818
2018-10-25,226.679
2018-10-26,224.647
2018-10-29,225.385
2018-10-30,227.483
2018-10-31,229.248
2018-11-01,230.803
2018-11-02,231.209
2018-11-05,232.487
2018-11-06,233.519
2018-11-07,236.223
2018-11-08,236.341
2018-11-09,234.399
2018-11-12,231.623
2018-11-13,231.244
2018-11-14,230.099
2018-11-15,231.213
2018-11-16,232.401
2018-11-19,231.914
2018-11-20,228.38
2018-11-21,228.586
2018-11-22,228.431
2018-11-23,227.296
2018-11-26,229.532
2018-11-27,229.914
2018-11-28,232.099
2018-11-29,232.702
2018-11-30,233.315
2018-12-03,235.701
2018-12-04,231.176
2018-12-05,230.101
2018-12-06,227.352
2018-12-07,225.489
2018-12-10,223.101
2018-12-11,223.065
2018-12-12,225.215
2018-12-13,225.515
2018-12-14,222.519
2018-12-17,219.973
2018-12-18,218.549
2018-12-19,217.562
2018-12-20,214.871
2018-12-21,212.566
2018-12-24,208.857
2018-12-25,208.083
2018-12-26,212.732
2018-12-27,213.951
2018-12-28,215.246
2018-12-31,216.607
2019-01-01,216.623
2019-01-02,216.076
2019-01-03,214.266
2019-01-04,219.509
2019-01-07,220.989
2019-01-08,222.323
2019-01-09,223.808
2019-01-10,224.808
2019-01-11,225.117
2019-01-14,224.308
2019-01-15,225.545
2019-01-16,226.123
2019-01-17,226.966
2019-01-18,229.81
2019-01-21,229.804
2019-01-22,227.589
2019-01-23,227.898
2019-01-24,228.232
2019-01-25,229.94
2019-01-28,228.71
2019-01-29,229.3
2019-01-30,230.656
2019-01-31,232.411
2019-02-01,232.694
2019-02-04,232.85
2019-02-05,233.837
2019-02-06,233.649
2019-02-07,231.511
2019-02-08,230.548
2019-02-11,230.574
2019-02-12,232.877
2019-02-13,233.734
2019-02-14,232.752
2019-02-15,234.938
2019-02-18,235.679
2019-02-19,236.175
2019-02-20,237.477
2019-02-21,236.866
2019-02-22,237.749
2019-02-25,238.476
2019-02-26,238.245
2019-02-27,238.416
2019-02-28,237.567
2019-03-01,238.197
2019-03-04,237.632
2019-03-05,237.205
2019-03-06,236.409
2019-03-07,234.729
2019-03-08,233.169
2019-03-11,235.54
2019-03-12,236.614
2019-03-13,237.779
2019-03-14,237.844
2019-03-15,239.322
2019-03-18,240.684
2019-03-19,240.787
2019-03-20,239.11
2019-03-21,240.279
2019-03-22,237.089
2019-03-25,235.815
2019-03-26,237.619
2019-03-27,236.912
2019-03-28,236.775
2019-03-29,238.044
2019-04-01,241.031
2019-04-02,240.831
2019-04-03,242.038
2019-04-04,242.306
2019-04-05,242.991
2019-04-08,243.281
2019-04-09,242.188
2019-04-10,242.633
2019-04-11,242.451
2019-04-12,243.796
2019-04-15,243.873
2019-04-16,244.602
2019-04-17,244.639
2019-04-18,244.19
2019-04-19,244.098
2019-04-22,243.855
2019-04-23,244.516
2019-04-24,243.41
2019-04-25,242.433
2019-04-26,243.236
2019-04-29,243.605
2019-04-30,244.452
2019-05-01,243.496
2019-05-02,242.632
2019-05-03,244.162
2019-05-06,242.569
2019-05-07,239.582
2019-05-08,238.541
2019-05-09,236.817
2019-05-10,237.855
2019-05-13,234.26
2019-05-14,235.296
2019-05-15,235.753
2019-05-16,237.046
2019-05-17,235.938
2019-05-20,235.608
2019-05-21,236.947
2019-05-22,236.077
2019-05-23,233.662
2019-05-24,234.607
2019-05-27,234.864
2019-05-28,232.949
2019-05-29,231.27
2019-05-30,231.356
2019-05-31,229.384
2019-06-03,231.045
2019-06-04,234.17
2019-06-05,235.37
2019-06-06,236.073
2019-06-07,237.632
2019-06-10,238.462
2019-06-11,239.332
2019-06-12,238.52
2019-06-13,238.752
2019-06-14,238.078
2019-06-17,237.499
2019-06-18,239.564
2019-06-19,240.868
2019-06-20,243.188
2019-06-21,242.921
2019-06-24,242.85
2019-06-25,241.805
2019-06-26,241.249
2019-06-27,242.196
2019-06-28,243.491
2019-07-01,244.876
2019-07-02,245.311
2019-07-03,246.639
2019-07-04,247.05
2019-07-05,246.034
2019-07-08,244.738
2019-07-09,244.26
2019-07-10,244.922
2019-07-11,245.366
2019-07-12,245.964
2019-07-15,246.014
2019-07-16,245.533
2019-07-17,244.153
2019-07-18,244.433
2019-07-19,244.258
2019-07-22,244.011
2019-07-23,245.393
2019-07-24,245.979
2019-07-25,245.022
2019-07-26,245.207
2019-07-29,245.048
2019-07-30,244.125
2019-07-31,242.345
2019-08-01,240.108
2019-08-02,237.567
2019-08-05,232.155
2019-08-06,232.79
2019-08-07,232.54
2019-08-08,235.556
2019-08-09,234.489
2019-08-12,232.485
2019-08-13,233.661
2019-08-14,228.888
2019-08-15,228.32
2019-08-16,231.073
2019-08-19,233.497
2019-08-20,231.916
2019-08-21,233.168
2019-08-22,233.114
2019-08-23,229.558
2019-08-26,230.144
2019-08-27,229.932
2019-08-28,230.998
2019-08-29,232.785
2019-08-30,233.948
2019-09-02,233.695
2019-09-03,232.953
2019-09-04,235.709
2019-09-05,238.267
2019-09-06,239.068
2019-09-09,240.41
2019-09-10,241.953
2019-09-11,243.825
2019-09-12,244.394
2019-09-13,245.386
2019-09-16,244.642
2019-09-17,244.35
2019-09-18,244.32
2019-09-19,244.348
2019-09-20,244.403
2019-09-23,243.853
2019-09-24,242.732
2019-09-25,242.592
2019-09-26,242.549
2019-09-27,242.561
2019-09-30,242.688
2019-10-01,240.242
2019-10-02,236.285
2019-10-03,236.879
2019-10-04,238.998
2019-10-07,238.576
2019-10-08,235.845
2019-10-09,236.804
2019-10-10,238.403
2019-10-11,242.079
2019-10-14,241.656
2019-10-15,243.641
2019-10-16,243.823
2019-10-17,244.557
2019-10-18,244.444
2019-10-21,246.257
2019-10-22,246.689
2019-10-23,247.219
2019-10-24,247.286
2019-10-25,247.766
2019-10-28,248.402
2019-10-29,248.931
2019-10-30,248.729
2019-10-31,248.083
2019-11-01,250.109
2019-11-04,251.743
2019-11-05,252.188
2019-11-06,252.414
2019-11-07,253.118
2019-11-08,253.167
2019-11-11,252.311
2019-11-12,252.633
2019-11-13,251.764
2019-11-14,251.069
2019-11-15,252.77
2019-11-18,252.971
2019-11-19,252.765
2019-11-20,251.657
2019-11-21,251.377
2019-11-22,252.047
2019-11-25,253.29
2019-11-26,253.071
2019-11-27,253.811
2019-11-28,253.615
2019-11-29,252.332
2019-12-02,251.327
2019-12-03,249.62
2019-12-04,251.197
2019-12-05,251.563
2019-12-06,253.474
2019-12-09,253.484
2019-12-10,253.169
2019-12-11,253.748
2019-12-12,256.142
2019-12-13,257.292
2019-12-16,258.961
2019-12-17,259.361
2019-12-18,259.129
2019-12-19,259.536
2019-12-20,260.378
2019-12-23,260.25
2019-12-24,260.258
2019-12-25,260.165
2019-12-26,260.76
2019-12-27,261.457
2019-12-30,260.632
2019-12-31,261.193
2020-01-01,261.194
2020-01-02,262.548
2020-01-03,261.046
2020-01-06,260.546
2020-01-07,260.153
2020-01-08,259.88
2020-01-09,261.039
2020-01-10,260.616
2020-01-13,261.511
2020-01-14,261.844
2020-01-15,261.488
2020-01-16,262.702
2020-01-17,263.595
2020-01-20,263.516
2020-01-21,262.05
2020-01-22,262.054
2020-01-23,261.059
2020-01-24,259.76
2020-01-27,255.859
2020-01-28,256.897
2020-01-29,256.177
2020-01-30,255.523
2020-01-31,252.344
2020-02-03,252.11
2020-02-04,255.127
2020-02-05,258.318
2020-02-06,259.443
2020-02-07,258.038
2020-02-10,258.026
2020-02-11,259.451
2020-02-12,260.71
2020-02-13,259.871
2020-02-14,259.629
2020-02-17,259.708
2020-02-18,257.977
2020-02-19,258.542
2020-02-20,257.975
2020-02-21,256.905
2020-02-24,249.963
2020-02-25,243.984
2020-02-26,241.965
2020-02-27,234.187
2020-02-28,229.046
2020-03-02,235.337
2020-03-03,232.458
2020-03-04,238.338
2020-03-05,233.383
2020-03-06,228.295
2020-03-09,210.052
2020-03-10,215.037
2020-03-11,207.156
2020-03-12,186.205
2020-03-13,195.903
2020-03-16,178.444
2020-03-17,185.067
2020-03-18,174.525
2020-03-19,173.6
2020-03-20,170.681
2020-03-23,163.713
2020-03-24,178.167
2020-03-25,184.085
2020-03-26,192.491
2020-03-27,188.256
2020-03-30,191.648
2020-03-31,190.436
2020-04-01,183.249
2020-04-02,186.147
2020-04-03,183.391
2020-04-06,192.792
2020-04-07,195.299
2020-04-08,199.463
2020-04-09,203.584
2020-04-10,203.809
2020-04-13,201.059
2020-04-14,204.356
2020-04-15,198.14
2020-04-16,196.822
2020-04-17,203.32
2020-04-20,200.522
2020-04-21,194.832
2020-04-22,197.352
2020-04-23,198.427
2020-04-24,198.924
2020-04-27,203.502
2020-04-28,205.47
2020-04-29,210.163
2020-04-30,207.052
2020-05-01,202.161
2020-05-04,199.761
2020-05-05,201.348
2020-05-06,199.107
2020-05-07,200.166
2020-05-08,204.512
2020-05-11,203.387
2020-05-12,200.665
2020-05-13,196.689
2020-05-14,196.734
2020-05-15,196.875
2020-05-18,203.892
2020-05-19,202.916
2020-05-20,205.467
2020-05-21,203.894
2020-05-22,202.649
2020-05-25,203.626
2020-05-26,208.921
2020-05-27,212.788
2020-05-28,213.059
2020-05-29,212.059
2020-06-01,214.053
2020-06-02,217.233
2020-06-03,222.46
2020-06-04,223.095
2020-06-05,229.133
2020-06-08,232.254
2020-06-09,229.36
2020-06-10,226.177
2020-06-11,214.284
2020-06-12,215.347
2020-06-15,215.074
2020-06-16,219.949
2020-06-17,218.777
