Date,ACWI VALUE Standard (Large+Mid Cap)
2015-08-06,327.013
2015-08-07,326.078
2015-08-10,329.565
2015-08-11,326.463
2015-08-12,325.131
2015-08-13,324.679
2015-08-14,325.037
2015-08-17,325.346
2015-08-18,324.269
2015-08-19,320.806
2015-08-20,316.434
2015-08-21,308.481
2015-08-24,295.911
2015-08-25,294.621
2015-08-26,299.792
2015-08-27,306.764
2015-08-28,308.429
2015-08-31,306.745
2015-09-01,298.342
2015-09-02,300.101
2015-09-03,301.967
2015-09-04,296.407
2015-09-07,296.608
2015-09-08,302.149
2015-09-09,303.049
2015-09-10,301.999
2015-09-11,301.97
2015-09-14,300.988
2015-09-15,303.381
2015-09-16,307.466
2015-09-17,307.042
2015-09-18,302.813
2015-09-21,302.111
2015-09-22,297.311
2015-09-23,295.918
2015-09-24,294.442
2015-09-25,296.503
2015-09-28,291.125
2015-09-29,289.993
2015-09-30,295.405
2015-10-01,296.23
2015-10-02,299.525
2015-10-05,305.885
2015-10-06,307.666
2015-10-07,311.56
2015-10-08,313.478
2015-10-09,315.353
2015-10-12,315.373
2015-10-13,312.577
2015-10-14,311.226
2015-10-15,315.373
2015-10-16,316.962
2015-10-19,315.808
2015-10-20,315.483
2015-10-21,314.641
2015-10-22,318.002
2015-10-23,320.831
2015-10-26,319.995
2015-10-27,317.706
2015-10-28,320.768
2015-10-29,318.221
2015-10-30,317.989
2015-11-02,319.614
2015-11-03,320.606
2015-11-04,320.373
2015-11-05,319.431
2015-11-06,317.805
2015-11-09,315.324
2015-11-10,314.919
2015-11-11,315.014
2015-11-12,311.165
2015-11-13,308.376
2015-11-16,310.697
2015-11-17,312.098
2015-11-18,314.313
2015-11-19,316.617
2015-11-20,316.386
2015-11-23,315.306
2015-11-24,315.38
2015-11-25,315.099
2015-11-26,316.26
2015-11-27,315.27
2015-11-30,314.092
2015-12-01,317.21
2015-12-02,314.305
2015-12-03,311.491
2015-12-04,313.598
2015-12-07,311.352
2015-12-08,307.321
2015-12-09,307.359
2015-12-10,306.837
2015-12-11,301.918
2015-12-14,300.363
2015-12-15,303.798
2015-12-16,307.827
2015-12-17,305.894
2015-12-18,302.16
2015-12-21,303.104
2015-12-22,305.455
2015-12-23,310.212
2015-12-24,310.707
2015-12-25,310.519
2015-12-28,309.598
2015-12-29,311.952
2015-12-30,309.978
2015-12-31,307.881
2016-01-01,307.888
2016-01-04,302.156
2016-01-05,302.374
2016-01-06,298.143
2016-01-07,291.699
2016-01-08,289.044
2016-01-11,287.766
2016-01-12,287.792
2016-01-13,285.922
2016-01-14,287.0
2016-01-15,281.413
2016-01-18,279.785
2016-01-19,280.92
2016-01-20,274.503
2016-01-21,275.735
2016-01-22,283.063
2016-01-25,280.072
2016-01-26,282.938
2016-01-27,283.603
2016-01-28,284.504
2016-01-29,290.135
2016-02-01,289.99
2016-02-02,284.415
2016-02-03,285.021
2016-02-04,288.133
2016-02-05,285.577
2016-02-08,281.697
2016-02-09,279.11
2016-02-10,278.109
2016-02-11,273.823
2016-02-12,277.815
2016-02-15,281.459
2016-02-16,284.275
2016-02-17,288.356
2016-02-18,289.027
2016-02-19,287.278
2016-02-22,291.219
2016-02-23,287.719
2016-02-24,285.977
2016-02-25,289.515
2016-02-26,289.893
2016-02-29,288.684
2016-03-01,293.422
2016-03-02,297.512
2016-03-03,300.509
2016-03-04,303.034
2016-03-07,303.926
2016-03-08,300.904
2016-03-09,301.915
2016-03-10,301.827
2016-03-11,307.43
2016-03-14,307.3
2016-03-15,305.16
2016-03-16,305.533
2016-03-17,311.013
2016-03-18,311.803
2016-03-21,311.298
2016-03-22,311.083
2016-03-23,308.165
2016-03-24,306.03
2016-03-25,306.31
2016-03-28,306.917
2016-03-29,308.068
2016-03-30,311.71
2016-03-31,310.893
2016-04-01,308.618
2016-04-04,308.65
2016-04-05,303.684
2016-04-06,305.668
2016-04-07,303.793
2016-04-08,306.497
2016-04-11,307.284
2016-04-12,310.301
2016-04-13,314.949
2016-04-14,316.11
2016-04-15,315.774
2016-04-18,316.554
2016-04-19,320.742
2016-04-20,321.383
2016-04-21,320.699
2016-04-22,320.301
2016-04-25,319.04
2016-04-26,320.189
2016-04-27,321.057
2016-04-28,319.892
2016-04-29,318.467
2016-05-02,318.829
2016-05-03,314.826
2016-05-04,311.784
2016-05-05,311.228
2016-05-06,311.464
2016-05-09,310.295
2016-05-10,314.083
2016-05-11,313.227
2016-05-12,312.881
2016-05-13,309.734
2016-05-16,311.89
2016-05-17,311.282
2016-05-18,311.039
2016-05-19,308.48
2016-05-20,310.464
2016-05-23,309.869
2016-05-24,312.787
2016-05-25,316.57
2016-05-26,317.246
2016-05-27,317.935
2016-05-30,318.043
2016-05-31,317.424
2016-06-01,316.871
2016-06-02,317.017
2016-06-03,317.959
2016-06-06,320.001
2016-06-07,322.437
2016-06-08,323.675
2016-06-09,321.39
2016-06-10,316.795
2016-06-13,312.86
2016-06-14,309.612
2016-06-15,310.367
2016-06-16,309.28
2016-06-17,312.006
2016-06-20,317.682
2016-06-21,318.807
2016-06-22,318.817
2016-06-23,323.841
2016-06-24,306.859
2016-06-27,299.395
2016-06-28,304.471
2016-06-29,311.51
2016-06-30,315.555
2016-07-01,316.719
2016-07-04,316.893
2016-07-05,313.317
2016-07-06,311.653
2016-07-07,312.195
2016-07-08,315.58
2016-07-11,318.726
2016-07-12,322.344
2016-07-13,323.548
2016-07-14,325.662
2016-07-15,325.553
2016-07-18,325.955
2016-07-19,324.738
2016-07-20,326.052
2016-07-21,326.194
2016-07-22,326.451
2016-07-25,325.706
2016-07-26,325.952
2016-07-27,325.943
2016-07-28,325.548
2016-07-29,328.034
2016-08-01,326.838
2016-08-02,324.488
2016-08-03,324.024
2016-08-04,325.443
2016-08-05,327.877
2016-08-08,329.718
2016-08-09,331.25
2016-08-10,330.936
2016-08-11,332.647
2016-08-12,332.66
2016-08-15,333.412
2016-08-16,332.235
2016-08-17,332.582
2016-08-18,334.111
2016-08-19,332.826
2016-08-22,332.368
2016-08-23,333.528
2016-08-24,332.376
2016-08-25,332.052
2016-08-26,331.904
2016-08-29,332.035
2016-08-30,332.313
2016-08-31,331.645
2016-09-01,332.098
2016-09-02,334.519
2016-09-05,335.541
2016-09-06,337.302
2016-09-07,337.675
2016-09-08,338.006
2016-09-09,331.51
2016-09-12,331.641
2016-09-13,327.027
2016-09-14,326.05
2016-09-15,328.113
2016-09-16,326.211
2016-09-19,328.148
2016-09-20,327.893
2016-09-21,331.789
2016-09-22,335.507
2016-09-23,333.366
2016-09-26,330.088
2016-09-27,330.73
2016-09-28,332.566
2016-09-29,332.272
2016-09-30,332.904
2016-10-03,332.643
2016-10-04,331.988
2016-10-05,333.435
2016-10-06,333.242
2016-10-07,332.578
2016-10-10,334.084
2016-10-11,330.357
2016-10-12,329.292
2016-10-13,327.617
2016-10-14,328.71
2016-10-17,327.811
2016-10-18,330.64
2016-10-19,331.824
2016-10-20,331.579
2016-10-21,331.0
2016-10-24,332.063
2016-10-25,332.002
2016-10-26,332.059
2016-10-27,331.221
2016-10-28,330.881
2016-10-31,331.249
2016-11-01,330.08
2016-11-02,327.363
2016-11-03,326.841
2016-11-04,325.266
2016-11-07,330.34
2016-11-08,331.939
2016-11-09,332.532
2016-11-10,334.903
2016-11-11,333.276
2016-11-14,333.408
2016-11-15,335.337
2016-11-16,334.159
2016-11-17,335.192
2016-11-18,333.475
2016-11-21,336.034
2016-11-22,337.27
2016-11-23,336.836
2016-11-24,337.376
2016-11-25,338.802
2016-11-28,337.641
2016-11-29,337.461
2016-11-30,338.42
2016-12-01,339.165
2016-12-02,339.144
2016-12-05,340.849
2016-12-06,343.685
2016-12-07,348.623
2016-12-08,350.25
2016-12-09,351.198
2016-12-12,351.406
2016-12-13,353.72
2016-12-14,351.301
2016-12-15,349.442
2016-12-16,349.524
2016-12-19,349.691
2016-12-20,350.279
2016-12-21,350.072
2016-12-22,349.479
2016-12-23,349.688
2016-12-26,349.5
2016-12-27,349.762
2016-12-28,348.333
2016-12-29,348.962
2016-12-30,349.249
2017-01-02,349.598
2017-01-03,350.997
2017-01-04,354.0
2017-01-05,355.243
2017-01-06,354.697
2017-01-09,352.682
2017-01-10,353.313
2017-01-11,353.297
2017-01-12,354.648
2017-01-13,355.365
2017-01-16,354.064
2017-01-17,354.007
2017-01-18,354.533
2017-01-19,352.457
2017-01-20,353.857
2017-01-23,353.452
2017-01-24,355.307
2017-01-25,358.246
2017-01-26,357.971
2017-01-27,357.733
2017-01-30,355.387
2017-01-31,355.195
2017-02-01,355.104
2017-02-02,355.515
2017-02-03,357.794
2017-02-06,356.561
2017-02-07,355.875
2017-02-08,356.496
2017-02-09,357.728
2017-02-10,359.264
2017-02-13,361.37
2017-02-14,361.825
2017-02-15,364.043
2017-02-16,364.919
2017-02-17,363.834
2017-02-20,364.246
2017-02-21,365.279
2017-02-22,365.211
2017-02-23,366.38
2017-02-24,364.827
2017-02-27,364.573
2017-02-28,364.176
2017-03-01,367.693
2017-03-02,366.253
2017-03-03,366.298
2017-03-06,365.753
2017-03-07,364.906
2017-03-08,363.618
2017-03-09,363.387
2017-03-10,365.185
2017-03-13,366.203
2017-03-14,364.867
2017-03-15,367.094
2017-03-16,369.753
2017-03-17,369.32
2017-03-20,368.814
2017-03-21,366.423
2017-03-22,364.974
2017-03-23,365.598
2017-03-24,365.553
2017-03-27,364.989
2017-03-28,367.942
2017-03-29,367.603
2017-03-30,368.564
2017-03-31,366.838
2017-04-03,365.853
2017-04-04,366.043
2017-04-05,365.427
2017-04-06,365.432
2017-04-07,364.937
2017-04-10,364.899
2017-04-11,365.088
2017-04-12,364.126
2017-04-13,362.018
2017-04-14,361.811
2017-04-17,364.22
2017-04-18,362.153
2017-04-19,361.172
2017-04-20,363.386
2017-04-21,362.504
2017-04-24,368.812
2017-04-25,371.316
2017-04-26,371.364
2017-04-27,370.178
2017-04-28,369.172
2017-05-01,369.722
2017-05-02,370.35
2017-05-03,370.025
2017-05-04,370.258
2017-05-05,371.997
2017-05-08,372.192
2017-05-09,370.899
2017-05-10,371.766
2017-05-11,371.004
2017-05-12,371.028
2017-05-15,373.355
2017-05-16,374.435
2017-05-17,370.195
2017-05-18,368.422
2017-05-19,371.328
2017-05-22,373.088
2017-05-23,373.95
2017-05-24,373.831
2017-05-25,374.858
2017-05-26,374.277
2017-05-29,374.18
2017-05-30,373.624
2017-05-31,373.382
2017-06-01,375.519
2017-06-02,377.323
2017-06-05,376.66
2017-06-06,375.983
2017-06-07,376.091
2017-06-08,376.151
2017-06-09,377.964
2017-06-12,378.004
2017-06-13,379.216
2017-06-14,379.592
2017-06-15,376.879
2017-06-16,378.244
2017-06-19,380.157
2017-06-20,377.374
2017-06-21,375.775
2017-06-22,376.197
2017-06-23,376.601
2017-06-26,377.898
2017-06-27,376.985
2017-06-28,379.507
2017-06-29,378.948
2017-06-30,378.126
2017-07-03,380.497
2017-07-04,380.23
2017-07-05,379.84
2017-07-06,378.048
2017-07-07,378.047
2017-07-10,378.472
2017-07-11,378.333
2017-07-12,381.312
2017-07-13,382.599
2017-07-14,384.445
2017-07-17,384.72
2017-07-18,384.342
2017-07-19,385.994
2017-07-20,386.855
2017-07-21,385.837
2017-07-24,385.04
2017-07-25,386.934
2017-07-26,386.755
2017-07-27,387.771
2017-07-28,387.179
2017-07-31,388.125
2017-08-01,390.041
2017-08-02,389.954
2017-08-03,389.581
2017-08-04,389.529
2017-08-07,390.195
2017-08-08,389.6
2017-08-09,388.248
2017-08-10,384.727
2017-08-11,382.884
2017-08-14,385.6
2017-08-15,384.977
2017-08-16,385.886
2017-08-17,382.791
2017-08-18,381.606
2017-08-21,382.066
2017-08-22,383.889
2017-08-23,383.779
2017-08-24,383.761
2017-08-25,385.229
2017-08-28,385.346
2017-08-29,384.481
2017-08-30,384.615
2017-08-31,386.503
2017-09-01,387.998
2017-09-04,387.169
2017-09-05,385.283
2017-09-06,385.979
2017-09-07,386.589
2017-09-08,386.902
2017-09-11,390.587
2017-09-12,392.282
2017-09-13,392.014
2017-09-14,391.956
2017-09-15,392.98
2017-09-18,394.132
2017-09-19,395.375
2017-09-20,395.965
2017-09-21,394.828
2017-09-22,395.517
2017-09-25,394.871
2017-09-26,393.576
2017-09-27,394.139
2017-09-28,394.769
2017-09-29,396.161
2017-10-02,397.08
2017-10-03,398.515
2017-10-04,398.58
2017-10-05,399.623
2017-10-06,399.245
2017-10-09,398.789
2017-10-10,400.935
2017-10-11,401.271
2017-10-12,400.85
2017-10-13,401.597
2017-10-16,402.178
2017-10-17,401.419
2017-10-18,402.292
2017-10-19,403.024
2017-10-20,403.762
2017-10-23,402.755
2017-10-24,403.017
2017-10-25,401.46
2017-10-26,401.655
2017-10-27,401.599
2017-10-30,401.412
2017-10-31,401.304
2017-11-01,402.831
2017-11-02,403.549
2017-11-03,403.101
2017-11-06,402.834
2017-11-07,402.696
2017-11-08,403.135
2017-11-09,402.142
2017-11-10,401.282
2017-11-13,400.015
2017-11-14,398.948
2017-11-15,397.077
2017-11-16,399.427
2017-11-17,399.376
2017-11-20,399.307
2017-11-21,401.027
2017-11-22,402.266
2017-11-23,402.756
2017-11-24,403.686
2017-11-27,402.575
2017-11-28,405.328
2017-11-29,407.518
2017-11-30,408.611
2017-12-01,407.552
2017-12-04,409.14
2017-12-05,407.539
2017-12-06,405.336
2017-12-07,405.527
2017-12-08,407.697
2017-12-11,409.397
2017-12-12,410.151
2017-12-13,410.409
2017-12-14,409.075
2017-12-15,410.117
2017-12-18,413.659
2017-12-19,412.451
2017-12-20,412.574
2017-12-21,413.825
2017-12-22,413.976
2017-12-25,413.979
2017-12-26,414.034
2017-12-27,414.993
2017-12-28,416.065
2017-12-29,415.915
2018-01-01,415.888
2018-01-02,418.308
2018-01-03,419.301
2018-01-04,422.816
2018-01-05,424.813
2018-01-08,425.257
2018-01-09,425.867
2018-01-10,426.522
2018-01-11,428.418
2018-01-12,431.112
2018-01-15,432.767
2018-01-16,432.243
2018-01-17,433.932
2018-01-18,433.369
2018-01-19,434.986
2018-01-22,437.848
2018-01-23,439.153
2018-01-24,440.762
2018-01-25,441.528
2018-01-26,443.922
2018-01-29,441.271
2018-01-30,436.467
2018-01-31,435.979
2018-02-01,436.262
2018-02-02,428.83
2018-02-05,416.236
2018-02-06,412.957
2018-02-07,413.618
2018-02-08,404.472
2018-02-09,404.034
2018-02-12,408.294
2018-02-13,409.183
2018-02-14,413.689
2018-02-15,418.044
2018-02-16,419.417
2018-02-19,419.405
2018-02-20,416.404
2018-02-21,415.169
2018-02-22,414.608
2018-02-23,419.391
2018-02-26,422.755
2018-02-27,419.325
2018-02-28,414.283
2018-03-01,409.907
2018-03-02,409.112
2018-03-05,411.566
2018-03-06,413.888
2018-03-07,412.652
2018-03-08,414.196
2018-03-09,418.11
2018-03-12,419.579
2018-03-13,418.296
2018-03-14,415.688
2018-03-15,415.184
2018-03-16,415.928
2018-03-19,411.698
2018-03-20,411.385
2018-03-21,411.694
2018-03-22,405.612
2018-03-23,398.761
2018-03-26,404.029
2018-03-27,403.604
2018-03-28,402.816
2018-03-29,405.526
2018-03-30,405.701
2018-04-02,401.001
2018-04-03,403.201
2018-04-04,404.719
2018-04-05,408.54
2018-04-06,404.32
2018-04-09,405.915
2018-04-10,411.306
2018-04-11,410.235
2018-04-12,411.668
2018-04-13,411.421
2018-04-16,412.867
2018-04-17,414.386
2018-04-18,415.542
2018-04-19,415.259
2018-04-20,412.659
2018-04-23,412.543
2018-04-24,411.341
2018-04-25,410.029
2018-04-26,411.427
2018-04-27,412.694
2018-04-30,411.169
2018-05-01,409.69
2018-05-02,407.16
2018-05-03,405.214
2018-05-04,407.573
2018-05-07,408.508
2018-05-08,407.856
2018-05-09,410.658
2018-05-10,413.759
2018-05-11,415.914
2018-05-14,417.037
2018-05-15,414.176
2018-05-16,414.318
2018-05-17,414.497
2018-05-18,412.896
2018-05-21,414.338
2018-05-22,414.948
2018-05-23,412.414
2018-05-24,410.808
2018-05-25,408.86
2018-05-28,408.051
2018-05-29,402.727
2018-05-30,405.57
2018-05-31,404.245
2018-06-01,407.037
2018-06-04,409.501
2018-06-05,407.995
2018-06-06,411.374
2018-06-07,412.849
2018-06-08,412.054
2018-06-11,413.296
2018-06-12,412.848
2018-06-13,411.356
2018-06-14,410.931
2018-06-15,408.743
2018-06-18,406.541
2018-06-19,404.053
2018-06-20,404.715
2018-06-21,402.225
2018-06-22,405.128
2018-06-25,400.931
2018-06-26,400.896
2018-06-27,398.741
2018-06-28,399.056
2018-06-29,401.406
2018-07-02,399.25
2018-07-03,399.879
2018-07-04,400.231
2018-07-05,402.63
2018-07-06,405.176
2018-07-09,408.646
2018-07-10,409.639
2018-07-11,405.386
2018-07-12,406.584
2018-07-13,406.742
2018-07-16,406.439
2018-07-17,406.983
2018-07-18,407.351
2018-07-19,406.081
2018-07-20,407.036
2018-07-23,407.918
2018-07-24,410.869
2018-07-25,412.274
2018-07-26,414.023
2018-07-27,414.595
2018-07-30,415.561
2018-07-31,416.475
2018-08-01,414.566
2018-08-02,412.147
2018-08-03,414.362
2018-08-06,414.131
2018-08-07,416.256
2018-08-08,415.96
2018-08-09,415.261
2018-08-10,410.49
2018-08-13,406.923
2018-08-14,408.494
2018-08-15,404.787
2018-08-16,408.244
2018-08-17,409.851
2018-08-20,411.454
2018-08-21,412.881
2018-08-22,413.269
2018-08-23,411.529
2018-08-24,412.996
2018-08-27,416.555
2018-08-28,416.834
2018-08-29,417.447
2018-08-30,414.979
2018-08-31,413.652
2018-09-03,413.022
2018-09-04,410.948
2018-09-05,410.58
2018-09-06,409.435
2018-09-07,408.464
2018-09-10,409.008
2018-09-11,408.631
2018-09-12,409.839
2018-09-13,412.036
2018-09-14,413.241
2018-09-17,413.391
2018-09-18,415.561
2018-09-19,417.611
2018-09-20,421.129
2018-09-21,423.391
2018-09-24,420.884
2018-09-25,420.305
2018-09-26,419.327
2018-09-27,419.071
2018-09-28,418.109
2018-10-01,418.702
2018-10-02,418.438
2018-10-03,418.358
2018-10-04,416.798
2018-10-05,414.781
2018-10-08,414.543
2018-10-09,413.686
2018-10-10,408.113
2018-10-11,397.902
2018-10-12,399.607
2018-10-15,398.957
2018-10-16,404.292
2018-10-17,404.637
2018-10-18,401.336
2018-10-19,401.746
2018-10-22,399.599
2018-10-23,395.55
2018-10-24,389.186
2018-10-25,390.669
2018-10-26,387.169
2018-10-29,388.443
2018-10-30,392.066
2018-10-31,395.114
2018-11-01,397.798
2018-11-02,398.508
2018-11-05,400.715
2018-11-06,402.504
2018-11-07,407.167
2018-11-08,407.412
2018-11-09,404.085
2018-11-12,399.302
2018-11-13,398.652
2018-11-14,396.702
2018-11-15,398.662
2018-11-16,400.718
2018-11-19,399.884
2018-11-20,393.798
2018-11-21,394.16
2018-11-22,393.893
2018-11-23,391.943
2018-11-26,395.814
2018-11-27,396.474
2018-11-28,400.245
2018-11-29,401.316
2018-11-30,402.382
2018-12-03,406.498
2018-12-04,398.701
2018-12-05,396.847
2018-12-06,392.146
2018-12-07,388.942
2018-12-10,384.823
2018-12-11,384.768
2018-12-12,388.478
2018-12-13,389.012
2018-12-14,383.859
2018-12-17,379.47
2018-12-18,377.035
2018-12-19,375.343
2018-12-20,370.704
2018-12-21,366.727
2018-12-24,360.337
2018-12-25,359.001
2018-12-26,367.033
2018-12-27,369.176
2018-12-28,371.442
2018-12-31,373.807
2019-01-01,373.836
2019-01-02,372.893
2019-01-03,369.796
2019-01-04,378.844
2019-01-07,381.399
2019-01-08,383.702
2019-01-09,386.307
2019-01-10,388.033
2019-01-11,388.566
2019-01-14,387.183
2019-01-15,389.32
2019-01-16,390.32
2019-01-17,391.787
2019-01-18,396.699
2019-01-21,396.697
2019-01-22,392.875
2019-01-23,393.409
2019-01-24,393.989
2019-01-25,396.941
2019-01-28,394.818
2019-01-29,395.839
2019-01-30,398.195
2019-01-31,401.254
2019-02-01,401.752
2019-02-04,402.023
2019-02-05,403.726
2019-02-06,403.413
2019-02-07,399.733
2019-02-08,398.093
2019-02-11,398.14
2019-02-12,402.121
2019-02-13,403.609
2019-02-14,401.964
2019-02-15,405.748
2019-02-18,407.027
2019-02-19,407.894
2019-02-20,410.149
2019-02-21,409.101
2019-02-22,410.632
2019-02-25,411.9
2019-02-26,411.525
2019-02-27,411.839
2019-02-28,410.404
2019-03-01,411.498
2019-03-04,410.546
2019-03-05,409.812
2019-03-06,408.443
2019-03-07,405.563
2019-03-08,402.873
2019-03-11,406.972
2019-03-12,408.833
2019-03-13,410.848
2019-03-14,410.999
2019-03-15,413.559
2019-03-18,415.913
2019-03-19,416.112
2019-03-20,413.221
2019-03-21,415.247
2019-03-22,409.745
2019-03-25,407.554
2019-03-26,410.673
2019-03-27,409.539
2019-03-28,409.34
2019-03-29,411.563
2019-04-01,416.732
2019-04-02,416.391
2019-04-03,418.483
2019-04-04,418.978
2019-04-05,420.182
2019-04-08,420.687
2019-04-09,418.839
2019-04-10,419.628
2019-04-11,419.316
2019-04-12,421.656
2019-04-15,421.794
2019-04-16,423.058
2019-04-17,423.136
2019-04-18,422.363
2019-04-19,422.204
2019-04-22,421.788
2019-04-23,422.957
2019-04-24,421.045
2019-04-25,419.362
2019-04-26,420.757
2019-04-29,421.425
2019-04-30,422.906
2019-05-01,421.253
2019-05-02,419.795
2019-05-03,422.453
2019-05-06,419.726
2019-05-07,414.564
2019-05-08,412.771
2019-05-09,409.874
2019-05-10,411.699
2019-05-13,405.489
2019-05-14,407.301
2019-05-15,408.103
2019-05-16,410.384
2019-05-17,408.482
2019-05-20,407.944
2019-05-21,410.28
2019-05-22,408.779
2019-05-23,404.628
2019-05-24,406.292
2019-05-27,406.754
2019-05-28,403.44
2019-05-29,400.556
2019-05-30,400.718
2019-05-31,397.323
2019-06-03,400.204
2019-06-04,405.624
2019-06-05,407.713
2019-06-06,408.963
2019-06-07,411.675
2019-06-10,413.118
2019-06-11,414.643
2019-06-12,413.24
2019-06-13,413.677
2019-06-14,412.523
2019-06-17,411.521
2019-06-18,415.109
2019-06-19,417.371
2019-06-20,421.407
2019-06-21,420.949
2019-06-24,420.833
2019-06-25,419.032
2019-06-26,418.082
2019-06-27,419.763
2019-06-28,422.021
2019-07-01,424.426
2019-07-02,425.199
2019-07-03,427.537
2019-07-04,428.253
2019-07-05,426.506
2019-07-08,424.267
2019-07-09,423.483
2019-07-10,424.633
2019-07-11,425.406
2019-07-12,426.456
2019-07-15,426.546
2019-07-16,425.716
2019-07-17,423.337
2019-07-18,423.836
2019-07-19,423.538
2019-07-22,423.121
2019-07-23,425.518
2019-07-24,426.538
2019-07-25,424.89
2019-07-26,425.212
2019-07-29,424.94
2019-07-30,423.353
2019-07-31,420.274
2019-08-01,416.409
2019-08-02,412.015
2019-08-05,402.637
2019-08-06,403.749
2019-08-07,403.316
2019-08-08,408.575
2019-08-09,406.728
2019-08-12,403.278
2019-08-13,405.328
2019-08-14,397.072
2019-08-15,396.115
2019-08-16,400.909
2019-08-19,405.125
2019-08-20,402.392
2019-08-21,404.566
2019-08-22,404.475
2019-08-23,398.307
2019-08-26,399.34
2019-08-27,398.975
2019-08-28,400.831
2019-08-29,403.947
2019-08-30,405.975
2019-09-02,405.535
2019-09-03,404.251
2019-09-04,409.038
2019-09-05,413.506
2019-09-06,414.901
2019-09-09,417.24
2019-09-10,419.922
2019-09-11,423.18
2019-09-12,424.185
2019-09-13,425.94
2019-09-16,424.653
2019-09-17,424.148
2019-09-18,424.098
2019-09-19,424.153
2019-09-20,424.252
2019-09-23,423.304
2019-09-24,421.37
2019-09-25,421.129
2019-09-26,421.06
2019-09-27,421.192
2019-09-30,421.423
2019-10-01,417.18
2019-10-02,410.312
2019-10-03,411.372
2019-10-04,415.055
2019-10-07,414.324
2019-10-08,409.582
2019-10-09,411.294
2019-10-10,414.075
2019-10-11,420.475
2019-10-14,419.74
2019-10-15,423.188
2019-10-16,423.511
2019-10-17,424.796
2019-10-18,424.6
2019-10-21,427.753
2019-10-22,428.507
2019-10-23,429.433
2019-10-24,429.55
2019-10-25,430.385
2019-10-28,431.49
2019-10-29,432.41
2019-10-30,432.074
2019-10-31,430.964
2019-11-01,434.495
2019-11-04,437.337
2019-11-05,438.112
2019-11-06,438.515
2019-11-07,439.777
2019-11-08,439.89
2019-11-11,438.403
2019-11-12,438.969
2019-11-13,437.472
2019-11-14,436.305
2019-11-15,439.283
2019-11-18,439.639
2019-11-19,439.29
2019-11-20,437.367
2019-11-21,436.891
2019-11-22,438.056
2019-11-25,440.235
2019-11-26,439.858
2019-11-27,441.155
2019-11-28,440.815
2019-11-29,438.607
2019-12-02,436.869
2019-12-03,433.902
2019-12-04,436.65
2019-12-05,437.321
2019-12-06,440.644
2019-12-09,440.673
2019-12-10,440.132
2019-12-11,441.141
2019-12-12,445.316
2019-12-13,447.34
2019-12-16,450.245
2019-12-17,450.945
2019-12-18,450.553
2019-12-19,451.271
2019-12-20,452.74
2019-12-23,452.518
2019-12-24,452.545
2019-12-25,452.383
2019-12-26,453.429
2019-12-27,454.69
2019-12-30,453.281
2019-12-31,454.265
2020-01-01,454.266
2020-01-02,456.637
2020-01-03,454.042
2020-01-06,453.184
2020-01-07,452.507
2020-01-08,452.033
2020-01-09,454.089
2020-01-10,453.354
2020-01-13,454.912
2020-01-14,455.504
2020-01-15,454.884
2020-01-16,457.002
2020-01-17,458.558
2020-01-20,458.429
2020-01-21,455.88
2020-01-22,455.892
2020-01-23,454.171
2020-01-24,451.915
2020-01-27,445.129
2020-01-28,446.936
2020-01-29,445.688
2020-01-30,444.571
2020-01-31,439.054
2020-02-03,438.688
2020-02-04,443.938
2020-02-05,449.49
2020-02-06,451.487
2020-02-07,449.055
2020-02-10,449.057
2020-02-11,451.538
2020-02-12,453.732
2020-02-13,452.322
2020-02-14,451.925
2020-02-17,452.063
2020-02-18,449.061
2020-02-19,450.047
2020-02-20,449.065
2020-02-21,447.207
2020-02-24,435.14
2020-02-25,424.733
2020-02-26,421.218
2020-02-27,407.702
2020-02-28,398.764
2020-03-02,409.72
2020-03-03,404.735
2020-03-04,414.982
2020-03-05,406.381
2020-03-06,397.526
2020-03-09,365.774
2020-03-10,374.457
2020-03-11,360.736
2020-03-12,324.271
2020-03-13,341.189
2020-03-16,310.785
2020-03-17,322.325
2020-03-18,303.964
2020-03-19,302.362
2020-03-20,297.294
2020-03-23,285.158
2020-03-24,310.35
2020-03-25,320.659
2020-03-26,335.31
2020-03-27,327.933
2020-03-30,333.96
2020-03-31,331.859
2020-04-01,319.343
2020-04-02,324.409
2020-04-03,319.643
2020-04-06,336.033
2020-04-07,340.407
2020-04-08,347.697
2020-04-09,354.898
2020-04-10,355.29
2020-04-13,350.495
2020-04-14,356.258
2020-04-15,345.427
2020-04-16,343.129
2020-04-17,354.464
2020-04-20,349.586
2020-04-21,339.678
2020-04-22,344.08
2020-04-23,345.966
2020-04-24,346.837
2020-04-27,354.823
2020-04-28,358.256
2020-04-29,366.46
2020-04-30,361.048
2020-05-01,352.529
2020-05-04,348.362
2020-05-05,351.146
2020-05-06,347.249
2020-05-07,349.157
2020-05-08,356.745
2020-05-11,354.783
2020-05-12,350.059
2020-05-13,343.13
2020-05-14,343.24
2020-05-15,343.507
2020-05-18,355.778
2020-05-19,354.086
2020-05-20,358.539
2020-05-21,355.801
2020-05-22,353.651
2020-05-25,355.359
2020-05-26,364.601
2020-05-27,371.35
2020-05-28,371.834
2020-05-29,370.109
2020-06-01,373.597
2020-06-02,379.153
2020-06-03,388.291
2020-06-04,389.429
2020-06-05,399.969
2020-06-08,405.421
2020-06-09,400.381
2020-06-10,394.824
2020-06-11,374.077
2020-06-12,375.97
2020-06-15,375.498
2020-06-16,384.013
2020-06-17,381.968
