Date,NEW ZEALAND MID VALUE Mid Cap
2015-03-30,1897.591
2015-03-31,1901.119
2015-04-01,1905.051
2015-04-02,1897.037
2015-04-03,1897.037
2015-04-06,1927.796
2015-04-07,1909.916
2015-04-08,1889.892
2015-04-09,1857.332
2015-04-10,1861.65
2015-04-13,1840.686
2015-04-14,1876.253
2015-04-15,1866.008
2015-04-16,1897.013
2015-04-17,1892.454
2015-04-20,1879.856
2015-04-21,1866.124
2015-04-22,1848.613
2015-04-23,1813.628
2015-04-24,1831.041
2015-04-27,1843.706
2015-04-28,1866.551
2015-04-29,1865.884
2015-04-30,1897.358
2015-05-01,1887.068
2015-05-04,1850.28
2015-05-05,1841.452
2015-05-06,1824.494
2015-05-07,1780.241
2015-05-08,1789.539
2015-05-11,1766.274
2015-05-12,1758.678
2015-05-13,1789.565
2015-05-14,1799.872
2015-05-15,1799.867
2015-05-18,1780.476
2015-05-19,1752.841
2015-05-20,1727.377
2015-05-21,1714.229
2015-05-22,1707.809
2015-05-25,1738.48
2015-05-26,1716.176
2015-05-27,1681.948
2015-05-28,1686.332
2015-05-29,1695.305
2015-06-01,1692.327
2015-06-02,1706.522
2015-06-03,1712.688
2015-06-04,1689.062
2015-06-05,1680.122
2015-06-08,1697.45
2015-06-09,1680.582
2015-06-10,1676.116
2015-06-11,1646.315
2015-06-12,1631.667
2015-06-15,1618.88
2015-06-16,1620.841
2015-06-17,1574.249
2015-06-18,1571.266
2015-06-19,1582.228
2015-06-22,1577.814
2015-06-23,1569.096
2015-06-24,1575.86
2015-06-25,1558.25
2015-06-26,1555.563
2015-06-29,1560.07
2015-06-30,1561.147
2015-07-01,1573.377
2015-07-02,1580.609
2015-07-03,1575.663
2015-07-06,1558.159
2015-07-07,1547.96
2015-07-08,1547.28
2015-07-09,1543.707
2015-07-10,1534.404
2015-07-13,1517.713
2015-07-14,1544.262
2015-07-15,1550.82
2015-07-16,1535.387
2015-07-17,1536.984
2015-07-20,1545.076
2015-07-21,1568.905
2015-07-22,1572.204
2015-07-23,1560.09
2015-07-24,1531.403
2015-07-27,1527.665
2015-07-28,1532.49
2015-07-29,1547.771
2015-07-30,1535.506
2015-07-31,1573.267
2015-08-03,1595.398
2015-08-04,1566.145
2015-08-05,1551.625
2015-08-06,1538.461
2015-08-07,1537.273
2015-08-10,1545.797
2015-08-11,1510.228
2015-08-12,1501.802
2015-08-13,1472.566
2015-08-14,1449.419
2015-08-17,1487.577
2015-08-18,1469.238
2015-08-19,1504.075
2015-08-20,1512.3
2015-08-21,1582.434
2015-08-24,1510.861
2015-08-25,1525.303
2015-08-26,1509.785
2015-08-27,1543.691
2015-08-28,1564.799
2015-08-31,1555.085
2015-09-01,1549.29
2015-09-02,1533.189
2015-09-03,1517.902
2015-09-04,1483.77
2015-09-07,1488.571
2015-09-08,1527.979
2015-09-09,1558.337
2015-09-10,1527.246
2015-09-11,1515.98
2015-09-14,1524.292
2015-09-15,1525.622
2015-09-16,1537.401
2015-09-17,1521.542
2015-09-18,1550.842
2015-09-21,1522.8
2015-09-22,1515.001
2015-09-23,1497.213
2015-09-24,1534.289
2015-09-25,1524.346
2015-09-28,1515.809
2015-09-29,1486.172
2015-09-30,1486.429
2015-10-01,1503.015
2015-10-02,1509.107
2015-10-05,1528.769
2015-10-06,1546.32
2015-10-07,1559.916
2015-10-08,1546.157
2015-10-09,1585.925
2015-10-12,1605.924
2015-10-13,1592.621
2015-10-14,1612.668
2015-10-15,1657.294
2015-10-16,1671.34
2015-10-19,1663.817
2015-10-20,1680.021
2015-10-21,1685.75
2015-10-22,1717.14
2015-10-23,1725.649
2015-10-26,1734.971
2015-10-27,1744.273
2015-10-28,1724.643
2015-10-29,1718.001
2015-10-30,1736.035
2015-11-02,1732.24
2015-11-03,1729.309
2015-11-04,1706.429
2015-11-05,1719.816
2015-11-06,1669.388
2015-11-09,1670.104
2015-11-10,1652.112
2015-11-11,1675.685
2015-11-12,1660.783
2015-11-13,1636.446
2015-11-16,1638.186
2015-11-17,1607.741
2015-11-18,1597.033
2015-11-19,1640.567
2015-11-20,1646.192
2015-11-23,1647.213
2015-11-24,1665.801
2015-11-25,1668.787
2015-11-26,1693.851
2015-11-27,1683.383
2015-11-30,1702.3
2015-12-01,1732.302
2015-12-02,1729.548
2015-12-03,1706.686
2015-12-04,1718.134
2015-12-07,1658.302
2015-12-08,1627.329
2015-12-09,1625.315
2015-12-10,1657.126
2015-12-11,1671.36
2015-12-14,1681.564
2015-12-15,1662.821
2015-12-16,1679.063
2015-12-17,1670.014
2015-12-18,1674.967
2015-12-21,1670.409
2015-12-22,1702.078
2015-12-23,1716.026
2015-12-24,1732.799
2015-12-25,1732.799
2015-12-28,1737.491
2015-12-29,1754.555
2015-12-30,1745.804
2015-12-31,1760.509
2016-01-01,1760.509
2016-01-04,1731.193
2016-01-05,1715.245
2016-01-06,1693.076
2016-01-07,1679.597
2016-01-08,1642.404
2016-01-11,1625.681
2016-01-12,1613.182
2016-01-13,1628.38
2016-01-14,1599.145
2016-01-15,1627.112
2016-01-18,1607.128
2016-01-19,1618.612
2016-01-20,1565.944
2016-01-21,1581.254
2016-01-22,1601.161
2016-01-25,1606.425
2016-01-26,1603.393
2016-01-27,1610.826
2016-01-28,1598.536
2016-01-29,1607.415
2016-02-01,1627.732
2016-02-02,1635.885
2016-02-03,1666.196
2016-02-04,1686.583
2016-02-05,1661.87
2016-02-08,1659.612
2016-02-09,1645.154
2016-02-10,1618.273
2016-02-11,1603.46
2016-02-12,1594.387
2016-02-15,1629.799
2016-02-16,1607.625
2016-02-17,1612.246
2016-02-18,1611.027
2016-02-19,1594.21
2016-02-22,1623.508
2016-02-23,1632.341
2016-02-24,1660.286
2016-02-25,1685.567
2016-02-26,1697.89
2016-02-29,1684.843
2016-03-01,1680.325
2016-03-02,1688.084
2016-03-03,1747.043
2016-03-04,1776.927
2016-03-07,1775.561
2016-03-08,1767.477
2016-03-09,1774.676
2016-03-10,1759.89
2016-03-11,1792.486
2016-03-14,1806.986
2016-03-15,1778.638
2016-03-16,1768.224
2016-03-17,1834.63
2016-03-18,1847.384
2016-03-21,1836.012
2016-03-22,1864.759
2016-03-23,1858.186
2016-03-24,1847.781
2016-03-25,1847.781
2016-03-28,1858.132
2016-03-29,1906.152
2016-03-30,1942.323
2016-03-31,1972.671
2016-04-01,1909.235
2016-04-04,1933.671
2016-04-05,1898.307
2016-04-06,1912.081
2016-04-07,1930.38
2016-04-08,1928.35
2016-04-11,1934.314
2016-04-12,1927.39
2016-04-13,1958.973
2016-04-14,1974.723
2016-04-15,1989.717
2016-04-18,2004.301
2016-04-19,2047.864
2016-04-20,2052.092
2016-04-21,2035.083
2016-04-22,2000.874
2016-04-25,2000.874
2016-04-26,1970.721
2016-04-27,1968.924
2016-04-28,2029.2
2016-04-29,2051.177
2016-05-02,2019.39
2016-05-03,2011.515
2016-05-04,2004.767
2016-05-05,2017.235
2016-05-06,2015.211
2016-05-09,2011.064
2016-05-10,2011.754
2016-05-11,2051.512
2016-05-12,2041.061
2016-05-13,2033.455
2016-05-16,2037.128
2016-05-17,2064.439
2016-05-18,2041.033
2016-05-19,2003.252
2016-05-20,2014.156
2016-05-23,2006.053
2016-05-24,1994.619
2016-05-25,2012.263
2016-05-26,2027.996
2016-05-27,2029.94
2016-05-30,2024.75
2016-05-31,2052.615
2016-06-01,2055.605
2016-06-02,2046.138
2016-06-03,2093.597
2016-06-06,2095.559
2016-06-07,2124.186
2016-06-08,2101.074
2016-06-09,2127.927
2016-06-10,2092.828
2016-06-13,2081.127
2016-06-14,2033.555
2016-06-15,2047.928
2016-06-16,2025.99
2016-06-17,2050.948
2016-06-20,2058.598
2016-06-21,2053.378
2016-06-22,2034.616
2016-06-23,2073.614
2016-06-24,2016.0
2016-06-27,1995.067
2016-06-28,1994.598
2016-06-29,2054.86
2016-06-30,2100.23
2016-07-01,2124.545
2016-07-04,2126.913
2016-07-05,2115.663
2016-07-06,2107.917
2016-07-07,2148.004
2016-07-08,2164.366
2016-07-11,2174.115
2016-07-12,2207.787
2016-07-13,2202.429
2016-07-14,2180.117
2016-07-15,2164.549
2016-07-18,2163.689
2016-07-19,2162.532
2016-07-20,2155.361
2016-07-21,2149.757
2016-07-22,2156.09
2016-07-25,2185.939
2016-07-26,2207.823
2016-07-27,2215.003
2016-07-28,2220.194
2016-07-29,2298.209
2016-08-01,2282.682
2016-08-02,2286.047
2016-08-03,2236.697
2016-08-04,2271.379
2016-08-05,2264.833
2016-08-08,2288.403
2016-08-09,2312.84
2016-08-10,2332.508
2016-08-11,2340.589
2016-08-12,2330.218
2016-08-15,2314.607
2016-08-16,2274.513
2016-08-17,2323.315
2016-08-18,2358.274
2016-08-19,2359.975
2016-08-22,2395.591
2016-08-23,2439.757
2016-08-24,2411.817
2016-08-25,2414.506
2016-08-26,2408.883
2016-08-29,2364.379
2016-08-30,2363.592
2016-08-31,2402.418
2016-09-01,2413.577
2016-09-02,2421.423
2016-09-05,2454.628
2016-09-06,2515.76
2016-09-07,2570.946
2016-09-08,2551.803
2016-09-09,2522.955
2016-09-12,2418.863
2016-09-13,2376.461
2016-09-14,2342.228
2016-09-15,2361.223
2016-09-16,2368.109
2016-09-19,2404.953
2016-09-20,2420.673
2016-09-21,2404.494
2016-09-22,2414.085
2016-09-23,2381.927
2016-09-26,2368.404
2016-09-27,2396.145
2016-09-28,2387.341
2016-09-29,2413.335
2016-09-30,2401.859
2016-10-03,2398.821
2016-10-04,2361.72
2016-10-05,2293.127
2016-10-06,2274.915
2016-10-07,2271.769
2016-10-10,2265.005
2016-10-11,2233.171
2016-10-12,2245.845
2016-10-13,2313.246
2016-10-14,2338.104
2016-10-17,2340.365
2016-10-18,2307.239
2016-10-19,2289.189
2016-10-20,2261.081
2016-10-21,2239.545
2016-10-24,2230.004
2016-10-25,2262.857
2016-10-26,2255.942
2016-10-27,2274.152
2016-10-28,2276.861
2016-10-31,2292.308
2016-11-01,2302.126
2016-11-02,2317.427
2016-11-03,2304.357
2016-11-04,2257.447
2016-11-07,2301.319
2016-11-08,2313.159
2016-11-09,2210.195
2016-11-10,2198.639
2016-11-11,2184.74
2016-11-14,2209.591
2016-11-15,2255.88
2016-11-16,2265.967
2016-11-17,2271.451
2016-11-18,2269.08
2016-11-21,2260.92
2016-11-22,2239.245
2016-11-23,2246.505
2016-11-24,2244.772
2016-11-25,2272.997
2016-11-28,2285.31
2016-11-29,2312.407
2016-11-30,2253.296
2016-12-01,2229.757
2016-12-02,2233.219
2016-12-05,2246.786
2016-12-06,2279.598
2016-12-07,2268.529
2016-12-08,2263.841
2016-12-09,2239.358
2016-12-12,2238.838
2016-12-13,2242.935
2016-12-14,2241.374
2016-12-15,2153.821
2016-12-16,2137.99
2016-12-19,2150.448
2016-12-20,2135.508
2016-12-21,2135.141
2016-12-22,2139.68
2016-12-23,2150.658
2016-12-26,2150.658
2016-12-27,2156.76
2016-12-28,2157.454
2016-12-29,2150.442
2016-12-30,2171.233
2017-01-02,2171.233
2017-01-03,2149.748
2017-01-04,2189.819
2017-01-05,2247.641
2017-01-06,2234.983
2017-01-09,2253.325
2017-01-10,2259.345
2017-01-11,2281.027
2017-01-12,2293.183
2017-01-13,2273.513
2017-01-16,2282.562
2017-01-17,2309.474
2017-01-18,2308.401
2017-01-19,2307.529
2017-01-20,2285.442
2017-01-23,2325.445
2017-01-24,2333.835
2017-01-25,2334.843
2017-01-26,2343.217
2017-01-27,2364.248
2017-01-30,2336.279
2017-01-31,2323.72
2017-02-01,2306.095
2017-02-02,2313.732
2017-02-03,2346.64
2017-02-06,2336.866
2017-02-07,2350.769
2017-02-08,2342.355
2017-02-09,2302.383
2017-02-10,2303.134
2017-02-13,2309.609
2017-02-14,2317.901
2017-02-15,2353.737
2017-02-16,2302.915
2017-02-17,2263.1
2017-02-20,2272.572
2017-02-21,2266.499
2017-02-22,2257.677
2017-02-23,2302.102
2017-02-24,2292.094
2017-02-27,2283.507
2017-02-28,2320.549
2017-03-01,2263.967
2017-03-02,2257.615
2017-03-03,2235.541
2017-03-06,2247.692
2017-03-07,2240.345
2017-03-08,2227.027
2017-03-09,2196.184
2017-03-10,2212.616
2017-03-13,2231.097
2017-03-14,2244.089
2017-03-15,2222.865
2017-03-16,2253.563
2017-03-17,2248.911
2017-03-20,2220.574
2017-03-21,2216.192
2017-03-22,2214.164
2017-03-23,2208.409
2017-03-24,2206.53
2017-03-27,2209.57
2017-03-28,2214.841
2017-03-29,2227.391
2017-03-30,2252.738
2017-03-31,2261.621
2017-04-03,2303.903
2017-04-04,2319.351
2017-04-05,2313.847
2017-04-06,2333.003
2017-04-07,2298.451
2017-04-10,2291.145
2017-04-11,2270.968
2017-04-12,2274.792
2017-04-13,2280.936
2017-04-14,2280.936
2017-04-17,2290.378
2017-04-18,2272.903
2017-04-19,2266.719
2017-04-20,2283.917
2017-04-21,2276.629
2017-04-24,2285.267
2017-04-25,2264.281
2017-04-26,2272.235
2017-04-27,2277.22
2017-04-28,2289.626
2017-05-01,2298.06
2017-05-02,2321.341
2017-05-03,2316.863
2017-05-04,2289.681
2017-05-05,2301.89
2017-05-08,2331.08
2017-05-09,2310.092
2017-05-10,2321.818
2017-05-11,2305.492
2017-05-12,2299.825
2017-05-15,2295.769
2017-05-16,2285.694
2017-05-17,2307.997
2017-05-18,2282.835
2017-05-19,2295.027
2017-05-22,2337.894
2017-05-23,2330.744
2017-05-24,2347.223
2017-05-25,2360.604
2017-05-26,2360.549
2017-05-29,2353.527
2017-05-30,2360.455
2017-05-31,2358.976
2017-06-01,2355.33
2017-06-02,2401.072
2017-06-05,2402.755
2017-06-06,2406.078
2017-06-07,2382.563
2017-06-08,2392.77
2017-06-09,2397.354
2017-06-12,2384.985
2017-06-13,2412.286
2017-06-14,2445.287
2017-06-15,2429.283
2017-06-16,2466.462
2017-06-19,2465.477
2017-06-20,2474.721
2017-06-21,2446.347
2017-06-22,2489.092
2017-06-23,2474.424
2017-06-26,2501.643
2017-06-27,2500.552
2017-06-28,2507.14
2017-06-29,2531.724
2017-06-30,2498.758
2017-07-03,2478.71
2017-07-04,2515.71
2017-07-05,2488.549
2017-07-06,2508.47
2017-07-07,2504.623
2017-07-10,2470.238
2017-07-11,2455.331
2017-07-12,2456.085
2017-07-13,2469.972
2017-07-14,2484.202
2017-07-17,2503.895
2017-07-18,2523.125
2017-07-19,2530.82
2017-07-20,2485.348
2017-07-21,2488.487
2017-07-24,2499.29
2017-07-25,2517.518
2017-07-26,2528.353
2017-07-27,2560.065
2017-07-28,2553.058
2017-07-31,2565.083
2017-08-01,2587.802
2017-08-02,2564.446
2017-08-03,2561.824
2017-08-04,2544.955
2017-08-07,2529.724
2017-08-08,2531.599
2017-08-09,2538.942
2017-08-10,2530.102
2017-08-11,2525.625
2017-08-14,2559.068
2017-08-15,2586.473
2017-08-16,2601.724
2017-08-17,2599.726
2017-08-18,2620.85
2017-08-21,2609.038
2017-08-22,2602.15
2017-08-23,2572.25
2017-08-24,2560.062
2017-08-25,2567.41
2017-08-28,2571.852
2017-08-29,2543.729
2017-08-30,2542.405
2017-08-31,2542.973
2017-09-01,2541.692
2017-09-04,2531.392
2017-09-05,2555.735
2017-09-06,2527.059
2017-09-07,2539.698
2017-09-08,2568.207
2017-09-11,2550.382
2017-09-12,2557.827
2017-09-13,2544.54
2017-09-14,2527.257
2017-09-15,2542.216
2017-09-18,2542.35
2017-09-19,2562.242
2017-09-20,2602.222
2017-09-21,2560.186
2017-09-22,2573.807
2017-09-25,2579.285
2017-09-26,2545.412
2017-09-27,2559.472
2017-09-28,2557.417
2017-09-29,2541.05
2017-10-02,2521.261
2017-10-03,2500.439
2017-10-04,2496.133
2017-10-05,2481.238
2017-10-06,2468.215
2017-10-09,2487.531
2017-10-10,2471.679
2017-10-11,2455.987
2017-10-12,2481.332
2017-10-13,2493.29
2017-10-16,2505.348
2017-10-17,2519.491
2017-10-18,2518.661
2017-10-19,2494.623
2017-10-20,2474.386
2017-10-23,2474.209
2017-10-24,2426.164
2017-10-25,2389.811
2017-10-26,2349.28
2017-10-27,2340.613
2017-10-30,2367.336
2017-10-31,2375.047
2017-11-01,2370.31
2017-11-02,2379.936
2017-11-03,2371.353
2017-11-06,2361.511
2017-11-07,2360.932
2017-11-08,2361.819
2017-11-09,2377.135
2017-11-10,2355.051
2017-11-13,2354.104
2017-11-14,2345.811
2017-11-15,2318.648
2017-11-16,2320.983
2017-11-17,2299.756
2017-11-20,2283.132
2017-11-21,2299.765
2017-11-22,2315.516
2017-11-23,2344.863
2017-11-24,2338.107
2017-11-27,2328.729
2017-11-28,2307.499
2017-11-29,2300.312
2017-11-30,2301.129
2017-12-01,2316.219
2017-12-04,2301.951
2017-12-05,2316.094
2017-12-06,2286.295
2017-12-07,2317.31
2017-12-08,2351.07
2017-12-11,2386.213
2017-12-12,2399.184
2017-12-13,2427.124
2017-12-14,2443.953
2017-12-15,2453.613
2017-12-18,2423.618
2017-12-19,2433.687
2017-12-20,2436.05
2017-12-21,2445.157
2017-12-22,2438.417
2017-12-25,2438.417
2017-12-26,2442.069
2017-12-27,2446.019
2017-12-28,2458.882
2017-12-29,2462.904
2018-01-01,2462.904
2018-01-02,2462.038
2018-01-03,2485.99
2018-01-04,2494.517
2018-01-05,2512.824
2018-01-08,2493.348
2018-01-09,2500.55
2018-01-10,2516.991
2018-01-11,2487.403
2018-01-12,2478.396
2018-01-15,2503.675
2018-01-16,2492.111
2018-01-17,2534.639
2018-01-18,2511.239
2018-01-19,2485.919
2018-01-22,2523.893
2018-01-23,2495.991
2018-01-24,2507.433
2018-01-25,2518.461
2018-01-26,2482.689
2018-01-29,2476.58
2018-01-30,2510.949
2018-01-31,2574.402
2018-02-01,2545.444
2018-02-02,2546.147
2018-02-05,2492.078
2018-02-06,2490.37
2018-02-07,2486.531
2018-02-08,2446.188
2018-02-09,2449.597
2018-02-12,2436.737
2018-02-13,2467.135
2018-02-14,2397.49
2018-02-15,2403.377
2018-02-16,2432.701
2018-02-19,2422.972
2018-02-20,2401.644
2018-02-21,2315.419
2018-02-22,2328.358
2018-02-23,2324.554
2018-02-26,2316.122
2018-02-27,2314.138
2018-02-28,2281.247
2018-03-01,2275.608
2018-03-02,2290.869
2018-03-05,2279.632
2018-03-06,2327.993
2018-03-07,2308.995
2018-03-08,2323.805
2018-03-09,2362.158
2018-03-12,2376.233
2018-03-13,2392.501
2018-03-14,2363.233
2018-03-15,2374.5
2018-03-16,2355.237
2018-03-19,2353.311
2018-03-20,2360.401
2018-03-21,2387.73
2018-03-22,2401.279
2018-03-23,2389.135
2018-03-26,2358.74
2018-03-27,2359.369
2018-03-28,2320.495
2018-03-29,2288.023
2018-03-30,2288.023
2018-04-02,2291.829
2018-04-03,2309.986
2018-04-04,2311.106
2018-04-05,2276.083
2018-04-06,2289.442
2018-04-09,2338.301
2018-04-10,2357.891
2018-04-11,2355.736
2018-04-12,2355.152
2018-04-13,2394.974
2018-04-16,2408.565
2018-04-17,2379.729
2018-04-18,2380.756
2018-04-19,2354.129
2018-04-20,2323.104
2018-04-23,2311.931
2018-04-24,2311.066
2018-04-25,2294.015
2018-04-26,2283.748
2018-04-27,2324.978
2018-04-30,2339.411
2018-05-01,2313.591
2018-05-02,2342.857
2018-05-03,2367.706
2018-05-04,2344.023
2018-05-07,2352.583
2018-05-08,2358.366
2018-05-09,2354.537
2018-05-10,2336.603
2018-05-11,2344.616
2018-05-14,2333.247
2018-05-15,2329.09
2018-05-16,2343.319
2018-05-17,2313.71
2018-05-18,2354.643
2018-05-21,2338.658
2018-05-22,2350.697
2018-05-23,2342.369
2018-05-24,2339.107
2018-05-25,2368.564
2018-05-28,2416.01
2018-05-29,2409.07
2018-05-30,2435.56
2018-05-31,2423.397
2018-06-01,2419.282
2018-06-04,2437.306
2018-06-05,2448.016
2018-06-06,2474.754
2018-06-07,2510.472
2018-06-08,2509.834
2018-06-11,2526.369
2018-06-12,2530.064
2018-06-13,2547.139
2018-06-14,2523.193
2018-06-15,2512.086
2018-06-18,2510.12
2018-06-19,2426.563
2018-06-20,2409.858
2018-06-21,2459.325
2018-06-22,2455.159
2018-06-25,2468.027
2018-06-26,2464.786
2018-06-27,2456.476
2018-06-28,2437.827
2018-06-29,2419.654
2018-07-02,2388.659
2018-07-03,2447.395
2018-07-04,2442.787
2018-07-05,2463.156
2018-07-06,2497.39
2018-07-09,2501.573
2018-07-10,2468.368
2018-07-11,2446.367
2018-07-12,2439.802
2018-07-13,2455.192
2018-07-16,2449.434
2018-07-17,2443.594
2018-07-18,2445.028
2018-07-19,2426.683
2018-07-20,2470.801
2018-07-23,2438.499
2018-07-24,2459.713
2018-07-25,2457.517
2018-07-26,2445.495
2018-07-27,2466.925
2018-07-30,2473.12
2018-07-31,2459.21
2018-08-01,2435.205
2018-08-02,2395.776
2018-08-03,2405.512
2018-08-06,2413.575
2018-08-07,2406.759
2018-08-08,2407.974
2018-08-09,2392.279
2018-08-10,2404.094
2018-08-13,2374.58
2018-08-14,2368.5
2018-08-15,2362.814
2018-08-16,2395.631
2018-08-17,2415.396
2018-08-20,2442.916
2018-08-21,2457.779
2018-08-22,2432.199
2018-08-23,2389.899
2018-08-24,2407.907
2018-08-27,2411.856
2018-08-28,2418.154
2018-08-29,2459.288
2018-08-30,2440.299
2018-08-31,2419.855
2018-09-03,2395.384
2018-09-04,2388.264
2018-09-05,2374.744
2018-09-06,2346.773
2018-09-07,2330.194
2018-09-10,2305.201
2018-09-11,2355.997
2018-09-12,2358.178
2018-09-13,2387.894
2018-09-14,2389.789
2018-09-17,2391.77
2018-09-18,2426.308
2018-09-19,2443.718
2018-09-20,2468.006
2018-09-21,2482.088
2018-09-24,2491.03
2018-09-25,2500.817
2018-09-26,2501.706
2018-09-27,2469.402
2018-09-28,2502.903
2018-10-01,2474.234
2018-10-02,2485.853
2018-10-03,2461.115
2018-10-04,2438.174
2018-10-05,2417.605
2018-10-08,2393.758
2018-10-09,2400.986
2018-10-10,2383.31
2018-10-11,2329.734
2018-10-12,2364.734
2018-10-15,2367.327
2018-10-16,2372.551
2018-10-17,2373.236
2018-10-18,2381.104
2018-10-19,2371.553
2018-10-22,2358.066
2018-10-23,2314.977
2018-10-24,2304.961
2018-10-25,2283.801
2018-10-26,2294.772
2018-10-29,2325.226
2018-10-30,2350.02
2018-10-31,2363.81
2018-11-01,2412.382
2018-11-02,2398.901
2018-11-05,2427.874
2018-11-06,2446.422
2018-11-07,2501.576
2018-11-08,2504.098
2018-11-09,2509.081
2018-11-12,2496.212
2018-11-13,2487.8
2018-11-14,2499.366
2018-11-15,2504.842
2018-11-16,2537.935
2018-11-19,2492.603
2018-11-20,2454.935
2018-11-21,2417.634
2018-11-22,2390.212
2018-11-23,2362.377
2018-11-26,2357.604
2018-11-27,2365.297
2018-11-28,2371.855
2018-11-29,2434.861
2018-11-30,2469.499
2018-12-03,2506.171
2018-12-04,2501.328
2018-12-05,2470.964
2018-12-06,2464.566
2018-12-07,2452.955
2018-12-10,2440.672
2018-12-11,2445.733
2018-12-12,2459.376
2018-12-13,2492.017
2018-12-14,2449.363
2018-12-17,2437.793
2018-12-18,2457.518
2018-12-19,2465.997
2018-12-20,2471.231
2018-12-21,2425.319
2018-12-24,2426.666
2018-12-25,2426.666
2018-12-26,2432.991
2018-12-27,2429.171
2018-12-28,2407.802
2018-12-31,2406.926
2019-01-01,2406.926
2019-01-02,2392.927
2019-01-03,2396.792
2019-01-04,2441.019
2019-01-07,2440.051
2019-01-08,2438.525
2019-01-09,2489.728
2019-01-10,2486.378
2019-01-11,2495.739
2019-01-14,2498.154
2019-01-15,2473.63
2019-01-16,2454.968
2019-01-17,2446.311
2019-01-18,2462.254
2019-01-21,2465.676
2019-01-22,2442.352
2019-01-23,2464.461
2019-01-24,2485.579
2019-01-25,2513.456
2019-01-28,2515.814
2019-01-29,2482.513
2019-01-30,2455.551
2019-01-31,2506.007
2019-02-01,2497.584
2019-02-04,2471.877
2019-02-05,2517.678
2019-02-06,2499.598
2019-02-07,2466.216
2019-02-08,2481.965
2019-02-11,2465.326
2019-02-12,2497.358
2019-02-13,2549.852
2019-02-14,2546.673
2019-02-15,2552.826
2019-02-18,2542.027
2019-02-19,2538.388
2019-02-20,2466.228
2019-02-21,2416.216
2019-02-22,2438.267
2019-02-25,2480.85
2019-02-26,2463.52
2019-02-27,2442.66
2019-02-28,2447.142
2019-03-01,2455.282
2019-03-04,2463.158
2019-03-05,2434.198
2019-03-06,2438.709
2019-03-07,2456.555
2019-03-08,2454.865
2019-03-11,2445.872
2019-03-12,2471.948
2019-03-13,2456.276
2019-03-14,2462.088
2019-03-15,2482.608
2019-03-18,2514.809
2019-03-19,2510.793
2019-03-20,2476.909
2019-03-21,2498.516
2019-03-22,2537.685
2019-03-25,2560.927
2019-03-26,2578.721
2019-03-27,2599.338
2019-03-28,2624.239
2019-03-29,2635.758
2019-04-01,2651.675
2019-04-02,2612.021
2019-04-03,2586.025
2019-04-04,2564.637
2019-04-05,2561.436
2019-04-08,2561.991
2019-04-09,2550.822
2019-04-10,2506.82
2019-04-11,2526.893
2019-04-12,2543.651
2019-04-15,2540.773
2019-04-16,2550.626
2019-04-17,2553.192
2019-04-18,2558.889
2019-04-19,2558.889
2019-04-22,2558.314
2019-04-23,2543.982
2019-04-24,2536.397
2019-04-25,2540.041
2019-04-26,2529.34
2019-04-29,2544.49
2019-04-30,2539.888
2019-05-01,2537.661
2019-05-02,2547.787
2019-05-03,2564.115
2019-05-06,2528.584
2019-05-07,2523.539
2019-05-08,2534.614
2019-05-09,2537.654
2019-05-10,2543.624
2019-05-13,2556.331
2019-05-14,2531.996
2019-05-15,2551.968
2019-05-16,2565.933
2019-05-17,2563.532
2019-05-20,2585.934
2019-05-21,2597.778
2019-05-22,2592.201
2019-05-23,2615.634
2019-05-24,2618.441
2019-05-27,2610.406
2019-05-28,2596.958
2019-05-29,2549.666
2019-05-30,2566.688
2019-05-31,2595.022
2019-06-03,2615.723
2019-06-04,2627.957
2019-06-05,2626.411
2019-06-06,2625.67
2019-06-07,2664.94
2019-06-10,2626.664
2019-06-11,2654.036
2019-06-12,2673.407
2019-06-13,2692.269
2019-06-14,2675.357
2019-06-17,2644.504
2019-06-18,2666.024
2019-06-19,2707.724
2019-06-20,2771.019
2019-06-21,2769.414
2019-06-24,2813.896
2019-06-25,2815.284
2019-06-26,2831.797
2019-06-27,2841.015
2019-06-28,2852.91
2019-07-01,2826.87
2019-07-02,2849.324
2019-07-03,2833.382
2019-07-04,2815.928
2019-07-05,2806.797
2019-07-08,2804.59
2019-07-09,2784.297
2019-07-10,2812.732
2019-07-11,2815.677
2019-07-12,2832.67
2019-07-15,2834.604
2019-07-16,2825.662
2019-07-17,2809.564
2019-07-18,2862.24
2019-07-19,2856.691
2019-07-22,2868.953
2019-07-23,2840.1
2019-07-24,2845.181
2019-07-25,2831.616
2019-07-26,2788.779
2019-07-29,2786.653
2019-07-30,2783.822
2019-07-31,2748.879
2019-08-01,2761.476
2019-08-02,2745.973
2019-08-05,2753.853
2019-08-06,2694.813
2019-08-07,2733.356
2019-08-08,2777.955
2019-08-09,2794.81
2019-08-12,2784.189
2019-08-13,2744.982
2019-08-14,2715.687
2019-08-15,2695.595
2019-08-16,2680.401
2019-08-19,2668.06
2019-08-20,2709.947
2019-08-21,2760.891
2019-08-22,2736.883
2019-08-23,2718.15
2019-08-26,2669.82
2019-08-27,2685.853
2019-08-28,2739.828
2019-08-29,2696.016
2019-08-30,2738.679
2019-09-02,2735.767
2019-09-03,2808.773
2019-09-04,2854.245
2019-09-05,2863.89
2019-09-06,2896.035
2019-09-09,2925.958
2019-09-10,2911.512
2019-09-11,2815.382
2019-09-12,2843.92
