Date,HONG KONG SMALL CAP Small Cap
2020-06-18,211.997
2020-06-19,213.746
2020-06-22,209.771
2020-06-23,212.369
2020-06-24,214.441
2020-06-25,214.461
2020-06-26,214.695
2020-06-29,212.296
2020-06-30,214.913
2020-07-01,214.862
2020-07-02,219.566
2020-07-03,222.473
2020-07-06,226.203
2020-07-07,224.218
2020-07-08,228.29
2020-07-09,227.832
2020-07-10,224.713
2020-07-13,226.959
2020-07-14,224.41
2020-07-15,223.261
2020-07-16,216.915
2020-07-17,219.449
2020-07-20,219.917
2020-07-21,223.545
2020-07-22,221.432
2020-07-23,223.608
2020-07-24,217.207
2020-07-27,216.794
2020-07-28,218.729
2020-07-29,219.996
2020-07-30,220.262
2020-07-31,218.67
2020-08-03,220.042
2020-08-04,222.465
2020-08-05,225.402
2020-08-06,225.697
2020-08-07,224.321
2020-08-10,222.777
2020-08-11,224.52
2020-08-12,225.712
2020-08-13,227.476
2020-08-14,227.509
2020-08-17,228.531
2020-08-18,229.675
2020-08-19,228.875
2020-08-20,227.004
2020-08-21,228.148
2020-08-24,230.28
2020-08-25,231.512
2020-08-26,230.463
2020-08-27,231.071
2020-08-28,232.606
2020-08-31,234.149
2020-09-01,237.962
2020-09-02,239.057
2020-09-03,238.177
2020-09-04,236.452
2020-09-07,233.322
2020-09-08,232.706
2020-09-09,232.754
2020-09-10,233.652
2020-09-11,235.252
2020-09-14,236.975
2020-09-15,239.274
2020-09-16,240.418
2020-09-17,238.919
2020-09-18,239.974
2020-09-21,235.551
2020-09-22,232.77
2020-09-23,232.961
2020-09-24,229.898
2020-09-25,228.32
2020-09-28,231.991
2020-09-29,232.932
2020-09-30,235.232
2020-10-01,235.226
2020-10-02,235.224
2020-10-05,236.768
2020-10-06,240.178
2020-10-07,238.377
2020-10-08,243.421
2020-10-09,242.339
2020-10-12,243.325
2020-10-13,243.296
2020-10-14,243.484
2020-10-15,241.549
2020-10-16,242.525
2020-10-19,240.895
2020-10-20,243.41
2020-10-21,244.426
2020-10-22,244.25
2020-10-23,243.619
2020-10-26,243.68
2020-10-27,242.64
2020-10-28,241.153
2020-10-29,239.719
2020-10-30,236.675
2020-11-02,236.919
2020-11-03,239.331
2020-11-04,241.85
2020-11-05,247.76
2020-11-06,249.018
2020-11-09,253.407
2020-11-10,255.371
2020-11-11,251.851
2020-11-12,253.67
2020-11-13,255.148
2020-11-16,259.644
2020-11-17,261.921
2020-11-18,262.616
2020-11-19,263.573
2020-11-20,266.154
2020-11-23,266.012
2020-11-24,268.419
2020-11-25,266.074
2020-11-26,265.282
2020-11-27,265.522
2020-11-30,263.431
2020-12-01,264.678
2020-12-02,264.454
2020-12-03,263.96
2020-12-04,263.851
2020-12-07,261.534
2020-12-08,260.389
2020-12-09,262.124
2020-12-10,261.995
2020-12-11,260.339
2020-12-14,260.959
2020-12-15,260.797
2020-12-16,260.811
2020-12-17,261.747
2020-12-18,263.939
2020-12-21,263.146
2020-12-22,259.117
2020-12-23,259.975
2020-12-24,261.93
2020-12-25,261.93
2020-12-28,261.904
2020-12-29,262.464
2020-12-30,264.475
2020-12-31,264.98
2021-01-01,264.98
2021-01-04,268.376
2021-01-05,271.925
2021-01-06,271.172
2021-01-07,270.333
2021-01-08,271.951
2021-01-11,270.646
2021-01-12,277.538
2021-01-13,279.669
2021-01-14,279.54
2021-01-15,277.338
2021-01-18,280.404
2021-01-19,286.238
2021-01-20,291.736
2021-01-21,293.563
2021-01-22,289.617
2021-01-25,290.272
2021-01-26,287.161
2021-01-27,286.063
2021-01-28,282.704
2021-01-29,280.122
2021-02-01,286.558
2021-02-02,292.336
2021-02-03,294.092
2021-02-04,294.772
2021-02-05,295.434
2021-02-08,300.869
2021-02-09,306.602
2021-02-10,313.061
2021-02-11,314.428
2021-02-12,312.901
2021-02-15,312.905
2021-02-16,326.209
2021-02-17,327.203
2021-02-18,322.308
2021-02-19,326.481
2021-02-22,320.459
2021-02-23,324.729
2021-02-24,318.235
2021-02-25,320.551
2021-02-26,313.41
2021-03-01,319.773
2021-03-02,314.795
2021-03-03,317.408
2021-03-04,311.0
2021-03-05,314.005
2021-03-08,304.113
2021-03-09,311.262
2021-03-10,312.448
2021-03-11,319.979
2021-03-12,318.872
2021-03-15,315.503
2021-03-16,316.936
2021-03-17,318.935
2021-03-18,319.379
2021-03-19,315.162
2021-03-22,316.299
2021-03-23,310.693
2021-03-24,300.791
2021-03-25,304.9
2021-03-26,309.399
2021-03-29,312.722
2021-03-30,318.607
2021-03-31,317.764
2021-04-01,320.348
2021-04-02,320.348
2021-04-05,319.376
2021-04-06,319.379
2021-04-07,319.015
2021-04-08,324.897
2021-04-09,322.487
2021-04-12,315.561
2021-04-13,315.419
2021-04-14,318.173
2021-04-15,318.103
2021-04-16,322.032
2021-04-19,329.118
2021-04-20,323.023
2021-04-21,319.524
2021-04-22,320.966
2021-04-23,322.079
2021-04-26,325.587
2021-04-27,326.466
2021-04-28,329.276
2021-04-29,328.982
2021-04-30,325.328
2021-05-03,324.415
2021-05-04,324.533
2021-05-05,322.092
2021-05-06,318.92
2021-05-07,317.399
2021-05-10,317.175
2021-05-11,313.886
2021-05-12,306.494
2021-05-13,301.748
2021-05-14,306.796
2021-05-17,309.521
2021-05-18,313.909
2021-05-19,314.021
2021-05-20,314.034
2021-05-21,315.903
2021-05-24,314.091
2021-05-25,319.479
2021-05-26,321.615
2021-05-27,324.965
2021-05-28,324.185
2021-05-31,324.63
2021-06-01,328.074
2021-06-02,327.646
2021-06-03,326.636
2021-06-04,326.888
2021-06-07,326.676
2021-06-08,326.437
2021-06-09,328.012
2021-06-10,326.707
2021-06-11,328.04
2021-06-14,327.927
2021-06-15,327.645
2021-06-16,321.801
2021-06-17,322.973
2021-06-18,326.845
2021-06-21,324.262
2021-06-22,325.006
2021-06-23,326.379
2021-06-24,326.496
2021-06-25,328.651
2021-06-28,327.673
2021-06-29,326.953
2021-06-30,329.045
2021-07-01,329.054
2021-07-02,327.857
2021-07-05,325.898
2021-07-06,325.351
2021-07-07,327.527
2021-07-08,322.238
2021-07-09,319.963
2021-07-12,321.634
2021-07-13,323.536
2021-07-14,319.438
2021-07-15,320.788
2021-07-16,320.671
2021-07-19,315.925
2021-07-20,310.995
2021-07-21,310.001
2021-07-22,315.485
2021-07-23,312.307
2021-07-26,305.552
2021-07-27,294.378
2021-07-28,298.685
2021-07-29,307.685
2021-07-30,305.708
2021-08-02,310.317
2021-08-03,308.248
2021-08-04,308.641
2021-08-05,304.346
2021-08-06,304.65
2021-08-09,303.744
2021-08-10,303.893
2021-08-11,304.825
2021-08-12,303.819
2021-08-13,302.528
2021-08-16,300.541
2021-08-17,297.071
2021-08-18,301.086
2021-08-19,299.3
2021-08-20,293.288
2021-08-23,297.321
2021-08-24,302.205
2021-08-25,304.96
2021-08-26,304.159
2021-08-27,304.584
2021-08-30,307.332
2021-08-31,308.246
2021-09-01,310.446
2021-09-02,311.358
2021-09-03,311.364
2021-09-06,311.151
2021-09-07,311.53
2021-09-08,311.193
2021-09-09,308.911
2021-09-10,312.029
2021-09-13,309.107
2021-09-14,306.932
2021-09-15,301.332
2021-09-16,295.584
2021-09-17,296.881
2021-09-20,285.69
2021-09-21,288.201
2021-09-22,288.462
2021-09-23,292.046
2021-09-24,287.991
2021-09-27,283.345
2021-09-28,285.832
2021-09-29,283.631
2021-09-30,285.035
2021-10-01,284.999
2021-10-04,283.519
2021-10-05,283.735
2021-10-06,283.01
2021-10-07,287.896
2021-10-08,288.589
2021-10-11,288.672
2021-10-12,288.581
2021-10-13,288.586
2021-10-14,288.532
2021-10-15,290.902
2021-10-18,292.625
2021-10-19,294.336
2021-10-20,294.667
2021-10-21,294.672
2021-10-22,296.86
2021-10-25,294.902
2021-10-26,294.373
2021-10-27,291.234
2021-10-28,288.99
2021-10-29,290.584
2021-11-01,287.7
2021-11-02,285.382
2021-11-03,285.209
2021-11-04,286.955
2021-11-05,284.84
2021-11-08,286.047
2021-11-09,287.075
2021-11-10,287.622
2021-11-11,289.719
2021-11-12,289.993
2021-11-15,290.91
2021-11-16,292.856
2021-11-17,292.035
2021-11-18,291.086
2021-11-19,291.208
2021-11-22,291.796
2021-11-23,290.254
2021-11-24,288.939
2021-11-25,291.532
2021-11-26,285.434
2021-11-29,281.275
2021-11-30,277.037
2021-12-01,275.656
2021-12-02,273.908
2021-12-03,274.622
2021-12-06,270.564
2021-12-07,276.736
2021-12-08,276.426
2021-12-09,280.953
2021-12-10,276.716
2021-12-13,274.957
2021-12-14,269.338
2021-12-15,268.872
2021-12-16,270.944
2021-12-17,267.546
2021-12-20,261.729
2021-12-21,264.84
2021-12-22,266.777
2021-12-23,267.943
2021-12-24,268.63
2021-12-27,268.63
2021-12-28,270.53
2021-12-29,270.043
2021-12-30,270.582
2021-12-31,272.162
2022-01-03,272.367
2022-01-04,273.038
2022-01-05,269.468
2022-01-06,266.275
2022-01-07,266.151
2022-01-10,269.585
2022-01-11,268.571
2022-01-12,271.384
2022-01-13,270.669
2022-01-14,272.385
2022-01-17,273.162
2022-01-18,273.709
2022-01-19,274.527
2022-01-20,277.078
2022-01-21,278.033
2022-01-24,276.606
2022-01-25,270.841
2022-01-26,272.364
2022-01-27,267.435
2022-01-28,265.345
2022-01-31,267.727
2022-02-01,268.008
2022-02-02,268.253
2022-02-03,268.228
2022-02-04,274.104
2022-02-07,274.707
2022-02-08,274.537
2022-02-09,278.411
2022-02-10,280.102
2022-02-11,279.764
2022-02-14,275.686
2022-02-15,276.789
2022-02-16,279.515
2022-02-17,278.797
2022-02-18,277.962
2022-02-21,276.987
2022-02-22,272.319
2022-02-23,273.12
2022-02-24,265.568
2022-02-25,268.314
2022-02-28,265.281
2022-03-01,266.128
2022-03-02,261.021
2022-03-03,262.495
2022-03-04,256.555
2022-03-07,248.664
2022-03-08,244.94
2022-03-09,243.965
2022-03-10,247.739
2022-03-11,244.619
2022-03-14,234.982
2022-03-15,223.531
2022-03-16,235.471
2022-03-17,248.73
2022-03-18,252.986
2022-03-21,252.096
2022-03-22,255.414
2022-03-23,255.6
2022-03-24,255.407
2022-03-25,251.327
2022-03-28,251.401
2022-03-29,251.527
2022-03-30,255.119
2022-03-31,252.737
2022-04-01,253.457
2022-04-04,256.197
2022-04-05,255.944
2022-04-06,251.997
2022-04-07,246.897
2022-04-08,247.132
2022-04-11,241.035
2022-04-12,243.508
2022-04-13,243.131
2022-04-14,248.528
2022-04-15,248.528
2022-04-18,248.564
2022-04-19,245.474
2022-04-20,245.18
2022-04-21,241.83
2022-04-22,241.976
2022-04-25,235.801
2022-04-26,235.449
2022-04-27,237.543
2022-04-28,240.14
2022-04-29,242.273
2022-05-02,242.311
2022-05-03,243.949
2022-05-04,243.829
2022-05-05,243.393
2022-05-06,237.622
2022-05-09,237.554
2022-05-10,233.711
2022-05-11,234.131
2022-05-12,230.804
2022-05-13,235.156
2022-05-16,236.481
2022-05-17,240.385
2022-05-18,241.859
2022-05-19,238.783
2022-05-20,241.038
2022-05-23,240.798
2022-05-24,237.284
2022-05-25,238.137
2022-05-26,237.502
2022-05-27,238.876
2022-05-30,241.082
2022-05-31,244.502
2022-06-01,244.357
2022-06-02,243.522
2022-06-03,243.296
2022-06-06,246.481
2022-06-07,245.653
2022-06-08,247.481
2022-06-09,245.418
2022-06-10,246.273
2022-06-13,239.752
2022-06-14,238.529
2022-06-15,238.729
2022-06-16,236.064
2022-06-17,234.788
2022-06-20,235.68
2022-06-21,237.872
2022-06-22,235.626
2022-06-23,235.91
2022-06-24,239.638
2022-06-27,244.274
2022-06-28,248.562
2022-06-29,243.247
2022-06-30,240.917
2022-07-01,241.195
2022-07-04,239.177
2022-07-05,238.703
2022-07-06,236.098
2022-07-07,236.328
2022-07-08,238.519
2022-07-11,234.288
2022-07-12,231.978
2022-07-13,231.899
2022-07-14,231.468
2022-07-15,227.901
2022-07-18,232.21
2022-07-19,231.541
2022-07-20,233.592
2022-07-21,233.667
2022-07-22,233.606
2022-07-25,234.461
2022-07-26,235.398
2022-07-27,233.537
2022-07-28,233.545
2022-07-29,230.961
2022-08-01,228.128
2022-08-02,223.871
2022-08-03,224.089
2022-08-04,225.921
2022-08-05,230.85
2022-08-08,231.321
2022-08-09,230.536
2022-08-10,227.003
2022-08-11,230.889
2022-08-12,231.877
2022-08-15,231.198
2022-08-16,231.905
2022-08-17,232.324
2022-08-18,230.991
2022-08-19,231.745
2022-08-22,230.602
2022-08-23,227.975
2022-08-24,225.483
2022-08-25,228.22
2022-08-26,230.349
2022-08-29,228.78
2022-08-30,227.748
2022-08-31,229.031
2022-09-01,225.109
2022-09-02,223.791
2022-09-05,222.646
2022-09-06,221.822
2022-09-07,219.593
2022-09-08,219.856
2022-09-09,223.286
2022-09-12,223.551
2022-09-13,226.481
2022-09-14,224.066
2022-09-15,224.282
2022-09-16,221.747
2022-09-19,219.415
2022-09-20,221.846
2022-09-21,219.229
2022-09-22,215.234
2022-09-23,211.423
2022-09-26,210.315
2022-09-27,210.762
2022-09-28,203.61
2022-09-29,200.874
2022-09-30,200.43
2022-10-03,200.154
2022-10-04,200.977
2022-10-05,208.747
2022-10-06,208.317
2022-10-07,207.009
2022-10-10,198.562
2022-10-11,196.694
2022-10-12,195.094
2022-10-13,192.095
2022-10-14,192.492
2022-10-17,191.264
2022-10-18,194.215
2022-10-19,190.141
2022-10-20,188.794
2022-10-21,188.943
2022-10-24,180.318
2022-10-25,179.778
2022-10-26,182.739
2022-10-27,183.865
2022-10-28,179.215
2022-10-31,176.5
2022-11-01,182.655
2022-11-02,187.637
2022-11-03,184.372
2022-11-04,191.069
2022-11-07,196.373
2022-11-08,195.987
2022-11-09,195.255
2022-11-10,193.011
2022-11-11,203.056
2022-11-14,208.331
2022-11-15,214.652
2022-11-16,213.353
2022-11-17,212.603
2022-11-18,210.772
2022-11-21,207.599
2022-11-22,205.356
2022-11-23,204.799
2022-11-24,208.028
2022-11-25,207.726
2022-11-28,207.703
2022-11-29,214.714
2022-11-30,217.539
2022-12-01,222.424
2022-12-02,222.126
2022-12-05,231.417
2022-12-06,232.644
2022-12-07,229.329
2022-12-08,238.271
2022-12-09,243.536
2022-12-12,241.328
2022-12-13,245.887
2022-12-14,244.46
2022-12-15,241.699
2022-12-16,243.732
2022-12-19,237.724
2022-12-20,235.015
2022-12-21,238.401
2022-12-22,240.968
2022-12-23,240.788
2022-12-26,240.788
2022-12-27,241.753
2022-12-28,244.365
2022-12-29,242.373
2022-12-30,243.231
2023-01-02,243.231
2023-01-03,248.017
2023-01-04,252.622
2023-01-05,253.814
2023-01-06,252.559
2023-01-09,257.934
2023-01-10,258.847
2023-01-11,256.829
2023-01-12,258.992
2023-01-13,261.574
2023-01-16,262.685
2023-01-17,259.61
2023-01-18,261.165
2023-01-19,262.253
2023-01-20,266.965
2023-01-23,267.044
2023-01-24,266.678
2023-01-25,266.227
2023-01-26,270.336
2023-01-27,271.186
2023-01-30,264.11
2023-01-31,264.408
2023-02-01,269.58
2023-02-02,270.377
2023-02-03,268.744
2023-02-06,263.815
2023-02-07,263.407
2023-02-08,263.029
2023-02-09,267.65
2023-02-10,265.03
2023-02-13,265.475
2023-02-14,264.691
2023-02-15,261.871
2023-02-16,260.621
2023-02-17,257.887
2023-02-20,258.402
2023-02-21,256.837
2023-02-22,255.466
2023-02-23,254.693
2023-02-24,253.71
2023-02-27,251.873
2023-02-28,252.729
2023-03-01,260.971
2023-03-02,260.653
2023-03-03,262.634
2023-03-06,261.743
2023-03-07,259.904
2023-03-08,257.213
2023-03-09,254.253
2023-03-10,249.17
2023-03-13,253.119
2023-03-14,247.271
2023-03-15,249.786
2023-03-16,246.833
2023-03-17,250.206
2023-03-20,245.268
2023-03-21,247.679
2023-03-22,248.704
2023-03-23,249.98
2023-03-24,249.658
2023-03-27,247.109
2023-03-28,248.664
2023-03-29,249.722
2023-03-30,250.541
2023-03-31,251.37
2023-04-03,254.3
2023-04-04,253.237
2023-04-05,252.893
2023-04-06,254.058
2023-04-07,254.058
2023-04-10,254.28
2023-04-11,255.632
2023-04-12,256.063
2023-04-13,257.511
2023-04-14,256.497
2023-04-17,259.05
2023-04-18,258.602
2023-04-19,256.112
2023-04-20,257.813
2023-04-21,254.828
2023-04-24,253.769
2023-04-25,249.616
2023-04-26,249.528
2023-04-27,249.407
2023-04-28,251.344
2023-05-01,251.46
2023-05-02,252.187
2023-05-03,248.178
2023-05-04,249.596
2023-05-05,250.415
2023-05-08,251.753
2023-05-09,247.773
2023-05-10,247.493
2023-05-11,247.111
2023-05-12,243.491
2023-05-15,244.735
2023-05-16,243.643
2023-05-17,240.009
2023-05-18,240.447
2023-05-19,239.744
2023-05-22,239.715
2023-05-23,238.11
2023-05-24,236.104
2023-05-25,232.893
2023-05-26,232.887
2023-05-29,231.861
2023-05-30,231.741
2023-05-31,228.532
2023-06-01,228.521
2023-06-02,234.674
2023-06-05,235.964
2023-06-06,235.615
2023-06-07,237.728
2023-06-08,237.447
2023-06-09,237.389
2023-06-12,237.624
2023-06-13,240.391
2023-06-14,240.29
2023-06-15,242.021
2023-06-16,244.069
2023-06-19,243.581
2023-06-20,241.257
2023-06-21,237.788
2023-06-22,237.402
2023-06-23,233.494
2023-06-26,232.944
2023-06-27,236.311
2023-06-28,236.048
2023-06-29,233.663
2023-06-30,234.482
2023-07-03,237.597
2023-07-04,238.313
2023-07-05,235.778
2023-07-06,232.667
2023-07-07,232.501
2023-07-10,234.398
2023-07-11,236.841
2023-07-12,237.482
2023-07-13,241.134
2023-07-14,242.656
2023-07-17,242.227
2023-07-18,240.187
2023-07-19,240.307
2023-07-20,239.436
2023-07-21,240.09
2023-07-24,238.46
2023-07-25,242.179
2023-07-26,242.916
2023-07-27,244.063
2023-07-28,246.899
2023-07-31,245.634
2023-08-01,251.5
2023-08-02,247.047
2023-08-03,247.335
2023-08-04,247.286
2023-08-07,248.112
2023-08-08,245.015
2023-08-09,245.209
2023-08-10,246.261
2023-08-11,243.978
2023-08-14,241.227
2023-08-15,239.109
2023-08-16,237.382
2023-08-17,238.183
2023-08-18,234.818
2023-08-21,228.436
2023-08-22,231.156
2023-08-23,230.119
2023-08-24,232.954
2023-08-25,230.177
2023-08-28,231.323
2023-08-29,234.202
2023-08-30,232.926
2023-08-31,232.146
2023-09-01,232.082
2023-09-04,236.093
2023-09-05,232.73
2023-09-06,232.751
2023-09-07,230.87
2023-09-08,230.76
2023-09-11,230.217
2023-09-12,229.512
2023-09-13,228.716
2023-09-14,228.886
2023-09-15,229.79
2023-09-18,227.435
2023-09-19,226.433
2023-09-20,224.663
2023-09-21,222.39
2023-09-22,225.543
2023-09-25,222.786
2023-09-26,220.017
2023-09-27,221.546
2023-09-28,220.495
2023-09-29,223.37
2023-10-02,222.69
2023-10-03,218.479
2023-10-04,216.293
2023-10-05,217.841
2023-10-06,222.081
2023-10-09,223.217
2023-10-10,223.359
2023-10-11,225.644
2023-10-12,227.197
2023-10-13,224.438
2023-10-16,223.339
2023-10-17,223.883
2023-10-18,221.155
2023-10-19,220.158
2023-10-20,219.287
2023-10-23,219.575
2023-10-24,218.37
2023-10-25,217.813
2023-10-26,216.69
2023-10-27,219.214
2023-10-30,219.72
2023-10-31,217.448
2023-11-01,217.067
2023-11-02,219.496
2023-11-03,224.798
2023-11-06,227.382
2023-11-07,221.002
2023-11-08,219.581
2023-11-09,218.461
2023-11-10,216.441
2023-11-13,218.024
2023-11-14,216.99
2023-11-15,221.371
2023-11-16,219.249
2023-11-17,217.592
2023-11-20,220.152
2023-11-21,221.714
2023-11-22,221.345
2023-11-23,221.844
2023-11-24,221.388
2023-11-27,220.508
2023-11-28,219.535
2023-11-29,217.018
2023-11-30,217.208
2023-12-01,217.121
2023-12-04,216.654
2023-12-05,213.825
2023-12-06,217.139
2023-12-07,214.986
2023-12-08,214.108
2023-12-11,213.453
2023-12-12,215.097
2023-12-13,213.108
2023-12-14,216.796
2023-12-15,220.485
2023-12-18,218.879
2023-12-19,218.001
2023-12-20,217.346
2023-12-21,219.834
2023-12-22,217.398
2023-12-25,217.398
2023-12-26,217.537
2023-12-27,217.409
2023-12-28,221.416
2023-12-29,221.952
2024-01-01,221.952
2024-01-02,221.105
2024-01-03,219.145
2024-01-04,218.194
2024-01-05,215.628
2024-01-08,213.208
2024-01-09,213.113
2024-01-10,211.484
2024-01-11,212.757
2024-01-12,213.258
2024-01-15,213.243
2024-01-16,210.656
2024-01-17,203.63
2024-01-18,206.168
2024-01-19,204.91
2024-01-22,199.786
2024-01-23,202.797
2024-01-24,208.045
2024-01-25,210.187
2024-01-26,208.671
2024-01-29,208.704
2024-01-30,203.573
2024-01-31,199.593
2024-02-01,202.761
2024-02-02,202.777
2024-02-05,202.292
2024-02-06,206.701
2024-02-07,206.974
2024-02-08,207.684
2024-02-09,205.354
2024-02-12,205.83
2024-02-13,205.631
2024-02-14,204.653
2024-02-15,204.801
2024-02-16,209.186
2024-02-19,208.287
2024-02-20,208.177
2024-02-21,209.768
2024-02-22,211.369
2024-02-23,213.27
2024-02-26,212.016
2024-02-27,211.659
2024-02-28,210.348
2024-02-29,210.978
2024-03-01,210.586
2024-03-04,210.64
2024-03-05,208.48
2024-03-06,209.609
2024-03-07,210.582
2024-03-08,211.778
2024-03-11,214.237
2024-03-12,219.398
2024-03-13,217.465
2024-03-14,216.409
2024-03-15,216.361
2024-03-18,216.979
2024-03-19,215.188
2024-03-20,215.701
2024-03-21,218.884
2024-03-22,216.12
2024-03-25,214.715
2024-03-26,214.036
2024-03-27,212.553
2024-03-28,213.277
2024-03-29,213.277
2024-04-01,213.587
2024-04-02,215.98
2024-04-03,216.628
2024-04-04,216.233
2024-04-05,215.07
2024-04-08,217.923
2024-04-09,221.833
2024-04-10,221.088
2024-04-11,220.192
2024-04-12,216.596
2024-04-15,214.773
2024-04-16,209.697
2024-04-17,209.734
2024-04-18,209.495
2024-04-19,206.695
2024-04-22,208.927
2024-04-23,210.591
2024-04-24,214.727
2024-04-25,213.751
2024-04-26,218.501
2024-04-29,219.984
2024-04-30,219.258
2024-05-01,219.253
2024-05-02,223.922
2024-05-03,227.237
2024-05-06,229.769
2024-05-07,231.055
2024-05-08,229.425
2024-05-09,232.288
2024-05-10,234.653
2024-05-13,238.425
2024-05-14,236.506
2024-05-15,236.513
2024-05-16,238.137
2024-05-17,239.601
2024-05-20,242.078
2024-05-21,237.282
2024-05-22,239.021
2024-05-23,235.163
2024-05-24,231.727
2024-05-27,234.18
2024-05-28,234.673
2024-05-29,232.664
2024-05-30,231.094
2024-05-31,227.933
2024-06-03,231.225
2024-06-04,231.67
2024-06-05,229.893
2024-06-06,230.546
2024-06-07,227.877
2024-06-10,227.896
2024-06-11,224.176
2024-06-12,221.938
2024-06-13,224.455
2024-06-14,223.932
2024-06-17,222.468
2024-06-18,223.126
2024-06-19,224.554
2024-06-20,224.241
2024-06-21,221.358
2024-06-24,220.153
2024-06-25,221.091
2024-06-26,221.599
2024-06-27,219.448
2024-06-28,220.138
2024-07-01,219.49
2024-07-02,219.321
2024-07-03,220.444
2024-07-04,220.058
2024-07-05,217.389
2024-07-08,214.377
2024-07-09,215.137
2024-07-10,214.91
2024-07-11,218.707
2024-07-12,221.394
2024-07-15,219.713
2024-07-16,218.791
2024-07-17,218.346
2024-07-18,218.891
2024-07-19,214.73
2024-07-22,215.104
2024-07-23,213.19
2024-07-24,206.407
2024-07-25,202.526
2024-07-26,203.189
2024-07-29,204.15
2024-07-30,199.762
2024-07-31,205.238
2024-08-01,202.621
2024-08-02,200.08
2024-08-05,197.047
2024-08-06,198.455
2024-08-07,199.761
2024-08-08,199.078
2024-08-09,199.948
2024-08-12,200.405
2024-08-13,201.352
2024-08-14,201.712
2024-08-15,202.374
2024-08-16,205.176
2024-08-19,205.985
2024-08-20,206.142
2024-08-21,206.224
2024-08-22,206.456
2024-08-23,206.063
2024-08-26,207.89
2024-08-27,208.725
2024-08-28,208.057
2024-08-29,208.38
2024-08-30,210.915
2024-09-02,209.051
2024-09-03,203.293
2024-09-04,202.056
2024-09-05,203.11
2024-09-06,202.991
2024-09-09,198.769
2024-09-10,197.82
2024-09-11,195.589
2024-09-12,196.825
2024-09-13,198.559
2024-09-16,199.924
2024-09-17,201.441
2024-09-18,201.343
2024-09-19,204.282
2024-09-20,206.136
2024-09-23,205.848
2024-09-24,211.177
2024-09-25,211.018
2024-09-26,218.603
2024-09-27,227.775
2024-09-30,235.124
2024-10-01,235.322
2024-10-02,244.087
2024-10-03,237.992
2024-10-04,241.148
2024-10-07,250.722
2024-10-08,231.734
2024-10-09,227.775
2024-10-10,230.998
2024-10-11,230.924
2024-10-14,228.947
2024-10-15,223.786
2024-10-16,223.965
2024-10-17,220.945
2024-10-18,227.614
2024-10-21,225.981
2024-10-22,226.491
2024-10-23,226.717
2024-10-24,223.432
2024-10-25,226.265
2024-10-28,229.013
2024-10-29,228.638
2024-10-30,226.368
2024-10-31,224.532
2024-11-01,224.974
2024-11-04,226.484
2024-11-05,230.58
2024-11-06,227.879
2024-11-07,229.833
2024-11-08,226.958
2024-11-11,225.353
2024-11-12,221.139
2024-11-13,221.036
2024-11-14,217.725
2024-11-15,217.996
2024-11-18,217.756
2024-11-19,219.354
2024-11-20,221.068
2024-11-21,219.093
2024-11-22,215.81
2024-11-25,215.985
2024-11-26,215.394
2024-11-27,219.923
2024-11-28,218.801
2024-11-29,221.653
2024-12-02,222.604
2024-12-03,225.053
2024-12-04,225.023
2024-12-05,225.884
2024-12-06,226.831
2024-12-09,230.307
2024-12-10,227.808
2024-12-11,227.714
2024-12-12,228.95
2024-12-13,226.148
2024-12-16,223.232
2024-12-17,220.968
2024-12-18,221.953
2024-12-19,220.354
2024-12-20,219.285
2024-12-23,220.032
2024-12-24,221.417
2024-12-25,221.417
2024-12-26,221.34
2024-12-27,221.592
2024-12-30,221.286
2024-12-31,222.005
2025-01-01,222.005
2025-01-02,218.436
2025-01-03,217.122
2025-01-06,217.352
2025-01-07,217.96
2025-01-08,216.247
2025-01-09,216.359
2025-01-10,214.006
2025-01-13,211.235
2025-01-14,213.028
2025-01-15,212.817
2025-01-16,214.274
2025-01-17,217.02
2025-01-20,216.573
2025-01-21,217.285
2025-01-22,214.303
2025-01-23,214.688
2025-01-24,214.884
2025-01-27,216.389
2025-01-28,214.984
2025-01-29,214.906
2025-01-30,215.361
2025-01-31,215.036
2025-02-03,215.461
2025-02-04,215.796
2025-02-05,214.898
2025-02-06,216.995
2025-02-07,216.939
2025-02-10,217.07
2025-02-11,215.18
2025-02-12,218.64
2025-02-13,216.048
2025-02-14,220.697
2025-02-17,221.741
2025-02-18,222.831
2025-02-19,222.702
2025-02-20,223.587
2025-02-21,228.412
2025-02-24,227.713
2025-02-25,226.16
2025-02-26,226.095
2025-02-27,228.177
2025-02-28,222.102
2025-03-03,222.555
2025-03-04,222.401
2025-03-05,226.436
2025-03-06,229.208
2025-03-07,228.168
2025-03-10,228.167
2025-03-11,228.189
2025-03-12,226.534
2025-03-13,225.066
2025-03-14,227.49
2025-03-17,229.68
2025-03-18,232.929
2025-03-19,233.674
2025-03-20,231.698
2025-03-21,229.031
2025-03-24,230.733
2025-03-25,227.101
2025-03-26,227.937
2025-03-27,229.087
2025-03-28,228.367
2025-03-31,224.393
2025-04-01,226.125
2025-04-02,226.463
2025-04-03,221.982
2025-04-04,221.343
2025-04-07,194.597
2025-04-08,197.486
2025-04-09,198.324
2025-04-10,202.741
2025-04-11,204.011
2025-04-14,207.927
2025-04-15,207.733
2025-04-16,203.988
2025-04-17,205.735
2025-04-18,205.735
2025-04-21,205.827
2025-04-22,208.81
2025-04-23,212.343
2025-04-24,212.872
2025-04-25,213.728
2025-04-28,214.416
2025-04-29,215.101
2025-04-30,216.962
