Date,HONG KONG SMID VALUE SMID (Small+Mid Cap)
2015-01-09,1557.137
2015-01-12,1560.472
2015-01-13,1577.745
2015-01-14,1581.597
2015-01-15,1590.603
2015-01-16,1584.48
2015-01-19,1575.45
2015-01-20,1579.708
2015-01-21,1590.336
2015-01-22,1582.9
2015-01-23,1606.09
2015-01-26,1604.407
2015-01-27,1606.968
2015-01-28,1613.419
2015-01-29,1616.477
2015-01-30,1616.726
2015-02-02,1619.843
2015-02-03,1611.629
2015-02-04,1621.004
2015-02-05,1623.565
2015-02-06,1622.641
2015-02-09,1612.303
2015-02-10,1611.514
2015-02-11,1605.026
2015-02-12,1588.437
2015-02-13,1596.705
2015-02-16,1601.092
2015-02-17,1597.19
2015-02-18,1610.856
2015-02-19,1611.105
2015-02-20,1610.773
2015-02-23,1599.826
2015-02-24,1598.82
2015-02-25,1606.723
2015-02-26,1600.933
2015-02-27,1594.516
2015-03-02,1592.02
2015-03-03,1594.632
2015-03-04,1579.695
2015-03-05,1571.36
2015-03-06,1573.346
2015-03-09,1560.602
2015-03-10,1546.977
2015-03-11,1544.023
2015-03-12,1539.398
2015-03-13,1533.613
2015-03-16,1525.586
2015-03-17,1521.725
2015-03-18,1526.638
2015-03-19,1547.452
2015-03-20,1539.046
2015-03-23,1537.626
2015-03-24,1534.999
2015-03-25,1545.685
2015-03-26,1545.361
2015-03-27,1554.328
2015-03-30,1551.947
2015-03-31,1559.597
2015-04-01,1571.713
2015-04-02,1587.431
2015-04-03,1587.431
2015-04-06,1587.472
2015-04-07,1587.667
2015-04-08,1616.57
2015-04-09,1637.262
2015-04-10,1647.614
2015-04-13,1652.971
2015-04-14,1651.283
2015-04-15,1641.647
2015-04-16,1645.942
2015-04-17,1638.607
2015-04-20,1611.784
2015-04-21,1628.707
2015-04-22,1632.509
2015-04-23,1632.487
2015-04-24,1644.753
2015-04-27,1666.909
2015-04-28,1667.483
2015-04-29,1667.272
2015-04-30,1678.959
2015-05-01,1679.024
2015-05-04,1708.115
2015-05-05,1686.598
2015-05-06,1673.839
2015-05-07,1658.408
2015-05-08,1677.849
2015-05-11,1681.064
2015-05-12,1664.559
2015-05-13,1665.618
2015-05-14,1670.867
2015-05-15,1685.117
2015-05-18,1687.139
2015-05-19,1692.141
2015-05-20,1682.383
2015-05-21,1679.573
2015-05-22,1685.718
2015-05-25,1685.718
2015-05-26,1694.597
2015-05-27,1684.799
2015-05-28,1665.457
2015-05-29,1664.34
2015-06-01,1673.561
2015-06-02,1662.54
2015-06-03,1662.075
2015-06-04,1659.081
2015-06-05,1648.948
2015-06-08,1630.827
2015-06-09,1606.728
2015-06-10,1600.257
2015-06-11,1605.557
2015-06-12,1623.336
2015-06-15,1603.0
2015-06-16,1597.938
2015-06-17,1609.196
2015-06-18,1614.688
2015-06-19,1613.727
2015-06-22,1618.886
2015-06-23,1628.734
2015-06-24,1626.321
2015-06-25,1620.728
2015-06-26,1596.603
2015-06-29,1559.982
2015-06-30,1571.709
2015-07-01,1571.749
2015-07-02,1579.54
2015-07-03,1549.464
2015-07-06,1493.974
2015-07-07,1468.314
2015-07-08,1389.072
2015-07-09,1457.166
2015-07-10,1491.633
2015-07-13,1518.787
2015-07-14,1518.428
2015-07-15,1498.686
2015-07-16,1507.299
2015-07-17,1527.836
2015-07-20,1530.025
2015-07-21,1536.431
2015-07-22,1528.038
2015-07-23,1529.638
2015-07-24,1526.306
2015-07-27,1474.073
2015-07-28,1474.456
2015-07-29,1479.083
2015-07-30,1483.093
2015-07-31,1485.262
2015-08-03,1467.852
2015-08-04,1472.792
2015-08-05,1473.309
2015-08-06,1461.078
2015-08-07,1463.428
2015-08-10,1460.268
2015-08-11,1461.938
2015-08-12,1440.189
2015-08-13,1429.233
2015-08-14,1432.806
2015-08-17,1427.198
2015-08-18,1403.005
2015-08-19,1393.279
2015-08-20,1365.462
2015-08-21,1335.959
2015-08-24,1269.284
2015-08-25,1264.725
2015-08-26,1256.998
2015-08-27,1300.883
2015-08-28,1309.184
2015-08-31,1304.476
2015-09-01,1282.627
2015-09-02,1270.25
2015-09-03,1270.029
2015-09-04,1267.776
2015-09-07,1258.782
2015-09-08,1292.403
2015-09-09,1323.121
2015-09-10,1303.772
2015-09-11,1305.692
2015-09-14,1304.919
2015-09-15,1290.284
2015-09-16,1309.614
2015-09-17,1304.865
2015-09-18,1319.879
2015-09-21,1313.749
2015-09-22,1327.086
2015-09-23,1297.283
2015-09-24,1295.299
2015-09-25,1297.301
2015-09-28,1297.317
2015-09-29,1268.491
2015-09-30,1283.525
2015-10-01,1283.525
2015-10-02,1302.983
2015-10-05,1318.013
2015-10-06,1318.071
2015-10-07,1339.757
2015-10-08,1338.901
2015-10-09,1344.334
2015-10-12,1360.862
2015-10-13,1352.295
2015-10-14,1353.116
2015-10-15,1365.557
2015-10-16,1369.63
2015-10-19,1364.437
2015-10-20,1363.338
2015-10-21,1363.311
2015-10-22,1369.199
2015-10-23,1382.724
2015-10-26,1385.612
2015-10-27,1388.947
2015-10-28,1382.475
2015-10-29,1386.506
2015-10-30,1382.264
2015-11-02,1367.82
2015-11-03,1382.871
2015-11-04,1395.871
2015-11-05,1386.652
2015-11-06,1383.636
2015-11-09,1373.633
2015-11-10,1349.154
2015-11-11,1347.595
2015-11-12,1360.25
2015-11-13,1340.956
2015-11-16,1323.722
2015-11-17,1334.213
2015-11-18,1333.944
2015-11-19,1349.202
2015-11-20,1360.589
2015-11-23,1352.808
2015-11-24,1342.384
2015-11-25,1343.188
2015-11-26,1339.111
2015-11-27,1320.368
2015-11-30,1320.609
2015-12-01,1320.145
2015-12-02,1328.561
2015-12-03,1325.25
2015-12-04,1318.635
2015-12-07,1318.59
2015-12-08,1308.827
2015-12-09,1298.026
2015-12-10,1290.201
2015-12-11,1280.683
2015-12-14,1270.92
2015-12-15,1264.023
2015-12-16,1274.17
2015-12-17,1281.591
2015-12-18,1282.194
2015-12-21,1285.905
2015-12-22,1291.14
2015-12-23,1299.226
2015-12-24,1305.091
2015-12-25,1305.091
2015-12-28,1299.246
2015-12-29,1309.489
2015-12-30,1309.034
2015-12-31,1314.862
2016-01-01,1314.862
2016-01-04,1286.105
2016-01-05,1284.224
2016-01-06,1274.561
2016-01-07,1241.0
2016-01-08,1235.168
2016-01-11,1200.042
2016-01-12,1198.511
2016-01-13,1211.668
2016-01-14,1195.086
2016-01-15,1180.411
2016-01-18,1163.36
2016-01-19,1182.557
2016-01-20,1147.862
2016-01-21,1117.887
2016-01-22,1135.758
2016-01-25,1146.96
2016-01-26,1122.241
2016-01-27,1129.241
2016-01-28,1136.0
2016-01-29,1158.258
2016-02-01,1149.875
2016-02-02,1153.99
2016-02-03,1131.702
2016-02-04,1143.425
2016-02-05,1153.821
2016-02-08,1154.332
2016-02-09,1152.838
2016-02-10,1154.051
2016-02-11,1136.206
2016-02-12,1134.274
2016-02-15,1157.684
2016-02-16,1162.706
2016-02-17,1159.934
2016-02-18,1176.214
2016-02-19,1186.114
2016-02-22,1206.131
2016-02-23,1203.82
2016-02-24,1193.122
2016-02-25,1177.886
2016-02-26,1200.753
2016-02-29,1194.057
2016-03-01,1207.473
2016-03-02,1235.302
2016-03-03,1241.983
2016-03-04,1266.119
2016-03-07,1265.478
2016-03-08,1262.367
2016-03-09,1262.565
2016-03-10,1259.682
2016-03-11,1268.222
2016-03-14,1287.099
2016-03-15,1284.904
2016-03-16,1287.262
2016-03-17,1303.996
2016-03-18,1311.516
2016-03-21,1309.706
2016-03-22,1306.188
2016-03-23,1299.371
2016-03-24,1286.704
2016-03-25,1286.704
2016-03-28,1287.176
2016-03-29,1280.291
2016-03-30,1306.493
2016-03-31,1308.957
2016-04-01,1293.05
2016-04-04,1292.925
2016-04-05,1289.517
2016-04-06,1293.813
2016-04-07,1290.673
2016-04-08,1294.85
2016-04-11,1300.142
2016-04-12,1309.786
2016-04-13,1333.186
2016-04-14,1338.914
2016-04-15,1336.962
2016-04-18,1331.371
2016-04-19,1343.163
2016-04-20,1337.841
2016-04-21,1346.501
2016-04-22,1342.362
2016-04-25,1341.599
2016-04-26,1344.529
2016-04-27,1342.741
2016-04-28,1344.403
2016-04-29,1332.293
2016-05-02,1331.967
2016-05-03,1319.937
2016-05-04,1321.096
2016-05-05,1314.115
2016-05-06,1292.605
2016-05-09,1293.704
2016-05-10,1296.994
2016-05-11,1292.351
2016-05-12,1291.931
2016-05-13,1267.523
2016-05-16,1268.871
2016-05-17,1285.761
2016-05-18,1276.911
2016-05-19,1269.993
2016-05-20,1280.345
2016-05-23,1279.757
2016-05-24,1277.325
2016-05-25,1289.471
2016-05-26,1291.595
2016-05-27,1295.307
2016-05-30,1296.958
2016-05-31,1315.556
2016-06-01,1317.814
2016-06-02,1318.624
2016-06-03,1329.042
2016-06-06,1330.91
2016-06-07,1339.23
2016-06-08,1335.162
2016-06-09,1335.309
2016-06-10,1326.936
2016-06-13,1293.553
2016-06-14,1290.022
2016-06-15,1289.946
2016-06-16,1273.078
2016-06-17,1278.764
2016-06-20,1291.681
2016-06-21,1295.959
2016-06-22,1298.848
2016-06-23,1305.72
2016-06-24,1279.423
2016-06-27,1280.774
2016-06-28,1281.219
2016-06-29,1293.645
2016-06-30,1318.267
2016-07-01,1318.148
2016-07-04,1335.723
2016-07-05,1326.836
2016-07-06,1322.15
2016-07-07,1335.475
2016-07-08,1328.216
2016-07-11,1344.986
2016-07-12,1359.301
2016-07-13,1365.601
2016-07-14,1371.275
2016-07-15,1380.445
2016-07-18,1396.379
2016-07-19,1395.285
2016-07-20,1408.518
2016-07-21,1413.248
2016-07-22,1412.551
2016-07-25,1416.624
2016-07-26,1418.607
2016-07-27,1409.92
2016-07-28,1420.866
2016-07-29,1406.919
2016-08-01,1417.405
2016-08-02,1417.268
2016-08-03,1396.949
2016-08-04,1401.835
2016-08-05,1414.547
2016-08-08,1438.147
2016-08-09,1438.487
2016-08-10,1436.581
2016-08-11,1437.37
2016-08-12,1450.81
2016-08-15,1459.541
2016-08-16,1452.366
2016-08-17,1447.898
2016-08-18,1458.687
2016-08-19,1455.033
2016-08-22,1451.38
2016-08-23,1454.267
2016-08-24,1448.713
2016-08-25,1449.99
2016-08-26,1449.636
2016-08-29,1443.275
2016-08-30,1446.911
2016-08-31,1447.224
2016-09-01,1459.826
2016-09-02,1465.486
2016-09-05,1490.924
2016-09-06,1495.621
2016-09-07,1495.36
2016-09-08,1511.719
2016-09-09,1523.238
2016-09-12,1481.959
2016-09-13,1471.293
2016-09-14,1472.647
2016-09-15,1491.675
2016-09-16,1491.636
2016-09-19,1506.895
2016-09-20,1508.653
2016-09-21,1510.226
2016-09-22,1512.276
2016-09-23,1503.958
2016-09-26,1481.528
2016-09-27,1494.171
2016-09-28,1490.531
2016-09-29,1492.598
2016-09-30,1474.918
2016-10-03,1487.77
2016-10-04,1496.206
2016-10-05,1491.93
2016-10-06,1491.7
2016-10-07,1487.518
2016-10-10,1487.374
2016-10-11,1470.327
2016-10-12,1459.633
2016-10-13,1452.625
2016-10-14,1459.858
2016-10-17,1448.658
2016-10-18,1466.756
2016-10-19,1465.381
2016-10-20,1462.945
2016-10-21,1463.105
2016-10-24,1489.805
2016-10-25,1491.173
2016-10-26,1478.583
2016-10-27,1475.48
2016-10-28,1463.132
2016-10-31,1468.306
2016-11-01,1480.291
2016-11-02,1463.752
2016-11-03,1461.515
2016-11-04,1459.709
2016-11-07,1433.469
2016-11-08,1439.04
2016-11-09,1424.161
2016-11-10,1443.165
2016-11-11,1426.185
2016-11-14,1409.625
2016-11-15,1408.79
2016-11-16,1416.372
2016-11-17,1421.793
2016-11-18,1429.061
2016-11-21,1428.671
2016-11-22,1432.169
2016-11-23,1437.678
2016-11-24,1431.409
2016-11-25,1434.763
2016-11-28,1433.367
2016-11-29,1438.56
2016-11-30,1449.421
2016-12-01,1450.024
2016-12-02,1440.798
2016-12-05,1440.854
2016-12-06,1447.688
2016-12-07,1455.633
2016-12-08,1458.442
2016-12-09,1455.15
2016-12-12,1434.953
2016-12-13,1435.655
2016-12-14,1437.665
2016-12-15,1412.51
2016-12-16,1410.596
2016-12-19,1400.006
2016-12-20,1395.567
2016-12-21,1396.081
2016-12-22,1391.26
2016-12-23,1382.395
2016-12-26,1382.395
2016-12-27,1382.279
2016-12-28,1384.963
2016-12-29,1382.43
2016-12-30,1395.762
2017-01-02,1395.762
2017-01-03,1415.108
2017-01-04,1417.254
2017-01-05,1422.751
2017-01-06,1425.183
2017-01-09,1420.331
2017-01-10,1437.244
2017-01-11,1446.425
2017-01-12,1438.874
2017-01-13,1441.209
2017-01-16,1438.012
2017-01-17,1440.717
2017-01-18,1451.035
2017-01-19,1446.812
2017-01-20,1441.474
2017-01-23,1442.762
2017-01-24,1448.478
2017-01-25,1454.411
2017-01-26,1462.159
2017-01-27,1464.76
2017-01-30,1464.94
2017-01-31,1464.609
2017-02-01,1466.252
2017-02-02,1456.58
2017-02-03,1461.105
2017-02-06,1464.72
2017-02-07,1475.921
2017-02-08,1482.253
2017-02-09,1483.989
2017-02-10,1485.463
2017-02-13,1477.389
2017-02-14,1484.561
2017-02-15,1495.121
2017-02-16,1492.77
2017-02-17,1485.15
2017-02-20,1484.628
2017-02-21,1493.247
2017-02-22,1516.722
2017-02-23,1524.881
2017-02-24,1519.982
2017-02-27,1524.612
2017-02-28,1522.958
2017-03-01,1527.23
2017-03-02,1524.239
2017-03-03,1518.397
2017-03-06,1522.056
2017-03-07,1526.16
2017-03-08,1532.814
2017-03-09,1522.663
2017-03-10,1534.747
2017-03-13,1543.782
2017-03-14,1540.791
2017-03-15,1546.771
2017-03-16,1560.639
2017-03-17,1565.828
2017-03-20,1572.637
2017-03-21,1572.214
2017-03-22,1556.939
2017-03-23,1565.648
2017-03-24,1564.708
2017-03-27,1553.892
2017-03-28,1564.345
2017-03-29,1566.57
2017-03-30,1560.518
2017-03-31,1553.757
2017-04-03,1567.946
2017-04-04,1567.956
2017-04-05,1586.888
2017-04-06,1587.463
2017-04-07,1585.78
2017-04-10,1593.284
2017-04-11,1586.443
2017-04-12,1593.698
2017-04-13,1600.284
2017-04-14,1600.284
2017-04-17,1600.366
2017-04-18,1580.357
2017-04-19,1573.466
2017-04-20,1574.156
2017-04-21,1564.27
2017-04-24,1564.079
2017-04-25,1575.785
2017-04-26,1585.606
2017-04-27,1584.921
2017-04-28,1579.409
2017-05-01,1579.307
2017-05-02,1581.375
2017-05-03,1581.386
2017-05-04,1582.574
2017-05-05,1570.805
2017-05-08,1582.449
2017-05-09,1597.237
2017-05-10,1598.008
2017-05-11,1599.278
2017-05-12,1593.351
2017-05-15,1596.119
2017-05-16,1594.432
2017-05-17,1597.683
2017-05-18,1591.868
2017-05-19,1596.808
2017-05-22,1594.245
2017-05-23,1586.528
2017-05-24,1592.277
2017-05-25,1590.876
2017-05-26,1594.082
2017-05-29,1599.054
2017-05-30,1599.352
2017-05-31,1598.395
2017-06-01,1608.603
2017-06-02,1614.005
2017-06-05,1614.11
2017-06-06,1633.581
2017-06-07,1634.706
2017-06-08,1647.875
2017-06-09,1643.767
2017-06-12,1625.137
2017-06-13,1634.885
2017-06-14,1637.184
2017-06-15,1616.833
2017-06-16,1610.722
2017-06-19,1623.633
2017-06-20,1624.427
2017-06-21,1617.841
2017-06-22,1616.009
2017-06-23,1616.993
2017-06-26,1617.454
2017-06-27,1610.062
2017-06-28,1604.084
2017-06-29,1618.083
2017-06-30,1611.673
2017-07-03,1612.962
2017-07-04,1592.766
2017-07-05,1603.783
2017-07-06,1606.051
2017-07-07,1604.991
2017-07-10,1602.254
2017-07-11,1603.646
2017-07-12,1597.589
2017-07-13,1611.519
2017-07-14,1614.819
2017-07-17,1613.726
2017-07-18,1623.423
2017-07-19,1626.565
2017-07-20,1624.662
2017-07-21,1622.827
2017-07-24,1621.679
2017-07-25,1625.454
2017-07-26,1620.288
2017-07-27,1626.923
2017-07-28,1620.131
2017-07-31,1626.016
2017-08-01,1623.073
2017-08-02,1626.822
2017-08-03,1627.524
2017-08-04,1628.506
2017-08-07,1628.027
2017-08-08,1628.223
2017-08-09,1644.977
2017-08-10,1628.101
2017-08-11,1603.953
2017-08-14,1622.722
2017-08-15,1617.821
2017-08-16,1619.374
2017-08-17,1617.723
2017-08-18,1605.014
2017-08-21,1599.906
2017-08-22,1610.917
2017-08-23,1611.041
2017-08-24,1611.266
2017-08-25,1622.434
2017-08-28,1622.25
2017-08-29,1621.254
2017-08-30,1626.064
2017-08-31,1641.173
2017-09-01,1649.017
2017-09-04,1637.525
2017-09-05,1640.675
2017-09-06,1645.71
2017-09-07,1640.058
2017-09-08,1656.707
2017-09-11,1662.733
2017-09-12,1658.067
2017-09-13,1661.394
2017-09-14,1659.775
2017-09-15,1656.564
2017-09-18,1679.591
2017-09-19,1668.944
2017-09-20,1671.664
2017-09-21,1666.393
2017-09-22,1667.132
2017-09-25,1646.592
2017-09-26,1644.981
2017-09-27,1654.189
2017-09-28,1656.239
2017-09-29,1661.38
2017-10-02,1661.678
2017-10-03,1676.337
2017-10-04,1682.099
2017-10-05,1681.399
2017-10-06,1686.457
2017-10-09,1686.202
2017-10-10,1706.548
2017-10-11,1692.542
2017-10-12,1705.178
2017-10-13,1709.46
2017-10-16,1717.071
2017-10-17,1716.927
2017-10-18,1715.907
2017-10-19,1696.798
2017-10-20,1710.168
2017-10-23,1705.467
2017-10-24,1701.155
2017-10-25,1698.6
2017-10-26,1697.924
2017-10-27,1694.995
2017-10-30,1694.271
2017-10-31,1701.675
2017-11-01,1708.268
2017-11-02,1716.091
2017-11-03,1726.719
2017-11-06,1727.825
2017-11-07,1740.716
2017-11-08,1750.712
2017-11-09,1746.945
2017-11-10,1727.784
2017-11-13,1725.255
2017-11-14,1717.183
2017-11-15,1716.792
2017-11-16,1707.604
2017-11-17,1700.862
2017-11-20,1706.296
2017-11-21,1707.324
2017-11-22,1721.141
2017-11-23,1715.116
2017-11-24,1725.139
2017-11-27,1717.993
2017-11-28,1715.158
2017-11-29,1716.677
2017-11-30,1720.796
2017-12-01,1717.593
2017-12-04,1716.998
2017-12-05,1712.719
2017-12-06,1693.692
2017-12-07,1689.605
2017-12-08,1699.071
2017-12-11,1703.404
2017-12-12,1705.369
2017-12-13,1710.067
2017-12-14,1710.377
2017-12-15,1706.469
2017-12-18,1707.564
2017-12-19,1702.331
2017-12-20,1713.317
2017-12-21,1722.953
2017-12-22,1726.977
2017-12-25,1726.977
2017-12-26,1727.552
2017-12-27,1740.013
2017-12-28,1748.181
2017-12-29,1750.173
2018-01-01,1750.173
2018-01-02,1768.518
2018-01-03,1775.992
2018-01-04,1795.548
2018-01-05,1804.694
2018-01-08,1807.971
2018-01-09,1827.463
2018-01-10,1826.654
2018-01-11,1820.255
2018-01-12,1830.034
2018-01-15,1817.984
2018-01-16,1829.609
2018-01-17,1836.522
2018-01-18,1833.007
2018-01-19,1833.112
2018-01-22,1853.729
2018-01-23,1858.217
2018-01-24,1860.042
2018-01-25,1863.43
2018-01-26,1873.42
2018-01-29,1865.331
2018-01-30,1850.528
2018-01-31,1852.934
2018-02-01,1848.454
2018-02-02,1837.995
2018-02-05,1810.461
2018-02-06,1745.075
2018-02-07,1741.878
2018-02-08,1743.755
2018-02-09,1704.416
2018-02-12,1710.782
2018-02-13,1723.688
2018-02-14,1749.332
2018-02-15,1762.282
2018-02-16,1761.978
2018-02-19,1761.899
2018-02-20,1764.181
2018-02-21,1783.096
2018-02-22,1773.033
2018-02-23,1786.542
2018-02-26,1800.722
2018-02-27,1788.132
2018-02-28,1782.408
2018-03-01,1795.149
2018-03-02,1779.694
2018-03-05,1750.111
2018-03-06,1769.169
2018-03-07,1764.521
2018-03-08,1783.254
2018-03-09,1781.381
2018-03-12,1793.115
2018-03-13,1795.338
2018-03-14,1793.545
2018-03-15,1794.319
2018-03-16,1792.318
2018-03-19,1788.123
2018-03-20,1774.087
2018-03-21,1767.062
2018-03-22,1761.155
2018-03-23,1726.23
2018-03-26,1719.78
2018-03-27,1726.652
2018-03-28,1701.702
2018-03-29,1704.512
2018-03-30,1704.512
2018-04-02,1704.447
2018-04-03,1702.673
2018-04-04,1694.619
2018-04-05,1694.63
2018-04-06,1712.762
2018-04-09,1733.86
2018-04-10,1731.807
2018-04-11,1734.347
2018-04-12,1730.013
2018-04-13,1726.875
2018-04-16,1713.279
2018-04-17,1709.123
2018-04-18,1706.395
2018-04-19,1716.279
2018-04-20,1704.912
2018-04-23,1702.656
2018-04-24,1713.298
2018-04-25,1707.575
2018-04-26,1701.482
2018-04-27,1712.284
2018-04-30,1744.009
2018-05-01,1743.887
2018-05-02,1746.592
2018-05-03,1734.531
2018-05-04,1724.888
2018-05-07,1722.513
2018-05-08,1738.367
2018-05-09,1732.637
2018-05-10,1736.777
2018-05-11,1754.537
2018-05-14,1774.915
2018-05-15,1767.674
2018-05-16,1753.141
2018-05-17,1747.563
2018-05-18,1751.169
2018-05-21,1759.95
2018-05-22,1759.793
2018-05-23,1747.629
2018-05-24,1745.997
2018-05-25,1751.713
2018-05-28,1749.922
2018-05-29,1746.758
2018-05-30,1729.177
2018-05-31,1763.248
2018-06-01,1746.734
2018-06-04,1760.988
2018-06-05,1758.687
2018-06-06,1766.432
2018-06-07,1771.759
2018-06-08,1754.847
2018-06-11,1758.406
2018-06-12,1753.833
2018-06-13,1744.302
2018-06-14,1736.192
2018-06-15,1735.209
2018-06-18,1735.381
2018-06-19,1694.275
2018-06-20,1709.788
2018-06-21,1696.364
2018-06-22,1694.153
2018-06-25,1676.425
2018-06-26,1669.527
2018-06-27,1646.291
2018-06-28,1645.866
2018-06-29,1648.093
2018-07-02,1648.032
2018-07-03,1633.267
2018-07-04,1626.378
2018-07-05,1622.89
2018-07-06,1625.884
2018-07-09,1647.721
2018-07-10,1651.009
2018-07-11,1632.598
2018-07-12,1635.641
2018-07-13,1643.693
2018-07-16,1642.208
2018-07-17,1634.343
2018-07-18,1632.855
2018-07-19,1626.59
2018-07-20,1632.764
2018-07-23,1633.968
2018-07-24,1647.254
2018-07-25,1667.409
2018-07-26,1658.47
2018-07-27,1665.612
2018-07-30,1659.523
2018-07-31,1663.248
2018-08-01,1654.629
2018-08-02,1633.077
2018-08-03,1626.903
2018-08-06,1620.245
2018-08-07,1642.077
2018-08-08,1640.051
2018-08-09,1638.411
2018-08-10,1631.26
2018-08-13,1603.384
2018-08-14,1597.845
2018-08-15,1580.274
2018-08-16,1572.182
2018-08-17,1572.055
2018-08-20,1577.662
2018-08-21,1577.731
2018-08-22,1571.778
2018-08-23,1558.684
2018-08-24,1547.432
2018-08-27,1569.437
2018-08-28,1564.731
2018-08-29,1572.979
2018-08-30,1568.042
2018-08-31,1556.339
2018-09-03,1555.897
2018-09-04,1557.859
2018-09-05,1531.687
2018-09-06,1517.325
2018-09-07,1521.818
2018-09-10,1503.441
2018-09-11,1498.695
2018-09-12,1498.403
2018-09-13,1517.099
2018-09-14,1528.653
2018-09-17,1527.677
2018-09-18,1544.089
2018-09-19,1548.171
2018-09-20,1554.191
2018-09-21,1585.078
2018-09-24,1560.679
2018-09-25,1561.197
2018-09-26,1562.784
2018-09-27,1556.556
2018-09-28,1554.313
2018-10-01,1554.272
2018-10-02,1533.135
2018-10-03,1533.669
2018-10-04,1519.192
2018-10-05,1509.409
2018-10-08,1500.245
2018-10-09,1506.073
2018-10-10,1499.833
2018-10-11,1451.764
2018-10-12,1459.753
2018-10-15,1452.54
2018-10-16,1452.814
2018-10-17,1452.537
2018-10-18,1462.488
2018-10-19,1463.582
2018-10-22,1477.466
2018-10-23,1453.057
2018-10-24,1450.496
2018-10-25,1434.648
2018-10-26,1432.363
2018-10-29,1431.301
2018-10-30,1428.141
2018-10-31,1442.533
2018-11-01,1458.156
2018-11-02,1491.475
2018-11-05,1468.987
2018-11-06,1483.295
2018-11-07,1491.194
2018-11-08,1496.525
2018-11-09,1473.269
2018-11-12,1477.477
2018-11-13,1476.549
2018-11-14,1479.678
2018-11-15,1499.539
2018-11-16,1503.818
2018-11-19,1514.173
2018-11-20,1493.388
2018-11-21,1497.802
2018-11-22,1500.066
2018-11-23,1499.742
2018-11-26,1517.071
2018-11-27,1511.409
2018-11-28,1518.652
2018-11-29,1521.361
2018-11-30,1514.545
2018-12-03,1537.478
2018-12-04,1537.096
2018-12-05,1526.027
2018-12-06,1519.366
2018-12-07,1521.097
2018-12-10,1502.3
2018-12-11,1500.785
2018-12-12,1518.808
2018-12-13,1533.535
2018-12-14,1524.917
2018-12-17,1526.601
2018-12-18,1515.373
2018-12-19,1511.012
2018-12-20,1501.269
2018-12-21,1482.581
2018-12-24,1488.701
2018-12-25,1488.701
2018-12-26,1492.083
2018-12-27,1475.725
2018-12-28,1472.766
2018-12-31,1483.456
2019-01-01,1483.456
2019-01-02,1463.568
2019-01-03,1462.652
2019-01-04,1492.491
2019-01-07,1507.335
2019-01-08,1524.531
2019-01-09,1541.672
2019-01-10,1540.304
2019-01-11,1545.393
2019-01-14,1530.443
2019-01-15,1547.273
2019-01-16,1553.452
2019-01-17,1541.451
2019-01-18,1556.563
2019-01-21,1558.427
2019-01-22,1554.151
2019-01-23,1563.948
2019-01-24,1575.02
2019-01-25,1588.201
2019-01-28,1588.073
2019-01-29,1594.055
2019-01-30,1604.163
2019-01-31,1611.673
2019-02-01,1621.361
2019-02-04,1624.131
2019-02-05,1624.149
2019-02-06,1624.03
2019-02-07,1622.803
2019-02-08,1630.707
2019-02-11,1643.677
2019-02-12,1649.083
2019-02-13,1665.668
2019-02-14,1665.184
2019-02-15,1649.306
2019-02-18,1666.785
2019-02-19,1671.377
2019-02-20,1683.376
2019-02-21,1695.406
2019-02-22,1707.056
2019-02-25,1710.516
2019-02-26,1701.751
2019-02-27,1694.258
2019-02-28,1675.668
2019-03-01,1679.299
2019-03-04,1686.976
2019-03-05,1681.623
2019-03-06,1685.398
2019-03-07,1678.083
2019-03-08,1656.293
2019-03-11,1660.24
2019-03-12,1670.878
2019-03-13,1663.877
2019-03-14,1654.887
2019-03-15,1659.666
2019-03-18,1679.079
2019-03-19,1682.56
2019-03-20,1675.717
2019-03-21,1671.959
2019-03-22,1675.638
2019-03-25,1662.581
2019-03-26,1669.321
2019-03-27,1674.772
2019-03-28,1685.246
2019-03-29,1703.024
2019-04-01,1732.155
2019-04-02,1734.233
2019-04-03,1734.254
2019-04-04,1726.413
2019-04-05,1726.356
2019-04-08,1710.879
2019-04-09,1709.913
2019-04-10,1707.835
2019-04-11,1694.247
2019-04-12,1694.668
2019-04-15,1689.79
2019-04-16,1690.841
2019-04-17,1688.986
2019-04-18,1683.706
2019-04-19,1683.706
2019-04-22,1683.764
2019-04-23,1675.898
2019-04-24,1675.729
2019-04-25,1667.423
2019-04-26,1663.19
2019-04-29,1673.555
2019-04-30,1660.856
2019-05-01,1661.376
2019-05-02,1672.596
2019-05-03,1686.101
2019-05-06,1641.743
2019-05-07,1651.389
2019-05-08,1629.964
2019-05-09,1605.124
2019-05-10,1619.167
2019-05-13,1616.426
2019-05-14,1602.572
2019-05-15,1599.471
2019-05-16,1618.945
2019-05-17,1595.307
2019-05-20,1589.138
2019-05-21,1587.147
2019-05-22,1591.543
2019-05-23,1573.854
2019-05-24,1576.815
2019-05-27,1575.874
2019-05-28,1576.964
2019-05-29,1565.019
2019-05-30,1555.075
2019-05-31,1543.411
2019-06-03,1543.487
2019-06-04,1537.58
2019-06-05,1548.471
2019-06-06,1554.77
2019-06-07,1554.581
2019-06-10,1573.647
2019-06-11,1586.435
2019-06-12,1557.404
2019-06-13,1551.823
2019-06-14,1535.332
2019-06-17,1538.796
2019-06-18,1551.176
2019-06-19,1574.546
2019-06-20,1598.075
2019-06-21,1590.973
2019-06-24,1597.419
2019-06-25,1584.583
2019-06-26,1582.404
