Date,SINGAPORE GROWTH Standard (Large+Mid Cap)
2014-08-05,2847.487
2014-08-06,2822.147
2014-08-07,2807.642
2014-08-08,2789.947
2014-08-11,2801.667
2014-08-12,2798.744
2014-08-13,2809.791
2014-08-14,2812.562
2014-08-15,2816.444
2014-08-18,2814.807
2014-08-19,2811.635
2014-08-20,2815.659
2014-08-21,2816.353
2014-08-22,2817.881
2014-08-25,2825.586
2014-08-26,2824.062
2014-08-27,2847.02
2014-08-28,2829.922
2014-08-29,2820.585
2014-09-01,2814.123
2014-09-02,2816.78
2014-09-03,2835.549
2014-09-04,2824.07
2014-09-05,2812.407
2014-09-08,2803.435
2014-09-09,2789.677
2014-09-10,2781.0
2014-09-11,2788.116
2014-09-12,2791.219
2014-09-15,2758.062
2014-09-16,2731.418
2014-09-17,2745.932
2014-09-18,2737.848
2014-09-19,2744.654
2014-09-22,2729.154
2014-09-23,2738.08
2014-09-24,2742.433
2014-09-25,2742.493
2014-09-26,2727.288
2014-09-29,2727.677
2014-09-30,2692.056
2014-10-01,2684.515
2014-10-02,2659.091
2014-10-03,2660.192
2014-10-06,2668.623
2014-10-07,2664.555
2014-10-08,2642.95
2014-10-09,2689.186
2014-10-10,2649.973
2014-10-13,2635.035
2014-10-14,2617.944
2014-10-15,2629.331
2014-10-16,2584.613
2014-10-17,2601.367
2014-10-20,2613.796
2014-10-21,2636.589
2014-10-22,2635.345
2014-10-23,2645.196
2014-10-24,2632.246
2014-10-27,2634.154
2014-10-28,2630.575
2014-10-29,2653.055
2014-10-30,2648.643
2014-10-31,2675.428
2014-11-03,2680.436
2014-11-04,2669.454
2014-11-05,2662.165
2014-11-06,2662.115
2014-11-07,2658.003
2014-11-10,2677.657
2014-11-11,2654.07
2014-11-12,2648.115
2014-11-13,2668.389
2014-11-14,2654.051
2014-11-17,2629.565
2014-11-18,2661.295
2014-11-19,2649.136
2014-11-20,2654.097
2014-11-21,2683.388
2014-11-24,2672.92
2014-11-25,2694.613
2014-11-26,2705.64
2014-11-27,2692.698
2014-11-28,2691.54
2014-12-01,2649.966
2014-12-02,2651.054
2014-12-03,2634.522
2014-12-04,2637.379
2014-12-05,2630.082
2014-12-08,2620.576
2014-12-09,2653.333
2014-12-10,2677.944
2014-12-11,2661.247
2014-12-12,2665.235
2014-12-15,2628.19
2014-12-16,2578.611
2014-12-17,2576.72
2014-12-18,2572.165
2014-12-19,2612.269
2014-12-22,2645.817
2014-12-23,2641.552
2014-12-24,2651.538
2014-12-25,2651.538
2014-12-26,2660.187
2014-12-29,2673.622
2014-12-30,2678.267
2014-12-31,2672.693
2015-01-01,2672.693
2015-01-02,2661.232
2015-01-05,2605.814
2015-01-06,2567.269
2015-01-07,2558.29
2015-01-08,2597.584
2015-01-09,2583.947
2015-01-12,2582.097
2015-01-13,2570.239
2015-01-14,2559.363
2015-01-15,2587.134
2015-01-16,2557.052
2015-01-19,2541.608
2015-01-20,2555.096
2015-01-21,2584.105
2015-01-22,2602.857
2015-01-23,2614.018
2015-01-26,2589.685
2015-01-27,2605.74
2015-01-28,2593.311
2015-01-29,2602.7
2015-01-30,2578.915
2015-02-02,2600.304
2015-02-03,2593.866
2015-02-04,2604.063
2015-02-05,2596.48
2015-02-06,2596.887
2015-02-09,2582.176
2015-02-10,2593.552
2015-02-11,2595.223
2015-02-12,2577.705
2015-02-13,2597.334
2015-02-16,2579.239
2015-02-17,2564.495
2015-02-18,2569.832
2015-02-19,2572.197
2015-02-20,2570.967
2015-02-23,2572.776
2015-02-24,2583.367
2015-02-25,2589.062
2015-02-26,2575.734
2015-02-27,2556.195
2015-03-02,2538.606
2015-03-03,2556.858
2015-03-04,2545.513
2015-03-05,2527.725
2015-03-06,2515.037
2015-03-09,2500.929
2015-03-10,2470.667
2015-03-11,2460.791
2015-03-12,2474.32
2015-03-13,2446.747
2015-03-16,2460.391
2015-03-17,2448.904
2015-03-18,2449.056
2015-03-19,2459.138
2015-03-20,2494.625
2015-03-23,2530.09
2015-03-24,2530.338
2015-03-25,2534.205
2015-03-26,2545.786
2015-03-27,2555.168
2015-03-30,2544.654
2015-03-31,2537.289
2015-04-01,2555.423
2015-04-02,2575.788
2015-04-03,2575.788
2015-04-06,2594.509
2015-04-07,2584.432
2015-04-08,2594.376
2015-04-09,2590.336
2015-04-10,2587.614
2015-04-13,2579.687
2015-04-14,2645.525
2015-04-15,2656.401
2015-04-16,2670.382
2015-04-17,2690.338
2015-04-20,2674.103
2015-04-21,2676.179
2015-04-22,2685.531
2015-04-23,2695.04
2015-04-24,2739.88
2015-04-27,2761.215
2015-04-28,2775.983
2015-04-29,2770.562
2015-04-30,2766.357
2015-05-01,2758.443
2015-05-04,2741.969
2015-05-05,2736.923
2015-05-06,2748.877
2015-05-07,2716.785
2015-05-08,2728.609
2015-05-11,2734.574
2015-05-12,2704.034
2015-05-13,2733.863
2015-05-14,2747.496
2015-05-15,2741.182
2015-05-18,2731.748
2015-05-19,2710.194
2015-05-20,2699.024
2015-05-21,2700.212
2015-05-22,2706.712
2015-05-25,2704.818
2015-05-26,2675.281
2015-05-27,2632.639
2015-05-28,2632.256
2015-05-29,2612.063
2015-06-01,2603.186
2015-06-02,2554.771
2015-06-03,2586.344
2015-06-04,2581.716
2015-06-05,2551.257
2015-06-08,2530.012
2015-06-09,2539.867
2015-06-10,2584.806
2015-06-11,2590.048
2015-06-12,2597.62
2015-06-15,2570.848
2015-06-16,2562.083
2015-06-17,2578.715
2015-06-18,2592.481
2015-06-19,2592.773
2015-06-22,2604.719
2015-06-23,2602.547
2015-06-24,2603.925
2015-06-25,2605.989
2015-06-26,2571.733
2015-06-29,2535.477
2015-06-30,2576.619
2015-07-01,2579.693
2015-07-02,2577.736
2015-07-03,2595.65
2015-07-06,2584.326
2015-07-07,2574.694
2015-07-08,2550.869
2015-07-09,2534.082
2015-07-10,2549.598
2015-07-13,2562.914
2015-07-14,2557.248
2015-07-15,2554.798
2015-07-16,2573.309
2015-07-17,2571.802
2015-07-20,2583.686
2015-07-21,2599.762
2015-07-22,2582.705
2015-07-23,2573.998
2015-07-24,2565.022
2015-07-27,2538.662
2015-07-28,2519.98
2015-07-29,2528.905
2015-07-30,2477.345
2015-07-31,2447.016
2015-08-03,2426.512
2015-08-04,2448.977
2015-08-05,2407.336
2015-08-06,2417.219
2015-08-07,2417.132
2015-08-10,2418.441
2015-08-11,2344.249
2015-08-12,2269.821
2015-08-13,2308.991
2015-08-14,2320.514
2015-08-17,2277.998
2015-08-18,2275.706
2015-08-19,2267.498
2015-08-20,2243.494
2015-08-21,2218.224
2015-08-24,2114.727
2015-08-25,2175.135
2015-08-26,2157.426
2015-08-27,2219.01
2015-08-28,2200.933
2015-08-31,2175.105
2015-09-01,2139.936
2015-09-02,2130.642
2015-09-03,2153.127
2015-09-04,2110.954
2015-09-07,2092.452
2015-09-08,2137.325
2015-09-09,2183.673
2015-09-10,2146.74
2015-09-11,2146.816
2015-09-14,2154.968
2015-09-15,2139.511
2015-09-16,2163.903
2015-09-17,2176.269
2015-09-18,2180.902
2015-09-21,2148.471
2015-09-22,2121.382
2015-09-23,2097.818
2015-09-24,2096.421
2015-09-25,2084.142
2015-09-28,2042.514
2015-09-29,2043.111
2015-09-30,2055.177
2015-10-01,2051.896
2015-10-02,2040.919
2015-10-05,2097.382
2015-10-06,2137.078
2015-10-07,2206.754
2015-10-08,2196.791
2015-10-09,2268.901
2015-10-12,2291.605
2015-10-13,2240.313
2015-10-14,2270.568
2015-10-15,2302.277
2015-10-16,2311.126
2015-10-19,2300.651
2015-10-20,2286.12
2015-10-21,2285.64
2015-10-22,2295.872
2015-10-23,2331.634
2015-10-26,2347.84
2015-10-27,2319.498
2015-10-28,2313.652
2015-10-29,2261.212
2015-10-30,2265.552
2015-11-02,2249.706
2015-11-03,2276.14
2015-11-04,2309.543
2015-11-05,2288.247
2015-11-06,2259.271
2015-11-09,2233.427
2015-11-10,2236.489
2015-11-11,2230.472
2015-11-12,2213.624
2015-11-13,2176.304
2015-11-16,2171.209
2015-11-17,2170.17
2015-11-18,2147.117
2015-11-19,2193.959
2015-11-20,2195.801
2015-11-23,2169.657
2015-11-24,2195.761
2015-11-25,2177.233
2015-11-26,2167.954
2015-11-27,2136.627
2015-11-30,2143.054
2015-12-01,2157.525
2015-12-02,2164.908
2015-12-03,2186.801
2015-12-04,2193.694
2015-12-07,2201.33
2015-12-08,2180.146
2015-12-09,2176.264
2015-12-10,2170.222
2015-12-11,2147.035
2015-12-14,2142.136
2015-12-15,2138.382
2015-12-16,2159.687
2015-12-17,2158.664
2015-12-18,2155.703
2015-12-21,2166.538
2015-12-22,2175.151
2015-12-23,2181.357
2015-12-24,2192.031
2015-12-25,2192.031
2015-12-28,2189.699
2015-12-29,2189.918
2015-12-30,2190.084
2015-12-31,2181.786
2016-01-01,2181.786
2016-01-04,2126.255
2016-01-05,2117.643
2016-01-06,2084.959
2016-01-07,2040.241
2016-01-08,2052.189
2016-01-11,2032.216
2016-01-12,2021.659
2016-01-13,2031.867
2016-01-14,1988.956
2016-01-15,1976.119
2016-01-18,1949.443
2016-01-19,1975.225
2016-01-20,1913.455
2016-01-21,1896.516
2016-01-22,1931.917
2016-01-25,1939.62
2016-01-26,1913.643
2016-01-27,1905.91
2016-01-28,1916.506
2016-01-29,1964.404
2016-02-01,1942.281
2016-02-02,1918.024
2016-02-03,1902.309
2016-02-04,1948.577
2016-02-05,1990.619
2016-02-08,1988.85
2016-02-09,2004.022
2016-02-10,1968.285
2016-02-11,1938.862
2016-02-12,1931.674
2016-02-15,1980.768
2016-02-16,2005.916
2016-02-17,1981.949
2016-02-18,2021.407
2016-02-19,2007.402
2016-02-22,2027.22
2016-02-23,2019.758
2016-02-24,1982.719
2016-02-25,1985.977
2016-02-26,2016.541
2016-02-29,2029.022
2016-03-01,2044.797
2016-03-02,2082.362
2016-03-03,2141.893
2016-03-04,2196.342
2016-03-07,2180.857
2016-03-08,2142.454
2016-03-09,2173.653
2016-03-10,2165.311
2016-03-11,2189.629
2016-03-14,2199.846
2016-03-15,2189.475
2016-03-16,2189.849
2016-03-17,2270.416
2016-03-18,2285.718
2016-03-21,2264.712
2016-03-22,2247.47
2016-03-23,2246.192
2016-03-24,2213.006
2016-03-25,2213.006
2016-03-28,2203.91
2016-03-29,2201.882
2016-03-30,2272.897
2016-03-31,2259.539
2016-04-01,2229.287
2016-04-04,2245.293
2016-04-05,2208.491
2016-04-06,2221.914
2016-04-07,2220.297
2016-04-08,2220.738
2016-04-11,2228.224
2016-04-12,2226.471
2016-04-13,2271.554
2016-04-14,2266.538
2016-04-15,2286.603
2016-04-18,2297.057
2016-04-19,2355.457
2016-04-20,2346.654
2016-04-21,2342.377
2016-04-22,2320.388
2016-04-25,2292.036
2016-04-26,2296.677
2016-04-27,2287.784
2016-04-28,2277.098
2016-04-29,2270.982
2016-05-02,2273.604
2016-05-03,2245.752
2016-05-04,2209.274
2016-05-05,2211.771
2016-05-06,2183.552
2016-05-09,2197.404
2016-05-10,2178.719
2016-05-11,2183.984
2016-05-12,2194.801
2016-05-13,2179.552
2016-05-16,2182.847
2016-05-17,2207.301
2016-05-18,2185.0
2016-05-19,2154.67
2016-05-20,2165.921
2016-05-23,2173.559
2016-05-24,2153.579
2016-05-25,2173.81
2016-05-26,2181.871
2016-05-27,2208.116
2016-05-30,2197.473
2016-05-31,2201.768
2016-06-01,2199.061
2016-06-02,2203.138
2016-06-03,2239.499
2016-06-06,2266.688
2016-06-07,2282.72
2016-06-08,2296.712
2016-06-09,2279.406
2016-06-10,2248.091
2016-06-13,2232.989
2016-06-14,2207.842
2016-06-15,2213.253
2016-06-16,2200.06
2016-06-17,2217.297
2016-06-20,2255.05
2016-06-21,2244.634
2016-06-22,2247.228
2016-06-23,2254.352
2016-06-24,2195.829
2016-06-27,2183.142
2016-06-28,2231.634
2016-06-29,2279.287
2016-06-30,2321.554
2016-07-01,2328.31
2016-07-04,2343.416
2016-07-05,2326.028
2016-07-06,2321.985
2016-07-07,2331.857
2016-07-08,2321.131
2016-07-11,2350.575
2016-07-12,2382.156
2016-07-13,2386.14
2016-07-14,2391.816
2016-07-15,2398.837
2016-07-18,2388.767
2016-07-19,2374.005
2016-07-20,2389.245
2016-07-21,2379.515
2016-07-22,2392.423
2016-07-25,2369.199
2016-07-26,2381.902
2016-07-27,2390.252
2016-07-28,2386.063
2016-07-29,2368.792
2016-08-01,2400.465
2016-08-02,2389.012
2016-08-03,2366.873
2016-08-04,2381.561
2016-08-05,2372.251
2016-08-08,2412.146
2016-08-09,2417.974
2016-08-10,2435.466
2016-08-11,2428.707
2016-08-12,2418.246
2016-08-15,2432.864
2016-08-16,2422.936
2016-08-17,2404.788
2016-08-18,2407.935
2016-08-19,2393.888
2016-08-22,2384.785
2016-08-23,2395.084
2016-08-24,2396.809
2016-08-25,2409.447
2016-08-26,2395.434
2016-08-29,2339.357
2016-08-30,2332.949
2016-08-31,2320.296
2016-09-01,2318.376
2016-09-02,2297.004
2016-09-05,2345.749
2016-09-06,2407.307
2016-09-07,2398.902
2016-09-08,2400.501
2016-09-09,2356.572
2016-09-12,2355.012
2016-09-13,2300.841
2016-09-14,2290.589
2016-09-15,2294.545
2016-09-16,2298.544
2016-09-19,2333.617
2016-09-20,2326.088
2016-09-21,2333.22
2016-09-22,2345.307
2016-09-23,2345.488
2016-09-26,2334.117
2016-09-27,2341.538
2016-09-28,2345.306
2016-09-29,2361.472
2016-09-30,2342.728
2016-10-03,2343.307
2016-10-04,2347.116
2016-10-05,2344.108
2016-10-06,2338.336
2016-10-07,2318.005
2016-10-10,2312.51
2016-10-11,2289.384
2016-10-12,2245.16
2016-10-13,2240.765
2016-10-14,2244.029
2016-10-17,2251.423
2016-10-18,2262.64
2016-10-19,2268.948
2016-10-20,2252.574
2016-10-21,2240.264
2016-10-24,2264.452
2016-10-25,2263.695
2016-10-26,2251.497
2016-10-27,2240.138
2016-10-28,2231.818
2016-10-31,2223.957
2016-11-01,2234.481
2016-11-02,2246.977
2016-11-03,2244.495
2016-11-04,2232.872
2016-11-07,2234.115
2016-11-08,2249.487
2016-11-09,2218.467
2016-11-10,2212.643
2016-11-11,2174.595
2016-11-14,2137.443
2016-11-15,2140.667
2016-11-16,2141.167
2016-11-17,2156.028
2016-11-18,2160.019
2016-11-21,2145.645
2016-11-22,2144.605
2016-11-23,2145.335
2016-11-24,2163.893
2016-11-25,2172.27
2016-11-28,2179.94
2016-11-29,2186.857
2016-11-30,2204.607
2016-12-01,2218.005
2016-12-02,2220.059
2016-12-05,2243.913
2016-12-06,2248.481
2016-12-07,2259.948
2016-12-08,2249.379
2016-12-09,2237.842
2016-12-12,2250.044
2016-12-13,2250.869
2016-12-14,2242.304
2016-12-15,2184.806
2016-12-16,2181.643
2016-12-19,2178.148
2016-12-20,2182.57
2016-12-21,2173.031
2016-12-22,2153.013
2016-12-23,2146.771
2016-12-26,2146.771
2016-12-27,2158.488
2016-12-28,2159.382
2016-12-29,2152.217
2016-12-30,2157.141
2017-01-02,2157.141
2017-01-03,2153.817
2017-01-04,2183.815
2017-01-05,2228.835
2017-01-06,2228.93
2017-01-09,2238.02
2017-01-10,2263.715
2017-01-11,2257.516
2017-01-12,2279.388
2017-01-13,2295.142
2017-01-16,2277.505
2017-01-17,2300.736
2017-01-18,2293.574
2017-01-19,2284.367
2017-01-20,2298.711
2017-01-23,2317.594
2017-01-24,2330.089
2017-01-25,2327.14
2017-01-26,2325.575
2017-01-27,2332.188
2017-01-30,2338.414
2017-01-31,2347.184
2017-02-01,2359.376
2017-02-02,2354.733
2017-02-03,2358.442
2017-02-06,2358.449
2017-02-07,2356.701
2017-02-08,2352.288
2017-02-09,2362.67
2017-02-10,2369.72
2017-02-13,2374.394
2017-02-14,2364.755
2017-02-15,2373.339
2017-02-16,2382.035
2017-02-17,2388.571
2017-02-20,2382.775
2017-02-21,2375.934
2017-02-22,2393.624
2017-02-23,2421.794
2017-02-24,2407.758
2017-02-27,2413.036
2017-02-28,2412.856
2017-03-01,2397.854
2017-03-02,2396.938
2017-03-03,2373.0
2017-03-06,2377.208
2017-03-07,2387.985
2017-03-08,2387.773
2017-03-09,2359.939
2017-03-10,2394.592
2017-03-13,2407.871
2017-03-14,2399.269
2017-03-15,2400.268
2017-03-16,2437.226
2017-03-17,2445.818
2017-03-20,2450.213
2017-03-21,2434.975
2017-03-22,2410.122
2017-03-23,2409.387
2017-03-24,2423.81
2017-03-27,2417.338
2017-03-28,2445.684
2017-03-29,2451.731
2017-03-30,2447.076
2017-03-31,2434.197
2017-04-03,2445.549
2017-04-04,2439.397
2017-04-05,2437.13
2017-04-06,2435.037
2017-04-07,2434.304
2017-04-10,2429.498
2017-04-11,2432.982
2017-04-12,2441.333
2017-04-13,2430.237
2017-04-14,2430.237
2017-04-17,2413.123
2017-04-18,2408.087
2017-04-19,2411.349
2017-04-20,2415.147
2017-04-21,2418.797
2017-04-24,2427.911
2017-04-25,2448.404
2017-04-26,2453.406
2017-04-27,2461.531
2017-04-28,2451.764
2017-05-01,2455.014
2017-05-02,2467.34
2017-05-03,2461.191
2017-05-04,2448.968
2017-05-05,2446.621
2017-05-08,2449.072
2017-05-09,2441.392
2017-05-10,2442.085
2017-05-11,2439.984
2017-05-12,2450.278
2017-05-15,2469.475
2017-05-16,2455.661
2017-05-17,2465.453
2017-05-18,2459.276
2017-05-19,2457.927
2017-05-22,2457.097
2017-05-23,2458.873
2017-05-24,2461.646
2017-05-25,2469.12
2017-05-26,2466.571
2017-05-29,2454.013
2017-05-30,2455.532
2017-05-31,2466.392
2017-06-01,2477.903
2017-06-02,2483.387
2017-06-05,2483.976
2017-06-06,2475.728
2017-06-07,2469.451
2017-06-08,2472.466
2017-06-09,2482.887
2017-06-12,2475.268
2017-06-13,2493.229
2017-06-14,2503.047
2017-06-15,2465.151
2017-06-16,2471.406
2017-06-19,2483.813
2017-06-20,2468.563
2017-06-21,2450.32
2017-06-22,2451.234
2017-06-23,2442.207
2017-06-26,2440.183
2017-06-27,2447.386
2017-06-28,2455.004
2017-06-29,2496.022
2017-06-30,2476.647
2017-07-03,2462.782
2017-07-04,2455.51
2017-07-05,2481.184
2017-07-06,2459.396
2017-07-07,2460.643
2017-07-10,2470.188
2017-07-11,2446.207
2017-07-12,2448.179
2017-07-13,2468.715
2017-07-14,2534.631
2017-07-17,2551.236
2017-07-18,2576.51
2017-07-19,2582.297
2017-07-20,2562.772
2017-07-21,2584.333
2017-07-24,2583.033
2017-07-25,2595.612
2017-07-26,2609.071
2017-07-27,2624.801
2017-07-28,2607.196
2017-07-31,2604.2
2017-08-01,2625.86
2017-08-02,2638.967
2017-08-03,2631.513
2017-08-04,2609.48
2017-08-07,2585.637
2017-08-08,2571.835
2017-08-09,2572.401
2017-08-10,2570.361
2017-08-11,2549.279
2017-08-14,2570.599
2017-08-15,2548.391
2017-08-16,2535.559
2017-08-17,2537.55
2017-08-18,2532.654
2017-08-21,2532.144
2017-08-22,2536.874
2017-08-23,2550.985
2017-08-24,2551.0
2017-08-25,2552.625
2017-08-28,2569.789
2017-08-29,2555.275
2017-08-30,2558.145
2017-08-31,2562.886
2017-09-01,2564.208
2017-09-04,2533.146
2017-09-05,2562.393
2017-09-06,2548.698
2017-09-07,2562.618
2017-09-08,2566.921
2017-09-11,2559.267
2017-09-12,2557.232
2017-09-13,2551.34
2017-09-14,2537.944
2017-09-15,2530.064
2017-09-18,2553.262
2017-09-19,2537.965
2017-09-20,2546.56
2017-09-21,2528.538
2017-09-22,2543.1
2017-09-25,2527.915
2017-09-26,2512.23
2017-09-27,2535.996
2017-09-28,2529.625
2017-09-29,2530.784
2017-10-02,2555.914
2017-10-03,2541.781
2017-10-04,2541.489
2017-10-05,2556.361
2017-10-06,2566.472
2017-10-09,2571.506
2017-10-10,2592.256
2017-10-11,2576.892
2017-10-12,2595.704
2017-10-13,2607.868
2017-10-16,2602.707
2017-10-17,2596.523
2017-10-18,2594.228
2017-10-19,2610.797
2017-10-20,2607.181
2017-10-23,2606.828
2017-10-24,2599.278
2017-10-25,2615.697
2017-10-26,2629.591
2017-10-27,2645.881
2017-10-30,2648.034
2017-10-31,2649.429
2017-11-01,2669.122
2017-11-02,2668.077
2017-11-03,2658.802
2017-11-06,2653.245
2017-11-07,2680.351
2017-11-08,2693.255
2017-11-09,2710.485
2017-11-10,2708.308
2017-11-13,2696.12
2017-11-14,2682.932
2017-11-15,2674.209
2017-11-16,2652.358
2017-11-17,2697.396
2017-11-20,2683.514
2017-11-21,2718.517
2017-11-22,2748.43
2017-11-23,2744.149
2017-11-24,2763.861
2017-11-27,2754.651
2017-11-28,2747.092
2017-11-29,2744.796
2017-11-30,2731.519
2017-12-01,2745.168
2017-12-04,2735.898
2017-12-05,2747.722
2017-12-06,2695.294
2017-12-07,2689.247
2017-12-08,2724.412
2017-12-11,2767.866
2017-12-12,2762.67
2017-12-13,2775.995
2017-12-14,2751.206
2017-12-15,2724.811
2017-12-18,2731.503
2017-12-19,2725.925
2017-12-20,2730.877
2017-12-21,2721.23
2017-12-22,2727.237
2017-12-25,2727.237
2017-12-26,2727.06
2017-12-27,2752.098
2017-12-28,2761.443
2017-12-29,2768.563
2018-01-01,2768.563
2018-01-02,2810.042
2018-01-03,2853.697
2018-01-04,2898.232
2018-01-05,2891.346
2018-01-08,2895.325
2018-01-09,2891.659
2018-01-10,2891.715
2018-01-11,2897.225
2018-01-12,2903.186
2018-01-15,2934.711
2018-01-16,2940.762
2018-01-17,2935.486
2018-01-18,2915.367
2018-01-19,2946.822
2018-01-22,2961.181
2018-01-23,2994.637
2018-01-24,3039.912
2018-01-25,3010.591
2018-01-26,2990.736
2018-01-29,2985.916
2018-01-30,2962.972
2018-01-31,2961.129
2018-02-01,2973.126
2018-02-02,2942.994
2018-02-05,2895.971
2018-02-06,2826.631
2018-02-07,2798.117
2018-02-08,2841.231
2018-02-09,2818.266
2018-02-12,2851.256
2018-02-13,2890.586
2018-02-14,2893.91
2018-02-15,2963.479
2018-02-16,2966.305
2018-02-19,2986.619
2018-02-20,2977.112
2018-02-21,3022.928
2018-02-22,3000.937
2018-02-23,3048.451
2018-02-26,3062.714
2018-02-27,3016.629
2018-02-28,2980.235
2018-03-01,2978.789
2018-03-02,2956.891
2018-03-05,2934.822
2018-03-06,2995.31
2018-03-07,2958.072
2018-03-08,2976.094
2018-03-09,2979.012
2018-03-12,3036.644
2018-03-13,3066.019
2018-03-14,3062.565
2018-03-15,3023.689
2018-03-16,2988.785
2018-03-19,2970.21
2018-03-20,2994.664
2018-03-21,2998.887
2018-03-22,2974.735
2018-03-23,2915.136
2018-03-26,2913.08
2018-03-27,2943.899
2018-03-28,2878.764
2018-03-29,2929.758
2018-03-30,2929.758
2018-04-02,2923.716
2018-04-03,2902.989
2018-04-04,2819.047
2018-04-05,2886.811
2018-04-06,2924.8
2018-04-09,2952.424
2018-04-10,2972.583
2018-04-11,2984.583
2018-04-12,2969.244
2018-04-13,3012.957
2018-04-16,3015.767
2018-04-17,3031.097
2018-04-18,3090.844
2018-04-19,3142.021
2018-04-20,3103.237
2018-04-23,3086.274
2018-04-24,3100.431
2018-04-25,3077.213
2018-04-26,3085.382
2018-04-27,3105.674
2018-04-30,3160.495
2018-05-01,3137.157
2018-05-02,3128.855
2018-05-03,3109.677
2018-05-04,3072.391
2018-05-07,3055.615
2018-05-08,3048.491
2018-05-09,3043.855
2018-05-10,3040.869
2018-05-11,3103.654
2018-05-14,3099.528
2018-05-15,3057.004
2018-05-16,3063.567
2018-05-17,3065.847
2018-05-18,3069.755
2018-05-21,3089.358
2018-05-22,3083.99
2018-05-23,3023.296
2018-05-24,3072.224
2018-05-25,3057.537
2018-05-28,3070.07
2018-05-29,3060.497
2018-05-30,2989.572
2018-05-31,2998.922
2018-06-01,2993.687
2018-06-04,3043.867
2018-06-05,3065.695
2018-06-06,3052.471
2018-06-07,3056.03
2018-06-08,3013.98
2018-06-11,3019.659
2018-06-12,3008.842
2018-06-13,2972.877
2018-06-14,2915.923
2018-06-15,2892.696
2018-06-18,2855.231
2018-06-19,2814.91
2018-06-20,2818.197
2018-06-21,2810.325
2018-06-22,2797.777
2018-06-25,2761.148
2018-06-26,2784.227
2018-06-27,2753.6
2018-06-28,2746.34
2018-06-29,2769.285
2018-07-02,2729.049
2018-07-03,2730.831
2018-07-04,2743.175
2018-07-05,2732.204
2018-07-06,2672.297
2018-07-09,2715.096
2018-07-10,2762.516
2018-07-11,2726.017
2018-07-12,2723.588
2018-07-13,2725.393
2018-07-16,2702.737
2018-07-17,2710.668
2018-07-18,2699.154
2018-07-19,2714.873
2018-07-20,2743.399
2018-07-23,2737.97
2018-07-24,2743.283
2018-07-25,2781.985
2018-07-26,2811.59
2018-07-27,2810.01
2018-07-30,2779.639
2018-07-31,2789.092
2018-08-01,2808.413
2018-08-02,2750.342
2018-08-03,2729.821
2018-08-06,2751.222
2018-08-07,2811.094
2018-08-08,2806.744
2018-08-09,2806.847
2018-08-10,2749.593
2018-08-13,2699.622
2018-08-14,2711.026
2018-08-15,2693.725
2018-08-16,2687.763
2018-08-17,2696.251
2018-08-20,2698.732
2018-08-21,2704.499
2018-08-22,2706.478
2018-08-23,2737.64
2018-08-24,2715.476
2018-08-27,2732.454
2018-08-28,2758.469
2018-08-29,2753.254
2018-08-30,2727.34
2018-08-31,2702.781
2018-09-03,2696.012
2018-09-04,2687.606
2018-09-05,2637.611
2018-09-06,2641.861
2018-09-07,2621.824
2018-09-10,2611.833
2018-09-11,2603.504
2018-09-12,2622.159
2018-09-13,2635.464
2018-09-14,2666.516
2018-09-17,2646.959
2018-09-18,2646.321
2018-09-19,2673.207
2018-09-20,2691.78
2018-09-21,2750.929
2018-09-24,2743.268
2018-09-25,2753.913
2018-09-26,2761.357
2018-09-27,2755.471
2018-09-28,2775.566
2018-10-01,2759.157
2018-10-02,2731.025
2018-10-03,2746.697
2018-10-04,2713.588
2018-10-05,2698.128
2018-10-08,2661.444
2018-10-09,2644.193
2018-10-10,2617.608
2018-10-11,2556.814
2018-10-12,2569.924
2018-10-15,2564.202
2018-10-16,2555.817
2018-10-17,2580.666
2018-10-18,2565.661
2018-10-19,2562.345
2018-10-22,2572.775
2018-10-23,2536.771
2018-10-24,2539.774
2018-10-25,2515.17
2018-10-26,2461.646
2018-10-29,2461.184
2018-10-30,2437.699
2018-10-31,2496.291
2018-11-01,2555.668
2018-11-02,2630.212
2018-11-05,2562.312
2018-11-06,2564.83
2018-11-07,2574.392
2018-11-08,2590.295
2018-11-09,2561.723
2018-11-12,2542.45
2018-11-13,2527.28
2018-11-14,2516.013
2018-11-15,2528.782
2018-11-16,2551.317
2018-11-19,2543.028
2018-11-20,2501.256
2018-11-21,2515.029
2018-11-22,2507.83
2018-11-23,2516.257
2018-11-26,2566.202
2018-11-27,2560.5
2018-11-28,2570.102
2018-11-29,2603.024
2018-11-30,2605.924
2018-12-03,2699.0
2018-12-04,2681.38
2018-12-05,2660.358
2018-12-06,2615.433
2018-12-07,2605.64
2018-12-10,2562.611
2018-12-11,2546.152
2018-12-12,2581.443
2018-12-13,2597.56
2018-12-14,2551.658
2018-12-17,2591.372
2018-12-18,2549.83
2018-12-19,2563.638
2018-12-20,2546.128
2018-12-21,2548.178
2018-12-24,2544.508
2018-12-25,2544.508
2018-12-26,2514.928
2018-12-27,2540.187
2018-12-28,2557.718
2018-12-31,2577.636
2019-01-01,2577.636
2019-01-02,2551.489
2019-01-03,2527.123
2019-01-04,2565.958
2019-01-07,2626.303
2019-01-08,2642.91
2019-01-09,2677.984
2019-01-10,2708.087
2019-01-11,2722.268
2019-01-14,2696.815
2019-01-15,2737.961
2019-01-16,2753.11
2019-01-17,2737.563
2019-01-18,2746.514
