Date,ITALY SMID GROWTH SMID (Small+Mid Cap)
2015-08-03,835.554
2015-08-04,828.179
2015-08-05,833.012
2015-08-06,829.184
2015-08-07,822.607
2015-08-10,831.879
2015-08-11,828.11
2015-08-12,812.762
2015-08-13,824.216
2015-08-14,821.612
2015-08-17,825.548
2015-08-18,820.221
2015-08-19,812.314
2015-08-20,800.059
2015-08-21,787.106
2015-08-24,768.724
2015-08-25,792.894
2015-08-26,786.649
2015-08-27,795.477
2015-08-28,787.813
2015-08-31,783.289
2015-09-01,772.302
2015-09-02,771.432
2015-09-03,780.516
2015-09-04,760.262
2015-09-07,767.633
2015-09-08,782.522
2015-09-09,787.655
2015-09-10,788.106
2015-09-11,792.953
2015-09-14,784.262
2015-09-15,791.213
2015-09-16,795.211
2015-09-17,800.174
2015-09-18,788.151
2015-09-21,783.093
2015-09-22,753.959
2015-09-23,754.837
2015-09-24,748.019
2015-09-25,762.342
2015-09-28,742.53
2015-09-29,734.294
2015-09-30,743.013
2015-10-01,745.434
2015-10-02,757.344
2015-10-05,773.054
2015-10-06,783.73
2015-10-07,779.404
2015-10-08,787.462
2015-10-09,792.605
2015-10-12,786.225
2015-10-13,784.335
2015-10-14,783.433
2015-10-15,790.65
2015-10-16,791.374
2015-10-19,792.895
2015-10-20,788.324
2015-10-21,789.144
2015-10-22,787.228
2015-10-23,789.673
2015-10-26,791.704
2015-10-27,787.075
2015-10-28,796.567
2015-10-29,781.198
2015-10-30,788.252
2015-11-02,787.642
2015-11-03,778.839
2015-11-04,773.761
2015-11-05,771.926
2015-11-06,775.67
2015-11-09,764.679
2015-11-10,772.764
2015-11-11,771.024
2015-11-12,760.302
2015-11-13,753.569
2015-11-16,750.978
2015-11-17,761.687
2015-11-18,756.116
2015-11-19,766.872
2015-11-20,763.638
2015-11-23,764.6
2015-11-24,748.418
2015-11-25,759.502
2015-11-26,765.562
2015-11-27,764.169
2015-11-30,768.823
2015-12-01,770.494
2015-12-02,769.915
2015-12-03,774.525
2015-12-04,779.045
2015-12-07,780.568
2015-12-08,764.823
2015-12-09,766.44
2015-12-10,764.157
2015-12-11,755.514
2015-12-14,744.059
2015-12-15,758.658
2015-12-16,763.587
2015-12-17,762.078
2015-12-18,756.649
2015-12-21,756.842
2015-12-22,755.264
2015-12-23,761.499
2015-12-24,767.029
2015-12-25,767.029
2015-12-28,768.565
2015-12-29,773.877
2015-12-30,770.169
2015-12-31,766.605
2016-01-01,766.605
2016-01-04,737.33
2016-01-05,736.935
2016-01-06,720.233
2016-01-07,712.851
2016-01-08,701.526
2016-01-11,691.312
2016-01-12,703.693
2016-01-13,706.349
2016-01-14,682.322
2016-01-15,667.022
2016-01-18,643.612
2016-01-19,654.317
2016-01-20,617.877
2016-01-21,638.241
2016-01-22,647.585
2016-01-25,638.789
2016-01-26,647.774
2016-01-27,645.367
2016-01-28,627.845
2016-01-29,632.335
2016-02-01,636.415
2016-02-02,615.61
2016-02-03,604.122
2016-02-04,611.54
2016-02-05,598.624
2016-02-08,562.619
2016-02-09,556.247
2016-02-10,572.285
2016-02-11,552.798
2016-02-12,563.48
2016-02-15,579.154
2016-02-16,580.998
2016-02-17,603.081
2016-02-18,597.245
2016-02-19,592.283
2016-02-22,605.558
2016-02-23,595.983
2016-02-24,581.517
2016-02-25,594.271
2016-02-26,598.837
2016-02-29,603.811
2016-03-01,619.519
2016-03-02,621.431
2016-03-03,630.683
2016-03-04,636.537
2016-03-07,632.625
2016-03-08,629.375
2016-03-09,631.874
2016-03-10,630.381
2016-03-11,654.293
2016-03-14,660.994
2016-03-15,651.391
2016-03-16,653.047
2016-03-17,663.09
2016-03-18,669.133
2016-03-21,668.428
2016-03-22,666.554
2016-03-23,659.711
2016-03-24,645.934
2016-03-25,645.934
2016-03-28,648.914
2016-03-29,646.578
2016-03-30,672.503
2016-03-31,667.546
2016-04-01,657.655
2016-04-04,659.96
2016-04-05,638.367
2016-04-06,640.231
2016-04-07,625.015
2016-04-08,644.901
2016-04-11,659.561
2016-04-12,647.829
2016-04-13,662.495
2016-04-14,664.7
2016-04-15,664.143
2016-04-18,677.535
2016-04-19,685.158
2016-04-20,687.286
2016-04-21,683.918
2016-04-22,676.862
2016-04-25,673.589
2016-04-26,679.555
2016-04-27,685.518
2016-04-28,694.91
2016-04-29,690.915
2016-05-02,691.357
2016-05-03,677.168
2016-05-04,678.656
2016-05-05,667.253
2016-05-06,665.767
2016-05-09,660.319
2016-05-10,668.213
2016-05-11,667.418
2016-05-12,667.156
2016-05-13,669.505
2016-05-16,669.53
2016-05-17,659.438
2016-05-18,659.813
2016-05-19,650.718
2016-05-20,658.463
2016-05-23,653.423
2016-05-24,666.399
2016-05-25,677.761
2016-05-26,676.621
2016-05-27,673.377
2016-05-30,678.734
2016-05-31,672.749
2016-06-01,670.077
2016-06-02,671.719
2016-06-03,673.415
2016-06-06,678.227
2016-06-07,688.501
2016-06-08,687.994
2016-06-09,678.138
2016-06-10,653.664
2016-06-13,638.229
2016-06-14,622.554
2016-06-15,629.56
2016-06-16,616.449
2016-06-17,639.943
2016-06-20,667.953
2016-06-21,661.762
2016-06-22,660.129
2016-06-23,682.487
2016-06-24,610.131
2016-06-27,572.555
2016-06-28,594.02
2016-06-29,599.05
2016-06-30,607.7
2016-07-01,614.846
2016-07-04,602.886
2016-07-05,586.634
2016-07-06,574.18
2016-07-07,577.463
2016-07-08,595.428
2016-07-11,607.83
2016-07-12,620.895
2016-07-13,618.171
2016-07-14,627.215
2016-07-15,621.975
2016-07-18,624.892
2016-07-19,618.015
2016-07-20,625.917
2016-07-21,626.842
2016-07-22,624.425
2016-07-25,624.055
2016-07-26,629.201
2016-07-27,636.315
2016-07-28,630.549
2016-07-29,638.791
2016-08-01,632.763
2016-08-02,623.132
2016-08-03,625.132
2016-08-04,626.837
2016-08-05,635.773
2016-08-08,637.413
2016-08-09,645.769
2016-08-10,650.74
2016-08-11,655.362
2016-08-12,656.603
2016-08-15,657.689
2016-08-16,651.471
2016-08-17,644.655
2016-08-18,655.253
2016-08-19,646.424
2016-08-22,648.948
2016-08-23,658.874
2016-08-24,658.754
2016-08-25,653.772
2016-08-26,657.304
2016-08-29,644.838
2016-08-30,650.018
2016-08-31,647.445
2016-09-01,648.624
2016-09-02,653.411
2016-09-05,652.201
2016-09-06,655.698
2016-09-07,665.051
2016-09-08,664.556
2016-09-09,653.749
2016-09-12,645.135
2016-09-13,641.171
2016-09-14,643.23
2016-09-15,647.186
2016-09-16,631.186
2016-09-19,640.808
2016-09-20,634.626
2016-09-21,639.039
2016-09-22,656.555
2016-09-23,651.482
2016-09-26,645.058
2016-09-27,638.082
2016-09-28,643.175
2016-09-29,644.823
2016-09-30,647.44
2016-10-03,647.821
2016-10-04,648.957
2016-10-05,655.422
2016-10-06,651.79
2016-10-07,648.643
2016-10-10,653.297
2016-10-11,644.683
2016-10-12,640.49
2016-10-13,633.464
2016-10-14,641.753
2016-10-17,640.991
2016-10-18,644.881
2016-10-19,647.111
2016-10-20,647.577
2016-10-21,646.21
2016-10-24,651.682
2016-10-25,644.67
2016-10-26,651.672
2016-10-27,655.317
2016-10-28,654.609
2016-10-31,653.881
2016-11-01,647.845
2016-11-02,637.611
2016-11-03,631.652
2016-11-04,628.209
2016-11-07,641.611
2016-11-08,644.742
2016-11-09,644.708
2016-11-10,645.751
2016-11-11,648.542
2016-11-14,640.568
2016-11-15,639.144
2016-11-16,636.469
2016-11-17,637.097
2016-11-18,625.232
2016-11-21,630.105
2016-11-22,631.348
2016-11-23,634.876
2016-11-24,639.234
2016-11-25,640.43
2016-11-28,631.434
2016-11-29,641.552
2016-11-30,643.999
2016-12-01,642.27
2016-12-02,643.299
2016-12-05,658.512
2016-12-06,673.187
2016-12-07,683.006
2016-12-08,681.564
2016-12-09,673.702
2016-12-12,675.701
2016-12-13,691.815
2016-12-14,688.657
2016-12-15,685.47
2016-12-16,686.506
2016-12-19,688.756
2016-12-20,695.454
2016-12-21,699.488
2016-12-22,692.355
2016-12-23,697.085
2016-12-26,697.085
2016-12-27,699.746
2016-12-28,693.775
2016-12-29,699.601
2016-12-30,704.682
2017-01-02,717.963
2017-01-03,706.883
2017-01-04,714.789
2017-01-05,726.661
2017-01-06,730.626
2017-01-09,720.262
2017-01-10,728.694
2017-01-11,728.055
2017-01-12,722.672
2017-01-13,733.982
2017-01-16,727.1
2017-01-17,731.606
2017-01-18,735.473
2017-01-19,735.117
2017-01-20,737.893
2017-01-23,741.486
2017-01-24,749.645
2017-01-25,748.121
2017-01-26,739.643
2017-01-27,743.58
2017-01-30,726.913
2017-01-31,729.377
2017-02-01,734.393
2017-02-02,747.509
2017-02-03,752.057
2017-02-06,735.391
2017-02-07,733.305
2017-02-08,739.495
2017-02-09,739.199
2017-02-10,735.013
2017-02-13,742.626
2017-02-14,744.315
2017-02-15,741.727
2017-02-16,749.277
2017-02-17,743.73
2017-02-20,744.932
2017-02-21,741.874
2017-02-22,741.32
2017-02-23,738.037
2017-02-24,730.895
2017-02-27,745.4
2017-02-28,745.921
2017-03-01,754.356
2017-03-02,755.952
2017-03-03,759.597
2017-03-06,754.868
2017-03-07,754.88
2017-03-08,755.494
2017-03-09,759.418
2017-03-10,766.59
2017-03-13,770.41
2017-03-14,767.191
2017-03-15,776.004
2017-03-16,795.967
2017-03-17,794.46
2017-03-20,793.025
2017-03-21,789.746
2017-03-22,791.631
2017-03-23,802.327
2017-03-24,805.688
2017-03-27,809.499
2017-03-28,814.828
2017-03-29,805.485
2017-03-30,808.666
2017-03-31,810.194
2017-04-03,801.946
2017-04-04,806.041
2017-04-05,806.348
2017-04-06,808.65
2017-04-07,805.268
2017-04-10,802.706
2017-04-11,805.596
2017-04-12,804.565
2017-04-13,799.363
2017-04-14,799.363
2017-04-17,802.259
2017-04-18,797.868
2017-04-19,810.932
2017-04-20,819.865
2017-04-21,810.221
2017-04-24,850.8
2017-04-25,859.682
2017-04-26,866.988
2017-04-27,865.149
2017-04-28,868.61
2017-05-01,870.843
2017-05-02,874.877
2017-05-03,870.374
2017-05-04,891.601
2017-05-05,899.711
2017-05-08,893.084
2017-05-09,900.699
2017-05-10,897.844
2017-05-11,891.144
2017-05-12,896.922
2017-05-15,905.307
2017-05-16,911.553
2017-05-17,888.818
2017-05-18,889.5
2017-05-19,907.759
2017-05-22,912.146
2017-05-23,917.351
2017-05-24,915.783
2017-05-25,918.185
2017-05-26,923.89
2017-05-29,909.46
2017-05-30,916.627
2017-05-31,920.465
2017-06-01,933.875
2017-06-02,942.6
2017-06-05,932.035
2017-06-06,933.287
2017-06-07,930.423
2017-06-08,931.905
2017-06-09,934.166
2017-06-12,916.644
2017-06-13,926.396
2017-06-14,927.328
2017-06-15,912.904
2017-06-16,925.498
2017-06-19,928.426
2017-06-20,921.901
2017-06-21,926.082
2017-06-22,927.422
2017-06-23,926.448
2017-06-26,928.917
2017-06-27,921.361
2017-06-28,929.9
2017-06-29,910.165
2017-06-30,909.284
2017-07-03,920.066
2017-07-04,915.028
2017-07-05,916.605
2017-07-06,923.433
2017-07-07,921.164
2017-07-10,933.191
2017-07-11,935.95
2017-07-12,949.071
2017-07-13,951.997
2017-07-14,959.236
2017-07-17,964.924
2017-07-18,967.67
2017-07-19,970.64
2017-07-20,978.449
2017-07-21,966.924
2017-07-24,970.985
2017-07-25,974.787
2017-07-26,981.088
2017-07-27,988.089
2017-07-28,986.268
2017-07-31,994.373
2017-08-01,1002.116
2017-08-02,995.572
2017-08-03,1001.832
2017-08-04,997.111
2017-08-07,1001.323
2017-08-08,998.731
2017-08-09,991.969
2017-08-10,986.846
2017-08-11,972.937
2017-08-14,997.041
2017-08-15,991.541
2017-08-16,1001.152
2017-08-17,1000.955
2017-08-18,996.409
2017-08-21,1008.702
2017-08-22,1012.802
2017-08-23,1023.357
2017-08-24,1024.513
2017-08-25,1025.945
2017-08-28,1027.195
2017-08-29,1023.247
2017-08-30,1028.021
2017-08-31,1037.251
2017-09-01,1051.926
2017-09-04,1051.882
2017-09-05,1053.894
2017-09-06,1061.748
2017-09-07,1056.948
2017-09-08,1063.902
2017-09-11,1073.854
2017-09-12,1072.442
2017-09-13,1068.955
2017-09-14,1068.416
2017-09-15,1071.737
2017-09-18,1082.963
2017-09-19,1090.79
2017-09-20,1095.523
2017-09-21,1094.185
2017-09-22,1107.027
2017-09-25,1091.149
2017-09-26,1083.28
2017-09-27,1087.198
2017-09-28,1094.283
2017-09-29,1102.319
2017-10-02,1107.046
2017-10-03,1106.859
2017-10-04,1104.875
2017-10-05,1098.286
2017-10-06,1091.601
2017-10-09,1102.056
2017-10-10,1103.718
2017-10-11,1114.564
2017-10-12,1112.003
2017-10-13,1110.894
2017-10-16,1110.153
2017-10-17,1100.692
2017-10-18,1108.216
2017-10-19,1091.244
2017-10-20,1094.698
2017-10-23,1091.425
2017-10-24,1106.309
2017-10-25,1096.871
2017-10-26,1099.438
2017-10-27,1089.336
2017-10-30,1098.335
2017-10-31,1114.509
2017-11-01,1122.627
2017-11-02,1118.973
2017-11-03,1124.132
2017-11-06,1116.799
2017-11-07,1105.247
2017-11-08,1090.71
2017-11-09,1071.105
2017-11-10,1057.972
2017-11-13,1054.67
2017-11-14,1060.527
2017-11-15,1048.819
2017-11-16,1058.785
2017-11-17,1052.606
2017-11-20,1064.535
2017-11-21,1074.444
2017-11-22,1073.819
2017-11-23,1077.525
2017-11-24,1084.472
2017-11-27,1073.25
2017-11-28,1069.747
2017-11-29,1063.461
2017-11-30,1070.515
2017-12-01,1054.112
2017-12-04,1057.794
2017-12-05,1059.805
2017-12-06,1055.19
2017-12-07,1058.021
2017-12-08,1064.741
2017-12-11,1068.763
2017-12-12,1062.222
2017-12-13,1055.088
2017-12-14,1049.373
2017-12-15,1041.323
2017-12-18,1062.685
2017-12-19,1058.61
2017-12-20,1063.128
2017-12-21,1065.709
2017-12-22,1062.523
2017-12-25,1062.523
2017-12-26,1065.306
2017-12-27,1075.586
2017-12-28,1078.674
2017-12-29,1072.589
2018-01-01,1072.589
2018-01-02,1075.7
2018-01-03,1080.628
2018-01-04,1112.353
2018-01-05,1116.768
2018-01-08,1121.849
2018-01-09,1126.534
2018-01-10,1130.511
2018-01-11,1134.162
2018-01-12,1152.098
2018-01-15,1162.172
2018-01-16,1157.422
2018-01-17,1159.799
2018-01-18,1161.381
2018-01-19,1168.73
2018-01-22,1184.217
2018-01-23,1186.769
2018-01-24,1182.231
2018-01-25,1191.534
2018-01-26,1197.491
2018-01-29,1189.546
2018-01-30,1168.015
2018-01-31,1171.864
2018-02-01,1193.155
2018-02-02,1171.893
2018-02-05,1146.677
2018-02-06,1117.845
2018-02-07,1141.754
2018-02-08,1101.756
2018-02-09,1086.244
2018-02-12,1097.178
2018-02-13,1098.338
2018-02-14,1120.717
2018-02-15,1136.962
2018-02-16,1152.498
2018-02-19,1134.979
2018-02-20,1137.1
2018-02-21,1134.057
2018-02-22,1118.442
2018-02-23,1119.156
2018-02-26,1121.944
2018-02-27,1108.959
2018-02-28,1097.142
2018-03-01,1082.389
2018-03-02,1068.503
2018-03-05,1074.244
2018-03-06,1100.164
2018-03-07,1112.281
2018-03-08,1117.636
2018-03-09,1127.561
2018-03-12,1126.532
2018-03-13,1124.288
2018-03-14,1110.391
2018-03-15,1124.132
2018-03-16,1116.725
2018-03-19,1113.911
2018-03-20,1112.111
2018-03-21,1109.048
2018-03-22,1095.575
2018-03-23,1095.151
2018-03-26,1086.014
2018-03-27,1096.438
2018-03-28,1086.652
2018-03-29,1089.442
2018-03-30,1089.442
2018-04-02,1090.416
2018-04-03,1090.493
2018-04-04,1079.765
2018-04-05,1097.925
2018-04-06,1093.395
2018-04-09,1095.136
2018-04-10,1104.917
2018-04-11,1098.383
2018-04-12,1103.296
2018-04-13,1107.621
2018-04-16,1110.439
2018-04-17,1121.596
2018-04-18,1130.07
2018-04-19,1128.668
2018-04-20,1117.523
2018-04-23,1119.265
2018-04-24,1126.346
2018-04-25,1112.917
2018-04-26,1110.709
2018-04-27,1114.307
2018-04-30,1118.627
2018-05-01,1110.063
2018-05-02,1129.131
2018-05-03,1120.383
2018-05-04,1138.455
2018-05-07,1151.038
2018-05-08,1134.013
2018-05-09,1138.699
2018-05-10,1135.072
2018-05-11,1149.894
2018-05-14,1151.288
2018-05-15,1136.032
2018-05-16,1111.613
2018-05-17,1123.502
2018-05-18,1110.775
2018-05-21,1115.142
2018-05-22,1116.365
2018-05-23,1096.63
2018-05-24,1103.034
2018-05-25,1098.456
2018-05-28,1076.224
2018-05-29,1040.793
2018-05-30,1059.357
2018-05-31,1071.114
2018-06-01,1088.494
2018-06-04,1090.523
2018-06-05,1096.035
2018-06-06,1114.329
2018-06-07,1112.312
2018-06-08,1089.295
2018-06-11,1120.445
2018-06-12,1122.621
2018-06-13,1130.757
2018-06-14,1137.214
2018-06-15,1125.669
2018-06-18,1119.094
2018-06-19,1104.742
2018-06-20,1098.072
2018-06-21,1086.193
2018-06-22,1096.836
2018-06-25,1071.861
2018-06-26,1070.929
2018-06-27,1069.955
2018-06-28,1051.812
2018-06-29,1076.129
2018-07-02,1053.185
2018-07-03,1066.421
2018-07-04,1050.51
2018-07-05,1063.435
2018-07-06,1070.2
2018-07-09,1078.505
2018-07-10,1087.302
2018-07-11,1069.582
2018-07-12,1076.63
2018-07-13,1086.739
2018-07-16,1087.863
2018-07-17,1093.816
2018-07-18,1093.899
2018-07-19,1087.224
2018-07-20,1089.845
2018-07-23,1073.508
2018-07-24,1081.311
2018-07-25,1072.206
2018-07-26,1088.329
2018-07-27,1087.85
2018-07-30,1088.434
2018-07-31,1096.73
2018-08-01,1080.579
2018-08-02,1065.769
2018-08-03,1070.251
2018-08-06,1069.481
2018-08-07,1083.13
2018-08-08,1081.709
2018-08-09,1075.938
2018-08-10,1045.307
2018-08-13,1043.558
2018-08-14,1041.631
2018-08-15,1036.136
2018-08-16,1036.77
2018-08-17,1031.775
2018-08-20,1044.592
2018-08-21,1062.591
2018-08-22,1062.583
2018-08-23,1060.432
2018-08-24,1071.561
2018-08-27,1081.076
2018-08-28,1083.74
2018-08-29,1098.802
2018-08-30,1090.725
2018-08-31,1078.126
2018-09-03,1080.091
2018-09-04,1069.497
2018-09-05,1067.2
2018-09-06,1065.529
2018-09-07,1060.878
2018-09-10,1076.356
2018-09-11,1072.873
2018-09-12,1088.404
2018-09-13,1083.725
2018-09-14,1087.326
2018-09-17,1093.084
2018-09-18,1111.028
2018-09-19,1108.647
2018-09-20,1117.346
2018-09-21,1124.269
2018-09-24,1120.554
2018-09-25,1127.185
2018-09-26,1125.962
2018-09-27,1118.467
2018-09-28,1088.832
2018-10-01,1093.057
2018-10-02,1082.756
2018-10-03,1090.227
2018-10-04,1071.15
2018-10-05,1052.147
2018-10-08,1019.457
2018-10-09,1018.833
2018-10-10,978.895
2018-10-11,964.085
2018-10-12,963.474
2018-10-15,955.274
2018-10-16,990.417
2018-10-17,967.807
2018-10-18,950.252
2018-10-19,941.247
2018-10-22,936.314
2018-10-23,913.763
2018-10-24,903.415
2018-10-25,921.553
2018-10-26,911.174
2018-10-29,927.459
2018-10-30,924.428
2018-10-31,930.529
2018-11-01,943.33
2018-11-02,957.056
2018-11-05,949.399
2018-11-06,945.813
2018-11-07,959.297
2018-11-08,952.031
2018-11-09,930.192
2018-11-12,905.532
2018-11-13,923.347
2018-11-14,918.028
2018-11-15,906.326
2018-11-16,909.81
2018-11-19,907.115
2018-11-20,881.213
2018-11-21,889.167
2018-11-22,888.514
2018-11-23,895.498
2018-11-26,908.507
2018-11-27,894.934
2018-11-28,892.582
2018-11-29,910.638
2018-11-30,906.656
2018-12-03,937.526
2018-12-04,924.226
2018-12-05,917.738
2018-12-06,890.865
2018-12-07,897.169
2018-12-10,874.354
2018-12-11,878.043
2018-12-12,893.119
2018-12-13,889.259
2018-12-14,873.305
2018-12-17,862.78
2018-12-18,864.389
2018-12-19,883.252
2018-12-20,864.448
2018-12-21,858.761
2018-12-24,858.761
2018-12-25,858.761
2018-12-26,858.31
2018-12-27,848.53
2018-12-28,864.678
2018-12-31,864.451
2019-01-01,864.451
2019-01-02,863.44
2019-01-03,856.114
2019-01-04,887.848
2019-01-07,899.876
2019-01-08,909.269
2019-01-09,930.875
2019-01-10,932.083
2019-01-11,926.122
2019-01-14,915.7
2019-01-15,920.046
2019-01-16,928.26
2019-01-17,930.587
2019-01-18,941.815
2019-01-21,943.335
2019-01-22,931.646
2019-01-23,928.997
2019-01-24,932.96
2019-01-25,943.909
2019-01-28,934.707
2019-01-29,936.78
2019-01-30,944.209
2019-01-31,960.283
2019-02-01,964.562
2019-02-04,963.828
2019-02-05,974.691
2019-02-06,976.737
2019-02-07,955.221
2019-02-08,948.744
2019-02-11,956.623
2019-02-12,970.253
2019-02-13,978.678
2019-02-14,975.592
2019-02-15,985.11
2019-02-18,994.343
2019-02-19,986.352
2019-02-20,990.402
2019-02-21,982.753
2019-02-22,986.995
2019-02-25,996.266
2019-02-26,1001.169
2019-02-27,999.449
2019-02-28,1006.681
2019-03-01,1022.294
2019-03-04,1021.772
2019-03-05,1013.867
2019-03-06,1014.423
2019-03-07,997.352
2019-03-08,988.075
2019-03-11,992.678
2019-03-12,1000.05
2019-03-13,1004.478
2019-03-14,1016.173
2019-03-15,1025.739
2019-03-18,1028.996
2019-03-19,1038.967
2019-03-20,1035.109
2019-03-21,1037.663
2019-03-22,1011.31
2019-03-25,1013.223
2019-03-26,1017.399
2019-03-27,1011.663
2019-03-28,1008.591
2019-03-29,1016.859
2019-04-01,1028.337
2019-04-02,1029.113
2019-04-03,1046.039
2019-04-04,1042.261
2019-04-05,1047.161
2019-04-08,1051.19
2019-04-09,1038.813
2019-04-10,1035.227
2019-04-11,1039.41
2019-04-12,1053.808
2019-04-15,1056.647
2019-04-16,1057.405
2019-04-17,1051.649
2019-04-18,1047.984
2019-04-19,1047.984
2019-04-22,1049.056
2019-04-23,1052.829
2019-04-24,1046.938
2019-04-25,1040.485
2019-04-26,1040.726
2019-04-29,1043.17
2019-04-30,1048.027
2019-05-01,1051.16
2019-05-02,1038.305
2019-05-03,1038.951
2019-05-06,1019.575
2019-05-07,1017.606
2019-05-08,1024.407
2019-05-09,1008.326
2019-05-10,1009.888
2019-05-13,984.958
2019-05-14,999.906
2019-05-15,1003.592
2019-05-16,1010.547
2019-05-17,1006.07
2019-05-20,991.983
2019-05-21,1003.512
2019-05-22,1000.157
2019-05-23,982.321
2019-05-24,995.008
2019-05-27,989.346
2019-05-28,986.585
2019-05-29,969.535
2019-05-30,972.305
2019-05-31,965.965
2019-06-03,974.171
2019-06-04,991.368
2019-06-05,999.758
2019-06-06,1004.584
2019-06-07,1018.961
2019-06-10,1024.201
2019-06-11,1032.437
2019-06-12,1026.712
2019-06-13,1028.781
2019-06-14,1020.711
2019-06-17,1020.588
2019-06-18,1039.939
2019-06-19,1044.368
2019-06-20,1066.161
2019-06-21,1066.582
2019-06-24,1071.273
2019-06-25,1062.2
2019-06-26,1054.603
2019-06-27,1058.159
2019-06-28,1069.665
2019-07-01,1072.527
2019-07-02,1073.661
2019-07-03,1091.595
2019-07-04,1097.264
2019-07-05,1086.222
2019-07-08,1085.948
2019-07-09,1071.743
2019-07-10,1083.911
2019-07-11,1082.183
2019-07-12,1085.626
2019-07-15,1087.001
2019-07-16,1091.046
2019-07-17,1081.546
2019-07-18,1076.825
2019-07-19,1066.452
2019-07-22,1072.683
2019-07-23,1080.158
2019-07-24,1085.717
2019-07-25,1076.425
2019-07-26,1071.454
2019-07-29,1061.744
2019-07-30,1040.169
2019-07-31,1045.809
2019-08-01,1049.835
2019-08-02,1020.418
2019-08-05,1007.95
2019-08-06,997.574
2019-08-07,1006.845
2019-08-08,1021.728
2019-08-09,999.563
2019-08-12,998.565
2019-08-13,1003.663
2019-08-14,973.433
2019-08-15,969.81
2019-08-16,976.964
2019-08-19,996.454
2019-08-20,988.685
2019-08-21,1015.514
2019-08-22,1008.761
2019-08-23,995.028
2019-08-26,1002.133
2019-08-27,1016.946
2019-08-28,1011.056
2019-08-29,1029.535
2019-08-30,1028.238
2019-09-02,1030.532
2019-09-03,1020.913
2019-09-04,1047.543
2019-09-05,1055.829
2019-09-06,1057.489
2019-09-09,1059.174
2019-09-10,1051.866
2019-09-11,1056.409
2019-09-12,1066.28
2019-09-13,1080.653
2019-09-16,1065.321
2019-09-17,1056.131
2019-09-18,1050.91
2019-09-19,1060.877
2019-09-20,1053.802
2019-09-23,1035.616
2019-09-24,1034.62
2019-09-25,1021.914
2019-09-26,1027.188
2019-09-27,1030.643
2019-09-30,1028.912
2019-10-01,1019.916
2019-10-02,993.549
2019-10-03,1000.89
2019-10-04,1005.725
2019-10-07,1013.864
2019-10-08,994.299
2019-10-09,1002.121
2019-10-10,1018.632
2019-10-11,1045.168
2019-10-14,1041.735
2019-10-15,1052.071
2019-10-16,1053.839
2019-10-17,1057.906
2019-10-18,1048.709
2019-10-21,1055.541
2019-10-22,1052.12
2019-10-23,1043.022
2019-10-24,1047.067
2019-10-25,1063.633
2019-10-28,1072.744
2019-10-29,1070.594
2019-10-30,1063.856
2019-10-31,1067.98
2019-11-01,1083.894
2019-11-04,1105.263
2019-11-05,1096.923
2019-11-06,1096.762
2019-11-07,1101.589
2019-11-08,1101.158
2019-11-11,1102.269
2019-11-12,1108.512
2019-11-13,1102.318
2019-11-14,1100.18
2019-11-15,1112.777
2019-11-18,1106.345
2019-11-19,1103.943
2019-11-20,1106.783
2019-11-21,1101.763
2019-11-22,1102.012
2019-11-25,1113.985
2019-11-26,1128.699
2019-11-27,1132.151
2019-11-28,1134.852
2019-11-29,1132.33
2019-12-02,1109.757
2019-12-03,1113.325
2019-12-04,1123.752
2019-12-05,1133.152
2019-12-06,1136.719
2019-12-09,1123.411
2019-12-10,1130.434
2019-12-11,1124.651
2019-12-12,1132.052
2019-12-13,1125.753
2019-12-16,1133.999
2019-12-17,1136.496
2019-12-18,1130.356
2019-12-19,1130.203
2019-12-20,1135.696
2019-12-23,1137.494
2019-12-24,1137.751
2019-12-25,1137.751
2019-12-26,1138.623
2019-12-27,1141.055
2019-12-30,1133.781
2019-12-31,1135.957
2020-01-01,1135.957
2020-01-02,1146.91
2020-01-03,1133.606
2020-01-06,1127.866
2020-01-07,1132.305
2020-01-08,1137.43
2020-01-09,1151.088
2020-01-10,1144.988
2020-01-13,1143.906
2020-01-14,1147.705
2020-01-15,1154.981
2020-01-16,1154.543
2020-01-17,1161.622
2020-01-20,1155.813
2020-01-21,1149.569
2020-01-22,1148.602
2020-01-23,1134.422
2020-01-24,1140.16
2020-01-27,1108.458
2020-01-28,1127.042
2020-01-29,1138.989
2020-01-30,1118.377
2020-01-31,1100.077
2020-02-03,1109.635
2020-02-04,1129.192
2020-02-05,1138.716
2020-02-06,1140.234
2020-02-07,1136.37
2020-02-10,1138.087
2020-02-11,1139.219
2020-02-12,1148.305
2020-02-13,1139.017
2020-02-14,1139.832
2020-02-17,1152.407
2020-02-18,1148.431
2020-02-19,1160.35
2020-02-20,1141.988
2020-02-21,1127.635
2020-02-24,1061.118
2020-02-25,1046.714
2020-02-26,1062.336
2020-02-27,1044.401
2020-02-28,1021.991
2020-03-02,1006.532
2020-03-03,1024.644
2020-03-04,1008.932
2020-03-05,995.559
2020-03-06,985.267
2020-03-09,913.222
2020-03-10,875.622
2020-03-11,869.083
2020-03-12,734.774
2020-03-13,794.956
2020-03-16,763.365
2020-03-17,751.768
2020-03-18,746.057
2020-03-19,758.009
2020-03-20,760.379
2020-03-23,760.132
2020-03-24,814.583
2020-03-25,829.024
2020-03-26,862.747
2020-03-27,841.318
2020-03-30,844.426
2020-03-31,840.362
2020-04-01,823.095
2020-04-02,829.682
2020-04-03,811.731
