Date,ACWI GROWTH Standard (Large+Mid Cap)
2015-08-05,301.298
2015-08-06,298.779
2015-08-07,298.029
2015-08-10,300.979
2015-08-11,298.042
2015-08-12,296.054
2015-08-13,296.663
2015-08-14,297.04
2015-08-17,297.823
2015-08-18,296.979
2015-08-19,294.054
2015-08-20,288.58
2015-08-21,280.467
2015-08-24,270.349
2015-08-25,270.906
2015-08-26,276.193
2015-08-27,282.083
2015-08-28,283.401
2015-08-31,280.992
2015-09-01,273.74
2015-09-02,276.5
2015-09-03,277.414
2015-09-04,273.264
2015-09-07,273.343
2015-09-08,277.917
2015-09-09,278.763
2015-09-10,278.587
2015-09-11,279.085
2015-09-14,278.286
2015-09-15,280.292
2015-09-16,283.741
2015-09-17,284.199
2015-09-18,281.386
2015-09-21,280.57
2015-09-22,275.803
2015-09-23,274.746
2015-09-24,272.85
2015-09-25,273.478
2015-09-28,267.664
2015-09-29,265.428
2015-09-30,271.257
2015-10-01,272.762
2015-10-02,276.142
2015-10-05,280.901
2015-10-06,280.879
2015-10-07,282.779
2015-10-08,284.029
2015-10-09,286.199
2015-10-12,286.757
2015-10-13,284.508
2015-10-14,282.95
2015-10-15,287.219
2015-10-16,288.226
2015-10-19,288.279
2015-10-20,287.665
2015-10-21,286.682
2015-10-22,288.734
2015-10-23,292.172
2015-10-26,292.361
2015-10-27,291.408
2015-10-28,294.023
2015-10-29,293.144
2015-10-30,293.22
2015-11-02,294.799
2015-11-03,295.298
2015-11-04,295.02
2015-11-05,294.775
2015-11-06,293.576
2015-11-09,291.386
2015-11-10,290.834
2015-11-11,291.201
2015-11-12,288.573
2015-11-13,284.983
2015-11-16,286.504
2015-11-17,288.668
2015-11-18,291.363
2015-11-19,293.062
2015-11-20,294.43
2015-11-23,293.57
2015-11-24,292.841
2015-11-25,293.646
2015-11-26,294.605
2015-11-27,293.701
2015-11-30,292.182
2015-12-01,294.993
2015-12-02,293.182
2015-12-03,290.038
2015-12-04,292.749
2015-12-07,291.997
2015-12-08,289.96
2015-12-09,287.983
2015-12-10,287.93
2015-12-11,283.369
2015-12-14,282.945
2015-12-15,284.828
2015-12-16,288.735
2015-12-17,286.958
2015-12-18,283.135
2015-12-21,284.053
2015-12-22,285.632
2015-12-23,288.497
2015-12-24,288.892
2015-12-25,288.864
2015-12-28,288.595
2015-12-29,291.335
2015-12-30,289.764
2015-12-31,287.66
2016-01-01,287.659
2016-01-04,281.274
2016-01-05,281.047
2016-01-06,278.1
2016-01-07,272.088
2016-01-08,270.01
2016-01-11,268.825
2016-01-12,270.076
2016-01-13,266.869
2016-01-14,266.922
2016-01-15,262.398
2016-01-18,261.34
2016-01-19,263.058
2016-01-20,258.575
2016-01-21,259.08
2016-01-22,265.97
2016-01-25,264.246
2016-01-26,265.611
2016-01-27,264.259
2016-01-28,264.309
2016-01-29,269.689
2016-02-01,271.258
2016-02-02,266.846
2016-02-03,266.494
2016-02-04,267.449
2016-02-05,262.066
2016-02-08,257.416
2016-02-09,256.449
2016-02-10,256.959
2016-02-11,254.235
2016-02-12,255.925
2016-02-15,259.103
2016-02-16,261.924
2016-02-17,266.098
2016-02-18,266.125
2016-02-19,265.765
2016-02-22,268.921
2016-02-23,266.458
2016-02-24,265.649
2016-02-25,268.519
2016-02-26,268.715
2016-02-29,267.635
2016-03-01,272.935
2016-03-02,274.358
2016-03-03,275.745
2016-03-04,277.235
2016-03-07,276.616
2016-03-08,274.624
2016-03-09,275.224
2016-03-10,275.169
2016-03-11,279.88
2016-03-14,280.619
2016-03-15,279.111
2016-03-16,279.564
2016-03-17,283.117
2016-03-18,283.94
2016-03-21,284.046
2016-03-22,284.366
2016-03-23,282.639
2016-03-24,281.278
2016-03-25,281.398
2016-03-28,282.118
2016-03-29,284.256
2016-03-30,287.597
2016-03-31,287.085
2016-04-01,286.024
2016-04-04,286.306
2016-04-05,282.978
2016-04-06,285.671
2016-04-07,283.896
2016-04-08,285.264
2016-04-11,285.153
2016-04-12,286.655
2016-04-13,290.241
2016-04-14,291.161
2016-04-15,291.112
2016-04-18,291.734
2016-04-19,294.035
2016-04-20,293.902
2016-04-21,293.46
2016-04-22,291.934
2016-04-25,291.608
2016-04-26,291.805
2016-04-27,291.224
2016-04-28,289.849
2016-04-29,288.921
2016-05-02,289.899
2016-05-03,287.288
2016-05-04,285.091
2016-05-05,284.661
2016-05-06,284.885
2016-05-09,285.602
2016-05-10,288.722
2016-05-11,286.968
2016-05-12,286.315
2016-05-13,284.178
2016-05-16,286.323
2016-05-17,285.212
2016-05-18,284.84
2016-05-19,282.228
2016-05-20,284.552
2016-05-23,284.169
2016-05-24,287.332
2016-05-25,289.292
2016-05-26,290.007
2016-05-27,291.082
2016-05-30,291.209
2016-05-31,291.102
2016-06-01,291.112
2016-06-02,291.558
2016-06-03,292.713
2016-06-06,293.86
2016-06-07,295.047
2016-06-08,296.041
2016-06-09,294.52
2016-06-10,290.463
2016-06-13,287.003
2016-06-14,284.787
2016-06-15,285.548
2016-06-16,284.26
2016-06-17,284.653
2016-06-20,289.469
2016-06-21,290.251
2016-06-22,290.333
2016-06-23,293.676
2016-06-24,281.122
2016-06-27,275.644
2016-06-28,280.504
2016-06-29,286.465
2016-06-30,289.599
2016-07-01,291.178
2016-07-04,291.532
2016-07-05,289.187
2016-07-06,288.432
2016-07-07,289.559
2016-07-08,292.361
2016-07-11,295.164
2016-07-12,296.965
2016-07-13,297.23
2016-07-14,298.784
2016-07-15,298.22
2016-07-18,299.088
2016-07-19,298.463
2016-07-20,300.187
2016-07-21,299.511
2016-07-22,299.646
2016-07-25,299.372
2016-07-26,299.927
2016-07-27,300.332
2016-07-28,301.234
2016-07-29,303.276
2016-08-01,303.746
2016-08-02,302.01
2016-08-03,300.952
2016-08-04,301.717
2016-08-05,303.027
2016-08-08,303.128
2016-08-09,304.756
2016-08-10,305.077
2016-08-11,306.719
2016-08-12,307.04
2016-08-15,307.892
2016-08-16,306.346
2016-08-17,305.95
2016-08-18,306.739
2016-08-19,305.96
2016-08-22,306.185
2016-08-23,307.178
2016-08-24,305.249
2016-08-25,304.452
2016-08-26,304.461
2016-08-29,303.88
2016-08-30,303.294
2016-08-31,302.304
2016-09-01,303.015
2016-09-02,304.953
2016-09-05,305.637
2016-09-06,307.738
2016-09-07,308.186
2016-09-08,307.075
2016-09-09,300.25
2016-09-12,301.139
2016-09-13,298.639
2016-09-14,298.779
2016-09-15,301.105
2016-09-16,299.907
2016-09-19,301.203
2016-09-20,301.577
2016-09-21,304.354
2016-09-22,308.049
2016-09-23,306.349
2016-09-26,303.827
2016-09-27,305.277
2016-09-28,306.023
2016-09-29,304.561
2016-09-30,305.12
2016-10-03,305.118
2016-10-04,304.47
2016-10-05,304.316
2016-10-06,303.797
2016-10-07,302.366
2016-10-10,303.446
2016-10-11,299.921
2016-10-12,299.222
2016-10-13,298.011
2016-10-14,298.774
2016-10-17,297.587
2016-10-18,300.197
2016-10-19,301.29
2016-10-20,300.734
2016-10-21,300.206
2016-10-24,301.388
2016-10-25,299.861
2016-10-26,298.847
2016-10-27,297.623
2016-10-28,296.675
2016-10-31,296.458
2016-11-01,295.16
2016-11-02,293.263
2016-11-03,291.658
2016-11-04,290.612
2016-11-07,295.092
2016-11-08,296.292
2016-11-09,295.613
2016-11-10,294.773
2016-11-11,292.939
2016-11-14,290.725
2016-11-15,292.248
2016-11-16,292.766
2016-11-17,294.554
2016-11-18,292.945
2016-11-21,294.977
2016-11-22,295.433
2016-11-23,294.68
2016-11-24,295.061
2016-11-25,296.431
2016-11-28,295.621
2016-11-29,296.29
2016-11-30,294.783
2016-12-01,292.72
2016-12-02,292.441
2016-12-05,293.879
2016-12-06,294.932
2016-12-07,297.735
2016-12-08,298.32
2016-12-09,299.607
2016-12-12,299.061
2016-12-13,301.717
2016-12-14,300.374
2016-12-15,298.135
2016-12-16,297.977
2016-12-19,298.74
2016-12-20,299.09
2016-12-21,298.886
2016-12-22,298.144
2016-12-23,298.346
2016-12-26,298.37
2016-12-27,298.965
2016-12-28,297.88
2016-12-29,298.707
2016-12-30,298.202
2017-01-02,298.445
2017-01-03,299.218
2017-01-04,301.816
2017-01-05,304.135
2017-01-06,304.897
2017-01-09,304.589
2017-01-10,305.417
2017-01-11,305.083
2017-01-12,306.265
2017-01-13,307.073
2017-01-16,306.337
2017-01-17,306.538
2017-01-18,307.232
2017-01-19,305.84
2017-01-20,306.594
2017-01-23,307.244
2017-01-24,308.941
2017-01-25,311.337
2017-01-26,311.289
2017-01-27,311.358
2017-01-30,309.754
2017-01-31,309.752
2017-02-01,310.502
2017-02-02,310.908
2017-02-03,312.42
2017-02-06,311.558
2017-02-07,311.683
2017-02-08,312.928
2017-02-09,313.846
2017-02-10,315.073
2017-02-13,316.382
2017-02-14,316.053
2017-02-15,317.8
2017-02-16,318.426
2017-02-17,318.914
2017-02-20,318.988
2017-02-21,320.209
2017-02-22,320.54
2017-02-23,320.694
2017-02-24,320.134
2017-02-27,320.427
2017-02-28,319.612
2017-03-01,322.251
2017-03-02,321.201
2017-03-03,320.823
2017-03-06,320.555
2017-03-07,319.892
2017-03-08,319.22
2017-03-09,318.973
2017-03-10,320.744
2017-03-13,322.178
2017-03-14,321.302
2017-03-15,323.113
2017-03-16,325.499
2017-03-17,325.795
2017-03-20,326.003
2017-03-21,323.805
2017-03-22,323.505
2017-03-23,323.778
2017-03-24,324.209
2017-03-27,324.276
2017-03-28,326.291
2017-03-29,326.642
2017-03-30,326.739
2017-03-31,325.574
2017-04-03,325.514
2017-04-04,325.738
2017-04-05,325.398
2017-04-06,325.347
2017-04-07,325.341
2017-04-10,325.66
2017-04-11,325.636
2017-04-12,325.251
2017-04-13,324.423
2017-04-14,324.162
2017-04-17,326.538
2017-04-18,325.305
2017-04-19,325.192
2017-04-20,327.31
2017-04-21,326.949
2017-04-24,331.403
2017-04-25,333.325
2017-04-26,333.438
2017-04-27,334.056
2017-04-28,334.002
2017-05-01,334.98
2017-05-02,336.356
2017-05-03,335.609
2017-05-04,336.172
2017-05-05,337.794
2017-05-08,338.523
2017-05-09,338.922
2017-05-10,339.446
2017-05-11,339.33
2017-05-12,340.094
2017-05-15,341.512
2017-05-16,342.599
2017-05-17,338.591
2017-05-18,338.305
2017-05-19,340.65
2017-05-22,342.994
2017-05-23,342.871
2017-05-24,343.434
2017-05-25,345.441
2017-05-26,345.471
2017-05-29,345.295
2017-05-30,345.092
2017-05-31,345.516
2017-06-01,347.567
2017-06-02,350.316
2017-06-05,350.057
2017-06-06,348.766
2017-06-07,349.069
2017-06-08,348.459
2017-06-09,346.332
2017-06-12,344.358
2017-06-13,346.649
2017-06-14,347.224
2017-06-15,344.548
2017-06-16,345.417
2017-06-19,348.678
2017-06-20,346.454
2017-06-21,346.972
2017-06-22,347.355
2017-06-23,348.316
2017-06-26,348.633
2017-06-27,346.155
2017-06-28,348.207
2017-06-29,345.12
2017-06-30,344.637
2017-07-03,344.197
2017-07-04,343.348
2017-07-05,344.486
2017-07-06,342.451
2017-07-07,343.516
2017-07-10,344.914
2017-07-11,345.29
2017-07-12,349.01
2017-07-13,350.04
2017-07-14,352.411
2017-07-17,352.692
2017-07-18,353.525
2017-07-19,355.457
2017-07-20,356.163
2017-07-21,355.71
2017-07-24,355.532
2017-07-25,355.474
2017-07-26,356.105
2017-07-27,356.295
2017-07-28,355.376
2017-07-31,355.035
2017-08-01,356.497
2017-08-02,356.718
2017-08-03,356.249
2017-08-04,356.271
2017-08-07,357.574
2017-08-08,356.834
2017-08-09,355.802
2017-08-10,351.523
2017-08-11,351.4
2017-08-14,354.539
2017-08-15,354.044
2017-08-16,355.518
2017-08-17,352.985
2017-08-18,351.918
2017-08-21,352.416
2017-08-22,355.609
2017-08-23,355.041
2017-08-24,354.828
2017-08-25,355.344
2017-08-28,355.786
2017-08-29,355.955
2017-08-30,357.248
2017-08-31,359.512
2017-09-01,360.416
2017-09-04,359.781
2017-09-05,358.845
2017-09-06,359.55
2017-09-07,361.433
2017-09-08,361.24
2017-09-11,364.123
2017-09-12,364.877
2017-09-13,364.445
2017-09-14,363.629
2017-09-15,364.306
2017-09-18,365.057
2017-09-19,365.452
2017-09-20,365.963
2017-09-21,364.054
2017-09-22,364.349
2017-09-25,362.141
2017-09-26,360.854
2017-09-27,362.192
2017-09-28,362.669
2017-09-29,364.764
2017-10-02,365.368
2017-10-03,366.759
2017-10-04,367.521
2017-10-05,368.415
2017-10-06,368.231
2017-10-09,368.148
2017-10-10,369.857
2017-10-11,370.895
2017-10-12,371.39
2017-10-13,372.448
2017-10-16,372.988
2017-10-17,372.394
2017-10-18,372.705
2017-10-19,372.23
2017-10-20,372.545
2017-10-23,371.413
2017-10-24,371.413
2017-10-25,370.369
2017-10-26,370.459
2017-10-27,373.517
2017-10-30,374.128
2017-10-31,375.254
2017-11-01,376.046
2017-11-02,376.005
2017-11-03,377.066
2017-11-06,378.133
2017-11-07,378.541
2017-11-08,379.42
2017-11-09,377.769
2017-11-10,377.599
2017-11-13,376.986
2017-11-14,376.437
2017-11-15,374.192
2017-11-16,378.095
2017-11-17,378.175
2017-11-20,379.058
2017-11-21,382.328
2017-11-22,382.624
2017-11-23,382.932
2017-11-24,384.256
2017-11-27,383.329
2017-11-28,384.495
2017-11-29,382.114
2017-11-30,383.267
2017-12-01,381.296
2017-12-04,380.525
2017-12-05,379.651
2017-12-06,378.648
2017-12-07,380.235
2017-12-08,382.284
2017-12-11,383.966
2017-12-12,383.417
2017-12-13,384.002
2017-12-14,383.303
2017-12-15,384.74
2017-12-18,388.42
2017-12-19,387.242
2017-12-20,386.95
2017-12-21,387.668
2017-12-22,387.692
2017-12-25,387.804
2017-12-26,387.394
2017-12-27,388.483
2017-12-28,389.594
2017-12-29,389.042
2018-01-01,389.002
2018-01-02,392.483
2018-01-03,395.176
2018-01-04,398.22
2018-01-05,401.532
2018-01-08,402.035
2018-01-09,402.708
2018-01-10,401.676
2018-01-11,402.995
2018-01-12,405.778
2018-01-15,407.247
2018-01-16,406.512
2018-01-17,409.072
2018-01-18,408.994
2018-01-19,411.373
2018-01-22,413.641
2018-01-23,416.478
2018-01-24,416.248
2018-01-25,416.589
2018-01-26,419.867
2018-01-29,417.175
2018-01-30,413.536
2018-01-31,414.281
2018-02-01,413.492
2018-02-02,405.685
2018-02-05,393.593
2018-02-06,392.484
2018-02-07,392.391
2018-02-08,381.912
2018-02-09,382.746
2018-02-12,387.789
2018-02-13,389.428
2018-02-14,395.263
2018-02-15,401.008
2018-02-16,401.852
2018-02-19,401.336
2018-02-20,400.471
2018-02-21,400.282
2018-02-22,399.896
2018-02-23,404.47
2018-02-26,407.922
2018-02-27,404.284
2018-02-28,400.312
2018-03-01,395.166
2018-03-02,395.095
2018-03-05,397.812
2018-03-06,400.872
2018-03-07,401.108
2018-03-08,403.388
2018-03-09,408.562
2018-03-12,410.016
2018-03-13,408.229
2018-03-14,407.089
2018-03-15,407.143
2018-03-16,406.531
2018-03-19,402.029
2018-03-20,403.007
2018-03-21,402.214
2018-03-22,395.119
2018-03-23,387.713
2018-03-26,394.266
2018-03-27,390.545
2018-03-28,387.619
2018-03-29,391.554
2018-03-30,391.948
2018-04-02,386.982
2018-04-03,388.379
2018-04-04,389.967
2018-04-05,393.733
2018-04-06,388.387
2018-04-09,389.873
2018-04-10,395.328
2018-04-11,393.94
2018-04-12,395.522
2018-04-13,394.647
2018-04-16,396.467
2018-04-17,400.601
2018-04-18,402.871
2018-04-19,401.34
2018-04-20,397.265
2018-04-23,395.806
2018-04-24,391.577
2018-04-25,390.249
2018-04-26,394.518
2018-04-27,395.599
2018-04-30,394.663
2018-05-01,394.99
2018-05-02,394.188
2018-05-03,393.344
2018-05-04,397.087
2018-05-07,399.062
2018-05-08,399.366
2018-05-09,401.784
2018-05-10,404.765
2018-05-11,406.425
2018-05-14,407.228
2018-05-15,403.2
2018-05-16,404.559
2018-05-17,404.603
2018-05-18,404.187
2018-05-21,406.136
2018-05-22,405.482
2018-05-23,405.204
2018-05-24,405.213
2018-05-25,404.953
2018-05-28,404.634
2018-05-29,400.924
2018-05-30,403.026
2018-05-31,402.599
2018-06-01,406.203
2018-06-04,409.49
2018-06-05,409.967
2018-06-06,413.016
2018-06-07,412.042
2018-06-08,411.682
2018-06-11,413.033
2018-06-12,413.976
2018-06-13,413.331
2018-06-14,413.69
2018-06-15,412.209
2018-06-18,410.923
2018-06-19,406.793
2018-06-20,408.981
2018-06-21,406.412
2018-06-22,407.292
2018-06-25,400.289
2018-06-26,401.004
2018-06-27,397.824
2018-06-28,398.392
2018-06-29,401.358
2018-07-02,400.183
2018-07-03,399.454
2018-07-04,399.061
2018-07-05,401.501
2018-07-06,405.421
2018-07-09,409.466
2018-07-10,410.18
2018-07-11,407.12
2018-07-12,411.032
2018-07-13,412.592
2018-07-16,411.854
2018-07-17,413.187
2018-07-18,414.045
2018-07-19,412.165
2018-07-20,413.514
2018-07-23,412.748
2018-07-24,414.75
2018-07-25,417.725
2018-07-26,416.19
2018-07-27,413.986
2018-07-30,410.336
2018-07-31,410.885
2018-08-01,411.433
2018-08-02,411.589
2018-08-03,412.658
2018-08-06,413.39
2018-08-07,415.285
2018-08-08,415.36
2018-08-09,415.487
2018-08-10,410.866
2018-08-13,408.537
2018-08-14,410.346
2018-08-15,405.201
2018-08-16,407.085
2018-08-17,408.072
2018-08-20,409.895
2018-08-21,411.676
2018-08-22,413.276
2018-08-23,412.549
2018-08-24,415.463
2018-08-27,419.853
2018-08-28,420.591
2018-08-29,422.818
2018-08-30,421.149
2018-08-31,420.298
2018-09-03,419.47
2018-09-04,417.374
2018-09-05,412.82
2018-09-06,410.963
2018-09-07,410.205
2018-09-10,410.368
2018-09-11,411.769
2018-09-12,412.431
2018-09-13,414.952
2018-09-14,416.112
2018-09-17,412.928
2018-09-18,415.098
2018-09-19,415.987
2018-09-20,419.146
2018-09-21,419.701
2018-09-24,419.011
2018-09-25,419.974
2018-09-26,420.164
2018-09-27,420.822
2018-09-28,419.927
2018-10-01,420.641
2018-10-02,418.257
2018-10-03,418.496
2018-10-04,411.937
2018-10-05,408.37
2018-10-08,405.548
2018-10-09,404.68
2018-10-10,392.837
2018-10-11,385.242
2018-10-12,392.029
2018-10-15,389.157
2018-10-16,397.245
2018-10-17,396.286
2018-10-18,390.034
2018-10-19,389.0
2018-10-22,389.073
2018-10-23,384.503
2018-10-24,374.85
2018-10-25,378.987
2018-10-26,373.383
2018-10-29,369.702
2018-10-30,373.604
2018-10-31,380.705
2018-11-01,385.86
2018-11-02,385.998
2018-11-05,384.863
2018-11-06,386.517
2018-11-07,393.85
2018-11-08,392.88
2018-11-09,388.18
2018-11-12,380.425
2018-11-13,380.367
2018-11-14,378.741
2018-11-15,381.93
2018-11-16,382.302
2018-11-19,375.905
2018-11-20,369.456
2018-11-21,371.983
2018-11-22,372.155
2018-11-23,370.463
2018-11-26,375.524
2018-11-27,375.534
2018-11-28,382.905
2018-11-29,384.266
2018-11-30,385.21
2018-12-03,391.702
2018-12-04,382.323
2018-12-05,380.255
2018-12-06,376.951
2018-12-07,371.71
2018-12-10,369.899
2018-12-11,370.77
2018-12-12,375.588
2018-12-13,375.251
2018-12-14,368.351
2018-12-17,362.764
2018-12-18,362.712
2018-12-19,359.596
2018-12-20,353.342
2018-12-21,347.589
2018-12-24,342.631
2018-12-25,341.111
2018-12-26,352.137
2018-12-27,354.455
2018-12-28,356.146
2018-12-31,358.616
2019-01-01,358.62
2019-01-02,357.693
2019-01-03,350.804
2019-01-04,360.608
2019-01-07,364.545
2019-01-08,367.53
2019-01-09,371.952
2019-01-10,373.011
2019-01-11,372.532
2019-01-14,370.141
2019-01-15,374.41
2019-01-16,374.803
2019-01-17,376.48
2019-01-18,381.018
2019-01-21,381.093
2019-01-22,376.714
2019-01-23,376.744
2019-01-24,377.939
2019-01-25,382.531
2019-01-28,379.929
2019-01-29,379.237
2019-01-30,384.863
2019-01-31,389.168
2019-02-01,389.125
2019-02-04,391.46
2019-02-05,394.75
2019-02-06,393.362
2019-02-07,389.603
2019-02-08,388.644
2019-02-11,388.924
2019-02-12,393.65
2019-02-13,394.858
2019-02-14,394.763
2019-02-15,396.801
2019-02-18,398.148
2019-02-19,398.476
2019-02-20,400.091
2019-02-21,399.318
2019-02-22,401.836
2019-02-25,403.115
2019-02-26,403.277
2019-02-27,402.88
2019-02-28,401.471
2019-03-01,404.063
2019-03-04,403.294
2019-03-05,403.184
2019-03-06,401.638
2019-03-07,397.918
2019-03-08,395.892
2019-03-11,400.88
2019-03-12,402.995
2019-03-13,405.153
2019-03-14,405.244
2019-03-15,407.821
2019-03-18,409.746
2019-03-19,410.604
2019-03-20,410.364
2019-03-21,413.974
2019-03-22,407.258
2019-03-25,405.727
2019-03-26,408.234
2019-03-27,406.571
2019-03-28,407.469
2019-03-29,410.882
2019-04-01,415.139
2019-04-02,415.564
2019-04-03,418.176
2019-04-04,417.908
2019-04-05,419.628
2019-04-08,420.504
2019-04-09,419.615
2019-04-10,420.81
2019-04-11,420.298
2019-04-12,422.262
2019-04-15,422.645
2019-04-16,422.765
2019-04-17,422.281
2019-04-18,422.471
2019-04-19,422.678
2019-04-22,423.194
2019-04-23,426.602
2019-04-24,426.123
2019-04-25,425.994
2019-04-26,427.723
2019-04-29,428.269
2019-04-30,427.645
2019-05-01,426.428
2019-05-02,424.893
2019-05-03,428.418
2019-05-06,425.676
2019-05-07,419.677
2019-05-08,419.692
2019-05-09,416.581
2019-05-10,417.846
2019-05-13,408.89
2019-05-14,411.261
2019-05-15,414.702
2019-05-16,417.764
2019-05-17,415.139
2019-05-20,411.648
2019-05-21,414.413
2019-05-22,413.815
2019-05-23,408.567
2019-05-24,409.811
2019-05-27,410.164
2019-05-28,409.254
2019-05-29,405.17
2019-05-30,406.614
2019-05-31,403.456
2019-06-03,401.231
2019-06-04,406.831
2019-06-05,411.029
2019-06-06,412.645
2019-06-07,418.241
2019-06-10,421.188
2019-06-11,422.192
2019-06-12,421.243
2019-06-13,421.498
2019-06-14,419.989
2019-06-17,420.58
2019-06-18,425.207
2019-06-19,428.034
2019-06-20,433.077
2019-06-21,431.725
2019-06-24,431.975
2019-06-25,428.137
2019-06-26,427.617
2019-06-27,429.647
2019-06-28,431.546
2019-07-01,434.845
2019-07-02,436.338
2019-07-03,438.879
2019-07-04,439.332
2019-07-05,437.368
2019-07-08,434.583
2019-07-09,434.829
2019-07-10,436.896
2019-07-11,438.201
2019-07-12,439.325
2019-07-15,440.49
2019-07-16,439.437
2019-07-17,437.86
2019-07-18,437.279
2019-07-19,436.857
2019-07-22,438.01
2019-07-23,439.912
2019-07-24,441.745
2019-07-25,439.63
2019-07-26,441.818
2019-07-29,440.725
2019-07-30,438.987
2019-07-31,436.038
2019-08-01,433.788
2019-08-02,428.223
2019-08-05,416.493
2019-08-06,419.49
2019-08-07,421.599
2019-08-08,429.183
2019-08-09,426.824
2019-08-12,423.598
2019-08-13,426.902
2019-08-14,418.235
2019-08-15,418.172
2019-08-16,423.039
2019-08-19,427.674
2019-08-20,426.424
2019-08-21,430.095
2019-08-22,428.223
2019-08-23,421.38
2019-08-26,422.863
2019-08-27,423.488
2019-08-28,424.206
2019-08-29,428.997
2019-08-30,430.348
2019-09-02,430.081
2019-09-03,427.062
2019-09-04,431.954
2019-09-05,437.393
2019-09-06,438.135
2019-09-09,435.977
2019-09-10,433.483
2019-09-11,436.353
2019-09-12,438.529
2019-09-13,438.733
2019-09-16,436.666
2019-09-17,438.418
2019-09-18,438.481
2019-09-19,439.281
2019-09-20,437.214
2019-09-23,436.279
2019-09-24,433.837
2019-09-25,434.386
2019-09-26,434.5
2019-09-27,431.685
2019-09-30,432.99
2019-10-01,429.528
2019-10-02,422.656
2019-10-03,425.47
2019-10-04,430.023
2019-10-07,429.825
2019-10-08,424.957
2019-10-09,427.987
2019-10-10,429.999
2019-10-11,435.274
2019-10-14,435.182
2019-10-15,439.313
2019-10-16,439.065
2019-10-17,440.537
2019-10-18,438.059
2019-10-21,440.256
2019-10-22,438.34
2019-10-23,438.551
2019-10-24,441.61
2019-10-25,443.099
2019-10-28,445.686
2019-10-29,445.227
2019-10-30,447.094
2019-10-31,447.016
2019-11-01,450.677
2019-11-04,452.632
2019-11-05,451.784
2019-11-06,451.926
2019-11-07,453.252
2019-11-08,453.126
2019-11-11,452.629
2019-11-12,453.688
2019-11-13,453.431
2019-11-14,453.641
2019-11-15,457.476
2019-11-18,458.514
2019-11-19,459.078
2019-11-20,457.135
2019-11-21,455.377
2019-11-22,455.843
2019-11-25,460.036
2019-11-26,461.301
2019-11-27,463.342
2019-11-28,463.179
2019-11-29,461.154
2019-12-02,457.425
2019-12-03,455.543
2019-12-04,457.026
2019-12-05,458.249
2019-12-06,461.75
2019-12-09,460.641
2019-12-10,460.037
2019-12-11,461.795
2019-12-12,463.898
2019-12-13,467.239
2019-12-16,470.606
2019-12-17,471.13
2019-12-18,471.096
2019-12-19,472.793
2019-12-20,474.678
2019-12-23,475.637
2019-12-24,475.817
2019-12-25,475.774
2019-12-26,478.234
2019-12-27,479.619
2019-12-30,477.09
2019-12-31,477.554
2020-01-01,477.552
2020-01-02,482.731
2020-01-03,480.524
2020-01-06,480.776
2020-01-07,481.147
2020-01-08,482.789
2020-01-09,487.258
2020-01-10,487.678
2020-01-13,490.899
2020-01-14,490.414
2020-01-15,491.724
2020-01-16,494.829
2020-01-17,497.181
2020-01-20,497.059
2020-01-21,495.727
2020-01-22,496.75
2020-01-23,495.964
2020-01-24,494.225
2020-01-27,485.697
2020-01-28,489.51
2020-01-29,490.735
2020-01-30,488.891
2020-01-31,483.12
2020-02-03,486.498
2020-02-04,494.922
2020-02-05,497.243
2020-02-06,500.751
2020-02-07,498.127
2020-02-10,500.682
2020-02-11,502.319
2020-02-12,505.981
2020-02-13,505.598
2020-02-14,506.65
2020-02-17,506.454
2020-02-18,505.065
2020-02-19,508.467
2020-02-20,504.807
2020-02-21,499.475
2020-02-24,483.584
2020-02-25,472.825
2020-02-26,471.297
2020-02-27,455.525
2020-02-28,449.476
2020-03-02,464.56
2020-03-03,459.405
2020-03-04,472.393
2020-03-05,463.8
2020-03-06,454.9
2020-03-09,426.609
2020-03-10,439.451
2020-03-11,423.587
2020-03-12,385.636
2020-03-13,406.292
2020-03-16,368.423
2020-03-17,380.626
2020-03-18,363.466
2020-03-19,367.413
2020-03-20,361.208
2020-03-23,351.762
2020-03-24,380.068
2020-03-25,388.434
2020-03-26,406.642
2020-03-27,396.269
2020-03-30,405.166
2020-03-31,402.843
2020-04-01,388.264
2020-04-02,391.909
2020-04-03,386.972
2020-04-06,409.455
2020-04-07,412.337
2020-04-08,420.447
2020-04-09,425.373
2020-04-10,425.491
2020-04-13,424.543
2020-04-14,437.782
2020-04-15,431.645
2020-04-16,435.179
2020-04-17,444.079
2020-04-20,440.594
2020-04-21,426.773
2020-04-22,436.156
2020-04-23,436.781
2020-04-24,439.328
2020-04-27,445.299
2020-04-28,442.841
2020-04-29,453.075
2020-04-30,452.961
2020-05-01,443.921
2020-05-04,442.753
2020-05-05,448.0
2020-05-06,448.649
2020-05-07,453.373
2020-05-08,459.907
2020-05-11,462.002
2020-05-12,456.848
2020-05-13,451.415
2020-05-14,451.121
2020-05-15,454.032
2020-05-18,464.212
2020-05-19,464.673
2020-05-20,471.731
2020-05-21,468.126
2020-05-22,467.06
2020-05-25,469.517
2020-05-26,473.148
2020-05-27,474.316
2020-05-28,477.759
2020-05-29,480.034
2020-06-01,484.469
2020-06-02,488.444
2020-06-03,493.299
2020-06-04,490.548
2020-06-05,497.733
2020-06-08,499.765
2020-06-09,501.451
2020-06-10,505.722
2020-06-11,485.77
2020-06-12,486.685
2020-06-15,487.582
2020-06-16,498.232
