Date,SINGAPORE LARGE CAP Large Cap
2019-08-29,1387.942
2019-08-30,1401.374
2019-09-02,1392.026
2019-09-03,1392.145
2019-09-04,1410.278
2019-09-05,1416.582
2019-09-06,1429.907
2019-09-09,1430.568
2019-09-10,1436.726
2019-09-11,1454.135
2019-09-12,1463.169
2019-09-13,1471.58
2019-09-16,1464.79
2019-09-17,1456.158
2019-09-18,1445.569
2019-09-19,1436.944
2019-09-20,1442.491
2019-09-23,1429.585
2019-09-24,1436.85
2019-09-25,1420.941
2019-09-26,1422.437
2019-09-27,1424.085
2019-09-30,1422.305
2019-10-01,1433.615
2019-10-02,1412.541
2019-10-03,1410.85
2019-10-04,1403.945
2019-10-07,1414.473
2019-10-08,1417.208
2019-10-09,1408.021
2019-10-10,1418.387
2019-10-11,1434.42
2019-10-14,1445.092
2019-10-15,1440.11
2019-10-16,1444.126
2019-10-17,1448.48
2019-10-18,1440.032
2019-10-21,1450.37
2019-10-22,1456.047
2019-10-23,1447.078
2019-10-24,1459.041
2019-10-25,1465.648
2019-10-28,1466.509
2019-10-29,1473.222
2019-10-30,1483.437
2019-10-31,1499.166
2019-11-01,1502.276
2019-11-04,1510.256
2019-11-05,1511.008
2019-11-06,1516.099
2019-11-07,1527.38
2019-11-08,1523.258
2019-11-11,1517.571
2019-11-12,1523.409
2019-11-13,1512.001
2019-11-14,1509.912
2019-11-15,1511.688
2019-11-18,1524.468
2019-11-19,1512.566
2019-11-20,1509.655
2019-11-21,1489.09
2019-11-22,1500.502
2019-11-25,1494.229
2019-11-26,1489.576
2019-11-27,1494.513
2019-11-28,1486.906
2019-11-29,1479.49
2019-12-02,1483.806
2019-12-03,1473.672
2019-12-04,1467.953
2019-12-05,1474.48
2019-12-06,1483.167
2019-12-09,1479.251
2019-12-10,1470.737
2019-12-11,1479.664
2019-12-12,1501.242
2019-12-13,1517.279
2019-12-16,1511.831
2019-12-17,1508.629
2019-12-18,1516.011
2019-12-19,1517.678
2019-12-20,1519.718
2019-12-23,1518.984
2019-12-24,1522.858
2019-12-25,1522.858
2019-12-26,1523.989
2019-12-27,1526.996
2019-12-30,1526.866
2019-12-31,1534.367
2020-01-01,1534.367
2020-01-02,1545.837
2020-01-03,1537.485
2020-01-06,1526.321
2020-01-07,1538.442
2020-01-08,1535.813
2020-01-09,1535.98
2020-01-10,1543.766
2020-01-13,1544.131
2020-01-14,1548.523
2020-01-15,1538.833
2020-01-16,1553.937
2020-01-17,1551.398
2020-01-20,1550.461
2020-01-21,1537.626
2020-01-22,1543.976
2020-01-23,1535.697
2020-01-24,1539.677
2020-01-27,1532.589
2020-01-28,1504.198
2020-01-29,1501.389
2020-01-30,1492.683
2020-01-31,1476.972
2020-02-03,1450.122
2020-02-04,1470.247
2020-02-05,1476.05
2020-02-06,1486.354
2020-02-07,1459.155
2020-02-10,1444.796
2020-02-11,1453.278
2020-02-12,1476.349
2020-02-13,1469.4
2020-02-14,1464.112
2020-02-17,1461.34
2020-02-18,1446.48
2020-02-19,1452.256
2020-02-20,1436.01
2020-02-21,1433.075
2020-02-24,1419.102
2020-02-25,1428.043
2020-02-26,1414.227
2020-02-27,1420.616
2020-02-28,1378.379
2020-03-02,1379.254
2020-03-03,1389.539
2020-03-04,1381.52
2020-03-05,1370.263
2020-03-06,1346.6
2020-03-09,1251.669
2020-03-10,1270.822
2020-03-11,1240.038
2020-03-12,1174.603
2020-03-13,1139.997
2020-03-16,1091.773
2020-03-17,1065.983
2020-03-18,1041.603
2020-03-19,993.775
2020-03-20,1028.167
2020-03-23,953.664
2020-03-24,1030.292
2020-03-25,1096.653
2020-03-26,1089.805
2020-03-27,1107.649
2020-03-30,1058.179
2020-03-31,1082.724
2020-04-01,1056.036
2020-04-02,1078.451
2020-04-03,1040.793
2020-04-06,1080.476
2020-04-07,1123.703
2020-04-08,1103.809
2020-04-09,1132.362
2020-04-10,1132.362
2020-04-13,1136.168
2020-04-14,1168.298
2020-04-15,1139.993
2020-04-16,1132.971
2020-04-17,1131.726
2020-04-20,1128.268
2020-04-21,1103.311
2020-04-22,1101.813
2020-04-23,1107.403
2020-04-24,1099.754
2020-04-27,1121.728
2020-04-28,1130.997
2020-04-29,1138.458
2020-04-30,1170.297
2020-05-01,1164.259
2020-05-04,1132.004
2020-05-05,1138.037
2020-05-06,1136.888
2020-05-07,1138.05
2020-05-08,1141.815
2020-05-11,1149.756
2020-05-12,1146.122
2020-05-13,1143.921
2020-05-14,1118.723
2020-05-15,1118.017
2020-05-18,1128.387
2020-05-19,1155.731
2020-05-20,1150.102
2020-05-21,1144.066
2020-05-22,1122.417
2020-05-25,1123.126
2020-05-26,1145.775
2020-05-27,1139.943
2020-05-28,1141.071
2020-05-29,1133.689
2020-06-01,1151.447
2020-06-02,1186.613
2020-06-03,1249.082
2020-06-04,1252.381
2020-06-05,1272.82
2020-06-08,1308.224
2020-06-09,1305.336
2020-06-10,1315.649
2020-06-11,1269.969
2020-06-12,1251.738
2020-06-15,1218.032
2020-06-16,1240.735
2020-06-17,1240.865
2020-06-18,1237.98
2020-06-19,1218.395
2020-06-22,1216.11
2020-06-23,1229.542
2020-06-24,1223.912
2020-06-25,1203.296
2020-06-26,1209.666
2020-06-29,1192.381
2020-06-30,1203.695
2020-07-01,1215.637
2020-07-02,1228.968
2020-07-03,1240.077
2020-07-06,1259.962
2020-07-07,1242.945
2020-07-08,1251.736
2020-07-09,1246.583
2020-07-10,1248.6
2020-07-13,1242.45
2020-07-14,1235.074
2020-07-15,1255.988
2020-07-16,1240.825
2020-07-17,1236.101
2020-07-20,1238.109
2020-07-21,1247.123
2020-07-22,1228.945
2020-07-23,1234.032
2020-07-24,1216.195
2020-07-27,1221.907
2020-07-28,1221.016
2020-07-29,1219.821
2020-07-30,1188.64
2020-07-31,1193.234
2020-08-03,1173.815
2020-08-04,1187.239
2020-08-05,1203.277
2020-08-06,1220.333
2020-08-07,1213.117
2020-08-10,1212.631
2020-08-11,1216.844
2020-08-12,1230.237
2020-08-13,1248.548
2020-08-14,1246.452
2020-08-17,1241.088
2020-08-18,1233.644
2020-08-19,1237.589
2020-08-20,1217.105
2020-08-21,1213.146
2020-08-24,1214.68
2020-08-25,1225.086
2020-08-26,1218.71
2020-08-27,1210.399
2020-08-28,1230.328
2020-08-31,1227.289
2020-09-01,1229.849
2020-09-02,1226.893
2020-09-03,1221.198
2020-09-04,1208.99
2020-09-07,1210.994
2020-09-08,1205.615
2020-09-09,1199.68
2020-09-10,1200.19
2020-09-11,1201.51
2020-09-14,1200.278
2020-09-15,1199.672
2020-09-16,1203.217
2020-09-17,1196.025
2020-09-18,1196.465
2020-09-21,1188.664
2020-09-22,1173.2
2020-09-23,1178.066
2020-09-24,1158.341
2020-09-25,1168.83
2020-09-28,1179.031
2020-09-29,1172.991
2020-09-30,1175.591
2020-10-01,1198.235
2020-10-02,1199.036
2020-10-05,1210.103
2020-10-06,1215.423
2020-10-07,1219.12
2020-10-08,1221.406
2020-10-09,1226.517
2020-10-12,1237.398
2020-10-13,1241.173
2020-10-14,1242.178
2020-10-15,1216.296
2020-10-16,1232.009
2020-10-19,1235.098
2020-10-20,1225.214
2020-10-21,1228.178
2020-10-22,1230.154
2020-10-23,1231.673
2020-10-26,1218.615
2020-10-27,1214.19
2020-10-28,1193.794
2020-10-29,1170.759
2020-10-30,1164.915
2020-11-02,1170.783
2020-11-03,1206.154
2020-11-04,1219.131
2020-11-05,1268.967
2020-11-06,1269.932
2020-11-09,1287.841
2020-11-10,1338.117
2020-11-11,1347.48
2020-11-12,1346.987
2020-11-13,1347.473
2020-11-16,1366.443
2020-11-17,1387.914
2020-11-18,1398.706
2020-11-19,1389.113
2020-11-20,1408.545
2020-11-23,1431.018
2020-11-24,1460.19
2020-11-25,1451.474
2020-11-26,1445.923
2020-11-27,1451.43
2020-11-30,1427.465
2020-12-01,1423.042
2020-12-02,1424.876
2020-12-03,1441.59
2020-12-04,1446.839
2020-12-07,1433.488
2020-12-08,1425.669
2020-12-09,1440.161
2020-12-10,1425.03
2020-12-11,1418.891
2020-12-14,1440.733
2020-12-15,1443.298
2020-12-16,1456.777
2020-12-17,1448.107
2020-12-18,1436.762
2020-12-21,1432.625
2020-12-22,1425.794
2020-12-23,1432.466
2020-12-24,1442.136
2020-12-25,1442.136
2020-12-28,1440.639
2020-12-29,1444.287
2020-12-30,1458.82
2020-12-31,1446.228
2021-01-01,1446.228
2021-01-04,1460.717
2021-01-05,1461.821
2021-01-06,1456.55
2021-01-07,1494.987
2021-01-08,1557.95
2021-01-11,1532.402
2021-01-12,1523.955
2021-01-13,1532.423
2021-01-14,1548.918
2021-01-15,1539.34
2021-01-18,1524.817
2021-01-19,1529.988
2021-01-20,1533.057
2021-01-21,1547.58
2021-01-22,1527.293
2021-01-25,1517.953
2021-01-26,1504.759
2021-01-27,1509.033
2021-01-28,1487.32
2021-01-29,1479.83
2021-02-01,1475.556
2021-02-02,1479.608
2021-02-03,1478.676
2021-02-04,1464.89
2021-02-05,1472.68
2021-02-08,1503.443
2021-02-09,1511.847
2021-02-10,1517.722
2021-02-11,1519.232
2021-02-12,1518.658
2021-02-15,1523.384
2021-02-16,1527.01
2021-02-17,1520.005
2021-02-18,1512.923
2021-02-19,1508.216
2021-02-22,1511.91
2021-02-23,1513.969
2021-02-24,1541.666
2021-02-25,1568.592
2021-02-26,1545.275
2021-03-01,1565.612
2021-03-02,1555.954
2021-03-03,1578.139
2021-03-04,1594.193
2021-03-05,1577.529
2021-03-08,1589.301
2021-03-09,1612.275
2021-03-10,1585.513
2021-03-11,1602.602
2021-03-12,1594.455
2021-03-15,1590.217
2021-03-16,1585.181
2021-03-17,1586.19
2021-03-18,1601.539
2021-03-19,1602.965
2021-03-22,1599.567
2021-03-23,1594.258
2021-03-24,1593.814
2021-03-25,1599.318
2021-03-26,1616.741
2021-03-29,1621.807
2021-03-30,1630.55
2021-03-31,1622.996
2021-04-01,1626.854
2021-04-02,1626.854
2021-04-05,1643.21
2021-04-06,1649.791
2021-04-07,1641.095
2021-04-08,1632.222
2021-04-09,1631.311
2021-04-12,1630.634
2021-04-13,1633.273
2021-04-14,1636.935
2021-04-15,1648.049
2021-04-16,1664.35
2021-04-19,1674.726
2021-04-20,1668.535
2021-04-21,1643.864
2021-04-22,1666.994
2021-04-23,1670.379
2021-04-26,1680.234
2021-04-27,1686.88
2021-04-28,1693.45
2021-04-29,1690.109
2021-04-30,1694.747
2021-05-03,1678.795
2021-05-04,1667.695
2021-05-05,1661.203
2021-05-06,1679.382
2021-05-07,1707.603
2021-05-10,1706.711
2021-05-11,1683.985
2021-05-12,1669.253
2021-05-13,1668.126
2021-05-14,1634.079
2021-05-17,1640.498
2021-05-18,1681.358
2021-05-19,1655.214
2021-05-20,1661.076
2021-05-21,1668.481
2021-05-24,1677.074
2021-05-25,1695.359
2021-05-26,1697.343
2021-05-27,1707.213
2021-05-28,1717.385
2021-05-31,1704.004
2021-06-01,1724.141
2021-06-02,1701.443
2021-06-03,1693.738
2021-06-04,1691.596
2021-06-07,1710.795
2021-06-08,1705.802
2021-06-09,1688.982
2021-06-10,1694.571
2021-06-11,1688.726
2021-06-14,1682.114
2021-06-15,1693.874
2021-06-16,1681.438
2021-06-17,1659.802
2021-06-18,1648.819
2021-06-21,1636.087
2021-06-22,1627.129
2021-06-23,1629.37
2021-06-24,1635.087
2021-06-25,1637.056
2021-06-28,1640.293
2021-06-29,1615.747
2021-06-30,1642.089
2021-07-01,1638.166
2021-07-02,1637.803
2021-07-05,1644.777
2021-07-06,1678.275
2021-07-07,1638.016
2021-07-08,1609.922
2021-07-09,1626.032
2021-07-12,1640.595
2021-07-13,1655.992
2021-07-14,1646.758
2021-07-15,1635.819
2021-07-16,1639.115
2021-07-19,1606.195
2021-07-20,1601.95
2021-07-21,1609.216
2021-07-22,1641.023
2021-07-23,1639.852
2021-07-26,1628.971
2021-07-27,1622.733
2021-07-28,1627.605
2021-07-29,1662.236
2021-07-30,1655.139
2021-08-02,1655.822
2021-08-03,1648.872
2021-08-04,1676.67
2021-08-05,1684.904
2021-08-06,1683.471
2021-08-09,1681.874
2021-08-10,1700.906
2021-08-11,1686.781
2021-08-12,1691.563
2021-08-13,1695.139
2021-08-16,1683.567
2021-08-17,1664.451
2021-08-18,1671.905
2021-08-19,1644.468
2021-08-20,1652.429
2021-08-23,1653.986
2021-08-24,1664.214
2021-08-25,1664.451
2021-08-26,1670.829
2021-08-27,1662.179
2021-08-30,1679.166
2021-08-31,1655.307
2021-09-01,1671.292
2021-09-02,1669.779
2021-09-03,1684.957
2021-09-06,1693.968
2021-09-07,1689.148
2021-09-08,1665.25
2021-09-09,1656.344
2021-09-10,1676.486
2021-09-13,1661.992
2021-09-14,1675.701
2021-09-15,1669.317
2021-09-16,1669.722
2021-09-17,1673.745
2021-09-20,1647.115
2021-09-21,1648.153
2021-09-22,1643.663
2021-09-23,1661.309
2021-09-24,1646.9
2021-09-27,1666.912
2021-09-28,1639.623
2021-09-29,1631.684
2021-09-30,1648.536
2021-10-01,1634.76
2021-10-04,1651.814
2021-10-05,1645.919
2021-10-06,1647.438
2021-10-07,1663.825
2021-10-08,1671.127
2021-10-11,1661.323
2021-10-12,1661.153
2021-10-13,1707.896
2021-10-14,1707.912
2021-10-15,1717.909
2021-10-18,1722.256
2021-10-19,1753.038
2021-10-20,1749.463
2021-10-21,1746.236
2021-10-22,1745.005
2021-10-25,1739.194
2021-10-26,1734.618
2021-10-27,1736.051
2021-10-28,1741.701
2021-10-29,1722.585
2021-11-01,1746.44
2021-11-02,1760.244
2021-11-03,1749.589
2021-11-04,1751.247
2021-11-05,1764.963
2021-11-08,1769.247
2021-11-09,1755.22
2021-11-10,1737.373
2021-11-11,1738.925
2021-11-12,1745.626
2021-11-15,1753.541
2021-11-16,1732.116
2021-11-17,1714.844
2021-11-18,1715.577
2021-11-19,1711.02
2021-11-22,1702.12
2021-11-23,1683.379
2021-11-24,1680.409
2021-11-25,1675.586
2021-11-26,1654.846
2021-11-29,1629.016
2021-11-30,1577.764
2021-12-01,1583.945
2021-12-02,1580.629
2021-12-03,1565.476
2021-12-06,1568.595
2021-12-07,1587.904
2021-12-08,1608.339
2021-12-09,1592.946
2021-12-10,1566.988
2021-12-13,1546.912
2021-12-14,1538.038
2021-12-15,1540.45
2021-12-16,1540.632
2021-12-17,1535.6
2021-12-20,1509.111
2021-12-21,1542.997
2021-12-22,1541.697
2021-12-23,1547.988
2021-12-24,1555.644
2021-12-27,1547.115
2021-12-28,1555.288
2021-12-29,1556.291
2021-12-30,1565.895
2021-12-31,1568.329
2022-01-03,1566.31
2022-01-04,1555.745
2022-01-05,1525.739
2022-01-06,1545.826
2022-01-07,1559.478
2022-01-10,1583.711
2022-01-11,1616.096
2022-01-12,1630.611
2022-01-13,1599.826
2022-01-14,1607.924
2022-01-17,1611.425
2022-01-18,1597.63
2022-01-19,1596.061
2022-01-20,1610.505
2022-01-21,1582.248
2022-01-24,1569.18
2022-01-25,1549.173
2022-01-26,1547.792
2022-01-27,1530.149
2022-01-28,1530.516
2022-01-31,1559.287
2022-02-01,1574.403
2022-02-02,1559.437
2022-02-03,1591.813
2022-02-04,1611.349
2022-02-07,1634.473
2022-02-08,1656.811
2022-02-09,1687.127
2022-02-10,1670.84
2022-02-11,1667.645
2022-02-14,1621.969
2022-02-15,1647.715
2022-02-16,1643.442
2022-02-17,1636.957
2022-02-18,1611.386
2022-02-21,1616.428
2022-02-22,1598.588
2022-02-23,1578.775
2022-02-24,1507.232
2022-02-25,1538.456
2022-02-28,1513.238
2022-03-01,1471.423
2022-03-02,1422.985
2022-03-03,1386.23
2022-03-04,1338.612
2022-03-07,1304.346
2022-03-08,1286.239
2022-03-09,1336.394
2022-03-10,1355.613
2022-03-11,1336.886
2022-03-14,1319.851
2022-03-15,1345.71
2022-03-16,1426.997
2022-03-17,1452.942
2022-03-18,1474.744
2022-03-21,1461.724
2022-03-22,1485.642
2022-03-23,1492.29
2022-03-24,1493.336
2022-03-25,1472.18
2022-03-28,1483.343
2022-03-29,1515.724
2022-03-30,1509.728
2022-03-31,1488.661
2022-04-01,1486.381
2022-04-04,1519.52
2022-04-05,1503.903
2022-04-06,1484.858
2022-04-07,1462.683
2022-04-08,1447.206
2022-04-11,1436.74
2022-04-12,1406.569
2022-04-13,1422.614
2022-04-14,1407.704
2022-04-15,1407.704
2022-04-18,1377.917
2022-04-19,1384.751
2022-04-20,1378.633
2022-04-21,1358.952
2022-04-22,1345.032
2022-04-25,1338.905
2022-04-26,1315.854
2022-04-27,1309.241
2022-04-28,1315.326
2022-04-29,1334.931
2022-05-02,1348.433
2022-05-03,1348.14
2022-05-04,1358.309
2022-05-05,1324.169
2022-05-06,1295.603
2022-05-09,1249.37
2022-05-10,1238.165
2022-05-11,1218.279
2022-05-12,1209.092
2022-05-13,1252.653
2022-05-16,1235.965
2022-05-17,1269.806
2022-05-18,1256.563
2022-05-19,1261.511
2022-05-20,1283.932
2022-05-23,1268.895
2022-05-24,1243.254
2022-05-25,1247.316
2022-05-26,1274.431
2022-05-27,1289.785
2022-05-30,1290.808
2022-05-31,1287.212
2022-06-01,1278.056
2022-06-02,1283.572
2022-06-03,1267.688
2022-06-06,1271.51
2022-06-07,1288.897
2022-06-08,1293.082
2022-06-09,1260.052
2022-06-10,1225.303
2022-06-13,1192.417
2022-06-14,1189.629
2022-06-15,1205.047
2022-06-16,1185.86
2022-06-17,1183.317
2022-06-20,1186.775
2022-06-21,1209.509
2022-06-22,1192.06
2022-06-23,1211.352
2022-06-24,1222.889
2022-06-27,1215.572
2022-06-28,1201.003
2022-06-29,1187.85
2022-06-30,1170.4
2022-07-01,1167.819
2022-07-04,1182.178
2022-07-05,1196.23
2022-07-06,1189.073
2022-07-07,1209.326
2022-07-08,1212.488
2022-07-11,1192.416
2022-07-12,1202.008
2022-07-13,1187.03
2022-07-14,1162.831
2022-07-15,1172.24
2022-07-18,1187.863
2022-07-19,1208.635
2022-07-20,1241.81
2022-07-21,1248.5
2022-07-22,1242.577
2022-07-25,1234.833
2022-07-26,1231.373
2022-07-27,1253.753
2022-07-28,1262.614
2022-07-29,1249.042
2022-08-01,1265.022
2022-08-02,1270.779
2022-08-03,1295.061
2022-08-04,1317.895
2022-08-05,1329.219
2022-08-08,1322.189
2022-08-09,1313.739
2022-08-10,1343.247
2022-08-11,1353.581
2022-08-12,1349.064
2022-08-15,1347.876
2022-08-16,1300.399
2022-08-17,1282.091
2022-08-18,1279.777
2022-08-19,1253.608
2022-08-22,1249.529
2022-08-23,1249.596
2022-08-24,1250.455
2022-08-25,1265.475
2022-08-26,1249.041
2022-08-29,1227.556
2022-08-30,1238.883
2022-08-31,1232.122
2022-09-01,1224.373
2022-09-02,1216.746
2022-09-05,1218.069
2022-09-06,1211.951
2022-09-07,1210.132
2022-09-08,1222.836
2022-09-09,1251.65
2022-09-12,1270.279
2022-09-13,1253.476
2022-09-14,1244.344
2022-09-15,1237.112
2022-09-16,1234.239
2022-09-19,1234.073
2022-09-20,1228.761
2022-09-21,1221.407
2022-09-22,1209.312
2022-09-23,1189.212
2022-09-26,1177.564
2022-09-27,1171.079
2022-09-28,1162.4
2022-09-29,1161.612
2022-09-30,1177.743
2022-10-03,1170.033
2022-10-04,1200.157
2022-10-05,1197.802
2022-10-06,1205.704
2022-10-07,1194.244
2022-10-10,1173.192
2022-10-11,1168.483
2022-10-12,1166.762
2022-10-13,1144.394
2022-10-14,1146.734
2022-10-17,1142.924
2022-10-18,1151.836
2022-10-19,1134.487
2022-10-20,1133.901
2022-10-21,1114.647
2022-10-24,1118.246
2022-10-25,1142.856
2022-10-26,1154.668
2022-10-27,1151.214
2022-10-28,1172.965
2022-10-31,1190.211
2022-11-01,1196.641
2022-11-02,1194.532
2022-11-03,1174.44
2022-11-04,1188.234
2022-11-07,1210.291
2022-11-08,1211.803
2022-11-09,1193.753
2022-11-10,1224.802
2022-11-11,1261.959
2022-11-14,1261.111
2022-11-15,1326.144
2022-11-16,1312.139
2022-11-17,1319.517
2022-11-18,1313.726
2022-11-21,1287.157
2022-11-22,1291.644
2022-11-23,1298.262
2022-11-24,1294.983
2022-11-25,1284.941
2022-11-28,1278.68
2022-11-29,1296.199
2022-11-30,1320.998
2022-12-01,1336.391
2022-12-02,1327.272
2022-12-05,1321.558
2022-12-06,1310.388
2022-12-07,1296.186
2022-12-08,1309.976
2022-12-09,1312.966
2022-12-12,1319.383
2022-12-13,1342.594
2022-12-14,1342.574
2022-12-15,1315.243
2022-12-16,1283.43
2022-12-19,1288.705
2022-12-20,1289.352
2022-12-21,1293.785
2022-12-22,1289.985
2022-12-23,1288.619
2022-12-26,1288.619
2022-12-27,1296.599
2022-12-28,1288.618
2022-12-29,1295.357
2022-12-30,1295.443
2023-01-02,1295.443
2023-01-03,1298.152
2023-01-04,1308.061
2023-01-05,1321.176
2023-01-06,1323.322
2023-01-09,1339.066
2023-01-10,1320.127
2023-01-11,1330.063
2023-01-12,1336.089
2023-01-13,1358.232
2023-01-16,1350.069
2023-01-17,1358.548
2023-01-18,1360.218
2023-01-19,1340.218
2023-01-20,1361.784
2023-01-23,1366.179
2023-01-24,1355.177
2023-01-25,1384.298
2023-01-26,1401.604
2023-01-27,1413.716
2023-01-30,1394.597
2023-01-31,1391.447
2023-02-01,1409.765
2023-02-02,1411.361
2023-02-03,1405.09
2023-02-06,1388.995
2023-02-07,1400.394
2023-02-08,1410.467
2023-02-09,1398.713
2023-02-10,1383.945
2023-02-13,1372.468
2023-02-14,1367.922
2023-02-15,1354.305
2023-02-16,1371.494
2023-02-17,1369.651
2023-02-20,1365.824
2023-02-21,1354.364
2023-02-22,1352.515
2023-02-23,1321.889
2023-02-24,1311.271
2023-02-27,1311.752
2023-02-28,1318.46
2023-03-01,1315.593
2023-03-02,1306.979
2023-03-03,1313.465
2023-03-06,1319.091
2023-03-07,1362.274
2023-03-08,1358.84
2023-03-09,1344.733
2023-03-10,1319.169
2023-03-13,1309.65
2023-03-14,1311.164
2023-03-15,1316.482
2023-03-16,1320.704
2023-03-17,1334.4
2023-03-20,1319.317
2023-03-21,1344.396
2023-03-22,1358.706
2023-03-23,1382.701
2023-03-24,1369.102
2023-03-27,1377.875
2023-03-28,1386.202
2023-03-29,1400.551
2023-03-30,1397.994
2023-03-31,1392.099
2023-04-03,1401.093
2023-04-04,1415.335
2023-04-05,1408.625
2023-04-06,1398.399
2023-04-07,1398.399
2023-04-10,1394.477
2023-04-11,1392.287
2023-04-12,1389.566
2023-04-13,1407.889
2023-04-14,1401.068
2023-04-17,1400.484
2023-04-18,1396.961
2023-04-19,1400.424
2023-04-20,1385.458
2023-04-21,1382.318
2023-04-24,1383.658
2023-04-25,1356.196
2023-04-26,1353.32
2023-04-27,1356.043
2023-04-28,1364.293
2023-05-01,1362.883
2023-05-02,1362.174
2023-05-03,1354.133
2023-05-04,1362.942
2023-05-05,1369.946
2023-05-08,1397.607
2023-05-09,1392.89
2023-05-10,1397.708
2023-05-11,1391.382
2023-05-12,1370.754
2023-05-15,1387.19
2023-05-16,1334.931
2023-05-17,1318.955
2023-05-18,1303.137
2023-05-19,1311.451
2023-05-22,1311.361
2023-05-23,1305.683
2023-05-24,1298.473
2023-05-25,1289.539
2023-05-26,1286.631
2023-05-29,1283.49
2023-05-30,1277.769
2023-05-31,1259.015
2023-06-01,1267.221
2023-06-02,1273.045
2023-06-05,1278.623
2023-06-06,1292.11
2023-06-07,1287.586
2023-06-08,1307.533
2023-06-09,1303.302
2023-06-12,1312.232
2023-06-13,1312.29
2023-06-14,1314.087
2023-06-15,1313.134
2023-06-16,1317.541
2023-06-19,1311.264
2023-06-20,1303.643
2023-06-21,1303.138
2023-06-22,1302.23
2023-06-23,1284.062
2023-06-26,1275.541
2023-06-27,1279.793
2023-06-28,1276.181
2023-06-29,1276.569
2023-06-30,1283.389
2023-07-03,1286.687
2023-07-04,1288.073
2023-07-05,1277.781
2023-07-06,1251.714
2023-07-07,1254.392
2023-07-10,1270.125
2023-07-11,1280.593
2023-07-12,1300.287
2023-07-13,1335.189
2023-07-14,1338.037
2023-07-17,1343.056
2023-07-18,1338.435
2023-07-19,1352.234
2023-07-20,1342.493
2023-07-21,1347.195
2023-07-24,1341.596
2023-07-25,1349.717
2023-07-26,1364.542
2023-07-27,1372.08
2023-07-28,1402.148
2023-07-31,1419.133
2023-08-01,1411.064
2023-08-02,1372.529
2023-08-03,1365.806
2023-08-04,1363.219
2023-08-07,1364.012
2023-08-08,1356.978
2023-08-09,1355.29
2023-08-10,1360.604
2023-08-11,1348.765
2023-08-14,1333.958
2023-08-15,1272.775
2023-08-16,1258.977
2023-08-17,1247.119
2023-08-18,1242.514
2023-08-21,1236.393
2023-08-22,1232.974
2023-08-23,1248.846
2023-08-24,1242.889
2023-08-25,1245.589
2023-08-28,1258.7
2023-08-29,1270.349
2023-08-30,1268.82
2023-08-31,1274.802
2023-09-01,1276.511
2023-09-04,1278.145
2023-09-05,1263.962
2023-09-06,1266.935
2023-09-07,1267.918
2023-09-08,1254.88
2023-09-11,1266.404
2023-09-12,1261.393
2023-09-13,1268.716
2023-09-14,1284.015
2023-09-15,1292.989
2023-09-18,1283.346
2023-09-19,1275.75
2023-09-20,1272.719
2023-09-21,1248.44
2023-09-22,1253.339
2023-09-25,1270.121
2023-09-26,1271.393
2023-09-27,1270.668
2023-09-28,1282.168
2023-09-29,1291.719
2023-10-02,1282.848
2023-10-03,1273.949
2023-10-04,1258.087
2023-10-05,1269.138
2023-10-06,1281.166
2023-10-09,1275.413
2023-10-10,1299.573
2023-10-11,1300.935
2023-10-12,1304.139
2023-10-13,1290.416
2023-10-16,1289.517
2023-10-17,1294.138
2023-10-18,1280.616
2023-10-19,1268.63
2023-10-20,1262.545
2023-10-23,1258.052
2023-10-24,1271.196
2023-10-25,1264.981
2023-10-26,1249.018
2023-10-27,1241.845
2023-10-30,1250.452
2023-10-31,1243.973
2023-11-01,1244.015
2023-11-02,1249.053
2023-11-03,1291.033
2023-11-06,1305.372
2023-11-07,1301.554
2023-11-08,1282.703
2023-11-09,1286.216
2023-11-10,1279.535
2023-11-13,1282.752
2023-11-14,1253.468
2023-11-15,1265.395
2023-11-16,1268.644
2023-11-17,1270.039
2023-11-20,1267.695
2023-11-21,1252.25
2023-11-22,1254.644
2023-11-23,1253.543
2023-11-24,1245.088
2023-11-27,1248.042
2023-11-28,1256.696
2023-11-29,1252.588
2023-11-30,1244.447
2023-12-01,1251.113
2023-12-04,1248.065
2023-12-05,1242.487
2023-12-06,1247.45
2023-12-07,1241.782
2023-12-08,1258.809
2023-12-11,1239.399
2023-12-12,1247.569
2023-12-13,1249.954
2023-12-14,1258.202
2023-12-15,1241.327
2023-12-18,1251.221
2023-12-19,1257.774
2023-12-20,1246.891
2023-12-21,1258.271
2023-12-22,1276.658
2023-12-25,1276.658
2023-12-26,1276.825
2023-12-27,1293.229
2023-12-28,1317.268
2023-12-29,1324.142
2024-01-01,1324.142
2024-01-02,1306.064
2024-01-03,1292.959
2024-01-04,1282.121
2024-01-05,1289.227
2024-01-08,1290.43
2024-01-09,1290.268
2024-01-10,1281.469
2024-01-11,1281.196
2024-01-12,1278.385
2024-01-15,1280.516
2024-01-16,1263.694
2024-01-17,1242.402
2024-01-18,1248.748
2024-01-19,1258.794
2024-01-22,1259.407
2024-01-23,1261.078
2024-01-24,1269.89
2024-01-25,1269.862
2024-01-26,1278.587
2024-01-29,1275.317
2024-01-30,1268.582
2024-01-31,1270.483
2024-02-01,1274.763
2024-02-02,1290.44
2024-02-05,1268.984
2024-02-06,1266.906
2024-02-07,1290.459
2024-02-08,1282.912
2024-02-09,1282.241
2024-02-12,1283.397
2024-02-13,1273.739
