Date,ACWI Standard (Large+Mid Cap)
2015-08-06,193.694
2015-08-07,193.172
2015-08-10,195.158
2015-08-11,193.281
2015-08-12,192.232
2015-08-13,192.291
2015-08-14,192.519
2015-08-17,192.861
2015-08-18,192.263
2015-08-19,190.289
2015-08-20,187.213
2015-08-21,182.221
2015-08-24,175.225
2015-08-25,175.03
2015-08-26,178.275
2015-08-27,182.241
2015-08-28,183.157
2015-08-31,181.871
2015-09-01,177.034
2015-09-02,178.45
2015-09-03,179.291
2015-09-04,176.302
2015-09-07,176.386
2015-09-08,179.502
2015-09-09,180.041
2015-09-10,179.673
2015-09-11,179.819
2015-09-14,179.268
2015-09-15,180.624
2015-09-16,182.949
2015-09-17,182.971
2015-09-18,180.811
2015-09-21,180.336
2015-09-22,177.368
2015-09-23,176.612
2015-09-24,175.558
2015-09-25,176.365
2015-09-28,172.858
2015-09-29,171.79
2015-09-30,175.282
2015-10-01,176.016
2015-10-02,178.083
2015-10-05,181.499
2015-10-06,182.01
2015-10-07,183.757
2015-10-08,184.727
2015-10-09,185.985
2015-10-12,186.174
2015-10-13,184.616
2015-10-14,183.709
2015-10-15,186.32
2015-10-16,187.114
2015-10-19,186.794
2015-10-20,186.497
2015-10-21,185.925
2015-10-22,187.577
2015-10-23,189.531
2015-10-26,189.349
2015-10-27,188.369
2015-10-28,190.118
2015-10-29,189.081
2015-10-30,189.039
2015-11-02,190.031
2015-11-03,190.483
2015-11-04,190.313
2015-11-05,189.952
2015-11-06,189.081
2015-11-09,187.631
2015-11-10,187.323
2015-11-11,187.471
2015-11-12,185.477
2015-11-13,183.485
2015-11-16,184.655
2015-11-17,185.768
2015-11-18,187.296
2015-11-19,188.525
2015-11-20,188.902
2015-11-23,188.303
2015-11-24,188.084
2015-11-25,188.264
2015-11-26,188.916
2015-11-27,188.324
2015-11-30,187.478
2015-12-01,189.307
2015-12-02,187.854
2015-12-03,186.003
2015-12-04,187.503
2015-12-07,186.59
2015-12-08,184.734
2015-12-09,184.106
2015-12-10,183.93
2015-12-11,180.994
2015-12-14,180.393
2015-12-15,182.019
2015-12-16,184.473
2015-12-17,183.321
2015-12-18,180.978
2015-12-21,181.548
2015-12-22,182.753
2015-12-23,185.085
2015-12-24,185.359
2015-12-25,185.294
2015-12-28,184.931
2015-12-29,186.495
2015-12-30,185.399
2015-12-31,184.097
2016-01-01,184.099
2016-01-04,180.333
2016-01-05,180.324
2016-01-06,178.108
2016-01-07,174.257
2016-01-08,172.799
2016-01-11,172.038
2016-01-12,172.448
2016-01-13,170.856
2016-01-14,171.192
2016-01-15,168.075
2016-01-18,167.251
2016-01-19,168.142
2016-01-20,164.789
2016-01-21,165.316
2016-01-22,169.71
2016-01-25,168.267
2016-01-26,169.556
2016-01-27,169.31
2016-01-28,169.59
2016-01-29,172.994
2016-02-01,173.453
2016-02-02,170.376
2016-02-03,170.434
2016-02-04,171.658
2016-02-05,169.162
2016-02-08,166.509
2016-02-09,165.426
2016-02-10,165.285
2016-02-11,163.13
2016-02-12,164.856
2016-02-15,166.96
2016-02-16,168.696
2016-02-17,171.247
2016-02-18,171.452
2016-02-19,170.814
2016-02-22,172.998
2016-02-23,171.165
2016-02-24,170.387
2016-02-25,172.342
2016-02-26,172.513
2016-02-29,171.804
2016-03-01,174.911
2016-03-02,176.575
2016-03-03,177.897
2016-03-04,179.12
2016-03-07,179.182
2016-03-08,177.639
2016-03-09,178.126
2016-03-10,178.08
2016-03-11,181.249
2016-03-14,181.447
2016-03-15,180.326
2016-03-16,180.58
2016-03-17,183.345
2016-03-18,183.839
2016-03-21,183.718
2016-03-22,183.753
2016-03-23,182.33
2016-03-24,181.257
2016-03-25,181.379
2016-03-28,181.79
2016-03-29,182.793
2016-03-30,184.944
2016-03-31,184.536
2016-04-01,183.518
2016-04-04,183.612
2016-04-05,181.069
2016-04-06,182.51
2016-04-07,181.374
2016-04-08,182.612
2016-04-11,182.795
2016-04-12,184.169
2016-04-13,186.694
2016-04-14,187.328
2016-04-15,187.212
2016-04-18,187.64
2016-04-19,189.619
2016-04-20,189.764
2016-04-21,189.416
2016-04-22,188.804
2016-04-25,188.325
2016-04-26,188.721
2016-04-27,188.784
2016-04-28,187.987
2016-04-29,187.26
2016-05-02,187.672
2016-05-03,185.645
2016-05-04,184.028
2016-05-05,183.707
2016-05-06,183.84
2016-05-09,183.725
2016-05-10,185.842
2016-05-11,185.007
2016-05-12,184.688
2016-05-13,183.061
2016-05-16,184.382
2016-05-17,183.833
2016-05-18,183.637
2016-05-19,182.036
2016-05-20,183.365
2016-05-23,183.054
2016-05-24,184.933
2016-05-25,186.677
2016-05-26,187.103
2016-05-27,187.645
2016-05-30,187.716
2016-05-31,187.496
2016-06-01,187.331
2016-06-02,187.509
2016-06-03,188.158
2016-06-06,189.125
2016-06-07,190.225
2016-06-08,190.903
2016-06-09,189.736
2016-06-10,187.072
2016-06-13,184.787
2016-06-14,183.112
2016-06-15,183.578
2016-06-16,182.835
2016-06-17,183.764
2016-06-20,186.986
2016-06-21,187.565
2016-06-22,187.592
2016-06-23,190.15
2016-06-24,181.095
2016-06-27,177.122
2016-06-28,180.174
2016-06-29,184.16
2016-06-30,186.361
2016-07-01,187.207
2016-07-04,187.37
2016-07-05,185.558
2016-07-06,184.812
2016-07-07,185.331
2016-07-08,187.232
2016-07-11,189.061
2016-07-12,190.707
2016-07-13,191.143
2016-07-14,192.265
2016-07-15,192.05
2016-07-18,192.447
2016-07-19,191.885
2016-07-20,192.824
2016-07-21,192.646
2016-07-22,192.764
2016-07-25,192.456
2016-07-26,192.706
2016-07-27,192.831
2016-07-28,193.002
2016-07-29,194.392
2016-08-01,194.191
2016-08-02,192.938
2016-08-03,192.451
2016-08-04,193.107
2016-08-05,194.243
2016-08-08,194.815
2016-08-09,195.79
2016-08-10,195.789
2016-08-11,196.815
2016-08-12,196.919
2016-08-15,197.411
2016-08-16,196.56
2016-08-17,196.526
2016-08-18,197.229
2016-08-19,196.595
2016-08-22,196.532
2016-08-23,197.193
2016-08-24,196.229
2016-08-25,195.876
2016-08-26,195.835
2016-08-29,195.68
2016-08-30,195.568
2016-08-31,195.046
2016-09-01,195.407
2016-09-02,196.741
2016-09-05,197.262
2016-09-06,198.457
2016-09-07,198.703
2016-09-08,198.439
2016-09-09,194.326
2016-09-12,194.65
2016-09-13,192.478
2016-09-14,192.234
2016-09-15,193.586
2016-09-16,192.641
2016-09-19,193.626
2016-09-20,193.671
2016-09-21,195.709
2016-09-22,197.99
2016-09-23,196.813
2016-09-26,195.033
2016-09-27,195.687
2016-09-28,196.437
2016-09-29,195.876
2016-09-30,196.241
2016-10-03,196.16
2016-10-04,195.755
2016-10-05,196.116
2016-10-06,195.891
2016-10-07,195.233
2016-10-10,196.024
2016-10-11,193.792
2016-10-12,193.249
2016-10-13,192.365
2016-10-14,192.932
2016-10-17,192.284
2016-10-18,193.957
2016-10-19,194.654
2016-10-20,194.398
2016-10-21,194.058
2016-10-24,194.749
2016-10-25,194.237
2016-10-26,193.926
2016-10-27,193.282
2016-10-28,192.873
2016-10-31,192.91
2016-11-01,192.148
2016-11-02,190.734
2016-11-03,190.052
2016-11-04,189.251
2016-11-07,192.186
2016-11-08,193.028
2016-11-09,192.98
2016-11-10,193.399
2016-11-11,192.329
2016-11-14,191.648
2016-11-15,192.696
2016-11-16,192.509
2016-11-17,193.388
2016-11-18,192.36
2016-11-21,193.765
2016-11-22,194.273
2016-11-23,193.901
2016-11-24,194.182
2016-11-25,195.042
2016-11-28,194.435
2016-11-29,194.591
2016-11-30,194.376
2016-12-01,193.926
2016-12-02,193.83
2016-12-05,194.791
2016-12-06,195.961
2016-12-07,198.306
2016-12-08,198.967
2016-12-09,199.661
2016-12-12,199.544
2016-12-13,201.073
2016-12-14,199.929
2016-12-15,198.66
2016-12-16,198.632
2016-12-19,198.925
2016-12-20,199.206
2016-12-21,199.076
2016-12-22,198.657
2016-12-23,198.779
2016-12-26,198.732
2016-12-27,199.001
2016-12-28,198.21
2016-12-29,198.656
2016-12-30,198.575
2017-01-02,198.756
2017-01-03,199.414
2017-01-04,201.125
2017-01-05,202.238
2017-01-06,202.314
2017-01-09,201.625
2017-01-10,202.076
2017-01-11,201.96
2017-01-12,202.736
2017-01-13,203.207
2017-01-16,202.588
2017-01-17,202.636
2017-01-18,203.009
2017-01-19,201.952
2017-01-20,202.604
2017-01-23,202.693
2017-01-24,203.783
2017-01-25,205.417
2017-01-26,205.32
2017-01-27,205.27
2017-01-30,204.062
2017-01-31,204.005
2017-02-01,204.214
2017-02-02,204.459
2017-02-03,205.611
2017-02-06,204.972
2017-02-07,204.809
2017-02-08,205.383
2017-02-09,206.033
2017-02-10,206.877
2017-02-13,207.907
2017-02-14,207.925
2017-02-15,209.133
2017-02-16,209.587
2017-02-17,209.426
2017-02-20,209.57
2017-02-21,210.266
2017-02-22,210.349
2017-02-23,210.737
2017-02-24,210.093
2017-02-27,210.108
2017-02-28,209.728
2017-03-01,211.6
2017-03-02,210.826
2017-03-03,210.716
2017-03-06,210.469
2017-03-07,210.005
2017-03-08,209.401
2017-03-09,209.253
2017-03-10,210.349
2017-03-13,211.099
2017-03-14,210.424
2017-03-15,211.657
2017-03-16,213.193
2017-03-17,213.158
2017-03-20,213.073
2017-03-21,211.661
2017-03-22,211.138
2017-03-23,211.407
2017-03-24,211.53
2017-03-27,211.385
2017-03-28,212.898
2017-03-29,212.879
2017-03-30,213.18
2017-03-31,212.293
2017-04-03,211.984
2017-04-04,212.107
2017-04-05,211.81
2017-04-06,211.782
2017-04-07,211.633
2017-04-10,211.71
2017-04-11,211.752
2017-04-12,211.346
2017-04-13,210.463
2017-04-14,210.318
2017-04-17,211.788
2017-04-18,210.785
2017-04-19,210.453
2017-04-20,211.782
2017-04-21,211.406
2017-04-24,214.68
2017-04-25,216.026
2017-04-26,216.074
2017-04-27,215.919
2017-04-28,215.602
2017-05-01,216.078
2017-05-02,216.694
2017-05-03,216.349
2017-05-04,216.59
2017-05-05,217.613
2017-05-08,217.894
2017-05-09,217.644
2017-05-10,218.051
2017-05-11,217.772
2017-05-12,218.019
2017-05-15,219.141
2017-05-16,219.791
2017-05-17,217.249
2017-05-18,216.638
2017-05-19,218.241
2017-05-22,219.502
2017-05-23,219.712
2017-05-24,219.854
2017-05-25,220.797
2017-05-26,220.631
2017-05-29,220.544
2017-05-30,220.305
2017-05-31,220.363
2017-06-01,221.643
2017-06-02,223.056
2017-06-05,222.775
2017-06-06,222.159
2017-06-07,222.28
2017-06-08,222.099
2017-06-09,221.936
2017-06-12,221.303
2017-06-13,222.386
2017-06-14,222.677
2017-06-15,221.017
2017-06-16,221.694
2017-06-19,223.304
2017-06-20,221.774
2017-06-21,221.472
2017-06-22,221.715
2017-06-23,222.143
2017-06-26,222.615
2017-06-27,221.547
2017-06-28,222.931
2017-06-29,221.762
2017-06-30,221.365
2017-07-03,221.905
2017-07-04,221.551
2017-07-05,221.787
2017-07-06,220.592
2017-07-07,220.935
2017-07-10,221.51
2017-07-11,221.59
2017-07-12,223.654
2017-07-13,224.357
2017-07-14,225.66
2017-07-17,225.828
2017-07-18,225.986
2017-07-19,227.087
2017-07-20,227.563
2017-07-21,227.12
2017-07-24,226.828
2017-07-25,227.357
2017-07-26,227.509
2017-07-27,227.86
2017-07-28,227.388
2017-07-31,227.551
2017-08-01,228.58
2017-08-02,228.618
2017-08-03,228.35
2017-08-04,228.34
2017-08-07,228.955
2017-08-08,228.538
2017-08-09,227.806
2017-08-10,225.384
2017-08-11,224.806
2017-08-14,226.608
2017-08-15,226.259
2017-08-16,226.989
2017-08-17,225.27
2017-08-18,224.578
2017-08-21,224.871
2017-08-22,226.433
2017-08-23,226.214
2017-08-24,226.139
2017-08-25,226.727
2017-08-28,226.902
2017-08-29,226.7
2017-08-30,227.149
2017-08-31,228.423
2017-09-01,229.148
2017-09-04,228.702
2017-09-05,227.853
2017-09-06,228.281
2017-09-07,229.059
2017-09-08,229.085
2017-09-11,231.085
2017-09-12,231.818
2017-09-13,231.599
2017-09-14,231.304
2017-09-15,231.815
2017-09-18,232.39
2017-09-19,232.877
2017-09-20,233.211
2017-09-21,232.261
2017-09-22,232.555
2017-09-25,231.65
2017-09-26,230.855
2017-09-27,231.429
2017-09-28,231.756
2017-09-29,232.836
2017-10-02,233.296
2017-10-03,234.16
2017-10-04,234.423
2017-10-05,235.007
2017-10-06,234.826
2017-10-09,234.667
2017-10-10,235.841
2017-10-11,236.273
2017-10-12,236.308
2017-10-13,236.866
2017-10-16,237.209
2017-10-17,236.796
2017-10-18,237.149
2017-10-19,237.204
2017-10-20,237.516
2017-10-23,236.857
2017-10-24,236.932
2017-10-25,236.142
2017-10-26,236.226
2017-10-27,237.2
2017-10-30,237.341
2017-10-31,237.671
2017-11-01,238.369
2017-11-02,238.559
2017-11-03,238.769
2017-11-06,239.035
2017-11-07,239.126
2017-11-08,239.537
2017-11-09,238.706
2017-11-10,238.389
2017-11-13,237.822
2017-11-14,237.327
2017-11-15,236.05
2017-11-16,237.981
2017-11-17,237.99
2017-11-20,238.254
2017-11-21,239.809
2017-11-22,240.261
2017-11-23,240.501
2017-11-24,241.198
2017-11-27,240.572
2017-11-28,241.743
2017-11-29,241.598
2017-11-30,242.272
2017-12-01,241.331
2017-12-04,241.55
2017-12-05,240.799
2017-12-06,239.83
2017-12-07,240.385
2017-12-08,241.671
2017-12-11,242.706
2017-12-12,242.75
2017-12-13,243.011
2017-12-14,242.389
2017-12-15,243.151
2017-12-18,245.364
2017-12-19,244.63
2017-12-20,244.568
2017-12-21,245.163
2017-12-22,245.214
2017-12-25,245.251
2017-12-26,245.133
2017-12-27,245.745
2017-12-28,246.402
2017-12-29,246.178
2018-01-01,246.157
2018-01-02,247.976
2018-01-03,249.126
2018-01-04,251.12
2018-01-05,252.762
2018-01-08,253.053
2018-01-09,253.434
2018-01-10,253.296
2018-01-11,254.27
2018-01-12,255.949
2018-01-15,256.902
2018-01-16,256.513
2018-01-17,257.825
2018-01-18,257.632
2018-01-19,258.864
2018-01-22,260.425
2018-01-23,261.711
2018-01-24,262.108
2018-01-25,262.442
2018-01-26,264.189
2018-01-29,262.549
2018-01-30,259.974
2018-01-31,260.066
2018-02-01,259.884
2018-02-02,255.21
2018-02-05,247.658
2018-02-06,246.339
2018-02-07,246.503
2018-02-08,240.471
2018-02-09,240.597
2018-02-12,243.453
2018-02-13,244.233
2018-02-14,247.404
2018-02-15,250.502
2018-02-16,251.17
2018-02-19,251.001
2018-02-20,249.842
2018-02-21,249.418
2018-02-22,249.128
2018-02-23,251.987
2018-02-26,254.068
2018-02-27,251.895
2018-02-28,249.144
2018-03-01,246.214
2018-03-02,245.954
2018-03-05,247.54
2018-03-06,249.182
2018-03-07,248.891
2018-03-08,250.06
2018-03-09,252.856
2018-03-12,253.75
2018-03-13,252.802
2018-03-14,251.661
2018-03-15,251.515
2018-03-16,251.53
2018-03-19,248.851
2018-03-20,249.071
2018-03-21,248.904
2018-03-22,244.854
2018-03-23,240.479
2018-03-26,244.112
2018-03-27,242.795
2018-03-28,241.593
2018-03-29,243.634
2018-03-30,243.811
2018-04-02,240.849
2018-04-03,241.936
2018-04-04,242.88
2018-04-05,245.195
2018-04-06,242.236
2018-04-09,243.164
2018-04-10,246.48
2018-04-11,245.72
2018-04-12,246.638
2018-04-13,246.283
2018-04-16,247.269
2018-04-17,249.03
2018-04-18,250.093
2018-04-19,249.515
2018-04-20,247.448
2018-04-23,246.946
2018-04-24,245.235
2018-04-25,244.417
2018-04-26,246.186
2018-04-27,246.893
2018-04-30,246.139
2018-05-01,245.811
2018-05-02,244.811
2018-05-03,243.962
2018-05-04,245.833
2018-05-07,246.729
2018-05-08,246.633
2018-05-09,248.215
2018-05-10,250.053
2018-05-11,251.19
2018-05-14,251.763
2018-05-15,249.639
2018-05-16,250.102
2018-05-17,250.154
2018-05-18,249.545
2018-05-21,250.578
2018-05-22,250.539
2018-05-23,249.71
2018-05-24,249.243
2018-05-25,248.585
2018-05-28,248.238
2018-05-29,245.498
2018-05-30,246.981
2018-05-31,246.446
2018-06-01,248.4
2018-06-04,250.16
2018-06-05,249.855
2018-06-06,251.814
2018-06-07,251.942
2018-06-08,251.591
2018-06-11,252.379
2018-06-12,252.537
2018-06-13,251.887
2018-06-14,251.858
2018-06-15,250.737
2018-06-18,249.675
2018-06-19,247.642
2018-06-20,248.522
2018-06-21,246.97
2018-06-22,248.111
2018-06-25,244.663
2018-06-26,244.874
2018-06-27,243.232
2018-06-28,243.489
2018-06-29,245.112
2018-07-02,244.099
2018-07-03,244.058
2018-07-04,244.039
2018-07-05,245.503
2018-07-06,247.483
2018-07-09,249.765
2018-07-10,250.281
2018-07-11,248.055
2018-07-12,249.628
2018-07-13,250.161
2018-07-16,249.838
2018-07-17,250.415
2018-07-18,250.791
2018-07-19,249.821
2018-07-20,250.525
2018-07-23,250.547
2018-07-24,252.05
2018-07-25,253.395
2018-07-26,253.436
2018-07-27,252.919
2018-07-30,252.062
2018-07-31,252.504
2018-08-01,252.104
2018-08-02,251.425
2018-08-03,252.413
2018-08-06,252.568
2018-08-07,253.793
2018-08-08,253.726
2018-08-09,253.544
2018-08-10,250.666
2018-08-13,248.874
2018-08-14,249.901
2018-08-15,247.183
2018-08-16,248.79
2018-08-17,249.572
2018-08-20,250.617
2018-08-21,251.596
2018-08-22,252.209
2018-08-23,251.461
2018-08-24,252.807
2018-08-27,255.233
2018-08-28,255.546
2018-08-29,256.419
2018-08-30,255.153
2018-08-31,254.487
2018-09-03,254.04
2018-09-04,252.766
2018-09-05,251.232
2018-09-06,250.298
2018-09-07,249.768
2018-09-10,249.981
2018-09-11,250.303
2018-09-12,250.868
2018-09-13,252.297
2018-09-14,253.012
2018-09-17,252.061
2018-09-18,253.382
2018-09-19,254.266
2018-09-20,256.298
2018-09-21,257.144
2018-09-24,256.18
2018-09-25,256.303
2018-09-26,256.046
2018-09-27,256.163
2018-09-28,255.595
2018-10-01,255.993
2018-10-02,255.167
2018-10-03,255.218
2018-10-04,252.694
2018-10-05,250.979
2018-10-08,250.025
2018-10-09,249.485
2018-10-10,244.125
2018-10-11,238.714
2018-10-12,241.337
2018-10-15,240.245
2018-10-16,244.358
2018-10-17,244.16
2018-10-18,241.22
2018-10-19,241.018
2018-10-22,240.401
2018-10-23,237.767
2018-10-24,232.857
2018-10-25,234.59
2018-10-26,231.799
2018-10-29,231.028
2018-10-30,233.319
2018-10-31,236.441
2018-11-01,238.847
2018-11-02,239.098
2018-11-05,239.399
2018-11-06,240.444
2018-11-07,244.12
2018-11-08,243.869
2018-11-09,241.405
2018-11-12,237.56
2018-11-13,237.348
2018-11-14,236.248
2018-11-15,237.812
2018-11-16,238.537
2018-11-19,236.289
2018-11-20,232.462
2018-11-21,233.356
2018-11-22,233.33
2018-11-23,232.219
2018-11-26,234.946
2018-11-27,235.143
2018-11-28,238.562
2018-11-29,239.295
2018-11-30,239.899
2018-12-03,243.139
2018-12-04,237.897
2018-12-05,236.701
2018-12-06,234.253
2018-12-07,231.668
2018-12-10,229.868
2018-12-11,230.118
2018-12-12,232.719
2018-12-13,232.768
2018-12-14,229.086
2018-12-17,226.04
2018-12-18,225.285
2018-12-19,223.811
2018-12-20,220.487
2018-12-21,217.517
2018-12-24,214.063
2018-12-25,213.192
2018-12-26,219.003
2018-12-27,220.346
2018-12-28,221.537
2018-12-31,223.002
2019-01-01,223.012
2019-01-02,222.442
2019-01-03,219.377
2019-01-04,225.121
2019-01-07,227.103
2019-01-08,228.714
2019-01-09,230.849
2019-01-10,231.694
2019-01-11,231.706
2019-01-14,230.549
2019-01-15,232.506
2019-01-16,232.927
2019-01-17,233.882
2019-01-18,236.756
2019-01-21,236.777
2019-01-22,234.276
2019-01-23,234.443
2019-01-24,234.985
2019-01-25,237.288
2019-01-28,235.847
2019-01-29,235.939
2019-01-30,238.376
2019-01-31,240.61
2019-02-01,240.741
2019-02-04,241.542
2019-02-05,243.069
2019-02-06,242.542
2019-02-07,240.271
2019-02-08,239.47
2019-02-11,239.57
2019-02-12,242.222
2019-02-13,243.037
2019-02-14,242.496
2019-02-15,244.258
2019-02-18,245.058
2019-02-19,245.416
2019-02-20,246.583
2019-02-21,246.026
2019-02-22,247.261
2019-02-25,248.031
2019-02-26,247.96
2019-02-27,247.924
2019-02-28,247.046
2019-03-01,248.172
2019-03-04,247.636
2019-03-05,247.381
2019-03-06,246.491
2019-03-07,244.457
2019-03-08,243.021
2019-03-11,245.791
2019-03-12,247.0
2019-03-13,248.266
2019-03-14,248.323
2019-03-15,249.884
2019-03-18,251.183
2019-03-19,251.501
2019-03-20,250.561
2019-03-21,252.282
2019-03-22,248.552
2019-03-25,247.421
2019-03-26,249.128
2019-03-27,248.237
2019-03-28,248.441
2019-03-29,250.152
2019-04-01,253.011
2019-04-02,253.04
2019-04-03,254.472
2019-04-04,254.522
2019-04-05,255.406
2019-04-08,255.826
2019-04-09,254.984
2019-04-10,255.582
2019-04-11,255.327
2019-04-12,256.628
2019-04-15,256.771
2019-04-16,257.183
2019-04-17,257.051
2019-04-18,256.878
2019-04-19,256.894
2019-04-22,256.929
2019-04-23,258.323
2019-04-24,257.601
2019-04-25,257.055
2019-04-26,258.0
2019-04-29,258.357
2019-04-30,258.599
2019-05-01,257.729
2019-05-02,256.804
2019-05-03,258.681
2019-05-06,257.006
2019-05-07,253.602
2019-05-08,253.067
2019-05-09,251.209
2019-05-10,252.128
2019-05-13,247.499
2019-05-14,248.766
2019-05-15,250.059
2019-05-16,251.668
2019-05-17,250.282
2019-05-20,249.026
2019-05-21,250.57
2019-05-22,249.936
2019-05-23,247.061
2019-05-24,247.933
2019-05-27,248.173
2019-05-28,246.904
2019-05-29,244.776
2019-05-30,245.26
2019-05-31,243.259
2019-06-03,243.447
2019-06-04,246.792
2019-06-05,248.699
2019-06-06,249.559
2019-06-07,252.084
2019-06-10,253.419
2019-06-11,254.178
2019-06-12,253.463
2019-06-13,253.659
2019-06-14,252.843
2019-06-17,252.72
2019-06-18,255.213
2019-06-19,256.759
2019-06-20,259.513
2019-06-21,258.959
2019-06-24,258.991
2019-06-25,257.271
2019-06-26,256.82
2019-06-27,257.93
2019-06-28,259.188
2019-07-01,260.92
2019-07-02,261.603
2019-07-03,263.073
2019-07-04,263.425
2019-07-05,262.293
2019-07-08,260.763
2019-07-09,260.587
2019-07-10,261.566
2019-07-11,262.196
2019-07-12,262.852
2019-07-15,263.233
2019-07-16,262.658
2019-07-17,261.455
2019-07-18,261.423
2019-07-19,261.202
2019-07-22,261.426
2019-07-23,262.729
2019-07-24,263.593
2019-07-25,262.446
2019-07-26,263.212
2019-07-29,262.794
2019-07-30,261.779
2019-07-31,259.947
2019-08-01,258.09
2019-08-02,255.06
2019-08-05,248.646
2019-08-06,249.893
2019-08-07,250.407
2019-08-08,254.298
2019-08-09,253.013
2019-08-12,250.979
2019-08-13,252.603
2019-08-14,247.452
2019-08-15,247.133
2019-08-16,250.056
2019-08-19,252.739
2019-08-20,251.531
2019-08-21,253.306
2019-08-22,252.705
2019-08-23,248.754
2019-08-26,249.513
2019-08-27,249.593
2019-08-28,250.369
2019-08-29,252.763
2019-08-30,253.781
2019-09-02,253.567
2019-09-03,252.255
2019-09-04,255.188
2019-09-05,258.185
2019-09-06,258.829
2019-09-09,258.869
2019-09-10,258.912
2019-09-11,260.767
2019-09-12,261.726
2019-09-13,262.305
2019-09-16,261.283
2019-09-17,261.666
2019-09-18,261.668
2019-09-19,261.925
2019-09-20,261.321
2019-09-23,260.748
2019-09-24,259.415
2019-09-25,259.51
2019-09-26,259.521
2019-09-27,258.655
2019-09-30,259.12
2019-10-01,256.784
2019-10-02,252.617
2019-10-03,253.786
2019-10-04,256.285
2019-10-07,256.004
2019-10-08,253.089
2019-10-09,254.516
2019-10-10,255.965
2019-10-11,259.496
2019-10-14,259.247
2019-10-15,261.547
2019-10-16,261.565
2019-10-17,262.399
2019-10-18,261.58
2019-10-21,263.198
2019-10-22,262.836
2019-10-23,263.175
2019-10-24,264.146
2019-10-25,264.852
2019-10-28,265.975
2019-10-29,266.11
2019-10-30,266.575
2019-10-31,266.212
2019-11-01,268.389
2019-11-04,269.84
2019-11-05,269.811
2019-11-06,269.972
2019-11-07,270.736
2019-11-08,270.723
2019-11-11,270.124
2019-11-12,270.615
2019-11-13,270.083
2019-11-14,269.783
2019-11-15,271.843
2019-11-18,272.265
2019-11-19,272.328
2019-11-20,271.148
2019-11-21,270.464
2019-11-22,270.956
2019-11-25,272.886
2019-11-26,273.158
2019-11-27,274.16
2019-11-28,274.006
2019-11-29,272.711
2019-12-02,271.062
2019-12-03,269.584
2019-12-04,270.87
2019-12-05,271.429
2019-12-06,273.493
2019-12-09,273.169
2019-12-10,272.819
2019-12-11,273.653
2019-12-12,275.563
2019-12-13,277.173
2019-12-16,279.07
2019-12-17,279.441
2019-12-18,279.306
2019-12-19,280.026
2019-12-20,281.037
2019-12-23,281.253
2019-12-24,281.311
2019-12-25,281.248
2019-12-26,282.297
2019-12-27,283.076
2019-12-30,281.876
2019-12-31,282.314
2020-01-01,282.315
2020-01-02,284.58
2020-01-03,283.117
2020-01-06,282.922
2020-01-07,282.819
2020-01-08,283.158
2020-01-09,285.108
2020-01-10,285.006
2020-01-13,286.444
2020-01-14,286.478
2020-01-15,286.674
2020-01-16,288.249
2020-01-17,289.428
2020-01-20,289.349
2020-01-21,288.165
2020-01-22,288.471
2020-01-23,287.702
2020-01-24,286.485
2020-01-27,281.854
2020-01-28,283.545
2020-01-29,283.522
2020-01-30,282.62
2020-01-31,279.196
2020-02-03,280.074
2020-02-04,284.199
2020-02-05,286.603
2020-02-06,288.249
2020-02-07,286.708
2020-02-10,287.461
2020-02-11,288.713
2020-02-12,290.477
2020-02-13,289.908
2020-02-14,290.09
2020-02-17,290.074
2020-02-18,288.731
2020-02-19,290.04
2020-02-20,288.646
2020-02-21,286.485
2020-02-24,278.031
2020-02-25,271.62
2020-02-26,270.079
2020-02-27,261.209
2020-02-28,256.645
2020-03-02,264.51
2020-03-03,261.424
2020-03-04,268.443
2020-03-05,263.226
2020-03-06,257.848
2020-03-09,239.642
2020-03-10,246.137
2020-03-11,237.186
2020-03-12,214.649
2020-03-13,225.995
2020-03-16,205.359
2020-03-17,212.543
2020-03-18,201.781
2020-03-19,202.445
2020-03-20,199.032
2020-03-23,192.483
2020-03-24,208.658
2020-03-25,214.321
2020-03-26,224.247
2020-03-27,218.885
2020-03-30,223.339
2020-03-31,221.997
2020-04-01,213.805
2020-04-02,216.442
2020-04-03,213.493
2020-04-06,225.224
2020-04-07,227.426
2020-04-08,232.07
2020-04-09,235.746
2020-04-10,235.902
2020-04-13,234.143
2020-04-14,239.848
2020-04-15,234.686
2020-04-16,235.03
2020-04-17,241.163
2020-04-20,238.625
2020-04-21,231.459
2020-04-22,235.6
2020-04-23,236.362
2020-04-24,237.385
2020-04-27,241.6
2020-04-28,241.925
2020-04-29,247.485
2020-04-30,245.779
2020-05-01,240.465
2020-05-04,238.829
2020-05-05,241.241
2020-05-06,240.231
2020-05-07,242.201
2020-05-08,246.468
2020-05-11,246.485
2020-05-12,243.491
2020-05-13,239.743
2020-05-14,239.677
2020-05-15,240.618
2020-05-18,247.407
2020-05-19,247.02
2020-05-20,250.48
2020-05-21,248.561
2020-05-22,247.575
2020-05-25,248.829
2020-05-26,252.745
2020-05-27,255.164
2020-05-28,256.33
2020-05-29,256.468
2020-06-01,258.858
2020-06-02,261.829
2020-06-03,266.255
2020-06-04,265.887
2020-06-05,271.429
2020-06-08,273.837
2020-06-09,272.573
2020-06-10,271.837
2020-06-11,259.343
2020-06-12,260.223
2020-06-15,260.304
2020-06-16,266.095
2020-06-17,266.127
