Date,PORTUGAL VALUE Standard (Large+Mid Cap)
2015-08-05,169.384
2015-08-06,167.873
2015-08-07,167.915
2015-08-10,167.7
2015-08-11,166.139
2015-08-12,167.023
2015-08-13,168.313
2015-08-14,167.225
2015-08-17,168.453
2015-08-18,168.277
2015-08-19,166.326
2015-08-20,167.314
2015-08-21,162.104
2015-08-24,155.738
2015-08-25,158.713
2015-08-26,158.132
2015-08-27,160.997
2015-08-28,161.163
2015-08-31,159.785
2015-09-01,156.72
2015-09-02,154.891
2015-09-03,155.87
2015-09-04,153.501
2015-09-07,152.937
2015-09-08,155.538
2015-09-09,155.303
2015-09-10,153.252
2015-09-11,153.329
2015-09-14,151.387
2015-09-15,149.826
2015-09-16,153.536
2015-09-17,155.614
2015-09-18,154.875
2015-09-21,153.748
2015-09-22,149.431
2015-09-23,150.867
2015-09-24,151.845
2015-09-25,155.647
2015-09-28,154.813
2015-09-29,154.269
2015-09-30,158.536
2015-10-01,161.409
2015-10-02,166.369
2015-10-05,171.996
2015-10-06,171.728
2015-10-07,174.032
2015-10-08,174.482
2015-10-09,178.33
2015-10-12,171.207
2015-10-13,169.723
2015-10-14,168.906
2015-10-15,171.503
2015-10-16,172.174
2015-10-19,170.189
2015-10-20,171.947
2015-10-21,168.809
2015-10-22,166.452
2015-10-23,166.071
2015-10-26,166.083
2015-10-27,161.388
2015-10-28,162.928
2015-10-29,162.697
2015-10-30,164.201
2015-11-02,167.492
2015-11-03,166.797
2015-11-04,166.552
2015-11-05,164.49
2015-11-06,161.488
2015-11-09,153.17
2015-11-10,152.127
2015-11-11,148.279
2015-11-12,147.992
2015-11-13,149.211
2015-11-16,149.403
2015-11-17,151.335
2015-11-18,153.446
2015-11-19,155.729
2015-11-20,155.785
2015-11-23,153.73
2015-11-24,150.299
2015-11-25,150.043
2015-11-26,151.36
2015-11-27,151.512
2015-11-30,147.608
2015-12-01,147.173
2015-12-02,146.873
2015-12-03,150.079
2015-12-04,149.157
2015-12-07,148.306
2015-12-08,146.066
2015-12-09,150.956
2015-12-10,151.354
2015-12-11,149.264
2015-12-14,147.344
2015-12-15,148.929
2015-12-16,150.301
2015-12-17,151.207
2015-12-18,153.172
2015-12-21,152.065
2015-12-22,154.245
2015-12-23,158.28
2015-12-24,160.402
2015-12-25,160.402
2015-12-28,159.181
2015-12-29,159.332
2015-12-30,159.496
2015-12-31,159.266
2016-01-01,159.266
2016-01-04,152.725
2016-01-05,150.551
2016-01-06,149.085
2016-01-07,151.396
2016-01-08,150.899
2016-01-11,148.193
2016-01-12,148.091
2016-01-13,149.31
2016-01-14,148.904
2016-01-15,145.711
2016-01-18,141.722
2016-01-19,142.676
2016-01-20,138.684
2016-01-21,140.936
2016-01-22,146.229
2016-01-25,146.279
2016-01-26,148.567
2016-01-27,151.158
2016-01-28,153.748
2016-01-29,154.018
2016-02-01,155.461
2016-02-02,152.347
2016-02-03,152.816
2016-02-04,155.176
2016-02-05,154.484
2016-02-08,151.439
2016-02-09,148.57
2016-02-10,144.917
2016-02-11,138.562
2016-02-12,141.138
2016-02-15,142.084
2016-02-16,142.412
2016-02-17,146.292
2016-02-18,144.272
2016-02-19,143.313
2016-02-22,145.189
2016-02-23,140.385
2016-02-24,137.574
2016-02-25,140.458
2016-02-26,139.062
2016-02-29,139.328
2016-03-01,140.811
2016-03-02,141.717
2016-03-03,146.66
2016-03-04,147.897
2016-03-07,145.051
2016-03-08,144.427
2016-03-09,145.499
2016-03-10,147.093
2016-03-11,151.964
2016-03-14,152.314
2016-03-15,151.531
2016-03-16,153.912
2016-03-17,161.8
2016-03-18,161.117
2016-03-21,160.534
2016-03-22,159.436
2016-03-23,156.455
2016-03-24,155.487
2016-03-25,155.487
2016-03-28,156.204
2016-03-29,155.686
2016-03-30,162.913
2016-03-31,159.328
2016-04-01,156.431
2016-04-04,156.915
2016-04-05,151.974
2016-04-06,150.737
2016-04-07,148.38
2016-04-08,152.58
2016-04-11,154.604
2016-04-12,155.78
2016-04-13,156.315
2016-04-14,156.478
2016-04-15,156.255
2016-04-18,156.691
2016-04-19,159.854
2016-04-20,162.205
2016-04-21,162.125
2016-04-22,162.658
2016-04-25,162.133
2016-04-26,162.883
2016-04-27,163.87
2016-04-28,165.934
2016-04-29,165.623
2016-05-02,168.326
2016-05-03,166.655
2016-05-04,166.638
2016-05-05,167.17
2016-05-06,166.468
2016-05-09,163.449
2016-05-10,163.947
2016-05-11,162.647
2016-05-12,163.914
2016-05-13,162.243
2016-05-16,163.808
2016-05-17,163.669
2016-05-18,162.535
2016-05-19,159.152
2016-05-20,158.803
2016-05-23,155.91
2016-05-24,157.167
2016-05-25,159.977
2016-05-26,162.472
2016-05-27,161.483
2016-05-30,161.994
2016-05-31,161.054
2016-06-01,158.233
2016-06-02,158.433
2016-06-03,160.116
2016-06-06,162.463
2016-06-07,164.266
2016-06-08,165.931
2016-06-09,163.354
2016-06-10,157.875
2016-06-13,155.406
2016-06-14,148.53
2016-06-15,151.249
2016-06-16,151.457
2016-06-17,154.854
2016-06-20,162.315
2016-06-21,159.682
2016-06-22,160.274
2016-06-23,161.741
2016-06-24,141.479
2016-06-27,136.151
2016-06-28,140.972
2016-06-29,147.541
2016-06-30,147.789
2016-07-01,149.594
2016-07-04,150.528
2016-07-05,145.099
2016-07-06,142.47
2016-07-07,147.243
2016-07-08,147.164
2016-07-11,152.493
2016-07-12,153.406
2016-07-13,154.788
2016-07-14,156.036
2016-07-15,156.254
2016-07-18,158.107
2016-07-19,155.58
2016-07-20,157.413
2016-07-21,158.046
2016-07-22,159.077
2016-07-25,161.147
2016-07-26,160.24
2016-07-27,160.578
2016-07-28,159.917
2016-07-29,165.721
2016-08-01,166.043
2016-08-02,162.649
2016-08-03,161.262
2016-08-04,163.239
2016-08-05,163.473
2016-08-08,164.923
2016-08-09,166.823
2016-08-10,167.427
2016-08-11,168.145
2016-08-12,167.721
2016-08-15,167.728
2016-08-16,166.76
2016-08-17,163.559
2016-08-18,165.524
2016-08-19,163.558
2016-08-22,164.178
2016-08-23,164.609
2016-08-24,163.5
2016-08-25,163.98
2016-08-26,164.122
2016-08-29,162.201
2016-08-30,161.545
2016-08-31,161.664
2016-09-01,162.74
2016-09-02,164.184
2016-09-05,165.926
2016-09-06,165.092
2016-09-07,165.85
2016-09-08,166.648
2016-09-09,160.247
2016-09-12,158.038
2016-09-13,157.371
2016-09-14,157.401
2016-09-15,157.562
2016-09-16,155.564
2016-09-19,157.571
2016-09-20,157.773
2016-09-21,156.858
2016-09-22,162.352
2016-09-23,159.711
2016-09-26,159.905
2016-09-27,158.364
2016-09-28,160.279
2016-09-29,162.024
2016-09-30,162.255
2016-10-03,158.335
2016-10-04,156.303
2016-10-05,152.563
2016-10-06,149.76
2016-10-07,147.654
2016-10-10,151.061
2016-10-11,150.315
2016-10-12,151.818
2016-10-13,153.558
2016-10-14,155.308
2016-10-17,156.367
2016-10-18,158.496
2016-10-19,159.727
2016-10-20,158.331
2016-10-21,157.219
2016-10-24,159.201
2016-10-25,157.839
2016-10-26,159.79
2016-10-27,157.642
2016-10-28,158.691
2016-10-31,159.435
2016-11-01,158.486
2016-11-02,155.367
2016-11-03,155.896
2016-11-04,153.126
2016-11-07,155.586
2016-11-08,156.342
2016-11-09,150.174
2016-11-10,141.832
2016-11-11,139.999
2016-11-14,136.587
2016-11-15,139.144
2016-11-16,136.485
2016-11-17,139.727
2016-11-18,137.402
2016-11-21,140.335
2016-11-22,139.292
2016-11-23,137.359
2016-11-24,137.362
2016-11-25,139.124
2016-11-28,138.402
2016-11-29,139.013
2016-11-30,139.734
2016-12-01,140.042
2016-12-02,140.491
2016-12-05,141.793
2016-12-06,146.268
2016-12-07,149.053
2016-12-08,146.764
2016-12-09,146.3
2016-12-12,147.785
2016-12-13,150.59
2016-12-14,149.744
2016-12-15,146.123
2016-12-16,146.252
2016-12-19,146.711
2016-12-20,147.466
2016-12-21,148.167
2016-12-22,146.985
2016-12-23,148.361
2016-12-26,148.361
2016-12-27,149.258
2016-12-28,148.419
2016-12-29,150.073
2016-12-30,149.799
2017-01-02,151.053
2017-01-03,148.117
2017-01-04,148.731
2017-01-05,149.893
2017-01-06,147.962
2017-01-09,146.474
2017-01-10,144.761
2017-01-11,143.8
2017-01-12,147.152
2017-01-13,147.771
2017-01-16,146.476
2017-01-17,150.25
2017-01-18,149.824
2017-01-19,147.069
2017-01-20,147.146
2017-01-23,145.381
2017-01-24,145.95
2017-01-25,145.241
2017-01-26,144.723
2017-01-27,145.929
2017-01-30,143.073
2017-01-31,144.21
2017-02-01,142.5
2017-02-02,144.648
2017-02-03,145.208
2017-02-06,143.153
2017-02-07,142.698
2017-02-08,145.822
2017-02-09,146.77
2017-02-10,145.963
2017-02-13,146.397
2017-02-14,146.033
2017-02-15,146.861
2017-02-16,148.442
2017-02-17,147.964
2017-02-20,148.471
2017-02-21,147.236
2017-02-22,147.462
2017-02-23,149.018
2017-02-24,148.602
2017-02-27,148.993
2017-02-28,150.66
2017-03-01,149.706
2017-03-02,149.772
2017-03-03,146.486
2017-03-06,148.728
2017-03-07,147.817
2017-03-08,146.46
2017-03-09,146.486
2017-03-10,147.049
2017-03-13,147.509
2017-03-14,146.641
2017-03-15,146.429
2017-03-16,149.303
2017-03-17,149.235
2017-03-20,149.54
2017-03-21,150.652
2017-03-22,151.54
2017-03-23,151.337
2017-03-24,151.36
2017-03-27,152.999
2017-03-28,158.382
2017-03-29,157.534
2017-03-30,161.282
2017-03-31,161.723
2017-04-03,160.628
2017-04-04,161.448
2017-04-05,161.786
2017-04-06,162.291
2017-04-07,161.776
2017-04-10,161.683
2017-04-11,161.456
2017-04-12,161.777
2017-04-13,161.383
2017-04-14,161.383
2017-04-17,161.968
2017-04-18,161.273
2017-04-19,159.403
2017-04-20,158.523
2017-04-21,156.934
2017-04-24,162.598
2017-04-25,164.144
2017-04-26,162.727
2017-04-27,160.855
2017-04-28,159.717
2017-05-01,160.127
2017-05-02,160.821
2017-05-03,162.168
2017-05-04,165.873
2017-05-05,167.876
2017-05-08,166.273
2017-05-09,166.392
2017-05-10,166.722
2017-05-11,167.753
2017-05-12,169.952
2017-05-15,170.689
2017-05-16,172.187
2017-05-17,171.507
2017-05-18,166.792
2017-05-19,173.443
2017-05-22,176.103
2017-05-23,177.416
2017-05-24,175.406
2017-05-25,176.735
2017-05-26,176.341
2017-05-29,175.59
2017-05-30,176.816
2017-05-31,179.809
2017-06-01,180.045
2017-06-02,178.416
2017-06-05,174.049
2017-06-06,179.201
2017-06-07,178.274
2017-06-08,177.359
2017-06-09,178.67
2017-06-12,173.432
2017-06-13,176.183
2017-06-14,174.781
2017-06-15,166.418
2017-06-16,166.65
2017-06-19,166.633
2017-06-20,165.687
2017-06-21,164.899
2017-06-22,163.37
2017-06-23,162.515
2017-06-26,161.067
2017-06-27,159.416
2017-06-28,160.441
2017-06-29,160.054
2017-06-30,159.481
2017-07-03,158.568
2017-07-04,160.833
2017-07-05,158.135
2017-07-06,157.197
2017-07-07,157.442
2017-07-10,158.91
2017-07-11,159.335
2017-07-12,161.796
2017-07-13,163.303
2017-07-14,165.547
2017-07-17,165.271
2017-07-18,168.73
2017-07-19,168.768
2017-07-20,169.892
2017-07-21,170.513
2017-07-24,168.894
2017-07-25,168.535
2017-07-26,169.841
2017-07-27,170.986
2017-07-28,170.223
2017-07-31,172.746
2017-08-01,175.462
2017-08-02,176.855
2017-08-03,178.866
2017-08-04,180.791
2017-08-07,181.756
2017-08-08,181.027
2017-08-09,181.677
2017-08-10,181.564
2017-08-11,179.276
2017-08-14,181.571
2017-08-15,181.085
2017-08-16,181.432
2017-08-17,184.323
2017-08-18,183.76
2017-08-21,183.827
2017-08-22,185.013
2017-08-23,184.769
2017-08-24,187.149
2017-08-25,186.472
2017-08-28,188.542
2017-08-29,189.008
2017-08-30,185.351
2017-08-31,187.261
2017-09-01,188.264
2017-09-04,189.311
2017-09-05,189.594
2017-09-06,187.917
2017-09-07,189.773
2017-09-08,190.918
2017-09-11,192.905
2017-09-12,193.882
2017-09-13,194.62
2017-09-14,193.148
2017-09-15,197.141
2017-09-18,192.03
2017-09-19,191.195
2017-09-20,190.587
2017-09-21,187.789
2017-09-22,186.885
2017-09-25,186.996
2017-09-26,184.7
2017-09-27,183.52
2017-09-28,183.559
2017-09-29,183.897
2017-10-02,177.457
2017-10-03,177.393
2017-10-04,177.096
2017-10-05,177.361
2017-10-06,172.763
2017-10-09,172.321
2017-10-10,175.443
2017-10-11,178.909
2017-10-12,180.336
2017-10-13,179.598
2017-10-16,172.741
2017-10-17,172.132
2017-10-18,173.354
2017-10-19,174.834
2017-10-20,173.22
2017-10-23,172.481
2017-10-24,170.598
2017-10-25,170.162
2017-10-26,171.879
2017-10-27,171.064
2017-10-30,172.182
2017-10-31,174.272
2017-11-01,175.026
2017-11-02,176.626
2017-11-03,167.722
2017-11-06,166.928
2017-11-07,167.583
2017-11-08,170.429
2017-11-09,169.193
2017-11-10,170.081
2017-11-13,168.401
2017-11-14,170.504
2017-11-15,173.08
2017-11-16,170.19
2017-11-17,167.738
2017-11-20,167.662
2017-11-21,165.387
2017-11-22,167.572
2017-11-23,169.293
2017-11-24,169.595
2017-11-27,169.972
2017-11-28,168.549
2017-11-29,168.308
2017-11-30,171.499
2017-12-01,170.101
2017-12-04,169.915
2017-12-05,169.11
2017-12-06,167.706
2017-12-07,167.91
2017-12-08,166.532
2017-12-11,169.034
2017-12-12,168.621
2017-12-13,168.079
2017-12-14,166.855
2017-12-15,167.231
2017-12-18,168.458
2017-12-19,168.188
2017-12-20,167.085
2017-12-21,166.405
2017-12-22,166.652
2017-12-25,166.652
2017-12-26,167.089
2017-12-27,168.547
2017-12-28,168.114
2017-12-29,168.379
2018-01-01,168.379
2018-01-02,170.426
2018-01-03,172.367
2018-01-04,174.955
2018-01-05,175.357
2018-01-08,173.67
2018-01-09,171.814
2018-01-10,172.345
2018-01-11,172.729
2018-01-12,172.764
2018-01-15,176.599
2018-01-16,175.566
2018-01-17,175.094
2018-01-18,174.274
2018-01-19,174.73
2018-01-22,176.231
2018-01-23,176.85
2018-01-24,178.041
2018-01-25,179.707
2018-01-26,177.93
2018-01-29,174.863
2018-01-30,173.5
2018-01-31,172.693
2018-02-01,173.766
2018-02-02,169.965
2018-02-05,165.212
2018-02-06,160.776
2018-02-07,165.136
2018-02-08,162.429
2018-02-09,160.897
2018-02-12,163.61
2018-02-13,163.313
2018-02-14,165.471
2018-02-15,166.532
2018-02-16,169.341
2018-02-19,166.897
2018-02-20,163.455
2018-02-21,162.955
2018-02-22,164.484
2018-02-23,167.263
2018-02-26,167.634
2018-02-27,165.288
2018-02-28,164.184
2018-03-01,161.431
2018-03-02,166.27
2018-03-05,167.482
2018-03-06,168.962
2018-03-07,169.07
2018-03-08,171.478
2018-03-09,173.178
2018-03-12,176.498
2018-03-13,179.209
2018-03-14,178.865
2018-03-15,178.355
2018-03-16,179.266
2018-03-19,177.48
2018-03-20,176.767
2018-03-21,177.481
2018-03-22,175.584
2018-03-23,174.607
2018-03-26,175.92
2018-03-27,177.83
2018-03-28,179.636
2018-03-29,180.15
2018-03-30,180.15
2018-04-02,180.311
2018-04-03,179.746
2018-04-04,181.071
2018-04-05,182.522
2018-04-06,181.564
2018-04-09,187.085
2018-04-10,188.173
2018-04-11,187.181
2018-04-12,186.366
2018-04-13,186.093
2018-04-16,185.45
2018-04-17,185.452
2018-04-18,187.159
2018-04-19,188.97
2018-04-20,186.934
2018-04-23,187.54
2018-04-24,187.839
2018-04-25,184.83
2018-04-26,183.137
2018-04-27,186.416
2018-04-30,186.099
2018-05-01,184.674
2018-05-02,183.074
2018-05-03,182.4
2018-05-04,183.521
2018-05-07,184.754
2018-05-08,183.353
2018-05-09,183.968
2018-05-10,186.751
2018-05-11,190.186
2018-05-14,202.087
2018-05-15,201.42
2018-05-16,198.087
2018-05-17,198.137
2018-05-18,200.142
2018-05-21,201.218
2018-05-22,200.581
2018-05-23,198.523
2018-05-24,196.003
2018-05-25,193.459
2018-05-28,190.309
2018-05-29,187.996
2018-05-30,191.343
2018-05-31,191.279
2018-06-01,192.024
2018-06-04,195.101
2018-06-05,194.361
2018-06-06,196.492
2018-06-07,196.168
2018-06-08,194.497
2018-06-11,195.485
2018-06-12,196.379
2018-06-13,195.648
2018-06-14,193.892
2018-06-15,190.895
2018-06-18,192.459
2018-06-19,190.393
2018-06-20,189.236
2018-06-21,189.103
2018-06-22,192.865
2018-06-25,193.811
2018-06-26,194.138
2018-06-27,194.474
2018-06-28,194.476
2018-06-29,194.774
2018-07-02,193.684
2018-07-03,195.554
2018-07-04,196.474
2018-07-05,198.971
2018-07-06,199.169
2018-07-09,202.712
2018-07-10,202.176
2018-07-11,202.077
2018-07-12,200.817
2018-07-13,198.833
2018-07-16,199.645
2018-07-17,199.47
2018-07-18,197.901
2018-07-19,197.629
2018-07-20,198.585
2018-07-23,199.672
2018-07-24,198.602
2018-07-25,199.057
2018-07-26,200.233
2018-07-27,201.711
2018-07-30,204.265
2018-07-31,202.75
2018-08-01,204.589
2018-08-02,203.871
2018-08-03,202.091
2018-08-06,201.477
2018-08-07,202.037
2018-08-08,200.808
2018-08-09,200.045
2018-08-10,197.371
2018-08-13,195.283
2018-08-14,194.023
2018-08-15,191.337
2018-08-16,192.947
2018-08-17,193.077
2018-08-20,192.897
2018-08-21,194.832
2018-08-22,197.181
2018-08-23,196.47
2018-08-24,196.525
2018-08-27,197.801
2018-08-28,198.139
2018-08-29,198.207
2018-08-30,197.533
2018-08-31,195.936
2018-09-03,195.539
2018-09-04,193.119
2018-09-05,191.334
2018-09-06,189.695
2018-09-07,188.507
2018-09-10,189.135
2018-09-11,188.118
2018-09-12,189.448
2018-09-13,188.922
2018-09-14,188.525
2018-09-17,189.48
2018-09-18,189.496
2018-09-19,188.355
2018-09-20,189.222
2018-09-21,189.635
2018-09-24,192.957
2018-09-25,193.833
2018-09-26,192.35
2018-09-27,192.543
2018-09-28,187.27
2018-10-01,183.464
2018-10-02,184.686
2018-10-03,186.617
2018-10-04,185.644
2018-10-05,184.729
2018-10-08,183.126
2018-10-09,182.044
2018-10-10,182.601
2018-10-11,178.542
2018-10-12,176.82
2018-10-15,177.525
2018-10-16,179.694
2018-10-17,179.991
2018-10-18,179.479
2018-10-19,180.733
2018-10-22,179.398
2018-10-23,175.595
2018-10-24,174.053
2018-10-25,173.523
2018-10-26,171.937
2018-10-29,173.7
2018-10-30,174.259
2018-10-31,174.695
2018-11-01,175.04
2018-11-02,172.79
2018-11-05,174.336
2018-11-06,175.349
2018-11-07,175.965
2018-11-08,178.033
2018-11-09,173.514
2018-11-12,171.947
2018-11-13,169.24
2018-11-14,171.412
2018-11-15,171.15
2018-11-16,172.908
2018-11-19,173.128
2018-11-20,172.189
2018-11-21,172.536
2018-11-22,171.196
2018-11-23,169.569
2018-11-26,171.293
2018-11-27,169.8
2018-11-28,168.745
2018-11-29,171.361
2018-11-30,171.327
2018-12-03,174.286
2018-12-04,173.729
2018-12-05,172.958
2018-12-06,168.699
2018-12-07,172.631
2018-12-10,170.201
2018-12-11,171.718
2018-12-12,172.304
2018-12-13,170.636
2018-12-14,170.641
2018-12-17,167.735
2018-12-18,164.168
2018-12-19,167.116
2018-12-20,165.458
2018-12-21,166.372
2018-12-24,165.46
2018-12-25,165.46
2018-12-26,165.373
2018-12-27,162.48
2018-12-28,165.974
2018-12-31,169.275
2019-01-01,169.275
2019-01-02,166.836
2019-01-03,168.168
2019-01-04,172.788
2019-01-07,172.975
2019-01-08,172.371
2019-01-09,173.843
2019-01-10,173.212
2019-01-11,173.981
2019-01-14,173.255
2019-01-15,172.329
2019-01-16,170.518
2019-01-17,170.297
2019-01-18,171.039
2019-01-21,169.719
2019-01-22,168.795
2019-01-23,168.759
2019-01-24,168.793
2019-01-25,171.171
2019-01-28,170.246
2019-01-29,172.175
2019-01-30,172.804
2019-01-31,175.471
2019-02-01,175.445
2019-02-04,175.689
2019-02-05,177.683
2019-02-06,177.411
2019-02-07,174.82
2019-02-08,171.405
2019-02-11,170.926
2019-02-12,173.24
2019-02-13,173.008
2019-02-14,176.363
2019-02-15,176.784
2019-02-18,177.798
2019-02-19,178.895
2019-02-20,179.899
2019-02-21,178.565
2019-02-22,178.981
2019-02-25,176.675
2019-02-26,176.1
2019-02-27,176.868
2019-02-28,177.882
2019-03-01,178.586
2019-03-04,177.791
2019-03-05,177.489
2019-03-06,178.163
2019-03-07,177.105
2019-03-08,175.637
2019-03-11,176.51
2019-03-12,176.056
2019-03-13,180.328
2019-03-14,182.536
2019-03-15,180.195
2019-03-18,183.382
2019-03-19,183.133
2019-03-20,181.822
2019-03-21,185.117
2019-03-22,183.126
2019-03-25,184.454
2019-03-26,185.655
2019-03-27,186.112
2019-03-28,186.271
2019-03-29,186.633
2019-04-01,187.909
2019-04-02,187.052
2019-04-03,188.708
2019-04-04,187.302
2019-04-05,186.295
2019-04-08,187.813
2019-04-09,186.307
2019-04-10,186.49
2019-04-11,184.467
2019-04-12,188.251
2019-04-15,186.667
2019-04-16,184.354
2019-04-17,183.506
2019-04-18,184.711
2019-04-19,184.711
2019-04-22,184.9
2019-04-23,184.778
2019-04-24,184.017
2019-04-25,181.747
2019-04-26,182.57
2019-04-29,181.648
2019-04-30,183.006
2019-05-01,183.553
2019-05-02,181.279
2019-05-03,180.515
2019-05-06,179.58
2019-05-07,178.218
2019-05-08,177.546
2019-05-09,174.721
2019-05-10,177.843
2019-05-13,179.685
2019-05-14,179.718
2019-05-15,179.971
2019-05-16,181.357
2019-05-17,184.138
2019-05-20,183.275
2019-05-21,185.389
2019-05-22,185.149
2019-05-23,183.57
2019-05-24,187.462
2019-05-27,189.351
2019-05-28,187.749
2019-05-29,183.65
2019-05-30,182.106
2019-05-31,181.77
2019-06-03,183.501
2019-06-04,186.885
2019-06-05,188.495
2019-06-06,192.847
2019-06-07,197.135
2019-06-10,195.158
2019-06-11,195.263
2019-06-12,195.423
2019-06-13,194.651
2019-06-14,193.381
2019-06-17,191.6
2019-06-18,193.708
2019-06-19,191.309
2019-06-20,192.427
2019-06-21,192.363
2019-06-24,192.111
2019-06-25,190.853
2019-06-26,190.183
2019-06-27,189.879
2019-06-28,190.489
2019-07-01,189.881
2019-07-02,191.93
2019-07-03,194.58
2019-07-04,192.5
2019-07-05,189.912
2019-07-08,188.053
2019-07-09,189.361
2019-07-10,188.648
2019-07-11,189.808
2019-07-12,190.476
2019-07-15,190.411
2019-07-16,189.311
2019-07-17,189.344
2019-07-18,190.181
2019-07-19,189.285
2019-07-22,189.294
2019-07-23,188.35
2019-07-24,187.953
2019-07-25,187.935
2019-07-26,187.229
2019-07-29,188.372
2019-07-30,184.716
2019-07-31,185.07
2019-08-01,185.697
2019-08-02,184.65
2019-08-05,184.239
2019-08-06,183.48
2019-08-07,187.099
2019-08-08,188.474
2019-08-09,188.828
2019-08-12,189.403
2019-08-13,189.608
2019-08-14,185.336
2019-08-15,183.257
2019-08-16,185.914
2019-08-19,187.041
2019-08-20,185.655
2019-08-21,186.674
2019-08-22,186.788
2019-08-23,186.315
2019-08-26,186.955
2019-08-27,187.244
2019-08-28,186.537
2019-08-29,188.38
2019-08-30,189.5
2019-09-02,190.262
2019-09-03,189.847
2019-09-04,194.926
2019-09-05,196.058
2019-09-06,196.019
2019-09-09,192.369
2019-09-10,190.93
2019-09-11,188.242
2019-09-12,192.239
2019-09-13,189.51
2019-09-16,189.242
2019-09-17,192.404
2019-09-18,193.464
2019-09-19,194.02
2019-09-20,192.9
2019-09-23,193.17
2019-09-24,195.233
2019-09-25,193.114
2019-09-26,194.466
2019-09-27,194.463
2019-09-30,194.365
2019-10-01,195.406
2019-10-02,194.428
2019-10-03,195.725
2019-10-04,199.208
2019-10-07,201.251
2019-10-08,197.694
2019-10-09,198.558
2019-10-10,198.172
2019-10-11,199.074
2019-10-14,197.504
2019-10-15,198.161
2019-10-16,198.284
2019-10-17,196.121
2019-10-18,196.257
2019-10-21,198.054
2019-10-22,198.559
2019-10-23,200.461
2019-10-24,202.366
2019-10-25,201.398
2019-10-28,200.537
2019-10-29,199.84
2019-10-30,201.589
2019-10-31,206.049
2019-11-01,206.793
2019-11-04,207.092
2019-11-05,205.588
2019-11-06,206.964
2019-11-07,201.77
2019-11-08,203.271
2019-11-11,203.796
2019-11-12,203.169
2019-11-13,204.767
2019-11-14,203.572
2019-11-15,205.281
2019-11-18,208.926
2019-11-19,206.679
2019-11-20,205.763
2019-11-21,202.123
2019-11-22,201.072
2019-11-25,201.176
2019-11-26,201.497
2019-11-27,203.315
2019-11-28,202.177
2019-11-29,202.535
2019-12-02,199.122
2019-12-03,196.99
2019-12-04,200.668
2019-12-05,201.925
2019-12-06,203.511
2019-12-09,202.891
2019-12-10,204.303
2019-12-11,206.014
2019-12-12,206.108
2019-12-13,209.024
2019-12-16,211.775
2019-12-17,212.916
2019-12-18,210.219
2019-12-19,213.434
2019-12-20,212.219
2019-12-23,213.155
2019-12-24,212.148
2019-12-25,212.148
2019-12-26,212.311
2019-12-27,218.014
2019-12-30,216.226
2019-12-31,217.09
2020-01-01,217.09
2020-01-02,215.617
2020-01-03,215.539
2020-01-06,214.556
2020-01-07,211.962
2020-01-08,212.768
2020-01-09,211.887
2020-01-10,215.268
2020-01-13,216.946
2020-01-14,219.208
2020-01-15,225.436
2020-01-16,227.353
2020-01-17,228.626
2020-01-20,229.755
2020-01-21,229.576
2020-01-22,230.164
2020-01-23,232.858
2020-01-24,237.447
2020-01-27,233.981
2020-01-28,237.525
2020-01-29,240.234
2020-01-30,244.677
2020-01-31,250.933
2020-02-03,249.659
2020-02-04,247.296
2020-02-05,248.13
2020-02-06,248.457
2020-02-07,251.663
2020-02-10,254.026
2020-02-11,256.942
2020-02-12,253.309
2020-02-13,252.759
2020-02-14,255.837
2020-02-17,261.284
2020-02-18,265.328
2020-02-19,266.093
2020-02-20,263.552
2020-02-21,264.953
2020-02-24,255.662
2020-02-25,246.443
2020-02-26,248.315
2020-02-27,242.051
2020-02-28,232.012
2020-03-02,240.521
2020-03-03,250.142
2020-03-04,262.083
2020-03-05,256.66
2020-03-06,247.502
2020-03-09,231.806
2020-03-10,225.761
2020-03-11,227.645
2020-03-12,192.739
2020-03-13,196.732
2020-03-16,189.215
2020-03-17,198.798
2020-03-18,179.316
2020-03-19,164.169
2020-03-20,170.398
2020-03-23,168.883
2020-03-24,186.323
2020-03-25,195.728
2020-03-26,197.588
2020-03-27,194.711
2020-03-30,195.644
2020-03-31,200.894
2020-04-01,195.194
2020-04-02,193.569
2020-04-03,192.195
2020-04-06,191.442
2020-04-07,196.404
2020-04-08,195.69
2020-04-09,206.02
2020-04-10,206.02
2020-04-13,205.304
2020-04-14,203.959
2020-04-15,201.404
2020-04-16,204.669
2020-04-17,205.851
2020-04-20,202.386
2020-04-21,201.145
2020-04-22,205.772
2020-04-23,205.348
2020-04-24,203.971
2020-04-27,206.182
2020-04-28,207.05
2020-04-29,207.624
2020-04-30,211.062
2020-05-01,212.132
2020-05-04,207.081
2020-05-05,210.414
2020-05-06,210.768
2020-05-07,209.838
2020-05-08,224.422
2020-05-11,222.358
2020-05-12,222.34
2020-05-13,225.484
2020-05-14,219.844
2020-05-15,221.139
2020-05-18,230.941
2020-05-19,234.177
2020-05-20,239.41
2020-05-21,240.883
2020-05-22,241.247
2020-05-25,245.03
2020-05-26,244.425
2020-05-27,238.639
2020-05-28,242.987
2020-05-29,246.584
2020-06-01,249.782
2020-06-02,257.977
2020-06-03,262.509
2020-06-04,265.24
2020-06-05,261.694
2020-06-08,257.342
2020-06-09,256.713
2020-06-10,254.705
2020-06-11,248.654
2020-06-12,245.392
2020-06-15,243.378
2020-06-16,245.409
