Date,FINLAND SMID GROWTH SMID (Small+Mid Cap)
2020-02-06,1061.639
2020-02-07,1049.499
2020-02-10,1044.431
2020-02-11,1056.939
2020-02-12,1059.755
2020-02-13,1052.11
2020-02-14,1057.635
2020-02-17,1052.462
2020-02-18,1043.662
2020-02-19,1046.209
2020-02-20,1041.962
2020-02-21,1037.627
2020-02-24,1001.111
2020-02-25,978.217
2020-02-26,994.42
2020-02-27,972.528
2020-02-28,946.31
2020-03-02,965.626
2020-03-03,986.784
2020-03-04,984.444
2020-03-05,960.456
2020-03-06,943.892
2020-03-09,894.956
2020-03-10,881.897
2020-03-11,863.169
2020-03-12,770.764
2020-03-13,752.59
2020-03-16,722.602
2020-03-17,732.403
2020-03-18,711.015
2020-03-19,724.001
2020-03-20,730.912
2020-03-23,706.702
2020-03-24,741.368
2020-03-25,769.614
2020-03-26,795.837
2020-03-27,786.446
2020-03-30,801.762
2020-03-31,827.89
2020-04-01,806.132
2020-04-02,820.531
2020-04-03,800.668
2020-04-06,812.26
2020-04-07,833.724
2020-04-08,842.499
2020-04-09,853.643
2020-04-10,853.643
2020-04-13,850.678
2020-04-14,874.394
2020-04-15,830.632
2020-04-16,818.047
2020-04-17,845.453
2020-04-20,840.522
2020-04-21,814.155
2020-04-22,834.665
2020-04-23,854.046
2020-04-24,856.303
2020-04-27,863.334
2020-04-28,885.706
2020-04-29,915.601
2020-04-30,915.001
2020-05-01,919.637
2020-05-04,885.328
2020-05-05,893.236
2020-05-06,886.991
2020-05-07,887.481
2020-05-08,913.559
2020-05-11,906.912
2020-05-12,911.158
2020-05-13,891.616
2020-05-14,864.9
2020-05-15,871.849
2020-05-18,910.91
2020-05-19,920.503
2020-05-20,940.937
2020-05-21,936.572
2020-05-22,927.125
2020-05-25,934.635
2020-05-26,965.208
2020-05-27,977.887
2020-05-28,989.844
2020-05-29,1001.656
2020-06-01,998.045
2020-06-02,996.494
2020-06-03,1005.215
2020-06-04,1015.368
2020-06-05,1014.501
2020-06-08,997.931
2020-06-09,1006.189
2020-06-10,998.857
2020-06-11,992.194
2020-06-12,977.556
2020-06-15,974.737
2020-06-16,1001.663
2020-06-17,977.894
2020-06-18,983.426
2020-06-19,980.27
2020-06-22,977.861
2020-06-23,993.221
2020-06-24,971.781
2020-06-25,972.365
2020-06-26,985.904
2020-06-29,993.791
2020-06-30,982.901
2020-07-01,990.783
2020-07-02,992.326
2020-07-03,986.543
2020-07-06,998.988
2020-07-07,984.627
2020-07-08,986.746
2020-07-09,987.403
2020-07-10,979.631
2020-07-13,1005.077
2020-07-14,999.724
2020-07-15,996.162
2020-07-16,995.297
2020-07-17,996.909
2020-07-20,1018.408
2020-07-21,1015.148
2020-07-22,1024.591
2020-07-23,1038.286
2020-07-24,1049.924
2020-07-27,1069.238
2020-07-28,1057.483
2020-07-29,1043.046
2020-07-30,1028.702
2020-07-31,1026.656
2020-08-03,1034.658
2020-08-04,1027.758
2020-08-05,1044.232
2020-08-06,1041.233
2020-08-07,1057.302
2020-08-10,1055.875
2020-08-11,1065.203
2020-08-12,1081.467
2020-08-13,1076.442
2020-08-14,1062.11
2020-08-17,1075.627
2020-08-18,1079.555
2020-08-19,1088.852
2020-08-20,1068.862
2020-08-21,1059.411
2020-08-24,1074.5
2020-08-25,1072.415
2020-08-26,1080.003
2020-08-27,1075.221
2020-08-28,1074.493
2020-08-31,1078.083
2020-09-01,1073.232
2020-09-02,1062.408
2020-09-03,1040.677
2020-09-04,1041.148
2020-09-07,1066.142
2020-09-08,1055.483
2020-09-09,1082.087
2020-09-10,1086.159
2020-09-11,1081.107
2020-09-14,1076.979
2020-09-15,1083.352
2020-09-16,1081.786
2020-09-17,1082.913
2020-09-18,1089.565
2020-09-21,1044.993
2020-09-22,1060.234
2020-09-23,1053.831
2020-09-24,1044.712
2020-09-25,1033.457
2020-09-28,1050.761
2020-09-29,1046.098
2020-09-30,1051.169
2020-10-01,1049.496
2020-10-02,1040.953
2020-10-05,1062.113
2020-10-06,1059.934
2020-10-07,1057.97
2020-10-08,1062.76
2020-10-09,1077.935
2020-10-12,1094.224
2020-10-13,1085.565
2020-10-14,1093.992
2020-10-15,1071.491
2020-10-16,1075.067
2020-10-19,1074.133
2020-10-20,1069.204
2020-10-21,1055.835
2020-10-22,1049.211
2020-10-23,1059.138
2020-10-26,1044.571
2020-10-27,1042.163
2020-10-28,1001.046
2020-10-29,984.59
2020-10-30,992.767
2020-11-02,1004.908
2020-11-03,1029.131
2020-11-04,1041.813
2020-11-05,1059.493
2020-11-06,1056.604
2020-11-09,1078.564
2020-11-10,1089.192
2020-11-11,1080.5
2020-11-12,1083.273
2020-11-13,1088.685
2020-11-16,1103.251
2020-11-17,1096.234
2020-11-18,1098.932
2020-11-19,1083.091
2020-11-20,1090.576
2020-11-23,1091.91
2020-11-24,1091.264
2020-11-25,1097.194
2020-11-26,1102.511
2020-11-27,1116.02
2020-11-30,1114.568
2020-12-01,1103.821
2020-12-02,1096.069
2020-12-03,1105.402
2020-12-04,1099.964
2020-12-07,1096.793
2020-12-08,1110.732
2020-12-09,1096.79
2020-12-10,1111.606
2020-12-11,1109.477
2020-12-14,1118.657
2020-12-15,1115.136
2020-12-16,1142.115
2020-12-17,1135.958
2020-12-18,1150.386
2020-12-21,1125.11
2020-12-22,1136.548
2020-12-23,1148.779
2020-12-24,1148.496
2020-12-25,1148.496
2020-12-28,1161.302
2020-12-29,1190.465
2020-12-30,1187.213
2020-12-31,1180.939
2021-01-01,1180.939
2021-01-04,1201.937
2021-01-05,1185.803
2021-01-06,1186.238
2021-01-07,1209.966
2021-01-08,1211.505
2021-01-11,1196.433
2021-01-12,1206.628
2021-01-13,1211.126
2021-01-14,1202.894
2021-01-15,1193.317
2021-01-18,1197.951
2021-01-19,1205.691
2021-01-20,1215.06
2021-01-21,1230.505
2021-01-22,1227.459
2021-01-25,1225.675
2021-01-26,1223.863
2021-01-27,1208.106
2021-01-28,1209.556
2021-01-29,1207.339
2021-02-01,1215.251
2021-02-02,1215.992
2021-02-03,1217.36
2021-02-04,1222.45
2021-02-05,1213.297
2021-02-08,1221.218
2021-02-09,1216.467
2021-02-10,1226.286
2021-02-11,1234.603
2021-02-12,1241.33
2021-02-15,1248.146
2021-02-16,1255.344
2021-02-17,1243.27
2021-02-18,1237.911
2021-02-19,1246.118
2021-02-22,1253.57
2021-02-23,1247.39
2021-02-24,1253.187
2021-02-25,1270.659
2021-02-26,1237.961
2021-03-01,1249.019
2021-03-02,1254.892
2021-03-03,1253.575
2021-03-04,1218.858
2021-03-05,1203.99
2021-03-08,1218.306
2021-03-09,1227.956
2021-03-10,1231.04
2021-03-11,1264.074
2021-03-12,1254.968
2021-03-15,1265.739
2021-03-16,1265.609
2021-03-17,1255.292
2021-03-18,1275.605
2021-03-19,1283.647
2021-03-22,1301.222
2021-03-23,1286.752
2021-03-24,1279.046
2021-03-25,1283.312
2021-03-26,1305.56
2021-03-29,1307.393
2021-03-30,1304.983
2021-03-31,1311.875
2021-04-01,1314.836
2021-04-02,1314.836
2021-04-05,1319.085
2021-04-06,1335.057
2021-04-07,1344.653
2021-04-08,1346.173
2021-04-09,1343.922
2021-04-12,1333.109
2021-04-13,1343.029
2021-04-14,1334.696
2021-04-15,1340.546
2021-04-16,1375.85
2021-04-19,1380.428
2021-04-20,1369.965
2021-04-21,1359.826
2021-04-22,1386.264
2021-04-23,1413.808
2021-04-26,1431.366
2021-04-27,1431.905
2021-04-28,1422.391
2021-04-29,1394.825
2021-04-30,1380.219
2021-05-03,1387.704
2021-05-04,1360.87
2021-05-05,1389.522
2021-05-06,1381.938
2021-05-07,1408.056
2021-05-10,1413.035
2021-05-11,1396.532
2021-05-12,1373.906
2021-05-13,1373.678
2021-05-14,1391.73
2021-05-17,1408.247
2021-05-18,1437.982
2021-05-19,1417.198
2021-05-20,1427.416
2021-05-21,1437.835
2021-05-24,1441.504
2021-05-25,1450.338
2021-05-26,1438.115
2021-05-27,1460.542
2021-05-28,1470.001
2021-05-31,1466.919
2021-06-01,1479.051
2021-06-02,1480.96
2021-06-03,1474.428
2021-06-04,1479.753
2021-06-07,1479.506
2021-06-08,1483.469
2021-06-09,1486.921
2021-06-10,1478.449
2021-06-11,1480.314
2021-06-14,1489.193
2021-06-15,1491.791
2021-06-16,1495.734
2021-06-17,1463.267
2021-06-18,1447.547
2021-06-21,1452.122
2021-06-22,1469.434
2021-06-23,1466.797
2021-06-24,1466.081
2021-06-25,1469.092
2021-06-28,1476.737
2021-06-29,1491.099
2021-06-30,1481.639
2021-07-01,1494.81
2021-07-02,1488.534
2021-07-05,1509.63
2021-07-06,1506.771
2021-07-07,1515.217
2021-07-08,1496.18
2021-07-09,1505.76
2021-07-12,1528.84
2021-07-13,1527.338
2021-07-14,1534.649
2021-07-15,1535.077
2021-07-16,1532.384
2021-07-19,1505.938
2021-07-20,1509.118
2021-07-21,1530.3
2021-07-22,1544.689
2021-07-23,1567.564
2021-07-26,1567.949
2021-07-27,1566.177
2021-07-28,1564.197
2021-07-29,1586.995
2021-07-30,1580.583
2021-08-02,1599.597
2021-08-03,1604.571
2021-08-04,1595.759
2021-08-05,1582.578
2021-08-06,1586.085
2021-08-09,1578.109
2021-08-10,1573.737
2021-08-11,1575.358
2021-08-12,1568.539
2021-08-13,1575.184
2021-08-16,1568.568
2021-08-17,1557.481
2021-08-18,1560.996
2021-08-19,1527.197
2021-08-20,1535.333
2021-08-23,1565.076
2021-08-24,1545.784
2021-08-25,1557.784
2021-08-26,1554.705
2021-08-27,1559.632
2021-08-30,1561.649
2021-08-31,1559.433
2021-09-01,1568.61
2021-09-02,1578.266
2021-09-03,1583.691
2021-09-06,1582.56
2021-09-07,1572.528
2021-09-08,1539.283
2021-09-09,1535.102
2021-09-10,1528.407
2021-09-13,1510.007
2021-09-14,1516.346
2021-09-15,1496.959
2021-09-16,1487.6
2021-09-17,1464.281
2021-09-20,1431.533
2021-09-21,1442.615
2021-09-22,1463.304
2021-09-23,1471.439
2021-09-24,1442.128
2021-09-27,1420.532
2021-09-28,1367.689
2021-09-29,1356.601
2021-09-30,1361.561
2021-10-01,1352.183
2021-10-04,1355.685
2021-10-05,1360.759
2021-10-06,1337.355
2021-10-07,1369.707
2021-10-08,1368.155
2021-10-11,1357.033
2021-10-12,1371.958
2021-10-13,1394.356
2021-10-14,1410.31
2021-10-15,1443.568
2021-10-18,1414.887
2021-10-19,1429.042
2021-10-20,1431.231
2021-10-21,1420.027
2021-10-22,1432.052
2021-10-25,1426.151
2021-10-26,1442.727
2021-10-27,1434.521
2021-10-28,1428.773
2021-10-29,1393.169
2021-11-01,1406.153
2021-11-02,1418.339
2021-11-03,1433.593
2021-11-04,1450.348
2021-11-05,1445.033
2021-11-08,1451.513
2021-11-09,1443.304
2021-11-10,1419.191
2021-11-11,1418.294
2021-11-12,1422.252
2021-11-15,1426.662
2021-11-16,1422.592
2021-11-17,1424.749
2021-11-18,1418.16
2021-11-19,1412.119
2021-11-22,1397.321
2021-11-23,1371.05
2021-11-24,1361.991
2021-11-25,1372.089
2021-11-26,1350.817
2021-11-29,1359.27
2021-11-30,1350.681
2021-12-01,1390.441
2021-12-02,1369.643
2021-12-03,1346.302
2021-12-06,1345.168
2021-12-07,1389.879
2021-12-08,1401.415
2021-12-09,1391.861
2021-12-10,1384.945
2021-12-13,1373.79
2021-12-14,1345.03
2021-12-15,1358.103
2021-12-16,1374.823
2021-12-17,1363.676
2021-12-20,1348.837
2021-12-21,1360.659
2021-12-22,1385.627
2021-12-23,1399.888
2021-12-24,1402.425
2021-12-27,1416.219
2021-12-28,1415.419
2021-12-29,1419.746
2021-12-30,1412.399
2021-12-31,1417.509
2022-01-03,1418.051
2022-01-04,1433.826
2022-01-05,1445.161
2022-01-06,1439.998
2022-01-07,1417.368
2022-01-10,1372.024
2022-01-11,1386.267
2022-01-12,1402.896
2022-01-13,1399.639
2022-01-14,1368.77
2022-01-17,1383.029
2022-01-18,1363.425
2022-01-19,1367.863
2022-01-20,1383.607
2022-01-21,1333.915
2022-01-24,1270.804
2022-01-25,1278.79
2022-01-26,1307.307
2022-01-27,1294.993
2022-01-28,1285.747
2022-01-31,1318.119
2022-02-01,1342.209
2022-02-02,1353.407
2022-02-03,1335.246
2022-02-04,1314.755
2022-02-07,1326.917
2022-02-08,1320.815
2022-02-09,1340.369
2022-02-10,1336.843
2022-02-11,1322.07
2022-02-14,1278.423
2022-02-15,1314.385
2022-02-16,1305.408
2022-02-17,1291.215
2022-02-18,1271.334
2022-02-21,1253.606
2022-02-22,1243.614
2022-02-23,1239.99
2022-02-24,1179.022
2022-02-25,1239.001
2022-02-28,1227.366
2022-03-01,1160.172
2022-03-02,1158.628
2022-03-03,1124.277
2022-03-04,1066.026
2022-03-07,1055.197
2022-03-08,1079.164
2022-03-09,1139.393
2022-03-10,1137.913
2022-03-11,1153.734
2022-03-14,1202.536
2022-03-15,1174.267
2022-03-16,1228.025
2022-03-17,1230.839
2022-03-18,1222.981
2022-03-21,1236.606
2022-03-22,1234.443
2022-03-23,1223.177
2022-03-24,1199.95
2022-03-25,1171.923
2022-03-28,1187.523
2022-03-29,1236.681
2022-03-30,1232.152
2022-03-31,1208.213
2022-04-01,1208.952
2022-04-04,1215.069
2022-04-05,1198.48
2022-04-06,1174.948
2022-04-07,1173.014
2022-04-08,1176.311
2022-04-11,1159.372
2022-04-12,1156.615
2022-04-13,1152.531
2022-04-14,1168.51
2022-04-15,1168.51
2022-04-18,1170.353
2022-04-19,1181.783
2022-04-20,1201.824
2022-04-21,1216.995
2022-04-22,1177.87
2022-04-25,1134.645
2022-04-26,1136.411
2022-04-27,1144.088
2022-04-28,1127.855
2022-04-29,1132.567
2022-05-02,1120.601
2022-05-03,1126.96
2022-05-04,1109.786
2022-05-05,1093.972
2022-05-06,1086.975
2022-05-09,1051.154
2022-05-10,1059.413
2022-05-11,1080.331
2022-05-12,1062.483
2022-05-13,1076.952
2022-05-16,1085.485
2022-05-17,1122.862
2022-05-18,1104.445
2022-05-19,1094.782
2022-05-20,1097.745
2022-05-23,1125.268
2022-05-24,1119.183
2022-05-25,1106.825
2022-05-26,1110.763
2022-05-27,1132.802
2022-05-30,1154.33
2022-05-31,1133.56
2022-06-01,1114.038
2022-06-02,1128.593
2022-06-03,1126.839
2022-06-06,1143.667
2022-06-07,1134.736
2022-06-08,1137.619
2022-06-09,1101.394
2022-06-10,1068.843
2022-06-13,1029.804
2022-06-14,1015.402
2022-06-15,1029.773
2022-06-16,1004.685
2022-06-17,1000.18
2022-06-20,1027.396
2022-06-21,1025.759
2022-06-22,1015.673
2022-06-23,996.618
2022-06-24,998.132
2022-06-27,1035.461
2022-06-28,1035.209
2022-06-29,1018.429
2022-06-30,997.1
2022-07-01,993.755
2022-07-04,1004.478
2022-07-05,973.12
2022-07-06,980.039
2022-07-07,999.293
2022-07-08,1003.694
2022-07-11,979.754
2022-07-12,984.316
2022-07-13,983.002
2022-07-14,959.268
2022-07-15,983.442
2022-07-18,999.499
2022-07-19,1011.47
2022-07-20,1014.148
2022-07-21,1026.316
2022-07-22,1011.755
2022-07-25,1014.694
2022-07-26,987.006
2022-07-27,983.973
2022-07-28,1007.825
2022-07-29,1031.447
2022-08-01,1035.37
2022-08-02,1010.486
2022-08-03,1004.751
2022-08-04,1024.169
2022-08-05,1007.761
2022-08-08,1021.095
2022-08-09,1013.147
2022-08-10,1055.596
2022-08-11,1054.71
2022-08-12,1035.56
2022-08-15,1023.795
2022-08-16,1031.329
2022-08-17,1010.391
2022-08-18,1015.705
2022-08-19,998.332
2022-08-22,975.695
2022-08-23,973.66
2022-08-24,970.399
2022-08-25,967.104
2022-08-26,956.3
2022-08-29,935.461
2022-08-30,940.37
2022-08-31,950.557
2022-09-01,913.623
2022-09-02,937.868
2022-09-05,906.735
2022-09-06,909.45
2022-09-07,915.148
2022-09-08,912.659
2022-09-09,936.069
2022-09-12,967.223
2022-09-13,941.714
2022-09-14,922.85
2022-09-15,921.535
2022-09-16,916.247
2022-09-19,914.836
2022-09-20,886.233
2022-09-21,882.171
2022-09-22,851.642
2022-09-23,823.625
2022-09-26,813.31
2022-09-27,811.153
2022-09-28,813.172
2022-09-29,801.553
2022-09-30,823.515
2022-10-03,842.225
2022-10-04,878.998
2022-10-05,854.634
2022-10-06,845.419
2022-10-07,817.367
2022-10-10,811.118
2022-10-11,816.701
2022-10-12,812.462
2022-10-13,818.991
2022-10-14,837.419
2022-10-17,859.89
2022-10-18,867.403
2022-10-19,852.626
2022-10-20,857.113
2022-10-21,847.32
2022-10-24,868.417
2022-10-25,884.445
2022-10-26,899.059
2022-10-27,891.602
2022-10-28,876.48
2022-10-31,876.515
2022-11-01,885.648
2022-11-02,883.011
2022-11-03,876.219
2022-11-04,919.6
2022-11-07,939.507
2022-11-08,958.418
2022-11-09,957.424
2022-11-10,989.081
2022-11-11,1002.531
2022-11-14,1004.548
2022-11-15,1005.353
2022-11-16,997.156
2022-11-17,980.495
2022-11-18,991.375
2022-11-21,976.076
2022-11-22,985.009
2022-11-23,994.666
2022-11-24,1005.868
2022-11-25,1002.108
2022-11-28,986.398
2022-11-29,986.005
2022-11-30,981.404
2022-12-01,1004.032
2022-12-02,1008.953
2022-12-05,1018.382
2022-12-06,1015.964
2022-12-07,994.926
2022-12-08,994.704
2022-12-09,1005.098
2022-12-12,1000.2
2022-12-13,1023.782
2022-12-14,1032.364
2022-12-15,1014.598
2022-12-16,1005.958
2022-12-19,1006.292
2022-12-20,1007.991
2022-12-21,1028.992
2022-12-22,1018.541
2022-12-23,1025.319
2022-12-26,1025.319
2022-12-27,1030.729
2022-12-28,1020.429
2022-12-29,1037.093
2022-12-30,1023.123
2023-01-02,1036.018
2023-01-03,1025.671
2023-01-04,1036.132
2023-01-05,1041.253
2023-01-06,1049.469
2023-01-09,1089.058
2023-01-10,1080.955
2023-01-11,1078.729
2023-01-12,1090.232
2023-01-13,1097.293
2023-01-16,1098.854
2023-01-17,1094.117
2023-01-18,1106.885
2023-01-19,1085.912
2023-01-20,1108.907
2023-01-23,1120.109
2023-01-24,1113.869
2023-01-25,1109.318
2023-01-26,1109.418
2023-01-27,1124.993
2023-01-30,1119.59
2023-01-31,1112.071
2023-02-01,1125.849
2023-02-02,1157.375
2023-02-03,1151.54
2023-02-06,1125.237
2023-02-07,1117.179
2023-02-08,1120.576
2023-02-09,1108.771
2023-02-10,1087.632
2023-02-13,1101.894
2023-02-14,1108.514
2023-02-15,1112.308
2023-02-16,1115.301
2023-02-17,1100.732
2023-02-20,1107.64
2023-02-21,1106.106
2023-02-22,1092.619
2023-02-23,1087.281
2023-02-24,1080.241
2023-02-27,1090.884
2023-02-28,1090.55
2023-03-01,1095.838
2023-03-02,1087.102
2023-03-03,1104.228
2023-03-06,1110.503
2023-03-07,1095.81
2023-03-08,1093.055
2023-03-09,1081.849
2023-03-10,1078.4
2023-03-13,1067.223
2023-03-14,1073.988
2023-03-15,1020.818
2023-03-16,1044.342
2023-03-17,1044.285
2023-03-20,1057.651
2023-03-21,1075.576
2023-03-22,1067.216
2023-03-23,1078.435
2023-03-24,1050.948
2023-03-27,1060.742
2023-03-28,1067.347
2023-03-29,1082.224
2023-03-30,1104.217
2023-03-31,1111.408
2023-04-03,1108.14
2023-04-04,1130.395
2023-04-05,1117.558
2023-04-06,1124.466
2023-04-07,1124.466
2023-04-10,1115.819
2023-04-11,1131.895
2023-04-12,1136.501
2023-04-13,1148.74
2023-04-14,1162.099
2023-04-17,1186.632
2023-04-18,1186.036
2023-04-19,1181.773
2023-04-20,1176.586
2023-04-21,1170.49
2023-04-24,1176.624
2023-04-25,1171.598
2023-04-26,1182.855
2023-04-27,1169.65
2023-04-28,1163.177
2023-05-01,1156.908
2023-05-02,1150.133
2023-05-03,1184.609
2023-05-04,1181.372
2023-05-05,1190.286
2023-05-08,1198.777
2023-05-09,1186.711
2023-05-10,1187.318
2023-05-11,1180.333
2023-05-12,1172.959
2023-05-15,1178.688
2023-05-16,1167.282
2023-05-17,1159.6
2023-05-18,1154.134
2023-05-19,1171.723
2023-05-22,1171.876
2023-05-23,1158.997
2023-05-24,1138.896
2023-05-25,1109.688
2023-05-26,1119.383
2023-05-29,1115.01
2023-05-30,1112.995
2023-05-31,1104.763
2023-06-01,1114.642
2023-06-02,1129.639
2023-06-05,1129.253
2023-06-06,1130.688
2023-06-07,1131.388
2023-06-08,1137.145
2023-06-09,1137.954
2023-06-12,1144.372
2023-06-13,1159.933
2023-06-14,1165.444
2023-06-15,1170.053
2023-06-16,1171.882
2023-06-19,1155.618
2023-06-20,1140.185
2023-06-21,1131.138
2023-06-22,1123.301
2023-06-23,1115.409
2023-06-26,1110.259
2023-06-27,1111.747
2023-06-28,1119.859
2023-06-29,1119.414
2023-06-30,1128.777
2023-07-03,1132.001
2023-07-04,1129.211
2023-07-05,1120.045
2023-07-06,1100.666
2023-07-07,1114.375
2023-07-10,1117.452
2023-07-11,1125.601
2023-07-12,1157.859
2023-07-13,1163.246
2023-07-14,1166.89
2023-07-17,1154.098
2023-07-18,1171.485
2023-07-19,1166.363
2023-07-20,1139.156
2023-07-21,1134.112
2023-07-24,1126.048
2023-07-25,1136.547
2023-07-26,1129.805
2023-07-27,1118.401
2023-07-28,1122.356
2023-07-31,1119.696
2023-08-01,1112.993
2023-08-02,1089.256
2023-08-03,1072.364
2023-08-04,1083.82
2023-08-07,1089.103
2023-08-08,1074.376
2023-08-09,1083.84
2023-08-10,1090.931
2023-08-11,1080.002
2023-08-14,1069.349
2023-08-15,1061.178
2023-08-16,1055.653
2023-08-17,1052.354
2023-08-18,1044.992
2023-08-21,1041.494
2023-08-22,1047.861
2023-08-23,1053.952
2023-08-24,1048.204
2023-08-25,1043.179
2023-08-28,1064.496
2023-08-29,1083.065
2023-08-30,1101.027
2023-08-31,1095.481
2023-09-01,1090.521
2023-09-04,1087.609
2023-09-05,1080.112
2023-09-06,1079.182
2023-09-07,1066.051
2023-09-08,1056.978
2023-09-11,1062.396
2023-09-12,1047.716
2023-09-13,1043.773
2023-09-14,1050.643
2023-09-15,1052.718
2023-09-18,1046.532
2023-09-19,1041.984
2023-09-20,1050.781
2023-09-21,1032.619
2023-09-22,1026.864
2023-09-25,1007.962
2023-09-26,996.028
2023-09-27,991.778
2023-09-28,1001.101
2023-09-29,1021.362
2023-10-02,1006.452
2023-10-03,984.833
2023-10-04,987.176
2023-10-05,994.292
2023-10-06,1002.893
2023-10-09,991.791
2023-10-10,1017.274
2023-10-11,1027.489
2023-10-12,1022.586
2023-10-13,1014.823
2023-10-16,1013.69
2023-10-17,1010.75
2023-10-18,986.944
2023-10-19,972.752
2023-10-20,968.659
2023-10-23,960.157
2023-10-24,964.578
2023-10-25,953.699
2023-10-26,949.808
2023-10-27,935.56
2023-10-30,946.774
2023-10-31,959.314
2023-11-01,947.347
2023-11-02,979.217
2023-11-03,1001.458
2023-11-06,1000.378
2023-11-07,987.988
2023-11-08,995.522
2023-11-09,1005.203
2023-11-10,988.792
2023-11-13,993.184
2023-11-14,1040.493
2023-11-15,1046.036
2023-11-16,1033.051
2023-11-17,1041.484
2023-11-20,1049.121
2023-11-21,1038.982
2023-11-22,1032.21
2023-11-23,1041.06
2023-11-24,1041.569
2023-11-27,1043.302
2023-11-28,1049.304
2023-11-29,1067.112
2023-11-30,1062.824
2023-12-01,1064.862
2023-12-04,1050.47
2023-12-05,1046.828
2023-12-06,1045.423
2023-12-07,1055.611
2023-12-08,1057.3
2023-12-11,1055.483
2023-12-12,1039.252
2023-12-13,1033.098
2023-12-14,1084.466
2023-12-15,1075.986
2023-12-18,1082.673
2023-12-19,1102.498
2023-12-20,1108.434
2023-12-21,1115.148
2023-12-22,1124.274
2023-12-25,1124.274
2023-12-26,1125.703
2023-12-27,1141.785
2023-12-28,1134.295
2023-12-29,1122.555
2024-01-01,1122.555
2024-01-02,1115.257
2024-01-03,1093.239
2024-01-04,1117.9
2024-01-05,1125.912
2024-01-08,1129.607
2024-01-09,1118.865
2024-01-10,1123.917
2024-01-11,1123.1
2024-01-12,1135.649
2024-01-15,1132.584
2024-01-16,1131.716
2024-01-17,1121.716
2024-01-18,1125.998
2024-01-19,1115.043
2024-01-22,1128.037
2024-01-23,1127.792
2024-01-24,1139.145
2024-01-25,1131.842
2024-01-26,1138.692
2024-01-29,1119.23
2024-01-30,1126.3
2024-01-31,1127.49
2024-02-01,1128.729
2024-02-02,1122.487
2024-02-05,1096.486
2024-02-06,1102.478
2024-02-07,1105.951
2024-02-08,1121.837
2024-02-09,1121.37
2024-02-12,1119.477
2024-02-13,1095.841
2024-02-14,1090.526
2024-02-15,1103.158
2024-02-16,1148.358
2024-02-19,1133.854
2024-02-20,1135.193
2024-02-21,1133.635
2024-02-22,1126.858
2024-02-23,1125.555
2024-02-26,1124.08
2024-02-27,1117.326
2024-02-28,1114.216
2024-02-29,1104.487
2024-03-01,1111.795
2024-03-04,1109.763
2024-03-05,1102.583
2024-03-06,1112.314
2024-03-07,1122.747
2024-03-08,1127.211
2024-03-11,1120.67
2024-03-12,1126.51
2024-03-13,1133.189
2024-03-14,1123.585
2024-03-15,1130.674
2024-03-18,1128.628
2024-03-19,1125.572
2024-03-20,1124.034
2024-03-21,1134.75
2024-03-22,1136.385
2024-03-25,1131.906
2024-03-26,1132.36
2024-03-27,1137.986
2024-03-28,1137.988
2024-03-29,1137.988
2024-04-01,1132.14
2024-04-02,1123.64
2024-04-03,1129.569
2024-04-04,1160.167
2024-04-05,1144.737
2024-04-08,1152.566
2024-04-09,1154.774
2024-04-10,1136.929
2024-04-11,1134.033
2024-04-12,1121.85
2024-04-15,1120.463
2024-04-16,1103.474
2024-04-17,1103.254
2024-04-18,1105.615
2024-04-19,1105.202
2024-04-22,1103.548
2024-04-23,1114.506
2024-04-24,1108.812
2024-04-25,1098.428
2024-04-26,1112.396
2024-04-29,1134.529
2024-04-30,1117.09
2024-05-01,1116.15
2024-05-02,1115.773
2024-05-03,1137.633
2024-05-06,1151.74
2024-05-07,1155.828
2024-05-08,1153.202
2024-05-09,1156.099
2024-05-10,1171.495
2024-05-13,1176.213
2024-05-14,1185.123
2024-05-15,1205.383
2024-05-16,1206.172
2024-05-17,1195.149
2024-05-20,1217.445
2024-05-21,1203.312
2024-05-22,1196.35
2024-05-23,1194.768
2024-05-24,1192.342
2024-05-27,1200.273
2024-05-28,1189.778
2024-05-29,1165.407
2024-05-30,1167.902
2024-05-31,1185.974
2024-06-03,1188.331
2024-06-04,1169.188
2024-06-05,1176.062
2024-06-06,1176.182
2024-06-07,1165.216
2024-06-10,1159.705
2024-06-11,1144.127
2024-06-12,1175.503
2024-06-13,1152.978
2024-06-14,1116.578
2024-06-17,1123.165
2024-06-18,1130.683
2024-06-19,1125.367
2024-06-20,1124.714
2024-06-21,1120.518
2024-06-24,1127.462
2024-06-25,1114.669
2024-06-26,1094.149
2024-06-27,1107.514
2024-06-28,1091.991
2024-07-01,1103.329
2024-07-02,1099.018
2024-07-03,1106.475
2024-07-04,1107.231
2024-07-05,1104.943
2024-07-08,1106.124
2024-07-09,1091.132
2024-07-10,1104.543
2024-07-11,1115.862
2024-07-12,1127.243
2024-07-15,1118.242
2024-07-16,1115.41
2024-07-17,1120.301
2024-07-18,1113.576
2024-07-19,1104.21
2024-07-22,1127.308
2024-07-23,1110.395
2024-07-24,1088.993
2024-07-25,1074.37
2024-07-26,1083.6
2024-07-29,1081.403
2024-07-30,1088.584
2024-07-31,1092.92
2024-08-01,1074.567
2024-08-02,1032.087
2024-08-05,1018.17
2024-08-06,1014.946
2024-08-07,1032.504
2024-08-08,1045.302
2024-08-09,1055.091
2024-08-12,1061.112
2024-08-13,1074.166
2024-08-14,1090.028
2024-08-15,1093.302
