Date,HONG KONG LARGE GROWTH Large Cap
2019-06-26,2491.856
2019-06-27,2536.81
2019-06-28,2528.597
2019-07-01,2528.484
2019-07-02,2593.217
2019-07-03,2599.878
2019-07-04,2589.275
2019-07-05,2592.756
2019-07-08,2544.36
2019-07-09,2516.603
2019-07-10,2511.862
2019-07-11,2538.036
2019-07-12,2560.127
2019-07-15,2558.58
2019-07-16,2563.189
2019-07-17,2563.644
2019-07-18,2569.72
2019-07-19,2621.168
2019-07-22,2577.629
2019-07-23,2581.113
2019-07-24,2570.863
2019-07-25,2552.602
2019-07-26,2524.579
2019-07-29,2482.262
2019-07-30,2484.939
2019-07-31,2442.915
2019-08-01,2415.517
2019-08-02,2356.791
2019-08-05,2278.861
2019-08-06,2270.393
2019-08-07,2293.241
2019-08-08,2307.743
2019-08-09,2270.01
2019-08-12,2254.648
2019-08-13,2190.625
2019-08-14,2184.16
2019-08-15,2221.082
2019-08-16,2264.579
2019-08-19,2328.654
2019-08-20,2319.923
2019-08-21,2312.7
2019-08-22,2274.331
2019-08-23,2304.151
2019-08-26,2242.072
2019-08-27,2239.953
2019-08-28,2240.57
2019-08-29,2265.863
2019-08-30,2249.667
2019-09-02,2218.611
2019-09-03,2217.647
2019-09-04,2340.372
2019-09-05,2320.818
2019-09-06,2351.515
2019-09-09,2356.384
2019-09-10,2349.608
2019-09-11,2368.503
2019-09-12,2341.179
2019-09-13,2384.297
2019-09-16,2349.452
2019-09-17,2313.508
2019-09-18,2320.788
2019-09-19,2269.692
2019-09-20,2247.046
2019-09-23,2222.749
2019-09-24,2241.84
2019-09-25,2201.355
2019-09-26,2205.552
2019-09-27,2201.811
2019-09-30,2209.957
2019-10-01,2209.182
2019-10-02,2211.52
2019-10-03,2224.85
2019-10-04,2191.09
2019-10-07,2191.09
2019-10-08,2203.815
2019-10-09,2170.499
2019-10-10,2167.285
2019-10-11,2213.351
2019-10-14,2232.269
2019-10-15,2225.302
2019-10-16,2248.712
2019-10-17,2264.314
2019-10-18,2252.413
2019-10-21,2262.016
2019-10-22,2267.265
2019-10-23,2247.309
2019-10-24,2266.53
2019-10-25,2256.37
2019-10-28,2312.085
2019-10-29,2308.83
2019-10-30,2298.482
2019-10-31,2338.196
2019-11-01,2366.305
2019-11-04,2421.816
2019-11-05,2430.734
2019-11-06,2438.574
2019-11-07,2454.503
2019-11-08,2436.342
2019-11-11,2357.572
2019-11-12,2376.134
2019-11-13,2314.134
2019-11-14,2287.509
2019-11-15,2299.952
2019-11-18,2332.536
2019-11-19,2370.663
2019-11-20,2329.948
2019-11-21,2299.542
2019-11-22,2312.69
2019-11-25,2371.551
2019-11-26,2354.766
2019-11-27,2368.409
2019-11-28,2372.876
2019-11-29,2326.797
2019-12-02,2339.514
2019-12-03,2336.414
2019-12-04,2302.393
2019-12-05,2304.23
2019-12-06,2328.115
2019-12-09,2316.553
2019-12-10,2306.875
2019-12-11,2321.483
2019-12-12,2367.002
2019-12-13,2443.628
2019-12-16,2407.296
2019-12-17,2431.387
2019-12-18,2416.082
2019-12-19,2388.078
2019-12-20,2387.853
2019-12-23,2383.749
2019-12-24,2382.443
2019-12-25,2382.443
2019-12-26,2382.443
2019-12-27,2421.974
2019-12-30,2443.107
2019-12-31,2427.382
2020-01-01,2427.382
2020-01-02,2499.881
2020-01-03,2514.205
2020-01-06,2500.538
2020-01-07,2519.606
2020-01-08,2493.464
2020-01-09,2547.968
2020-01-10,2556.864
2020-01-13,2576.707
2020-01-14,2589.519
2020-01-15,2581.512
2020-01-16,2594.024
2020-01-17,2596.2
2020-01-20,2552.733
2020-01-21,2469.034
2020-01-22,2494.577
2020-01-23,2469.189
2020-01-24,2474.78
2020-01-27,2473.078
2020-01-28,2473.555
2020-01-29,2406.405
2020-01-30,2344.961
2020-01-31,2336.942
2020-02-03,2351.684
2020-02-04,2369.156
2020-02-05,2377.426
2020-02-06,2437.384
2020-02-07,2418.917
2020-02-10,2387.284
2020-02-11,2411.143
2020-02-12,2441.178
2020-02-13,2418.846
2020-02-14,2428.844
2020-02-17,2444.378
2020-02-18,2414.035
2020-02-19,2421.418
2020-02-20,2415.83
2020-02-21,2388.671
2020-02-24,2333.098
2020-02-25,2339.869
2020-02-26,2329.418
2020-02-27,2339.5
2020-02-28,2296.312
2020-03-02,2287.693
2020-03-03,2282.731
2020-03-04,2278.684
2020-03-05,2342.106
2020-03-06,2299.137
2020-03-09,2195.307
2020-03-10,2222.109
2020-03-11,2226.381
2020-03-12,2134.98
2020-03-13,2130.039
2020-03-16,2038.442
2020-03-17,2078.543
2020-03-18,1981.97
2020-03-19,1889.566
2020-03-20,1975.724
2020-03-23,1873.12
2020-03-24,1956.948
2020-03-25,2065.733
2020-03-26,2049.545
2020-03-27,2069.753
2020-03-30,2034.849
2020-03-31,2085.735
2020-04-01,2069.714
2020-04-02,2078.378
2020-04-03,2083.777
2020-04-06,2119.117
2020-04-07,2178.089
2020-04-08,2161.542
2020-04-09,2176.318
2020-04-10,2176.318
2020-04-13,2176.332
2020-04-14,2193.08
2020-04-15,2157.813
2020-04-16,2142.311
2020-04-17,2207.212
2020-04-20,2191.173
2020-04-21,2138.467
2020-04-22,2141.513
2020-04-23,2145.421
2020-04-24,2134.032
2020-04-27,2167.826
2020-04-28,2198.215
2020-04-29,2197.626
2020-04-30,2197.115
2020-05-01,2197.087
2020-05-04,2102.726
2020-05-05,2121.857
2020-05-06,2152.554
2020-05-07,2136.352
2020-05-08,2147.711
2020-05-11,2182.937
2020-05-12,2155.42
2020-05-13,2145.239
2020-05-14,2104.832
2020-05-15,2124.91
2020-05-18,2133.1
2020-05-19,2193.308
2020-05-20,2199.06
2020-05-21,2196.064
2020-05-22,2026.963
2020-05-25,2035.557
2020-05-26,2074.667
2020-05-27,2062.53
2020-05-28,2053.921
2020-05-29,2033.558
2020-06-01,2130.459
2020-06-02,2188.405
2020-06-03,2261.191
2020-06-04,2264.645
2020-06-05,2283.978
2020-06-08,2290.543
2020-06-09,2331.555
2020-06-10,2326.172
2020-06-11,2271.989
2020-06-12,2279.006
2020-06-15,2206.106
2020-06-16,2254.405
2020-06-17,2270.473
2020-06-18,2274.789
2020-06-19,2282.784
2020-06-22,2310.752
2020-06-23,2358.977
2020-06-24,2363.522
2020-06-25,2363.431
2020-06-26,2334.766
2020-06-29,2301.986
2020-06-30,2323.771
2020-07-01,2323.666
2020-07-02,2404.915
2020-07-03,2405.245
2020-07-06,2468.625
2020-07-07,2436.306
2020-07-08,2453.555
2020-07-09,2458.367
2020-07-10,2417.98
2020-07-13,2410.231
2020-07-14,2389.799
2020-07-15,2378.395
2020-07-16,2325.622
2020-07-17,2340.249
2020-07-20,2327.498
2020-07-21,2409.891
2020-07-22,2345.37
2020-07-23,2385.271
2020-07-24,2334.874
2020-07-27,2330.908
2020-07-28,2357.671
2020-07-29,2366.502
2020-07-30,2339.139
2020-07-31,2344.072
2020-08-03,2332.971
2020-08-04,2394.492
2020-08-05,2404.133
2020-08-06,2393.403
2020-08-07,2380.161
2020-08-10,2370.319
2020-08-11,2416.752
2020-08-12,2454.291
2020-08-13,2446.802
2020-08-14,2451.397
2020-08-17,2473.093
2020-08-18,2464.615
2020-08-19,2448.089
2020-08-20,2393.237
2020-08-21,2468.05
2020-08-24,2536.677
2020-08-25,2518.853
2020-08-26,2520.613
2020-08-27,2502.98
2020-08-28,2564.135
2020-08-31,2570.39
2020-09-01,2589.828
2020-09-02,2589.718
2020-09-03,2589.345
2020-09-04,2523.869
2020-09-07,2577.686
2020-09-08,2557.424
2020-09-09,2557.267
2020-09-10,2530.292
2020-09-11,2553.75
2020-09-14,2561.282
2020-09-15,2586.547
2020-09-16,2580.304
2020-09-17,2533.104
2020-09-18,2551.864
2020-09-21,2499.12
2020-09-22,2469.095
2020-09-23,2485.785
2020-09-24,2441.52
2020-09-25,2457.305
2020-09-28,2449.105
2020-09-29,2431.557
2020-09-30,2432.805
2020-10-01,2432.742
2020-10-02,2432.726
2020-10-05,2487.47
2020-10-06,2512.127
2020-10-07,2541.003
2020-10-08,2536.655
2020-10-09,2518.421
2020-10-12,2537.769
2020-10-13,2537.769
2020-10-14,2544.578
2020-10-15,2470.713
2020-10-16,2458.527
2020-10-19,2470.961
2020-10-20,2478.959
2020-10-21,2481.217
2020-10-22,2496.238
2020-10-23,2493.521
2020-10-26,2493.537
2020-10-27,2453.278
2020-10-28,2469.804
2020-10-29,2459.322
2020-10-30,2384.998
2020-11-02,2400.773
2020-11-03,2492.507
2020-11-04,2492.947
2020-11-05,2552.95
2020-11-06,2557.789
2020-11-09,2610.383
2020-11-10,2704.787
2020-11-11,2683.831
2020-11-12,2633.954
2020-11-13,2651.77
2020-11-16,2716.041
2020-11-17,2748.115
2020-11-18,2754.992
2020-11-19,2728.514
2020-11-20,2757.548
2020-11-23,2710.574
2020-11-24,2765.456
2020-11-25,2763.701
2020-11-26,2778.267
2020-11-27,2761.401
2020-11-30,2685.201
2020-12-01,2751.414
2020-12-02,2742.529
2020-12-03,2758.415
2020-12-04,2775.912
2020-12-07,2740.386
2020-12-08,2722.355
2020-12-09,2760.591
2020-12-10,2779.575
2020-12-11,2780.686
2020-12-14,2794.266
2020-12-15,2766.144
2020-12-16,2810.847
2020-12-17,2821.408
2020-12-18,2793.07
2020-12-21,2816.407
2020-12-22,2764.674
2020-12-23,2821.136
2020-12-24,2854.373
2020-12-25,2854.373
2020-12-28,2926.937
2020-12-29,2912.318
2020-12-30,2988.797
2020-12-31,2961.124
2021-01-01,2961.124
2021-01-04,3063.492
2021-01-05,3096.454
2021-01-06,3013.19
2021-01-07,3042.012
2021-01-08,3107.833
2021-01-11,3087.111
2021-01-12,3162.441
2021-01-13,3147.598
2021-01-14,3117.555
2021-01-15,3177.131
2021-01-18,3229.852
2021-01-19,3358.692
2021-01-20,3308.684
2021-01-21,3304.938
2021-01-22,3227.351
2021-01-25,3348.175
2021-01-26,3238.204
2021-01-27,3226.039
2021-01-28,3092.146
2021-01-29,3077.705
2021-02-01,3146.008
2021-02-02,3208.699
2021-02-03,3199.439
2021-02-04,3186.579
2021-02-05,3258.245
2021-02-08,3282.952
2021-02-09,3301.877
2021-02-10,3361.521
2021-02-11,3368.978
2021-02-12,3368.934
2021-02-15,3368.978
2021-02-16,3434.314
2021-02-17,3475.723
2021-02-18,3394.432
2021-02-19,3393.603
2021-02-22,3371.068
2021-02-23,3478.269
2021-02-24,3302.075
2021-02-25,3271.89
2021-02-26,3128.653
2021-03-01,3222.058
2021-03-02,3159.267
2021-03-03,3245.111
2021-03-04,3207.69
2021-03-05,3162.019
2021-03-08,3064.031
2021-03-09,3149.888
2021-03-10,3153.376
2021-03-11,3216.231
2021-03-12,3097.057
2021-03-15,3160.818
2021-03-16,3150.283
2021-03-17,3166.77
2021-03-18,3201.706
2021-03-19,3164.842
2021-03-22,3112.816
2021-03-23,3088.543
2021-03-24,2987.025
2021-03-25,3073.58
2021-03-26,3114.291
2021-03-29,3124.336
2021-03-30,3122.999
2021-03-31,3077.527
2021-04-01,3115.624
2021-04-02,3115.624
2021-04-05,3115.804
2021-04-06,3115.444
2021-04-07,3067.854
2021-04-08,3204.92
2021-04-09,3164.167
2021-04-12,3117.72
2021-04-13,3164.064
2021-04-14,3186.221
2021-04-15,3199.241
2021-04-16,3189.494
2021-04-19,3202.458
2021-04-20,3219.237
2021-04-21,3159.759
2021-04-22,3185.139
2021-04-23,3222.254
2021-04-26,3251.736
2021-04-27,3255.601
2021-04-28,3258.739
2021-04-29,3324.514
2021-04-30,3202.021
2021-05-03,3145.899
2021-05-04,3191.761
2021-05-05,3163.766
2021-05-06,3209.556
2021-05-07,3235.247
2021-05-10,3249.986
2021-05-11,3156.016
2021-05-12,3147.17
2021-05-13,3071.831
2021-05-14,3195.859
2021-05-17,3202.111
2021-05-18,3241.599
2021-05-19,3242.038
2021-05-20,3201.47
2021-05-21,3199.739
2021-05-24,3199.58
2021-05-25,3276.697
2021-05-26,3316.331
2021-05-27,3316.335
2021-05-28,3320.81
2021-05-31,3250.101
2021-06-01,3285.912
2021-06-02,3244.849
2021-06-03,3192.927
2021-06-04,3199.385
2021-06-07,3172.746
2021-06-08,3164.511
2021-06-09,3145.069
2021-06-10,3132.373
2021-06-11,3144.982
2021-06-14,3144.233
2021-06-15,3094.869
2021-06-16,3112.28
2021-06-17,3115.027
2021-06-18,3130.851
2021-06-21,3073.264
2021-06-22,3060.342
2021-06-23,3122.125
2021-06-24,3129.873
2021-06-25,3167.752
2021-06-28,3138.691
2021-06-29,3121.582
2021-06-30,3131.984
2021-07-01,3132.146
2021-07-02,3097.523
2021-07-05,3119.283
2021-07-06,3129.738
2021-07-07,3185.125
2021-07-08,3112.671
2021-07-09,3125.845
2021-07-12,3150.263
2021-07-13,3211.723
2021-07-14,3176.515
2021-07-15,3188.089
2021-07-16,3225.144
2021-07-19,3154.487
2021-07-20,3147.709
2021-07-21,3179.174
2021-07-22,3253.125
2021-07-23,3187.226
2021-07-26,3095.065
2021-07-27,2958.112
2021-07-28,2971.629
2021-07-29,3082.663
2021-07-30,3099.589
2021-08-02,3136.249
2021-08-03,3132.466
2021-08-04,3132.945
2021-08-05,3130.431
2021-08-06,3141.995
2021-08-09,3149.192
2021-08-10,3138.263
2021-08-11,3148.932
2021-08-12,3111.559
2021-08-13,3143.467
2021-08-16,3156.536
2021-08-17,3177.279
2021-08-18,3185.439
2021-08-19,3168.164
2021-08-20,3096.212
2021-08-23,3155.127
2021-08-24,3175.635
2021-08-25,3174.428
2021-08-26,3138.275
2021-08-27,3166.407
2021-08-30,3163.995
2021-08-31,3151.01
2021-09-01,3171.612
2021-09-02,3172.374
2021-09-03,3156.321
2021-09-06,3215.131
2021-09-07,3226.364
2021-09-08,3198.498
2021-09-09,3161.916
2021-09-10,3221.725
2021-09-13,3201.963
2021-09-14,3179.154
2021-09-15,3071.628
2021-09-16,3007.955
2021-09-17,3009.499
2021-09-20,2902.166
2021-09-21,3004.695
2021-09-22,3005.583
2021-09-23,3003.273
2021-09-24,2948.447
2021-09-27,2941.422
2021-09-28,2928.552
2021-09-29,2984.786
2021-09-30,3011.479
2021-10-01,3010.841
2021-10-04,2970.126
2021-10-05,3003.62
2021-10-06,2983.33
2021-10-07,3011.162
2021-10-08,2990.919
2021-10-11,2961.105
2021-10-12,2926.001
2021-10-13,2926.245
2021-10-14,2926.979
2021-10-15,2955.692
2021-10-18,2954.893
2021-10-19,3027.766
2021-10-20,3069.318
2021-10-21,3018.572
2021-10-22,3014.064
2021-10-25,3053.2
2021-10-26,3048.499
2021-10-27,3000.182
2021-10-28,3005.126
2021-10-29,2980.311
2021-11-01,2974.296
2021-11-02,2973.18
2021-11-03,2925.217
2021-11-04,2920.243
2021-11-05,2934.443
2021-11-08,2936.106
2021-11-09,2928.803
2021-11-10,2885.784
2021-11-11,2886.654
2021-11-12,2890.441
2021-11-15,2940.237
2021-11-16,2952.391
2021-11-17,2945.873
2021-11-18,2949.06
2021-11-19,2935.233
2021-11-22,2960.326
2021-11-23,2931.438
2021-11-24,2962.854
2021-11-25,2967.256
2021-11-26,2885.621
2021-11-29,2863.764
2021-11-30,2791.73
2021-12-01,2816.281
2021-12-02,2823.715
2021-12-03,2837.932
2021-12-06,2816.906
2021-12-07,2880.893
2021-12-08,2902.437
2021-12-09,2904.598
2021-12-10,2866.853
2021-12-13,2861.028
2021-12-14,2806.853
2021-12-15,2787.812
2021-12-16,2804.991
2021-12-17,2770.956
2021-12-20,2717.715
2021-12-21,2722.642
2021-12-22,2733.619
2021-12-23,2747.076
2021-12-24,2758.515
2021-12-27,2758.126
2021-12-28,2764.799
2021-12-29,2759.673
2021-12-30,2761.891
2021-12-31,2757.388
2022-01-03,2768.149
2022-01-04,2758.601
2022-01-05,2715.096
2022-01-06,2733.131
2022-01-07,2773.728
2022-01-10,2756.405
2022-01-11,2728.409
2022-01-12,2799.477
2022-01-13,2808.943
2022-01-14,2836.035
2022-01-17,2812.198
2022-01-18,2796.096
2022-01-19,2822.043
2022-01-20,2956.166
2022-01-21,2971.764
2022-01-24,2941.343
2022-01-25,2885.157
2022-01-26,2874.671
2022-01-27,2834.341
2022-01-28,2725.397
2022-01-31,2721.728
2022-02-01,2722.95
2022-02-02,2723.16
2022-02-03,2723.282
2022-02-04,2839.429
2022-02-07,2845.366
2022-02-08,2845.347
2022-02-09,2885.399
2022-02-10,2875.439
2022-02-11,2878.376
2022-02-14,2858.615
2022-02-15,2852.497
2022-02-16,2896.879
2022-02-17,2916.063
2022-02-18,2876.537
2022-02-21,2880.983
2022-02-22,2780.5
2022-02-23,2766.409
2022-02-24,2668.416
2022-02-25,2663.27
2022-02-28,2627.697
2022-03-01,2621.959
2022-03-02,2562.663
2022-03-03,2610.508
2022-03-04,2551.462
2022-03-07,2424.287
2022-03-08,2390.16
2022-03-09,2347.269
2022-03-10,2433.933
2022-03-11,2484.703
2022-03-14,2440.914
2022-03-15,2298.111
2022-03-16,2444.542
2022-03-17,2615.181
2022-03-18,2611.764
2022-03-21,2613.135
2022-03-22,2657.057
2022-03-23,2679.966
2022-03-24,2672.788
2022-03-25,2593.858
2022-03-28,2590.717
2022-03-29,2607.493
2022-03-30,2655.59
2022-03-31,2637.16
2022-04-01,2632.842
2022-04-04,2657.048
2022-04-05,2656.726
2022-04-06,2587.105
2022-04-07,2565.375
2022-04-08,2610.225
2022-04-11,2524.126
2022-04-12,2512.617
2022-04-13,2497.137
2022-04-14,2501.641
2022-04-15,2501.641
2022-04-18,2501.466
2022-04-19,2447.955
2022-04-20,2470.463
2022-04-21,2457.675
2022-04-22,2452.826
2022-04-25,2348.089
2022-04-26,2358.748
2022-04-27,2387.966
2022-04-28,2417.144
2022-04-29,2436.879
2022-05-02,2436.382
2022-05-03,2447.932
2022-05-04,2413.484
2022-05-05,2410.586
2022-05-06,2316.12
2022-05-09,2316.105
2022-05-10,2304.53
2022-05-11,2282.954
2022-05-12,2270.294
2022-05-13,2311.588
2022-05-16,2324.571
2022-05-17,2416.286
2022-05-18,2441.087
2022-05-19,2391.381
2022-05-20,2462.7
2022-05-23,2417.374
2022-05-24,2374.568
2022-05-25,2375.861
2022-05-26,2376.712
2022-05-27,2445.158
2022-05-30,2494.178
2022-05-31,2503.158
2022-06-01,2507.904
2022-06-02,2485.025
2022-06-03,2485.151
2022-06-06,2549.086
2022-06-07,2530.993
2022-06-08,2569.602
2022-06-09,2565.46
2022-06-10,2540.858
2022-06-13,2459.917
2022-06-14,2442.94
2022-06-15,2462.489
2022-06-16,2422.632
2022-06-17,2458.286
2022-06-20,2475.673
2022-06-21,2514.78
2022-06-22,2450.483
2022-06-23,2464.743
2022-06-24,2527.315
2022-06-27,2629.845
2022-06-28,2679.008
2022-06-29,2659.195
2022-06-30,2653.761
2022-07-01,2653.795
2022-07-04,2639.573
2022-07-05,2648.97
2022-07-06,2616.771
2022-07-07,2635.638
2022-07-08,2652.776
2022-07-11,2581.163
2022-07-12,2570.92
2022-07-13,2582.895
2022-07-14,2566.56
2022-07-15,2524.327
2022-07-18,2575.734
2022-07-19,2556.455
2022-07-20,2580.577
2022-07-21,2496.676
2022-07-22,2500.2
2022-07-25,2521.216
2022-07-26,2569.155
2022-07-27,2549.366
2022-07-28,2550.09
2022-07-29,2501.134
2022-08-01,2476.859
2022-08-02,2413.834
2022-08-03,2409.716
2022-08-04,2466.625
2022-08-05,2476.747
2022-08-08,2472.771
2022-08-09,2464.081
2022-08-10,2417.363
2022-08-11,2467.906
2022-08-12,2483.555
2022-08-15,2468.657
2022-08-16,2458.452
2022-08-17,2459.04
2022-08-18,2425.085
2022-08-19,2422.864
2022-08-22,2402.547
2022-08-23,2381.441
2022-08-24,2345.3
2022-08-25,2440.881
2022-08-26,2448.792
2022-08-29,2410.534
2022-08-30,2393.423
2022-08-31,2386.776
2022-09-01,2352.863
2022-09-02,2337.58
2022-09-05,2332.85
2022-09-06,2322.302
2022-09-07,2287.948
2022-09-08,2269.509
2022-09-09,2355.248
2022-09-12,2355.383
2022-09-13,2339.067
2022-09-14,2267.479
2022-09-15,2271.222
2022-09-16,2262.21
2022-09-19,2243.437
2022-09-20,2271.788
2022-09-21,2254.971
2022-09-22,2200.465
2022-09-23,2177.279
2022-09-26,2187.556
2022-09-27,2175.526
2022-09-28,2103.063
2022-09-29,2074.059
2022-09-30,2090.976
2022-10-03,2091.721
2022-10-04,2091.721
2022-10-05,2230.032
2022-10-06,2228.572
2022-10-07,2228.051
2022-10-10,2161.027
2022-10-11,2119.586
2022-10-12,2133.063
2022-10-13,2067.715
2022-10-14,2064.181
2022-10-17,2068.457
2022-10-18,2093.29
2022-10-19,2067.97
2022-10-20,2050.743
2022-10-21,2017.386
2022-10-24,1851.154
2022-10-25,1814.939
2022-10-26,1859.744
2022-10-27,1877.312
2022-10-28,1790.929
2022-10-31,1804.848
2022-11-01,1934.36
2022-11-02,1976.018
2022-11-03,1930.339
2022-11-04,2028.371
2022-11-07,2101.129
2022-11-08,2128.082
2022-11-09,2109.735
2022-11-10,2077.397
2022-11-11,2282.256
2022-11-14,2352.152
2022-11-15,2400.398
2022-11-16,2404.217
2022-11-17,2397.192
2022-11-18,2384.075
2022-11-21,2323.442
2022-11-22,2296.852
2022-11-23,2310.366
2022-11-24,2325.161
2022-11-25,2298.504
2022-11-28,2250.918
2022-11-29,2377.595
2022-11-30,2449.922
2022-12-01,2529.881
2022-12-02,2514.223
2022-12-05,2638.149
2022-12-06,2654.556
2022-12-07,2530.784
2022-12-08,2644.319
2022-12-09,2700.49
2022-12-12,2674.248
2022-12-13,2715.836
2022-12-14,2676.694
2022-12-15,2658.582
2022-12-16,2650.85
2022-12-19,2611.988
2022-12-20,2622.666
2022-12-21,2616.016
2022-12-22,2634.858
2022-12-23,2683.007
2022-12-26,2683.007
2022-12-27,2684.107
2022-12-28,2703.342
2022-12-29,2660.755
2022-12-30,2680.231
2023-01-02,2680.231
2023-01-03,2728.206
2023-01-04,2808.615
2023-01-05,2786.026
2023-01-06,2761.229
2023-01-09,2794.146
2023-01-10,2773.409
2023-01-11,2744.791
2023-01-12,2800.502
2023-01-13,2796.006
2023-01-16,2800.361
2023-01-17,2729.923
2023-01-18,2768.047
2023-01-19,2771.526
2023-01-20,2786.073
2023-01-23,2784.258
2023-01-24,2784.134
2023-01-25,2783.956
2023-01-26,2838.624
2023-01-27,2827.67
2023-01-30,2798.846
2023-01-31,2774.271
2023-02-01,2764.584
2023-02-02,2730.647
2023-02-03,2724.666
2023-02-06,2695.531
2023-02-07,2685.269
2023-02-08,2685.888
2023-02-09,2747.389
2023-02-10,2694.595
2023-02-13,2696.621
2023-02-14,2709.805
2023-02-15,2648.431
2023-02-16,2672.671
2023-02-17,2630.659
2023-02-20,2630.767
2023-02-21,2600.437
2023-02-22,2580.872
2023-02-23,2521.049
2023-02-24,2519.107
2023-02-27,2535.035
2023-02-28,2542.977
2023-03-01,2631.036
2023-03-02,2651.209
2023-03-03,2652.984
2023-03-06,2673.574
2023-03-07,2661.464
2023-03-08,2605.536
2023-03-09,2625.843
2023-03-10,2532.058
2023-03-13,2608.196
2023-03-14,2523.791
2023-03-15,2536.633
2023-03-16,2450.252
2023-03-17,2519.899
2023-03-20,2438.98
2023-03-21,2479.957
2023-03-22,2551.382
2023-03-23,2578.525
2023-03-24,2581.85
2023-03-27,2546.041
2023-03-28,2572.288
2023-03-29,2615.033
2023-03-30,2613.013
2023-03-31,2617.034
2023-04-03,2651.828
2023-04-04,2643.8
2023-04-05,2643.632
2023-04-06,2646.163
2023-04-07,2646.163
2023-04-10,2646.112
2023-04-11,2663.143
2023-04-12,2668.431
2023-04-13,2653.029
2023-04-14,2647.477
2023-04-17,2688.775
2023-04-18,2681.388
2023-04-19,2660.629
2023-04-20,2641.697
2023-04-21,2606.929
2023-04-24,2591.039
2023-04-25,2570.372
2023-04-26,2599.61
2023-04-27,2616.951
2023-04-28,2621.071
2023-05-01,2621.088
2023-05-02,2633.765
2023-05-03,2602.802
2023-05-04,2602.57
2023-05-05,2545.109
2023-05-08,2584.468
2023-05-09,2511.078
2023-05-10,2510.878
2023-05-11,2501.471
2023-05-12,2467.003
2023-05-15,2532.448
2023-05-16,2516.067
2023-05-17,2456.515
2023-05-18,2462.582
2023-05-19,2456.282
2023-05-22,2480.066
2023-05-23,2461.71
2023-05-24,2416.736
2023-05-25,2389.693
2023-05-26,2389.738
2023-05-29,2376.038
2023-05-30,2376.456
2023-05-31,2341.041
2023-06-01,2351.141
2023-06-02,2432.057
2023-06-05,2473.562
2023-06-06,2456.266
2023-06-07,2486.916
2023-06-08,2514.626
2023-06-09,2502.901
2023-06-12,2528.35
2023-06-13,2557.101
2023-06-14,2557.359
2023-06-15,2562.508
2023-06-16,2577.21
2023-06-19,2576.433
2023-06-20,2545.845
2023-06-21,2513.112
2023-06-22,2512.069
2023-06-23,2461.787
2023-06-26,2440.057
2023-06-27,2484.19
2023-06-28,2496.613
2023-06-29,2485.948
2023-06-30,2464.542
2023-07-03,2523.846
2023-07-04,2541.69
2023-07-05,2506.026
2023-07-06,2420.477
2023-07-07,2382.624
2023-07-10,2389.351
2023-07-11,2426.238
2023-07-12,2455.617
2023-07-13,2532.192
2023-07-14,2526.331
2023-07-17,2526.331
2023-07-18,2499.398
2023-07-19,2475.46
2023-07-20,2451.16
2023-07-21,2473.099
2023-07-24,2400.335
2023-07-25,2459.253
2023-07-26,2470.048
2023-07-27,2510.38
2023-07-28,2539.623
2023-07-31,2530.221
2023-08-01,2526.681
2023-08-02,2476.921
2023-08-03,2486.895
2023-08-04,2463.536
2023-08-07,2464.375
2023-08-08,2414.871
2023-08-09,2397.872
2023-08-10,2404.133
2023-08-11,2385.893
2023-08-14,2351.727
2023-08-15,2324.551
2023-08-16,2294.747
2023-08-17,2300.537
2023-08-18,2262.023
2023-08-21,2194.383
2023-08-22,2223.51
2023-08-23,2239.771
2023-08-24,2254.008
2023-08-25,2206.104
2023-08-28,2241.353
2023-08-29,2315.866
2023-08-30,2333.46
2023-08-31,2322.62
2023-09-01,2321.451
2023-09-04,2363.767
2023-09-05,2305.573
2023-09-06,2287.526
2023-09-07,2258.595
2023-09-08,2258.552
2023-09-11,2226.19
2023-09-12,2240.951
2023-09-13,2245.785
2023-09-14,2210.024
2023-09-15,2231.344
2023-09-18,2197.866
2023-09-19,2198.718
2023-09-20,2194.921
2023-09-21,2172.2
2023-09-22,2210.707
2023-09-25,2157.541
2023-09-26,2109.366
2023-09-27,2156.863
2023-09-28,2104.777
2023-09-29,2149.349
2023-10-02,2149.157
2023-10-03,2140.113
2023-10-04,2151.961
2023-10-05,2160.421
2023-10-06,2198.594
2023-10-09,2191.465
2023-10-10,2202.825
2023-10-11,2233.904
2023-10-12,2275.5
2023-10-13,2219.416
2023-10-16,2199.766
2023-10-17,2225.668
2023-10-18,2209.752
2023-10-19,2149.661
2023-10-20,2160.669
2023-10-23,2160.6
2023-10-24,2163.325
2023-10-25,2153.606
2023-10-26,2155.036
2023-10-27,2188.659
2023-10-30,2197.937
2023-10-31,2164.512
2023-11-01,2153.108
2023-11-02,2172.73
2023-11-03,2254.444
2023-11-06,2313.807
2023-11-07,2262.026
2023-11-08,2233.532
2023-11-09,2241.559
2023-11-10,2206.47
2023-11-13,2240.113
2023-11-14,2256.517
2023-11-15,2347.701
2023-11-16,2317.78
2023-11-17,2309.062
2023-11-20,2335.065
2023-11-21,2319.161
2023-11-22,2324.996
2023-11-23,2328.665
2023-11-24,2278.799
2023-11-27,2259.712
2023-11-28,2246.197
2023-11-29,2206.894
2023-11-30,2166.578
2023-12-01,2159.449
2023-12-04,2126.014
2023-12-05,2039.75
2023-12-06,2046.421
2023-12-07,2020.686
2023-12-08,2039.945
2023-12-11,2029.988
