Date,HONG KONG IMI VALUE IMI (Large+Mid+Small Cap)
2014-12-25,1734.744
2014-12-26,1734.867
2014-12-29,1745.64
2014-12-30,1739.319
2014-12-31,1745.847
2015-01-01,1745.847
2015-01-02,1752.757
2015-01-05,1742.28
2015-01-06,1725.609
2015-01-07,1730.579
2015-01-08,1735.727
2015-01-09,1742.679
2015-01-12,1776.847
2015-01-13,1794.638
2015-01-14,1791.086
2015-01-15,1803.319
2015-01-16,1794.124
2015-01-19,1785.121
2015-01-20,1789.072
2015-01-21,1799.362
2015-01-22,1798.095
2015-01-23,1828.357
2015-01-26,1834.064
2015-01-27,1837.56
2015-01-28,1849.734
2015-01-29,1853.223
2015-01-30,1854.211
2015-02-02,1860.373
2015-02-03,1844.688
2015-02-04,1852.28
2015-02-05,1849.199
2015-02-06,1852.977
2015-02-09,1838.688
2015-02-10,1847.056
2015-02-11,1841.94
2015-02-12,1824.453
2015-02-13,1833.705
2015-02-16,1839.867
2015-02-17,1838.902
2015-02-18,1847.213
2015-02-19,1847.499
2015-02-20,1847.118
2015-02-23,1843.776
2015-02-24,1840.172
2015-02-25,1843.454
2015-02-26,1844.897
2015-02-27,1836.847
2015-03-02,1831.699
2015-03-03,1835.8
2015-03-04,1819.209
2015-03-05,1807.647
2015-03-06,1805.55
2015-03-09,1790.934
2015-03-10,1783.758
2015-03-11,1779.39
2015-03-12,1767.257
2015-03-13,1763.095
2015-03-16,1759.096
2015-03-17,1755.786
2015-03-18,1762.51
2015-03-19,1784.274
2015-03-20,1776.58
2015-03-23,1780.306
2015-03-24,1786.271
2015-03-25,1804.753
2015-03-26,1808.168
2015-03-27,1818.439
2015-03-30,1825.799
2015-03-31,1827.14
2015-04-01,1831.332
2015-04-02,1838.535
2015-04-03,1838.535
2015-04-06,1838.583
2015-04-07,1838.808
2015-04-08,1858.626
2015-04-09,1897.267
2015-04-10,1919.968
2015-04-13,1925.783
2015-04-14,1919.11
2015-04-15,1905.917
2015-04-16,1903.257
2015-04-17,1898.068
2015-04-20,1873.956
2015-04-21,1896.448
2015-04-22,1901.041
2015-04-23,1899.527
2015-04-24,1919.17
2015-04-27,1939.555
2015-04-28,1938.426
2015-04-29,1943.224
2015-04-30,1943.549
2015-05-01,1943.624
2015-05-04,1976.252
2015-05-05,1954.113
2015-05-06,1942.699
2015-05-07,1924.191
2015-05-08,1939.747
2015-05-11,1938.115
2015-05-12,1923.313
2015-05-13,1922.33
2015-05-14,1930.188
2015-05-15,1960.924
2015-05-18,1954.097
2015-05-19,1959.293
2015-05-20,1953.553
2015-05-21,1957.958
2015-05-22,1979.169
2015-05-25,1979.169
2015-05-26,1978.55
2015-05-27,1968.523
2015-05-28,1951.688
2015-05-29,1946.595
2015-06-01,1956.336
2015-06-02,1950.828
2015-06-03,2008.274
2015-06-04,1984.653
2015-06-05,1972.095
2015-06-08,1942.226
2015-06-09,1919.828
2015-06-10,1909.045
2015-06-11,1924.03
2015-06-12,1944.738
2015-06-15,1924.579
2015-06-16,1917.392
2015-06-17,1930.136
2015-06-18,1937.357
2015-06-19,1952.017
2015-06-22,1951.527
2015-06-23,1969.984
2015-06-24,1958.544
2015-06-25,1951.735
2015-06-26,1921.889
2015-06-29,1887.011
2015-06-30,1904.818
2015-07-01,1904.867
2015-07-02,1923.346
2015-07-03,1900.817
2015-07-06,1854.145
2015-07-07,1843.336
2015-07-08,1751.481
2015-07-09,1817.526
2015-07-10,1850.007
2015-07-13,1883.141
2015-07-14,1890.199
2015-07-15,1885.922
2015-07-16,1894.212
2015-07-17,1920.322
2015-07-20,1919.549
2015-07-21,1918.313
2015-07-22,1908.568
2015-07-23,1914.994
2015-07-24,1910.971
2015-07-27,1862.125
2015-07-28,1867.208
2015-07-29,1874.419
2015-07-30,1874.612
2015-07-31,1891.414
2015-08-03,1872.847
2015-08-04,1878.988
2015-08-05,1875.997
2015-08-06,1866.244
2015-08-07,1870.927
2015-08-10,1869.693
2015-08-11,1860.118
2015-08-12,1822.683
2015-08-13,1811.009
2015-08-14,1819.754
2015-08-17,1812.548
2015-08-18,1783.242
2015-08-19,1759.313
2015-08-20,1727.023
2015-08-21,1689.923
2015-08-24,1606.481
2015-08-25,1620.841
2015-08-26,1605.22
2015-08-27,1660.353
2015-08-28,1655.886
2015-08-31,1653.917
2015-09-01,1620.816
2015-09-02,1608.791
2015-09-03,1608.511
2015-09-04,1613.562
2015-09-07,1600.776
2015-09-08,1651.505
2015-09-09,1707.499
2015-09-10,1678.611
2015-09-11,1679.355
2015-09-14,1682.717
2015-09-15,1663.701
2015-09-16,1698.327
2015-09-17,1684.102
2015-09-18,1709.852
2015-09-21,1700.958
2015-09-22,1705.377
2015-09-23,1667.049
2015-09-24,1656.367
2015-09-25,1663.057
2015-09-28,1663.079
2015-09-29,1621.74
2015-09-30,1640.669
2015-10-01,1640.669
2015-10-02,1667.535
2015-10-05,1688.513
2015-10-06,1687.27
2015-10-07,1713.377
2015-10-08,1706.564
2015-10-09,1708.154
2015-10-12,1717.909
2015-10-13,1716.44
2015-10-14,1720.623
2015-10-15,1748.602
2015-10-16,1758.036
2015-10-19,1749.056
2015-10-20,1738.315
2015-10-21,1738.281
2015-10-22,1747.548
2015-10-23,1768.495
2015-10-26,1760.808
2015-10-27,1762.195
2015-10-28,1756.862
2015-10-29,1745.23
2015-10-30,1735.482
2015-11-02,1704.838
2015-11-03,1719.211
2015-11-04,1742.805
2015-11-05,1728.752
2015-11-06,1717.493
2015-11-09,1699.241
2015-11-10,1672.853
2015-11-11,1679.455
2015-11-12,1712.027
2015-11-13,1681.668
2015-11-16,1661.364
2015-11-17,1681.273
2015-11-18,1673.787
2015-11-19,1691.364
2015-11-20,1707.12
2015-11-23,1698.354
2015-11-24,1689.524
2015-11-25,1681.975
2015-11-26,1678.905
2015-11-27,1652.272
2015-11-30,1647.674
2015-12-01,1668.275
2015-12-02,1675.128
2015-12-03,1668.972
2015-12-04,1665.767
2015-12-07,1666.532
2015-12-08,1648.227
2015-12-09,1641.279
2015-12-10,1636.303
2015-12-11,1627.559
2015-12-14,1621.432
2015-12-15,1612.42
2015-12-16,1625.857
2015-12-17,1635.724
2015-12-18,1637.947
2015-12-21,1636.7
2015-12-22,1643.77
2015-12-23,1656.185
2015-12-24,1662.318
2015-12-25,1662.318
2015-12-28,1650.872
2015-12-29,1661.496
2015-12-30,1661.427
2015-12-31,1663.234
2016-01-01,1663.234
2016-01-04,1631.918
2016-01-05,1631.393
2016-01-06,1619.636
2016-01-07,1585.469
2016-01-08,1573.949
2016-01-11,1539.632
2016-01-12,1533.164
2016-01-13,1546.789
2016-01-14,1533.959
2016-01-15,1514.373
2016-01-18,1490.98
2016-01-19,1502.579
2016-01-20,1454.409
2016-01-21,1426.16
2016-01-22,1457.867
2016-01-25,1469.164
2016-01-26,1442.677
2016-01-27,1451.411
2016-01-28,1466.526
2016-01-29,1501.048
2016-02-01,1498.207
2016-02-02,1495.618
2016-02-03,1469.878
2016-02-04,1486.1
2016-02-05,1491.713
2016-02-08,1492.362
2016-02-09,1490.464
2016-02-10,1492.005
2016-02-11,1463.628
2016-02-12,1460.898
2016-02-15,1489.567
2016-02-16,1497.826
2016-02-17,1493.745
2016-02-18,1516.65
2016-02-19,1520.995
2016-02-22,1551.158
2016-02-23,1543.681
2016-02-24,1536.972
2016-02-25,1514.332
2016-02-26,1542.634
2016-02-29,1531.754
2016-03-01,1546.937
2016-03-02,1584.908
2016-03-03,1590.287
2016-03-04,1613.128
2016-03-07,1605.265
2016-03-08,1594.517
2016-03-09,1596.402
2016-03-10,1595.008
2016-03-11,1607.127
2016-03-14,1623.168
2016-03-15,1621.834
2016-03-16,1622.7
2016-03-17,1642.457
2016-03-18,1659.023
2016-03-21,1655.837
2016-03-22,1657.753
2016-03-23,1654.563
2016-03-24,1636.522
2016-03-25,1636.522
2016-03-28,1635.852
2016-03-29,1637.679
2016-03-30,1669.528
2016-03-31,1667.391
2016-04-01,1647.573
2016-04-04,1646.792
2016-04-05,1630.958
2016-04-06,1640.064
2016-04-07,1645.039
2016-04-08,1647.691
2016-04-11,1653.264
2016-04-12,1659.217
2016-04-13,1688.793
2016-04-14,1696.134
2016-04-15,1696.558
2016-04-18,1685.568
2016-04-19,1700.345
2016-04-20,1695.848
2016-04-21,1705.427
2016-04-22,1693.79
2016-04-25,1688.381
2016-04-26,1688.476
2016-04-27,1675.741
2016-04-28,1676.495
2016-04-29,1656.189
2016-05-02,1655.814
2016-05-03,1640.377
2016-05-04,1638.26
2016-05-05,1635.421
2016-05-06,1616.793
2016-05-09,1624.533
2016-05-10,1633.223
2016-05-11,1620.133
2016-05-12,1609.027
2016-05-13,1585.845
2016-05-16,1587.234
2016-05-17,1604.604
2016-05-18,1593.249
2016-05-19,1587.173
2016-05-20,1602.636
2016-05-23,1597.811
2016-05-24,1599.588
2016-05-25,1621.891
2016-05-26,1624.139
2016-05-27,1631.835
2016-05-30,1637.7
2016-05-31,1650.651
2016-06-01,1646.446
2016-06-02,1652.145
2016-06-03,1661.303
2016-06-06,1672.641
2016-06-07,1688.75
2016-06-08,1682.437
2016-06-09,1682.489
2016-06-10,1669.129
2016-06-13,1633.439
2016-06-14,1622.755
2016-06-15,1618.605
2016-06-16,1596.347
2016-06-17,1603.395
2016-06-20,1627.268
2016-06-21,1632.17
2016-06-22,1636.304
2016-06-23,1642.975
2016-06-24,1602.755
2016-06-27,1593.14
2016-06-28,1590.395
2016-06-29,1610.165
2016-06-30,1640.194
2016-07-01,1640.237
2016-07-04,1658.18
2016-07-05,1644.017
2016-07-06,1633.409
2016-07-07,1646.476
2016-07-08,1636.281
2016-07-11,1654.977
2016-07-12,1676.681
2016-07-13,1690.607
2016-07-14,1700.256
2016-07-15,1711.774
2016-07-18,1729.543
2016-07-19,1726.657
2016-07-20,1748.03
2016-07-21,1757.785
2016-07-22,1752.067
2016-07-25,1757.171
2016-07-26,1775.017
2016-07-27,1776.818
2016-07-28,1785.796
2016-07-29,1770.373
2016-08-01,1778.804
2016-08-02,1778.755
2016-08-03,1745.19
2016-08-04,1751.28
2016-08-05,1769.328
2016-08-08,1795.245
2016-08-09,1793.564
2016-08-10,1793.369
2016-08-11,1793.094
2016-08-12,1817.038
2016-08-15,1822.923
2016-08-16,1816.37
2016-08-17,1812.836
2016-08-18,1818.486
2016-08-19,1809.969
2016-08-22,1812.773
2016-08-23,1820.048
2016-08-24,1812.778
2016-08-25,1809.397
2016-08-26,1813.599
2016-08-29,1800.962
2016-08-30,1811.238
2016-08-31,1813.832
2016-09-01,1825.232
2016-09-02,1842.654
2016-09-05,1877.065
2016-09-06,1882.219
2016-09-07,1883.875
2016-09-08,1903.511
2016-09-09,1920.275
2016-09-12,1873.02
2016-09-13,1861.149
2016-09-14,1858.628
2016-09-15,1876.869
2016-09-16,1876.95
2016-09-19,1895.373
2016-09-20,1891.744
2016-09-21,1891.738
2016-09-22,1894.014
2016-09-23,1891.129
2016-09-26,1869.068
2016-09-27,1880.031
2016-09-28,1878.81
2016-09-29,1883.806
2016-09-30,1863.275
2016-10-03,1877.246
2016-10-04,1883.402
2016-10-05,1877.871
2016-10-06,1878.824
2016-10-07,1872.202
2016-10-10,1871.977
2016-10-11,1842.735
2016-10-12,1837.525
2016-10-13,1827.002
2016-10-14,1842.58
2016-10-17,1828.404
2016-10-18,1848.814
2016-10-19,1849.339
2016-10-20,1850.77
2016-10-21,1849.618
2016-10-24,1878.779
2016-10-25,1879.503
2016-10-26,1866.878
2016-10-27,1857.367
2016-10-28,1844.425
2016-10-31,1852.196
2016-11-01,1871.314
2016-11-02,1850.224
2016-11-03,1840.799
2016-11-04,1838.936
2016-11-07,1805.707
2016-11-08,1817.448
2016-11-09,1791.166
2016-11-10,1820.058
2016-11-11,1800.021
2016-11-14,1778.853
2016-11-15,1782.822
2016-11-16,1776.866
2016-11-17,1789.516
2016-11-18,1802.656
2016-11-21,1803.897
2016-11-22,1816.66
2016-11-23,1817.456
2016-11-24,1811.491
2016-11-25,1811.235
2016-11-28,1809.612
2016-11-29,1810.527
2016-11-30,1825.628
2016-12-01,1818.032
2016-12-02,1801.977
2016-12-05,1801.242
2016-12-06,1808.629
2016-12-07,1812.925
2016-12-08,1819.307
2016-12-09,1825.889
2016-12-12,1798.215
2016-12-13,1795.242
2016-12-14,1792.726
2016-12-15,1763.742
2016-12-16,1758.009
2016-12-19,1740.747
2016-12-20,1736.826
2016-12-21,1736.757
2016-12-22,1735.651
2016-12-23,1723.478
2016-12-26,1723.478
2016-12-27,1723.163
2016-12-28,1724.923
2016-12-29,1724.564
2016-12-30,1737.162
2017-01-02,1737.162
2017-01-03,1774.888
2017-01-04,1777.066
2017-01-05,1792.794
2017-01-06,1797.361
2017-01-09,1802.747
2017-01-10,1823.291
2017-01-11,1835.491
2017-01-12,1823.401
2017-01-13,1832.732
2017-01-16,1825.002
2017-01-17,1829.709
2017-01-18,1850.126
2017-01-19,1840.434
2017-01-20,1833.624
2017-01-23,1836.438
2017-01-24,1847.563
2017-01-25,1850.569
2017-01-26,1864.047
2017-01-27,1874.136
2017-01-30,1874.343
2017-01-31,1874.429
2017-02-01,1876.764
2017-02-02,1866.759
2017-02-03,1869.228
2017-02-06,1873.324
2017-02-07,1878.717
2017-02-08,1886.975
2017-02-09,1884.281
2017-02-10,1887.95
2017-02-13,1888.248
2017-02-14,1897.627
2017-02-15,1906.821
2017-02-16,1903.428
2017-02-17,1901.734
2017-02-20,1897.454
2017-02-21,1907.687
2017-02-22,1926.204
2017-02-23,1929.031
2017-02-24,1928.943
2017-02-27,1932.869
2017-02-28,1925.379
2017-03-01,1944.351
2017-03-02,1943.187
2017-03-03,1929.448
2017-03-06,1926.822
2017-03-07,1933.553
2017-03-08,1939.807
2017-03-09,1925.604
2017-03-10,1940.26
2017-03-13,1951.928
2017-03-14,1951.006
2017-03-15,1956.236
2017-03-16,1976.29
2017-03-17,1978.805
2017-03-20,1987.598
2017-03-21,1991.448
2017-03-22,1974.782
2017-03-23,1989.341
2017-03-24,1989.658
2017-03-27,1978.034
2017-03-28,1986.35
2017-03-29,1988.329
2017-03-30,1983.435
2017-03-31,1970.786
2017-04-03,1983.585
2017-04-04,1982.172
2017-04-05,1997.066
2017-04-06,2000.588
2017-04-07,1996.622
2017-04-10,2004.537
2017-04-11,1994.771
2017-04-12,2006.238
2017-04-13,2008.31
2017-04-14,2008.31
2017-04-17,2005.404
2017-04-18,1985.139
2017-04-19,1970.57
2017-04-20,1980.837
2017-04-21,1969.282
2017-04-24,1976.415
2017-04-25,1993.577
2017-04-26,2004.349
2017-04-27,2002.18
2017-04-28,2003.43
2017-05-01,2003.315
2017-05-02,2008.753
2017-05-03,2009.191
2017-05-04,2014.133
2017-05-05,1999.51
2017-05-08,2008.318
2017-05-09,2021.389
2017-05-10,2026.206
2017-05-11,2036.487
2017-05-12,2028.341
2017-05-15,2037.761
2017-05-16,2032.505
2017-05-17,2035.906
2017-05-18,2033.625
2017-05-19,2037.36
2017-05-22,2033.15
2017-05-23,2030.144
2017-05-24,2040.249
2017-05-25,2045.627
2017-05-26,2045.292
2017-05-29,2051.593
2017-05-30,2052.563
2017-05-31,2055.847
2017-06-01,2070.643
2017-06-02,2081.002
2017-06-05,2076.051
2017-06-06,2106.482
2017-06-07,2094.711
2017-06-08,2100.175
2017-06-09,2092.967
2017-06-12,2073.049
2017-06-13,2079.567
2017-06-14,2074.683
2017-06-15,2060.562
2017-06-16,2051.578
2017-06-19,2063.239
2017-06-20,2057.376
2017-06-21,2045.133
2017-06-22,2047.374
2017-06-23,2049.832
2017-06-26,2059.586
2017-06-27,2054.828
2017-06-28,2046.442
2017-06-29,2059.842
2017-06-30,2046.823
2017-07-03,2047.724
2017-07-04,2024.508
2017-07-05,2033.94
2017-07-06,2038.295
2017-07-07,2037.618
2017-07-10,2042.029
2017-07-11,2045.825
2017-07-12,2042.734
2017-07-13,2065.706
2017-07-14,2067.982
2017-07-17,2067.506
2017-07-18,2073.303
2017-07-19,2072.742
2017-07-20,2070.583
2017-07-21,2085.451
2017-07-24,2094.988
2017-07-25,2091.154
2017-07-26,2089.559
2017-07-27,2095.73
2017-07-28,2100.485
2017-07-31,2110.545
2017-08-01,2122.712
2017-08-02,2143.62
2017-08-03,2147.385
2017-08-04,2147.105
2017-08-07,2147.403
2017-08-08,2142.786
2017-08-09,2167.387
2017-08-10,2143.319
2017-08-11,2117.098
2017-08-14,2137.827
2017-08-15,2126.096
2017-08-16,2131.445
2017-08-17,2123.478
2017-08-18,2107.901
2017-08-21,2111.773
2017-08-22,2129.792
2017-08-23,2128.099
2017-08-24,2125.978
2017-08-25,2137.396
2017-08-28,2133.95
2017-08-29,2129.679
2017-08-30,2147.504
2017-08-31,2165.7
2017-09-01,2162.702
2017-09-04,2147.436
2017-09-05,2149.775
2017-09-06,2146.832
2017-09-07,2145.511
2017-09-08,2171.248
2017-09-11,2186.477
2017-09-12,2179.504
2017-09-13,2179.236
2017-09-14,2170.708
2017-09-15,2171.136
2017-09-18,2184.715
2017-09-19,2175.958
2017-09-20,2178.886
2017-09-21,2165.615
2017-09-22,2156.908
2017-09-25,2132.943
2017-09-26,2132.189
2017-09-27,2137.747
2017-09-28,2139.92
2017-09-29,2147.289
2017-10-02,2149.924
2017-10-03,2164.184
2017-10-04,2175.819
2017-10-05,2175.324
2017-10-06,2179.112
2017-10-09,2172.908
2017-10-10,2189.884
2017-10-11,2177.314
2017-10-12,2189.754
2017-10-13,2192.173
2017-10-16,2206.862
2017-10-17,2208.343
2017-10-18,2213.315
2017-10-19,2187.619
2017-10-20,2200.086
2017-10-23,2187.718
2017-10-24,2176.394
2017-10-25,2173.664
2017-10-26,2172.631
2017-10-27,2168.752
2017-10-30,2158.091
2017-10-31,2155.227
2017-11-01,2165.603
2017-11-02,2166.402
2017-11-03,2176.268
2017-11-06,2167.689
2017-11-07,2187.933
2017-11-08,2195.328
2017-11-09,2191.199
2017-11-10,2185.638
2017-11-13,2172.551
2017-11-14,2174.41
2017-11-15,2172.608
2017-11-16,2160.319
2017-11-17,2157.673
2017-11-20,2155.839
2017-11-21,2160.124
2017-11-22,2169.412
2017-11-23,2178.671
2017-11-24,2185.618
2017-11-27,2180.851
2017-11-28,2175.492
2017-11-29,2182.026
2017-11-30,2182.703
2017-12-01,2189.502
2017-12-04,2178.808
2017-12-05,2169.194
2017-12-06,2152.376
2017-12-07,2149.886
2017-12-08,2148.557
2017-12-11,2158.064
2017-12-12,2157.436
2017-12-13,2177.304
2017-12-14,2175.126
2017-12-15,2163.732
2017-12-18,2170.696
2017-12-19,2167.452
2017-12-20,2176.562
2017-12-21,2173.013
2017-12-22,2181.264
2017-12-25,2181.264
2017-12-26,2181.601
2017-12-27,2190.113
2017-12-28,2202.692
2017-12-29,2204.956
2018-01-01,2204.956
2018-01-02,2217.132
2018-01-03,2218.044
2018-01-04,2229.215
2018-01-05,2244.754
2018-01-08,2250.429
2018-01-09,2264.38
2018-01-10,2255.345
2018-01-11,2254.235
2018-01-12,2262.594
2018-01-15,2263.838
2018-01-16,2273.675
2018-01-17,2278.653
2018-01-18,2275.877
2018-01-19,2278.05
2018-01-22,2298.753
2018-01-23,2305.842
2018-01-24,2311.356
2018-01-25,2322.158
2018-01-26,2335.325
2018-01-29,2319.541
2018-01-30,2309.45
2018-01-31,2314.589
2018-02-01,2309.475
2018-02-02,2301.873
2018-02-05,2265.499
2018-02-06,2197.728
2018-02-07,2185.672
2018-02-08,2197.449
2018-02-09,2145.365
2018-02-12,2138.102
2018-02-13,2152.027
2018-02-14,2190.612
2018-02-15,2202.493
2018-02-16,2202.141
2018-02-19,2203.32
2018-02-20,2201.425
2018-02-21,2218.032
2018-02-22,2208.646
2018-02-23,2225.72
2018-02-26,2250.386
2018-02-27,2240.102
2018-02-28,2233.464
2018-03-01,2242.995
2018-03-02,2228.857
2018-03-05,2182.774
2018-03-06,2203.9
2018-03-07,2189.26
2018-03-08,2216.784
2018-03-09,2234.09
2018-03-12,2259.453
2018-03-13,2255.047
2018-03-14,2249.237
2018-03-15,2252.131
2018-03-16,2251.278
2018-03-19,2242.604
2018-03-20,2233.186
2018-03-21,2227.573
2018-03-22,2223.036
2018-03-23,2188.892
2018-03-26,2186.494
2018-03-27,2195.689
2018-03-28,2162.93
2018-03-29,2165.418
2018-03-30,2165.418
2018-04-02,2166.156
2018-04-03,2160.781
2018-04-04,2145.051
2018-04-05,2144.333
2018-04-06,2159.566
2018-04-09,2181.046
2018-04-10,2191.248
2018-04-11,2195.234
2018-04-12,2194.121
2018-04-13,2195.214
2018-04-16,2175.862
2018-04-17,2167.849
2018-04-18,2178.777
2018-04-19,2192.937
2018-04-20,2181.798
2018-04-23,2174.078
2018-04-24,2183.955
2018-04-25,2175.039
2018-04-26,2172.718
2018-04-27,2182.594
2018-04-30,2224.292
2018-05-01,2224.148
2018-05-02,2225.96
2018-05-03,2206.502
2018-05-04,2192.352
2018-05-07,2188.657
2018-05-08,2212.681
2018-05-09,2214.012
2018-05-10,2220.502
2018-05-11,2241.143
2018-05-14,2266.753
2018-05-15,2252.808
2018-05-16,2233.252
2018-05-17,2221.246
2018-05-18,2223.306
2018-05-21,2240.298
2018-05-22,2243.743
2018-05-23,2219.607
2018-05-24,2226.311
2018-05-25,2229.59
2018-05-28,2236.236
2018-05-29,2228.891
2018-05-30,2206.571
2018-05-31,2231.849
2018-06-01,2216.187
2018-06-04,2238.95
2018-06-05,2240.472
2018-06-06,2247.972
2018-06-07,2259.472
2018-06-08,2238.783
2018-06-11,2244.605
2018-06-12,2246.071
2018-06-13,2224.308
2018-06-14,2211.248
2018-06-15,2212.885
2018-06-18,2210.293
2018-06-19,2162.386
2018-06-20,2177.774
2018-06-21,2160.423
2018-06-22,2164.796
2018-06-25,2143.279
2018-06-26,2145.491
2018-06-27,2125.525
2018-06-28,2126.999
2018-06-29,2126.947
2018-07-02,2126.939
2018-07-03,2114.339
2018-07-04,2109.261
2018-07-05,2114.66
2018-07-06,2119.951
2018-07-09,2145.321
2018-07-10,2153.024
2018-07-11,2131.142
2018-07-12,2130.715
2018-07-13,2138.42
2018-07-16,2138.516
2018-07-17,2124.238
2018-07-18,2117.08
2018-07-19,2116.569
2018-07-20,2128.476
2018-07-23,2131.934
2018-07-24,2143.173
2018-07-25,2166.297
2018-07-26,2165.47
2018-07-27,2171.25
2018-07-30,2176.127
2018-07-31,2181.118
2018-08-01,2158.45
2018-08-02,2124.198
2018-08-03,2119.487
2018-08-06,2132.942
2018-08-07,2174.324
2018-08-08,2179.755
2018-08-09,2175.292
2018-08-10,2156.745
2018-08-13,2130.765
2018-08-14,2137.733
2018-08-15,2118.61
2018-08-16,2117.887
2018-08-17,2117.726
2018-08-20,2129.305
2018-08-21,2118.945
2018-08-22,2116.802
2018-08-23,2096.165
2018-08-24,2097.526
2018-08-27,2131.305
2018-08-28,2130.308
2018-08-29,2144.447
2018-08-30,2127.741
2018-08-31,2120.337
2018-09-03,2112.23
2018-09-04,2124.647
2018-09-05,2078.797
2018-09-06,2064.92
2018-09-07,2066.774
2018-09-10,2048.941
2018-09-11,2043.591
2018-09-12,2060.192
2018-09-13,2092.391
2018-09-14,2113.903
2018-09-17,2106.169
2018-09-18,2119.536
2018-09-19,2127.585
2018-09-20,2121.472
2018-09-21,2145.545
2018-09-24,2117.146
2018-09-25,2117.571
2018-09-26,2124.598
2018-09-27,2118.874
2018-09-28,2112.484
2018-10-01,2112.718
2018-10-02,2072.496
2018-10-03,2077.96
2018-10-04,2052.463
2018-10-05,2045.964
2018-10-08,2032.004
2018-10-09,2037.648
2018-10-10,2032.484
2018-10-11,1973.329
2018-10-12,1979.51
2018-10-15,1966.309
2018-10-16,1957.915
2018-10-17,1958.926
2018-10-18,1968.023
2018-10-19,1969.087
2018-10-22,1990.989
2018-10-23,1945.989
2018-10-24,1943.949
2018-10-25,1923.135
2018-10-26,1908.021
2018-10-29,1919.763
2018-10-30,1893.305
2018-10-31,1907.426
2018-11-01,1925.993
2018-11-02,1982.899
2018-11-05,1945.118
2018-11-06,1961.369
2018-11-07,1960.212
2018-11-08,1967.665
2018-11-09,1932.754
2018-11-12,1944.237
2018-11-13,1951.407
2018-11-14,1952.425
2018-11-15,1986.105
2018-11-16,1994.652
2018-11-19,2012.923
2018-11-20,1981.099
2018-11-21,1982.888
2018-11-22,1990.641
2018-11-23,1989.879
2018-11-26,2024.349
2018-11-27,2012.442
2018-11-28,2025.878
2018-11-29,2016.888
2018-11-30,2012.694
2018-12-03,2054.938
2018-12-04,2056.325
2018-12-05,2039.292
2018-12-06,2016.748
2018-12-07,2018.765
2018-12-10,1985.207
2018-12-11,1985.326
2018-12-12,2013.771
2018-12-13,2034.011
2018-12-14,2024.056
2018-12-17,2030.899
2018-12-18,2006.969
2018-12-19,2014.784
2018-12-20,1998.294
2018-12-21,1981.752
2018-12-24,1988.065
2018-12-25,1988.065
2018-12-26,1986.51
2018-12-27,1974.041
2018-12-28,1972.506
2018-12-31,1985.48
2019-01-01,1985.48
2019-01-02,1949.083
2019-01-03,1945.602
2019-01-04,1993.639
2019-01-07,2010.312
2019-01-08,2032.458
2019-01-09,2059.975
2019-01-10,2057.434
2019-01-11,2068.603
2019-01-14,2043.957
2019-01-15,2071.111
2019-01-16,2072.782
2019-01-17,2058.556
2019-01-18,2076.844
2019-01-21,2082.224
2019-01-22,2077.721
2019-01-23,2087.777
2019-01-24,2101.955
2019-01-25,2121.52
2019-01-28,2110.857
2019-01-29,2114.122
2019-01-30,2123.63
2019-01-31,2134.057
2019-02-01,2130.155
2019-02-04,2129.523
2019-02-05,2129.563
2019-02-06,2129.518
2019-02-07,2130.184
2019-02-08,2140.071
2019-02-11,2161.362
2019-02-12,2161.554
2019-02-13,2186.158
2019-02-14,2190.499
2019-02-15,2165.068
2019-02-18,2191.154
2019-02-19,2197.441
2019-02-20,2215.806
2019-02-21,2229.398
2019-02-22,2241.225
2019-02-25,2229.452
2019-02-26,2223.518
2019-02-27,2237.491
2019-02-28,2205.871
2019-03-01,2204.627
2019-03-04,2213.328
2019-03-05,2196.027
2019-03-06,2202.506
2019-03-07,2198.677
2019-03-08,2175.761
2019-03-11,2180.419
2019-03-12,2199.856
2019-03-13,2190.429
2019-03-14,2185.95
2019-03-15,2193.512
2019-03-18,2211.243
2019-03-19,2214.608
2019-03-20,2213.944
2019-03-21,2209.79
2019-03-22,2222.518
2019-03-25,2202.143
2019-03-26,2211.072
2019-03-27,2217.614
2019-03-28,2231.207
2019-03-29,2240.155
2019-04-01,2291.304
2019-04-02,2295.571
2019-04-03,2304.054
2019-04-04,2296.379
2019-04-05,2296.204
2019-04-08,2285.301
2019-04-09,2287.814
2019-04-10,2284.523
2019-04-11,2261.792
2019-04-12,2263.57
2019-04-15,2257.681
2019-04-16,2255.345
2019-04-17,2255.118
2019-04-18,2251.15
2019-04-19,2251.15
2019-04-22,2250.912
2019-04-23,2248.09
2019-04-24,2246.186
2019-04-25,2238.323
2019-04-26,2240.279
2019-04-29,2254.297
2019-04-30,2242.953
2019-05-01,2243.188
2019-05-02,2251.93
2019-05-03,2268.543
2019-05-06,2215.613
2019-05-07,2225.854
2019-05-08,2207.128
2019-05-09,2172.24
2019-05-10,2186.97
2019-05-13,2186.84
2019-05-14,2165.701
2019-05-15,2161.799
2019-05-16,2176.861
2019-05-17,2152.89
2019-05-20,2154.887
2019-05-21,2145.827
2019-05-22,2159.767
2019-05-23,2136.373
2019-05-24,2140.522
2019-05-27,2138.309
2019-05-28,2142.067
2019-05-29,2129.101
2019-05-30,2113.4
2019-05-31,2095.433
2019-06-03,2098.143
2019-06-04,2096.771
2019-06-05,2108.274
2019-06-06,2120.324
2019-06-07,2120.453
2019-06-10,2155.155
