Date,HONG KONG SMID GROWTH SMID (Small+Mid Cap)
2015-06-02,1067.823
2015-06-03,1061.661
2015-06-04,1065.916
2015-06-05,1057.658
2015-06-08,1045.385
2015-06-09,1019.695
2015-06-10,1009.034
2015-06-11,1023.039
2015-06-12,1032.566
2015-06-15,1023.147
2015-06-16,1020.299
2015-06-17,1028.912
2015-06-18,1036.556
2015-06-19,1037.677
2015-06-22,1037.287
2015-06-23,1036.487
2015-06-24,1038.585
2015-06-25,1031.83
2015-06-26,1019.983
2015-06-29,990.763
2015-06-30,995.521
2015-07-01,995.547
2015-07-02,997.021
2015-07-03,974.881
2015-07-06,931.303
2015-07-07,914.69
2015-07-08,863.432
2015-07-09,922.178
2015-07-10,942.736
2015-07-13,965.615
2015-07-14,965.126
2015-07-15,956.827
2015-07-16,963.527
2015-07-17,975.322
2015-07-20,970.618
2015-07-21,973.462
2015-07-22,964.527
2015-07-23,969.291
2015-07-24,962.336
2015-07-27,927.107
2015-07-28,931.346
2015-07-29,939.67
2015-07-30,939.843
2015-07-31,938.821
2015-08-03,920.874
2015-08-04,921.235
2015-08-05,921.487
2015-08-06,926.227
2015-08-07,934.176
2015-08-10,939.095
2015-08-11,940.91
2015-08-12,929.585
2015-08-13,924.901
2015-08-14,923.307
2015-08-17,917.914
2015-08-18,906.579
2015-08-19,898.982
2015-08-20,878.396
2015-08-21,866.721
2015-08-24,815.619
2015-08-25,814.824
2015-08-26,809.787
2015-08-27,838.901
2015-08-28,844.999
2015-08-31,835.49
2015-09-01,829.008
2015-09-02,818.268
2015-09-03,818.125
2015-09-04,819.014
2015-09-07,815.291
2015-09-08,842.034
2015-09-09,859.617
2015-09-10,846.524
2015-09-11,846.972
2015-09-14,843.193
2015-09-15,840.325
2015-09-16,857.06
2015-09-17,857.141
2015-09-18,867.181
2015-09-21,861.926
2015-09-22,866.8
2015-09-23,849.28
2015-09-24,845.857
2015-09-25,846.281
2015-09-28,846.291
2015-09-29,824.104
2015-09-30,833.279
2015-10-01,833.279
2015-10-02,845.229
2015-10-05,856.463
2015-10-06,855.788
2015-10-07,869.199
2015-10-08,867.72
2015-10-09,874.094
2015-10-12,883.632
2015-10-13,883.162
2015-10-14,879.892
2015-10-15,889.003
2015-10-16,893.115
2015-10-19,894.594
2015-10-20,889.555
2015-10-21,889.537
2015-10-22,897.178
2015-10-23,904.872
2015-10-26,900.398
2015-10-27,900.509
2015-10-28,896.141
2015-10-29,895.584
2015-10-30,894.454
2015-11-02,893.504
2015-11-03,901.736
2015-11-04,913.796
2015-11-05,911.768
2015-11-06,910.815
2015-11-09,905.028
2015-11-10,891.822
2015-11-11,894.572
2015-11-12,911.452
2015-11-13,902.838
2015-11-16,890.82
2015-11-17,901.352
2015-11-18,903.206
2015-11-19,913.026
2015-11-20,921.852
2015-11-23,920.376
2015-11-24,915.84
2015-11-25,913.713
2015-11-26,909.754
2015-11-27,900.88
2015-11-30,898.53
2015-12-01,901.467
2015-12-02,902.06
2015-12-03,896.146
2015-12-04,892.733
2015-12-07,894.896
2015-12-08,883.741
2015-12-09,880.253
2015-12-10,878.756
2015-12-11,870.689
2015-12-14,862.428
2015-12-15,859.371
2015-12-16,868.981
2015-12-17,873.411
2015-12-18,870.499
2015-12-21,868.645
2015-12-22,872.529
2015-12-23,881.284
2015-12-24,883.112
2015-12-25,883.112
2015-12-28,879.003
2015-12-29,885.308
2015-12-30,888.531
2015-12-31,890.243
2016-01-01,890.243
2016-01-04,870.442
2016-01-05,868.264
2016-01-06,863.816
2016-01-07,841.672
2016-01-08,836.177
2016-01-11,812.277
2016-01-12,816.088
2016-01-13,823.722
2016-01-14,814.385
2016-01-15,807.737
2016-01-18,797.138
2016-01-19,809.097
2016-01-20,781.736
2016-01-21,765.187
2016-01-22,785.453
2016-01-25,795.674
2016-01-26,783.482
2016-01-27,785.247
2016-01-28,782.872
2016-01-29,799.686
2016-02-01,798.424
2016-02-02,799.726
2016-02-03,783.888
2016-02-04,788.972
2016-02-05,786.352
2016-02-08,785.516
2016-02-09,783.88
2016-02-10,785.308
2016-02-11,768.912
2016-02-12,767.896
2016-02-15,783.294
2016-02-16,785.416
2016-02-17,788.496
2016-02-18,801.335
2016-02-19,801.476
2016-02-22,810.579
2016-02-23,807.892
2016-02-24,810.427
2016-02-25,798.218
2016-02-26,812.41
2016-02-29,806.188
2016-03-01,814.222
2016-03-02,825.586
2016-03-03,823.49
2016-03-04,830.714
2016-03-07,826.03
2016-03-08,820.036
2016-03-09,820.467
2016-03-10,819.915
2016-03-11,824.374
2016-03-14,832.872
2016-03-15,831.589
2016-03-16,832.912
2016-03-17,847.093
2016-03-18,856.345
2016-03-21,860.459
2016-03-22,857.986
2016-03-23,852.843
2016-03-24,843.934
2016-03-25,843.934
2016-03-28,843.888
2016-03-29,847.156
2016-03-30,862.098
2016-03-31,859.791
2016-04-01,853.236
2016-04-04,852.677
2016-04-05,845.969
2016-04-06,848.77
2016-04-07,850.743
2016-04-08,852.744
2016-04-11,859.76
2016-04-12,862.572
2016-04-13,874.611
2016-04-14,876.949
2016-04-15,878.08
2016-04-18,873.872
2016-04-19,879.922
2016-04-20,872.377
2016-04-21,875.493
2016-04-22,868.478
2016-04-25,865.502
2016-04-26,867.672
2016-04-27,860.677
2016-04-28,861.587
2016-04-29,854.177
2016-05-02,854.772
2016-05-03,847.723
2016-05-04,847.279
2016-05-05,847.617
2016-05-06,832.395
2016-05-09,833.806
2016-05-10,839.735
2016-05-11,838.058
2016-05-12,840.436
2016-05-13,830.785
2016-05-16,833.529
2016-05-17,836.236
2016-05-18,828.798
2016-05-19,818.256
2016-05-20,827.376
2016-05-23,824.097
2016-05-24,824.192
2016-05-25,835.055
2016-05-26,834.811
2016-05-27,835.381
2016-05-30,840.306
2016-05-31,851.206
2016-06-01,846.756
2016-06-02,845.509
2016-06-03,853.482
2016-06-06,855.979
2016-06-07,859.997
2016-06-08,858.776
2016-06-09,858.571
2016-06-10,856.824
2016-06-13,845.4
2016-06-14,838.801
2016-06-15,843.058
2016-06-16,833.697
2016-06-17,840.556
2016-06-20,840.48
2016-06-21,841.715
2016-06-22,845.693
2016-06-23,846.332
2016-06-24,830.804
2016-06-27,840.742
2016-06-28,842.212
2016-06-29,854.134
2016-06-30,855.475
2016-07-01,856.371
2016-07-04,868.507
2016-07-05,857.738
2016-07-06,851.778
2016-07-07,857.271
2016-07-08,857.96
2016-07-11,864.918
2016-07-12,882.794
2016-07-13,878.259
2016-07-14,884.401
2016-07-15,882.987
2016-07-18,887.663
2016-07-19,888.757
2016-07-20,895.97
2016-07-21,899.762
2016-07-22,898.854
2016-07-25,899.614
2016-07-26,907.446
2016-07-27,906.562
2016-07-28,908.763
2016-07-29,896.224
2016-08-01,893.284
2016-08-02,892.272
2016-08-03,886.419
2016-08-04,887.03
2016-08-05,900.309
2016-08-08,905.154
2016-08-09,899.597
2016-08-10,899.649
2016-08-11,901.671
2016-08-12,898.832
2016-08-15,903.471
2016-08-16,907.098
2016-08-17,905.008
2016-08-18,898.039
2016-08-19,888.591
2016-08-22,887.279
2016-08-23,891.363
2016-08-24,881.79
2016-08-25,883.665
2016-08-26,884.313
2016-08-29,876.156
2016-08-30,879.738
2016-08-31,882.092
2016-09-01,890.532
2016-09-02,896.255
2016-09-05,906.091
2016-09-06,908.849
2016-09-07,913.695
2016-09-08,923.281
2016-09-09,929.631
2016-09-12,909.153
2016-09-13,906.619
2016-09-14,905.317
2016-09-15,916.566
2016-09-16,915.846
2016-09-19,917.028
2016-09-20,916.497
2016-09-21,915.693
2016-09-22,922.561
2016-09-23,918.882
2016-09-26,909.134
2016-09-27,918.913
2016-09-28,919.479
2016-09-29,919.213
2016-09-30,914.03
2016-10-03,922.34
2016-10-04,924.574
2016-10-05,919.918
2016-10-06,920.775
2016-10-07,918.441
2016-10-10,918.611
2016-10-11,908.937
2016-10-12,903.022
2016-10-13,900.272
2016-10-14,906.506
2016-10-17,900.518
2016-10-18,913.432
2016-10-19,911.377
2016-10-20,910.914
2016-10-21,910.564
2016-10-24,918.246
2016-10-25,917.062
2016-10-26,911.822
2016-10-27,907.731
2016-10-28,901.17
2016-10-31,897.954
2016-11-01,904.945
2016-11-02,895.476
2016-11-03,894.592
2016-11-04,889.65
2016-11-07,896.874
2016-11-08,899.396
2016-11-09,889.275
2016-11-10,894.287
2016-11-11,880.258
2016-11-14,871.931
2016-11-15,873.457
2016-11-16,880.391
2016-11-17,890.682
2016-11-18,894.389
2016-11-21,897.766
2016-11-22,898.896
2016-11-23,903.469
2016-11-24,905.045
2016-11-25,904.094
2016-11-28,908.666
2016-11-29,913.143
2016-11-30,920.44
2016-12-01,913.581
2016-12-02,906.611
2016-12-05,904.476
2016-12-06,911.417
2016-12-07,914.534
2016-12-08,909.252
2016-12-09,898.179
2016-12-12,882.534
2016-12-13,880.143
2016-12-14,881.544
2016-12-15,861.711
2016-12-16,856.272
2016-12-19,849.724
2016-12-20,844.968
2016-12-21,851.031
2016-12-22,846.082
2016-12-23,841.488
2016-12-26,841.488
2016-12-27,841.589
2016-12-28,840.72
2016-12-29,842.389
2016-12-30,856.47
2017-01-02,856.47
2017-01-03,862.201
2017-01-04,860.913
2017-01-05,874.392
2017-01-06,872.484
2017-01-09,871.721
2017-01-10,885.107
2017-01-11,886.503
2017-01-12,878.196
2017-01-13,876.869
2017-01-16,874.389
2017-01-17,877.2
2017-01-18,883.668
2017-01-19,886.016
2017-01-20,880.153
2017-01-23,882.126
2017-01-24,887.107
2017-01-25,891.429
2017-01-26,899.804
2017-01-27,904.03
2017-01-30,903.558
2017-01-31,902.974
2017-02-01,899.612
2017-02-02,893.047
2017-02-03,893.992
2017-02-06,900.447
2017-02-07,900.894
2017-02-08,912.12
2017-02-09,911.688
2017-02-10,913.546
2017-02-13,914.23
2017-02-14,921.948
2017-02-15,925.088
2017-02-16,925.106
2017-02-17,914.938
2017-02-20,918.032
2017-02-21,913.638
2017-02-22,919.278
2017-02-23,923.043
2017-02-24,920.924
2017-02-27,921.369
2017-02-28,915.125
2017-03-01,925.019
2017-03-02,923.143
2017-03-03,916.968
2017-03-06,919.033
2017-03-07,916.616
2017-03-08,918.629
2017-03-09,908.575
2017-03-10,907.703
2017-03-13,912.299
2017-03-14,916.691
2017-03-15,921.255
2017-03-16,936.521
2017-03-17,941.866
2017-03-20,946.983
2017-03-21,944.508
2017-03-22,937.296
2017-03-23,941.595
2017-03-24,942.956
2017-03-27,934.734
2017-03-28,944.921
2017-03-29,945.76
2017-03-30,943.523
2017-03-31,944.694
2017-04-03,954.271
2017-04-04,954.283
2017-04-05,965.002
2017-04-06,962.233
2017-04-07,965.563
2017-04-10,964.027
2017-04-11,962.738
2017-04-12,969.787
2017-04-13,963.04
2017-04-14,963.04
2017-04-17,963.67
2017-04-18,952.507
2017-04-19,950.719
2017-04-20,953.918
2017-04-21,955.317
2017-04-24,956.431
2017-04-25,966.743
2017-04-26,975.172
2017-04-27,971.616
2017-04-28,975.858
2017-05-01,977.076
2017-05-02,981.043
2017-05-03,981.572
2017-05-04,976.93
2017-05-05,967.742
2017-05-08,972.829
2017-05-09,982.339
2017-05-10,981.948
2017-05-11,985.029
2017-05-12,987.757
2017-05-15,993.095
2017-05-16,998.131
2017-05-17,995.317
2017-05-18,984.16
2017-05-19,984.148
2017-05-22,993.005
2017-05-23,994.438
2017-05-24,998.528
2017-05-25,1004.777
2017-05-26,1007.933
2017-05-29,1019.371
2017-05-30,1019.399
2017-05-31,1024.911
2017-06-01,1026.013
2017-06-02,1029.975
2017-06-05,1026.567
2017-06-06,1023.107
2017-06-07,1025.326
2017-06-08,1035.686
2017-06-09,1036.147
2017-06-12,1025.339
2017-06-13,1038.525
2017-06-14,1037.238
2017-06-15,1024.267
2017-06-16,1020.976
2017-06-19,1027.992
2017-06-20,1027.313
2017-06-21,1030.716
2017-06-22,1027.496
2017-06-23,1021.597
2017-06-26,1024.505
2017-06-27,1017.052
2017-06-28,1006.821
2017-06-29,1011.899
2017-06-30,1008.099
2017-07-03,997.791
2017-07-04,985.479
2017-07-05,993.13
2017-07-06,993.361
2017-07-07,995.086
2017-07-10,1008.285
2017-07-11,1006.729
2017-07-12,1004.132
2017-07-13,1011.876
2017-07-14,1013.515
2017-07-17,1012.375
2017-07-18,1016.777
2017-07-19,1020.832
2017-07-20,1014.57
2017-07-21,1012.427
2017-07-24,1017.614
2017-07-25,1016.01
2017-07-26,999.327
2017-07-27,1000.669
2017-07-28,998.892
2017-07-31,999.026
2017-08-01,998.535
2017-08-02,999.333
2017-08-03,996.809
2017-08-04,1000.526
2017-08-07,1004.331
2017-08-08,1009.638
2017-08-09,1012.269
2017-08-10,1002.808
2017-08-11,986.773
2017-08-14,999.966
2017-08-15,1002.434
2017-08-16,1010.231
2017-08-17,1014.161
2017-08-18,1010.726
2017-08-21,1010.557
2017-08-22,1016.319
2017-08-23,1016.296
2017-08-24,1017.994
2017-08-25,1020.156
2017-08-28,1015.454
2017-08-29,1018.525
2017-08-30,1027.173
2017-08-31,1034.692
2017-09-01,1042.719
2017-09-04,1038.698
2017-09-05,1045.781
2017-09-06,1048.472
2017-09-07,1054.649
2017-09-08,1055.141
2017-09-11,1060.882
2017-09-12,1064.443
2017-09-13,1065.836
2017-09-14,1063.034
2017-09-15,1067.797
2017-09-18,1080.428
2017-09-19,1081.558
2017-09-20,1088.798
2017-09-21,1083.831
2017-09-22,1077.47
2017-09-25,1056.67
2017-09-26,1058.092
2017-09-27,1072.162
2017-09-28,1070.044
2017-09-29,1076.247
2017-10-02,1076.356
2017-10-03,1086.788
2017-10-04,1091.022
2017-10-05,1090.011
2017-10-06,1087.138
2017-10-09,1086.259
2017-10-10,1093.419
2017-10-11,1086.578
2017-10-12,1087.796
2017-10-13,1088.069
2017-10-16,1092.806
2017-10-17,1093.878
2017-10-18,1092.058
2017-10-19,1086.208
2017-10-20,1105.305
2017-10-23,1106.188
2017-10-24,1093.117
2017-10-25,1093.659
2017-10-26,1094.93
2017-10-27,1092.472
2017-10-30,1088.719
2017-10-31,1102.612
2017-11-01,1111.491
2017-11-02,1107.05
2017-11-03,1110.688
2017-11-06,1105.738
2017-11-07,1116.667
2017-11-08,1125.514
2017-11-09,1135.425
2017-11-10,1134.434
2017-11-13,1132.48
2017-11-14,1128.225
2017-11-15,1128.49
2017-11-16,1125.292
2017-11-17,1132.936
2017-11-20,1141.219
2017-11-21,1144.649
2017-11-22,1144.774
2017-11-23,1140.881
2017-11-24,1147.008
2017-11-27,1141.695
2017-11-28,1141.066
2017-11-29,1142.834
2017-11-30,1133.848
2017-12-01,1132.538
2017-12-04,1126.906
2017-12-05,1121.369
2017-12-06,1102.123
2017-12-07,1108.669
2017-12-08,1125.115
2017-12-11,1135.117
2017-12-12,1132.084
2017-12-13,1133.908
2017-12-14,1129.266
2017-12-15,1128.467
2017-12-18,1128.507
2017-12-19,1143.497
2017-12-20,1146.617
2017-12-21,1156.815
2017-12-22,1157.03
2017-12-25,1157.03
2017-12-26,1158.036
2017-12-27,1162.643
2017-12-28,1172.477
2017-12-29,1168.435
2018-01-01,1168.435
2018-01-02,1171.491
2018-01-03,1175.942
2018-01-04,1174.303
2018-01-05,1174.12
2018-01-08,1173.23
2018-01-09,1187.587
2018-01-10,1178.352
2018-01-11,1168.448
2018-01-12,1165.697
2018-01-15,1165.816
2018-01-16,1177.034
2018-01-17,1189.067
2018-01-18,1187.579
2018-01-19,1194.272
2018-01-22,1203.799
2018-01-23,1211.518
2018-01-24,1204.29
2018-01-25,1194.079
2018-01-26,1201.678
2018-01-29,1184.971
2018-01-30,1167.914
2018-01-31,1178.458
2018-02-01,1168.599
2018-02-02,1159.359
2018-02-05,1141.514
2018-02-06,1095.07
2018-02-07,1095.883
2018-02-08,1104.824
2018-02-09,1072.694
2018-02-12,1084.744
2018-02-13,1098.329
2018-02-14,1108.726
2018-02-15,1116.536
2018-02-16,1114.559
2018-02-19,1114.514
2018-02-20,1129.841
2018-02-21,1142.495
2018-02-22,1128.757
2018-02-23,1142.675
2018-02-26,1146.495
2018-02-27,1139.837
2018-02-28,1134.645
2018-03-01,1144.685
2018-03-02,1132.824
2018-03-05,1109.886
2018-03-06,1121.591
2018-03-07,1109.59
2018-03-08,1138.396
2018-03-09,1140.178
2018-03-12,1155.03
2018-03-13,1149.039
2018-03-14,1135.22
2018-03-15,1135.007
2018-03-16,1127.55
2018-03-19,1127.217
2018-03-20,1123.707
2018-03-21,1113.016
2018-03-22,1098.833
2018-03-23,1072.385
2018-03-26,1075.233
2018-03-27,1095.302
2018-03-28,1072.348
2018-03-29,1079.611
2018-03-30,1079.611
2018-04-02,1077.082
2018-04-03,1073.199
2018-04-04,1059.284
2018-04-05,1061.393
2018-04-06,1063.78
2018-04-09,1076.172
2018-04-10,1089.968
2018-04-11,1089.967
2018-04-12,1095.115
2018-04-13,1098.506
2018-04-16,1094.177
2018-04-17,1092.045
2018-04-18,1099.783
2018-04-19,1107.524
2018-04-20,1094.744
2018-04-23,1089.466
2018-04-24,1098.98
2018-04-25,1089.229
2018-04-26,1081.53
2018-04-27,1094.968
2018-04-30,1112.699
2018-05-01,1116.0
2018-05-02,1118.834
2018-05-03,1109.464
2018-05-04,1098.633
2018-05-07,1095.298
2018-05-08,1096.064
2018-05-09,1098.174
2018-05-10,1100.69
2018-05-11,1107.027
2018-05-14,1121.857
2018-05-15,1110.333
2018-05-16,1097.166
2018-05-17,1094.353
2018-05-18,1092.57
2018-05-21,1108.832
2018-05-22,1109.034
2018-05-23,1111.569
2018-05-24,1114.098
2018-05-25,1111.269
2018-05-28,1114.859
2018-05-29,1101.166
2018-05-30,1086.11
2018-05-31,1098.283
2018-06-01,1096.886
2018-06-04,1109.035
2018-06-05,1101.064
2018-06-06,1102.27
2018-06-07,1106.591
2018-06-08,1097.735
2018-06-11,1107.336
2018-06-12,1109.122
2018-06-13,1093.865
2018-06-14,1092.525
2018-06-15,1082.958
2018-06-18,1082.989
2018-06-19,1051.517
2018-06-20,1064.789
2018-06-21,1047.994
2018-06-22,1054.561
2018-06-25,1038.034
2018-06-26,1036.506
2018-06-27,1020.085
2018-06-28,1019.907
2018-06-29,1036.356
2018-07-02,1027.17
2018-07-03,1008.942
2018-07-04,1003.851
2018-07-05,990.593
2018-07-06,1004.749
2018-07-09,1032.62
2018-07-10,1025.664
2018-07-11,1011.683
2018-07-12,1018.746
2018-07-13,1025.348
2018-07-16,1020.602
2018-07-17,1011.887
2018-07-18,1011.669
2018-07-19,1007.634
2018-07-20,1013.359
2018-07-23,1021.63
2018-07-24,1030.185
2018-07-25,1040.869
2018-07-26,1032.346
2018-07-27,1028.46
2018-07-30,1022.413
2018-07-31,1025.394
2018-08-01,1028.219
2018-08-02,999.867
2018-08-03,984.92
2018-08-06,983.757
2018-08-07,998.727
2018-08-08,996.952
2018-08-09,1003.892
2018-08-10,996.032
2018-08-13,986.349
2018-08-14,970.335
2018-08-15,955.748
2018-08-16,964.104
2018-08-17,965.727
2018-08-20,977.691
2018-08-21,995.609
2018-08-22,999.554
2018-08-23,992.976
2018-08-24,991.699
2018-08-27,1004.73
2018-08-28,1007.055
2018-08-29,1013.326
2018-08-30,1008.817
2018-08-31,1006.42
2018-09-03,998.121
2018-09-04,1001.854
2018-09-05,977.08
2018-09-06,960.009
2018-09-07,954.198
2018-09-10,940.928
2018-09-11,938.902
2018-09-12,935.098
2018-09-13,952.344
2018-09-14,965.806
2018-09-17,959.491
2018-09-18,964.834
2018-09-19,972.836
2018-09-20,978.386
2018-09-21,987.559
2018-09-24,969.863
2018-09-25,970.308
2018-09-26,979.239
2018-09-27,971.642
2018-09-28,973.987
2018-10-01,975.867
2018-10-02,958.475
2018-10-03,961.104
2018-10-04,946.009
2018-10-05,926.992
2018-10-08,906.237
2018-10-09,906.262
2018-10-10,906.817
2018-10-11,878.782
2018-10-12,895.128
2018-10-15,885.172
2018-10-16,884.514
2018-10-17,883.805
2018-10-18,890.839
2018-10-19,886.128
2018-10-22,902.592
2018-10-23,880.446
2018-10-24,875.212
2018-10-25,865.249
2018-10-26,852.82
2018-10-29,841.38
2018-10-30,832.092
2018-10-31,835.43
2018-11-01,862.578
2018-11-02,905.543
2018-11-05,884.929
2018-11-06,890.142
2018-11-07,901.213
2018-11-08,883.259
2018-11-09,865.121
2018-11-12,863.691
2018-11-13,869.899
2018-11-14,875.284
2018-11-15,888.634
2018-11-16,885.322
2018-11-19,889.42
2018-11-20,874.618
2018-11-21,881.132
2018-11-22,887.827
2018-11-23,885.771
2018-11-26,900.515
2018-11-27,893.256
2018-11-28,910.341
2018-11-29,914.222
2018-11-30,908.29
2018-12-03,940.856
2018-12-04,941.418
2018-12-05,933.355
2018-12-06,921.868
2018-12-07,921.581
2018-12-10,901.114
2018-12-11,907.398
2018-12-12,915.172
2018-12-13,921.924
2018-12-14,916.669
2018-12-17,912.277
2018-12-18,904.951
2018-12-19,903.467
2018-12-20,891.499
2018-12-21,880.981
2018-12-24,882.772
2018-12-25,882.772
2018-12-26,888.816
2018-12-27,887.706
2018-12-28,894.412
2018-12-31,905.338
2019-01-01,905.338
2019-01-02,890.383
2019-01-03,882.171
2019-01-04,898.453
2019-01-07,902.719
2019-01-08,904.742
2019-01-09,917.347
2019-01-10,916.554
2019-01-11,921.011
2019-01-14,907.705
2019-01-15,922.168
2019-01-16,931.64
2019-01-17,925.089
2019-01-18,936.927
2019-01-21,940.341
2019-01-22,936.067
2019-01-23,932.809
2019-01-24,934.416
2019-01-25,950.314
2019-01-28,955.602
2019-01-29,956.514
2019-01-30,959.882
2019-01-31,972.493
2019-02-01,976.361
2019-02-04,984.251
2019-02-05,985.159
2019-02-06,985.527
2019-02-07,983.453
2019-02-08,980.561
2019-02-11,987.267
2019-02-12,990.507
2019-02-13,1001.617
2019-02-14,999.631
2019-02-15,983.791
2019-02-18,999.846
2019-02-19,1002.693
2019-02-20,1018.108
2019-02-21,1026.389
2019-02-22,1029.419
2019-02-25,1034.411
2019-02-26,1030.303
2019-02-27,1028.016
2019-02-28,1026.488
2019-03-01,1039.606
2019-03-04,1042.01
2019-03-05,1037.368
2019-03-06,1037.68
2019-03-07,1025.666
2019-03-08,1003.398
2019-03-11,1007.497
2019-03-12,1014.155
2019-03-13,1006.856
2019-03-14,993.553
2019-03-15,998.585
2019-03-18,1005.807
2019-03-19,1012.602
2019-03-20,1004.176
2019-03-21,1002.879
2019-03-22,1003.026
2019-03-25,993.974
2019-03-26,1000.333
2019-03-27,1003.671
2019-03-28,1016.202
2019-03-29,1027.254
2019-04-01,1047.954
2019-04-02,1059.19
2019-04-03,1071.419
2019-04-04,1070.737
2019-04-05,1070.475
2019-04-08,1066.672
2019-04-09,1073.488
2019-04-10,1079.721
2019-04-11,1066.893
2019-04-12,1067.362
2019-04-15,1063.611
2019-04-16,1061.809
2019-04-17,1061.883
2019-04-18,1063.284
2019-04-19,1063.284
2019-04-22,1063.105
2019-04-23,1054.791
2019-04-24,1054.306
2019-04-25,1058.647
2019-04-26,1062.531
2019-04-29,1070.875
2019-04-30,1052.285
2019-05-01,1052.751
2019-05-02,1069.588
2019-05-03,1081.003
2019-05-06,1046.593
2019-05-07,1044.511
2019-05-08,1027.207
2019-05-09,1007.728
2019-05-10,1017.476
2019-05-13,1011.485
2019-05-14,1010.272
2019-05-15,1011.555
2019-05-16,1014.373
2019-05-17,993.974
2019-05-20,991.686
2019-05-21,992.162
2019-05-22,999.901
2019-05-23,989.468
2019-05-24,991.258
2019-05-27,989.727
2019-05-28,996.277
2019-05-29,991.838
2019-05-30,978.788
2019-05-31,971.506
2019-06-03,972.98
2019-06-04,970.535
2019-06-05,976.496
2019-06-06,983.008
2019-06-07,984.156
2019-06-10,1002.607
2019-06-11,1017.849
2019-06-12,1001.355
2019-06-13,1001.344
2019-06-14,993.119
2019-06-17,990.74
2019-06-18,1002.242
2019-06-19,1027.396
2019-06-20,1030.486
2019-06-21,1020.154
2019-06-24,1021.219
2019-06-25,1016.279
2019-06-26,1020.066
2019-06-27,1031.789
2019-06-28,1025.116
2019-07-01,1029.539
2019-07-02,1046.604
2019-07-03,1054.251
2019-07-04,1054.778
2019-07-05,1060.346
2019-07-08,1048.436
2019-07-09,1038.755
2019-07-10,1038.435
2019-07-11,1040.466
2019-07-12,1042.607
2019-07-15,1044.409
2019-07-16,1052.679
2019-07-17,1050.017
2019-07-18,1045.852
2019-07-19,1052.256
2019-07-22,1043.392
2019-07-23,1046.222
2019-07-24,1050.427
2019-07-25,1050.604
2019-07-26,1043.53
2019-07-29,1023.643
2019-07-30,1022.876
2019-07-31,1008.91
2019-08-01,998.788
2019-08-02,983.956
2019-08-05,948.167
2019-08-06,953.584
2019-08-07,950.552
2019-08-08,966.534
2019-08-09,956.896
2019-08-12,946.803
2019-08-13,927.441
2019-08-14,928.627
2019-08-15,938.44
2019-08-16,956.856
2019-08-19,981.904
2019-08-20,979.631
2019-08-21,978.964
2019-08-22,973.365
2019-08-23,965.061
2019-08-26,943.576
2019-08-27,951.575
2019-08-28,951.425
2019-08-29,951.253
2019-08-30,949.902
2019-09-02,944.789
2019-09-03,943.36
2019-09-04,979.915
2019-09-05,970.203
2019-09-06,972.865
2019-09-09,970.553
2019-09-10,968.69
2019-09-11,980.271
2019-09-12,988.665
2019-09-13,999.01
2019-09-16,988.696
2019-09-17,978.769
2019-09-18,974.914
2019-09-19,965.896
2019-09-20,961.675
2019-09-23,954.819
2019-09-24,948.599
2019-09-25,936.427
2019-09-26,935.343
2019-09-27,933.676
2019-09-30,937.363
2019-10-01,936.191
2019-10-02,936.321
2019-10-03,937.152
2019-10-04,933.013
2019-10-07,932.785
2019-10-08,921.856
2019-10-09,909.409
2019-10-10,903.613
2019-10-11,927.608
2019-10-14,936.784
2019-10-15,936.485
2019-10-16,946.449
2019-10-17,954.918
2019-10-18,943.85
2019-10-21,941.633
2019-10-22,949.298
2019-10-23,949.135
2019-10-24,961.831
2019-10-25,961.784
2019-10-28,969.545
2019-10-29,967.818
2019-10-30,968.58
2019-10-31,977.056
2019-11-01,1008.032
2019-11-04,1014.351
2019-11-05,1014.72
2019-11-06,1012.443
2019-11-07,1019.824
2019-11-08,1018.586
2019-11-11,992.357
2019-11-12,993.504
2019-11-13,977.922
2019-11-14,969.006
2019-11-15,970.467
2019-11-18,979.042
2019-11-19,994.803
2019-11-20,990.29
2019-11-21,976.779
2019-11-22,974.746
2019-11-25,986.689
2019-11-26,984.768
2019-11-27,995.828
2019-11-28,983.915
2019-11-29,974.504
2019-12-02,976.762
2019-12-03,973.246
2019-12-04,960.2
2019-12-05,971.14
2019-12-06,978.389
2019-12-09,971.248
2019-12-10,965.014
2019-12-11,966.2
2019-12-12,984.754
2019-12-13,1007.343
2019-12-16,1001.508
2019-12-17,1003.934
2019-12-18,1005.654
2019-12-19,1004.67
2019-12-20,1005.303
2019-12-23,1007.376
2019-12-24,1006.967
2019-12-25,1006.967
2019-12-26,1007.476
2019-12-27,1012.899
2019-12-30,1019.221
2019-12-31,1015.416
2020-01-01,1015.416
2020-01-02,1035.146
2020-01-03,1032.275
2020-01-06,1021.407
2020-01-07,1020.991
2020-01-08,1009.481
2020-01-09,1026.206
2020-01-10,1028.197
2020-01-13,1035.433
2020-01-14,1036.907
2020-01-15,1036.672
2020-01-16,1048.272
2020-01-17,1059.233
2020-01-20,1054.053
2020-01-21,1018.416
2020-01-22,1031.889
2020-01-23,1007.772
2020-01-24,1011.571
2020-01-27,1005.567
2020-01-28,1004.399
2020-01-29,975.034
2020-01-30,950.656
2020-01-31,948.293
2020-02-03,947.562
2020-02-04,965.135
2020-02-05,978.73
2020-02-06,1000.606
2020-02-07,988.783
2020-02-10,983.148
2020-02-11,993.26
2020-02-12,1015.763
