Date,BELGIUM SMALL CAP Small Cap
2015-08-06,398.292
2015-08-07,390.963
2015-08-10,392.732
2015-08-11,391.45
2015-08-12,386.629
2015-08-13,388.984
2015-08-14,387.402
2015-08-17,385.762
2015-08-18,387.233
2015-08-19,383.536
2015-08-20,380.65
2015-08-21,372.354
2015-08-24,363.998
2015-08-25,376.879
2015-08-26,369.901
2015-08-27,373.357
2015-08-28,373.466
2015-08-31,377.875
2015-09-01,372.503
2015-09-02,371.77
2015-09-03,373.765
2015-09-04,370.321
2015-09-07,370.841
2015-09-08,375.561
2015-09-09,378.195
2015-09-10,378.418
2015-09-11,377.651
2015-09-14,374.157
2015-09-15,375.823
2015-09-16,380.444
2015-09-17,381.655
2015-09-18,381.671
2015-09-21,380.9
2015-09-22,372.116
2015-09-23,373.244
2015-09-24,372.28
2015-09-25,368.761
2015-09-28,363.319
2015-09-29,358.833
2015-09-30,362.35
2015-10-01,364.236
2015-10-02,367.246
2015-10-05,372.553
2015-10-06,376.186
2015-10-07,374.179
2015-10-08,375.168
2015-10-09,379.018
2015-10-12,379.292
2015-10-13,379.209
2015-10-14,378.242
2015-10-15,381.846
2015-10-16,382.519
2015-10-19,383.717
2015-10-20,385.587
2015-10-21,386.487
2015-10-22,377.631
2015-10-23,378.879
2015-10-26,378.337
2015-10-27,376.778
2015-10-28,381.152
2015-10-29,377.964
2015-10-30,383.322
2015-11-02,385.83
2015-11-03,381.857
2015-11-04,378.664
2015-11-05,377.771
2015-11-06,379.636
2015-11-09,378.801
2015-11-10,377.425
2015-11-11,380.33
2015-11-12,374.336
2015-11-13,373.607
2015-11-16,375.258
2015-11-17,377.905
2015-11-18,376.642
2015-11-19,381.087
2015-11-20,376.507
2015-11-23,371.674
2015-11-24,365.7
2015-11-25,368.783
2015-11-26,371.72
2015-11-27,371.827
2015-11-30,368.306
2015-12-01,370.729
2015-12-02,371.579
2015-12-03,376.06
2015-12-04,377.106
2015-12-07,376.453
2015-12-08,376.552
2015-12-09,377.695
2015-12-10,376.872
2015-12-11,374.434
2015-12-14,372.425
2015-12-15,373.522
2015-12-16,379.758
2015-12-17,379.726
2015-12-18,381.414
2015-12-21,381.186
2015-12-22,382.692
2015-12-23,386.486
2015-12-24,389.205
2015-12-25,389.205
2015-12-28,390.865
2015-12-29,393.502
2015-12-30,394.506
2015-12-31,391.345
2016-01-01,391.345
2016-01-04,383.73
2016-01-05,380.806
2016-01-06,378.035
2016-01-07,372.785
2016-01-08,371.775
2016-01-11,365.463
2016-01-12,366.006
2016-01-13,365.282
2016-01-14,355.684
2016-01-15,353.855
2016-01-18,345.951
2016-01-19,352.243
2016-01-20,343.005
2016-01-21,343.338
2016-01-22,355.214
2016-01-25,358.563
2016-01-26,359.971
2016-01-27,359.352
2016-01-28,357.839
2016-01-29,361.53
2016-02-01,364.87
2016-02-02,359.65
2016-02-03,358.817
2016-02-04,361.05
2016-02-05,356.011
2016-02-08,337.294
2016-02-09,337.14
2016-02-10,342.094
2016-02-11,339.719
2016-02-12,341.658
2016-02-15,348.584
2016-02-16,348.702
2016-02-17,359.207
2016-02-18,362.837
2016-02-19,360.456
2016-02-22,363.055
2016-02-23,360.309
2016-02-24,355.773
2016-02-25,361.544
2016-02-26,360.102
2016-02-29,359.644
2016-03-01,365.056
2016-03-02,361.524
2016-03-03,364.723
2016-03-04,371.215
2016-03-07,369.075
2016-03-08,364.858
2016-03-09,364.135
2016-03-10,366.898
2016-03-11,372.403
2016-03-14,375.268
2016-03-15,374.041
2016-03-16,376.337
2016-03-17,379.672
2016-03-18,382.531
2016-03-21,381.253
2016-03-22,379.236
2016-03-23,377.64
2016-03-24,374.151
2016-03-25,374.151
2016-03-28,375.877
2016-03-29,375.942
2016-03-30,386.793
2016-03-31,387.186
2016-04-01,385.285
2016-04-04,388.026
2016-04-05,382.004
2016-04-06,385.88
2016-04-07,385.843
2016-04-08,387.779
2016-04-11,388.622
2016-04-12,385.515
2016-04-13,385.966
2016-04-14,385.614
2016-04-15,385.311
2016-04-18,386.143
2016-04-19,388.356
2016-04-20,386.473
2016-04-21,382.895
2016-04-22,380.487
2016-04-25,382.217
2016-04-26,382.344
2016-04-27,385.139
2016-04-28,385.572
2016-04-29,388.06
2016-05-02,391.411
2016-05-03,389.291
2016-05-04,388.268
2016-05-05,386.667
2016-05-06,386.273
2016-05-09,388.19
2016-05-10,388.778
2016-05-11,389.817
2016-05-12,389.846
2016-05-13,389.92
2016-05-16,391.608
2016-05-17,393.266
2016-05-18,392.627
2016-05-19,388.32
2016-05-20,390.594
2016-05-23,393.133
2016-05-24,395.073
2016-05-25,396.939
2016-05-26,399.472
2016-05-27,400.216
2016-05-30,401.669
2016-05-31,404.241
2016-06-01,405.578
2016-06-02,405.727
2016-06-03,414.286
2016-06-06,415.292
2016-06-07,418.448
2016-06-08,419.364
2016-06-09,416.743
2016-06-10,406.58
2016-06-13,396.337
2016-06-14,385.24
2016-06-15,386.57
2016-06-16,375.55
2016-06-17,388.362
2016-06-20,401.556
2016-06-21,399.473
2016-06-22,398.882
2016-06-23,406.254
2016-06-24,382.374
2016-06-27,364.759
2016-06-28,374.718
2016-06-29,384.78
2016-06-30,389.142
2016-07-01,393.258
2016-07-04,390.299
2016-07-05,382.532
2016-07-06,375.143
2016-07-07,378.294
2016-07-08,379.893
2016-07-11,386.165
2016-07-12,387.575
2016-07-13,389.171
2016-07-14,388.753
2016-07-15,385.992
2016-07-18,388.428
2016-07-19,386.648
2016-07-20,387.889
2016-07-21,381.358
2016-07-22,383.493
2016-07-25,386.51
2016-07-26,389.026
2016-07-27,392.089
2016-07-28,396.95
2016-07-29,401.092
2016-08-01,397.69
2016-08-02,395.167
2016-08-03,391.373
2016-08-04,394.086
2016-08-05,396.066
2016-08-08,396.037
2016-08-09,398.703
2016-08-10,396.726
2016-08-11,400.659
2016-08-12,401.591
2016-08-15,403.615
2016-08-16,402.393
2016-08-17,399.018
2016-08-18,403.526
2016-08-19,403.627
2016-08-22,404.445
2016-08-23,406.762
2016-08-24,404.302
2016-08-25,402.057
2016-08-26,402.268
2016-08-29,398.085
2016-08-30,398.012
2016-08-31,396.257
2016-09-01,400.273
2016-09-02,404.224
2016-09-05,404.207
2016-09-06,411.298
2016-09-07,413.606
2016-09-08,414.037
2016-09-09,407.623
2016-09-12,403.874
2016-09-13,403.699
2016-09-14,404.519
2016-09-15,407.093
2016-09-16,404.546
2016-09-19,409.62
2016-09-20,409.294
2016-09-21,409.751
2016-09-22,419.424
2016-09-23,418.751
2016-09-26,415.644
2016-09-27,412.245
2016-09-28,413.805
2016-09-29,413.044
2016-09-30,413.652
2016-10-03,413.418
2016-10-04,412.836
2016-10-05,412.958
2016-10-06,410.098
2016-10-07,408.63
2016-10-10,410.481
2016-10-11,405.941
2016-10-12,404.13
2016-10-13,403.985
2016-10-14,405.752
2016-10-17,402.38
2016-10-18,405.734
2016-10-19,406.23
2016-10-20,404.163
2016-10-21,403.423
2016-10-24,405.435
2016-10-25,404.02
2016-10-26,402.937
2016-10-27,401.65
2016-10-28,400.522
2016-10-31,401.057
2016-11-01,401.488
2016-11-02,399.292
2016-11-03,397.701
2016-11-04,394.846
2016-11-07,395.14
2016-11-08,394.868
2016-11-09,394.267
2016-11-10,388.503
2016-11-11,386.342
2016-11-14,382.158
2016-11-15,382.762
2016-11-16,381.222
2016-11-17,384.021
2016-11-18,378.765
2016-11-21,379.443
2016-11-22,380.943
2016-11-23,378.775
2016-11-24,381.963
2016-11-25,384.36
2016-11-28,380.322
2016-11-29,382.056
2016-11-30,383.262
2016-12-01,380.594
2016-12-02,377.728
2016-12-05,384.161
2016-12-06,387.408
2016-12-07,389.67
2016-12-08,386.969
2016-12-09,386.729
2016-12-12,387.85
2016-12-13,391.807
2016-12-14,389.54
2016-12-15,381.97
2016-12-16,384.549
2016-12-19,387.216
2016-12-20,386.552
2016-12-21,391.411
2016-12-22,392.986
2016-12-23,395.367
2016-12-26,395.367
2016-12-27,397.34
2016-12-28,396.108
2016-12-29,399.696
2016-12-30,402.544
2017-01-02,403.773
2017-01-03,399.132
2017-01-04,403.374
2017-01-05,409.413
2017-01-06,409.899
2017-01-09,406.678
2017-01-10,407.208
2017-01-11,402.558
2017-01-12,406.749
2017-01-13,409.437
2017-01-16,406.984
2017-01-17,409.238
2017-01-18,409.045
2017-01-19,403.311
2017-01-20,405.168
2017-01-23,407.428
2017-01-24,407.607
2017-01-25,409.252
2017-01-26,406.697
2017-01-27,408.399
2017-01-30,404.128
2017-01-31,408.195
2017-02-01,411.367
2017-02-02,412.976
2017-02-03,413.021
2017-02-06,408.237
2017-02-07,408.344
2017-02-08,410.497
2017-02-09,410.95
2017-02-10,409.514
2017-02-13,410.905
2017-02-14,410.863
2017-02-15,412.944
2017-02-16,416.862
2017-02-17,414.853
2017-02-20,415.727
2017-02-21,414.473
2017-02-22,413.564
2017-02-23,413.787
2017-02-24,410.35
2017-02-27,413.458
2017-02-28,415.145
2017-03-01,420.082
2017-03-02,419.228
2017-03-03,420.83
2017-03-06,422.005
2017-03-07,419.571
2017-03-08,420.907
2017-03-09,426.017
2017-03-10,431.671
2017-03-13,433.396
2017-03-14,432.601
2017-03-15,433.305
2017-03-16,440.006
2017-03-17,443.774
2017-03-20,444.216
2017-03-21,441.286
2017-03-22,439.117
2017-03-23,440.072
2017-03-24,440.791
2017-03-27,441.811
2017-03-28,444.201
2017-03-29,441.866
2017-03-30,441.234
2017-03-31,441.429
2017-04-03,438.677
2017-04-04,440.309
2017-04-05,439.682
2017-04-06,440.832
2017-04-07,439.109
2017-04-10,438.7
2017-04-11,438.295
2017-04-12,438.081
2017-04-13,441.03
2017-04-14,441.03
2017-04-17,442.628
2017-04-18,439.56
2017-04-19,440.92
2017-04-20,443.248
2017-04-21,436.895
2017-04-24,449.189
2017-04-25,453.103
2017-04-26,450.468
2017-04-27,451.203
2017-04-28,454.146
2017-05-01,455.314
2017-05-02,459.684
2017-05-03,456.51
2017-05-04,460.775
2017-05-05,464.678
2017-05-08,462.788
2017-05-09,463.017
2017-05-10,462.97
2017-05-11,460.564
2017-05-12,462.61
2017-05-15,466.391
2017-05-16,472.12
2017-05-17,466.737
2017-05-18,459.573
2017-05-19,466.157
2017-05-22,469.958
2017-05-23,469.506
2017-05-24,467.196
2017-05-25,469.211
2017-05-26,468.712
2017-05-29,468.778
2017-05-30,469.509
2017-05-31,473.309
2017-06-01,475.436
2017-06-02,480.924
2017-06-05,476.382
2017-06-06,472.667
2017-06-07,471.711
2017-06-08,467.754
2017-06-09,467.711
2017-06-12,464.109
2017-06-13,466.599
2017-06-14,471.738
2017-06-15,461.769
2017-06-16,467.064
2017-06-19,468.602
2017-06-20,464.905
2017-06-21,460.991
2017-06-22,462.617
2017-06-23,463.914
2017-06-26,465.77
2017-06-27,464.627
2017-06-28,466.022
2017-06-29,462.7
2017-06-30,464.153
2017-07-03,461.926
2017-07-04,459.514
2017-07-05,456.542
2017-07-06,455.484
2017-07-07,456.883
2017-07-10,458.094
2017-07-11,457.518
2017-07-12,463.806
2017-07-13,463.959
2017-07-14,468.529
2017-07-17,470.519
2017-07-18,472.474
2017-07-19,468.748
2017-07-20,475.722
2017-07-21,476.081
2017-07-24,473.294
2017-07-25,477.584
2017-07-26,480.017
2017-07-27,481.171
2017-07-28,476.68
2017-07-31,476.933
2017-08-01,480.174
2017-08-02,483.253
2017-08-03,484.41
2017-08-04,481.453
2017-08-07,483.172
2017-08-08,480.762
2017-08-09,478.651
2017-08-10,479.564
2017-08-11,475.52
2017-08-14,482.52
2017-08-15,480.017
2017-08-16,481.229
2017-08-17,482.602
2017-08-18,480.79
2017-08-21,482.242
2017-08-22,484.208
2017-08-23,483.051
2017-08-24,478.903
2017-08-25,484.02
2017-08-28,486.051
2017-08-29,483.066
2017-08-30,480.727
2017-08-31,478.888
2017-09-01,481.589
2017-09-04,481.101
2017-09-05,483.948
2017-09-06,484.525
2017-09-07,491.889
2017-09-08,494.392
2017-09-11,497.623
2017-09-12,496.295
2017-09-13,495.37
2017-09-14,494.601
2017-09-15,496.295
2017-09-18,496.536
2017-09-19,498.65
2017-09-20,498.965
2017-09-21,495.511
2017-09-22,496.335
2017-09-25,492.183
2017-09-26,487.409
2017-09-27,486.364
2017-09-28,492.691
2017-09-29,499.468
2017-10-02,499.646
2017-10-03,502.522
2017-10-04,503.529
2017-10-05,502.569
2017-10-06,501.186
2017-10-09,500.479
2017-10-10,505.418
2017-10-11,506.15
2017-10-12,507.091
2017-10-13,505.814
2017-10-16,504.862
2017-10-17,500.522
2017-10-18,504.258
2017-10-19,500.766
2017-10-20,500.164
2017-10-23,496.931
2017-10-24,495.68
2017-10-25,494.639
2017-10-26,495.036
2017-10-27,491.333
2017-10-30,494.103
2017-10-31,496.761
2017-11-01,497.731
2017-11-02,496.34
2017-11-03,495.277
2017-11-06,496.093
2017-11-07,492.26
2017-11-08,492.581
2017-11-09,486.145
2017-11-10,484.604
2017-11-13,482.184
2017-11-14,487.676
2017-11-15,486.79
2017-11-16,490.013
2017-11-17,487.777
2017-11-20,490.41
2017-11-21,492.551
2017-11-22,495.287
2017-11-23,496.892
2017-11-24,499.62
2017-11-27,495.518
2017-11-28,494.996
2017-11-29,492.293
2017-11-30,495.727
2017-12-01,490.132
2017-12-04,491.83
2017-12-05,491.02
2017-12-06,486.458
2017-12-07,487.816
2017-12-08,490.445
2017-12-11,492.814
2017-12-12,490.926
2017-12-13,490.395
2017-12-14,489.506
2017-12-15,491.861
2017-12-18,498.714
2017-12-19,497.904
2017-12-20,496.741
2017-12-21,495.914
2017-12-22,495.881
2017-12-25,495.881
2017-12-26,497.18
2017-12-27,501.243
2017-12-28,503.159
2017-12-29,505.668
2018-01-01,505.668
2018-01-02,508.073
2018-01-03,511.078
2018-01-04,518.064
2018-01-05,519.769
2018-01-08,528.07
2018-01-09,532.127
2018-01-10,534.084
2018-01-11,533.754
2018-01-12,540.77
2018-01-15,547.663
2018-01-16,547.552
2018-01-17,544.663
2018-01-18,543.104
2018-01-19,547.051
2018-01-22,549.185
2018-01-23,553.219
2018-01-24,556.635
2018-01-25,560.191
2018-01-26,559.094
2018-01-29,560.921
2018-01-30,558.936
2018-01-31,561.806
2018-02-01,562.527
2018-02-02,556.462
2018-02-05,544.45
2018-02-06,531.126
2018-02-07,545.601
2018-02-08,536.128
2018-02-09,530.804
2018-02-12,538.532
2018-02-13,540.225
2018-02-14,545.75
2018-02-15,551.266
2018-02-16,555.051
2018-02-19,550.206
2018-02-20,549.906
2018-02-21,548.702
2018-02-22,547.904
2018-02-23,546.705
2018-02-26,549.487
2018-02-27,544.299
2018-02-28,541.084
2018-03-01,532.343
2018-03-02,529.82
2018-03-05,533.234
2018-03-06,536.912
2018-03-07,536.85
2018-03-08,538.08
2018-03-09,540.12
2018-03-12,542.46
2018-03-13,541.953
2018-03-14,529.751
2018-03-15,528.577
2018-03-16,522.69
2018-03-19,520.764
2018-03-20,517.876
2018-03-21,518.67
2018-03-22,512.366
2018-03-23,511.504
2018-03-26,509.967
2018-03-27,512.378
2018-03-28,510.603
2018-03-29,511.434
2018-03-30,511.434
2018-04-02,511.891
2018-04-03,506.133
2018-04-04,501.261
2018-04-05,506.951
2018-04-06,506.558
2018-04-09,509.563
2018-04-10,515.089
2018-04-11,515.691
2018-04-12,514.299
2018-04-13,517.417
2018-04-16,516.317
2018-04-17,518.296
2018-04-18,520.744
2018-04-19,519.241
2018-04-20,515.166
2018-04-23,512.445
2018-04-24,509.923
2018-04-25,504.314
2018-04-26,504.788
2018-04-27,507.225
2018-04-30,507.837
2018-05-01,503.949
2018-05-02,505.934
2018-05-03,499.494
2018-05-04,499.191
2018-05-07,501.579
2018-05-08,501.235
2018-05-09,503.529
2018-05-10,504.201
2018-05-11,507.983
2018-05-14,510.173
2018-05-15,504.252
2018-05-16,501.238
2018-05-17,504.319
2018-05-18,502.039
2018-05-21,504.924
2018-05-22,508.554
2018-05-23,503.231
2018-05-24,502.617
2018-05-25,501.648
2018-05-28,500.281
2018-05-29,491.902
2018-05-30,496.598
2018-05-31,501.681
2018-06-01,503.752
2018-06-04,507.537
2018-06-05,506.368
2018-06-06,511.76
2018-06-07,511.325
2018-06-08,506.786
2018-06-11,510.545
2018-06-12,510.08
2018-06-13,510.699
2018-06-14,508.715
2018-06-15,502.49
2018-06-18,500.033
2018-06-19,491.397
2018-06-20,494.184
2018-06-21,491.556
2018-06-22,496.684
2018-06-25,493.471
2018-06-26,491.965
2018-06-27,489.297
2018-06-28,484.389
2018-06-29,487.353
2018-07-02,480.043
2018-07-03,483.122
2018-07-04,482.383
2018-07-05,488.803
2018-07-06,493.157
2018-07-09,499.965
2018-07-10,501.312
2018-07-11,497.555
2018-07-12,499.746
2018-07-13,498.782
2018-07-16,502.295
2018-07-17,502.766
2018-07-18,502.311
2018-07-19,501.91
2018-07-20,503.561
2018-07-23,504.299
2018-07-24,506.759
2018-07-25,506.817
2018-07-26,509.707
2018-07-27,510.916
2018-07-30,513.846
2018-07-31,510.753
2018-08-01,509.844
2018-08-02,504.066
2018-08-03,503.166
2018-08-06,502.334
2018-08-07,508.381
2018-08-08,509.552
2018-08-09,511.304
2018-08-10,499.854
2018-08-13,495.071
2018-08-14,491.133
2018-08-15,483.724
2018-08-16,487.208
2018-08-17,487.914
2018-08-20,491.802
2018-08-21,498.289
2018-08-22,499.333
2018-08-23,498.969
2018-08-24,502.924
2018-08-27,507.523
2018-08-28,511.854
2018-08-29,510.603
2018-08-30,506.79
2018-08-31,500.577
2018-09-03,496.051
2018-09-04,490.182
2018-09-05,487.504
2018-09-06,486.626
2018-09-07,482.204
2018-09-10,483.59
2018-09-11,484.837
2018-09-12,496.627
2018-09-13,497.483
2018-09-14,497.637
2018-09-17,499.09
2018-09-18,501.806
2018-09-19,499.953
2018-09-20,505.573
2018-09-21,501.312
2018-09-24,500.107
2018-09-25,498.49
2018-09-26,493.87
2018-09-27,489.798
2018-09-28,485.035
2018-10-01,485.097
2018-10-02,481.497
2018-10-03,482.3
2018-10-04,476.7
2018-10-05,471.973
2018-10-08,461.341
2018-10-09,464.536
2018-10-10,458.692
2018-10-11,452.778
2018-10-12,454.771
2018-10-15,456.373
2018-10-16,465.717
2018-10-17,464.538
2018-10-18,464.312
2018-10-19,462.474
2018-10-22,460.896
2018-10-23,447.735
2018-10-24,440.693
2018-10-25,440.087
2018-10-26,437.743
2018-10-29,444.572
2018-10-30,444.965
2018-10-31,451.623
2018-11-01,459.414
2018-11-02,460.27
2018-11-05,457.911
2018-11-06,459.226
2018-11-07,468.644
2018-11-08,463.993
2018-11-09,458.676
2018-11-12,448.167
2018-11-13,451.759
2018-11-14,452.15
2018-11-15,450.459
2018-11-16,453.662
2018-11-19,450.399
2018-11-20,444.186
2018-11-21,448.953
2018-11-22,446.967
2018-11-23,447.674
2018-11-26,450.277
2018-11-27,451.451
2018-11-28,452.363
2018-11-29,461.144
2018-11-30,456.746
2018-12-03,463.771
2018-12-04,458.122
2018-12-05,453.251
2018-12-06,444.615
2018-12-07,448.286
2018-12-10,440.91
2018-12-11,442.178
2018-12-12,451.541
2018-12-13,450.149
2018-12-14,444.997
2018-12-17,441.643
2018-12-18,436.558
2018-12-19,440.735
2018-12-20,430.463
2018-12-21,428.847
2018-12-24,425.474
2018-12-25,425.474
2018-12-26,425.25
2018-12-27,421.086
2018-12-28,428.176
2018-12-31,436.403
2019-01-01,436.403
2019-01-02,432.008
2019-01-03,433.04
2019-01-04,442.39
2019-01-07,453.437
2019-01-08,459.034
2019-01-09,464.238
2019-01-10,465.01
2019-01-11,461.97
2019-01-14,456.309
2019-01-15,457.566
2019-01-16,460.249
2019-01-17,458.499
2019-01-18,460.358
2019-01-21,460.809
2019-01-22,458.303
2019-01-23,458.485
2019-01-24,457.837
2019-01-25,463.639
2019-01-28,463.938
2019-01-29,462.523
2019-01-30,464.894
2019-01-31,470.546
2019-02-01,471.143
2019-02-04,468.932
2019-02-05,470.243
2019-02-06,469.727
2019-02-07,467.928
2019-02-08,465.234
2019-02-11,465.083
2019-02-12,469.641
2019-02-13,469.335
2019-02-14,470.106
2019-02-15,471.922
2019-02-18,478.041
2019-02-19,477.649
2019-02-20,477.77
2019-02-21,475.076
2019-02-22,472.417
2019-02-25,472.271
2019-02-26,472.626
2019-02-27,471.672
2019-02-28,473.493
2019-03-01,479.782
2019-03-04,479.531
2019-03-05,478.954
2019-03-06,474.318
2019-03-07,466.018
2019-03-08,463.117
2019-03-11,465.585
2019-03-12,469.825
2019-03-13,473.251
2019-03-14,476.935
2019-03-15,479.975
2019-03-18,482.872
2019-03-19,484.922
2019-03-20,484.31
2019-03-21,485.511
2019-03-22,477.544
2019-03-25,472.683
2019-03-26,475.983
2019-03-27,473.345
2019-03-28,472.195
2019-03-29,484.886
2019-04-01,490.368
2019-04-02,492.737
2019-04-03,501.836
2019-04-04,498.2
2019-04-05,501.97
2019-04-08,501.747
2019-04-09,501.737
2019-04-10,501.422
2019-04-11,504.403
2019-04-12,507.447
2019-04-15,506.49
2019-04-16,506.294
2019-04-17,504.539
2019-04-18,502.12
2019-04-19,502.12
2019-04-22,502.633
2019-04-23,502.627
2019-04-24,503.336
2019-04-25,499.134
2019-04-26,501.297
2019-04-29,504.468
2019-04-30,507.196
2019-05-01,508.712
2019-05-02,502.834
2019-05-03,505.551
2019-05-06,501.903
2019-05-07,499.255
2019-05-08,496.291
2019-05-09,486.094
2019-05-10,490.301
2019-05-13,483.388
2019-05-14,489.074
2019-05-15,492.359
2019-05-16,496.744
2019-05-17,493.436
2019-05-20,489.276
2019-05-21,496.678
2019-05-22,496.813
2019-05-23,490.522
2019-05-24,497.543
2019-05-27,497.718
2019-05-28,498.055
2019-05-29,489.647
2019-05-30,489.346
2019-05-31,487.271
2019-06-03,486.348
2019-06-04,488.467
2019-06-05,491.543
2019-06-06,492.019
2019-06-07,495.181
2019-06-10,497.955
2019-06-11,501.605
2019-06-12,500.683
2019-06-13,498.935
2019-06-14,493.137
2019-06-17,491.618
2019-06-18,495.886
2019-06-19,499.667
2019-06-20,504.157
2019-06-21,503.939
2019-06-24,506.835
2019-06-25,506.626
2019-06-26,503.517
2019-06-27,504.453
2019-06-28,512.182
2019-07-01,516.608
2019-07-02,519.371
2019-07-03,521.328
2019-07-04,524.419
2019-07-05,517.924
2019-07-08,516.393
2019-07-09,514.114
2019-07-10,516.578
2019-07-11,518.57
2019-07-12,523.519
2019-07-15,538.265
2019-07-16,538.993
2019-07-17,536.931
2019-07-18,536.823
2019-07-19,542.284
2019-07-22,547.973
2019-07-23,542.937
2019-07-24,542.236
2019-07-25,542.622
2019-07-26,541.191
2019-07-29,541.837
2019-07-30,535.446
2019-07-31,536.063
2019-08-01,537.725
2019-08-02,528.487
2019-08-05,522.974
2019-08-06,523.054
2019-08-07,527.693
2019-08-08,534.525
2019-08-09,531.556
2019-08-12,531.106
2019-08-13,529.967
2019-08-14,520.815
2019-08-15,518.256
2019-08-16,524.408
2019-08-19,526.766
2019-08-20,525.17
2019-08-21,531.531
2019-08-22,526.842
2019-08-23,527.66
2019-08-26,529.407
2019-08-27,531.707
2019-08-28,530.085
2019-08-29,532.148
2019-08-30,534.111
2019-09-02,532.638
2019-09-03,529.977
2019-09-04,537.995
2019-09-05,538.767
2019-09-06,537.893
2019-09-09,536.192
2019-09-10,531.943
2019-09-11,531.868
2019-09-12,535.672
2019-09-13,540.133
2019-09-16,534.802
2019-09-17,539.452
2019-09-18,541.971
2019-09-19,544.036
2019-09-20,544.131
2019-09-23,538.933
2019-09-24,537.651
2019-09-25,532.521
2019-09-26,537.35
2019-09-27,535.167
2019-09-30,533.704
2019-10-01,529.732
2019-10-02,520.681
2019-10-03,524.728
2019-10-04,530.288
2019-10-07,533.906
2019-10-08,527.454
2019-10-09,532.212
2019-10-10,537.081
2019-10-11,541.447
2019-10-14,543.281
2019-10-15,548.809
2019-10-16,549.053
2019-10-17,553.938
2019-10-18,547.856
2019-10-21,549.873
2019-10-22,549.437
2019-10-23,550.772
2019-10-24,555.492
2019-10-25,553.559
2019-10-28,559.945
2019-10-29,562.58
2019-10-30,568.827
2019-10-31,570.675
2019-11-01,574.49
2019-11-04,574.611
2019-11-05,573.992
2019-11-06,577.546
2019-11-07,579.901
2019-11-08,579.281
2019-11-11,580.517
2019-11-12,580.219
2019-11-13,579.681
2019-11-14,577.736
2019-11-15,581.371
2019-11-18,586.322
2019-11-19,585.03
2019-11-20,585.874
2019-11-21,582.544
2019-11-22,580.608
2019-11-25,582.956
2019-11-26,584.935
2019-11-27,585.747
2019-11-28,586.425
2019-11-29,585.88
2019-12-02,581.2
2019-12-03,576.8
2019-12-04,584.349
2019-12-05,586.781
2019-12-06,588.77
2019-12-09,591.021
2019-12-10,592.552
2019-12-11,593.001
2019-12-12,589.154
2019-12-13,593.012
2019-12-16,601.286
2019-12-17,599.709
2019-12-18,598.957
2019-12-19,604.232
2019-12-20,602.201
2019-12-23,603.152
2019-12-24,603.827
2019-12-25,603.827
2019-12-26,604.29
2019-12-27,610.328
2019-12-30,609.892
2019-12-31,610.375
2020-01-01,610.375
2020-01-02,613.205
2020-01-03,613.07
2020-01-06,606.603
2020-01-07,604.529
2020-01-08,603.892
2020-01-09,609.181
2020-01-10,607.684
2020-01-13,604.955
2020-01-14,605.611
2020-01-15,604.824
2020-01-16,608.142
2020-01-17,608.94
2020-01-20,610.464
2020-01-21,611.315
2020-01-22,609.878
2020-01-23,604.203
2020-01-24,606.912
2020-01-27,594.182
2020-01-28,598.549
2020-01-29,602.122
2020-01-30,598.562
2020-01-31,601.685
2020-02-03,600.231
2020-02-04,610.512
2020-02-05,616.578
2020-02-06,620.841
2020-02-07,617.832
2020-02-10,617.635
2020-02-11,621.895
2020-02-12,626.865
2020-02-13,623.252
2020-02-14,627.892
2020-02-17,626.258
2020-02-18,624.71
2020-02-19,626.6
2020-02-20,624.355
2020-02-21,625.569
2020-02-24,601.267
2020-02-25,591.012
2020-02-26,590.876
2020-02-27,576.435
2020-02-28,552.227
2020-03-02,570.274
2020-03-03,588.625
2020-03-04,596.39
2020-03-05,590.611
2020-03-06,581.926
2020-03-09,555.296
2020-03-10,545.029
2020-03-11,533.1
2020-03-12,466.826
2020-03-13,473.107
2020-03-16,438.838
2020-03-17,418.684
2020-03-18,418.718
2020-03-19,426.196
2020-03-20,444.756
2020-03-23,433.764
2020-03-24,468.358
2020-03-25,477.483
2020-03-26,497.49
2020-03-27,486.277
2020-03-30,494.009
2020-03-31,501.431
2020-04-01,486.375
2020-04-02,484.778
2020-04-03,478.396
2020-04-06,491.385
2020-04-07,500.238
2020-04-08,505.283
2020-04-09,514.44
2020-04-10,514.44
2020-04-13,512.653
2020-04-14,511.568
2020-04-15,493.893
2020-04-16,496.609
2020-04-17,511.122
2020-04-20,515.193
2020-04-21,505.259
2020-04-22,507.882
2020-04-23,516.017
2020-04-24,509.882
2020-04-27,516.67
2020-04-28,519.333
2020-04-29,527.357
2020-04-30,532.108
2020-05-01,534.804
2020-05-04,514.502
2020-05-05,516.951
2020-05-06,509.461
2020-05-07,516.525
2020-05-08,523.764
2020-05-11,523.437
2020-05-12,523.978
2020-05-13,519.273
2020-05-14,508.371
2020-05-15,514.182
2020-05-18,527.673
2020-05-19,526.276
2020-05-20,528.702
2020-05-21,521.013
2020-05-22,521.938
2020-05-25,528.841
2020-05-26,560.111
2020-05-27,567.033
2020-05-28,583.407
2020-05-29,583.886
2020-06-01,590.46
2020-06-02,605.35
2020-06-03,616.926
2020-06-04,625.641
2020-06-05,627.456
2020-06-08,618.313
2020-06-09,614.719
2020-06-10,610.174
2020-06-11,594.089
2020-06-12,589.732
2020-06-15,590.255
2020-06-16,601.196
2020-06-17,601.332
