Date,AUSTRALIA GROWTH Standard (Large+Mid Cap)
2014-08-14,3360.77
2014-08-15,3372.861
2014-08-18,3397.82
2014-08-19,3431.199
2014-08-20,3424.006
2014-08-21,3422.173
2014-08-22,3423.58
2014-08-25,3418.928
2014-08-26,3429.81
2014-08-27,3452.773
2014-08-28,3443.08
2014-08-29,3436.935
2014-09-01,3433.928
2014-09-02,3433.426
2014-09-03,3461.326
2014-09-04,3465.599
2014-09-05,3449.301
2014-09-08,3421.44
2014-09-09,3407.954
2014-09-10,3366.708
2014-09-11,3333.806
2014-09-12,3305.316
2014-09-15,3274.334
2014-09-16,3262.362
2014-09-17,3261.805
2014-09-18,3241.338
2014-09-19,3225.905
2014-09-22,3164.666
2014-09-23,3187.906
2014-09-24,3176.888
2014-09-25,3164.871
2014-09-26,3106.422
2014-09-29,3057.489
2014-09-30,3079.368
2014-10-01,3082.584
2014-10-02,3084.488
2014-10-03,3050.408
2014-10-06,3057.355
2014-10-07,3081.988
2014-10-08,3033.091
2014-10-09,3082.429
2014-10-10,2983.883
2014-10-13,2977.923
2014-10-14,3005.88
2014-10-15,3052.745
2014-10-16,3042.68
2014-10-17,3046.317
2014-10-20,3081.77
2014-10-21,3092.904
2014-10-22,3124.585
2014-10-23,3103.318
2014-10-24,3133.947
2014-10-27,3162.814
2014-10-28,3173.548
2014-10-29,3201.527
2014-10-30,3186.564
2014-10-31,3203.542
2014-11-03,3151.778
2014-11-04,3169.308
2014-11-05,3121.076
2014-11-06,3121.306
2014-11-07,3172.269
2014-11-10,3176.171
2014-11-11,3176.72
2014-11-12,3167.471
2014-11-13,3160.654
2014-11-14,3161.47
2014-11-17,3133.542
2014-11-18,3129.473
2014-11-19,3067.552
2014-11-20,3022.631
2014-11-21,3039.024
2014-11-24,3058.825
2014-11-25,3006.451
2014-11-26,3037.062
2014-11-27,3042.584
2014-11-28,2976.775
2014-12-01,2896.268
2014-12-02,2931.893
2014-12-03,2946.176
2014-12-04,2960.906
2014-12-05,2919.803
2014-12-08,2930.107
2014-12-09,2892.254
2014-12-10,2864.252
2014-12-11,2834.988
2014-12-12,2824.477
2014-12-15,2791.46
2014-12-16,2769.216
2014-12-17,2761.328
2014-12-18,2779.872
2014-12-19,2844.169
2014-12-22,2900.045
2014-12-23,2847.75
2014-12-24,2854.32
2014-12-25,2854.32
2014-12-26,2856.785
2014-12-29,2918.215
2014-12-30,2901.096
2014-12-31,2892.982
2015-01-01,2892.982
2015-01-02,2885.14
2015-01-05,2881.18
2015-01-06,2836.219
2015-01-07,2803.348
2015-01-08,2838.334
2015-01-09,2913.076
2015-01-12,2876.539
2015-01-13,2864.302
2015-01-14,2834.557
2015-01-15,2853.477
2015-01-16,2829.393
2015-01-19,2847.895
2015-01-20,2831.9
2015-01-21,2874.204
2015-01-22,2873.733
2015-01-23,2855.474
2015-01-26,2847.209
2015-01-27,2878.31
2015-01-28,2883.024
2015-01-29,2828.928
2015-01-30,2841.356
2015-02-02,2873.995
2015-02-03,2860.833
2015-02-04,2922.196
2015-02-05,2951.787
2015-02-06,2954.824
2015-02-09,2954.856
2015-02-10,2931.742
2015-02-11,2877.369
2015-02-12,2866.161
2015-02-13,2959.697
2015-02-16,2968.937
2015-02-17,2979.135
2015-02-18,3016.637
2015-02-19,3009.413
2015-02-20,3017.629
2015-02-23,3016.646
2015-02-24,3040.403
2015-02-25,3085.962
2015-02-26,3044.824
2015-02-27,3045.019
2015-03-02,3037.424
2015-03-03,3040.537
2015-03-04,3025.032
2015-03-05,3013.8
2015-03-06,2995.781
2015-03-09,2949.575
2015-03-10,2917.602
2015-03-11,2880.543
2015-03-12,2948.219
2015-03-13,2895.451
2015-03-16,2893.568
2015-03-17,2906.408
2015-03-18,2928.398
2015-03-19,2963.811
2015-03-20,3030.579
2015-03-23,3058.303
2015-03-24,3076.076
2015-03-25,3069.034
2015-03-26,3015.317
2015-03-27,3006.941
2015-03-30,2920.069
2015-03-31,2948.395
2015-04-01,2923.471
2015-04-02,2922.574
2015-04-03,2922.574
2015-04-06,2956.131
2015-04-07,2965.45
2015-04-08,2999.451
2015-04-09,2985.0
2015-04-10,2999.212
2015-04-13,2946.277
2015-04-14,2969.97
2015-04-15,2947.937
2015-04-16,3028.831
2015-04-17,2994.137
2015-04-20,2949.483
2015-04-21,2982.27
2015-04-22,2975.084
2015-04-23,2988.927
2015-04-24,3066.369
2015-04-27,3107.213
2015-04-28,3148.601
2015-04-29,3112.372
2015-04-30,3035.73
2015-05-01,3026.372
2015-05-04,3059.679
2015-05-05,3088.021
2015-05-06,3051.006
2015-05-07,2981.087
2015-05-08,2964.443
2015-05-11,2969.174
2015-05-12,3023.23
2015-05-13,3094.103
2015-05-14,3078.951
2015-05-15,3104.109
2015-05-18,3052.754
2015-05-19,2993.88
2015-05-20,2977.233
2015-05-21,3013.307
2015-05-22,2990.125
2015-05-25,3024.695
2015-05-26,3010.128
2015-05-27,2970.01
2015-05-28,2932.441
2015-05-29,2967.925
2015-06-01,2932.934
2015-06-02,2936.199
2015-06-03,2922.908
2015-06-04,2836.465
2015-06-05,2822.725
2015-06-08,2824.76
2015-06-09,2824.827
2015-06-10,2855.28
2015-06-11,2872.897
2015-06-12,2880.882
2015-06-15,2887.795
2015-06-16,2883.018
2015-06-17,2879.26
2015-06-18,2901.551
2015-06-19,2915.244
2015-06-22,2919.006
2015-06-23,2947.732
2015-06-24,2935.52
2015-06-25,2925.665
2015-06-26,2861.784
2015-06-29,2807.548
2015-06-30,2840.521
2015-07-01,2876.856
2015-07-02,2911.169
2015-07-03,2837.904
2015-07-06,2815.699
2015-07-07,2832.92
2015-07-08,2784.788
2015-07-09,2780.298
2015-07-10,2781.25
2015-07-13,2767.038
2015-07-14,2842.092
2015-07-15,2864.109
2015-07-16,2886.196
2015-07-17,2873.297
2015-07-20,2882.311
2015-07-21,2916.342
2015-07-22,2844.763
2015-07-23,2839.107
2015-07-24,2788.976
2015-07-27,2805.198
2015-07-28,2808.231
2015-07-29,2827.501
2015-07-30,2830.221
2015-07-31,2875.132
2015-08-03,2844.068
2015-08-04,2917.861
2015-08-05,2869.492
2015-08-06,2825.499
2015-08-07,2781.688
2015-08-10,2793.914
2015-08-11,2736.631
2015-08-12,2734.268
2015-08-13,2725.437
2015-08-14,2721.098
2015-08-17,2725.289
2015-08-18,2682.411
2015-08-19,2716.455
2015-08-20,2679.404
2015-08-21,2648.113
2015-08-24,2502.372
2015-08-25,2568.836
2015-08-26,2560.877
2015-08-27,2605.358
2015-08-28,2614.046
2015-08-31,2559.591
2015-09-01,2489.632
2015-09-02,2482.208
2015-09-03,2452.361
2015-09-04,2431.033
2015-09-07,2432.865
2015-09-08,2494.32
2015-09-09,2560.159
2015-09-10,2515.532
2015-09-11,2503.613
2015-09-14,2545.652
2015-09-15,2490.376
2015-09-16,2562.114
2015-09-17,2561.747
2015-09-18,2606.246
2015-09-21,2524.551
2015-09-22,2515.467
2015-09-23,2455.537
2015-09-24,2484.51
2015-09-25,2480.317
2015-09-28,2506.839
2015-09-29,2421.127
2015-09-30,2478.422
2015-10-01,2531.264
2015-10-02,2496.656
2015-10-05,2559.411
2015-10-06,2585.849
2015-10-07,2622.945
2015-10-08,2616.146
2015-10-09,2692.684
2015-10-12,2677.771
2015-10-13,2648.062
2015-10-14,2631.415
2015-10-15,2662.52
2015-10-16,2666.182
2015-10-19,2660.973
2015-10-20,2656.994
2015-10-21,2641.588
2015-10-22,2652.646
2015-10-23,2694.067
2015-10-26,2701.095
2015-10-27,2699.765
2015-10-28,2670.923
2015-10-29,2608.09
2015-10-30,2622.154
2015-11-02,2586.502
2015-11-03,2632.333
2015-11-04,2626.277
2015-11-05,2605.54
2015-11-06,2596.139
2015-11-09,2566.605
2015-11-10,2543.824
2015-11-11,2579.9
2015-11-12,2607.707
2015-11-13,2568.867
2015-11-16,2534.186
2015-11-17,2605.034
2015-11-18,2600.69
2015-11-19,2694.759
2015-11-20,2719.229
2015-11-23,2723.344
2015-11-24,2708.133
2015-11-25,2695.831
2015-11-26,2715.957
2015-11-27,2697.549
2015-11-30,2705.234
2015-12-01,2771.598
2015-12-02,2773.359
2015-12-03,2750.675
2015-12-04,2740.783
2015-12-07,2711.218
2015-12-08,2680.158
2015-12-09,2667.486
2015-12-10,2671.367
2015-12-11,2635.432
2015-12-14,2601.334
2015-12-15,2572.65
2015-12-16,2635.275
2015-12-17,2649.17
2015-12-18,2684.018
2015-12-21,2684.129
2015-12-22,2713.849
2015-12-23,2714.579
2015-12-24,2756.604
2015-12-25,2756.604
2015-12-28,2753.192
2015-12-29,2802.704
2015-12-30,2832.281
2015-12-31,2814.972
2016-01-01,2814.972
2016-01-04,2762.366
2016-01-05,2702.484
2016-01-06,2650.675
2016-01-07,2590.189
2016-01-08,2559.701
2016-01-11,2545.1
2016-01-12,2546.254
2016-01-13,2583.552
2016-01-14,2524.554
2016-01-15,2483.919
2016-01-18,2471.686
2016-01-19,2510.221
2016-01-20,2466.223
2016-01-21,2521.808
2016-01-22,2568.915
2016-01-25,2593.225
2016-01-26,2604.2
2016-01-27,2593.024
2016-01-28,2625.173
2016-01-29,2621.576
2016-02-01,2653.597
2016-02-02,2617.528
2016-02-03,2588.236
2016-02-04,2661.241
2016-02-05,2600.784
2016-02-08,2598.303
2016-02-09,2530.336
2016-02-10,2519.508
2016-02-11,2548.619
2016-02-12,2526.685
2016-02-15,2579.194
2016-02-16,2590.943
2016-02-17,2604.761
2016-02-18,2646.954
2016-02-19,2612.606
2016-02-22,2692.827
2016-02-23,2673.779
2016-02-24,2621.368
2016-02-25,2631.406
2016-02-26,2628.37
2016-02-29,2625.698
2016-03-01,2647.729
2016-03-02,2729.793
2016-03-03,2784.418
2016-03-04,2795.342
2016-03-07,2828.67
2016-03-08,2805.03
2016-03-09,2859.088
2016-03-10,2828.739
2016-03-11,2877.07
2016-03-14,2869.992
2016-03-15,2815.304
2016-03-16,2807.608
2016-03-17,2909.655
2016-03-18,2897.517
2016-03-21,2877.088
2016-03-22,2897.385
2016-03-23,2860.863
2016-03-24,2850.735
2016-03-25,2850.735
2016-03-28,2864.201
2016-03-29,2828.681
2016-03-30,2887.056
2016-03-31,2924.884
2016-04-01,2854.596
2016-04-04,2848.701
2016-04-05,2784.709
2016-04-06,2805.679
2016-04-07,2796.006
2016-04-08,2807.885
2016-04-11,2812.298
2016-04-12,2833.869
2016-04-13,2869.167
2016-04-14,2915.165
2016-04-15,2936.799
2016-04-18,2953.218
2016-04-19,2990.971
2016-04-20,3000.885
2016-04-21,3011.669
2016-04-22,2975.966
2016-04-25,2976.352
2016-04-26,2982.374
2016-04-27,2903.918
2016-04-28,2933.336
2016-04-29,2945.615
2016-05-02,2946.796
2016-05-03,2965.233
2016-05-04,2931.676
2016-05-05,2930.428
2016-05-06,2893.165
2016-05-09,2908.228
2016-05-10,2956.069
2016-05-11,2975.467
2016-05-12,2954.74
2016-05-13,2916.596
2016-05-16,2947.705
2016-05-17,2985.034
2016-05-18,2932.893
2016-05-19,2891.266
2016-05-20,2911.252
2016-05-23,2892.383
2016-05-24,2872.78
2016-05-25,2904.919
2016-05-26,2918.306
2016-05-27,2918.109
2016-05-30,2917.746
2016-05-31,2927.154
2016-06-01,2910.093
2016-06-02,2884.462
2016-06-03,2944.266
2016-06-06,2984.462
2016-06-07,3015.509
2016-06-08,3023.526
2016-06-09,2996.833
2016-06-10,2964.638
2016-06-13,2964.238
2016-06-14,2891.437
2016-06-15,2887.591
2016-06-16,2844.863
2016-06-17,2878.126
2016-06-20,2945.499
2016-06-21,2959.214
2016-06-22,2970.647
2016-06-23,3011.208
2016-06-24,2899.605
2016-06-27,2858.668
2016-06-28,2844.677
2016-06-29,2900.018
2016-06-30,2952.609
2016-07-01,2968.438
2016-07-04,3013.903
2016-07-05,2957.261
2016-07-06,2961.854
2016-07-07,2976.905
2016-07-08,2996.602
2016-07-11,3041.698
2016-07-12,3078.897
2016-07-13,3086.112
2016-07-14,3105.888
2016-07-15,3091.52
2016-07-18,3108.29
2016-07-19,3072.236
2016-07-20,3100.136
2016-07-21,3123.068
2016-07-22,3095.434
2016-07-25,3120.563
2016-07-26,3145.616
2016-07-27,3118.261
2016-07-28,3145.056
2016-07-29,3184.638
2016-08-01,3177.761
2016-08-02,3176.066
2016-08-03,3124.704
2016-08-04,3138.5
2016-08-05,3139.547
2016-08-08,3177.16
2016-08-09,3183.428
2016-08-10,3199.279
2016-08-11,3180.226
2016-08-12,3189.165
2016-08-15,3191.699
2016-08-16,3182.092
2016-08-17,3159.503
2016-08-18,3152.138
2016-08-19,3133.801
2016-08-22,3133.122
2016-08-23,3166.477
2016-08-24,3150.112
2016-08-25,3147.435
2016-08-26,3154.302
2016-08-29,3091.363
2016-08-30,3082.219
2016-08-31,3051.585
2016-09-01,3057.953
2016-09-02,3032.208
2016-09-05,3075.371
2016-09-06,3094.22
2016-09-07,3103.334
2016-09-08,3088.654
2016-09-09,3005.956
2016-09-12,2929.481
2016-09-13,2917.55
2016-09-14,2924.401
2016-09-15,2941.893
2016-09-16,2968.894
2016-09-19,2994.242
2016-09-20,2995.71
2016-09-21,3018.198
2016-09-22,3064.862
2016-09-23,3080.291
2016-09-26,3084.549
2016-09-27,3086.943
2016-09-28,3089.201
2016-09-29,3114.415
2016-09-30,3089.483
2016-10-03,3108.339
2016-10-04,3105.428
2016-10-05,3070.174
2016-10-06,3075.185
2016-10-07,3070.794
2016-10-10,3087.652
2016-10-11,3050.76
2016-10-12,3061.104
2016-10-13,3044.43
2016-10-14,3082.831
2016-10-17,3049.827
2016-10-18,3080.674
2016-10-19,3099.141
2016-10-20,3070.301
2016-10-21,3038.58
2016-10-24,3018.702
2016-10-25,3048.447
2016-10-26,3007.189
2016-10-27,2936.347
2016-10-28,2912.539
2016-10-31,2952.571
2016-11-01,2953.179
2016-11-02,2920.628
2016-11-03,2923.837
2016-11-04,2904.888
2016-11-07,2956.371
2016-11-08,2963.272
2016-11-09,2893.229
2016-11-10,2933.714
2016-11-11,2929.602
2016-11-14,2923.129
2016-11-15,2920.894
2016-11-16,2893.189
2016-11-17,2909.881
2016-11-18,2867.457
2016-11-21,2865.727
2016-11-22,2900.124
2016-11-23,2937.274
2016-11-24,2940.362
2016-11-25,2951.14
2016-11-28,2955.738
2016-11-29,2947.088
2016-11-30,2914.939
2016-12-01,2952.313
2016-12-02,2936.554
2016-12-05,2921.632
2016-12-06,2933.503
2016-12-07,2961.695
2016-12-08,2968.939
2016-12-09,2975.059
2016-12-12,2997.774
2016-12-13,2999.856
2016-12-14,3028.526
2016-12-15,2923.947
2016-12-16,2888.59
2016-12-19,2899.524
2016-12-20,2905.731
2016-12-21,2920.684
2016-12-22,2922.891
2016-12-23,2894.981
2016-12-26,2894.981
2016-12-27,2900.63
2016-12-28,2929.676
2016-12-29,2955.311
2016-12-30,2955.771
2017-01-02,2955.771
2017-01-03,2981.144
2017-01-04,3001.179
2017-01-05,3036.34
2017-01-06,3025.111
2017-01-09,3060.553
2017-01-10,3056.084
2017-01-11,3061.077
2017-01-12,3103.269
2017-01-13,3093.366
2017-01-16,3099.721
2017-01-17,3104.069
2017-01-18,3110.779
2017-01-19,3127.777
2017-01-20,3122.792
2017-01-23,3100.067
2017-01-24,3130.299
2017-01-25,3122.09
2017-01-26,3112.792
2017-01-27,3134.191
2017-01-30,3108.56
2017-01-31,3099.89
2017-02-01,3111.934
2017-02-02,3152.102
2017-02-03,3145.12
2017-02-06,3112.468
2017-02-07,3128.719
2017-02-08,3137.438
2017-02-09,3143.431
2017-02-10,3191.654
2017-02-13,3206.791
2017-02-14,3190.774
2017-02-15,3241.561
2017-02-16,3252.038
2017-02-17,3232.186
2017-02-20,3226.39
2017-02-21,3216.4
2017-02-22,3250.032
2017-02-23,3250.637
2017-02-24,3203.95
2017-02-27,3194.769
2017-02-28,3186.735
2017-03-01,3167.055
2017-03-02,3183.973
2017-03-03,3156.223
2017-03-06,3175.893
2017-03-07,3189.057
2017-03-08,3167.79
2017-03-09,3133.449
2017-03-10,3166.837
2017-03-13,3168.11
2017-03-14,3167.518
2017-03-15,3183.91
2017-03-16,3247.52
2017-03-17,3254.068
2017-03-20,3264.837
2017-03-21,3254.327
2017-03-22,3192.509
2017-03-23,3200.609
2017-03-24,3215.523
2017-03-27,3204.814
2017-03-28,3243.022
2017-03-29,3279.307
2017-03-30,3304.299
2017-03-31,3267.936
2017-04-03,3259.984
2017-04-04,3238.796
2017-04-05,3270.183
2017-04-06,3262.859
2017-04-07,3256.182
2017-04-10,3286.558
2017-04-11,3274.417
2017-04-12,3281.834
2017-04-13,3301.918
2017-04-14,3301.918
2017-04-17,3311.496
2017-04-18,3253.109
2017-04-19,3224.781
2017-04-20,3236.322
2017-04-21,3239.005
2017-04-24,3263.459
2017-04-25,3250.951
2017-04-26,3240.746
2017-04-27,3222.387
2017-04-28,3238.617
2017-05-01,3285.55
2017-05-02,3280.758
2017-05-03,3242.105
2017-05-04,3223.643
2017-05-05,3203.715
2017-05-08,3212.76
2017-05-09,3216.46
2017-05-10,3256.12
2017-05-11,3253.452
2017-05-12,3240.426
2017-05-15,3241.658
2017-05-16,3264.561
2017-05-17,3231.075
2017-05-18,3208.883
2017-05-19,3218.286
2017-05-22,3259.613
2017-05-23,3263.228
2017-05-24,3261.961
2017-05-25,3277.139
2017-05-26,3252.153
2017-05-29,3237.771
2017-05-30,3238.025
2017-05-31,3230.582
2017-06-01,3219.632
2017-06-02,3265.213
2017-06-05,3276.288
2017-06-06,3236.209
2017-06-07,3245.022
2017-06-08,3241.896
2017-06-09,3239.534
2017-06-12,3245.557
2017-06-13,3295.682
2017-06-14,3361.869
2017-06-15,3311.277
2017-06-16,3327.126
2017-06-19,3330.026
2017-06-20,3298.489
2017-06-21,3244.232
2017-06-22,3259.802
2017-06-23,3288.0
2017-06-26,3300.907
2017-06-27,3287.914
2017-06-28,3317.02
2017-06-29,3381.098
2017-06-30,3316.276
2017-07-03,3281.533
2017-07-04,3312.349
2017-07-05,3286.793
2017-07-06,3293.142
2017-07-07,3271.899
2017-07-10,3271.23
2017-07-11,3277.158
2017-07-12,3278.097
2017-07-13,3342.132
2017-07-14,3394.889
2017-07-17,3394.353
2017-07-18,3404.283
2017-07-19,3414.002
2017-07-20,3434.823
2017-07-21,3388.769
2017-07-24,3373.599
2017-07-25,3403.174
2017-07-26,3427.336
2017-07-27,3449.564
2017-07-28,3412.747
2017-07-31,3418.147
2017-08-01,3455.471
2017-08-02,3432.574
2017-08-03,3423.893
2017-08-04,3399.344
2017-08-07,3428.429
2017-08-08,3403.546
2017-08-09,3401.244
2017-08-10,3408.493
2017-08-11,3366.859
2017-08-14,3379.249
2017-08-15,3367.748
2017-08-16,3413.525
2017-08-17,3443.957
2017-08-18,3433.778
2017-08-21,3426.784
2017-08-22,3444.144
2017-08-23,3419.303
2017-08-24,3438.663
2017-08-25,3464.166
2017-08-28,3455.431
2017-08-29,3450.993
2017-08-30,3427.734
2017-08-31,3468.475
2017-09-01,3497.877
2017-09-04,3474.806
2017-09-05,3507.938
2017-09-06,3497.228
2017-09-07,3517.314
2017-09-08,3526.111
2017-09-11,3524.924
2017-09-12,3538.597
2017-09-13,3519.117
2017-09-14,3496.34
2017-09-15,3478.681
2017-09-18,3478.313
2017-09-19,3485.272
2017-09-20,3518.524
2017-09-21,3429.854
2017-09-22,3457.657
2017-09-25,3443.839
2017-09-26,3408.492
2017-09-27,3395.951
2017-09-28,3387.51
2017-09-29,3399.895
2017-10-02,3415.109
2017-10-03,3396.976
2017-10-04,3383.961
2017-10-05,3365.51
2017-10-06,3381.832
2017-10-09,3395.75
2017-10-10,3403.307
2017-10-11,3420.125
2017-10-12,3455.293
2017-10-13,3500.116
2017-10-16,3510.689
2017-10-17,3523.897
2017-10-18,3535.093
2017-10-19,3553.669
2017-10-20,3532.57
2017-10-23,3517.063
2017-10-24,3504.579
2017-10-25,3469.903
2017-10-26,3471.221
2017-10-27,3455.866
2017-10-30,3477.825
2017-10-31,3475.107
2017-11-01,3493.123
2017-11-02,3522.181
2017-11-03,3510.406
2017-11-06,3527.582
2017-11-07,3569.201
2017-11-08,3583.884
2017-11-09,3603.423
2017-11-10,3592.588
2017-11-13,3582.504
2017-11-14,3543.033
2017-11-15,3501.843
2017-11-16,3516.037
2017-11-17,3501.475
2017-11-20,3502.994
2017-11-21,3525.09
2017-11-22,3549.532
2017-11-23,3580.122
2017-11-24,3583.283
2017-11-27,3585.608
2017-11-28,3578.623
2017-11-29,3583.012
2017-11-30,3557.051
2017-12-01,3580.216
2017-12-04,3589.123
2017-12-05,3583.606
2017-12-06,3533.567
2017-12-07,3526.609
2017-12-08,3526.02
2017-12-11,3537.566
2017-12-12,3546.596
2017-12-13,3585.29
2017-12-14,3601.719
2017-12-15,3598.259
2017-12-18,3636.29
2017-12-19,3646.601
2017-12-20,3655.742
2017-12-21,3675.434
2017-12-22,3691.128
2017-12-25,3691.128
2017-12-26,3691.607
2017-12-27,3719.488
2017-12-28,3747.668
2017-12-29,3752.56
2018-01-01,3752.56
2018-01-02,3755.072
2018-01-03,3765.411
2018-01-04,3788.944
2018-01-05,3810.675
2018-01-08,3803.045
2018-01-09,3805.998
2018-01-10,3795.162
2018-01-11,3787.907
2018-01-12,3807.87
2018-01-15,3854.179
2018-01-16,3823.387
2018-01-17,3806.944
2018-01-18,3809.406
2018-01-19,3813.474
2018-01-22,3828.849
2018-01-23,3844.576
2018-01-24,3899.432
2018-01-25,3912.118
2018-01-26,3911.635
2018-01-29,3925.319
2018-01-30,3879.229
2018-01-31,3881.536
2018-02-01,3877.462
2018-02-02,3863.303
2018-02-05,3797.785
2018-02-06,3646.947
2018-02-07,3684.25
2018-02-08,3654.126
2018-02-09,3612.793
2018-02-12,3628.758
2018-02-13,3670.117
2018-02-14,3693.292
2018-02-15,3766.864
2018-02-16,3783.593
2018-02-19,3797.837
2018-02-20,3798.106
2018-02-21,3755.298
2018-02-22,3759.674
2018-02-23,3768.498
2018-02-26,3792.432
2018-02-27,3790.038
2018-02-28,3763.199
2018-03-01,3710.133
2018-03-02,3678.784
2018-03-05,3660.754
2018-03-06,3739.899
2018-03-07,3699.778
2018-03-08,3714.603
2018-03-09,3743.964
2018-03-12,3783.312
2018-03-13,3777.428
2018-03-14,3754.895
2018-03-15,3733.698
2018-03-16,3730.127
2018-03-19,3726.74
2018-03-20,3695.555
2018-03-21,3706.365
2018-03-22,3705.514
2018-03-23,3647.422
2018-03-26,3630.853
2018-03-27,3662.917
2018-03-28,3621.557
2018-03-29,3599.092
2018-03-30,3599.092
2018-04-02,3596.746
2018-04-03,3610.544
2018-04-04,3622.609
2018-04-05,3625.252
2018-04-06,3623.844
2018-04-09,3648.738
2018-04-10,3696.584
2018-04-11,3708.775
2018-04-12,3702.011
2018-04-13,3724.037
2018-04-16,3742.783
2018-04-17,3743.749
2018-04-18,3773.113
2018-04-19,3784.351
2018-04-20,3732.651
2018-04-23,3714.076
2018-04-24,3727.493
2018-04-25,3711.785
2018-04-26,3731.053
2018-04-27,3782.737
2018-04-30,3775.877
2018-05-01,3740.518
2018-05-02,3762.709
2018-05-03,3802.531
2018-05-04,3797.881
2018-05-07,3818.117
2018-05-08,3779.486
2018-05-09,3813.504
2018-05-10,3861.848
2018-05-11,3888.958
2018-05-14,3916.737
2018-05-15,3855.701
2018-05-16,3887.704
2018-05-17,3887.465
2018-05-18,3899.651
2018-05-21,3929.036
2018-05-22,3920.482
2018-05-23,3895.882
2018-05-24,3906.673
2018-05-25,3890.956
2018-05-28,3856.535
2018-05-29,3847.656
2018-05-30,3860.304
2018-05-31,3891.557
2018-06-01,3878.839
2018-06-04,3942.73
2018-06-05,3894.005
2018-06-06,3971.362
2018-06-07,3982.113
2018-06-08,3951.499
2018-06-11,3957.478
2018-06-12,3979.41
2018-06-13,3964.08
2018-06-14,3919.644
2018-06-15,3924.848
2018-06-18,3913.317
2018-06-19,3899.869
2018-06-20,3938.18
2018-06-21,3984.317
2018-06-22,3987.836
2018-06-25,3978.69
2018-06-26,3966.415
2018-06-27,3962.668
2018-06-28,3961.114
2018-06-29,3969.103
2018-07-02,3926.121
2018-07-03,3974.267
2018-07-04,3958.235
2018-07-05,3980.673
2018-07-06,4026.578
2018-07-09,4049.514
2018-07-10,4029.012
2018-07-11,3980.228
2018-07-12,4005.968
2018-07-13,4024.355
2018-07-16,4009.632
2018-07-17,3961.433
2018-07-18,3977.232
2018-07-19,3966.248
2018-07-20,4031.924
2018-07-23,3984.531
2018-07-24,4038.185
2018-07-25,3999.511
2018-07-26,3987.396
2018-07-27,4032.983
2018-07-30,4022.923
2018-07-31,4034.143
2018-08-01,4022.196
2018-08-02,3991.128
2018-08-03,4021.969
2018-08-06,4028.54
2018-08-07,4040.303
2018-08-08,4036.524
2018-08-09,4035.176
2018-08-10,3973.92
2018-08-13,3948.671
2018-08-14,3943.755
2018-08-15,3979.724
2018-08-16,4013.257
2018-08-17,4016.77
2018-08-20,4046.354
2018-08-21,4037.525
2018-08-22,4025.489
2018-08-23,3977.597
2018-08-24,4042.068
2018-08-27,4063.867
2018-08-28,4075.471
2018-08-29,4051.8
2018-08-30,4060.765
2018-08-31,4031.738
2018-09-03,4027.632
2018-09-04,3998.13
2018-09-05,3963.351
2018-09-06,3907.742
2018-09-07,3854.742
2018-09-10,3849.265
2018-09-11,3852.969
2018-09-12,3890.705
2018-09-13,3874.235
2018-09-14,3892.303
2018-09-17,3898.311
2018-09-18,3890.399
2018-09-19,3926.021
2018-09-20,3919.36
2018-09-21,3942.634
2018-09-24,3922.521
2018-09-25,3932.886
2018-09-26,3945.019
2018-09-27,3914.805
2018-09-28,3923.975
2018-10-01,3904.649
2018-10-02,3861.516
2018-10-03,3855.39
2018-10-04,3834.402
2018-10-05,3830.164
2018-10-08,3790.734
2018-10-09,3741.772
2018-10-10,3767.437
2018-10-11,3669.24
2018-10-12,3674.959
2018-10-15,3672.088
2018-10-16,3685.528
2018-10-17,3730.623
2018-10-18,3726.397
2018-10-19,3717.239
2018-10-22,3667.502
2018-10-23,3615.919
2018-10-24,3619.205
2018-10-25,3524.145
2018-10-26,3517.909
2018-10-29,3561.039
2018-10-30,3618.364
2018-10-31,3625.86
2018-11-01,3677.287
2018-11-02,3701.234
2018-11-05,3679.233
2018-11-06,3717.524
2018-11-07,3747.435
2018-11-08,3769.558
2018-11-09,3734.84
2018-11-12,3740.64
2018-11-13,3678.785
2018-11-14,3627.738
2018-11-15,3653.121
2018-11-16,3667.037
2018-11-19,3627.785
2018-11-20,3573.927
2018-11-21,3561.071
2018-11-22,3592.093
2018-11-23,3596.501
2018-11-26,3565.466
2018-11-27,3578.919
2018-11-28,3572.499
2018-11-29,3630.352
2018-11-30,3556.641
2018-12-03,3665.793
2018-12-04,3630.362
2018-12-05,3563.952
2018-12-06,3529.261
2018-12-07,3558.95
2018-12-10,3470.474
2018-12-11,3495.089
2018-12-12,3553.359
2018-12-13,3552.324
2018-12-14,3500.257
2018-12-17,3552.701
2018-12-18,3501.973
2018-12-19,3483.226
2018-12-20,3404.007
2018-12-21,3384.118
2018-12-24,3382.167
2018-12-25,3382.167
2018-12-26,3385.045
2018-12-27,3443.041
2018-12-28,3472.917
2018-12-31,3464.273
2019-01-01,3464.273
2019-01-02,3402.504
2019-01-03,3452.922
2019-01-04,3499.963
2019-01-07,3550.327
2019-01-08,3572.178
2019-01-09,3634.609
2019-01-10,3659.196
2019-01-11,3657.709
2019-01-14,3651.161
2019-01-15,3680.464
2019-01-16,3682.043
2019-01-17,3677.829
2019-01-18,3707.961
2019-01-21,3702.368
2019-01-22,3680.565
2019-01-23,3669.969
2019-01-24,3673.966
2019-01-25,3733.372
2019-01-28,3733.892
2019-01-29,3695.835
