Date,SPAIN LARGE GROWTH Large Cap
2019-08-07,1819.7
2019-08-08,1849.555
2019-08-09,1832.924
2019-08-12,1833.035
2019-08-13,1814.988
2019-08-14,1778.037
2019-08-15,1765.689
2019-08-16,1790.622
2019-08-19,1817.848
2019-08-20,1795.357
2019-08-21,1834.401
2019-08-22,1818.729
2019-08-23,1813.561
2019-08-26,1807.718
2019-08-27,1823.842
2019-08-28,1824.29
2019-08-29,1834.375
2019-08-30,1840.497
2019-09-02,1825.341
2019-09-03,1823.249
2019-09-04,1836.893
2019-09-05,1866.082
2019-09-06,1876.582
2019-09-09,1863.945
2019-09-10,1850.942
2019-09-11,1817.09
2019-09-12,1820.085
2019-09-13,1815.768
2019-09-16,1775.877
2019-09-17,1793.362
2019-09-18,1800.638
2019-09-19,1813.137
2019-09-20,1825.688
2019-09-23,1801.745
2019-09-24,1820.801
2019-09-25,1799.723
2019-09-26,1806.005
2019-09-27,1818.074
2019-09-30,1819.318
2019-10-01,1806.168
2019-10-02,1749.212
2019-10-03,1765.992
2019-10-04,1788.287
2019-10-07,1805.413
2019-10-08,1777.057
2019-10-09,1799.037
2019-10-10,1827.682
2019-10-11,1852.43
2019-10-14,1838.26
2019-10-15,1853.654
2019-10-16,1858.633
2019-10-17,1869.801
2019-10-18,1854.14
2019-10-21,1865.224
2019-10-22,1848.665
2019-10-23,1832.681
2019-10-24,1842.503
2019-10-25,1854.882
2019-10-28,1860.685
2019-10-29,1863.359
2019-10-30,1853.605
2019-10-31,1862.004
2019-11-01,1889.029
2019-11-04,1891.044
2019-11-05,1865.979
2019-11-06,1889.713
2019-11-07,1903.956
2019-11-08,1885.952
2019-11-11,1892.836
2019-11-12,1867.959
2019-11-13,1876.751
2019-11-14,1881.108
2019-11-15,1907.026
2019-11-18,1913.311
2019-11-19,1907.297
2019-11-20,1893.151
2019-11-21,1890.023
2019-11-22,1880.477
2019-11-25,1890.442
2019-11-26,1905.474
2019-11-27,1906.912
2019-11-28,1914.93
2019-11-29,1919.861
2019-12-02,1889.162
2019-12-03,1900.671
2019-12-04,1918.575
2019-12-05,1915.851
2019-12-06,1940.67
2019-12-09,1941.739
2019-12-10,1939.888
2019-12-11,1976.631
2019-12-12,1984.054
2019-12-13,2013.593
2019-12-16,2028.033
2019-12-17,2032.483
2019-12-18,2024.799
2019-12-19,2016.046
2019-12-20,2012.594
2019-12-23,2028.662
2019-12-24,2043.246
2019-12-25,2043.246
2019-12-26,2044.812
2019-12-27,2066.806
2019-12-30,2049.985
2019-12-31,2044.021
2020-01-01,2044.021
2020-01-02,2052.765
2020-01-03,2047.208
2020-01-06,2036.628
2020-01-07,2047.637
2020-01-08,2045.661
2020-01-09,2052.685
2020-01-10,2049.727
2020-01-13,2058.246
2020-01-14,2071.601
2020-01-15,2089.286
2020-01-16,2089.616
2020-01-17,2114.322
2020-01-20,2094.598
2020-01-21,2094.635
2020-01-22,2082.098
2020-01-23,2055.658
2020-01-24,2078.077
2020-01-27,2003.87
2020-01-28,2024.896
2020-01-29,2026.336
2020-01-30,2007.486
2020-01-31,1991.308
2020-02-03,2005.86
2020-02-04,2044.347
2020-02-05,2043.311
2020-02-06,2054.733
2020-02-07,2036.896
2020-02-10,2034.993
2020-02-11,2044.942
2020-02-12,2026.973
2020-02-13,2001.186
2020-02-14,2007.976
2020-02-17,2010.867
2020-02-18,2013.949
2020-02-19,2025.941
2020-02-20,1990.529
2020-02-21,1993.276
2020-02-24,1885.55
2020-02-25,1841.303
2020-02-26,1834.846
2020-02-27,1785.809
2020-02-28,1786.211
2020-03-02,1801.602
2020-03-03,1825.587
2020-03-04,1811.48
2020-03-05,1785.782
2020-03-06,1724.477
2020-03-09,1653.361
2020-03-10,1574.941
2020-03-11,1533.901
2020-03-12,1307.142
2020-03-13,1374.523
2020-03-16,1277.664
2020-03-17,1285.534
2020-03-18,1207.935
2020-03-19,1234.402
2020-03-20,1271.452
2020-03-23,1218.555
2020-03-24,1321.635
2020-03-25,1397.451
2020-03-26,1445.476
2020-03-27,1388.556
2020-03-30,1355.319
2020-03-31,1370.661
2020-04-01,1319.052
2020-04-02,1286.86
2020-04-03,1285.965
2020-04-06,1360.68
2020-04-07,1466.304
2020-04-08,1450.359
2020-04-09,1512.986
2020-04-10,1512.986
2020-04-13,1507.73
2020-04-14,1572.13
2020-04-15,1486.061
2020-04-16,1445.831
2020-04-17,1484.525
2020-04-20,1467.461
2020-04-21,1402.928
2020-04-22,1387.929
2020-04-23,1379.148
2020-04-24,1352.428
2020-04-27,1377.524
2020-04-28,1371.758
2020-04-29,1402.079
2020-04-30,1399.113
2020-05-01,1406.202
2020-05-04,1320.746
2020-05-05,1311.718
2020-05-06,1297.528
2020-05-07,1325.907
2020-05-08,1351.354
2020-05-11,1320.808
2020-05-12,1357.183
2020-05-13,1320.424
2020-05-14,1283.686
2020-05-15,1265.206
2020-05-18,1360.1
2020-05-19,1382.883
2020-05-20,1402.343
2020-05-21,1401.172
2020-05-22,1391.252
2020-05-25,1443.84
2020-05-26,1487.83
2020-05-27,1536.728
2020-05-28,1556.942
2020-05-29,1535.092
2020-06-01,1554.113
2020-06-02,1583.196
2020-06-03,1615.113
2020-06-04,1615.109
2020-06-05,1656.617
2020-06-08,1638.617
2020-06-09,1626.438
2020-06-10,1632.501
2020-06-11,1568.695
2020-06-12,1540.805
2020-06-15,1540.159
2020-06-16,1587.193
2020-06-17,1595.131
2020-06-18,1584.387
2020-06-19,1584.931
2020-06-22,1576.296
2020-06-23,1598.842
2020-06-24,1538.197
2020-06-25,1537.544
2020-06-26,1520.334
2020-06-29,1538.053
2020-06-30,1517.457
2020-07-01,1523.94
2020-07-02,1572.264
2020-07-03,1550.667
2020-07-06,1581.697
2020-07-07,1559.434
2020-07-08,1536.939
2020-07-09,1509.726
2020-07-10,1518.938
2020-07-13,1559.891
2020-07-14,1521.346
2020-07-15,1567.818
2020-07-16,1554.371
2020-07-17,1546.139
2020-07-20,1559.012
2020-07-21,1576.522
2020-07-22,1558.366
2020-07-23,1576.052
2020-07-24,1551.051
2020-07-27,1552.698
2020-07-28,1567.913
2020-07-29,1577.676
2020-07-30,1531.266
2020-07-31,1510.991
2020-08-03,1507.8
2020-08-04,1501.72
2020-08-05,1548.538
2020-08-06,1531.221
2020-08-07,1533.717
2020-08-10,1543.002
2020-08-11,1596.493
2020-08-12,1614.064
2020-08-13,1622.52
2020-08-14,1587.679
2020-08-17,1586.522
2020-08-18,1583.935
2020-08-19,1573.596
2020-08-20,1552.6
2020-08-21,1552.192
2020-08-24,1576.597
2020-08-25,1600.917
2020-08-26,1608.889
2020-08-27,1606.275
2020-08-28,1625.462
2020-08-31,1596.222
2020-09-01,1595.334
2020-09-02,1611.054
2020-09-03,1605.834
2020-09-04,1575.972
2020-09-07,1604.557
2020-09-08,1576.689
2020-09-09,1574.261
2020-09-10,1588.309
2020-09-11,1568.216
2020-09-14,1581.143
2020-09-15,1622.93
2020-09-16,1662.265
2020-09-17,1660.829
2020-09-18,1649.891
2020-09-21,1572.22
2020-09-22,1546.429
2020-09-23,1555.367
2020-09-24,1534.096
2020-09-25,1528.466
2020-09-28,1573.453
2020-09-29,1577.784
2020-09-30,1561.633
2020-10-01,1572.315
2020-10-02,1564.943
2020-10-05,1588.161
2020-10-06,1602.715
2020-10-07,1587.872
2020-10-08,1609.92
2020-10-09,1616.868
2020-10-12,1606.03
2020-10-13,1589.429
2020-10-14,1581.971
2020-10-15,1558.281
2020-10-16,1562.418
2020-10-19,1579.702
2020-10-20,1602.615
2020-10-21,1583.022
2020-10-22,1558.539
2020-10-23,1584.827
2020-10-26,1558.357
2020-10-27,1509.761
2020-10-28,1456.675
2020-10-29,1439.647
2020-10-30,1439.014
2020-11-02,1446.608
2020-11-03,1494.795
2020-11-04,1537.677
2020-11-05,1592.585
2020-11-06,1599.593
2020-11-09,1733.702
2020-11-10,1780.215
2020-11-11,1782.064
2020-11-12,1759.909
2020-11-13,1768.158
2020-11-16,1790.688
2020-11-17,1781.234
2020-11-18,1802.133
2020-11-19,1784.613
2020-11-20,1791.661
2020-11-23,1776.797
2020-11-24,1804.549
2020-11-25,1825.208
2020-11-26,1815.177
2020-11-27,1835.014
2020-11-30,1804.434
2020-12-01,1826.796
2020-12-02,1851.071
2020-12-03,1864.224
2020-12-04,1874.26
2020-12-07,1872.938
2020-12-08,1842.114
2020-12-09,1825.915
2020-12-10,1830.199
2020-12-11,1810.168
2020-12-14,1835.95
2020-12-15,1817.409
2020-12-16,1817.793
2020-12-17,1837.426
2020-12-18,1798.815
2020-12-21,1741.955
2020-12-22,1774.105
2020-12-23,1789.507
2020-12-24,1801.997
2020-12-25,1801.997
2020-12-28,1821.451
2020-12-29,1837.981
2020-12-30,1841.217
2020-12-31,1806.236
2021-01-01,1806.236
2021-01-04,1800.005
2021-01-05,1792.592
2021-01-06,1805.751
2021-01-07,1766.177
2021-01-08,1787.272
2021-01-11,1753.348
2021-01-12,1759.454
2021-01-13,1741.641
2021-01-14,1753.975
2021-01-15,1726.575
2021-01-18,1729.445
2021-01-19,1734.415
2021-01-20,1743.003
2021-01-21,1730.243
2021-01-22,1724.384
2021-01-25,1678.028
2021-01-26,1690.709
2021-01-27,1678.395
2021-01-28,1699.186
2021-01-29,1659.631
2021-02-01,1666.879
2021-02-02,1690.97
2021-02-03,1687.271
2021-02-04,1693.967
2021-02-05,1727.251
2021-02-08,1720.991
2021-02-09,1706.791
2021-02-10,1693.079
2021-02-11,1685.147
2021-02-12,1681.923
2021-02-15,1709.15
2021-02-16,1695.773
2021-02-17,1664.411
2021-02-18,1653.867
2021-02-19,1676.114
2021-02-22,1692.369
2021-02-23,1759.404
2021-02-24,1749.284
2021-02-25,1772.026
2021-02-26,1741.183
2021-03-01,1786.203
2021-03-02,1786.946
2021-03-03,1770.98
2021-03-04,1753.117
2021-03-05,1701.695
2021-03-08,1722.444
2021-03-09,1753.772
2021-03-10,1773.094
2021-03-11,1820.182
2021-03-12,1823.915
2021-03-15,1819.223
2021-03-16,1819.461
2021-03-17,1800.983
2021-03-18,1790.931
2021-03-19,1741.934
2021-03-22,1719.745
2021-03-23,1717.517
2021-03-24,1726.975
2021-03-25,1720.661
2021-03-26,1735.61
2021-03-29,1737.559
2021-03-30,1756.105
2021-03-31,1765.032
2021-04-01,1764.563
2021-04-02,1764.563
2021-04-05,1770.264
2021-04-06,1778.472
2021-04-07,1756.188
2021-04-08,1766.341
2021-04-09,1745.744
2021-04-12,1736.587
2021-04-13,1753.176
2021-04-14,1777.446
2021-04-15,1798.655
2021-04-16,1792.377
2021-04-19,1821.787
2021-04-20,1771.09
2021-04-21,1806.351
2021-04-22,1838.174
2021-04-23,1830.282
2021-04-26,1846.782
2021-04-27,1848.745
2021-04-28,1857.157
2021-04-29,1865.766
2021-04-30,1846.656
2021-05-03,1881.643
2021-05-04,1865.28
2021-05-05,1880.777
2021-05-06,1892.606
2021-05-07,1929.755
2021-05-10,1933.942
2021-05-11,1912.495
2021-05-12,1902.488
2021-05-13,1889.851
2021-05-14,1946.408
2021-05-17,1949.608
2021-05-18,1956.837
2021-05-19,1935.136
2021-05-20,1953.517
2021-05-21,1964.166
2021-05-24,1985.621
2021-05-25,1985.412
2021-05-26,1982.162
2021-05-27,1958.627
2021-05-28,1982.314
2021-05-31,1975.514
2021-06-01,1986.718
2021-06-02,1984.666
2021-06-03,1958.507
2021-06-04,1969.524
2021-06-07,1989.661
2021-06-08,1996.032
2021-06-09,2001.581
2021-06-10,1982.513
2021-06-11,2009.617
2021-06-14,2024.902
2021-06-15,1999.25
2021-06-16,2001.402
2021-06-17,1985.263
2021-06-18,1946.813
2021-06-21,1955.153
2021-06-22,1960.177
2021-06-23,1950.782
2021-06-24,1985.972
2021-06-25,1994.07
2021-06-28,1947.994
2021-06-29,1930.844
2021-06-30,1908.725
2021-07-01,1918.927
2021-07-02,1917.22
2021-07-05,1920.018
2021-07-06,1916.852
2021-07-07,1914.421
2021-07-08,1888.018
2021-07-09,1906.421
2021-07-12,1912.897
2021-07-13,1875.531
2021-07-14,1857.41
2021-07-15,1810.035
2021-07-16,1826.703
2021-07-19,1793.329
2021-07-20,1788.835
2021-07-21,1831.911
2021-07-22,1843.31
2021-07-23,1862.653
2021-07-26,1864.565
2021-07-27,1844.893
2021-07-28,1862.042
2021-07-29,1880.684
2021-07-30,1864.565
2021-08-02,1904.558
2021-08-03,1871.64
2021-08-04,1874.332
2021-08-05,1887.758
2021-08-06,1865.437
2021-08-09,1853.729
2021-08-10,1863.097
2021-08-11,1878.119
2021-08-12,1891.343
2021-08-13,1911.897
2021-08-16,1887.722
2021-08-17,1876.573
2021-08-18,1891.904
2021-08-19,1889.692
2021-08-20,1895.386
2021-08-23,1917.394
2021-08-24,1920.784
2021-08-25,1901.303
2021-08-26,1885.457
2021-08-27,1899.778
2021-08-30,1883.319
2021-08-31,1874.129
2021-09-01,1921.832
2021-09-02,1922.848
2021-09-03,1896.316
2021-09-06,1910.628
2021-09-07,1900.934
2021-09-08,1903.788
2021-09-09,1901.398
2021-09-10,1877.102
2021-09-13,1876.378
2021-09-14,1893.617
2021-09-15,1863.696
2021-09-16,1906.85
2021-09-17,1938.301
2021-09-20,1952.714
2021-09-21,1990.956
2021-09-22,1973.264
2021-09-23,1968.507
2021-09-24,1945.748
2021-09-27,1950.352
2021-09-28,1887.396
2021-09-29,1916.848
2021-09-30,1898.818
2021-10-01,1915.256
2021-10-04,1918.764
2021-10-05,1916.315
2021-10-06,1845.838
2021-10-07,1875.357
2021-10-08,1871.463
2021-10-11,1851.129
2021-10-12,1848.684
2021-10-13,1864.604
2021-10-14,1872.531
2021-10-15,1903.65
2021-10-18,1890.415
2021-10-19,1914.388
2021-10-20,1900.548
2021-10-21,1902.69
2021-10-22,1885.19
2021-10-25,1869.649
2021-10-26,1883.199
2021-10-27,1878.607
2021-10-28,1901.55
2021-10-29,1885.501
2021-11-01,1912.34
2021-11-02,1898.839
2021-11-03,1879.427
2021-11-04,1909.161
2021-11-05,1923.4
2021-11-08,1915.68
2021-11-09,1935.864
2021-11-10,1931.686
2021-11-11,1896.04
2021-11-12,1903.249
2021-11-15,1908.666
2021-11-16,1871.494
2021-11-17,1845.026
2021-11-18,1851.461
2021-11-19,1809.541
2021-11-22,1803.44
2021-11-23,1824.82
2021-11-24,1807.781
2021-11-25,1804.196
2021-11-26,1754.325
2021-11-29,1767.003
2021-11-30,1698.962
2021-12-01,1758.506
2021-12-02,1725.528
2021-12-03,1700.732
2021-12-06,1737.171
2021-12-07,1768.326
2021-12-08,1759.422
2021-12-09,1734.312
2021-12-10,1735.451
2021-12-13,1721.15
2021-12-14,1729.586
2021-12-15,1682.705
2021-12-16,1700.63
2021-12-17,1680.893
2021-12-20,1668.737
2021-12-21,1685.902
2021-12-22,1720.733
2021-12-23,1730.791
2021-12-24,1733.929
2021-12-27,1753.664
2021-12-28,1757.46
2021-12-29,1760.23
2021-12-30,1773.94
2021-12-31,1780.359
2022-01-03,1782.275
2022-01-04,1768.228
2022-01-05,1778.338
2022-01-06,1753.552
2022-01-07,1724.208
2022-01-10,1700.754
2022-01-11,1716.839
2022-01-12,1721.806
2022-01-13,1741.437
2022-01-14,1729.081
2022-01-17,1732.48
2022-01-18,1711.435
2022-01-19,1724.77
2022-01-20,1731.362
2022-01-21,1717.472
2022-01-24,1644.517
2022-01-25,1636.527
2022-01-26,1652.541
2022-01-27,1626.106
2022-01-28,1604.467
2022-01-31,1621.31
2022-02-01,1658.099
2022-02-02,1650.856
2022-02-03,1648.223
2022-02-04,1616.897
2022-02-07,1600.786
2022-02-08,1622.411
2022-02-09,1662.558
2022-02-10,1671.265
2022-02-11,1636.315
2022-02-14,1600.255
2022-02-15,1632.243
2022-02-16,1646.932
2022-02-17,1640.994
2022-02-18,1612.755
2022-02-21,1602.42
2022-02-22,1606.45
2022-02-23,1587.733
2022-02-24,1519.096
2022-02-25,1573.144
2022-02-28,1569.731
2022-03-01,1514.501
2022-03-02,1536.588
2022-03-03,1465.869
2022-03-04,1397.289
2022-03-07,1370.627
2022-03-08,1384.783
2022-03-09,1479.173
2022-03-10,1438.201
2022-03-11,1445.465
2022-03-14,1463.149
2022-03-15,1454.951
2022-03-16,1464.456
2022-03-17,1500.195
2022-03-18,1509.02
2022-03-21,1488.046
2022-03-22,1499.623
2022-03-23,1480.061
2022-03-24,1483.932
2022-03-25,1487.439
2022-03-28,1478.437
2022-03-29,1550.244
2022-03-30,1541.686
2022-03-31,1510.897
2022-04-01,1499.034
2022-04-04,1495.906
2022-04-05,1506.484
2022-04-06,1468.697
2022-04-07,1470.213
2022-04-08,1465.336
2022-04-11,1464.191
2022-04-12,1467.143
2022-04-13,1479.523
2022-04-14,1482.935
2022-04-15,1482.935
2022-04-18,1485.274
2022-04-19,1485.79
2022-04-20,1506.43
2022-04-21,1528.135
2022-04-22,1483.421
2022-04-25,1476.101
2022-04-26,1464.152
2022-04-27,1445.726
2022-04-28,1441.036
2022-04-29,1447.193
2022-05-02,1423.325
2022-05-03,1446.861
2022-05-04,1434.061
2022-05-05,1445.006
2022-05-06,1419.269
2022-05-09,1375.099
2022-05-10,1362.954
2022-05-11,1388.107
2022-05-12,1354.388
2022-05-13,1384.165
2022-05-16,1387.4
2022-05-17,1420.641
2022-05-18,1406.994
2022-05-19,1392.404
2022-05-20,1404.066
2022-05-23,1428.182
2022-05-24,1421.065
2022-05-25,1431.423
2022-05-26,1481.091
2022-05-27,1502.806
2022-05-30,1510.021
2022-05-31,1474.978
2022-06-01,1450.432
2022-06-02,1462.989
2022-06-03,1454.801
2022-06-06,1469.311
2022-06-07,1473.177
2022-06-08,1501.378
2022-06-09,1474.235
2022-06-10,1422.829
2022-06-13,1363.069
2022-06-14,1318.879
2022-06-15,1337.125
2022-06-16,1338.52
2022-06-17,1357.15
2022-06-20,1376.053
2022-06-21,1369.06
2022-06-22,1364.075
2022-06-23,1347.598
2022-06-24,1376.322
2022-06-27,1380.452
2022-06-28,1363.534
2022-06-29,1339.09
2022-06-30,1326.557
2022-07-01,1338.961
2022-07-04,1337.498
2022-07-05,1299.336
2022-07-06,1320.729
2022-07-07,1337.673
2022-07-08,1350.08
2022-07-11,1329.359
2022-07-12,1360.563
2022-07-13,1358.754
2022-07-14,1346.567
2022-07-15,1389.682
2022-07-18,1401.996
2022-07-19,1439.718
2022-07-20,1418.704
2022-07-21,1412.51
2022-07-22,1434.144
2022-07-25,1425.474
2022-07-26,1405.756
2022-07-27,1397.932
2022-07-28,1418.45
2022-07-29,1423.515
2022-08-01,1436.336
2022-08-02,1417.187
2022-08-03,1419.628
2022-08-04,1428.154
2022-08-05,1401.798
2022-08-08,1431.019
2022-08-09,1427.213
2022-08-10,1463.845
2022-08-11,1466.812
2022-08-12,1456.483
2022-08-15,1462.608
2022-08-16,1466.713
2022-08-17,1449.32
2022-08-18,1438.074
2022-08-19,1416.508
2022-08-22,1390.542
2022-08-23,1369.303
2022-08-24,1369.882
2022-08-25,1361.708
2022-08-26,1330.503
2022-08-29,1302.083
2022-08-30,1305.712
2022-08-31,1293.979
2022-09-01,1254.209
2022-09-02,1285.348
2022-09-05,1255.232
2022-09-06,1249.372
2022-09-07,1260.304
2022-09-08,1259.395
2022-09-09,1281.103
2022-09-12,1321.508
2022-09-13,1272.36
2022-09-14,1288.953
2022-09-15,1277.315
2022-09-16,1252.029
2022-09-19,1254.886
2022-09-20,1217.929
2022-09-21,1212.363
2022-09-22,1168.018
2022-09-23,1124.438
2022-09-26,1113.914
2022-09-27,1120.081
2022-09-28,1121.411
2022-09-29,1118.202
2022-09-30,1144.0
2022-10-03,1150.146
2022-10-04,1208.958
2022-10-05,1175.12
2022-10-06,1164.669
2022-10-07,1144.69
2022-10-10,1145.625
2022-10-11,1146.657
2022-10-12,1124.466
2022-10-13,1128.489
2022-10-14,1128.781
2022-10-17,1169.236
2022-10-18,1180.214
2022-10-19,1161.923
2022-10-20,1177.384
2022-10-21,1140.212
2022-10-24,1172.75
2022-10-25,1217.167
2022-10-26,1247.194
2022-10-27,1248.86
2022-10-28,1245.306
2022-10-31,1249.587
2022-11-01,1251.561
2022-11-02,1245.174
2022-11-03,1204.941
2022-11-04,1244.42
2022-11-07,1257.729
2022-11-08,1279.177
2022-11-09,1293.19
2022-11-10,1347.309
2022-11-11,1374.153
2022-11-14,1373.423
2022-11-15,1367.47
2022-11-16,1342.421
2022-11-17,1314.963
2022-11-18,1324.249
2022-11-21,1321.724
2022-11-22,1336.614
2022-11-23,1355.314
2022-11-24,1371.85
2022-11-25,1369.303
2022-11-28,1355.978
2022-11-29,1342.971
2022-11-30,1338.914
2022-12-01,1393.695
2022-12-02,1387.284
2022-12-05,1389.123
2022-12-06,1367.783
2022-12-07,1363.827
2022-12-08,1350.712
2022-12-09,1373.652
2022-12-12,1362.114
2022-12-13,1415.128
2022-12-14,1426.328
2022-12-15,1396.669
2022-12-16,1346.393
2022-12-19,1348.342
2022-12-20,1344.248
2022-12-21,1361.26
2022-12-22,1351.312
2022-12-23,1345.873
2022-12-26,1345.873
2022-12-27,1347.625
2022-12-28,1345.493
2022-12-29,1362.411
2022-12-30,1342.06
2023-01-02,1370.784
2023-01-03,1351.655
2023-01-04,1384.938
2023-01-05,1408.712
2023-01-06,1446.641
2023-01-09,1469.671
2023-01-10,1465.813
2023-01-11,1473.572
2023-01-12,1498.831
2023-01-13,1516.665
2023-01-16,1516.508
2023-01-17,1520.328
2023-01-18,1541.749
2023-01-19,1501.068
2023-01-20,1554.6
2023-01-23,1560.339
2023-01-24,1574.262
2023-01-25,1595.942
2023-01-26,1588.333
2023-01-27,1598.32
2023-01-30,1600.465
2023-01-31,1593.279
2023-02-01,1606.644
2023-02-02,1655.031
2023-02-03,1646.835
2023-02-06,1615.229
2023-02-07,1591.434
2023-02-08,1609.904
2023-02-09,1627.155
2023-02-10,1564.514
2023-02-13,1595.524
2023-02-14,1606.529
2023-02-15,1609.786
2023-02-16,1587.394
2023-02-17,1586.37
2023-02-20,1573.882
2023-02-21,1562.327
2023-02-22,1548.082
2023-02-23,1540.487
2023-02-24,1535.492
2023-02-27,1566.388
2023-02-28,1584.491
2023-03-01,1595.982
2023-03-02,1578.912
2023-03-03,1603.201
2023-03-06,1620.708
2023-03-07,1593.651
2023-03-08,1601.57
2023-03-09,1605.239
2023-03-10,1612.34
2023-03-13,1586.767
2023-03-14,1622.116
2023-03-15,1533.399
2023-03-16,1579.685
2023-03-17,1553.277
2023-03-20,1558.471
2023-03-21,1589.795
2023-03-22,1584.651
2023-03-23,1611.776
2023-03-24,1577.246
2023-03-27,1599.589
2023-03-28,1609.092
2023-03-29,1626.429
2023-03-30,1670.034
2023-03-31,1684.375
2023-04-03,1672.186
2023-04-04,1698.529
2023-04-05,1707.373
2023-04-06,1706.986
2023-04-07,1706.986
2023-04-10,1693.86
2023-04-11,1694.524
2023-04-12,1701.901
2023-04-13,1737.14
2023-04-14,1737.81
2023-04-17,1741.24
2023-04-18,1748.296
2023-04-19,1752.973
2023-04-20,1750.163
2023-04-21,1750.003
2023-04-24,1758.865
2023-04-25,1749.199
2023-04-26,1764.939
2023-04-27,1759.665
2023-04-28,1777.72
2023-05-01,1768.139
2023-05-02,1748.594
2023-05-03,1765.831
2023-05-04,1760.369
2023-05-05,1773.888
2023-05-08,1780.279
2023-05-09,1759.92
2023-05-10,1765.654
2023-05-11,1771.957
2023-05-12,1774.158
2023-05-15,1773.085
2023-05-16,1774.033
2023-05-17,1778.242
2023-05-18,1771.26
2023-05-19,1778.433
2023-05-22,1790.579
2023-05-23,1758.095
2023-05-24,1740.185
2023-05-25,1730.789
2023-05-26,1742.057
2023-05-29,1744.625
2023-05-30,1761.305
2023-05-31,1741.568
2023-06-01,1769.021
2023-06-02,1785.712
2023-06-05,1775.562
2023-06-06,1771.34
2023-06-07,1800.446
2023-06-08,1795.391
2023-06-09,1781.398
2023-06-12,1796.569
2023-06-13,1818.677
2023-06-14,1837.245
2023-06-15,1855.929
2023-06-16,1860.876
2023-06-19,1840.372
2023-06-20,1841.347
2023-06-21,1846.942
2023-06-22,1839.58
2023-06-23,1820.776
2023-06-26,1820.845
2023-06-27,1845.351
2023-06-28,1847.476
2023-06-29,1855.289
2023-06-30,1877.298
2023-07-03,1858.563
2023-07-04,1861.974
2023-07-05,1852.807
2023-07-06,1803.457
2023-07-07,1815.76
2023-07-10,1828.651
2023-07-11,1841.399
2023-07-12,1880.147
2023-07-13,1895.484
2023-07-14,1905.325
2023-07-17,1907.346
2023-07-18,1900.674
2023-07-19,1886.323
2023-07-20,1879.809
2023-07-21,1891.073
2023-07-24,1875.785
2023-07-25,1854.202
2023-07-26,1867.382
2023-07-27,1881.036
2023-07-28,1879.709
2023-07-31,1862.807
2023-08-01,1835.299
2023-08-02,1803.498
2023-08-03,1786.408
2023-08-04,1809.55
2023-08-07,1797.192
2023-08-08,1787.535
2023-08-09,1803.359
2023-08-10,1827.637
2023-08-11,1798.937
2023-08-14,1791.913
2023-08-15,1792.689
2023-08-16,1790.252
2023-08-17,1760.601
2023-08-18,1752.415
2023-08-21,1751.531
2023-08-22,1756.488
2023-08-23,1758.216
2023-08-24,1746.19
2023-08-25,1736.831
2023-08-28,1775.165
2023-08-29,1797.003
2023-08-30,1812.297
2023-08-31,1805.217
2023-09-01,1790.772
2023-09-04,1789.2
2023-09-05,1780.011
2023-09-06,1769.2
2023-09-07,1761.279
2023-09-08,1769.567
2023-09-11,1791.788
2023-09-12,1782.613
2023-09-13,1782.105
2023-09-14,1786.965
2023-09-15,1798.122
2023-09-18,1778.05
2023-09-19,1774.28
2023-09-20,1801.588
2023-09-21,1765.587
2023-09-22,1758.163
2023-09-25,1723.528
2023-09-26,1712.792
2023-09-27,1677.134
2023-09-28,1684.289
2023-09-29,1687.061
2023-10-02,1664.48
2023-10-03,1627.649
2023-10-04,1609.971
2023-10-05,1621.165
2023-10-06,1639.691
2023-10-09,1624.308
2023-10-10,1671.398
2023-10-11,1655.509
2023-10-12,1639.508
2023-10-13,1606.115
2023-10-16,1628.721
2023-10-17,1637.872
2023-10-18,1612.538
2023-10-19,1581.658
2023-10-20,1562.443
2023-10-23,1570.519
2023-10-24,1580.537
2023-10-25,1570.59
2023-10-26,1531.578
2023-10-27,1528.566
2023-10-30,1547.133
2023-10-31,1561.843
2023-11-01,1573.552
2023-11-02,1627.332
2023-11-03,1660.603
2023-11-06,1650.281
2023-11-07,1669.569
2023-11-08,1682.109
2023-11-09,1710.026
2023-11-10,1696.291
2023-11-13,1712.429
2023-11-14,1775.96
2023-11-15,1785.29
2023-11-16,1789.406
2023-11-17,1810.316
2023-11-20,1846.355
2023-11-21,1856.756
2023-11-22,1859.225
2023-11-23,1859.26
2023-11-24,1877.122
2023-11-27,1873.232
2023-11-28,1890.305
2023-11-29,1908.478
2023-11-30,1896.616
2023-12-01,1903.238
2023-12-04,1904.979
2023-12-05,1917.069
2023-12-06,1913.594
2023-12-07,1894.817
2023-12-08,1909.849
2023-12-11,1904.886
2023-12-12,1913.79
2023-12-13,1912.373
2023-12-14,1968.209
2023-12-15,1952.069
2023-12-18,1942.284
2023-12-19,1971.288
2023-12-20,1969.063
2023-12-21,1970.028
2023-12-22,1973.09
2023-12-25,1973.09
2023-12-26,1975.598
2023-12-27,1996.462
2023-12-28,1997.854
2023-12-29,1986.805
2024-01-01,1986.805
2024-01-02,1966.302
2024-01-03,1919.646
2024-01-04,1934.424
2024-01-05,1918.839
2024-01-08,1932.35
2024-01-09,1921.309
2024-01-10,1952.628
2024-01-11,1944.381
2024-01-12,1976.344
2024-01-15,1964.753
2024-01-16,1946.32
2024-01-17,1914.009
2024-01-18,1923.463
2024-01-19,1937.611
2024-01-22,1959.9
