Date,AUSTRIA SMALL CAP Small Cap
2020-05-26,729.43
2020-05-27,730.447
2020-05-28,745.697
2020-05-29,746.588
2020-06-01,747.527
2020-06-02,762.844
2020-06-03,778.076
2020-06-04,790.963
2020-06-05,814.273
2020-06-08,818.671
2020-06-09,802.387
2020-06-10,786.981
2020-06-11,755.742
2020-06-12,756.902
2020-06-15,751.108
2020-06-16,771.042
2020-06-17,763.725
2020-06-18,767.038
2020-06-19,762.52
2020-06-22,754.721
2020-06-23,768.145
2020-06-24,745.823
2020-06-25,745.56
2020-06-26,741.927
2020-06-29,749.079
2020-06-30,751.601
2020-07-01,753.91
2020-07-02,758.475
2020-07-03,761.249
2020-07-06,781.142
2020-07-07,765.855
2020-07-08,762.907
2020-07-09,763.144
2020-07-10,765.325
2020-07-13,773.152
2020-07-14,772.79
2020-07-15,781.068
2020-07-16,776.748
2020-07-17,779.708
2020-07-20,783.024
2020-07-21,793.864
2020-07-22,793.867
2020-07-23,783.807
2020-07-24,775.096
2020-07-27,783.254
2020-07-28,777.104
2020-07-29,771.286
2020-07-30,754.834
2020-07-31,765.563
2020-08-03,762.38
2020-08-04,773.428
2020-08-05,787.627
2020-08-06,777.788
2020-08-07,775.519
2020-08-10,780.579
2020-08-11,791.86
2020-08-12,797.529
2020-08-13,799.37
2020-08-14,792.441
2020-08-17,787.125
2020-08-18,784.07
2020-08-19,784.394
2020-08-20,782.435
2020-08-21,781.837
2020-08-24,797.057
2020-08-25,792.105
2020-08-26,797.383
2020-08-27,797.963
2020-08-28,812.782
2020-08-31,804.458
2020-09-01,805.721
2020-09-02,799.415
2020-09-03,801.826
2020-09-04,790.657
2020-09-07,804.606
2020-09-08,797.609
2020-09-09,809.657
2020-09-10,809.902
2020-09-11,802.494
2020-09-14,811.329
2020-09-15,807.074
2020-09-16,813.737
2020-09-17,811.161
2020-09-18,807.205
2020-09-21,765.654
2020-09-22,764.451
2020-09-23,758.836
2020-09-24,754.419
2020-09-25,748.223
2020-09-28,763.236
2020-09-29,765.12
2020-09-30,776.229
2020-10-01,767.752
2020-10-02,775.423
2020-10-05,791.343
2020-10-06,803.815
2020-10-07,796.387
2020-10-08,810.299
2020-10-09,820.433
2020-10-12,823.929
2020-10-13,813.487
2020-10-14,819.058
2020-10-15,802.83
2020-10-16,814.48
2020-10-19,814.853
2020-10-20,812.095
2020-10-21,811.604
2020-10-22,804.589
2020-10-23,810.305
2020-10-26,809.073
2020-10-27,777.376
2020-10-28,753.582
2020-10-29,741.739
2020-10-30,746.425
2020-11-02,752.437
2020-11-03,777.908
2020-11-04,780.141
2020-11-05,799.529
2020-11-06,798.385
2020-11-09,844.556
2020-11-10,859.877
2020-11-11,859.173
2020-11-12,860.555
2020-11-13,857.463
2020-11-16,884.285
2020-11-17,885.831
2020-11-18,892.8
2020-11-19,889.396
2020-11-20,895.25
2020-11-23,900.874
2020-11-24,914.169
2020-11-25,918.411
2020-11-26,919.316
2020-11-27,921.304
2020-11-30,912.792
2020-12-01,939.442
2020-12-02,939.416
2020-12-03,946.951
2020-12-04,952.975
2020-12-07,944.857
2020-12-08,938.915
2020-12-09,943.392
2020-12-10,936.551
2020-12-11,932.369
2020-12-14,942.625
2020-12-15,951.15
2020-12-16,962.184
2020-12-17,965.7
2020-12-18,970.101
2020-12-21,951.001
2020-12-22,964.149
2020-12-23,971.03
2020-12-24,970.791
2020-12-25,970.791
2020-12-28,982.142
2020-12-29,996.804
2020-12-30,1004.969
2020-12-31,999.658
2021-01-01,999.658
2021-01-04,1004.107
2021-01-05,1002.167
2021-01-06,1020.064
2021-01-07,1038.461
2021-01-08,1035.163
2021-01-11,1045.893
2021-01-12,1058.325
2021-01-13,1060.08
2021-01-14,1065.685
2021-01-15,1048.04
2021-01-18,1058.821
2021-01-19,1069.797
2021-01-20,1081.171
2021-01-21,1084.585
2021-01-22,1079.84
2021-01-25,1055.604
2021-01-26,1062.63
2021-01-27,1044.549
2021-01-28,1049.433
2021-01-29,1050.724
2021-02-01,1056.808
2021-02-02,1056.238
2021-02-03,1062.796
2021-02-04,1065.5
2021-02-05,1072.893
2021-02-08,1081.543
2021-02-09,1084.364
2021-02-10,1088.853
2021-02-11,1086.377
2021-02-12,1084.469
2021-02-15,1096.832
2021-02-16,1098.219
2021-02-17,1077.589
2021-02-18,1073.042
2021-02-19,1083.674
2021-02-22,1086.497
2021-02-23,1091.376
2021-02-24,1094.72
2021-02-25,1100.677
2021-02-26,1079.128
2021-03-01,1093.391
2021-03-02,1098.696
2021-03-03,1102.288
2021-03-04,1093.414
2021-03-05,1077.547
2021-03-08,1089.678
2021-03-09,1087.06
2021-03-10,1088.042
2021-03-11,1098.301
2021-03-12,1096.427
2021-03-15,1105.127
2021-03-16,1107.09
2021-03-17,1105.533
2021-03-18,1105.489
2021-03-19,1093.22
2021-03-22,1095.847
2021-03-23,1084.98
2021-03-24,1087.067
2021-03-25,1080.427
2021-03-26,1100.11
2021-03-29,1096.789
2021-03-30,1105.015
2021-03-31,1103.504
2021-04-01,1121.676
2021-04-02,1121.676
2021-04-05,1125.3
2021-04-06,1128.257
2021-04-07,1138.332
2021-04-08,1143.269
2021-04-09,1144.446
2021-04-12,1140.188
2021-04-13,1141.635
2021-04-14,1145.64
2021-04-15,1150.04
2021-04-16,1160.129
2021-04-19,1163.686
2021-04-20,1147.161
2021-04-21,1145.238
2021-04-22,1158.389
2021-04-23,1162.683
2021-04-26,1182.428
2021-04-27,1182.246
2021-04-28,1185.248
2021-04-29,1198.094
2021-04-30,1175.876
2021-05-03,1185.191
2021-05-04,1168.514
2021-05-05,1188.06
2021-05-06,1194.071
2021-05-07,1203.625
2021-05-10,1222.634
2021-05-11,1211.49
2021-05-12,1200.415
2021-05-13,1197.081
2021-05-14,1214.919
2021-05-17,1217.911
2021-05-18,1232.465
2021-05-19,1215.636
2021-05-20,1221.544
2021-05-21,1222.364
2021-05-24,1225.423
2021-05-25,1235.007
2021-05-26,1231.459
2021-05-27,1230.647
2021-05-28,1233.764
2021-05-31,1229.04
2021-06-01,1251.895
2021-06-02,1247.9
2021-06-03,1240.553
2021-06-04,1250.468
2021-06-07,1253.74
2021-06-08,1258.819
2021-06-09,1249.234
2021-06-10,1250.25
2021-06-11,1252.197
2021-06-14,1263.361
2021-06-15,1252.782
2021-06-16,1251.348
2021-06-17,1231.237
2021-06-18,1207.66
2021-06-21,1220.823
2021-06-22,1222.788
2021-06-23,1219.896
2021-06-24,1220.202
2021-06-25,1229.396
2021-06-28,1215.77
2021-06-29,1216.983
2021-06-30,1199.471
2021-07-01,1218.045
2021-07-02,1221.129
2021-07-05,1225.491
2021-07-06,1211.94
2021-07-07,1210.47
2021-07-08,1201.219
2021-07-09,1214.11
2021-07-12,1214.778
2021-07-13,1212.79
2021-07-14,1211.68
2021-07-15,1205.225
2021-07-16,1200.535
2021-07-19,1175.044
2021-07-20,1183.449
2021-07-21,1187.538
2021-07-22,1193.066
2021-07-23,1201.203
2021-07-26,1215.784
2021-07-27,1215.722
2021-07-28,1222.743
2021-07-29,1239.626
2021-07-30,1227.082
2021-08-02,1238.544
2021-08-03,1234.426
2021-08-04,1235.809
2021-08-05,1239.993
2021-08-06,1231.15
2021-08-09,1231.296
2021-08-10,1236.021
2021-08-11,1245.405
2021-08-12,1247.544
2021-08-13,1256.533
2021-08-16,1247.714
2021-08-17,1230.719
2021-08-18,1242.853
2021-08-19,1218.736
2021-08-20,1217.113
2021-08-23,1230.956
2021-08-24,1228.898
2021-08-25,1240.876
2021-08-26,1237.041
2021-08-27,1244.8
2021-08-30,1246.076
2021-08-31,1247.31
2021-09-01,1253.124
2021-09-02,1262.346
2021-09-03,1260.964
2021-09-06,1263.51
2021-09-07,1263.13
2021-09-08,1243.872
2021-09-09,1246.746
2021-09-10,1243.836
2021-09-13,1247.653
2021-09-14,1244.34
2021-09-15,1236.831
2021-09-16,1233.096
2021-09-17,1210.569
2021-09-20,1191.787
2021-09-21,1196.765
2021-09-22,1213.906
2021-09-23,1226.514
2021-09-24,1213.527
2021-09-27,1211.801
2021-09-28,1194.558
2021-09-29,1192.71
2021-09-30,1191.842
2021-10-01,1196.777
2021-10-04,1197.117
2021-10-05,1206.911
2021-10-06,1188.554
2021-10-07,1199.593
2021-10-08,1205.553
2021-10-11,1211.743
2021-10-12,1210.655
2021-10-13,1213.682
2021-10-14,1226.519
2021-10-15,1234.214
2021-10-18,1236.142
2021-10-19,1245.052
2021-10-20,1244.552
2021-10-21,1241.226
2021-10-22,1248.931
2021-10-25,1243.579
2021-10-26,1241.545
2021-10-27,1236.636
2021-10-28,1245.265
2021-10-29,1230.318
2021-11-01,1246.971
2021-11-02,1244.398
2021-11-03,1252.933
2021-11-04,1266.847
2021-11-05,1265.967
2021-11-08,1271.638
2021-11-09,1277.093
2021-11-10,1267.54
2021-11-11,1263.272
2021-11-12,1264.397
2021-11-15,1264.453
2021-11-16,1256.822
2021-11-17,1248.644
2021-11-18,1239.582
2021-11-19,1217.109
2021-11-22,1218.404
2021-11-23,1206.878
2021-11-24,1203.12
2021-11-25,1209.987
2021-11-26,1181.652
2021-11-29,1175.732
2021-11-30,1167.722
2021-12-01,1198.79
2021-12-02,1188.867
2021-12-03,1186.483
2021-12-06,1200.881
2021-12-07,1221.292
2021-12-08,1223.705
2021-12-09,1213.48
2021-12-10,1211.411
2021-12-13,1197.081
2021-12-14,1184.604
2021-12-15,1187.692
2021-12-16,1206.88
2021-12-17,1198.916
2021-12-20,1183.841
2021-12-21,1197.984
2021-12-22,1215.439
2021-12-23,1222.43
2021-12-24,1224.646
2021-12-27,1228.669
2021-12-28,1225.247
2021-12-29,1237.677
2021-12-30,1229.24
2021-12-31,1233.688
2022-01-03,1228.217
2022-01-04,1247.618
2022-01-05,1256.914
2022-01-06,1241.872
2022-01-07,1248.802
2022-01-10,1231.118
2022-01-11,1246.271
2022-01-12,1258.286
2022-01-13,1265.549
2022-01-14,1253.805
2022-01-17,1271.719
2022-01-18,1256.542
2022-01-19,1257.802
2022-01-20,1253.774
2022-01-21,1229.776
2022-01-24,1170.502
2022-01-25,1179.835
2022-01-26,1205.632
2022-01-27,1198.954
2022-01-28,1199.783
2022-01-31,1212.983
2022-02-01,1237.98
2022-02-02,1245.402
2022-02-03,1248.313
2022-02-04,1239.147
2022-02-07,1244.156
2022-02-08,1253.317
2022-02-09,1284.166
2022-02-10,1279.462
2022-02-11,1262.918
2022-02-14,1223.635
2022-02-15,1248.148
2022-02-16,1255.27
2022-02-17,1236.013
2022-02-18,1216.878
2022-02-21,1199.071
2022-02-22,1191.054
2022-02-23,1180.177
2022-02-24,1094.768
2022-02-25,1144.584
2022-02-28,1128.287
2022-03-01,1071.83
2022-03-02,1064.034
2022-03-03,1056.26
2022-03-04,1012.95
2022-03-07,984.458
2022-03-08,1001.951
2022-03-09,1074.784
2022-03-10,1054.496
2022-03-11,1067.466
2022-03-14,1083.376
2022-03-15,1072.69
2022-03-16,1106.646
2022-03-17,1122.611
2022-03-18,1122.454
2022-03-21,1123.43
2022-03-22,1130.546
2022-03-23,1112.679
2022-03-24,1092.159
2022-03-25,1093.28
2022-03-28,1087.391
2022-03-29,1126.648
2022-03-30,1114.779
2022-03-31,1099.942
2022-04-01,1094.489
2022-04-04,1093.053
2022-04-05,1067.892
2022-04-06,1044.104
2022-04-07,1042.427
2022-04-08,1057.652
2022-04-11,1063.252
2022-04-12,1063.928
2022-04-13,1060.112
2022-04-14,1063.126
2022-04-15,1063.126
2022-04-18,1064.803
2022-04-19,1071.344
2022-04-20,1088.261
2022-04-21,1101.825
2022-04-22,1085.361
2022-04-25,1061.274
2022-04-26,1045.088
2022-04-27,1037.311
2022-04-28,1042.862
2022-04-29,1053.965
2022-05-02,1039.188
2022-05-03,1047.548
2022-05-04,1036.425
2022-05-05,1024.84
2022-05-06,1016.979
2022-05-09,989.947
2022-05-10,999.693
2022-05-11,1010.38
2022-05-12,990.393
2022-05-13,1013.625
2022-05-16,1019.7
2022-05-17,1052.818
2022-05-18,1046.708
2022-05-19,1051.731
2022-05-20,1051.972
2022-05-23,1078.209
2022-05-24,1078.95
2022-05-25,1086.787
2022-05-26,1094.175
2022-05-27,1105.732
2022-05-30,1109.008
2022-05-31,1090.091
2022-06-01,1082.929
2022-06-02,1097.545
2022-06-03,1096.57
2022-06-06,1096.417
2022-06-07,1082.55
2022-06-08,1091.714
2022-06-09,1068.737
2022-06-10,1032.679
2022-06-13,998.46
2022-06-14,988.287
2022-06-15,1005.397
2022-06-16,976.15
2022-06-17,975.787
2022-06-20,991.529
2022-06-21,996.646
2022-06-22,987.323
2022-06-23,953.324
2022-06-24,969.893
2022-06-27,987.777
2022-06-28,975.934
2022-06-29,957.506
2022-06-30,936.381
2022-07-01,929.357
2022-07-04,931.674
2022-07-05,895.039
2022-07-06,885.527
2022-07-07,899.273
2022-07-08,916.259
2022-07-11,896.431
2022-07-12,899.163
2022-07-13,892.01
2022-07-14,875.684
2022-07-15,895.328
2022-07-18,922.269
2022-07-19,941.411
2022-07-20,935.155
2022-07-21,945.401
2022-07-22,949.314
2022-07-25,954.786
2022-07-26,937.237
2022-07-27,944.052
2022-07-28,952.662
2022-07-29,982.407
2022-08-01,989.624
2022-08-02,978.738
2022-08-03,979.451
2022-08-04,994.702
2022-08-05,993.773
2022-08-08,1006.476
2022-08-09,997.064
2022-08-10,1031.341
2022-08-11,1037.051
2022-08-12,1035.274
2022-08-15,1027.182
2022-08-16,1031.452
2022-08-17,1014.259
2022-08-18,1012.753
2022-08-19,991.086
2022-08-22,961.347
2022-08-23,964.579
2022-08-24,971.265
2022-08-25,970.233
2022-08-26,962.272
2022-08-29,958.22
2022-08-30,956.559
2022-08-31,969.032
2022-09-01,937.501
2022-09-02,962.513
2022-09-05,936.259
2022-09-06,939.8
2022-09-07,945.706
2022-09-08,961.436
2022-09-09,978.414
2022-09-12,1005.135
2022-09-13,978.152
2022-09-14,965.082
2022-09-15,964.906
2022-09-16,958.246
2022-09-19,958.476
2022-09-20,937.176
2022-09-21,923.538
2022-09-22,905.594
2022-09-23,875.819
2022-09-26,868.402
2022-09-27,857.352
2022-09-28,850.873
2022-09-29,846.173
2022-09-30,864.412
2022-10-03,874.503
2022-10-04,911.472
2022-10-05,893.277
2022-10-06,890.641
2022-10-07,871.625
2022-10-10,860.848
2022-10-11,859.664
2022-10-12,853.56
2022-10-13,869.243
2022-10-14,874.611
2022-10-17,889.547
2022-10-18,898.224
2022-10-19,882.348
2022-10-20,893.79
2022-10-21,881.379
2022-10-24,903.159
2022-10-25,922.436
2022-10-26,930.773
2022-10-27,937.031
2022-10-28,935.456
2022-10-31,934.522
2022-11-01,938.173
2022-11-02,941.332
2022-11-03,925.232
2022-11-04,968.408
2022-11-07,994.243
2022-11-08,1010.248
2022-11-09,1001.906
2022-11-10,1030.878
2022-11-11,1051.758
2022-11-14,1049.544
2022-11-15,1056.115
2022-11-16,1046.369
2022-11-17,1038.063
2022-11-18,1044.526
2022-11-21,1036.964
2022-11-22,1046.642
2022-11-23,1051.895
2022-11-24,1057.361
2022-11-25,1056.44
2022-11-28,1036.755
2022-11-29,1037.536
2022-11-30,1028.179
2022-12-01,1046.406
2022-12-02,1050.082
2022-12-05,1050.993
2022-12-06,1041.701
2022-12-07,1038.192
2022-12-08,1038.923
2022-12-09,1042.848
2022-12-12,1033.392
2022-12-13,1047.949
2022-12-14,1047.001
2022-12-15,1025.902
2022-12-16,1015.774
2022-12-19,1006.741
2022-12-20,1008.267
2022-12-21,1020.572
2022-12-22,1008.94
2022-12-23,1021.588
2022-12-26,1021.588
2022-12-27,1025.834
2022-12-28,1015.599
2022-12-29,1028.662
2022-12-30,1031.237
2023-01-02,1039.481
2023-01-03,1045.773
2023-01-04,1067.98
2023-01-05,1064.739
2023-01-06,1087.592
2023-01-09,1109.625
2023-01-10,1099.067
2023-01-11,1112.021
2023-01-12,1118.697
2023-01-13,1126.147
2023-01-16,1135.092
2023-01-17,1134.586
2023-01-18,1145.807
2023-01-19,1121.991
2023-01-20,1133.108
2023-01-23,1143.903
2023-01-24,1148.151
2023-01-25,1147.987
2023-01-26,1148.823
2023-01-27,1154.663
2023-01-30,1153.624
2023-01-31,1155.97
2023-02-01,1164.446
2023-02-02,1173.66
2023-02-03,1161.526
2023-02-06,1133.996
2023-02-07,1137.11
2023-02-08,1149.059
2023-02-09,1166.139
2023-02-10,1145.893
2023-02-13,1145.062
2023-02-14,1155.667
2023-02-15,1158.359
2023-02-16,1165.47
2023-02-17,1162.312
2023-02-20,1159.657
2023-02-21,1152.029
2023-02-22,1148.687
2023-02-23,1152.412
2023-02-24,1149.991
2023-02-27,1165.559
2023-02-28,1171.196
2023-03-01,1177.683
2023-03-02,1174.947
2023-03-03,1180.356
2023-03-06,1187.022
2023-03-07,1173.374
2023-03-08,1188.551
2023-03-09,1173.711
2023-03-10,1163.782
2023-03-13,1113.39
2023-03-14,1133.214
2023-03-15,1055.45
2023-03-16,1072.408
2023-03-17,1067.551
2023-03-20,1076.453
2023-03-21,1112.366
2023-03-22,1090.567
2023-03-23,1101.187
2023-03-24,1039.955
2023-03-27,1051.324
2023-03-28,1056.069
2023-03-29,1078.994
2023-03-30,1123.75
2023-03-31,1112.922
2023-04-03,1123.297
2023-04-04,1124.362
2023-04-05,1101.848
2023-04-06,1110.917
2023-04-07,1110.917
2023-04-10,1102.374
2023-04-11,1118.194
2023-04-12,1122.948
2023-04-13,1129.762
2023-04-14,1141.245
2023-04-17,1139.068
2023-04-18,1152.684
2023-04-19,1150.967
2023-04-20,1146.753
2023-04-21,1140.696
2023-04-24,1145.847
2023-04-25,1130.231
2023-04-26,1137.625
2023-04-27,1139.839
2023-04-28,1144.598
2023-05-01,1138.429
2023-05-02,1120.265
2023-05-03,1123.25
2023-05-04,1110.063
2023-05-05,1129.223
2023-05-08,1143.261
2023-05-09,1134.534
2023-05-10,1126.531
2023-05-11,1120.587
2023-05-12,1119.887
2023-05-15,1116.343
2023-05-16,1107.356
2023-05-17,1096.725
2023-05-18,1105.15
2023-05-19,1109.294
2023-05-22,1115.138
2023-05-23,1111.955
2023-05-24,1087.392
2023-05-25,1070.352
2023-05-26,1070.437
2023-05-29,1068.142
2023-05-30,1067.847
2023-05-31,1052.925
2023-06-01,1067.93
2023-06-02,1093.936
2023-06-05,1091.532
2023-06-06,1092.304
2023-06-07,1095.189
2023-06-08,1109.064
2023-06-09,1108.84
2023-06-12,1112.511
2023-06-13,1118.141
2023-06-14,1128.274
2023-06-15,1131.514
2023-06-16,1128.162
2023-06-19,1122.614
2023-06-20,1115.522
2023-06-21,1116.009
2023-06-22,1103.546
2023-06-23,1089.098
2023-06-26,1093.578
2023-06-27,1098.42
2023-06-28,1094.731
2023-06-29,1101.101
2023-06-30,1111.578
2023-07-03,1112.955
2023-07-04,1111.465
2023-07-05,1100.663
2023-07-06,1078.1
2023-07-07,1095.098
2023-07-10,1094.057
2023-07-11,1098.517
2023-07-12,1127.024
2023-07-13,1134.981
2023-07-14,1141.399
2023-07-17,1137.093
2023-07-18,1137.572
2023-07-19,1144.445
2023-07-20,1142.409
2023-07-21,1142.299
2023-07-24,1137.693
2023-07-25,1139.154
2023-07-26,1132.681
2023-07-27,1130.061
2023-07-28,1134.98
2023-07-31,1147.039
2023-08-01,1138.857
2023-08-02,1114.23
2023-08-03,1114.962
2023-08-04,1123.347
2023-08-07,1122.925
2023-08-08,1102.268
2023-08-09,1109.3
2023-08-10,1103.301
2023-08-11,1087.9
2023-08-14,1081.569
2023-08-15,1076.565
2023-08-16,1077.791
2023-08-17,1071.436
2023-08-18,1065.591
2023-08-21,1058.06
2023-08-22,1059.513
2023-08-23,1050.573
2023-08-24,1049.285
2023-08-25,1046.928
2023-08-28,1059.047
2023-08-29,1071.84
2023-08-30,1090.351
2023-08-31,1084.623
2023-09-01,1081.31
2023-09-04,1082.85
2023-09-05,1078.504
2023-09-06,1070.291
2023-09-07,1055.367
2023-09-08,1058.648
2023-09-11,1063.18
2023-09-12,1062.617
2023-09-13,1056.14
2023-09-14,1055.396
2023-09-15,1051.084
2023-09-18,1044.884
2023-09-19,1049.26
2023-09-20,1063.144
2023-09-21,1043.082
2023-09-22,1046.592
2023-09-25,1032.683
2023-09-26,1025.042
2023-09-27,1020.231
2023-09-28,1034.303
2023-09-29,1047.467
2023-10-02,1026.537
2023-10-03,1013.952
2023-10-04,1011.172
2023-10-05,1018.931
2023-10-06,1025.068
2023-10-09,1016.293
2023-10-10,1038.809
2023-10-11,1046.983
2023-10-12,1040.126
2023-10-13,1023.524
2023-10-16,1030.422
2023-10-17,1025.936
2023-10-18,1010.414
2023-10-19,1004.149
2023-10-20,988.1
2023-10-23,986.175
2023-10-24,986.3
2023-10-25,981.0
2023-10-26,976.969
2023-10-27,983.498
2023-10-30,998.646
2023-10-31,1006.56
2023-11-01,1002.158
2023-11-02,1037.903
2023-11-03,1074.696
2023-11-06,1071.783
2023-11-07,1059.933
2023-11-08,1063.912
2023-11-09,1080.061
2023-11-10,1073.981
2023-11-13,1081.601
2023-11-14,1107.534
2023-11-15,1122.83
2023-11-16,1115.338
2023-11-17,1119.805
2023-11-20,1128.153
2023-11-21,1120.359
2023-11-22,1119.701
2023-11-23,1120.712
2023-11-24,1129.527
2023-11-27,1127.624
2023-11-28,1138.61
2023-11-29,1141.112
2023-11-30,1131.13
2023-12-01,1132.751
2023-12-04,1130.222
2023-12-05,1132.642
2023-12-06,1133.605
2023-12-07,1128.656
2023-12-08,1139.567
2023-12-11,1136.43
2023-12-12,1139.992
2023-12-13,1138.836
2023-12-14,1197.136
2023-12-15,1188.058
2023-12-18,1185.898
2023-12-19,1196.812
2023-12-20,1217.218
2023-12-21,1219.938
2023-12-22,1229.65
2023-12-25,1229.65
2023-12-26,1231.213
2023-12-27,1246.472
2023-12-28,1241.049
2023-12-29,1243.441
2024-01-01,1243.441
2024-01-02,1221.722
2024-01-03,1197.314
2024-01-04,1213.656
2024-01-05,1215.108
2024-01-08,1221.77
2024-01-09,1214.574
2024-01-10,1216.412
2024-01-11,1204.927
2024-01-12,1208.954
2024-01-15,1208.333
2024-01-16,1193.769
2024-01-17,1172.923
2024-01-18,1182.864
2024-01-19,1184.618
2024-01-22,1194.121
2024-01-23,1197.537
2024-01-24,1225.161
2024-01-25,1216.919
2024-01-26,1229.606
2024-01-29,1211.666
2024-01-30,1220.995
2024-01-31,1215.96
2024-02-01,1212.339
2024-02-02,1212.307
2024-02-05,1199.973
2024-02-06,1211.848
2024-02-07,1204.505
2024-02-08,1204.879
2024-02-09,1211.314
2024-02-12,1221.505
2024-02-13,1203.337
2024-02-14,1212.481
2024-02-15,1222.803
2024-02-16,1240.027
2024-02-19,1235.787
2024-02-20,1238.737
2024-02-21,1240.348
2024-02-22,1245.192
2024-02-23,1235.578
2024-02-26,1235.865
2024-02-27,1240.575
2024-02-28,1239.6
2024-02-29,1230.767
2024-03-01,1246.47
2024-03-04,1249.139
2024-03-05,1245.59
2024-03-06,1261.749
2024-03-07,1264.958
2024-03-08,1264.518
2024-03-11,1245.141
2024-03-12,1251.709
2024-03-13,1265.226
2024-03-14,1257.016
2024-03-15,1252.616
2024-03-18,1259.751
2024-03-19,1266.138
2024-03-20,1259.255
2024-03-21,1271.546
2024-03-22,1271.728
2024-03-25,1277.637
2024-03-26,1280.937
2024-03-27,1286.602
2024-03-28,1285.486
2024-03-29,1285.486
2024-04-01,1278.88
2024-04-02,1272.897
2024-04-03,1290.226
2024-04-04,1299.35
2024-04-05,1286.61
2024-04-08,1298.837
2024-04-09,1309.012
2024-04-10,1298.783
2024-04-11,1278.885
2024-04-12,1266.969
2024-04-15,1268.33
2024-04-16,1248.568
2024-04-17,1259.865
2024-04-18,1275.146
2024-04-19,1271.395
2024-04-22,1274.98
2024-04-23,1290.486
2024-04-24,1288.805
2024-04-25,1275.67
2024-04-26,1275.147
2024-04-29,1282.942
2024-04-30,1269.12
2024-05-01,1268.052
2024-05-02,1271.913
2024-05-03,1284.778
2024-05-06,1295.541
2024-05-07,1313.638
2024-05-08,1315.807
2024-05-09,1329.997
2024-05-10,1333.935
2024-05-13,1338.715
2024-05-14,1346.906
2024-05-15,1347.245
2024-05-16,1348.584
2024-05-17,1359.728
2024-05-20,1361.132
2024-05-21,1359.408
2024-05-22,1353.922
2024-05-23,1355.209
2024-05-24,1355.627
2024-05-27,1365.337
2024-05-28,1359.47
2024-05-29,1327.432
2024-05-30,1332.46
2024-05-31,1338.12
2024-06-03,1348.631
2024-06-04,1336.428
2024-06-05,1343.552
2024-06-06,1352.928
2024-06-07,1340.201
2024-06-10,1326.057
2024-06-11,1313.398
2024-06-12,1356.343
2024-06-13,1338.632
2024-06-14,1306.442
2024-06-17,1316.098
2024-06-18,1327.693
2024-06-19,1329.775
2024-06-20,1335.058
2024-06-21,1315.738
2024-06-24,1330.439
2024-06-25,1312.883
2024-06-26,1298.032
2024-06-27,1307.923
2024-06-28,1317.44
2024-07-01,1332.57
2024-07-02,1338.792
2024-07-03,1346.256
2024-07-04,1360.617
2024-07-05,1361.265
2024-07-08,1369.851
2024-07-09,1348.766
2024-07-10,1355.271
2024-07-11,1374.697
2024-07-12,1391.623
2024-07-15,1384.914
2024-07-16,1379.819
2024-07-17,1384.959
2024-07-18,1388.624
2024-07-19,1377.095
2024-07-22,1384.437
2024-07-23,1383.995
2024-07-24,1374.871
2024-07-25,1369.661
2024-07-26,1370.24
2024-07-29,1361.349
2024-07-30,1389.199
2024-07-31,1387.488
2024-08-01,1363.466
2024-08-02,1321.881
2024-08-05,1300.423
2024-08-06,1301.806
2024-08-07,1327.952
2024-08-08,1322.473
2024-08-09,1327.47
2024-08-12,1320.44
2024-08-13,1330.393
2024-08-14,1356.843
2024-08-15,1360.052
2024-08-16,1362.164
2024-08-19,1387.44
2024-08-20,1382.326
2024-08-21,1394.163
2024-08-22,1392.845
2024-08-23,1415.391
2024-08-26,1408.544
2024-08-27,1411.314
2024-08-28,1411.944
2024-08-29,1408.781
2024-08-30,1414.217
2024-09-02,1417.03
2024-09-03,1374.912
2024-09-04,1374.556
2024-09-05,1380.361
2024-09-06,1359.069
2024-09-09,1367.907
2024-09-10,1359.635
2024-09-11,1355.976
2024-09-12,1369.774
2024-09-13,1387.383
2024-09-16,1396.042
2024-09-17,1395.012
2024-09-18,1396.528
2024-09-19,1421.413
2024-09-20,1407.652
2024-09-23,1394.184
2024-09-24,1390.655
2024-09-25,1383.892
2024-09-26,1390.878
2024-09-27,1399.975
2024-09-30,1393.2
2024-10-01,1360.378
2024-10-02,1356.971
2024-10-03,1334.464
2024-10-04,1343.386
2024-10-07,1348.877
2024-10-08,1342.712
2024-10-09,1354.569
2024-10-10,1345.221
2024-10-11,1349.61
2024-10-14,1339.88
2024-10-15,1338.998
2024-10-16,1338.622
2024-10-17,1330.781
2024-10-18,1339.874
2024-10-21,1323.97
2024-10-22,1317.283
2024-10-23,1303.353
2024-10-24,1299.914
2024-10-25,1314.605
2024-10-28,1332.609
2024-10-29,1320.248
2024-10-30,1304.6
2024-10-31,1272.93
2024-11-01,1274.365
2024-11-04,1275.037
2024-11-05,1282.651
2024-11-06,1260.482
2024-11-07,1288.915
2024-11-08,1275.292
2024-11-11,1277.264
2024-11-12,1243.018
2024-11-13,1225.307
2024-11-14,1246.734
2024-11-15,1248.783
2024-11-18,1255.245
2024-11-19,1240.004
2024-11-20,1232.679
2024-11-21,1232.447
2024-11-22,1224.92
2024-11-25,1245.898
2024-11-26,1235.981
2024-11-27,1246.723
2024-11-28,1253.11
2024-11-29,1256.709
2024-12-02,1237.451
2024-12-03,1247.797
2024-12-04,1251.125
2024-12-05,1267.622
2024-12-06,1276.727
2024-12-09,1289.455
2024-12-10,1287.445
