Date,ISRAEL VALUE Standard (Large+Mid Cap)
2015-08-05,256.878
2015-08-06,257.384
2015-08-07,257.465
2015-08-10,259.096
2015-08-11,256.697
2015-08-12,257.003
2015-08-13,258.445
2015-08-14,259.924
2015-08-17,255.943
2015-08-18,254.715
2015-08-19,252.71
2015-08-20,251.956
2015-08-21,252.112
2015-08-24,233.944
2015-08-25,240.001
2015-08-26,232.949
2015-08-27,234.775
2015-08-28,233.763
2015-08-31,233.667
2015-09-01,230.173
2015-09-02,234.182
2015-09-03,237.971
2015-09-04,238.474
2015-09-07,234.909
2015-09-08,236.474
2015-09-09,236.808
2015-09-10,233.286
2015-09-11,234.901
2015-09-14,233.94
2015-09-15,234.042
2015-09-16,240.949
2015-09-17,237.424
2015-09-18,236.417
2015-09-21,233.055
2015-09-22,232.644
2015-09-23,231.684
2015-09-24,223.763
2015-09-25,223.223
2015-09-28,223.181
2015-09-29,216.546
2015-09-30,216.772
2015-10-01,216.005
2015-10-02,216.385
2015-10-05,219.397
2015-10-06,223.018
2015-10-07,225.198
2015-10-08,226.062
2015-10-09,227.86
2015-10-12,225.046
2015-10-13,223.019
2015-10-14,222.541
2015-10-15,228.319
2015-10-16,227.675
2015-10-19,229.023
2015-10-20,227.327
2015-10-21,223.267
2015-10-22,223.954
2015-10-23,222.832
2015-10-26,230.513
2015-10-27,231.215
2015-10-28,233.439
2015-10-29,232.103
2015-10-30,232.743
2015-11-02,230.909
2015-11-03,234.41
2015-11-04,232.881
2015-11-05,230.353
2015-11-06,228.197
2015-11-09,226.414
2015-11-10,226.841
2015-11-11,227.395
2015-11-12,224.25
2015-11-13,224.054
2015-11-16,224.504
2015-11-17,226.132
2015-11-18,227.917
2015-11-19,230.901
2015-11-20,231.08
2015-11-23,232.138
2015-11-24,231.216
2015-11-25,230.619
2015-11-26,232.464
2015-11-27,232.156
2015-11-30,229.088
2015-12-01,237.005
2015-12-02,233.976
2015-12-03,234.737
2015-12-04,237.065
2015-12-07,236.414
2015-12-08,235.791
2015-12-09,238.205
2015-12-10,235.698
2015-12-11,236.902
2015-12-14,231.772
2015-12-15,234.315
2015-12-16,232.29
2015-12-17,233.338
2015-12-18,232.565
2015-12-21,234.569
2015-12-22,232.72
2015-12-23,232.871
2015-12-24,235.65
2015-12-25,235.65
2015-12-28,235.72
2015-12-29,236.504
2015-12-30,235.489
2015-12-31,234.533
2016-01-01,234.533
2016-01-04,233.049
2016-01-05,233.035
2016-01-06,233.687
2016-01-07,230.452
2016-01-08,230.849
2016-01-11,227.555
2016-01-12,230.432
2016-01-13,230.46
2016-01-14,223.588
2016-01-15,222.524
2016-01-18,222.952
2016-01-19,224.446
2016-01-20,218.761
2016-01-21,219.393
2016-01-22,218.76
2016-01-25,222.784
2016-01-26,222.468
2016-01-27,222.313
2016-01-28,218.131
2016-01-29,217.999
2016-02-01,221.752
2016-02-02,219.729
2016-02-03,214.874
2016-02-04,216.999
2016-02-05,218.289
2016-02-08,210.433
2016-02-09,210.737
2016-02-10,212.564
2016-02-11,203.749
2016-02-12,203.815
2016-02-15,208.545
2016-02-16,208.262
2016-02-17,213.22
2016-02-18,211.871
2016-02-19,211.608
2016-02-22,213.587
2016-02-23,214.143
2016-02-24,210.877
2016-02-25,212.848
2016-02-26,212.698
2016-02-29,211.88
2016-03-01,212.066
2016-03-02,213.114
2016-03-03,212.833
2016-03-04,211.741
2016-03-07,211.202
2016-03-08,213.432
2016-03-09,215.693
2016-03-10,219.816
2016-03-11,220.332
2016-03-14,219.934
2016-03-15,215.571
2016-03-16,214.942
2016-03-17,213.847
2016-03-18,214.239
2016-03-21,211.618
2016-03-22,211.603
2016-03-23,212.583
2016-03-24,212.88
2016-03-25,212.88
2016-03-28,211.142
2016-03-29,210.905
2016-03-30,212.774
2016-03-31,211.416
2016-04-01,210.548
2016-04-04,211.1
2016-04-05,209.311
2016-04-06,213.07
2016-04-07,214.027
2016-04-08,214.593
2016-04-11,215.731
2016-04-12,213.288
2016-04-13,214.263
2016-04-14,214.649
2016-04-15,215.283
2016-04-18,216.527
2016-04-19,220.35
2016-04-20,219.091
2016-04-21,220.741
2016-04-22,220.712
2016-04-25,221.456
2016-04-26,219.01
2016-04-27,216.257
2016-04-28,216.263
2016-04-29,217.685
2016-05-02,211.853
2016-05-03,209.963
2016-05-04,208.169
2016-05-05,208.893
2016-05-06,208.579
2016-05-09,207.275
2016-05-10,209.344
2016-05-11,210.583
2016-05-12,209.794
2016-05-13,208.462
2016-05-16,199.951
2016-05-17,202.845
2016-05-18,203.331
2016-05-19,201.365
2016-05-20,200.424
2016-05-23,203.159
2016-05-24,204.161
2016-05-25,204.329
2016-05-26,202.354
2016-05-27,201.875
2016-05-30,205.334
2016-05-31,205.802
2016-06-01,205.743
2016-06-02,208.678
2016-06-03,209.978
2016-06-06,212.501
2016-06-07,212.013
2016-06-08,209.443
2016-06-09,208.1
2016-06-10,207.151
2016-06-13,206.162
2016-06-14,205.633
2016-06-15,205.12
2016-06-16,203.096
2016-06-17,203.8
2016-06-20,205.071
2016-06-21,203.616
2016-06-22,203.532
2016-06-23,205.771
2016-06-24,203.116
2016-06-27,194.786
2016-06-28,197.058
2016-06-29,199.696
2016-06-30,199.99
2016-07-01,199.798
2016-07-04,200.615
2016-07-05,197.122
2016-07-06,196.647
2016-07-07,198.112
2016-07-08,197.729
2016-07-11,201.832
2016-07-12,203.594
2016-07-13,209.667
2016-07-14,212.396
2016-07-15,211.329
2016-07-18,212.152
2016-07-19,211.61
2016-07-20,212.529
2016-07-21,214.017
2016-07-22,214.617
2016-07-25,212.299
2016-07-26,210.995
2016-07-27,211.761
2016-07-28,211.884
2016-07-29,212.766
2016-08-01,209.946
2016-08-02,207.864
2016-08-03,208.603
2016-08-04,209.826
2016-08-05,208.985
2016-08-08,209.718
2016-08-09,209.514
2016-08-10,209.172
2016-08-11,209.634
2016-08-12,209.676
2016-08-15,212.465
2016-08-16,213.193
2016-08-17,211.177
2016-08-18,213.881
2016-08-19,214.156
2016-08-22,212.895
2016-08-23,213.717
2016-08-24,213.701
2016-08-25,209.775
2016-08-26,209.657
2016-08-29,206.17
2016-08-30,205.206
2016-08-31,206.331
2016-09-01,206.19
2016-09-02,206.826
2016-09-05,209.714
2016-09-06,210.942
2016-09-07,211.36
2016-09-08,210.685
2016-09-09,210.217
2016-09-12,206.463
2016-09-13,207.415
2016-09-14,209.782
2016-09-15,209.982
2016-09-16,209.415
2016-09-19,209.659
2016-09-20,206.595
2016-09-21,206.909
2016-09-22,209.989
2016-09-23,209.866
2016-09-26,208.888
2016-09-27,206.609
2016-09-28,203.998
2016-09-29,201.178
2016-09-30,201.229
2016-10-03,200.609
2016-10-04,199.85
2016-10-05,194.404
2016-10-06,195.133
2016-10-07,194.768
2016-10-10,197.972
2016-10-11,196.64
2016-10-12,196.253
2016-10-13,193.102
2016-10-14,192.341
2016-10-17,191.932
2016-10-18,189.348
2016-10-19,191.487
2016-10-20,191.139
2016-10-21,190.38
2016-10-24,190.397
2016-10-25,191.854
2016-10-26,191.789
2016-10-27,189.39
2016-10-28,189.144
2016-10-31,186.574
2016-11-01,187.263
2016-11-02,187.264
2016-11-03,178.61
2016-11-04,181.253
2016-11-07,184.904
2016-11-08,180.623
2016-11-09,183.995
2016-11-10,183.035
2016-11-11,184.33
2016-11-14,185.771
2016-11-15,178.294
2016-11-16,178.776
2016-11-17,180.347
2016-11-18,178.962
2016-11-21,180.076
2016-11-22,180.218
2016-11-23,180.84
2016-11-24,180.126
2016-11-25,180.371
2016-11-28,181.248
2016-11-29,180.717
2016-11-30,180.678
2016-12-01,177.585
2016-12-02,177.697
2016-12-05,180.057
2016-12-06,175.427
2016-12-07,175.888
2016-12-08,177.577
2016-12-09,178.188
2016-12-12,180.696
2016-12-13,181.909
2016-12-14,179.224
2016-12-15,177.156
2016-12-16,176.044
2016-12-19,176.715
2016-12-20,177.765
2016-12-21,178.143
2016-12-22,179.794
2016-12-23,179.709
2016-12-26,179.701
2016-12-27,178.351
2016-12-28,178.318
2016-12-29,178.416
2016-12-30,178.783
2017-01-02,178.417
2017-01-03,180.6
2017-01-04,182.239
2017-01-05,184.205
2017-01-06,176.815
2017-01-09,176.468
2017-01-10,176.744
2017-01-11,174.731
2017-01-12,174.795
2017-01-13,174.8
2017-01-16,174.904
2017-01-17,174.51
2017-01-18,174.966
2017-01-19,170.822
2017-01-20,170.69
2017-01-23,169.748
2017-01-24,170.4
2017-01-25,173.857
2017-01-26,174.251
2017-01-27,176.428
2017-01-30,174.265
2017-01-31,171.705
2017-02-01,174.433
2017-02-02,173.05
2017-02-03,173.878
2017-02-06,173.778
2017-02-07,168.669
2017-02-08,169.297
2017-02-09,169.813
2017-02-10,169.556
2017-02-13,175.507
2017-02-14,177.468
2017-02-15,181.821
2017-02-16,180.456
2017-02-17,179.306
2017-02-20,178.15
2017-02-21,181.69
2017-02-22,179.299
2017-02-23,179.056
2017-02-24,178.033
2017-02-27,178.969
2017-02-28,178.612
2017-03-01,179.734
2017-03-02,178.411
2017-03-03,177.686
2017-03-06,174.421
2017-03-07,174.681
2017-03-08,174.897
2017-03-09,175.999
2017-03-10,177.482
2017-03-13,178.251
2017-03-14,178.371
2017-03-15,180.518
2017-03-16,178.961
2017-03-17,178.062
2017-03-20,177.936
2017-03-21,174.923
2017-03-22,174.943
2017-03-23,174.842
2017-03-24,175.17
2017-03-27,175.255
2017-03-28,174.49
2017-03-29,173.676
2017-03-30,172.814
2017-03-31,170.969
2017-04-03,170.71
2017-04-04,169.742
2017-04-05,170.131
2017-04-06,170.728
2017-04-07,170.612
2017-04-10,169.274
2017-04-11,168.459
2017-04-12,170.043
2017-04-13,168.815
2017-04-14,168.815
2017-04-17,169.154
2017-04-18,167.01
2017-04-19,167.316
2017-04-20,168.118
2017-04-21,168.922
2017-04-24,171.223
2017-04-25,169.663
2017-04-26,170.879
2017-04-27,171.41
2017-04-28,171.458
2017-05-01,171.06
2017-05-02,172.671
2017-05-03,170.062
2017-05-04,170.608
2017-05-05,171.931
2017-05-08,171.407
2017-05-09,171.684
2017-05-10,172.031
2017-05-11,173.086
2017-05-12,173.148
2017-05-15,174.729
2017-05-16,172.914
2017-05-17,168.099
2017-05-18,167.012
2017-05-19,168.076
2017-05-22,167.82
2017-05-23,165.038
2017-05-24,165.347
2017-05-25,166.205
2017-05-26,165.547
2017-05-29,166.796
2017-05-30,165.472
2017-05-31,165.687
2017-06-01,170.212
2017-06-02,170.362
2017-06-05,171.118
2017-06-06,170.158
2017-06-07,169.986
2017-06-08,172.854
2017-06-09,175.292
2017-06-12,176.28
2017-06-13,177.29
2017-06-14,178.78
2017-06-15,177.895
2017-06-16,179.788
2017-06-19,181.94
2017-06-20,180.68
2017-06-21,179.853
2017-06-22,184.505
2017-06-23,185.113
2017-06-26,185.831
2017-06-27,182.608
2017-06-28,185.279
2017-06-29,185.902
2017-06-30,187.271
2017-07-03,187.473
2017-07-04,187.827
2017-07-05,185.501
2017-07-06,182.104
2017-07-07,181.142
2017-07-10,180.444
2017-07-11,180.113
2017-07-12,184.942
2017-07-13,188.874
2017-07-14,183.887
2017-07-17,182.547
2017-07-18,183.116
2017-07-19,182.695
2017-07-20,184.544
2017-07-21,185.068
2017-07-24,184.178
2017-07-25,185.344
2017-07-26,186.007
2017-07-27,184.371
2017-07-28,183.775
2017-07-31,182.697
2017-08-01,181.492
2017-08-02,179.485
2017-08-03,151.625
2017-08-04,139.539
2017-08-07,132.931
2017-08-08,131.818
2017-08-09,128.136
2017-08-10,125.852
2017-08-11,126.252
2017-08-14,127.573
2017-08-15,130.36
2017-08-16,128.649
2017-08-17,126.767
2017-08-18,127.553
2017-08-21,127.531
2017-08-22,127.812
2017-08-23,124.146
2017-08-24,124.285
2017-08-25,124.091
2017-08-28,123.16
2017-08-29,121.946
2017-08-30,120.777
2017-08-31,122.599
2017-09-01,122.935
2017-09-04,121.973
2017-09-05,120.512
2017-09-06,121.234
2017-09-07,121.442
2017-09-08,121.69
2017-09-11,132.261
2017-09-12,135.064
2017-09-13,133.186
2017-09-14,131.515
2017-09-15,130.704
2017-09-18,127.664
2017-09-19,128.627
2017-09-20,128.626
2017-09-21,128.46
2017-09-22,129.102
2017-09-25,129.431
2017-09-26,128.598
2017-09-27,129.401
2017-09-28,128.561
2017-09-29,130.105
2017-10-02,132.969
2017-10-03,134.428
2017-10-04,124.682
2017-10-05,123.148
2017-10-06,124.088
2017-10-09,124.105
2017-10-10,124.906
2017-10-11,124.396
2017-10-12,122.086
2017-10-13,121.382
2017-10-16,120.976
2017-10-17,120.111
2017-10-18,120.19
2017-10-19,121.581
2017-10-20,121.429
2017-10-23,119.927
2017-10-24,118.986
2017-10-25,117.715
2017-10-26,116.537
2017-10-27,114.881
2017-10-30,115.675
2017-10-31,117.35
2017-11-01,118.097
2017-11-02,108.034
2017-11-03,108.546
2017-11-06,111.878
2017-11-07,109.035
2017-11-08,109.519
2017-11-09,108.219
2017-11-10,107.525
2017-11-13,107.178
2017-11-14,107.336
2017-11-15,110.088
2017-11-16,111.111
2017-11-17,115.065
2017-11-20,111.613
2017-11-21,112.548
2017-11-22,112.203
2017-11-23,113.707
2017-11-24,114.62
2017-11-27,117.965
2017-11-28,119.157
2017-11-29,120.389
2017-11-30,120.0
2017-12-01,121.6
2017-12-04,121.802
2017-12-05,121.72
2017-12-06,118.603
2017-12-07,121.344
2017-12-08,124.53
2017-12-11,124.789
2017-12-12,124.087
2017-12-13,121.411
2017-12-14,126.271
2017-12-15,130.682
2017-12-18,131.544
2017-12-19,130.631
2017-12-20,129.474
2017-12-21,133.788
2017-12-22,134.637
2017-12-25,135.83
2017-12-26,136.126
2017-12-27,137.338
2017-12-28,137.347
2017-12-29,137.264
2018-01-01,137.75
2018-01-02,139.44
2018-01-03,139.419
2018-01-04,141.151
2018-01-05,140.287
2018-01-08,139.156
2018-01-09,139.153
2018-01-10,141.498
2018-01-11,147.338
2018-01-12,148.837
2018-01-15,149.269
2018-01-16,146.619
2018-01-17,147.355
2018-01-18,145.848
2018-01-19,145.772
2018-01-22,146.256
2018-01-23,146.043
2018-01-24,144.771
2018-01-25,147.915
2018-01-26,148.243
2018-01-29,148.542
2018-01-30,144.632
2018-01-31,144.445
2018-02-01,145.624
2018-02-02,143.266
2018-02-05,139.969
2018-02-06,140.63
2018-02-07,142.546
2018-02-08,134.04
2018-02-09,133.359
2018-02-12,134.51
2018-02-13,131.955
2018-02-14,135.269
2018-02-15,139.43
2018-02-16,139.442
2018-02-19,140.346
2018-02-20,137.634
2018-02-21,138.404
2018-02-22,137.388
2018-02-23,138.225
2018-02-26,139.776
2018-02-27,138.505
2018-02-28,135.457
2018-03-01,135.734
2018-03-02,137.528
2018-03-05,136.667
2018-03-06,137.336
2018-03-07,136.596
2018-03-08,136.698
2018-03-09,137.271
2018-03-12,139.396
2018-03-13,139.604
2018-03-14,137.516
2018-03-15,135.566
2018-03-16,136.28
2018-03-19,133.593
2018-03-20,132.557
2018-03-21,130.769
2018-03-22,129.649
2018-03-23,128.529
2018-03-26,126.698
2018-03-27,127.085
2018-03-28,127.106
2018-03-29,127.062
2018-03-30,127.062
2018-04-02,125.435
2018-04-03,125.805
2018-04-04,124.634
2018-04-05,124.763
2018-04-06,123.561
2018-04-09,126.512
2018-04-10,130.59
2018-04-11,130.241
2018-04-12,131.465
2018-04-13,130.799
2018-04-16,131.523
2018-04-17,130.801
2018-04-18,131.137
2018-04-19,130.42
2018-04-20,130.483
2018-04-23,130.831
2018-04-24,129.758
2018-04-25,128.37
2018-04-26,130.558
2018-04-27,130.903
2018-04-30,129.976
2018-05-01,131.916
2018-05-02,132.015
2018-05-03,129.554
2018-05-04,129.803
2018-05-07,132.933
2018-05-08,133.736
2018-05-09,135.884
2018-05-10,135.589
2018-05-11,135.941
2018-05-14,139.573
2018-05-15,139.139
2018-05-16,141.517
2018-05-17,142.829
2018-05-18,143.159
2018-05-21,144.024
2018-05-22,143.708
2018-05-23,143.893
2018-05-24,145.271
2018-05-25,147.203
2018-05-28,146.805
2018-05-29,142.772
2018-05-30,143.323
2018-05-31,143.127
2018-06-01,144.729
2018-06-04,144.272
2018-06-05,143.659
2018-06-06,144.452
2018-06-07,145.069
2018-06-08,149.287
2018-06-11,149.826
2018-06-12,152.319
2018-06-13,153.325
2018-06-14,151.527
2018-06-15,150.899
2018-06-18,152.004
2018-06-19,150.84
2018-06-20,152.114
2018-06-21,150.464
2018-06-22,150.694
2018-06-25,149.289
2018-06-26,149.362
2018-06-27,149.491
2018-06-28,152.725
2018-06-29,151.246
2018-07-02,151.116
2018-07-03,152.712
2018-07-04,153.032
2018-07-05,151.012
2018-07-06,152.032
2018-07-09,152.892
2018-07-10,152.437
2018-07-11,150.46
2018-07-12,150.375
2018-07-13,148.814
2018-07-16,148.897
2018-07-17,148.219
2018-07-18,149.504
2018-07-19,147.745
2018-07-20,147.615
2018-07-23,148.109
2018-07-24,148.841
2018-07-25,151.518
2018-07-26,152.037
2018-07-27,149.88
2018-07-30,152.03
2018-07-31,152.128
2018-08-01,151.668
2018-08-02,144.135
2018-08-03,146.114
2018-08-06,146.813
2018-08-07,151.471
2018-08-08,147.708
2018-08-09,146.81
2018-08-10,146.996
2018-08-13,144.556
2018-08-14,145.817
2018-08-15,147.318
2018-08-16,153.79
2018-08-17,154.298
2018-08-20,159.972
2018-08-21,158.469
2018-08-22,156.364
2018-08-23,155.602
2018-08-24,153.045
2018-08-27,155.26
2018-08-28,156.436
2018-08-29,156.16
2018-08-30,156.066
2018-08-31,155.545
2018-09-03,154.771
2018-09-04,152.421
2018-09-05,151.197
2018-09-06,148.63
2018-09-07,147.613
2018-09-10,146.145
2018-09-11,149.16
2018-09-12,150.304
2018-09-13,151.312
2018-09-14,153.634
2018-09-17,157.251
2018-09-18,160.934
2018-09-19,161.565
2018-09-20,163.091
2018-09-21,161.53
2018-09-24,159.628
2018-09-25,157.323
2018-09-26,152.414
2018-09-27,149.428
2018-09-28,150.007
2018-10-01,149.704
2018-10-02,151.197
2018-10-03,151.063
2018-10-04,151.282
2018-10-05,150.188
2018-10-08,148.238
2018-10-09,148.588
2018-10-10,147.286
2018-10-11,144.094
2018-10-12,147.555
2018-10-15,148.26
2018-10-16,150.686
2018-10-17,147.187
2018-10-18,147.503
2018-10-19,148.13
2018-10-22,147.351
2018-10-23,145.498
2018-10-24,139.86
2018-10-25,140.51
2018-10-26,138.091
2018-10-29,138.814
2018-10-30,139.325
2018-10-31,140.277
2018-11-01,152.048
2018-11-02,150.702
2018-11-05,151.836
2018-11-06,153.833
2018-11-07,158.196
2018-11-08,159.735
2018-11-09,158.221
2018-11-12,157.691
2018-11-13,157.378
2018-11-14,153.921
2018-11-15,153.55
2018-11-16,152.385
2018-11-19,151.875
2018-11-20,147.716
2018-11-21,149.17
2018-11-22,148.155
2018-11-23,147.862
2018-11-26,149.4
2018-11-27,149.106
2018-11-28,149.466
2018-11-29,148.973
2018-11-30,147.33
2018-12-03,148.113
2018-12-04,143.254
2018-12-05,142.636
2018-12-06,140.246
2018-12-07,137.139
2018-12-10,132.724
2018-12-11,132.219
2018-12-12,134.074
2018-12-13,134.936
2018-12-14,132.731
2018-12-17,129.827
2018-12-18,127.722
2018-12-19,126.249
2018-12-20,124.481
2018-12-21,121.573
2018-12-24,114.928
2018-12-25,116.984
2018-12-26,121.617
2018-12-27,119.59
2018-12-28,119.878
2018-12-31,119.343
2019-01-01,120.636
2019-01-02,121.261
2019-01-03,123.435
2019-01-04,126.97
2019-01-07,129.212
2019-01-08,129.008
2019-01-09,130.871
2019-01-10,131.496
2019-01-11,132.471
2019-01-14,131.799
2019-01-15,133.504
2019-01-16,132.702
2019-01-17,133.678
2019-01-18,134.005
2019-01-21,133.369
2019-01-22,134.143
2019-01-23,137.671
2019-01-24,137.761
2019-01-25,138.676
2019-01-28,139.285
2019-01-29,139.716
2019-01-30,140.702
2019-01-31,141.016
2019-02-01,140.378
2019-02-04,140.781
2019-02-05,142.18
2019-02-06,138.592
2019-02-07,134.948
2019-02-08,134.233
2019-02-11,136.661
2019-02-12,138.269
2019-02-13,132.842
2019-02-14,130.717
2019-02-15,134.012
2019-02-18,133.971
2019-02-19,134.027
2019-02-20,132.539
2019-02-21,131.618
2019-02-22,131.766
2019-02-25,133.206
2019-02-26,130.86
2019-02-27,130.593
2019-02-28,130.253
2019-03-01,131.048
2019-03-04,129.978
2019-03-05,129.933
2019-03-06,127.988
2019-03-07,127.042
2019-03-08,126.003
2019-03-11,126.019
2019-03-12,126.135
2019-03-13,129.598
2019-03-14,129.781
2019-03-15,130.141
2019-03-18,130.841
2019-03-19,132.475
2019-03-20,132.487
2019-03-21,133.513
2019-03-22,130.332
2019-03-25,126.937
2019-03-26,127.137
2019-03-27,126.108
2019-03-28,124.236
2019-03-29,124.563
2019-04-01,125.352
2019-04-02,122.833
2019-04-03,123.97
2019-04-04,125.007
2019-04-05,125.427
2019-04-08,125.249
2019-04-09,123.574
2019-04-10,124.711
2019-04-11,124.092
2019-04-12,123.963
2019-04-15,124.88
2019-04-16,125.955
2019-04-17,122.894
2019-04-18,122.92
2019-04-19,122.92
2019-04-22,124.268
2019-04-23,124.888
2019-04-24,125.978
2019-04-25,126.274
2019-04-26,127.299
2019-04-29,128.673
2019-04-30,127.59
2019-05-01,129.742
2019-05-02,127.531
2019-05-03,128.865
2019-05-06,126.41
2019-05-07,125.661
2019-05-08,125.947
2019-05-09,125.551
2019-05-10,125.355
2019-05-13,115.362
2019-05-14,115.945
2019-05-15,112.639
2019-05-16,113.675
2019-05-17,114.461
2019-05-20,113.322
2019-05-21,113.935
2019-05-22,112.602
2019-05-23,110.557
2019-05-24,110.071
2019-05-27,112.175
2019-05-28,107.06
2019-05-29,106.274
2019-05-30,103.145
2019-05-31,102.645
2019-06-03,103.144
2019-06-04,105.233
2019-06-05,106.086
2019-06-06,105.441
2019-06-07,105.419
2019-06-10,106.394
2019-06-11,105.269
2019-06-12,103.637
2019-06-13,104.046
2019-06-14,102.868
2019-06-17,102.488
2019-06-18,103.14
2019-06-19,103.246
2019-06-20,103.544
2019-06-21,103.741
2019-06-24,103.809
2019-06-25,105.738
2019-06-26,106.892
2019-06-27,108.439
2019-06-28,109.034
2019-07-01,108.744
2019-07-02,109.605
2019-07-03,110.932
2019-07-04,110.935
2019-07-05,110.313
2019-07-08,109.452
2019-07-09,110.744
2019-07-10,110.139
2019-07-11,109.552
2019-07-12,110.329
2019-07-15,108.05
2019-07-16,105.884
2019-07-17,105.441
2019-07-18,104.36
2019-07-19,104.678
2019-07-22,104.241
2019-07-23,104.684
2019-07-24,106.718
2019-07-25,105.636
2019-07-26,105.529
2019-07-29,106.958
2019-07-30,107.087
2019-07-31,107.504
2019-08-01,107.615
2019-08-02,108.178
2019-08-05,107.034
2019-08-06,105.687
2019-08-07,106.191
2019-08-08,107.234
2019-08-09,106.336
2019-08-12,105.776
2019-08-13,105.576
2019-08-14,100.504
2019-08-15,98.005
2019-08-16,98.469
2019-08-19,101.68
2019-08-20,102.155
2019-08-21,104.042
2019-08-22,103.325
2019-08-23,102.83
2019-08-26,102.473
2019-08-27,99.882
2019-08-28,99.319
2019-08-29,99.844
2019-08-30,99.641
2019-09-02,99.356
2019-09-03,99.063
2019-09-04,100.387
2019-09-05,100.633
2019-09-06,100.956
2019-09-09,102.392
2019-09-10,103.933
2019-09-11,105.374
2019-09-12,105.658
2019-09-13,105.079
2019-09-16,104.025
2019-09-17,103.567
2019-09-18,105.123
2019-09-19,104.576
2019-09-20,104.135
2019-09-23,102.555
2019-09-24,102.836
2019-09-25,103.232
2019-09-26,102.926
2019-09-27,104.47
2019-09-30,104.492
2019-10-01,103.914
2019-10-02,103.062
2019-10-03,103.289
2019-10-04,103.518
2019-10-07,103.539
2019-10-08,102.181
2019-10-09,102.227
2019-10-10,102.677
2019-10-11,103.254
2019-10-14,102.605
2019-10-15,104.039
2019-10-16,103.73
2019-10-17,106.283
2019-10-18,105.325
2019-10-21,107.469
2019-10-22,107.457
2019-10-23,107.334
2019-10-24,108.776
2019-10-25,108.313
2019-10-28,109.896
2019-10-29,110.188
2019-10-30,109.099
2019-10-31,109.145
2019-11-01,109.712
2019-11-04,111.575
2019-11-05,111.731
2019-11-06,110.594
2019-11-07,111.693
2019-11-08,114.369
2019-11-11,113.54
2019-11-12,114.272
2019-11-13,114.764
2019-11-14,113.985
2019-11-15,116.832
2019-11-18,116.792
2019-11-19,116.145
2019-11-20,115.633
2019-11-21,114.676
2019-11-22,114.367
2019-11-25,116.492
2019-11-26,113.666
2019-11-27,115.471
2019-11-28,117.174
2019-11-29,117.25
2019-12-02,114.517
2019-12-03,114.112
2019-12-04,114.693
2019-12-05,113.366
2019-12-06,113.525
2019-12-09,114.103
2019-12-10,113.595
2019-12-11,113.483
2019-12-12,113.657
2019-12-13,113.122
2019-12-16,113.246
2019-12-17,113.785
2019-12-18,113.21
2019-12-19,114.008
2019-12-20,114.611
2019-12-23,114.0
2019-12-24,115.33
2019-12-25,115.314
2019-12-26,115.926
2019-12-27,115.705
2019-12-30,114.984
2019-12-31,115.83
2020-01-01,115.919
2020-01-02,116.359
2020-01-03,114.385
2020-01-06,113.765
2020-01-07,113.164
2020-01-08,112.792
2020-01-09,113.194
2020-01-10,113.246
2020-01-13,113.468
2020-01-14,116.441
2020-01-15,116.898
2020-01-16,117.213
2020-01-17,115.972
2020-01-20,116.464
2020-01-21,115.75
2020-01-22,117.18
2020-01-23,117.726
2020-01-24,116.897
2020-01-27,115.335
2020-01-28,115.297
2020-01-29,116.475
2020-01-30,117.369
2020-01-31,117.817
2020-02-03,117.789
2020-02-04,120.676
2020-02-05,121.826
2020-02-06,122.971
2020-02-07,123.129
2020-02-10,122.503
2020-02-11,123.39
2020-02-12,125.629
2020-02-13,123.216
2020-02-14,122.106
2020-02-17,122.438
2020-02-18,121.776
2020-02-19,125.762
2020-02-20,124.327
2020-02-21,124.179
2020-02-24,119.787
2020-02-25,121.461
2020-02-26,121.871
2020-02-27,116.309
2020-02-28,113.54
2020-03-02,112.59
2020-03-03,113.441
2020-03-04,111.78
2020-03-05,107.968
2020-03-06,105.674
2020-03-09,93.175
2020-03-10,94.329
2020-03-11,90.528
2020-03-12,83.373
2020-03-13,85.467
2020-03-16,77.906
2020-03-17,76.72
2020-03-18,72.69
2020-03-19,79.697
2020-03-20,80.689
2020-03-23,74.389
2020-03-24,83.225
2020-03-25,81.585
2020-03-26,84.079
2020-03-27,83.303
2020-03-30,87.012
2020-03-31,90.634
2020-04-01,85.396
2020-04-02,83.05
2020-04-03,84.029
2020-04-06,87.027
2020-04-07,89.145
2020-04-08,89.79
2020-04-09,91.033
2020-04-10,91.033
2020-04-13,91.502
2020-04-14,91.991
2020-04-15,90.133
2020-04-16,89.589
2020-04-17,89.337
2020-04-20,93.72
2020-04-21,90.822
2020-04-22,91.592
2020-04-23,94.225
2020-04-24,94.454
2020-04-27,98.626
2020-04-28,99.023
2020-04-29,99.733
2020-04-30,98.829
2020-05-01,96.328
2020-05-04,93.31
2020-05-05,95.924
2020-05-06,97.258
2020-05-07,100.654
2020-05-08,99.99
2020-05-11,100.153
2020-05-12,98.592
2020-05-13,94.792
2020-05-14,91.358
2020-05-15,92.216
2020-05-18,97.538
2020-05-19,99.363
2020-05-20,100.25
2020-05-21,98.881
2020-05-22,98.444
2020-05-25,99.578
2020-05-26,100.629
2020-05-27,102.215
2020-05-28,102.024
2020-05-29,101.065
2020-06-01,102.168
2020-06-02,102.903
2020-06-03,103.165
2020-06-04,104.099
2020-06-05,104.005
2020-06-08,106.372
2020-06-09,106.315
2020-06-10,105.046
2020-06-11,101.316
2020-06-12,100.646
2020-06-15,99.294
2020-06-16,102.285
