Date,HONG KONG SMALL GROWTH Small Cap
2020-06-12,514.633
2020-06-15,505.706
2020-06-16,519.636
2020-06-17,519.321
2020-06-18,523.033
2020-06-19,525.736
2020-06-22,514.012
2020-06-23,524.618
2020-06-24,533.415
2020-06-25,533.395
2020-06-26,533.99
2020-06-29,527.027
2020-06-30,533.855
2020-07-01,533.831
2020-07-02,546.076
2020-07-03,556.64
2020-07-06,561.166
2020-07-07,559.565
2020-07-08,576.81
2020-07-09,578.772
2020-07-10,570.66
2020-07-13,578.706
2020-07-14,573.835
2020-07-15,570.882
2020-07-16,547.762
2020-07-17,557.563
2020-07-20,559.778
2020-07-21,573.854
2020-07-22,569.644
2020-07-23,579.545
2020-07-24,557.289
2020-07-27,557.377
2020-07-28,565.318
2020-07-29,570.02
2020-07-30,568.974
2020-07-31,560.299
2020-08-03,564.285
2020-08-04,570.584
2020-08-05,582.15
2020-08-06,582.644
2020-08-07,579.084
2020-08-10,572.896
2020-08-11,575.428
2020-08-12,574.517
2020-08-13,580.598
2020-08-14,580.993
2020-08-17,583.369
2020-08-18,587.505
2020-08-19,585.564
2020-08-20,580.429
2020-08-21,584.39
2020-08-24,588.695
2020-08-25,592.147
2020-08-26,588.223
2020-08-27,593.928
2020-08-28,596.927
2020-08-31,603.032
2020-09-01,619.788
2020-09-02,627.367
2020-09-03,621.754
2020-09-04,616.309
2020-09-07,604.81
2020-09-08,600.523
2020-09-09,602.959
2020-09-10,606.938
2020-09-11,615.293
2020-09-14,620.629
2020-09-15,626.871
2020-09-16,632.993
2020-09-17,627.248
2020-09-18,629.731
2020-09-21,617.665
2020-09-22,609.196
2020-09-23,611.273
2020-09-24,603.69
2020-09-25,599.992
2020-09-28,614.37
2020-09-29,619.033
2020-09-30,625.165
2020-10-01,625.149
2020-10-02,625.145
2020-10-05,626.392
2020-10-06,638.396
2020-10-07,633.241
2020-10-08,650.869
2020-10-09,647.932
2020-10-12,649.569
2020-10-13,649.569
2020-10-14,651.717
2020-10-15,644.289
2020-10-16,645.995
2020-10-19,637.58
2020-10-20,651.075
2020-10-21,655.577
2020-10-22,652.645
2020-10-23,647.471
2020-10-26,647.475
2020-10-27,645.475
2020-10-28,642.699
2020-10-29,638.424
2020-10-30,630.208
2020-11-02,633.326
2020-11-03,640.074
2020-11-04,646.098
2020-11-05,667.518
2020-11-06,670.603
2020-11-09,687.529
2020-11-10,675.028
2020-11-11,653.803
2020-11-12,667.653
2020-11-13,676.098
2020-11-16,690.748
2020-11-17,694.006
2020-11-18,700.741
2020-11-19,704.568
2020-11-20,714.868
2020-11-23,716.365
2020-11-24,719.696
2020-11-25,707.933
2020-11-26,708.078
2020-11-27,706.786
2020-11-30,699.402
2020-12-01,706.078
2020-12-02,704.485
2020-12-03,704.921
2020-12-04,704.048
2020-12-07,695.52
2020-12-08,694.856
2020-12-09,696.042
2020-12-10,701.125
2020-12-11,692.957
2020-12-14,693.249
2020-12-15,694.037
2020-12-16,695.922
2020-12-17,703.022
2020-12-18,714.467
2020-12-21,709.492
2020-12-22,694.155
2020-12-23,698.239
2020-12-24,705.467
2020-12-25,705.467
2020-12-28,704.631
2020-12-29,706.525
2020-12-30,713.493
2020-12-31,716.831
2021-01-01,716.831
2021-01-04,734.473
2021-01-05,747.199
2021-01-06,741.285
2021-01-07,739.677
2021-01-08,749.014
2021-01-11,738.865
2021-01-12,762.551
2021-01-13,767.686
2021-01-14,769.28
2021-01-15,757.743
2021-01-18,772.711
2021-01-19,794.119
2021-01-20,818.482
2021-01-21,825.429
2021-01-22,818.429
2021-01-25,828.081
2021-01-26,815.275
2021-01-27,803.659
2021-01-28,801.785
2021-01-29,796.621
2021-02-01,819.281
2021-02-02,846.662
2021-02-03,857.096
2021-02-04,862.349
2021-02-05,861.556
2021-02-08,885.962
2021-02-09,915.19
2021-02-10,941.69
2021-02-11,942.083
2021-02-12,933.044
2021-02-15,933.054
2021-02-16,987.957
2021-02-17,988.233
2021-02-18,966.848
2021-02-19,985.044
2021-02-22,948.293
2021-02-23,955.694
2021-02-24,933.227
2021-02-25,930.651
2021-02-26,908.241
2021-03-01,940.984
2021-03-02,917.754
2021-03-03,927.278
2021-03-04,895.363
2021-03-05,901.783
2021-03-08,853.712
2021-03-09,890.826
2021-03-10,893.797
2021-03-11,925.282
2021-03-12,924.663
2021-03-15,912.391
2021-03-16,918.571
2021-03-17,923.537
2021-03-18,922.161
2021-03-19,910.641
2021-03-22,910.551
2021-03-23,888.795
2021-03-24,849.962
2021-03-25,866.1
2021-03-26,881.426
2021-03-29,893.811
2021-03-30,912.974
2021-03-31,920.113
2021-04-01,927.875
2021-04-02,927.875
2021-04-05,922.739
2021-04-06,922.889
2021-04-07,917.267
2021-04-08,943.522
2021-04-09,933.779
2021-04-12,900.966
2021-04-13,892.412
2021-04-14,901.895
2021-04-15,906.503
2021-04-16,923.266
2021-04-19,956.501
2021-04-20,919.988
2021-04-21,909.555
2021-04-22,918.897
2021-04-23,927.546
2021-04-26,947.217
2021-04-27,953.482
2021-04-28,967.282
2021-04-29,961.272
2021-04-30,951.376
2021-05-03,948.987
2021-05-04,949.525
2021-05-05,941.24
2021-05-06,924.667
2021-05-07,913.519
2021-05-10,905.623
2021-05-11,901.385
2021-05-12,865.541
2021-05-13,849.712
2021-05-14,873.082
2021-05-17,882.79
2021-05-18,898.455
2021-05-19,899.344
2021-05-20,892.756
2021-05-21,898.169
2021-05-24,890.172
2021-05-25,913.019
2021-05-26,918.447
2021-05-27,934.841
2021-05-28,928.632
2021-05-31,937.522
2021-06-01,951.084
2021-06-02,948.618
2021-06-03,945.62
2021-06-04,947.737
2021-06-07,943.88
2021-06-08,944.54
2021-06-09,947.411
2021-06-10,941.779
2021-06-11,949.241
2021-06-14,949.014
2021-06-15,951.552
2021-06-16,927.68
2021-06-17,932.787
2021-06-18,952.507
2021-06-21,939.221
2021-06-22,940.03
2021-06-23,947.273
2021-06-24,945.868
2021-06-25,952.505
2021-06-28,952.128
2021-06-29,949.952
2021-06-30,961.383
2021-07-01,961.432
2021-07-02,954.061
2021-07-05,940.297
2021-07-06,939.609
2021-07-07,950.009
2021-07-08,934.756
2021-07-09,925.128
2021-07-12,930.85
2021-07-13,935.41
2021-07-14,921.359
2021-07-15,923.475
2021-07-16,924.098
2021-07-19,911.895
2021-07-20,894.645
2021-07-21,882.096
2021-07-22,902.208
2021-07-23,891.345
2021-07-26,866.384
2021-07-27,822.833
2021-07-28,843.192
2021-07-29,880.127
2021-07-30,875.959
2021-08-02,890.088
2021-08-03,882.451
2021-08-04,882.081
2021-08-05,863.829
2021-08-06,863.569
2021-08-09,857.746
2021-08-10,859.016
2021-08-11,864.74
2021-08-12,864.569
2021-08-13,861.798
2021-08-16,850.56
2021-08-17,838.475
2021-08-18,852.277
2021-08-19,847.609
2021-08-20,824.519
2021-08-23,840.715
2021-08-24,862.812
2021-08-25,872.719
2021-08-26,871.559
2021-08-27,869.638
2021-08-30,881.09
2021-08-31,880.997
2021-09-01,884.53
2021-09-02,888.694
2021-09-03,892.868
2021-09-06,891.796
2021-09-07,893.4
2021-09-08,895.704
2021-09-09,884.879
2021-09-10,890.437
2021-09-13,877.593
2021-09-14,868.093
2021-09-15,846.058
2021-09-16,832.357
2021-09-17,847.869
2021-09-20,814.885
2021-09-21,823.767
2021-09-22,824.01
2021-09-23,829.796
2021-09-24,819.037
2021-09-27,798.217
2021-09-28,807.458
2021-09-29,792.34
2021-09-30,798.672
2021-10-01,798.502
2021-10-04,787.697
2021-10-05,785.003
2021-10-06,780.97
2021-10-07,795.085
2021-10-08,797.646
2021-10-11,801.305
2021-10-12,797.667
2021-10-13,797.733
2021-10-14,797.933
2021-10-15,803.424
2021-10-18,817.645
2021-10-19,823.129
2021-10-20,829.281
2021-10-21,826.232
2021-10-22,836.983
2021-10-25,828.949
2021-10-26,828.222
2021-10-27,815.09
2021-10-28,805.63
2021-10-29,813.66
2021-11-01,795.355
2021-11-02,787.568
2021-11-03,785.712
2021-11-04,793.272
2021-11-05,782.646
2021-11-08,780.708
2021-11-09,787.586
2021-11-10,789.423
2021-11-11,794.505
2021-11-12,798.857
2021-11-15,804.052
2021-11-16,812.587
2021-11-17,811.935
2021-11-18,806.317
2021-11-19,808.265
2021-11-22,808.816
2021-11-23,801.816
2021-11-24,799.316
2021-11-25,812.155
2021-11-26,789.657
2021-11-29,772.907
2021-11-30,760.218
2021-12-01,748.777
2021-12-02,740.656
2021-12-03,742.367
2021-12-06,727.536
2021-12-07,753.018
2021-12-08,754.554
2021-12-09,770.363
2021-12-10,755.625
2021-12-13,751.19
2021-12-14,729.409
2021-12-15,726.201
2021-12-16,735.635
2021-12-17,725.517
2021-12-20,706.463
2021-12-21,717.73
2021-12-22,725.566
2021-12-23,727.955
2021-12-24,730.42
2021-12-27,730.525
2021-12-28,731.79
2021-12-29,727.169
2021-12-30,729.861
2021-12-31,736.814
2022-01-03,734.707
2022-01-04,733.571
2022-01-05,719.511
2022-01-06,707.816
2022-01-07,704.736
2022-01-10,717.793
2022-01-11,713.481
2022-01-12,725.558
2022-01-13,718.707
2022-01-14,724.771
2022-01-17,725.671
2022-01-18,730.351
2022-01-19,731.015
2022-01-20,740.172
2022-01-21,741.438
2022-01-24,735.51
2022-01-25,714.624
2022-01-26,716.472
2022-01-27,698.394
2022-01-28,690.732
2022-01-31,700.139
2022-02-01,701.345
2022-02-02,702.643
2022-02-03,702.469
2022-02-04,718.162
2022-02-07,718.697
2022-02-08,717.814
2022-02-09,729.363
2022-02-10,733.696
2022-02-11,730.866
2022-02-14,715.909
2022-02-15,719.995
2022-02-16,730.367
2022-02-17,727.219
2022-02-18,722.879
2022-02-21,719.003
2022-02-22,705.598
2022-02-23,710.564
2022-02-24,685.81
2022-02-25,696.546
2022-02-28,689.675
2022-03-01,693.165
2022-03-02,679.728
2022-03-03,679.711
2022-03-04,659.337
2022-03-07,630.908
2022-03-08,617.803
2022-03-09,616.545
2022-03-10,625.554
2022-03-11,612.399
2022-03-14,576.984
2022-03-15,541.897
2022-03-16,586.77
2022-03-17,623.305
2022-03-18,638.737
2022-03-21,635.283
2022-03-22,644.162
2022-03-23,648.986
2022-03-24,649.168
2022-03-25,632.315
2022-03-28,632.243
2022-03-29,634.207
2022-03-30,649.233
2022-03-31,641.947
2022-04-01,643.858
2022-04-04,652.97
2022-04-05,651.671
2022-04-06,634.551
2022-04-07,616.313
2022-04-08,614.422
2022-04-11,593.337
2022-04-12,602.863
2022-04-13,601.026
2022-04-14,620.511
2022-04-15,620.511
2022-04-18,620.764
2022-04-19,610.24
2022-04-20,610.422
2022-04-21,597.782
2022-04-22,597.849
2022-04-25,576.031
2022-04-26,581.016
2022-04-27,592.539
2022-04-28,597.314
2022-04-29,606.141
2022-05-02,606.505
2022-05-03,611.014
2022-05-04,608.054
2022-05-05,606.025
2022-05-06,587.76
2022-05-09,587.39
2022-05-10,575.954
2022-05-11,578.786
2022-05-12,567.472
2022-05-13,582.371
2022-05-16,588.583
2022-05-17,601.035
2022-05-18,605.009
2022-05-19,596.181
2022-05-20,602.093
2022-05-23,598.684
2022-05-24,585.026
2022-05-25,588.17
2022-05-26,587.353
2022-05-27,590.881
2022-05-30,596.361
2022-05-31,610.877
2022-06-01,606.65
2022-06-02,602.541
2022-06-03,601.959
2022-06-06,614.224
2022-06-07,612.709
2022-06-08,620.011
2022-06-09,612.631
2022-06-10,619.23
2022-06-13,600.658
2022-06-14,597.124
2022-06-15,598.089
2022-06-16,590.468
2022-06-17,591.391
2022-06-20,592.527
2022-06-21,598.043
2022-06-22,591.28
2022-06-23,591.719
2022-06-24,604.725
2022-06-27,619.541
2022-06-28,631.992
2022-06-29,612.876
2022-06-30,606.869
2022-07-01,607.598
2022-07-04,600.785
2022-07-05,596.311
2022-07-06,588.473
2022-07-07,590.557
2022-07-08,595.108
2022-07-11,580.694
2022-07-12,573.326
2022-07-13,573.652
2022-07-14,574.122
2022-07-15,564.5
2022-07-18,577.209
2022-07-19,576.151
2022-07-20,583.673
2022-07-21,582.817
2022-07-22,582.679
2022-07-25,584.982
2022-07-26,587.024
2022-07-27,580.55
2022-07-28,581.162
2022-07-29,573.471
2022-08-01,565.007
2022-08-02,552.983
2022-08-03,553.63
2022-08-04,559.608
2022-08-05,575.196
2022-08-08,576.64
2022-08-09,572.281
2022-08-10,562.551
2022-08-11,573.156
2022-08-12,575.509
2022-08-15,574.558
2022-08-16,576.334
2022-08-17,577.106
2022-08-18,573.488
2022-08-19,576.606
2022-08-22,573.828
2022-08-23,568.109
2022-08-24,561.364
2022-08-25,568.836
2022-08-26,575.617
2022-08-29,569.351
2022-08-30,567.734
2022-08-31,575.082
2022-09-01,562.396
2022-09-02,557.879
2022-09-05,553.279
2022-09-06,550.512
2022-09-07,543.048
2022-09-08,543.833
2022-09-09,555.756
2022-09-12,556.53
2022-09-13,564.504
2022-09-14,557.313
2022-09-15,556.778
2022-09-16,550.623
2022-09-19,542.485
2022-09-20,548.801
2022-09-21,540.262
2022-09-22,529.962
2022-09-23,517.096
2022-09-26,522.292
2022-09-27,524.694
2022-09-28,507.268
2022-09-29,499.321
2022-09-30,495.409
2022-10-03,494.399
2022-10-04,496.544
2022-10-05,516.222
2022-10-06,514.203
2022-10-07,510.5
2022-10-10,487.842
2022-10-11,484.201
2022-10-12,480.519
2022-10-13,472.117
2022-10-14,476.742
2022-10-17,474.455
2022-10-18,483.784
2022-10-19,470.904
2022-10-20,467.225
2022-10-21,470.081
2022-10-24,448.277
2022-10-25,447.396
2022-10-26,454.959
2022-10-27,460.334
2022-10-28,447.164
2022-10-31,444.847
2022-11-01,463.378
2022-11-02,480.483
2022-11-03,472.014
2022-11-04,488.055
2022-11-07,502.558
2022-11-08,502.577
2022-11-09,500.245
2022-11-10,493.174
2022-11-11,516.832
2022-11-14,531.875
2022-11-15,549.268
2022-11-16,544.867
2022-11-17,542.117
2022-11-18,537.383
2022-11-21,526.83
2022-11-22,518.133
2022-11-23,514.456
2022-11-24,522.658
2022-11-25,519.135
2022-11-28,521.493
2022-11-29,543.011
2022-11-30,551.263
2022-12-01,566.861
2022-12-02,566.942
2022-12-05,594.908
2022-12-06,593.887
2022-12-07,585.593
2022-12-08,611.436
2022-12-09,625.928
2022-12-12,620.84
2022-12-13,629.003
2022-12-14,626.726
2022-12-15,618.134
2022-12-16,622.043
2022-12-19,603.437
2022-12-20,596.36
2022-12-21,609.678
2022-12-22,617.26
2022-12-23,615.067
2022-12-26,615.067
2022-12-27,618.166
2022-12-28,621.135
2022-12-29,615.25
2022-12-30,618.57
2023-01-02,618.57
2023-01-03,631.795
2023-01-04,643.81
2023-01-05,648.022
2023-01-06,646.087
2023-01-09,663.17
2023-01-10,667.465
2023-01-11,661.277
2023-01-12,667.162
2023-01-13,672.712
2023-01-16,673.944
2023-01-17,666.749
2023-01-18,671.178
2023-01-19,674.375
2023-01-20,686.434
2023-01-23,686.839
2023-01-24,685.618
2023-01-25,684.08
2023-01-26,697.179
2023-01-27,699.785
2023-01-30,674.895
2023-01-31,678.38
2023-02-01,691.237
2023-02-02,693.77
2023-02-03,687.243
2023-02-06,671.992
2023-02-07,671.944
2023-02-08,667.523
2023-02-09,682.817
2023-02-10,672.667
2023-02-13,678.68
2023-02-14,675.963
2023-02-15,668.763
2023-02-16,664.145
2023-02-17,652.571
2023-02-20,655.677
2023-02-21,649.565
2023-02-22,645.556
2023-02-23,644.74
2023-02-24,640.412
2023-02-27,637.425
2023-02-28,640.208
2023-03-01,662.396
2023-03-02,663.161
2023-03-03,665.951
2023-03-06,661.943
2023-03-07,656.374
2023-03-08,650.012
2023-03-09,641.241
2023-03-10,628.945
2023-03-13,636.719
2023-03-14,621.977
2023-03-15,627.876
2023-03-16,618.855
2023-03-17,628.479
2023-03-20,617.923
2023-03-21,626.291
2023-03-22,626.638
2023-03-23,632.188
2023-03-24,631.667
2023-03-27,623.752
2023-03-28,629.094
2023-03-29,634.4
2023-03-30,635.985
2023-03-31,634.448
2023-04-03,643.793
2023-04-04,639.443
2023-04-05,638.287
2023-04-06,641.408
2023-04-07,641.408
2023-04-10,642.165
2023-04-11,646.37
2023-04-12,647.697
2023-04-13,653.642
2023-04-14,650.026
2023-04-17,657.147
2023-04-18,659.983
2023-04-19,651.662
2023-04-20,656.246
2023-04-21,647.118
2023-04-24,643.328
2023-04-25,630.802
2023-04-26,632.126
2023-04-27,630.915
2023-04-28,636.729
2023-05-01,637.118
2023-05-02,635.505
2023-05-03,625.947
2023-05-04,628.452
2023-05-05,630.017
2023-05-08,633.293
2023-05-09,622.027
2023-05-10,622.232
2023-05-11,621.873
2023-05-12,612.277
2023-05-15,615.567
2023-05-16,611.414
2023-05-17,603.033
2023-05-18,603.826
2023-05-19,601.201
2023-05-22,600.956
2023-05-23,595.707
2023-05-24,587.131
2023-05-25,579.712
2023-05-26,579.687
2023-05-29,577.016
2023-05-30,578.729
2023-05-31,573.112
2023-06-01,571.631
2023-06-02,586.16
2023-06-05,590.516
2023-06-06,587.813
2023-06-07,594.635
2023-06-08,592.053
2023-06-09,592.833
2023-06-12,591.563
2023-06-13,599.379
2023-06-14,601.722
2023-06-15,609.786
2023-06-16,616.225
2023-06-19,612.052
2023-06-20,604.239
2023-06-21,593.092
2023-06-22,591.883
2023-06-23,577.028
2023-06-26,575.322
2023-06-27,581.563
2023-06-28,579.684
2023-06-29,572.861
2023-06-30,572.87
2023-07-03,580.438
2023-07-04,584.024
2023-07-05,576.66
2023-07-06,568.756
2023-07-07,568.862
2023-07-10,574.995
2023-07-11,581.651
2023-07-12,583.607
2023-07-13,594.35
2023-07-14,598.162
2023-07-17,596.722
2023-07-18,590.27
2023-07-19,592.381
2023-07-20,590.322
2023-07-21,592.961
2023-07-24,588.995
2023-07-25,597.989
2023-07-26,596.957
2023-07-27,600.715
2023-07-28,611.291
2023-07-31,611.777
2023-08-01,641.285
2023-08-02,627.169
2023-08-03,627.858
2023-08-04,628.68
2023-08-07,631.718
2023-08-08,622.107
2023-08-09,625.28
2023-08-10,628.864
2023-08-11,621.723
2023-08-14,615.81
2023-08-15,611.126
2023-08-16,607.015
2023-08-17,613.838
2023-08-18,602.109
2023-08-21,586.019
2023-08-22,590.061
2023-08-23,585.122
2023-08-24,591.596
2023-08-25,581.771
2023-08-28,584.842
2023-08-29,592.679
2023-08-30,586.721
2023-08-31,584.316
2023-09-01,584.211
2023-09-04,596.143
2023-09-05,587.583
2023-09-06,587.672
2023-09-07,579.937
2023-09-08,579.554
2023-09-11,578.373
2023-09-12,576.743
2023-09-13,574.307
2023-09-14,573.902
2023-09-15,575.464
2023-09-18,570.054
2023-09-19,563.903
2023-09-20,557.37
2023-09-21,550.913
2023-09-22,559.72
2023-09-25,552.477
2023-09-26,544.159
2023-09-27,550.396
2023-09-28,547.535
2023-09-29,558.176
2023-10-02,555.8
2023-10-03,538.898
2023-10-04,530.812
2023-10-05,536.274
2023-10-06,549.046
2023-10-09,547.469
2023-10-10,546.088
2023-10-11,556.135
2023-10-12,561.063
2023-10-13,553.868
2023-10-16,549.295
2023-10-17,549.867
2023-10-18,541.749
2023-10-19,539.208
2023-10-20,536.085
2023-10-23,537.109
2023-10-24,535.638
2023-10-25,532.998
2023-10-26,531.048
2023-10-27,537.52
2023-10-30,542.376
2023-10-31,535.911
2023-11-01,533.741
2023-11-02,537.777
2023-11-03,553.246
2023-11-06,561.267
2023-11-07,543.625
2023-11-08,540.693
2023-11-09,536.11
2023-11-10,531.123
2023-11-13,534.374
2023-11-14,525.141
2023-11-15,533.329
2023-11-16,527.423
2023-11-17,523.706
2023-11-20,530.424
2023-11-21,532.715
2023-11-22,529.318
2023-11-23,534.305
2023-11-24,533.387
2023-11-27,532.882
2023-11-28,528.991
2023-11-29,522.902
2023-11-30,524.703
2023-12-01,522.826
2023-12-04,519.609
2023-12-05,514.117
2023-12-06,520.475
2023-12-07,514.982
2023-12-08,513.43
2023-12-11,513.219
2023-12-12,517.314
2023-12-13,513.833
2023-12-14,521.955
2023-12-15,531.971
2023-12-18,525.276
2023-12-19,524.642
2023-12-20,522.597
2023-12-21,528.801
2023-12-22,519.56
2023-12-25,519.56
2023-12-26,519.872
2023-12-27,519.492
2023-12-28,532.946
2023-12-29,538.076
2024-01-01,538.076
2024-01-02,535.46
2024-01-03,530.146
2024-01-04,527.18
2024-01-05,523.074
2024-01-08,516.195
2024-01-09,515.796
2024-01-10,512.907
2024-01-11,514.971
2024-01-12,517.706
2024-01-15,518.055
2024-01-16,511.669
2024-01-17,491.875
2024-01-18,499.131
2024-01-19,495.208
2024-01-22,482.195
2024-01-23,491.605
2024-01-24,508.367
2024-01-25,513.71
2024-01-26,504.126
2024-01-29,504.796
2024-01-30,489.879
2024-01-31,480.276
2024-02-01,493.331
2024-02-02,495.789
2024-02-05,497.678
2024-02-06,512.101
2024-02-07,510.631
2024-02-08,512.939
2024-02-09,504.477
2024-02-12,506.656
2024-02-13,505.674
2024-02-14,504.229
2024-02-15,504.423
2024-02-16,514.321
2024-02-19,509.84
2024-02-20,510.079
2024-02-21,512.562
2024-02-22,519.478
2024-02-23,528.27
2024-02-26,525.111
2024-02-27,522.937
2024-02-28,517.433
2024-02-29,519.658
2024-03-01,519.381
2024-03-04,518.778
2024-03-05,512.812
2024-03-06,515.608
2024-03-07,515.663
2024-03-08,517.97
2024-03-11,525.016
2024-03-12,543.077
2024-03-13,540.359
2024-03-14,528.436
2024-03-15,528.053
2024-03-18,531.869
2024-03-19,527.235
2024-03-20,529.942
2024-03-21,535.979
2024-03-22,530.744
2024-03-25,528.358
2024-03-26,527.56
2024-03-27,522.954
2024-03-28,522.206
2024-03-29,522.206
2024-04-01,523.631
2024-04-02,529.196
2024-04-03,531.707
2024-04-04,529.753
2024-04-05,525.172
2024-04-08,535.868
2024-04-09,548.339
2024-04-10,543.909
2024-04-11,542.134
2024-04-12,530.998
2024-04-15,525.494
2024-04-16,510.541
2024-04-17,510.579
2024-04-18,510.436
2024-04-19,498.847
2024-04-22,502.499
2024-04-23,505.263
2024-04-24,517.299
2024-04-25,512.193
2024-04-26,524.082
2024-04-29,525.307
2024-04-30,522.071
2024-05-01,522.215
2024-05-02,538.26
2024-05-03,546.131
2024-05-06,554.768
2024-05-07,558.681
2024-05-08,554.731
2024-05-09,560.865
2024-05-10,561.907
2024-05-13,570.584
2024-05-14,565.672
2024-05-15,565.595
2024-05-16,571.332
2024-05-17,572.472
2024-05-20,579.484
2024-05-21,566.362
2024-05-22,566.956
2024-05-23,559.243
2024-05-24,549.259
2024-05-27,556.384
2024-05-28,558.625
2024-05-29,554.893
2024-05-30,552.96
2024-05-31,539.965
2024-06-03,550.95
2024-06-04,551.347
2024-06-05,545.568
2024-06-06,548.757
2024-06-07,537.919
2024-06-10,538.134
2024-06-11,533.361
2024-06-12,526.286
2024-06-13,533.49
2024-06-14,534.49
2024-06-17,529.538
2024-06-18,532.703
2024-06-19,533.012
2024-06-20,535.922
2024-06-21,525.885
2024-06-24,519.985
2024-06-25,518.585
2024-06-26,521.427
2024-06-27,517.125
2024-06-28,519.437
2024-07-01,516.724
2024-07-02,516.565
2024-07-03,519.686
2024-07-04,520.472
2024-07-05,513.514
2024-07-08,505.261
2024-07-09,509.385
2024-07-10,508.474
2024-07-11,519.595
2024-07-12,522.176
2024-07-15,523.397
2024-07-16,523.786
2024-07-17,520.348
2024-07-18,520.363
2024-07-19,512.068
2024-07-22,511.182
2024-07-23,508.958
2024-07-24,479.376
2024-07-25,465.259
2024-07-26,468.223
2024-07-29,469.554
2024-07-30,461.374
2024-07-31,475.084
2024-08-01,468.59
2024-08-02,460.36
2024-08-05,448.624
2024-08-06,453.252
2024-08-07,456.691
2024-08-08,454.028
2024-08-09,456.235
2024-08-12,458.29
2024-08-13,460.364
2024-08-14,459.656
2024-08-15,463.788
2024-08-16,473.733
2024-08-19,474.773
2024-08-20,475.884
2024-08-21,475.274
2024-08-22,476.098
2024-08-23,471.781
2024-08-26,473.888
2024-08-27,474.607
2024-08-28,471.5
2024-08-29,472.07
2024-08-30,477.499
2024-09-02,476.752
2024-09-03,450.124
2024-09-04,447.369
2024-09-05,448.05
2024-09-06,447.531
2024-09-09,434.094
2024-09-10,431.923
2024-09-11,426.048
2024-09-12,429.849
2024-09-13,431.91
2024-09-16,433.746
2024-09-17,435.237
2024-09-18,434.921
2024-09-19,441.175
2024-09-20,445.033
2024-09-23,444.63
2024-09-24,459.114
2024-09-25,457.569
2024-09-26,480.104
2024-09-27,499.795
2024-09-30,518.097
2024-10-01,519.534
2024-10-02,532.477
2024-10-03,522.665
2024-10-04,532.767
2024-10-07,556.418
2024-10-08,514.162
2024-10-09,505.843
2024-10-10,509.143
2024-10-11,509.123
2024-10-14,503.452
2024-10-15,491.088
2024-10-16,490.533
2024-10-17,481.467
2024-10-18,496.57
2024-10-21,493.905
2024-10-22,494.086
2024-10-23,490.202
2024-10-24,484.728
2024-10-25,491.331
2024-10-28,495.091
2024-10-29,496.956
2024-10-30,491.61
2024-10-31,488.449
2024-11-01,488.947
2024-11-04,493.015
2024-11-05,503.499
2024-11-06,499.091
2024-11-07,503.666
2024-11-08,494.314
2024-11-11,490.555
2024-11-12,477.876
2024-11-13,479.661
2024-11-14,473.619
2024-11-15,473.467
2024-11-18,472.101
2024-11-19,474.666
2024-11-20,477.531
2024-11-21,473.85
2024-11-22,466.174
2024-11-25,465.039
2024-11-26,464.601
2024-11-27,477.695
2024-11-28,474.622
2024-11-29,482.254
2024-12-02,484.364
2024-12-03,488.974
2024-12-04,489.087
2024-12-05,491.9
2024-12-06,494.74
2024-12-09,504.32
2024-12-10,496.971
2024-12-11,498.205
2024-12-12,501.069
2024-12-13,494.977
2024-12-16,487.94
2024-12-17,482.488
2024-12-18,483.741
2024-12-19,481.777
2024-12-20,477.193
2024-12-23,479.843
2024-12-24,484.149
2024-12-25,484.149
2024-12-26,483.825
2024-12-27,481.772
2024-12-30,478.617
2024-12-31,482.942
2025-01-01,482.942
2025-01-02,476.294
2025-01-03,473.326
2025-01-06,473.036
2025-01-07,474.679
2025-01-08,472.65
2025-01-09,474.453
2025-01-10,468.435
2025-01-13,461.513
2025-01-14,466.326
2025-01-15,464.106
2025-01-16,468.192
2025-01-17,472.33
2025-01-20,471.878
2025-01-21,474.238
2025-01-22,466.845
2025-01-23,468.923
2025-01-24,469.746
2025-01-27,471.424
2025-01-28,468.391
2025-01-29,468.092
2025-01-30,470.101
2025-01-31,468.486
2025-02-03,468.145
2025-02-04,471.332
2025-02-05,468.472
2025-02-06,476.861
2025-02-07,477.872
2025-02-10,478.093
2025-02-11,473.524
2025-02-12,477.697
2025-02-13,473.244
2025-02-14,485.981
2025-02-17,487.508
2025-02-18,490.486
2025-02-19,489.647
2025-02-20,491.294
2025-02-21,507.794
2025-02-24,498.206
2025-02-25,493.406
2025-02-26,486.707
2025-02-27,490.022
2025-02-28,473.614
2025-03-03,472.821
2025-03-04,471.189
2025-03-05,480.044
2025-03-06,485.985
2025-03-07,481.226
2025-03-10,480.352
2025-03-11,479.883
2025-03-12,478.939
2025-03-13,476.26
2025-03-14,482.452
2025-03-17,487.837
2025-03-18,493.095
2025-03-19,493.843
2025-03-20,490.86
2025-03-21,485.338
2025-03-24,494.205
2025-03-25,482.731
2025-03-26,482.01
2025-03-27,487.008
2025-03-28,483.036
2025-03-31,477.825
2025-04-01,480.727
2025-04-02,481.133
2025-04-03,471.039
2025-04-04,468.503
2025-04-07,405.769
2025-04-08,415.861
2025-04-09,421.413
2025-04-10,429.579
2025-04-11,434.245
2025-04-14,443.702
2025-04-15,444.136
2025-04-16,433.862
2025-04-17,435.692
2025-04-18,435.692
2025-04-21,435.867
2025-04-22,443.95
2025-04-23,451.255
2025-04-24,453.409
