Date,FRANCE SMALL CAP Small Cap
2020-06-18,381.34
2020-06-19,379.277
2020-06-22,376.474
2020-06-23,384.906
2020-06-24,373.994
2020-06-25,376.076
2020-06-26,373.604
2020-06-29,377.639
2020-06-30,377.46
2020-07-01,377.131
2020-07-02,381.651
2020-07-03,380.106
2020-07-06,389.126
2020-07-07,385.865
2020-07-08,382.683
2020-07-09,377.292
2020-07-10,381.364
2020-07-13,389.043
2020-07-14,383.794
2020-07-15,390.233
2020-07-16,390.507
2020-07-17,387.056
2020-07-20,390.201
2020-07-21,396.996
2020-07-22,400.002
2020-07-23,401.614
2020-07-24,398.098
2020-07-27,400.931
2020-07-28,398.445
2020-07-29,403.336
2020-07-30,397.273
2020-07-31,398.326
2020-08-03,400.792
2020-08-04,399.859
2020-08-05,409.643
2020-08-06,405.566
2020-08-07,403.673
2020-08-10,405.178
2020-08-11,413.041
2020-08-12,415.838
2020-08-13,417.244
2020-08-14,411.663
2020-08-17,415.749
2020-08-18,413.825
2020-08-19,414.291
2020-08-20,407.061
2020-08-21,405.181
2020-08-24,412.462
2020-08-25,411.961
2020-08-26,414.888
2020-08-27,411.849
2020-08-28,416.272
2020-08-31,417.524
2020-09-01,415.609
2020-09-02,415.828
2020-09-03,412.55
2020-09-04,408.361
2020-09-07,418.393
2020-09-08,410.484
2020-09-09,415.211
2020-09-10,419.333
2020-09-11,418.289
2020-09-14,422.076
2020-09-15,421.869
2020-09-16,421.753
2020-09-17,420.459
2020-09-18,417.327
2020-09-21,396.392
2020-09-22,394.043
2020-09-23,393.781
2020-09-24,388.609
2020-09-25,389.183
2020-09-28,401.902
2020-09-29,403.157
2020-09-30,409.205
2020-10-01,408.183
2020-10-02,402.525
2020-10-05,411.979
2020-10-06,416.475
2020-10-07,412.578
2020-10-08,415.465
2020-10-09,416.18
2020-10-12,416.586
2020-10-13,409.61
2020-10-14,411.633
2020-10-15,401.609
2020-10-16,406.349
2020-10-19,410.383
2020-10-20,410.874
2020-10-21,408.915
2020-10-22,403.017
2020-10-23,407.997
2020-10-26,396.923
2020-10-27,387.039
2020-10-28,366.553
2020-10-29,365.979
2020-10-30,366.79
2020-11-02,375.147
2020-11-03,385.002
2020-11-04,390.058
2020-11-05,398.299
2020-11-06,399.712
2020-11-09,422.056
2020-11-10,429.565
2020-11-11,425.973
2020-11-12,428.283
2020-11-13,432.045
2020-11-16,445.846
2020-11-17,447.175
2020-11-18,450.18
2020-11-19,443.397
2020-11-20,446.033
2020-11-23,448.488
2020-11-24,461.769
2020-11-25,465.152
2020-11-26,464.045
2020-11-27,469.922
2020-11-30,462.49
2020-12-01,473.862
2020-12-02,472.482
2020-12-03,477.785
2020-12-04,484.306
2020-12-07,483.29
2020-12-08,481.594
2020-12-09,478.931
2020-12-10,475.72
2020-12-11,472.447
2020-12-14,478.16
2020-12-15,480.076
2020-12-16,484.056
2020-12-17,490.391
2020-12-18,488.786
2020-12-21,478.246
2020-12-22,484.78
2020-12-23,491.991
2020-12-24,493.002
2020-12-25,493.002
2020-12-28,495.486
2020-12-29,497.827
2020-12-30,498.797
2020-12-31,495.985
2021-01-01,495.985
2021-01-04,500.453
2021-01-05,502.179
2021-01-06,512.018
2021-01-07,518.484
2021-01-08,519.172
2021-01-11,511.021
2021-01-12,512.655
2021-01-13,512.938
2021-01-14,516.277
2021-01-15,508.501
2021-01-18,508.742
2021-01-19,511.121
2021-01-20,512.646
2021-01-21,514.427
2021-01-22,508.287
2021-01-25,490.705
2021-01-26,497.383
2021-01-27,486.594
2021-01-28,491.411
2021-01-29,488.813
2021-02-01,492.806
2021-02-02,497.36
2021-02-03,497.686
2021-02-04,499.047
2021-02-05,504.485
2021-02-08,508.411
2021-02-09,508.206
2021-02-10,507.624
2021-02-11,511.563
2021-02-12,512.181
2021-02-15,519.032
2021-02-16,517.015
2021-02-17,510.254
2021-02-18,507.518
2021-02-19,511.411
2021-02-22,510.328
2021-02-23,509.277
2021-02-24,509.576
2021-02-25,516.587
2021-02-26,507.049
2021-03-01,512.044
2021-03-02,510.935
2021-03-03,511.047
2021-03-04,506.551
2021-03-05,496.669
2021-03-08,501.139
2021-03-09,508.361
2021-03-10,509.654
2021-03-11,514.631
2021-03-12,513.925
2021-03-15,514.645
2021-03-16,518.327
2021-03-17,517.064
2021-03-18,516.518
2021-03-19,513.608
2021-03-22,514.498
2021-03-23,508.534
2021-03-24,506.678
2021-03-25,503.443
2021-03-26,510.622
2021-03-29,507.43
2021-03-30,509.871
2021-03-31,512.098
2021-04-01,522.826
2021-04-02,522.826
2021-04-05,524.515
2021-04-06,531.158
2021-04-07,532.895
2021-04-08,534.394
2021-04-09,528.889
2021-04-12,526.662
2021-04-13,530.625
2021-04-14,531.077
2021-04-15,531.47
2021-04-16,536.972
2021-04-19,538.651
2021-04-20,528.394
2021-04-21,528.181
2021-04-22,534.416
2021-04-23,535.252
2021-04-26,542.972
2021-04-27,543.264
2021-04-28,545.753
2021-04-29,545.942
2021-04-30,539.593
2021-05-03,543.608
2021-05-04,534.575
2021-05-05,538.042
2021-05-06,538.612
2021-05-07,548.841
2021-05-10,552.492
2021-05-11,544.961
2021-05-12,537.521
2021-05-13,534.507
2021-05-14,544.383
2021-05-17,544.674
2021-05-18,549.122
2021-05-19,541.526
2021-05-20,543.29
2021-05-21,542.436
2021-05-24,542.563
2021-05-25,540.997
2021-05-26,539.637
2021-05-27,542.412
2021-05-28,546.085
2021-05-31,549.331
2021-06-01,553.383
2021-06-02,552.212
2021-06-03,548.846
2021-06-04,553.885
2021-06-07,555.119
2021-06-08,555.586
2021-06-09,554.231
2021-06-10,550.706
2021-06-11,552.68
2021-06-14,558.105
2021-06-15,556.086
2021-06-16,553.39
2021-06-17,541.253
2021-06-18,531.032
2021-06-21,534.497
2021-06-22,534.645
2021-06-23,534.059
2021-06-24,537.747
2021-06-25,540.906
2021-06-28,535.928
2021-06-29,538.254
2021-06-30,533.859
2021-07-01,541.353
2021-07-02,542.563
2021-07-05,546.828
2021-07-06,542.766
2021-07-07,541.282
2021-07-08,531.796
2021-07-09,537.963
2021-07-12,538.795
2021-07-13,536.294
2021-07-14,534.828
2021-07-15,529.293
2021-07-16,527.965
2021-07-19,514.676
2021-07-20,517.687
2021-07-21,528.467
2021-07-22,531.892
2021-07-23,534.82
2021-07-26,541.566
2021-07-27,539.858
2021-07-28,545.533
2021-07-29,551.188
2021-07-30,548.916
2021-08-02,551.114
2021-08-03,546.338
2021-08-04,549.077
2021-08-05,550.356
2021-08-06,547.023
2021-08-09,546.547
2021-08-10,546.163
2021-08-11,550.594
2021-08-12,549.814
2021-08-13,553.813
2021-08-16,548.305
2021-08-17,543.285
2021-08-18,547.298
2021-08-19,537.118
2021-08-20,537.523
2021-08-23,544.921
2021-08-24,547.818
2021-08-25,551.531
2021-08-26,550.858
2021-08-27,556.461
2021-08-30,561.813
2021-08-31,560.458
2021-09-01,565.463
2021-09-02,568.769
2021-09-03,566.43
2021-09-06,565.975
2021-09-07,566.396
2021-09-08,558.539
2021-09-09,560.176
2021-09-10,556.435
2021-09-13,552.892
2021-09-14,554.054
2021-09-15,550.868
2021-09-16,549.739
2021-09-17,546.851
2021-09-20,536.22
2021-09-21,541.17
2021-09-22,548.243
2021-09-23,554.725
2021-09-24,548.81
2021-09-27,548.366
2021-09-28,536.546
2021-09-29,532.163
2021-09-30,532.481
2021-10-01,532.843
2021-10-04,529.617
2021-10-05,529.576
2021-10-06,521.015
2021-10-07,528.122
2021-10-08,527.204
2021-10-11,527.327
2021-10-12,528.993
2021-10-13,534.135
2021-10-14,538.542
2021-10-15,542.725
2021-10-18,541.332
2021-10-19,546.667
2021-10-20,547.955
2021-10-21,548.417
2021-10-22,551.049
2021-10-25,550.108
2021-10-26,553.761
2021-10-27,554.874
2021-10-28,559.733
2021-10-29,553.078
2021-11-01,561.303
2021-11-02,558.12
2021-11-03,556.703
2021-11-04,559.622
2021-11-05,559.502
2021-11-08,561.455
2021-11-09,558.846
2021-11-10,557.674
2021-11-11,554.711
2021-11-12,553.319
2021-11-15,552.814
2021-11-16,548.367
2021-11-17,542.613
2021-11-18,540.884
2021-11-19,534.776
2021-11-22,529.217
2021-11-23,525.062
2021-11-24,521.196
2021-11-25,525.283
2021-11-26,513.655
2021-11-29,513.644
2021-11-30,510.132
2021-12-01,522.316
2021-12-02,514.654
2021-12-03,508.736
2021-12-06,513.061
2021-12-07,520.718
2021-12-08,520.519
2021-12-09,517.08
2021-12-10,516.451
2021-12-13,510.522
2021-12-14,508.427
2021-12-15,505.736
2021-12-16,515.553
2021-12-17,513.279
2021-12-20,506.832
2021-12-21,512.313
2021-12-22,522.1
2021-12-23,524.699
2021-12-24,525.785
2021-12-27,527.929
2021-12-28,529.552
2021-12-29,533.518
2021-12-30,533.078
2021-12-31,535.98
2022-01-03,538.655
2022-01-04,538.555
2022-01-05,542.447
2022-01-06,534.815
2022-01-07,536.476
2022-01-10,525.557
2022-01-11,531.718
2022-01-12,541.239
2022-01-13,547.419
2022-01-14,541.419
2022-01-17,543.275
2022-01-18,536.661
2022-01-19,534.853
2022-01-20,531.891
2022-01-21,523.145
2022-01-24,497.596
2022-01-25,498.304
2022-01-26,506.329
2022-01-27,499.848
2022-01-28,497.093
2022-01-31,501.129
2022-02-01,510.081
2022-02-02,516.208
2022-02-03,512.779
2022-02-04,505.142
2022-02-07,505.555
2022-02-08,507.299
2022-02-09,519.582
2022-02-10,523.935
2022-02-11,517.473
2022-02-14,501.554
2022-02-15,512.632
2022-02-16,513.896
2022-02-17,507.451
2022-02-18,502.517
2022-02-21,493.186
2022-02-22,491.828
2022-02-23,488.524
2022-02-24,467.077
2022-02-25,489.772
2022-02-28,489.42
2022-03-01,466.564
2022-03-02,466.561
2022-03-03,458.674
2022-03-04,428.957
2022-03-07,419.75
2022-03-08,423.487
2022-03-09,454.775
2022-03-10,447.046
2022-03-11,454.489
2022-03-14,461.226
2022-03-15,457.671
2022-03-16,474.726
2022-03-17,481.401
2022-03-18,481.435
2022-03-21,482.877
2022-03-22,485.844
2022-03-23,480.078
2022-03-24,473.957
2022-03-25,474.19
2022-03-28,473.909
2022-03-29,491.68
2022-03-30,490.957
2022-03-31,484.484
2022-04-01,481.507
2022-04-04,481.816
2022-04-05,469.146
2022-04-06,458.176
2022-04-07,454.952
2022-04-08,459.052
2022-04-11,461.229
2022-04-12,461.48
2022-04-13,460.125
2022-04-14,461.246
2022-04-15,461.246
2022-04-18,461.973
2022-04-19,460.591
2022-04-20,469.242
2022-04-21,476.462
2022-04-22,468.028
2022-04-25,457.557
2022-04-26,452.699
2022-04-27,446.603
2022-04-28,451.737
2022-04-29,456.148
2022-05-02,448.345
2022-05-03,452.722
2022-05-04,452.665
2022-05-05,448.576
2022-05-06,447.204
2022-05-09,431.886
2022-05-10,433.776
2022-05-11,439.663
2022-05-12,430.831
2022-05-13,440.557
2022-05-16,441.72
2022-05-17,454.546
2022-05-18,451.701
2022-05-19,451.384
2022-05-20,452.574
2022-05-23,463.519
2022-05-24,455.234
2022-05-25,457.624
2022-05-26,465.794
2022-05-27,469.776
2022-05-30,474.416
2022-05-31,467.36
2022-06-01,462.635
2022-06-02,469.655
2022-06-03,468.138
2022-06-06,472.67
2022-06-07,470.998
2022-06-08,466.633
2022-06-09,456.816
2022-06-10,438.941
2022-06-13,413.303
2022-06-14,403.934
2022-06-15,410.088
2022-06-16,399.697
2022-06-17,401.909
2022-06-20,408.856
2022-06-21,413.32
2022-06-22,408.48
2022-06-23,398.541
2022-06-24,405.933
2022-06-27,410.891
2022-06-28,411.572
2022-06-29,401.47
2022-06-30,389.748
2022-07-01,385.818
2022-07-04,385.555
2022-07-05,369.258
2022-07-06,371.261
2022-07-07,381.484
2022-07-08,388.017
2022-07-11,377.268
2022-07-12,376.764
2022-07-13,376.149
2022-07-14,367.011
2022-07-15,378.449
2022-07-18,389.324
2022-07-19,397.017
2022-07-20,395.603
2022-07-21,395.013
2022-07-22,398.381
2022-07-25,396.409
2022-07-26,387.118
2022-07-27,393.189
2022-07-28,396.226
2022-07-29,405.241
2022-08-01,407.17
2022-08-02,400.88
2022-08-03,404.492
2022-08-04,408.776
2022-08-05,405.075
2022-08-08,410.376
2022-08-09,406.509
2022-08-10,419.126
2022-08-11,419.898
2022-08-12,416.337
2022-08-15,414.377
2022-08-16,415.328
2022-08-17,405.911
2022-08-18,405.609
2022-08-19,395.31
2022-08-22,381.744
2022-08-23,383.098
2022-08-24,384.243
2022-08-25,385.688
2022-08-26,380.583
2022-08-29,376.002
2022-08-30,375.159
2022-08-31,376.195
2022-09-01,364.474
2022-09-02,375.153
2022-09-05,366.013
2022-09-06,364.935
2022-09-07,366.212
2022-09-08,367.864
2022-09-09,378.397
2022-09-12,388.488
2022-09-13,375.043
2022-09-14,370.555
2022-09-15,367.618
2022-09-16,362.518
2022-09-19,361.849
2022-09-20,354.009
2022-09-21,351.509
2022-09-22,340.897
2022-09-23,326.168
2022-09-26,322.345
2022-09-27,321.39
2022-09-28,321.791
2022-09-29,317.929
2022-09-30,326.138
2022-10-03,330.372
2022-10-04,346.599
2022-10-05,337.436
2022-10-06,337.642
2022-10-07,330.639
2022-10-10,325.463
2022-10-11,324.86
2022-10-12,320.937
2022-10-13,328.1
2022-10-14,330.152
2022-10-17,340.303
2022-10-18,343.661
2022-10-19,339.924
2022-10-20,343.926
2022-10-21,340.99
2022-10-24,348.709
2022-10-25,356.81
2022-10-26,364.19
2022-10-27,362.861
2022-10-28,357.436
2022-10-31,357.864
2022-11-01,359.546
2022-11-02,353.26
2022-11-03,345.035
2022-11-04,356.579
2022-11-07,364.123
2022-11-08,370.23
2022-11-09,367.841
2022-11-10,385.037
2022-11-11,396.026
2022-11-14,394.805
2022-11-15,396.682
2022-11-16,387.704
2022-11-17,384.129
2022-11-18,388.693
2022-11-21,382.74
2022-11-22,386.421
2022-11-23,391.552
2022-11-24,397.227
2022-11-25,396.415
2022-11-28,393.027
2022-11-29,391.031
2022-11-30,386.999
2022-12-01,398.78
2022-12-02,398.375
2022-12-05,399.542
2022-12-06,395.472
2022-12-07,392.169
2022-12-08,395.72
2022-12-09,399.201
2022-12-12,396.282
2022-12-13,407.563
2022-12-14,407.944
2022-12-15,398.933
2022-12-16,394.764
2022-12-19,394.059
2022-12-20,394.707
2022-12-21,402.088
2022-12-22,397.985
2022-12-23,401.034
2022-12-26,401.034
2022-12-27,402.761
2022-12-28,400.608
2022-12-29,407.413
2022-12-30,402.457
2023-01-02,410.191
2023-01-03,406.212
2023-01-04,412.888
2023-01-05,409.277
2023-01-06,417.855
2023-01-09,429.593
2023-01-10,424.262
2023-01-11,428.228
2023-01-12,434.51
2023-01-13,439.104
2023-01-16,442.12
2023-01-17,443.615
2023-01-18,446.142
2023-01-19,435.101
2023-01-20,438.6
2023-01-23,444.867
2023-01-24,444.782
2023-01-25,442.524
2023-01-26,442.466
2023-01-27,443.953
2023-01-30,441.409
2023-01-31,442.42
2023-02-01,448.344
2023-02-02,458.556
2023-02-03,456.742
2023-02-06,446.222
2023-02-07,444.05
2023-02-08,446.494
2023-02-09,451.751
2023-02-10,442.703
2023-02-13,446.679
2023-02-14,448.909
2023-02-15,449.21
2023-02-16,452.858
2023-02-17,452.13
2023-02-20,453.398
2023-02-21,450.412
2023-02-22,442.708
2023-02-23,445.539
2023-02-24,440.503
2023-02-27,449.561
2023-02-28,449.135
2023-03-01,452.471
2023-03-02,453.633
2023-03-03,459.43
2023-03-06,464.977
2023-03-07,456.203
2023-03-08,455.973
2023-03-09,452.916
2023-03-10,450.443
2023-03-13,436.697
2023-03-14,444.9
2023-03-15,417.134
2023-03-16,426.266
2023-03-17,420.686
2023-03-20,426.17
2023-03-21,435.958
2023-03-22,435.604
2023-03-23,438.27
2023-03-24,419.424
2023-03-27,422.277
2023-03-28,423.144
2023-03-29,428.355
2023-03-30,441.026
2023-03-31,441.402
2023-04-03,442.206
2023-04-04,443.47
2023-04-05,432.403
2023-04-06,434.582
2023-04-07,434.582
2023-04-10,431.24
2023-04-11,438.657
2023-04-12,441.646
2023-04-13,446.9
2023-04-14,447.075
2023-04-17,445.287
2023-04-18,448.957
2023-04-19,448.843
2023-04-20,444.584
2023-04-21,442.561
2023-04-24,444.285
2023-04-25,437.162
2023-04-26,440.207
2023-04-27,438.373
2023-04-28,447.138
2023-05-01,444.729
2023-05-02,439.734
2023-05-03,442.054
2023-05-04,434.869
2023-05-05,441.34
2023-05-08,444.049
2023-05-09,439.969
2023-05-10,441.238
2023-05-11,439.298
2023-05-12,438.753
2023-05-15,441.347
2023-05-16,440.084
2023-05-17,438.252
2023-05-18,439.185
2023-05-19,442.259
2023-05-22,441.685
2023-05-23,439.438
2023-05-24,428.986
2023-05-25,426.152
2023-05-26,430.41
2023-05-29,429.442
2023-05-30,427.205
2023-05-31,420.26
2023-06-01,427.495
2023-06-02,436.282
2023-06-05,434.731
2023-06-06,434.449
2023-06-07,435.409
2023-06-08,440.927
2023-06-09,441.239
2023-06-12,443.431
2023-06-13,448.629
2023-06-14,455.134
2023-06-15,452.752
2023-06-16,457.335
2023-06-19,452.387
2023-06-20,446.323
2023-06-21,447.317
2023-06-22,445.575
2023-06-23,434.682
2023-06-26,435.078
2023-06-27,438.008
2023-06-28,442.583
2023-06-29,444.875
2023-06-30,448.706
2023-07-03,448.68
2023-07-04,449.183
2023-07-05,443.046
2023-07-06,432.152
2023-07-07,443.106
2023-07-10,445.805
2023-07-11,450.248
2023-07-12,464.785
2023-07-13,470.481
2023-07-14,469.945
2023-07-17,465.652
2023-07-18,469.093
2023-07-19,471.581
2023-07-20,469.38
2023-07-21,468.651
2023-07-24,468.874
2023-07-25,466.528
2023-07-26,467.337
2023-07-27,468.634
2023-07-28,467.668
2023-07-31,462.976
2023-08-01,460.623
2023-08-02,452.733
2023-08-03,450.093
2023-08-04,455.415
2023-08-07,455.689
2023-08-08,450.316
2023-08-09,453.434
2023-08-10,458.292
2023-08-11,450.555
2023-08-14,448.054
2023-08-15,445.802
2023-08-16,443.306
2023-08-17,439.626
2023-08-18,435.609
2023-08-21,437.301
2023-08-22,440.494
2023-08-23,440.168
2023-08-24,436.84
2023-08-25,433.805
2023-08-28,440.727
2023-08-29,445.412
2023-08-30,448.67
2023-08-31,447.303
2023-09-01,446.214
2023-09-04,443.56
2023-09-05,440.473
2023-09-06,438.655
2023-09-07,434.179
2023-09-08,436.518
2023-09-11,440.713
2023-09-12,439.104
2023-09-13,437.737
2023-09-14,438.494
2023-09-15,438.5
2023-09-18,431.147
2023-09-19,433.186
2023-09-20,437.126
2023-09-21,427.452
2023-09-22,425.773
2023-09-25,416.821
2023-09-26,412.681
2023-09-27,410.492
2023-09-28,414.431
2023-09-29,419.322
2023-10-02,410.416
2023-10-03,400.708
2023-10-04,399.858
2023-10-05,400.457
2023-10-06,403.457
2023-10-09,400.326
2023-10-10,408.43
2023-10-11,406.591
2023-10-12,404.685
2023-10-13,394.205
2023-10-16,398.297
2023-10-17,397.795
2023-10-18,391.583
2023-10-19,385.322
2023-10-20,378.286
2023-10-23,378.226
2023-10-24,378.552
2023-10-25,373.757
2023-10-26,371.968
2023-10-27,373.76
2023-10-30,378.233
2023-10-31,379.623
2023-11-01,380.304
2023-11-02,393.751
2023-11-03,404.003
2023-11-06,401.07
2023-11-07,396.199
2023-11-08,399.482
2023-11-09,405.651
2023-11-10,398.676
2023-11-13,401.787
2023-11-14,417.212
2023-11-15,419.882
2023-11-16,416.055
2023-11-17,421.978
2023-11-20,423.914
2023-11-21,419.211
2023-11-22,419.891
2023-11-23,420.494
2023-11-24,424.468
2023-11-27,422.044
2023-11-28,424.213
2023-11-29,427.373
2023-11-30,425.275
2023-12-01,425.014
2023-12-04,417.968
2023-12-05,420.926
2023-12-06,421.917
2023-12-07,421.299
2023-12-08,425.91
2023-12-11,424.287
2023-12-12,422.138
2023-12-13,422.102
2023-12-14,443.354
2023-12-15,442.696
2023-12-18,442.15
2023-12-19,449.864
2023-12-20,452.475
2023-12-21,452.24
2023-12-22,453.981
2023-12-25,453.981
2023-12-26,454.558
2023-12-27,459.42
2023-12-28,457.316
2023-12-29,453.903
2024-01-01,453.903
2024-01-02,448.648
2024-01-03,437.895
2024-01-04,442.661
2024-01-05,440.687
2024-01-08,442.577
2024-01-09,438.499
2024-01-10,439.416
2024-01-11,436.312
2024-01-12,442.044
2024-01-15,439.137
2024-01-16,431.876
2024-01-17,425.206
2024-01-18,429.489
2024-01-19,426.437
2024-01-22,431.933
2024-01-23,431.63
2024-01-24,438.597
2024-01-25,434.725
2024-01-26,441.125
2024-01-29,436.708
2024-01-30,437.542
2024-01-31,438.174
2024-02-01,435.139
2024-02-02,433.141
2024-02-05,426.241
2024-02-06,428.219
2024-02-07,426.468
2024-02-08,430.468
2024-02-09,433.919
2024-02-12,436.496
2024-02-13,429.361
2024-02-14,430.824
2024-02-15,435.66
2024-02-16,439.133
2024-02-19,432.927
2024-02-20,430.282
2024-02-21,430.812
2024-02-22,437.305
2024-02-23,436.346
2024-02-26,435.65
2024-02-27,440.026
2024-02-28,436.454
2024-02-29,432.483
2024-03-01,434.798
2024-03-04,436.425
2024-03-05,434.741
2024-03-06,441.237
2024-03-07,444.499
2024-03-08,444.791
2024-03-11,439.443
2024-03-12,442.516
2024-03-13,444.773
2024-03-14,440.588
2024-03-15,439.483
2024-03-18,440.238
2024-03-19,439.117
2024-03-20,439.879
2024-03-21,443.601
2024-03-22,441.885
2024-03-25,443.401
2024-03-26,445.873
2024-03-27,446.952
2024-03-28,448.175
2024-03-29,448.175
2024-04-01,445.872
2024-04-02,445.45
2024-04-03,453.398
2024-04-04,453.344
2024-04-05,448.145
2024-04-08,454.355
2024-04-09,451.622
2024-04-10,445.501
2024-04-11,442.465
2024-04-12,437.11
2024-04-15,435.789
2024-04-16,430.76
2024-04-17,432.329
2024-04-18,437.847
2024-04-19,434.602
2024-04-22,435.543
2024-04-23,440.076
2024-04-24,438.247
2024-04-25,435.796
2024-04-26,435.308
2024-04-29,440.418
2024-04-30,435.421
2024-05-01,435.055
2024-05-02,436.352
2024-05-03,443.433
2024-05-06,449.054
2024-05-07,453.403
2024-05-08,453.44
2024-05-09,456.222
2024-05-10,458.958
2024-05-13,460.896
2024-05-14,467.867
2024-05-15,470.701
2024-05-16,472.144
2024-05-17,470.912
2024-05-20,472.315
2024-05-21,469.878
2024-05-22,466.204
2024-05-23,465.5
2024-05-24,467.23
2024-05-27,471.263
2024-05-28,469.767
2024-05-29,459.619
2024-05-30,464.894
2024-05-31,470.223
2024-06-03,473.636
2024-06-04,469.348
2024-06-05,470.816
2024-06-06,472.164
2024-06-07,466.387
2024-06-10,457.058
2024-06-11,447.704
2024-06-12,456.951
2024-06-13,438.969
2024-06-14,417.78
2024-06-17,420.185
2024-06-18,426.575
2024-06-19,424.226
2024-06-20,429.834
2024-06-21,422.014
2024-06-24,429.209
2024-06-25,423.463
2024-06-26,416.959
2024-06-27,414.392
2024-06-28,408.969
2024-07-01,418.097
2024-07-02,419.32
2024-07-03,429.282
2024-07-04,431.883
2024-07-05,433.258
2024-07-08,433.329
2024-07-09,422.527
2024-07-10,427.13
2024-07-11,434.949
2024-07-12,439.032
2024-07-15,437.116
2024-07-16,429.467
2024-07-17,433.132
2024-07-18,435.228
2024-07-19,424.314
2024-07-22,429.736
2024-07-23,426.343
2024-07-24,425.683
2024-07-25,421.554
2024-07-26,428.157
2024-07-29,423.283
2024-07-30,424.688
2024-07-31,426.689
2024-08-01,415.574
2024-08-02,408.815
2024-08-05,400.278
2024-08-06,400.856
2024-08-07,407.528
2024-08-08,401.283
2024-08-09,404.83
2024-08-12,405.612
2024-08-13,408.975
2024-08-14,413.274
2024-08-15,415.602
2024-08-16,415.705
2024-08-19,420.53
2024-08-20,419.214
2024-08-21,421.9
2024-08-22,421.357
2024-08-23,426.995
2024-08-26,427.349
2024-08-27,425.485
2024-08-28,422.814
2024-08-29,423.781
2024-08-30,426.66
2024-09-02,424.625
2024-09-03,418.932
2024-09-04,417.181
2024-09-05,417.51
2024-09-06,408.652
2024-09-09,406.691
2024-09-10,404.163
2024-09-11,401.018
2024-09-12,406.434
2024-09-13,412.979
2024-09-16,410.55
2024-09-17,415.47
2024-09-18,414.182
2024-09-19,424.194
2024-09-20,417.321
2024-09-23,415.617
2024-09-24,418.312
2024-09-25,418.533
2024-09-26,425.347
2024-09-27,430.365
2024-09-30,420.515
2024-10-01,413.818
2024-10-02,411.041
2024-10-03,407.298
2024-10-04,414.229
2024-10-07,410.273
2024-10-08,406.302
2024-10-09,408.637
2024-10-10,405.222
2024-10-11,406.759
2024-10-14,405.818
2024-10-15,404.089
2024-10-16,401.025
2024-10-17,399.989
2024-10-18,402.64
2024-10-21,398.745
2024-10-22,400.455
2024-10-23,396.491
2024-10-24,397.714
2024-10-25,396.63
2024-10-28,399.877
2024-10-29,398.003
2024-10-30,393.899
2024-10-31,394.937
2024-11-01,396.651
2024-11-04,396.711
2024-11-05,398.254
2024-11-06,390.315
2024-11-07,397.923
2024-11-08,392.936
2024-11-11,390.73
2024-11-12,380.089
2024-11-13,379.168
2024-11-14,383.378
2024-11-15,380.211
2024-11-18,381.382
2024-11-19,377.932
2024-11-20,373.218
2024-11-21,371.118
2024-11-22,368.279
2024-11-25,375.253
2024-11-26,371.002
2024-11-27,370.617
2024-11-28,372.312
2024-11-29,372.517
2024-12-02,363.597
2024-12-03,363.466
2024-12-04,368.754
2024-12-05,375.136
2024-12-06,380.292
2024-12-09,383.76
2024-12-10,381.293
2024-12-11,379.348
2024-12-12,376.795
2024-12-13,376.497
2024-12-16,373.656
2024-12-17,371.813
2024-12-18,373.097
2024-12-19,364.41
2024-12-20,365.785
2024-12-23,366.539
2024-12-24,367.756
2024-12-25,367.756
2024-12-26,368.376
2024-12-27,372.809
2024-12-30,370.159
2024-12-31,373.671
2025-01-01,373.671
2025-01-02,372.105
2025-01-03,370.129
2025-01-06,380.197
2025-01-07,379.146
2025-01-08,374.445
2025-01-09,373.856
2025-01-10,368.097
2025-01-13,363.457
2025-01-14,366.642
2025-01-15,373.917
2025-01-16,374.139
2025-01-17,378.512
2025-01-20,383.11
2025-01-21,384.357
2025-01-22,384.6
2025-01-23,383.059
2025-01-24,389.99
2025-01-27,389.81
2025-01-28,389.101
2025-01-29,386.878
2025-01-30,391.908
2025-01-31,392.75
2025-02-03,383.959
2025-02-04,390.323
2025-02-05,390.719
2025-02-06,391.223
2025-02-07,387.097
2025-02-10,388.294
2025-02-11,390.275
2025-02-12,391.587
2025-02-13,397.439
2025-02-14,402.591
2025-02-17,401.568
2025-02-18,400.279
2025-02-19,394.188
2025-02-20,396.447
2025-02-21,401.401
2025-02-24,403.223
2025-02-25,399.775
2025-02-26,402.116
2025-02-27,400.998
2025-02-28,395.049
2025-03-03,402.912
2025-03-04,394.029
2025-03-05,416.695
2025-03-06,431.544
2025-03-07,430.625
2025-03-10,426.649
2025-03-11,424.483
2025-03-12,426.658
2025-03-13,418.276
2025-03-14,426.175
2025-03-17,433.452
2025-03-18,436.014
2025-03-19,433.813
2025-03-20,429.829
2025-03-21,423.184
2025-03-24,423.399
2025-03-25,426.828
2025-03-26,425.148
2025-03-27,419.861
2025-03-28,415.888
2025-03-31,405.585
2025-04-01,408.198
2025-04-02,408.538
2025-04-03,406.428
2025-04-04,379.378
2025-04-07,365.989
2025-04-08,377.256
2025-04-09,370.543
2025-04-10,384.639
2025-04-11,391.877
2025-04-14,405.599
2025-04-15,412.242
2025-04-16,412.509
2025-04-17,413.199
2025-04-18,413.199
2025-04-21,418.587
2025-04-22,417.216
2025-04-23,419.551
2025-04-24,422.075
2025-04-25,420.776
2025-04-28,423.991
2025-04-29,425.834
2025-04-30,429.244
