Date,NORWAY IMI IMI (Large+Mid+Small Cap)
2020-03-06,840.588
2020-03-09,755.676
2020-03-10,748.82
2020-03-11,719.928
2020-03-12,619.208
2020-03-13,649.349
2020-03-16,604.767
2020-03-17,601.105
2020-03-18,558.709
2020-03-19,576.938
2020-03-20,556.909
2020-03-23,547.697
2020-03-24,588.906
2020-03-25,607.891
2020-03-26,645.666
2020-03-27,616.073
2020-03-30,629.41
2020-03-31,653.575
2020-04-01,673.174
2020-04-02,664.783
2020-04-03,656.217
2020-04-06,675.252
2020-04-07,705.544
2020-04-08,692.965
2020-04-09,699.11
2020-04-10,699.11
2020-04-13,693.089
2020-04-14,709.101
2020-04-15,681.376
2020-04-16,672.697
2020-04-17,699.586
2020-04-20,690.656
2020-04-21,667.637
2020-04-22,662.452
2020-04-23,686.85
2020-04-24,669.12
2020-04-27,679.962
2020-04-28,704.333
2020-04-29,720.798
2020-04-30,731.874
2020-05-01,725.263
2020-05-04,698.643
2020-05-05,711.461
2020-05-06,700.449
2020-05-07,708.637
2020-05-08,727.415
2020-05-11,717.034
2020-05-12,728.747
2020-05-13,717.661
2020-05-14,691.315
2020-05-15,703.494
2020-05-18,732.855
2020-05-19,751.553
2020-05-20,763.423
2020-05-21,758.872
2020-05-22,742.069
2020-05-25,755.036
2020-05-26,781.049
2020-05-27,778.53
2020-05-28,790.509
2020-05-29,787.803
2020-06-01,795.359
2020-06-02,821.174
2020-06-03,840.691
2020-06-04,858.164
2020-06-05,877.074
2020-06-08,884.999
2020-06-09,868.617
2020-06-10,859.203
2020-06-11,821.657
2020-06-12,813.999
2020-06-15,800.532
2020-06-16,820.937
2020-06-17,822.725
2020-06-18,817.545
2020-06-19,811.183
2020-06-22,800.403
2020-06-23,821.11
2020-06-24,801.577
2020-06-25,788.408
2020-06-26,779.352
2020-06-29,789.397
2020-06-30,789.634
2020-07-01,806.504
2020-07-02,809.547
2020-07-03,808.082
2020-07-06,825.716
2020-07-07,818.553
2020-07-08,824.118
2020-07-09,811.663
2020-07-10,813.964
2020-07-13,838.695
2020-07-14,839.8
2020-07-15,866.781
2020-07-16,865.095
2020-07-17,869.372
2020-07-20,878.258
2020-07-21,895.424
2020-07-22,888.614
2020-07-23,878.422
2020-07-24,873.159
2020-07-27,881.818
2020-07-28,879.078
2020-07-29,885.898
2020-07-30,854.751
2020-07-31,868.562
2020-08-03,879.172
2020-08-04,886.492
2020-08-05,909.759
2020-08-06,906.172
2020-08-07,898.898
2020-08-10,903.979
2020-08-11,923.255
2020-08-12,937.055
2020-08-13,944.098
2020-08-14,933.395
2020-08-17,936.367
2020-08-18,932.902
2020-08-19,934.483
2020-08-20,915.449
2020-08-21,905.193
2020-08-24,928.044
2020-08-25,924.447
2020-08-26,927.743
2020-08-27,924.44
2020-08-28,931.725
2020-08-31,942.485
2020-09-01,936.979
2020-09-02,922.822
2020-09-03,910.143
2020-09-04,898.755
2020-09-07,913.578
2020-09-08,883.923
2020-09-09,906.104
2020-09-10,904.001
2020-09-11,903.814
2020-09-14,903.563
2020-09-15,907.914
2020-09-16,912.504
2020-09-17,906.635
2020-09-18,908.332
2020-09-21,851.852
2020-09-22,859.252
2020-09-23,852.553
2020-09-24,831.738
2020-09-25,830.793
2020-09-28,851.017
2020-09-29,857.285
2020-09-30,870.386
2020-10-01,870.717
2020-10-02,872.331
2020-10-05,897.178
2020-10-06,900.752
2020-10-07,890.433
2020-10-08,900.109
2020-10-09,909.505
2020-10-12,912.153
2020-10-13,902.315
2020-10-14,905.65
2020-10-15,871.878
2020-10-16,884.445
2020-10-19,891.701
2020-10-20,889.463
2020-10-21,885.213
2020-10-22,874.337
2020-10-23,881.235
2020-10-26,855.357
2020-10-27,859.7
2020-10-28,814.009
2020-10-29,803.356
2020-10-30,808.145
2020-11-02,818.396
2020-11-03,845.063
2020-11-04,859.448
2020-11-05,877.656
2020-11-06,876.729
2020-11-09,933.073
2020-11-10,928.424
2020-11-11,933.799
2020-11-12,932.675
2020-11-13,928.249
2020-11-16,957.365
2020-11-17,955.311
2020-11-18,965.114
2020-11-19,951.258
2020-11-20,960.421
2020-11-23,963.815
2020-11-24,995.084
2020-11-25,1003.013
2020-11-26,1001.793
2020-11-27,1018.371
2020-11-30,999.394
2020-12-01,1006.594
2020-12-02,998.562
2020-12-03,1006.774
2020-12-04,1009.941
2020-12-07,1013.523
2020-12-08,1009.315
2020-12-09,1013.576
2020-12-10,1019.468
2020-12-11,1006.494
2020-12-14,1016.061
2020-12-15,1016.777
2020-12-16,1025.849
2020-12-17,1041.635
2020-12-18,1048.138
2020-12-21,1015.664
2020-12-22,1019.931
2020-12-23,1047.414
2020-12-24,1049.75
2020-12-25,1049.75
2020-12-28,1059.589
2020-12-29,1069.093
2020-12-30,1083.167
2020-12-31,1080.067
2021-01-01,1080.067
2021-01-04,1075.141
2021-01-05,1075.27
2021-01-06,1097.59
2021-01-07,1114.53
2021-01-08,1132.052
2021-01-11,1101.482
2021-01-12,1110.634
2021-01-13,1107.096
2021-01-14,1117.586
2021-01-15,1096.895
2021-01-18,1099.046
2021-01-19,1118.878
2021-01-20,1121.27
2021-01-21,1133.718
2021-01-22,1114.35
2021-01-25,1093.529
2021-01-26,1090.904
2021-01-27,1062.667
2021-01-28,1068.105
2021-01-29,1077.756
2021-02-01,1076.251
2021-02-02,1087.482
2021-02-03,1100.035
2021-02-04,1100.778
2021-02-05,1112.36
2021-02-08,1122.012
2021-02-09,1115.849
2021-02-10,1118.862
2021-02-11,1121.659
2021-02-12,1115.569
2021-02-15,1130.919
2021-02-16,1131.557
2021-02-17,1112.625
2021-02-18,1100.539
2021-02-19,1121.714
2021-02-22,1124.51
2021-02-23,1130.861
2021-02-24,1140.904
2021-02-25,1162.721
2021-02-26,1111.781
2021-03-01,1143.424
2021-03-02,1156.187
2021-03-03,1155.305
2021-03-04,1154.504
2021-03-05,1152.471
2021-03-08,1169.972
2021-03-09,1183.595
2021-03-10,1192.544
2021-03-11,1196.73
2021-03-12,1191.851
2021-03-15,1189.513
2021-03-16,1188.441
2021-03-17,1179.839
2021-03-18,1188.578
2021-03-19,1169.643
2021-03-22,1180.31
2021-03-23,1157.424
2021-03-24,1158.511
2021-03-25,1133.931
2021-03-26,1165.069
2021-03-29,1174.342
2021-03-30,1175.5
2021-03-31,1180.255
2021-04-01,1180.981
2021-04-02,1180.981
2021-04-05,1184.32
2021-04-06,1197.432
2021-04-07,1200.64
2021-04-08,1192.691
2021-04-09,1188.425
2021-04-12,1185.999
2021-04-13,1190.959
2021-04-14,1207.173
2021-04-15,1216.172
2021-04-16,1233.822
2021-04-19,1234.312
2021-04-20,1214.817
2021-04-21,1205.168
2021-04-22,1218.518
2021-04-23,1226.056
2021-04-26,1245.004
2021-04-27,1242.899
2021-04-28,1260.838
2021-04-29,1259.693
2021-04-30,1229.833
2021-05-03,1243.831
2021-05-04,1229.612
2021-05-05,1230.282
2021-05-06,1227.71
2021-05-07,1260.095
2021-05-10,1254.517
2021-05-11,1230.554
2021-05-12,1216.26
2021-05-13,1209.535
2021-05-14,1231.502
2021-05-17,1226.718
2021-05-18,1247.261
2021-05-19,1212.609
2021-05-20,1232.167
2021-05-21,1242.269
2021-05-24,1248.364
2021-05-25,1246.254
2021-05-26,1238.443
2021-05-27,1249.299
2021-05-28,1262.339
2021-05-31,1261.354
2021-06-01,1281.509
2021-06-02,1281.411
2021-06-03,1270.39
2021-06-04,1290.734
2021-06-07,1293.816
2021-06-08,1294.487
2021-06-09,1289.69
2021-06-10,1285.995
2021-06-11,1278.342
2021-06-14,1293.576
2021-06-15,1279.57
2021-06-16,1272.616
2021-06-17,1246.721
2021-06-18,1203.003
2021-06-21,1227.95
2021-06-22,1236.155
2021-06-23,1256.121
2021-06-24,1252.267
2021-06-25,1267.19
2021-06-28,1247.979
2021-06-29,1244.308
2021-06-30,1226.824
2021-07-01,1237.114
2021-07-02,1241.865
2021-07-05,1256.153
2021-07-06,1238.658
2021-07-07,1229.295
2021-07-08,1198.907
2021-07-09,1227.163
2021-07-12,1240.75
2021-07-13,1232.964
2021-07-14,1240.461
2021-07-15,1222.657
2021-07-16,1205.107
2021-07-19,1161.323
2021-07-20,1164.807
2021-07-21,1194.884
2021-07-22,1207.035
2021-07-23,1198.458
2021-07-26,1212.275
2021-07-27,1201.505
2021-07-28,1203.038
2021-07-29,1223.775
2021-07-30,1207.716
2021-08-02,1220.746
2021-08-03,1215.023
2021-08-04,1221.848
2021-08-05,1225.081
2021-08-06,1212.737
2021-08-09,1205.113
2021-08-10,1216.411
2021-08-11,1225.283
2021-08-12,1231.808
2021-08-13,1240.312
2021-08-16,1224.213
2021-08-17,1219.409
2021-08-18,1220.33
2021-08-19,1184.962
2021-08-20,1184.219
2021-08-23,1217.646
2021-08-24,1231.181
2021-08-25,1236.673
2021-08-26,1239.809
2021-08-27,1257.843
2021-08-30,1264.589
2021-08-31,1237.708
2021-09-01,1250.559
2021-09-02,1276.067
2021-09-03,1264.048
2021-09-06,1278.253
2021-09-07,1265.924
2021-09-08,1255.444
2021-09-09,1258.252
2021-09-10,1259.299
2021-09-13,1256.652
2021-09-14,1251.818
2021-09-15,1261.586
2021-09-16,1251.607
2021-09-17,1238.161
2021-09-20,1204.29
2021-09-21,1214.773
2021-09-22,1246.003
2021-09-23,1275.076
2021-09-24,1264.578
2021-09-27,1270.0
2021-09-28,1250.836
2021-09-29,1242.484
2021-09-30,1253.091
2021-10-01,1267.433
2021-10-04,1280.531
2021-10-05,1292.225
2021-10-06,1259.979
2021-10-07,1274.274
2021-10-08,1283.874
2021-10-11,1288.005
2021-10-12,1291.568
2021-10-13,1303.258
2021-10-14,1332.583
2021-10-15,1337.584
2021-10-18,1341.259
2021-10-19,1356.638
2021-10-20,1368.556
2021-10-21,1368.903
2021-10-22,1371.286
2021-10-25,1366.833
2021-10-26,1365.35
2021-10-27,1352.864
2021-10-28,1357.427
2021-10-29,1324.23
2021-11-01,1353.303
2021-11-02,1329.505
2021-11-03,1336.387
2021-11-04,1339.182
2021-11-05,1348.537
2021-11-08,1361.312
2021-11-09,1348.111
2021-11-10,1341.979
2021-11-11,1338.269
2021-11-12,1332.414
2021-11-15,1329.83
2021-11-16,1328.41
2021-11-17,1322.512
2021-11-18,1294.922
2021-11-19,1292.745
2021-11-22,1291.498
2021-11-23,1281.188
2021-11-24,1266.272
2021-11-25,1270.115
2021-11-26,1212.878
2021-11-29,1232.176
2021-11-30,1216.04
2021-12-01,1235.117
2021-12-02,1214.838
2021-12-03,1199.631
2021-12-06,1203.216
2021-12-07,1245.083
2021-12-08,1262.357
2021-12-09,1233.725
2021-12-10,1242.467
2021-12-13,1215.751
2021-12-14,1194.552
2021-12-15,1187.798
2021-12-16,1228.152
2021-12-17,1216.489
2021-12-20,1199.231
2021-12-21,1236.071
2021-12-22,1248.716
2021-12-23,1267.256
2021-12-24,1267.371
2021-12-27,1271.703
2021-12-28,1280.545
2021-12-29,1281.032
2021-12-30,1279.355
2021-12-31,1277.643
2022-01-03,1280.542
2022-01-04,1289.935
2022-01-05,1302.321
2022-01-06,1269.449
2022-01-07,1278.566
2022-01-10,1256.084
2022-01-11,1271.754
2022-01-12,1311.15
2022-01-13,1314.802
2022-01-14,1306.568
2022-01-17,1309.358
2022-01-18,1294.831
2022-01-19,1287.482
2022-01-20,1290.547
2022-01-21,1246.51
2022-01-24,1184.68
2022-01-25,1200.961
2022-01-26,1247.572
2022-01-27,1239.084
2022-01-28,1220.224
2022-01-31,1234.895
2022-02-01,1261.58
2022-02-02,1275.524
2022-02-03,1270.611
2022-02-04,1270.452
2022-02-07,1284.025
2022-02-08,1261.598
2022-02-09,1279.479
2022-02-10,1286.919
2022-02-11,1288.897
2022-02-14,1258.814
2022-02-15,1250.1
2022-02-16,1261.689
2022-02-17,1250.636
2022-02-18,1235.597
2022-02-21,1229.792
2022-02-22,1240.118
2022-02-23,1249.882
2022-02-24,1203.89
2022-02-25,1250.657
2022-02-28,1275.222
2022-03-01,1285.966
2022-03-02,1280.784
2022-03-03,1264.539
2022-03-04,1231.367
2022-03-07,1210.99
2022-03-08,1222.351
2022-03-09,1242.662
2022-03-10,1239.856
2022-03-11,1244.598
2022-03-14,1240.071
2022-03-15,1220.637
2022-03-16,1268.331
2022-03-17,1301.668
2022-03-18,1309.565
2022-03-21,1345.563
2022-03-22,1348.086
2022-03-23,1353.325
2022-03-24,1357.659
2022-03-25,1364.718
2022-03-28,1349.266
2022-03-29,1344.807
2022-03-30,1386.455
2022-03-31,1344.545
2022-04-01,1353.346
2022-04-04,1357.924
2022-04-05,1356.174
2022-04-06,1340.173
2022-04-07,1332.187
2022-04-08,1364.108
2022-04-11,1345.397
2022-04-12,1353.59
2022-04-13,1358.58
2022-04-14,1359.951
2022-04-15,1359.951
2022-04-18,1354.613
2022-04-19,1357.836
2022-04-20,1362.613
2022-04-21,1359.809
2022-04-22,1322.244
2022-04-25,1255.223
2022-04-26,1243.862
2022-04-27,1236.451
2022-04-28,1228.458
2022-04-29,1245.539
2022-05-02,1202.815
2022-05-03,1226.683
2022-05-04,1232.158
2022-05-05,1215.768
2022-05-06,1202.641
2022-05-09,1138.574
2022-05-10,1135.273
2022-05-11,1148.958
2022-05-12,1122.422
2022-05-13,1153.357
2022-05-16,1154.202
2022-05-17,1170.795
2022-05-18,1180.254
2022-05-19,1172.845
2022-05-20,1182.218
2022-05-23,1206.173
2022-05-24,1208.604
2022-05-25,1223.023
2022-05-26,1229.562
2022-05-27,1250.938
2022-05-30,1262.273
2022-05-31,1271.952
2022-06-01,1250.299
2022-06-02,1251.012
2022-06-03,1248.936
2022-06-06,1256.363
2022-06-07,1246.112
2022-06-08,1247.775
2022-06-09,1227.347
2022-06-10,1184.251
2022-06-13,1119.462
2022-06-14,1130.807
2022-06-15,1134.295
2022-06-16,1102.091
2022-06-17,1104.355
2022-06-20,1140.707
2022-06-21,1136.295
2022-06-22,1094.519
2022-06-23,1077.762
2022-06-24,1094.153
2022-06-27,1123.234
2022-06-28,1143.937
2022-06-29,1130.06
2022-06-30,1101.245
2022-07-01,1082.783
2022-07-04,1127.265
2022-07-05,1073.86
2022-07-06,1060.455
2022-07-07,1097.846
2022-07-08,1090.714
2022-07-11,1087.817
2022-07-12,1082.291
2022-07-13,1076.989
2022-07-14,1035.555
2022-07-15,1057.601
2022-07-18,1101.914
2022-07-19,1119.155
2022-07-20,1120.905
2022-07-21,1096.531
2022-07-22,1122.075
2022-07-25,1126.844
2022-07-26,1131.999
2022-07-27,1143.722
2022-07-28,1156.16
2022-07-29,1195.947
2022-08-01,1195.032
2022-08-02,1183.149
2022-08-03,1180.767
2022-08-04,1173.091
2022-08-05,1172.927
2022-08-08,1183.399
2022-08-09,1194.029
2022-08-10,1212.579
2022-08-11,1231.503
2022-08-12,1214.568
2022-08-15,1189.371
2022-08-16,1207.157
2022-08-17,1192.617
2022-08-18,1207.487
2022-08-19,1196.123
2022-08-22,1185.827
2022-08-23,1217.542
2022-08-24,1225.307
2022-08-25,1224.417
2022-08-26,1216.55
2022-08-29,1191.831
2022-08-30,1170.968
2022-08-31,1163.269
2022-09-01,1137.203
2022-09-02,1152.76
2022-09-05,1160.183
2022-09-06,1117.458
2022-09-07,1087.787
2022-09-08,1090.01
2022-09-09,1127.692
2022-09-12,1149.212
2022-09-13,1122.216
2022-09-14,1113.16
2022-09-15,1100.538
2022-09-16,1070.519
2022-09-19,1056.607
2022-09-20,1041.908
2022-09-21,1049.831
2022-09-22,1033.046
2022-09-23,974.67
2022-09-26,967.924
2022-09-27,972.489
2022-09-28,938.918
2022-09-29,928.122
2022-09-30,935.353
2022-10-03,974.645
2022-10-04,1003.631
2022-10-05,985.341
2022-10-06,979.556
2022-10-07,981.22
2022-10-10,978.621
2022-10-11,958.645
2022-10-12,948.135
2022-10-13,966.096
2022-10-14,962.762
2022-10-17,984.536
2022-10-18,991.114
2022-10-19,984.664
2022-10-20,996.229
2022-10-21,983.27
2022-10-24,994.26
2022-10-25,1010.371
2022-10-26,1033.531
2022-10-27,1046.285
2022-10-28,1035.837
2022-10-31,1039.886
2022-11-01,1057.179
2022-11-02,1050.755
2022-11-03,1032.847
2022-11-04,1070.867
2022-11-07,1078.343
2022-11-08,1078.548
2022-11-09,1057.198
2022-11-10,1083.283
2022-11-11,1109.595
2022-11-14,1104.318
2022-11-15,1108.766
2022-11-16,1101.18
2022-11-17,1071.27
2022-11-18,1066.969
2022-11-21,1046.809
2022-11-22,1084.859
2022-11-23,1110.49
2022-11-24,1128.113
2022-11-25,1132.587
2022-11-28,1109.431
2022-11-29,1123.325
2022-11-30,1125.587
2022-12-01,1152.892
2022-12-02,1131.428
2022-12-05,1129.795
2022-12-06,1107.41
2022-12-07,1086.439
2022-12-08,1096.808
2022-12-09,1101.899
2022-12-12,1098.308
2022-12-13,1142.804
2022-12-14,1131.504
2022-12-15,1115.621
2022-12-16,1095.245
2022-12-19,1096.556
2022-12-20,1102.184
2022-12-21,1122.057
2022-12-22,1115.964
2022-12-23,1118.111
2022-12-26,1118.111
2022-12-27,1126.854
2022-12-28,1110.687
2022-12-29,1117.416
2022-12-30,1113.779
2023-01-02,1120.983
2023-01-03,1087.249
2023-01-04,1066.228
2023-01-05,1057.299
2023-01-06,1091.654
2023-01-09,1114.84
2023-01-10,1094.258
2023-01-11,1090.712
2023-01-12,1108.736
2023-01-13,1115.35
2023-01-16,1109.923
2023-01-17,1123.73
2023-01-18,1128.953
2023-01-19,1103.903
2023-01-20,1113.922
2023-01-23,1132.991
2023-01-24,1119.899
2023-01-25,1103.819
2023-01-26,1108.194
2023-01-27,1124.66
2023-01-30,1116.605
2023-01-31,1110.919
2023-02-01,1121.484
2023-02-02,1112.997
2023-02-03,1110.154
2023-02-06,1080.064
2023-02-07,1080.858
2023-02-08,1113.717
2023-02-09,1133.411
2023-02-10,1132.95
2023-02-13,1135.613
2023-02-14,1130.523
2023-02-15,1120.687
2023-02-16,1123.384
2023-02-17,1106.83
2023-02-20,1119.531
2023-02-21,1111.012
2023-02-22,1096.915
2023-02-23,1113.415
2023-02-24,1094.151
2023-02-27,1111.33
2023-02-28,1116.191
2023-03-01,1112.104
2023-03-02,1115.121
2023-03-03,1119.487
2023-03-06,1120.63
2023-03-07,1089.216
2023-03-08,1091.328
2023-03-09,1080.438
2023-03-10,1075.065
2023-03-13,1050.867
2023-03-14,1063.918
2023-03-15,998.733
2023-03-16,1000.438
2023-03-17,1003.307
2023-03-20,1018.628
2023-03-21,1039.07
2023-03-22,1047.473
2023-03-23,1065.766
2023-03-24,1014.311
2023-03-27,1026.769
2023-03-28,1039.048
2023-03-29,1043.489
2023-03-30,1058.96
2023-03-31,1060.722
2023-04-03,1089.292
2023-04-04,1085.555
2023-04-05,1063.156
2023-04-06,1063.905
2023-04-07,1063.905
2023-04-10,1052.588
2023-04-11,1063.158
2023-04-12,1080.176
2023-04-13,1095.429
2023-04-14,1099.226
2023-04-17,1090.824
2023-04-18,1092.18
2023-04-19,1076.411
2023-04-20,1069.952
2023-04-21,1062.104
2023-04-24,1075.876
2023-04-25,1052.958
2023-04-26,1055.345
2023-04-27,1057.251
2023-04-28,1065.499
2023-05-01,1060.831
2023-05-02,1036.665
2023-05-03,1036.846
2023-05-04,1029.515
2023-05-05,1055.559
2023-05-08,1070.887
2023-05-09,1054.657
2023-05-10,1063.064
2023-05-11,1041.753
2023-05-12,1046.966
2023-05-15,1057.513
2023-05-16,1044.371
2023-05-17,1033.42
2023-05-18,1024.569
2023-05-19,1039.907
2023-05-22,1033.349
2023-05-23,1034.867
2023-05-24,1027.155
2023-05-25,1018.671
2023-05-26,1012.028
2023-05-29,1006.947
2023-05-30,998.337
2023-05-31,992.476
2023-06-01,998.022
2023-06-02,1025.711
2023-06-05,1022.804
2023-06-06,1007.568
2023-06-07,1024.356
2023-06-08,1038.088
2023-06-09,1053.686
2023-06-12,1040.175
2023-06-13,1073.372
2023-06-14,1078.559
2023-06-15,1076.902
2023-06-16,1081.554
2023-06-19,1058.601
2023-06-20,1049.044
2023-06-21,1053.636
2023-06-22,1045.192
2023-06-23,1008.159
2023-06-26,1025.739
2023-06-27,1013.576
2023-06-28,1018.473
2023-06-29,1032.179
2023-06-30,1041.734
2023-07-03,1052.121
2023-07-04,1060.221
2023-07-05,1050.002
2023-07-06,1021.563
2023-07-07,1037.665
2023-07-10,1049.161
2023-07-11,1067.908
2023-07-12,1104.789
2023-07-13,1117.18
2023-07-14,1103.041
2023-07-17,1088.944
2023-07-18,1099.216
2023-07-19,1106.649
2023-07-20,1118.634
2023-07-21,1119.57
2023-07-24,1126.853
2023-07-25,1130.457
2023-07-26,1116.259
2023-07-27,1124.831
2023-07-28,1115.028
2023-07-31,1130.973
2023-08-01,1123.648
2023-08-02,1098.931
2023-08-03,1104.563
2023-08-04,1129.75
2023-08-07,1117.12
2023-08-08,1092.971
2023-08-09,1130.857
2023-08-10,1131.365
2023-08-11,1115.319
2023-08-14,1103.535
2023-08-15,1097.611
2023-08-16,1095.683
2023-08-17,1094.755
2023-08-18,1070.45
2023-08-21,1076.374
2023-08-22,1073.036
2023-08-23,1065.968
2023-08-24,1060.418
2023-08-25,1058.58
2023-08-28,1072.801
2023-08-29,1076.997
2023-08-30,1091.992
2023-08-31,1087.791
2023-09-01,1095.666
2023-09-04,1094.621
2023-09-05,1089.619
2023-09-06,1087.911
2023-09-07,1084.597
2023-09-08,1093.165
2023-09-11,1101.747
2023-09-12,1097.678
2023-09-13,1095.806
2023-09-14,1112.92
2023-09-15,1112.368
2023-09-18,1108.292
2023-09-19,1117.114
2023-09-20,1125.042
2023-09-21,1108.752
2023-09-22,1117.78
2023-09-25,1093.725
2023-09-26,1092.897
2023-09-27,1109.216
2023-09-28,1105.155
2023-09-29,1117.112
2023-10-02,1090.661
2023-10-03,1062.125
2023-10-04,1041.738
2023-10-05,1051.209
2023-10-06,1049.242
2023-10-09,1089.171
2023-10-10,1101.678
2023-10-11,1099.333
2023-10-12,1101.462
2023-10-13,1099.64
2023-10-16,1103.416
2023-10-17,1100.99
2023-10-18,1091.377
2023-10-19,1074.487
2023-10-20,1056.815
2023-10-23,1038.023
2023-10-24,1041.435
2023-10-25,1036.814
2023-10-26,1026.22
2023-10-27,1042.274
2023-10-30,1047.04
2023-10-31,1055.104
2023-11-01,1049.299
2023-11-02,1062.235
2023-11-03,1069.49
2023-11-06,1076.733
2023-11-07,1038.569
2023-11-08,1047.253
2023-11-09,1066.097
2023-11-10,1056.409
2023-11-13,1069.361
2023-11-14,1091.408
2023-11-15,1108.034
2023-11-16,1078.694
2023-11-17,1093.323
2023-11-20,1115.566
2023-11-21,1106.484
2023-11-22,1089.69
2023-11-23,1110.704
2023-11-24,1126.505
2023-11-27,1123.279
2023-11-28,1117.121
2023-11-29,1109.759
2023-11-30,1105.645
2023-12-01,1114.369
2023-12-04,1087.033
2023-12-05,1084.136
2023-12-06,1079.444
2023-12-07,1081.757
2023-12-08,1086.837
2023-12-11,1080.253
2023-12-12,1073.996
2023-12-13,1077.79
2023-12-14,1138.158
2023-12-15,1129.922
2023-12-18,1149.784
2023-12-19,1156.982
2023-12-20,1151.219
2023-12-21,1148.991
2023-12-22,1159.567
2023-12-25,1159.567
2023-12-26,1160.727
2023-12-27,1185.494
2023-12-28,1175.962
2023-12-29,1177.01
2024-01-01,1177.01
2024-01-02,1158.82
2024-01-03,1155.334
2024-01-04,1177.304
2024-01-05,1180.068
2024-01-08,1154.407
2024-01-09,1151.257
2024-01-10,1150.304
2024-01-11,1142.262
2024-01-12,1158.891
2024-01-15,1137.455
2024-01-16,1125.684
2024-01-17,1106.105
2024-01-18,1112.408
2024-01-19,1117.202
2024-01-22,1119.473
2024-01-23,1121.038
2024-01-24,1131.296
2024-01-25,1128.261
2024-01-26,1141.713
2024-01-29,1132.429
2024-01-30,1124.491
2024-01-31,1122.414
2024-02-01,1124.146
2024-02-02,1102.515
2024-02-05,1087.02
2024-02-06,1101.196
2024-02-07,1087.545
2024-02-08,1074.562
2024-02-09,1084.126
2024-02-12,1099.071
2024-02-13,1074.495
2024-02-14,1088.476
2024-02-15,1094.912
2024-02-16,1109.793
2024-02-19,1113.553
2024-02-20,1112.442
2024-02-21,1108.432
2024-02-22,1108.013
2024-02-23,1103.857
2024-02-26,1107.568
2024-02-27,1104.039
2024-02-28,1102.974
2024-02-29,1102.913
2024-03-01,1120.159
2024-03-04,1111.226
2024-03-05,1118.958
2024-03-06,1119.891
2024-03-07,1129.992
2024-03-08,1138.93
2024-03-11,1120.112
2024-03-12,1123.947
2024-03-13,1139.763
2024-03-14,1130.131
2024-03-15,1128.669
2024-03-18,1128.958
2024-03-19,1131.039
2024-03-20,1129.715
2024-03-21,1134.236
2024-03-22,1134.298
2024-03-25,1140.131
2024-03-26,1135.502
2024-03-27,1136.02
2024-03-28,1129.805
2024-03-29,1129.805
2024-04-01,1117.699
2024-04-02,1141.668
2024-04-03,1159.843
2024-04-04,1165.852
2024-04-05,1162.569
2024-04-08,1168.083
2024-04-09,1170.5
2024-04-10,1159.697
2024-04-11,1152.442
2024-04-12,1165.284
2024-04-15,1147.709
2024-04-16,1129.821
2024-04-17,1129.916
2024-04-18,1124.897
2024-04-19,1125.797
2024-04-22,1122.109
2024-04-23,1131.357
2024-04-24,1136.556
2024-04-25,1143.178
2024-04-26,1144.28
2024-04-29,1149.56
2024-04-30,1142.616
2024-05-01,1142.044
2024-05-02,1138.376
2024-05-03,1166.16
2024-05-06,1184.606
2024-05-07,1182.0
2024-05-08,1183.58
2024-05-09,1187.698
2024-05-10,1206.175
2024-05-13,1210.524
2024-05-14,1209.542
2024-05-15,1209.828
2024-05-16,1221.14
2024-05-17,1223.443
2024-05-20,1223.415
2024-05-21,1232.87
2024-05-22,1223.453
2024-05-23,1234.043
2024-05-24,1243.451
2024-05-27,1261.423
2024-05-28,1261.507
2024-05-29,1244.044
2024-05-30,1251.168
2024-05-31,1264.33
2024-06-03,1267.955
2024-06-04,1232.725
2024-06-05,1228.762
2024-06-06,1232.106
2024-06-07,1226.437
2024-06-10,1223.354
2024-06-11,1206.677
2024-06-12,1239.849
2024-06-13,1213.397
2024-06-14,1197.483
2024-06-17,1197.172
2024-06-18,1218.961
2024-06-19,1225.217
2024-06-20,1232.978
2024-06-21,1225.982
2024-06-24,1238.618
2024-06-25,1226.536
2024-06-26,1217.118
2024-06-27,1226.195
2024-06-28,1231.741
2024-07-01,1232.374
2024-07-02,1230.762
2024-07-03,1247.997
2024-07-04,1242.194
2024-07-05,1236.328
2024-07-08,1227.068
2024-07-09,1216.537
2024-07-10,1209.94
2024-07-11,1219.492
2024-07-12,1231.627
2024-07-15,1219.089
2024-07-16,1211.187
2024-07-17,1225.551
2024-07-18,1233.99
2024-07-19,1221.223
2024-07-22,1219.388
2024-07-23,1208.53
2024-07-24,1205.648
2024-07-25,1196.075
2024-07-26,1199.835
2024-07-29,1212.62
2024-07-30,1213.858
2024-07-31,1230.796
2024-08-01,1228.434
2024-08-02,1184.598
2024-08-05,1136.546
2024-08-06,1159.231
2024-08-07,1199.22
2024-08-08,1188.761
2024-08-09,1202.35
2024-08-12,1217.881
2024-08-13,1218.056
2024-08-14,1238.218
2024-08-15,1236.129
2024-08-16,1235.2
2024-08-19,1258.132
2024-08-20,1248.729
2024-08-21,1246.921
2024-08-22,1236.695
2024-08-23,1253.466
2024-08-26,1259.803
2024-08-27,1259.321
2024-08-28,1252.409
2024-08-29,1249.498
2024-08-30,1247.577
2024-09-02,1239.756
2024-09-03,1199.963
2024-09-04,1210.248
2024-09-05,1202.043
2024-09-06,1195.375
2024-09-09,1179.105
2024-09-10,1168.482
2024-09-11,1165.916
2024-09-12,1189.652
2024-09-13,1215.178
2024-09-16,1222.013
