Date,EUROPE IMI VALUE IMI (Large+Mid+Small Cap)
2015-07-28,848.421
2015-07-29,857.145
2015-07-30,854.947
2015-07-31,863.44
2015-08-03,862.568
2015-08-04,860.002
2015-08-05,864.981
2015-08-06,863.031
2015-08-07,859.003
2015-08-10,868.149
2015-08-11,859.851
2015-08-12,850.285
2015-08-13,852.576
2015-08-14,849.122
2015-08-17,848.227
2015-08-18,846.078
2015-08-19,832.178
2015-08-20,827.779
2015-08-21,809.178
2015-08-24,779.124
2015-08-25,799.907
2015-08-26,785.922
2015-08-27,801.864
2015-08-28,806.198
2015-08-31,803.563
2015-09-01,784.056
2015-09-02,783.382
2015-09-03,792.131
2015-09-04,772.195
2015-09-07,778.836
2015-09-08,791.929
2015-09-09,801.48
2015-09-10,794.188
2015-09-11,790.462
2015-09-14,785.597
2015-09-15,790.331
2015-09-16,802.519
2015-09-17,802.147
2015-09-18,789.958
2015-09-21,782.186
2015-09-22,753.237
2015-09-23,754.773
2015-09-24,747.851
2015-09-25,759.514
2015-09-28,741.846
2015-09-29,739.651
2015-09-30,753.646
2015-10-01,754.246
2015-10-02,763.461
2015-10-05,783.632
2015-10-06,793.801
2015-10-07,798.852
2015-10-08,803.079
2015-10-09,812.973
2015-10-12,810.789
2015-10-13,800.872
2015-10-14,800.407
2015-10-15,806.683
2015-10-16,810.715
2015-10-19,806.413
2015-10-20,804.775
2015-10-21,804.778
2015-10-22,807.63
2015-10-23,812.24
2015-10-26,810.15
2015-10-27,799.149
2015-10-28,808.359
2015-10-29,797.432
2015-10-30,803.853
2015-11-02,806.875
2015-11-03,805.708
2015-11-04,803.677
2015-11-05,797.112
2015-11-06,790.316
2015-11-09,782.596
2015-11-10,779.11
2015-11-11,784.086
2015-11-12,771.413
2015-11-13,764.523
2015-11-16,766.279
2015-11-17,780.08
2015-11-18,780.816
2015-11-19,791.32
2015-11-20,786.363
2015-11-23,779.246
2015-11-24,773.47
2015-11-25,779.329
2015-11-26,788.61
2015-11-27,784.212
2015-11-30,784.567
2015-12-01,786.247
2015-12-02,781.575
2015-12-03,777.247
2015-12-04,775.621
2015-12-07,772.784
2015-12-08,759.038
2015-12-09,765.47
2015-12-10,761.523
2015-12-11,748.298
2015-12-14,735.166
2015-12-15,749.365
2015-12-16,753.257
2015-12-17,754.676
2015-12-18,749.193
2015-12-21,745.802
2015-12-22,750.318
2015-12-23,766.43
2015-12-24,772.15
2015-12-25,772.15
2015-12-28,768.335
2015-12-29,772.741
2015-12-30,768.338
2015-12-31,761.008
2016-01-01,761.008
2016-01-04,738.484
2016-01-05,736.469
2016-01-06,728.45
2016-01-07,716.152
2016-01-08,709.144
2016-01-11,703.917
2016-01-12,705.974
2016-01-13,711.381
2016-01-14,702.587
2016-01-15,687.928
2016-01-18,678.31
2016-01-19,687.673
2016-01-20,662.871
2016-01-21,672.253
2016-01-22,694.232
2016-01-25,687.874
2016-01-26,697.709
2016-01-27,700.99
2016-01-28,697.466
2016-01-29,703.312
2016-02-01,705.392
2016-02-02,687.896
2016-02-03,686.506
2016-02-04,698.906
2016-02-05,693.965
2016-02-08,669.831
2016-02-09,663.839
2016-02-10,668.649
2016-02-11,651.182
2016-02-12,668.896
2016-02-15,682.674
2016-02-16,680.227
2016-02-17,699.735
2016-02-18,696.737
2016-02-19,689.428
2016-02-22,698.895
2016-02-23,687.263
2016-02-24,669.438
2016-02-25,685.483
2016-02-26,692.321
2016-02-29,694.29
2016-03-01,702.313
2016-03-02,709.327
2016-03-03,716.75
2016-03-04,727.935
2016-03-07,724.554
2016-03-08,719.896
2016-03-09,720.645
2016-03-10,717.03
2016-03-11,739.689
2016-03-14,740.306
2016-03-15,731.052
2016-03-16,730.645
2016-03-17,749.606
2016-03-18,750.454
2016-03-21,744.772
2016-03-22,740.455
2016-03-23,732.845
2016-03-24,721.071
2016-03-25,721.071
2016-03-28,725.16
2016-03-29,723.766
2016-03-30,745.97
2016-03-31,740.144
2016-04-01,726.047
2016-04-04,730.443
2016-04-05,713.15
2016-04-06,717.93
2016-04-07,712.918
2016-04-08,726.297
2016-04-11,733.59
2016-04-12,735.007
2016-04-13,751.879
2016-04-14,752.85
2016-04-15,752.311
2016-04-18,756.953
2016-04-19,770.404
2016-04-20,774.879
2016-04-21,771.967
2016-04-22,767.213
2016-04-25,762.32
2016-04-26,769.717
2016-04-27,773.283
2016-04-28,776.619
2016-04-29,768.485
2016-05-02,771.533
2016-05-03,756.285
2016-05-04,745.648
2016-05-05,742.541
2016-05-06,742.507
2016-05-09,739.188
2016-05-10,747.034
2016-05-11,746.596
2016-05-12,741.92
2016-05-13,738.68
2016-05-16,741.861
2016-05-17,743.988
2016-05-18,746.694
2016-05-19,733.757
2016-05-20,743.04
2016-05-23,739.18
2016-05-24,752.877
2016-05-25,765.145
2016-05-26,768.873
2016-05-27,765.794
2016-05-30,767.246
2016-05-31,759.647
2016-06-01,752.429
2016-06-02,752.214
2016-06-03,756.346
2016-06-06,762.578
2016-06-07,771.183
2016-06-08,771.533
2016-06-09,758.765
2016-06-10,737.311
2016-06-13,723.564
2016-06-14,702.416
2016-06-15,711.073
2016-06-16,699.893
2016-06-17,721.064
2016-06-20,755.022
2016-06-21,755.585
2016-06-22,759.68
2016-06-23,778.22
2016-06-24,697.202
2016-06-27,656.424
2016-06-28,678.147
2016-06-29,704.096
2016-06-30,711.795
2016-07-01,718.689
2016-07-04,712.647
2016-07-05,696.205
2016-07-06,680.414
2016-07-07,687.795
2016-07-08,699.088
2016-07-11,712.445
2016-07-12,725.231
2016-07-13,725.615
2016-07-14,733.915
2016-07-15,729.906
2016-07-18,730.201
2016-07-19,722.95
2016-07-20,729.634
2016-07-21,729.762
2016-07-22,727.15
2016-07-25,726.982
2016-07-26,727.656
2016-07-27,733.684
2016-07-28,730.193
2016-07-29,741.524
2016-08-01,734.31
2016-08-02,726.08
2016-08-03,725.229
2016-08-04,729.704
2016-08-05,734.407
2016-08-08,738.99
2016-08-09,747.547
2016-08-10,749.673
2016-08-11,756.924
2016-08-12,755.347
2016-08-15,756.064
2016-08-16,754.965
2016-08-17,749.079
2016-08-18,758.874
2016-08-19,750.964
2016-08-22,751.339
2016-08-23,759.865
2016-08-24,759.434
2016-08-25,755.044
2016-08-26,759.924
2016-08-29,750.286
2016-08-30,753.915
2016-08-31,752.18
2016-09-01,756.811
2016-09-02,770.088
2016-09-05,769.795
2016-09-06,771.83
2016-09-07,775.265
2016-09-08,778.157
2016-09-09,767.328
2016-09-12,758.054
2016-09-13,748.628
2016-09-14,747.418
2016-09-15,751.241
2016-09-16,738.915
2016-09-19,748.477
2016-09-20,744.78
2016-09-21,747.787
2016-09-22,767.309
2016-09-23,760.135
2016-09-26,750.842
2016-09-27,744.751
2016-09-28,750.229
2016-09-29,758.629
2016-09-30,759.683
2016-10-03,759.456
2016-10-04,762.312
2016-10-05,764.622
2016-10-06,760.321
2016-10-07,755.642
2016-10-10,760.023
2016-10-11,748.65
2016-10-12,743.222
2016-10-13,736.791
2016-10-14,745.293
2016-10-17,739.248
2016-10-18,750.747
2016-10-19,753.347
2016-10-20,754.533
2016-10-21,751.892
2016-10-24,754.721
2016-10-25,752.664
2016-10-26,754.365
2016-10-27,754.053
2016-10-28,754.817
2016-10-31,752.93
2016-11-01,750.399
2016-11-02,744.753
2016-11-03,745.349
2016-11-04,740.34
2016-11-07,746.989
2016-11-08,750.95
2016-11-09,756.162
2016-11-10,755.902
2016-11-11,749.579
2016-11-14,744.387
2016-11-15,746.265
2016-11-16,739.718
2016-11-17,743.833
2016-11-18,732.772
2016-11-21,739.319
2016-11-22,742.661
2016-11-23,738.106
2016-11-24,742.178
2016-11-25,743.942
2016-11-28,735.412
2016-11-29,739.341
2016-11-30,743.248
2016-12-01,746.455
2016-12-02,745.218
2016-12-05,754.932
2016-12-06,767.145
2016-12-07,780.643
2016-12-08,780.34
2016-12-09,777.878
2016-12-12,780.951
2016-12-13,790.542
2016-12-14,787.35
2016-12-15,776.968
2016-12-16,778.998
2016-12-19,777.713
2016-12-20,778.66
2016-12-21,781.333
2016-12-22,780.877
2016-12-23,781.592
2016-12-26,781.592
2016-12-27,782.137
2016-12-28,779.139
2016-12-29,782.823
2016-12-30,790.347
2017-01-02,794.46
2017-01-03,790.334
2017-01-04,797.348
2017-01-05,806.606
2017-01-06,804.543
2017-01-09,796.215
2017-01-10,800.081
2017-01-11,792.493
2017-01-12,801.86
2017-01-13,807.626
2017-01-16,798.113
2017-01-17,805.583
2017-01-18,805.736
2017-01-19,798.802
2017-01-20,804.129
2017-01-23,805.106
2017-01-24,808.436
2017-01-25,818.941
2017-01-26,814.286
2017-01-27,812.569
2017-01-30,801.286
2017-01-31,803.878
2017-02-01,808.701
2017-02-02,808.773
2017-02-03,812.408
2017-02-06,802.167
2017-02-07,798.784
2017-02-08,801.046
2017-02-09,805.456
2017-02-10,803.478
2017-02-13,809.005
2017-02-14,808.488
2017-02-15,812.225
2017-02-16,815.718
2017-02-17,807.98
2017-02-20,810.236
2017-02-21,807.341
2017-02-22,805.855
2017-02-23,808.723
2017-02-24,799.22
2017-02-27,801.164
2017-02-28,804.205
2017-03-01,813.307
2017-03-02,810.911
2017-03-03,815.211
2017-03-06,813.324
2017-03-07,810.18
2017-03-08,809.113
2017-03-09,812.033
2017-03-10,818.838
2017-03-13,822.471
2017-03-14,814.768
2017-03-15,818.072
2017-03-16,833.954
2017-03-17,835.229
2017-03-20,834.111
2017-03-21,835.72
2017-03-22,830.681
2017-03-23,836.84
2017-03-24,835.284
2017-03-27,837.394
2017-03-28,843.037
2017-03-29,836.323
2017-03-30,840.044
2017-03-31,839.196
2017-04-03,830.531
2017-04-04,831.995
2017-04-05,832.992
2017-04-06,835.249
2017-04-07,832.69
2017-04-10,830.965
2017-04-11,832.793
2017-04-12,831.924
2017-04-13,827.886
2017-04-14,827.886
2017-04-17,831.529
2017-04-18,824.318
2017-04-19,828.928
2017-04-20,835.104
2017-04-21,829.471
2017-04-24,865.021
2017-04-25,872.663
2017-04-26,871.926
2017-04-27,866.616
2017-04-28,868.008
2017-05-01,869.305
2017-05-02,874.443
2017-05-03,874.103
2017-05-04,883.51
2017-05-05,893.959
2017-05-08,888.729
2017-05-09,888.979
2017-05-10,890.117
2017-05-11,885.699
2017-05-12,892.107
2017-05-15,900.216
2017-05-16,907.89
2017-05-17,901.66
2017-05-18,894.843
2017-05-19,906.263
2017-05-22,909.67
2017-05-23,911.509
2017-05-24,908.62
2017-05-25,909.247
2017-05-26,903.548
2017-05-29,903.345
2017-05-30,900.949
2017-05-31,903.187
2017-06-01,905.242
2017-06-02,909.041
2017-06-05,906.555
2017-06-06,902.595
2017-06-07,903.051
2017-06-08,902.859
2017-06-09,902.733
2017-06-12,897.413
2017-06-13,901.494
2017-06-14,902.53
2017-06-15,889.034
2017-06-16,897.415
2017-06-19,902.499
2017-06-20,891.059
2017-06-21,890.627
2017-06-22,892.457
2017-06-23,893.691
2017-06-26,897.268
2017-06-27,899.066
2017-06-28,906.753
2017-06-29,904.57
2017-06-30,897.898
2017-07-03,907.671
2017-07-04,904.324
2017-07-05,902.205
2017-07-06,905.004
2017-07-07,902.855
2017-07-10,905.551
2017-07-11,902.988
2017-07-12,915.013
2017-07-13,917.421
2017-07-14,921.096
2017-07-17,923.05
2017-07-18,921.666
2017-07-19,923.183
2017-07-20,928.47
2017-07-21,920.732
2017-07-24,919.094
2017-07-25,927.023
2017-07-26,928.074
2017-07-27,929.382
2017-07-28,928.114
2017-07-31,932.274
2017-08-01,939.815
2017-08-02,941.057
2017-08-03,943.268
2017-08-04,941.401
2017-08-07,944.149
2017-08-08,942.492
2017-08-09,934.939
2017-08-10,927.2
2017-08-11,918.56
2017-08-14,928.394
2017-08-15,923.118
2017-08-16,928.012
2017-08-17,924.297
2017-08-18,920.152
2017-08-21,921.149
2017-08-22,922.835
2017-08-23,922.982
2017-08-24,923.691
2017-08-25,928.366
2017-08-28,930.624
2017-08-29,925.703
2017-08-30,923.443
2017-08-31,927.919
2017-09-01,932.106
2017-09-04,929.504
2017-09-05,928.359
2017-09-06,930.125
2017-09-07,936.761
2017-09-08,938.336
2017-09-11,946.267
2017-09-12,950.746
2017-09-13,947.722
2017-09-14,945.813
2017-09-15,949.618
2017-09-18,952.288
2017-09-19,956.378
2017-09-20,958.11
2017-09-21,956.897
2017-09-22,961.703
2017-09-25,955.14
2017-09-26,947.597
2017-09-27,950.14
2017-09-28,955.773
2017-09-29,963.717
2017-10-02,959.61
2017-10-03,962.556
2017-10-04,959.039
2017-10-05,959.346
2017-10-06,957.565
2017-10-09,959.201
2017-10-10,964.093
2017-10-11,966.21
2017-10-12,965.794
2017-10-13,967.321
2017-10-16,964.65
2017-10-17,958.788
2017-10-18,963.993
2017-10-19,965.91
2017-10-20,964.952
2017-10-23,961.677
2017-10-24,961.299
2017-10-25,958.047
2017-10-26,957.304
2017-10-27,950.459
2017-10-30,957.239
2017-10-31,961.824
2017-11-01,964.572
2017-11-02,966.618
2017-11-03,961.557
2017-11-06,960.811
2017-11-07,957.199
2017-11-08,957.352
2017-11-09,952.058
2017-11-10,951.871
2017-11-13,944.564
2017-11-14,944.921
2017-11-15,944.273
2017-11-16,946.675
2017-11-17,944.529
2017-11-20,945.872
2017-11-21,947.549
2017-11-22,952.316
2017-11-23,956.572
2017-11-24,963.929
2017-11-27,957.478
2017-11-28,959.35
2017-11-29,965.154
2017-11-30,968.072
2017-12-01,957.097
2017-12-04,964.604
2017-12-05,959.586
2017-12-06,953.183
2017-12-07,955.195
2017-12-08,960.914
2017-12-11,965.081
2017-12-12,966.16
2017-12-13,965.373
2017-12-14,962.986
2017-12-15,960.267
2017-12-18,974.839
2017-12-19,970.562
2017-12-20,970.909
2017-12-21,975.16
2017-12-22,971.268
2017-12-25,971.268
2017-12-26,972.631
2017-12-27,976.48
2017-12-28,978.622
2017-12-29,983.919
2018-01-01,983.919
2018-01-02,986.653
2018-01-03,988.234
2018-01-04,1002.73
2018-01-05,1007.352
2018-01-08,1005.872
2018-01-09,1006.743
2018-01-10,1010.988
2018-01-11,1015.008
2018-01-12,1028.779
2018-01-15,1038.198
2018-01-16,1036.349
2018-01-17,1034.763
2018-01-18,1036.647
2018-01-19,1037.626
2018-01-22,1046.029
2018-01-23,1049.541
2018-01-24,1054.409
2018-01-25,1061.515
2018-01-26,1058.793
2018-01-29,1050.344
2018-01-30,1042.338
2018-01-31,1043.407
2018-02-01,1039.963
2018-02-02,1024.451
2018-02-05,1007.201
2018-02-06,975.061
2018-02-07,990.021
2018-02-08,974.687
2018-02-09,958.348
2018-02-12,971.095
2018-02-13,971.591
2018-02-14,984.884
2018-02-15,994.568
2018-02-16,1002.832
2018-02-19,995.109
2018-02-20,995.005
2018-02-21,994.289
2018-02-22,993.215
2018-02-23,994.424
2018-02-26,997.658
2018-02-27,993.354
2018-02-28,983.276
2018-03-01,971.575
2018-03-02,960.462
2018-03-05,969.408
2018-03-06,977.817
2018-03-07,980.519
2018-03-08,982.333
2018-03-09,984.178
2018-03-12,986.896
2018-03-13,984.068
2018-03-14,977.891
2018-03-15,980.24
2018-03-16,982.373
2018-03-19,975.304
2018-03-20,975.558
2018-03-21,974.201
2018-03-22,961.388
2018-03-23,958.006
2018-03-26,959.199
2018-03-27,966.308
2018-03-28,966.251
2018-03-29,966.696
2018-03-30,966.696
2018-04-02,967.93
2018-04-03,961.457
2018-04-04,960.66
2018-04-05,977.148
2018-04-06,977.727
2018-04-09,982.608
2018-04-10,994.141
2018-04-11,992.847
2018-04-12,995.538
2018-04-13,998.577
2018-04-16,998.672
2018-04-17,1004.531
2018-04-18,1011.675
2018-04-19,1014.502
2018-04-20,1008.305
2018-04-23,1008.772
2018-04-24,1008.505
2018-04-25,996.611
2018-04-26,1000.427
2018-04-27,1001.001
2018-04-30,1001.829
2018-05-01,992.95
2018-05-02,995.714
2018-05-03,987.338
2018-05-04,991.133
2018-05-07,995.331
2018-05-08,989.498
2018-05-09,998.634
2018-05-10,999.861
2018-05-11,1008.843
2018-05-14,1010.183
2018-05-15,1002.491
2018-05-16,993.851
2018-05-17,1000.912
2018-05-18,995.718
2018-05-21,996.724
2018-05-22,1003.194
2018-05-23,983.871
2018-05-24,976.342
2018-05-25,967.795
2018-05-28,961.438
2018-05-29,941.017
2018-05-30,950.265
2018-05-31,947.985
2018-06-01,958.118
2018-06-04,964.036
2018-06-05,955.05
2018-06-06,965.141
2018-06-07,969.352
2018-06-08,960.572
2018-06-11,971.707
2018-06-12,968.16
2018-06-13,966.018
2018-06-14,968.803
2018-06-15,951.956
2018-06-18,946.099
2018-06-19,937.735
2018-06-20,940.567
2018-06-21,933.568
2018-06-22,949.45
2018-06-25,933.745
2018-06-26,932.755
2018-06-27,933.209
2018-06-28,927.194
2018-06-29,939.93
2018-07-02,926.578
2018-07-03,937.609
2018-07-04,939.985
2018-07-05,949.836
2018-07-06,955.119
2018-07-09,961.586
2018-07-10,960.168
2018-07-11,945.97
2018-07-12,948.208
2018-07-13,947.002
2018-07-16,945.898
2018-07-17,944.67
2018-07-18,944.643
2018-07-19,940.526
2018-07-20,945.893
2018-07-23,946.503
2018-07-24,956.758
2018-07-25,950.844
2018-07-26,956.433
2018-07-27,962.37
2018-07-30,966.946
2018-07-31,970.563
2018-08-01,961.298
2018-08-02,945.382
2018-08-03,950.373
2018-08-06,946.004
2018-08-07,955.465
2018-08-08,955.085
2018-08-09,952.654
2018-08-10,930.26
2018-08-13,923.887
2018-08-14,918.26
2018-08-15,901.71
2018-08-16,911.869
2018-08-17,912.082
2018-08-20,917.594
2018-08-21,928.427
2018-08-22,935.259
2018-08-23,930.451
2018-08-24,934.673
2018-08-27,941.507
2018-08-28,943.258
2018-08-29,943.778
2018-08-30,936.798
2018-08-31,926.974
2018-09-03,927.578
2018-09-04,917.862
2018-09-05,918.085
2018-09-06,912.9
2018-09-07,907.531
2018-09-10,913.857
2018-09-11,911.431
2018-09-12,919.164
2018-09-13,922.899
2018-09-14,925.305
2018-09-17,931.464
2018-09-18,934.22
2018-09-19,937.126
2018-09-20,950.687
2018-09-21,955.301
2018-09-24,953.213
2018-09-25,958.153
2018-09-26,957.68
2018-09-27,955.901
2018-09-28,940.737
2018-10-01,938.172
2018-10-02,932.213
2018-10-03,935.914
2018-10-04,931.074
2018-10-05,922.209
2018-10-08,910.495
2018-10-09,913.464
2018-10-10,912.938
2018-10-11,895.237
2018-10-12,890.596
2018-10-15,895.463
2018-10-16,904.967
2018-10-17,899.347
2018-10-18,892.604
2018-10-19,892.115
2018-10-22,884.653
2018-10-23,870.846
2018-10-24,862.601
2018-10-25,864.26
2018-10-26,856.844
2018-10-29,868.173
2018-10-30,866.194
2018-10-31,877.182
2018-11-01,886.122
2018-11-02,885.955
2018-11-05,889.665
2018-11-06,887.467
2018-11-07,901.174
2018-11-08,900.982
2018-11-09,890.686
2018-11-12,874.096
2018-11-13,880.266
2018-11-14,877.102
2018-11-15,867.992
2018-11-16,871.211
2018-11-19,871.916
2018-11-20,858.437
2018-11-21,867.061
2018-11-22,861.826
2018-11-23,856.77
2018-11-26,870.312
2018-11-27,864.168
2018-11-28,863.062
2018-11-29,870.911
2018-11-30,864.392
2018-12-03,873.195
2018-12-04,864.724
2018-12-05,855.6
2018-12-06,830.49
2018-12-07,837.259
2018-12-10,817.596
2018-12-11,825.114
2018-12-12,843.497
2018-12-13,841.472
2018-12-14,833.221
2018-12-17,827.423
2018-12-18,821.544
2018-12-19,830.027
2018-12-20,818.008
2018-12-21,818.383
2018-12-24,815.127
2018-12-25,815.127
2018-12-26,813.636
2018-12-27,799.535
2018-12-28,819.179
2018-12-31,821.971
2019-01-01,821.971
2019-01-02,815.443
2019-01-03,813.858
2019-01-04,839.034
2019-01-07,841.939
2019-01-08,845.705
2019-01-09,853.814
2019-01-10,858.656
2019-01-11,856.208
2019-01-14,853.886
2019-01-15,851.831
2019-01-16,856.141
2019-01-17,853.284
2019-01-18,868.522
2019-01-21,865.835
2019-01-22,860.46
2019-01-23,861.328
2019-01-24,861.151
2019-01-25,871.931
2019-01-28,865.399
2019-01-29,871.07
2019-01-30,875.173
2019-01-31,878.842
2019-02-01,879.767
2019-02-04,876.316
2019-02-05,884.921
2019-02-06,885.419
2019-02-07,869.587
2019-02-08,861.212
2019-02-11,863.753
2019-02-12,869.754
2019-02-13,873.486
2019-02-14,867.119
2019-02-15,879.832
2019-02-18,884.644
2019-02-19,885.765
2019-02-20,893.115
2019-02-21,888.779
2019-02-22,890.265
2019-02-25,893.108
2019-02-26,897.806
2019-02-27,901.98
2019-02-28,902.664
2019-03-01,904.472
2019-03-04,901.282
2019-03-05,900.533
2019-03-06,902.566
2019-03-07,890.55
2019-03-08,880.606
2019-03-11,887.826
2019-03-12,891.365
2019-03-13,900.789
2019-03-14,907.071
2019-03-15,914.703
2019-03-18,920.543
2019-03-19,926.483
2019-03-20,915.525
2019-03-21,913.765
2019-03-22,896.948
2019-03-25,894.498
2019-03-26,894.953
2019-03-27,895.265
2019-03-28,890.013
2019-03-29,895.075
2019-04-01,907.824
2019-04-02,909.139
2019-04-03,923.168
2019-04-04,920.673
2019-04-05,920.813
2019-04-08,923.019
2019-04-09,920.205
2019-04-10,920.806
2019-04-11,924.224
2019-04-12,931.502
2019-04-15,933.682
2019-04-16,935.26
2019-04-17,937.63
2019-04-18,933.333
2019-04-19,933.333
2019-04-22,932.804
2019-04-23,930.762
2019-04-24,923.79
2019-04-25,917.065
2019-04-26,919.719
2019-04-29,921.471
2019-04-30,924.645
2019-05-01,925.708
2019-05-02,918.934
2019-05-03,922.481
2019-05-06,914.954
2019-05-07,900.222
2019-05-08,899.211
2019-05-09,888.417
2019-05-10,891.454
2019-05-13,880.915
2019-05-14,886.572
2019-05-15,889.17
2019-05-16,896.907
2019-05-17,891.762
2019-05-20,885.236
2019-05-21,891.312
2019-05-22,883.362
2019-05-23,869.047
2019-05-24,878.967
2019-05-27,880.138
2019-05-28,877.215
2019-05-29,863.989
2019-05-30,864.999
2019-05-31,858.763
2019-06-03,863.768
2019-06-04,876.659
2019-06-05,879.207
2019-06-06,879.697
2019-06-07,891.381
2019-06-10,892.82
2019-06-11,898.654
2019-06-12,892.898
2019-06-13,890.557
2019-06-14,882.616
2019-06-17,880.457
2019-06-18,891.188
2019-06-19,895.727
2019-06-20,902.15
2019-06-21,902.803
2019-06-24,903.583
2019-06-25,902.053
2019-06-26,902.37
2019-06-27,903.154
2019-06-28,909.878
2019-07-01,912.142
2019-07-02,911.734
2019-07-03,917.397
2019-07-04,920.508
2019-07-05,911.303
2019-07-08,909.209
2019-07-09,903.258
2019-07-10,905.4
2019-07-11,905.256
2019-07-12,906.834
2019-07-15,908.069
2019-07-16,906.921
2019-07-17,899.983
2019-07-18,897.351
2019-07-19,898.056
2019-07-22,898.759
2019-07-23,903.401
2019-07-24,902.632
2019-07-25,899.823
2019-07-26,896.657
2019-07-29,897.071
2019-07-30,882.698
2019-07-31,883.207
2019-08-01,876.992
2019-08-02,858.264
2019-08-05,845.277
2019-08-06,841.128
2019-08-07,842.261
2019-08-08,854.897
2019-08-09,845.519
2019-08-12,841.802
2019-08-13,846.268
2019-08-14,828.862
2019-08-15,822.862
2019-08-16,833.33
2019-08-19,843.088
2019-08-20,834.897
2019-08-21,843.081
2019-08-22,843.485
2019-08-23,837.998
2019-08-26,838.582
2019-08-27,841.367
2019-08-28,838.742
2019-08-29,846.373
2019-08-30,847.067
2019-09-02,844.763
2019-09-03,842.674
2019-09-04,856.264
2019-09-05,867.505
2019-09-06,868.092
2019-09-09,873.452
2019-09-10,882.849
2019-09-11,885.307
2019-09-12,887.995
2019-09-13,901.572
2019-09-16,892.185
2019-09-17,890.628
2019-09-18,891.877
2019-09-19,898.193
2019-09-20,899.472
2019-09-23,888.976
2019-09-24,885.56
2019-09-25,879.024
2019-09-26,881.26
2019-09-27,887.808
2019-09-30,888.598
2019-10-01,879.216
2019-10-02,857.502
2019-10-03,857.69
2019-10-04,860.996
2019-10-07,867.982
2019-10-08,855.687
2019-10-09,859.426
2019-10-10,871.212
2019-10-11,900.414
2019-10-14,893.275
2019-10-15,907.526
2019-10-16,908.524
2019-10-17,913.89
2019-10-18,915.338
2019-10-21,925.133
2019-10-22,925.228
2019-10-23,927.688
2019-10-24,929.4
2019-10-25,928.443
2019-10-28,929.91
2019-10-29,929.022
2019-10-30,924.976
2019-10-31,921.275
2019-11-01,929.203
2019-11-04,939.618
2019-11-05,937.95
2019-11-06,938.78
2019-11-07,941.093
2019-11-08,934.434
2019-11-11,936.118
2019-11-12,938.801
2019-11-13,930.353
2019-11-14,926.151
2019-11-15,934.305
2019-11-18,935.734
2019-11-19,934.392
2019-11-20,928.584
2019-11-21,927.676
2019-11-22,929.336
2019-11-25,935.799
2019-11-26,933.218
2019-11-27,936.021
2019-11-28,935.666
2019-11-29,930.832
2019-12-02,922.532
2019-12-03,915.021
2019-12-04,927.834
2019-12-05,926.387
2019-12-06,934.125
2019-12-09,934.651
2019-12-10,934.935
2019-12-11,936.806
2019-12-12,945.535
2019-12-13,960.368
2019-12-16,974.034
2019-12-17,969.416
2019-12-18,966.056
2019-12-19,966.581
2019-12-20,968.03
2019-12-23,965.872
2019-12-24,968.327
2019-12-25,968.327
2019-12-26,969.625
2019-12-27,976.138
2019-12-30,972.795
2019-12-31,974.246
2020-01-01,974.246
2020-01-02,982.774
2020-01-03,975.664
2020-01-06,974.523
2020-01-07,972.606
2020-01-08,971.826
2020-01-09,970.528
2020-01-10,969.519
2020-01-13,968.135
2020-01-14,967.669
2020-01-15,965.67
2020-01-16,967.304
2020-01-17,970.101
2020-01-20,968.342
2020-01-21,965.987
2020-01-22,961.545
2020-01-23,952.583
2020-01-24,957.406
2020-01-27,934.829
2020-01-28,942.684
2020-01-29,945.861
2020-01-30,938.766
2020-01-31,932.397
2020-02-03,928.673
2020-02-04,942.132
2020-02-05,949.977
2020-02-06,952.259
2020-02-07,948.408
2020-02-10,944.544
2020-02-11,953.346
2020-02-12,960.843
2020-02-13,956.476
2020-02-14,954.869
2020-02-17,957.76
2020-02-18,951.247
2020-02-19,953.486
2020-02-20,948.265
2020-02-21,946.637
2020-02-24,910.995
2020-02-25,894.678
2020-02-26,894.496
2020-02-27,869.809
2020-02-28,838.068
2020-03-02,846.343
2020-03-03,856.997
2020-03-04,866.189
2020-03-05,853.933
2020-03-06,831.662
2020-03-09,762.549
2020-03-10,749.399
2020-03-11,741.091
2020-03-12,631.066
2020-03-13,638.561
2020-03-16,601.574
2020-03-17,607.306
2020-03-18,571.897
2020-03-19,575.387
2020-03-20,588.541
2020-03-23,568.28
2020-03-24,629.801
2020-03-25,654.179
2020-03-26,679.41
2020-03-27,655.998
2020-03-30,658.04
2020-03-31,669.425
2020-04-01,644.653
2020-04-02,646.94
2020-04-03,631.486
2020-04-06,656.614
2020-04-07,679.043
2020-04-08,676.461
2020-04-09,694.651
2020-04-10,694.651
2020-04-13,693.678
2020-04-14,692.149
2020-04-15,658.628
2020-04-16,654.496
2020-04-17,675.977
2020-04-20,675.914
2020-04-21,649.284
2020-04-22,660.713
2020-04-23,671.725
2020-04-24,661.499
2020-04-27,679.118
2020-04-28,696.49
2020-04-29,719.292
2020-04-30,703.924
2020-05-01,697.781
2020-05-04,672.565
2020-05-05,684.838
2020-05-06,675.388
2020-05-07,681.73
2020-05-08,694.071
2020-05-11,684.406
2020-05-12,688.351
2020-05-13,667.481
2020-05-14,652.437
2020-05-15,655.881
2020-05-18,690.716
2020-05-19,690.132
2020-05-20,697.742
2020-05-21,687.811
2020-05-22,683.701
2020-05-25,692.856
2020-05-26,713.875
2020-05-27,725.053
2020-05-28,737.017
2020-05-29,726.355
2020-06-01,738.666
2020-06-02,759.629
