Date,AUSTRALIA Standard (Large+Mid Cap)
2014-08-08,3606.836
2014-08-11,3619.208
2014-08-12,3669.678
2014-08-13,3676.038
2014-08-14,3699.874
2014-08-15,3706.349
2014-08-18,3728.236
2014-08-19,3760.784
2014-08-20,3766.595
2014-08-21,3766.58
2014-08-22,3768.479
2014-08-25,3760.064
2014-08-26,3772.538
2014-08-27,3799.147
2014-08-28,3787.965
2014-08-29,3790.036
2014-09-01,3790.852
2014-09-02,3784.656
2014-09-03,3816.678
2014-09-04,3812.764
2014-09-05,3792.754
2014-09-08,3757.109
2014-09-09,3739.711
2014-09-10,3697.368
2014-09-11,3661.57
2014-09-12,3625.073
2014-09-15,3580.67
2014-09-16,3564.036
2014-09-17,3545.493
2014-09-18,3527.811
2014-09-19,3521.254
2014-09-22,3446.449
2014-09-23,3471.429
2014-09-24,3456.395
2014-09-25,3439.942
2014-09-26,3380.577
2014-09-29,3327.883
2014-09-30,3357.549
2014-10-01,3367.427
2014-10-02,3370.962
2014-10-03,3342.724
2014-10-06,3350.957
2014-10-07,3378.5
2014-10-08,3328.38
2014-10-09,3392.712
2014-10-10,3284.977
2014-10-13,3278.599
2014-10-14,3302.77
2014-10-15,3350.809
2014-10-16,3350.785
2014-10-17,3358.203
2014-10-20,3399.532
2014-10-21,3411.366
2014-10-22,3446.453
2014-10-23,3430.504
2014-10-24,3462.257
2014-10-27,3494.094
2014-10-28,3510.666
2014-10-29,3526.638
2014-10-30,3516.397
2014-10-31,3534.847
2014-11-03,3485.777
2014-11-04,3502.548
2014-11-05,3450.729
2014-11-06,3441.113
2014-11-07,3488.629
2014-11-10,3490.79
2014-11-11,3492.658
2014-11-12,3487.601
2014-11-13,3475.599
2014-11-14,3480.822
2014-11-17,3445.726
2014-11-18,3443.886
2014-11-19,3381.976
2014-11-20,3347.566
2014-11-21,3364.018
2014-11-24,3374.285
2014-11-25,3328.818
2014-11-26,3365.868
2014-11-27,3374.531
2014-11-28,3312.553
2014-12-01,3235.781
2014-12-02,3269.346
2014-12-03,3280.117
2014-12-04,3300.976
2014-12-05,3250.817
2014-12-08,3264.577
2014-12-09,3227.285
2014-12-10,3195.638
2014-12-11,3157.278
2014-12-12,3147.641
2014-12-15,3110.633
2014-12-16,3093.537
2014-12-17,3077.739
2014-12-18,3102.928
2014-12-19,3176.952
2014-12-22,3234.784
2014-12-23,3180.434
2014-12-24,3193.879
2014-12-25,3193.879
2014-12-26,3196.637
2014-12-29,3259.06
2014-12-30,3246.402
2014-12-31,3235.745
2015-01-01,3235.745
2015-01-02,3226.354
2015-01-05,3222.039
2015-01-06,3179.588
2015-01-07,3145.453
2015-01-08,3188.166
2015-01-09,3269.825
2015-01-12,3233.034
2015-01-13,3218.432
2015-01-14,3186.938
2015-01-15,3199.208
2015-01-16,3170.505
2015-01-19,3184.229
2015-01-20,3167.257
2015-01-21,3208.605
2015-01-22,3210.092
2015-01-23,3192.75
2015-01-26,3183.509
2015-01-27,3220.129
2015-01-28,3226.453
2015-01-29,3167.767
2015-01-30,3178.276
2015-02-02,3214.98
2015-02-03,3206.666
2015-02-04,3274.183
2015-02-05,3316.602
2015-02-06,3323.407
2015-02-09,3326.846
2015-02-10,3299.886
2015-02-11,3253.868
2015-02-12,3237.869
2015-02-13,3340.975
2015-02-16,3348.756
2015-02-17,3350.236
2015-02-18,3381.865
2015-02-19,3374.752
2015-02-20,3379.235
2015-02-23,3383.738
2015-02-24,3405.606
2015-02-25,3455.072
2015-02-26,3408.729
2015-02-27,3421.121
2015-03-02,3422.56
2015-03-03,3429.869
2015-03-04,3408.129
2015-03-05,3389.723
2015-03-06,3369.52
2015-03-09,3319.987
2015-03-10,3287.21
2015-03-11,3250.116
2015-03-12,3333.579
2015-03-13,3278.517
2015-03-16,3284.089
2015-03-17,3294.833
2015-03-18,3312.9
2015-03-19,3362.775
2015-03-20,3440.574
2015-03-23,3466.529
2015-03-24,3482.433
2015-03-25,3480.651
2015-03-26,3414.647
2015-03-27,3401.816
2015-03-30,3310.744
2015-03-31,3335.836
2015-04-01,3309.116
2015-04-02,3311.423
2015-04-03,3311.423
2015-04-06,3349.445
2015-04-07,3362.073
2015-04-08,3400.191
2015-04-09,3382.973
2015-04-10,3397.684
2015-04-13,3339.101
2015-04-14,3364.956
2015-04-15,3331.953
2015-04-16,3420.497
2015-04-17,3381.306
2015-04-20,3336.766
2015-04-21,3365.011
2015-04-22,3349.704
2015-04-23,3357.561
2015-04-24,3435.229
2015-04-27,3481.517
2015-04-28,3522.749
2015-04-29,3476.449
2015-04-30,3374.623
2015-05-01,3365.527
2015-05-04,3371.748
2015-05-05,3410.48
2015-05-06,3363.237
2015-05-07,3294.604
2015-05-08,3285.485
2015-05-11,3284.572
2015-05-12,3339.98
2015-05-13,3422.839
2015-05-14,3407.015
2015-05-15,3424.294
2015-05-18,3358.302
2015-05-19,3292.864
2015-05-20,3275.471
2015-05-21,3305.782
2015-05-22,3283.332
2015-05-25,3317.935
2015-05-26,3314.691
2015-05-27,3274.986
2015-05-28,3237.075
2015-05-29,3281.662
2015-06-01,3239.577
2015-06-02,3237.554
2015-06-03,3231.07
2015-06-04,3133.831
2015-06-05,3107.629
2015-06-08,3109.87
2015-06-09,3112.883
2015-06-10,3149.913
2015-06-11,3181.197
2015-06-12,3182.993
2015-06-15,3192.915
2015-06-16,3189.887
2015-06-17,3189.835
2015-06-18,3215.241
2015-06-19,3227.87
2015-06-22,3237.93
2015-06-23,3267.932
2015-06-24,3254.216
2015-06-25,3247.345
2015-06-26,3162.217
2015-06-29,3095.675
2015-06-30,3129.479
2015-07-01,3152.944
2015-07-02,3187.465
2015-07-03,3105.524
2015-07-06,3075.919
2015-07-07,3092.99
2015-07-08,3034.803
2015-07-09,3031.714
2015-07-10,3040.836
2015-07-13,3015.632
2015-07-14,3100.14
2015-07-15,3113.838
2015-07-16,3141.567
2015-07-17,3124.964
2015-07-20,3132.099
2015-07-21,3169.37
2015-07-22,3091.032
2015-07-23,3070.603
2015-07-24,3019.431
2015-07-27,3042.23
2015-07-28,3044.043
2015-07-29,3067.708
2015-07-30,3078.334
2015-07-31,3122.847
2015-08-03,3083.679
2015-08-04,3153.785
2015-08-05,3111.209
2015-08-06,3074.856
2015-08-07,3014.949
2015-08-10,3034.237
2015-08-11,2972.046
2015-08-12,2953.394
2015-08-13,2955.727
2015-08-14,2943.566
2015-08-17,2952.932
2015-08-18,2904.719
2015-08-19,2947.728
2015-08-20,2900.791
2015-08-21,2855.92
2015-08-24,2683.252
2015-08-25,2760.067
2015-08-26,2755.939
2015-08-27,2803.12
2015-08-28,2824.017
2015-08-31,2766.203
2015-09-01,2687.09
2015-09-02,2681.141
2015-09-03,2651.352
2015-09-04,2622.968
2015-09-07,2615.943
2015-09-08,2688.004
2015-09-09,2767.502
2015-09-10,2711.326
2015-09-11,2697.6
2015-09-14,2747.142
2015-09-15,2680.236
2015-09-16,2764.502
2015-09-17,2774.949
2015-09-18,2816.625
2015-09-21,2724.947
2015-09-22,2712.692
2015-09-23,2635.475
2015-09-24,2664.417
2015-09-25,2656.863
2015-09-28,2687.2
2015-09-29,2588.093
2015-09-30,2649.863
2015-10-01,2708.231
2015-10-02,2667.769
2015-10-05,2738.289
2015-10-06,2771.546
2015-10-07,2823.43
2015-10-08,2827.594
2015-10-09,2920.014
2015-10-12,2906.707
2015-10-13,2862.982
2015-10-14,2844.669
2015-10-15,2884.149
2015-10-16,2884.064
2015-10-19,2883.358
2015-10-20,2863.866
2015-10-21,2850.609
2015-10-22,2864.964
2015-10-23,2912.434
2015-10-26,2924.409
2015-10-27,2913.038
2015-10-28,2867.401
2015-10-29,2801.73
2015-10-30,2804.56
2015-11-02,2767.143
2015-11-03,2814.719
2015-11-04,2812.638
2015-11-05,2787.38
2015-11-06,2765.282
2015-11-09,2718.225
2015-11-10,2698.3
2015-11-11,2729.109
2015-11-12,2753.103
2015-11-13,2715.708
2015-11-16,2676.512
2015-11-17,2749.945
2015-11-18,2741.36
2015-11-19,2849.473
2015-11-20,2873.197
2015-11-23,2866.906
2015-11-24,2853.681
2015-11-25,2838.248
2015-11-26,2845.439
2015-11-27,2827.042
2015-11-30,2827.869
2015-12-01,2906.976
2015-12-02,2910.596
2015-12-03,2882.091
2015-12-04,2866.74
2015-12-07,2837.362
2015-12-08,2787.64
2015-12-09,2772.234
2015-12-10,2776.047
2015-12-11,2738.959
2015-12-14,2692.313
2015-12-15,2653.578
2015-12-16,2729.99
2015-12-17,2738.159
2015-12-18,2765.98
2015-12-21,2772.303
2015-12-22,2792.56
2015-12-23,2805.037
2015-12-24,2862.359
2015-12-25,2862.359
2015-12-28,2858.817
2015-12-29,2904.616
2015-12-30,2934.254
2015-12-31,2913.692
2016-01-01,2913.692
2016-01-04,2854.473
2016-01-05,2796.861
2016-01-06,2735.433
2016-01-07,2655.131
2016-01-08,2628.675
2016-01-11,2601.773
2016-01-12,2594.047
2016-01-13,2633.096
2016-01-14,2578.815
2016-01-15,2540.107
2016-01-18,2518.116
2016-01-19,2555.941
2016-01-20,2492.538
2016-01-21,2539.298
2016-01-22,2595.679
2016-01-25,2625.532
2016-01-26,2636.644
2016-01-27,2617.809
2016-01-28,2652.483
2016-01-29,2665.226
2016-02-01,2688.732
2016-02-02,2648.117
2016-02-03,2611.191
2016-02-04,2713.698
2016-02-05,2657.627
2016-02-08,2653.255
2016-02-09,2573.318
2016-02-10,2551.425
2016-02-11,2571.176
2016-02-12,2541.562
2016-02-15,2609.794
2016-02-16,2634.82
2016-02-17,2647.736
2016-02-18,2702.486
2016-02-19,2661.369
2016-02-22,2744.375
2016-02-23,2728.154
2016-02-24,2648.203
2016-02-25,2660.018
2016-02-26,2645.06
2016-02-29,2640.298
2016-03-01,2676.497
2016-03-02,2779.303
2016-03-03,2857.418
2016-03-04,2877.592
2016-03-07,2934.007
2016-03-08,2904.169
2016-03-09,2959.808
2016-03-10,2934.099
2016-03-11,2984.008
2016-03-14,2979.572
2016-03-15,2913.843
2016-03-16,2906.979
2016-03-17,3015.043
2016-03-18,3017.552
2016-03-21,2997.138
2016-03-22,3005.552
2016-03-23,2957.203
2016-03-24,2911.574
2016-03-25,2911.574
2016-03-28,2925.327
2016-03-29,2881.258
2016-03-30,2933.325
2016-03-31,2974.826
2016-04-01,2902.719
2016-04-04,2889.115
2016-04-05,2818.7
2016-04-06,2839.171
2016-04-07,2835.23
2016-04-08,2838.849
2016-04-11,2848.61
2016-04-12,2887.542
2016-04-13,2942.361
2016-04-14,3008.436
2016-04-15,3029.146
2016-04-18,3030.996
2016-04-19,3089.806
2016-04-20,3105.397
2016-04-21,3127.087
2016-04-22,3089.724
2016-04-25,3090.124
2016-04-26,3087.738
2016-04-27,2998.99
2016-04-28,3040.306
2016-04-29,3059.881
2016-05-02,3044.796
2016-05-03,3060.834
2016-05-04,2998.845
2016-05-05,3004.649
2016-05-06,2963.553
2016-05-09,2971.866
2016-05-10,3006.841
2016-05-11,3027.146
2016-05-12,3008.73
2016-05-13,2962.269
2016-05-16,2993.11
2016-05-17,3037.489
2016-05-18,2990.278
2016-05-19,2943.503
2016-05-20,2966.128
2016-05-23,2937.507
2016-05-24,2917.547
2016-05-25,2960.464
2016-05-26,2983.056
2016-05-27,2981.659
2016-05-30,2979.435
2016-05-31,2986.642
2016-06-01,2957.166
2016-06-02,2921.129
2016-06-03,2984.152
2016-06-06,3027.708
2016-06-07,3066.413
2016-06-08,3073.35
2016-06-09,3052.063
2016-06-10,3008.021
2016-06-13,3007.615
2016-06-14,2927.562
2016-06-15,2915.703
2016-06-16,2869.913
2016-06-17,2911.623
2016-06-20,3001.611
2016-06-21,3007.977
2016-06-22,3023.229
2016-06-23,3064.899
2016-06-24,2927.649
2016-06-27,2884.748
2016-06-28,2875.896
2016-06-29,2931.079
2016-06-30,2988.53
2016-07-01,3006.768
2016-07-04,3048.355
2016-07-05,2988.618
2016-07-06,2978.254
2016-07-07,2997.49
2016-07-08,3018.884
2016-07-11,3077.704
2016-07-12,3121.074
2016-07-13,3143.325
2016-07-14,3158.808
2016-07-15,3147.816
2016-07-18,3164.384
2016-07-19,3121.218
2016-07-20,3140.757
2016-07-21,3163.356
2016-07-22,3132.01
2016-07-25,3159.237
2016-07-26,3188.157
2016-07-27,3169.986
2016-07-28,3196.789
2016-07-29,3232.493
2016-08-01,3228.68
2016-08-02,3224.819
2016-08-03,3165.597
2016-08-04,3189.577
2016-08-05,3194.725
2016-08-08,3244.794
2016-08-09,3267.157
2016-08-10,3279.507
2016-08-11,3253.795
2016-08-12,3260.195
2016-08-15,3259.562
2016-08-16,3253.011
2016-08-17,3247.571
2016-08-18,3245.088
2016-08-19,3230.045
2016-08-22,3229.349
2016-08-23,3261.06
2016-08-24,3257.245
2016-08-25,3248.824
2016-08-26,3249.428
2016-08-29,3186.905
2016-08-30,3172.725
2016-08-31,3147.853
2016-09-01,3153.701
2016-09-02,3131.365
2016-09-05,3182.698
2016-09-06,3210.862
2016-09-07,3216.358
2016-09-08,3200.178
2016-09-09,3124.922
2016-09-12,3036.176
2016-09-13,3016.317
2016-09-14,3021.06
2016-09-15,3043.288
2016-09-16,3067.474
2016-09-19,3098.05
2016-09-20,3104.773
2016-09-21,3133.421
2016-09-22,3183.006
2016-09-23,3208.701
2016-09-26,3213.675
2016-09-27,3208.115
2016-09-28,3209.28
2016-09-29,3250.711
2016-09-30,3225.041
2016-10-03,3254.334
2016-10-04,3253.182
2016-10-05,3218.958
2016-10-06,3229.62
2016-10-07,3228.876
2016-10-10,3250.152
2016-10-11,3223.172
2016-10-12,3230.561
2016-10-13,3195.198
2016-10-14,3226.14
2016-10-17,3197.737
2016-10-18,3232.466
2016-10-19,3257.257
2016-10-20,3234.35
2016-10-21,3215.267
2016-10-24,3203.658
2016-10-25,3238.2
2016-10-26,3204.989
2016-10-27,3137.299
2016-10-28,3123.166
2016-10-31,3156.518
2016-11-01,3161.464
2016-11-02,3127.609
2016-11-03,3129.877
2016-11-04,3103.053
2016-11-07,3158.393
2016-11-08,3170.932
2016-11-09,3085.346
2016-11-10,3158.776
2016-11-11,3178.983
2016-11-14,3174.754
2016-11-15,3170.651
2016-11-16,3139.85
2016-11-17,3149.938
2016-11-18,3105.487
2016-11-21,3111.557
2016-11-22,3151.22
2016-11-23,3196.688
2016-11-24,3205.622
2016-11-25,3227.261
2016-11-28,3221.8
2016-11-29,3211.923
2016-11-30,3167.865
2016-12-01,3211.856
2016-12-02,3198.839
2016-12-05,3185.621
2016-12-06,3196.84
2016-12-07,3238.388
2016-12-08,3258.817
2016-12-09,3275.805
2016-12-12,3300.815
2016-12-13,3289.701
2016-12-14,3322.235
2016-12-15,3221.991
2016-12-16,3186.734
2016-12-19,3195.002
2016-12-20,3206.171
2016-12-21,3222.489
2016-12-22,3230.551
2016-12-23,3198.603
2016-12-26,3198.603
2016-12-27,3204.845
2016-12-28,3229.038
2016-12-29,3257.977
2016-12-30,3247.26
2017-01-02,3247.26
2017-01-03,3276.609
2017-01-04,3307.321
2017-01-05,3347.436
2017-01-06,3336.517
2017-01-09,3380.379
2017-01-10,3371.522
2017-01-11,3371.596
2017-01-12,3425.512
2017-01-13,3395.431
2017-01-16,3404.264
2017-01-17,3404.411
2017-01-18,3402.653
2017-01-19,3403.853
2017-01-20,3380.476
2017-01-23,3368.578
2017-01-24,3393.599
2017-01-25,3393.816
2017-01-26,3383.709
2017-01-27,3420.558
2017-01-30,3393.315
2017-01-31,3385.8
2017-02-01,3394.977
2017-02-02,3441.023
2017-02-03,3428.138
2017-02-06,3402.01
2017-02-07,3405.419
2017-02-08,3425.915
2017-02-09,3424.705
2017-02-10,3477.702
2017-02-13,3489.486
2017-02-14,3476.644
2017-02-15,3541.654
2017-02-16,3558.928
2017-02-17,3544.811
2017-02-20,3548.532
2017-02-21,3540.597
2017-02-22,3568.081
2017-02-23,3575.392
2017-02-24,3527.029
2017-02-27,3518.496
2017-02-28,3512.813
2017-03-01,3498.577
2017-03-02,3516.85
2017-03-03,3481.486
2017-03-06,3505.478
2017-03-07,3522.212
2017-03-08,3499.85
2017-03-09,3473.184
2017-03-10,3511.427
2017-03-13,3516.364
2017-03-14,3512.968
2017-03-15,3532.367
2017-03-16,3573.771
2017-03-17,3589.133
2017-03-20,3598.393
2017-03-21,3585.914
2017-03-22,3506.615
2017-03-23,3508.481
2017-03-24,3528.052
2017-03-27,3522.145
2017-03-28,3579.354
2017-03-29,3622.986
2017-03-30,3647.107
2017-03-31,3603.703
2017-04-03,3597.146
2017-04-04,3565.098
2017-04-05,3589.577
2017-04-06,3562.883
2017-04-07,3547.943
2017-04-10,3576.042
2017-04-11,3577.339
2017-04-12,3592.488
2017-04-13,3612.2
2017-04-14,3612.2
2017-04-17,3622.678
2017-04-18,3561.119
2017-04-19,3519.64
2017-04-20,3542.552
2017-04-21,3556.362
2017-04-24,3588.469
2017-04-25,3574.715
2017-04-26,3570.89
2017-04-27,3564.122
2017-04-28,3578.48
2017-05-01,3624.402
2017-05-02,3608.994
2017-05-03,3541.815
2017-05-04,3503.203
2017-05-05,3481.834
2017-05-08,3497.794
2017-05-09,3458.58
2017-05-10,3491.674
2017-05-11,3484.175
2017-05-12,3474.711
2017-05-15,3488.267
2017-05-16,3508.699
2017-05-17,3463.808
2017-05-18,3443.564
2017-05-19,3441.19
2017-05-22,3487.912
2017-05-23,3482.494
2017-05-24,3472.761
2017-05-25,3488.301
2017-05-26,3455.126
2017-05-29,3425.184
2017-05-30,3439.209
2017-05-31,3437.816
2017-06-01,3415.439
2017-06-02,3468.217
2017-06-05,3465.487
2017-06-06,3426.424
2017-06-07,3442.654
2017-06-08,3443.482
2017-06-09,3440.216
2017-06-12,3446.613
2017-06-13,3507.825
2017-06-14,3581.02
2017-06-15,3518.196
2017-06-16,3542.884
2017-06-19,3553.755
2017-06-20,3512.874
2017-06-21,3439.211
2017-06-22,3459.599
2017-06-23,3478.431
2017-06-26,3489.343
2017-06-27,3487.203
2017-06-28,3522.628
2017-06-29,3599.339
2017-06-30,3536.213
2017-07-03,3504.175
2017-07-04,3548.83
2017-07-05,3522.408
2017-07-06,3518.646
2017-07-07,3497.705
2017-07-10,3504.257
2017-07-11,3515.449
2017-07-12,3511.225
2017-07-13,3573.384
2017-07-14,3633.753
2017-07-17,3632.602
2017-07-18,3639.461
2017-07-19,3681.944
2017-07-20,3713.733
2017-07-21,3665.242
2017-07-24,3648.717
2017-07-25,3676.476
2017-07-26,3701.785
2017-07-27,3729.673
2017-07-28,3690.912
2017-07-31,3693.463
2017-08-01,3730.602
2017-08-02,3701.987
2017-08-03,3685.345
2017-08-04,3655.461
2017-08-07,3685.797
2017-08-08,3661.631
2017-08-09,3663.487
2017-08-10,3669.189
2017-08-11,3619.619
2017-08-14,3640.563
2017-08-15,3635.441
2017-08-16,3694.791
2017-08-17,3713.605
2017-08-18,3689.241
2017-08-21,3689.652
2017-08-22,3701.996
2017-08-23,3679.25
2017-08-24,3690.228
2017-08-25,3704.878
2017-08-28,3688.772
2017-08-29,3674.753
2017-08-30,3645.085
2017-08-31,3685.558
2017-09-01,3715.192
2017-09-04,3690.297
2017-09-05,3726.654
2017-09-06,3700.79
2017-09-07,3725.304
2017-09-08,3726.996
2017-09-11,3739.507
2017-09-12,3769.93
2017-09-13,3752.45
2017-09-14,3741.421
2017-09-15,3724.03
2017-09-18,3726.862
2017-09-19,3734.254
2017-09-20,3762.643
2017-09-21,3670.318
2017-09-22,3709.552
2017-09-25,3694.26
2017-09-26,3654.549
2017-09-27,3644.201
2017-09-28,3636.175
2017-09-29,3647.114
2017-10-02,3668.691
2017-10-03,3649.857
2017-10-04,3630.972
2017-10-05,3605.455
2017-10-06,3624.864
2017-10-09,3641.349
2017-10-10,3652.796
2017-10-11,3665.11
2017-10-12,3700.022
2017-10-13,3743.924
2017-10-16,3752.227
2017-10-17,3765.262
2017-10-18,3770.124
2017-10-19,3794.997
2017-10-20,3771.949
2017-10-23,3756.094
2017-10-24,3741.11
2017-10-25,3711.235
2017-10-26,3708.254
2017-10-27,3689.396
2017-10-30,3710.667
2017-10-31,3698.934
2017-11-01,3719.675
2017-11-02,3739.278
2017-11-03,3721.836
2017-11-06,3720.824
2017-11-07,3750.81
2017-11-08,3771.763
2017-11-09,3792.469
2017-11-10,3787.663
2017-11-13,3778.476
2017-11-14,3733.938
2017-11-15,3692.56
2017-11-16,3705.241
2017-11-17,3692.693
2017-11-20,3689.877
2017-11-21,3711.801
2017-11-22,3727.496
2017-11-23,3747.389
2017-11-24,3745.344
2017-11-27,3747.027
2017-11-28,3732.012
2017-11-29,3738.022
2017-11-30,3718.103
2017-12-01,3732.299
2017-12-04,3729.447
2017-12-05,3726.477
2017-12-06,3692.169
2017-12-07,3688.694
2017-12-08,3692.909
2017-12-11,3710.292
2017-12-12,3727.983
2017-12-13,3762.918
2017-12-14,3781.2
2017-12-15,3764.153
2017-12-18,3800.816
2017-12-19,3807.002
2017-12-20,3815.407
2017-12-21,3818.87
2017-12-22,3836.68
2017-12-25,3836.68
2017-12-26,3837.177
2017-12-27,3861.612
2017-12-28,3891.904
2017-12-29,3894.586
2018-01-01,3894.586
2018-01-02,3895.618
2018-01-03,3902.551
2018-01-04,3920.175
2018-01-05,3948.664
2018-01-08,3942.62
2018-01-09,3943.117
2018-01-10,3932.246
2018-01-11,3928.702
2018-01-12,3937.257
2018-01-15,3982.777
2018-01-16,3951.227
2018-01-17,3938.863
2018-01-18,3946.923
2018-01-19,3948.666
2018-01-22,3946.171
2018-01-23,3963.87
2018-01-24,4013.113
2018-01-25,4020.309
2018-01-26,4019.812
2018-01-29,4037.577
2018-01-30,4000.626
2018-01-31,4009.655
2018-02-01,4009.902
2018-02-02,3989.883
2018-02-05,3930.131
2018-02-06,3777.8
2018-02-07,3790.205
2018-02-08,3771.871
2018-02-09,3743.462
2018-02-12,3747.978
2018-02-13,3785.476
2018-02-14,3799.182
2018-02-15,3851.817
2018-02-16,3861.563
2018-02-19,3876.107
2018-02-20,3871.407
2018-02-21,3841.679
2018-02-22,3848.922
2018-02-23,3866.727
2018-02-26,3906.068
2018-02-27,3904.188
2018-02-28,3870.416
2018-03-01,3825.406
2018-03-02,3799.589
2018-03-05,3778.12
2018-03-06,3851.77
2018-03-07,3808.831
2018-03-08,3824.632
2018-03-09,3863.955
2018-03-12,3898.991
2018-03-13,3893.692
2018-03-14,3864.249
2018-03-15,3824.674
2018-03-16,3804.0
2018-03-19,3794.767
2018-03-20,3772.402
2018-03-21,3788.966
2018-03-22,3775.496
2018-03-23,3714.51
2018-03-26,3690.329
2018-03-27,3710.334
2018-03-28,3667.954
2018-03-29,3654.905
2018-03-30,3654.905
2018-04-02,3652.522
2018-04-03,3656.208
2018-04-04,3675.358
2018-04-05,3688.797
2018-04-06,3685.017
2018-04-09,3701.903
2018-04-10,3763.773
2018-04-11,3754.996
2018-04-12,3743.072
2018-04-13,3756.727
2018-04-16,3766.708
2018-04-17,3763.09
2018-04-18,3783.119
2018-04-19,3785.334
2018-04-20,3731.929
2018-04-23,3720.623
2018-04-24,3732.599
2018-04-25,3716.869
2018-04-26,3702.494
2018-04-27,3736.322
2018-04-30,3744.294
2018-05-01,3732.173
2018-05-02,3757.814
2018-05-03,3790.014
2018-05-04,3773.548
2018-05-07,3787.063
2018-05-08,3761.019
2018-05-09,3773.268
2018-05-10,3804.049
2018-05-11,3823.681
2018-05-14,3852.401
2018-05-15,3798.609
2018-05-16,3822.904
2018-05-17,3827.711
2018-05-18,3830.048
2018-05-21,3847.21
2018-05-22,3837.65
2018-05-23,3814.717
2018-05-24,3822.039
2018-05-25,3811.558
2018-05-28,3787.247
2018-05-29,3781.024
2018-05-30,3778.308
2018-05-31,3798.006
2018-06-01,3782.808
2018-06-04,3848.112
2018-06-05,3804.174
2018-06-06,3854.264
2018-06-07,3862.006
2018-06-08,3832.778
2018-06-11,3838.578
2018-06-12,3840.384
2018-06-13,3815.168
2018-06-14,3776.2
2018-06-15,3785.209
2018-06-18,3776.368
2018-06-19,3749.163
2018-06-20,3802.384
2018-06-21,3840.136
2018-06-22,3864.687
2018-06-25,3841.512
2018-06-26,3833.689
2018-06-27,3829.941
2018-06-28,3835.631
2018-06-29,3844.957
2018-07-02,3801.102
2018-07-03,3846.903
2018-07-04,3831.619
2018-07-05,3855.797
2018-07-06,3912.804
2018-07-09,3945.589
2018-07-10,3922.113
2018-07-11,3868.975
2018-07-12,3900.935
2018-07-13,3904.72
2018-07-16,3889.07
2018-07-17,3852.307
2018-07-18,3874.514
2018-07-19,3865.997
2018-07-20,3915.663
2018-07-23,3866.59
2018-07-24,3910.853
2018-07-25,3888.812
2018-07-26,3874.531
2018-07-27,3921.572
2018-07-30,3911.039
2018-07-31,3930.387
2018-08-01,3909.862
2018-08-02,3869.413
2018-08-03,3875.271
2018-08-06,3895.256
2018-08-07,3903.231
2018-08-08,3913.601
2018-08-09,3921.534
2018-08-10,3868.696
2018-08-13,3834.916
2018-08-14,3848.68
2018-08-15,3863.109
2018-08-16,3891.64
2018-08-17,3900.51
2018-08-20,3920.72
2018-08-21,3898.393
2018-08-22,3876.137
2018-08-23,3817.646
2018-08-24,3854.394
2018-08-27,3877.168
2018-08-28,3900.82
2018-08-29,3907.916
2018-08-30,3903.355
2018-08-31,3860.53
2018-09-03,3848.995
2018-09-04,3816.658
2018-09-05,3781.395
2018-09-06,3757.395
2018-09-07,3714.794
2018-09-10,3699.951
2018-09-11,3710.996
2018-09-12,3733.377
2018-09-13,3729.692
2018-09-14,3749.079
2018-09-17,3759.818
2018-09-18,3763.456
2018-09-19,3810.861
2018-09-20,3805.099
2018-09-21,3827.978
2018-09-24,3815.389
2018-09-25,3808.502
2018-09-26,3813.4
2018-09-27,3781.512
2018-09-28,3808.972
2018-10-01,3776.952
2018-10-02,3738.339
2018-10-03,3725.091
2018-10-04,3715.378
2018-10-05,3710.005
2018-10-08,3660.496
2018-10-09,3631.694
2018-10-10,3651.698
2018-10-11,3556.867
2018-10-12,3564.318
2018-10-15,3542.496
2018-10-16,3558.046
2018-10-17,3592.017
2018-10-18,3597.746
2018-10-19,3597.355
2018-10-22,3554.616
2018-10-23,3501.747
2018-10-24,3504.693
2018-10-25,3405.466
2018-10-26,3409.151
2018-10-29,3449.431
2018-10-30,3514.646
2018-10-31,3520.349
2018-11-01,3573.36
2018-11-02,3583.889
2018-11-05,3573.843
2018-11-06,3619.591
2018-11-07,3656.756
2018-11-08,3686.738
2018-11-09,3663.091
2018-11-12,3659.557
2018-11-13,3606.147
2018-11-14,3543.948
2018-11-15,3562.195
2018-11-16,3583.698
2018-11-19,3553.488
2018-11-20,3527.709
2018-11-21,3517.29
2018-11-22,3541.015
2018-11-23,3552.752
2018-11-26,3526.918
2018-11-27,3552.734
2018-11-28,3548.253
2018-11-29,3609.132
2018-11-30,3542.355
2018-12-03,3631.788
2018-12-04,3594.911
2018-12-05,3529.35
2018-12-06,3494.724
2018-12-07,3515.957
2018-12-10,3420.285
2018-12-11,3443.479
2018-12-12,3508.268
2018-12-13,3509.799
2018-12-14,3447.069
2018-12-17,3482.809
2018-12-18,3436.262
2018-12-19,3435.908
2018-12-20,3364.732
2018-12-21,3332.119
2018-12-24,3330.21
2018-12-25,3330.21
2018-12-26,3333.045
2018-12-27,3383.404
2018-12-28,3430.645
2018-12-31,3427.531
2019-01-01,3427.531
2019-01-02,3353.52
2019-01-03,3398.677
2019-01-04,3446.903
2019-01-07,3497.503
2019-01-08,3518.303
2019-01-09,3567.961
2019-01-10,3593.666
2019-01-11,3587.247
2019-01-14,3587.475
2019-01-15,3612.928
2019-01-16,3612.63
2019-01-17,3611.262
2019-01-18,3639.616
2019-01-21,3631.875
2019-01-22,3598.549
2019-01-23,3585.45
