Date,HONG KONG MID VALUE Mid Cap
2019-07-05,2168.988
2019-07-08,2144.311
2019-07-09,2117.872
2019-07-10,2121.533
2019-07-11,2130.797
2019-07-12,2132.569
2019-07-15,2130.737
2019-07-16,2145.326
2019-07-17,2144.48
2019-07-18,2135.199
2019-07-19,2160.564
2019-07-22,2130.464
2019-07-23,2141.653
2019-07-24,2133.032
2019-07-25,2125.095
2019-07-26,2100.152
2019-07-29,2072.609
2019-07-30,2062.38
2019-07-31,2044.987
2019-08-01,2029.618
2019-08-02,2001.68
2019-08-05,1946.142
2019-08-06,1906.583
2019-08-07,1891.815
2019-08-08,1926.33
2019-08-09,1918.391
2019-08-12,1897.142
2019-08-13,1858.831
2019-08-14,1846.022
2019-08-15,1892.99
2019-08-16,1938.081
2019-08-19,1962.756
2019-08-20,1963.765
2019-08-21,1965.273
2019-08-22,1936.676
2019-08-23,1926.653
2019-08-26,1885.736
2019-08-27,1895.39
2019-08-28,1898.78
2019-08-29,1888.476
2019-08-30,1884.081
2019-09-02,1862.711
2019-09-03,1867.282
2019-09-04,1952.819
2019-09-05,1944.214
2019-09-06,1951.674
2019-09-09,1937.416
2019-09-10,1939.481
2019-09-11,1969.591
2019-09-12,1975.343
2019-09-13,1983.09
2019-09-16,1960.517
2019-09-17,1948.664
2019-09-18,1938.395
2019-09-19,1926.134
2019-09-20,1919.562
2019-09-23,1911.276
2019-09-24,1899.012
2019-09-25,1884.883
2019-09-26,1893.086
2019-09-27,1900.365
2019-09-30,1903.54
2019-10-01,1903.056
2019-10-02,1924.179
2019-10-03,1919.818
2019-10-04,1903.265
2019-10-07,1903.308
2019-10-08,1896.308
2019-10-09,1872.443
2019-10-10,1874.718
2019-10-11,1918.588
2019-10-14,1925.923
2019-10-15,1922.881
2019-10-16,1945.22
2019-10-17,1961.455
2019-10-18,1936.745
2019-10-21,1941.056
2019-10-22,1949.164
2019-10-23,1947.615
2019-10-24,1962.73
2019-10-25,1972.478
2019-10-28,1983.866
2019-10-29,1970.519
2019-10-30,1968.673
2019-10-31,1978.689
2019-11-01,1975.46
2019-11-04,1989.197
2019-11-05,2006.63
2019-11-06,2016.378
2019-11-07,2027.413
2019-11-08,2009.747
2019-11-11,1966.738
2019-11-12,1968.242
2019-11-13,1917.044
2019-11-14,1894.76
2019-11-15,1898.311
2019-11-18,1924.693
2019-11-19,1947.724
2019-11-20,1950.809
2019-11-21,1919.929
2019-11-22,1918.662
2019-11-25,1937.955
2019-11-26,1938.848
2019-11-27,1941.212
2019-11-28,1933.292
2019-11-29,1910.015
2019-12-02,1902.053
2019-12-03,1898.823
2019-12-04,1875.443
2019-12-05,1892.85
2019-12-06,1903.278
2019-12-09,1898.958
2019-12-10,1888.021
2019-12-11,1892.351
2019-12-12,1916.502
2019-12-13,1945.039
2019-12-16,1930.917
2019-12-17,1928.661
2019-12-18,1925.905
2019-12-19,1924.519
2019-12-20,1938.603
2019-12-23,1939.625
2019-12-24,1944.164
2019-12-25,1944.164
2019-12-26,1941.587
2019-12-27,1947.719
2019-12-30,1953.422
2019-12-31,1944.128
2020-01-01,1944.128
2020-01-02,1961.646
2020-01-03,1974.747
2020-01-06,1966.51
2020-01-07,1967.98
2020-01-08,1965.524
2020-01-09,1993.408
2020-01-10,1998.018
2020-01-13,2004.59
2020-01-14,2019.618
2020-01-15,2012.935
2020-01-16,2029.701
2020-01-17,2044.714
2020-01-20,2029.571
2020-01-21,1975.11
2020-01-22,1976.556
2020-01-23,1953.03
2020-01-24,1953.171
2020-01-27,1950.672
2020-01-28,1945.361
2020-01-29,1893.327
2020-01-30,1861.829
2020-01-31,1851.608
2020-02-03,1844.423
2020-02-04,1866.212
2020-02-05,1871.087
2020-02-06,1909.73
2020-02-07,1908.128
2020-02-10,1901.714
2020-02-11,1906.572
2020-02-12,1922.296
2020-02-13,1929.957
2020-02-14,1949.193
2020-02-17,1952.166
2020-02-18,1936.434
2020-02-19,1942.254
2020-02-20,1923.271
2020-02-21,1895.313
2020-02-24,1875.919
2020-02-25,1873.148
2020-02-26,1862.545
2020-02-27,1927.519
2020-02-28,1875.526
2020-03-02,1882.968
2020-03-03,1889.486
2020-03-04,1895.61
2020-03-05,1922.834
2020-03-06,1891.461
2020-03-09,1809.508
2020-03-10,1832.641
2020-03-11,1823.831
2020-03-12,1763.281
2020-03-13,1720.404
2020-03-16,1664.694
2020-03-17,1675.088
2020-03-18,1614.025
2020-03-19,1532.002
2020-03-20,1555.15
2020-03-23,1469.223
2020-03-24,1533.135
2020-03-25,1583.964
2020-03-26,1598.447
2020-03-27,1608.482
2020-03-30,1575.566
2020-03-31,1614.94
2020-04-01,1607.727
2020-04-02,1622.69
2020-04-03,1637.115
2020-04-06,1684.473
2020-04-07,1716.376
2020-04-08,1699.47
2020-04-09,1743.904
2020-04-10,1743.904
2020-04-13,1743.321
2020-04-14,1760.949
2020-04-15,1749.629
2020-04-16,1732.939
2020-04-17,1770.244
2020-04-20,1764.459
2020-04-21,1724.208
2020-04-22,1731.447
2020-04-23,1740.956
2020-04-24,1724.402
2020-04-27,1765.019
2020-04-28,1770.621
2020-04-29,1780.321
2020-04-30,1778.691
2020-05-01,1772.821
2020-05-04,1723.777
2020-05-05,1742.061
2020-05-06,1763.268
2020-05-07,1763.307
2020-05-08,1792.316
2020-05-11,1813.48
2020-05-12,1781.185
2020-05-13,1774.456
2020-05-14,1746.275
2020-05-15,1734.695
2020-05-18,1741.094
2020-05-19,1770.722
2020-05-20,1760.611
2020-05-21,1738.525
2020-05-22,1629.304
2020-05-25,1622.079
2020-05-26,1653.305
2020-05-27,1650.479
2020-05-28,1629.547
2020-05-29,1621.151
2020-06-01,1689.154
2020-06-02,1718.137
2020-06-03,1744.941
2020-06-04,1761.619
2020-06-05,1803.848
2020-06-08,1819.866
2020-06-09,1844.52
2020-06-10,1831.249
2020-06-11,1777.352
2020-06-12,1787.343
2020-06-15,1758.127
2020-06-16,1782.994
2020-06-17,1788.966
2020-06-18,1790.965
2020-06-19,1814.137
2020-06-22,1802.716
2020-06-23,1815.799
2020-06-24,1797.327
2020-06-25,1796.519
2020-06-26,1788.888
2020-06-29,1762.146
2020-06-30,1773.428
2020-07-01,1773.238
2020-07-02,1831.53
2020-07-03,1827.285
2020-07-06,1877.738
2020-07-07,1838.915
2020-07-08,1857.109
2020-07-09,1833.25
2020-07-10,1826.916
2020-07-13,1858.17
2020-07-14,1872.961
2020-07-15,1869.785
2020-07-16,1840.159
2020-07-17,1849.642
2020-07-20,1849.913
2020-07-21,1851.577
2020-07-22,1807.379
2020-07-23,1800.679
2020-07-24,1777.279
2020-07-27,1759.973
2020-07-28,1756.819
2020-07-29,1755.54
2020-07-30,1772.235
2020-07-31,1778.114
2020-08-03,1783.978
2020-08-04,1811.752
2020-08-05,1820.565
2020-08-06,1816.006
2020-08-07,1808.776
2020-08-10,1824.342
2020-08-11,1855.44
2020-08-12,1883.978
2020-08-13,1880.059
2020-08-14,1871.269
2020-08-17,1897.244
2020-08-18,1901.917
2020-08-19,1904.779
2020-08-20,1889.605
2020-08-21,1917.354
2020-08-24,1933.73
2020-08-25,1953.107
2020-08-26,1951.963
2020-08-27,1918.53
2020-08-28,1935.142
2020-08-31,1920.457
2020-09-01,1914.75
2020-09-02,1916.101
2020-09-03,1913.545
2020-09-04,1892.848
2020-09-07,1889.272
2020-09-08,1877.003
2020-09-09,1878.127
2020-09-10,1885.219
2020-09-11,1891.718
2020-09-14,1900.161
2020-09-15,1912.237
2020-09-16,1903.931
2020-09-17,1883.88
2020-09-18,1889.867
2020-09-21,1846.638
2020-09-22,1822.143
2020-09-23,1826.636
2020-09-24,1803.751
2020-09-25,1811.068
2020-09-28,1806.712
2020-09-29,1808.254
2020-09-30,1825.401
2020-10-01,1825.556
2020-10-02,1824.928
2020-10-05,1851.597
2020-10-06,1855.495
2020-10-07,1862.351
2020-10-08,1855.215
2020-10-09,1850.35
2020-10-12,1858.341
2020-10-13,1850.902
2020-10-14,1846.849
2020-10-15,1833.35
2020-10-16,1844.301
2020-10-19,1834.928
2020-10-20,1841.147
2020-10-21,1837.739
2020-10-22,1843.063
2020-10-23,1840.285
2020-10-26,1843.528
2020-10-27,1828.704
2020-10-28,1803.796
2020-10-29,1800.704
2020-10-30,1786.198
2020-11-02,1796.802
2020-11-03,1826.988
2020-11-04,1844.293
2020-11-05,1852.02
2020-11-06,1848.673
2020-11-09,1854.43
2020-11-10,1920.606
2020-11-11,1948.742
2020-11-12,1931.257
2020-11-13,1916.226
2020-11-16,1920.314
2020-11-17,1948.11
2020-11-18,1951.367
2020-11-19,1957.627
2020-11-20,1958.929
2020-11-23,1925.244
2020-11-24,1928.533
2020-11-25,1947.707
2020-11-26,1932.078
2020-11-27,1950.614
2020-11-30,1895.338
2020-12-01,1905.942
2020-12-02,1914.246
2020-12-03,1922.176
2020-12-04,1923.674
2020-12-07,1930.11
2020-12-08,1933.55
2020-12-09,1935.776
2020-12-10,1935.126
2020-12-11,1945.397
2020-12-14,1936.861
2020-12-15,1916.272
2020-12-16,1932.433
2020-12-17,1931.411
2020-12-18,1939.169
2020-12-21,1915.223
2020-12-22,1894.739
2020-12-23,1909.632
2020-12-24,1912.879
2020-12-25,1912.879
2020-12-28,1921.916
2020-12-29,1918.205
2020-12-30,1936.407
2020-12-31,1937.299
2021-01-01,1937.299
2021-01-04,1955.505
2021-01-05,1983.093
2021-01-06,1972.531
2021-01-07,1953.611
2021-01-08,1962.252
2021-01-11,1943.635
2021-01-12,1948.441
2021-01-13,1957.899
2021-01-14,1953.799
2021-01-15,1959.758
2021-01-18,1966.69
2021-01-19,2003.33
2021-01-20,2010.664
2021-01-21,2016.659
2021-01-22,1987.887
2021-01-25,1978.139
2021-01-26,1988.675
2021-01-27,1993.76
2021-01-28,1972.718
2021-01-29,1951.617
2021-02-01,1964.087
2021-02-02,1976.069
2021-02-03,1966.961
2021-02-04,1961.782
2021-02-05,1980.924
2021-02-08,1990.365
2021-02-09,2002.415
2021-02-10,2027.225
2021-02-11,2037.245
2021-02-12,2037.221
2021-02-15,2037.546
2021-02-16,2102.692
2021-02-17,2109.082
2021-02-18,2085.519
2021-02-19,2074.23
2021-02-22,2114.017
2021-02-23,2157.534
2021-02-24,2123.993
2021-02-25,2162.118
2021-02-26,2103.708
2021-03-01,2099.275
2021-03-02,2083.739
2021-03-03,2108.433
2021-03-04,2085.23
2021-03-05,2078.666
2021-03-08,2082.084
2021-03-09,2108.072
2021-03-10,2129.217
2021-03-11,2148.39
2021-03-12,2118.224
2021-03-15,2130.677
2021-03-16,2131.256
2021-03-17,2137.597
2021-03-18,2147.125
2021-03-19,2118.254
2021-03-22,2133.686
2021-03-23,2119.701
2021-03-24,2064.995
2021-03-25,2080.997
2021-03-26,2094.431
2021-03-29,2112.765
2021-03-30,2160.664
2021-03-31,2101.859
2021-04-01,2116.014
2021-04-02,2116.014
2021-04-05,2117.338
2021-04-06,2118.019
2021-04-07,2138.235
2021-04-08,2147.7
2021-04-09,2150.649
2021-04-12,2133.337
2021-04-13,2145.708
2021-04-14,2167.984
2021-04-15,2170.759
2021-04-16,2173.981
2021-04-19,2182.443
2021-04-20,2182.338
2021-04-21,2189.579
2021-04-22,2202.744
2021-04-23,2196.426
2021-04-26,2203.721
2021-04-27,2198.192
2021-04-28,2210.276
2021-04-29,2222.664
2021-04-30,2198.375
2021-05-03,2174.633
2021-05-04,2173.631
2021-05-05,2179.205
2021-05-06,2183.144
2021-05-07,2196.47
2021-05-10,2223.478
2021-05-11,2182.953
2021-05-12,2178.338
2021-05-13,2139.019
2021-05-14,2130.933
2021-05-17,2129.562
2021-05-18,2161.929
2021-05-19,2161.282
2021-05-20,2155.946
2021-05-21,2155.845
2021-05-24,2153.23
2021-05-25,2163.596
2021-05-26,2198.895
2021-05-27,2213.806
2021-05-28,2213.999
2021-05-31,2188.805
2021-06-01,2203.633
2021-06-02,2203.857
2021-06-03,2183.166
2021-06-04,2180.408
2021-06-07,2206.794
2021-06-08,2212.129
2021-06-09,2233.108
2021-06-10,2219.767
2021-06-11,2227.673
2021-06-14,2223.258
2021-06-15,2215.442
2021-06-16,2204.103
2021-06-17,2205.343
2021-06-18,2225.994
2021-06-21,2211.618
2021-06-22,2219.165
2021-06-23,2225.837
2021-06-24,2226.316
2021-06-25,2227.228
2021-06-28,2215.57
2021-06-29,2198.5
2021-06-30,2195.642
2021-07-01,2196.042
2021-07-02,2186.152
2021-07-05,2205.735
2021-07-06,2184.924
2021-07-07,2188.444
2021-07-08,2140.154
2021-07-09,2135.223
2021-07-12,2147.142
2021-07-13,2174.009
2021-07-14,2138.114
2021-07-15,2159.64
2021-07-16,2157.103
2021-07-19,2133.942
2021-07-20,2119.134
2021-07-21,2126.217
2021-07-22,2150.235
2021-07-23,2129.952
2021-07-26,2107.314
2021-07-27,2041.558
2021-07-28,2067.029
2021-07-29,2091.863
2021-07-30,2097.033
2021-08-02,2115.34
2021-08-03,2108.241
2021-08-04,2091.209
2021-08-05,2064.062
2021-08-06,2060.383
2021-08-09,2072.922
2021-08-10,2070.139
2021-08-11,2076.207
2021-08-12,2078.185
2021-08-13,2080.179
2021-08-16,2085.323
2021-08-17,2066.133
2021-08-18,2042.699
2021-08-19,2006.854
2021-08-20,1998.08
2021-08-23,2031.196
2021-08-24,2048.562
2021-08-25,2061.534
2021-08-26,2055.981
2021-08-27,2050.554
2021-08-30,2056.524
2021-08-31,2086.774
2021-09-01,2086.807
2021-09-02,2082.635
2021-09-03,2063.941
2021-09-06,2057.895
2021-09-07,2079.362
2021-09-08,2074.114
2021-09-09,2070.752
2021-09-10,2067.045
2021-09-13,2043.784
2021-09-14,2017.51
2021-09-15,1988.103
2021-09-16,1968.878
2021-09-17,1948.68
2021-09-20,1868.651
2021-09-21,1883.338
2021-09-22,1886.052
2021-09-23,1909.764
2021-09-24,1870.25
2021-09-27,1883.507
2021-09-28,1884.028
2021-09-29,1912.896
2021-09-30,1915.317
2021-10-01,1918.205
2021-10-04,1897.715
2021-10-05,1902.557
2021-10-06,1891.005
2021-10-07,1924.106
2021-10-08,1940.754
2021-10-11,1928.007
2021-10-12,1928.69
2021-10-13,1929.601
2021-10-14,1929.768
2021-10-15,1968.078
2021-10-18,1956.292
2021-10-19,1980.324
2021-10-20,1973.59
2021-10-21,1972.404
2021-10-22,1982.641
2021-10-25,1973.376
2021-10-26,1979.7
2021-10-27,1975.3
2021-10-28,1986.57
2021-10-29,1994.126
2021-11-01,1973.376
2021-11-02,1964.628
2021-11-03,1962.527
2021-11-04,1979.833
2021-11-05,1985.334
2021-11-08,1996.631
2021-11-09,1991.774
2021-11-10,1987.033
2021-11-11,2005.819
2021-11-12,1998.061
2021-11-15,2004.45
2021-11-16,2006.29
2021-11-17,1989.013
2021-11-18,1967.384
2021-11-19,1968.727
2021-11-22,1967.661
2021-11-23,1959.055
2021-11-24,1953.772
2021-11-25,1948.3
2021-11-26,1907.547
2021-11-29,1891.15
2021-11-30,1846.745
2021-12-01,1838.129
2021-12-02,1853.771
2021-12-03,1856.865
2021-12-06,1862.815
2021-12-07,1887.898
2021-12-08,1882.774
2021-12-09,1895.747
2021-12-10,1878.807
2021-12-13,1871.776
2021-12-14,1853.922
2021-12-15,1857.696
2021-12-16,1854.173
2021-12-17,1836.358
2021-12-20,1811.69
2021-12-21,1838.599
2021-12-22,1834.058
2021-12-23,1851.8
2021-12-24,1847.831
2021-12-27,1846.64
2021-12-28,1878.901
2021-12-29,1871.918
2021-12-30,1871.087
2021-12-31,1858.213
2022-01-03,1865.023
2022-01-04,1871.575
2022-01-05,1857.063
2022-01-06,1847.244
2022-01-07,1863.004
2022-01-10,1868.691
2022-01-11,1868.429
2022-01-12,1866.487
2022-01-13,1870.701
2022-01-14,1890.131
2022-01-17,1879.456
2022-01-18,1880.846
2022-01-19,1898.144
2022-01-20,1907.052
2022-01-21,1933.331
2022-01-24,1920.424
2022-01-25,1902.142
2022-01-26,1905.137
2022-01-27,1894.523
2022-01-28,1879.971
2022-01-31,1890.18
2022-02-01,1892.755
2022-02-02,1890.344
2022-02-03,1898.301
2022-02-04,1918.775
2022-02-07,1918.66
2022-02-08,1926.397
2022-02-09,1950.913
2022-02-10,1978.535
2022-02-11,1963.803
2022-02-14,1951.021
2022-02-15,1961.54
2022-02-16,1967.269
2022-02-17,1963.922
2022-02-18,1961.551
2022-02-21,1955.573
2022-02-22,1930.559
2022-02-23,1934.844
2022-02-24,1899.885
2022-02-25,1900.55
2022-02-28,1879.533
2022-03-01,1880.961
2022-03-02,1851.395
2022-03-03,1873.468
2022-03-04,1858.341
2022-03-07,1829.874
2022-03-08,1811.08
2022-03-09,1809.174
2022-03-10,1841.914
2022-03-11,1828.048
2022-03-14,1795.092
2022-03-15,1725.99
2022-03-16,1755.677
2022-03-17,1840.086
2022-03-18,1873.864
2022-03-21,1859.703
2022-03-22,1875.098
2022-03-23,1873.694
2022-03-24,1890.684
2022-03-25,1874.491
2022-03-28,1871.627
2022-03-29,1878.829
2022-03-30,1901.55
2022-03-31,1866.395
2022-04-01,1895.019
2022-04-04,1909.803
2022-04-05,1910.009
2022-04-06,1902.206
2022-04-07,1882.232
2022-04-08,1878.995
2022-04-11,1861.182
2022-04-12,1858.712
2022-04-13,1858.833
2022-04-14,1882.709
2022-04-15,1882.709
2022-04-18,1878.437
2022-04-19,1869.493
2022-04-20,1861.868
2022-04-21,1857.964
2022-04-22,1853.021
2022-04-25,1840.843
2022-04-26,1849.562
2022-04-27,1838.053
2022-04-28,1871.595
2022-04-29,1847.219
2022-05-02,1847.205
2022-05-03,1856.269
2022-05-04,1869.068
2022-05-05,1872.599
2022-05-06,1836.844
2022-05-09,1833.812
2022-05-10,1814.253
2022-05-11,1817.026
2022-05-12,1809.85
2022-05-13,1843.997
2022-05-16,1851.605
2022-05-17,1872.864
2022-05-18,1879.268
2022-05-19,1860.569
2022-05-20,1887.334
2022-05-23,1884.184
2022-05-24,1877.785
2022-05-25,1882.625
2022-05-26,1884.294
2022-05-27,1903.761
2022-05-30,1903.646
2022-05-31,1903.658
2022-06-01,1916.569
2022-06-02,1909.944
2022-06-03,1919.091
2022-06-06,1927.67
2022-06-07,1927.604
2022-06-08,1928.546
2022-06-09,1901.889
2022-06-10,1900.363
2022-06-13,1872.99
2022-06-14,1860.976
2022-06-15,1832.161
2022-06-16,1812.76
2022-06-17,1806.966
2022-06-20,1822.094
2022-06-21,1842.621
2022-06-22,1820.178
2022-06-23,1825.915
2022-06-24,1838.962
2022-06-27,1869.352
2022-06-28,1901.007
2022-06-29,1892.72
2022-06-30,1888.946
2022-07-01,1890.422
2022-07-04,1877.141
2022-07-05,1881.345
2022-07-06,1863.84
2022-07-07,1866.53
2022-07-08,1879.21
2022-07-11,1866.384
2022-07-12,1865.144
2022-07-13,1868.07
2022-07-14,1857.854
2022-07-15,1836.191
2022-07-18,1866.428
2022-07-19,1853.202
2022-07-20,1866.185
2022-07-21,1841.711
2022-07-22,1848.719
2022-07-25,1847.509
2022-07-26,1861.311
2022-07-27,1864.864
2022-07-28,1868.952
2022-07-29,1870.773
2022-08-01,1864.352
2022-08-02,1836.887
2022-08-03,1843.624
2022-08-04,1854.685
2022-08-05,1879.673
2022-08-08,1878.579
2022-08-09,1870.082
2022-08-10,1854.158
2022-08-11,1882.994
2022-08-12,1889.006
2022-08-15,1883.679
2022-08-16,1883.538
2022-08-17,1898.537
2022-08-18,1889.362
2022-08-19,1891.518
2022-08-22,1889.473
2022-08-23,1868.724
2022-08-24,1840.956
2022-08-25,1847.183
2022-08-26,1856.19
2022-08-29,1847.253
2022-08-30,1848.626
2022-08-31,1826.981
2022-09-01,1799.333
2022-09-02,1797.18
2022-09-05,1801.374
2022-09-06,1799.254
2022-09-07,1793.911
2022-09-08,1790.058
2022-09-09,1811.032
2022-09-12,1813.319
2022-09-13,1831.426
2022-09-14,1800.998
2022-09-15,1798.964
2022-09-16,1808.604
2022-09-19,1812.841
2022-09-20,1837.465
2022-09-21,1818.47
2022-09-22,1793.438
2022-09-23,1772.471
2022-09-26,1735.77
2022-09-27,1733.625
2022-09-28,1661.678
2022-09-29,1654.527
2022-09-30,1669.684
2022-10-03,1662.937
2022-10-04,1664.765
2022-10-05,1714.372
2022-10-06,1725.197
2022-10-07,1701.937
2022-10-10,1672.985
2022-10-11,1657.432
2022-10-12,1633.345
2022-10-13,1626.258
2022-10-14,1622.258
2022-10-17,1617.358
2022-10-18,1636.694
2022-10-19,1611.648
2022-10-20,1610.963
2022-10-21,1581.136
2022-10-24,1535.228
2022-10-25,1507.204
2022-10-26,1507.171
2022-10-27,1506.882
2022-10-28,1482.076
2022-10-31,1451.539
2022-11-01,1490.239
2022-11-02,1506.989
2022-11-03,1479.273
2022-11-04,1535.21
2022-11-07,1561.524
2022-11-08,1566.383
2022-11-09,1555.787
2022-11-10,1550.42
2022-11-11,1644.908
2022-11-14,1678.297
2022-11-15,1695.532
2022-11-16,1698.916
2022-11-17,1689.713
2022-11-18,1665.831
2022-11-21,1655.676
2022-11-22,1645.902
2022-11-23,1640.898
2022-11-24,1657.936
2022-11-25,1645.103
2022-11-28,1632.806
2022-11-29,1660.447
2022-11-30,1681.548
2022-12-01,1689.345
2022-12-02,1671.627
2022-12-05,1730.26
2022-12-06,1744.82
2022-12-07,1711.664
2022-12-08,1753.583
2022-12-09,1810.295
2022-12-12,1789.903
2022-12-13,1836.623
2022-12-14,1840.831
2022-12-15,1823.008
2022-12-16,1833.576
2022-12-19,1816.999
2022-12-20,1807.907
2022-12-21,1801.948
2022-12-22,1823.342
2022-12-23,1813.842
2022-12-26,1813.842
2022-12-27,1814.523
2022-12-28,1827.183
2022-12-29,1816.12
2022-12-30,1826.691
2023-01-02,1826.691
2023-01-03,1856.293
2023-01-04,1876.373
2023-01-05,1877.558
2023-01-06,1869.21
2023-01-09,1879.872
2023-01-10,1874.686
2023-01-11,1860.696
2023-01-12,1878.041
2023-01-13,1885.232
2023-01-16,1901.611
2023-01-17,1880.919
2023-01-18,1880.531
2023-01-19,1884.256
2023-01-20,1906.546
2023-01-23,1905.409
2023-01-24,1905.331
2023-01-25,1905.22
2023-01-26,1932.913
2023-01-27,1939.962
2023-01-30,1939.997
2023-01-31,1894.542
2023-02-01,1917.198
2023-02-02,1917.417
2023-02-03,1910.321
2023-02-06,1881.948
2023-02-07,1873.793
2023-02-08,1892.341
2023-02-09,1897.6
2023-02-10,1893.047
2023-02-13,1860.943
2023-02-14,1870.819
2023-02-15,1844.557
2023-02-16,1847.465
2023-02-17,1836.62
2023-02-20,1853.574
2023-02-21,1849.12
2023-02-22,1842.577
2023-02-23,1825.993
2023-02-24,1815.398
2023-02-27,1808.319
2023-02-28,1795.4
2023-03-01,1831.301
2023-03-02,1837.747
2023-03-03,1846.736
2023-03-06,1857.772
2023-03-07,1857.133
2023-03-08,1833.781
2023-03-09,1823.186
2023-03-10,1775.06
2023-03-13,1794.778
2023-03-14,1789.61
2023-03-15,1806.188
2023-03-16,1782.597
2023-03-17,1792.527
2023-03-20,1767.241
2023-03-21,1770.863
2023-03-22,1801.575
2023-03-23,1799.02
2023-03-24,1805.19
2023-03-27,1787.102
2023-03-28,1789.659
2023-03-29,1791.741
2023-03-30,1808.484
2023-03-31,1813.505
2023-04-03,1825.572
2023-04-04,1824.453
2023-04-05,1824.695
2023-04-06,1827.516
2023-04-07,1827.516
2023-04-10,1828.876
2023-04-11,1834.64
2023-04-12,1849.099
2023-04-13,1849.062
2023-04-14,1853.149
2023-04-17,1863.015
2023-04-18,1851.171
2023-04-19,1823.92
2023-04-20,1832.923
2023-04-21,1827.537
2023-04-24,1818.218
2023-04-25,1794.501
2023-04-26,1812.785
2023-04-27,1822.672
2023-04-28,1838.211
2023-05-01,1838.222
2023-05-02,1828.748
2023-05-03,1813.357
2023-05-04,1828.117
2023-05-05,1827.874
2023-05-08,1829.279
2023-05-09,1813.99
2023-05-10,1813.816
2023-05-11,1804.426
2023-05-12,1785.285
2023-05-15,1809.134
2023-05-16,1796.859
2023-05-17,1766.695
2023-05-18,1759.21
2023-05-19,1753.393
2023-05-22,1757.462
2023-05-23,1744.844
2023-05-24,1740.845
2023-05-25,1716.99
2023-05-26,1717.729
2023-05-29,1726.122
2023-05-30,1721.958
2023-05-31,1698.635
2023-06-01,1678.166
2023-06-02,1721.859
2023-06-05,1740.105
2023-06-06,1747.978
2023-06-07,1752.586
2023-06-08,1749.523
2023-06-09,1753.107
2023-06-12,1746.266
2023-06-13,1735.404
2023-06-14,1716.934
2023-06-15,1732.743
2023-06-16,1762.936
2023-06-19,1739.078
2023-06-20,1725.919
2023-06-21,1705.831
2023-06-22,1705.904
2023-06-23,1672.695
2023-06-26,1670.237
2023-06-27,1701.536
2023-06-28,1706.752
2023-06-29,1688.051
2023-06-30,1692.589
2023-07-03,1709.106
2023-07-04,1709.965
2023-07-05,1702.079
2023-07-06,1676.257
2023-07-07,1655.554
2023-07-10,1655.111
2023-07-11,1666.228
2023-07-12,1658.899
2023-07-13,1681.449
2023-07-14,1696.524
2023-07-17,1695.803
2023-07-18,1675.689
2023-07-19,1670.221
2023-07-20,1682.991
2023-07-21,1696.05
2023-07-24,1666.221
2023-07-25,1688.888
2023-07-26,1701.035
2023-07-27,1734.602
2023-07-28,1738.556
2023-07-31,1734.401
2023-08-01,1725.891
2023-08-02,1692.788
2023-08-03,1694.184
2023-08-04,1662.899
2023-08-07,1659.21
2023-08-08,1644.509
2023-08-09,1650.862
2023-08-10,1658.965
2023-08-11,1655.722
2023-08-14,1633.221
2023-08-15,1606.783
2023-08-16,1583.913
2023-08-17,1579.329
2023-08-18,1559.168
2023-08-21,1522.906
2023-08-22,1529.654
2023-08-23,1538.173
2023-08-24,1564.715
2023-08-25,1557.067
2023-08-28,1557.082
2023-08-29,1582.378
2023-08-30,1587.533
2023-08-31,1578.423
2023-09-01,1577.677
2023-09-04,1603.197
2023-09-05,1578.229
2023-09-06,1579.81
2023-09-07,1573.967
2023-09-08,1574.212
2023-09-11,1551.191
2023-09-12,1548.313
2023-09-13,1552.17
2023-09-14,1547.298
2023-09-15,1554.467
2023-09-18,1537.091
2023-09-19,1541.737
2023-09-20,1537.476
2023-09-21,1511.571
2023-09-22,1536.886
2023-09-25,1514.093
2023-09-26,1488.797
2023-09-27,1493.041
2023-09-28,1494.869
2023-09-29,1531.067
2023-10-02,1531.213
2023-10-03,1481.262
2023-10-04,1476.636
2023-10-05,1487.784
2023-10-06,1506.625
2023-10-09,1496.189
2023-10-10,1512.723
2023-10-11,1521.536
2023-10-12,1543.799
2023-10-13,1501.874
2023-10-16,1495.109
2023-10-17,1502.941
2023-10-18,1498.415
2023-10-19,1471.589
2023-10-20,1466.33
2023-10-23,1462.716
2023-10-24,1457.539
2023-10-25,1451.849
2023-10-26,1442.768
2023-10-27,1469.463
2023-10-30,1468.902
2023-10-31,1455.038
2023-11-01,1461.68
2023-11-02,1498.557
2023-11-03,1537.885
2023-11-06,1540.713
2023-11-07,1490.671
2023-11-08,1492.79
2023-11-09,1499.75
2023-11-10,1475.184
2023-11-13,1487.469
2023-11-14,1501.877
2023-11-15,1563.587
2023-11-16,1541.795
2023-11-17,1528.498
2023-11-20,1546.256
2023-11-21,1559.877
2023-11-22,1563.651
2023-11-23,1571.639
2023-11-24,1557.719
2023-11-27,1542.21
2023-11-28,1531.035
2023-11-29,1505.031
2023-11-30,1504.563
2023-12-01,1501.571
2023-12-04,1503.21
2023-12-05,1484.845
2023-12-06,1523.032
2023-12-07,1518.632
2023-12-08,1525.955
2023-12-11,1525.095
2023-12-12,1540.835
2023-12-13,1523.582
2023-12-14,1580.016
2023-12-15,1609.191
2023-12-18,1607.507
2023-12-19,1602.157
2023-12-20,1599.667
