Date,SWEDEN SMALL GROWTH Small Cap
2019-11-06,1989.913
2019-11-07,1990.735
2019-11-08,1982.349
2019-11-11,1984.297
2019-11-12,1991.978
2019-11-13,1993.183
2019-11-14,1995.313
2019-11-15,2011.548
2019-11-18,2005.631
2019-11-19,2005.337
2019-11-20,2011.141
2019-11-21,1990.678
2019-11-22,2000.428
2019-11-25,2015.287
2019-11-26,2048.403
2019-11-27,2043.797
2019-11-28,2039.283
2019-11-29,2035.623
2019-12-02,2029.39
2019-12-03,2020.435
2019-12-04,2056.241
2019-12-05,2060.228
2019-12-06,2077.558
2019-12-09,2059.661
2019-12-10,2060.417
2019-12-11,2080.704
2019-12-12,2088.145
2019-12-13,2101.945
2019-12-16,2132.899
2019-12-17,2137.153
2019-12-18,2125.93
2019-12-19,2132.681
2019-12-20,2162.065
2019-12-23,2165.852
2019-12-24,2168.623
2019-12-25,2168.623
2019-12-26,2167.99
2019-12-27,2200.056
2019-12-30,2186.629
2019-12-31,2176.807
2020-01-01,2176.807
2020-01-02,2224.475
2020-01-03,2193.394
2020-01-06,2189.128
2020-01-07,2182.922
2020-01-08,2181.786
2020-01-09,2193.719
2020-01-10,2194.254
2020-01-13,2203.031
2020-01-14,2204.759
2020-01-15,2205.604
2020-01-16,2223.048
2020-01-17,2233.439
2020-01-20,2237.515
2020-01-21,2228.48
2020-01-22,2229.904
2020-01-23,2186.552
2020-01-24,2211.096
2020-01-27,2154.192
2020-01-28,2163.643
2020-01-29,2185.178
2020-01-30,2157.344
2020-01-31,2155.052
2020-02-03,2147.729
2020-02-04,2202.018
2020-02-05,2227.268
2020-02-06,2200.421
2020-02-07,2184.235
2020-02-10,2187.904
2020-02-11,2232.974
2020-02-12,2244.134
2020-02-13,2246.352
2020-02-14,2255.094
2020-02-17,2262.191
2020-02-18,2247.976
2020-02-19,2291.049
2020-02-20,2272.582
2020-02-21,2280.096
2020-02-24,2184.855
2020-02-25,2148.888
2020-02-26,2155.153
2020-02-27,2080.553
2020-02-28,1992.493
2020-03-02,2031.488
2020-03-03,2113.155
2020-03-04,2103.926
2020-03-05,2091.607
2020-03-06,2051.587
2020-03-09,1929.903
2020-03-10,1889.056
2020-03-11,1841.918
2020-03-12,1569.252
2020-03-13,1585.196
2020-03-16,1484.15
2020-03-17,1459.879
2020-03-18,1359.598
2020-03-19,1385.256
2020-03-20,1432.507
2020-03-23,1359.45
2020-03-24,1488.153
2020-03-25,1541.02
2020-03-26,1622.053
2020-03-27,1580.242
2020-03-30,1605.619
2020-03-31,1681.375
2020-04-01,1607.904
2020-04-02,1579.379
2020-04-03,1574.737
2020-04-06,1642.21
2020-04-07,1721.215
2020-04-08,1741.66
2020-04-09,1780.861
2020-04-10,1780.861
2020-04-13,1772.71
2020-04-14,1823.223
2020-04-15,1753.945
2020-04-16,1740.193
2020-04-17,1811.814
2020-04-20,1825.091
2020-04-21,1776.681
2020-04-22,1788.155
2020-04-23,1828.672
2020-04-24,1813.825
2020-04-27,1832.03
2020-04-28,1876.039
2020-04-29,1910.205
2020-04-30,1935.104
2020-05-01,1929.494
2020-05-04,1841.618
2020-05-05,1890.35
2020-05-06,1898.125
2020-05-07,1942.089
2020-05-08,1999.792
2020-05-11,1982.217
2020-05-12,2011.362
2020-05-13,1957.107
2020-05-14,1894.546
2020-05-15,1912.928
2020-05-18,2007.39
2020-05-19,2065.497
2020-05-20,2095.376
2020-05-21,2082.098
2020-05-22,2082.244
2020-05-25,2129.983
2020-05-26,2152.132
2020-05-27,2118.908
2020-05-28,2177.328
2020-05-29,2223.607
2020-06-01,2240.108
2020-06-02,2270.417
2020-06-03,2311.544
2020-06-04,2339.195
2020-06-05,2341.449
2020-06-08,2300.461
2020-06-09,2292.729
2020-06-10,2275.486
2020-06-11,2207.912
2020-06-12,2185.347
2020-06-15,2214.912
2020-06-16,2266.649
2020-06-17,2314.88
2020-06-18,2299.343
2020-06-19,2285.484
2020-06-22,2267.297
2020-06-23,2319.824
2020-06-24,2264.892
2020-06-25,2262.03
2020-06-26,2277.673
2020-06-29,2278.852
2020-06-30,2293.744
2020-07-01,2326.812
2020-07-02,2345.671
2020-07-03,2348.055
2020-07-06,2394.675
2020-07-07,2398.058
2020-07-08,2402.32
2020-07-09,2377.971
2020-07-10,2394.201
2020-07-13,2428.162
2020-07-14,2420.551
2020-07-15,2492.273
2020-07-16,2492.67
2020-07-17,2505.996
2020-07-20,2575.121
2020-07-21,2582.563
2020-07-22,2625.326
2020-07-23,2621.339
2020-07-24,2563.692
2020-07-27,2626.576
2020-07-28,2601.311
2020-07-29,2624.259
2020-07-30,2576.039
2020-07-31,2599.185
2020-08-03,2656.263
2020-08-04,2640.725
2020-08-05,2695.593
2020-08-06,2691.348
2020-08-07,2694.47
2020-08-10,2677.435
2020-08-11,2681.807
2020-08-12,2693.318
2020-08-13,2721.052
2020-08-14,2684.689
2020-08-17,2714.621
2020-08-18,2697.76
2020-08-19,2715.024
2020-08-20,2703.768
2020-08-21,2685.933
2020-08-24,2710.294
2020-08-25,2710.024
2020-08-26,2764.524
2020-08-27,2732.178
2020-08-28,2751.178
2020-08-31,2775.004
2020-09-01,2774.013
2020-09-02,2795.578
2020-09-03,2721.941
2020-09-04,2666.631
2020-09-07,2744.729
2020-09-08,2714.943
2020-09-09,2773.629
2020-09-10,2778.325
2020-09-11,2787.244
2020-09-14,2814.732
2020-09-15,2842.403
2020-09-16,2877.097
2020-09-17,2882.086
2020-09-18,2918.748
2020-09-21,2799.056
2020-09-22,2796.952
2020-09-23,2769.076
2020-09-24,2716.519
2020-09-25,2747.646
2020-09-28,2791.213
2020-09-29,2834.168
2020-09-30,2851.718
2020-10-01,2865.244
2020-10-02,2863.958
2020-10-05,2907.439
2020-10-06,2898.77
2020-10-07,2910.818
2020-10-08,2920.113
2020-10-09,2947.419
2020-10-12,2973.981
2020-10-13,2962.438
2020-10-14,2956.996
2020-10-15,2884.381
2020-10-16,2902.415
2020-10-19,2910.635
2020-10-20,2903.192
2020-10-21,2857.925
2020-10-22,2866.029
2020-10-23,2831.786
2020-10-26,2732.522
2020-10-27,2751.923
2020-10-28,2616.761
2020-10-29,2582.514
2020-10-30,2633.607
2020-11-02,2638.263
2020-11-03,2715.598
2020-11-04,2839.789
2020-11-05,2895.312
2020-11-06,2919.344
2020-11-09,2911.679
2020-11-10,2858.074
2020-11-11,2869.815
2020-11-12,2865.762
2020-11-13,2856.39
2020-11-16,2904.674
2020-11-17,2894.392
2020-11-18,2924.076
2020-11-19,2901.309
2020-11-20,2926.843
2020-11-23,2899.842
2020-11-24,2888.085
2020-11-25,2909.139
2020-11-26,2941.679
2020-11-27,2990.489
2020-11-30,3004.323
2020-12-01,3018.572
2020-12-02,2996.976
2020-12-03,3026.191
2020-12-04,3040.551
2020-12-07,3054.206
2020-12-08,3063.304
2020-12-09,3055.489
2020-12-10,3054.842
2020-12-11,3058.967
2020-12-14,3120.137
2020-12-15,3143.173
2020-12-16,3165.07
2020-12-17,3230.726
2020-12-18,3240.68
2020-12-21,3192.471
2020-12-22,3208.707
2020-12-23,3252.025
2020-12-24,3261.678
2020-12-25,3261.678
2020-12-28,3287.094
2020-12-29,3360.46
2020-12-30,3345.133
2020-12-31,3334.095
2021-01-01,3334.095
2021-01-04,3359.217
2021-01-05,3365.349
2021-01-06,3366.067
2021-01-07,3369.407
2021-01-08,3396.218
2021-01-11,3314.792
2021-01-12,3314.205
2021-01-13,3329.005
2021-01-14,3353.038
2021-01-15,3276.771
2021-01-18,3293.011
2021-01-19,3308.757
2021-01-20,3336.333
2021-01-21,3361.671
2021-01-22,3348.848
2021-01-25,3290.427
2021-01-26,3314.596
2021-01-27,3225.637
2021-01-28,3252.006
2021-01-29,3227.95
2021-02-01,3274.426
2021-02-02,3314.442
2021-02-03,3352.542
2021-02-04,3339.403
2021-02-05,3366.492
2021-02-08,3380.222
2021-02-09,3372.967
2021-02-10,3392.361
2021-02-11,3440.586
2021-02-12,3474.89
2021-02-15,3518.164
2021-02-16,3499.171
2021-02-17,3448.964
2021-02-18,3399.779
2021-02-19,3484.992
2021-02-22,3465.622
2021-02-23,3388.488
2021-02-24,3385.237
2021-02-25,3422.487
2021-02-26,3332.522
2021-03-01,3397.213
2021-03-02,3420.561
2021-03-03,3415.139
2021-03-04,3335.822
2021-03-05,3235.754
2021-03-08,3257.436
2021-03-09,3357.928
2021-03-10,3362.772
2021-03-11,3454.528
2021-03-12,3419.817
2021-03-15,3398.871
2021-03-16,3447.733
2021-03-17,3385.209
2021-03-18,3392.665
2021-03-19,3380.257
2021-03-22,3396.619
2021-03-23,3377.303
2021-03-24,3357.593
2021-03-25,3315.309
2021-03-26,3344.324
2021-03-29,3282.059
2021-03-30,3298.298
2021-03-31,3330.031
2021-04-01,3385.126
2021-04-02,3385.126
2021-04-05,3390.158
2021-04-06,3477.955
2021-04-07,3514.849
2021-04-08,3566.159
2021-04-09,3597.71
2021-04-12,3562.619
2021-04-13,3638.077
2021-04-14,3675.611
2021-04-15,3719.802
2021-04-16,3759.073
2021-04-19,3735.406
2021-04-20,3673.514
2021-04-21,3677.456
2021-04-22,3744.073
2021-04-23,3766.188
2021-04-26,3786.868
2021-04-27,3789.14
2021-04-28,3746.78
2021-04-29,3740.294
2021-04-30,3670.184
2021-05-03,3715.59
2021-05-04,3597.196
2021-05-05,3658.372
2021-05-06,3613.229
2021-05-07,3725.237
2021-05-10,3700.825
2021-05-11,3609.362
2021-05-12,3564.015
2021-05-13,3562.977
2021-05-14,3590.37
2021-05-17,3580.76
2021-05-18,3661.748
2021-05-19,3573.646
2021-05-20,3662.967
2021-05-21,3677.329
2021-05-24,3698.059
2021-05-25,3727.923
2021-05-26,3694.662
2021-05-27,3724.673
2021-05-28,3748.344
2021-05-31,3779.974
2021-06-01,3825.647
2021-06-02,3782.633
2021-06-03,3752.067
2021-06-04,3802.186
2021-06-07,3804.162
2021-06-08,3810.208
2021-06-09,3801.288
2021-06-10,3806.144
2021-06-11,3796.94
2021-06-14,3800.868
2021-06-15,3776.746
2021-06-16,3759.946
2021-06-17,3667.64
2021-06-18,3601.748
2021-06-21,3609.61
2021-06-22,3630.34
2021-06-23,3619.357
2021-06-24,3673.204
2021-06-25,3673.486
2021-06-28,3663.805
2021-06-29,3723.066
2021-06-30,3691.352
2021-07-01,3707.123
2021-07-02,3756.574
2021-07-05,3770.222
2021-07-06,3789.479
2021-07-07,3840.498
2021-07-08,3814.985
2021-07-09,3834.864
2021-07-12,3887.367
2021-07-13,3882.347
2021-07-14,3858.39
2021-07-15,3808.005
2021-07-16,3828.178
2021-07-19,3778.683
2021-07-20,3751.456
2021-07-21,3846.513
2021-07-22,3937.799
2021-07-23,3958.155
2021-07-26,3982.867
2021-07-27,3978.604
2021-07-28,3994.075
2021-07-29,4055.881
2021-07-30,4050.093
2021-08-02,4105.167
2021-08-03,4098.119
2021-08-04,4140.096
2021-08-05,4131.842
2021-08-06,4053.619
2021-08-09,4016.116
2021-08-10,4027.133
2021-08-11,4038.006
2021-08-12,4041.777
2021-08-13,4062.612
2021-08-16,4029.635
2021-08-17,4007.925
2021-08-18,4046.529
2021-08-19,3932.474
2021-08-20,3963.86
2021-08-23,4032.603
2021-08-24,4015.164
2021-08-25,4014.26
2021-08-26,4026.573
2021-08-27,4075.358
2021-08-30,4122.543
2021-08-31,4104.52
2021-09-01,4131.214
2021-09-02,4230.565
2021-09-03,4228.77
2021-09-06,4235.496
2021-09-07,4204.695
2021-09-08,4118.008
2021-09-09,4149.298
2021-09-10,4137.455
2021-09-13,4099.745
2021-09-14,4116.056
2021-09-15,4067.406
2021-09-16,4090.278
2021-09-17,4066.194
2021-09-20,3921.523
2021-09-21,3926.721
2021-09-22,3964.204
2021-09-23,4045.364
2021-09-24,3970.37
2021-09-27,3862.723
2021-09-28,3718.652
2021-09-29,3696.818
2021-09-30,3740.871
2021-10-01,3718.089
2021-10-04,3665.64
2021-10-05,3713.949
2021-10-06,3634.079
2021-10-07,3690.98
2021-10-08,3656.714
2021-10-11,3623.158
2021-10-12,3657.352
2021-10-13,3774.261
2021-10-14,3864.236
2021-10-15,3912.623
2021-10-18,3898.744
2021-10-19,3935.791
2021-10-20,3969.334
2021-10-21,3998.873
2021-10-22,4037.372
2021-10-25,3996.109
2021-10-26,3996.204
2021-10-27,3971.676
2021-10-28,4038.728
2021-10-29,3971.301
2021-11-01,4044.601
2021-11-02,4019.785
2021-11-03,4062.782
2021-11-04,4107.868
2021-11-05,4104.321
2021-11-08,4123.999
2021-11-09,4137.218
2021-11-10,4059.744
2021-11-11,4077.16
2021-11-12,4113.307
2021-11-15,4127.287
2021-11-16,4088.637
2021-11-17,4097.607
2021-11-18,4085.669
2021-11-19,4086.705
2021-11-22,4023.77
2021-11-23,3865.865
2021-11-24,3804.527
2021-11-25,3887.831
2021-11-26,3792.145
2021-11-29,3842.797
2021-11-30,3808.924
2021-12-01,3866.982
2021-12-02,3784.173
2021-12-03,3652.585
2021-12-06,3638.733
2021-12-07,3771.074
2021-12-08,3784.583
2021-12-09,3768.025
2021-12-10,3745.612
2021-12-13,3696.001
2021-12-14,3580.819
2021-12-15,3612.395
2021-12-16,3664.928
2021-12-17,3659.076
2021-12-20,3619.499
2021-12-21,3670.181
2021-12-22,3765.362
2021-12-23,3818.251
2021-12-24,3818.02
2021-12-27,3871.659
2021-12-28,3916.257
2021-12-29,3939.796
2021-12-30,3946.329
2021-12-31,3943.322
2022-01-03,3928.221
2022-01-04,3902.753
2022-01-05,3910.674
2022-01-06,3875.941
2022-01-07,3735.458
2022-01-10,3536.08
2022-01-11,3576.014
2022-01-12,3665.394
2022-01-13,3644.642
2022-01-14,3490.321
2022-01-17,3479.568
2022-01-18,3358.765
2022-01-19,3393.277
2022-01-20,3442.611
2022-01-21,3330.6
2022-01-24,3116.389
2022-01-25,3118.443
2022-01-26,3197.357
2022-01-27,3155.582
2022-01-28,3140.15
2022-01-31,3246.701
2022-02-01,3333.611
2022-02-02,3404.217
2022-02-03,3338.913
2022-02-04,3279.84
2022-02-07,3295.138
2022-02-08,3239.962
2022-02-09,3367.318
2022-02-10,3273.755
2022-02-11,3223.613
2022-02-14,3070.895
2022-02-15,3194.08
2022-02-16,3150.71
2022-02-17,3060.268
2022-02-18,2974.112
2022-02-21,2870.377
2022-02-22,2946.056
2022-02-23,2907.57
2022-02-24,2777.518
2022-02-25,2907.549
2022-02-28,2988.758
2022-03-01,2864.414
2022-03-02,2838.123
2022-03-03,2749.73
2022-03-04,2647.666
2022-03-07,2590.318
2022-03-08,2583.171
2022-03-09,2778.665
2022-03-10,2766.904
2022-03-11,2812.225
2022-03-14,2915.651
2022-03-15,2840.149
2022-03-16,3035.744
2022-03-17,3089.213
2022-03-18,3130.507
2022-03-21,3123.795
2022-03-22,3123.763
2022-03-23,3056.237
2022-03-24,3015.126
2022-03-25,2990.284
2022-03-28,2996.196
2022-03-29,3180.521
2022-03-30,3178.709
2022-03-31,3147.749
2022-04-01,3176.572
2022-04-04,3212.266
2022-04-05,3200.539
2022-04-06,3114.091
2022-04-07,3122.728
2022-04-08,3117.007
2022-04-11,3043.731
2022-04-12,3082.728
2022-04-13,3066.365
2022-04-14,3079.083
2022-04-15,3079.083
2022-04-18,3069.192
2022-04-19,3061.033
2022-04-20,3084.498
2022-04-21,3094.685
2022-04-22,2993.671
2022-04-25,2874.566
2022-04-26,2774.985
2022-04-27,2758.222
2022-04-28,2779.672
2022-04-29,2832.516
2022-05-02,2745.239
2022-05-03,2723.487
2022-05-04,2691.0
2022-05-05,2641.749
2022-05-06,2590.976
2022-05-09,2425.382
2022-05-10,2456.853
2022-05-11,2545.866
2022-05-12,2500.329
2022-05-13,2586.668
2022-05-16,2597.391
2022-05-17,2676.585
2022-05-18,2619.348
2022-05-19,2633.608
2022-05-20,2632.18
2022-05-23,2680.569
2022-05-24,2639.758
2022-05-25,2600.305
2022-05-26,2601.227
2022-05-27,2725.099
2022-05-30,2805.691
2022-05-31,2780.716
2022-06-01,2697.097
2022-06-02,2759.42
2022-06-03,2737.593
2022-06-06,2740.175
2022-06-07,2724.987
2022-06-08,2740.455
2022-06-09,2626.484
2022-06-10,2505.43
2022-06-13,2411.139
2022-06-14,2350.099
2022-06-15,2359.275
2022-06-16,2263.061
2022-06-17,2298.194
2022-06-20,2342.125
2022-06-21,2332.259
2022-06-22,2320.006
2022-06-23,2272.588
2022-06-24,2282.864
2022-06-27,2378.183
2022-06-28,2347.393
2022-06-29,2309.398
2022-06-30,2271.437
2022-07-01,2293.194
2022-07-04,2252.478
2022-07-05,2223.786
2022-07-06,2298.699
2022-07-07,2347.899
2022-07-08,2354.214
2022-07-11,2317.177
2022-07-12,2355.267
2022-07-13,2330.286
2022-07-14,2245.852
2022-07-15,2284.518
2022-07-18,2367.249
2022-07-19,2401.837
2022-07-20,2407.682
2022-07-21,2464.159
2022-07-22,2521.457
2022-07-25,2496.227
2022-07-26,2423.826
2022-07-27,2433.393
2022-07-28,2513.689
2022-07-29,2593.715
2022-08-01,2592.624
2022-08-02,2504.634
2022-08-03,2543.3
2022-08-04,2588.754
2022-08-05,2504.953
2022-08-08,2551.153
2022-08-09,2475.397
2022-08-10,2597.656
2022-08-11,2614.595
2022-08-12,2588.997
2022-08-15,2548.608
2022-08-16,2525.867
2022-08-17,2458.807
2022-08-18,2456.312
2022-08-19,2363.65
2022-08-22,2284.587
2022-08-23,2281.23
2022-08-24,2296.629
2022-08-25,2301.956
2022-08-26,2239.695
2022-08-29,2193.202
2022-08-30,2201.227
2022-08-31,2218.911
2022-09-01,2111.63
2022-09-02,2176.219
2022-09-05,2118.315
2022-09-06,2133.616
2022-09-07,2134.991
2022-09-08,2150.014
2022-09-09,2229.718
2022-09-12,2280.319
2022-09-13,2175.004
2022-09-14,2134.891
2022-09-15,2106.18
2022-09-16,2070.701
2022-09-19,2037.866
2022-09-20,1972.295
2022-09-21,1973.634
2022-09-22,1885.05
2022-09-23,1851.574
2022-09-26,1828.933
2022-09-27,1806.952
2022-09-28,1837.245
2022-09-29,1808.712
2022-09-30,1881.898
2022-10-03,1911.596
2022-10-04,2009.911
2022-10-05,1925.879
2022-10-06,1937.704
2022-10-07,1851.98
2022-10-10,1812.803
2022-10-11,1816.313
2022-10-12,1798.641
2022-10-13,1818.836
2022-10-14,1868.923
2022-10-17,1921.949
2022-10-18,1971.968
2022-10-19,1895.247
2022-10-20,1917.231
2022-10-21,1897.56
2022-10-24,1950.741
2022-10-25,2049.787
2022-10-26,2076.518
2022-10-27,2050.604
2022-10-28,2037.461
2022-10-31,2018.237
2022-11-01,2047.475
2022-11-02,2062.94
2022-11-03,1996.368
2022-11-04,2057.348
2022-11-07,2106.375
2022-11-08,2167.03
2022-11-09,2129.305
2022-11-10,2282.487
2022-11-11,2374.629
2022-11-14,2340.076
2022-11-15,2311.656
2022-11-16,2250.144
2022-11-17,2188.725
2022-11-18,2225.167
2022-11-21,2194.142
2022-11-22,2211.889
2022-11-23,2283.935
2022-11-24,2326.025
2022-11-25,2318.785
2022-11-28,2282.653
2022-11-29,2241.783
2022-11-30,2221.252
2022-12-01,2337.439
2022-12-02,2343.421
2022-12-05,2371.368
2022-12-06,2306.264
2022-12-07,2308.07
2022-12-08,2310.347
2022-12-09,2349.52
2022-12-12,2351.183
2022-12-13,2433.262
2022-12-14,2454.22
2022-12-15,2331.105
2022-12-16,2267.696
2022-12-19,2243.617
2022-12-20,2225.354
2022-12-21,2258.584
2022-12-22,2221.486
2022-12-23,2225.693
2022-12-26,2225.693
2022-12-27,2251.273
2022-12-28,2231.436
2022-12-29,2281.93
2022-12-30,2250.629
2023-01-02,2290.709
2023-01-03,2275.599
2023-01-04,2285.858
2023-01-05,2246.858
2023-01-06,2272.759
2023-01-09,2363.056
2023-01-10,2339.985
2023-01-11,2343.271
2023-01-12,2377.136
2023-01-13,2392.981
2023-01-16,2414.49
2023-01-17,2421.66
2023-01-18,2472.133
2023-01-19,2388.195
2023-01-20,2433.877
2023-01-23,2497.01
2023-01-24,2500.52
2023-01-25,2458.836
2023-01-26,2472.495
2023-01-27,2489.875
2023-01-30,2448.042
2023-01-31,2412.967
2023-02-01,2466.357
2023-02-02,2610.96
2023-02-03,2560.974
2023-02-06,2490.341
2023-02-07,2489.473
2023-02-08,2495.86
2023-02-09,2564.284
2023-02-10,2484.393
2023-02-13,2544.526
2023-02-14,2557.841
2023-02-15,2555.563
2023-02-16,2551.663
2023-02-17,2522.722
2023-02-20,2559.982
2023-02-21,2535.905
2023-02-22,2483.453
2023-02-23,2482.03
2023-02-24,2436.38
2023-02-27,2503.212
2023-02-28,2514.857
2023-03-01,2499.056
2023-03-02,2480.984
2023-03-03,2518.292
2023-03-06,2534.781
2023-03-07,2463.126
2023-03-08,2450.277
2023-03-09,2437.393
2023-03-10,2407.854
2023-03-13,2370.321
2023-03-14,2443.625
2023-03-15,2337.385
2023-03-16,2409.991
2023-03-17,2372.944
2023-03-20,2418.356
2023-03-21,2462.231
2023-03-22,2436.731
2023-03-23,2479.942
2023-03-24,2399.416
2023-03-27,2430.952
2023-03-28,2425.419
2023-03-29,2456.48
2023-03-30,2524.435
2023-03-31,2550.009
2023-04-03,2518.168
2023-04-04,2585.171
2023-04-05,2513.352
2023-04-06,2513.726
2023-04-07,2513.726
2023-04-10,2483.221
2023-04-11,2549.444
2023-04-12,2565.351
2023-04-13,2589.959
2023-04-14,2608.254
2023-04-17,2598.918
2023-04-18,2610.843
2023-04-19,2595.346
2023-04-20,2585.901
2023-04-21,2581.326
2023-04-24,2592.585
2023-04-25,2555.893
2023-04-26,2561.763
2023-04-27,2584.062
2023-04-28,2623.968
2023-05-01,2607.874
2023-05-02,2566.95
2023-05-03,2597.894
2023-05-04,2611.355
2023-05-05,2663.583
2023-05-08,2658.438
2023-05-09,2622.127
2023-05-10,2616.964
2023-05-11,2627.13
2023-05-12,2609.137
2023-05-15,2636.322
2023-05-16,2605.031
2023-05-17,2577.52
2023-05-18,2550.398
2023-05-19,2591.224
2023-05-22,2586.127
2023-05-23,2569.774
2023-05-24,2481.831
2023-05-25,2441.942
2023-05-26,2482.649
2023-05-29,2457.475
2023-05-30,2451.749
2023-05-31,2445.205
2023-06-01,2470.207
2023-06-02,2543.925
2023-06-05,2491.091
2023-06-06,2483.763
2023-06-07,2488.97
2023-06-08,2473.363
2023-06-09,2472.403
2023-06-12,2503.643
2023-06-13,2543.485
2023-06-14,2552.045
2023-06-15,2543.214
2023-06-16,2524.324
2023-06-19,2446.119
2023-06-20,2400.784
2023-06-21,2409.935
2023-06-22,2406.571
2023-06-23,2394.929
2023-06-26,2380.675
2023-06-27,2367.408
2023-06-28,2394.862
2023-06-29,2397.843
2023-06-30,2425.787
2023-07-03,2374.289
2023-07-04,2425.311
2023-07-05,2374.747
2023-07-06,2313.396
2023-07-07,2381.592
2023-07-10,2364.78
2023-07-11,2402.127
2023-07-12,2505.144
2023-07-13,2531.443
2023-07-14,2491.581
2023-07-17,2453.371
2023-07-18,2491.159
2023-07-19,2503.114
2023-07-20,2474.801
2023-07-21,2464.057
2023-07-24,2482.685
2023-07-25,2520.067
2023-07-26,2487.151
2023-07-27,2482.616
2023-07-28,2468.667
2023-07-31,2459.385
2023-08-01,2427.856
2023-08-02,2359.78
2023-08-03,2346.788
2023-08-04,2410.322
2023-08-07,2382.113
2023-08-08,2345.882
2023-08-09,2365.648
2023-08-10,2403.97
2023-08-11,2335.87
2023-08-14,2333.455
2023-08-15,2301.763
2023-08-16,2264.522
2023-08-17,2218.607
2023-08-18,2183.762
2023-08-21,2165.085
2023-08-22,2182.601
2023-08-23,2189.763
2023-08-24,2154.629
2023-08-25,2139.932
2023-08-28,2191.332
2023-08-29,2215.981
2023-08-30,2237.253
2023-08-31,2228.52
2023-09-01,2208.302
2023-09-04,2219.205
2023-09-05,2177.872
2023-09-06,2172.532
2023-09-07,2137.018
2023-09-08,2139.832
2023-09-11,2152.774
2023-09-12,2106.557
2023-09-13,2095.253
2023-09-14,2119.122
2023-09-15,2108.628
2023-09-18,2085.236
2023-09-19,2074.405
2023-09-20,2122.112
2023-09-21,2071.413
2023-09-22,2073.227
2023-09-25,2063.09
2023-09-26,2032.709
2023-09-27,2031.206
2023-09-28,2055.377
2023-09-29,2101.762
2023-10-02,2065.235
2023-10-03,2015.737
2023-10-04,2005.013
2023-10-05,2043.607
2023-10-06,2045.978
2023-10-09,2024.157
2023-10-10,2115.063
2023-10-11,2109.503
2023-10-12,2091.354
2023-10-13,2024.913
2023-10-16,2036.164
2023-10-17,2018.441
2023-10-18,1956.622
2023-10-19,1953.255
2023-10-20,1932.846
2023-10-23,1923.953
2023-10-24,1939.034
2023-10-25,1900.907
2023-10-26,1909.83
2023-10-27,1903.612
2023-10-30,1929.2
2023-10-31,1956.055
2023-11-01,1948.225
2023-11-02,2025.744
2023-11-03,2094.011
2023-11-06,2094.613
2023-11-07,2100.274
2023-11-08,2110.038
2023-11-09,2164.941
2023-11-10,2123.622
2023-11-13,2130.916
2023-11-14,2291.877
2023-11-15,2313.716
2023-11-16,2270.636
2023-11-17,2312.026
2023-11-20,2346.509
2023-11-21,2329.912
2023-11-22,2335.566
2023-11-23,2350.337
2023-11-24,2360.563
2023-11-27,2351.219
2023-11-28,2356.691
2023-11-29,2381.745
2023-11-30,2332.618
2023-12-01,2363.458
2023-12-04,2348.156
2023-12-05,2379.713
2023-12-06,2426.485
2023-12-07,2437.678
2023-12-08,2446.227
2023-12-11,2445.953
2023-12-12,2435.876
2023-12-13,2434.168
2023-12-14,2598.442
2023-12-15,2602.792
2023-12-18,2593.709
2023-12-19,2634.375
2023-12-20,2635.82
2023-12-21,2627.065
2023-12-22,2662.959
2023-12-25,2662.959
2023-12-26,2659.02
2023-12-27,2708.445
2023-12-28,2712.72
2023-12-29,2678.132
2024-01-01,2678.132
2024-01-02,2619.79
2024-01-03,2535.312
2024-01-04,2577.404
2024-01-05,2544.938
2024-01-08,2580.899
2024-01-09,2571.796
2024-01-10,2576.464
2024-01-11,2527.152
2024-01-12,2569.464
2024-01-15,2501.981
2024-01-16,2479.069
2024-01-17,2420.699
2024-01-18,2433.222
2024-01-19,2404.087
2024-01-22,2438.937
2024-01-23,2443.918
2024-01-24,2492.23
2024-01-25,2500.431
2024-01-26,2520.357
2024-01-29,2508.535
2024-01-30,2522.168
2024-01-31,2560.411
2024-02-01,2534.472
2024-02-02,2509.337
2024-02-05,2468.622
2024-02-06,2499.978
2024-02-07,2542.829
2024-02-08,2560.469
2024-02-09,2554.231
2024-02-12,2580.047
2024-02-13,2520.181
2024-02-14,2552.191
2024-02-15,2606.366
2024-02-16,2615.16
2024-02-19,2615.652
2024-02-20,2611.512
2024-02-21,2590.535
2024-02-22,2624.515
2024-02-23,2630.393
2024-02-26,2623.177
2024-02-27,2631.28
2024-02-28,2613.698
2024-02-29,2625.841
2024-03-01,2675.194
2024-03-04,2644.263
2024-03-05,2602.878
2024-03-06,2640.982
2024-03-07,2672.412
2024-03-08,2698.166
2024-03-11,2670.835
2024-03-12,2708.239
2024-03-13,2720.241
2024-03-14,2691.394
2024-03-15,2681.765
2024-03-18,2650.929
2024-03-19,2674.758
2024-03-20,2670.828
2024-03-21,2730.741
2024-03-22,2706.208
2024-03-25,2711.907
2024-03-26,2723.653
2024-03-27,2711.912
2024-03-28,2692.827
2024-03-29,2692.827
2024-04-01,2665.95
2024-04-02,2669.564
2024-04-03,2690.066
2024-04-04,2717.649
2024-04-05,2664.473
2024-04-08,2711.916
2024-04-09,2682.139
2024-04-10,2634.82
2024-04-11,2619.019
2024-04-12,2562.556
2024-04-15,2570.225
2024-04-16,2524.214
2024-04-17,2504.045
2024-04-18,2508.257
2024-04-19,2506.598
2024-04-22,2503.417
