Date,WORLD SMALL CAP Small Cap
2020-06-19,490.107
2020-06-22,492.029
2020-06-23,496.256
2020-06-24,482.042
2020-06-25,484.017
2020-06-26,477.53
2020-06-29,483.759
2020-06-30,488.858
2020-07-01,487.843
2020-07-02,490.4
2020-07-03,490.883
2020-07-06,496.941
2020-07-07,490.844
2020-07-08,492.13
2020-07-09,486.184
2020-07-10,490.0
2020-07-13,488.531
2020-07-14,491.22
2020-07-15,504.486
2020-07-16,501.518
2020-07-17,502.701
2020-07-20,503.726
2020-07-21,509.962
2020-07-22,511.427
2020-07-23,511.589
2020-07-24,506.889
2020-07-27,512.16
2020-07-28,509.279
2020-07-29,515.253
2020-07-30,511.88
2020-07-31,508.07
2020-08-03,514.231
2020-08-04,518.747
2020-08-05,527.411
2020-08-06,526.082
2020-08-07,528.037
2020-08-10,530.313
2020-08-11,531.185
2020-08-12,534.009
2020-08-13,534.991
2020-08-14,533.581
2020-08-17,535.703
2020-08-18,533.719
2020-08-19,533.275
2020-08-20,529.882
2020-08-21,528.079
2020-08-24,533.752
2020-08-25,534.338
2020-08-26,535.089
2020-08-27,535.016
2020-08-28,539.151
2020-08-31,537.219
2020-09-01,539.533
2020-09-02,542.887
2020-09-03,530.926
2020-09-04,526.202
2020-09-07,528.481
2020-09-08,520.871
2020-09-09,525.459
2020-09-10,522.275
2020-09-11,520.615
2020-09-14,531.189
2020-09-15,532.349
2020-09-16,536.554
2020-09-17,534.074
2020-09-18,532.595
2020-09-21,518.07
2020-09-22,520.019
2020-09-23,511.648
2020-09-24,508.489
2020-09-25,514.091
2020-09-28,525.41
2020-09-29,524.854
2020-09-30,525.824
2020-10-01,531.306
2020-10-02,531.968
2020-10-05,543.763
2020-10-06,543.51
2020-10-07,548.923
2020-10-08,554.923
2020-10-09,558.948
2020-10-12,562.038
2020-10-13,557.782
2020-10-14,556.54
2020-10-15,555.304
2020-10-16,554.388
2020-10-19,552.33
2020-10-20,552.656
2020-10-21,550.967
2020-10-22,554.094
2020-10-23,556.612
2020-10-26,546.324
2020-10-27,542.32
2020-10-28,528.118
2020-10-29,529.951
2020-10-30,525.819
2020-11-02,532.693
2020-11-03,545.194
2020-11-04,549.717
2020-11-05,563.434
2020-11-06,561.859
2020-11-09,575.664
2020-11-10,580.398
2020-11-11,582.351
2020-11-12,576.95
2020-11-13,583.658
2020-11-16,595.29
2020-11-17,596.81
2020-11-18,593.604
2020-11-19,595.257
2020-11-20,597.523
2020-11-23,603.664
2020-11-24,612.538
2020-11-25,611.149
2020-11-26,611.71
2020-11-27,615.918
2020-11-30,606.905
2020-12-01,614.079
2020-12-02,614.068
2020-12-03,619.883
2020-12-04,628.356
2020-12-07,625.706
2020-12-08,629.041
2020-12-09,628.332
2020-12-10,630.448
2020-12-11,628.013
2020-12-14,629.251
2020-12-15,638.872
2020-12-16,639.951
2020-12-17,647.225
2020-12-18,644.448
2020-12-21,640.866
2020-12-22,642.707
2020-12-23,649.926
2020-12-24,651.172
2020-12-25,651.575
2020-12-28,650.521
2020-12-29,648.68
2020-12-30,653.4
2020-12-31,651.86
2021-01-01,651.86
2021-01-04,647.116
2021-01-05,654.358
2021-01-06,668.969
2021-01-07,677.592
2021-01-08,678.753
2021-01-11,675.249
2021-01-12,683.178
2021-01-13,681.266
2021-01-14,689.287
2021-01-15,679.99
2021-01-18,680.532
2021-01-19,686.055
2021-01-20,690.871
2021-01-21,689.126
2021-01-22,689.964
2021-01-25,686.728
2021-01-26,685.125
2021-01-27,672.904
2021-01-28,674.547
2021-01-29,665.436
2021-02-01,676.348
2021-02-02,683.839
2021-02-03,687.787
2021-02-04,694.273
2021-02-05,702.187
2021-02-08,714.447
2021-02-09,716.611
2021-02-10,715.54
2021-02-11,717.152
2021-02-12,718.878
2021-02-15,721.91
2021-02-16,720.152
2021-02-17,713.263
2021-02-18,703.915
2021-02-19,714.263
2021-02-22,713.253
2021-02-23,710.933
2021-02-24,719.494
2021-02-25,706.394
2021-02-26,698.81
2021-03-01,715.506
2021-03-02,708.195
2021-03-03,705.043
2021-03-04,691.627
2021-03-05,696.802
2021-03-08,700.116
2021-03-09,709.459
2021-03-10,715.949
2021-03-11,728.696
2021-03-12,731.934
2021-03-15,736.573
2021-03-16,732.2
2021-03-17,734.011
2021-03-18,724.658
2021-03-19,726.157
2021-03-22,723.373
2021-03-23,706.27
2021-03-24,696.56
2021-03-25,704.66
2021-03-26,716.088
2021-03-29,705.149
2021-03-30,711.319
2021-03-31,713.94
2021-04-01,723.635
2021-04-02,724.019
2021-04-05,727.936
2021-04-06,729.756
2021-04-07,726.572
2021-04-08,729.894
2021-04-09,730.824
2021-04-12,729.74
2021-04-13,730.502
2021-04-14,734.812
2021-04-15,739.009
2021-04-16,742.306
2021-04-19,738.921
2021-04-20,726.94
2021-04-21,734.217
2021-04-22,735.304
2021-04-23,742.889
2021-04-26,750.067
2021-04-27,749.956
2021-04-28,750.454
2021-04-29,749.804
2021-04-30,741.855
2021-05-03,745.664
2021-05-04,738.362
2021-05-05,739.629
2021-05-06,740.535
2021-05-07,750.991
2021-05-10,743.607
2021-05-11,735.522
2021-05-12,717.372
2021-05-13,721.297
2021-05-14,735.418
2021-05-17,736.054
2021-05-18,736.337
2021-05-19,729.385
2021-05-20,734.407
2021-05-21,735.898
2021-05-24,739.746
2021-05-25,736.884
2021-05-26,743.233
2021-05-27,746.77
2021-05-28,748.177
2021-05-31,748.46
2021-06-01,754.991
2021-06-02,755.286
2021-06-03,750.359
2021-06-04,754.465
2021-06-07,759.798
2021-06-08,765.002
2021-06-09,760.914
2021-06-10,759.083
2021-06-11,763.14
2021-06-14,761.273
2021-06-15,758.931
2021-06-16,757.279
2021-06-17,746.014
2021-06-18,733.573
2021-06-21,742.904
2021-06-22,746.674
2021-06-23,748.258
2021-06-24,753.321
2021-06-25,758.348
2021-06-28,753.48
2021-06-29,751.446
2021-06-30,750.267
2021-07-01,753.859
2021-07-02,753.15
2021-07-05,754.949
2021-07-06,747.924
2021-07-07,744.563
2021-07-08,737.49
2021-07-09,748.813
2021-07-12,751.957
2021-07-13,744.195
2021-07-14,738.0
2021-07-15,732.449
2021-07-16,725.902
2021-07-19,712.446
2021-07-20,724.165
2021-07-21,736.191
2021-07-22,733.424
2021-07-23,736.827
2021-07-26,740.809
2021-07-27,737.353
2021-07-28,742.385
2021-07-29,749.2
2021-07-30,745.28
2021-08-02,747.131
2021-08-03,748.339
2021-08-04,743.338
2021-08-05,750.607
2021-08-06,750.134
2021-08-09,747.437
2021-08-10,749.759
2021-08-11,754.358
2021-08-12,753.757
2021-08-13,752.842
2021-08-16,747.174
2021-08-17,738.115
2021-08-18,736.451
2021-08-19,727.137
2021-08-20,732.667
2021-08-23,743.973
2021-08-24,751.32
2021-08-25,754.267
2021-08-26,749.733
2021-08-27,762.388
2021-08-30,763.023
2021-08-31,763.62
2021-09-01,768.025
2021-09-02,773.438
2021-09-03,773.183
2021-09-06,773.86
2021-09-07,768.741
2021-09-08,762.016
2021-09-09,762.279
2021-09-10,759.218
2021-09-13,762.061
2021-09-14,757.793
2021-09-15,760.313
2021-09-16,759.167
2021-09-17,757.349
2021-09-20,743.78
2021-09-21,743.937
2021-09-22,751.545
2021-09-23,761.683
2021-09-24,758.847
2021-09-27,763.331
2021-09-28,748.074
2021-09-29,744.767
2021-09-30,740.185
2021-10-01,745.698
2021-10-04,740.697
2021-10-05,742.063
2021-10-06,737.25
2021-10-07,746.646
2021-10-08,744.437
2021-10-11,741.835
2021-10-12,743.985
2021-10-13,748.281
2021-10-14,758.639
2021-10-15,761.04
2021-10-18,760.899
2021-10-19,764.743
2021-10-20,768.076
2021-10-21,769.116
2021-10-22,769.436
2021-10-25,772.174
2021-10-26,769.897
2021-10-27,760.339
2021-10-28,770.63
2021-10-29,767.032
2021-11-01,781.471
2021-11-02,779.044
2021-11-03,786.832
2021-11-04,787.739
2021-11-05,793.336
2021-11-08,795.418
2021-11-09,792.808
2021-11-10,783.095
2021-11-11,785.508
2021-11-12,787.829
2021-11-15,787.642
2021-11-16,786.594
2021-11-17,779.802
2021-11-18,777.122
2021-11-19,772.849
2021-11-22,769.409
2021-11-23,765.439
2021-11-24,763.538
2021-11-25,765.265
2021-11-26,744.455
2021-11-29,742.977
2021-11-30,730.033
2021-12-01,724.296
2021-12-02,732.708
2021-12-03,723.845
2021-12-06,733.124
2021-12-07,749.426
2021-12-08,753.291
2021-12-09,743.456
2021-12-10,741.146
2021-12-13,733.173
2021-12-14,727.481
2021-12-15,732.753
2021-12-16,729.94
2021-12-17,730.325
2021-12-20,718.045
2021-12-21,734.05
2021-12-22,741.811
2021-12-23,748.069
2021-12-24,748.688
2021-12-27,753.751
2021-12-28,753.688
2021-12-29,757.092
2021-12-30,756.938
2021-12-31,757.341
2022-01-03,760.267
2022-01-04,763.886
2022-01-05,750.749
2022-01-06,747.633
2022-01-07,743.364
2022-01-10,737.89
2022-01-11,744.499
2022-01-12,747.657
2022-01-13,745.349
2022-01-14,741.122
2022-01-17,741.381
2022-01-18,725.883
2022-01-19,717.953
2022-01-20,711.879
2022-01-21,698.79
2022-01-24,698.174
2022-01-25,691.172
2022-01-26,689.306
2022-01-27,676.51
2022-01-28,684.853
2022-01-31,700.208
2022-02-01,708.783
2022-02-02,710.308
2022-02-03,700.048
2022-02-04,700.079
2022-02-07,702.044
2022-02-08,708.412
2022-02-09,721.853
2022-02-10,716.099
2022-02-11,709.032
2022-02-14,700.325
2022-02-15,714.319
2022-02-16,717.648
2022-02-17,705.27
2022-02-18,699.024
2022-02-21,696.264
2022-02-22,688.45
2022-02-23,680.559
2022-02-24,679.374
2022-02-25,697.745
2022-02-28,701.888
2022-03-01,690.111
2022-03-02,698.642
2022-03-03,691.514
2022-03-04,676.549
2022-03-07,658.349
2022-03-08,658.979
2022-03-09,678.179
2022-03-10,680.064
2022-03-11,673.919
2022-03-14,668.095
2022-03-15,671.959
2022-03-16,690.944
2022-03-17,702.679
2022-03-18,707.945
2022-03-21,706.209
2022-03-22,711.205
2022-03-23,703.647
2022-03-24,706.35
2022-03-25,708.418
2022-03-28,706.241
2022-03-29,723.181
2022-03-30,716.645
2022-03-31,708.835
2022-04-01,711.828
2022-04-04,714.758
2022-04-05,704.877
2022-04-06,693.6
2022-04-07,690.348
2022-04-08,689.543
2022-04-11,685.263
2022-04-12,685.325
2022-04-13,693.573
2022-04-14,691.399
2022-04-15,690.916
2022-04-18,687.53
2022-04-19,695.664
2022-04-20,700.977
2022-04-21,691.629
2022-04-22,674.835
2022-04-25,672.473
2022-04-26,657.106
2022-04-27,653.617
2022-04-28,662.632
2022-04-29,653.771
2022-05-02,653.006
2022-05-03,657.202
2022-05-04,666.674
2022-05-05,648.748
2022-05-06,639.812
2022-05-09,614.857
2022-05-10,613.504
2022-05-11,608.112
2022-05-12,608.591
2022-05-13,625.043
2022-05-16,623.836
2022-05-17,639.891
2022-05-18,624.98
2022-05-19,625.047
2022-05-20,625.2
2022-05-23,633.466
2022-05-24,625.589
2022-05-25,632.586
2022-05-26,643.454
2022-05-27,656.321
2022-05-30,660.547
2022-05-31,652.834
2022-06-01,648.546
2022-06-02,659.613
2022-06-03,655.076
2022-06-06,657.828
2022-06-07,661.777
2022-06-08,655.924
2022-06-09,642.371
2022-06-10,624.041
2022-06-13,597.053
2022-06-14,591.37
2022-06-15,597.409
2022-06-16,578.307
2022-06-17,580.621
2022-06-20,582.175
2022-06-21,589.291
2022-06-22,586.74
2022-06-23,588.814
2022-06-24,604.418
2022-06-27,608.684
2022-06-28,602.404
2022-06-29,594.57
2022-06-30,587.969
2022-07-01,590.93
2022-07-04,592.557
2022-07-05,589.643
2022-07-06,587.489
2022-07-07,600.4
2022-07-08,601.332
2022-07-11,591.927
2022-07-12,589.746
2022-07-13,589.117
2022-07-14,580.717
2022-07-15,591.064
2022-07-18,595.23
2022-07-19,610.516
2022-07-20,617.872
2022-07-21,621.372
2022-07-22,619.125
2022-07-25,620.07
2022-07-26,615.321
2022-07-27,624.069
2022-07-28,634.718
2022-07-29,641.677
2022-08-01,644.186
2022-08-02,638.511
2022-08-03,642.557
2022-08-04,643.819
2022-08-05,644.6
2022-08-08,651.066
2022-08-09,643.429
2022-08-10,660.982
2022-08-11,663.642
2022-08-12,670.304
2022-08-15,670.393
2022-08-16,670.414
2022-08-17,661.275
2022-08-18,664.298
2022-08-19,651.393
2022-08-22,638.897
2022-08-23,640.281
2022-08-24,643.661
2022-08-25,650.953
2022-08-26,635.664
2022-08-29,628.411
2022-08-30,622.991
2022-08-31,620.994
2022-09-01,610.04
2022-09-02,610.491
2022-09-05,607.436
2022-09-06,603.355
2022-09-07,610.328
2022-09-08,617.016
2022-09-09,629.889
2022-09-12,638.933
2022-09-13,618.251
2022-09-14,616.563
2022-09-15,612.55
2022-09-16,604.572
2022-09-19,607.423
2022-09-20,599.466
2022-09-21,592.533
2022-09-22,581.035
2022-09-23,566.0
2022-09-26,555.505
2022-09-27,555.622
2022-09-28,565.765
2022-09-29,557.885
2022-09-30,557.572
2022-10-03,569.232
2022-10-04,591.498
2022-10-05,586.424
2022-10-06,584.255
2022-10-07,570.598
2022-10-10,565.327
2022-10-11,563.175
2022-10-12,560.077
2022-10-13,568.496
2022-10-14,561.159
2022-10-17,574.109
2022-10-18,580.914
2022-10-19,571.66
2022-10-20,567.772
2022-10-21,572.897
2022-10-24,577.621
2022-10-25,592.39
2022-10-26,597.679
2022-10-27,597.747
2022-10-28,602.736
2022-10-31,602.526
2022-11-01,605.97
2022-11-02,594.019
2022-11-03,587.884
2022-11-04,596.486
2022-11-07,602.966
2022-11-08,607.195
2022-11-09,595.832
2022-11-10,627.159
2022-11-11,637.56
2022-11-14,630.793
2022-11-15,638.375
2022-11-16,628.991
2022-11-17,623.988
2022-11-18,628.211
2022-11-21,623.672
2022-11-22,632.035
2022-11-23,636.497
2022-11-24,639.708
2022-11-25,640.218
2022-11-28,629.674
2022-11-29,630.595
2022-11-30,639.883
2022-12-01,646.753
2022-12-02,647.154
2022-12-05,635.459
2022-12-06,627.182
2022-12-07,624.686
2022-12-08,628.002
2022-12-09,626.003
2022-12-12,628.602
2022-12-13,637.36
2022-12-14,636.081
2022-12-15,621.287
2022-12-16,615.535
2022-12-19,608.86
2022-12-20,611.659
2022-12-21,620.023
2022-12-22,614.222
2022-12-23,616.273
2022-12-26,616.549
2022-12-27,616.002
2022-12-28,608.481
2022-12-29,619.396
2022-12-30,618.206
2023-01-02,619.425
2023-01-03,617.68
2023-01-04,624.43
2023-01-05,617.905
2023-01-06,630.35
2023-01-09,635.784
2023-01-10,639.095
2023-01-11,645.688
2023-01-12,654.936
2023-01-13,659.708
2023-01-16,659.755
2023-01-17,659.975
2023-01-18,656.66
2023-01-19,648.553
2023-01-20,657.207
2023-01-23,665.294
2023-01-24,665.036
2023-01-25,665.591
2023-01-26,668.786
2023-01-27,672.42
2023-01-30,666.343
2023-01-31,675.616
2023-02-01,684.393
2023-02-02,695.851
2023-02-03,688.355
2023-02-06,678.263
2023-02-07,682.134
2023-02-08,677.996
2023-02-09,673.66
2023-02-10,670.164
2023-02-13,675.236
2023-02-14,676.761
2023-02-15,679.118
2023-02-16,676.191
2023-02-17,674.873
2023-02-20,675.866
2023-02-21,662.713
2023-02-22,660.545
2023-02-23,663.107
2023-02-24,657.807
2023-02-27,661.437
2023-02-28,662.051
2023-03-01,663.019
2023-03-02,663.097
2023-03-03,670.75
2023-03-06,666.988
2023-03-07,658.601
2023-03-08,658.41
2023-03-09,647.983
2023-03-10,635.026
2023-03-13,624.631
2023-03-14,630.414
2023-03-15,618.734
2023-03-16,624.843
2023-03-17,615.696
2023-03-20,620.503
2023-03-21,629.62
2023-03-22,620.279
2023-03-23,621.223
2023-03-24,619.928
2023-03-27,624.653
2023-03-28,626.373
2023-03-29,633.173
2023-03-30,637.552
2023-03-31,645.512
2023-04-03,647.777
2023-04-04,642.84
2023-04-05,635.306
2023-04-06,634.671
2023-04-07,634.844
2023-04-10,637.012
2023-04-11,643.677
2023-04-12,642.597
2023-04-13,649.416
2023-04-14,646.976
2023-04-17,649.401
2023-04-18,650.345
2023-04-19,649.896
2023-04-20,647.561
2023-04-21,647.19
2023-04-24,647.87
2023-04-25,637.257
2023-04-26,633.852
2023-04-27,639.305
2023-04-28,645.126
2023-05-01,644.862
2023-05-02,635.865
2023-05-03,637.81
2023-05-04,632.801
2023-05-05,643.901
2023-05-08,644.737
2023-05-09,642.48
2023-05-10,643.712
2023-05-11,639.316
2023-05-12,637.865
2023-05-15,643.869
2023-05-16,637.283
2023-05-17,643.011
2023-05-18,645.142
2023-05-19,643.665
2023-05-22,647.364
2023-05-23,643.384
2023-05-24,634.178
2023-05-25,630.311
2023-05-26,634.347
2023-05-29,635.201
2023-05-30,634.408
2023-05-31,627.63
2023-06-01,634.423
2023-06-02,650.869
2023-06-05,647.046
2023-06-06,656.611
2023-06-07,662.776
2023-06-08,661.761
2023-06-09,659.939
2023-06-12,662.778
2023-06-13,670.227
2023-06-14,668.739
2023-06-15,672.027
2023-06-16,670.344
2023-06-19,668.079
2023-06-20,663.865
2023-06-21,662.458
2023-06-22,657.472
2023-06-23,647.61
2023-06-26,648.846
2023-06-27,654.904
2023-06-28,658.168
2023-06-29,663.117
2023-06-30,667.353
2023-07-03,670.435
2023-07-04,671.404
2023-07-05,665.026
2023-07-06,654.793
2023-07-07,662.239
2023-07-10,669.007
2023-07-11,676.06
2023-07-12,685.851
2023-07-13,692.146
2023-07-14,687.328
2023-07-17,688.547
2023-07-18,695.489
2023-07-19,698.819
2023-07-20,693.538
2023-07-21,690.412
2023-07-24,691.798
2023-07-25,692.887
2023-07-26,696.135
2023-07-27,690.117
2023-07-28,695.415
2023-07-31,700.246
2023-08-01,696.186
2023-08-02,685.87
2023-08-03,683.43
2023-08-04,685.571
2023-08-07,686.475
2023-08-08,680.907
2023-08-09,679.076
2023-08-10,679.561
2023-08-11,678.008
2023-08-14,675.386
2023-08-15,669.561
2023-08-16,662.679
2023-08-17,655.63
2023-08-18,655.455
2023-08-21,654.292
2023-08-22,654.803
2023-08-23,661.152
2023-08-24,655.297
2023-08-25,654.774
2023-08-28,661.029
2023-08-29,669.616
2023-08-30,673.883
2023-08-31,673.804
2023-09-01,677.799
2023-09-04,677.994
2023-09-05,667.154
2023-09-06,664.801
2023-09-07,659.857
2023-09-08,658.257
2023-09-11,660.752
2023-09-12,659.976
2023-09-13,656.137
2023-09-14,663.72
2023-09-15,660.165
2023-09-18,656.23
2023-09-19,654.89
2023-09-20,653.025
2023-09-21,642.453
2023-09-22,640.88
2023-09-25,640.295
2023-09-26,632.856
2023-09-27,634.636
2023-09-28,638.822
2023-09-29,638.797
2023-10-02,628.682
2023-10-03,617.36
2023-10-04,615.785
2023-10-05,618.841
2023-10-06,623.157
2023-10-09,625.154
2023-10-10,634.345
2023-10-11,634.429
2023-10-12,625.26
2023-10-13,618.309
2023-10-16,623.913
2023-10-17,629.201
2023-10-18,618.654
2023-10-19,610.848
2023-10-20,604.391
2023-10-23,599.972
2023-10-24,603.521
2023-10-25,595.65
2023-10-26,595.17
2023-10-27,592.962
2023-10-30,595.99
2023-10-31,599.708
2023-11-01,603.496
2023-11-02,617.712
2023-11-03,631.598
2023-11-06,626.936
2023-11-07,623.305
2023-11-08,619.629
2023-11-09,616.995
2023-11-10,618.747
2023-11-13,619.049
2023-11-14,644.171
2023-11-15,648.401
2023-11-16,640.412
2023-11-17,647.704
2023-11-20,651.241
2023-11-21,646.734
2023-11-22,648.398
2023-11-23,649.369
2023-11-24,652.967
2023-11-27,651.757
2023-11-28,651.743
2023-11-29,655.361
2023-11-30,655.811
2023-12-01,668.38
2023-12-04,671.298
2023-12-05,664.965
2023-12-06,666.747
2023-12-07,670.256
2023-12-08,671.935
2023-12-11,672.741
2023-12-12,671.764
2023-12-13,685.888
2023-12-14,706.953
2023-12-15,702.692
2023-12-18,700.824
2023-12-19,711.24
2023-12-20,704.133
2023-12-21,711.478
2023-12-22,716.242
2023-12-25,716.098
2023-12-26,720.533
2023-12-27,724.941
2023-12-28,725.56
2023-12-29,719.213
2024-01-01,719.431
2024-01-02,713.46
2024-01-03,697.32
2024-01-04,698.353
2024-01-05,698.525
2024-01-08,706.403
2024-01-09,702.759
2024-01-10,703.644
2024-01-11,700.136
2024-01-12,701.814
2024-01-15,700.657
2024-01-16,692.549
2024-01-17,684.697
2024-01-18,688.538
2024-01-19,692.957
2024-01-22,702.735
2024-01-23,700.001
2024-01-24,699.701
2024-01-25,702.199
2024-01-26,703.333
2024-01-29,709.53
2024-01-30,706.846
2024-01-31,699.408
2024-02-01,702.606
2024-02-02,700.129
2024-02-05,691.397
2024-02-06,696.307
2024-02-07,697.036
2024-02-08,701.863
2024-02-09,706.795
2024-02-12,714.204
2024-02-13,696.525
2024-02-14,704.986
2024-02-15,716.141
2024-02-16,714.87
2024-02-19,715.345
2024-02-20,710.456
2024-02-21,708.591
2024-02-22,714.153
2024-02-23,715.526
2024-02-26,716.685
2024-02-27,722.183
2024-02-28,719.162
2024-02-29,722.984
2024-03-01,728.705
2024-03-04,727.642
2024-03-05,724.068
2024-03-06,729.999
2024-03-07,735.821
2024-03-08,736.946
2024-03-11,731.287
2024-03-12,732.119
2024-03-13,733.181
2024-03-14,725.087
2024-03-15,725.828
2024-03-18,725.513
2024-03-19,728.136
2024-03-20,735.606
2024-03-21,743.617
2024-03-22,738.272
2024-03-25,737.857
2024-03-26,738.033
2024-03-27,748.577
2024-03-28,750.508
2024-03-29,751.622
2024-04-01,744.747
2024-04-02,735.76
2024-04-03,738.887
2024-04-04,736.551
2024-04-05,737.003
2024-04-08,742.12
2024-04-09,744.077
2024-04-10,730.704
2024-04-11,730.821
2024-04-12,721.112
2024-04-15,713.597
2024-04-16,706.229
2024-04-17,701.869
2024-04-18,703.219
2024-04-19,702.937
2024-04-22,708.952
2024-04-23,718.803
2024-04-24,718.169
2024-04-25,712.878
2024-04-26,716.865
2024-04-29,722.798
2024-04-30,713.098
2024-05-01,712.974
2024-05-02,722.431
2024-05-03,729.812
2024-05-06,736.518
2024-05-07,739.11
2024-05-08,736.016
2024-05-09,741.98
2024-05-10,741.338
2024-05-13,742.359
2024-05-14,748.339
2024-05-15,753.652
2024-05-16,751.211
2024-05-17,751.422
2024-05-20,753.494
2024-05-21,751.639
2024-05-22,746.521
2024-05-23,738.694
2024-05-24,743.401
2024-05-27,745.599
2024-05-28,743.837
2024-05-29,733.174
2024-05-30,739.619
2024-05-31,746.016
2024-06-03,745.563
2024-06-04,738.208
2024-06-05,742.296
2024-06-06,741.026
2024-06-07,733.898
2024-06-10,735.231
2024-06-11,730.857
2024-06-12,742.247
2024-06-13,732.783
2024-06-14,724.144
2024-06-17,726.441
2024-06-18,729.241
2024-06-19,729.33
2024-06-20,728.247
2024-06-21,727.581
2024-06-24,732.813
2024-06-25,728.628
2024-06-26,726.376
2024-06-27,729.557
2024-06-28,731.869
2024-07-01,727.678
2024-07-02,729.297
2024-07-03,733.762
2024-07-04,735.433
2024-07-05,732.75
2024-07-08,735.058
2024-07-09,731.427
2024-07-10,737.463
2024-07-11,756.16
2024-07-12,763.444
2024-07-15,767.782
2024-07-16,781.281
2024-07-17,777.635
2024-07-18,769.592
2024-07-19,763.803
2024-07-22,770.67
2024-07-23,773.711
2024-07-24,762.907
2024-07-25,764.111
2024-07-26,773.868
2024-07-29,772.118
2024-07-30,773.209
2024-07-31,782.146
2024-08-01,765.21
2024-08-02,743.235
2024-08-05,717.604
2024-08-06,728.134
2024-08-07,724.963
2024-08-08,734.612
2024-08-09,736.965
2024-08-12,733.148
2024-08-13,743.894
2024-08-14,746.151
2024-08-15,756.583
2024-08-16,761.454
2024-08-19,768.658
2024-08-20,765.903
2024-08-21,772.743
2024-08-22,769.072
2024-08-23,785.417
2024-08-26,785.322
2024-08-27,783.576
2024-08-28,779.984
2024-08-29,781.681
2024-08-30,786.264
2024-09-02,784.81
2024-09-03,769.467
2024-09-04,766.961
2024-09-05,764.229
2024-09-06,755.091
2024-09-09,755.489
2024-09-10,755.277
2024-09-11,755.605
2024-09-12,764.53
2024-09-13,778.036
2024-09-16,780.942
2024-09-17,784.101
2024-09-18,784.18
2024-09-19,797.176
2024-09-20,791.169
2024-09-23,792.874
2024-09-24,795.21
2024-09-25,789.458
2024-09-26,798.683
2024-09-27,804.177
2024-09-30,801.393
2024-10-01,793.928
2024-10-02,789.932
2024-10-03,785.683
2024-10-04,792.061
2024-10-07,788.388
2024-10-08,785.968
2024-10-09,788.942
2024-10-10,786.17
2024-10-11,795.797
2024-10-14,798.16
2024-10-15,799.537
2024-10-16,803.495
2024-10-17,803.026
2024-10-18,803.797
2024-10-21,794.362
2024-10-22,789.72
2024-10-23,782.719
2024-10-24,784.553
2024-10-25,781.869
2024-10-28,788.895
2024-10-29,788.166
2024-10-30,788.456
2024-10-31,779.959
2024-11-01,780.476
2024-11-04,782.751
2024-11-05,791.856
2024-11-06,813.474
2024-11-07,818.273
2024-11-08,819.824
2024-11-11,824.751
2024-11-12,814.185
2024-11-13,808.356
2024-11-14,801.816
2024-11-15,795.048
2024-11-18,796.095
2024-11-19,800.593
2024-11-20,799.419
2024-11-21,809.388
2024-11-22,818.973
2024-11-25,829.1
2024-11-26,824.542
2024-11-27,826.2
2024-11-28,827.529
2024-11-29,830.626
2024-12-02,829.253
2024-12-03,830.315
2024-12-04,832.245
2024-12-05,827.87
2024-12-06,828.547
2024-12-09,825.312
2024-12-10,818.848
2024-12-11,822.484
2024-12-12,817.176
2024-12-13,811.861
2024-12-16,812.51
2024-12-17,804.953
2024-12-18,782.758
2024-12-19,775.032
2024-12-20,780.3
2024-12-23,781.084
2024-12-24,786.129
2024-12-25,786.002
2024-12-26,789.162
2024-12-27,785.108
2024-12-30,780.035
2024-12-31,781.416
2025-01-01,781.442
2025-01-02,781.643
2025-01-03,788.916
2025-01-06,790.88
2025-01-07,786.637
2025-01-08,782.077
2025-01-09,781.476
2025-01-10,770.181
2025-01-13,770.221
2025-01-14,776.819
2025-01-15,789.358
2025-01-16,793.268
2025-01-17,796.439
2025-01-20,799.171
2025-01-21,809.276
2025-01-22,807.179
2025-01-23,808.967
2025-01-24,810.18
2025-01-27,803.392
2025-01-28,804.395
2025-01-29,804.517
2025-01-30,814.118
2025-01-31,808.626
2025-02-03,796.958
2025-02-04,804.82
2025-02-05,813.911
2025-02-06,814.31
2025-02-07,807.489
2025-02-10,809.315
2025-02-11,805.977
2025-02-12,800.969
2025-02-13,811.077
2025-02-14,812.618
2025-02-17,813.042
2025-02-18,816.59
2025-02-19,811.493
2025-02-20,807.091
2025-02-21,792.8
2025-02-24,790.04
2025-02-25,787.412
2025-02-26,789.293
2025-02-27,780.261
2025-02-28,782.058
2025-03-03,772.54
2025-03-04,762.666
2025-03-05,774.42
2025-03-06,769.321
2025-03-07,771.111
2025-03-10,755.585
2025-03-11,753.373
2025-03-12,755.636
2025-03-13,746.981
2025-03-14,762.223
2025-03-17,772.723
2025-03-18,769.681
2025-03-19,776.134
2025-03-20,773.144
2025-03-21,768.903
2025-03-24,779.578
2025-03-25,779.251
2025-03-26,774.184
2025-03-27,770.944
2025-03-28,760.124
2025-03-31,753.153
2025-04-01,756.632
2025-04-02,763.803
2025-04-03,731.393
2025-04-04,694.799
2025-04-07,675.624
2025-04-08,673.414
2025-04-09,708.209
2025-04-10,703.68
2025-04-11,712.035
2025-04-14,723.711
2025-04-15,726.651
2025-04-16,722.138
2025-04-17,727.667
2025-04-18,728.988
2025-04-21,721.073
2025-04-22,732.557
2025-04-23,740.248
2025-04-24,750.536
2025-04-25,750.469
2025-04-28,755.557
2025-04-29,758.961
2025-04-30,758.722
2025-05-01,758.213
