Date,EUROPE IMI GROWTH IMI (Large+Mid+Small Cap)
2015-04-29,1271.66
2015-04-30,1274.128
2015-05-01,1272.522
2015-05-04,1274.641
2015-05-05,1261.045
2015-05-06,1270.27
2015-05-07,1263.755
2015-05-08,1294.577
2015-05-11,1292.14
2015-05-12,1286.353
2015-05-13,1297.318
2015-05-14,1309.355
2015-05-15,1313.525
2015-05-18,1313.842
2015-05-19,1309.699
2015-05-20,1310.368
2015-05-21,1317.637
2015-05-22,1305.412
2015-05-25,1302.97
2015-05-26,1280.849
2015-05-27,1294.677
2015-05-28,1297.092
2015-05-29,1279.975
2015-06-01,1277.543
2015-06-02,1287.895
2015-06-03,1302.125
2015-06-04,1295.735
2015-06-05,1261.58
2015-06-08,1262.023
2015-06-09,1261.295
2015-06-10,1290.828
2015-06-11,1290.777
2015-06-12,1283.083
2015-06-15,1260.48
2015-06-16,1268.766
2015-06-17,1261.728
2015-06-18,1282.583
2015-06-19,1278.871
2015-06-22,1313.623
2015-06-23,1305.007
2015-06-24,1298.298
2015-06-25,1297.152
2015-06-26,1292.023
2015-06-29,1260.754
2015-06-30,1245.465
2015-07-01,1262.032
2015-07-02,1253.662
2015-07-03,1247.957
2015-07-06,1232.832
2015-07-07,1200.746
2015-07-08,1214.621
2015-07-09,1239.717
2015-07-10,1278.999
2015-07-13,1284.568
2015-07-14,1289.058
2015-07-15,1288.729
2015-07-16,1300.79
2015-07-17,1296.947
2015-07-20,1303.235
2015-07-21,1297.361
2015-07-22,1285.827
2015-07-23,1290.643
2015-07-24,1279.516
2015-07-27,1265.261
2015-07-28,1270.671
2015-07-29,1282.422
2015-07-30,1275.61
2015-07-31,1292.123
2015-08-03,1295.865
2015-08-04,1292.615
2015-08-05,1295.985
2015-08-06,1290.65
2015-08-07,1280.007
2015-08-10,1293.472
2015-08-11,1281.865
2015-08-12,1260.651
2015-08-13,1271.061
2015-08-14,1269.684
2015-08-17,1268.949
2015-08-18,1268.519
2015-08-19,1249.912
2015-08-20,1237.802
2015-08-21,1210.989
2015-08-24,1179.657
2015-08-25,1211.613
2015-08-26,1189.99
2015-08-27,1206.999
2015-08-28,1209.383
2015-08-31,1207.336
2015-09-01,1182.165
2015-09-02,1182.937
2015-09-03,1196.382
2015-09-04,1170.85
2015-09-07,1180.332
2015-09-08,1194.241
2015-09-09,1207.22
2015-09-10,1201.649
2015-09-11,1197.188
2015-09-14,1191.407
2015-09-15,1198.566
2015-09-16,1220.49
2015-09-17,1221.604
2015-09-18,1210.782
2015-09-21,1203.47
2015-09-22,1161.122
2015-09-23,1163.315
2015-09-24,1153.954
2015-09-25,1175.611
2015-09-28,1158.515
2015-09-29,1148.992
2015-09-30,1171.979
2015-10-01,1170.649
2015-10-02,1182.17
2015-10-05,1208.183
2015-10-06,1218.723
2015-10-07,1211.011
2015-10-08,1218.058
2015-10-09,1228.354
2015-10-12,1228.339
2015-10-13,1220.533
2015-10-14,1217.355
2015-10-15,1231.444
2015-10-16,1236.423
2015-10-19,1236.23
2015-10-20,1235.859
2015-10-21,1238.889
2015-10-22,1240.813
2015-10-23,1252.403
2015-10-26,1250.165
2015-10-27,1240.467
2015-10-28,1255.235
2015-10-29,1247.797
2015-10-30,1256.141
2015-11-02,1258.226
2015-11-03,1252.557
2015-11-04,1247.557
2015-11-05,1247.696
2015-11-06,1237.963
2015-11-09,1225.674
2015-11-10,1220.992
2015-11-11,1236.213
2015-11-12,1223.216
2015-11-13,1209.386
2015-11-16,1211.217
2015-11-17,1232.988
2015-11-18,1228.892
2015-11-19,1244.222
2015-11-20,1241.718
2015-11-23,1232.126
2015-11-24,1216.201
2015-11-25,1230.418
2015-11-26,1242.778
2015-11-27,1239.828
2015-11-30,1243.595
2015-12-01,1245.009
2015-12-02,1244.48
2015-12-03,1239.196
2015-12-04,1240.364
2015-12-07,1247.809
2015-12-08,1229.516
2015-12-09,1230.185
2015-12-10,1223.469
2015-12-11,1207.325
2015-12-14,1192.614
2015-12-15,1212.643
2015-12-16,1217.783
2015-12-17,1220.47
2015-12-18,1208.437
2015-12-21,1203.637
2015-12-22,1205.844
2015-12-23,1223.975
2015-12-24,1232.236
2015-12-25,1232.236
2015-12-28,1230.239
2015-12-29,1242.411
2015-12-30,1238.41
2015-12-31,1226.198
2016-01-01,1226.198
2016-01-04,1190.171
2016-01-05,1188.629
2016-01-06,1177.476
2016-01-07,1162.494
2016-01-08,1154.451
2016-01-11,1143.855
2016-01-12,1153.952
2016-01-13,1159.134
2016-01-14,1136.586
2016-01-15,1118.325
2016-01-18,1108.775
2016-01-19,1126.575
2016-01-20,1094.509
2016-01-21,1106.153
2016-01-22,1137.381
2016-01-25,1136.834
2016-01-26,1143.356
2016-01-27,1150.372
2016-01-28,1136.87
2016-01-29,1151.271
2016-02-01,1159.905
2016-02-02,1142.577
2016-02-03,1140.927
2016-02-04,1142.942
2016-02-05,1126.658
2016-02-08,1085.747
2016-02-09,1090.79
2016-02-10,1101.294
2016-02-11,1078.931
2016-02-12,1092.671
2016-02-15,1115.349
2016-02-16,1109.378
2016-02-17,1134.644
2016-02-18,1136.174
2016-02-19,1131.398
2016-02-22,1137.971
2016-02-23,1128.687
2016-02-24,1106.351
2016-02-25,1126.982
2016-02-26,1128.794
2016-02-29,1130.028
2016-03-01,1147.694
2016-03-02,1145.071
2016-03-03,1148.81
2016-03-04,1164.158
2016-03-07,1158.79
2016-03-08,1156.497
2016-03-09,1157.399
2016-03-10,1153.262
2016-03-11,1179.03
2016-03-14,1184.643
2016-03-15,1174.158
2016-03-16,1169.559
2016-03-17,1190.577
2016-03-18,1192.443
2016-03-21,1188.905
2016-03-22,1185.104
2016-03-23,1184.729
2016-03-24,1168.083
2016-03-25,1168.083
2016-03-28,1174.209
2016-03-29,1178.899
2016-03-30,1210.623
2016-03-31,1203.846
2016-04-01,1187.114
2016-04-04,1196.401
2016-04-05,1178.616
2016-04-06,1188.215
2016-04-07,1182.54
2016-04-08,1193.822
2016-04-11,1199.127
2016-04-12,1195.437
2016-04-13,1207.706
2016-04-14,1208.984
2016-04-15,1208.441
2016-04-18,1217.357
2016-04-19,1241.107
2016-04-20,1235.793
2016-04-21,1223.489
2016-04-22,1213.543
2016-04-25,1215.171
2016-04-26,1217.064
2016-04-27,1220.816
2016-04-28,1222.977
2016-04-29,1215.606
2016-05-02,1223.182
2016-05-03,1208.355
2016-05-04,1194.536
2016-05-05,1190.738
2016-05-06,1188.298
2016-05-09,1197.795
2016-05-10,1206.331
2016-05-11,1205.516
2016-05-12,1197.633
2016-05-13,1192.362
2016-05-16,1196.29
2016-05-17,1195.465
2016-05-18,1199.184
2016-05-19,1180.226
2016-05-20,1195.385
2016-05-23,1192.381
2016-05-24,1212.601
2016-05-25,1221.651
2016-05-26,1227.33
2016-05-27,1226.006
2016-05-30,1228.63
2016-05-31,1222.163
2016-06-01,1219.226
2016-06-02,1220.377
2016-06-03,1229.976
2016-06-06,1235.33
2016-06-07,1246.877
2016-06-08,1244.322
2016-06-09,1228.456
2016-06-10,1198.285
2016-06-13,1177.187
2016-06-14,1148.007
2016-06-15,1159.828
2016-06-16,1141.772
2016-06-17,1162.234
2016-06-20,1211.089
2016-06-21,1212.214
2016-06-22,1216.438
2016-06-23,1238.464
2016-06-24,1147.787
2016-06-27,1090.991
2016-06-28,1125.436
2016-06-29,1162.902
2016-06-30,1176.152
2016-07-01,1186.848
2016-07-04,1180.362
2016-07-05,1160.81
2016-07-06,1140.71
2016-07-07,1153.584
2016-07-08,1164.164
2016-07-11,1183.632
2016-07-12,1192.806
2016-07-13,1196.608
2016-07-14,1201.612
2016-07-15,1196.048
2016-07-18,1201.047
2016-07-19,1192.203
2016-07-20,1204.984
2016-07-21,1201.059
2016-07-22,1198.759
2016-07-25,1202.487
2016-07-26,1206.37
2016-07-27,1209.388
2016-07-28,1212.485
2016-07-29,1231.289
2016-08-01,1225.526
2016-08-02,1219.226
2016-08-03,1210.488
2016-08-04,1213.608
2016-08-05,1216.529
2016-08-08,1211.729
2016-08-09,1227.553
2016-08-10,1230.636
2016-08-11,1243.97
2016-08-12,1243.203
2016-08-15,1246.161
2016-08-16,1242.328
2016-08-17,1235.161
2016-08-18,1249.664
2016-08-19,1242.51
2016-08-22,1245.144
2016-08-23,1252.16
2016-08-24,1246.822
2016-08-25,1240.543
2016-08-26,1244.76
2016-08-29,1232.099
2016-08-30,1233.067
2016-08-31,1224.075
2016-09-01,1230.555
2016-09-02,1249.152
2016-09-05,1247.9
2016-09-06,1257.561
2016-09-07,1260.753
2016-09-08,1256.041
2016-09-09,1231.738
2016-09-12,1225.209
2016-09-13,1220.341
2016-09-14,1221.473
2016-09-15,1228.032
2016-09-16,1213.757
2016-09-19,1226.502
2016-09-20,1227.076
2016-09-21,1226.187
2016-09-22,1255.101
2016-09-23,1244.531
2016-09-26,1232.813
2016-09-27,1228.031
2016-09-28,1235.191
2016-09-29,1234.535
2016-09-30,1236.443
2016-10-03,1235.79
2016-10-04,1238.439
2016-10-05,1231.392
2016-10-06,1221.833
2016-10-07,1208.449
2016-10-10,1213.422
2016-10-11,1197.989
2016-10-12,1185.876
2016-10-13,1180.144
2016-10-14,1190.082
2016-10-17,1179.316
2016-10-18,1192.049
2016-10-19,1194.583
2016-10-20,1189.245
2016-10-21,1181.508
2016-10-24,1179.661
2016-10-25,1169.414
2016-10-26,1169.523
2016-10-27,1169.636
2016-10-28,1164.459
2016-10-31,1162.165
2016-11-01,1159.732
2016-11-02,1157.386
2016-11-03,1152.402
2016-11-04,1146.838
2016-11-07,1152.01
2016-11-08,1155.503
2016-11-09,1158.039
2016-11-10,1139.193
2016-11-11,1133.92
2016-11-14,1118.861
2016-11-15,1124.712
2016-11-16,1119.925
2016-11-17,1127.399
2016-11-18,1116.861
2016-11-21,1122.683
2016-11-22,1116.562
2016-11-23,1109.61
2016-11-24,1117.816
2016-11-25,1127.49
2016-11-28,1119.121
2016-11-29,1126.938
2016-11-30,1126.513
2016-12-01,1116.581
2016-12-02,1118.059
2016-12-05,1129.496
2016-12-06,1133.626
2016-12-07,1140.268
2016-12-08,1135.489
2016-12-09,1144.525
2016-12-12,1145.828
2016-12-13,1161.75
2016-12-14,1158.214
2016-12-15,1140.404
2016-12-16,1144.286
2016-12-19,1150.344
2016-12-20,1146.577
2016-12-21,1150.845
2016-12-22,1151.823
2016-12-23,1152.931
2016-12-26,1152.931
2016-12-27,1154.863
2016-12-28,1152.77
2016-12-29,1160.573
2016-12-30,1170.109
2017-01-02,1175.589
2017-01-03,1161.049
2017-01-04,1167.897
2017-01-05,1184.966
2017-01-06,1181.625
2017-01-09,1177.245
2017-01-10,1182.421
2017-01-11,1172.138
2017-01-12,1184.274
2017-01-13,1190.921
2017-01-16,1181.999
2017-01-17,1187.556
2017-01-18,1191.643
2017-01-19,1182.491
2017-01-20,1187.846
2017-01-23,1192.486
2017-01-24,1196.042
2017-01-25,1207.343
2017-01-26,1203.499
2017-01-27,1207.262
2017-01-30,1196.358
2017-01-31,1202.866
2017-02-01,1205.556
2017-02-02,1208.895
2017-02-03,1213.101
2017-02-06,1201.484
2017-02-07,1203.107
2017-02-08,1211.796
2017-02-09,1214.003
2017-02-10,1212.455
2017-02-13,1217.88
2017-02-14,1210.332
2017-02-15,1215.122
2017-02-16,1224.924
2017-02-17,1227.182
2017-02-20,1226.98
2017-02-21,1227.268
2017-02-22,1230.069
2017-02-23,1235.448
2017-02-24,1225.467
2017-02-27,1229.597
2017-02-28,1232.869
2017-03-01,1238.668
2017-03-02,1237.049
2017-03-03,1235.702
2017-03-06,1234.439
2017-03-07,1229.462
2017-03-08,1227.128
2017-03-09,1229.456
2017-03-10,1239.271
2017-03-13,1246.324
2017-03-14,1244.067
2017-03-15,1246.37
2017-03-16,1267.375
2017-03-17,1271.722
2017-03-20,1272.928
2017-03-21,1269.743
2017-03-22,1264.014
2017-03-23,1273.106
2017-03-24,1275.573
2017-03-27,1280.259
2017-03-28,1283.584
2017-03-29,1274.598
2017-03-30,1280.068
2017-03-31,1277.358
2017-04-03,1269.491
2017-04-04,1274.471
2017-04-05,1274.403
2017-04-06,1275.125
2017-04-07,1273.665
2017-04-10,1274.858
2017-04-11,1278.405
2017-04-12,1283.166
2017-04-13,1283.061
2017-04-14,1283.061
2017-04-17,1288.499
2017-04-18,1279.014
2017-04-19,1282.346
2017-04-20,1290.315
2017-04-21,1280.57
2017-04-24,1319.903
2017-04-25,1330.898
2017-04-26,1333.198
2017-04-27,1335.134
2017-04-28,1335.817
2017-05-01,1337.408
2017-05-02,1348.125
2017-05-03,1348.349
2017-05-04,1362.03
2017-05-05,1374.681
2017-05-08,1367.719
2017-05-09,1370.826
2017-05-10,1368.58
2017-05-11,1364.083
2017-05-12,1376.322
2017-05-15,1381.787
2017-05-16,1396.872
2017-05-17,1389.063
2017-05-18,1381.227
2017-05-19,1397.547
2017-05-22,1404.795
2017-05-23,1403.932
2017-05-24,1400.834
2017-05-25,1406.128
2017-05-26,1402.388
2017-05-29,1400.852
2017-05-30,1400.911
2017-05-31,1411.41
2017-06-01,1416.858
2017-06-02,1429.671
2017-06-05,1424.904
2017-06-06,1415.334
2017-06-07,1412.861
2017-06-08,1403.739
2017-06-09,1403.187
2017-06-12,1388.398
2017-06-13,1399.345
2017-06-14,1408.484
2017-06-15,1386.021
2017-06-16,1404.427
2017-06-19,1412.464
2017-06-20,1399.792
2017-06-21,1399.347
2017-06-22,1400.292
2017-06-23,1403.116
2017-06-26,1407.723
2017-06-27,1404.057
2017-06-28,1409.635
2017-06-29,1392.071
2017-06-30,1389.143
2017-07-03,1392.394
2017-07-04,1385.294
2017-07-05,1388.956
2017-07-06,1384.384
2017-07-07,1382.982
2017-07-10,1388.038
2017-07-11,1381.379
2017-07-12,1404.672
2017-07-13,1407.0
2017-07-14,1417.833
2017-07-17,1421.448
2017-07-18,1420.046
2017-07-19,1424.442
2017-07-20,1433.917
2017-07-21,1422.832
2017-07-24,1415.671
2017-07-25,1419.634
2017-07-26,1424.491
2017-07-27,1429.433
2017-07-28,1422.302
2017-07-31,1424.334
2017-08-01,1435.146
2017-08-02,1433.394
2017-08-03,1437.947
2017-08-04,1436.998
2017-08-07,1439.96
2017-08-08,1433.26
2017-08-09,1425.642
2017-08-10,1414.448
2017-08-11,1407.666
2017-08-14,1421.172
2017-08-15,1415.34
2017-08-16,1423.736
2017-08-17,1424.051
2017-08-18,1412.634
2017-08-21,1416.458
2017-08-22,1423.733
2017-08-23,1422.23
2017-08-24,1423.076
2017-08-25,1429.342
2017-08-28,1431.99
2017-08-29,1426.539
2017-08-30,1424.465
2017-08-31,1433.639
2017-09-01,1442.482
2017-09-04,1439.178
2017-09-05,1441.264
2017-09-06,1443.864
2017-09-07,1459.238
2017-09-08,1463.874
2017-09-11,1472.302
2017-09-12,1473.191
2017-09-13,1467.995
2017-09-14,1464.075
2017-09-15,1472.042
2017-09-18,1475.59
2017-09-19,1476.568
2017-09-20,1477.273
2017-09-21,1468.422
2017-09-22,1475.335
2017-09-25,1467.067
2017-09-26,1454.537
2017-09-27,1453.02
2017-09-28,1464.67
2017-09-29,1475.414
2017-10-02,1475.084
2017-10-03,1479.724
2017-10-04,1484.838
2017-10-05,1477.658
2017-10-06,1472.703
2017-10-09,1476.834
2017-10-10,1488.832
2017-10-11,1492.853
2017-10-12,1496.235
2017-10-13,1500.471
2017-10-16,1495.244
2017-10-17,1484.915
2017-10-18,1491.948
2017-10-19,1489.391
2017-10-20,1482.409
2017-10-23,1481.127
2017-10-24,1475.636
2017-10-25,1477.32
2017-10-26,1481.767
2017-10-27,1478.457
2017-10-30,1484.098
2017-10-31,1493.044
2017-11-01,1491.933
2017-11-02,1489.202
2017-11-03,1491.54
2017-11-06,1489.901
2017-11-07,1478.45
2017-11-08,1478.807
2017-11-09,1463.823
2017-11-10,1463.659
2017-11-13,1454.664
2017-11-14,1460.126
2017-11-15,1456.883
2017-11-16,1469.894
2017-11-17,1466.831
2017-11-20,1477.206
2017-11-21,1482.705
2017-11-22,1483.239
2017-11-23,1491.09
2017-11-24,1499.184
2017-11-27,1490.855
2017-11-28,1492.277
2017-11-29,1486.05
2017-11-30,1491.104
2017-12-01,1473.652
2017-12-04,1483.544
2017-12-05,1481.447
2017-12-06,1478.681
2017-12-07,1477.518
2017-12-08,1480.359
2017-12-11,1484.072
2017-12-12,1485.436
2017-12-13,1486.864
2017-12-14,1482.585
2017-12-15,1478.581
2017-12-18,1502.562
2017-12-19,1497.433
2017-12-20,1495.751
2017-12-21,1500.653
2017-12-22,1497.886
2017-12-25,1497.886
2017-12-26,1500.048
2017-12-27,1508.277
2017-12-28,1510.187
2017-12-29,1518.224
2018-01-01,1518.224
2018-01-02,1517.444
2018-01-03,1524.64
2018-01-04,1542.176
2018-01-05,1553.106
2018-01-08,1549.169
2018-01-09,1549.237
2018-01-10,1544.567
2018-01-11,1545.035
2018-01-12,1559.006
2018-01-15,1572.484
2018-01-16,1567.924
2018-01-17,1569.858
2018-01-18,1572.498
2018-01-19,1583.45
2018-01-22,1588.061
2018-01-23,1599.019
2018-01-24,1599.146
2018-01-25,1601.953
2018-01-26,1603.551
2018-01-29,1590.647
2018-01-30,1586.81
2018-01-31,1592.09
2018-02-01,1586.071
2018-02-02,1557.369
2018-02-05,1529.076
2018-02-06,1486.649
2018-02-07,1510.683
2018-02-08,1477.261
2018-02-09,1457.37
2018-02-12,1479.046
2018-02-13,1479.601
2018-02-14,1502.684
2018-02-15,1523.435
2018-02-16,1536.567
2018-02-19,1517.365
2018-02-20,1522.855
2018-02-21,1523.372
2018-02-22,1520.49
2018-02-23,1520.135
2018-02-26,1527.484
2018-02-27,1517.2
2018-02-28,1500.959
2018-03-01,1477.795
2018-03-02,1465.14
2018-03-05,1485.974
2018-03-06,1498.161
2018-03-07,1504.607
2018-03-08,1515.925
2018-03-09,1524.125
2018-03-12,1527.707
2018-03-13,1521.972
2018-03-14,1517.754
2018-03-15,1522.18
2018-03-16,1514.87
2018-03-19,1507.317
2018-03-20,1507.946
2018-03-21,1504.929
2018-03-22,1489.536
2018-03-23,1482.528
2018-03-26,1479.494
2018-03-27,1492.813
2018-03-28,1492.594
2018-03-29,1492.57
2018-03-30,1492.57
2018-04-02,1494.212
2018-04-03,1481.339
2018-04-04,1474.737
2018-04-05,1502.428
2018-04-06,1502.683
2018-04-09,1510.54
2018-04-10,1528.115
2018-04-11,1521.632
2018-04-12,1523.122
2018-04-13,1525.102
2018-04-16,1526.326
2018-04-17,1537.028
2018-04-18,1544.138
2018-04-19,1539.508
2018-04-20,1526.986
2018-04-23,1523.092
2018-04-24,1521.62
2018-04-25,1507.465
2018-04-26,1516.619
2018-04-27,1520.987
2018-04-30,1521.454
2018-05-01,1508.627
2018-05-02,1516.71
2018-05-03,1508.043
2018-05-04,1516.829
2018-05-07,1527.417
2018-05-08,1526.196
2018-05-09,1533.14
2018-05-10,1536.752
2018-05-11,1545.12
2018-05-14,1549.969
2018-05-15,1535.684
2018-05-16,1535.748
2018-05-17,1546.909
2018-05-18,1543.167
2018-05-21,1548.257
2018-05-22,1553.132
2018-05-23,1530.196
2018-05-24,1531.366
2018-05-25,1531.273
2018-05-28,1524.791
2018-05-29,1500.917
2018-05-30,1509.314
2018-05-31,1511.946
2018-06-01,1522.463
2018-06-04,1531.807
2018-06-05,1530.602
2018-06-06,1544.01
2018-06-07,1543.193
2018-06-08,1535.479
2018-06-11,1550.617
2018-06-12,1547.687
2018-06-13,1552.722
2018-06-14,1553.428
2018-06-15,1539.119
2018-06-18,1524.647
2018-06-19,1503.218
2018-06-20,1510.496
2018-06-21,1502.906
2018-06-22,1518.069
2018-06-25,1493.458
2018-06-26,1491.822
2018-06-27,1493.848
2018-06-28,1475.692
2018-06-29,1503.094
2018-07-02,1481.876
2018-07-03,1498.066
2018-07-04,1493.918
2018-07-05,1505.267
2018-07-06,1517.066
2018-07-09,1526.175
2018-07-10,1532.579
2018-07-11,1516.568
2018-07-12,1526.064
2018-07-13,1528.537
2018-07-16,1532.506
2018-07-17,1535.168
2018-07-18,1540.593
2018-07-19,1532.208
2018-07-20,1542.862
2018-07-23,1535.688
2018-07-24,1545.469
2018-07-25,1539.065
2018-07-26,1549.403
2018-07-27,1550.708
2018-07-30,1550.342
2018-07-31,1547.161
2018-08-01,1541.266
2018-08-02,1526.057
2018-08-03,1531.845
2018-08-06,1527.005
2018-08-07,1534.585
2018-08-08,1532.306
2018-08-09,1534.775
2018-08-10,1502.247
2018-08-13,1500.231
2018-08-14,1497.24
2018-08-15,1468.721
2018-08-16,1487.343
2018-08-17,1488.995
2018-08-20,1502.595
2018-08-21,1515.968
2018-08-22,1524.744
2018-08-23,1521.987
2018-08-24,1530.295
2018-08-27,1545.868
2018-08-28,1553.849
2018-08-29,1555.993
2018-08-30,1549.609
2018-08-31,1536.025
2018-09-03,1534.548
2018-09-04,1511.682
2018-09-05,1498.499
2018-09-06,1491.552
2018-09-07,1489.686
2018-09-10,1498.002
2018-09-11,1495.157
2018-09-12,1506.951
2018-09-13,1509.919
2018-09-14,1514.404
2018-09-17,1515.244
2018-09-18,1517.259
2018-09-19,1515.092
2018-09-20,1534.556
2018-09-21,1541.226
2018-09-24,1535.442
2018-09-25,1539.447
2018-09-26,1538.638
2018-09-27,1532.707
2018-09-28,1516.268
2018-10-01,1519.417
2018-10-02,1506.027
2018-10-03,1510.321
2018-10-04,1482.344
2018-10-05,1467.496
2018-10-08,1443.76
2018-10-09,1443.224
2018-10-10,1412.893
2018-10-11,1391.861
2018-10-12,1394.72
2018-10-15,1394.916
2018-10-16,1423.776
2018-10-17,1409.806
2018-10-18,1396.822
2018-10-19,1393.703
2018-10-22,1386.659
2018-10-23,1360.339
2018-10-24,1351.22
2018-10-25,1358.374
2018-10-26,1347.851
2018-10-29,1359.208
2018-10-30,1356.951
2018-10-31,1379.553
2018-11-01,1395.372
2018-11-02,1400.86
2018-11-05,1394.294
2018-11-06,1394.324
2018-11-07,1414.309
2018-11-08,1409.597
2018-11-09,1396.801
2018-11-12,1368.063
2018-11-13,1383.24
2018-11-14,1378.955
2018-11-15,1367.381
2018-11-16,1374.765
2018-11-19,1366.399
2018-11-20,1345.14
2018-11-21,1358.39
2018-11-22,1352.908
2018-11-23,1354.685
2018-11-26,1366.564
2018-11-27,1357.784
2018-11-28,1357.257
2018-11-29,1375.664
2018-11-30,1364.898
2018-12-03,1384.993
2018-12-04,1376.319
2018-12-05,1357.403
2018-12-06,1324.223
2018-12-07,1331.942
2018-12-10,1307.113
2018-12-11,1322.113
2018-12-12,1348.141
2018-12-13,1341.878
2018-12-14,1325.624
2018-12-17,1312.111
2018-12-18,1307.257
2018-12-19,1314.63
2018-12-20,1294.152
2018-12-21,1293.438
2018-12-24,1288.308
2018-12-25,1288.308
2018-12-26,1286.933
2018-12-27,1267.823
2018-12-28,1295.44
2018-12-31,1302.748
2019-01-01,1302.748
2019-01-02,1293.38
2019-01-03,1279.959
2019-01-04,1316.869
2019-01-07,1322.958
2019-01-08,1335.661
2019-01-09,1354.895
2019-01-10,1358.542
2019-01-11,1354.728
2019-01-14,1343.058
2019-01-15,1346.376
2019-01-16,1345.136
2019-01-17,1347.489
2019-01-18,1368.313
2019-01-21,1367.961
2019-01-22,1363.382
2019-01-23,1365.473
2019-01-24,1366.885
2019-01-25,1377.469
2019-01-28,1370.62
2019-01-29,1377.915
2019-01-30,1384.756
2019-01-31,1394.058
2019-02-01,1398.015
2019-02-04,1396.463
2019-02-05,1415.574
2019-02-06,1412.385
2019-02-07,1390.71
2019-02-08,1380.141
2019-02-11,1386.7
2019-02-12,1395.809
2019-02-13,1403.697
2019-02-14,1403.546
2019-02-15,1417.943
2019-02-18,1428.341
2019-02-19,1427.697
2019-02-20,1438.924
2019-02-21,1439.672
2019-02-22,1441.695
2019-02-25,1446.11
2019-02-26,1452.636
2019-02-27,1444.881
2019-02-28,1447.283
2019-03-01,1457.131
2019-03-04,1454.81
2019-03-05,1455.6
2019-03-06,1453.737
2019-03-07,1440.733
2019-03-08,1430.629
2019-03-11,1438.929
2019-03-12,1444.953
2019-03-13,1456.917
2019-03-14,1468.4
2019-03-15,1481.292
2019-03-18,1482.538
2019-03-19,1493.827
2019-03-20,1485.321
2019-03-21,1489.543
2019-03-22,1461.896
2019-03-25,1460.796
2019-03-26,1471.577
2019-03-27,1464.911
2019-03-28,1465.87
2019-03-29,1475.701
2019-04-01,1489.673
2019-04-02,1489.561
2019-04-03,1507.959
2019-04-04,1502.003
2019-04-05,1507.003
2019-04-08,1509.471
2019-04-09,1502.485
2019-04-10,1504.572
2019-04-11,1509.143
2019-04-12,1515.06
2019-04-15,1518.354
2019-04-16,1521.965
2019-04-17,1522.298
2019-04-18,1520.331
2019-04-19,1520.331
2019-04-22,1519.588
2019-04-23,1523.01
2019-04-24,1529.846
2019-04-25,1520.331
2019-04-26,1527.515
2019-04-29,1529.772
2019-04-30,1537.869
2019-05-01,1542.041
2019-05-02,1525.072
2019-05-03,1532.984
2019-05-06,1522.709
2019-05-07,1504.644
2019-05-08,1514.575
2019-05-09,1494.608
2019-05-10,1502.742
2019-05-13,1483.322
2019-05-14,1496.147
2019-05-15,1504.286
2019-05-16,1522.282
2019-05-17,1515.31
2019-05-20,1499.138
2019-05-21,1511.277
2019-05-22,1513.001
2019-05-23,1493.75
2019-05-24,1507.758
2019-05-27,1509.087
2019-05-28,1505.018
2019-05-29,1477.291
2019-05-30,1484.144
2019-05-31,1476.0
2019-06-03,1491.316
2019-06-04,1496.007
2019-06-05,1510.296
2019-06-06,1513.662
2019-06-07,1535.734
2019-06-10,1534.632
2019-06-11,1545.582
2019-06-12,1546.754
2019-06-13,1542.905
2019-06-14,1530.043
2019-06-17,1530.568
2019-06-18,1550.862
2019-06-19,1552.886
2019-06-20,1574.207
2019-06-21,1570.34
2019-06-24,1579.447
2019-06-25,1576.916
2019-06-26,1566.071
2019-06-27,1564.792
2019-06-28,1580.082
2019-07-01,1583.016
2019-07-02,1585.988
2019-07-03,1598.419
2019-07-04,1597.751
2019-07-05,1574.122
2019-07-08,1573.236
2019-07-09,1564.521
2019-07-10,1567.658
2019-07-11,1565.421
2019-07-12,1564.905
2019-07-15,1571.753
2019-07-16,1572.116
2019-07-17,1571.903
2019-07-18,1566.651
2019-07-19,1570.444
2019-07-22,1574.416
2019-07-23,1576.017
2019-07-24,1578.237
2019-07-25,1571.652
2019-07-26,1575.944
2019-07-29,1577.154
2019-07-30,1559.216
2019-07-31,1562.146
2019-08-01,1564.235
2019-08-02,1534.151
2019-08-05,1507.897
2019-08-06,1503.394
2019-08-07,1514.489
2019-08-08,1540.073
2019-08-09,1530.962
2019-08-12,1530.465
2019-08-13,1530.942
2019-08-14,1501.393
2019-08-15,1493.44
2019-08-16,1511.574
2019-08-19,1527.179
2019-08-20,1518.953
2019-08-21,1542.223
2019-08-22,1529.013
2019-08-23,1523.189
2019-08-26,1521.982
2019-08-27,1532.132
2019-08-28,1524.059
2019-08-29,1538.936
2019-08-30,1543.935
2019-09-02,1544.414
2019-09-03,1540.165
2019-09-04,1562.779
2019-09-05,1571.755
2019-09-06,1580.179
2019-09-09,1567.565
2019-09-10,1552.785
2019-09-11,1562.199
2019-09-12,1571.385
2019-09-13,1575.822
2019-09-16,1551.619
2019-09-17,1565.533
2019-09-18,1567.134
2019-09-19,1574.414
2019-09-20,1568.484
2019-09-23,1557.578
2019-09-24,1562.807
2019-09-25,1544.893
2019-09-26,1553.897
2019-09-27,1559.247
2019-09-30,1556.442
2019-10-01,1538.133
2019-10-02,1502.801
2019-10-03,1511.829
2019-10-04,1525.468
2019-10-07,1537.829
2019-10-08,1515.236
2019-10-09,1526.25
2019-10-10,1535.33
2019-10-11,1564.614
