Date,EM (EMERGING MARKETS) LARGE GROWTH Large Cap
2015-02-10,1168.237
2015-02-11,1163.41
2015-02-12,1172.061
2015-02-13,1189.21
2015-02-16,1188.416
2015-02-17,1186.64
2015-02-18,1188.973
2015-02-19,1190.247
2015-02-20,1189.575
2015-02-23,1190.925
2015-02-24,1197.615
2015-02-25,1204.569
2015-02-26,1203.202
2015-02-27,1198.865
2015-03-02,1197.361
2015-03-03,1195.694
2015-03-04,1185.624
2015-03-05,1182.957
2015-03-06,1179.149
2015-03-09,1163.709
2015-03-10,1143.87
2015-03-11,1148.258
2015-03-12,1152.961
2015-03-13,1142.535
2015-03-16,1145.409
2015-03-17,1155.219
2015-03-18,1165.436
2015-03-19,1177.42
2015-03-20,1182.258
2015-03-23,1191.746
2015-03-24,1194.384
2015-03-25,1192.687
2015-03-26,1169.779
2015-03-27,1166.286
2015-03-30,1179.152
2015-03-31,1189.067
2015-04-01,1199.774
2015-04-02,1210.148
2015-04-03,1210.748
2015-04-06,1228.399
2015-04-07,1226.738
2015-04-08,1243.653
2015-04-09,1254.486
2015-04-10,1262.054
2015-04-13,1265.54
2015-04-14,1253.445
2015-04-15,1247.946
2015-04-16,1271.176
2015-04-17,1255.754
2015-04-20,1241.849
2015-04-21,1251.424
2015-04-22,1260.288
2015-04-23,1266.503
2015-04-24,1274.256
2015-04-27,1278.396
2015-04-28,1278.397
2015-04-29,1271.739
2015-04-30,1258.109
2015-05-01,1256.101
2015-05-04,1254.005
2015-05-05,1253.332
2015-05-06,1244.663
2015-05-07,1229.43
2015-05-08,1239.376
2015-05-11,1242.654
2015-05-12,1233.863
2015-05-13,1239.319
2015-05-14,1244.482
2015-05-15,1254.828
2015-05-18,1252.459
2015-05-19,1253.438
2015-05-20,1247.583
2015-05-21,1243.342
2015-05-22,1250.842
2015-05-25,1248.858
2015-05-26,1239.0
2015-05-27,1228.347
2015-05-28,1218.732
2015-05-29,1212.264
2015-06-01,1211.902
2015-06-02,1208.82
2015-06-03,1202.302
2015-06-04,1194.705
2015-06-05,1189.043
2015-06-08,1183.365
2015-06-09,1174.391
2015-06-10,1181.641
2015-06-11,1181.059
2015-06-12,1188.07
2015-06-15,1176.808
2015-06-16,1170.598
2015-06-17,1176.491
2015-06-18,1185.78
2015-06-19,1180.841
2015-06-22,1196.706
2015-06-23,1202.049
2015-06-24,1205.36
2015-06-25,1199.857
2015-06-26,1190.249
2015-06-29,1163.116
2015-06-30,1180.984
2015-07-01,1182.272
2015-07-02,1181.965
2015-07-03,1172.022
2015-07-06,1143.515
2015-07-07,1124.088
2015-07-08,1093.75
2015-07-09,1121.587
2015-07-10,1138.669
2015-07-13,1152.207
2015-07-14,1148.371
2015-07-15,1145.786
2015-07-16,1151.618
2015-07-17,1156.854
2015-07-20,1150.556
2015-07-21,1153.933
2015-07-22,1142.534
2015-07-23,1132.629
2015-07-24,1115.549
2015-07-27,1090.522
2015-07-28,1087.888
2015-07-29,1097.412
2015-07-30,1087.453
2015-07-31,1096.636
2015-08-03,1082.57
2015-08-04,1088.467
2015-08-05,1085.849
2015-08-06,1076.201
2015-08-07,1076.841
2015-08-10,1080.35
2015-08-11,1070.002
2015-08-12,1046.038
2015-08-13,1055.55
2015-08-14,1053.243
2015-08-17,1041.556
2015-08-18,1032.161
2015-08-19,1023.027
2015-08-20,1010.586
2015-08-21,986.586
2015-08-24,939.722
2015-08-25,965.696
2015-08-26,962.848
2015-08-27,995.918
2015-08-28,1005.059
2015-08-31,1001.811
2015-09-01,977.466
2015-09-02,973.768
2015-09-03,980.571
2015-09-04,965.349
2015-09-07,951.782
2015-09-08,966.801
2015-09-09,990.14
2015-09-10,981.24
2015-09-11,979.204
2015-09-14,986.978
2015-09-15,985.954
2015-09-16,1006.485
2015-09-17,1014.254
2015-09-18,1020.391
2015-09-21,1002.489
2015-09-22,991.093
2015-09-23,972.13
2015-09-24,965.729
2015-09-25,970.161
2015-09-28,962.189
2015-09-29,956.173
2015-09-30,976.719
2015-10-01,984.767
2015-10-02,994.755
2015-10-05,1018.297
2015-10-06,1027.717
2015-10-07,1053.512
2015-10-08,1051.355
2015-10-09,1061.891
2015-10-12,1069.102
2015-10-13,1056.21
2015-10-14,1049.959
2015-10-15,1070.103
2015-10-16,1070.554
2015-10-19,1071.713
2015-10-20,1068.668
2015-10-21,1060.893
2015-10-22,1059.513
2015-10-23,1074.195
2015-10-26,1073.951
2015-10-27,1067.895
2015-10-28,1066.233
2015-10-29,1048.466
2015-10-30,1049.895
2015-11-02,1053.891
2015-11-03,1064.581
2015-11-04,1074.109
2015-11-05,1070.971
2015-11-06,1059.322
2015-11-09,1049.032
2015-11-10,1036.264
2015-11-11,1037.865
2015-11-12,1038.621
2015-11-13,1023.845
2015-11-16,1014.601
2015-11-17,1030.896
2015-11-18,1030.667
2015-11-19,1046.454
2015-11-20,1056.253
2015-11-23,1055.201
2015-11-24,1052.805
2015-11-25,1052.003
2015-11-26,1054.153
2015-11-27,1037.57
2015-11-30,1023.149
2015-12-01,1035.833
2015-12-02,1031.521
2015-12-03,1027.146
2015-12-04,1018.829
2015-12-07,1015.217
2015-12-08,1000.227
2015-12-09,999.87
2015-12-10,993.859
2015-12-11,974.361
2015-12-14,972.662
2015-12-15,983.717
2015-12-16,999.885
2015-12-17,1008.798
2015-12-18,997.12
2015-12-21,999.551
2015-12-22,1004.03
2015-12-23,1013.609
2015-12-24,1013.436
2015-12-25,1014.047
2015-12-28,1008.496
2015-12-29,1009.457
2015-12-30,999.523
2015-12-31,1003.882
2016-01-01,1003.793
2016-01-04,970.273
2016-01-05,969.929
2016-01-06,957.474
2016-01-07,930.881
2016-01-08,931.346
2016-01-11,909.016
2016-01-12,910.438
2016-01-13,915.697
2016-01-14,908.277
2016-01-15,893.612
2016-01-18,889.15
2016-01-19,904.32
2016-01-20,877.565
2016-01-21,873.895
2016-01-22,901.825
2016-01-25,907.586
2016-01-26,897.639
2016-01-27,906.283
2016-01-28,911.593
2016-01-29,935.709
2016-02-01,935.86
2016-02-02,919.089
2016-02-03,911.217
2016-02-04,931.523
2016-02-05,929.438
2016-02-08,920.754
2016-02-09,914.342
2016-02-10,916.343
2016-02-11,892.727
2016-02-12,890.528
2016-02-15,908.009
2016-02-16,914.523
2016-02-17,920.616
2016-02-18,934.993
2016-02-19,930.208
2016-02-22,940.729
2016-02-23,933.361
2016-02-24,922.883
2016-02-25,922.337
2016-02-26,928.147
2016-02-29,929.528
2016-03-01,946.104
2016-03-02,963.993
2016-03-03,973.242
2016-03-04,982.009
2016-03-07,984.374
2016-03-08,973.103
2016-03-09,974.583
2016-03-10,978.394
2016-03-11,992.257
2016-03-14,998.679
2016-03-15,985.294
2016-03-16,985.783
2016-03-17,1014.58
2016-03-18,1029.071
2016-03-21,1032.365
2016-03-22,1033.622
2016-03-23,1024.384
2016-03-24,1015.712
2016-03-25,1014.031
2016-03-28,1013.522
2016-03-29,1014.166
2016-03-30,1037.501
2016-03-31,1041.388
2016-04-01,1028.892
2016-04-04,1032.774
2016-04-05,1015.875
2016-04-06,1012.315
2016-04-07,1011.306
2016-04-08,1018.275
2016-04-11,1025.261
2016-04-12,1031.844
2016-04-13,1048.454
2016-04-14,1051.726
2016-04-15,1053.186
2016-04-18,1049.624
2016-04-19,1058.057
2016-04-20,1051.058
2016-04-21,1053.843
2016-04-22,1044.358
2016-04-25,1038.683
2016-04-26,1042.601
2016-04-27,1042.08
2016-04-28,1040.339
2016-04-29,1036.04
2016-05-02,1031.191
2016-05-03,1014.613
2016-05-04,1008.604
2016-05-05,1005.129
2016-05-06,1001.548
2016-05-09,998.777
2016-05-10,1004.998
2016-05-11,1005.84
2016-05-12,1002.898
2016-05-13,992.642
2016-05-16,999.302
2016-05-17,1006.139
2016-05-18,996.661
2016-05-19,981.999
2016-05-20,987.727
2016-05-23,993.327
2016-05-24,994.255
2016-05-25,1007.792
2016-05-26,1011.051
2016-05-27,1022.171
2016-05-30,1020.083
2016-05-31,1021.522
2016-06-01,1018.991
2016-06-02,1022.337
2016-06-03,1030.15
2016-06-06,1040.608
2016-06-07,1053.451
2016-06-08,1060.121
2016-06-09,1054.69
2016-06-10,1038.753
2016-06-13,1021.502
2016-06-14,1014.247
2016-06-15,1022.951
2016-06-16,1013.952
2016-06-17,1020.322
2016-06-20,1037.271
2016-06-21,1042.554
2016-06-22,1048.351
2016-06-23,1054.164
2016-06-24,1020.76
2016-06-27,1005.535
2016-06-28,1019.678
2016-06-29,1041.831
2016-06-30,1059.763
2016-07-01,1067.197
2016-07-04,1072.073
2016-07-05,1058.699
2016-07-06,1043.036
2016-07-07,1054.628
2016-07-08,1057.587
2016-07-11,1081.622
2016-07-12,1089.011
2016-07-13,1088.471
2016-07-14,1099.967
2016-07-15,1103.157
2016-07-18,1106.266
2016-07-19,1103.854
2016-07-20,1107.631
2016-07-21,1107.138
2016-07-22,1104.06
2016-07-25,1103.787
2016-07-26,1106.428
2016-07-27,1110.422
2016-07-28,1113.726
2016-07-29,1109.073
2016-08-01,1121.209
2016-08-02,1114.0
2016-08-03,1102.555
2016-08-04,1112.696
2016-08-05,1124.253
2016-08-08,1137.757
2016-08-09,1142.029
2016-08-10,1148.668
2016-08-11,1155.69
2016-08-12,1160.184
2016-08-15,1168.153
2016-08-16,1168.446
2016-08-17,1162.121
2016-08-18,1173.55
2016-08-19,1166.053
2016-08-22,1160.234
2016-08-23,1164.405
2016-08-24,1152.145
2016-08-25,1152.659
2016-08-26,1156.949
2016-08-29,1150.116
2016-08-30,1153.87
2016-08-31,1148.148
2016-09-01,1145.796
2016-09-02,1157.955
2016-09-05,1170.388
2016-09-06,1190.979
2016-09-07,1194.489
2016-09-08,1196.061
2016-09-09,1168.947
2016-09-12,1145.163
2016-09-13,1143.394
2016-09-14,1143.06
2016-09-15,1149.863
2016-09-16,1145.936
2016-09-19,1161.64
2016-09-20,1160.888
2016-09-21,1171.596
2016-09-22,1193.472
2016-09-23,1190.473
2016-09-26,1173.816
2016-09-27,1181.76
2016-09-28,1183.371
2016-09-29,1183.527
2016-09-30,1171.805
2016-10-03,1181.831
2016-10-04,1185.641
2016-10-05,1184.321
2016-10-06,1185.569
2016-10-07,1181.259
2016-10-10,1186.763
2016-10-11,1165.956
2016-10-12,1162.059
2016-10-13,1146.365
2016-10-14,1153.251
2016-10-17,1149.46
2016-10-18,1164.789
2016-10-19,1174.674
2016-10-20,1174.596
2016-10-21,1170.243
2016-10-24,1179.479
2016-10-25,1178.003
2016-10-26,1167.872
2016-10-27,1161.031
2016-10-28,1160.844
2016-10-31,1158.381
2016-11-01,1154.844
2016-11-02,1137.606
2016-11-03,1131.029
2016-11-04,1123.215
2016-11-07,1142.548
2016-11-08,1150.839
2016-11-09,1122.727
2016-11-10,1116.534
2016-11-11,1081.228
2016-11-14,1063.414
2016-11-15,1068.471
2016-11-16,1079.175
2016-11-17,1079.408
2016-11-18,1075.342
2016-11-21,1076.696
2016-11-22,1087.307
2016-11-23,1083.971
2016-11-24,1078.192
2016-11-25,1081.798
2016-11-28,1092.135
2016-11-29,1088.17
2016-11-30,1093.456
2016-12-01,1084.368
2016-12-02,1075.3
2016-12-05,1078.169
2016-12-06,1085.715
2016-12-07,1092.807
2016-12-08,1107.532
2016-12-09,1105.988
2016-12-12,1097.413
2016-12-13,1105.038
2016-12-14,1102.336
2016-12-15,1083.294
2016-12-16,1081.591
2016-12-19,1075.195
2016-12-20,1077.454
2016-12-21,1076.13
2016-12-22,1065.65
2016-12-23,1063.351
2016-12-26,1064.354
2016-12-27,1067.985
2016-12-28,1077.545
2016-12-29,1088.051
2016-12-30,1091.089
2017-01-02,1090.353
2017-01-03,1099.601
2017-01-04,1103.247
2017-01-05,1117.472
2017-01-06,1119.186
2017-01-09,1117.967
2017-01-10,1127.661
2017-01-11,1128.955
2017-01-12,1138.249
2017-01-13,1134.832
2017-01-16,1126.137
2017-01-17,1134.149
2017-01-18,1136.547
2017-01-19,1133.551
2017-01-20,1132.532
2017-01-23,1145.682
2017-01-24,1156.611
2017-01-25,1165.559
2017-01-26,1170.791
2017-01-27,1169.158
2017-01-30,1166.312
2017-01-31,1162.14
2017-02-01,1167.154
2017-02-02,1171.017
2017-02-03,1176.121
2017-02-06,1181.569
2017-02-07,1175.766
2017-02-08,1175.299
2017-02-09,1177.397
2017-02-10,1180.495
2017-02-13,1185.315
2017-02-14,1181.319
2017-02-15,1191.629
2017-02-16,1199.143
2017-02-17,1192.631
2017-02-20,1198.131
2017-02-21,1202.314
2017-02-22,1209.347
2017-02-23,1210.445
2017-02-24,1198.102
2017-02-27,1195.15
2017-02-28,1187.673
2017-03-01,1191.68
2017-03-02,1188.883
2017-03-03,1182.063
2017-03-06,1186.549
2017-03-07,1189.925
2017-03-08,1189.93
2017-03-09,1176.388
2017-03-10,1181.724
2017-03-13,1196.815
2017-03-14,1197.543
2017-03-15,1200.463
2017-03-16,1225.988
2017-03-17,1230.635
2017-03-20,1241.979
2017-03-21,1242.434
2017-03-22,1234.881
2017-03-23,1236.452
2017-03-24,1239.158
2017-03-27,1238.691
2017-03-28,1244.224
2017-03-29,1246.848
2017-03-30,1244.542
2017-03-31,1228.251
2017-04-03,1237.29
2017-04-04,1238.27
2017-04-05,1244.214
2017-04-06,1238.182
2017-04-07,1235.652
2017-04-10,1232.489
2017-04-11,1227.283
2017-04-12,1234.091
2017-04-13,1241.077
2017-04-14,1238.271
2017-04-17,1240.642
2017-04-18,1237.088
2017-04-19,1233.371
2017-04-20,1243.337
2017-04-21,1249.649
2017-04-24,1262.64
2017-04-25,1277.696
2017-04-26,1275.347
2017-04-27,1275.035
2017-04-28,1273.987
2017-05-01,1277.271
2017-05-02,1291.048
2017-05-03,1288.663
2017-05-04,1282.756
2017-05-05,1283.12
2017-05-08,1295.011
2017-05-09,1306.541
2017-05-10,1311.626
2017-05-11,1320.693
2017-05-12,1324.152
2017-05-15,1333.209
2017-05-16,1339.471
2017-05-17,1330.582
2017-05-18,1310.477
2017-05-19,1320.77
2017-05-22,1334.662
2017-05-23,1333.463
2017-05-24,1333.45
2017-05-25,1345.836
2017-05-26,1348.176
2017-05-29,1344.091
2017-05-30,1337.021
2017-05-31,1323.381
2017-06-01,1331.663
2017-06-02,1342.173
2017-06-05,1347.513
2017-06-06,1345.274
2017-06-07,1347.014
2017-06-08,1361.521
2017-06-09,1361.113
2017-06-12,1342.77
2017-06-13,1344.338
2017-06-14,1348.002
2017-06-15,1336.115
2017-06-16,1334.957
2017-06-19,1354.398
2017-06-20,1352.022
2017-06-21,1353.94
2017-06-22,1358.523
2017-06-23,1362.09
2017-06-26,1372.856
2017-06-27,1369.152
2017-06-28,1361.449
2017-06-29,1360.196
2017-06-30,1353.83
2017-07-03,1359.146
2017-07-04,1345.727
2017-07-05,1354.208
2017-07-06,1348.4
2017-07-07,1344.631
2017-07-10,1355.943
2017-07-11,1371.458
2017-07-12,1387.293
2017-07-13,1403.71
2017-07-14,1411.779
2017-07-17,1416.187
2017-07-18,1421.497
2017-07-19,1433.691
2017-07-20,1432.485
2017-07-21,1432.312
2017-07-24,1439.478
2017-07-25,1434.904
2017-07-26,1435.814
2017-07-27,1447.668
2017-07-28,1440.521
2017-07-31,1446.701
2017-08-01,1449.068
2017-08-02,1447.657
2017-08-03,1436.762
2017-08-04,1439.557
2017-08-07,1454.998
2017-08-08,1463.465
2017-08-09,1449.961
2017-08-10,1428.261
2017-08-11,1408.221
2017-08-14,1426.938
2017-08-15,1426.121
2017-08-16,1439.3
2017-08-17,1446.232
2017-08-18,1443.596
2017-08-21,1449.233
2017-08-22,1462.842
2017-08-23,1469.905
2017-08-24,1477.389
2017-08-25,1475.85
2017-08-28,1469.289
2017-08-29,1464.133
2017-08-30,1477.793
2017-08-31,1479.953
2017-09-01,1483.109
2017-09-04,1473.869
2017-09-05,1475.822
2017-09-06,1475.998
2017-09-07,1484.977
2017-09-08,1486.919
2017-09-11,1503.604
2017-09-12,1511.43
2017-09-13,1512.332
2017-09-14,1516.106
2017-09-15,1518.146
2017-09-18,1538.824
2017-09-19,1534.36
2017-09-20,1538.956
2017-09-21,1535.637
2017-09-22,1529.261
2017-09-25,1511.511
2017-09-26,1491.896
2017-09-27,1492.232
2017-09-28,1483.176
2017-09-29,1497.882
2017-10-02,1500.961
2017-10-03,1521.09
2017-10-04,1528.079
2017-10-05,1530.4
2017-10-06,1530.672
2017-10-09,1529.569
2017-10-10,1548.462
2017-10-11,1559.747
2017-10-12,1563.675
2017-10-13,1567.783
2017-10-16,1577.847
2017-10-17,1569.708
2017-10-18,1572.13
2017-10-19,1554.287
2017-10-20,1556.68
2017-10-23,1551.603
2017-10-24,1547.001
2017-10-25,1544.606
2017-10-26,1535.727
2017-10-27,1539.791
2017-10-30,1552.958
2017-10-31,1561.702
2017-11-01,1578.968
2017-11-02,1575.288
2017-11-03,1573.395
2017-11-06,1588.44
2017-11-07,1599.697
2017-11-08,1596.717
2017-11-09,1594.72
2017-11-10,1587.452
2017-11-13,1583.06
2017-11-14,1577.915
2017-11-15,1571.21
2017-11-16,1596.836
2017-11-17,1618.409
2017-11-20,1624.677
2017-11-21,1650.127
2017-11-22,1651.118
2017-11-23,1640.508
2017-11-24,1642.846
2017-11-27,1623.134
2017-11-28,1627.612
2017-11-29,1612.542
2017-11-30,1576.233
2017-12-01,1564.615
2017-12-04,1572.839
2017-12-05,1560.187
2017-12-06,1539.685
2017-12-07,1546.066
2017-12-08,1569.314
2017-12-11,1586.342
2017-12-12,1570.495
2017-12-13,1575.256
2017-12-14,1575.107
2017-12-15,1568.302
2017-12-18,1583.305
2017-12-19,1583.889
2017-12-20,1582.907
2017-12-21,1585.933
2017-12-22,1596.649
2017-12-25,1597.023
2017-12-26,1589.031
2017-12-27,1597.735
2017-12-28,1610.926
2017-12-29,1616.623
2018-01-01,1614.993
2018-01-02,1652.512
2018-01-03,1666.704
2018-01-04,1678.288
2018-01-05,1693.82
2018-01-08,1701.466
2018-01-09,1697.385
2018-01-10,1679.636
2018-01-11,1673.942
2018-01-12,1691.282
2018-01-15,1693.559
2018-01-16,1702.009
2018-01-17,1705.783
2018-01-18,1711.959
2018-01-19,1718.608
2018-01-22,1726.684
2018-01-23,1750.246
2018-01-24,1752.074
2018-01-25,1758.815
2018-01-26,1776.357
2018-01-29,1771.082
2018-01-30,1739.422
2018-01-31,1748.443
2018-02-01,1735.298
2018-02-02,1702.579
2018-02-05,1665.076
2018-02-06,1625.102
2018-02-07,1618.214
2018-02-08,1603.085
2018-02-09,1581.06
2018-02-12,1599.57
2018-02-13,1621.86
2018-02-14,1657.37
2018-02-15,1683.705
2018-02-16,1677.695
2018-02-19,1675.877
2018-02-20,1670.215
2018-02-21,1695.255
2018-02-22,1680.365
2018-02-23,1702.135
2018-02-26,1707.735
2018-02-27,1692.547
2018-02-28,1668.569
2018-03-01,1667.086
2018-03-02,1651.801
2018-03-05,1648.306
2018-03-06,1680.921
2018-03-07,1678.726
2018-03-08,1688.161
2018-03-09,1707.402
2018-03-12,1727.308
2018-03-13,1732.409
2018-03-14,1728.588
2018-03-15,1728.536
2018-03-16,1720.501
2018-03-19,1705.069
2018-03-20,1718.108
2018-03-21,1713.323
2018-03-22,1682.011
2018-03-23,1639.642
2018-03-26,1658.441
2018-03-27,1657.846
2018-03-28,1618.424
2018-03-29,1628.367
2018-03-30,1631.957
2018-04-02,1626.612
2018-04-03,1623.46
2018-04-04,1605.628
2018-04-05,1622.019
2018-04-06,1611.141
2018-04-09,1614.831
2018-04-10,1633.004
2018-04-11,1631.849
2018-04-12,1632.13
2018-04-13,1619.551
2018-04-16,1614.724
2018-04-17,1616.018
2018-04-18,1633.197
2018-04-19,1642.271
2018-04-20,1613.472
2018-04-23,1595.756
2018-04-24,1584.904
2018-04-25,1563.122
2018-04-26,1573.325
2018-04-27,1593.293
2018-04-30,1601.39
2018-05-01,1600.121
2018-05-02,1586.656
2018-05-03,1568.703
2018-05-04,1572.741
2018-05-07,1579.322
2018-05-08,1590.049
2018-05-09,1589.361
2018-05-10,1609.321
2018-05-11,1617.928
2018-05-14,1620.559
2018-05-15,1589.297
2018-05-16,1600.604
2018-05-17,1587.986
2018-05-18,1576.748
2018-05-21,1576.625
2018-05-22,1582.965
2018-05-23,1580.78
2018-05-24,1585.492
2018-05-25,1591.871
2018-05-28,1591.801
2018-05-29,1575.038
2018-05-30,1555.756
2018-05-31,1565.349
2018-06-01,1585.628
2018-06-04,1609.764
2018-06-05,1611.062
2018-06-06,1623.77
2018-06-07,1618.886
2018-06-08,1597.737
2018-06-11,1604.528
2018-06-12,1609.115
2018-06-13,1602.712
2018-06-14,1592.103
2018-06-15,1577.635
2018-06-18,1566.984
2018-06-19,1536.703
2018-06-20,1551.555
2018-06-21,1534.233
2018-06-22,1547.246
2018-06-25,1515.17
2018-06-26,1510.906
2018-06-27,1490.19
2018-06-28,1487.613
2018-06-29,1520.029
2018-07-02,1507.155
2018-07-03,1506.936
2018-07-04,1503.972
2018-07-05,1505.917
2018-07-06,1518.765
2018-07-09,1544.894
2018-07-10,1541.276
2018-07-11,1524.339
2018-07-12,1535.119
2018-07-13,1541.82
2018-07-16,1536.015
2018-07-17,1534.423
2018-07-18,1532.142
2018-07-19,1519.507
2018-07-20,1529.884
2018-07-23,1523.221
2018-07-24,1534.396
2018-07-25,1548.408
2018-07-26,1546.279
2018-07-27,1546.951
2018-07-30,1535.699
2018-07-31,1527.568
2018-08-01,1525.762
2018-08-02,1498.323
2018-08-03,1507.588
2018-08-06,1502.251
2018-08-07,1515.18
2018-08-08,1515.586
2018-08-09,1514.065
2018-08-10,1492.744
2018-08-13,1466.109
2018-08-14,1456.508
2018-08-15,1425.398
2018-08-16,1422.432
2018-08-17,1427.745
2018-08-20,1446.068
2018-08-21,1461.552
2018-08-22,1472.319
2018-08-23,1467.391
2018-08-24,1471.867
2018-08-27,1498.566
2018-08-28,1499.898
2018-08-29,1503.174
2018-08-30,1484.916
2018-08-31,1474.578
2018-09-03,1460.417
2018-09-04,1450.074
2018-09-05,1421.27
2018-09-06,1410.408
2018-09-07,1417.818
2018-09-10,1398.827
2018-09-11,1387.519
2018-09-12,1391.222
2018-09-13,1410.709
2018-09-14,1428.468
2018-09-17,1406.264
2018-09-18,1405.624
2018-09-19,1424.199
2018-09-20,1434.769
2018-09-21,1449.491
2018-09-24,1435.137
2018-09-25,1435.704
2018-09-26,1440.981
2018-09-27,1444.403
2018-09-28,1434.827
2018-10-01,1432.232
2018-10-02,1409.805
2018-10-03,1410.983
2018-10-04,1372.724
2018-10-05,1357.392
2018-10-08,1346.61
2018-10-09,1338.766
2018-10-10,1319.097
2018-10-11,1281.192
2018-10-12,1330.556
2018-10-15,1313.154
2018-10-16,1333.512
2018-10-17,1329.512
2018-10-18,1308.438
2018-10-19,1308.769
2018-10-22,1326.731
2018-10-23,1293.677
2018-10-24,1275.661
2018-10-25,1269.879
2018-10-26,1255.188
2018-10-29,1243.309
2018-10-30,1245.498
2018-10-31,1284.397
2018-11-01,1318.391
2018-11-02,1353.617
2018-11-05,1342.714
2018-11-06,1341.342
2018-11-07,1351.25
2018-11-08,1340.265
2018-11-09,1311.166
2018-11-12,1293.293
2018-11-13,1294.66
2018-11-14,1302.407
2018-11-15,1326.758
2018-11-16,1328.917
2018-11-19,1326.052
2018-11-20,1298.527
2018-11-21,1311.533
2018-11-22,1315.812
2018-11-23,1305.736
2018-11-26,1323.656
2018-11-27,1330.166
2018-11-28,1350.086
2018-11-29,1356.334
2018-11-30,1351.61
2018-12-03,1387.427
2018-12-04,1379.324
2018-12-05,1360.741
2018-12-06,1323.584
2018-12-07,1328.983
2018-12-10,1304.956
2018-12-11,1312.09
2018-12-12,1331.182
2018-12-13,1335.399
2018-12-14,1312.556
2018-12-17,1303.814
2018-12-18,1296.297
2018-12-19,1300.431
2018-12-20,1286.908
2018-12-21,1289.195
2018-12-24,1282.442
2018-12-25,1279.034
2018-12-26,1285.852
2018-12-27,1291.462
2018-12-28,1304.557
2018-12-31,1304.942
2019-01-01,1305.079
2019-01-02,1293.767
2019-01-03,1276.517
2019-01-04,1299.545
2019-01-07,1320.599
2019-01-08,1318.632
2019-01-09,1349.556
2019-01-10,1355.716
2019-01-11,1360.127
2019-01-14,1344.648
2019-01-15,1362.96
2019-01-16,1369.329
2019-01-17,1371.586
2019-01-18,1385.882
2019-01-21,1388.765
2019-01-22,1373.389
2019-01-23,1372.025
2019-01-24,1383.448
2019-01-25,1407.751
2019-01-28,1403.661
2019-01-29,1404.763
2019-01-30,1417.784
2019-01-31,1434.801
2019-02-01,1434.063
2019-02-04,1432.782
2019-02-05,1443.51
2019-02-06,1439.693
2019-02-07,1428.955
2019-02-08,1420.168
2019-02-11,1427.268
2019-02-12,1436.758
2019-02-13,1433.883
2019-02-14,1429.02
2019-02-15,1415.696
2019-02-18,1423.403
2019-02-19,1424.788
2019-02-20,1444.58
2019-02-21,1445.384
2019-02-22,1457.46
2019-02-25,1469.65
2019-02-26,1468.186
2019-02-27,1463.185
2019-02-28,1448.586
2019-03-01,1447.543
2019-03-04,1455.905
2019-03-05,1461.987
2019-03-06,1462.128
2019-03-07,1440.443
2019-03-08,1422.366
2019-03-11,1442.659
2019-03-12,1454.387
2019-03-13,1453.609
2019-03-14,1448.57
2019-03-15,1461.482
2019-03-18,1479.907
2019-03-19,1482.595
2019-03-20,1480.036
2019-03-21,1484.563
2019-03-22,1472.09
2019-03-25,1457.288
2019-03-26,1459.776
2019-03-27,1450.779
2019-03-28,1454.218
2019-03-29,1475.226
2019-04-01,1487.104
2019-04-02,1490.056
2019-04-03,1503.304
2019-04-04,1505.834
2019-04-05,1514.665
2019-04-08,1522.407
2019-04-09,1532.926
2019-04-10,1537.385
2019-04-11,1526.373
2019-04-12,1531.906
2019-04-15,1523.386
2019-04-16,1534.478
2019-04-17,1540.231
2019-04-18,1535.49
2019-04-19,1536.808
2019-04-22,1532.819
2019-04-23,1538.29
2019-04-24,1531.612
2019-04-25,1520.947
2019-04-26,1520.727
2019-04-29,1527.649
2019-04-30,1521.793
2019-05-01,1524.512
2019-05-02,1525.073
2019-05-03,1533.4
2019-05-06,1501.656
2019-05-07,1491.106
2019-05-08,1487.044
2019-05-09,1456.494
2019-05-10,1462.53
2019-05-13,1432.432
2019-05-14,1431.776
2019-05-15,1435.698
2019-05-16,1425.404
2019-05-17,1395.938
2019-05-20,1379.005
2019-05-21,1385.832
2019-05-22,1383.01
2019-05-23,1359.099
2019-05-24,1359.382
2019-05-27,1361.969
2019-05-28,1361.846
2019-05-29,1356.72
2019-05-30,1367.276
2019-05-31,1371.666
2019-06-03,1389.065
2019-06-04,1387.56
2019-06-05,1386.463
2019-06-06,1383.041
2019-06-07,1392.341
2019-06-10,1418.693
2019-06-11,1434.033
2019-06-12,1423.574
2019-06-13,1417.541
2019-06-14,1404.884
2019-06-17,1400.354
2019-06-18,1422.689
2019-06-19,1443.886
2019-06-20,1467.032
2019-06-21,1466.322
2019-06-24,1466.951
2019-06-25,1453.704
2019-06-26,1459.524
2019-06-27,1472.61
2019-06-28,1472.793
2019-07-01,1490.905
2019-07-02,1493.963
2019-07-03,1486.839
2019-07-04,1494.466
2019-07-05,1488.754
2019-07-08,1465.685
2019-07-09,1463.065
2019-07-10,1473.923
2019-07-11,1482.389
2019-07-12,1475.391
2019-07-15,1491.458
2019-07-16,1495.834
2019-07-17,1488.178
2019-07-18,1482.137
2019-07-19,1491.939
2019-07-22,1490.864
2019-07-23,1498.163
2019-07-24,1501.973
2019-07-25,1503.246
2019-07-26,1496.229
2019-07-29,1493.085
2019-07-30,1489.286
2019-07-31,1479.069
2019-08-01,1461.388
2019-08-02,1430.029
2019-08-05,1380.374
2019-08-06,1384.472
