Date,SWEDEN IMI VALUE IMI (Large+Mid+Small Cap)
2015-05-01,1445.916
2015-05-04,1445.276
2015-05-05,1412.763
2015-05-06,1425.362
2015-05-07,1416.323
2015-05-08,1444.387
2015-05-11,1440.262
2015-05-12,1419.963
2015-05-13,1453.364
2015-05-14,1449.213
2015-05-15,1454.768
2015-05-18,1457.565
2015-05-19,1443.77
2015-05-20,1449.063
2015-05-21,1458.392
2015-05-22,1456.901
2015-05-25,1459.098
2015-05-26,1435.126
2015-05-27,1445.471
2015-05-28,1445.998
2015-05-29,1424.593
2015-06-01,1421.498
2015-06-02,1430.134
2015-06-03,1461.881
2015-06-04,1456.033
2015-06-05,1404.234
2015-06-08,1399.888
2015-06-09,1410.33
2015-06-10,1440.6
2015-06-11,1447.204
2015-06-12,1451.067
2015-06-15,1417.779
2015-06-16,1427.005
2015-06-17,1412.238
2015-06-18,1424.936
2015-06-19,1421.039
2015-06-22,1470.017
2015-06-23,1457.298
2015-06-24,1449.958
2015-06-25,1447.955
2015-06-26,1443.631
2015-06-29,1409.668
2015-06-30,1391.309
2015-07-01,1414.844
2015-07-02,1381.97
2015-07-03,1374.911
2015-07-06,1352.659
2015-07-07,1331.38
2015-07-08,1354.225
2015-07-09,1377.078
2015-07-10,1433.264
2015-07-13,1441.978
2015-07-14,1438.321
2015-07-15,1432.096
2015-07-16,1447.369
2015-07-17,1425.443
2015-07-20,1438.686
2015-07-21,1432.229
2015-07-22,1411.103
2015-07-23,1414.18
2015-07-24,1408.751
2015-07-27,1401.366
2015-07-28,1392.977
2015-07-29,1397.925
2015-07-30,1391.142
2015-07-31,1410.431
2015-08-03,1403.864
2015-08-04,1393.201
2015-08-05,1391.204
2015-08-06,1385.762
2015-08-07,1376.522
2015-08-10,1410.46
2015-08-11,1405.952
2015-08-12,1387.52
2015-08-13,1414.33
2015-08-14,1407.025
2015-08-17,1404.517
2015-08-18,1392.626
2015-08-19,1363.848
2015-08-20,1358.183
2015-08-21,1339.068
2015-08-24,1294.424
2015-08-25,1326.144
2015-08-26,1315.529
2015-08-27,1346.333
2015-08-28,1361.32
2015-08-31,1350.998
2015-09-01,1328.269
2015-09-02,1337.059
2015-09-03,1360.387
2015-09-04,1320.844
2015-09-07,1327.755
2015-09-08,1352.246
2015-09-09,1368.986
2015-09-10,1364.298
2015-09-11,1375.059
2015-09-14,1350.996
2015-09-15,1352.842
2015-09-16,1367.597
2015-09-17,1376.205
2015-09-18,1361.648
2015-09-21,1346.3
2015-09-22,1304.519
2015-09-23,1292.787
2015-09-24,1270.124
2015-09-25,1295.638
2015-09-28,1267.802
2015-09-29,1269.571
2015-09-30,1292.401
2015-10-01,1289.173
2015-10-02,1300.89
2015-10-05,1335.28
2015-10-06,1348.99
2015-10-07,1342.766
2015-10-08,1356.576
2015-10-09,1377.441
2015-10-12,1381.936
2015-10-13,1366.182
2015-10-14,1344.459
2015-10-15,1332.465
2015-10-16,1340.16
2015-10-19,1331.34
2015-10-20,1340.598
2015-10-21,1313.013
2015-10-22,1322.782
2015-10-23,1332.597
2015-10-26,1330.989
2015-10-27,1316.661
2015-10-28,1330.194
2015-10-29,1307.518
2015-10-30,1321.574
2015-11-02,1329.018
2015-11-03,1321.938
2015-11-04,1325.583
2015-11-05,1312.421
2015-11-06,1304.81
2015-11-09,1301.238
2015-11-10,1290.141
2015-11-11,1304.048
2015-11-12,1298.329
2015-11-13,1277.77
2015-11-16,1279.543
2015-11-17,1300.291
2015-11-18,1302.971
2015-11-19,1318.322
2015-11-20,1312.764
2015-11-23,1305.012
2015-11-24,1280.564
2015-11-25,1290.643
2015-11-26,1307.487
2015-11-27,1309.566
2015-11-30,1321.891
2015-12-01,1320.434
2015-12-02,1322.981
2015-12-03,1326.605
2015-12-04,1316.272
2015-12-07,1321.981
2015-12-08,1289.613
2015-12-09,1290.98
2015-12-10,1277.855
2015-12-11,1253.976
2015-12-14,1241.647
2015-12-15,1271.309
2015-12-16,1274.069
2015-12-17,1277.222
2015-12-18,1263.0
2015-12-21,1270.77
2015-12-22,1282.768
2015-12-23,1305.866
2015-12-24,1316.312
2015-12-25,1316.312
2015-12-28,1310.106
2015-12-29,1323.091
2015-12-30,1311.225
2015-12-31,1310.627
2016-01-01,1310.627
2016-01-04,1263.151
2016-01-05,1240.641
2016-01-06,1244.016
2016-01-07,1222.265
2016-01-08,1219.595
2016-01-11,1215.437
2016-01-12,1216.693
2016-01-13,1230.982
2016-01-14,1204.5
2016-01-15,1166.391
2016-01-18,1161.768
2016-01-19,1183.113
2016-01-20,1138.213
2016-01-21,1157.919
2016-01-22,1209.132
2016-01-25,1206.26
2016-01-26,1229.314
2016-01-27,1208.549
2016-01-28,1193.065
2016-01-29,1210.487
2016-02-01,1205.197
2016-02-02,1182.999
2016-02-03,1185.676
2016-02-04,1229.768
2016-02-05,1215.992
2016-02-08,1164.597
2016-02-09,1164.748
2016-02-10,1176.368
2016-02-11,1159.777
2016-02-12,1184.461
2016-02-15,1218.243
2016-02-16,1218.001
2016-02-17,1249.889
2016-02-18,1248.18
2016-02-19,1240.048
2016-02-22,1266.54
2016-02-23,1251.257
2016-02-24,1222.841
2016-02-25,1248.304
2016-02-26,1248.621
2016-02-29,1245.628
2016-03-01,1254.802
2016-03-02,1250.652
2016-03-03,1262.924
2016-03-04,1281.919
2016-03-07,1273.96
2016-03-08,1274.156
2016-03-09,1287.745
2016-03-10,1289.89
2016-03-11,1332.017
2016-03-14,1334.413
2016-03-15,1327.062
2016-03-16,1320.207
2016-03-17,1342.688
2016-03-18,1356.053
2016-03-21,1341.659
2016-03-22,1344.79
2016-03-23,1321.181
2016-03-24,1299.192
2016-03-25,1299.192
2016-03-28,1302.651
2016-03-29,1304.911
2016-03-30,1349.69
2016-03-31,1345.092
2016-04-01,1334.54
2016-04-04,1338.079
2016-04-05,1309.177
2016-04-06,1319.145
2016-04-07,1300.157
2016-04-08,1331.233
2016-04-11,1341.3
2016-04-12,1339.252
2016-04-13,1356.158
2016-04-14,1351.126
2016-04-15,1345.004
2016-04-18,1343.758
2016-04-19,1370.23
2016-04-20,1375.64
2016-04-21,1353.218
2016-04-22,1337.524
2016-04-25,1331.317
2016-04-26,1345.468
2016-04-27,1348.591
2016-04-28,1350.534
2016-04-29,1335.781
2016-05-02,1335.714
2016-05-03,1313.565
2016-05-04,1296.933
2016-05-05,1290.712
2016-05-06,1278.341
2016-05-09,1291.476
2016-05-10,1298.056
2016-05-11,1295.694
2016-05-12,1273.636
2016-05-13,1273.716
2016-05-16,1287.898
2016-05-17,1287.456
2016-05-18,1286.779
2016-05-19,1265.887
2016-05-20,1287.013
2016-05-23,1282.827
2016-05-24,1305.736
2016-05-25,1322.17
2016-05-26,1332.563
2016-05-27,1326.068
2016-05-30,1328.811
2016-05-31,1315.662
2016-06-01,1314.502
2016-06-02,1314.795
2016-06-03,1323.643
2016-06-06,1332.324
2016-06-07,1350.061
2016-06-08,1351.128
2016-06-09,1326.221
2016-06-10,1282.135
2016-06-13,1264.088
2016-06-14,1229.999
2016-06-15,1254.6
2016-06-16,1217.531
2016-06-17,1250.761
2016-06-20,1304.537
2016-06-21,1307.863
2016-06-22,1311.438
2016-06-23,1327.961
2016-06-24,1287.25
2016-06-27,1156.312
2016-06-28,1185.494
2016-06-29,1222.878
2016-06-30,1236.505
2016-07-01,1256.12
2016-07-04,1238.719
2016-07-05,1204.48
2016-07-06,1178.412
2016-07-07,1190.861
2016-07-08,1211.941
2016-07-11,1238.214
2016-07-12,1254.885
2016-07-13,1258.029
2016-07-14,1272.083
2016-07-15,1269.101
2016-07-18,1259.546
2016-07-19,1249.656
2016-07-20,1266.57
2016-07-21,1261.73
2016-07-22,1248.857
2016-07-25,1260.693
2016-07-26,1258.296
2016-07-27,1262.86
2016-07-28,1259.72
2016-07-29,1281.799
2016-08-01,1268.763
2016-08-02,1258.245
2016-08-03,1250.491
2016-08-04,1264.455
2016-08-05,1266.365
2016-08-08,1272.008
2016-08-09,1304.16
2016-08-10,1309.137
2016-08-11,1321.251
2016-08-12,1316.562
2016-08-15,1321.306
2016-08-16,1313.215
2016-08-17,1300.943
2016-08-18,1320.126
2016-08-19,1310.786
2016-08-22,1315.56
2016-08-23,1332.684
2016-08-24,1329.837
2016-08-25,1324.904
2016-08-26,1336.917
2016-08-29,1326.567
2016-08-30,1327.359
2016-08-31,1326.064
2016-09-01,1328.745
2016-09-02,1342.302
2016-09-05,1347.48
2016-09-06,1353.571
2016-09-07,1365.932
2016-09-08,1370.292
2016-09-09,1347.566
2016-09-12,1338.99
2016-09-13,1330.553
2016-09-14,1331.807
2016-09-15,1346.98
2016-09-16,1322.317
2016-09-19,1340.37
2016-09-20,1335.567
2016-09-21,1335.271
2016-09-22,1365.806
2016-09-23,1354.666
2016-09-26,1341.599
2016-09-27,1326.237
2016-09-28,1334.802
2016-09-29,1355.141
2016-09-30,1363.715
2016-10-03,1372.568
2016-10-04,1371.112
2016-10-05,1369.265
2016-10-06,1370.644
2016-10-07,1363.944
2016-10-10,1373.833
2016-10-11,1332.343
2016-10-12,1303.12
2016-10-13,1293.22
2016-10-14,1307.825
2016-10-17,1303.336
2016-10-18,1319.098
2016-10-19,1315.773
2016-10-20,1319.458
2016-10-21,1313.959
2016-10-24,1315.217
2016-10-25,1307.797
2016-10-26,1316.731
2016-10-27,1297.591
2016-10-28,1299.211
2016-10-31,1294.405
2016-11-01,1287.119
2016-11-02,1281.473
2016-11-03,1277.694
2016-11-04,1261.263
2016-11-07,1272.239
2016-11-08,1284.387
2016-11-09,1290.026
2016-11-10,1293.623
2016-11-11,1289.722
2016-11-14,1276.764
2016-11-15,1287.579
2016-11-16,1275.814
2016-11-17,1285.318
2016-11-18,1281.423
2016-11-21,1287.946
2016-11-22,1296.219
2016-11-23,1287.167
2016-11-24,1295.504
2016-11-25,1301.989
2016-11-28,1284.406
2016-11-29,1286.409
2016-11-30,1293.526
2016-12-01,1292.783
2016-12-02,1291.814
2016-12-05,1312.081
2016-12-06,1330.586
2016-12-07,1353.014
2016-12-08,1353.186
2016-12-09,1360.076
2016-12-12,1362.233
2016-12-13,1379.186
2016-12-14,1371.197
2016-12-15,1353.412
2016-12-16,1350.72
2016-12-19,1352.621
2016-12-20,1344.231
2016-12-21,1357.18
2016-12-22,1356.23
2016-12-23,1362.982
2016-12-26,1362.982
2016-12-27,1365.01
2016-12-28,1360.307
2016-12-29,1366.532
2016-12-30,1373.796
2017-01-02,1383.125
2017-01-03,1376.149
2017-01-04,1387.397
2017-01-05,1394.961
2017-01-06,1390.082
2017-01-09,1368.289
2017-01-10,1370.272
2017-01-11,1360.676
2017-01-12,1384.637
2017-01-13,1401.145
2017-01-16,1389.232
2017-01-17,1390.187
2017-01-18,1400.31
2017-01-19,1385.858
2017-01-20,1415.438
2017-01-23,1412.839
2017-01-24,1430.393
2017-01-25,1451.583
2017-01-26,1457.163
2017-01-27,1448.606
2017-01-30,1437.019
2017-01-31,1452.335
2017-02-01,1463.674
2017-02-02,1479.151
2017-02-03,1479.44
2017-02-06,1458.261
2017-02-07,1452.162
2017-02-08,1454.537
2017-02-09,1451.476
2017-02-10,1447.535
2017-02-13,1453.275
2017-02-14,1451.682
2017-02-15,1460.388
2017-02-16,1479.243
2017-02-17,1467.516
2017-02-20,1467.681
2017-02-21,1469.305
2017-02-22,1462.904
2017-02-23,1468.768
2017-02-24,1449.561
2017-02-27,1439.944
2017-02-28,1447.281
2017-03-01,1461.013
2017-03-02,1449.431
2017-03-03,1454.263
2017-03-06,1453.566
2017-03-07,1452.611
2017-03-08,1448.63
2017-03-09,1458.712
2017-03-10,1468.187
2017-03-13,1478.447
2017-03-14,1467.904
2017-03-15,1475.543
2017-03-16,1504.789
2017-03-17,1507.764
2017-03-20,1503.731
2017-03-21,1499.197
2017-03-22,1486.8
2017-03-23,1497.048
2017-03-24,1494.84
2017-03-27,1497.415
2017-03-28,1499.728
2017-03-29,1490.214
2017-03-30,1496.94
2017-03-31,1504.847
2017-04-03,1484.612
2017-04-04,1476.853
2017-04-05,1478.798
2017-04-06,1485.511
2017-04-07,1480.532
2017-04-10,1480.307
2017-04-11,1483.81
2017-04-12,1494.011
2017-04-13,1483.598
2017-04-14,1483.598
2017-04-17,1491.143
2017-04-18,1482.509
2017-04-19,1494.317
2017-04-20,1504.156
2017-04-21,1494.116
2017-04-24,1558.78
2017-04-25,1585.903
2017-04-26,1584.411
2017-04-27,1569.66
2017-04-28,1587.478
2017-05-01,1591.838
2017-05-02,1607.488
2017-05-03,1609.223
2017-05-04,1621.266
2017-05-05,1629.168
2017-05-08,1618.019
2017-05-09,1625.796
2017-05-10,1618.245
2017-05-11,1615.413
2017-05-12,1625.264
2017-05-15,1634.145
2017-05-16,1639.409
2017-05-17,1624.017
2017-05-18,1602.009
2017-05-19,1621.937
2017-05-22,1627.247
2017-05-23,1645.348
2017-05-24,1641.39
2017-05-25,1646.534
2017-05-26,1641.97
2017-05-29,1635.829
2017-05-30,1638.553
2017-05-31,1651.918
2017-06-01,1650.416
2017-06-02,1661.324
2017-06-05,1655.526
2017-06-06,1651.197
2017-06-07,1655.567
2017-06-08,1650.59
2017-06-09,1658.71
2017-06-12,1641.98
2017-06-13,1658.257
2017-06-14,1661.08
2017-06-15,1631.787
2017-06-16,1649.613
2017-06-19,1661.518
2017-06-20,1640.45
2017-06-21,1636.29
2017-06-22,1641.657
2017-06-23,1645.585
2017-06-26,1642.955
2017-06-27,1642.07
2017-06-28,1661.902
2017-06-29,1663.032
2017-06-30,1660.206
2017-07-03,1679.233
2017-07-04,1669.249
2017-07-05,1677.163
2017-07-06,1676.058
2017-07-07,1678.497
2017-07-10,1686.347
2017-07-11,1686.498
2017-07-12,1715.818
2017-07-13,1723.388
2017-07-14,1730.504
2017-07-17,1741.719
2017-07-18,1699.206
2017-07-19,1702.917
2017-07-20,1692.105
2017-07-21,1676.472
2017-07-24,1666.25
2017-07-25,1670.481
2017-07-26,1675.165
2017-07-27,1673.737
2017-07-28,1684.366
2017-07-31,1682.126
2017-08-01,1695.537
2017-08-02,1694.218
2017-08-03,1692.065
2017-08-04,1690.044
2017-08-07,1691.228
2017-08-08,1690.288
2017-08-09,1679.451
2017-08-10,1670.294
2017-08-11,1652.347
2017-08-14,1678.253
2017-08-15,1673.0
2017-08-16,1677.166
2017-08-17,1660.972
2017-08-18,1653.398
2017-08-21,1654.93
2017-08-22,1658.846
2017-08-23,1662.87
2017-08-24,1658.132
2017-08-25,1673.065
2017-08-28,1675.463
2017-08-29,1670.462
2017-08-30,1681.017
2017-08-31,1695.045
2017-09-01,1692.949
2017-09-04,1683.985
2017-09-05,1674.175
2017-09-06,1669.657
2017-09-07,1675.664
2017-09-08,1678.773
2017-09-11,1686.394
2017-09-12,1701.259
2017-09-13,1694.904
2017-09-14,1688.546
2017-09-15,1692.427
2017-09-18,1700.629
2017-09-19,1703.327
2017-09-20,1704.852
2017-09-21,1712.157
2017-09-22,1722.088
2017-09-25,1707.928
2017-09-26,1692.658
2017-09-27,1707.093
2017-09-28,1713.6
2017-09-29,1726.141
2017-10-02,1723.995
2017-10-03,1738.098
2017-10-04,1739.023
2017-10-05,1743.748
2017-10-06,1739.792
2017-10-09,1741.998
2017-10-10,1747.166
2017-10-11,1744.612
2017-10-12,1738.659
2017-10-13,1734.272
2017-10-16,1727.071
2017-10-17,1722.331
2017-10-18,1727.314
2017-10-19,1726.862
2017-10-20,1744.147
2017-10-23,1729.206
2017-10-24,1716.315
2017-10-25,1709.155
2017-10-26,1680.154
2017-10-27,1672.881
2017-10-30,1670.531
2017-10-31,1680.834
2017-11-01,1673.857
2017-11-02,1681.416
2017-11-03,1673.054
2017-11-06,1677.683
2017-11-07,1673.887
2017-11-08,1669.945
2017-11-09,1649.629
2017-11-10,1649.346
2017-11-13,1634.807
2017-11-14,1621.536
2017-11-15,1618.984
2017-11-16,1633.766
2017-11-17,1610.254
2017-11-20,1607.58
2017-11-21,1628.312
2017-11-22,1622.174
2017-11-23,1636.824
2017-11-24,1645.387
2017-11-27,1636.215
2017-11-28,1637.437
2017-11-29,1636.573
2017-11-30,1641.586
2017-12-01,1612.489
2017-12-04,1625.688
2017-12-05,1614.713
2017-12-06,1599.249
2017-12-07,1600.971
2017-12-08,1621.135
2017-12-11,1626.26
2017-12-12,1638.109
2017-12-13,1629.686
2017-12-14,1621.299
2017-12-15,1606.342
2017-12-18,1640.397
2017-12-19,1633.946
2017-12-20,1641.945
2017-12-21,1647.519
2017-12-22,1649.015
2017-12-25,1649.015
2017-12-26,1650.091
2017-12-27,1654.649
2017-12-28,1654.123
2017-12-29,1661.503
2018-01-01,1661.503
2018-01-02,1666.353
2018-01-03,1670.525
2018-01-04,1696.482
2018-01-05,1701.898
2018-01-08,1696.923
2018-01-09,1716.03
2018-01-10,1728.016
2018-01-11,1736.208
2018-01-12,1735.869
2018-01-15,1746.321
2018-01-16,1736.716
2018-01-17,1736.399
2018-01-18,1738.323
2018-01-19,1732.254
2018-01-22,1746.4
2018-01-23,1756.811
2018-01-24,1762.087
2018-01-25,1743.355
2018-01-26,1761.123
2018-01-29,1752.235
2018-01-30,1736.842
2018-01-31,1747.959
2018-02-01,1758.063
2018-02-02,1728.963
2018-02-05,1686.03
2018-02-06,1635.319
2018-02-07,1665.877
2018-02-08,1621.737
2018-02-09,1607.011
2018-02-12,1627.048
2018-02-13,1632.112
2018-02-14,1672.677
2018-02-15,1685.958
2018-02-16,1706.78
2018-02-19,1693.952
2018-02-20,1679.91
2018-02-21,1681.373
2018-02-22,1671.922
2018-02-23,1669.939
2018-02-26,1678.041
2018-02-27,1664.536
2018-02-28,1646.667
2018-03-01,1630.906
2018-03-02,1602.414
2018-03-05,1620.883
2018-03-06,1642.36
2018-03-07,1654.072
2018-03-08,1666.86
2018-03-09,1670.421
2018-03-12,1678.01
2018-03-13,1673.639
2018-03-14,1679.726
2018-03-15,1687.656
2018-03-16,1677.434
2018-03-19,1653.62
2018-03-20,1646.946
2018-03-21,1638.025
2018-03-22,1601.858
2018-03-23,1612.155
2018-03-26,1608.006
2018-03-27,1614.643
2018-03-28,1607.863
2018-03-29,1614.768
2018-03-30,1614.768
2018-04-02,1614.575
2018-04-03,1583.962
2018-04-04,1570.925
2018-04-05,1592.764
2018-04-06,1589.861
2018-04-09,1589.368
2018-04-10,1607.074
2018-04-11,1577.365
2018-04-12,1571.405
2018-04-13,1574.606
2018-04-16,1582.182
2018-04-17,1606.134
2018-04-18,1614.661
2018-04-19,1623.986
2018-04-20,1624.289
2018-04-23,1632.117
2018-04-24,1619.525
2018-04-25,1594.876
2018-04-26,1604.839
2018-04-27,1605.416
2018-04-30,1580.417
2018-05-01,1560.454
2018-05-02,1554.638
2018-05-03,1548.647
2018-05-04,1558.037
2018-05-07,1569.676
2018-05-08,1582.288
2018-05-09,1615.854
2018-05-10,1621.841
2018-05-11,1634.559
2018-05-14,1623.268
2018-05-15,1606.79
2018-05-16,1595.901
2018-05-17,1601.262
2018-05-18,1598.795
2018-05-21,1605.606
2018-05-22,1614.364
2018-05-23,1576.479
2018-05-24,1571.382
2018-05-25,1566.262
2018-05-28,1549.652
2018-05-29,1511.048
2018-05-30,1527.119
2018-05-31,1516.858
2018-06-01,1533.82
2018-06-04,1546.436
2018-06-05,1535.121
2018-06-06,1543.832
2018-06-07,1555.569
2018-06-08,1546.629
2018-06-11,1576.63
2018-06-12,1586.612
2018-06-13,1573.179
2018-06-14,1582.352
2018-06-15,1536.909
2018-06-18,1528.029
2018-06-19,1523.493
2018-06-20,1537.803
2018-06-21,1516.692
2018-06-22,1524.134
2018-06-25,1515.15
2018-06-26,1520.063
2018-06-27,1510.938
2018-06-28,1492.06
2018-06-29,1518.293
2018-07-02,1496.596
2018-07-03,1522.592
2018-07-04,1529.649
2018-07-05,1542.365
2018-07-06,1556.315
2018-07-09,1572.586
2018-07-10,1572.858
2018-07-11,1548.374
2018-07-12,1542.611
2018-07-13,1543.263
2018-07-16,1559.309
2018-07-17,1569.482
2018-07-18,1553.155
2018-07-19,1549.072
2018-07-20,1563.759
2018-07-23,1577.533
2018-07-24,1610.575
2018-07-25,1608.858
2018-07-26,1622.632
2018-07-27,1624.879
2018-07-30,1638.948
2018-07-31,1632.944
2018-08-01,1622.756
2018-08-02,1604.87
2018-08-03,1607.422
2018-08-06,1600.598
2018-08-07,1607.798
2018-08-08,1604.051
2018-08-09,1607.746
2018-08-10,1570.272
2018-08-13,1560.809
2018-08-14,1556.184
2018-08-15,1534.679
2018-08-16,1559.147
2018-08-17,1569.57
2018-08-20,1573.184
2018-08-21,1589.109
2018-08-22,1612.814
2018-08-23,1607.714
2018-08-24,1612.626
2018-08-27,1627.596
2018-08-28,1624.474
2018-08-29,1623.272
2018-08-30,1619.108
2018-08-31,1611.595
2018-09-03,1618.578
2018-09-04,1602.119
2018-09-05,1605.49
2018-09-06,1604.452
2018-09-07,1602.524
2018-09-10,1612.528
2018-09-11,1600.772
2018-09-12,1618.403
2018-09-13,1627.173
2018-09-14,1626.854
2018-09-17,1660.841
2018-09-18,1650.276
2018-09-19,1650.724
2018-09-20,1684.544
2018-09-21,1695.535
2018-09-24,1694.012
2018-09-25,1698.317
2018-09-26,1696.787
2018-09-27,1716.835
2018-09-28,1692.72
2018-10-01,1689.448
2018-10-02,1666.591
2018-10-03,1651.554
2018-10-04,1631.369
2018-10-05,1617.868
2018-10-08,1601.43
2018-10-09,1597.494
2018-10-10,1592.483
2018-10-11,1565.28
2018-10-12,1559.582
2018-10-15,1567.576
2018-10-16,1598.322
2018-10-17,1574.043
2018-10-18,1556.09
2018-10-19,1555.116
2018-10-22,1546.835
2018-10-23,1523.252
2018-10-24,1512.526
2018-10-25,1507.355
2018-10-26,1488.052
2018-10-29,1505.198
2018-10-30,1514.11
2018-10-31,1529.986
2018-11-01,1537.66
2018-11-02,1548.287
2018-11-05,1546.757
2018-11-06,1545.759
2018-11-07,1564.545
2018-11-08,1570.098
2018-11-09,1556.986
2018-11-12,1528.702
2018-11-13,1546.807
2018-11-14,1532.505
2018-11-15,1524.946
2018-11-16,1543.332
2018-11-19,1534.354
2018-11-20,1493.314
2018-11-21,1512.393
2018-11-22,1508.473
2018-11-23,1511.369
2018-11-26,1527.897
2018-11-27,1536.455
2018-11-28,1537.789
2018-11-29,1554.877
2018-11-30,1543.891
2018-12-03,1558.268
2018-12-04,1543.204
2018-12-05,1531.844
2018-12-06,1487.814
2018-12-07,1502.829
2018-12-10,1471.984
2018-12-11,1497.827
2018-12-12,1526.952
2018-12-13,1519.719
2018-12-14,1518.569
2018-12-17,1502.483
2018-12-18,1488.865
2018-12-19,1492.873
2018-12-20,1479.361
2018-12-21,1464.205
2018-12-24,1457.465
2018-12-25,1457.465
2018-12-26,1449.335
2018-12-27,1429.656
2018-12-28,1460.553
2018-12-31,1479.803
2019-01-01,1479.803
2019-01-02,1464.379
2019-01-03,1456.553
2019-01-04,1506.26
2019-01-07,1513.325
2019-01-08,1523.24
2019-01-09,1536.606
2019-01-10,1547.456
2019-01-11,1541.697
2019-01-14,1532.868
2019-01-15,1529.212
2019-01-16,1536.287
2019-01-17,1534.185
2019-01-18,1558.773
2019-01-21,1550.99
2019-01-22,1543.682
2019-01-23,1537.743
2019-01-24,1535.837
2019-01-25,1540.327
2019-01-28,1526.933
2019-01-29,1529.611
2019-01-30,1541.78
2019-01-31,1545.182
2019-02-01,1553.557
2019-02-04,1543.004
2019-02-05,1557.729
2019-02-06,1545.729
2019-02-07,1519.416
2019-02-08,1505.961
2019-02-11,1517.183
2019-02-12,1526.399
2019-02-13,1536.339
2019-02-14,1519.041
2019-02-15,1538.79
2019-02-18,1547.862
2019-02-19,1542.201
2019-02-20,1524.852
2019-02-21,1492.323
2019-02-22,1507.291
2019-02-25,1511.402
2019-02-26,1508.772
2019-02-27,1522.67
2019-02-28,1524.447
2019-03-01,1524.773
2019-03-04,1505.618
2019-03-05,1510.927
2019-03-06,1506.527
2019-03-07,1478.367
2019-03-08,1471.952
2019-03-11,1489.257
2019-03-12,1495.396
2019-03-13,1508.221
2019-03-14,1524.203
2019-03-15,1538.039
2019-03-18,1554.931
2019-03-19,1563.211
2019-03-20,1559.226
2019-03-21,1556.403
2019-03-22,1517.174
2019-03-25,1524.427
2019-03-26,1526.326
2019-03-27,1508.08
2019-03-28,1485.533
2019-03-29,1496.924
2019-04-01,1519.704
2019-04-02,1527.307
2019-04-03,1560.509
2019-04-04,1564.331
2019-04-05,1560.505
2019-04-08,1565.779
2019-04-09,1563.857
2019-04-10,1566.755
2019-04-11,1571.304
2019-04-12,1584.124
2019-04-15,1591.389
2019-04-16,1598.037
2019-04-17,1597.853
2019-04-18,1590.59
2019-04-19,1590.59
2019-04-22,1589.556
2019-04-23,1580.964
2019-04-24,1571.879
2019-04-25,1558.344
2019-04-26,1571.232
2019-04-29,1568.317
2019-04-30,1549.466
2019-05-01,1548.505
2019-05-02,1545.582
2019-05-03,1555.416
2019-05-06,1537.655
2019-05-07,1513.744
2019-05-08,1515.984
2019-05-09,1487.699
2019-05-10,1504.044
2019-05-13,1482.793
2019-05-14,1501.74
2019-05-15,1501.84
2019-05-16,1513.668
2019-05-17,1504.604
2019-05-20,1486.848
2019-05-21,1498.099
2019-05-22,1487.24
2019-05-23,1467.187
2019-05-24,1489.69
2019-05-27,1486.065
2019-05-28,1477.467
2019-05-29,1458.934
2019-05-30,1464.997
2019-05-31,1443.992
2019-06-03,1455.913
2019-06-04,1481.253
2019-06-05,1488.637
2019-06-06,1490.756
2019-06-07,1509.406
2019-06-10,1518.068
2019-06-11,1525.87
2019-06-12,1524.194
2019-06-13,1517.801
2019-06-14,1516.062
2019-06-17,1509.605
2019-06-18,1513.373
2019-06-19,1514.623
2019-06-20,1524.959
2019-06-21,1530.223
2019-06-24,1531.77
2019-06-25,1531.284
2019-06-26,1537.619
2019-06-27,1547.855
2019-06-28,1549.753
2019-07-01,1560.115
2019-07-02,1568.044
2019-07-03,1578.36
2019-07-04,1588.457
2019-07-05,1578.334
2019-07-08,1584.163
2019-07-09,1572.878
2019-07-10,1581.738
2019-07-11,1584.488
2019-07-12,1600.393
2019-07-15,1607.318
2019-07-16,1592.658
2019-07-17,1566.92
2019-07-18,1553.345
2019-07-19,1555.907
2019-07-22,1543.028
2019-07-23,1547.318
2019-07-24,1538.275
2019-07-25,1535.041
2019-07-26,1526.535
2019-07-29,1531.291
2019-07-30,1503.808
2019-07-31,1502.936
2019-08-01,1502.542
2019-08-02,1477.824
2019-08-05,1452.799
2019-08-06,1450.601
2019-08-07,1448.4
2019-08-08,1469.457
2019-08-09,1462.541
2019-08-12,1456.767
2019-08-13,1459.323
2019-08-14,1413.162
2019-08-15,1411.882
2019-08-16,1433.896
2019-08-19,1448.334
2019-08-20,1439.259
2019-08-21,1460.555
2019-08-22,1457.465
2019-08-23,1452.883
2019-08-26,1448.037
2019-08-27,1461.687
2019-08-28,1454.987
2019-08-29,1466.102
2019-08-30,1475.601
2019-09-02,1467.017
2019-09-03,1463.034
2019-09-04,1490.16
2019-09-05,1514.775
2019-09-06,1528.996
2019-09-09,1538.917
2019-09-10,1541.478
2019-09-11,1545.953
2019-09-12,1561.532
2019-09-13,1584.023
2019-09-16,1558.849
2019-09-17,1545.847
2019-09-18,1550.311
2019-09-19,1562.495
2019-09-20,1559.355
2019-09-23,1531.257
2019-09-24,1537.478
2019-09-25,1525.151
2019-09-26,1537.32
2019-09-27,1542.718
2019-09-30,1543.521
2019-10-01,1527.952
2019-10-02,1491.963
2019-10-03,1489.505
2019-10-04,1491.892
2019-10-07,1507.017
2019-10-08,1493.201
2019-10-09,1501.813
2019-10-10,1529.13
2019-10-11,1558.39
2019-10-14,1559.187
2019-10-15,1577.723
