Date,DENMARK SMID VALUE SMID (Small+Mid Cap)
2015-06-08,1143.519
2015-06-09,1134.988
2015-06-10,1155.482
2015-06-11,1155.097
2015-06-12,1160.257
2015-06-15,1124.604
2015-06-16,1133.11
2015-06-17,1130.718
2015-06-18,1144.889
2015-06-19,1137.671
2015-06-22,1177.825
2015-06-23,1157.671
2015-06-24,1156.031
2015-06-25,1157.225
2015-06-26,1154.073
2015-06-29,1137.172
2015-06-30,1128.668
2015-07-01,1131.305
2015-07-02,1128.694
2015-07-03,1117.869
2015-07-06,1104.207
2015-07-07,1079.38
2015-07-08,1091.608
2015-07-09,1107.785
2015-07-10,1141.502
2015-07-13,1143.697
2015-07-14,1140.18
2015-07-15,1140.444
2015-07-16,1155.556
2015-07-17,1139.955
2015-07-20,1156.493
2015-07-21,1150.779
2015-07-22,1147.651
2015-07-23,1152.574
2015-07-24,1145.488
2015-07-27,1135.905
2015-07-28,1133.992
2015-07-29,1142.673
2015-07-30,1123.731
2015-07-31,1144.994
2015-08-03,1153.712
2015-08-04,1154.025
2015-08-05,1155.377
2015-08-06,1148.096
2015-08-07,1120.218
2015-08-10,1110.685
2015-08-11,1119.995
2015-08-12,1113.128
2015-08-13,1117.821
2015-08-14,1120.267
2015-08-17,1113.879
2015-08-18,1123.89
2015-08-19,1107.008
2015-08-20,1100.379
2015-08-21,1095.625
2015-08-24,1071.874
2015-08-25,1084.032
2015-08-26,1073.745
2015-08-27,1090.058
2015-08-28,1086.063
2015-08-31,1085.754
2015-09-01,1065.506
2015-09-02,1089.105
2015-09-03,1095.87
2015-09-04,1075.742
2015-09-07,1071.703
2015-09-08,1085.046
2015-09-09,1090.162
2015-09-10,1082.422
2015-09-11,1064.051
2015-09-14,1065.668
2015-09-15,1059.515
2015-09-16,1058.478
2015-09-17,1072.366
2015-09-18,1073.841
2015-09-21,1058.67
2015-09-22,1039.401
2015-09-23,1033.321
2015-09-24,1027.87
2015-09-25,1039.294
2015-09-28,1023.237
2015-09-29,1012.968
2015-09-30,1009.738
2015-10-01,1009.733
2015-10-02,1011.15
2015-10-05,1021.486
2015-10-06,1028.484
2015-10-07,1034.348
2015-10-08,1024.567
2015-10-09,1022.981
2015-10-12,1031.612
2015-10-13,1012.244
2015-10-14,1002.56
2015-10-15,1003.381
2015-10-16,1017.355
2015-10-19,1014.171
2015-10-20,1022.781
2015-10-21,1020.926
2015-10-22,1009.463
2015-10-23,1005.029
2015-10-26,1017.875
2015-10-27,983.088
2015-10-28,979.678
2015-10-29,960.543
2015-10-30,962.623
2015-11-02,966.646
2015-11-03,969.259
2015-11-04,967.737
2015-11-05,977.65
2015-11-06,980.427
2015-11-09,968.014
2015-11-10,955.479
2015-11-11,963.87
2015-11-12,948.78
2015-11-13,944.568
2015-11-16,938.78
2015-11-17,947.385
2015-11-18,948.929
2015-11-19,963.605
2015-11-20,959.0
2015-11-23,959.744
2015-11-24,952.049
2015-11-25,953.196
2015-11-26,951.527
2015-11-27,952.625
2015-11-30,961.061
2015-12-01,966.282
2015-12-02,960.341
2015-12-03,973.878
2015-12-04,970.164
2015-12-07,973.725
2015-12-08,956.086
2015-12-09,956.311
2015-12-10,946.954
2015-12-11,933.794
2015-12-14,928.168
2015-12-15,923.066
2015-12-16,933.086
2015-12-17,930.174
2015-12-18,916.065
2015-12-21,923.209
2015-12-22,925.808
2015-12-23,940.595
2015-12-24,947.481
2015-12-25,947.481
2015-12-28,947.537
2015-12-29,955.878
2015-12-30,958.232
2015-12-31,953.691
2016-01-01,953.691
2016-01-04,927.498
2016-01-05,913.731
2016-01-06,905.674
2016-01-07,901.632
2016-01-08,910.219
2016-01-11,898.352
2016-01-12,890.441
2016-01-13,892.761
2016-01-14,879.732
2016-01-15,867.743
2016-01-18,848.862
2016-01-19,859.919
2016-01-20,835.92
2016-01-21,859.124
2016-01-22,890.293
2016-01-25,890.826
2016-01-26,902.066
2016-01-27,883.864
2016-01-28,872.032
2016-01-29,876.181
2016-02-01,876.524
2016-02-02,859.385
2016-02-03,855.696
2016-02-04,886.34
2016-02-05,887.504
2016-02-08,851.523
2016-02-09,835.15
2016-02-10,852.273
2016-02-11,841.578
2016-02-12,845.703
2016-02-15,876.467
2016-02-16,881.155
2016-02-17,901.952
2016-02-18,901.09
2016-02-19,887.007
2016-02-22,896.393
2016-02-23,894.211
2016-02-24,858.435
2016-02-25,871.057
2016-02-26,871.654
2016-02-29,870.951
2016-03-01,880.45
2016-03-02,884.196
2016-03-03,894.576
2016-03-04,911.511
2016-03-07,907.862
2016-03-08,905.237
2016-03-09,903.047
2016-03-10,908.879
2016-03-11,928.229
2016-03-14,926.017
2016-03-15,920.888
2016-03-16,922.758
2016-03-17,941.713
2016-03-18,945.807
2016-03-21,945.812
2016-03-22,946.207
2016-03-23,944.191
2016-03-24,943.074
2016-03-25,943.074
2016-03-28,947.436
2016-03-29,934.359
2016-03-30,964.017
2016-03-31,959.227
2016-04-01,961.888
2016-04-04,963.552
2016-04-05,937.146
2016-04-06,940.569
2016-04-07,932.759
2016-04-08,939.135
2016-04-11,941.593
2016-04-12,931.21
2016-04-13,935.304
2016-04-14,939.69
2016-04-15,942.972
2016-04-18,948.069
2016-04-19,960.808
2016-04-20,958.051
2016-04-21,957.984
2016-04-22,953.939
2016-04-25,942.764
2016-04-26,947.648
2016-04-27,947.071
2016-04-28,935.302
2016-04-29,942.992
2016-05-02,945.622
2016-05-03,934.241
2016-05-04,936.256
2016-05-05,928.817
2016-05-06,930.743
2016-05-09,928.889
2016-05-10,936.508
2016-05-11,936.99
2016-05-12,935.642
2016-05-13,932.395
2016-05-16,935.122
2016-05-17,947.108
2016-05-18,937.688
2016-05-19,921.247
2016-05-20,930.733
2016-05-23,928.876
2016-05-24,930.303
2016-05-25,943.137
2016-05-26,950.168
2016-05-27,945.438
2016-05-30,947.541
2016-05-31,941.595
2016-06-01,940.596
2016-06-02,942.646
2016-06-03,948.054
2016-06-06,951.687
2016-06-07,953.232
2016-06-08,948.992
2016-06-09,929.975
2016-06-10,901.6
2016-06-13,886.384
2016-06-14,866.939
2016-06-15,876.64
2016-06-16,852.06
2016-06-17,882.161
2016-06-20,908.338
2016-06-21,907.947
2016-06-22,908.759
2016-06-23,927.343
2016-06-24,866.158
2016-06-27,813.894
2016-06-28,846.277
2016-06-29,864.972
2016-06-30,878.654
2016-07-01,895.15
2016-07-04,892.124
2016-07-05,869.966
2016-07-06,844.444
2016-07-07,863.64
2016-07-08,891.68
2016-07-11,903.758
2016-07-12,919.025
2016-07-13,921.23
2016-07-14,922.351
2016-07-15,913.744
2016-07-18,914.047
2016-07-19,909.625
2016-07-20,915.584
2016-07-21,915.264
2016-07-22,915.795
2016-07-25,913.975
2016-07-26,917.782
2016-07-27,923.62
2016-07-28,931.217
2016-07-29,943.142
2016-08-01,941.577
2016-08-02,936.296
2016-08-03,929.939
2016-08-04,931.8
2016-08-05,933.56
2016-08-08,933.049
2016-08-09,948.658
2016-08-10,964.469
2016-08-11,960.362
2016-08-12,962.104
2016-08-15,963.218
2016-08-16,965.438
2016-08-17,965.661
2016-08-18,989.394
2016-08-19,993.325
2016-08-22,998.68
2016-08-23,1009.654
2016-08-24,1012.493
2016-08-25,1015.682
2016-08-26,1022.953
2016-08-29,1009.993
2016-08-30,1016.499
2016-08-31,1019.133
2016-09-01,1030.68
2016-09-02,1037.367
2016-09-05,1034.904
2016-09-06,1040.521
2016-09-07,1045.56
2016-09-08,1047.718
2016-09-09,1025.249
2016-09-12,1019.808
2016-09-13,1018.503
2016-09-14,1010.657
2016-09-15,1024.054
2016-09-16,1015.39
2016-09-19,1021.339
2016-09-20,1020.288
2016-09-21,1037.904
2016-09-22,1055.506
2016-09-23,1047.022
2016-09-26,1038.791
2016-09-27,1025.617
2016-09-28,1029.687
2016-09-29,1036.545
2016-09-30,1032.443
2016-10-03,1038.076
2016-10-04,1041.186
2016-10-05,1044.452
2016-10-06,1051.173
2016-10-07,1046.996
2016-10-10,1047.133
2016-10-11,1030.176
2016-10-12,1026.169
2016-10-13,1015.935
2016-10-14,1027.449
2016-10-17,1022.163
2016-10-18,1027.492
2016-10-19,1026.968
2016-10-20,1022.252
2016-10-21,1027.647
2016-10-24,1033.886
2016-10-25,1024.563
2016-10-26,1019.665
2016-10-27,1014.729
2016-10-28,1007.54
2016-10-31,1011.255
2016-11-01,1003.589
2016-11-02,995.439
2016-11-03,998.859
2016-11-04,984.911
2016-11-07,986.57
2016-11-08,985.399
2016-11-09,976.575
2016-11-10,975.942
2016-11-11,971.506
2016-11-14,972.138
2016-11-15,978.005
2016-11-16,972.604
2016-11-17,973.785
2016-11-18,966.664
2016-11-21,968.429
2016-11-22,971.577
2016-11-23,957.095
2016-11-24,958.938
2016-11-25,963.278
2016-11-28,956.215
2016-11-29,966.885
2016-11-30,962.043
2016-12-01,951.548
2016-12-02,946.257
2016-12-05,961.632
2016-12-06,971.814
2016-12-07,979.115
2016-12-08,977.605
2016-12-09,981.514
2016-12-12,983.789
2016-12-13,992.863
2016-12-14,997.082
2016-12-15,984.101
2016-12-16,981.029
2016-12-19,980.716
2016-12-20,974.98
2016-12-21,978.547
2016-12-22,981.956
2016-12-23,983.851
2016-12-26,983.851
2016-12-27,990.672
2016-12-28,983.642
2016-12-29,993.259
2016-12-30,1003.616
2017-01-02,1012.664
2017-01-03,996.812
2017-01-04,1005.73
2017-01-05,1025.62
2017-01-06,1024.148
2017-01-09,1010.825
2017-01-10,1020.205
2017-01-11,1011.423
2017-01-12,1029.567
2017-01-13,1037.861
2017-01-16,1035.866
2017-01-17,1040.473
2017-01-18,1042.047
2017-01-19,1041.713
2017-01-20,1053.216
2017-01-23,1052.0
2017-01-24,1054.574
2017-01-25,1070.218
2017-01-26,1064.858
2017-01-27,1061.325
2017-01-30,1049.247
2017-01-31,1061.708
2017-02-01,1066.368
2017-02-02,1074.993
2017-02-03,1081.328
2017-02-06,1067.187
2017-02-07,1069.543
2017-02-08,1068.172
2017-02-09,1080.243
2017-02-10,1076.036
2017-02-13,1081.58
2017-02-14,1085.902
2017-02-15,1096.989
2017-02-16,1102.555
2017-02-17,1092.953
2017-02-20,1089.483
2017-02-21,1086.383
2017-02-22,1080.888
2017-02-23,1085.455
2017-02-24,1068.397
2017-02-27,1071.863
2017-02-28,1070.795
2017-03-01,1078.718
2017-03-02,1072.749
2017-03-03,1071.216
2017-03-06,1069.505
2017-03-07,1070.256
2017-03-08,1071.788
2017-03-09,1072.735
2017-03-10,1092.024
2017-03-13,1093.967
2017-03-14,1087.561
2017-03-15,1093.299
2017-03-16,1109.314
2017-03-17,1117.705
2017-03-20,1121.553
2017-03-21,1115.491
2017-03-22,1108.137
2017-03-23,1110.343
2017-03-24,1114.424
2017-03-27,1110.881
2017-03-28,1116.39
2017-03-29,1099.335
2017-03-30,1100.803
2017-03-31,1098.669
2017-04-03,1096.425
2017-04-04,1096.691
2017-04-05,1107.443
2017-04-06,1104.285
2017-04-07,1094.955
2017-04-10,1093.831
2017-04-11,1094.129
2017-04-12,1097.397
2017-04-13,1097.655
2017-04-14,1097.655
2017-04-17,1101.589
2017-04-18,1095.86
2017-04-19,1105.246
2017-04-20,1114.247
2017-04-21,1101.515
2017-04-24,1140.703
2017-04-25,1164.119
2017-04-26,1162.246
2017-04-27,1163.842
2017-04-28,1168.049
2017-05-01,1171.126
2017-05-02,1172.166
2017-05-03,1159.42
2017-05-04,1160.555
2017-05-05,1178.596
2017-05-08,1170.416
2017-05-09,1170.458
2017-05-10,1169.781
2017-05-11,1167.128
2017-05-12,1173.108
2017-05-15,1183.749
2017-05-16,1188.461
2017-05-17,1173.644
2017-05-18,1165.102
2017-05-19,1182.3
2017-05-22,1191.426
2017-05-23,1195.312
2017-05-24,1191.971
2017-05-25,1195.267
2017-05-26,1192.025
2017-05-29,1189.689
2017-05-30,1192.988
2017-05-31,1211.004
2017-06-01,1209.751
2017-06-02,1220.147
2017-06-05,1217.656
2017-06-06,1212.886
2017-06-07,1209.173
2017-06-08,1201.91
2017-06-09,1202.762
2017-06-12,1198.923
2017-06-13,1208.764
2017-06-14,1218.44
2017-06-15,1197.682
2017-06-16,1216.547
2017-06-19,1234.109
2017-06-20,1228.578
2017-06-21,1228.595
2017-06-22,1223.277
2017-06-23,1229.491
2017-06-26,1233.045
2017-06-27,1228.193
2017-06-28,1232.7
2017-06-29,1240.805
2017-06-30,1241.774
2017-07-03,1260.567
2017-07-04,1258.889
2017-07-05,1253.047
2017-07-06,1256.444
2017-07-07,1254.918
2017-07-10,1259.746
2017-07-11,1263.013
2017-07-12,1263.717
2017-07-13,1266.781
2017-07-14,1271.162
2017-07-17,1278.163
2017-07-18,1290.998
2017-07-19,1291.108
2017-07-20,1304.709
2017-07-21,1294.295
2017-07-24,1290.007
2017-07-25,1301.436
2017-07-26,1302.219
2017-07-27,1315.732
2017-07-28,1310.431
2017-07-31,1317.221
2017-08-01,1323.799
2017-08-02,1326.958
2017-08-03,1323.898
2017-08-04,1317.222
2017-08-07,1322.63
2017-08-08,1309.598
2017-08-09,1303.807
2017-08-10,1288.815
2017-08-11,1279.627
2017-08-14,1292.916
2017-08-15,1282.181
2017-08-16,1281.916
2017-08-17,1276.524
2017-08-18,1279.17
2017-08-21,1284.274
2017-08-22,1288.429
2017-08-23,1293.275
2017-08-24,1307.942
2017-08-25,1316.819
2017-08-28,1314.267
2017-08-29,1300.686
2017-08-30,1290.052
2017-08-31,1304.691
2017-09-01,1316.037
2017-09-04,1311.455
2017-09-05,1297.493
2017-09-06,1283.65
2017-09-07,1295.182
2017-09-08,1297.071
2017-09-11,1301.316
2017-09-12,1293.074
2017-09-13,1292.776
2017-09-14,1290.167
2017-09-15,1283.974
2017-09-18,1289.43
2017-09-19,1302.835
2017-09-20,1306.431
2017-09-21,1297.907
2017-09-22,1302.117
2017-09-25,1301.912
2017-09-26,1290.31
2017-09-27,1295.905
2017-09-28,1307.055
2017-09-29,1318.817
2017-10-02,1306.427
2017-10-03,1306.9
2017-10-04,1306.743
2017-10-05,1309.079
2017-10-06,1305.866
2017-10-09,1314.873
2017-10-10,1322.12
2017-10-11,1318.165
2017-10-12,1329.308
2017-10-13,1317.423
2017-10-16,1306.992
2017-10-17,1309.879
2017-10-18,1321.532
2017-10-19,1313.747
2017-10-20,1317.192
2017-10-23,1315.186
2017-10-24,1318.572
2017-10-25,1310.316
2017-10-26,1308.661
2017-10-27,1288.364
2017-10-30,1298.934
2017-10-31,1304.608
2017-11-01,1296.274
2017-11-02,1289.799
2017-11-03,1271.438
2017-11-06,1275.02
2017-11-07,1272.752
2017-11-08,1273.362
2017-11-09,1258.94
2017-11-10,1263.087
2017-11-13,1253.114
2017-11-14,1256.944
2017-11-15,1261.21
2017-11-16,1271.11
2017-11-17,1268.849
2017-11-20,1261.081
2017-11-21,1252.516
2017-11-22,1262.726
2017-11-23,1263.892
2017-11-24,1267.831
2017-11-27,1260.448
2017-11-28,1265.569
2017-11-29,1273.297
2017-11-30,1277.155
2017-12-01,1264.69
2017-12-04,1270.038
2017-12-05,1247.794
2017-12-06,1235.702
2017-12-07,1248.971
2017-12-08,1254.307
2017-12-11,1268.757
2017-12-12,1259.454
2017-12-13,1269.129
2017-12-14,1274.367
2017-12-15,1267.171
2017-12-18,1287.513
2017-12-19,1287.802
2017-12-20,1295.157
2017-12-21,1298.305
2017-12-22,1295.558
2017-12-25,1295.558
2017-12-26,1298.82
2017-12-27,1307.617
2017-12-28,1313.304
2017-12-29,1320.349
2018-01-01,1320.349
2018-01-02,1333.643
2018-01-03,1332.495
2018-01-04,1346.622
2018-01-05,1340.359
2018-01-08,1333.971
2018-01-09,1336.162
2018-01-10,1339.434
2018-01-11,1340.936
2018-01-12,1343.087
2018-01-15,1354.442
2018-01-16,1352.464
2018-01-17,1350.962
2018-01-18,1351.026
2018-01-19,1348.466
2018-01-22,1353.82
2018-01-23,1353.44
2018-01-24,1358.224
2018-01-25,1361.355
2018-01-26,1365.216
2018-01-29,1356.673
2018-01-30,1344.493
2018-01-31,1357.939
2018-02-01,1336.266
2018-02-02,1326.127
2018-02-05,1315.714
2018-02-06,1285.675
2018-02-07,1306.674
2018-02-08,1347.548
2018-02-09,1334.873
2018-02-12,1399.555
2018-02-13,1406.726
2018-02-14,1423.735
2018-02-15,1431.075
2018-02-16,1443.156
2018-02-19,1431.649
2018-02-20,1414.553
2018-02-21,1420.346
2018-02-22,1421.77
2018-02-23,1427.589
2018-02-26,1428.23
2018-02-27,1410.904
2018-02-28,1406.181
2018-03-01,1399.242
2018-03-02,1402.424
2018-03-05,1409.631
2018-03-06,1431.329
2018-03-07,1434.61
2018-03-08,1427.97
2018-03-09,1425.625
2018-03-12,1426.128
2018-03-13,1441.217
2018-03-14,1431.213
2018-03-15,1426.196
2018-03-16,1418.419
2018-03-19,1416.833
2018-03-20,1405.164
2018-03-21,1405.228
2018-03-22,1394.343
2018-03-23,1404.964
2018-03-26,1410.091
2018-03-27,1403.349
2018-03-28,1399.061
2018-03-29,1392.275
2018-03-30,1392.275
2018-04-02,1393.988
2018-04-03,1382.425
2018-04-04,1371.027
2018-04-05,1384.277
2018-04-06,1383.939
2018-04-09,1391.41
2018-04-10,1397.343
2018-04-11,1398.456
2018-04-12,1391.82
2018-04-13,1395.903
2018-04-16,1399.331
2018-04-17,1408.987
2018-04-18,1431.893
2018-04-19,1440.066
2018-04-20,1429.456
2018-04-23,1437.387
2018-04-24,1438.393
2018-04-25,1411.327
2018-04-26,1408.737
2018-04-27,1407.467
2018-04-30,1410.122
2018-05-01,1395.0
2018-05-02,1407.829
2018-05-03,1407.734
2018-05-04,1402.464
2018-05-07,1408.175
2018-05-08,1415.899
2018-05-09,1405.09
2018-05-10,1407.992
2018-05-11,1415.656
2018-05-14,1411.956
2018-05-15,1400.224
2018-05-16,1379.657
2018-05-17,1391.355
2018-05-18,1380.583
2018-05-21,1378.415
2018-05-22,1392.017
2018-05-23,1376.771
2018-05-24,1370.65
2018-05-25,1359.58
2018-05-28,1351.287
2018-05-29,1324.995
2018-05-30,1329.602
2018-05-31,1332.466
2018-06-01,1352.516
2018-06-04,1364.223
2018-06-05,1361.175
2018-06-06,1360.8
2018-06-07,1363.304
2018-06-08,1347.755
2018-06-11,1369.227
2018-06-12,1369.295
2018-06-13,1366.181
2018-06-14,1354.882
2018-06-15,1338.852
2018-06-18,1328.648
2018-06-19,1314.002
2018-06-20,1320.67
2018-06-21,1312.332
2018-06-22,1324.667
2018-06-25,1323.874
2018-06-26,1313.173
2018-06-27,1303.636
2018-06-28,1298.171
2018-06-29,1323.023
2018-07-02,1309.575
2018-07-03,1319.887
2018-07-04,1326.067
2018-07-05,1329.694
2018-07-06,1334.627
2018-07-09,1348.957
2018-07-10,1352.588
2018-07-11,1353.375
2018-07-12,1360.591
2018-07-13,1352.911
2018-07-16,1357.164
2018-07-17,1358.907
2018-07-18,1347.788
2018-07-19,1349.219
2018-07-20,1360.677
2018-07-23,1367.009
2018-07-24,1381.04
2018-07-25,1378.553
2018-07-26,1383.829
2018-07-27,1390.003
2018-07-30,1399.054
2018-07-31,1399.699
2018-08-01,1394.331
2018-08-02,1375.783
2018-08-03,1370.776
2018-08-06,1353.412
2018-08-07,1368.036
2018-08-08,1357.24
2018-08-09,1360.091
2018-08-10,1331.079
2018-08-13,1322.484
2018-08-14,1307.835
2018-08-15,1288.954
2018-08-16,1306.2
2018-08-17,1306.592
2018-08-20,1314.558
2018-08-21,1339.17
2018-08-22,1327.479
2018-08-23,1321.616
2018-08-24,1324.541
2018-08-27,1333.825
2018-08-28,1319.391
2018-08-29,1310.897
2018-08-30,1303.293
2018-08-31,1299.806
2018-09-03,1296.094
2018-09-04,1280.923
2018-09-05,1284.737
2018-09-06,1281.475
2018-09-07,1274.187
2018-09-10,1275.298
2018-09-11,1261.756
2018-09-12,1267.375
2018-09-13,1277.283
2018-09-14,1272.936
2018-09-17,1275.927
2018-09-18,1275.901
2018-09-19,1279.371
2018-09-20,1303.969
2018-09-21,1304.877
2018-09-24,1302.097
2018-09-25,1300.563
2018-09-26,1303.185
2018-09-27,1288.875
2018-09-28,1272.578
2018-10-01,1264.894
2018-10-02,1249.007
2018-10-03,1247.698
2018-10-04,1234.218
2018-10-05,1223.599
2018-10-08,1201.277
2018-10-09,1187.792
2018-10-10,1190.573
2018-10-11,1182.579
2018-10-12,1185.562
2018-10-15,1184.533
2018-10-16,1207.454
2018-10-17,1207.982
2018-10-18,1201.061
2018-10-19,1195.317
2018-10-22,1192.534
2018-10-23,1168.101
2018-10-24,1167.677
2018-10-25,1167.878
2018-10-26,1150.211
2018-10-29,1175.423
2018-10-30,1134.376
2018-10-31,1132.333
2018-11-01,1143.192
2018-11-02,1163.553
2018-11-05,1155.753
2018-11-06,1162.546
2018-11-07,1200.194
2018-11-08,1192.415
2018-11-09,1180.141
2018-11-12,1153.206
2018-11-13,1140.702
2018-11-14,1139.305
2018-11-15,1117.441
2018-11-16,1120.784
2018-11-19,1124.587
2018-11-20,1092.847
2018-11-21,1099.825
2018-11-22,1100.672
2018-11-23,1099.081
2018-11-26,1123.999
2018-11-27,1110.164
2018-11-28,1106.537
2018-11-29,1122.448
2018-11-30,1111.536
2018-12-03,1120.981
2018-12-04,1111.488
2018-12-05,1113.188
2018-12-06,1090.053
2018-12-07,1104.117
2018-12-10,1078.735
2018-12-11,1085.365
2018-12-12,1095.901
2018-12-13,1095.263
2018-12-14,1085.737
2018-12-17,1079.604
2018-12-18,1066.478
2018-12-19,1069.281
2018-12-20,1042.571
2018-12-21,1036.781
2018-12-24,1036.773
2018-12-25,1036.773
2018-12-26,1036.156
2018-12-27,1024.147
2018-12-28,1052.178
2018-12-31,1052.605
2019-01-01,1052.605
2019-01-02,1052.824
2019-01-03,1052.365
2019-01-04,1078.094
2019-01-07,1091.416
2019-01-08,1093.367
2019-01-09,1104.256
2019-01-10,1112.137
2019-01-11,1103.506
2019-01-14,1095.345
2019-01-15,1083.615
2019-01-16,1099.368
2019-01-17,1096.452
2019-01-18,1101.871
2019-01-21,1112.292
2019-01-22,1108.765
2019-01-23,1113.823
2019-01-24,1115.354
2019-01-25,1132.009
2019-01-28,1119.253
2019-01-29,1114.485
2019-01-30,1113.044
2019-01-31,1100.673
2019-02-01,1112.441
2019-02-04,1112.946
2019-02-05,1118.111
2019-02-06,1113.118
2019-02-07,1105.386
2019-02-08,1088.109
2019-02-11,1087.707
2019-02-12,1106.402
2019-02-13,1106.855
2019-02-14,1102.302
2019-02-15,1111.066
2019-02-18,1121.515
2019-02-19,1109.007
2019-02-20,1120.77
2019-02-21,1119.265
2019-02-22,1123.27
2019-02-25,1129.064
2019-02-26,1121.683
2019-02-27,1136.962
2019-02-28,1137.549
2019-03-01,1136.449
2019-03-04,1130.147
2019-03-05,1129.592
2019-03-06,1124.199
2019-03-07,1095.962
2019-03-08,1091.788
2019-03-11,1091.494
2019-03-12,1111.396
2019-03-13,1120.366
2019-03-14,1128.133
2019-03-15,1135.367
2019-03-18,1148.383
2019-03-19,1154.091
2019-03-20,1143.628
2019-03-21,1137.382
2019-03-22,1112.014
2019-03-25,1106.785
2019-03-26,1091.407
2019-03-27,1101.58
2019-03-28,1098.69
2019-03-29,1107.288
2019-04-01,1133.019
2019-04-02,1140.089
2019-04-03,1153.949
2019-04-04,1153.211
2019-04-05,1155.332
2019-04-08,1160.988
2019-04-09,1145.019
2019-04-10,1143.973
2019-04-11,1161.873
2019-04-12,1183.778
2019-04-15,1185.582
2019-04-16,1186.035
2019-04-17,1191.37
2019-04-18,1184.929
2019-04-19,1184.929
2019-04-22,1186.135
2019-04-23,1176.136
2019-04-24,1167.635
2019-04-25,1163.356
2019-04-26,1179.374
2019-04-29,1179.619
2019-04-30,1173.655
2019-05-01,1177.833
2019-05-02,1147.298
2019-05-03,1142.739
2019-05-06,1133.475
2019-05-07,1125.746
2019-05-08,1129.43
2019-05-09,1115.257
2019-05-10,1126.474
2019-05-13,1111.067
2019-05-14,1114.017
2019-05-15,1105.798
2019-05-16,1120.194
2019-05-17,1118.236
2019-05-20,1106.453
2019-05-21,1113.392
2019-05-22,1111.502
2019-05-23,1105.808
2019-05-24,1111.024
2019-05-27,1107.875
2019-05-28,1112.377
2019-05-29,1095.779
2019-05-30,1094.309
2019-05-31,1096.13
2019-06-03,1083.005
2019-06-04,1095.138
2019-06-05,1097.921
2019-06-06,1091.611
2019-06-07,1092.696
2019-06-10,1090.436
2019-06-11,1101.599
2019-06-12,1101.79
2019-06-13,1090.744
2019-06-14,1079.866
2019-06-17,1081.36
2019-06-18,1089.277
2019-06-19,1100.728
2019-06-20,1105.706
2019-06-21,1109.284
2019-06-24,1102.765
2019-06-25,1098.602
2019-06-26,1103.059
2019-06-27,1110.517
2019-06-28,1116.54
2019-07-01,1127.012
2019-07-02,1118.574
2019-07-03,1120.931
2019-07-04,1122.72
2019-07-05,1119.414
2019-07-08,1119.241
2019-07-09,1113.231
2019-07-10,1119.097
2019-07-11,1117.102
2019-07-12,1124.26
2019-07-15,1119.472
2019-07-16,1123.806
2019-07-17,1116.524
2019-07-18,1113.592
2019-07-19,1097.826
2019-07-22,1095.452
2019-07-23,1099.318
2019-07-24,1096.857
2019-07-25,1100.706
2019-07-26,1096.606
2019-07-29,1091.09
2019-07-30,1071.643
2019-07-31,1073.129
2019-08-01,1064.165
2019-08-02,1044.712
2019-08-05,1029.149
2019-08-06,1032.685
2019-08-07,1028.22
2019-08-08,1034.754
2019-08-09,1018.896
2019-08-12,1002.273
2019-08-13,996.852
2019-08-14,969.203
2019-08-15,953.719
2019-08-16,971.224
2019-08-19,987.026
2019-08-20,997.477
2019-08-21,1030.126
2019-08-22,1038.601
2019-08-23,1039.209
2019-08-26,1037.642
2019-08-27,1029.514
2019-08-28,994.012
2019-08-29,1004.771
2019-08-30,1009.884
2019-09-02,1006.952
2019-09-03,1001.524
2019-09-04,1020.475
2019-09-05,1045.718
2019-09-06,1044.238
2019-09-09,1068.197
2019-09-10,1078.355
2019-09-11,1076.215
2019-09-12,1067.748
2019-09-13,1086.696
2019-09-16,1069.449
2019-09-17,1065.521
2019-09-18,1060.307
2019-09-19,1061.469
2019-09-20,1082.468
2019-09-23,1073.866
2019-09-24,1077.886
2019-09-25,1067.828
2019-09-26,1076.955
2019-09-27,1076.029
2019-09-30,1065.682
2019-10-01,1051.223
2019-10-02,1026.913
2019-10-03,1016.966
2019-10-04,1031.134
2019-10-07,1041.235
2019-10-08,1033.238
2019-10-09,1037.014
2019-10-10,1036.108
2019-10-11,1052.617
2019-10-14,1054.504
2019-10-15,1076.619
2019-10-16,1074.304
2019-10-17,1081.705
2019-10-18,1088.683
2019-10-21,1108.73
2019-10-22,1110.092
2019-10-23,1144.424
2019-10-24,1124.022
2019-10-25,1124.012
2019-10-28,1126.213
2019-10-29,1133.841
2019-10-30,1130.443
2019-10-31,1126.068
2019-11-01,1133.202
2019-11-04,1145.232
2019-11-05,1104.646
2019-11-06,1118.567
2019-11-07,1131.547
2019-11-08,1127.839
2019-11-11,1129.193
2019-11-12,1128.617
2019-11-13,1112.004
2019-11-14,1107.192
2019-11-15,1109.736
2019-11-18,1110.784
2019-11-19,1107.37
2019-11-20,1098.987
2019-11-21,1099.438
2019-11-22,1102.48
2019-11-25,1106.636
2019-11-26,1110.038
2019-11-27,1115.024
2019-11-28,1110.697
2019-11-29,1100.676
2019-12-02,1105.092
2019-12-03,1098.813
2019-12-04,1117.973
2019-12-05,1125.852
2019-12-06,1129.074
2019-12-09,1127.722
2019-12-10,1130.354
2019-12-11,1127.848
2019-12-12,1141.561
2019-12-13,1151.769
2019-12-16,1168.557
2019-12-17,1173.981
2019-12-18,1166.119
2019-12-19,1158.521
2019-12-20,1167.017
2019-12-23,1176.503
