Date,SINGAPORE LARGE VALUE Large Cap
2015-03-06,1435.97
2015-03-09,1426.64
2015-03-10,1418.472
2015-03-11,1413.615
2015-03-12,1420.701
2015-03-13,1408.968
2015-03-16,1414.195
2015-03-17,1413.052
2015-03-18,1408.238
2015-03-19,1429.212
2015-03-20,1449.388
2015-03-23,1467.718
2015-03-24,1472.052
2015-03-25,1478.481
2015-03-26,1487.193
2015-03-27,1495.475
2015-03-30,1484.2
2015-03-31,1485.82
2015-04-01,1491.738
2015-04-02,1503.727
2015-04-03,1503.727
2015-04-06,1515.31
2015-04-07,1509.063
2015-04-08,1510.547
2015-04-09,1506.592
2015-04-10,1504.458
2015-04-13,1500.946
2015-04-14,1540.935
2015-04-15,1544.055
2015-04-16,1543.607
2015-04-17,1552.065
2015-04-20,1537.819
2015-04-21,1526.916
2015-04-22,1525.545
2015-04-23,1532.416
2015-04-24,1551.51
2015-04-27,1568.358
2015-04-28,1576.233
2015-04-29,1583.268
2015-04-30,1571.43
2015-05-01,1566.934
2015-05-04,1552.54
2015-05-05,1540.946
2015-05-06,1550.286
2015-05-07,1529.21
2015-05-08,1539.945
2015-05-11,1542.7
2015-05-12,1528.397
2015-05-13,1547.18
2015-05-14,1558.221
2015-05-15,1558.548
2015-05-18,1552.135
2015-05-19,1533.542
2015-05-20,1517.36
2015-05-21,1524.054
2015-05-22,1526.875
2015-05-25,1521.692
2015-05-26,1510.504
2015-05-27,1489.115
2015-05-28,1477.999
2015-05-29,1478.828
2015-06-01,1473.802
2015-06-02,1449.176
2015-06-03,1466.197
2015-06-04,1466.68
2015-06-05,1451.367
2015-06-08,1441.333
2015-06-09,1450.731
2015-06-10,1478.028
2015-06-11,1485.017
2015-06-12,1489.287
2015-06-15,1466.352
2015-06-16,1465.392
2015-06-17,1475.373
2015-06-18,1485.064
2015-06-19,1483.395
2015-06-22,1492.799
2015-06-23,1493.5
2015-06-24,1490.528
2015-06-25,1492.498
2015-06-26,1467.355
2015-06-29,1454.564
2015-06-30,1471.349
2015-07-01,1465.847
2015-07-02,1471.53
2015-07-03,1482.462
2015-07-06,1479.168
2015-07-07,1476.64
2015-07-08,1463.815
2015-07-09,1456.626
2015-07-10,1460.164
2015-07-13,1465.141
2015-07-14,1461.369
2015-07-15,1460.151
2015-07-16,1472.032
2015-07-17,1471.17
2015-07-20,1470.99
2015-07-21,1479.728
2015-07-22,1470.414
2015-07-23,1472.257
2015-07-24,1466.726
2015-07-27,1457.078
2015-07-28,1448.686
2015-07-29,1450.512
2015-07-30,1432.245
2015-07-31,1417.538
2015-08-03,1401.729
2015-08-04,1397.321
2015-08-05,1388.536
2015-08-06,1386.949
2015-08-07,1386.899
2015-08-10,1387.65
2015-08-11,1339.01
2015-08-12,1294.434
2015-08-13,1319.753
2015-08-14,1324.325
2015-08-17,1301.718
2015-08-18,1300.528
2015-08-19,1293.929
2015-08-20,1278.734
2015-08-21,1255.374
2015-08-24,1201.799
2015-08-25,1247.455
2015-08-26,1230.126
2015-08-27,1261.638
2015-08-28,1254.762
2015-08-31,1229.184
2015-09-01,1212.977
2015-09-02,1207.797
2015-09-03,1220.919
2015-09-04,1201.673
2015-09-07,1189.379
2015-09-08,1208.721
2015-09-09,1240.637
2015-09-10,1218.74
2015-09-11,1218.783
2015-09-14,1224.711
2015-09-15,1216.887
2015-09-16,1226.94
2015-09-17,1240.578
2015-09-18,1244.282
2015-09-21,1225.083
2015-09-22,1212.403
2015-09-23,1192.988
2015-09-24,1192.193
2015-09-25,1186.678
2015-09-28,1161.986
2015-09-29,1158.594
2015-09-30,1168.297
2015-10-01,1163.467
2015-10-02,1150.398
2015-10-05,1187.338
2015-10-06,1205.779
2015-10-07,1252.248
2015-10-08,1247.286
2015-10-09,1288.627
2015-10-12,1293.709
2015-10-13,1272.051
2015-10-14,1283.155
2015-10-15,1304.682
2015-10-16,1309.867
2015-10-19,1298.519
2015-10-20,1298.908
2015-10-21,1300.083
2015-10-22,1302.774
2015-10-23,1313.943
2015-10-26,1320.978
2015-10-27,1297.941
2015-10-28,1295.137
2015-10-29,1272.016
2015-10-30,1277.284
2015-11-02,1263.5
2015-11-03,1282.369
2015-11-04,1291.95
2015-11-05,1281.085
2015-11-06,1260.59
2015-11-09,1255.759
2015-11-10,1257.481
2015-11-11,1253.124
2015-11-12,1241.975
2015-11-13,1228.864
2015-11-16,1227.21
2015-11-17,1228.43
2015-11-18,1212.783
2015-11-19,1238.268
2015-11-20,1237.884
2015-11-23,1220.394
2015-11-24,1234.851
2015-11-25,1223.183
2015-11-26,1216.459
2015-11-27,1205.442
2015-11-30,1208.348
2015-12-01,1213.397
2015-12-02,1217.859
2015-12-03,1224.666
2015-12-04,1231.938
2015-12-07,1237.323
2015-12-08,1220.258
2015-12-09,1215.519
2015-12-10,1214.505
2015-12-11,1198.344
2015-12-14,1189.068
2015-12-15,1192.296
2015-12-16,1201.163
2015-12-17,1196.869
2015-12-18,1200.041
2015-12-21,1205.921
2015-12-22,1208.025
2015-12-23,1214.974
2015-12-24,1219.444
2015-12-25,1219.444
2015-12-28,1218.796
2015-12-29,1216.918
2015-12-30,1216.178
2015-12-31,1212.246
2016-01-01,1212.246
2016-01-04,1181.351
2016-01-05,1179.093
2016-01-06,1155.818
2016-01-07,1124.026
2016-01-08,1126.706
2016-01-11,1114.127
2016-01-12,1094.924
2016-01-13,1102.794
2016-01-14,1073.817
2016-01-15,1066.711
2016-01-18,1051.232
2016-01-19,1078.556
2016-01-20,1039.264
2016-01-21,1036.531
2016-01-22,1073.479
2016-01-25,1076.372
2016-01-26,1058.837
2016-01-27,1054.045
2016-01-28,1067.423
2016-01-29,1104.547
2016-02-01,1087.274
2016-02-02,1072.675
2016-02-03,1069.07
2016-02-04,1094.229
2016-02-05,1117.935
2016-02-08,1116.941
2016-02-09,1125.462
2016-02-10,1111.98
2016-02-11,1100.54
2016-02-12,1099.498
2016-02-15,1127.065
2016-02-16,1140.038
2016-02-17,1116.679
2016-02-18,1133.036
2016-02-19,1132.706
2016-02-22,1131.797
2016-02-23,1132.002
2016-02-24,1109.489
2016-02-25,1100.029
2016-02-26,1118.381
2016-02-29,1127.484
2016-03-01,1133.679
2016-03-02,1162.366
2016-03-03,1204.938
2016-03-04,1239.833
2016-03-07,1229.839
2016-03-08,1204.169
2016-03-09,1226.878
2016-03-10,1223.925
2016-03-11,1245.289
2016-03-14,1250.91
2016-03-15,1240.051
2016-03-16,1243.76
2016-03-17,1291.85
2016-03-18,1301.375
2016-03-21,1283.904
2016-03-22,1282.69
2016-03-23,1276.533
2016-03-24,1252.666
2016-03-25,1252.666
2016-03-28,1249.707
2016-03-29,1244.831
2016-03-30,1290.906
2016-03-31,1276.698
2016-04-01,1264.118
2016-04-04,1268.141
2016-04-05,1244.372
2016-04-06,1255.957
2016-04-07,1261.242
2016-04-08,1258.635
2016-04-11,1264.27
2016-04-12,1266.833
2016-04-13,1301.378
2016-04-14,1308.934
2016-04-15,1317.651
2016-04-18,1317.442
2016-04-19,1355.538
2016-04-20,1349.035
2016-04-21,1344.451
2016-04-22,1332.752
2016-04-25,1316.464
2016-04-26,1312.968
2016-04-27,1302.637
2016-04-28,1301.09
2016-04-29,1289.858
2016-05-02,1291.348
2016-05-03,1264.718
2016-05-04,1241.286
2016-05-05,1234.003
2016-05-06,1216.932
2016-05-09,1223.63
2016-05-10,1205.511
2016-05-11,1199.626
2016-05-12,1201.716
2016-05-13,1196.916
2016-05-16,1193.314
2016-05-17,1223.157
2016-05-18,1209.926
2016-05-19,1191.952
2016-05-20,1201.499
2016-05-23,1208.854
2016-05-24,1195.021
2016-05-25,1204.718
2016-05-26,1217.996
2016-05-27,1228.731
2016-05-30,1222.164
2016-05-31,1225.605
2016-06-01,1220.966
2016-06-02,1226.732
2016-06-03,1244.386
2016-06-06,1261.607
2016-06-07,1275.424
2016-06-08,1293.739
2016-06-09,1280.405
2016-06-10,1267.776
2016-06-13,1244.899
2016-06-14,1236.216
2016-06-15,1243.618
2016-06-16,1230.767
2016-06-17,1235.453
2016-06-20,1269.47
2016-06-21,1269.49
2016-06-22,1267.714
2016-06-23,1270.251
2016-06-24,1231.39
2016-06-27,1206.156
2016-06-28,1217.904
2016-06-29,1242.678
2016-06-30,1267.231
2016-07-01,1271.842
2016-07-04,1277.282
2016-07-05,1271.954
2016-07-06,1269.743
2016-07-07,1267.176
2016-07-08,1265.242
2016-07-11,1269.62
2016-07-12,1279.792
2016-07-13,1286.961
2016-07-14,1290.749
2016-07-15,1294.233
2016-07-18,1300.923
2016-07-19,1289.264
2016-07-20,1288.693
2016-07-21,1289.102
2016-07-22,1285.204
2016-07-25,1271.09
2016-07-26,1270.681
2016-07-27,1277.697
2016-07-28,1264.23
2016-07-29,1244.494
2016-08-01,1250.3
2016-08-02,1240.483
2016-08-03,1227.903
2016-08-04,1225.255
2016-08-05,1213.259
2016-08-08,1230.001
2016-08-09,1232.973
2016-08-10,1236.827
2016-08-11,1230.765
2016-08-12,1230.551
2016-08-15,1242.138
2016-08-16,1240.559
2016-08-17,1232.239
2016-08-18,1236.568
2016-08-19,1235.143
2016-08-22,1235.48
2016-08-23,1240.738
2016-08-24,1250.671
2016-08-25,1257.545
2016-08-26,1251.94
2016-08-29,1234.923
2016-08-30,1231.547
2016-08-31,1232.067
2016-09-01,1235.195
2016-09-02,1235.799
2016-09-05,1256.374
2016-09-06,1283.395
2016-09-07,1291.159
2016-09-08,1295.236
2016-09-09,1275.84
2016-09-12,1274.995
2016-09-13,1242.839
2016-09-14,1240.332
2016-09-15,1236.16
2016-09-16,1247.681
2016-09-19,1252.319
2016-09-20,1256.154
2016-09-21,1254.868
2016-09-22,1259.594
2016-09-23,1253.486
2016-09-26,1250.285
2016-09-27,1255.275
2016-09-28,1251.708
2016-09-29,1269.634
2016-09-30,1263.003
2016-10-03,1257.05
2016-10-04,1255.134
2016-10-05,1256.488
2016-10-06,1257.633
2016-10-07,1257.625
2016-10-10,1255.103
2016-10-11,1247.761
2016-10-12,1228.077
2016-10-13,1215.112
2016-10-14,1211.272
2016-10-17,1211.037
2016-10-18,1221.996
2016-10-19,1227.556
2016-10-20,1226.668
2016-10-21,1217.21
2016-10-24,1230.321
2016-10-25,1231.588
2016-10-26,1223.466
2016-10-27,1220.314
2016-10-28,1214.24
2016-10-31,1218.155
2016-11-01,1221.661
2016-11-02,1223.312
2016-11-03,1218.553
2016-11-04,1215.381
2016-11-07,1219.605
2016-11-08,1232.532
2016-11-09,1214.698
2016-11-10,1232.304
2016-11-11,1238.154
2016-11-14,1234.1
2016-11-15,1249.129
2016-11-16,1247.529
2016-11-17,1261.528
2016-11-18,1258.069
2016-11-21,1255.578
2016-11-22,1255.229
2016-11-23,1259.339
2016-11-24,1263.472
2016-11-25,1282.099
2016-11-28,1299.596
2016-11-29,1296.97
2016-11-30,1304.606
2016-12-01,1326.015
2016-12-02,1330.231
2016-12-05,1338.585
2016-12-06,1351.018
2016-12-07,1357.132
2016-12-08,1350.3
2016-12-09,1331.158
2016-12-12,1326.751
2016-12-13,1338.997
2016-12-14,1347.592
2016-12-15,1317.509
2016-12-16,1318.158
2016-12-19,1304.716
2016-12-20,1301.988
2016-12-21,1301.323
2016-12-22,1282.43
2016-12-23,1278.904
2016-12-26,1278.904
2016-12-27,1283.382
2016-12-28,1282.798
2016-12-29,1280.878
2016-12-30,1280.154
2017-01-02,1280.154
2017-01-03,1276.466
2017-01-04,1301.607
2017-01-05,1328.372
2017-01-06,1317.228
2017-01-09,1324.335
2017-01-10,1339.738
2017-01-11,1331.375
2017-01-12,1344.316
2017-01-13,1352.992
2017-01-16,1353.113
2017-01-17,1363.854
2017-01-18,1346.813
2017-01-19,1344.976
2017-01-20,1345.958
2017-01-23,1362.749
2017-01-24,1374.521
2017-01-25,1377.715
2017-01-26,1379.049
2017-01-27,1382.433
2017-01-30,1386.124
2017-01-31,1390.427
2017-02-01,1386.638
2017-02-02,1382.31
2017-02-03,1374.346
2017-02-06,1384.558
2017-02-07,1387.936
2017-02-08,1390.257
2017-02-09,1388.663
2017-02-10,1395.782
2017-02-13,1394.772
2017-02-14,1356.726
2017-02-15,1356.309
2017-02-16,1370.842
2017-02-17,1382.59
2017-02-20,1376.662
2017-02-21,1376.731
2017-02-22,1405.888
2017-02-23,1423.324
2017-02-24,1417.062
2017-02-27,1413.69
2017-02-28,1409.096
2017-03-01,1404.677
2017-03-02,1407.94
2017-03-03,1401.814
2017-03-06,1407.617
2017-03-07,1408.16
2017-03-08,1413.272
2017-03-09,1391.722
2017-03-10,1401.421
2017-03-13,1411.911
2017-03-14,1414.769
2017-03-15,1415.776
2017-03-16,1430.914
2017-03-17,1435.638
2017-03-20,1434.842
2017-03-21,1430.71
2017-03-22,1407.723
2017-03-23,1410.512
2017-03-24,1420.992
2017-03-27,1424.221
2017-03-28,1438.958
2017-03-29,1450.593
2017-03-30,1452.142
2017-03-31,1453.775
2017-04-03,1457.304
2017-04-04,1445.761
2017-04-05,1441.584
2017-04-06,1437.607
2017-04-07,1432.858
2017-04-10,1432.221
2017-04-11,1432.544
2017-04-12,1445.19
2017-04-13,1438.997
2017-04-14,1438.997
2017-04-17,1426.575
2017-04-18,1421.772
2017-04-19,1415.706
2017-04-20,1427.784
2017-04-21,1423.089
2017-04-24,1439.014
2017-04-25,1448.484
2017-04-26,1452.068
2017-04-27,1443.278
2017-04-28,1456.698
2017-05-01,1458.629
2017-05-02,1502.0
2017-05-03,1548.079
2017-05-04,1539.77
2017-05-05,1539.377
2017-05-08,1541.247
2017-05-09,1550.743
2017-05-10,1551.183
2017-05-11,1578.267
2017-05-12,1567.995
2017-05-15,1581.749
2017-05-16,1569.967
2017-05-17,1569.989
2017-05-18,1566.385
2017-05-19,1575.728
2017-05-22,1586.06
2017-05-23,1588.836
2017-05-24,1594.33
2017-05-25,1601.427
2017-05-26,1594.532
2017-05-29,1591.941
2017-05-30,1578.618
2017-05-31,1578.576
2017-06-01,1588.524
2017-06-02,1598.912
2017-06-05,1595.994
2017-06-06,1596.397
2017-06-07,1596.465
2017-06-08,1595.857
2017-06-09,1605.146
2017-06-12,1601.043
2017-06-13,1612.933
2017-06-14,1626.283
2017-06-15,1591.663
2017-06-16,1589.93
2017-06-19,1595.98
2017-06-20,1583.165
2017-06-21,1563.738
2017-06-22,1574.854
2017-06-23,1585.305
2017-06-26,1583.991
2017-06-27,1591.318
2017-06-28,1598.867
2017-06-29,1634.228
2017-06-30,1617.219
2017-07-03,1604.883
2017-07-04,1593.063
2017-07-05,1618.292
2017-07-06,1601.911
2017-07-07,1605.058
2017-07-10,1612.93
2017-07-11,1610.214
2017-07-12,1620.04
2017-07-13,1634.553
2017-07-14,1659.966
2017-07-17,1669.067
2017-07-18,1674.305
2017-07-19,1686.787
2017-07-20,1660.937
2017-07-21,1678.347
2017-07-24,1680.183
2017-07-25,1691.631
2017-07-26,1700.187
2017-07-27,1725.764
2017-07-28,1711.937
2017-07-31,1707.764
2017-08-01,1719.246
2017-08-02,1721.784
2017-08-03,1723.908
2017-08-04,1706.787
2017-08-07,1703.81
2017-08-08,1706.553
2017-08-09,1706.928
2017-08-10,1722.315
2017-08-11,1705.854
2017-08-14,1724.292
2017-08-15,1703.676
2017-08-16,1697.391
2017-08-17,1691.386
2017-08-18,1678.199
2017-08-21,1683.468
2017-08-22,1689.935
2017-08-23,1680.381
2017-08-24,1691.507
2017-08-25,1689.805
2017-08-28,1699.806
2017-08-29,1693.856
2017-08-30,1696.639
2017-08-31,1707.139
2017-09-01,1708.019
2017-09-04,1678.224
2017-09-05,1699.236
2017-09-06,1686.883
2017-09-07,1695.287
2017-09-08,1692.555
2017-09-11,1688.095
2017-09-12,1690.722
2017-09-13,1685.373
2017-09-14,1678.722
2017-09-15,1677.872
2017-09-18,1697.09
2017-09-19,1682.269
2017-09-20,1688.124
2017-09-21,1685.443
2017-09-22,1704.374
2017-09-25,1695.59
2017-09-26,1691.58
2017-09-27,1706.675
2017-09-28,1694.994
2017-09-29,1688.002
2017-10-02,1706.059
2017-10-03,1691.845
2017-10-04,1688.692
2017-10-05,1702.745
2017-10-06,1718.165
2017-10-09,1721.437
2017-10-10,1725.514
2017-10-11,1719.648
2017-10-12,1734.486
2017-10-13,1743.05
2017-10-16,1738.366
2017-10-17,1732.649
2017-10-18,1731.118
2017-10-19,1738.134
2017-10-20,1734.466
2017-10-23,1734.438
2017-10-24,1726.813
2017-10-25,1744.129
2017-10-26,1748.85
2017-10-27,1767.075
2017-10-30,1775.896
2017-10-31,1767.174
2017-11-01,1777.829
2017-11-02,1769.25
2017-11-03,1764.891
2017-11-06,1761.207
2017-11-07,1775.055
2017-11-08,1781.885
2017-11-09,1793.006
2017-11-10,1786.61
2017-11-13,1783.143
2017-11-14,1770.956
2017-11-15,1759.985
2017-11-16,1746.693
2017-11-17,1770.986
2017-11-20,1779.117
2017-11-21,1812.135
2017-11-22,1824.761
2017-11-23,1828.241
2017-11-24,1838.402
2017-11-27,1835.168
2017-11-28,1856.615
2017-11-29,1855.176
2017-11-30,1871.71
2017-12-01,1878.672
2017-12-04,1868.818
2017-12-05,1871.07
2017-12-06,1855.528
2017-12-07,1853.496
2017-12-08,1859.8
2017-12-11,1877.82
2017-12-12,1879.874
2017-12-13,1888.572
2017-12-14,1876.384
2017-12-15,1863.049
2017-12-18,1863.959
2017-12-19,1854.957
2017-12-20,1856.615
2017-12-21,1849.565
2017-12-22,1852.517
2017-12-25,1852.517
2017-12-26,1854.697
2017-12-27,1867.855
2017-12-28,1875.446
2017-12-29,1875.602
2018-01-01,1875.602
2018-01-02,1898.953
2018-01-03,1911.407
2018-01-04,1929.534
2018-01-05,1927.13
2018-01-08,1938.312
2018-01-09,1946.095
2018-01-10,1941.628
2018-01-11,1946.117
2018-01-12,1955.754
2018-01-15,1970.637
2018-01-16,1978.414
2018-01-17,1972.509
2018-01-18,1964.874
2018-01-19,1976.672
2018-01-22,1982.752
2018-01-23,1993.669
2018-01-24,2019.285
2018-01-25,2011.196
2018-01-26,1996.549
2018-01-29,1996.198
2018-01-30,1979.532
2018-01-31,1969.122
2018-02-01,1969.996
2018-02-02,1935.025
2018-02-05,1914.386
2018-02-06,1875.998
2018-02-07,1859.519
2018-02-08,1852.918
2018-02-09,1834.13
2018-02-12,1839.305
2018-02-13,1856.053
2018-02-14,1856.493
2018-02-15,1894.122
2018-02-16,1895.929
2018-02-19,1924.412
2018-02-20,1896.348
2018-02-21,1906.782
2018-02-22,1900.671
2018-02-23,1923.442
2018-02-26,1947.549
2018-02-27,1924.17
2018-02-28,1910.703
2018-03-01,1905.174
2018-03-02,1899.47
2018-03-05,1888.422
2018-03-06,1922.43
2018-03-07,1905.595
2018-03-08,1916.39
2018-03-09,1921.5
2018-03-12,1954.371
2018-03-13,1973.701
2018-03-14,1969.471
2018-03-15,1960.163
2018-03-16,1955.944
2018-03-19,1948.856
2018-03-20,1955.977
2018-03-21,1961.125
2018-03-22,1943.482
2018-03-23,1904.928
2018-03-26,1900.986
2018-03-27,1916.127
2018-03-28,1883.469
2018-03-29,1904.797
2018-03-30,1904.797
2018-04-02,1908.837
2018-04-03,1896.816
2018-04-04,1853.634
2018-04-05,1884.885
2018-04-06,1907.195
2018-04-09,1918.888
2018-04-10,1923.799
2018-04-11,1938.235
2018-04-12,1911.069
2018-04-13,1931.504
2018-04-16,1928.39
2018-04-17,1936.484
2018-04-18,1975.097
2018-04-19,1998.349
2018-04-20,1977.768
2018-04-23,1967.026
2018-04-24,1970.126
2018-04-25,1958.897
2018-04-26,1975.081
2018-04-27,1988.731
2018-04-30,2012.661
2018-05-01,1997.798
2018-05-02,1995.103
2018-05-03,1992.429
2018-05-04,1971.29
2018-05-07,1960.642
2018-05-08,1959.146
2018-05-09,1959.096
2018-05-10,1951.429
2018-05-11,1981.072
2018-05-14,1971.574
2018-05-15,1933.105
2018-05-16,1934.972
2018-05-17,1941.697
2018-05-18,1938.808
2018-05-21,1943.286
2018-05-22,1947.68
2018-05-23,1906.826
2018-05-24,1928.713
2018-05-25,1921.627
2018-05-28,1920.096
2018-05-29,1914.108
2018-05-30,1879.418
2018-05-31,1873.789
2018-06-01,1869.27
2018-06-04,1896.065
2018-06-05,1903.772
2018-06-06,1900.699
2018-06-07,1901.693
2018-06-08,1870.506
2018-06-11,1875.98
2018-06-12,1869.126
2018-06-13,1839.817
2018-06-14,1813.987
2018-06-15,1799.537
2018-06-18,1779.726
2018-06-19,1762.493
2018-06-20,1767.51
2018-06-21,1755.827
2018-06-22,1736.623
2018-06-25,1718.174
2018-06-26,1730.684
2018-06-27,1710.056
2018-06-28,1710.841
2018-06-29,1720.3
2018-07-02,1695.145
2018-07-03,1696.381
2018-07-04,1712.98
2018-07-05,1730.989
2018-07-06,1715.834
2018-07-09,1737.45
2018-07-10,1759.276
2018-07-11,1734.061
2018-07-12,1730.51
2018-07-13,1719.378
2018-07-16,1713.222
2018-07-17,1714.12
2018-07-18,1708.335
2018-07-19,1718.102
2018-07-20,1743.199
2018-07-23,1740.183
2018-07-24,1740.567
2018-07-25,1773.729
2018-07-26,1774.583
2018-07-27,1772.906
2018-07-30,1762.811
2018-07-31,1767.305
2018-08-01,1770.411
2018-08-02,1738.883
2018-08-03,1732.173
2018-08-06,1746.407
2018-08-07,1799.77
2018-08-08,1805.147
2018-08-09,1805.213
2018-08-10,1770.086
2018-08-13,1728.946
2018-08-14,1734.141
2018-08-15,1729.926
2018-08-16,1730.607
2018-08-17,1733.608
2018-08-20,1730.67
2018-08-21,1737.738
2018-08-22,1739.009
2018-08-23,1779.142
2018-08-24,1761.68
2018-08-27,1771.136
2018-08-28,1795.32
2018-08-29,1787.986
2018-08-30,1791.117
2018-08-31,1775.879
2018-09-03,1761.435
2018-09-04,1756.608
2018-09-05,1730.033
2018-09-06,1723.889
2018-09-07,1713.254
2018-09-10,1702.086
2018-09-11,1697.685
2018-09-12,1705.63
2018-09-13,1719.459
2018-09-14,1733.818
2018-09-17,1714.507
2018-09-18,1713.071
2018-09-19,1733.432
2018-09-20,1738.082
2018-09-21,1755.823
2018-09-24,1763.905
2018-09-25,1777.66
2018-09-26,1777.545
2018-09-27,1772.205
2018-09-28,1785.448
2018-10-01,1776.679
2018-10-02,1760.317
2018-10-03,1768.769
2018-10-04,1751.381
2018-10-05,1735.459
2018-10-08,1716.469
2018-10-09,1706.014
2018-10-10,1693.88
2018-10-11,1670.526
2018-10-12,1683.515
2018-10-15,1665.117
2018-10-16,1666.274
2018-10-17,1685.056
2018-10-18,1675.68
2018-10-19,1681.806
2018-10-22,1683.38
2018-10-23,1655.068
2018-10-24,1662.546
2018-10-25,1660.083
2018-10-26,1632.789
2018-10-29,1639.063
2018-10-30,1635.274
2018-10-31,1660.488
2018-11-01,1697.818
2018-11-02,1727.616
2018-11-05,1702.088
2018-11-06,1703.761
2018-11-07,1706.177
2018-11-08,1707.5
2018-11-09,1694.974
2018-11-12,1672.643
2018-11-13,1656.976
2018-11-14,1651.691
2018-11-15,1661.112
2018-11-16,1678.793
2018-11-19,1675.983
2018-11-20,1650.035
2018-11-21,1661.123
2018-11-22,1655.965
2018-11-23,1665.248
2018-11-26,1690.005
2018-11-27,1686.9
2018-11-28,1681.772
2018-11-29,1699.01
2018-11-30,1696.262
2018-12-03,1737.301
2018-12-04,1730.62
2018-12-05,1721.222
2018-12-06,1693.725
2018-12-07,1689.75
2018-12-10,1666.836
2018-12-11,1656.333
2018-12-12,1679.789
2018-12-13,1688.305
2018-12-14,1655.139
2018-12-17,1683.4
2018-12-18,1659.327
2018-12-19,1663.284
2018-12-20,1653.909
2018-12-21,1651.665
2018-12-24,1654.238
2018-12-25,1654.238
2018-12-26,1635.271
2018-12-27,1654.862
2018-12-28,1664.286
2018-12-31,1674.683
2019-01-01,1674.683
2019-01-02,1650.968
2019-01-03,1634.829
2019-01-04,1659.763
2019-01-07,1694.442
2019-01-08,1701.843
2019-01-09,1726.826
2019-01-10,1750.612
2019-01-11,1762.29
2019-01-14,1742.281
2019-01-15,1766.721
2019-01-16,1778.559
2019-01-17,1768.531
2019-01-18,1773.01
2019-01-21,1760.996
2019-01-22,1737.157
2019-01-23,1723.433
2019-01-24,1737.014
2019-01-25,1744.029
2019-01-28,1742.92
2019-01-29,1732.275
2019-01-30,1724.155
2019-01-31,1736.945
2019-02-01,1732.328
2019-02-04,1726.452
2019-02-05,1727.857
2019-02-06,1724.158
2019-02-07,1734.36
2019-02-08,1735.191
2019-02-11,1731.507
2019-02-12,1729.879
2019-02-13,1751.742
2019-02-14,1752.706
2019-02-15,1734.679
2019-02-18,1755.751
2019-02-19,1753.235
2019-02-20,1771.482
2019-02-21,1763.092
2019-02-22,1759.951
2019-02-25,1761.869
2019-02-26,1756.776
2019-02-27,1741.251
2019-02-28,1727.45
2019-03-01,1721.575
2019-03-04,1735.215
2019-03-05,1728.208
2019-03-06,1723.729
2019-03-07,1721.609
2019-03-08,1701.635
2019-03-11,1697.764
2019-03-12,1710.789
2019-03-13,1709.531
2019-03-14,1717.485
2019-03-15,1734.242
2019-03-18,1740.247
2019-03-19,1746.99
2019-03-20,1735.392
2019-03-21,1732.243
2019-03-22,1727.556
2019-03-25,1715.718
2019-03-26,1720.718
2019-03-27,1707.666
2019-03-28,1710.594
2019-03-29,1726.56
2019-04-01,1746.396
2019-04-02,1763.489
2019-04-03,1791.266
2019-04-04,1801.576
2019-04-05,1805.904
2019-04-08,1799.397
2019-04-09,1811.845
2019-04-10,1812.578
2019-04-11,1820.566
2019-04-12,1824.322
2019-04-15,1823.992
2019-04-16,1820.262
2019-04-17,1828.935
2019-04-18,1826.998
2019-04-19,1826.998
2019-04-22,1832.578
2019-04-23,1832.052
2019-04-24,1829.338
2019-04-25,1814.237
2019-04-26,1823.307
2019-04-29,1860.546
2019-04-30,1858.926
2019-05-01,1861.935
2019-05-02,1858.112
2019-05-03,1863.671
2019-05-06,1796.169
2019-05-07,1815.06
2019-05-08,1796.371
2019-05-09,1789.853
2019-05-10,1801.683
2019-05-13,1767.197
2019-05-14,1769.489
2019-05-15,1767.498
2019-05-16,1772.751
2019-05-17,1752.91
2019-05-20,1754.057
2019-05-21,1745.801
2019-05-22,1731.979
2019-05-23,1722.409
2019-05-24,1736.006
2019-05-27,1739.381
2019-05-28,1722.413
2019-05-29,1716.003
2019-05-30,1710.629
2019-05-31,1699.736
2019-06-03,1707.288
2019-06-04,1718.811
2019-06-05,1724.1
2019-06-06,1728.42
2019-06-07,1746.289
2019-06-10,1745.197
2019-06-11,1758.713
2019-06-12,1764.435
2019-06-13,1767.598
2019-06-14,1764.779
2019-06-17,1764.368
2019-06-18,1785.777
2019-06-19,1815.467
2019-06-20,1851.77
2019-06-21,1854.653
2019-06-24,1850.733
2019-06-25,1852.128
2019-06-26,1852.875
2019-06-27,1867.381
2019-06-28,1870.738
2019-07-01,1889.404
2019-07-02,1885.587
2019-07-03,1884.304
2019-07-04,1882.791
2019-07-05,1868.73
2019-07-08,1847.385
2019-07-09,1846.78
2019-07-10,1864.623
2019-07-11,1876.75
2019-07-12,1879.302
2019-07-15,1877.287
2019-07-16,1880.131
2019-07-17,1884.491
2019-07-18,1880.051
2019-07-19,1898.095
2019-07-22,1891.625
2019-07-23,1889.03
2019-07-24,1882.828
2019-07-25,1889.415
2019-07-26,1869.478
2019-07-29,1859.959
2019-07-30,1871.188
2019-07-31,1852.461
2019-08-01,1843.478
2019-08-02,1820.395
2019-08-05,1786.473
2019-08-06,1777.579
2019-08-07,1778.195
2019-08-08,1773.558
2019-08-09,1772.724
2019-08-12,1769.463
2019-08-13,1749.542
2019-08-14,1746.022
2019-08-15,1746.734
2019-08-16,1740.769
2019-08-19,1743.706
2019-08-20,1746.916
2019-08-21,1738.567
