Date,WORLD ex USA SMID VALUE SMID (Small+Mid Cap)
2015-06-03,1153.01
2015-06-04,1144.871
2015-06-05,1125.81
2015-06-08,1125.219
2015-06-09,1125.842
2015-06-10,1143.453
2015-06-11,1141.679
2015-06-12,1139.208
2015-06-15,1126.362
2015-06-16,1126.827
2015-06-17,1121.15
2015-06-18,1130.994
2015-06-19,1131.648
2015-06-22,1147.764
2015-06-23,1148.366
2015-06-24,1144.63
2015-06-25,1142.446
2015-06-26,1136.772
2015-06-29,1115.221
2015-06-30,1111.912
2015-07-01,1116.002
2015-07-02,1115.314
2015-07-03,1111.137
2015-07-06,1092.999
2015-07-07,1078.623
2015-07-08,1071.883
2015-07-09,1079.245
2015-07-10,1093.168
2015-07-13,1101.97
2015-07-14,1110.007
2015-07-15,1110.264
2015-07-16,1117.71
2015-07-17,1114.008
2015-07-20,1112.512
2015-07-21,1115.931
2015-07-22,1105.889
2015-07-23,1105.317
2015-07-24,1097.397
2015-07-27,1087.938
2015-07-28,1091.856
2015-07-29,1101.336
2015-07-30,1096.804
2015-07-31,1108.966
2015-08-03,1107.245
2015-08-04,1108.594
2015-08-05,1105.442
2015-08-06,1105.7
2015-08-07,1102.532
2015-08-10,1112.386
2015-08-11,1105.058
2015-08-12,1100.073
2015-08-13,1100.741
2015-08-14,1100.466
2015-08-17,1100.32
2015-08-18,1098.378
2015-08-19,1086.143
2015-08-20,1077.53
2015-08-21,1056.834
2015-08-24,1021.967
2015-08-25,1025.564
2015-08-26,1025.686
2015-08-27,1039.372
2015-08-28,1052.528
2015-08-31,1048.754
2015-09-01,1026.177
2015-09-02,1020.895
2015-09-03,1026.811
2015-09-04,1012.336
2015-09-07,1014.626
2015-09-08,1023.495
2015-09-09,1041.753
2015-09-10,1035.646
2015-09-11,1033.805
2015-09-14,1031.062
2015-09-15,1030.965
2015-09-16,1042.999
2015-09-17,1046.718
2015-09-18,1041.426
2015-09-21,1031.399
2015-09-22,1013.488
2015-09-23,1010.137
2015-09-24,1003.518
2015-09-25,1013.094
2015-09-28,1005.676
2015-09-29,990.103
2015-09-30,1008.325
2015-10-01,1015.592
2015-10-02,1022.846
2015-10-05,1040.831
2015-10-06,1052.757
2015-10-07,1060.754
2015-10-08,1062.542
2015-10-09,1076.324
2015-10-12,1075.924
2015-10-13,1065.534
2015-10-14,1063.986
2015-10-15,1075.777
2015-10-16,1075.761
2015-10-19,1071.488
2015-10-20,1072.169
2015-10-21,1076.592
2015-10-22,1075.63
2015-10-23,1081.71
2015-10-26,1081.784
2015-10-27,1071.665
2015-10-28,1075.99
2015-10-29,1066.669
2015-10-30,1076.074
2015-11-02,1071.893
2015-11-03,1070.735
2015-11-04,1066.303
2015-11-05,1063.506
2015-11-06,1054.632
2015-11-09,1051.858
2015-11-10,1045.369
2015-11-11,1050.97
2015-11-12,1042.425
2015-11-13,1035.363
2015-11-16,1035.996
2015-11-17,1047.243
2015-11-18,1047.637
2015-11-19,1062.251
2015-11-20,1059.746
2015-11-23,1053.572
2015-11-24,1049.793
2015-11-25,1050.899
2015-11-26,1058.264
2015-11-27,1053.674
2015-11-30,1053.152
2015-12-01,1062.624
2015-12-02,1055.92
2015-12-03,1056.284
2015-12-04,1052.47
2015-12-07,1047.915
2015-12-08,1034.832
2015-12-09,1038.45
2015-12-10,1032.947
2015-12-11,1023.777
2015-12-14,1010.936
2015-12-15,1011.718
2015-12-16,1022.513
2015-12-17,1022.348
2015-12-18,1019.704
2015-12-21,1018.551
2015-12-22,1022.959
2015-12-23,1034.446
2015-12-24,1040.518
2015-12-25,1038.416
2015-12-28,1040.417
2015-12-29,1046.688
2015-12-30,1044.859
2015-12-31,1039.903
2016-01-01,1039.903
2016-01-04,1018.935
2016-01-05,1015.279
2016-01-06,1004.833
2016-01-07,988.256
2016-01-08,982.06
2016-01-11,975.74
2016-01-12,966.054
2016-01-13,976.239
2016-01-14,960.027
2016-01-15,950.242
2016-01-18,934.782
2016-01-19,942.206
2016-01-20,917.377
2016-01-21,917.479
2016-01-22,946.896
2016-01-25,945.986
2016-01-26,947.958
2016-01-27,956.667
2016-01-28,956.833
2016-01-29,965.568
2016-02-01,973.067
2016-02-02,959.783
2016-02-03,960.046
2016-02-04,971.027
2016-02-05,964.362
2016-02-08,947.133
2016-02-09,930.496
2016-02-10,925.281
2016-02-11,921.176
2016-02-12,916.881
2016-02-15,943.036
2016-02-16,943.641
2016-02-17,957.809
2016-02-18,967.435
2016-02-19,960.714
2016-02-22,969.428
2016-02-23,962.937
2016-02-24,953.81
2016-02-25,964.966
2016-02-26,965.694
2016-02-29,969.157
2016-03-01,977.817
2016-03-02,989.973
2016-03-03,1005.167
2016-03-04,1020.907
2016-03-07,1022.55
2016-03-08,1012.949
2016-03-09,1009.062
2016-03-10,1009.543
2016-03-11,1028.004
2016-03-14,1034.339
2016-03-15,1026.423
2016-03-16,1023.999
2016-03-17,1053.499
2016-03-18,1053.845
2016-03-21,1048.3
2016-03-22,1050.095
2016-03-23,1036.5
2016-03-24,1025.02
2016-03-25,1026.033
2016-03-28,1031.273
2016-03-29,1032.774
2016-03-30,1053.637
2016-03-31,1050.912
2016-04-01,1030.818
2016-04-04,1036.243
2016-04-05,1018.741
2016-04-06,1023.028
2016-04-07,1023.525
2016-04-08,1036.892
2016-04-11,1045.938
2016-04-12,1050.364
2016-04-13,1064.618
2016-04-14,1069.805
2016-04-15,1067.564
2016-04-18,1066.432
2016-04-19,1087.78
2016-04-20,1089.146
2016-04-21,1087.901
2016-04-22,1081.87
2016-04-25,1082.096
2016-04-26,1083.87
2016-04-27,1084.671
2016-04-28,1090.248
2016-04-29,1096.678
2016-05-02,1089.877
2016-05-03,1076.511
2016-05-04,1065.549
2016-05-05,1063.614
2016-05-06,1063.746
2016-05-09,1055.165
2016-05-10,1064.179
2016-05-11,1068.046
2016-05-12,1064.068
2016-05-13,1051.542
2016-05-16,1057.97
2016-05-17,1066.168
2016-05-18,1061.971
2016-05-19,1048.602
2016-05-20,1056.518
2016-05-23,1058.265
2016-05-24,1062.083
2016-05-25,1070.402
2016-05-26,1075.136
2016-05-27,1073.002
2016-05-30,1073.018
2016-05-31,1075.008
2016-06-01,1070.344
2016-06-02,1067.137
2016-06-03,1082.583
2016-06-06,1086.873
2016-06-07,1096.09
2016-06-08,1102.086
2016-06-09,1091.695
2016-06-10,1069.25
2016-06-13,1048.413
2016-06-14,1027.062
2016-06-15,1034.704
2016-06-16,1016.666
2016-06-17,1037.392
2016-06-20,1074.327
2016-06-21,1073.821
2016-06-22,1072.855
2016-06-23,1088.053
2016-06-24,1011.621
2016-06-27,971.238
2016-06-28,987.626
2016-06-29,1013.914
2016-06-30,1022.611
2016-07-01,1032.776
2016-07-04,1032.597
2016-07-05,1014.272
2016-07-06,1000.325
2016-07-07,1006.676
2016-07-08,1014.218
2016-07-11,1033.495
2016-07-12,1046.298
2016-07-13,1052.877
2016-07-14,1058.234
2016-07-15,1053.188
2016-07-18,1056.399
2016-07-19,1052.147
2016-07-20,1053.903
2016-07-21,1059.412
2016-07-22,1051.177
2016-07-25,1054.247
2016-07-26,1056.338
2016-07-27,1063.315
2016-07-28,1066.397
2016-07-29,1088.1
2016-08-01,1081.728
2016-08-02,1077.421
2016-08-03,1064.765
2016-08-04,1074.65
2016-08-05,1073.84
2016-08-08,1084.376
2016-08-09,1094.468
2016-08-10,1097.842
2016-08-11,1101.191
2016-08-12,1105.334
2016-08-15,1104.059
2016-08-16,1100.933
2016-08-17,1099.832
2016-08-18,1108.954
2016-08-19,1104.465
2016-08-22,1106.929
2016-08-23,1111.343
2016-08-24,1107.308
2016-08-25,1104.176
2016-08-26,1104.842
2016-08-29,1096.644
2016-08-30,1093.067
2016-08-31,1092.425
2016-09-01,1102.372
2016-09-02,1108.208
2016-09-05,1114.706
2016-09-06,1128.556
2016-09-07,1130.457
2016-09-08,1133.051
2016-09-09,1114.13
2016-09-12,1102.696
2016-09-13,1092.525
2016-09-14,1088.499
2016-09-15,1091.289
2016-09-16,1087.85
2016-09-19,1097.399
2016-09-20,1095.268
2016-09-21,1110.063
2016-09-22,1126.696
2016-09-23,1119.467
2016-09-26,1112.57
2016-09-27,1109.482
2016-09-28,1112.857
2016-09-29,1119.733
2016-09-30,1116.569
2016-10-03,1118.001
2016-10-04,1113.692
2016-10-05,1112.113
2016-10-06,1106.337
2016-10-07,1100.558
2016-10-10,1101.804
2016-10-11,1093.644
2016-10-12,1086.349
2016-10-13,1084.737
2016-10-14,1088.619
2016-10-17,1085.067
2016-10-18,1097.471
2016-10-19,1104.582
2016-10-20,1102.599
2016-10-21,1100.043
2016-10-24,1100.462
2016-10-25,1099.588
2016-10-26,1099.022
2016-10-27,1092.194
2016-10-28,1095.009
2016-10-31,1097.348
2016-11-01,1099.719
2016-11-02,1094.011
2016-11-03,1096.623
2016-11-04,1088.292
2016-11-07,1090.944
2016-11-08,1092.852
2016-11-09,1080.285
2016-11-10,1087.501
2016-11-11,1079.677
2016-11-14,1073.441
2016-11-15,1076.693
2016-11-16,1074.736
2016-11-17,1079.304
2016-11-18,1070.855
2016-11-21,1077.725
2016-11-22,1083.955
2016-11-23,1076.676
2016-11-24,1081.271
2016-11-25,1084.906
2016-11-28,1085.025
2016-11-29,1085.557
2016-11-30,1085.153
2016-12-01,1089.778
2016-12-02,1092.698
2016-12-05,1096.231
2016-12-06,1107.094
2016-12-07,1120.441
2016-12-08,1123.244
2016-12-09,1122.926
2016-12-12,1123.839
2016-12-13,1131.847
2016-12-14,1129.403
2016-12-15,1104.838
2016-12-16,1108.957
2016-12-19,1111.959
2016-12-20,1109.314
2016-12-21,1111.606
2016-12-22,1111.663
2016-12-23,1112.723
2016-12-26,1111.521
2016-12-27,1111.728
2016-12-28,1111.913
2016-12-29,1117.518
2016-12-30,1123.321
2017-01-02,1127.388
2017-01-03,1120.236
2017-01-04,1136.921
2017-01-05,1153.72
2017-01-06,1146.852
2017-01-09,1140.518
2017-01-10,1144.941
2017-01-11,1137.426
2017-01-12,1150.045
2017-01-13,1152.071
2017-01-16,1144.455
2017-01-17,1152.541
2017-01-18,1151.363
2017-01-19,1143.799
2017-01-20,1148.052
2017-01-23,1154.305
2017-01-24,1157.622
2017-01-25,1166.223
2017-01-26,1163.631
2017-01-27,1163.91
2017-01-30,1157.202
2017-01-31,1160.87
2017-02-01,1163.983
2017-02-02,1164.572
2017-02-03,1167.639
2017-02-06,1159.895
2017-02-07,1161.3
2017-02-08,1169.594
2017-02-09,1164.619
2017-02-10,1171.825
2017-02-13,1176.348
2017-02-14,1174.308
2017-02-15,1179.39
2017-02-16,1185.908
2017-02-17,1179.651
2017-02-20,1180.765
2017-02-21,1180.212
2017-02-22,1179.487
2017-02-23,1185.327
2017-02-24,1175.38
2017-02-27,1173.456
2017-02-28,1178.273
2017-03-01,1178.669
2017-03-02,1175.921
2017-03-03,1173.34
2017-03-06,1176.548
2017-03-07,1172.908
2017-03-08,1167.622
2017-03-09,1168.337
2017-03-10,1176.514
2017-03-13,1182.8
2017-03-14,1176.104
2017-03-15,1179.05
2017-03-16,1199.684
2017-03-17,1200.84
2017-03-20,1202.588
2017-03-21,1203.454
2017-03-22,1191.353
2017-03-23,1196.986
2017-03-24,1199.253
2017-03-27,1197.734
2017-03-28,1207.036
2017-03-29,1201.985
2017-03-30,1202.345
2017-03-31,1197.876
2017-04-03,1194.512
2017-04-04,1192.697
2017-04-05,1193.46
2017-04-06,1191.195
2017-04-07,1192.197
2017-04-10,1195.443
2017-04-11,1200.947
2017-04-12,1200.857
2017-04-13,1199.201
2017-04-14,1196.824
2017-04-17,1203.952
2017-04-18,1200.296
2017-04-19,1202.652
2017-04-20,1206.016
2017-04-21,1204.647
2017-04-24,1225.862
2017-04-25,1231.549
2017-04-26,1234.727
2017-04-27,1233.494
2017-04-28,1233.176
2017-05-01,1236.533
2017-05-02,1243.968
2017-05-03,1239.42
2017-05-04,1241.57
2017-05-05,1248.458
2017-05-08,1254.147
2017-05-09,1250.788
2017-05-10,1253.532
2017-05-11,1247.901
2017-05-12,1249.078
2017-05-15,1252.968
2017-05-16,1261.078
2017-05-17,1258.026
2017-05-18,1248.657
2017-05-19,1259.706
2017-05-22,1268.887
2017-05-23,1267.284
2017-05-24,1266.172
2017-05-25,1268.592
2017-05-26,1263.838
2017-05-29,1263.257
2017-05-30,1263.289
2017-05-31,1264.79
2017-06-01,1271.082
2017-06-02,1283.337
2017-06-05,1279.287
2017-06-06,1276.31
2017-06-07,1278.316
2017-06-08,1272.742
2017-06-09,1269.593
2017-06-12,1268.38
2017-06-13,1277.99
2017-06-14,1286.242
2017-06-15,1262.757
2017-06-16,1272.927
2017-06-19,1276.522
2017-06-20,1266.931
2017-06-21,1263.834
2017-06-22,1265.456
2017-06-23,1269.811
2017-06-26,1270.485
2017-06-27,1268.323
2017-06-28,1276.181
2017-06-29,1277.662
2017-06-30,1274.444
2017-07-03,1273.561
2017-07-04,1271.33
2017-07-05,1272.523
2017-07-06,1273.413
2017-07-07,1266.064
2017-07-10,1270.343
2017-07-11,1269.071
2017-07-12,1278.872
2017-07-13,1283.973
2017-07-14,1294.832
2017-07-17,1298.782
2017-07-18,1303.072
2017-07-19,1307.623
2017-07-20,1312.725
2017-07-21,1308.882
2017-07-24,1306.338
2017-07-25,1309.106
2017-07-26,1311.949
2017-07-27,1318.516
2017-07-28,1317.161
2017-07-31,1320.91
2017-08-01,1330.476
2017-08-02,1330.153
2017-08-03,1331.6
2017-08-04,1325.691
2017-08-07,1330.204
2017-08-08,1327.306
2017-08-09,1322.248
2017-08-10,1317.476
2017-08-11,1309.443
2017-08-14,1313.264
2017-08-15,1306.799
2017-08-16,1312.306
2017-08-17,1315.621
2017-08-18,1311.091
2017-08-21,1314.324
2017-08-22,1314.798
2017-08-23,1316.712
2017-08-24,1315.046
2017-08-25,1320.467
2017-08-28,1323.034
2017-08-29,1319.788
2017-08-30,1316.017
2017-08-31,1325.439
2017-09-01,1332.006
2017-09-04,1325.997
2017-09-05,1326.145
2017-09-06,1327.614
2017-09-07,1338.475
2017-09-08,1338.33
2017-09-11,1342.812
2017-09-12,1344.598
2017-09-13,1340.058
2017-09-14,1337.486
2017-09-15,1342.108
2017-09-18,1343.381
2017-09-19,1350.469
2017-09-20,1354.469
2017-09-21,1344.779
2017-09-22,1350.424
2017-09-25,1347.841
2017-09-26,1339.116
2017-09-27,1340.449
2017-09-28,1348.887
2017-09-29,1355.073
2017-10-02,1352.76
2017-10-03,1356.833
2017-10-04,1355.245
2017-10-05,1353.139
2017-10-06,1350.418
2017-10-09,1352.533
2017-10-10,1364.193
2017-10-11,1363.959
2017-10-12,1366.053
2017-10-13,1373.642
2017-10-16,1374.259
2017-10-17,1366.016
2017-10-18,1368.201
2017-10-19,1370.157
2017-10-20,1364.469
2017-10-23,1363.125
2017-10-24,1363.588
2017-10-25,1362.008
2017-10-26,1361.02
2017-10-27,1357.637
2017-10-30,1366.485
2017-10-31,1368.365
2017-11-01,1372.426
2017-11-02,1375.243
2017-11-03,1372.568
2017-11-06,1372.5
2017-11-07,1373.967
2017-11-08,1376.193
2017-11-09,1369.736
2017-11-10,1368.197
2017-11-13,1354.788
2017-11-14,1352.056
2017-11-15,1341.406
2017-11-16,1351.852
2017-11-17,1352.928
2017-11-20,1354.51
2017-11-21,1359.798
2017-11-22,1368.786
2017-11-23,1373.646
2017-11-24,1376.011
2017-11-27,1370.151
2017-11-28,1367.466
2017-11-29,1373.508
2017-11-30,1383.831
2017-12-01,1374.524
2017-12-04,1376.802
2017-12-05,1377.015
2017-12-06,1365.152
2017-12-07,1368.164
2017-12-08,1372.914
2017-12-11,1379.498
2017-12-12,1378.537
2017-12-13,1381.455
2017-12-14,1383.83
2017-12-15,1378.723
2017-12-18,1396.98
2017-12-19,1392.828
2017-12-20,1397.726
2017-12-21,1399.98
2017-12-22,1400.834
2017-12-25,1401.115
2017-12-26,1402.362
2017-12-27,1411.921
2017-12-28,1416.337
2017-12-29,1423.048
2018-01-01,1423.214
2018-01-02,1430.174
2018-01-03,1431.513
2018-01-04,1447.014
2018-01-05,1453.317
2018-01-08,1450.593
2018-01-09,1454.178
2018-01-10,1457.765
2018-01-11,1458.67
2018-01-12,1468.903
2018-01-15,1483.134
2018-01-16,1481.033
2018-01-17,1478.386
2018-01-18,1474.434
2018-01-19,1479.27
2018-01-22,1484.434
2018-01-23,1494.221
2018-01-24,1503.881
2018-01-25,1507.143
2018-01-26,1504.969
2018-01-29,1493.905
2018-01-30,1482.015
2018-01-31,1481.123
2018-02-01,1487.032
2018-02-02,1465.162
2018-02-05,1438.357
2018-02-06,1394.343
2018-02-07,1407.732
2018-02-08,1395.453
2018-02-09,1376.381
2018-02-12,1386.283
2018-02-13,1388.04
2018-02-14,1397.969
2018-02-15,1412.025
2018-02-16,1425.612
2018-02-19,1429.091
2018-02-20,1427.656
2018-02-21,1425.53
2018-02-22,1421.236
2018-02-23,1430.352
2018-02-26,1434.11
2018-02-27,1429.459
2018-02-28,1416.584
2018-03-01,1397.638
2018-03-02,1390.011
2018-03-05,1391.747
2018-03-06,1407.211
2018-03-07,1406.392
2018-03-08,1410.318
2018-03-09,1411.852
2018-03-12,1422.62
2018-03-13,1421.353
2018-03-14,1417.664
2018-03-15,1417.094
2018-03-16,1412.088
2018-03-19,1405.199
2018-03-20,1403.686
2018-03-21,1404.511
2018-03-22,1399.96
2018-03-23,1386.357
2018-03-26,1384.489
2018-03-27,1396.413
2018-03-28,1389.3
2018-03-29,1391.071
2018-03-30,1393.649
2018-04-02,1391.942
2018-04-03,1385.135
2018-04-04,1383.737
2018-04-05,1395.187
2018-04-06,1397.899
2018-04-09,1403.578
2018-04-10,1416.926
2018-04-11,1416.905
2018-04-12,1417.75
2018-04-13,1423.528
2018-04-16,1427.808
2018-04-17,1432.296
2018-04-18,1444.022
2018-04-19,1447.722
2018-04-20,1437.117
2018-04-23,1433.626
2018-04-24,1432.839
2018-04-25,1422.397
2018-04-26,1427.702
2018-04-27,1433.153
2018-04-30,1432.499
2018-05-01,1422.714
2018-05-02,1425.991
2018-05-03,1423.604
2018-05-04,1424.718
2018-05-07,1428.705
2018-05-08,1429.097
2018-05-09,1430.672
2018-05-10,1433.357
2018-05-11,1446.855
2018-05-14,1448.711
2018-05-15,1436.487
2018-05-16,1431.702
2018-05-17,1436.499
2018-05-18,1434.74
2018-05-21,1435.029
2018-05-22,1438.443
2018-05-23,1425.679
2018-05-24,1422.182
2018-05-25,1415.635
2018-05-28,1409.881
2018-05-29,1392.988
2018-05-30,1394.873
2018-05-31,1399.184
2018-06-01,1401.04
2018-06-04,1414.732
2018-06-05,1408.84
2018-06-06,1420.092
2018-06-07,1423.204
2018-06-08,1416.807
2018-06-11,1421.761
2018-06-12,1420.307
2018-06-13,1418.606
2018-06-14,1415.643
2018-06-15,1400.42
2018-06-18,1392.167
2018-06-19,1377.064
2018-06-20,1380.249
2018-06-21,1372.932
2018-06-22,1382.785
2018-06-25,1370.235
2018-06-26,1370.535
2018-06-27,1365.034
2018-06-28,1356.15
2018-06-29,1367.41
2018-07-02,1348.88
2018-07-03,1354.734
2018-07-04,1355.55
2018-07-05,1356.826
2018-07-06,1367.257
2018-07-09,1377.325
2018-07-10,1377.627
2018-07-11,1362.936
2018-07-12,1361.274
2018-07-13,1363.308
2018-07-16,1364.038
2018-07-17,1365.415
2018-07-18,1365.365
2018-07-19,1359.744
2018-07-20,1367.095
2018-07-23,1364.443
2018-07-24,1375.216
2018-07-25,1377.196
2018-07-26,1384.304
2018-07-27,1391.35
2018-07-30,1393.511
2018-07-31,1387.968
2018-08-01,1386.277
2018-08-02,1372.326
2018-08-03,1374.878
2018-08-06,1368.576
2018-08-07,1376.904
2018-08-08,1377.379
2018-08-09,1376.537
2018-08-10,1357.887
2018-08-13,1342.335
2018-08-14,1344.475
2018-08-15,1329.352
2018-08-16,1334.838
2018-08-17,1340.422
2018-08-20,1344.156
2018-08-21,1353.813
2018-08-22,1362.518
2018-08-23,1356.211
2018-08-24,1360.002
2018-08-27,1371.7
2018-08-28,1375.907
2018-08-29,1376.784
2018-08-30,1373.599
2018-08-31,1367.383
2018-09-03,1359.829
2018-09-04,1347.563
2018-09-05,1345.177
2018-09-06,1341.476
2018-09-07,1334.986
2018-09-10,1339.408
2018-09-11,1338.464
2018-09-12,1344.662
2018-09-13,1347.963
2018-09-14,1353.675
2018-09-17,1359.053
2018-09-18,1369.416
2018-09-19,1375.691
2018-09-20,1383.821
2018-09-21,1387.624
2018-09-24,1385.457
2018-09-25,1388.31
2018-09-26,1388.446
2018-09-27,1378.592
2018-09-28,1373.056
2018-10-01,1370.618
2018-10-02,1366.708
2018-10-03,1364.728
2018-10-04,1357.219
2018-10-05,1347.165
2018-10-08,1338.91
2018-10-09,1333.817
2018-10-10,1329.61
2018-10-11,1301.597
2018-10-12,1301.446
2018-10-15,1295.71
2018-10-16,1310.568
2018-10-17,1311.478
2018-10-18,1303.195
2018-10-19,1295.65
2018-10-22,1289.658
2018-10-23,1266.811
2018-10-24,1259.689
2018-10-25,1246.519
2018-10-26,1243.794
2018-10-29,1247.727
2018-10-30,1251.889
2018-10-31,1264.001
2018-11-01,1277.517
2018-11-02,1283.491
2018-11-05,1279.294
2018-11-06,1285.226
2018-11-07,1295.745
2018-11-08,1299.214
2018-11-09,1289.359
2018-11-12,1273.43
2018-11-13,1269.433
2018-11-14,1269.602
2018-11-15,1260.756
2018-11-16,1264.969
2018-11-19,1264.157
2018-11-20,1247.968
2018-11-21,1249.822
2018-11-22,1250.754
2018-11-23,1248.483
2018-11-26,1255.055
2018-11-27,1252.246
2018-11-28,1253.199
2018-11-29,1263.485
2018-11-30,1255.955
2018-12-03,1270.134
2018-12-04,1252.445
2018-12-05,1242.931
2018-12-06,1222.768
2018-12-07,1225.075
2018-12-10,1194.833
2018-12-11,1193.519
2018-12-12,1216.059
2018-12-13,1215.551
2018-12-14,1202.316
2018-12-17,1195.765
2018-12-18,1189.105
2018-12-19,1192.368
2018-12-20,1173.642
2018-12-21,1164.51
2018-12-24,1162.307
2018-12-25,1149.237
2018-12-26,1153.502
2018-12-27,1158.291
2018-12-28,1175.725
2018-12-31,1182.739
2019-01-01,1182.931
2019-01-02,1179.191
2019-01-03,1184.181
2019-01-04,1199.223
2019-01-07,1217.31
2019-01-08,1226.218
2019-01-09,1242.704
2019-01-10,1244.392
2019-01-11,1246.206
2019-01-14,1243.273
2019-01-15,1242.477
2019-01-16,1246.247
2019-01-17,1246.383
2019-01-18,1258.863
2019-01-21,1260.231
2019-01-22,1255.012
2019-01-23,1254.044
2019-01-24,1259.576
2019-01-25,1272.91
2019-01-28,1268.933
2019-01-29,1274.153
2019-01-30,1275.105
2019-01-31,1283.142
2019-02-01,1278.505
2019-02-04,1279.678
2019-02-05,1285.797
2019-02-06,1286.115
2019-02-07,1270.638
2019-02-08,1254.984
2019-02-11,1255.674
2019-02-12,1266.438
2019-02-13,1272.42
2019-02-14,1269.576
2019-02-15,1274.493
2019-02-18,1287.221
2019-02-19,1290.777
2019-02-20,1297.49
2019-02-21,1295.635
2019-02-22,1297.902
2019-02-25,1302.668
2019-02-26,1306.682
2019-02-27,1307.742
2019-02-28,1303.797
2019-03-01,1306.526
2019-03-04,1307.344
2019-03-05,1301.787
2019-03-06,1300.587
2019-03-07,1286.487
2019-03-08,1271.152
2019-03-11,1277.955
2019-03-12,1288.723
2019-03-13,1293.364
2019-03-14,1295.796
2019-03-15,1304.278
2019-03-18,1312.195
2019-03-19,1317.581
2019-03-20,1308.658
2019-03-21,1308.726
2019-03-22,1302.51
2019-03-25,1288.021
2019-03-26,1299.118
2019-03-27,1300.745
2019-03-28,1289.891
2019-03-29,1296.171
2019-04-01,1312.882
2019-04-02,1312.975
2019-04-03,1328.472
2019-04-04,1323.857
2019-04-05,1324.651
2019-04-08,1325.606
2019-04-09,1320.952
2019-04-10,1321.496
2019-04-11,1323.006
2019-04-12,1327.924
2019-04-15,1336.483
2019-04-16,1336.24
2019-04-17,1337.689
2019-04-18,1330.607
2019-04-19,1331.203
2019-04-22,1330.817
2019-04-23,1329.555
2019-04-24,1325.116
2019-04-25,1321.455
2019-04-26,1321.741
2019-04-29,1322.244
2019-04-30,1322.311
2019-05-01,1324.385
2019-05-02,1315.225
2019-05-03,1319.37
2019-05-06,1311.5
2019-05-07,1300.627
2019-05-08,1293.243
2019-05-09,1280.043
2019-05-10,1285.576
2019-05-13,1273.298
2019-05-14,1275.301
2019-05-15,1277.045
2019-05-16,1280.597
2019-05-17,1277.856
2019-05-20,1273.671
2019-05-21,1275.464
2019-05-22,1268.479
2019-05-23,1255.729
2019-05-24,1263.915
2019-05-27,1264.67
2019-05-28,1264.355
2019-05-29,1249.144
2019-05-30,1248.183
2019-05-31,1244.304
2019-06-03,1241.012
2019-06-04,1254.756
2019-06-05,1267.729
2019-06-06,1264.439
2019-06-07,1277.6
2019-06-10,1280.018
2019-06-11,1288.692
2019-06-12,1284.433
2019-06-13,1279.167
2019-06-14,1272.136
2019-06-17,1266.143
2019-06-18,1271.858
2019-06-19,1283.029
2019-06-20,1296.494
2019-06-21,1293.249
2019-06-24,1296.041
2019-06-25,1295.925
2019-06-26,1291.505
2019-06-27,1296.966
2019-06-28,1304.58
2019-07-01,1311.719
2019-07-02,1313.968
2019-07-03,1321.027
2019-07-04,1326.479
2019-07-05,1315.982
2019-07-08,1307.576
2019-07-09,1298.387
2019-07-10,1301.399
2019-07-11,1306.63
2019-07-12,1310.843
2019-07-15,1310.768
2019-07-16,1306.861
2019-07-17,1302.927
2019-07-18,1292.422
2019-07-19,1302.248
2019-07-22,1301.626
2019-07-23,1305.262
2019-07-24,1310.493
2019-07-25,1307.702
2019-07-26,1299.474
2019-07-29,1294.516
2019-07-30,1286.345
2019-07-31,1283.454
2019-08-01,1277.886
2019-08-02,1261.695
2019-08-05,1244.065
2019-08-06,1236.396
2019-08-07,1238.573
2019-08-08,1247.509
2019-08-09,1243.625
2019-08-12,1239.18
2019-08-13,1231.913
2019-08-14,1222.793
2019-08-15,1212.388
2019-08-16,1222.662
2019-08-19,1237.591
2019-08-20,1236.452
2019-08-21,1241.301
2019-08-22,1242.3
2019-08-23,1243.034
2019-08-26,1232.793
2019-08-27,1241.588
2019-08-28,1237.427
2019-08-29,1241.018
2019-08-30,1250.632
2019-09-02,1244.689
2019-09-03,1245.973
2019-09-04,1257.453
2019-09-05,1271.918
2019-09-06,1276.541
2019-09-09,1281.344
2019-09-10,1291.065
2019-09-11,1300.643
2019-09-12,1304.593
2019-09-13,1320.105
2019-09-16,1313.219
2019-09-17,1312.355
2019-09-18,1308.899
2019-09-19,1314.833
2019-09-20,1315.375
2019-09-23,1309.617
2019-09-24,1309.657
2019-09-25,1300.52
2019-09-26,1305.085
2019-09-27,1306.817
2019-09-30,1303.131
2019-10-01,1301.071
2019-10-02,1286.532
2019-10-03,1281.298
2019-10-04,1284.504
2019-10-07,1288.708
2019-10-08,1281.817
2019-10-09,1279.996
2019-10-10,1287.089
2019-10-11,1317.796
2019-10-14,1314.058
2019-10-15,1329.988
2019-10-16,1334.701
2019-10-17,1340.431
2019-10-18,1342.212
2019-10-21,1352.75
2019-10-22,1350.426
2019-10-23,1352.814
2019-10-24,1355.613
2019-10-25,1355.371
2019-10-28,1358.167
2019-10-29,1362.651
2019-10-30,1358.608
2019-10-31,1361.15
2019-11-01,1367.849
2019-11-04,1372.763
2019-11-05,1375.585
2019-11-06,1375.709
2019-11-07,1378.237
2019-11-08,1373.719
2019-11-11,1376.001
2019-11-12,1377.042
2019-11-13,1367.953
2019-11-14,1362.802
2019-11-15,1375.801
2019-11-18,1378.882
2019-11-19,1378.37
2019-11-20,1372.084
2019-11-21,1367.929
