Date,HONG KONG SMALL VALUE Small Cap
2015-02-24,1236.28
2015-02-25,1237.331
2015-02-26,1230.249
2015-02-27,1231.275
2015-03-02,1228.368
2015-03-03,1226.505
2015-03-04,1218.287
2015-03-05,1222.847
2015-03-06,1226.521
2015-03-09,1221.681
2015-03-10,1215.17
2015-03-11,1205.137
2015-03-12,1206.615
2015-03-13,1204.657
2015-03-16,1196.563
2015-03-17,1194.939
2015-03-18,1205.391
2015-03-19,1205.735
2015-03-20,1211.386
2015-03-23,1213.054
2015-03-24,1215.81
2015-03-25,1214.432
2015-03-26,1213.633
2015-03-27,1213.018
2015-03-30,1219.203
2015-03-31,1226.233
2015-04-01,1234.337
2015-04-02,1248.297
2015-04-03,1248.297
2015-04-06,1248.33
2015-04-07,1248.483
2015-04-08,1281.225
2015-04-09,1303.869
2015-04-10,1312.413
2015-04-13,1345.889
2015-04-14,1339.933
2015-04-15,1327.725
2015-04-16,1335.009
2015-04-17,1325.175
2015-04-20,1290.223
2015-04-21,1308.555
2015-04-22,1319.4
2015-04-23,1324.968
2015-04-24,1331.178
2015-04-27,1357.558
2015-04-28,1350.571
2015-04-29,1353.548
2015-04-30,1349.962
2015-05-01,1350.014
2015-05-04,1356.797
2015-05-05,1339.6
2015-05-06,1333.62
2015-05-07,1314.706
2015-05-08,1335.272
2015-05-11,1347.996
2015-05-12,1341.533
2015-05-13,1351.93
2015-05-14,1358.883
2015-05-15,1362.131
2015-05-18,1372.843
2015-05-19,1376.108
2015-05-20,1370.343
2015-05-21,1370.906
2015-05-22,1370.459
2015-05-25,1370.459
2015-05-26,1387.902
2015-05-27,1383.636
2015-05-28,1375.533
2015-05-29,1386.026
2015-06-01,1395.757
2015-06-02,1395.953
2015-06-03,1387.751
2015-06-04,1382.333
2015-06-05,1367.75
2015-06-08,1358.481
2015-06-09,1333.261
2015-06-10,1322.136
2015-06-11,1325.416
2015-06-12,1342.729
2015-06-15,1326.945
2015-06-16,1322.701
2015-06-17,1328.971
2015-06-18,1333.876
2015-06-19,1337.301
2015-06-22,1333.035
2015-06-23,1339.453
2015-06-24,1339.239
2015-06-25,1336.555
2015-06-26,1322.322
2015-06-29,1285.428
2015-06-30,1302.22
2015-07-01,1302.253
2015-07-02,1290.883
2015-07-03,1254.065
2015-07-06,1192.742
2015-07-07,1161.495
2015-07-08,1089.274
2015-07-09,1171.117
2015-07-10,1204.936
2015-07-13,1230.632
2015-07-14,1233.312
2015-07-15,1217.514
2015-07-16,1228.546
2015-07-17,1244.434
2015-07-20,1241.511
2015-07-21,1248.681
2015-07-22,1240.96
2015-07-23,1242.751
2015-07-24,1237.858
2015-07-27,1191.414
2015-07-28,1191.851
2015-07-29,1196.234
2015-07-30,1196.553
2015-07-31,1194.254
2015-08-03,1182.799
2015-08-04,1189.106
2015-08-05,1188.36
2015-08-06,1185.569
2015-08-07,1185.987
2015-08-10,1191.19
2015-08-11,1193.796
2015-08-12,1176.023
2015-08-13,1175.785
2015-08-14,1180.964
2015-08-17,1176.443
2015-08-18,1160.295
2015-08-19,1147.514
2015-08-20,1118.697
2015-08-21,1084.864
2015-08-24,1018.264
2015-08-25,1015.912
2015-08-26,1009.29
2015-08-27,1048.81
2015-08-28,1062.743
2015-08-31,1061.173
2015-09-01,1044.114
2015-09-02,1035.177
2015-09-03,1034.997
2015-09-04,1033.738
2015-09-07,1029.044
2015-09-08,1055.212
2015-09-09,1079.047
2015-09-10,1067.449
2015-09-11,1070.279
2015-09-14,1067.185
2015-09-15,1056.22
2015-09-16,1070.711
2015-09-17,1069.877
2015-09-18,1082.29
2015-09-21,1072.512
2015-09-22,1075.872
2015-09-23,1057.458
2015-09-24,1053.295
2015-09-25,1050.735
2015-09-28,1050.749
2015-09-29,1032.733
2015-09-30,1040.298
2015-10-01,1040.298
2015-10-02,1060.109
2015-10-05,1067.355
2015-10-06,1066.441
2015-10-07,1082.552
2015-10-08,1079.649
2015-10-09,1083.772
2015-10-12,1094.005
2015-10-13,1087.633
2015-10-14,1090.964
2015-10-15,1098.906
2015-10-16,1098.272
2015-10-19,1095.727
2015-10-20,1093.004
2015-10-21,1092.983
2015-10-22,1094.816
2015-10-23,1104.549
2015-10-26,1100.963
2015-10-27,1105.841
2015-10-28,1103.747
2015-10-29,1112.915
2015-10-30,1102.346
2015-11-02,1098.757
2015-11-03,1110.745
2015-11-04,1119.612
2015-11-05,1114.392
2015-11-06,1115.103
2015-11-09,1110.465
2015-11-10,1096.182
2015-11-11,1087.453
2015-11-12,1097.344
2015-11-13,1087.735
2015-11-16,1076.331
2015-11-17,1082.502
2015-11-18,1078.457
2015-11-19,1090.36
2015-11-20,1095.679
2015-11-23,1090.583
2015-11-24,1086.768
2015-11-25,1089.557
2015-11-26,1084.885
2015-11-27,1078.394
2015-11-30,1076.923
2015-12-01,1083.339
2015-12-02,1089.504
2015-12-03,1084.325
2015-12-04,1081.067
2015-12-07,1076.89
2015-12-08,1068.978
2015-12-09,1057.717
2015-12-10,1050.007
2015-12-11,1037.848
2015-12-14,1034.128
2015-12-15,1029.937
2015-12-16,1038.402
2015-12-17,1044.957
2015-12-18,1045.511
2015-12-21,1046.489
2015-12-22,1047.962
2015-12-23,1054.199
2015-12-24,1057.183
2015-12-25,1057.183
2015-12-28,1054.764
2015-12-29,1066.982
2015-12-30,1068.744
2015-12-31,1070.695
2016-01-01,1070.695
2016-01-04,1047.379
2016-01-05,1044.57
2016-01-06,1039.769
2016-01-07,1011.096
2016-01-08,1008.427
2016-01-11,977.459
2016-01-12,975.795
2016-01-13,982.57
2016-01-14,965.974
2016-01-15,953.923
2016-01-18,938.79
2016-01-19,946.659
2016-01-20,922.389
2016-01-21,897.083
2016-01-22,913.92
2016-01-25,924.533
2016-01-26,902.261
2016-01-27,903.721
2016-01-28,904.526
2016-01-29,916.516
2016-02-01,918.856
2016-02-02,924.143
2016-02-03,906.047
2016-02-04,913.721
2016-02-05,920.054
2016-02-08,920.462
2016-02-09,919.27
2016-02-10,920.237
2016-02-11,898.208
2016-02-12,894.71
2016-02-15,917.853
2016-02-16,928.668
2016-02-17,927.534
2016-02-18,944.196
2016-02-19,946.528
2016-02-22,952.66
2016-02-23,954.278
2016-02-24,948.603
2016-02-25,941.994
2016-02-26,955.273
2016-02-29,945.307
2016-03-01,954.441
2016-03-02,976.477
2016-03-03,975.829
2016-03-04,993.145
2016-03-07,995.581
2016-03-08,996.995
2016-03-09,991.391
2016-03-10,988.506
2016-03-11,994.881
2016-03-14,1008.432
2016-03-15,1009.17
2016-03-16,1007.969
2016-03-17,1022.63
2016-03-18,1021.684
2016-03-21,1026.491
2016-03-22,1020.36
2016-03-23,1019.102
2016-03-24,1015.161
2016-03-25,1015.161
2016-03-28,1015.534
2016-03-29,1008.672
2016-03-30,1018.692
2016-03-31,1019.144
2016-04-01,1017.551
2016-04-04,1017.452
2016-04-05,1016.214
2016-04-06,1016.995
2016-04-07,1013.229
2016-04-08,1015.371
2016-04-11,1018.891
2016-04-12,1031.153
2016-04-13,1048.596
2016-04-14,1054.685
2016-04-15,1050.467
2016-04-18,1042.371
2016-04-19,1049.901
2016-04-20,1047.507
2016-04-21,1054.225
2016-04-22,1055.052
2016-04-25,1054.505
2016-04-26,1050.591
2016-04-27,1052.466
2016-04-28,1051.99
2016-04-29,1049.404
2016-05-02,1049.147
2016-05-03,1043.057
2016-05-04,1040.037
2016-05-05,1038.495
2016-05-06,1025.652
2016-05-09,1020.288
2016-05-10,1021.611
2016-05-11,1024.274
2016-05-12,1020.97
2016-05-13,1006.326
2016-05-16,1005.039
2016-05-17,1016.712
2016-05-18,1010.269
2016-05-19,1009.887
2016-05-20,1016.464
2016-05-23,1019.609
2016-05-24,1018.575
2016-05-25,1023.522
2016-05-26,1026.625
2016-05-27,1030.764
2016-05-30,1033.028
2016-05-31,1051.246
2016-06-01,1051.175
2016-06-02,1051.832
2016-06-03,1056.141
2016-06-06,1054.145
2016-06-07,1056.698
2016-06-08,1051.672
2016-06-09,1051.788
2016-06-10,1042.809
2016-06-13,1021.045
2016-06-14,1021.323
2016-06-15,1020.015
2016-06-16,1011.04
2016-06-17,1014.477
2016-06-20,1018.762
2016-06-21,1019.586
2016-06-22,1021.362
2016-06-23,1024.315
2016-06-24,1002.655
2016-06-27,1007.467
2016-06-28,1007.928
2016-06-29,1009.948
2016-06-30,1020.911
2016-07-01,1020.819
2016-07-04,1034.593
2016-07-05,1035.117
2016-07-06,1036.742
2016-07-07,1042.065
2016-07-08,1039.872
2016-07-11,1046.8
2016-07-12,1054.487
2016-07-13,1062.96
2016-07-14,1062.877
2016-07-15,1070.207
2016-07-18,1077.295
2016-07-19,1075.955
2016-07-20,1081.276
2016-07-21,1080.927
2016-07-22,1083.096
2016-07-25,1081.204
2016-07-26,1081.04
2016-07-27,1079.119
2016-07-28,1083.05
2016-07-29,1070.112
2016-08-01,1081.092
2016-08-02,1080.988
2016-08-03,1079.118
2016-08-04,1079.066
2016-08-05,1083.244
2016-08-08,1092.278
2016-08-09,1090.732
2016-08-10,1090.075
2016-08-11,1096.946
2016-08-12,1102.06
2016-08-15,1104.015
2016-08-16,1104.434
2016-08-17,1102.699
2016-08-18,1108.562
2016-08-19,1106.235
2016-08-22,1098.689
2016-08-23,1095.619
2016-08-24,1093.479
2016-08-25,1092.767
2016-08-26,1098.126
2016-08-29,1093.866
2016-08-30,1093.739
2016-08-31,1092.057
2016-09-01,1101.972
2016-09-02,1109.288
2016-09-05,1120.487
2016-09-06,1126.278
2016-09-07,1130.862
2016-09-08,1140.576
2016-09-09,1148.823
2016-09-12,1119.751
2016-09-13,1117.442
2016-09-14,1113.977
2016-09-15,1127.138
2016-09-16,1127.109
2016-09-19,1129.097
2016-09-20,1126.16
2016-09-21,1130.421
2016-09-22,1133.225
2016-09-23,1131.291
2016-09-26,1114.479
2016-09-27,1120.924
2016-09-28,1113.923
2016-09-29,1115.872
2016-09-30,1109.483
2016-10-03,1118.487
2016-10-04,1121.744
2016-10-05,1125.884
2016-10-06,1132.803
2016-10-07,1127.722
2016-10-10,1127.613
2016-10-11,1120.579
2016-10-12,1113.284
2016-10-13,1105.213
2016-10-14,1112.559
2016-10-17,1106.83
2016-10-18,1116.024
2016-10-19,1118.342
2016-10-20,1122.527
2016-10-21,1122.65
2016-10-24,1134.802
2016-10-25,1140.095
2016-10-26,1128.404
2016-10-27,1124.621
2016-10-28,1118.225
2016-10-31,1117.65
2016-11-01,1123.651
2016-11-02,1113.225
2016-11-03,1116.891
2016-11-04,1114.499
2016-11-07,1115.655
2016-11-08,1123.415
2016-11-09,1105.05
2016-11-10,1121.768
2016-11-11,1113.62
2016-11-14,1104.133
2016-11-15,1106.462
2016-11-16,1116.716
2016-11-17,1115.836
2016-11-18,1124.691
2016-11-21,1124.386
2016-11-22,1125.178
2016-11-23,1133.062
2016-11-24,1127.276
2016-11-25,1131.709
2016-11-28,1133.249
2016-11-29,1137.79
2016-11-30,1134.532
2016-12-01,1137.617
2016-12-02,1133.697
2016-12-05,1128.754
2016-12-06,1132.277
2016-12-07,1131.744
2016-12-08,1133.233
2016-12-09,1130.71
2016-12-12,1112.982
2016-12-13,1114.27
2016-12-14,1114.519
2016-12-15,1096.387
2016-12-16,1097.843
2016-12-19,1088.876
2016-12-20,1086.575
2016-12-21,1090.529
2016-12-22,1088.394
2016-12-23,1086.624
2016-12-26,1086.624
2016-12-27,1086.533
2016-12-28,1092.004
2016-12-29,1090.072
2016-12-30,1103.816
2017-01-02,1103.816
2017-01-03,1110.623
2017-01-04,1110.008
2017-01-05,1113.019
2017-01-06,1113.11
2017-01-09,1111.927
2017-01-10,1116.239
2017-01-11,1114.253
2017-01-12,1109.641
2017-01-13,1112.487
2017-01-16,1105.16
2017-01-17,1105.747
2017-01-18,1111.56
2017-01-19,1112.091
2017-01-20,1114.614
2017-01-23,1112.902
2017-01-24,1112.322
2017-01-25,1118.85
2017-01-26,1120.351
2017-01-27,1119.176
2017-01-30,1119.313
2017-01-31,1119.061
2017-02-01,1116.328
2017-02-02,1112.77
2017-02-03,1114.931
2017-02-06,1119.649
2017-02-07,1121.033
2017-02-08,1121.22
2017-02-09,1126.794
2017-02-10,1126.292
2017-02-13,1128.425
2017-02-14,1133.207
2017-02-15,1140.24
2017-02-16,1138.245
2017-02-17,1131.462
2017-02-20,1135.937
2017-02-21,1136.848
2017-02-22,1143.852
2017-02-23,1143.558
2017-02-24,1142.559
2017-02-27,1150.142
2017-02-28,1147.516
2017-03-01,1152.164
2017-03-02,1149.656
2017-03-03,1148.349
2017-03-06,1150.83
2017-03-07,1147.946
2017-03-08,1150.058
2017-03-09,1144.186
2017-03-10,1140.33
2017-03-13,1149.002
2017-03-14,1150.116
2017-03-15,1149.313
2017-03-16,1157.899
2017-03-17,1157.04
2017-03-20,1162.864
2017-03-21,1163.173
2017-03-22,1149.947
2017-03-23,1157.24
2017-03-24,1159.611
2017-03-27,1145.635
2017-03-28,1152.9
2017-03-29,1153.498
2017-03-30,1144.705
2017-03-31,1144.569
2017-04-03,1152.523
2017-04-04,1152.531
2017-04-05,1158.746
2017-04-06,1165.085
2017-04-07,1162.057
2017-04-10,1164.422
2017-04-11,1162.718
2017-04-12,1162.864
2017-04-13,1167.75
2017-04-14,1167.75
2017-04-17,1167.81
2017-04-18,1153.984
2017-04-19,1155.805
2017-04-20,1155.531
2017-04-21,1152.738
2017-04-24,1154.082
2017-04-25,1160.383
2017-04-26,1168.145
2017-04-27,1164.635
2017-04-28,1170.336
2017-05-01,1170.261
2017-05-02,1174.614
2017-05-03,1174.622
2017-05-04,1182.252
2017-05-05,1175.162
2017-05-08,1186.323
2017-05-09,1194.364
2017-05-10,1193.943
2017-05-11,1189.289
2017-05-12,1193.766
2017-05-15,1201.398
2017-05-16,1202.989
2017-05-17,1207.923
2017-05-18,1203.069
2017-05-19,1202.209
2017-05-22,1196.765
2017-05-23,1196.894
2017-05-24,1196.209
2017-05-25,1195.013
2017-05-26,1202.239
2017-05-29,1203.106
2017-05-30,1203.33
2017-05-31,1201.152
2017-06-01,1203.538
2017-06-02,1199.604
2017-06-05,1207.845
2017-06-06,1207.309
2017-06-07,1211.78
2017-06-08,1226.763
2017-06-09,1223.526
2017-06-12,1213.075
2017-06-13,1212.395
2017-06-14,1218.401
2017-06-15,1204.826
2017-06-16,1205.895
2017-06-19,1216.36
2017-06-20,1219.531
2017-06-21,1219.759
2017-06-22,1215.589
2017-06-23,1214.49
2017-06-26,1218.147
2017-06-27,1210.211
2017-06-28,1209.956
2017-06-29,1223.892
2017-06-30,1214.024
2017-07-03,1221.581
2017-07-04,1208.782
2017-07-05,1221.221
2017-07-06,1225.051
2017-07-07,1224.153
2017-07-10,1226.115
2017-07-11,1225.21
2017-07-12,1220.218
2017-07-13,1227.946
2017-07-14,1231.56
2017-07-17,1228.534
2017-07-18,1242.27
2017-07-19,1245.559
2017-07-20,1246.262
2017-07-21,1241.908
2017-07-24,1240.538
2017-07-25,1243.869
2017-07-26,1234.702
2017-07-27,1236.42
2017-07-28,1228.224
2017-07-31,1235.365
2017-08-01,1230.707
2017-08-02,1232.482
2017-08-03,1229.872
2017-08-04,1227.027
2017-08-07,1232.258
2017-08-08,1236.573
2017-08-09,1236.171
2017-08-10,1220.177
2017-08-11,1197.233
2017-08-14,1212.033
2017-08-15,1211.481
2017-08-16,1215.7
2017-08-17,1220.948
2017-08-18,1209.754
2017-08-21,1204.965
2017-08-22,1209.406
2017-08-23,1209.498
2017-08-24,1211.68
2017-08-25,1221.424
2017-08-28,1219.154
2017-08-29,1219.751
2017-08-30,1218.161
2017-08-31,1226.624
2017-09-01,1236.121
2017-09-04,1227.176
2017-09-05,1229.026
2017-09-06,1237.649
2017-09-07,1228.864
2017-09-08,1229.612
2017-09-11,1231.238
2017-09-12,1230.316
2017-09-13,1234.289
2017-09-14,1231.304
2017-09-15,1228.309
2017-09-18,1248.255
2017-09-19,1242.869
2017-09-20,1239.866
2017-09-21,1247.137
2017-09-22,1244.09
2017-09-25,1230.59
2017-09-26,1229.728
2017-09-27,1235.175
2017-09-28,1237.984
2017-09-29,1243.435
2017-10-02,1243.658
2017-10-03,1247.145
2017-10-04,1250.265
2017-10-05,1249.745
2017-10-06,1256.842
2017-10-09,1261.847
2017-10-10,1263.688
2017-10-11,1258.906
2017-10-12,1267.754
2017-10-13,1278.808
2017-10-16,1285.906
2017-10-17,1280.706
2017-10-18,1284.654
2017-10-19,1267.805
2017-10-20,1281.881
2017-10-23,1280.898
2017-10-24,1282.067
2017-10-25,1280.52
2017-10-26,1285.25
2017-10-27,1276.252
2017-10-30,1275.894
2017-10-31,1292.252
2017-11-01,1292.099
2017-11-02,1309.499
2017-11-03,1316.13
2017-11-06,1333.135
2017-11-07,1341.424
2017-11-08,1361.557
2017-11-09,1355.903
2017-11-10,1330.423
2017-11-13,1323.314
2017-11-14,1322.058
2017-11-15,1318.869
2017-11-16,1319.019
2017-11-17,1317.215
2017-11-20,1323.755
2017-11-21,1332.448
2017-11-22,1354.4
2017-11-23,1344.389
2017-11-24,1360.007
2017-11-27,1343.274
2017-11-28,1347.825
2017-11-29,1353.248
2017-11-30,1347.057
2017-12-01,1335.76
2017-12-04,1346.4
2017-12-05,1332.546
2017-12-06,1306.435
2017-12-07,1301.704
2017-12-08,1306.776
2017-12-11,1310.564
2017-12-12,1309.3
2017-12-13,1312.802
2017-12-14,1299.947
2017-12-15,1289.46
2017-12-18,1288.694
2017-12-19,1292.751
2017-12-20,1301.101
2017-12-21,1321.681
2017-12-22,1314.542
2017-12-25,1314.542
2017-12-26,1314.979
2017-12-27,1327.781
2017-12-28,1329.14
2017-12-29,1331.11
2018-01-01,1331.11
2018-01-02,1350.958
2018-01-03,1361.017
2018-01-04,1365.411
2018-01-05,1364.02
2018-01-08,1365.149
2018-01-09,1373.532
2018-01-10,1371.288
2018-01-11,1376.572
2018-01-12,1388.15
2018-01-15,1376.984
2018-01-16,1390.611
2018-01-17,1398.095
2018-01-18,1408.852
2018-01-19,1414.944
2018-01-22,1420.002
2018-01-23,1418.71
2018-01-24,1421.737
2018-01-25,1424.902
2018-01-26,1432.035
2018-01-29,1431.123
2018-01-30,1417.126
2018-01-31,1419.45
2018-02-01,1417.94
2018-02-02,1409.02
2018-02-05,1387.213
2018-02-06,1326.538
2018-02-07,1327.319
2018-02-08,1327.616
2018-02-09,1282.125
2018-02-12,1296.252
2018-02-13,1313.147
2018-02-14,1330.875
2018-02-15,1352.065
2018-02-16,1351.832
2018-02-19,1351.771
2018-02-20,1355.678
2018-02-21,1369.676
2018-02-22,1366.797
2018-02-23,1380.959
2018-02-26,1385.759
2018-02-27,1370.305
2018-02-28,1359.592
2018-03-01,1369.54
2018-03-02,1361.167
2018-03-05,1340.104
2018-03-06,1355.247
2018-03-07,1350.375
2018-03-08,1365.961
2018-03-09,1368.962
2018-03-12,1372.809
2018-03-13,1372.789
2018-03-14,1374.974
2018-03-15,1378.923
2018-03-16,1375.957
2018-03-19,1372.12
2018-03-20,1362.569
2018-03-21,1348.536
2018-03-22,1337.069
2018-03-23,1309.959
2018-03-26,1312.027
2018-03-27,1323.614
2018-03-28,1299.243
2018-03-29,1297.854
2018-03-30,1297.854
2018-04-02,1297.804
2018-04-03,1289.66
2018-04-04,1282.286
2018-04-05,1282.294
2018-04-06,1299.726
2018-04-09,1314.442
2018-04-10,1322.328
2018-04-11,1317.085
2018-04-12,1315.312
2018-04-13,1323.772
2018-04-16,1314.991
2018-04-17,1304.797
2018-04-18,1293.503
2018-04-19,1303.74
2018-04-20,1295.284
2018-04-23,1292.597
2018-04-24,1297.552
2018-04-25,1299.171
2018-04-26,1291.173
2018-04-27,1296.795
2018-04-30,1311.769
2018-05-01,1311.677
2018-05-02,1318.826
2018-05-03,1317.721
2018-05-04,1310.452
2018-05-07,1312.256
2018-05-08,1315.571
2018-05-09,1306.654
2018-05-10,1309.184
2018-05-11,1320.724
2018-05-14,1324.547
2018-05-15,1309.039
2018-05-16,1307.058
2018-05-17,1307.254
2018-05-18,1305.551
2018-05-21,1316.52
2018-05-22,1316.403
2018-05-23,1314.688
2018-05-24,1313.241
2018-05-25,1313.19
2018-05-28,1313.292
2018-05-29,1311.973
2018-05-30,1288.644
2018-05-31,1311.199
2018-06-01,1286.581
2018-06-04,1297.914
2018-06-05,1297.959
2018-06-06,1294.789
2018-06-07,1301.289
2018-06-08,1296.415
2018-06-11,1295.728
2018-06-12,1293.709
2018-06-13,1288.867
2018-06-14,1284.47
2018-06-15,1268.947
2018-06-18,1269.26
2018-06-19,1239.146
2018-06-20,1244.417
2018-06-21,1234.31
2018-06-22,1228.695
2018-06-25,1214.508
2018-06-26,1206.102
2018-06-27,1189.188
2018-06-28,1193.847
2018-06-29,1202.87
2018-07-02,1202.7
2018-07-03,1186.945
2018-07-04,1178.088
2018-07-05,1175.498
2018-07-06,1172.601
2018-07-09,1185.962
2018-07-10,1195.899
2018-07-11,1180.78
2018-07-12,1187.265
2018-07-13,1192.086
2018-07-16,1188.966
2018-07-17,1185.165
2018-07-18,1184.046
2018-07-19,1181.766
2018-07-20,1182.166
2018-07-23,1182.851
2018-07-24,1198.54
2018-07-25,1205.44
2018-07-26,1201.666
2018-07-27,1199.971
2018-07-30,1196.838
2018-07-31,1198.495
2018-08-01,1196.707
2018-08-02,1182.179
2018-08-03,1174.581
2018-08-06,1166.048
2018-08-07,1179.746
2018-08-08,1177.66
2018-08-09,1186.756
2018-08-10,1183.448
2018-08-13,1168.281
2018-08-14,1159.207
2018-08-15,1144.864
2018-08-16,1136.691
2018-08-17,1137.612
2018-08-20,1138.961
2018-08-21,1146.273
2018-08-22,1152.307
2018-08-23,1148.044
2018-08-24,1144.516
2018-08-27,1154.036
2018-08-28,1151.363
2018-08-29,1154.066
2018-08-30,1145.463
2018-08-31,1141.219
2018-09-03,1136.979
2018-09-04,1145.393
2018-09-05,1128.665
2018-09-06,1127.148
2018-09-07,1131.411
2018-09-10,1115.552
2018-09-11,1105.68
2018-09-12,1105.45
2018-09-13,1121.798
2018-09-14,1130.353
2018-09-17,1128.284
2018-09-18,1132.791
2018-09-19,1142.148
2018-09-20,1148.977
2018-09-21,1167.399
2018-09-24,1153.649
2018-09-25,1153.933
2018-09-26,1154.503
2018-09-27,1152.609
2018-09-28,1150.175
2018-10-01,1150.4
2018-10-02,1143.617
2018-10-03,1140.725
2018-10-04,1132.776
2018-10-05,1123.431
2018-10-08,1111.353
2018-10-09,1108.391
2018-10-10,1106.413
2018-10-11,1067.355
2018-10-12,1076.861
2018-10-15,1073.929
2018-10-16,1067.402
2018-10-17,1067.264
2018-10-18,1077.8
2018-10-19,1076.911
2018-10-22,1088.834
2018-10-23,1076.673
2018-10-24,1076.58
2018-10-25,1063.859
2018-10-26,1061.758
2018-10-29,1057.721
2018-10-30,1049.889
2018-10-31,1062.004
2018-11-01,1073.477
2018-11-02,1095.482
2018-11-05,1082.556
2018-11-06,1085.78
2018-11-07,1092.083
2018-11-08,1093.703
2018-11-09,1082.717
2018-11-12,1086.54
2018-11-13,1074.194
2018-11-14,1075.923
2018-11-15,1084.592
2018-11-16,1084.732
2018-11-19,1080.136
2018-11-20,1066.993
2018-11-21,1070.995
2018-11-22,1070.308
2018-11-23,1067.977
2018-11-26,1071.675
2018-11-27,1070.712
2018-11-28,1068.356
2018-11-29,1065.684
2018-11-30,1078.108
2018-12-03,1094.433
2018-12-04,1092.09
2018-12-05,1082.504
2018-12-06,1097.067
2018-12-07,1087.099
2018-12-10,1070.765
2018-12-11,1075.482
2018-12-12,1077.049
2018-12-13,1083.958
2018-12-14,1074.789
2018-12-17,1070.485
2018-12-18,1056.949
2018-12-19,1051.769
2018-12-20,1045.053
2018-12-21,1035.902
2018-12-24,1033.916
2018-12-25,1033.916
2018-12-26,1034.519
2018-12-27,1028.508
2018-12-28,1028.456
2018-12-31,1041.931
2019-01-01,1041.931
2019-01-02,1030.422
2019-01-03,1023.238
2019-01-04,1032.979
2019-01-07,1041.482
2019-01-08,1048.331
2019-01-09,1056.242
2019-01-10,1057.696
2019-01-11,1061.065
2019-01-14,1047.842
2019-01-15,1055.382
2019-01-16,1059.431
2019-01-17,1059.77
2019-01-18,1064.708
2019-01-21,1074.69
2019-01-22,1066.694
2019-01-23,1069.968
2019-01-24,1084.019
2019-01-25,1094.411
2019-01-28,1095.762
2019-01-29,1093.177
2019-01-30,1096.481
2019-01-31,1105.853
2019-02-01,1109.416
2019-02-04,1115.194
2019-02-05,1115.222
2019-02-06,1115.222
2019-02-07,1115.095
2019-02-08,1119.385
2019-02-11,1127.691
2019-02-12,1131.579
2019-02-13,1138.279
2019-02-14,1138.044
2019-02-15,1122.928
2019-02-18,1132.206
2019-02-19,1130.221
2019-02-20,1138.952
2019-02-21,1143.152
2019-02-22,1154.147
2019-02-25,1164.963
2019-02-26,1158.171
2019-02-27,1156.195
2019-02-28,1152.063
2019-03-01,1156.946
2019-03-04,1161.809
2019-03-05,1163.437
2019-03-06,1164.17
2019-03-07,1151.387
2019-03-08,1136.893
2019-03-11,1144.246
2019-03-12,1151.185
2019-03-13,1141.979
2019-03-14,1139.915
2019-03-15,1142.673
2019-03-18,1148.545
2019-03-19,1148.973
2019-03-20,1143.065
2019-03-21,1146.252
2019-03-22,1158.891
2019-03-25,1145.007
2019-03-26,1148.341
2019-03-27,1147.178
2019-03-28,1147.12
2019-03-29,1153.823
2019-04-01,1160.266
2019-04-02,1163.473
2019-04-03,1167.347
2019-04-04,1163.753
2019-04-05,1163.775
2019-04-08,1155.624
2019-04-09,1157.779
2019-04-10,1153.635
2019-04-11,1147.949
2019-04-12,1148.383
2019-04-15,1155.258
2019-04-16,1161.317
2019-04-17,1169.036
2019-04-18,1169.858
2019-04-19,1169.858
2019-04-22,1169.773
2019-04-23,1167.059
2019-04-24,1169.893
2019-04-25,1154.164
2019-04-26,1147.841
2019-04-29,1148.224
2019-04-30,1141.168
2019-05-01,1141.204
2019-05-02,1145.76
2019-05-03,1155.198
2019-05-06,1116.31
2019-05-07,1124.505
2019-05-08,1111.829
2019-05-09,1086.972
2019-05-10,1097.226
2019-05-13,1096.974
2019-05-14,1074.806
2019-05-15,1081.269
2019-05-16,1085.508
2019-05-17,1068.263
2019-05-20,1056.074
2019-05-21,1057.56
2019-05-22,1061.95
2019-05-23,1043.344
2019-05-24,1047.008
2019-05-27,1047.221
2019-05-28,1054.642
2019-05-29,1046.664
2019-05-30,1039.591
2019-05-31,1031.306
2019-06-03,1023.374
2019-06-04,1017.692
2019-06-05,1025.55
2019-06-06,1025.489
2019-06-07,1025.038
2019-06-10,1033.85
2019-06-11,1044.437
2019-06-12,1027.825
2019-06-13,1021.517
2019-06-14,1015.211
2019-06-17,1016.307
2019-06-18,1021.02
2019-06-19,1036.252
2019-06-20,1048.452
2019-06-21,1041.185
2019-06-24,1043.948
2019-06-25,1036.074
2019-06-26,1035.911
2019-06-27,1050.203
2019-06-28,1056.396
2019-07-01,1056.508
2019-07-02,1068.996
2019-07-03,1069.952
2019-07-04,1071.858
2019-07-05,1072.886
2019-07-08,1059.471
2019-07-09,1053.495
2019-07-10,1056.663
2019-07-11,1059.199
2019-07-12,1060.491
2019-07-15,1060.078
2019-07-16,1057.832
2019-07-17,1060.691
2019-07-18,1053.779
2019-07-19,1057.688
2019-07-22,1048.526
2019-07-23,1048.39
2019-07-24,1045.27
2019-07-25,1045.054
2019-07-26,1037.574
2019-07-29,1025.101
2019-07-30,1027.189
2019-07-31,1012.872
2019-08-01,1006.758
2019-08-02,988.003
2019-08-05,953.692
2019-08-06,939.577
2019-08-07,946.902
2019-08-08,955.329
2019-08-09,947.289
2019-08-12,935.07
2019-08-13,914.555
2019-08-14,910.993
2019-08-15,917.506
2019-08-16,929.927
