Date,ACWI SMALL GROWTH Small Cap
2015-04-03,1508.324
2015-04-06,1521.266
2015-04-07,1517.082
2015-04-08,1529.306
2015-04-09,1529.817
2015-04-10,1536.912
2015-04-13,1536.268
2015-04-14,1540.85
2015-04-15,1544.043
2015-04-16,1547.655
2015-04-17,1529.728
2015-04-20,1533.591
2015-04-21,1539.225
2015-04-22,1540.552
2015-04-23,1547.647
2015-04-24,1549.675
2015-04-27,1544.947
2015-04-28,1547.491
2015-04-29,1541.202
2015-04-30,1520.71
2015-05-01,1524.696
2015-05-04,1529.832
2015-05-05,1515.927
2015-05-06,1516.799
2015-05-07,1515.579
2015-05-08,1534.228
2015-05-11,1538.209
2015-05-12,1535.775
2015-05-13,1545.473
2015-05-14,1556.566
2015-05-15,1562.426
2015-05-18,1569.714
2015-05-19,1566.448
2015-05-20,1568.601
2015-05-21,1572.047
2015-05-22,1568.532
2015-05-25,1568.025
2015-05-26,1551.437
2015-05-27,1559.582
2015-05-28,1557.355
2015-05-29,1552.199
2015-06-01,1554.855
2015-06-02,1560.322
2015-06-03,1569.052
2015-06-04,1556.511
2015-06-05,1552.168
2015-06-08,1544.653
2015-06-09,1538.584
2015-06-10,1557.758
2015-06-11,1560.356
2015-06-12,1558.206
2015-06-15,1549.218
2015-06-16,1553.652
2015-06-17,1553.784
2015-06-18,1570.841
2015-06-19,1571.047
2015-06-22,1582.938
2015-06-23,1584.243
2015-06-24,1573.959
2015-06-25,1574.003
2015-06-26,1567.96
2015-06-29,1531.982
2015-06-30,1541.729
2015-07-01,1549.096
2015-07-02,1544.537
2015-07-03,1539.815
2015-07-06,1523.436
2015-07-07,1514.734
2015-07-08,1490.146
2015-07-09,1505.386
2015-07-10,1524.606
2015-07-13,1542.293
2015-07-14,1550.48
2015-07-15,1543.377
2015-07-16,1553.684
2015-07-17,1550.644
2015-07-20,1548.97
2015-07-21,1546.73
2015-07-22,1543.744
2015-07-23,1538.915
2015-07-24,1524.335
2015-07-27,1502.228
2015-07-28,1512.573
2015-07-29,1523.523
2015-07-30,1521.942
2015-07-31,1532.91
2015-08-03,1525.904
2015-08-04,1526.557
2015-08-05,1528.43
2015-08-06,1514.62
2015-08-07,1509.199
2015-08-10,1527.699
2015-08-11,1513.901
2015-08-12,1505.384
2015-08-13,1508.015
2015-08-14,1513.65
2015-08-17,1521.632
2015-08-18,1513.514
2015-08-19,1496.212
2015-08-20,1466.453
2015-08-21,1435.954
2015-08-24,1379.925
2015-08-25,1382.861
2015-08-26,1405.244
2015-08-27,1431.802
2015-08-28,1445.65
2015-08-31,1439.497
2015-09-01,1405.612
2015-09-02,1414.146
2015-09-03,1420.047
2015-09-04,1402.9
2015-09-07,1402.588
2015-09-08,1422.921
2015-09-09,1426.313
2015-09-10,1426.382
2015-09-11,1431.821
2015-09-14,1426.37
2015-09-15,1435.162
2015-09-16,1449.211
2015-09-17,1457.285
2015-09-18,1447.956
2015-09-21,1439.381
2015-09-22,1417.712
2015-09-23,1411.708
2015-09-24,1402.012
2015-09-25,1397.219
2015-09-28,1368.933
2015-09-29,1352.935
2015-09-30,1375.479
2015-10-01,1380.51
2015-10-02,1398.786
2015-10-05,1425.053
2015-10-06,1423.325
2015-10-07,1436.06
2015-10-08,1439.942
2015-10-09,1449.778
2015-10-12,1449.404
2015-10-13,1433.586
2015-10-14,1425.64
2015-10-15,1450.019
2015-10-16,1448.476
2015-10-19,1449.641
2015-10-20,1447.735
2015-10-21,1437.844
2015-10-22,1438.378
2015-10-23,1451.561
2015-10-26,1449.697
2015-10-27,1436.638
2015-10-28,1458.196
2015-10-29,1448.398
2015-10-30,1452.097
2015-11-02,1465.247
2015-11-03,1467.639
2015-11-04,1466.052
2015-11-05,1465.927
2015-11-06,1467.388
2015-11-09,1456.466
2015-11-10,1454.08
2015-11-11,1452.888
2015-11-12,1435.238
2015-11-13,1424.479
2015-11-16,1429.553
2015-11-17,1435.9
2015-11-18,1447.025
2015-11-19,1454.734
2015-11-20,1459.858
2015-11-23,1461.058
2015-11-24,1463.731
2015-11-25,1471.489
2015-11-26,1475.685
2015-11-27,1474.987
2015-11-30,1472.01
2015-12-01,1482.349
2015-12-02,1476.263
2015-12-03,1463.913
2015-12-04,1471.126
2015-12-07,1460.007
2015-12-08,1448.717
2015-12-09,1439.33
2015-12-10,1438.514
2015-12-11,1416.573
2015-12-14,1405.809
2015-12-15,1416.498
2015-12-16,1433.345
2015-12-17,1427.719
2015-12-18,1418.001
2015-12-21,1421.138
2015-12-22,1428.318
2015-12-23,1442.141
2015-12-24,1444.525
2015-12-25,1444.802
2015-12-28,1442.347
2015-12-29,1456.769
2015-12-30,1451.866
2015-12-31,1443.84
2016-01-01,1443.937
2016-01-04,1414.058
2016-01-05,1410.395
2016-01-06,1392.027
2016-01-07,1361.986
2016-01-08,1350.18
2016-01-11,1336.487
2016-01-12,1334.229
2016-01-13,1316.897
2016-01-14,1312.633
2016-01-15,1292.655
2016-01-18,1284.278
2016-01-19,1282.348
2016-01-20,1267.902
2016-01-21,1264.835
2016-01-22,1299.433
2016-01-25,1290.68
2016-01-26,1301.253
2016-01-27,1296.108
2016-01-28,1292.948
2016-01-29,1322.013
2016-02-01,1330.427
2016-02-02,1309.566
2016-02-03,1308.462
2016-02-04,1315.227
2016-02-05,1285.702
2016-02-08,1257.502
2016-02-09,1247.582
2016-02-10,1248.011
2016-02-11,1237.571
2016-02-12,1241.125
2016-02-15,1257.704
2016-02-16,1274.185
2016-02-17,1295.849
2016-02-18,1300.162
2016-02-19,1300.98
2016-02-22,1315.676
2016-02-23,1307.291
2016-02-24,1308.394
2016-02-25,1319.73
2016-02-26,1325.641
2016-02-29,1324.353
2016-03-01,1344.953
2016-03-02,1358.351
2016-03-03,1370.491
2016-03-04,1381.753
2016-03-07,1386.04
2016-03-08,1364.676
2016-03-09,1366.26
2016-03-10,1364.147
2016-03-11,1387.604
2016-03-14,1389.748
2016-03-15,1375.43
2016-03-16,1381.575
2016-03-17,1405.238
2016-03-18,1414.125
2016-03-21,1412.128
2016-03-22,1413.986
2016-03-23,1395.499
2016-03-24,1393.759
2016-03-25,1393.497
2016-03-28,1396.155
2016-03-29,1415.748
2016-03-30,1430.605
2016-03-31,1432.628
2016-04-01,1426.651
2016-04-04,1424.832
2016-04-05,1407.674
2016-04-06,1421.699
2016-04-07,1414.263
2016-04-08,1423.26
2016-04-11,1423.918
2016-04-12,1429.713
2016-04-13,1451.272
2016-04-14,1452.12
2016-04-15,1452.831
2016-04-18,1457.634
2016-04-19,1468.637
2016-04-20,1468.983
2016-04-21,1464.754
2016-04-22,1465.343
2016-04-25,1460.102
2016-04-26,1467.153
2016-04-27,1471.784
2016-04-28,1463.605
2016-04-29,1459.962
2016-05-02,1462.936
2016-05-03,1446.567
2016-05-04,1433.963
2016-05-05,1430.871
2016-05-06,1434.01
2016-05-09,1434.938
2016-05-10,1447.822
2016-05-11,1442.155
2016-05-12,1436.95
2016-05-13,1427.264
2016-05-16,1436.616
2016-05-17,1432.862
2016-05-18,1430.054
2016-05-19,1420.026
2016-05-20,1437.414
2016-05-23,1440.933
2016-05-24,1455.577
2016-05-25,1464.191
2016-05-26,1466.936
2016-05-27,1474.477
2016-05-30,1474.962
2016-05-31,1480.241
2016-06-01,1484.562
2016-06-02,1489.913
2016-06-03,1495.398
2016-06-06,1505.008
2016-06-07,1513.89
2016-06-08,1522.694
2016-06-09,1514.056
2016-06-10,1488.257
2016-06-13,1465.617
2016-06-14,1451.012
2016-06-15,1457.28
2016-06-16,1443.2
2016-06-17,1450.243
2016-06-20,1480.163
2016-06-21,1478.468
2016-06-22,1474.786
2016-06-23,1495.05
2016-06-24,1424.803
2016-06-27,1383.898
2016-06-28,1409.357
2016-06-29,1440.957
2016-06-30,1458.317
2016-07-01,1468.332
2016-07-04,1469.194
2016-07-05,1450.325
2016-07-06,1448.815
2016-07-07,1455.557
2016-07-08,1472.893
2016-07-11,1490.201
2016-07-12,1501.629
2016-07-13,1500.775
2016-07-14,1504.119
2016-07-15,1497.592
2016-07-18,1502.411
2016-07-19,1498.623
2016-07-20,1509.746
2016-07-21,1506.456
2016-07-22,1508.952
2016-07-25,1507.546
2016-07-26,1514.805
2016-07-27,1518.198
2016-07-28,1522.092
2016-07-29,1535.086
2016-08-01,1533.415
2016-08-02,1522.106
2016-08-03,1519.877
2016-08-04,1522.91
2016-08-05,1530.688
2016-08-08,1531.338
2016-08-09,1540.064
2016-08-10,1541.479
2016-08-11,1548.393
2016-08-12,1553.618
2016-08-15,1561.53
2016-08-16,1551.476
2016-08-17,1542.859
2016-08-18,1553.555
2016-08-19,1549.414
2016-08-22,1551.22
2016-08-23,1561.091
2016-08-24,1549.217
2016-08-25,1548.105
2016-08-26,1548.132
2016-08-29,1544.765
2016-08-30,1542.72
2016-08-31,1535.955
2016-09-01,1542.689
2016-09-02,1553.533
2016-09-05,1558.014
2016-09-06,1570.195
2016-09-07,1576.304
2016-09-08,1573.643
2016-09-09,1535.75
2016-09-12,1538.148
2016-09-13,1520.9
2016-09-14,1520.404
2016-09-15,1533.105
2016-09-16,1530.51
2016-09-19,1539.75
2016-09-20,1536.951
2016-09-21,1554.795
2016-09-22,1574.477
2016-09-23,1566.63
2016-09-26,1555.593
2016-09-27,1559.268
2016-09-28,1567.137
2016-09-29,1557.691
2016-09-30,1562.593
2016-10-03,1562.913
2016-10-04,1556.179
2016-10-05,1558.313
2016-10-06,1553.751
2016-10-07,1543.281
2016-10-10,1551.27
2016-10-11,1529.641
2016-10-12,1523.852
2016-10-13,1517.506
2016-10-14,1517.079
2016-10-17,1511.694
2016-10-18,1524.032
2016-10-19,1531.505
2016-10-20,1525.925
2016-10-21,1521.187
2016-10-24,1525.09
2016-10-25,1513.831
2016-10-26,1505.811
2016-10-27,1491.762
2016-10-28,1491.114
2016-10-31,1492.905
2016-11-01,1487.102
2016-11-02,1472.168
2016-11-03,1468.291
2016-11-04,1465.521
2016-11-07,1485.019
2016-11-08,1486.989
2016-11-09,1492.698
2016-11-10,1501.365
2016-11-11,1502.501
2016-11-14,1506.286
2016-11-15,1512.084
2016-11-16,1513.906
2016-11-17,1521.531
2016-11-18,1518.449
2016-11-21,1525.816
2016-11-22,1533.32
2016-11-23,1533.543
2016-11-24,1534.453
2016-11-25,1539.478
2016-11-28,1530.696
2016-11-29,1529.882
2016-11-30,1526.608
2016-12-01,1516.541
2016-12-02,1514.603
2016-12-05,1526.67
2016-12-06,1537.505
2016-12-07,1548.394
2016-12-08,1558.853
2016-12-09,1557.235
2016-12-12,1549.963
2016-12-13,1556.961
2016-12-14,1545.96
2016-12-15,1537.435
2016-12-16,1537.886
2016-12-19,1542.699
2016-12-20,1544.568
2016-12-21,1542.984
2016-12-22,1533.271
2016-12-23,1539.184
2016-12-26,1539.609
2016-12-27,1544.578
2016-12-28,1538.915
2016-12-29,1545.145
2016-12-30,1545.367
2017-01-02,1547.387
2017-01-03,1548.717
2017-01-04,1570.138
2017-01-05,1575.116
2017-01-06,1569.926
2017-01-09,1564.372
2017-01-10,1572.653
2017-01-11,1569.145
2017-01-12,1573.043
2017-01-13,1579.65
2017-01-16,1575.821
2017-01-17,1569.474
2017-01-18,1574.295
2017-01-19,1562.272
2017-01-20,1567.665
2017-01-23,1569.855
2017-01-24,1584.192
2017-01-25,1596.225
2017-01-26,1590.413
2017-01-27,1589.159
2017-01-30,1578.745
2017-01-31,1587.195
2017-02-01,1589.998
2017-02-02,1591.485
2017-02-03,1604.421
2017-02-06,1596.908
2017-02-07,1594.267
2017-02-08,1599.308
2017-02-09,1609.382
2017-02-10,1618.057
2017-02-13,1621.501
2017-02-14,1622.673
2017-02-15,1630.23
2017-02-16,1632.286
2017-02-17,1632.451
2017-02-20,1634.043
2017-02-21,1639.363
2017-02-22,1634.363
2017-02-23,1632.358
2017-02-24,1628.521
2017-02-27,1636.636
2017-02-28,1626.061
2017-03-01,1641.347
2017-03-02,1631.562
2017-03-03,1629.0
2017-03-06,1624.624
2017-03-07,1619.38
2017-03-08,1613.724
2017-03-09,1609.868
2017-03-10,1620.302
2017-03-13,1627.689
2017-03-14,1620.613
2017-03-15,1635.108
2017-03-16,1648.136
2017-03-17,1651.906
2017-03-20,1650.916
2017-03-21,1632.143
2017-03-22,1626.972
2017-03-23,1633.659
2017-03-24,1637.752
2017-03-27,1638.76
2017-03-28,1649.873
2017-03-29,1651.711
2017-03-30,1654.625
2017-03-31,1655.167
2017-04-03,1648.47
2017-04-04,1646.955
2017-04-05,1641.227
2017-04-06,1645.651
2017-04-07,1646.908
2017-04-10,1649.364
2017-04-11,1654.864
2017-04-12,1646.872
2017-04-13,1641.37
2017-04-14,1638.233
2017-04-17,1652.741
2017-04-18,1650.268
2017-04-19,1655.682
2017-04-20,1666.441
2017-04-21,1662.712
2017-04-24,1682.462
2017-04-25,1694.287
2017-04-26,1698.289
2017-04-27,1702.1
2017-04-28,1696.568
2017-05-01,1701.818
2017-05-02,1705.536
2017-05-03,1697.063
2017-05-04,1697.376
2017-05-05,1706.981
2017-05-08,1705.788
2017-05-09,1707.222
2017-05-10,1714.318
2017-05-11,1710.361
2017-05-12,1707.819
2017-05-15,1718.258
2017-05-16,1723.53
2017-05-17,1700.922
2017-05-18,1697.292
2017-05-19,1709.132
2017-05-22,1719.158
2017-05-23,1720.22
2017-05-24,1722.67
2017-05-25,1727.158
2017-05-26,1726.741
2017-05-29,1725.801
2017-05-30,1721.726
2017-05-31,1725.186
2017-06-01,1744.309
2017-06-02,1756.315
2017-06-05,1753.468
2017-06-06,1750.1
2017-06-07,1750.968
2017-06-08,1755.053
2017-06-09,1748.675
2017-06-12,1739.113
2017-06-13,1752.326
2017-06-14,1753.134
2017-06-15,1735.482
2017-06-16,1740.919
2017-06-19,1754.315
2017-06-20,1740.903
2017-06-21,1739.44
2017-06-22,1744.317
2017-06-23,1752.983
2017-06-26,1755.617
2017-06-27,1742.063
2017-06-28,1754.838
2017-06-29,1744.475
2017-06-30,1746.25
2017-07-03,1744.884
2017-07-04,1740.378
2017-07-05,1741.964
2017-07-06,1729.216
2017-07-07,1736.78
2017-07-10,1736.77
2017-07-11,1740.044
2017-07-12,1755.806
2017-07-13,1761.034
2017-07-14,1771.585
2017-07-17,1774.822
2017-07-18,1776.103
2017-07-19,1789.763
2017-07-20,1791.838
2017-07-21,1788.896
2017-07-24,1791.028
2017-07-25,1795.987
2017-07-26,1793.188
2017-07-27,1791.878
2017-07-28,1788.069
2017-07-31,1786.576
2017-08-01,1792.258
2017-08-02,1784.841
2017-08-03,1780.926
2017-08-04,1780.734
2017-08-07,1787.048
2017-08-08,1781.142
2017-08-09,1771.507
2017-08-10,1751.731
2017-08-11,1751.907
2017-08-14,1765.826
2017-08-15,1758.036
2017-08-16,1764.676
2017-08-17,1754.036
2017-08-18,1750.491
2017-08-21,1751.85
2017-08-22,1762.592
2017-08-23,1761.89
2017-08-24,1762.483
2017-08-25,1767.603
2017-08-28,1773.59
2017-08-29,1773.16
2017-08-30,1780.088
2017-08-31,1797.491
2017-09-01,1807.211
2017-09-04,1802.78
2017-09-05,1798.654
2017-09-06,1801.507
2017-09-07,1809.421
2017-09-08,1810.923
2017-09-11,1821.844
2017-09-12,1828.284
2017-09-13,1826.037
2017-09-14,1826.285
2017-09-15,1832.165
2017-09-18,1838.176
2017-09-19,1840.301
2017-09-20,1845.371
2017-09-21,1836.998
2017-09-22,1841.519
2017-09-25,1834.648
2017-09-26,1828.359
2017-09-27,1840.315
2017-09-28,1849.363
2017-09-29,1859.182
2017-10-02,1869.28
2017-10-03,1874.648
2017-10-04,1877.025
2017-10-05,1877.896
2017-10-06,1877.067
2017-10-09,1873.635
2017-10-10,1882.742
2017-10-11,1885.743
2017-10-12,1890.176
2017-10-13,1893.863
2017-10-16,1894.259
2017-10-17,1885.627
2017-10-18,1889.855
2017-10-19,1886.23
2017-10-20,1891.209
2017-10-23,1885.669
2017-10-24,1887.34
2017-10-25,1883.222
2017-10-26,1886.083
2017-10-27,1893.576
2017-10-30,1894.511
2017-10-31,1906.331
2017-11-01,1905.012
2017-11-02,1903.733
2017-11-03,1906.591
2017-11-06,1912.282
2017-11-07,1901.951
2017-11-08,1905.778
2017-11-09,1892.954
2017-11-10,1894.796
2017-11-13,1887.184
2017-11-14,1886.317
2017-11-15,1874.5
2017-11-16,1899.12
2017-11-17,1904.955
2017-11-20,1913.565
2017-11-21,1930.184
2017-11-22,1934.433
2017-11-23,1937.815
2017-11-24,1943.392
2017-11-27,1935.25
2017-11-28,1943.914
2017-11-29,1941.603
2017-11-30,1949.814
2017-12-01,1939.128
2017-12-04,1933.313
2017-12-05,1923.356
2017-12-06,1910.453
2017-12-07,1921.206
2017-12-08,1928.428
2017-12-11,1931.188
2017-12-12,1923.892
2017-12-13,1932.342
2017-12-14,1926.683
2017-12-15,1937.256
2017-12-18,1959.968
2017-12-19,1954.305
2017-12-20,1959.802
2017-12-21,1964.133
2017-12-22,1966.887
2017-12-25,1967.162
2017-12-26,1969.105
2017-12-27,1978.935
2017-12-28,1986.21
2017-12-29,1984.464
2018-01-01,1984.536
2018-01-02,1999.997
2018-01-03,2008.664
2018-01-04,2020.004
2018-01-05,2029.456
2018-01-08,2032.208
2018-01-09,2033.615
2018-01-10,2029.659
2018-01-11,2043.952
2018-01-12,2053.552
2018-01-15,2062.601
2018-01-16,2052.532
2018-01-17,2061.163
2018-01-18,2055.46
2018-01-19,2073.622
2018-01-22,2085.05
2018-01-23,2098.227
2018-01-24,2101.281
2018-01-25,2105.535
2018-01-26,2113.164
2018-01-29,2101.903
2018-01-30,2080.312
2018-01-31,2077.532
2018-02-01,2083.039
2018-02-02,2045.288
2018-02-05,1987.498
2018-02-06,1966.348
2018-02-07,1974.647
2018-02-08,1934.612
2018-02-09,1928.651
2018-02-12,1949.63
2018-02-13,1956.763
2018-02-14,1987.927
2018-02-15,2010.866
2018-02-16,2018.989
2018-02-19,2020.999
2018-02-20,2014.061
2018-02-21,2016.246
2018-02-22,2011.861
2018-02-23,2029.365
2018-02-26,2040.331
2018-02-27,2023.195
2018-02-28,2007.43
2018-03-01,1989.613
2018-03-02,2000.043
2018-03-05,2006.993
2018-03-06,2031.443
2018-03-07,2035.888
2018-03-08,2043.235
2018-03-09,2064.574
2018-03-12,2074.449
2018-03-13,2070.421
2018-03-14,2064.258
2018-03-15,2060.3
2018-03-16,2057.727
2018-03-19,2041.49
2018-03-20,2042.603
2018-03-21,2048.249
2018-03-22,2021.136
2018-03-23,1987.854
2018-03-26,2013.142
2018-03-27,2003.438
2018-03-28,1988.937
2018-03-29,2007.143
2018-03-30,2009.696
2018-04-02,1985.828
2018-04-03,1993.305
2018-04-04,1998.681
2018-04-05,2014.072
2018-04-06,1995.841
2018-04-09,2001.422
2018-04-10,2026.273
2018-04-11,2027.339
2018-04-12,2032.971
2018-04-13,2031.66
2018-04-16,2043.3
2018-04-17,2058.173
2018-04-18,2068.994
2018-04-19,2061.814
2018-04-20,2045.425
2018-04-23,2035.787
2018-04-24,2020.955
2018-04-25,2010.695
2018-04-26,2019.469
2018-04-27,2021.453
2018-04-30,2014.631
2018-05-01,2014.849
2018-05-02,2019.091
2018-05-03,2017.36
2018-05-04,2030.633
2018-05-07,2044.319
2018-05-08,2046.971
2018-05-09,2056.838
2018-05-10,2065.72
2018-05-11,2076.573
2018-05-14,2076.171
2018-05-15,2063.795
2018-05-16,2072.031
2018-05-17,2079.607
2018-05-18,2080.369
2018-05-21,2086.077
2018-05-22,2080.908
2018-05-23,2076.273
2018-05-24,2080.037
2018-05-25,2077.92
2018-05-28,2076.086
2018-05-29,2062.563
2018-05-30,2078.427
2018-05-31,2077.564
2018-06-01,2086.742
2018-06-04,2102.526
2018-06-05,2108.552
2018-06-06,2122.457
2018-06-07,2117.109
2018-06-08,2119.19
2018-06-11,2127.093
2018-06-12,2136.953
2018-06-13,2132.167
2018-06-14,2134.425
2018-06-15,2121.599
2018-06-18,2120.128
2018-06-19,2101.877
2018-06-20,2115.717
2018-06-21,2100.263
2018-06-22,2101.523
2018-06-25,2068.831
2018-06-26,2074.238
2018-06-27,2052.238
2018-06-28,2049.786
2018-06-29,2062.889
2018-07-02,2053.135
2018-07-03,2058.089
2018-07-04,2056.598
2018-07-05,2064.755
2018-07-06,2084.328
2018-07-09,2101.521
2018-07-10,2100.495
2018-07-11,2083.383
2018-07-12,2096.743
2018-07-13,2099.993
2018-07-16,2094.382
2018-07-17,2104.259
2018-07-18,2107.595
2018-07-19,2104.284
2018-07-20,2105.189
2018-07-23,2100.131
2018-07-24,2094.339
2018-07-25,2104.89
2018-07-26,2114.249
2018-07-27,2097.133
2018-07-30,2076.96
2018-07-31,2082.004
2018-08-01,2085.905
2018-08-02,2091.096
2018-08-03,2088.7
2018-08-06,2092.76
2018-08-07,2099.726
2018-08-08,2096.129
2018-08-09,2101.496
2018-08-10,2085.672
2018-08-13,2064.048
2018-08-14,2077.988
2018-08-15,2051.823
2018-08-16,2060.289
2018-08-17,2067.92
2018-08-20,2074.339
2018-08-21,2093.832
2018-08-22,2105.306
2018-08-23,2103.234
2018-08-24,2116.763
2018-08-27,2135.214
2018-08-28,2138.05
2018-08-29,2143.484
2018-08-30,2140.544
2018-08-31,2146.291
2018-09-03,2140.044
2018-09-04,2131.599
2018-09-05,2115.087
2018-09-06,2102.549
2018-09-07,2098.793
2018-09-10,2101.814
2018-09-11,2105.303
2018-09-12,2108.716
2018-09-13,2111.07
2018-09-14,2122.597
2018-09-17,2106.417
2018-09-18,2117.739
2018-09-19,2111.864
2018-09-20,2124.407
2018-09-21,2122.612
2018-09-24,2118.035
2018-09-25,2125.387
2018-09-26,2117.902
2018-09-27,2110.255
2018-09-28,2111.321
2018-10-01,2099.391
2018-10-02,2080.258
2018-10-03,2083.735
2018-10-04,2052.613
2018-10-05,2030.832
2018-10-08,2009.823
2018-10-09,1993.096
2018-10-10,1949.162
2018-10-11,1913.077
2018-10-12,1934.311
2018-10-15,1930.335
2018-10-16,1974.729
2018-10-17,1973.31
2018-10-18,1947.864
2018-10-19,1926.929
2018-10-22,1924.476
2018-10-23,1894.061
2018-10-24,1848.728
2018-10-25,1855.806
2018-10-26,1835.928
2018-10-29,1822.254
2018-10-30,1847.366
2018-10-31,1876.21
2018-11-01,1911.694
2018-11-02,1924.507
2018-11-05,1913.937
2018-11-06,1919.378
2018-11-07,1950.938
2018-11-08,1949.9
2018-11-09,1921.521
2018-11-12,1880.575
2018-11-13,1874.699
2018-11-14,1864.176
2018-11-15,1878.25
2018-11-16,1883.039
2018-11-19,1853.043
2018-11-20,1822.487
2018-11-21,1839.102
2018-11-22,1842.632
2018-11-23,1842.179
2018-11-26,1861.086
2018-11-27,1849.935
2018-11-28,1885.451
2018-11-29,1894.873
2018-11-30,1898.931
2018-12-03,1925.657
2018-12-04,1872.631
2018-12-05,1863.484
2018-12-06,1844.017
2018-12-07,1824.138
2018-12-10,1802.974
2018-12-11,1802.084
2018-12-12,1828.929
2018-12-13,1814.586
2018-12-14,1787.278
2018-12-17,1755.75
2018-12-18,1749.219
2018-12-19,1737.226
2018-12-20,1703.473
2018-12-21,1674.12
2018-12-24,1658.329
2018-12-25,1647.936
2018-12-26,1693.377
2018-12-27,1707.106
2018-12-28,1719.598
2018-12-31,1736.862
2019-01-01,1737.032
2019-01-02,1733.1
2019-01-03,1709.264
2019-01-04,1752.468
2019-01-07,1785.557
2019-01-08,1805.567
2019-01-09,1828.214
2019-01-10,1833.846
2019-01-11,1834.438
2019-01-14,1821.139
2019-01-15,1835.206
2019-01-16,1841.198
2019-01-17,1850.112
2019-01-18,1871.755
2019-01-21,1872.061
2019-01-22,1851.249
2019-01-23,1848.808
2019-01-24,1861.367
2019-01-25,1882.841
2019-01-28,1874.899
2019-01-29,1874.217
2019-01-30,1885.129
2019-01-31,1907.546
2019-02-01,1911.429
2019-02-04,1927.023
2019-02-05,1935.108
2019-02-06,1933.555
2019-02-07,1913.456
2019-02-08,1908.365
2019-02-11,1914.975
2019-02-12,1939.807
2019-02-13,1949.182
2019-02-14,1951.481
2019-02-15,1966.46
2019-02-18,1975.334
2019-02-19,1977.632
2019-02-20,1985.893
2019-02-21,1982.207
2019-02-22,1995.26
2019-02-25,2003.424
2019-02-26,1997.803
2019-02-27,2002.528
2019-02-28,1994.067
2019-03-01,2009.793
2019-03-04,2000.405
2019-03-05,1995.03
2019-03-06,1974.703
2019-03-07,1958.797
2019-03-08,1947.866
2019-03-11,1972.197
2019-03-12,1982.012
2019-03-13,1989.467
2019-03-14,1986.672
2019-03-15,1996.609
2019-03-18,2006.141
2019-03-19,2007.919
2019-03-20,1998.316
2019-03-21,2016.163
2019-03-22,1974.158
2019-03-25,1966.225
2019-03-26,1984.218
2019-03-27,1973.971
2019-03-28,1981.26
2019-03-29,1995.948
2019-04-01,2016.541
2019-04-02,2014.814
2019-04-03,2032.577
2019-04-04,2027.565
2019-04-05,2037.892
2019-04-08,2039.176
2019-04-09,2028.422
2019-04-10,2042.535
2019-04-11,2041.194
2019-04-12,2049.674
2019-04-15,2055.394
2019-04-16,2055.187
2019-04-17,2040.742
2019-04-18,2035.168
2019-04-19,2037.177
2019-04-22,2036.014
2019-04-23,2053.738
2019-04-24,2056.179
2019-04-25,2048.043
2019-04-26,2059.164
2019-04-29,2061.058
2019-04-30,2059.504
2019-05-01,2048.744
2019-05-02,2047.204
2019-05-03,2070.721
2019-05-06,2063.769
2019-05-07,2036.267
2019-05-08,2028.543
2019-05-09,2012.018
2019-05-10,2017.794
2019-05-13,1969.014
2019-05-14,1982.89
2019-05-15,1993.684
2019-05-16,2005.632
2019-05-17,1989.615
2019-05-20,1973.906
2019-05-21,1991.682
2019-05-22,1985.842
2019-05-23,1958.544
2019-05-24,1971.218
2019-05-27,1972.921
2019-05-28,1971.658
2019-05-29,1948.81
2019-05-30,1950.496
2019-05-31,1937.742
2019-06-03,1933.573
2019-06-04,1965.223
2019-06-05,1978.051
2019-06-06,1977.929
2019-06-07,1996.629
2019-06-10,2007.417
2019-06-11,2009.194
2019-06-12,2009.939
2019-06-13,2014.7
2019-06-14,2000.58
2019-06-17,2004.781
2019-06-18,2019.542
2019-06-19,2032.071
2019-06-20,2053.444
2019-06-21,2041.527
2019-06-24,2032.403
2019-06-25,2021.049
2019-06-26,2014.105
2019-06-27,2038.552
2019-06-28,2058.56
2019-07-01,2072.406
2019-07-02,2071.585
2019-07-03,2083.506
2019-07-04,2087.102
2019-07-05,2080.573
2019-07-08,2062.445
2019-07-09,2058.642
2019-07-10,2066.009
2019-07-11,2069.536
2019-07-12,2078.72
2019-07-15,2080.308
2019-07-16,2077.072
2019-07-17,2069.951
2019-07-18,2067.665
2019-07-19,2071.119
2019-07-22,2071.078
2019-07-23,2077.114
2019-07-24,2097.721
2019-07-25,2088.967
2019-07-26,2098.039
2019-07-29,2088.774
2019-07-30,2091.587
2019-07-31,2079.381
2019-08-01,2065.161
2019-08-02,2040.08
2019-08-05,1989.339
2019-08-06,2000.475
2019-08-07,2006.902
2019-08-08,2040.695
2019-08-09,2027.47
2019-08-12,2008.263
2019-08-13,2014.571
2019-08-14,1976.957
2019-08-15,1965.697
2019-08-16,1990.701
2019-08-19,2006.645
2019-08-20,2004.027
2019-08-21,2019.543
2019-08-22,2013.517
2019-08-23,1985.638
2019-08-26,1985.047
2019-08-27,1981.479
2019-08-28,1987.837
2019-08-29,2005.127
2019-08-30,2013.736
2019-09-02,2010.76
2019-09-03,1994.478
2019-09-04,2012.634
2019-09-05,2037.872
2019-09-06,2036.141
2019-09-09,2033.316
2019-09-10,2029.539
2019-09-11,2052.463
2019-09-12,2056.801
2019-09-13,2063.71
2019-09-16,2062.244
2019-09-17,2064.317
2019-09-18,2060.857
