Date,IRELAND SMALL CAP Small Cap
2020-03-06,1042.588
2020-03-09,1013.954
2020-03-10,975.483
2020-03-11,932.293
2020-03-12,851.467
2020-03-13,835.619
2020-03-16,804.697
2020-03-17,760.181
2020-03-18,683.929
2020-03-19,677.788
2020-03-20,719.357
2020-03-23,681.745
2020-03-24,740.944
2020-03-25,782.459
2020-03-26,821.692
2020-03-27,800.542
2020-03-30,781.493
2020-03-31,819.966
2020-04-01,774.036
2020-04-02,738.016
2020-04-03,711.095
2020-04-06,758.017
2020-04-07,789.388
2020-04-08,785.541
2020-04-09,832.568
2020-04-10,832.568
2020-04-13,829.676
2020-04-14,841.764
2020-04-15,794.003
2020-04-16,801.755
2020-04-17,819.703
2020-04-20,823.107
2020-04-21,801.853
2020-04-22,804.411
2020-04-23,825.486
2020-04-24,824.029
2020-04-27,834.456
2020-04-28,857.585
2020-04-29,869.313
2020-04-30,891.038
2020-05-01,895.553
2020-05-04,865.012
2020-05-05,853.795
2020-05-06,849.392
2020-05-07,863.53
2020-05-08,870.797
2020-05-11,867.319
2020-05-12,856.305
2020-05-13,841.462
2020-05-14,814.028
2020-05-15,811.514
2020-05-18,856.883
2020-05-19,877.034
2020-05-20,883.934
2020-05-21,875.126
2020-05-22,866.887
2020-05-25,883.466
2020-05-26,908.098
2020-05-27,899.915
2020-05-28,912.582
2020-05-29,929.635
2020-06-01,939.761
2020-06-02,949.41
2020-06-03,988.965
2020-06-04,1001.285
2020-06-05,1040.042
2020-06-08,1060.995
2020-06-09,1014.995
2020-06-10,994.494
2020-06-11,949.662
2020-06-12,950.212
2020-06-15,962.321
2020-06-16,1007.745
2020-06-17,1008.394
2020-06-18,1008.691
2020-06-19,999.95
2020-06-22,982.615
2020-06-23,1017.371
2020-06-24,964.027
2020-06-25,970.351
2020-06-26,957.954
2020-06-29,987.222
2020-06-30,971.532
2020-07-01,976.942
2020-07-02,991.849
2020-07-03,976.76
2020-07-06,1010.836
2020-07-07,1003.811
2020-07-08,992.145
2020-07-09,965.644
2020-07-10,989.866
2020-07-13,983.281
2020-07-14,985.945
2020-07-15,1004.897
2020-07-16,1000.406
2020-07-17,1006.326
2020-07-20,1010.623
2020-07-21,1048.256
2020-07-22,1039.184
2020-07-23,1051.48
2020-07-24,1035.361
2020-07-27,1045.346
2020-07-28,1054.707
2020-07-29,1071.29
2020-07-30,1039.319
2020-07-31,1030.303
2020-08-03,1034.806
2020-08-04,1043.135
2020-08-05,1079.106
2020-08-06,1030.252
2020-08-07,1029.424
2020-08-10,1034.794
2020-08-11,1071.068
2020-08-12,1056.305
2020-08-13,1055.363
2020-08-14,1051.48
2020-08-17,1034.016
2020-08-18,1034.153
2020-08-19,1032.275
2020-08-20,1017.15
2020-08-21,1012.85
2020-08-24,1020.71
2020-08-25,1032.671
2020-08-26,1044.555
2020-08-27,1038.402
2020-08-28,1056.313
2020-08-31,1053.249
2020-09-01,1054.209
2020-09-02,1039.385
2020-09-03,1066.99
2020-09-04,1073.498
2020-09-07,1069.44
2020-09-08,1046.19
2020-09-09,1049.845
2020-09-10,1047.289
2020-09-11,1024.209
2020-09-14,1029.152
2020-09-15,1018.928
2020-09-16,1014.914
2020-09-17,1000.46
2020-09-18,983.608
2020-09-21,956.199
2020-09-22,940.034
2020-09-23,934.454
2020-09-24,923.421
2020-09-25,921.133
2020-09-28,948.055
2020-09-29,935.029
2020-09-30,941.993
2020-10-01,957.894
2020-10-02,947.015
2020-10-05,949.326
2020-10-06,975.003
2020-10-07,966.081
2020-10-08,982.9
2020-10-09,1004.187
2020-10-12,1003.251
2020-10-13,983.259
2020-10-14,997.553
2020-10-15,983.35
2020-10-16,968.617
2020-10-19,971.81
2020-10-20,980.153
2020-10-21,988.377
2020-10-22,989.912
2020-10-23,1013.846
2020-10-26,996.439
2020-10-27,980.925
2020-10-28,964.345
2020-10-29,993.841
2020-10-30,985.874
2020-11-02,991.941
2020-11-03,1029.394
2020-11-04,1033.116
2020-11-05,1050.563
2020-11-06,1037.666
2020-11-09,1135.636
2020-11-10,1172.284
2020-11-11,1173.284
2020-11-12,1170.942
2020-11-13,1184.215
2020-11-16,1241.336
2020-11-17,1236.122
2020-11-18,1234.089
2020-11-19,1212.64
2020-11-20,1219.138
2020-11-23,1231.285
2020-11-24,1250.158
2020-11-25,1249.517
2020-11-26,1243.346
2020-11-27,1262.108
2020-11-30,1252.583
2020-12-01,1298.488
2020-12-02,1324.711
2020-12-03,1355.551
2020-12-04,1357.624
2020-12-07,1324.732
2020-12-08,1323.193
2020-12-09,1316.426
2020-12-10,1305.004
2020-12-11,1287.363
2020-12-14,1333.38
2020-12-15,1357.595
2020-12-16,1371.655
2020-12-17,1390.641
2020-12-18,1385.708
2020-12-21,1361.572
2020-12-22,1360.161
2020-12-23,1395.695
2020-12-24,1408.296
2020-12-25,1408.296
2020-12-28,1411.879
2020-12-29,1405.68
2020-12-30,1399.873
2020-12-31,1388.068
2021-01-01,1388.068
2021-01-04,1384.587
2021-01-05,1391.458
2021-01-06,1435.965
2021-01-07,1445.961
2021-01-08,1425.451
2021-01-11,1382.384
2021-01-12,1389.9
2021-01-13,1386.071
2021-01-14,1380.175
2021-01-15,1370.452
2021-01-18,1377.025
2021-01-19,1380.996
2021-01-20,1371.955
2021-01-21,1372.679
2021-01-22,1345.523
2021-01-25,1313.711
2021-01-26,1322.151
2021-01-27,1275.495
2021-01-28,1310.307
2021-01-29,1310.32
2021-02-01,1315.323
2021-02-02,1343.555
2021-02-03,1348.963
2021-02-04,1340.878
2021-02-05,1351.631
2021-02-08,1359.034
2021-02-09,1369.413
2021-02-10,1364.085
2021-02-11,1340.815
2021-02-12,1349.829
2021-02-15,1378.729
2021-02-16,1376.534
2021-02-17,1369.884
2021-02-18,1356.566
2021-02-19,1387.394
2021-02-22,1397.157
2021-02-23,1410.553
2021-02-24,1431.207
2021-02-25,1463.432
2021-02-26,1421.718
2021-03-01,1437.081
2021-03-02,1451.106
2021-03-03,1485.162
2021-03-04,1452.844
2021-03-05,1437.38
2021-03-08,1477.461
2021-03-09,1496.861
2021-03-10,1503.334
2021-03-11,1527.551
2021-03-12,1552.238
2021-03-15,1564.429
2021-03-16,1558.089
2021-03-17,1566.255
2021-03-18,1586.151
2021-03-19,1589.042
2021-03-22,1594.734
2021-03-23,1591.275
2021-03-24,1592.628
2021-03-25,1587.164
2021-03-26,1600.401
2021-03-29,1590.252
2021-03-30,1614.679
2021-03-31,1602.3
2021-04-01,1618.286
2021-04-02,1618.286
2021-04-05,1623.515
2021-04-06,1624.775
2021-04-07,1639.502
2021-04-08,1654.041
2021-04-09,1636.82
2021-04-12,1651.046
2021-04-13,1646.532
2021-04-14,1645.8
2021-04-15,1615.991
2021-04-16,1674.862
2021-04-19,1678.337
2021-04-20,1663.181
2021-04-21,1669.717
2021-04-22,1686.101
2021-04-23,1689.812
2021-04-26,1741.977
2021-04-27,1741.65
2021-04-28,1754.48
2021-04-29,1764.619
2021-04-30,1748.182
2021-05-03,1753.482
2021-05-04,1718.094
2021-05-05,1760.482
2021-05-06,1788.864
2021-05-07,1818.926
2021-05-10,1861.36
2021-05-11,1842.039
2021-05-12,1832.188
2021-05-13,1816.408
2021-05-14,1851.648
2021-05-17,1855.0
2021-05-18,1851.174
2021-05-19,1839.989
2021-05-20,1840.802
2021-05-21,1855.728
2021-05-24,1861.885
2021-05-25,1879.469
2021-05-26,1867.187
2021-05-27,1900.481
2021-05-28,1904.302
2021-05-31,1903.173
2021-06-01,1925.241
2021-06-02,1930.34
2021-06-03,1916.702
2021-06-04,1901.868
2021-06-07,1917.935
2021-06-08,1888.64
2021-06-09,1888.097
2021-06-10,1881.24
2021-06-11,1854.487
2021-06-14,1861.078
2021-06-15,1847.974
2021-06-16,1837.47
2021-06-17,1799.707
2021-06-18,1721.978
2021-06-21,1719.839
2021-06-22,1712.761
2021-06-23,1704.793
2021-06-24,1726.529
2021-06-25,1728.418
2021-06-28,1693.044
2021-06-29,1712.434
2021-06-30,1691.502
2021-07-01,1717.204
2021-07-02,1710.035
2021-07-05,1736.28
2021-07-06,1695.34
2021-07-07,1694.519
2021-07-08,1654.633
2021-07-09,1685.978
2021-07-12,1691.227
2021-07-13,1662.308
2021-07-14,1655.828
2021-07-15,1657.671
2021-07-16,1640.154
2021-07-19,1587.558
2021-07-20,1591.62
2021-07-21,1626.355
2021-07-22,1626.411
2021-07-23,1656.345
2021-07-26,1684.929
2021-07-27,1675.744
2021-07-28,1679.316
2021-07-29,1698.617
2021-07-30,1696.157
2021-08-02,1707.165
2021-08-03,1747.805
2021-08-04,1749.587
2021-08-05,1764.909
2021-08-06,1774.335
2021-08-09,1775.961
2021-08-10,1769.029
2021-08-11,1800.955
2021-08-12,1803.21
2021-08-13,1829.368
2021-08-16,1808.852
2021-08-17,1763.726
2021-08-18,1786.25
2021-08-19,1780.684
2021-08-20,1784.922
2021-08-23,1805.534
2021-08-24,1806.265
2021-08-25,1842.728
2021-08-26,1848.357
2021-08-27,1857.417
2021-08-30,1863.153
2021-08-31,1861.751
2021-09-01,1853.378
2021-09-02,1859.299
2021-09-03,1859.75
2021-09-06,1864.651
2021-09-07,1847.346
2021-09-08,1797.964
2021-09-09,1802.966
2021-09-10,1796.026
2021-09-13,1803.224
2021-09-14,1780.361
2021-09-15,1767.031
2021-09-16,1771.842
2021-09-17,1781.191
2021-09-20,1749.538
2021-09-21,1740.477
2021-09-22,1788.055
2021-09-23,1802.58
2021-09-24,1785.217
2021-09-27,1781.118
2021-09-28,1743.872
2021-09-29,1768.609
2021-09-30,1765.155
2021-10-01,1755.39
2021-10-04,1754.951
2021-10-05,1777.434
2021-10-06,1755.935
2021-10-07,1759.335
2021-10-08,1750.524
2021-10-11,1747.343
2021-10-12,1744.614
2021-10-13,1751.383
2021-10-14,1776.552
2021-10-15,1808.894
2021-10-18,1796.473
2021-10-19,1796.235
2021-10-20,1773.969
2021-10-21,1769.921
2021-10-22,1789.017
2021-10-25,1792.732
2021-10-26,1789.822
2021-10-27,1767.505
2021-10-28,1794.024
2021-10-29,1778.956
2021-11-01,1793.008
2021-11-02,1787.101
2021-11-03,1792.202
2021-11-04,1781.075
2021-11-05,1787.083
2021-11-08,1805.957
2021-11-09,1794.542
2021-11-10,1783.327
2021-11-11,1775.281
2021-11-12,1749.288
2021-11-15,1737.063
2021-11-16,1714.546
2021-11-17,1682.548
2021-11-18,1698.346
2021-11-19,1671.391
2021-11-22,1673.313
2021-11-23,1666.867
2021-11-24,1646.496
2021-11-25,1653.032
2021-11-26,1596.289
2021-11-29,1596.586
2021-11-30,1585.334
2021-12-01,1632.75
2021-12-02,1630.066
2021-12-03,1598.984
2021-12-06,1636.553
2021-12-07,1653.042
2021-12-08,1677.202
2021-12-09,1654.158
2021-12-10,1655.012
2021-12-13,1635.377
2021-12-14,1643.116
2021-12-15,1631.345
2021-12-16,1673.819
2021-12-17,1657.736
2021-12-20,1631.828
2021-12-21,1640.228
2021-12-22,1678.19
2021-12-23,1705.525
2021-12-24,1704.776
2021-12-27,1703.272
2021-12-28,1699.886
2021-12-29,1723.379
2021-12-30,1703.372
2021-12-31,1699.854
2022-01-03,1687.896
2022-01-04,1753.945
2022-01-05,1753.358
2022-01-06,1758.313
2022-01-07,1777.485
2022-01-10,1785.494
2022-01-11,1797.052
2022-01-12,1854.068
2022-01-13,1876.862
2022-01-14,1876.259
2022-01-17,1880.039
2022-01-18,1856.094
2022-01-19,1854.372
2022-01-20,1821.544
2022-01-21,1783.774
2022-01-24,1731.859
2022-01-25,1744.901
2022-01-26,1770.207
2022-01-27,1764.579
2022-01-28,1763.672
2022-01-31,1793.987
2022-02-01,1828.365
2022-02-02,1851.106
2022-02-03,1877.577
2022-02-04,1894.601
2022-02-07,1916.618
2022-02-08,1946.38
2022-02-09,1976.341
2022-02-10,1993.718
2022-02-11,1970.422
2022-02-14,1898.027
2022-02-15,1923.313
2022-02-16,1893.919
2022-02-17,1868.467
2022-02-18,1867.554
2022-02-21,1830.123
2022-02-22,1819.041
2022-02-23,1776.453
2022-02-24,1677.0
2022-02-25,1760.81
2022-02-28,1769.245
2022-03-01,1703.239
2022-03-02,1695.073
2022-03-03,1640.202
2022-03-04,1550.088
2022-03-07,1476.573
2022-03-08,1479.222
2022-03-09,1594.22
2022-03-10,1589.552
2022-03-11,1614.924
2022-03-14,1636.908
2022-03-15,1604.232
2022-03-16,1666.695
2022-03-17,1677.705
2022-03-18,1665.084
2022-03-21,1660.474
2022-03-22,1690.608
2022-03-23,1659.135
2022-03-24,1648.793
2022-03-25,1664.763
2022-03-28,1688.909
2022-03-29,1793.093
2022-03-30,1738.078
2022-03-31,1712.162
2022-04-01,1718.172
2022-04-04,1724.938
2022-04-05,1671.111
2022-04-06,1658.199
2022-04-07,1654.364
2022-04-08,1683.694
2022-04-11,1688.314
2022-04-12,1688.427
2022-04-13,1693.785
2022-04-14,1705.166
2022-04-15,1705.166
2022-04-18,1707.856
2022-04-19,1712.328
2022-04-20,1731.014
2022-04-21,1778.963
2022-04-22,1792.751
2022-04-25,1762.739
2022-04-26,1752.331
2022-04-27,1642.964
2022-04-28,1676.49
2022-04-29,1658.531
2022-05-02,1654.444
2022-05-03,1658.752
2022-05-04,1641.037
2022-05-05,1639.28
2022-05-06,1617.422
2022-05-09,1587.933
2022-05-10,1579.706
2022-05-11,1589.778
2022-05-12,1546.478
2022-05-13,1573.683
2022-05-16,1584.132
2022-05-17,1604.743
2022-05-18,1604.669
2022-05-19,1603.7
2022-05-20,1632.268
2022-05-23,1698.213
2022-05-24,1725.31
2022-05-25,1733.146
2022-05-26,1744.702
2022-05-27,1742.4
2022-05-30,1779.606
2022-05-31,1743.555
2022-06-01,1727.483
2022-06-02,1719.142
2022-06-03,1708.254
2022-06-06,1736.167
2022-06-07,1731.674
2022-06-08,1750.087
2022-06-09,1753.454
2022-06-10,1666.619
2022-06-13,1629.119
2022-06-14,1622.879
2022-06-15,1638.858
2022-06-16,1628.719
2022-06-17,1658.737
2022-06-20,1686.178
2022-06-21,1690.208
2022-06-22,1708.88
2022-06-23,1626.768
2022-06-24,1669.726
2022-06-27,1671.73
2022-06-28,1660.708
2022-06-29,1614.08
2022-06-30,1571.56
2022-07-01,1570.748
2022-07-04,1584.196
2022-07-05,1525.722
2022-07-06,1483.94
2022-07-07,1545.245
2022-07-08,1565.993
2022-07-11,1542.539
2022-07-12,1520.739
2022-07-13,1505.117
2022-07-14,1460.472
2022-07-15,1491.892
2022-07-18,1523.123
2022-07-19,1581.101
2022-07-20,1575.977
2022-07-21,1581.058
2022-07-22,1568.374
2022-07-25,1553.405
2022-07-26,1512.131
2022-07-27,1520.053
2022-07-28,1519.861
2022-07-29,1542.501
2022-08-01,1562.99
2022-08-02,1557.652
2022-08-03,1592.677
2022-08-04,1609.364
2022-08-05,1578.266
2022-08-08,1593.58
2022-08-09,1596.572
2022-08-10,1617.049
2022-08-11,1606.864
2022-08-12,1611.337
2022-08-15,1589.299
2022-08-16,1605.006
2022-08-17,1614.952
2022-08-18,1613.679
2022-08-19,1572.531
2022-08-22,1535.655
2022-08-23,1542.475
2022-08-24,1556.211
2022-08-25,1556.198
2022-08-26,1541.92
2022-08-29,1543.557
2022-08-30,1568.499
2022-08-31,1602.99
2022-09-01,1552.054
2022-09-02,1596.175
2022-09-05,1571.1
2022-09-06,1590.407
2022-09-07,1573.458
2022-09-08,1642.311
2022-09-09,1725.32
2022-09-12,1748.17
2022-09-13,1701.232
2022-09-14,1690.709
2022-09-15,1744.834
2022-09-16,1688.081
2022-09-19,1727.808
2022-09-20,1698.751
2022-09-21,1693.589
2022-09-22,1708.101
2022-09-23,1658.772
2022-09-26,1597.474
2022-09-27,1586.384
2022-09-28,1540.608
2022-09-29,1504.659
2022-09-30,1562.333
2022-10-03,1587.781
2022-10-04,1709.978
2022-10-05,1657.847
2022-10-06,1664.476
2022-10-07,1644.245
2022-10-10,1639.953
2022-10-11,1632.985
2022-10-12,1624.496
2022-10-13,1685.106
2022-10-14,1713.858
2022-10-17,1754.573
2022-10-18,1737.276
2022-10-19,1703.316
2022-10-20,1717.857
2022-10-21,1680.974
2022-10-24,1714.346
2022-10-25,1723.83
2022-10-26,1729.415
2022-10-27,1704.056
2022-10-28,1729.98
2022-10-31,1728.291
2022-11-01,1748.567
2022-11-02,1737.526
2022-11-03,1741.613
2022-11-04,1745.034
2022-11-07,1740.327
2022-11-08,1755.094
2022-11-09,1749.711
2022-11-10,1776.188
2022-11-11,1776.668
2022-11-14,1766.13
2022-11-15,1816.161
2022-11-16,1829.908
2022-11-17,1824.125
2022-11-18,1836.081
2022-11-21,1824.744
2022-11-22,1845.345
2022-11-23,1839.566
2022-11-24,1830.121
2022-11-25,1807.897
2022-11-28,1798.399
2022-11-29,1842.422
2022-11-30,1873.735
2022-12-01,1906.434
2022-12-02,1896.887
2022-12-05,1890.641
2022-12-06,1855.552
2022-12-07,1855.666
2022-12-08,1867.865
2022-12-09,1863.439
2022-12-12,1833.693
2022-12-13,1868.092
2022-12-14,1873.377
2022-12-15,1858.838
2022-12-16,1851.5
2022-12-19,1855.063
2022-12-20,1851.68
2022-12-21,1892.54
2022-12-22,1885.614
2022-12-23,1888.06
2022-12-26,1888.06
2022-12-27,1894.464
2022-12-28,1888.138
2022-12-29,1901.947
2022-12-30,1902.095
2023-01-02,1902.095
2023-01-03,1890.924
2023-01-04,1929.159
2023-01-05,1885.207
2023-01-06,1907.805
2023-01-09,1940.937
2023-01-10,1931.055
2023-01-11,1930.882
2023-01-12,1997.501
2023-01-13,1998.279
2023-01-16,2013.89
2023-01-17,1997.827
2023-01-18,1977.945
2023-01-19,1980.575
2023-01-20,2005.752
2023-01-23,2011.515
2023-01-24,2007.156
2023-01-25,2008.914
2023-01-26,1997.197
2023-01-27,2004.633
2023-01-30,2012.047
2023-01-31,1998.487
2023-02-01,2033.858
2023-02-02,2062.539
2023-02-03,2048.635
2023-02-06,2006.886
2023-02-07,1985.453
2023-02-08,1999.657
2023-02-09,2017.963
2023-02-10,1968.592
2023-02-13,1984.136
2023-02-14,2003.962
2023-02-15,2017.731
2023-02-16,2010.009
2023-02-17,2019.162
2023-02-20,2006.877
2023-02-21,1994.052
2023-02-22,1970.424
2023-02-23,1967.436
2023-02-24,1960.311
2023-02-27,2003.191
2023-02-28,2003.224
2023-03-01,2066.013
2023-03-02,2072.759
2023-03-03,2086.944
2023-03-06,2121.244
2023-03-07,2100.365
2023-03-08,2093.593
2023-03-09,2098.378
2023-03-10,2097.175
2023-03-13,2083.532
2023-03-14,2108.459
2023-03-15,2061.523
2023-03-16,2118.72
2023-03-17,2093.543
2023-03-20,2117.776
2023-03-21,2152.657
2023-03-22,2164.944
2023-03-23,2187.172
2023-03-24,2129.724
2023-03-27,2150.03
2023-03-28,2147.776
2023-03-29,2153.513
2023-03-30,2162.355
2023-03-31,2134.429
2023-04-03,2171.859
2023-04-04,2179.395
2023-04-05,2136.923
2023-04-06,2137.075
2023-04-07,2137.075
2023-04-10,2120.642
2023-04-11,2149.415
2023-04-12,2154.526
2023-04-13,2178.855
2023-04-14,2183.051
2023-04-17,2175.82
2023-04-18,2192.814
2023-04-19,2195.73
2023-04-20,2200.879
2023-04-21,2202.704
2023-04-24,2193.003
2023-04-25,2188.455
2023-04-26,2210.298
2023-04-27,2204.58
2023-04-28,2231.703
2023-05-01,2219.675
2023-05-02,2220.089
2023-05-03,2226.299
2023-05-04,2205.209
2023-05-05,2224.049
2023-05-08,2242.934
2023-05-09,2232.885
2023-05-10,2226.069
2023-05-11,2238.952
2023-05-12,2229.77
2023-05-15,2231.248
2023-05-16,2236.44
2023-05-17,2212.284
2023-05-18,2204.69
2023-05-19,2204.456
2023-05-22,2207.549
2023-05-23,2211.08
2023-05-24,2186.827
2023-05-25,2165.13
2023-05-26,2165.459
2023-05-29,2172.242
2023-05-30,2161.021
2023-05-31,2141.407
2023-06-01,2161.517
2023-06-02,2173.048
2023-06-05,2180.827
2023-06-06,2177.487
2023-06-07,2198.373
2023-06-08,2197.644
2023-06-09,2188.847
2023-06-12,2195.753
2023-06-13,2212.691
2023-06-14,2264.501
2023-06-15,2270.51
2023-06-16,2260.137
2023-06-19,2237.354
2023-06-20,2245.356
2023-06-21,2264.924
2023-06-22,2236.543
2023-06-23,2219.468
2023-06-26,2203.079
2023-06-27,2195.548
2023-06-28,2213.173
2023-06-29,2214.209
2023-06-30,2228.568
2023-07-03,2233.135
2023-07-04,2230.419
2023-07-05,2203.447
2023-07-06,2161.747
2023-07-07,2189.247
2023-07-10,2205.745
2023-07-11,2225.584
2023-07-12,2263.818
2023-07-13,2280.538
2023-07-14,2287.214
2023-07-17,2263.116
2023-07-18,2268.069
2023-07-19,2288.309
2023-07-20,2280.66
2023-07-21,2263.816
2023-07-24,2254.088
2023-07-25,2254.515
2023-07-26,2242.823
2023-07-27,2244.379
2023-07-28,2235.277
2023-07-31,2217.634
2023-08-01,2213.063
2023-08-02,2213.401
2023-08-03,2205.264
2023-08-04,2235.515
2023-08-07,2233.722
2023-08-08,2213.912
2023-08-09,2210.913
2023-08-10,2208.274
2023-08-11,2176.616
2023-08-14,2157.527
2023-08-15,2153.323
2023-08-16,2209.87
2023-08-17,2208.45
2023-08-18,2195.831
2023-08-21,2193.214
2023-08-22,2194.11
2023-08-23,2215.395
2023-08-24,2216.401
2023-08-25,2211.791
2023-08-28,2235.278
2023-08-29,2243.066
2023-08-30,2270.01
2023-08-31,2279.584
2023-09-01,2281.977
2023-09-04,2263.246
2023-09-05,2224.292
2023-09-06,2223.936
2023-09-07,2221.04
2023-09-08,2251.658
2023-09-11,2251.432
2023-09-12,2246.06
2023-09-13,2251.787
2023-09-14,2243.597
2023-09-15,2229.795
2023-09-18,2199.59
2023-09-19,2192.89
2023-09-20,2230.189
2023-09-21,2240.968
2023-09-22,2237.793
2023-09-25,2206.493
2023-09-26,2190.078
2023-09-27,2151.574
2023-09-28,2146.481
2023-09-29,2162.555
2023-10-02,2114.967
2023-10-03,2091.078
2023-10-04,2083.173
2023-10-05,2109.668
2023-10-06,2115.218
2023-10-09,2115.207
2023-10-10,2148.991
2023-10-11,2163.435
2023-10-12,2143.695
2023-10-13,2100.222
2023-10-16,2123.361
2023-10-17,2129.152
2023-10-18,2109.666
2023-10-19,2082.487
2023-10-20,2069.102
2023-10-23,2064.069
2023-10-24,2059.89
2023-10-25,2055.023
2023-10-26,2047.34
2023-10-27,2038.659
2023-10-30,2080.899
2023-10-31,2078.566
2023-11-01,2115.282
2023-11-02,2183.865
2023-11-03,2235.444
2023-11-06,2197.239
2023-11-07,2173.124
2023-11-08,2198.773
2023-11-09,2218.13
2023-11-10,2186.378
2023-11-13,2207.896
2023-11-14,2276.582
2023-11-15,2256.104
2023-11-16,2236.469
2023-11-17,2259.038
2023-11-20,2270.28
2023-11-21,2258.92
2023-11-22,2278.844
2023-11-23,2299.311
2023-11-24,2279.525
2023-11-27,2244.153
2023-11-28,2271.098
2023-11-29,2290.712
2023-11-30,2293.643
2023-12-01,2313.279
2023-12-04,2282.555
2023-12-05,2302.94
2023-12-06,2301.272
2023-12-07,2305.757
2023-12-08,2326.468
2023-12-11,2326.865
2023-12-12,2332.397
2023-12-13,2330.051
2023-12-14,2386.818
2023-12-15,2355.833
2023-12-18,2366.08
2023-12-19,2373.204
2023-12-20,2408.542
2023-12-21,2408.135
2023-12-22,2411.308
2023-12-25,2411.308
2023-12-26,2414.374
2023-12-27,2453.65
2023-12-28,2441.907
2023-12-29,2414.049
2024-01-01,2414.049
2024-01-02,2400.657
2024-01-03,2342.898
2024-01-04,2385.058
2024-01-05,2375.838
2024-01-08,2403.308
2024-01-09,2380.371
2024-01-10,2387.017
2024-01-11,2371.147
2024-01-12,2386.34
2024-01-15,2405.195
2024-01-16,2427.007
2024-01-17,2431.54
2024-01-18,2451.993
2024-01-19,2449.866
2024-01-22,2453.558
2024-01-23,2432.372
2024-01-24,2459.93
2024-01-25,2463.313
2024-01-26,2495.266
2024-01-29,2485.236
2024-01-30,2522.313
2024-01-31,2539.5
2024-02-01,2534.358
2024-02-02,2517.144
2024-02-05,2492.953
2024-02-06,2504.318
2024-02-07,2507.673
2024-02-08,2525.385
2024-02-09,2507.542
2024-02-12,2512.128
2024-02-13,2478.307
2024-02-14,2493.626
2024-02-15,2465.224
2024-02-16,2442.241
2024-02-19,2426.953
2024-02-20,2458.607
2024-02-21,2471.858
2024-02-22,2461.674
2024-02-23,2469.697
2024-02-26,2441.589
2024-02-27,2455.603
2024-02-28,2508.814
2024-02-29,2468.038
2024-03-01,2503.042
2024-03-04,2528.267
2024-03-05,2546.65
2024-03-06,2544.229
2024-03-07,2567.921
2024-03-08,2559.962
2024-03-11,2547.376
2024-03-12,2568.896
2024-03-13,2577.449
2024-03-14,2570.593
2024-03-15,2609.523
2024-03-18,2612.484
2024-03-19,2597.334
2024-03-20,2596.786
2024-03-21,2634.526
2024-03-22,2617.355
2024-03-25,2611.327
2024-03-26,2641.661
2024-03-27,2634.556
2024-03-28,2635.977
2024-03-29,2635.977
2024-04-01,2622.431
2024-04-02,2567.308
2024-04-03,2620.859
2024-04-04,2612.322
2024-04-05,2607.513
2024-04-08,2617.864
2024-04-09,2606.428
2024-04-10,2600.236
2024-04-11,2593.799
2024-04-12,2557.123
2024-04-15,2542.216
2024-04-16,2523.444
2024-04-17,2530.491
2024-04-18,2559.976
2024-04-19,2540.792
2024-04-22,2553.405
2024-04-23,2584.103
2024-04-24,2561.216
2024-04-25,2549.868
2024-04-26,2554.004
2024-04-29,2560.41
2024-04-30,2573.769
2024-05-01,2571.603
2024-05-02,2574.284
2024-05-03,2579.661
2024-05-06,2582.776
2024-05-07,2629.426
2024-05-08,2641.4
2024-05-09,2644.254
2024-05-10,2658.551
2024-05-13,2659.541
2024-05-14,2664.72
2024-05-15,2671.304
2024-05-16,2689.077
2024-05-17,2690.08
2024-05-20,2661.141
2024-05-21,2656.613
2024-05-22,2665.058
2024-05-23,2670.548
2024-05-24,2706.365
2024-05-27,2706.203
2024-05-28,2691.797
2024-05-29,2677.38
2024-05-30,2709.305
2024-05-31,2709.591
2024-06-03,2728.377
2024-06-04,2725.649
2024-06-05,2729.842
2024-06-06,2740.327
2024-06-07,2720.945
2024-06-10,2685.61
2024-06-11,2648.201
2024-06-12,2711.802
2024-06-13,2650.745
2024-06-14,2596.387
2024-06-17,2613.335
2024-06-18,2633.643
2024-06-19,2639.439
2024-06-20,2624.949
2024-06-21,2618.476
2024-06-24,2627.584
2024-06-25,2595.692
2024-06-26,2552.334
2024-06-27,2575.243
2024-06-28,2545.593
2024-07-01,2547.424
2024-07-02,2562.896
2024-07-03,2621.978
2024-07-04,2624.835
2024-07-05,2646.315
2024-07-08,2666.001
2024-07-09,2660.185
2024-07-10,2680.108
2024-07-11,2708.086
2024-07-12,2713.27
2024-07-15,2694.988
2024-07-16,2702.876
2024-07-17,2716.659
2024-07-18,2738.613
2024-07-19,2702.336
2024-07-22,2727.588
2024-07-23,2692.816
2024-07-24,2673.941
2024-07-25,2650.603
2024-07-26,2704.504
2024-07-29,2650.066
2024-07-30,2720.719
2024-07-31,2707.834
2024-08-01,2703.956
2024-08-02,2684.245
2024-08-05,2647.368
2024-08-06,2653.506
2024-08-07,2678.88
2024-08-08,2667.198
2024-08-09,2668.953
2024-08-12,2686.056
2024-08-13,2691.292
2024-08-14,2595.163
2024-08-15,2572.459
2024-08-16,2606.091
2024-08-19,2578.83
2024-08-20,2568.202
2024-08-21,2594.852
2024-08-22,2614.799
2024-08-23,2623.407
2024-08-26,2630.095
2024-08-27,2634.407
2024-08-28,2643.886
2024-08-29,2624.89
2024-08-30,2640.09
2024-09-02,2646.347
2024-09-03,2617.578
2024-09-04,2594.885
