Date,NEW ZEALAND SMALL CAP Small Cap
2020-03-23,723.025
2020-03-24,798.548
2020-03-25,834.544
2020-03-26,886.716
2020-03-27,894.286
2020-03-30,893.069
2020-03-31,906.715
2020-04-01,920.9
2020-04-02,909.794
2020-04-03,914.127
2020-04-06,900.926
2020-04-07,920.865
2020-04-08,944.199
2020-04-09,956.779
2020-04-10,956.779
2020-04-13,959.382
2020-04-14,977.215
2020-04-15,991.486
2020-04-16,987.327
2020-04-17,1036.952
2020-04-20,1042.171
2020-04-21,999.47
2020-04-22,983.659
2020-04-23,1010.846
2020-04-24,994.426
2020-04-27,1003.796
2020-04-28,1026.118
2020-04-29,1041.066
2020-04-30,1048.143
2020-05-01,1019.355
2020-05-04,1003.666
2020-05-05,1013.276
2020-05-06,1015.459
2020-05-07,1026.145
2020-05-08,1050.51
2020-05-11,1049.651
2020-05-12,1058.576
2020-05-13,1029.352
2020-05-14,1018.611
2020-05-15,1004.002
2020-05-18,1023.861
2020-05-19,1046.114
2020-05-20,1057.66
2020-05-21,1050.617
2020-05-22,1041.182
2020-05-25,1049.144
2020-05-26,1079.625
2020-05-27,1087.937
2020-05-28,1082.587
2020-05-29,1078.092
2020-06-01,1094.544
2020-06-02,1136.3
2020-06-03,1169.039
2020-06-04,1195.102
2020-06-05,1205.987
2020-06-08,1241.75
2020-06-09,1237.921
2020-06-10,1219.811
2020-06-11,1191.812
2020-06-12,1145.439
2020-06-15,1144.953
2020-06-16,1156.177
2020-06-17,1177.654
2020-06-18,1166.131
2020-06-19,1172.151
2020-06-22,1179.256
2020-06-23,1182.05
2020-06-24,1170.323
2020-06-25,1147.014
2020-06-26,1139.37
2020-06-29,1127.474
2020-06-30,1137.893
2020-07-01,1150.189
2020-07-02,1174.015
2020-07-03,1185.801
2020-07-06,1203.144
2020-07-07,1207.347
2020-07-08,1195.869
2020-07-09,1162.597
2020-07-10,1152.173
2020-07-13,1156.377
2020-07-14,1151.006
2020-07-15,1172.315
2020-07-16,1160.853
2020-07-17,1162.0
2020-07-20,1161.662
2020-07-21,1184.046
2020-07-22,1198.87
2020-07-23,1193.135
2020-07-24,1189.785
2020-07-27,1195.537
2020-07-28,1190.93
2020-07-29,1186.442
2020-07-30,1189.598
2020-07-31,1193.048
2020-08-03,1169.936
2020-08-04,1185.259
2020-08-05,1196.342
2020-08-06,1206.479
2020-08-07,1188.769
2020-08-10,1197.412
2020-08-11,1201.436
2020-08-12,1175.286
2020-08-13,1172.732
2020-08-14,1157.486
2020-08-17,1177.101
2020-08-18,1205.785
2020-08-19,1206.139
2020-08-20,1186.946
2020-08-21,1203.939
2020-08-24,1216.9
2020-08-25,1222.779
2020-08-26,1242.261
2020-08-27,1243.737
2020-08-28,1266.19
2020-08-31,1273.613
2020-09-01,1261.54
2020-09-02,1267.849
2020-09-03,1280.587
2020-09-04,1254.298
2020-09-07,1267.882
2020-09-08,1272.673
2020-09-09,1261.277
2020-09-10,1269.216
2020-09-11,1264.244
2020-09-14,1286.846
2020-09-15,1287.463
2020-09-16,1298.97
2020-09-17,1293.106
2020-09-18,1294.509
2020-09-21,1259.321
2020-09-22,1261.522
2020-09-23,1249.273
2020-09-24,1232.119
2020-09-25,1246.537
2020-09-28,1264.896
2020-09-29,1273.459
2020-09-30,1289.399
2020-10-01,1306.802
2020-10-02,1318.843
2020-10-05,1327.578
2020-10-06,1342.328
2020-10-07,1335.607
2020-10-08,1358.585
2020-10-09,1393.882
2020-10-12,1396.254
2020-10-13,1392.995
2020-10-14,1406.034
2020-10-15,1391.403
2020-10-16,1385.99
2020-10-19,1389.059
2020-10-20,1388.351
2020-10-21,1402.781
2020-10-22,1406.075
2020-10-23,1412.213
2020-10-26,1417.197
2020-10-27,1400.732
2020-10-28,1384.181
2020-10-29,1355.992
2020-10-30,1360.155
2020-11-02,1354.232
2020-11-03,1383.325
2020-11-04,1389.235
2020-11-05,1409.322
2020-11-06,1424.602
2020-11-09,1451.83
2020-11-10,1494.794
2020-11-11,1509.065
2020-11-12,1514.125
2020-11-13,1493.932
2020-11-16,1508.805
2020-11-17,1514.857
2020-11-18,1501.726
2020-11-19,1502.326
2020-11-20,1504.586
2020-11-23,1512.625
2020-11-24,1518.095
2020-11-25,1536.1
2020-11-26,1529.372
2020-11-27,1538.537
2020-11-30,1529.825
2020-12-01,1544.824
2020-12-02,1551.485
2020-12-03,1560.364
2020-12-04,1557.437
2020-12-07,1556.731
2020-12-08,1566.094
2020-12-09,1610.874
2020-12-10,1605.385
2020-12-11,1616.427
2020-12-14,1619.407
2020-12-15,1599.108
2020-12-16,1600.743
2020-12-17,1619.445
2020-12-18,1597.615
2020-12-21,1599.971
2020-12-22,1601.363
2020-12-23,1642.174
2020-12-24,1638.962
2020-12-25,1638.962
2020-12-28,1636.193
2020-12-29,1686.657
2020-12-30,1701.796
2020-12-31,1684.85
2021-01-01,1684.85
2021-01-04,1682.51
2021-01-05,1711.594
2021-01-06,1729.112
2021-01-07,1751.314
2021-01-08,1757.913
2021-01-11,1694.291
2021-01-12,1700.606
2021-01-13,1693.767
2021-01-14,1694.804
2021-01-15,1676.14
2021-01-18,1652.066
2021-01-19,1648.985
2021-01-20,1659.634
2021-01-21,1680.839
2021-01-22,1696.487
2021-01-25,1700.469
2021-01-26,1720.173
2021-01-27,1705.292
2021-01-28,1662.779
2021-01-29,1664.627
2021-02-01,1669.296
2021-02-02,1666.839
2021-02-03,1681.568
2021-02-04,1658.36
2021-02-05,1685.817
2021-02-08,1692.843
2021-02-09,1689.218
2021-02-10,1665.279
2021-02-11,1672.057
2021-02-12,1643.302
2021-02-15,1640.802
2021-02-16,1634.401
2021-02-17,1627.818
2021-02-18,1619.13
2021-02-19,1627.512
2021-02-22,1615.14
2021-02-23,1622.491
2021-02-24,1627.836
2021-02-25,1648.155
2021-02-26,1619.536
2021-03-01,1633.273
2021-03-02,1633.641
2021-03-03,1634.996
2021-03-04,1631.35
2021-03-05,1595.225
2021-03-08,1597.524
2021-03-09,1605.595
2021-03-10,1622.447
2021-03-11,1632.903
2021-03-12,1651.216
2021-03-15,1671.028
2021-03-16,1679.041
2021-03-17,1659.686
2021-03-18,1655.777
2021-03-19,1640.041
2021-03-22,1624.884
2021-03-23,1589.079
2021-03-24,1566.668
2021-03-25,1568.918
2021-03-26,1577.289
2021-03-29,1575.201
2021-03-30,1577.78
2021-03-31,1594.874
2021-04-01,1584.617
2021-04-02,1584.617
2021-04-05,1595.691
2021-04-06,1589.826
2021-04-07,1584.634
2021-04-08,1594.228
2021-04-09,1592.013
2021-04-12,1588.209
2021-04-13,1589.878
2021-04-14,1628.757
2021-04-15,1620.145
2021-04-16,1623.667
2021-04-19,1642.643
2021-04-20,1629.38
2021-04-21,1632.319
2021-04-22,1624.244
2021-04-23,1638.253
2021-04-26,1653.219
2021-04-27,1645.183
2021-04-28,1650.924
2021-04-29,1654.161
2021-04-30,1645.85
2021-05-03,1662.334
2021-05-04,1665.625
2021-05-05,1678.237
2021-05-06,1674.287
2021-05-07,1686.82
2021-05-10,1691.733
2021-05-11,1679.287
2021-05-12,1644.284
2021-05-13,1634.429
2021-05-14,1643.558
2021-05-17,1640.056
2021-05-18,1657.242
2021-05-19,1628.808
2021-05-20,1647.748
2021-05-21,1639.298
2021-05-24,1660.083
2021-05-25,1664.896
2021-05-26,1690.037
2021-05-27,1684.624
2021-05-28,1660.757
2021-05-31,1687.613
2021-06-01,1693.388
2021-06-02,1696.295
2021-06-03,1674.549
2021-06-04,1709.95
2021-06-07,1717.79
2021-06-08,1713.73
2021-06-09,1710.417
2021-06-10,1712.433
2021-06-11,1696.358
2021-06-14,1713.307
2021-06-15,1706.779
2021-06-16,1692.767
2021-06-17,1651.143
2021-06-18,1633.414
2021-06-21,1626.625
2021-06-22,1632.19
2021-06-23,1649.804
2021-06-24,1647.256
2021-06-25,1660.362
2021-06-28,1646.904
2021-06-29,1651.05
2021-06-30,1658.47
2021-07-01,1663.873
2021-07-02,1666.743
2021-07-05,1680.859
2021-07-06,1673.62
2021-07-07,1672.798
2021-07-08,1657.068
2021-07-09,1660.598
2021-07-12,1665.649
2021-07-13,1667.469
2021-07-14,1670.764
2021-07-15,1656.677
2021-07-16,1668.218
2021-07-19,1630.085
2021-07-20,1613.422
2021-07-21,1635.547
2021-07-22,1650.004
2021-07-23,1647.124
2021-07-26,1649.61
2021-07-27,1635.541
2021-07-28,1630.898
2021-07-29,1664.201
2021-07-30,1638.555
2021-08-02,1648.417
2021-08-03,1648.356
2021-08-04,1666.14
2021-08-05,1666.069
2021-08-06,1661.776
2021-08-09,1643.23
2021-08-10,1652.445
2021-08-11,1674.059
2021-08-12,1658.449
2021-08-13,1676.055
2021-08-16,1663.973
2021-08-17,1610.479
2021-08-18,1603.791
2021-08-19,1638.402
2021-08-20,1623.975
2021-08-23,1647.565
2021-08-24,1671.531
2021-08-25,1693.209
2021-08-26,1695.909
2021-08-27,1706.864
2021-08-30,1716.929
2021-08-31,1726.986
2021-09-01,1732.791
2021-09-02,1754.52
2021-09-03,1763.777
2021-09-06,1757.257
2021-09-07,1754.947
2021-09-08,1739.859
2021-09-09,1738.205
2021-09-10,1736.505
2021-09-13,1748.696
2021-09-14,1750.746
2021-09-15,1742.823
2021-09-16,1731.814
2021-09-17,1749.679
2021-09-20,1733.314
2021-09-21,1715.938
2021-09-22,1727.561
2021-09-23,1752.344
2021-09-24,1730.844
2021-09-27,1724.849
2021-09-28,1709.85
2021-09-29,1679.184
2021-09-30,1696.079
2021-10-01,1709.726
2021-10-04,1727.92
2021-10-05,1716.211
2021-10-06,1702.41
2021-10-07,1702.872
2021-10-08,1711.498
2021-10-11,1716.287
2021-10-12,1707.606
2021-10-13,1703.818
2021-10-14,1724.76
2021-10-15,1734.382
2021-10-18,1731.628
2021-10-19,1753.249
2021-10-20,1764.131
2021-10-21,1767.897
2021-10-22,1745.146
2021-10-25,1748.683
2021-10-26,1751.498
2021-10-27,1747.853
2021-10-28,1754.193
2021-10-29,1753.929
2021-11-01,1755.126
2021-11-02,1716.48
2021-11-03,1726.953
2021-11-04,1712.389
2021-11-05,1714.39
2021-11-08,1730.8
2021-11-09,1716.601
2021-11-10,1695.451
2021-11-11,1678.592
2021-11-12,1675.746
2021-11-15,1681.239
2021-11-16,1659.072
2021-11-17,1645.75
2021-11-18,1650.695
2021-11-19,1648.881
2021-11-22,1630.915
2021-11-23,1628.479
2021-11-24,1607.93
2021-11-25,1601.728
2021-11-26,1586.625
2021-11-29,1560.455
2021-11-30,1567.416
2021-12-01,1591.79
2021-12-02,1586.309
2021-12-03,1578.896
2021-12-06,1563.099
2021-12-07,1582.557
2021-12-08,1619.018
2021-12-09,1602.098
2021-12-10,1608.338
2021-12-13,1611.587
2021-12-14,1605.182
2021-12-15,1595.319
2021-12-16,1599.522
2021-12-17,1584.565
2021-12-20,1571.981
2021-12-21,1587.588
2021-12-22,1600.932
2021-12-23,1603.715
2021-12-24,1606.711
2021-12-27,1604.354
2021-12-28,1601.526
2021-12-29,1621.067
2021-12-30,1634.863
2021-12-31,1642.073
2022-01-03,1625.523
2022-01-04,1634.997
2022-01-05,1653.06
2022-01-06,1618.781
2022-01-07,1618.275
2022-01-10,1614.086
2022-01-11,1601.877
2022-01-12,1620.656
2022-01-13,1629.221
2022-01-14,1610.031
2022-01-17,1610.742
2022-01-18,1606.59
2022-01-19,1595.662
2022-01-20,1583.069
2022-01-21,1545.583
2022-01-24,1505.111
2022-01-25,1504.498
2022-01-26,1512.345
2022-01-27,1477.43
2022-01-28,1457.806
2022-01-31,1469.384
2022-02-01,1493.449
2022-02-02,1519.779
2022-02-03,1532.666
2022-02-04,1502.468
2022-02-07,1510.215
2022-02-08,1519.337
2022-02-09,1546.838
2022-02-10,1549.376
2022-02-11,1515.48
2022-02-14,1473.469
2022-02-15,1481.019
2022-02-16,1504.37
2022-02-17,1537.596
2022-02-18,1520.506
2022-02-21,1558.157
2022-02-22,1547.905
2022-02-23,1565.182
2022-02-24,1483.44
2022-02-25,1526.187
2022-02-28,1544.57
2022-03-01,1567.141
2022-03-02,1547.445
2022-03-03,1565.596
2022-03-04,1571.965
2022-03-07,1550.541
2022-03-08,1523.298
2022-03-09,1536.485
2022-03-10,1560.918
2022-03-11,1538.618
2022-03-14,1515.284
2022-03-15,1511.624
2022-03-16,1526.976
2022-03-17,1555.017
2022-03-18,1572.77
2022-03-21,1577.958
2022-03-22,1593.463
2022-03-23,1593.937
2022-03-24,1588.052
2022-03-25,1588.162
2022-03-28,1557.754
2022-03-29,1569.666
2022-03-30,1602.03
2022-03-31,1597.68
2022-04-01,1580.323
2022-04-04,1590.864
2022-04-05,1600.542
2022-04-06,1578.579
2022-04-07,1565.029
2022-04-08,1558.414
2022-04-11,1546.873
2022-04-12,1545.946
2022-04-13,1526.421
2022-04-14,1528.45
2022-04-15,1528.45
2022-04-18,1515.834
2022-04-19,1513.289
2022-04-20,1538.866
2022-04-21,1526.48
2022-04-22,1497.587
2022-04-25,1489.122
2022-04-26,1485.605
2022-04-27,1461.2
2022-04-28,1466.381
2022-04-29,1473.952
2022-05-02,1445.598
2022-05-03,1434.867
2022-05-04,1427.093
2022-05-05,1430.23
2022-05-06,1408.176
2022-05-09,1364.916
2022-05-10,1330.055
2022-05-11,1355.248
2022-05-12,1327.435
2022-05-13,1312.669
2022-05-16,1321.751
2022-05-17,1334.268
2022-05-18,1354.774
2022-05-19,1366.774
2022-05-20,1363.703
2022-05-23,1393.362
2022-05-24,1377.195
2022-05-25,1372.71
2022-05-26,1362.707
2022-05-27,1370.347
2022-05-30,1389.305
2022-05-31,1382.912
2022-06-01,1386.94
2022-06-02,1396.605
2022-06-03,1392.518
2022-06-06,1391.77
2022-06-07,1374.381
2022-06-08,1364.82
2022-06-09,1340.281
2022-06-10,1324.307
2022-06-13,1282.441
2022-06-14,1238.759
2022-06-15,1229.312
2022-06-16,1246.913
2022-06-17,1250.995
2022-06-20,1255.649
2022-06-21,1272.483
2022-06-22,1254.452
2022-06-23,1278.836
2022-06-24,1281.576
2022-06-27,1305.767
2022-06-28,1302.356
2022-06-29,1286.869
2022-06-30,1269.804
2022-07-01,1244.293
2022-07-04,1264.688
2022-07-05,1253.228
2022-07-06,1273.304
2022-07-07,1278.579
2022-07-08,1288.346
2022-07-11,1266.782
2022-07-12,1263.693
2022-07-13,1273.707
2022-07-14,1274.482
2022-07-15,1281.198
2022-07-18,1294.592
2022-07-19,1304.59
2022-07-20,1308.311
2022-07-21,1307.506
2022-07-22,1320.011
2022-07-25,1309.249
2022-07-26,1305.126
2022-07-27,1290.738
2022-07-28,1328.187
2022-07-29,1347.246
2022-08-01,1378.96
2022-08-02,1366.886
2022-08-03,1378.023
2022-08-04,1402.093
2022-08-05,1394.284
2022-08-08,1401.516
2022-08-09,1397.106
2022-08-10,1421.629
2022-08-11,1433.523
2022-08-12,1431.469
2022-08-15,1423.073
2022-08-16,1425.221
2022-08-17,1414.144
2022-08-18,1413.472
2022-08-19,1386.598
2022-08-22,1394.496
2022-08-23,1395.013
2022-08-24,1387.572
2022-08-25,1388.669
2022-08-26,1374.618
2022-08-29,1363.29
2022-08-30,1385.066
2022-08-31,1382.187
2022-09-01,1365.084
2022-09-02,1385.997
2022-09-05,1378.696
2022-09-06,1372.826
2022-09-07,1359.444
2022-09-08,1366.667
2022-09-09,1390.029
2022-09-12,1403.982
2022-09-13,1366.104
2022-09-14,1355.775
2022-09-15,1345.77
2022-09-16,1341.917
2022-09-19,1328.733
2022-09-20,1324.304
2022-09-21,1309.189
2022-09-22,1307.031
2022-09-23,1278.268
2022-09-26,1266.067
2022-09-27,1229.263
2022-09-28,1218.162
2022-09-29,1223.12
2022-09-30,1213.865
2022-10-03,1212.232
2022-10-04,1234.286
2022-10-05,1231.103
2022-10-06,1223.156
2022-10-07,1215.825
2022-10-10,1179.869
2022-10-11,1189.319
2022-10-12,1179.038
2022-10-13,1169.284
2022-10-14,1167.093
2022-10-17,1167.712
2022-10-18,1181.664
2022-10-19,1193.234
2022-10-20,1192.595
2022-10-21,1181.702
2022-10-24,1176.834
2022-10-25,1197.665
2022-10-26,1228.439
2022-10-27,1233.348
2022-10-28,1230.192
2022-10-31,1259.782
2022-11-01,1258.582
2022-11-02,1258.464
2022-11-03,1238.159
2022-11-04,1266.563
2022-11-07,1280.81
2022-11-08,1278.62
2022-11-09,1256.282
2022-11-10,1279.789
2022-11-11,1321.223
2022-11-14,1312.339
2022-11-15,1327.855
2022-11-16,1335.73
2022-11-17,1319.765
2022-11-18,1338.758
2022-11-21,1315.78
2022-11-22,1324.404
2022-11-23,1322.324
2022-11-24,1329.428
2022-11-25,1337.774
2022-11-28,1323.502
2022-11-29,1326.031
2022-11-30,1331.695
2022-12-01,1378.674
2022-12-02,1379.534
2022-12-05,1376.584
2022-12-06,1367.594
2022-12-07,1380.249
2022-12-08,1386.726
2022-12-09,1397.059
2022-12-12,1376.818
2022-12-13,1412.432
2022-12-14,1409.652
2022-12-15,1386.491
2022-12-16,1377.706
2022-12-19,1369.383
2022-12-20,1349.153
2022-12-21,1350.289
2022-12-22,1344.147
2022-12-23,1347.451
2022-12-26,1347.451
2022-12-27,1347.022
2022-12-28,1357.87
2022-12-29,1362.405
2022-12-30,1349.956
2023-01-02,1349.956
2023-01-03,1334.375
2023-01-04,1370.259
2023-01-05,1350.819
2023-01-06,1372.25
2023-01-09,1393.768
2023-01-10,1388.031
2023-01-11,1385.571
2023-01-12,1387.141
2023-01-13,1396.59
2023-01-16,1406.208
2023-01-17,1421.467
2023-01-18,1425.969
2023-01-19,1400.791
2023-01-20,1419.775
2023-01-23,1434.718
2023-01-24,1436.739
2023-01-25,1438.305
2023-01-26,1443.499
2023-01-27,1447.484
2023-01-30,1449.593
2023-01-31,1429.943
2023-02-01,1429.452
2023-02-02,1454.32
2023-02-03,1430.768
2023-02-06,1408.893
2023-02-07,1399.295
2023-02-08,1410.808
2023-02-09,1417.422
2023-02-10,1418.858
2023-02-13,1416.717
2023-02-14,1402.852
2023-02-15,1385.773
2023-02-16,1386.559
2023-02-17,1375.781
2023-02-20,1352.245
2023-02-21,1330.12
2023-02-22,1345.46
2023-02-23,1347.038
2023-02-24,1332.505
2023-02-27,1320.064
2023-02-28,1345.31
2023-03-01,1357.555
2023-03-02,1348.148
2023-03-03,1337.083
2023-03-06,1334.452
2023-03-07,1329.721
2023-03-08,1315.291
2023-03-09,1314.785
2023-03-10,1309.052
2023-03-13,1316.914
2023-03-14,1300.525
2023-03-15,1295.357
2023-03-16,1305.384
2023-03-17,1333.404
2023-03-20,1303.717
2023-03-21,1282.538
2023-03-22,1291.743
2023-03-23,1300.503
2023-03-24,1285.07
2023-03-27,1291.473
2023-03-28,1322.954
2023-03-29,1317.391
2023-03-30,1352.284
2023-03-31,1338.371
2023-04-03,1343.763
2023-04-04,1359.061
2023-04-05,1356.66
2023-04-06,1337.819
2023-04-07,1337.819
2023-04-10,1327.433
2023-04-11,1330.591
2023-04-12,1340.212
2023-04-13,1357.238
2023-04-14,1341.682
2023-04-17,1329.891
2023-04-18,1338.876
2023-04-19,1341.104
2023-04-20,1330.939
2023-04-21,1314.055
2023-04-24,1321.462
2023-04-25,1319.958
2023-04-26,1308.109
2023-04-27,1304.428
2023-04-28,1325.641
2023-05-01,1328.497
2023-05-02,1339.296
2023-05-03,1325.834
2023-05-04,1341.909
2023-05-05,1337.071
2023-05-08,1360.565
2023-05-09,1342.859
2023-05-10,1361.855
2023-05-11,1344.295
2023-05-12,1332.43
2023-05-15,1336.647
2023-05-16,1344.56
2023-05-17,1349.336
2023-05-18,1349.744
2023-05-19,1386.949
2023-05-22,1365.335
2023-05-23,1364.618
2023-05-24,1345.493
2023-05-25,1335.448
2023-05-26,1333.088
2023-05-29,1348.469
2023-05-30,1342.312
2023-05-31,1327.854
2023-06-01,1338.492
2023-06-02,1338.674
2023-06-05,1339.226
2023-06-06,1360.392
2023-06-07,1351.177
2023-06-08,1346.962
2023-06-09,1350.034
2023-06-12,1347.037
2023-06-13,1347.363
2023-06-14,1374.053
2023-06-15,1369.886
2023-06-16,1367.123
2023-06-19,1366.527
2023-06-20,1358.0
2023-06-21,1368.665
2023-06-22,1366.766
2023-06-23,1355.93
2023-06-26,1357.73
2023-06-27,1350.475
2023-06-28,1345.23
2023-06-29,1355.094
2023-06-30,1381.629
2023-07-03,1391.222
2023-07-04,1417.514
2023-07-05,1415.014
2023-07-06,1405.665
2023-07-07,1419.058
2023-07-10,1413.23
2023-07-11,1402.599
2023-07-12,1428.826
2023-07-13,1464.082
2023-07-14,1463.165
2023-07-17,1443.285
2023-07-18,1436.851
2023-07-19,1419.12
2023-07-20,1416.408
2023-07-21,1406.794
2023-07-24,1421.749
2023-07-25,1419.664
2023-07-26,1417.302
2023-07-27,1409.641
2023-07-28,1406.253
2023-07-31,1429.263
2023-08-01,1405.94
2023-08-02,1388.282
2023-08-03,1382.287
2023-08-04,1395.749
2023-08-07,1396.27
2023-08-08,1377.596
2023-08-09,1379.417
2023-08-10,1380.704
2023-08-11,1365.462
2023-08-14,1363.851
2023-08-15,1365.351
2023-08-16,1342.105
2023-08-17,1328.687
2023-08-18,1327.84
2023-08-21,1295.262
2023-08-22,1311.973
2023-08-23,1324.382
2023-08-24,1309.801
2023-08-25,1303.225
2023-08-28,1309.646
2023-08-29,1318.546
2023-08-30,1323.14
2023-08-31,1323.174
2023-09-01,1322.802
2023-09-04,1315.973
2023-09-05,1297.523
2023-09-06,1297.663
2023-09-07,1302.09
2023-09-08,1304.283
2023-09-11,1304.057
2023-09-12,1289.998
2023-09-13,1294.844
2023-09-14,1296.507
2023-09-15,1302.0
2023-09-18,1306.584
2023-09-19,1304.806
2023-09-20,1304.781
2023-09-21,1299.532
2023-09-22,1319.867
2023-09-25,1312.533
2023-09-26,1309.383
2023-09-27,1300.72
2023-09-28,1286.51
2023-09-29,1310.799
2023-10-02,1291.661
2023-10-03,1284.457
2023-10-04,1272.064
2023-10-05,1286.835
2023-10-06,1281.564
2023-10-09,1292.163
2023-10-10,1298.277
2023-10-11,1305.849
2023-10-12,1293.925
2023-10-13,1281.23
2023-10-16,1261.328
2023-10-17,1255.112
2023-10-18,1254.129
2023-10-19,1237.645
2023-10-20,1227.309
2023-10-23,1228.573
2023-10-24,1218.387
2023-10-25,1203.877
2023-10-26,1198.36
2023-10-27,1205.336
2023-10-30,1204.416
2023-10-31,1196.11
2023-11-01,1213.533
2023-11-02,1235.711
2023-11-03,1263.018
2023-11-06,1276.053
2023-11-07,1259.898
2023-11-08,1250.796
2023-11-09,1261.028
2023-11-10,1243.366
2023-11-13,1235.723
2023-11-14,1254.089
2023-11-15,1288.407
2023-11-16,1260.013
2023-11-17,1249.731
2023-11-20,1260.834
2023-11-21,1256.54
2023-11-22,1248.413
2023-11-23,1254.506
2023-11-24,1268.361
2023-11-27,1257.165
2023-11-28,1272.733
2023-11-29,1261.843
2023-11-30,1281.568
2023-12-01,1282.457
2023-12-04,1281.143
2023-12-05,1273.9
2023-12-06,1292.093
2023-12-07,1295.008
2023-12-08,1277.493
2023-12-11,1271.901
2023-12-12,1266.255
2023-12-13,1278.07
2023-12-14,1297.219
2023-12-15,1301.849
2023-12-18,1305.132
2023-12-19,1322.277
2023-12-20,1321.996
2023-12-21,1333.864
2023-12-22,1341.328
2023-12-25,1341.328
2023-12-26,1343.349
2023-12-27,1355.134
2023-12-28,1364.574
2023-12-29,1362.178
2024-01-01,1362.178
2024-01-02,1347.118
2024-01-03,1338.579
2024-01-04,1350.181
2024-01-05,1346.645
2024-01-08,1344.127
2024-01-09,1349.47
2024-01-10,1344.345
2024-01-11,1342.344
2024-01-12,1354.322
2024-01-15,1331.442
2024-01-16,1331.629
2024-01-17,1319.927
2024-01-18,1305.843
2024-01-19,1298.607
2024-01-22,1300.929
2024-01-23,1310.494
2024-01-24,1329.182
2024-01-25,1336.054
2024-01-26,1340.308
2024-01-29,1346.415
2024-01-30,1336.66
2024-01-31,1327.926
2024-02-01,1324.244
2024-02-02,1310.081
2024-02-05,1290.542
2024-02-06,1294.812
2024-02-07,1307.067
2024-02-08,1290.138
2024-02-09,1307.012
2024-02-12,1293.296
2024-02-13,1277.246
2024-02-14,1250.671
2024-02-15,1247.177
2024-02-16,1266.871
2024-02-19,1246.904
2024-02-20,1239.503
2024-02-21,1231.128
2024-02-22,1255.105
2024-02-23,1252.43
2024-02-26,1246.761
2024-02-27,1248.131
2024-02-28,1250.549
2024-02-29,1255.826
2024-03-01,1258.549
2024-03-04,1253.088
2024-03-05,1261.68
2024-03-06,1274.092
2024-03-07,1287.854
2024-03-08,1298.982
2024-03-11,1295.298
2024-03-12,1288.505
2024-03-13,1288.849
2024-03-14,1288.863
2024-03-15,1279.863
2024-03-18,1268.53
2024-03-19,1274.069
2024-03-20,1264.523
2024-03-21,1268.952
2024-03-22,1259.344
2024-03-25,1267.287
2024-03-26,1276.781
2024-03-27,1267.434
2024-03-28,1280.409
2024-03-29,1280.409
2024-04-01,1273.773
2024-04-02,1270.417
2024-04-03,1275.589
2024-04-04,1284.005
2024-04-05,1276.905
2024-04-08,1282.211
2024-04-09,1282.695
2024-04-10,1268.107
2024-04-11,1269.079
2024-04-12,1259.039
2024-04-15,1248.425
2024-04-16,1231.401
2024-04-17,1249.557
2024-04-18,1246.432
2024-04-19,1235.947
2024-04-22,1243.767
2024-04-23,1241.103
2024-04-24,1245.153
2024-04-25,1246.623
2024-04-26,1231.412
2024-04-29,1264.973
2024-04-30,1236.953
2024-05-01,1228.693
2024-05-02,1232.408
2024-05-03,1247.152
2024-05-06,1222.725
2024-05-07,1236.525
2024-05-08,1232.54
2024-05-09,1227.209
2024-05-10,1227.942
2024-05-13,1209.196
2024-05-14,1199.322
2024-05-15,1209.672
2024-05-16,1248.908
2024-05-17,1245.358
2024-05-20,1260.454
2024-05-21,1230.201
2024-05-22,1237.677
2024-05-23,1257.023
2024-05-24,1253.318
2024-05-27,1250.893
2024-05-28,1241.583
2024-05-29,1226.801
2024-05-30,1215.032
2024-05-31,1248.176
2024-06-03,1254.88
2024-06-04,1271.482
2024-06-05,1277.997
2024-06-06,1293.523
2024-06-07,1264.848
2024-06-10,1255.933
2024-06-11,1248.768
2024-06-12,1259.743
2024-06-13,1255.839
2024-06-14,1258.472
2024-06-17,1236.857
2024-06-18,1257.226
2024-06-19,1240.969
2024-06-20,1251.942
2024-06-21,1225.442
2024-06-24,1238.465
2024-06-25,1237.51
2024-06-26,1236.576
2024-06-27,1233.194
2024-06-28,1233.093
2024-07-01,1234.441
2024-07-02,1238.265
2024-07-03,1239.004
2024-07-04,1225.969
2024-07-05,1237.011
2024-07-08,1235.282
2024-07-09,1240.982
2024-07-10,1225.014
2024-07-11,1240.788
2024-07-12,1254.059
2024-07-15,1238.0
2024-07-16,1233.589
2024-07-17,1247.102
2024-07-18,1259.873
2024-07-19,1241.017
2024-07-22,1241.676
2024-07-23,1240.276
2024-07-24,1257.156
2024-07-25,1233.376
2024-07-26,1230.567
2024-07-29,1220.48
2024-07-30,1229.567
2024-07-31,1235.75
2024-08-01,1240.756
2024-08-02,1243.632
2024-08-05,1215.533
2024-08-06,1219.656
2024-08-07,1238.985
2024-08-08,1237.214
2024-08-09,1242.308
2024-08-12,1243.337
2024-08-13,1254.794
2024-08-14,1275.431
2024-08-15,1292.428
2024-08-16,1298.683
2024-08-19,1325.603
2024-08-20,1332.378
2024-08-21,1324.093
2024-08-22,1317.791
2024-08-23,1319.929
2024-08-26,1318.244
2024-08-27,1317.678
2024-08-28,1321.398
2024-08-29,1306.659
2024-08-30,1321.122
2024-09-02,1331.175
2024-09-03,1313.701
2024-09-04,1312.965
2024-09-05,1338.313
2024-09-06,1332.38
2024-09-09,1324.025
