Date,IRELAND Standard (Large+Mid Cap)
2015-08-06,365.345
2015-08-07,365.026
2015-08-10,368.204
2015-08-11,367.865
2015-08-12,360.11
2015-08-13,366.923
2015-08-14,366.913
2015-08-17,367.74
2015-08-18,367.414
2015-08-19,360.761
2015-08-20,357.651
2015-08-21,347.61
2015-08-24,336.732
2015-08-25,346.262
2015-08-26,345.269
2015-08-27,352.668
2015-08-28,352.298
2015-08-31,358.585
2015-09-01,348.992
2015-09-02,347.574
2015-09-03,347.099
2015-09-04,342.633
2015-09-07,346.014
2015-09-08,352.08
2015-09-09,357.577
2015-09-10,356.972
2015-09-11,355.814
2015-09-14,350.424
2015-09-15,355.311
2015-09-16,357.889
2015-09-17,360.48
2015-09-18,357.136
2015-09-21,353.231
2015-09-22,341.58
2015-09-23,342.779
2015-09-24,337.223
2015-09-25,343.463
2015-09-28,338.153
2015-09-29,329.505
2015-09-30,337.607
2015-10-01,336.409
2015-10-02,336.632
2015-10-05,344.934
2015-10-06,348.002
2015-10-07,343.416
2015-10-08,342.773
2015-10-09,343.005
2015-10-12,344.026
2015-10-13,344.135
2015-10-14,344.444
2015-10-15,350.2
2015-10-16,351.147
2015-10-19,347.98
2015-10-20,349.535
2015-10-21,355.42
2015-10-22,354.889
2015-10-23,355.766
2015-10-26,352.2
2015-10-27,344.808
2015-10-28,351.02
2015-10-29,345.577
2015-10-30,350.385
2015-11-02,352.375
2015-11-03,347.455
2015-11-04,345.848
2015-11-05,342.806
2015-11-06,345.697
2015-11-09,339.62
2015-11-10,337.642
2015-11-11,340.625
2015-11-12,336.8
2015-11-13,335.776
2015-11-16,336.974
2015-11-17,339.38
2015-11-18,337.29
2015-11-19,351.02
2015-11-20,352.583
2015-11-23,354.659
2015-11-24,351.489
2015-11-25,355.238
2015-11-26,362.335
2015-11-27,360.209
2015-11-30,360.586
2015-12-01,361.544
2015-12-02,360.271
2015-12-03,360.34
2015-12-04,362.736
2015-12-07,366.478
2015-12-08,362.581
2015-12-09,363.771
2015-12-10,360.945
2015-12-11,359.134
2015-12-14,357.682
2015-12-15,356.015
2015-12-16,355.166
2015-12-17,357.843
2015-12-18,354.337
2015-12-21,355.678
2015-12-22,357.786
2015-12-23,359.772
2015-12-24,361.849
2015-12-25,361.849
2015-12-28,362.278
2015-12-29,365.113
2015-12-30,366.178
2015-12-31,361.22
2016-01-01,361.22
2016-01-04,352.024
2016-01-05,350.527
2016-01-06,347.546
2016-01-07,344.309
2016-01-08,344.832
2016-01-11,342.093
2016-01-12,345.233
2016-01-13,346.065
2016-01-14,338.348
2016-01-15,331.755
2016-01-18,326.205
2016-01-19,331.558
2016-01-20,319.224
2016-01-21,325.507
2016-01-22,333.262
2016-01-25,330.518
2016-01-26,334.11
2016-01-27,334.28
2016-01-28,329.584
2016-01-29,333.845
2016-02-01,338.404
2016-02-02,332.142
2016-02-03,329.626
2016-02-04,329.78
2016-02-05,325.269
2016-02-08,305.235
2016-02-09,307.237
2016-02-10,311.409
2016-02-11,305.59
2016-02-12,307.944
2016-02-15,313.81
2016-02-16,311.239
2016-02-17,321.68
2016-02-18,319.112
2016-02-19,318.69
2016-02-22,320.7
2016-02-23,317.815
2016-02-24,315.501
2016-02-25,321.703
2016-02-26,325.666
2016-02-29,331.115
2016-03-01,330.85
2016-03-02,330.457
2016-03-03,334.456
2016-03-04,335.182
2016-03-07,331.202
2016-03-08,333.415
2016-03-09,332.837
2016-03-10,331.559
2016-03-11,342.769
2016-03-14,340.156
2016-03-15,333.704
2016-03-16,330.029
2016-03-17,338.029
2016-03-18,339.361
2016-03-21,336.769
2016-03-22,336.887
2016-03-23,336.126
2016-03-24,335.606
2016-03-25,335.606
2016-03-28,337.154
2016-03-29,340.871
2016-03-30,347.782
2016-03-31,346.242
2016-04-01,343.612
2016-04-04,345.779
2016-04-05,342.146
2016-04-06,343.119
2016-04-07,339.817
2016-04-08,343.386
2016-04-11,344.919
2016-04-12,341.667
2016-04-13,345.363
2016-04-14,345.107
2016-04-15,343.069
2016-04-18,343.819
2016-04-19,347.57
2016-04-20,343.207
2016-04-21,339.056
2016-04-22,334.992
2016-04-25,337.827
2016-04-26,343.854
2016-04-27,346.312
2016-04-28,345.038
2016-04-29,344.779
2016-05-02,346.585
2016-05-03,338.931
2016-05-04,335.107
2016-05-05,333.522
2016-05-06,334.627
2016-05-09,337.632
2016-05-10,341.548
2016-05-11,342.061
2016-05-12,341.228
2016-05-13,337.311
2016-05-16,339.832
2016-05-17,339.633
2016-05-18,339.235
2016-05-19,334.902
2016-05-20,340.022
2016-05-23,339.348
2016-05-24,344.714
2016-05-25,350.91
2016-05-26,351.243
2016-05-27,351.965
2016-05-30,352.009
2016-05-31,353.052
2016-06-01,349.784
2016-06-02,348.733
2016-06-03,351.212
2016-06-06,352.266
2016-06-07,359.206
2016-06-08,356.986
2016-06-09,349.522
2016-06-10,341.638
2016-06-13,334.176
2016-06-14,325.929
2016-06-15,328.749
2016-06-16,320.939
2016-06-17,328.373
2016-06-20,347.872
2016-06-21,344.729
2016-06-22,347.979
2016-06-23,354.072
2016-06-24,323.32
2016-06-27,288.032
2016-06-28,298.743
2016-06-29,310.26
2016-06-30,312.068
2016-07-01,315.914
2016-07-04,312.619
2016-07-05,303.044
2016-07-06,296.919
2016-07-07,299.234
2016-07-08,304.394
2016-07-11,312.001
2016-07-12,315.925
2016-07-13,320.088
2016-07-14,322.386
2016-07-15,318.358
2016-07-18,318.578
2016-07-19,317.262
2016-07-20,320.609
2016-07-21,318.462
2016-07-22,318.757
2016-07-25,316.479
2016-07-26,313.423
2016-07-27,315.427
2016-07-28,316.659
2016-07-29,324.658
2016-08-01,319.707
2016-08-02,314.776
2016-08-03,314.091
2016-08-04,317.813
2016-08-05,320.631
2016-08-08,324.818
2016-08-09,329.412
2016-08-10,327.391
2016-08-11,332.52
2016-08-12,336.054
2016-08-15,337.472
2016-08-16,339.066
2016-08-17,341.388
2016-08-18,343.532
2016-08-19,341.112
2016-08-22,340.918
2016-08-23,344.146
2016-08-24,341.214
2016-08-25,343.646
2016-08-26,345.793
2016-08-29,345.308
2016-08-30,342.868
2016-08-31,342.392
2016-09-01,343.67
2016-09-02,347.022
2016-09-05,348.415
2016-09-06,346.783
2016-09-07,347.123
2016-09-08,346.852
2016-09-09,336.19
2016-09-12,337.364
2016-09-13,336.183
2016-09-14,335.942
2016-09-15,337.367
2016-09-16,333.18
2016-09-19,334.177
2016-09-20,334.175
2016-09-21,333.14
2016-09-22,341.31
2016-09-23,338.008
2016-09-26,333.113
2016-09-27,329.539
2016-09-28,332.476
2016-09-29,331.579
2016-09-30,335.234
2016-10-03,334.147
2016-10-04,336.261
2016-10-05,333.04
2016-10-06,331.083
2016-10-07,323.618
2016-10-10,325.373
2016-10-11,319.735
2016-10-12,315.467
2016-10-13,315.815
2016-10-14,321.38
2016-10-17,320.515
2016-10-18,324.644
2016-10-19,323.694
2016-10-20,325.027
2016-10-21,323.12
2016-10-24,323.41
2016-10-25,318.821
2016-10-26,318.612
2016-10-27,318.266
2016-10-28,317.597
2016-10-31,317.366
2016-11-01,316.032
2016-11-02,319.735
2016-11-03,318.919
2016-11-04,321.8
2016-11-07,324.097
2016-11-08,327.567
2016-11-09,336.874
2016-11-10,333.889
2016-11-11,332.082
2016-11-14,332.796
2016-11-15,329.291
2016-11-16,322.885
2016-11-17,328.727
2016-11-18,325.897
2016-11-21,325.729
2016-11-22,324.357
2016-11-23,319.968
2016-11-24,325.618
2016-11-25,326.111
2016-11-28,319.351
2016-11-29,321.07
2016-11-30,321.286
2016-12-01,319.714
2016-12-02,320.407
2016-12-05,323.641
2016-12-06,328.045
2016-12-07,331.175
2016-12-08,329.863
2016-12-09,328.965
2016-12-12,329.751
2016-12-13,331.455
2016-12-14,328.463
2016-12-15,327.769
2016-12-16,327.55
2016-12-19,328.816
2016-12-20,326.948
2016-12-21,326.97
2016-12-22,329.652
2016-12-23,331.301
2016-12-26,331.301
2016-12-27,331.19
2016-12-28,327.559
2016-12-29,331.827
2016-12-30,335.687
2017-01-02,335.687
2017-01-03,331.787
2017-01-04,336.639
2017-01-05,340.232
2017-01-06,337.903
2017-01-09,335.675
2017-01-10,336.943
2017-01-11,334.539
2017-01-12,338.882
2017-01-13,342.753
2017-01-16,336.586
2017-01-17,338.431
2017-01-18,337.853
2017-01-19,335.934
2017-01-20,340.265
2017-01-23,339.703
2017-01-24,340.521
2017-01-25,345.789
2017-01-26,342.955
2017-01-27,343.092
2017-01-30,337.321
2017-01-31,337.371
2017-02-01,339.994
2017-02-02,341.505
2017-02-03,342.867
2017-02-06,339.504
2017-02-07,333.426
2017-02-08,333.41
2017-02-09,335.676
2017-02-10,336.226
2017-02-13,339.149
2017-02-14,333.924
2017-02-15,335.034
2017-02-16,336.871
2017-02-17,335.119
2017-02-20,336.039
2017-02-21,339.738
2017-02-22,338.342
2017-02-23,335.38
2017-02-24,331.433
2017-02-27,336.437
2017-02-28,336.137
2017-03-01,344.128
2017-03-02,342.359
2017-03-03,344.635
2017-03-06,344.318
2017-03-07,340.286
2017-03-08,341.708
2017-03-09,344.201
2017-03-10,349.163
2017-03-13,348.77
2017-03-14,344.984
2017-03-15,348.233
2017-03-16,351.766
2017-03-17,351.771
2017-03-20,353.025
2017-03-21,351.23
2017-03-22,347.364
2017-03-23,351.014
2017-03-24,350.077
2017-03-27,349.032
2017-03-28,350.865
2017-03-29,346.401
2017-03-30,347.544
2017-03-31,348.284
2017-04-03,342.661
2017-04-04,343.576
2017-04-05,345.464
2017-04-06,346.691
2017-04-07,347.494
2017-04-10,348.331
2017-04-11,346.421
2017-04-12,347.583
2017-04-13,345.306
2017-04-14,345.306
2017-04-17,346.557
2017-04-18,345.508
2017-04-19,347.464
2017-04-20,350.647
2017-04-21,349.659
2017-04-24,367.267
2017-04-25,367.168
2017-04-26,366.089
2017-04-27,363.9
2017-04-28,360.581
2017-05-01,361.509
2017-05-02,369.112
2017-05-03,367.816
2017-05-04,372.826
2017-05-05,378.561
2017-05-08,374.303
2017-05-09,375.08
2017-05-10,373.201
2017-05-11,371.55
2017-05-12,370.025
2017-05-15,372.041
2017-05-16,372.815
2017-05-17,367.233
2017-05-18,365.095
2017-05-19,370.662
2017-05-22,372.007
2017-05-23,372.734
2017-05-24,371.148
2017-05-25,369.316
2017-05-26,366.72
2017-05-29,367.811
2017-05-30,366.852
2017-05-31,367.559
2017-06-01,372.611
2017-06-02,373.876
2017-06-05,373.13
2017-06-06,369.264
2017-06-07,369.106
2017-06-08,368.645
2017-06-09,369.124
2017-06-12,364.866
2017-06-13,367.256
2017-06-14,369.27
2017-06-15,362.823
2017-06-16,365.992
2017-06-19,368.454
2017-06-20,368.252
2017-06-21,369.101
2017-06-22,368.157
2017-06-23,365.58
2017-06-26,366.037
2017-06-27,362.634
2017-06-28,365.583
2017-06-29,363.429
2017-06-30,361.455
2017-07-03,362.85
2017-07-04,363.501
2017-07-05,365.859
2017-07-06,364.193
2017-07-07,364.053
2017-07-10,366.057
2017-07-11,361.66
2017-07-12,366.768
2017-07-13,367.016
2017-07-14,366.892
2017-07-17,367.527
2017-07-18,366.825
2017-07-19,365.606
2017-07-20,365.049
2017-07-21,361.527
2017-07-24,357.51
2017-07-25,360.629
2017-07-26,361.624
2017-07-27,364.018
2017-07-28,360.335
2017-07-31,363.312
2017-08-01,364.499
2017-08-02,361.956
2017-08-03,364.024
2017-08-04,365.612
2017-08-07,363.487
2017-08-08,360.018
2017-08-09,356.328
2017-08-10,357.341
2017-08-11,355.554
2017-08-14,360.089
2017-08-15,363.755
2017-08-16,368.323
2017-08-17,365.57
2017-08-18,359.172
2017-08-21,357.662
2017-08-22,360.58
2017-08-23,358.324
2017-08-24,365.351
2017-08-25,362.132
2017-08-28,360.999
2017-08-29,357.084
2017-08-30,357.502
2017-08-31,360.432
2017-09-01,365.755
2017-09-04,364.399
2017-09-05,363.743
2017-09-06,363.003
2017-09-07,365.131
2017-09-08,366.374
2017-09-11,367.49
2017-09-12,368.308
2017-09-13,367.877
2017-09-14,367.378
2017-09-15,370.268
2017-09-18,371.282
2017-09-19,371.335
2017-09-20,371.401
2017-09-21,375.187
2017-09-22,374.964
2017-09-25,371.973
2017-09-26,368.745
2017-09-27,371.81
2017-09-28,377.514
2017-09-29,383.342
2017-10-02,379.48
2017-10-03,381.179
2017-10-04,382.72
2017-10-05,378.502
2017-10-06,376.503
2017-10-09,373.351
2017-10-10,375.074
2017-10-11,377.188
2017-10-12,377.529
2017-10-13,378.89
2017-10-16,376.071
2017-10-17,373.848
2017-10-18,373.8
2017-10-19,375.395
2017-10-20,376.977
2017-10-23,379.022
2017-10-24,377.028
2017-10-25,375.335
2017-10-26,380.291
2017-10-27,380.347
2017-10-30,381.325
2017-10-31,385.144
2017-11-01,384.071
2017-11-02,382.892
2017-11-03,381.728
2017-11-06,378.83
2017-11-07,374.192
2017-11-08,379.9
2017-11-09,378.865
2017-11-10,378.065
2017-11-13,374.951
2017-11-14,374.623
2017-11-15,373.672
2017-11-16,380.859
2017-11-17,384.293
2017-11-20,385.918
2017-11-21,381.582
2017-11-22,380.087
2017-11-23,380.191
2017-11-24,384.046
2017-11-27,382.136
2017-11-28,380.569
2017-11-29,382.163
2017-11-30,378.967
2017-12-01,377.769
2017-12-04,384.716
2017-12-05,383.965
2017-12-06,383.702
2017-12-07,384.758
2017-12-08,387.61
2017-12-11,387.566
2017-12-12,384.218
2017-12-13,385.337
2017-12-14,381.979
2017-12-15,380.686
2017-12-18,384.157
2017-12-19,387.883
2017-12-20,389.497
2017-12-21,390.645
2017-12-22,390.597
2017-12-25,390.597
2017-12-26,391.62
2017-12-27,392.914
2017-12-28,395.526
2017-12-29,396.594
2018-01-01,396.594
2018-01-02,398.212
2018-01-03,397.998
2018-01-04,405.15
2018-01-05,408.357
2018-01-08,405.455
2018-01-09,402.552
2018-01-10,399.891
2018-01-11,396.316
2018-01-12,402.471
2018-01-15,407.965
2018-01-16,404.947
2018-01-17,403.536
2018-01-18,402.614
2018-01-19,407.38
2018-01-22,409.396
2018-01-23,416.222
2018-01-24,413.612
2018-01-25,412.663
2018-01-26,415.65
2018-01-29,410.707
2018-01-30,408.522
2018-01-31,406.888
2018-02-01,404.694
2018-02-02,398.668
2018-02-05,390.872
2018-02-06,382.118
2018-02-07,387.585
2018-02-08,379.609
2018-02-09,376.567
2018-02-12,381.669
2018-02-13,384.691
2018-02-14,387.056
2018-02-15,394.346
2018-02-16,395.528
2018-02-19,391.23
2018-02-20,389.073
2018-02-21,387.957
2018-02-22,386.843
2018-02-23,385.228
2018-02-26,385.205
2018-02-27,382.658
2018-02-28,378.354
2018-03-01,377.793
2018-03-02,381.888
2018-03-05,379.114
2018-03-06,380.552
2018-03-07,380.485
2018-03-08,379.117
2018-03-09,377.712
2018-03-12,378.154
2018-03-13,375.877
2018-03-14,375.964
2018-03-15,377.051
2018-03-16,374.83
2018-03-19,374.168
2018-03-20,371.143
2018-03-21,370.667
2018-03-22,366.335
2018-03-23,367.826
2018-03-26,366.38
2018-03-27,369.551
2018-03-28,372.286
2018-03-29,373.33
2018-03-30,373.33
2018-04-02,373.664
2018-04-03,371.252
2018-04-04,368.7
2018-04-05,375.358
2018-04-06,372.486
2018-04-09,374.273
2018-04-10,376.823
2018-04-11,375.299
2018-04-12,378.119
2018-04-13,376.925
2018-04-16,382.082
2018-04-17,380.977
2018-04-18,384.922
2018-04-19,387.407
2018-04-20,389.81
2018-04-23,388.109
2018-04-24,382.247
2018-04-25,382.586
2018-04-26,383.567
2018-04-27,382.084
2018-04-30,382.268
2018-05-01,378.835
2018-05-02,379.725
2018-05-03,377.371
2018-05-04,382.166
2018-05-07,381.653
2018-05-08,384.506
2018-05-09,388.445
2018-05-10,389.087
2018-05-11,388.805
2018-05-14,393.324
2018-05-15,388.463
2018-05-16,390.034
2018-05-17,395.557
2018-05-18,397.145
2018-05-21,400.315
2018-05-22,400.455
2018-05-23,394.867
2018-05-24,398.273
2018-05-25,396.157
2018-05-28,394.113
2018-05-29,388.916
2018-05-30,390.291
2018-05-31,394.679
2018-06-01,396.344
2018-06-04,397.483
2018-06-05,394.169
2018-06-06,399.552
2018-06-07,399.578
2018-06-08,397.032
2018-06-11,399.734
2018-06-12,395.858
2018-06-13,395.422
2018-06-14,395.223
2018-06-15,391.141
2018-06-18,387.543
2018-06-19,384.563
2018-06-20,385.932
2018-06-21,383.024
2018-06-22,385.976
2018-06-25,378.641
2018-06-26,378.957
2018-06-27,380.208
2018-06-28,376.083
2018-06-29,380.645
2018-07-02,375.151
2018-07-03,378.92
2018-07-04,381.273
2018-07-05,383.241
2018-07-06,387.423
2018-07-09,387.602
2018-07-10,385.422
2018-07-11,383.23
2018-07-12,387.085
2018-07-13,387.514
2018-07-16,388.823
2018-07-17,386.075
2018-07-18,385.707
2018-07-19,381.823
2018-07-20,382.302
2018-07-23,379.71
2018-07-24,383.01
2018-07-25,381.448
2018-07-26,384.275
2018-07-27,381.654
2018-07-30,380.096
2018-07-31,380.314
2018-08-01,378.472
2018-08-02,372.546
2018-08-03,376.433
2018-08-06,377.452
2018-08-07,377.273
2018-08-08,374.316
2018-08-09,372.71
2018-08-10,365.647
2018-08-13,364.805
2018-08-14,363.313
2018-08-15,355.744
2018-08-16,362.573
2018-08-17,364.279
2018-08-20,366.727
2018-08-21,369.966
2018-08-22,371.918
2018-08-23,370.682
2018-08-24,374.966
2018-08-27,376.036
2018-08-28,376.133
2018-08-29,378.175
2018-08-30,376.283
2018-08-31,373.37
2018-09-03,374.233
2018-09-04,370.747
2018-09-05,369.225
2018-09-06,369.863
2018-09-07,364.462
2018-09-10,365.648
2018-09-11,366.033
2018-09-12,364.195
2018-09-13,367.166
2018-09-14,367.037
2018-09-17,369.19
2018-09-18,372.237
2018-09-19,371.923
2018-09-20,374.682
2018-09-21,373.099
2018-09-24,368.688
2018-09-25,366.431
2018-09-26,367.214
2018-09-27,365.792
2018-09-28,360.029
2018-10-01,359.469
2018-10-02,356.683
2018-10-03,360.412
2018-10-04,356.104
2018-10-05,353.919
2018-10-08,349.746
2018-10-09,345.918
2018-10-10,338.237
2018-10-11,330.432
2018-10-12,334.225
2018-10-15,337.286
2018-10-16,346.489
2018-10-17,339.078
2018-10-18,329.757
2018-10-19,323.656
2018-10-22,323.846
2018-10-23,317.885
2018-10-24,315.067
2018-10-25,319.637
2018-10-26,319.538
2018-10-29,324.256
2018-10-30,328.089
2018-10-31,330.739
2018-11-01,333.244
2018-11-02,336.3
2018-11-05,334.556
2018-11-06,330.669
2018-11-07,338.448
2018-11-08,334.111
2018-11-09,328.626
2018-11-12,323.391
2018-11-13,324.862
2018-11-14,329.102
2018-11-15,315.344
2018-11-16,319.864
2018-11-19,317.826
2018-11-20,312.786
2018-11-21,316.894
2018-11-22,313.967
2018-11-23,316.91
2018-11-26,316.788
2018-11-27,313.324
2018-11-28,311.258
2018-11-29,316.052
2018-11-30,311.817
2018-12-03,314.962
2018-12-04,305.827
2018-12-05,302.226
2018-12-06,292.913
2018-12-07,296.905
2018-12-10,288.995
2018-12-11,291.989
2018-12-12,294.897
2018-12-13,295.949
2018-12-14,293.965
2018-12-17,293.183
2018-12-18,290.529
2018-12-19,293.38
2018-12-20,289.596
2018-12-21,290.917
2018-12-24,291.919
2018-12-25,291.919
2018-12-26,291.765
2018-12-27,286.991
2018-12-28,295.564
2018-12-31,296.215
2019-01-01,296.215
2019-01-02,294.856
2019-01-03,295.363
2019-01-04,306.425
2019-01-07,306.698
2019-01-08,307.953
2019-01-09,313.286
2019-01-10,314.152
2019-01-11,309.87
2019-01-14,308.53
2019-01-15,306.245
2019-01-16,309.135
2019-01-17,308.801
2019-01-18,314.515
2019-01-21,312.889
2019-01-22,313.532
2019-01-23,313.756
2019-01-24,309.985
2019-01-25,314.992
2019-01-28,316.527
2019-01-29,316.497
2019-01-30,317.055
2019-01-31,311.586
2019-02-01,316.39
2019-02-04,315.618
2019-02-05,321.052
2019-02-06,322.739
2019-02-07,314.946
2019-02-08,313.584
2019-02-11,316.6
2019-02-12,318.553
2019-02-13,322.447
2019-02-14,319.172
2019-02-15,320.057
2019-02-18,321.956
2019-02-19,322.418
2019-02-20,325.551
2019-02-21,325.3
2019-02-22,324.252
2019-02-25,323.148
2019-02-26,325.239
2019-02-27,326.224
2019-02-28,329.727
2019-03-01,334.126
2019-03-04,333.534
2019-03-05,334.098
2019-03-06,332.674
2019-03-07,323.556
2019-03-08,323.017
2019-03-11,325.52
2019-03-12,327.045
2019-03-13,329.462
2019-03-14,331.6
2019-03-15,336.757
2019-03-18,338.027
2019-03-19,337.411
2019-03-20,336.334
2019-03-21,332.308
2019-03-22,325.275
2019-03-25,325.636
2019-03-26,324.627
2019-03-27,324.347
2019-03-28,323.901
2019-03-29,329.894
2019-04-01,334.621
2019-04-02,334.113
2019-04-03,342.305
2019-04-04,341.176
2019-04-05,346.184
2019-04-08,341.94
2019-04-09,339.572
2019-04-10,339.48
2019-04-11,343.365
2019-04-12,347.895
2019-04-15,350.618
2019-04-16,352.439
2019-04-17,354.685
2019-04-18,356.128
2019-04-19,356.128
2019-04-22,356.493
2019-04-23,352.609
2019-04-24,351.458
2019-04-25,344.836
2019-04-26,345.523
2019-04-29,349.505
2019-04-30,350.972
2019-05-01,352.021
2019-05-02,353.952
2019-05-03,353.396
2019-05-06,351.347
2019-05-07,348.047
2019-05-08,346.804
2019-05-09,340.973
2019-05-10,341.356
2019-05-13,336.104
2019-05-14,340.21
2019-05-15,340.805
2019-05-16,344.492
2019-05-17,341.266
2019-05-20,338.727
2019-05-21,339.536
2019-05-22,339.887
2019-05-23,334.125
2019-05-24,334.379
2019-05-27,333.096
2019-05-28,334.755
2019-05-29,327.901
2019-05-30,332.688
2019-05-31,331.417
2019-06-03,333.102
2019-06-04,338.537
2019-06-05,340.984
2019-06-06,338.339
2019-06-07,342.844
2019-06-10,344.132
2019-06-11,345.913
2019-06-12,340.032
2019-06-13,342.402
2019-06-14,339.239
2019-06-17,338.274
2019-06-18,339.917
2019-06-19,341.364
2019-06-20,346.344
2019-06-21,341.933
2019-06-24,339.96
2019-06-25,342.984
2019-06-26,343.936
2019-06-27,342.962
2019-06-28,345.533
2019-07-01,349.122
2019-07-02,347.791
2019-07-03,354.343
2019-07-04,357.563
2019-07-05,350.583
2019-07-08,349.438
2019-07-09,347.374
2019-07-10,347.327
2019-07-11,350.172
2019-07-12,352.302
2019-07-15,353.787
2019-07-16,356.414
2019-07-17,351.49
2019-07-18,349.808
2019-07-19,348.85
2019-07-22,349.05
2019-07-23,349.933
2019-07-24,350.273
2019-07-25,352.665
2019-07-26,350.5
2019-07-29,347.05
2019-07-30,339.487
2019-07-31,340.242
2019-08-01,337.6
2019-08-02,331.224
2019-08-05,322.901
2019-08-06,321.923
2019-08-07,324.861
2019-08-08,335.354
2019-08-09,329.822
2019-08-12,329.882
2019-08-13,330.775
2019-08-14,324.078
2019-08-15,319.938
2019-08-16,325.682
2019-08-19,327.629
2019-08-20,321.559
2019-08-21,330.535
2019-08-22,327.998
2019-08-23,328.213
2019-08-26,327.719
2019-08-27,332.757
2019-08-28,327.385
2019-08-29,332.209
2019-08-30,332.671
2019-09-02,333.208
2019-09-03,330.611
2019-09-04,337.259
2019-09-05,341.498
2019-09-06,342.074
2019-09-09,341.064
2019-09-10,344.343
2019-09-11,348.068
2019-09-12,347.509
2019-09-13,353.239
2019-09-16,345.948
2019-09-17,341.84
2019-09-18,340.609
2019-09-19,342.452
2019-09-20,340.8
2019-09-23,336.97
2019-09-24,339.111
2019-09-25,333.788
2019-09-26,337.382
2019-09-27,342.089
2019-09-30,343.647
2019-10-01,341.296
2019-10-02,336.391
2019-10-03,338.412
2019-10-04,340.332
2019-10-07,342.044
2019-10-08,334.61
2019-10-09,336.169
2019-10-10,341.382
2019-10-11,352.613
2019-10-14,352.276
2019-10-15,361.423
2019-10-16,361.464
2019-10-17,360.06
2019-10-18,357.494
2019-10-21,363.19
2019-10-22,359.736
2019-10-23,361.123
2019-10-24,361.765
2019-10-25,366.862
2019-10-28,367.026
2019-10-29,367.475
2019-10-30,369.603
2019-10-31,368.393
2019-11-01,373.364
2019-11-04,376.122
2019-11-05,375.161
2019-11-06,374.901
2019-11-07,377.371
2019-11-08,373.879
2019-11-11,375.78
2019-11-12,377.362
2019-11-13,378.478
2019-11-14,377.081
2019-11-15,383.11
2019-11-18,384.457
2019-11-19,382.377
2019-11-20,377.474
2019-11-21,374.408
2019-11-22,378.899
2019-11-25,382.031
2019-11-26,391.155
2019-11-27,391.359
2019-11-28,390.528
2019-11-29,389.811
2019-12-02,389.744
2019-12-03,387.122
2019-12-04,390.356
2019-12-05,392.318
2019-12-06,394.827
2019-12-09,394.581
2019-12-10,394.773
2019-12-11,394.049
2019-12-12,398.064
2019-12-13,404.188
2019-12-16,405.744
2019-12-17,401.607
2019-12-18,400.697
2019-12-19,400.943
2019-12-20,404.201
2019-12-23,403.665
2019-12-24,405.861
2019-12-25,405.861
2019-12-26,406.172
2019-12-27,410.089
2019-12-30,406.951
2019-12-31,407.223
2020-01-01,407.223
2020-01-02,413.999
2020-01-03,408.54
2020-01-06,407.957
2020-01-07,406.822
2020-01-08,403.809
2020-01-09,404.222
2020-01-10,402.248
2020-01-13,401.996
2020-01-14,401.364
2020-01-15,398.764
2020-01-16,397.051
2020-01-17,397.851
2020-01-20,398.488
2020-01-21,396.835
2020-01-22,397.457
2020-01-23,394.556
2020-01-24,398.576
2020-01-27,391.634
2020-01-28,391.979
2020-01-29,396.998
2020-01-30,393.404
2020-01-31,389.161
2020-02-03,392.369
2020-02-04,394.12
2020-02-05,398.053
2020-02-06,396.126
2020-02-07,394.844
2020-02-10,391.888
2020-02-11,396.573
2020-02-12,399.006
2020-02-13,394.727
2020-02-14,394.145
2020-02-17,393.207
2020-02-18,393.622
2020-02-19,399.294
2020-02-20,397.994
2020-02-21,399.809
2020-02-24,387.603
2020-02-25,383.228
2020-02-26,384.787
2020-02-27,372.518
2020-02-28,361.144
2020-03-02,369.558
2020-03-03,376.257
2020-03-04,379.773
2020-03-05,378.997
2020-03-06,369.441
2020-03-09,345.896
2020-03-10,339.1
2020-03-11,329.699
2020-03-12,289.677
2020-03-13,290.168
2020-03-16,269.661
2020-03-17,269.01
2020-03-18,244.518
2020-03-19,249.292
2020-03-20,257.016
2020-03-23,251.296
2020-03-24,268.876
2020-03-25,280.758
2020-03-26,302.887
2020-03-27,285.788
2020-03-30,289.283
2020-03-31,302.532
2020-04-01,292.456
2020-04-02,285.023
2020-04-03,277.349
2020-04-06,287.257
2020-04-07,292.239
2020-04-08,291.739
2020-04-09,307.369
2020-04-10,307.369
2020-04-13,306.302
2020-04-14,301.301
2020-04-15,286.802
2020-04-16,294.426
2020-04-17,306.686
2020-04-20,303.63
2020-04-21,296.743
2020-04-22,305.012
2020-04-23,306.995
2020-04-24,308.362
2020-04-27,315.574
2020-04-28,321.987
2020-04-29,331.209
2020-04-30,328.369
2020-05-01,330.033
2020-05-04,317.247
2020-05-05,313.944
2020-05-06,308.572
2020-05-07,316.362
2020-05-08,324.146
2020-05-11,319.265
2020-05-12,319.196
2020-05-13,313.908
2020-05-14,311.196
2020-05-15,312.487
2020-05-18,329.786
2020-05-19,329.696
2020-05-20,336.034
2020-05-21,331.374
2020-05-22,330.912
2020-05-25,334.91
2020-05-26,343.564
2020-05-27,345.815
2020-05-28,351.709
2020-05-29,352.164
2020-06-01,357.455
2020-06-02,361.105
2020-06-03,371.4
2020-06-04,375.648
2020-06-05,381.197
2020-06-08,374.456
2020-06-09,369.506
2020-06-10,369.714
2020-06-11,357.036
2020-06-12,354.546
2020-06-15,357.95
2020-06-16,366.094
2020-06-17,369.291
