Date,CANADA IMI GROWTH IMI (Large+Mid+Small Cap)
2019-12-13,1133.513
2019-12-16,1138.874
2019-12-17,1139.061
2019-12-18,1140.158
2019-12-19,1140.229
2019-12-20,1141.341
2019-12-23,1142.089
2019-12-24,1150.328
2019-12-25,1150.328
2019-12-26,1153.484
2019-12-27,1156.495
2019-12-30,1153.603
2019-12-31,1158.111
2020-01-01,1158.111
2020-01-02,1162.255
2020-01-03,1158.683
2020-01-06,1161.488
2020-01-07,1164.644
2020-01-08,1162.493
2020-01-09,1165.118
2020-01-10,1168.568
2020-01-13,1173.561
2020-01-14,1177.301
2020-01-15,1186.37
2020-01-16,1191.381
2020-01-17,1195.439
2020-01-20,1199.621
2020-01-21,1200.405
2020-01-22,1196.36
2020-01-23,1197.491
2020-01-24,1196.198
2020-01-27,1185.552
2020-01-28,1188.673
2020-01-29,1188.607
2020-01-30,1186.237
2020-01-31,1178.089
2020-02-03,1178.116
2020-02-04,1187.335
2020-02-05,1190.481
2020-02-06,1199.676
2020-02-07,1191.016
2020-02-10,1198.366
2020-02-11,1201.732
2020-02-12,1210.178
2020-02-13,1213.969
2020-02-14,1216.116
2020-02-17,1217.723
2020-02-18,1217.6
2020-02-19,1222.447
2020-02-20,1222.189
2020-02-21,1218.616
2020-02-24,1200.597
2020-02-25,1170.635
2020-02-26,1160.31
2020-02-27,1136.637
2020-02-28,1096.052
2020-03-02,1119.879
2020-03-03,1122.031
2020-03-04,1144.406
2020-03-05,1132.326
2020-03-06,1108.023
2020-03-09,1007.986
2020-03-10,1022.974
2020-03-11,978.073
2020-03-12,861.793
2020-03-13,915.647
2020-03-16,842.265
2020-03-17,863.199
2020-03-18,785.168
2020-03-19,820.268
2020-03-20,798.23
2020-03-23,766.691
2020-03-24,859.494
2020-03-25,891.266
2020-03-26,924.742
2020-03-27,878.293
2020-03-30,892.698
2020-03-31,899.586
2020-04-01,875.12
2020-04-02,893.733
2020-04-03,887.528
2020-04-06,932.794
2020-04-07,939.365
2020-04-08,956.076
2020-04-09,982.204
2020-04-10,982.204
2020-04-13,985.476
2020-04-14,1010.604
2020-04-15,984.993
2020-04-16,987.034
2020-04-17,1019.507
2020-04-20,1025.236
2020-04-21,987.478
2020-04-22,1021.571
2020-04-23,1030.282
2020-04-24,1042.023
2020-04-27,1052.742
2020-04-28,1063.3
2020-04-29,1085.784
2020-04-30,1059.05
2020-05-01,1043.629
2020-05-04,1057.902
2020-05-05,1067.908
2020-05-06,1067.291
2020-05-07,1075.417
2020-05-08,1087.277
2020-05-11,1091.039
2020-05-12,1079.141
2020-05-13,1056.165
2020-05-14,1054.539
2020-05-15,1071.119
2020-05-18,1077.51
2020-05-19,1096.63
2020-05-20,1102.607
2020-05-21,1090.426
2020-05-22,1091.024
2020-05-25,1105.094
2020-05-26,1106.039
2020-05-27,1105.464
2020-05-28,1115.245
2020-05-29,1110.154
2020-06-01,1122.273
2020-06-02,1134.639
2020-06-03,1138.105
2020-06-04,1130.909
2020-06-05,1144.504
2020-06-08,1147.403
2020-06-09,1146.986
2020-06-10,1153.189
2020-06-11,1106.163
2020-06-12,1111.552
2020-06-15,1126.264
2020-06-16,1129.744
2020-06-17,1136.571
2020-06-18,1140.906
2020-06-19,1148.369
2020-06-22,1158.501
2020-06-23,1163.888
2020-06-24,1144.135
2020-06-25,1151.351
2020-06-26,1136.005
2020-06-29,1151.592
2020-06-30,1170.067
2020-07-01,1174.855
2020-07-02,1182.831
2020-07-03,1182.339
2020-07-06,1191.435
2020-07-07,1192.192
2020-07-08,1205.997
2020-07-09,1207.072
2020-07-10,1207.807
2020-07-13,1191.539
2020-07-14,1209.112
2020-07-15,1222.556
2020-07-16,1216.377
2020-07-17,1227.021
2020-07-20,1249.136
2020-07-21,1243.426
2020-07-22,1249.493
2020-07-23,1237.122
2020-07-24,1240.777
2020-07-27,1266.582
2020-07-28,1262.692
2020-07-29,1280.788
2020-07-30,1274.397
2020-07-31,1274.374
2020-08-03,1271.526
2020-08-04,1292.58
2020-08-05,1310.83
2020-08-06,1309.006
2020-08-07,1290.108
2020-08-10,1285.058
2020-08-11,1263.735
2020-08-12,1273.043
2020-08-13,1282.374
2020-08-14,1277.332
2020-08-17,1305.639
2020-08-18,1307.469
2020-08-19,1300.785
2020-08-20,1307.01
2020-08-21,1299.89
2020-08-24,1296.168
2020-08-25,1295.719
2020-08-26,1323.965
2020-08-27,1311.112
2020-08-28,1317.595
2020-08-31,1316.469
2020-09-01,1331.368
2020-09-02,1329.882
2020-09-03,1299.009
2020-09-04,1274.775
2020-09-07,1278.332
2020-09-08,1260.849
2020-09-09,1292.477
2020-09-10,1279.059
2020-09-11,1275.184
2020-09-14,1294.578
2020-09-15,1301.59
2020-09-16,1282.199
2020-09-17,1272.204
2020-09-18,1273.773
2020-09-21,1253.296
2020-09-22,1268.623
2020-09-23,1238.971
2020-09-24,1244.042
2020-09-25,1260.605
2020-09-28,1270.431
2020-09-29,1281.768
2020-09-30,1280.033
2020-10-01,1298.947
2020-10-02,1290.022
2020-10-05,1312.87
2020-10-06,1292.012
2020-10-07,1306.214
2020-10-08,1315.075
2020-10-09,1336.861
2020-10-12,1339.871
2020-10-13,1338.705
2020-10-14,1335.77
2020-10-15,1326.113
2020-10-16,1324.398
2020-10-19,1316.316
2020-10-20,1315.535
2020-10-21,1308.114
2020-10-22,1300.235
2020-10-23,1298.953
2020-10-26,1277.36
2020-10-27,1287.181
2020-10-28,1233.484
2020-10-29,1228.438
2020-10-30,1220.041
2020-11-02,1235.933
2020-11-03,1275.349
2020-11-04,1278.652
2020-11-05,1327.996
2020-11-06,1332.636
2020-11-09,1306.865
2020-11-10,1294.483
2020-11-11,1305.633
2020-11-12,1294.171
2020-11-13,1298.195
2020-11-16,1314.208
2020-11-17,1310.099
2020-11-18,1304.115
2020-11-19,1305.445
2020-11-20,1317.102
2020-11-23,1306.806
2020-11-24,1313.292
2020-11-25,1323.242
2020-11-26,1327.245
2020-11-27,1335.527
2020-11-30,1335.431
2020-12-01,1341.149
2020-12-02,1349.171
2020-12-03,1357.144
2020-12-04,1366.762
2020-12-07,1378.166
2020-12-08,1386.194
2020-12-09,1368.625
2020-12-10,1379.212
2020-12-11,1367.997
2020-12-14,1359.737
2020-12-15,1376.73
2020-12-16,1390.42
2020-12-17,1413.327
2020-12-18,1399.042
2020-12-21,1394.558
2020-12-22,1403.714
2020-12-23,1400.863
2020-12-24,1409.339
2020-12-25,1409.339
2020-12-28,1406.492
2020-12-29,1402.633
2020-12-30,1409.763
2020-12-31,1395.785
2021-01-01,1395.785
2021-01-04,1405.273
2021-01-05,1408.71
2021-01-06,1415.272
2021-01-07,1434.552
2021-01-08,1442.897
2021-01-11,1413.31
2021-01-12,1414.485
2021-01-13,1410.933
2021-01-14,1409.121
2021-01-15,1393.353
2021-01-18,1401.782
2021-01-19,1400.051
2021-01-20,1422.574
2021-01-21,1412.497
2021-01-22,1400.261
2021-01-25,1406.117
2021-01-26,1394.959
2021-01-27,1351.205
2021-01-28,1376.862
2021-01-29,1355.135
2021-02-01,1388.949
2021-02-02,1405.215
2021-02-03,1409.102
2021-02-04,1412.218
2021-02-05,1431.849
2021-02-08,1453.139
2021-02-09,1473.282
2021-02-10,1483.905
2021-02-11,1475.748
2021-02-12,1477.626
2021-02-15,1484.812
2021-02-16,1478.905
2021-02-17,1452.744
2021-02-18,1438.467
2021-02-19,1461.003
2021-02-22,1451.463
2021-02-23,1431.703
2021-02-24,1443.562
2021-02-25,1425.331
2021-02-26,1404.597
2021-03-01,1423.227
2021-03-02,1437.547
2021-03-03,1409.955
2021-03-04,1384.114
2021-03-05,1389.025
2021-03-08,1384.987
2021-03-09,1412.725
2021-03-10,1409.236
2021-03-11,1436.632
2021-03-12,1443.693
2021-03-15,1456.6
2021-03-16,1454.837
2021-03-17,1465.573
2021-03-18,1453.006
2021-03-19,1446.233
2021-03-22,1444.58
2021-03-23,1434.993
2021-03-24,1419.981
2021-03-25,1408.322
2021-03-26,1419.426
2021-03-29,1414.845
2021-03-30,1411.664
2021-03-31,1432.361
2021-04-01,1463.542
2021-04-02,1463.542
2021-04-05,1472.693
2021-04-06,1477.305
2021-04-07,1472.109
2021-04-08,1490.821
2021-04-09,1497.732
2021-04-12,1488.784
2021-04-13,1494.621
2021-04-14,1482.018
2021-04-15,1503.852
2021-04-16,1510.51
2021-04-19,1489.933
2021-04-20,1471.367
2021-04-21,1488.818
2021-04-22,1473.523
2021-04-23,1474.094
2021-04-26,1497.086
2021-04-27,1487.28
2021-04-28,1515.567
2021-04-29,1505.917
2021-04-30,1487.12
2021-05-03,1496.309
2021-05-04,1486.7
2021-05-05,1496.802
2021-05-06,1499.657
2021-05-07,1523.388
2021-05-10,1514.761
2021-05-11,1512.624
2021-05-12,1490.427
2021-05-13,1485.767
2021-05-14,1507.244
2021-05-17,1520.126
2021-05-18,1529.295
2021-05-19,1522.64
2021-05-20,1547.175
2021-05-21,1543.001
2021-05-24,1540.253
2021-05-25,1549.283
2021-05-26,1556.446
2021-05-27,1559.395
2021-05-28,1568.654
2021-05-31,1554.25
2021-06-01,1582.226
2021-06-02,1568.928
2021-06-03,1555.325
2021-06-04,1567.442
2021-06-07,1567.032
2021-06-08,1568.566
2021-06-09,1563.331
2021-06-10,1571.41
2021-06-11,1573.169
2021-06-14,1581.258
2021-06-15,1576.534
2021-06-16,1575.779
2021-06-17,1558.978
2021-06-18,1535.389
2021-06-21,1554.095
2021-06-22,1562.903
2021-06-23,1573.737
2021-06-24,1570.458
2021-06-25,1576.99
2021-06-28,1570.527
2021-06-29,1568.906
2021-06-30,1566.471
2021-07-01,1565.46
2021-07-02,1574.252
2021-07-05,1577.49
2021-07-06,1571.494
2021-07-07,1571.329
2021-07-08,1546.234
2021-07-09,1573.469
2021-07-12,1569.15
2021-07-13,1566.339
2021-07-14,1556.051
2021-07-15,1554.584
2021-07-16,1531.706
2021-07-19,1500.651
2021-07-20,1527.385
2021-07-21,1560.329
2021-07-22,1565.986
2021-07-23,1574.598
2021-07-26,1571.735
2021-07-27,1569.15
2021-07-28,1571.232
2021-07-29,1595.209
2021-07-30,1592.873
2021-08-02,1592.108
2021-08-03,1589.377
2021-08-04,1594.413
2021-08-05,1601.793
2021-08-06,1591.755
2021-08-09,1589.529
2021-08-10,1595.377
2021-08-11,1596.892
2021-08-12,1593.527
2021-08-13,1597.107
2021-08-16,1584.576
2021-08-17,1567.541
2021-08-18,1564.75
2021-08-19,1537.592
2021-08-20,1538.394
2021-08-23,1572.312
2021-08-24,1593.4
2021-08-25,1589.511
2021-08-26,1582.977
2021-08-27,1601.134
2021-08-30,1607.254
2021-08-31,1604.911
2021-09-01,1621.925
2021-09-02,1636.896
2021-09-03,1648.388
2021-09-06,1644.708
2021-09-07,1628.043
2021-09-08,1603.864
2021-09-09,1609.833
2021-09-10,1605.696
2021-09-13,1596.203
2021-09-14,1585.73
2021-09-15,1598.456
2021-09-16,1580.333
2021-09-17,1569.361
2021-09-20,1536.156
2021-09-21,1542.889
2021-09-22,1563.583
2021-09-23,1573.788
2021-09-24,1558.223
2021-09-27,1563.507
2021-09-28,1526.731
2021-09-29,1516.489
2021-09-30,1520.511
2021-10-01,1524.474
2021-10-04,1520.269
2021-10-05,1529.488
2021-10-06,1527.896
2021-10-07,1562.055
2021-10-08,1564.613
2021-10-11,1563.86
2021-10-12,1564.968
2021-10-13,1590.857
2021-10-14,1619.188
2021-10-15,1628.571
2021-10-18,1636.512
2021-10-19,1644.724
2021-10-20,1659.507
2021-10-21,1667.158
2021-10-22,1656.629
2021-10-25,1657.954
2021-10-26,1636.302
2021-10-27,1624.202
2021-10-28,1651.34
2021-10-29,1632.869
2021-11-01,1658.306
2021-11-02,1637.571
2021-11-03,1645.413
2021-11-04,1649.38
2021-11-05,1663.049
2021-11-08,1674.101
2021-11-09,1677.463
2021-11-10,1662.196
2021-11-11,1656.472
2021-11-12,1690.079
2021-11-15,1686.873
2021-11-16,1690.622
2021-11-17,1675.981
2021-11-18,1672.979
2021-11-19,1670.971
2021-11-22,1643.03
2021-11-23,1629.601
2021-11-24,1644.282
2021-11-25,1651.793
2021-11-26,1597.076
2021-11-29,1604.623
2021-11-30,1566.102
2021-12-01,1548.69
2021-12-02,1558.135
2021-12-03,1544.034
2021-12-06,1565.289
2021-12-07,1614.955
2021-12-08,1605.037
2021-12-09,1585.752
2021-12-10,1577.855
2021-12-13,1551.093
2021-12-14,1536.189
2021-12-15,1540.52
2021-12-16,1549.358
2021-12-17,1547.881
2021-12-20,1509.061
2021-12-21,1550.029
2021-12-22,1569.351
2021-12-23,1589.833
2021-12-24,1592.202
2021-12-27,1593.26
2021-12-28,1589.965
2021-12-29,1592.118
2021-12-30,1592.127
2021-12-31,1603.618
2022-01-03,1585.978
2022-01-04,1576.583
2022-01-05,1543.583
2022-01-06,1526.983
2022-01-07,1530.142
2022-01-10,1527.852
2022-01-11,1547.928
2022-01-12,1571.469
2022-01-13,1553.006
2022-01-14,1547.792
2022-01-17,1561.992
2022-01-18,1529.792
2022-01-19,1532.379
2022-01-20,1527.943
2022-01-21,1475.681
2022-01-24,1469.152
2022-01-25,1461.485
2022-01-26,1453.783
2022-01-27,1429.406
2022-01-28,1443.044
2022-01-31,1490.092
2022-02-01,1510.357
2022-02-02,1501.385
2022-02-03,1466.821
2022-02-04,1476.432
2022-02-07,1482.775
2022-02-08,1498.6
2022-02-09,1529.542
2022-02-10,1523.278
2022-02-11,1509.708
2022-02-14,1494.643
2022-02-15,1509.913
2022-02-16,1496.288
2022-02-17,1473.836
2022-02-18,1454.313
2022-02-21,1454.028
2022-02-22,1441.221
2022-02-23,1427.253
2022-02-24,1426.336
2022-02-25,1462.205
2022-02-28,1472.19
2022-03-01,1462.322
2022-03-02,1473.53
2022-03-03,1477.355
2022-03-04,1474.398
2022-03-07,1464.647
2022-03-08,1446.322
2022-03-09,1483.944
2022-03-10,1493.032
2022-03-11,1484.424
2022-03-14,1450.382
2022-03-15,1452.413
2022-03-16,1491.525
2022-03-17,1528.981
2022-03-18,1540.736
2022-03-21,1560.183
2022-03-22,1567.295
2022-03-23,1564.158
2022-03-24,1567.711
2022-03-25,1564.113
2022-03-28,1558.658
2022-03-29,1579.55
2022-03-30,1587.783
2022-03-31,1568.316
2022-04-01,1564.358
2022-04-04,1583.725
2022-04-05,1568.97
2022-04-06,1545.554
2022-04-07,1541.966
2022-04-08,1531.183
2022-04-11,1527.327
2022-04-12,1520.117
2022-04-13,1532.973
2022-04-14,1534.011
2022-04-15,1534.011
2022-04-18,1532.294
2022-04-19,1547.39
2022-04-20,1548.917
2022-04-21,1513.025
2022-04-22,1449.797
2022-04-25,1437.793
2022-04-26,1401.697
2022-04-27,1400.559
2022-04-28,1426.225
2022-04-29,1406.132
2022-05-02,1395.791
2022-05-03,1411.571
2022-05-04,1436.231
2022-05-05,1387.908
2022-05-06,1368.566
2022-05-09,1305.918
2022-05-10,1295.378
2022-05-11,1296.729
2022-05-12,1285.878
2022-05-13,1324.149
2022-05-16,1327.396
2022-05-17,1356.179
2022-05-18,1324.102
2022-05-19,1338.518
2022-05-20,1334.113
2022-05-23,1338.914
2022-05-24,1323.709
2022-05-25,1328.722
2022-05-26,1345.276
2022-05-27,1367.79
2022-05-30,1390.126
2022-05-31,1378.679
2022-06-01,1377.443
2022-06-02,1413.265
2022-06-03,1392.335
2022-06-06,1397.328
2022-06-07,1403.331
2022-06-08,1395.57
2022-06-09,1370.899
2022-06-10,1334.992
2022-06-13,1289.826
2022-06-14,1276.292
2022-06-15,1280.815
2022-06-16,1246.186
2022-06-17,1234.955
2022-06-20,1256.36
2022-06-21,1268.008
2022-06-22,1254.1
2022-06-23,1237.48
2022-06-24,1273.059
2022-06-27,1287.16
2022-06-28,1277.305
2022-06-29,1266.685
2022-06-30,1244.159
2022-07-01,1241.945
2022-07-04,1262.075
2022-07-05,1235.901
2022-07-06,1225.673
2022-07-07,1262.521
2022-07-08,1262.497
2022-07-11,1238.96
2022-07-12,1226.684
2022-07-13,1229.566
2022-07-14,1194.719
2022-07-15,1210.563
2022-07-18,1234.543
2022-07-19,1259.143
2022-07-20,1270.649
2022-07-21,1274.765
2022-07-22,1270.632
2022-07-25,1272.869
2022-07-26,1260.574
2022-07-27,1284.937
2022-07-28,1307.584
2022-07-29,1329.512
2022-08-01,1329.305
2022-08-02,1313.608
2022-08-03,1315.325
2022-08-04,1328.629
2022-08-05,1326.567
2022-08-08,1339.491
2022-08-09,1325.615
2022-08-10,1361.503
2022-08-11,1365.825
2022-08-12,1374.793
2022-08-15,1362.142
2022-08-16,1371.598
2022-08-17,1356.37
2022-08-18,1360.462
2022-08-19,1336.958
2022-08-22,1327.314
2022-08-23,1338.992
2022-08-24,1344.387
2022-08-25,1361.262
2022-08-26,1326.289
2022-08-29,1318.315
2022-08-30,1289.949
2022-08-31,1283.027
2022-09-01,1261.374
2022-09-02,1278.849
2022-09-05,1273.446
2022-09-06,1262.893
2022-09-07,1270.702
2022-09-08,1288.418
2022-09-09,1324.684
2022-09-12,1342.828
2022-09-13,1305.552
2022-09-14,1310.599
2022-09-15,1288.67
2022-09-16,1266.368
2022-09-19,1279.063
2022-09-20,1260.658
2022-09-21,1243.741
2022-09-22,1218.389
2022-09-23,1179.996
2022-09-26,1161.673
2022-09-27,1161.845
2022-09-28,1192.505
2022-09-29,1180.287
2022-09-30,1178.676
2022-10-03,1213.377
2022-10-04,1255.206
2022-10-05,1236.841
2022-10-06,1228.016
2022-10-07,1198.884
2022-10-10,1193.261
2022-10-11,1166.555
2022-10-12,1171.112
2022-10-13,1181.6
2022-10-14,1158.638
2022-10-17,1190.047
2022-10-18,1200.806
2022-10-19,1190.326
2022-10-20,1196.11
2022-10-21,1208.709
2022-10-24,1214.031
2022-10-25,1238.019
2022-10-26,1257.453
2022-10-27,1267.452
2022-10-28,1267.566
2022-10-31,1261.738
2022-11-01,1270.448
2022-11-02,1248.351
2022-11-03,1230.444
2022-11-04,1259.581
2022-11-07,1270.925
2022-11-08,1291.676
2022-11-09,1260.091
2022-11-10,1322.14
2022-11-11,1335.398
2022-11-14,1324.57
2022-11-15,1326.43
2022-11-16,1323.005
2022-11-17,1312.484
2022-11-18,1314.683
2022-11-21,1303.56
2022-11-22,1331.381
2022-11-23,1338.089
2022-11-24,1348.818
2022-11-25,1345.285
2022-11-28,1332.057
2022-11-29,1327.295
2022-11-30,1348.168
2022-12-01,1370.381
2022-12-02,1362.294
2022-12-05,1340.674
2022-12-06,1308.2
2022-12-07,1314.294
2022-12-08,1320.341
2022-12-09,1311.282
2022-12-12,1312.144
2022-12-13,1325.38
2022-12-14,1317.484
2022-12-15,1291.415
2022-12-16,1275.59
2022-12-19,1257.863
2022-12-20,1267.737
2022-12-21,1285.357
2022-12-22,1266.166
2022-12-23,1281.328
2022-12-26,1281.328
2022-12-27,1289.634
2022-12-28,1267.565
2022-12-29,1283.626
2022-12-30,1277.982
2023-01-02,1277.982
2023-01-03,1274.976
2023-01-04,1294.579
2023-01-05,1281.636
2023-01-06,1313.892
2023-01-09,1328.65
2023-01-10,1323.9
2023-01-11,1329.552
2023-01-12,1342.942
2023-01-13,1353.36
2023-01-16,1355.586
2023-01-17,1361.093
2023-01-18,1354.173
2023-01-19,1342.382
2023-01-20,1361.083
2023-01-23,1373.694
2023-01-24,1378.721
2023-01-25,1370.009
2023-01-26,1375.227
2023-01-27,1380.016
2023-01-30,1367.045
2023-01-31,1380.769
2023-02-01,1382.763
2023-02-02,1385.883
2023-02-03,1379.64
2023-02-06,1358.307
2023-02-07,1364.886
2023-02-08,1366.835
2023-02-09,1362.901
2023-02-10,1370.427
2023-02-13,1377.492
2023-02-14,1379.131
2023-02-15,1375.3
2023-02-16,1359.47
2023-02-17,1346.925
2023-02-20,1350.579
2023-02-21,1329.68
2023-02-22,1322.72
2023-02-23,1323.708
2023-02-24,1314.045
2023-02-27,1325.89
2023-02-28,1322.897
2023-03-01,1324.649
2023-03-02,1330.706
2023-03-03,1345.583
2023-03-06,1339.571
2023-03-07,1312.99
2023-03-08,1314.104
2023-03-09,1302.454
2023-03-10,1281.424
2023-03-13,1278.914
2023-03-14,1288.828
2023-03-15,1263.653
2023-03-16,1282.383
2023-03-17,1274.457
2023-03-20,1289.014
2023-03-21,1292.578
2023-03-22,1287.282
2023-03-23,1291.549
2023-03-24,1284.585
2023-03-27,1297.845
2023-03-28,1308.029
2023-03-29,1322.212
2023-03-30,1337.115
2023-03-31,1350.934
2023-04-03,1366.886
2023-04-04,1371.113
2023-04-05,1354.663
2023-04-06,1356.862
2023-04-07,1356.862
2023-04-10,1354.729
2023-04-11,1370.025
2023-04-12,1375.492
2023-04-13,1391.382
2023-04-14,1392.995
2023-04-17,1390.385
2023-04-18,1396.371
2023-04-19,1391.342
2023-04-20,1388.414
2023-04-21,1386.287
2023-04-24,1387.42
2023-04-25,1361.669
2023-04-26,1353.06
2023-04-27,1364.814
2023-04-28,1376.955
2023-05-01,1380.852
2023-05-02,1362.936
2023-05-03,1355.662
2023-05-04,1352.864
2023-05-05,1386.932
2023-05-08,1400.1
2023-05-09,1399.333
2023-05-10,1395.553
2023-05-11,1375.32
2023-05-12,1370.552
2023-05-15,1381.892
2023-05-16,1370.494
2023-05-17,1370.891
2023-05-18,1373.955
2023-05-19,1376.917
2023-05-22,1376.357
2023-05-23,1357.166
2023-05-24,1334.788
2023-05-25,1323.151
2023-05-26,1331.413
2023-05-29,1336.882
2023-05-30,1321.031
2023-05-31,1314.08
2023-06-01,1329.173
2023-06-02,1356.102
2023-06-05,1353.066
2023-06-06,1364.081
2023-06-07,1358.479
2023-06-08,1352.262
2023-06-09,1354.104
2023-06-12,1358.963
2023-06-13,1369.893
2023-06-14,1380.746
2023-06-15,1385.606
2023-06-16,1386.173
2023-06-19,1380.78
2023-06-20,1366.799
2023-06-21,1369.455
2023-06-22,1366.465
2023-06-23,1355.528
2023-06-26,1365.142
2023-06-27,1377.247
2023-06-28,1374.722
2023-06-29,1381.652
2023-06-30,1402.994
2023-07-03,1402.835
2023-07-04,1407.567
2023-07-05,1392.971
2023-07-06,1362.205
2023-07-07,1365.638
2023-07-10,1369.867
2023-07-11,1373.345
2023-07-12,1398.401
2023-07-13,1421.497
2023-07-14,1417.705
2023-07-17,1416.052
2023-07-18,1424.439
2023-07-19,1431.111
2023-07-20,1421.578
2023-07-21,1425.249
2023-07-24,1430.319
2023-07-25,1431.731
2023-07-26,1426.957
2023-07-27,1416.13
2023-07-28,1426.339
2023-07-31,1439.946
2023-08-01,1421.039
2023-08-02,1385.941
2023-08-03,1375.838
2023-08-04,1381.115
2023-08-07,1379.463
2023-08-08,1368.179
2023-08-09,1374.525
2023-08-10,1385.494
2023-08-11,1388.099
2023-08-14,1378.694
2023-08-15,1351.034
2023-08-16,1347.666
2023-08-17,1338.622
2023-08-18,1335.817
2023-08-21,1338.454
2023-08-22,1334.813
2023-08-23,1350.791
2023-08-24,1343.025
2023-08-25,1340.313
2023-08-28,1354.067
2023-08-29,1372.275
2023-08-30,1384.355
2023-08-31,1389.039
2023-09-01,1401.763
2023-09-04,1399.856
2023-09-05,1384.691
2023-09-06,1370.92
2023-09-07,1363.427
2023-09-08,1361.049
2023-09-11,1375.703
2023-09-12,1375.984
2023-09-13,1383.632
2023-09-14,1407.896
2023-09-15,1409.035
2023-09-18,1401.801
2023-09-19,1385.784
2023-09-20,1385.25
2023-09-21,1342.988
2023-09-22,1347.041
2023-09-25,1346.867
2023-09-26,1328.538
2023-09-27,1318.002
2023-09-28,1336.352
2023-09-29,1334.074
2023-10-02,1300.145
2023-10-03,1286.928
2023-10-04,1285.497
2023-10-05,1293.436
2023-10-06,1304.288
2023-10-09,1312.423
2023-10-10,1329.231
2023-10-11,1340.28
2023-10-12,1320.232
2023-10-13,1313.589
2023-10-16,1327.593
2023-10-17,1332.686
2023-10-18,1309.904
2023-10-19,1299.352
2023-10-20,1292.331
2023-10-23,1288.145
2023-10-24,1282.919
2023-10-25,1270.982
2023-10-26,1260.164
2023-10-27,1250.194
2023-10-30,1258.587
2023-10-31,1255.739
2023-11-01,1270.465
2023-11-02,1319.02
2023-11-03,1346.056
2023-11-06,1340.398
2023-11-07,1328.7
2023-11-08,1325.839
2023-11-09,1330.776
2023-11-10,1326.841
2023-11-13,1335.599
2023-11-14,1364.491
2023-11-15,1372.553
2023-11-16,1368.337
2023-11-17,1374.022
2023-11-20,1381.154
2023-11-21,1376.068
2023-11-22,1375.166
2023-11-23,1380.12
2023-11-24,1387.589
2023-11-27,1381.416
2023-11-28,1388.084
2023-11-29,1389.67
2023-11-30,1399.47
2023-12-01,1420.376
2023-12-04,1411.579
2023-12-05,1406.335
2023-12-06,1394.548
2023-12-07,1391.014
2023-12-08,1394.696
2023-12-11,1393.299
2023-12-12,1384.229
2023-12-13,1410.201
2023-12-14,1433.097
2023-12-15,1419.448
2023-12-18,1425.501
2023-12-19,1445.139
2023-12-20,1429.234
2023-12-21,1442.573
2023-12-22,1456.459
2023-12-25,1456.459
2023-12-26,1463.408
2023-12-27,1475.559
2023-12-28,1471.448
2023-12-29,1472.832
2024-01-01,1472.832
2024-01-02,1445.422
2024-01-03,1437.767
2024-01-04,1442.032
2024-01-05,1447.594
2024-01-08,1452.833
2024-01-09,1452.518
2024-01-10,1460.606
2024-01-11,1455.045
2024-01-12,1470.544
2024-01-15,1470.074
2024-01-16,1455.487
2024-01-17,1433.255
2024-01-18,1440.074
2024-01-19,1454.089
2024-01-22,1455.187
2024-01-23,1463.032
2024-01-24,1461.285
2024-01-25,1465.167
2024-01-26,1471.585
2024-01-29,1478.571
2024-01-30,1483.942
2024-01-31,1477.11
2024-02-01,1479.48
2024-02-02,1479.922
2024-02-05,1455.739
2024-02-06,1463.99
2024-02-07,1478.138
2024-02-08,1483.052
2024-02-09,1491.987
2024-02-12,1490.599
2024-02-13,1438.532
2024-02-14,1467.529
2024-02-15,1496.256
2024-02-16,1495.032
2024-02-19,1493.813
2024-02-20,1484.827
2024-02-21,1478.896
2024-02-22,1493.616
2024-02-23,1503.208
2024-02-26,1503.473
2024-02-27,1503.691
2024-02-28,1492.936
2024-02-29,1502.993
2024-03-01,1521.938
2024-03-04,1517.826
2024-03-05,1511.647
2024-03-06,1522.118
2024-03-07,1543.159
2024-03-08,1539.885
2024-03-11,1535.977
2024-03-12,1543.052
2024-03-13,1557.19
2024-03-14,1546.11
2024-03-15,1543.354
2024-03-18,1542.128
2024-03-19,1539.158
2024-03-20,1557.431
2024-03-21,1559.722
2024-03-22,1547.626
2024-03-25,1543.744
2024-03-26,1542.067
2024-03-27,1554.031
2024-03-28,1559.961
2024-03-29,1559.961
2024-04-01,1561.944
2024-04-02,1555.249
2024-04-03,1564.663
2024-04-04,1561.682
2024-04-05,1568.232
2024-04-08,1569.193
2024-04-09,1577.112
2024-04-10,1562.584
2024-04-11,1553.393
2024-04-12,1534.613
2024-04-15,1521.601
2024-04-16,1514.449
2024-04-17,1517.611
2024-04-18,1521.77
2024-04-19,1525.422
2024-04-22,1530.127
2024-04-23,1551.008
2024-04-24,1531.173
2024-04-25,1531.846
2024-04-26,1543.166
2024-04-29,1549.89
2024-04-30,1509.056
2024-05-01,1505.917
2024-05-02,1520.392
2024-05-03,1536.954
2024-05-06,1567.452
2024-05-07,1566.493
2024-05-08,1545.454
2024-05-09,1550.7
2024-05-10,1542.702
2024-05-13,1535.733
2024-05-14,1536.887
2024-05-15,1540.54
2024-05-16,1542.663
2024-05-17,1557.804
2024-05-20,1557.804
2024-05-21,1553.919
2024-05-22,1542.658
2024-05-23,1531.966
2024-05-24,1545.506
2024-05-27,1552.422
2024-05-28,1547.569
2024-05-29,1519.274
2024-05-30,1528.38
2024-05-31,1547.129
