Date,IRELAND IMI VALUE IMI (Large+Mid+Small Cap)
2020-06-08,166.087
2020-06-09,162.571
2020-06-10,162.009
2020-06-11,155.139
2020-06-12,153.617
2020-06-15,155.248
2020-06-16,161.392
2020-06-17,161.559
2020-06-18,162.122
2020-06-19,161.757
2020-06-22,162.007
2020-06-23,164.42
2020-06-24,158.19
2020-06-25,156.115
2020-06-26,156.267
2020-06-29,158.194
2020-06-30,157.121
2020-07-01,157.841
2020-07-02,160.593
2020-07-03,159.687
2020-07-06,163.576
2020-07-07,163.021
2020-07-08,161.199
2020-07-09,158.616
2020-07-10,162.006
2020-07-13,163.509
2020-07-14,164.159
2020-07-15,169.24
2020-07-16,169.488
2020-07-17,169.712
2020-07-20,171.171
2020-07-21,172.372
2020-07-22,172.816
2020-07-23,172.338
2020-07-24,170.084
2020-07-27,172.142
2020-07-28,172.06
2020-07-29,172.322
2020-07-30,170.145
2020-07-31,168.87
2020-08-03,173.549
2020-08-04,172.132
2020-08-05,176.744
2020-08-06,175.921
2020-08-07,176.459
2020-08-10,176.244
2020-08-11,179.578
2020-08-12,182.731
2020-08-13,182.992
2020-08-14,180.773
2020-08-17,182.906
2020-08-18,182.296
2020-08-19,182.508
2020-08-20,178.389
2020-08-21,179.329
2020-08-24,181.753
2020-08-25,179.536
2020-08-26,182.79
2020-08-27,179.317
2020-08-28,179.666
2020-08-31,178.363
2020-09-01,178.494
2020-09-02,175.517
2020-09-03,171.391
2020-09-04,170.977
2020-09-07,172.824
2020-09-08,171.89
2020-09-09,173.692
2020-09-10,174.228
2020-09-11,174.838
2020-09-14,176.464
2020-09-15,182.382
2020-09-16,183.65
2020-09-17,182.075
2020-09-18,179.414
2020-09-21,168.536
2020-09-22,168.103
2020-09-23,169.591
2020-09-24,167.483
2020-09-25,170.68
2020-09-28,175.277
2020-09-29,175.384
2020-09-30,173.895
2020-10-01,174.461
2020-10-02,174.17
2020-10-05,178.085
2020-10-06,181.033
2020-10-07,184.03
2020-10-08,185.508
2020-10-09,187.471
2020-10-12,188.615
2020-10-13,184.72
2020-10-14,184.899
2020-10-15,181.678
2020-10-16,185.108
2020-10-19,184.742
2020-10-20,183.019
2020-10-21,181.082
2020-10-22,179.357
2020-10-23,180.937
2020-10-26,176.853
2020-10-27,174.133
2020-10-28,169.102
2020-10-29,173.914
2020-10-30,176.936
2020-11-02,179.329
2020-11-03,187.225
2020-11-04,184.913
2020-11-05,188.551
2020-11-06,190.01
2020-11-09,189.738
2020-11-10,194.12
2020-11-11,197.021
2020-11-12,195.999
2020-11-13,195.312
2020-11-16,197.588
2020-11-17,195.78
2020-11-18,198.007
2020-11-19,193.003
2020-11-20,194.133
2020-11-23,194.045
2020-11-24,200.679
2020-11-25,203.848
2020-11-26,203.126
2020-11-27,201.971
2020-11-30,198.742
2020-12-01,203.217
2020-12-02,203.802
2020-12-03,208.528
2020-12-04,211.937
2020-12-07,209.652
2020-12-08,210.874
2020-12-09,207.53
2020-12-10,206.425
2020-12-11,203.451
2020-12-14,207.154
2020-12-15,209.977
2020-12-16,212.827
2020-12-17,216.643
2020-12-18,217.149
2020-12-21,211.271
2020-12-22,213.454
2020-12-23,216.856
2020-12-24,217.731
2020-12-25,217.731
2020-12-28,218.285
2020-12-29,219.006
2020-12-30,219.643
2020-12-31,214.91
2021-01-01,214.91
2021-01-04,221.384
2021-01-05,218.525
2021-01-06,231.14
2021-01-07,235.906
2021-01-08,232.281
2021-01-11,227.573
2021-01-12,227.792
2021-01-13,225.364
2021-01-14,225.272
2021-01-15,222.645
2021-01-18,221.819
2021-01-19,222.218
2021-01-20,222.556
2021-01-21,224.01
2021-01-22,220.712
2021-01-25,214.927
2021-01-26,217.23
2021-01-27,209.976
2021-01-28,213.204
2021-01-29,210.991
2021-02-01,212.889
2021-02-02,217.143
2021-02-03,217.262
2021-02-04,216.793
2021-02-05,216.798
2021-02-08,217.86
2021-02-09,219.712
2021-02-10,219.783
2021-02-11,221.057
2021-02-12,222.468
2021-02-15,226.672
2021-02-16,225.412
2021-02-17,220.367
2021-02-18,218.097
2021-02-19,221.293
2021-02-22,222.979
2021-02-23,221.79
2021-02-24,225.451
2021-02-25,227.08
2021-02-26,219.587
2021-03-01,223.588
2021-03-02,225.016
2021-03-03,231.831
2021-03-04,233.901
2021-03-05,226.877
2021-03-08,231.852
2021-03-09,233.932
2021-03-10,234.09
2021-03-11,239.762
2021-03-12,239.8
2021-03-15,240.342
2021-03-16,238.854
2021-03-17,237.659
2021-03-18,241.363
2021-03-19,238.627
2021-03-22,237.497
2021-03-23,235.703
2021-03-24,236.121
2021-03-25,235.738
2021-03-26,239.369
2021-03-29,237.966
2021-03-30,239.286
2021-03-31,239.718
2021-04-01,238.708
2021-04-02,238.708
2021-04-05,239.479
2021-04-06,242.074
2021-04-07,244.579
2021-04-08,244.575
2021-04-09,244.705
2021-04-12,243.915
2021-04-13,243.69
2021-04-14,243.617
2021-04-15,244.25
2021-04-16,248.717
2021-04-19,248.104
2021-04-20,242.814
2021-04-21,243.655
2021-04-22,243.282
2021-04-23,245.061
2021-04-26,247.917
2021-04-27,247.41
2021-04-28,249.62
2021-04-29,249.915
2021-04-30,246.431
2021-05-03,247.178
2021-05-04,244.438
2021-05-05,255.899
2021-05-06,256.571
2021-05-07,259.704
2021-05-10,261.749
2021-05-11,255.035
2021-05-12,252.459
2021-05-13,250.148
2021-05-14,255.409
2021-05-17,255.455
2021-05-18,257.382
2021-05-19,251.967
2021-05-20,254.186
2021-05-21,256.494
2021-05-24,258.623
2021-05-25,259.705
2021-05-26,259.871
2021-05-27,263.241
2021-05-28,261.729
2021-05-31,260.833
2021-06-01,263.605
2021-06-02,263.928
2021-06-03,262.632
2021-06-04,262.194
2021-06-07,264.074
2021-06-08,265.804
2021-06-09,262.983
2021-06-10,263.944
2021-06-11,264.561
2021-06-14,263.431
2021-06-15,260.361
2021-06-16,261.664
2021-06-17,256.054
2021-06-18,248.96
2021-06-21,253.393
2021-06-22,255.69
2021-06-23,254.61
2021-06-24,257.663
2021-06-25,259.247
2021-06-28,252.325
2021-06-29,254.461
2021-06-30,250.231
2021-07-01,253.46
2021-07-02,252.619
2021-07-05,255.027
2021-07-06,250.537
2021-07-07,251.464
2021-07-08,244.856
2021-07-09,249.903
2021-07-12,248.773
2021-07-13,246.49
2021-07-14,245.44
2021-07-15,242.873
2021-07-16,241.873
2021-07-19,233.374
2021-07-20,235.248
2021-07-21,240.648
2021-07-22,242.984
2021-07-23,245.003
2021-07-26,246.114
2021-07-27,245.718
2021-07-28,246.622
2021-07-29,249.281
2021-07-30,248.086
2021-08-02,249.457
2021-08-03,249.193
2021-08-04,250.895
2021-08-05,252.006
2021-08-06,253.128
2021-08-09,253.934
2021-08-10,259.731
2021-08-11,264.951
2021-08-12,265.325
2021-08-13,266.674
2021-08-16,263.28
2021-08-17,259.865
2021-08-18,260.537
2021-08-19,256.772
2021-08-20,257.874
2021-08-23,260.303
2021-08-24,260.885
2021-08-25,264.218
2021-08-26,268.438
2021-08-27,267.516
2021-08-30,268.124
2021-08-31,266.788
2021-09-01,267.181
2021-09-02,267.472
2021-09-03,268.75
2021-09-06,268.261
2021-09-07,267.586
2021-09-08,262.404
2021-09-09,263.071
2021-09-10,261.129
2021-09-13,263.117
2021-09-14,262.779
2021-09-15,261.563
2021-09-16,263.795
2021-09-17,260.005
2021-09-20,252.921
2021-09-21,254.398
2021-09-22,261.477
2021-09-23,263.067
2021-09-24,259.653
2021-09-27,257.064
2021-09-28,251.325
2021-09-29,249.92
2021-09-30,247.167
2021-10-01,245.511
2021-10-04,244.812
2021-10-05,244.743
2021-10-06,241.942
2021-10-07,247.213
2021-10-08,245.779
2021-10-11,243.002
2021-10-12,241.237
2021-10-13,243.309
2021-10-14,245.814
2021-10-15,248.731
2021-10-18,245.676
2021-10-19,248.07
2021-10-20,248.759
2021-10-21,245.307
2021-10-22,247.547
2021-10-25,248.315
2021-10-26,250.675
2021-10-27,248.428
2021-10-28,250.231
2021-10-29,247.445
2021-11-01,250.268
2021-11-02,247.348
2021-11-03,249.116
2021-11-04,246.229
2021-11-05,246.396
2021-11-08,249.671
2021-11-09,249.466
2021-11-10,248.761
2021-11-11,247.067
2021-11-12,247.396
2021-11-15,246.04
2021-11-16,244.433
2021-11-17,241.473
2021-11-18,240.289
2021-11-19,238.579
2021-11-22,236.75
2021-11-23,239.795
2021-11-24,239.168
2021-11-25,239.714
2021-11-26,231.216
2021-11-29,230.483
2021-11-30,227.249
2021-12-01,232.787
2021-12-02,231.508
2021-12-03,227.44
2021-12-06,235.08
2021-12-07,240.75
2021-12-08,240.674
2021-12-09,237.646
2021-12-10,237.255
2021-12-13,234.874
2021-12-14,236.395
2021-12-15,235.434
2021-12-16,238.796
2021-12-17,239.023
2021-12-20,233.675
2021-12-21,237.364
2021-12-22,241.116
2021-12-23,245.672
2021-12-24,246.187
2021-12-27,245.969
2021-12-28,245.48
2021-12-29,249.503
2021-12-30,250.093
2021-12-31,249.321
2022-01-03,247.567
2022-01-04,255.313
2022-01-05,256.541
2022-01-06,252.37
2022-01-07,252.719
2022-01-10,250.179
2022-01-11,252.472
2022-01-12,257.036
2022-01-13,259.157
2022-01-14,255.022
2022-01-17,256.022
2022-01-18,250.326
2022-01-19,250.597
2022-01-20,251.147
2022-01-21,244.85
2022-01-24,234.597
2022-01-25,233.921
2022-01-26,237.876
2022-01-27,236.267
2022-01-28,239.863
2022-01-31,241.521
2022-02-01,247.904
2022-02-02,251.463
2022-02-03,250.131
2022-02-04,247.049
2022-02-07,248.756
2022-02-08,249.323
2022-02-09,253.678
2022-02-10,256.483
2022-02-11,254.441
2022-02-14,244.791
2022-02-15,248.012
2022-02-16,247.836
2022-02-17,245.739
2022-02-18,243.466
2022-02-21,240.302
2022-02-22,237.646
2022-02-23,233.608
2022-02-24,215.736
2022-02-25,226.042
2022-02-28,227.842
2022-03-01,215.567
2022-03-02,214.052
2022-03-03,209.5
2022-03-04,192.571
2022-03-07,187.698
2022-03-08,184.145
2022-03-09,200.451
2022-03-10,196.726
2022-03-11,203.144
2022-03-14,207.52
2022-03-15,207.093
2022-03-16,214.773
2022-03-17,219.359
2022-03-18,221.05
2022-03-21,218.53
2022-03-22,217.198
2022-03-23,211.334
2022-03-24,208.803
2022-03-25,206.709
2022-03-28,206.638
2022-03-29,215.982
2022-03-30,209.085
2022-03-31,206.453
2022-04-01,204.866
2022-04-04,206.533
2022-04-05,201.177
2022-04-06,194.839
2022-04-07,193.734
2022-04-08,197.763
2022-04-11,199.343
2022-04-12,198.001
2022-04-13,198.848
2022-04-14,200.076
2022-04-15,200.076
2022-04-18,200.392
2022-04-19,200.644
2022-04-20,209.096
2022-04-21,212.347
2022-04-22,208.499
2022-04-25,203.754
2022-04-26,201.314
2022-04-27,197.19
2022-04-28,197.576
2022-04-29,201.077
2022-05-02,200.581
2022-05-03,201.69
2022-05-04,200.866
2022-05-05,198.347
2022-05-06,196.863
2022-05-09,191.162
2022-05-10,190.968
2022-05-11,194.001
2022-05-12,190.411
2022-05-13,194.655
2022-05-16,193.094
2022-05-17,199.399
2022-05-18,196.756
2022-05-19,195.676
2022-05-20,197.826
2022-05-23,202.12
2022-05-24,202.072
2022-05-25,204.832
2022-05-26,207.757
2022-05-27,209.873
2022-05-30,212.928
2022-05-31,209.063
2022-06-01,205.722
2022-06-02,208.284
2022-06-03,207.762
2022-06-06,210.068
2022-06-07,208.56
2022-06-08,206.106
2022-06-09,203.878
2022-06-10,191.078
2022-06-13,183.944
2022-06-14,182.496
2022-06-15,185.292
2022-06-16,184.458
2022-06-17,185.118
2022-06-20,183.99
2022-06-21,184.106
2022-06-22,182.916
2022-06-23,178.742
2022-06-24,183.524
2022-06-27,184.617
2022-06-28,182.486
2022-06-29,180.305
2022-06-30,178.49
2022-07-01,177.097
2022-07-04,178.407
2022-07-05,170.046
2022-07-06,170.98
2022-07-07,175.508
2022-07-08,179.34
2022-07-11,176.045
2022-07-12,176.631
2022-07-13,174.692
2022-07-14,170.704
2022-07-15,174.338
2022-07-18,177.888
2022-07-19,183.893
2022-07-20,180.883
2022-07-21,181.781
2022-07-22,181.608
2022-07-25,181.183
2022-07-26,177.77
2022-07-27,181.727
2022-07-28,187.112
2022-07-29,189.75
2022-08-01,191.134
2022-08-02,188.28
2022-08-03,191.298
2022-08-04,195.212
2022-08-05,191.78
2022-08-08,194.545
2022-08-09,193.21
2022-08-10,199.064
2022-08-11,197.258
2022-08-12,197.262
2022-08-15,196.915
2022-08-16,198.344
2022-08-17,195.782
2022-08-18,196.322
2022-08-19,191.877
2022-08-22,186.86
2022-08-23,187.334
2022-08-24,185.117
2022-08-25,188.813
2022-08-26,186.647
2022-08-29,185.291
2022-08-30,185.586
2022-08-31,186.567
2022-09-01,179.935
2022-09-02,186.59
2022-09-05,179.506
2022-09-06,180.577
2022-09-07,181.35
2022-09-08,184.362
2022-09-09,190.71
2022-09-12,196.48
2022-09-13,190.186
2022-09-14,185.24
2022-09-15,187.89
2022-09-16,184.081
2022-09-19,186.156
2022-09-20,180.071
2022-09-21,180.769
2022-09-22,177.711
2022-09-23,170.656
2022-09-26,167.349
2022-09-27,167.123
2022-09-28,166.969
2022-09-29,163.495
2022-09-30,169.037
2022-10-03,171.192
2022-10-04,183.132
2022-10-05,177.353
2022-10-06,175.082
2022-10-07,170.547
2022-10-10,172.505
2022-10-11,171.116
2022-10-12,168.807
2022-10-13,172.79
2022-10-14,174.194
2022-10-17,179.286
2022-10-18,182.235
2022-10-19,179.99
2022-10-20,182.324
2022-10-21,178.108
2022-10-24,182.771
2022-10-25,187.103
2022-10-26,188.393
2022-10-27,186.755
2022-10-28,188.95
2022-10-31,188.77
2022-11-01,189.347
2022-11-02,186.41
2022-11-03,186.001
2022-11-04,191.089
2022-11-07,193.295
2022-11-08,193.384
2022-11-09,191.089
2022-11-10,200.686
2022-11-11,205.343
2022-11-14,204.172
2022-11-15,207.399
2022-11-16,204.995
2022-11-17,201.148
2022-11-18,205.095
2022-11-21,204.27
2022-11-22,204.707
2022-11-23,206.881
2022-11-24,207.793
2022-11-25,206.996
2022-11-28,205.055
2022-11-29,205.858
2022-11-30,204.454
2022-12-01,208.279
2022-12-02,208.604
2022-12-05,209.37
2022-12-06,208.494
2022-12-07,208.407
2022-12-08,207.895
2022-12-09,210.474
2022-12-12,206.746
2022-12-13,212.733
2022-12-14,213.67
2022-12-15,208.114
2022-12-16,209.663
2022-12-19,211.449
2022-12-20,213.007
2022-12-21,216.285
2022-12-22,214.973
2022-12-23,215.973
2022-12-26,215.973
2022-12-27,216.706
2022-12-28,216.508
2022-12-29,217.639
2022-12-30,216.252
2023-01-02,216.252
2023-01-03,220.958
2023-01-04,228.248
2023-01-05,226.837
2023-01-06,232.185
2023-01-09,236.028
2023-01-10,234.843
2023-01-11,235.18
2023-01-12,237.892
2023-01-13,239.557
2023-01-16,240.903
2023-01-17,240.118
2023-01-18,240.448
2023-01-19,236.744
2023-01-20,238.63
2023-01-23,241.149
2023-01-24,242.385
2023-01-25,243.771
2023-01-26,245.538
2023-01-27,245.872
2023-01-30,246.381
2023-01-31,246.035
2023-02-01,250.914
2023-02-02,252.5
2023-02-03,250.604
2023-02-06,246.123
2023-02-07,245.085
2023-02-08,244.442
2023-02-09,247.572
2023-02-10,240.941
2023-02-13,244.362
2023-02-14,245.59
2023-02-15,247.867
2023-02-16,245.971
2023-02-17,244.173
2023-02-20,247.399
2023-02-21,246.337
2023-02-22,242.089
2023-02-23,239.793
2023-02-24,239.064
2023-02-27,245.081
2023-02-28,247.197
2023-03-01,248.775
2023-03-02,258.568
2023-03-03,258.815
2023-03-06,262.722
2023-03-07,261.839
2023-03-08,260.567
2023-03-09,257.826
2023-03-10,255.713
2023-03-13,245.186
2023-03-14,251.347
2023-03-15,236.756
2023-03-16,245.519
2023-03-17,241.803
2023-03-20,250.065
2023-03-21,257.984
2023-03-22,257.968
2023-03-23,254.5
2023-03-24,242.175
2023-03-27,245.329
2023-03-28,248.631
2023-03-29,250.755
2023-03-30,256.626
2023-03-31,255.523
2023-04-03,253.857
2023-04-04,255.308
2023-04-05,245.7
2023-04-06,247.657
2023-04-07,247.657
2023-04-10,245.752
2023-04-11,249.766
2023-04-12,252.27
2023-04-13,254.893
2023-04-14,257.326
2023-04-17,255.193
2023-04-18,258.617
2023-04-19,260.38
2023-04-20,259.442
2023-04-21,257.354
2023-04-24,259.35
2023-04-25,258.822
2023-04-26,256.44
2023-04-27,252.37
2023-04-28,254.263
2023-05-01,252.892
2023-05-02,250.939
2023-05-03,251.058
2023-05-04,249.852
2023-05-05,254.255
2023-05-08,257.66
2023-05-09,257.48
2023-05-10,256.629
2023-05-11,255.833
2023-05-12,254.399
2023-05-15,256.176
2023-05-16,256.402
2023-05-17,255.45
2023-05-18,255.823
2023-05-19,256.131
2023-05-22,256.045
2023-05-23,255.611
2023-05-24,248.991
2023-05-25,248.283
2023-05-26,249.282
2023-05-29,249.042
2023-05-30,246.462
2023-05-31,243.651
2023-06-01,247.723
2023-06-02,252.618
2023-06-05,251.049
2023-06-06,248.984
2023-06-07,251.778
2023-06-08,254.68
2023-06-09,251.342
2023-06-12,251.949
2023-06-13,253.38
2023-06-14,262.164
2023-06-15,263.78
2023-06-16,268.822
2023-06-19,265.926
2023-06-20,264.928
2023-06-21,266.784
2023-06-22,264.901
2023-06-23,260.981
2023-06-26,259.53
2023-06-27,262.226
2023-06-28,263.827
2023-06-29,264.501
2023-06-30,267.846
2023-07-03,270.754
2023-07-04,268.951
2023-07-05,268.354
2023-07-06,261.572
2023-07-07,264.897
2023-07-10,266.159
2023-07-11,270.052
2023-07-12,277.665
2023-07-13,280.065
2023-07-14,282.79
2023-07-17,281.978
2023-07-18,284.121
2023-07-19,285.729
2023-07-20,287.657
2023-07-21,288.666
2023-07-24,287.342
2023-07-25,289.052
2023-07-26,289.079
2023-07-27,292.239
2023-07-28,293.428
2023-07-31,293.806
2023-08-01,292.441
2023-08-02,288.975
2023-08-03,289.718
2023-08-04,295.916
2023-08-07,296.263
2023-08-08,291.747
2023-08-09,291.355
2023-08-10,292.051
2023-08-11,287.197
2023-08-14,286.39
2023-08-15,286.279
2023-08-16,288.554
2023-08-17,284.43
2023-08-18,280.472
2023-08-21,279.852
2023-08-22,283.003
2023-08-23,283.892
2023-08-24,281.228
2023-08-25,282.447
2023-08-28,285.811
2023-08-29,287.693
2023-08-30,289.136
2023-08-31,289.093
2023-09-01,287.003
2023-09-04,284.31
2023-09-05,279.108
2023-09-06,275.171
2023-09-07,271.734
2023-09-08,271.197
2023-09-11,273.714
2023-09-12,264.795
2023-09-13,265.184
2023-09-14,271.345
2023-09-15,267.573
2023-09-18,262.942
2023-09-19,267.229
2023-09-20,266.147
2023-09-21,267.432
2023-09-22,265.015
2023-09-25,262.586
2023-09-26,262.682
2023-09-27,261.532
2023-09-28,264.703
2023-09-29,266.843
2023-10-02,259.202
2023-10-03,256.059
2023-10-04,257.693
2023-10-05,258.121
2023-10-06,260.715
2023-10-09,260.709
2023-10-10,269.647
2023-10-11,268.848
2023-10-12,268.497
2023-10-13,266.387
2023-10-16,268.853
2023-10-17,268.614
2023-10-18,266.384
2023-10-19,262.698
2023-10-20,256.515
2023-10-23,255.193
2023-10-24,252.108
2023-10-25,251.598
2023-10-26,253.606
2023-10-27,253.561
2023-10-30,255.44
2023-10-31,254.876
2023-11-01,256.659
2023-11-02,259.636
2023-11-03,267.943
2023-11-06,263.072
2023-11-07,263.982
2023-11-08,264.298
2023-11-09,267.354
2023-11-10,265.079
2023-11-13,267.421
2023-11-14,273.964
2023-11-15,273.584
2023-11-16,267.693
2023-11-17,270.922
2023-11-20,270.526
2023-11-21,268.779
2023-11-22,269.752
2023-11-23,273.096
2023-11-24,274.112
2023-11-27,270.467
2023-11-28,274.456
2023-11-29,276.273
2023-11-30,281.364
2023-12-01,284.587
2023-12-04,282.904
2023-12-05,280.774
2023-12-06,279.84
2023-12-07,275.65
2023-12-08,273.69
2023-12-11,274.314
2023-12-12,273.309
2023-12-13,272.456
2023-12-14,280.818
2023-12-15,280.035
2023-12-18,281.426
2023-12-19,283.671
2023-12-20,285.035
2023-12-21,283.666
2023-12-22,286.878
2023-12-25,286.878
2023-12-26,287.242
2023-12-27,288.916
2023-12-28,284.963
2023-12-29,283.116
2024-01-01,283.116
2024-01-02,281.643
2024-01-03,281.0
2024-01-04,286.284
2024-01-05,286.966
2024-01-08,288.977
2024-01-09,284.939
2024-01-10,282.591
2024-01-11,277.384
2024-01-12,278.546
2024-01-15,278.87
2024-01-16,276.724
2024-01-17,274.33
2024-01-18,274.828
2024-01-19,274.79
2024-01-22,275.04
2024-01-23,275.361
2024-01-24,279.437
2024-01-25,282.494
2024-01-26,285.558
2024-01-29,282.475
2024-01-30,285.52
2024-01-31,283.936
2024-02-01,278.36
2024-02-02,275.923
2024-02-05,272.14
2024-02-06,272.883
2024-02-07,276.769
2024-02-08,283.125
2024-02-09,285.653
2024-02-12,286.3
2024-02-13,283.208
2024-02-14,285.239
2024-02-15,285.512
2024-02-16,288.474
2024-02-19,291.285
2024-02-20,291.169
2024-02-21,291.901
2024-02-22,295.203
2024-02-23,298.991
2024-02-26,288.673
2024-02-27,292.033
2024-02-28,297.377
2024-02-29,294.316
2024-03-01,297.994
2024-03-04,299.04
2024-03-05,299.906
2024-03-06,301.847
2024-03-07,303.399
2024-03-08,305.632
2024-03-11,304.957
2024-03-12,310.198
2024-03-13,311.365
2024-03-14,310.861
2024-03-15,316.966
2024-03-18,317.105
2024-03-19,319.334
2024-03-20,315.647
2024-03-21,321.429
2024-03-22,317.723
2024-03-25,317.419
2024-03-26,321.225
2024-03-27,320.195
2024-03-28,324.87
2024-03-29,324.87
2024-04-01,323.201
2024-04-02,323.127
2024-04-03,328.752
2024-04-04,331.078
2024-04-05,330.919
2024-04-08,332.195
2024-04-09,330.635
2024-04-10,330.324
2024-04-11,326.72
2024-04-12,322.284
2024-04-15,321.625
2024-04-16,316.078
2024-04-17,319.728
2024-04-18,325.721
2024-04-19,326.079
2024-04-22,325.968
2024-04-23,328.327
2024-04-24,325.858
2024-04-25,326.21
2024-04-26,322.948
2024-04-29,326.357
2024-04-30,325.449
2024-05-01,325.175
2024-05-02,335.577
2024-05-03,337.598
2024-05-06,338.006
2024-05-07,346.749
2024-05-08,344.797
2024-05-09,342.069
2024-05-10,343.208
2024-05-13,344.235
2024-05-14,346.835
2024-05-15,350.034
2024-05-16,351.35
2024-05-17,353.759
2024-05-20,352.768
2024-05-21,353.444
2024-05-22,356.392
2024-05-23,357.151
2024-05-24,360.013
2024-05-27,356.355
2024-05-28,356.623
2024-05-29,352.238
2024-05-30,358.539
2024-05-31,357.427
2024-06-03,358.747
2024-06-04,353.603
2024-06-05,351.474
2024-06-06,351.426
2024-06-07,349.595
2024-06-10,343.565
2024-06-11,336.906
2024-06-12,340.678
2024-06-13,336.18
2024-06-14,330.726
2024-06-17,334.9
2024-06-18,339.141
2024-06-19,345.398
2024-06-20,344.607
2024-06-21,334.673
2024-06-24,337.682
2024-06-25,337.926
2024-06-26,335.339
2024-06-27,331.925
2024-06-28,332.27
2024-07-01,334.193
2024-07-02,332.079
2024-07-03,334.326
2024-07-04,341.402
2024-07-05,337.889
2024-07-08,346.675
2024-07-09,345.847
2024-07-10,348.504
2024-07-11,351.016
2024-07-12,351.551
2024-07-15,352.265
2024-07-16,352.368
2024-07-17,354.634
2024-07-18,355.574
2024-07-19,354.845
2024-07-22,358.645
2024-07-23,360.112
2024-07-24,358.402
2024-07-25,353.352
2024-07-26,356.864
2024-07-29,354.231
2024-07-30,356.733
2024-07-31,360.089
2024-08-01,347.378
2024-08-02,340.143
2024-08-05,336.562
2024-08-06,336.322
2024-08-07,344.398
2024-08-08,340.556
2024-08-09,343.649
2024-08-12,343.283
2024-08-13,346.45
2024-08-14,345.6
2024-08-15,353.933
2024-08-16,354.766
2024-08-19,359.727
2024-08-20,356.288
2024-08-21,360.27
2024-08-22,361.432
2024-08-23,364.362
2024-08-26,368.064
2024-08-27,367.04
2024-08-28,364.612
2024-08-29,363.475
2024-08-30,368.005
2024-09-02,369.168
2024-09-03,362.507
2024-09-04,361.32
2024-09-05,362.674
2024-09-06,358.519
2024-09-09,358.081
2024-09-10,358.508
2024-09-11,353.604
2024-09-12,358.825
2024-09-13,362.519
2024-09-16,360.886
2024-09-17,364.537
2024-09-18,363.269
2024-09-19,370.103
2024-09-20,371.513
2024-09-23,365.401
2024-09-24,367.572
2024-09-25,368.52
2024-09-26,378.634
2024-09-27,371.55
2024-09-30,360.514
2024-10-01,341.102
2024-10-02,337.399
2024-10-03,335.33
2024-10-04,336.422
2024-10-07,340.026
2024-10-08,341.825
2024-10-09,344.084
2024-10-10,343.593
2024-10-11,346.592
2024-10-14,347.21
2024-10-15,345.673
2024-10-16,338.351
2024-10-17,336.869
2024-10-18,338.842
2024-10-21,335.427
2024-10-22,335.205
2024-10-23,333.844
2024-10-24,336.024
2024-10-25,334.759
2024-10-28,334.997
2024-10-29,332.597
2024-10-30,329.106
2024-10-31,328.171
2024-11-01,339.776
2024-11-04,339.236
2024-11-05,349.414
2024-11-06,334.572
2024-11-07,337.228
2024-11-08,332.938
2024-11-11,333.771
2024-11-12,329.434
2024-11-13,324.98
2024-11-14,330.649
2024-11-15,329.407
2024-11-18,332.097
2024-11-19,328.401
2024-11-20,329.374
2024-11-21,326.522
2024-11-22,320.751
2024-11-25,320.477
2024-11-26,322.501
2024-11-27,317.826
2024-11-28,317.815
2024-11-29,319.631
2024-12-02,318.653
2024-12-03,324.797
2024-12-04,322.5
2024-12-05,329.409
2024-12-06,321.771
2024-12-09,324.629
2024-12-10,327.773
2024-12-11,329.533
2024-12-12,326.373
2024-12-13,328.607
2024-12-16,324.994
2024-12-17,321.794
2024-12-18,321.82
2024-12-19,318.15
2024-12-20,316.985
2024-12-23,319.475
2024-12-24,320.562
2024-12-25,320.562
2024-12-26,321.102
2024-12-27,321.32
2024-12-30,321.135
2024-12-31,322.41
2025-01-01,322.41
2025-01-02,317.19
2025-01-03,316.869
2025-01-06,325.124
2025-01-07,323.11
2025-01-08,324.785
2025-01-09,323.584
2025-01-10,323.353
2025-01-13,324.889
2025-01-14,331.159
2025-01-15,330.476
2025-01-16,328.505
2025-01-17,330.739
2025-01-20,337.634
2025-01-21,343.253
2025-01-22,340.077
2025-01-23,346.033
2025-01-24,354.664
2025-01-27,354.32
2025-01-28,349.914
2025-01-29,351.134
2025-01-30,352.232
2025-01-31,347.8
2025-02-03,335.813
2025-02-04,347.642
2025-02-05,348.211
2025-02-06,355.935
2025-02-07,353.304
2025-02-10,352.232
2025-02-11,357.571
2025-02-12,363.787
2025-02-13,364.765
2025-02-14,367.454
2025-02-17,367.357
2025-02-18,375.421
2025-02-19,368.792
2025-02-20,372.034
2025-02-21,380.314
2025-02-24,388.395
2025-02-25,394.449
2025-02-26,391.074
2025-02-27,387.6
2025-02-28,393.135
2025-03-03,400.045
2025-03-04,385.684
2025-03-05,416.365
2025-03-06,428.495
2025-03-07,429.209
2025-03-10,423.831
2025-03-11,417.082
2025-03-12,414.663
2025-03-13,408.366
2025-03-14,415.23
2025-03-17,418.288
2025-03-18,422.572
2025-03-19,420.143
2025-03-20,406.914
2025-03-21,411.516
2025-03-24,403.766
2025-03-25,409.594
2025-03-26,396.683
2025-03-27,398.511
2025-03-28,391.81
2025-03-31,387.89
2025-04-01,399.491
2025-04-02,399.254
2025-04-03,394.522
2025-04-04,360.039
2025-04-07,346.826
2025-04-08,358.734
2025-04-09,344.758
2025-04-10,362.323
2025-04-11,371.206
2025-04-14,386.377
2025-04-15,395.542
2025-04-16,394.568
2025-04-17,383.26
