Date,GERMANY MID VALUE Mid Cap
2020-05-22,804.754
2020-05-25,817.582
2020-05-26,851.621
2020-05-27,860.486
2020-05-28,882.117
2020-05-29,864.994
2020-06-01,866.083
2020-06-02,902.113
2020-06-03,937.01
2020-06-04,946.573
2020-06-05,958.639
2020-06-08,963.391
2020-06-09,939.611
2020-06-10,934.691
2020-06-11,891.924
2020-06-12,886.601
2020-06-15,884.125
2020-06-16,910.199
2020-06-17,913.956
2020-06-18,914.665
2020-06-19,910.369
2020-06-22,914.457
2020-06-23,931.221
2020-06-24,896.601
2020-06-25,903.458
2020-06-26,894.074
2020-06-29,907.376
2020-06-30,908.591
2020-07-01,910.874
2020-07-02,934.423
2020-07-03,934.124
2020-07-06,956.609
2020-07-07,947.827
2020-07-08,944.468
2020-07-09,931.871
2020-07-10,949.214
2020-07-13,960.78
2020-07-14,963.398
2020-07-15,985.655
2020-07-16,984.23
2020-07-17,980.223
2020-07-20,987.793
2020-07-21,1003.866
2020-07-22,1008.202
2020-07-23,1005.989
2020-07-24,990.038
2020-07-27,997.805
2020-07-28,998.502
2020-07-29,1003.592
2020-07-30,974.727
2020-07-31,973.192
2020-08-03,979.781
2020-08-04,985.304
2020-08-05,1016.658
2020-08-06,1008.06
2020-08-07,1010.828
2020-08-10,1021.215
2020-08-11,1028.9
2020-08-12,1042.646
2020-08-13,1044.124
2020-08-14,1031.51
2020-08-17,1039.29
2020-08-18,1041.365
2020-08-19,1034.969
2020-08-20,1017.328
2020-08-21,1011.382
2020-08-24,1038.535
2020-08-25,1034.794
2020-08-26,1044.917
2020-08-27,1034.469
2020-08-28,1040.757
2020-08-31,1047.738
2020-09-01,1047.265
2020-09-02,1054.003
2020-09-03,1036.027
2020-09-04,1023.26
2020-09-07,1041.583
2020-09-08,1030.61
2020-09-09,1043.447
2020-09-10,1051.141
2020-09-11,1046.091
2020-09-14,1046.27
2020-09-15,1043.3
2020-09-16,1053.146
2020-09-17,1046.048
2020-09-18,1042.954
2020-09-21,986.956
2020-09-22,989.831
2020-09-23,992.309
2020-09-24,985.036
2020-09-25,982.054
2020-09-28,1001.977
2020-09-29,1011.343
2020-09-30,1005.135
2020-10-01,1016.07
2020-10-02,1021.611
2020-10-05,1036.443
2020-10-06,1044.685
2020-10-07,1050.021
2020-10-08,1064.562
2020-10-09,1066.35
2020-10-12,1072.559
2020-10-13,1053.77
2020-10-14,1062.954
2020-10-15,1037.462
2020-10-16,1051.546
2020-10-19,1054.085
2020-10-20,1053.075
2020-10-21,1041.074
2020-10-22,1036.21
2020-10-23,1053.085
2020-10-26,1031.358
2020-10-27,1034.044
2020-10-28,986.902
2020-10-29,974.527
2020-10-30,978.384
2020-11-02,996.536
2020-11-03,1027.897
2020-11-04,1045.475
2020-11-05,1069.198
2020-11-06,1062.264
2020-11-09,1088.97
2020-11-10,1098.428
2020-11-11,1099.381
2020-11-12,1101.203
2020-11-13,1113.153
2020-11-16,1128.983
2020-11-17,1129.004
2020-11-18,1134.03
2020-11-19,1117.948
2020-11-20,1129.471
2020-11-23,1123.848
2020-11-24,1144.984
2020-11-25,1148.095
2020-11-26,1145.226
2020-11-27,1157.714
2020-11-30,1146.972
2020-12-01,1159.558
2020-12-02,1168.415
2020-12-03,1169.308
2020-12-04,1163.243
2020-12-07,1157.181
2020-12-08,1159.477
2020-12-09,1165.863
2020-12-10,1162.655
2020-12-11,1145.953
2020-12-14,1156.488
2020-12-15,1167.745
2020-12-16,1179.628
2020-12-17,1190.88
2020-12-18,1188.675
2020-12-21,1156.342
2020-12-22,1168.911
2020-12-23,1187.842
2020-12-24,1187.55
2020-12-25,1187.55
2020-12-28,1207.113
2020-12-29,1212.406
2020-12-30,1204.754
2020-12-31,1198.387
2021-01-01,1198.387
2021-01-04,1226.409
2021-01-05,1217.429
2021-01-06,1251.192
2021-01-07,1270.298
2021-01-08,1283.029
2021-01-11,1260.981
2021-01-12,1261.905
2021-01-13,1269.343
2021-01-14,1278.252
2021-01-15,1250.651
2021-01-18,1249.89
2021-01-19,1257.476
2021-01-20,1269.312
2021-01-21,1270.731
2021-01-22,1256.378
2021-01-25,1228.131
2021-01-26,1235.929
2021-01-27,1202.368
2021-01-28,1221.187
2021-01-29,1213.155
2021-02-01,1220.506
2021-02-02,1228.939
2021-02-03,1238.106
2021-02-04,1232.898
2021-02-05,1233.0
2021-02-08,1228.017
2021-02-09,1214.935
2021-02-10,1216.821
2021-02-11,1220.547
2021-02-12,1214.349
2021-02-15,1229.826
2021-02-16,1222.174
2021-02-17,1201.22
2021-02-18,1191.479
2021-02-19,1212.818
2021-02-22,1210.38
2021-02-23,1202.401
2021-02-24,1214.396
2021-02-25,1219.854
2021-02-26,1196.274
2021-03-01,1208.743
2021-03-02,1208.926
2021-03-03,1206.136
2021-03-04,1208.212
2021-03-05,1192.967
2021-03-08,1211.015
2021-03-09,1216.749
2021-03-10,1222.707
2021-03-11,1230.716
2021-03-12,1227.08
2021-03-15,1211.831
2021-03-16,1205.489
2021-03-17,1200.517
2021-03-18,1213.121
2021-03-19,1198.729
2021-03-22,1195.137
2021-03-23,1195.208
2021-03-24,1197.642
2021-03-25,1187.833
2021-03-26,1204.167
2021-03-29,1199.999
2021-03-30,1209.87
2021-03-31,1212.32
2021-04-01,1226.325
2021-04-02,1226.325
2021-04-05,1230.287
2021-04-06,1236.103
2021-04-07,1239.967
2021-04-08,1236.88
2021-04-09,1233.742
2021-04-12,1234.824
2021-04-13,1235.047
2021-04-14,1240.719
2021-04-15,1238.523
2021-04-16,1256.231
2021-04-19,1247.822
2021-04-20,1227.933
2021-04-21,1220.839
2021-04-22,1236.89
2021-04-23,1243.982
2021-04-26,1256.779
2021-04-27,1256.499
2021-04-28,1255.365
2021-04-29,1246.869
2021-04-30,1236.372
2021-05-03,1252.968
2021-05-04,1229.57
2021-05-05,1257.648
2021-05-06,1263.55
2021-05-07,1280.826
2021-05-10,1284.289
2021-05-11,1255.789
2021-05-12,1248.455
2021-05-13,1259.866
2021-05-14,1285.189
2021-05-17,1283.818
2021-05-18,1294.396
2021-05-19,1271.893
2021-05-20,1287.004
2021-05-21,1283.335
2021-05-24,1286.547
2021-05-25,1290.447
2021-05-26,1281.463
2021-05-27,1280.644
2021-05-28,1286.384
2021-05-31,1284.338
2021-06-01,1301.188
2021-06-02,1291.551
2021-06-03,1283.299
2021-06-04,1288.92
2021-06-07,1294.33
2021-06-08,1286.505
2021-06-09,1273.73
2021-06-10,1265.987
2021-06-11,1268.067
2021-06-14,1267.22
2021-06-15,1266.775
2021-06-16,1271.56
2021-06-17,1240.562
2021-06-18,1210.06
2021-06-21,1229.617
2021-06-22,1238.586
2021-06-23,1231.533
2021-06-24,1238.29
2021-06-25,1240.352
2021-06-28,1232.354
2021-06-29,1234.573
2021-06-30,1218.797
2021-07-01,1233.317
2021-07-02,1230.596
2021-07-05,1236.141
2021-07-06,1223.532
2021-07-07,1236.487
2021-07-08,1227.682
2021-07-09,1248.421
2021-07-12,1259.073
2021-07-13,1248.947
2021-07-14,1243.927
2021-07-15,1235.575
2021-07-16,1227.145
2021-07-19,1191.544
2021-07-20,1193.498
2021-07-21,1215.193
2021-07-22,1224.198
2021-07-23,1232.626
2021-07-26,1239.976
2021-07-27,1235.896
2021-07-28,1229.943
2021-07-29,1237.573
2021-07-30,1233.03
2021-08-02,1239.802
2021-08-03,1241.486
2021-08-04,1239.198
2021-08-05,1248.25
2021-08-06,1235.265
2021-08-09,1241.736
2021-08-10,1247.812
2021-08-11,1245.289
2021-08-12,1246.027
2021-08-13,1260.031
2021-08-16,1251.798
2021-08-17,1241.079
2021-08-18,1255.315
2021-08-19,1239.221
2021-08-20,1244.342
2021-08-23,1254.377
2021-08-24,1267.199
2021-08-25,1260.504
2021-08-26,1257.404
2021-08-27,1263.943
2021-08-30,1271.34
2021-08-31,1264.627
2021-09-01,1276.248
2021-09-02,1286.593
2021-09-03,1284.622
2021-09-06,1289.671
2021-09-07,1284.375
2021-09-08,1274.815
2021-09-09,1279.416
2021-09-10,1277.015
2021-09-13,1280.675
2021-09-14,1284.373
2021-09-15,1264.579
2021-09-16,1258.148
2021-09-17,1237.768
2021-09-20,1212.35
2021-09-21,1215.338
2021-09-22,1224.721
2021-09-23,1238.007
2021-09-24,1230.089
2021-09-27,1239.221
2021-09-28,1221.048
2021-09-29,1214.847
2021-09-30,1202.679
2021-10-01,1193.986
2021-10-04,1203.276
2021-10-05,1212.885
2021-10-06,1191.365
2021-10-07,1205.166
2021-10-08,1201.386
2021-10-11,1196.328
2021-10-12,1196.723
2021-10-13,1200.796
2021-10-14,1202.53
2021-10-15,1225.783
2021-10-18,1215.43
2021-10-19,1228.025
2021-10-20,1229.683
2021-10-21,1228.129
2021-10-22,1235.205
2021-10-25,1227.973
2021-10-26,1237.6
2021-10-27,1240.985
2021-10-28,1246.904
2021-10-29,1226.674
2021-11-01,1241.679
2021-11-02,1240.004
2021-11-03,1242.043
2021-11-04,1226.034
2021-11-05,1225.627
2021-11-08,1227.802
2021-11-09,1225.186
2021-11-10,1230.632
2021-11-11,1232.895
2021-11-12,1226.645
2021-11-15,1236.062
2021-11-16,1224.108
2021-11-17,1221.266
2021-11-18,1227.459
2021-11-19,1199.621
2021-11-22,1188.469
2021-11-23,1188.703
2021-11-24,1176.463
2021-11-25,1201.228
2021-11-26,1164.475
2021-11-29,1164.199
2021-11-30,1146.465
2021-12-01,1173.642
2021-12-02,1157.783
2021-12-03,1156.471
2021-12-06,1172.088
2021-12-07,1185.68
2021-12-08,1185.843
2021-12-09,1178.529
2021-12-10,1175.859
2021-12-13,1169.232
2021-12-14,1166.421
2021-12-15,1165.28
2021-12-16,1179.875
2021-12-17,1175.325
2021-12-20,1161.783
2021-12-21,1177.221
2021-12-22,1184.769
2021-12-23,1191.173
2021-12-24,1193.332
2021-12-27,1195.329
2021-12-28,1206.013
2021-12-29,1209.491
2021-12-30,1209.367
2021-12-31,1213.743
2022-01-03,1218.694
2022-01-04,1232.329
2022-01-05,1228.247
2022-01-06,1216.332
2022-01-07,1224.336
2022-01-10,1206.63
2022-01-11,1210.418
2022-01-12,1226.744
2022-01-13,1240.023
2022-01-14,1235.182
2022-01-17,1237.883
2022-01-18,1217.406
2022-01-19,1216.917
2022-01-20,1223.977
2022-01-21,1204.659
2022-01-24,1167.488
2022-01-25,1165.644
2022-01-26,1198.619
2022-01-27,1203.519
2022-01-28,1192.293
2022-01-31,1195.72
2022-02-01,1210.028
2022-02-02,1228.675
2022-02-03,1237.789
2022-02-04,1230.383
2022-02-07,1232.596
2022-02-08,1236.517
2022-02-09,1249.855
2022-02-10,1259.397
2022-02-11,1250.479
2022-02-14,1211.562
2022-02-15,1240.405
2022-02-16,1245.206
2022-02-17,1256.369
2022-02-18,1245.528
2022-02-21,1223.659
2022-02-22,1211.813
2022-02-23,1197.701
2022-02-24,1119.851
2022-02-25,1184.797
2022-02-28,1179.636
2022-03-01,1121.103
2022-03-02,1105.701
2022-03-03,1057.051
2022-03-04,1013.869
2022-03-07,978.303
2022-03-08,985.908
2022-03-09,1078.854
2022-03-10,1056.569
2022-03-11,1056.112
2022-03-14,1080.157
2022-03-15,1076.557
2022-03-16,1103.496
2022-03-17,1119.878
2022-03-18,1118.297
2022-03-21,1112.679
2022-03-22,1120.709
2022-03-23,1103.216
2022-03-24,1095.896
2022-03-25,1086.08
2022-03-28,1097.883
2022-03-29,1136.698
2022-03-30,1123.051
2022-03-31,1105.622
2022-04-01,1098.732
2022-04-04,1099.787
2022-04-05,1095.413
2022-04-06,1078.714
2022-04-07,1070.5
2022-04-08,1089.454
2022-04-11,1086.792
2022-04-12,1071.141
2022-04-13,1068.263
2022-04-14,1062.366
2022-04-15,1062.366
2022-04-18,1064.042
2022-04-19,1067.516
2022-04-20,1094.914
2022-04-21,1098.264
2022-04-22,1074.175
2022-04-25,1058.962
2022-04-26,1037.0
2022-04-27,1030.317
2022-04-28,1045.961
2022-04-29,1050.695
2022-05-02,1034.155
2022-05-03,1038.354
2022-05-04,1050.332
2022-05-05,1036.083
2022-05-06,1030.171
2022-05-09,1004.405
2022-05-10,1012.615
2022-05-11,1037.924
2022-05-12,1006.501
2022-05-13,1023.301
2022-05-16,1035.361
2022-05-17,1060.026
2022-05-18,1062.424
2022-05-19,1067.145
2022-05-20,1075.486
2022-05-23,1104.207
2022-05-24,1080.657
2022-05-25,1091.781
2022-05-26,1098.361
2022-05-27,1095.948
2022-05-30,1112.309
2022-05-31,1099.08
2022-06-01,1086.642
2022-06-02,1104.551
2022-06-03,1102.237
2022-06-06,1122.455
2022-06-07,1108.783
2022-06-08,1099.089
2022-06-09,1073.223
2022-06-10,1027.538
2022-06-13,982.454
2022-06-14,971.042
2022-06-15,986.794
2022-06-16,945.531
2022-06-17,960.228
2022-06-20,977.283
2022-06-21,981.411
2022-06-22,975.264
2022-06-23,928.731
2022-06-24,950.399
2022-06-27,957.208
2022-06-28,943.727
2022-06-29,910.48
2022-06-30,883.803
2022-07-01,878.617
2022-07-04,863.158
2022-07-05,816.818
2022-07-06,816.75
2022-07-07,845.081
2022-07-08,868.105
2022-07-11,835.58
2022-07-12,838.039
2022-07-13,831.795
2022-07-14,803.292
2022-07-15,831.21
2022-07-18,858.279
2022-07-19,896.887
2022-07-20,896.226
2022-07-21,883.26
2022-07-22,880.875
2022-07-25,876.604
2022-07-26,842.984
2022-07-27,853.522
2022-07-28,862.898
2022-07-29,891.122
2022-08-01,897.603
2022-08-02,889.965
2022-08-03,899.073
2022-08-04,914.206
2022-08-05,910.191
2022-08-08,913.578
2022-08-09,893.371
2022-08-10,925.706
2022-08-11,917.27
2022-08-12,915.557
2022-08-15,910.591
2022-08-16,916.784
2022-08-17,880.16
2022-08-18,877.594
2022-08-19,853.053
2022-08-22,809.744
2022-08-23,811.584
2022-08-24,808.571
2022-08-25,802.683
2022-08-26,788.0
2022-08-29,799.18
2022-08-30,800.87
2022-08-31,802.713
2022-09-01,778.644
2022-09-02,817.16
2022-09-05,782.696
2022-09-06,795.41
2022-09-07,800.088
2022-09-08,801.881
2022-09-09,826.817
2022-09-12,857.294
2022-09-13,818.201
2022-09-14,790.637
2022-09-15,783.972
2022-09-16,775.938
2022-09-19,778.341
2022-09-20,762.983
2022-09-21,750.608
2022-09-22,732.523
2022-09-23,704.768
2022-09-26,699.778
2022-09-27,688.819
2022-09-28,689.514
2022-09-29,680.359
2022-09-30,700.692
2022-10-03,712.137
2022-10-04,748.891
2022-10-05,718.812
2022-10-06,715.194
2022-10-07,697.439
2022-10-10,703.172
2022-10-11,690.098
2022-10-12,680.716
2022-10-13,692.16
2022-10-14,703.183
2022-10-17,727.928
2022-10-18,742.778
2022-10-19,738.536
2022-10-20,750.858
2022-10-21,740.068
2022-10-24,755.049
2022-10-25,764.817
2022-10-26,782.002
2022-10-27,780.566
2022-10-28,767.087
2022-10-31,762.966
2022-11-01,774.049
2022-11-02,759.019
2022-11-03,740.612
2022-11-04,782.631
2022-11-07,799.703
2022-11-08,811.98
2022-11-09,791.878
2022-11-10,821.179
2022-11-11,860.248
2022-11-14,871.688
2022-11-15,873.306
2022-11-16,855.841
2022-11-17,843.364
2022-11-18,859.396
2022-11-21,841.522
2022-11-22,850.095
2022-11-23,852.082
2022-11-24,876.193
2022-11-25,870.045
2022-11-28,858.815
2022-11-29,849.93
2022-11-30,845.911
2022-12-01,858.195
2022-12-02,867.38
2022-12-05,868.305
2022-12-06,860.358
2022-12-07,848.605
2022-12-08,856.292
2022-12-09,868.559
2022-12-12,858.809
2022-12-13,890.639
2022-12-14,892.227
2022-12-15,876.446
2022-12-16,864.219
2022-12-19,867.478
2022-12-20,874.082
2022-12-21,888.255
2022-12-22,875.728
2022-12-23,885.351
2022-12-26,885.351
2022-12-27,893.773
2022-12-28,886.538
2022-12-29,896.296
2022-12-30,889.122
2023-01-02,905.859
2023-01-03,915.445
2023-01-04,950.203
2023-01-05,944.288
2023-01-06,967.184
2023-01-09,990.748
2023-01-10,977.528
2023-01-11,992.029
2023-01-12,1003.955
2023-01-13,1009.281
2023-01-16,1025.976
2023-01-17,1024.362
2023-01-18,1030.353
2023-01-19,999.863
2023-01-20,1014.53
2023-01-23,1027.362
2023-01-24,1025.98
2023-01-25,1024.308
2023-01-26,1028.891
2023-01-27,1042.552
2023-01-30,1043.73
2023-01-31,1046.702
2023-02-01,1055.187
2023-02-02,1088.323
2023-02-03,1076.092
2023-02-06,1049.644
2023-02-07,1041.591
2023-02-08,1048.439
2023-02-09,1056.375
2023-02-10,1033.084
2023-02-13,1038.706
2023-02-14,1040.019
2023-02-15,1045.142
2023-02-16,1066.603
2023-02-17,1060.902
2023-02-20,1058.888
2023-02-21,1051.524
2023-02-22,1041.984
2023-02-23,1045.365
2023-02-24,1027.537
2023-02-27,1052.932
2023-02-28,1052.777
2023-03-01,1056.756
2023-03-02,1045.711
2023-03-03,1071.911
2023-03-06,1094.076
2023-03-07,1072.409
2023-03-08,1077.025
2023-03-09,1062.399
2023-03-10,1053.516
2023-03-13,1009.094
2023-03-14,1026.17
2023-03-15,962.026
2023-03-16,976.849
2023-03-17,957.198
2023-03-20,975.555
2023-03-21,1005.021
2023-03-22,1002.101
2023-03-23,1007.608
2023-03-24,957.193
2023-03-27,979.234
2023-03-28,985.531
2023-03-29,995.747
2023-03-30,1023.932
2023-03-31,1022.841
2023-04-03,1029.714
2023-04-04,1034.953
2023-04-05,1008.183
2023-04-06,1017.785
2023-04-07,1017.785
2023-04-10,1009.958
2023-04-11,1029.471
2023-04-12,1031.099
2023-04-13,1040.543
2023-04-14,1063.606
2023-04-17,1054.27
2023-04-18,1065.722
2023-04-19,1071.06
2023-04-20,1060.623
2023-04-21,1060.947
2023-04-24,1065.782
2023-04-25,1050.908
2023-04-26,1055.279
2023-04-27,1059.189
2023-04-28,1079.071
2023-05-01,1073.255
2023-05-02,1054.119
2023-05-03,1062.251
2023-05-04,1042.054
2023-05-05,1065.637
2023-05-08,1069.463
2023-05-09,1057.667
2023-05-10,1063.211
2023-05-11,1055.449
2023-05-12,1057.201
2023-05-15,1067.56
2023-05-16,1068.04
2023-05-17,1062.66
2023-05-18,1069.91
2023-05-19,1072.506
2023-05-22,1074.786
2023-05-23,1067.825
2023-05-24,1041.313
2023-05-25,1034.191
2023-05-26,1037.928
2023-05-29,1035.149
2023-05-30,1031.644
2023-05-31,1003.278
2023-06-01,1021.825
2023-06-02,1047.33
2023-06-05,1042.542
2023-06-06,1047.345
2023-06-07,1056.215
2023-06-08,1069.491
2023-06-09,1064.903
2023-06-12,1074.947
2023-06-13,1091.036
2023-06-14,1101.713
2023-06-15,1099.397
2023-06-16,1108.937
2023-06-19,1100.703
2023-06-20,1103.774
2023-06-21,1113.925
2023-06-22,1116.645
2023-06-23,1080.821
2023-06-26,1084.088
2023-06-27,1089.62
2023-06-28,1094.013
2023-06-29,1089.67
2023-06-30,1106.549
2023-07-03,1105.891
2023-07-04,1099.518
2023-07-05,1099.542
2023-07-06,1062.983
2023-07-07,1080.23
2023-07-10,1087.101
2023-07-11,1104.703
2023-07-12,1139.398
2023-07-13,1155.807
2023-07-14,1154.205
2023-07-17,1152.913
2023-07-18,1170.978
2023-07-19,1165.384
2023-07-20,1168.443
2023-07-21,1161.74
2023-07-24,1158.35
2023-07-25,1144.487
2023-07-26,1146.161
2023-07-27,1148.165
2023-07-28,1154.696
2023-07-31,1149.787
2023-08-01,1144.153
2023-08-02,1122.837
2023-08-03,1121.558
2023-08-04,1131.015
2023-08-07,1122.766
2023-08-08,1103.718
2023-08-09,1108.393
2023-08-10,1118.14
2023-08-11,1105.994
2023-08-14,1096.998
2023-08-15,1093.702
2023-08-16,1092.223
2023-08-17,1087.68
2023-08-18,1073.513
2023-08-21,1077.339
2023-08-22,1077.88
2023-08-23,1072.692
2023-08-24,1072.223
2023-08-25,1058.575
2023-08-28,1074.961
2023-08-29,1088.586
2023-08-30,1095.998
2023-08-31,1092.01
2023-09-01,1082.364
2023-09-04,1082.14
2023-09-05,1052.865
2023-09-06,1045.31
2023-09-07,1040.369
2023-09-08,1044.992
2023-09-11,1053.415
2023-09-12,1048.522
2023-09-13,1053.815
2023-09-14,1053.625
2023-09-15,1057.623
2023-09-18,1040.915
2023-09-19,1046.048
2023-09-20,1054.309
2023-09-21,1038.279
2023-09-22,1028.528
2023-09-25,1013.826
2023-09-26,1006.145
2023-09-27,1000.79
2023-09-28,1016.453
2023-09-29,1035.196
2023-10-02,1013.919
2023-10-03,995.761
2023-10-04,989.236
2023-10-05,990.325
2023-10-06,1002.132
2023-10-09,992.65
2023-10-10,1015.689
2023-10-11,995.7
2023-10-12,981.993
2023-10-13,968.658
2023-10-16,978.631
2023-10-17,979.389
2023-10-18,960.013
2023-10-19,953.052
2023-10-20,936.963
2023-10-23,945.749
2023-10-24,948.23
2023-10-25,940.633
2023-10-26,925.328
2023-10-27,926.141
2023-10-30,939.263
2023-10-31,940.666
2023-11-01,944.367
2023-11-02,964.044
2023-11-03,986.29
2023-11-06,978.969
2023-11-07,980.267
2023-11-08,995.252
2023-11-09,1006.594
2023-11-10,995.228
2023-11-13,1012.388
2023-11-14,1053.769
2023-11-15,1061.797
2023-11-16,1055.989
2023-11-17,1068.559
2023-11-20,1075.373
2023-11-21,1066.371
2023-11-22,1060.478
2023-11-23,1064.894
2023-11-24,1075.636
2023-11-27,1070.674
2023-11-28,1082.179
2023-11-29,1091.838
2023-11-30,1082.866
2023-12-01,1092.393
2023-12-04,1090.734
2023-12-05,1091.151
2023-12-06,1100.586
2023-12-07,1088.856
2023-12-08,1090.624
2023-12-11,1084.053
2023-12-12,1081.478
2023-12-13,1081.651
2023-12-14,1126.036
2023-12-15,1114.629
2023-12-18,1107.53
2023-12-19,1120.604
2023-12-20,1127.736
2023-12-21,1129.538
2023-12-22,1131.821
2023-12-25,1131.821
2023-12-26,1133.26
2023-12-27,1145.301
2023-12-28,1141.783
2023-12-29,1138.095
2024-01-01,1138.095
2024-01-02,1130.982
2024-01-03,1105.338
2024-01-04,1124.756
2024-01-05,1127.923
2024-01-08,1136.772
2024-01-09,1125.814
2024-01-10,1129.251
2024-01-11,1113.246
2024-01-12,1116.525
2024-01-15,1109.016
2024-01-16,1082.55
2024-01-17,1068.835
2024-01-18,1078.513
2024-01-19,1073.98
2024-01-22,1078.618
2024-01-23,1073.745
2024-01-24,1103.163
2024-01-25,1093.69
2024-01-26,1107.994
2024-01-29,1109.139
2024-01-30,1111.604
2024-01-31,1111.68
2024-02-01,1099.741
2024-02-02,1098.349
2024-02-05,1084.92
2024-02-06,1097.198
2024-02-07,1090.945
2024-02-08,1085.911
2024-02-09,1081.389
2024-02-12,1096.767
2024-02-13,1085.778
2024-02-14,1089.912
2024-02-15,1103.621
2024-02-16,1109.846
2024-02-19,1101.664
2024-02-20,1097.04
2024-02-21,1096.946
2024-02-22,1100.369
2024-02-23,1099.127
2024-02-26,1104.017
2024-02-27,1109.884
2024-02-28,1106.579
2024-02-29,1107.258
2024-03-01,1113.591
2024-03-04,1100.844
2024-03-05,1113.178
2024-03-06,1107.655
2024-03-07,1121.637
2024-03-08,1120.564
2024-03-11,1113.985
2024-03-12,1127.909
2024-03-13,1129.907
2024-03-14,1120.782
2024-03-15,1117.943
2024-03-18,1124.768
2024-03-19,1138.023
2024-03-20,1137.954
2024-03-21,1149.741
2024-03-22,1158.137
2024-03-25,1162.723
2024-03-26,1166.962
2024-03-27,1172.706
2024-03-28,1176.324
2024-03-29,1176.324
2024-04-01,1170.279
2024-04-02,1161.069
2024-04-03,1179.331
2024-04-04,1196.159
2024-04-05,1175.342
2024-04-08,1194.966
2024-04-09,1182.081
2024-04-10,1173.502
2024-04-11,1151.837
2024-04-12,1144.734
2024-04-15,1145.03
2024-04-16,1137.346
2024-04-17,1136.208
2024-04-18,1148.108
2024-04-19,1144.877
2024-04-22,1155.566
2024-04-23,1174.604
2024-04-24,1166.223
2024-04-25,1162.785
2024-04-26,1175.007
2024-04-29,1184.413
2024-04-30,1186.479
2024-05-01,1185.48
2024-05-02,1192.588
2024-05-03,1204.019
2024-05-06,1217.563
2024-05-07,1225.982
2024-05-08,1238.658
2024-05-09,1246.648
2024-05-10,1261.143
2024-05-13,1267.252
2024-05-14,1276.217
2024-05-15,1305.027
2024-05-16,1299.673
2024-05-17,1297.768
2024-05-20,1294.876
2024-05-21,1286.694
2024-05-22,1277.112
2024-05-23,1283.15
2024-05-24,1299.127
2024-05-27,1309.771
2024-05-28,1318.799
2024-05-29,1286.443
2024-05-30,1301.754
2024-05-31,1296.102
2024-06-03,1297.691
2024-06-04,1282.786
2024-06-05,1285.029
2024-06-06,1290.236
2024-06-07,1282.211
2024-06-10,1271.41
2024-06-11,1253.835
2024-06-12,1288.866
2024-06-13,1248.199
2024-06-14,1214.091
2024-06-17,1217.136
2024-06-18,1220.309
2024-06-19,1222.434
2024-06-20,1228.176
2024-06-21,1206.446
2024-06-24,1228.434
2024-06-25,1211.865
2024-06-26,1204.719
2024-06-27,1218.975
2024-06-28,1219.2
2024-07-01,1227.177
2024-07-02,1229.558
2024-07-03,1253.51
2024-07-04,1268.974
2024-07-05,1277.351
2024-07-08,1280.552
2024-07-09,1264.67
2024-07-10,1272.971
2024-07-11,1288.129
2024-07-12,1302.833
2024-07-15,1285.94
2024-07-16,1294.869
2024-07-17,1296.525
2024-07-18,1302.247
2024-07-19,1289.912
2024-07-22,1298.263
2024-07-23,1302.755
2024-07-24,1294.607
2024-07-25,1291.289
2024-07-26,1296.48
2024-07-29,1285.488
2024-07-30,1285.992
2024-07-31,1298.066
2024-08-01,1260.313
2024-08-02,1242.329
2024-08-05,1227.528
2024-08-06,1217.678
2024-08-07,1226.824
2024-08-08,1215.583
2024-08-09,1222.439
2024-08-12,1221.815
2024-08-13,1232.045
2024-08-14,1251.806
2024-08-15,1260.213
2024-08-16,1267.748
2024-08-19,1283.365
2024-08-20,1278.312
2024-08-21,1286.195
2024-08-22,1296.013
2024-08-23,1318.208
2024-08-26,1317.281
2024-08-27,1323.932
2024-08-28,1321.104
2024-08-29,1317.345
2024-08-30,1324.97
2024-09-02,1327.878
2024-09-03,1312.088
2024-09-04,1311.926
2024-09-05,1315.65
2024-09-06,1299.808
2024-09-09,1306.075
2024-09-10,1294.998
2024-09-11,1319.203
2024-09-12,1332.271
2024-09-13,1373.865
2024-09-16,1373.012
2024-09-17,1385.859
2024-09-18,1392.755
2024-09-19,1409.509
2024-09-20,1398.867
2024-09-23,1394.107
2024-09-24,1403.843
2024-09-25,1416.696
2024-09-26,1443.176
2024-09-27,1450.202
2024-09-30,1442.187
2024-10-01,1431.799
2024-10-02,1421.687
2024-10-03,1409.638
2024-10-04,1419.705
2024-10-07,1419.36
2024-10-08,1415.293
2024-10-09,1430.359
2024-10-10,1416.095
2024-10-11,1424.259
2024-10-14,1427.159
2024-10-15,1423.816
2024-10-16,1423.972
2024-10-17,1429.866
2024-10-18,1434.761
2024-10-21,1425.549
2024-10-22,1418.136
2024-10-23,1404.285
2024-10-24,1416.762
2024-10-25,1426.276
2024-10-28,1428.742
2024-10-29,1412.442
2024-10-30,1409.126
2024-10-31,1403.378
2024-11-01,1412.0
2024-11-04,1414.572
2024-11-05,1431.191
2024-11-06,1405.101
2024-11-07,1426.475
2024-11-08,1421.179
2024-11-11,1436.373
2024-11-12,1402.566
2024-11-13,1416.331
2024-11-14,1427.762
2024-11-15,1432.077
2024-11-18,1431.508
2024-11-19,1425.867
2024-11-20,1404.008
2024-11-21,1411.057
2024-11-22,1414.852
2024-11-25,1423.278
2024-11-26,1406.954
2024-11-27,1420.084
2024-11-28,1425.702
2024-11-29,1435.776
2024-12-02,1432.327
2024-12-03,1455.011
2024-12-04,1457.929
2024-12-05,1485.224
